이녹스(088390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-14,7945,7974,7801,7917,123550,169238.0,12308242.0
2016-07-15,7945,7945,7773,7831,61160,167392.0,12308242.0
2016-07-18,7888,7888,7629,7716,86212,164930.0,12308242.0
2016-07-19,7773,8867,7773,8838,1046101,188932.0,12308242.0
2016-07-20,8953,9212,8723,9126,752198,195086.0,12308242.0
2016-07-21,9039,9270,8924,9040,369132,193239.0,12308242.0
2016-07-22,9039,9097,8751,8925,264562,190778.0,12308242.0
2016-07-25,9011,9183,8809,9040,271995,193239.0,12308242.0
2016-07-26,8982,9212,8867,9069,212884,193855.0,12308242.0
2016-07-27,9126,9212,8867,8982,230452,192009.0,12308242.0
2016-07-28,8924,9442,8809,9385,319662,200624.0,12308242.0
2016-07-29,9442,9874,9385,9702,715073,207394.0,12308242.0
2016-08-01,9730,9759,9414,9644,324166,206163.0,12308242.0
2016-08-02,9558,10508,9126,10364,1330992,221548.0,12308242.0
2016-08-03,10162,10536,10076,10220,543062,218471.0,12308242.0
2016-08-04,10191,10565,10105,10393,497423,222164.0,12308242.0
2016-08-05,10652,10796,10018,10220,597513,218471.0,12308242.0
2016-08-08,10364,10392,9759,9817,389254,209856.0,12308242.0
2016-08-09,9932,10249,9817,10249,251261,219087.0,12308242.0
2016-08-10,10421,10479,10076,10249,233995,219087.0,12308242.0
2016-08-11,10133,10191,9644,9932,278791,212317.0,12308242.0
2016-08-12,9932,10479,9817,10393,323008,222164.0,12308242.0
2016-08-16,10249,10508,10018,10019,177401,214163.0,12308242.0
2016-08-17,10018,10364,9788,10307,198545,220318.0,12308242.0
2016-08-18,10249,11112,10191,11026,655786,235703.0,12308242.0
2016-08-19,11026,11170,10796,10998,370232,235087.0,12308242.0
2016-08-22,10939,10939,10536,10796,194596,230780.0,12308242.0
2016-08-23,10767,10767,10508,10508,179133,224625.0,12308242.0
2016-08-24,10623,10911,10565,10854,218470,232010.0,12308242.0
2016-08-25,10824,11055,10738,10882,288483,232626.0,12308242.0
2016-08-26,10882,11026,10623,10767,224718,230164.0,12308242.0
2016-08-29,10767,10796,10162,10249,329856,219087.0,12308242.0
2016-08-30,10277,10853,10277,10479,267162,224010.0,12308242.0
2016-08-31,10335,10594,10105,10566,186079,225856.0,12308242.0
2016-09-01,10508,10680,10335,10623,118849,227087.0,12308242.0
2016-09-02,10680,11285,10508,11228,610349,240011.0,12308242.0
2016-09-05,11285,11515,11055,11401,309031,243901.0,12318242.0
2016-09-06,11371,11688,10652,10882,442910,232815.0,12318242.0
2016-09-07,10853,10939,10508,10623,321852,227272.0,12318242.0
2016-09-08,10565,10709,9903,10249,473689,219265.0,12318242.0
2016-09-09,10133,10249,9788,10163,208521,217417.0,12318242.0
2016-09-12,9644,9845,9442,9443,373168,202019.0,12318242.0
2016-09-13,9730,10220,9730,9961,262892,213106.0,12318242.0
2016-09-19,9989,10249,9788,10019,124378,214337.0,12318242.0
2016-09-20,10076,10249,9903,10191,80970,218033.0,12318242.0
2016-09-21,10191,10191,9932,10019,90198,214337.0,12318242.0
2016-09-22,10162,10450,9989,10364,186986,221728.0,12318242.0
2016-09-23,10364,10392,10018,10220,136169,218649.0,12318242.0
2016-09-26,10191,10277,10047,10163,59245,217417.0,12318242.0
2016-09-27,10133,10565,9989,10479,139661,224192.0,12318242.0
2016-09-28,10536,10680,10335,10479,127891,224192.0,12318242.0
2016-09-29,10709,10824,10565,10652,181356,227887.0,12318242.0
2016-09-30,10652,10939,10508,10767,224169,230351.0,12318242.0
2016-10-04,10824,11112,10709,10854,132435,232199.0,12318242.0
2016-10-05,10738,10882,10536,10652,132199,227887.0,12318242.0
2016-10-06,10623,10709,10479,10537,87346,225424.0,12318242.0
2016-10-07,10565,10882,10536,10566,140606,226040.0,12318242.0
2016-10-10,10421,10450,9845,9990,291483,213721.0,12318242.0
2016-10-11,9989,10105,9586,9731,209284,208178.0,12318242.0
2016-10-12,9644,9845,9586,9817,112114,210026.0,12318242.0
2016-10-13,9817,9817,9212,9213,233689,197092.0,12318242.0
2016-10-14,9270,9702,9270,9702,130795,207562.0,12318242.0
2016-10-17,9788,9788,9558,9673,84519,206946.0,12318242.0
2016-10-18,9615,9759,9586,9702,55111,207562.0,12318242.0
2016-10-19,9730,10047,9730,9731,106770,208178.0,12318242.0
2016-10-20,9845,10133,9788,10048,209448,214953.0,12318242.0
2016-10-21,10133,10162,9903,9990,86516,213721.0,12318242.0
2016-10-24,10047,10133,9730,9932,114478,212490.0,12318242.0
2016-10-25,9932,9961,9673,9846,59591,210642.0,12318242.0
2016-10-26,9845,10105,9702,10048,100271,214953.0,12318242.0
2016-10-27,10162,10623,10133,10623,208098,227272.0,12318242.0
2016-10-28,10565,10709,10421,10566,146547,226040.0,12318242.0
2016-10-31,10565,10623,10220,10566,83840,226040.0,12318242.0
2016-11-01,10565,10680,10249,10595,127813,226656.0,12318242.0
2016-11-02,10508,10709,10249,10249,110324,219265.0,12318242.0
2016-11-03,10364,10594,9788,10076,323376,215569.0,12318242.0
2016-11-04,10076,10105,9615,9875,179675,211258.0,12318242.0
2016-11-07,9874,10191,9845,10163,138489,217417.0,12318242.0
2016-11-08,10306,10306,9874,9990,101354,213721.0,12318242.0
2016-11-09,10018,10047,9327,9616,270952,205715.0,12318242.0
2016-11-10,9961,9961,9644,9961,165712,213106.0,12318242.0
2016-11-11,9788,9989,9615,9904,110097,211874.0,12318242.0
2016-11-14,9788,9903,9730,9846,54455,210642.0,12318242.0
2016-11-15,9788,10162,9788,10105,120447,216185.0,12318242.0
2016-11-16,10220,10824,10047,10796,384597,230967.0,12318242.0
2016-11-17,10652,10709,10450,10479,279318,224192.0,12318242.0
2016-11-18,10450,10536,10249,10451,98773,223576.0,12318242.0
2016-11-21,10450,10536,10191,10335,105629,221112.0,12318242.0
2016-11-22,10392,10536,10277,10307,91475,220497.0,12318242.0
2016-11-23,10364,10364,9874,10048,110255,214953.0,12318242.0
2016-11-24,10162,10565,9788,10105,228037,216185.0,12318242.0
2016-11-25,10105,10536,10047,10479,194624,224192.0,12318242.0
2016-11-28,10479,10594,10335,10335,147692,221112.0,12318242.0
2016-11-29,10335,10536,10162,10307,115079,220497.0,12318242.0
2016-11-30,10335,10623,10220,10479,149682,224192.0,12318242.0
2016-12-01,10479,10738,10421,10710,179036,229119.0,12318242.0
2016-12-02,10652,10652,10335,10335,120030,221112.0,12318242.0
2016-12-05,10335,10421,10105,10249,86114,219265.0,12318242.0
2016-12-06,10277,10508,10277,10393,59359,222344.0,12318242.0
2016-12-07,10421,10911,10364,10825,437353,231583.0,12318242.0
2016-12-08,10882,11630,10767,11487,630026,245749.0,12318242.0
2016-12-09,11573,11774,11285,11343,341321,242669.0,12318242.0
2016-12-12,11429,11717,11400,11573,256771,247597.0,12318242.0
2016-12-13,11343,12005,11199,11948,461651,255604.0,12318242.0
2016-12-14,11976,12552,11947,12092,415545,258683.0,12318242.0
2016-12-15,12149,12638,11976,12437,281023,266074.0,12318242.0
2016-12-16,12437,12609,12177,12523,145070,267922.0,12318242.0
2016-12-19,12408,12696,12379,12581,152499,269154.0,12318242.0
2016-12-20,12552,12724,12206,12293,193075,262994.0,12318242.0
2016-12-21,12235,12494,12091,12379,192818,264842.0,12318242.0
2016-12-22,12437,13185,12293,12783,401513,273465.0,12318242.0
2016-12-23,12667,12811,12580,12754,122049,272849.0,12318242.0
2016-12-26,12897,12897,12379,12466,250905,266690.0,12318242.0
2016-12-27,12437,13243,12350,13214,397857,282704.0,12318242.0
2016-12-28,13185,13531,12926,13214,302703,282704.0,12318242.0
2016-12-29,13156,13934,12955,13819,283226,295638.0,12318242.0
2017-01-02,13876,14193,13358,14164,334427,303029.0,12318242.0
2017-01-03,14049,14193,13703,13934,350782,298101.0,12318242.0
2017-01-04,13934,13962,13387,13905,330829,297486.0,12318242.0
2017-01-05,13876,14250,13559,14222,346734,304261.0,12318242.0
2017-01-06,14221,14308,13790,13963,222676,298717.0,12318242.0
2017-01-09,14106,14567,13531,14481,616829,309804.0,12318242.0
2017-01-10,14538,14797,14135,14222,270095,304261.0,12318242.0
2017-01-11,14135,14423,13905,13992,202091,299333.0,12318242.0
2017-01-12,14221,14682,14020,14452,276529,309188.0,12318242.0
2017-01-13,14481,14509,13934,14078,229564,301181.0,12318242.0
2017-01-16,14164,14279,13646,13819,306968,295638.0,12318242.0
2017-01-17,13818,14308,13646,14193,200198,303645.0,12318242.0
2017-01-18,14164,16122,14020,15777,1074840,337520.0,12318242.0
2017-01-19,15575,16409,15575,15921,323831,340599.0,12318242.0
2017-01-20,16035,16697,15834,16525,338460,353534.0,12318242.0
2017-01-23,16525,16611,15747,16036,290959,343063.0,12318242.0
2017-01-24,15805,16093,15603,15661,220639,335056.0,12318242.0
2017-01-25,15776,15978,15575,15777,174721,337520.0,12318242.0
2017-01-26,15834,17072,15719,16813,367323,359693.0,12318242.0
2017-01-31,16697,17273,16525,16871,160737,360924.0,12318242.0
2017-02-01,16755,17158,16726,17015,116495,364004.0,12318242.0
2017-02-02,16928,17043,16294,16295,218613,348606.0,12318242.0
2017-02-03,16294,16784,16122,16468,144034,352302.0,12318242.0
2017-02-06,16352,16525,15949,15978,151807,341831.0,12318242.0
2017-02-07,16122,16179,15575,15921,204669,340599.0,12318242.0
2017-02-08,15949,16323,15690,16295,146297,348606.0,12318242.0
2017-02-09,16409,16496,16006,16439,157887,351686.0,12318242.0
2017-02-10,16467,16582,15373,15892,238868,339983.0,12318242.0
2017-02-13,15834,16064,15431,15460,165641,330745.0,12318242.0
2017-02-14,15517,15690,14826,15143,206054,323970.0,12318242.0
2017-02-15,15143,15661,14970,15316,103986,327665.0,12318242.0
2017-02-16,15546,15949,15172,15719,133051,336288.0,12318242.0
2017-02-17,15546,16553,15546,16496,270312,352918.0,12318242.0
2017-02-20,16525,16870,16294,16352,150442,349838.0,12318242.0
2017-02-21,16381,16813,16122,16180,179790,346143.0,12318242.0
2017-02-22,16122,16409,15891,16122,113964,344911.0,12318242.0
2017-02-23,16122,16266,15258,15431,285368,330129.0,12318242.0
2017-02-24,15373,15488,14596,14596,316867,312267.0,12318242.0
2017-02-27,14625,15172,14394,14855,135866,317811.0,12318242.0
2017-02-28,14855,15172,14596,14970,97007,320274.0,12318242.0
2017-03-02,15028,15200,14682,15172,105761,324586.0,12318242.0
2017-03-03,15028,15229,14682,14855,104303,317811.0,12318242.0
2017-03-06,14855,16352,14625,16352,439203,349838.0,12318242.0
2017-03-07,16409,16640,16237,16554,193388,354149.0,12318242.0
2017-03-08,16553,16755,16237,16410,96742,351070.0,12318242.0
2017-03-09,16409,16784,15920,16208,157172,346759.0,12318242.0
2017-03-10,16266,16438,15315,16324,155256,349222.0,12318242.0
2017-03-13,16294,16582,16035,16064,88735,343679.0,12318242.0
2017-03-14,16064,16122,15747,15777,86531,337520.0,12318242.0
2017-03-15,15834,16237,15747,15777,93772,337520.0,12318242.0
2017-03-16,15834,16237,15546,15805,124060,338136.0,12318242.0
2017-03-17,15834,16438,15632,16064,213970,343679.0,12318242.0
2017-03-20,15949,16122,15719,15892,125924,339983.0,12318242.0
2017-03-21,15834,16006,15229,15661,255825,335056.0,12318242.0
2017-03-22,15517,15661,15028,15057,210851,322122.0,12318242.0
2017-03-23,15172,15200,14653,14769,142769,315963.0,12318242.0
2017-03-24,14855,15603,14855,15517,135433,331977.0,12318242.0
2017-03-27,15632,15690,15373,15517,47657,331977.0,12318242.0
2017-03-28,15546,16064,15402,16036,134136,343063.0,12318242.0
2017-03-29,16035,16294,15776,15978,137113,341831.0,12318242.0
2017-03-30,16006,16122,15517,16007,116647,342447.0,12318242.0
2017-03-31,16122,16381,15862,16208,128349,346759.0,12318242.0
2017-04-03,16266,16640,15978,16640,239500,355997.0,12318242.0
2017-04-04,16582,16956,16323,16611,197078,355381.0,12318242.0
2017-04-05,16582,17014,16525,16957,216801,362772.0,12318242.0
2017-04-06,17043,17100,16640,17101,142392,365852.0,12318242.0
2017-04-07,16956,18396,16755,18252,483257,390488.0,12318242.0
2017-04-10,18252,18540,17849,18224,219810,389872.0,12318242.0
2017-04-11,18338,18338,17676,18109,152689,387409.0,12318242.0
2017-04-12,17964,18454,17907,18454,114714,394800.0,12318242.0
2017-04-13,18482,19144,18396,19145,304279,409582.0,12318242.0
2017-04-14,18943,19893,18885,19231,331983,411429.0,12318242.0
2017-04-17,19375,19720,19346,19490,166210,416972.0,12318242.0
2017-04-18,19490,19576,19087,19519,131116,417588.0,12318242.0
2017-04-19,19288,19548,18828,18828,213938,402807.0,12318242.0
2017-04-20,18799,19001,18137,18252,339544,390488.0,12318242.0
2017-04-21,18367,18799,18050,18569,227580,397263.0,12318242.0
2017-04-24,18425,18626,18137,18627,199582,398495.0,12318242.0
2017-04-25,18425,18770,18396,18713,84939,400343.0,12318242.0
2017-04-26,18770,19029,18597,18799,91347,402191.0,12318242.0
2017-04-27,18799,18857,18454,18656,83077,399111.0,12318242.0
2017-04-28,18655,19490,18569,19001,239848,406502.0,12318242.0
2017-05-02,19087,19951,19087,19893,223149,425595.0,12318242.0
2017-05-04,20008,20238,19720,20181,157524,431754.0,12318242.0
2017-05-08,20210,20785,20008,20728,180619,443457.0,12318242.0
2017-05-10,20843,21160,20411,20728,298406,443457.0,12318242.0
2017-05-11,20987,22686,20843,22283,427953,476716.0,12318242.0
2017-05-12,22283,22772,21995,22398,192339,479180.0,12318242.0
2017-05-15,22455,22542,21937,22053,143928,471789.0,12318242.0
2017-05-16,22225,22283,21563,22110,204595,473020.0,12318242.0
2017-05-17,21908,23866,21908,23636,458413,505664.0,12318242.0
2017-05-18,23377,24067,23146,23521,240958,503200.0,12318242.0
2017-05-19,23664,25104,23664,24097,337511,515518.0,12318242.0
2017-05-22,24471,24874,24183,24874,205411,532148.0,12318242.0
2017-05-23,25219,26399,25190,25882,375828,553705.0,12318242.0
2017-05-24,25852,26054,25593,25795,206952,551857.0,12318242.0
2017-05-25,25852,27321,24643,25795,565276,551857.0,12318242.0
2017-05-26,26227,26975,25363,26976,321139,577110.0,12318242.0
2017-05-29,27580,28300,26687,28300,737299,605442.0,12318242.0
2017-05-30,0,0,0,28300,0,605442.0,12318242.0
2017-05-31,0,0,0,28300,0,,
2017-06-01,0,0,0,28300,0,,
2017-06-02,0,0,0,28300,0,,
2017-06-05,0,0,0,28300,0,,
2017-06-07,0,0,0,28300,0,,
2017-06-08,0,0,0,28300,0,,
2017-06-09,0,0,0,28300,0,,
2017-06-12,0,0,0,28300,0,,
2017-06-13,0,0,0,28300,0,,
2017-06-14,0,0,0,28300,0,,
2017-06-15,0,0,0,28300,0,,
2017-06-16,0,0,0,28300,0,,
2017-06-19,0,0,0,28300,0,,
2017-06-20,0,0,0,28300,0,,
2017-06-21,0,0,0,28300,0,,
2017-06-22,0,0,0,28300,0,,
2017-06-23,0,0,0,28300,0,,
2017-06-26,0,0,0,28300,0,,
2017-06-27,0,0,0,28300,0,,
2017-06-28,0,0,0,28300,0,,
2017-06-29,0,0,0,28300,0,,
2017-06-30,0,0,0,28300,0,,
2017-07-03,0,0,0,28300,0,,
2017-07-04,0,0,0,28300,0,,
2017-07-05,0,0,0,28300,0,,
2017-07-06,0,0,0,28300,0,,
2017-07-07,0,0,0,28300,0,,
2017-07-10,28300,28300,20550,21100,3389238,78204.0,3706343.0
2017-07-11,21400,21700,19800,20600,984636,76351.0,3706343.0
2017-07-12,21050,21500,20350,20400,801730,75609.0,3706343.0
2017-07-13,20750,21000,19300,19950,769227,73942.0,3706343.0
2017-07-14,20150,20450,19400,19600,526218,72644.0,3706343.0
2017-07-17,19650,19750,18550,18650,515354,69123.0,3706343.0
2017-07-18,18550,19000,18150,18650,447650,69123.0,3706343.0
2017-07-19,19350,24200,19150,24200,5781918,89694.0,3706343.0
2017-07-20,23700,24100,22000,22700,1701894,84134.0,3706343.0
2017-07-21,22750,28450,22400,25450,5086569,94326.0,3706343.0
2017-07-24,25650,27950,25500,26800,1750913,99330.0,3706343.0
2017-07-25,27300,28050,26250,27100,796647,100442.0,3706343.0
2017-07-26,26650,27100,24350,24350,760269,90249.0,3706343.0
2017-07-27,24100,24950,23050,23850,670593,88396.0,3706343.0
2017-07-28,23950,24200,21850,21850,553143,80984.0,3706343.0
2017-07-31,21400,22600,20900,21850,385684,80984.0,3706343.0
2017-08-01,21550,23800,21400,22400,554888,83022.0,3706343.0
2017-08-02,22650,23400,22350,22450,307280,83207.0,3706343.0
2017-08-03,22500,22500,20550,20600,318019,76351.0,3706343.0
2017-08-04,20450,21000,19700,20050,288003,74312.0,3706343.0
2017-08-07,19800,20350,19600,19950,215617,73942.0,3706343.0
2017-08-08,20400,20650,19850,20400,223598,75609.0,3706343.0
2017-08-09,20200,20350,19300,19300,217954,71532.0,3706343.0
2017-08-10,19300,19650,18400,18900,206636,70050.0,3706343.0
2017-08-11,18000,18500,17800,18450,318277,68382.0,3706343.0
2017-08-14,18700,19450,18500,19100,218328,70791.0,3706343.0
2017-08-16,19600,21950,19250,21050,786296,78019.0,3706343.0
2017-08-17,21100,21250,20400,20800,202961,77092.0,3706343.0
2017-08-18,20450,21450,20350,21050,119010,78082.0,3709351.0
2017-08-21,21050,21300,20600,20600,80394,76413.0,3709351.0
2017-08-22,20950,22650,20850,21250,376938,78824.0,3709351.0
2017-08-23,21450,21700,20800,20900,131847,77525.0,3709351.0
2017-08-24,20900,21900,20900,21300,236870,79009.0,3709351.0
2017-08-25,21350,22200,21350,21700,154053,80493.0,3709351.0
2017-08-28,21950,22000,21100,21100,96204,78267.0,3709351.0
2017-08-29,20800,21250,20300,21050,114742,78082.0,3709351.0
2017-08-30,21050,21650,21050,21300,99578,79009.0,3709351.0
2017-08-31,21050,21050,19850,19850,298199,73631.0,3709351.0
2017-09-01,20150,20800,20000,20200,119620,74929.0,3709351.0
2017-09-04,19350,19950,19250,19650,85790,72889.0,3709351.0
2017-09-05,19750,19850,19200,19550,87136,72518.0,3709351.0
2017-09-06,19600,20000,19350,19550,61944,72518.0,3709351.0
2017-09-07,19650,20050,19650,20000,53541,74187.0,3709351.0
2017-09-08,20050,20250,19550,19650,66673,72889.0,3709351.0
2017-09-11,19750,19950,19200,19400,78342,71961.0,3709351.0
2017-09-12,19550,19750,19350,19650,60255,72889.0,3709351.0
2017-09-13,19800,19800,18800,18900,144989,70107.0,3709351.0
2017-09-14,18900,19400,18700,19150,72913,71034.0,3709351.0
2017-09-15,18950,19350,18750,19000,73356,70478.0,3709351.0
2017-09-18,19200,19300,18550,19000,87221,70478.0,3709351.0
2017-09-19,19200,19250,18500,18650,85745,69179.0,3709351.0
2017-09-20,18750,18750,18150,18300,76621,67881.0,3709351.0
2017-09-21,18100,18150,17650,17900,81493,66397.0,3709351.0
2017-09-22,17700,18200,17000,17100,62974,63430.0,3709351.0
2017-09-25,16650,17250,16550,16650,61358,61761.0,3709351.0
2017-09-26,16450,16800,16250,16650,48690,61761.0,3709351.0
2017-09-27,16800,18150,16700,17200,105947,63801.0,3709351.0
2017-09-28,17050,17350,16850,16900,39653,62688.0,3709351.0
2017-09-29,16900,17200,16850,17100,22917,63430.0,3709351.0
2017-10-10,17150,17250,16700,16700,33409,61946.0,3709351.0
2017-10-11,16600,18700,16600,17850,171989,66212.0,3709351.0
2017-10-12,17850,18250,17450,17550,37676,65099.0,3709351.0
2017-10-13,17550,17850,16750,16750,76332,62132.0,3709351.0
2017-10-16,16900,16950,15650,15750,89371,58422.0,3709351.0
2017-10-17,15800,16250,15800,15900,42043,58979.0,3709351.0
2017-10-18,15800,15900,15200,15500,52358,57495.0,3709351.0
2017-10-19,15450,16000,15150,15650,56567,58051.0,3709351.0
2017-10-20,15850,15850,15250,15450,48259,57309.0,3709351.0
2017-10-23,15450,15600,15300,15450,36992,57309.0,3709351.0
2017-10-24,15850,16550,15700,15950,112444,59164.0,3709351.0
2017-10-25,16000,16150,15750,15800,29274,58608.0,3709351.0
2017-10-26,15650,16000,15400,15400,46021,57124.0,3709351.0
2017-10-27,15350,15950,15250,15750,34951,58422.0,3709351.0
2017-10-30,15750,16250,15750,15800,38133,58608.0,3709351.0
2017-10-31,15750,15800,15300,15500,42675,57495.0,3709351.0
2017-11-01,15500,15650,15300,15350,28869,56939.0,3709351.0
2017-11-02,15250,15700,15250,15450,42140,57309.0,3709351.0
2017-11-03,15400,15550,15100,15250,37469,56568.0,3709351.0
2017-11-06,15000,15250,14850,15050,45023,140730.0,9350844.0
2017-11-07,14900,15300,14550,14850,50147,138860.0,9350844.0
2017-11-08,14750,14900,14450,14650,55364,136990.0,9350844.0
2017-11-09,14700,15000,14500,14700,33422,137457.0,9350844.0
2017-11-10,14800,16700,14800,15900,449110,148678.0,9350844.0
2017-11-13,16000,16300,15650,16000,76899,149614.0,9350844.0
2017-11-14,16050,16250,15600,16000,102095,149614.0,9350844.0
2017-11-15,16150,16550,15900,15900,112041,148678.0,9350844.0
2017-11-16,16000,16000,15500,15600,55922,145873.0,9350844.0
2017-11-17,15650,17200,15650,16700,297377,156159.0,9350844.0
2017-11-20,17000,17050,16500,16750,94296,156627.0,9350844.0
2017-11-21,16750,16750,16200,16300,62121,152419.0,9350844.0
2017-11-22,16400,16850,16150,16750,75338,156627.0,9350844.0
2017-11-23,16200,16900,16200,16750,64127,156627.0,9350844.0
2017-11-24,16850,17900,16650,17450,218074,163172.0,9350844.0
2017-11-27,17550,17550,16600,17400,122406,162705.0,9350844.0
2017-11-28,17100,17250,16400,16450,95194,153821.0,9350844.0
2017-11-29,16200,16600,16200,16450,48191,153821.0,9350844.0
2017-11-30,16400,16400,15750,15750,61829,147276.0,9350844.0
2017-12-01,15750,15900,15400,15600,42759,145873.0,9350844.0
2017-12-04,15650,15750,14800,15000,83582,140263.0,9350844.0
2017-12-05,15000,15400,14750,15150,49182,141665.0,9350844.0
2017-12-06,15150,15300,14800,14800,47315,138392.0,9350844.0
2017-12-07,14800,14900,14300,14450,62211,135120.0,9350844.0
2017-12-08,14600,14650,13900,13900,32209,129977.0,9350844.0
2017-12-11,13950,14200,13850,14100,26794,131847.0,9350844.0
2017-12-12,14050,14100,13700,13800,35821,129042.0,9350844.0
2017-12-13,13700,14000,13600,13700,36769,128107.0,9350844.0
2017-12-14,13700,14150,13650,14000,48468,130912.0,9350844.0
2017-12-15,13950,14150,13850,13850,36841,129509.0,9350844.0
2017-12-18,13950,14050,13800,13850,22451,129509.0,9350844.0
2017-12-19,13850,14000,13400,13450,39873,125769.0,9350844.0
2017-12-20,13650,13700,13150,13300,23659,124366.0,9350844.0
2017-12-21,13200,13450,13000,13000,39580,121561.0,9350844.0
2017-12-22,13000,13250,12800,13000,40335,121561.0,9350844.0
2017-12-26,12950,13300,12950,13100,26531,122496.0,9350844.0
2017-12-27,12850,13650,12850,13450,35801,125769.0,9350844.0
2017-12-28,13400,13700,13350,13650,25019,127639.0,9350844.0
2018-01-02,13500,13800,13500,13650,25415,127639.0,9350844.0
2018-01-03,13650,13800,13300,13400,39464,125301.0,9350844.0
2018-01-04,13400,13550,13050,13050,32699,122029.0,9350844.0
2018-01-05,13100,13250,13000,13050,31342,122029.0,9350844.0
2018-01-08,13050,13050,12750,12800,39280,119691.0,9350844.0
2018-01-09,12800,13300,12650,13050,56623,122029.0,9350844.0
2018-01-10,13050,13050,12650,12650,66721,118288.0,9350844.0
2018-01-11,12800,12800,12550,12600,37195,117821.0,9350844.0
2018-01-12,12600,12800,12150,12250,58452,114548.0,9350844.0
2018-01-15,12250,12250,11950,11950,36323,111743.0,9350844.0
2018-01-16,11700,12350,11650,12350,61768,115483.0,9350844.0
2018-01-17,12600,12600,11950,12050,50387,112678.0,9350844.0
2018-01-18,11950,12750,11950,12550,56592,117353.0,9350844.0
2018-01-19,12700,12700,12200,12350,43648,115483.0,9350844.0
2018-01-22,12300,12300,11800,11850,56182,110808.0,9350844.0
2018-01-23,11850,12200,11850,12100,39759,113145.0,9350844.0
2018-01-24,12100,12150,11950,12050,38193,112678.0,9350844.0
2018-01-25,12100,12350,11950,12250,35052,114548.0,9350844.0
2018-01-26,12200,12750,12200,12700,71896,118756.0,9350844.0
2018-01-29,12900,16350,12850,14700,1393524,137457.0,9350844.0
2018-01-30,14700,15450,14500,15050,422412,140730.0,9350844.0
2018-01-31,15000,17400,14900,16050,823531,150081.0,9350844.0
2018-02-01,16100,16550,15400,15650,229558,146341.0,9350844.0
2018-02-02,15500,15650,14850,15500,152876,144938.0,9350844.0
2018-02-05,14950,15150,14500,14500,117717,135587.0,9350844.0
2018-02-06,13600,14300,13150,14050,128397,131379.0,9350844.0
2018-02-07,14050,14650,13550,13650,114183,127639.0,9350844.0
2018-02-08,13900,14100,13500,13800,75904,129042.0,9350844.0
2018-02-09,13350,13900,13150,13900,58962,129977.0,9350844.0
2018-02-12,14050,14100,13450,13900,64076,129977.0,9350844.0
2018-02-13,14150,14400,13500,13550,57820,126704.0,9350844.0
2018-02-14,13650,13750,13300,13700,24021,128107.0,9350844.0
2018-02-19,13800,14300,13600,14300,50029,133717.0,9350844.0
2018-02-20,14350,14550,14050,14050,46281,131379.0,9350844.0
2018-02-21,14050,15400,14050,15100,188647,141198.0,9350844.0
2018-02-22,14900,15050,14550,14700,44260,137457.0,9350844.0
2018-02-23,14750,14850,14150,14200,66939,132782.0,9350844.0
2018-02-26,14200,14350,13850,13850,31283,129509.0,9350844.0
2018-02-27,13900,14200,13500,13650,48706,127639.0,9350844.0
2018-02-28,13700,14000,13200,13650,35386,127639.0,9350844.0
2018-03-02,13300,13900,13300,13750,19818,128574.0,9350844.0
2018-03-05,13800,13800,13200,13400,30149,125301.0,9350844.0
2018-03-06,13300,13500,12800,13050,59943,122029.0,9350844.0
2018-03-07,12900,13100,12650,13000,34693,121561.0,9350844.0
2018-03-08,13050,13150,12800,12950,16394,121093.0,9350844.0
2018-03-09,13000,13450,12800,13200,27809,123431.0,9350844.0
2018-03-12,13300,13500,13250,13400,13858,125301.0,9350844.0
2018-03-13,13400,13650,13150,13550,22435,126704.0,9350844.0
2018-03-14,13550,13550,13250,13350,15238,124834.0,9350844.0
2018-03-15,13350,13350,12850,12900,38745,120626.0,9350844.0
2018-03-16,12900,13000,12100,12300,235934,115015.0,9350844.0
2018-03-19,12250,12300,12000,12000,74154,112210.0,9350844.0
2018-03-20,12050,12250,11850,12150,34635,113613.0,9350844.0
2018-03-21,12150,12500,12000,12050,55891,112678.0,9350844.0
2018-03-22,12150,12150,11850,12050,49427,112678.0,9350844.0
2018-03-23,11800,11800,11300,11300,68998,105665.0,9350844.0
2018-03-26,11300,11300,11000,11300,42139,105665.0,9350844.0
2018-03-27,11500,11550,11200,11350,27541,106132.0,9350844.0
2018-03-28,11200,11350,10950,11150,43881,104262.0,9350844.0
2018-03-29,11050,11300,11050,11300,15981,105665.0,9350844.0
2018-03-30,11350,11600,11200,11450,16835,107067.0,9350844.0
2018-04-02,11450,11600,11000,11300,25052,105665.0,9350844.0
2018-04-03,11300,11400,10550,10750,83099,100522.0,9350844.0
2018-04-04,10800,10850,9900,10100,82757,94444.0,9350844.0
2018-04-05,10200,10600,10100,10550,34456,98651.0,9350844.0
2018-04-06,10550,10600,10200,10500,21491,98184.0,9350844.0
2018-04-09,10300,10450,10200,10300,13657,96314.0,9350844.0
2018-04-10,10400,10400,10000,10350,39256,96781.0,9350844.0
2018-04-11,10350,10450,10200,10400,20694,97249.0,9350844.0
2018-04-12,10450,10950,10450,10850,71099,101457.0,9350844.0
2018-04-13,11100,11400,10850,10950,79277,102392.0,9350844.0
2018-04-16,10900,10900,10700,10800,24925,100989.0,9350844.0
2018-04-17,10800,10900,10650,10800,37394,100989.0,9350844.0
2018-04-18,10800,10850,10650,10750,32637,100522.0,9350844.0
