네오팜(092730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-04-19,24500,24650,24200,24600,25046,183546.0,7461237.0
2017-04-20,24700,27150,24500,26400,328540,196977.0,7461237.0
2017-04-21,26500,27050,26350,26750,87331,199588.0,7461237.0
2017-04-24,26900,27000,25900,26100,46459,194738.0,7461237.0
2017-04-25,26000,26450,25750,25900,37582,193246.0,7461237.0
2017-04-26,25700,27350,25550,27300,86294,203692.0,7461237.0
2017-04-27,27800,27800,26650,26750,59521,199588.0,7461237.0
2017-04-28,27000,27550,26600,27150,37669,202573.0,7461237.0
2017-05-02,27000,27400,26600,26900,48740,200707.0,7461237.0
2017-05-04,26500,27950,26500,27900,45822,208169.0,7461237.0
2017-05-08,28400,29000,28050,28700,76527,214138.0,7461237.0
2017-05-10,28800,28950,27900,28450,53341,212272.0,7461237.0
2017-05-11,28900,28900,27850,28400,46808,211899.0,7461237.0
2017-05-12,28500,28500,27600,27850,42133,207795.0,7461237.0
2017-05-15,28150,28250,27750,28000,31539,208915.0,7461237.0
2017-05-16,27850,28450,27150,28100,31040,209661.0,7461237.0
2017-05-17,27950,30000,27950,29600,99189,220853.0,7461237.0
2017-05-18,29100,29750,29000,29650,49391,221226.0,7461237.0
2017-05-19,29800,31150,29700,30950,81498,230925.0,7461237.0
2017-05-22,31200,31200,30200,30350,39456,226449.0,7461237.0
2017-05-23,30400,30400,29600,29900,45669,223091.0,7461237.0
2017-05-24,29600,29950,29350,29600,38312,220853.0,7461237.0
2017-05-25,29600,30600,29450,29800,37713,222345.0,7461237.0
2017-05-26,29850,30450,29550,30300,27230,226075.0,7461237.0
2017-05-29,30300,30550,29350,29500,36747,220106.0,7461237.0
2017-05-30,29600,29950,29250,29750,31924,221972.0,7461237.0
2017-05-31,29900,30600,29450,30600,28766,228314.0,7461237.0
2017-06-01,30850,32500,30200,32000,103632,238760.0,7461237.0
2017-06-02,32400,32400,31500,31650,33544,236148.0,7461237.0
2017-06-05,31550,31750,31200,31700,17099,236521.0,7461237.0
2017-06-07,31450,31700,31150,31200,30742,232791.0,7461237.0
2017-06-08,31050,32200,30850,31950,30744,238387.0,7461237.0
2017-06-09,32150,32650,31650,32300,32038,240998.0,7461237.0
2017-06-12,32250,32400,30900,31450,35777,234656.0,7461237.0
2017-06-13,31500,31800,31150,31700,15889,236521.0,7461237.0
2017-06-14,31700,32050,31150,31900,20406,238013.0,7461237.0
2017-06-15,31850,33000,31800,32200,56382,240252.0,7461237.0
2017-06-16,32300,32750,31700,32550,34215,242863.0,7461237.0
2017-06-19,32850,33100,32450,33050,50086,246594.0,7461237.0
2017-06-20,33050,33800,32700,33100,46033,246967.0,7461237.0
2017-06-21,33150,33150,32550,33000,16299,246221.0,7461237.0
2017-06-22,32600,33100,32300,32600,32251,243236.0,7461237.0
2017-06-23,32650,33500,32600,33250,40798,248086.0,7461237.0
2017-06-26,33450,33450,32650,32700,23302,243982.0,7461237.0
2017-06-27,32700,33300,32600,33000,25881,246221.0,7461237.0
2017-06-28,33000,33000,32200,32700,25073,243982.0,7461237.0
2017-06-29,32700,32850,32000,32500,34645,242490.0,7461237.0
2017-06-30,32400,32800,31700,31850,25454,237640.0,7461237.0
2017-07-03,31800,32500,30450,31050,61330,231671.0,7461237.0
2017-07-04,31050,31950,31050,31400,24231,234283.0,7461237.0
2017-07-05,31800,31800,31200,31500,11758,235029.0,7461237.0
2017-07-06,31500,32600,31500,32500,88292,242490.0,7461237.0
2017-07-07,33000,33000,32500,32850,36014,245102.0,7461237.0
2017-07-10,32900,32900,32200,32300,28864,240998.0,7461237.0
2017-07-11,32050,32900,32050,32700,18585,243982.0,7461237.0
2017-07-12,32700,32800,30950,32700,35517,243982.0,7461237.0
2017-07-13,32900,33000,32050,32400,35539,241744.0,7461237.0
2017-07-14,32400,32650,32000,32300,23509,240998.0,7461237.0
2017-07-17,32050,33400,32050,33250,42433,248086.0,7461237.0
2017-07-18,33250,33400,32750,33400,21357,249205.0,7461237.0
2017-07-19,33100,33450,32650,33000,32935,246221.0,7461237.0
2017-07-20,33000,33250,32550,33150,25162,247340.0,7461237.0
2017-07-21,33150,33750,32650,33300,51033,248459.0,7461237.0
2017-07-24,33400,33400,32650,32950,28519,245848.0,7461237.0
2017-07-25,32950,33100,32600,32850,15748,245102.0,7461237.0
2017-07-26,32550,33050,32400,32750,29792,244356.0,7461237.0
2017-07-27,32800,32850,32100,32700,23312,243982.0,7461237.0
2017-07-28,32950,32950,31400,32400,43932,241744.0,7461237.0
2017-07-31,32750,32750,31300,31950,39688,238387.0,7461237.0
2017-08-01,31950,32200,31500,32100,15880,239506.0,7461237.0
2017-08-02,32200,32550,31500,32100,39012,239506.0,7461237.0
2017-08-03,32200,32400,30750,31950,42168,238387.0,7461237.0
2017-08-04,31800,32000,30050,30050,50603,224210.0,7461237.0
2017-08-07,30150,30400,29400,29700,34014,221599.0,7461237.0
2017-08-08,29850,30250,29700,29950,30272,223464.0,7461237.0
2017-08-09,29750,29950,28750,29000,24232,216376.0,7461237.0
2017-08-10,29100,29800,29000,29700,37309,221599.0,7461237.0
2017-08-11,29850,29850,28800,28800,18629,214884.0,7461237.0
2017-08-14,29100,29200,28200,28450,26902,212272.0,7461237.0
2017-08-16,28550,28700,27950,28650,43343,213764.0,7461237.0
2017-08-17,28700,29000,28350,28850,16302,215257.0,7461237.0
2017-08-18,28600,29700,28400,29650,23839,221226.0,7461237.0
2017-08-21,29900,29900,28850,28900,21895,215630.0,7461237.0
2017-08-22,28800,29100,27950,28100,30379,209661.0,7461237.0
2017-08-23,28300,28300,27600,28000,33376,208915.0,7461237.0
2017-08-24,28000,28800,27850,28650,26948,213764.0,7461237.0
2017-08-25,29150,29600,28550,29200,40566,217868.0,7461237.0
2017-08-28,29200,29300,28550,28600,22413,213391.0,7461237.0
2017-08-29,28500,28800,28050,28350,22780,211526.0,7461237.0
2017-08-30,28350,28600,28000,28300,16454,211153.0,7461237.0
2017-08-31,28300,29050,28300,28850,15259,215257.0,7461237.0
2017-09-01,29100,30900,28900,30600,84061,228314.0,7461237.0
2017-09-04,29750,30250,29350,29750,33013,221972.0,7461237.0
2017-09-05,29700,30200,29000,29100,30117,217122.0,7461237.0
2017-09-06,29100,29400,28600,29150,20637,217495.0,7461237.0
2017-09-07,29150,29250,28450,28550,32350,213018.0,7461237.0
2017-09-08,28750,28750,28050,28050,24849,209288.0,7461237.0
2017-09-11,28000,28450,27600,27900,29324,208169.0,7461237.0
2017-09-12,27950,28200,27600,27900,20312,208169.0,7461237.0
2017-09-13,27650,28250,27600,28200,30743,210407.0,7461237.0
2017-09-14,28100,28350,27850,28150,17413,210034.0,7461237.0
2017-09-15,27800,28200,27400,27750,15802,207049.0,7461237.0
2017-09-18,27750,28350,27550,28300,21670,211153.0,7461237.0
2017-09-19,28300,28300,27600,28200,19465,210407.0,7461237.0
2017-09-20,28150,29150,28000,28700,39576,214138.0,7461237.0
2017-09-21,28700,30350,28150,30100,58722,224583.0,7461237.0
2017-09-22,29600,30200,29200,29850,37639,222718.0,7461237.0
2017-09-25,29500,29800,27950,28300,28880,211153.0,7461237.0
2017-09-26,27950,28450,27750,28250,19995,210780.0,7461237.0
2017-09-27,28300,28850,28250,28650,10545,213764.0,7461237.0
2017-09-28,28650,29350,28400,28650,10187,213764.0,7461237.0
2017-09-29,29050,29600,28450,29100,28290,217122.0,7461237.0
2017-10-10,29200,29250,28550,29200,19705,217868.0,7461237.0
2017-10-11,29200,29350,27500,29150,15363,217495.0,7461237.0
2017-10-12,29150,30900,29150,30900,57140,230552.0,7461237.0
2017-10-13,31150,31750,30750,31350,40261,233910.0,7461237.0
2017-10-16,31500,32350,31300,32300,77817,240998.0,7461237.0
2017-10-17,32300,32800,31800,32350,44981,241371.0,7461237.0
2017-10-18,32700,32700,32000,32550,33932,242863.0,7461237.0
2017-10-19,32600,32800,32150,32500,32439,242490.0,7461237.0
2017-10-20,32250,32750,32200,32550,17874,242863.0,7461237.0
2017-10-23,33000,33000,32500,32650,20975,243609.0,7461237.0
2017-10-24,32450,33300,32350,32950,28816,245848.0,7461237.0
2017-10-25,33200,33500,32550,32950,41893,245848.0,7461237.0
2017-10-26,33050,33600,32550,33150,55315,247340.0,7461237.0
2017-10-27,32800,33550,32750,33000,41071,246221.0,7461237.0
2017-10-30,33750,35050,33100,35050,141926,261516.0,7461237.0
2017-10-31,35500,35550,34500,35050,115111,261516.0,7461237.0
2017-11-01,35250,35300,34800,35050,46584,261516.0,7461237.0
2017-11-02,35050,35250,34600,35050,43304,261516.0,7461237.0
2017-11-03,35100,35150,34350,34950,29484,260770.0,7461237.0
2017-11-06,35150,35850,35000,35500,36224,264874.0,7461237.0
2017-11-07,35700,35700,34650,34900,26466,260397.0,7461237.0
2017-11-08,35950,35950,34650,34950,63909,260770.0,7461237.0
2017-11-09,34950,35450,34750,35300,41972,263382.0,7461237.0
2017-11-10,35400,35550,34650,35250,30033,263009.0,7461237.0
2017-11-13,35300,36150,35300,36150,72720,269724.0,7461237.0
2017-11-14,36150,36650,35450,35950,59357,268231.0,7461237.0
2017-11-15,35500,37500,35200,37100,188501,276812.0,7461237.0
2017-11-16,37000,37950,36200,37800,59266,282035.0,7461237.0
2017-11-17,37200,38200,37050,37900,54382,282781.0,7461237.0
2017-11-20,37900,38050,36950,37000,48373,276066.0,7461237.0
2017-11-21,37000,37050,35800,36350,94234,271216.0,7461237.0
2017-11-22,36450,36600,35900,35950,36446,268231.0,7461237.0
2017-11-23,35750,38850,35750,38400,135928,286512.0,7461237.0
2017-11-24,38400,38700,37350,37800,45929,282035.0,7461237.0
2017-11-27,38000,39600,37800,39000,128116,290988.0,7461237.0
2017-11-28,38750,39500,38000,39000,49713,290988.0,7461237.0
2017-11-29,38650,39850,38650,39300,45147,293227.0,7461237.0
2017-11-30,38850,39500,37900,38700,53070,288750.0,7461237.0
2017-12-01,38300,38950,37750,38300,41475,285765.0,7461237.0
2017-12-04,38600,39250,38050,38650,42917,288377.0,7461237.0
2017-12-05,38650,39200,38450,38550,26263,287631.0,7461237.0
2017-12-06,38450,38900,37500,37950,36413,283154.0,7461237.0
2017-12-07,39000,39000,37200,37700,49676,281289.0,7461237.0
2017-12-08,37700,38100,36550,36750,45174,274200.0,7461237.0
2017-12-11,36750,37800,36600,37800,169352,282035.0,7461237.0
2017-12-12,37650,37850,36200,36700,68528,273827.0,7461237.0
2017-12-13,36800,38150,36700,37400,63054,279050.0,7461237.0
2017-12-14,37650,38150,36700,38000,56935,283527.0,7461237.0
2017-12-15,37750,38150,37350,37500,30707,279796.0,7461237.0
2017-12-18,37700,39500,37700,39200,143788,292480.0,7461237.0
2017-12-19,39250,39500,37950,39150,61659,292107.0,7461237.0
2017-12-20,39150,39350,38550,38850,49657,289869.0,7461237.0
2017-12-21,38850,39800,38700,39550,66717,295092.0,7461237.0
2017-12-22,39650,42650,38000,42200,210373,314864.0,7461237.0
2017-12-26,42650,45000,41950,44750,210862,333890.0,7461237.0
2017-12-27,44400,46650,43900,46300,146776,345455.0,7461237.0
2017-12-28,46300,47600,45350,47150,85012,351797.0,7461237.0
2018-01-02,47000,49950,46700,49600,97985,370077.0,7461237.0
2018-01-03,49900,49900,46500,47050,171815,351051.0,7461237.0
2018-01-04,47400,47450,45600,46100,125050,343963.0,7461237.0
2018-01-05,46300,46950,45050,46000,96880,343217.0,7461237.0
2018-01-08,46150,46150,44500,44650,111319,333144.0,7461237.0
2018-01-09,45000,45500,44050,44400,60775,331279.0,7461237.0
2018-01-10,44400,47300,44100,47000,115232,350678.0,7461237.0
2018-01-11,46200,48250,46200,48150,96799,359259.0,7461237.0
2018-01-12,48550,48850,46800,48200,88026,359632.0,7461237.0
2018-01-15,47650,50400,47650,49700,119181,370823.0,7461237.0
2018-01-16,49800,50700,48900,50400,73740,376046.0,7461237.0
2018-01-17,50900,51300,49300,50200,71226,374554.0,7461237.0
2018-01-18,50800,50800,48800,49300,42273,367839.0,7461237.0
2018-01-19,49600,52000,49350,51000,112831,380523.0,7461237.0
2018-01-22,51200,52500,50200,52400,70547,390969.0,7461237.0
2018-01-23,52800,53000,50000,51200,85365,382015.0,7461237.0
2018-01-24,51500,51500,49450,49900,79288,372316.0,7461237.0
2018-01-25,50300,50800,49750,50000,34198,373062.0,7461237.0
2018-01-26,49950,51500,49050,51200,53591,382015.0,7461237.0
2018-01-29,51400,51400,49700,49800,49600,371570.0,7461237.0
2018-01-30,49700,50100,49100,49500,33382,369331.0,7461237.0
2018-01-31,48800,49600,48500,49500,29980,369331.0,7461237.0
2018-02-01,49250,51600,49200,51500,67491,384254.0,7461237.0
2018-02-02,51500,51700,47400,47750,123135,356274.0,7461237.0
2018-02-05,46600,48850,46300,47550,78527,354782.0,7461237.0
2018-02-06,45150,48050,44350,47900,70264,357393.0,7461237.0
2018-02-07,48000,48250,46050,46050,56835,343590.0,7461237.0
2018-02-08,47350,51300,46750,51100,154540,381269.0,7461237.0
2018-02-09,50000,52800,49050,52300,92423,390223.0,7461237.0
2018-02-12,51800,53900,50600,51800,98038,386492.0,7461237.0
2018-02-13,51500,52100,47600,48550,123492,362243.0,7461237.0
2018-02-14,48550,49150,47450,48900,60704,364854.0,7461237.0
2018-02-19,49050,50100,48100,50000,72190,373062.0,7461237.0
2018-02-20,49950,50000,48450,48900,25398,364854.0,7461237.0
2018-02-21,49300,50900,48300,50600,52551,377539.0,7461237.0
2018-02-22,50600,51400,49950,50600,26281,377539.0,7461237.0
2018-02-23,50600,51400,49800,51300,51082,382761.0,7461237.0
2018-02-26,51700,52700,51000,52300,53357,390223.0,7461237.0
2018-02-27,52300,54800,52300,54500,119450,406637.0,7461237.0
2018-02-28,54100,54900,52900,52900,50518,394699.0,7461237.0
2018-03-02,52100,56000,51400,53000,128408,395446.0,7461237.0
2018-03-05,53100,53200,50700,51400,48860,383508.0,7461237.0
2018-03-06,51200,51800,50500,51400,43625,383508.0,7461237.0
2018-03-07,51400,52600,50600,51200,49711,382015.0,7461237.0
2018-03-08,50900,52700,50800,51800,33903,386492.0,7461237.0
2018-03-09,51500,54200,51500,53900,74300,402161.0,7461237.0
2018-03-12,55100,57300,54700,57000,184628,425291.0,7461237.0
2018-03-13,57000,57700,55900,56900,61872,424544.0,7461237.0
2018-03-14,56100,56200,54700,55500,68970,414099.0,7461237.0
2018-03-15,54900,56000,54400,55700,58529,415591.0,7461237.0
2018-03-16,55800,56000,54600,55700,35019,415591.0,7461237.0
2018-03-19,56000,57200,55000,56100,52714,418575.0,7461237.0
2018-03-20,55300,56500,55300,56400,29442,420814.0,7461237.0
2018-03-21,57200,57400,56100,56900,47258,424544.0,7461237.0
2018-03-22,56300,57600,55500,56000,34478,417829.0,7461237.0
2018-03-23,54400,55900,54400,54700,32888,408130.0,7461237.0
2018-03-26,55200,57600,54200,57400,77289,428275.0,7461237.0
2018-03-27,59500,60400,57000,57700,206915,430513.0,7461237.0
2018-03-28,57400,59400,57000,57900,95343,432006.0,7461237.0
2018-03-29,58000,60500,57600,59600,76898,444690.0,7461237.0
2018-03-30,60000,60000,58600,59700,35424,445436.0,7461237.0
2018-04-02,60500,61700,58800,59400,78934,443197.0,7461237.0
2018-04-03,59400,61000,58300,60500,63972,451405.0,7461237.0
2018-04-04,60500,61000,59300,59600,40071,444690.0,7461237.0
2018-04-05,59500,60300,58800,59500,27821,443944.0,7461237.0
2018-04-06,59100,61400,58800,61400,51437,458120.0,7461237.0
2018-04-09,61500,62000,60500,62000,37806,462597.0,7461237.0
2018-04-10,62300,63000,61500,62800,44549,468566.0,7461237.0
2018-04-11,63100,63300,61800,62600,28398,467073.0,7461237.0
2018-04-12,62200,62600,58600,59200,99697,441705.0,7461237.0
2018-04-13,59300,61500,59200,61300,44009,457374.0,7461237.0
2018-04-16,61700,62800,61300,62700,28901,467820.0,7461237.0
2018-04-17,63000,63000,60900,61800,23683,461104.0,7461237.0
2018-04-18,61800,62400,60000,60500,50400,451405.0,7461237.0
2018-04-19,60900,61800,58800,59200,58726,441705.0,7461237.0
2018-04-20,59600,61600,59500,61400,41229,458120.0,7461237.0
2018-04-23,61900,61900,57900,58600,60232,437228.0,7461237.0
2018-04-24,58600,60200,58200,59100,47247,440959.0,7461237.0
2018-04-25,59000,59000,56300,57000,48379,425291.0,7461237.0
2018-04-26,57000,59300,57000,58700,31469,437975.0,7461237.0
2018-04-27,59300,59400,57200,58500,20685,436482.0,7461237.0
2018-04-30,58500,59500,57000,59000,33629,440213.0,7461237.0
2018-05-02,58400,58900,57300,58000,28914,432752.0,7461237.0
2018-05-03,58000,58000,53600,55800,101316,416337.0,7461237.0
2018-05-04,56900,57000,54700,55400,33466,413353.0,7461237.0
2018-05-08,55100,55900,53200,53500,60863,399176.0,7461237.0
2018-05-09,53600,56500,51500,56400,63285,420814.0,7461237.0
2018-05-10,56900,56900,53800,56200,51586,419322.0,7461237.0
2018-05-11,56100,56700,55200,55800,23149,416337.0,7461237.0
2018-05-14,56400,56500,53500,54300,52667,405145.0,7461237.0
2018-05-15,54300,54800,53200,54700,30321,408130.0,7461237.0
2018-05-16,55000,55000,52500,53300,33677,397684.0,7461237.0
2018-05-17,52800,54700,52400,53900,21238,402161.0,7461237.0
2018-05-18,54700,56000,53900,55900,30878,417083.0,7461237.0
2018-05-21,56300,56300,55000,56100,22528,418575.0,7461237.0
2018-05-23,56600,56600,54500,56300,42022,420068.0,7461237.0
2018-05-24,56300,57900,56300,57200,39655,426783.0,7461237.0
2018-05-25,56500,56900,55200,56000,30759,417829.0,7461237.0
2018-05-28,55000,56000,54600,56000,21914,417829.0,7461237.0
2018-05-29,55700,56100,55000,55300,14015,412606.0,7461237.0
2018-05-30,54800,55200,53000,54300,40919,405145.0,7461237.0
2018-05-31,54300,56300,53700,56200,25157,419322.0,7461237.0
2018-06-01,55900,56100,54200,54900,28919,409622.0,7461237.0
2018-06-04,54600,54600,52800,53900,40209,402161.0,7461237.0
2018-06-05,53200,54700,53200,53900,22918,402161.0,7461237.0
2018-06-07,54200,54400,52500,54100,48605,403653.0,7461237.0
2018-06-08,53600,54200,52300,53400,27566,398430.0,7461237.0
2018-06-11,53300,54800,51900,54300,44846,405145.0,7461237.0
2018-06-12,53900,54800,53500,54000,25518,402907.0,7461237.0
2018-06-14,53600,53700,51700,52000,59096,387984.0,7461237.0
2018-06-15,52300,52900,50900,52000,39515,387984.0,7461237.0
2018-06-18,51500,52200,49550,49600,46182,370077.0,7461237.0
2018-06-19,49600,50900,47500,48500,49012,361870.0,7461237.0
2018-06-20,47850,50700,47850,50700,37116,378285.0,7461237.0
2018-06-21,51000,52100,50200,50800,53894,379031.0,7461237.0
2018-06-22,50500,51200,49500,50600,36594,377539.0,7461237.0
2018-06-25,51200,51600,49550,50600,22135,377539.0,7461237.0
2018-06-26,50500,50500,49050,50300,23938,375300.0,7461237.0
2018-06-27,51100,52200,49850,50600,36943,377539.0,7461237.0
2018-06-28,50300,51500,50200,51200,42368,382015.0,7461237.0
2018-06-29,51200,52900,49600,52000,56068,387984.0,7461237.0
2018-07-02,52400,58400,52300,56800,224509,423798.0,7461237.0
2018-07-03,57300,59400,55200,56300,122829,420068.0,7461237.0
2018-07-04,56300,59400,55700,58000,125414,432752.0,7461237.0
2018-07-05,58000,58300,56000,57200,53616,426783.0,7461237.0
2018-07-06,57300,58600,55900,58100,49075,433498.0,7461237.0
2018-07-09,58100,59200,56200,57500,58410,429021.0,7461237.0
2018-07-10,57300,59900,56700,59900,92004,446928.0,7461237.0
2018-07-11,59300,59700,55900,58800,52083,438721.0,7461237.0
2018-07-12,58800,59200,57900,58700,26384,437975.0,7461237.0
2018-07-13,58600,59000,57600,58900,37272,439467.0,7461237.0
2018-07-16,58900,59200,57000,58500,29052,436482.0,7461237.0
2018-07-17,58500,58500,56700,57300,29151,427529.0,7461237.0
2018-07-18,57200,58900,56300,57100,45346,426037.0,7461237.0
2018-07-19,56500,57100,53800,53900,67976,402161.0,7461237.0
2018-07-20,53500,56400,53500,55100,51625,411114.0,7461237.0
2018-07-23,54700,55600,52200,52300,42680,390223.0,7461237.0
2018-07-24,52000,53600,51700,52900,46180,394699.0,7461237.0
2018-07-25,52800,53000,51500,52500,29822,391715.0,7461237.0
2018-07-26,52400,53400,51300,53000,42780,395446.0,7461237.0
2018-07-27,52600,54300,52100,53800,27366,401415.0,7461237.0
2018-07-30,53800,54200,52200,52800,35068,393953.0,7461237.0
2018-07-31,52900,53600,51600,53100,27326,396192.0,7461237.0
2018-08-01,53500,57000,52700,56000,83060,417829.0,7461237.0
2018-08-02,55800,56000,48550,49000,252664,365601.0,7461237.0
2018-08-03,50400,52000,49850,50600,179714,377539.0,7461237.0
2018-08-06,50900,51700,49500,49500,106583,369331.0,7461237.0
2018-08-07,49500,49850,48200,48700,85397,363362.0,7461237.0
2018-08-08,48350,48650,45850,46800,130029,349186.0,7461237.0
2018-08-09,47200,47200,45700,46250,88754,345082.0,7461237.0
2018-08-10,46050,46900,44650,45300,87768,337994.0,7461237.0
2018-08-13,44500,45800,44500,44600,61261,332771.0,7461237.0
2018-08-14,45150,45650,44750,45650,41200,340605.0,7461237.0
2018-08-16,45350,45400,44150,44750,41276,333890.0,7461237.0
2018-08-17,45500,47850,45200,47350,84276,353290.0,7461237.0
2018-08-20,48100,49200,46650,48450,76637,361497.0,7461237.0
2018-08-21,47950,50700,47950,50700,64616,378285.0,7461237.0
2018-08-22,50600,50800,49350,50000,44670,373062.0,7461237.0
2018-08-23,50200,51000,49150,50200,38117,374554.0,7461237.0
2018-08-24,50500,51000,49250,50900,36699,379777.0,7461237.0
2018-08-27,50700,52500,50200,52100,55424,388730.0,7461237.0
2018-08-28,52000,52000,50000,50600,40998,377539.0,7461237.0
2018-08-29,50600,50700,48950,49650,49266,370450.0,7461237.0
2018-08-30,50800,51400,49250,49900,61044,372316.0,7461237.0
2018-08-31,49400,50600,49400,50400,39729,376046.0,7461237.0
2018-09-03,50400,51300,49750,51200,36680,382015.0,7461237.0
2018-09-04,51200,51400,50400,51200,39823,382015.0,7461237.0
2018-09-05,50800,52000,50000,50500,34744,376792.0,7461237.0
2018-09-06,50500,50800,49100,49400,43970,368585.0,7461237.0
2018-09-07,49400,50600,48950,50500,51303,376792.0,7461237.0
2018-09-10,50400,50400,48250,48700,46137,363362.0,7461237.0
2018-09-11,48600,49200,48150,49000,31235,365601.0,7461237.0
2018-09-12,48800,49400,48600,48750,21152,363735.0,7461237.0
2018-09-13,49700,49750,48050,48600,33559,362616.0,7461237.0
2018-09-14,49150,50200,48600,50100,45525,373808.0,7461237.0
2018-09-17,50400,50700,49000,49650,59967,370450.0,7461237.0
2018-09-18,49200,49500,48000,48800,51385,364108.0,7461237.0
2018-09-19,48800,48800,47350,47400,35213,353663.0,7461237.0
2018-09-20,47500,48450,47000,48350,50063,360751.0,7461237.0
2018-09-21,48100,48500,47700,48100,23628,358885.0,7461237.0
2018-09-27,47300,48300,46650,47700,17806,355901.0,7461237.0
2018-09-28,48050,51300,47700,50800,71581,379031.0,7461237.0
2018-10-01,51100,53500,50200,52300,99355,390223.0,7461237.0
2018-10-02,52900,52900,51000,51400,38087,383508.0,7461237.0
2018-10-04,51200,51300,47350,49650,69895,370450.0,7461237.0
2018-10-05,49600,49600,48300,48800,36716,364108.0,7461237.0
2018-10-08,48400,50200,48000,49500,46336,369331.0,7461237.0
2018-10-10,48750,49250,47450,49000,45001,365601.0,7461237.0
2018-10-11,47500,48200,45550,45750,64422,341352.0,7461237.0
2018-10-12,44250,47800,44250,47200,31542,352170.0,7461237.0
2018-10-15,47200,47350,46300,46350,22104,345828.0,7461237.0
2018-10-16,46050,47650,46050,46900,19493,349932.0,7461237.0
2018-10-17,48200,48200,45650,45800,30561,341725.0,7461237.0
2018-10-18,45650,46200,44450,44550,40514,332398.0,7461237.0
2018-10-19,44550,45350,43900,44600,24403,332771.0,7461237.0
2018-10-22,44600,47400,44600,47000,46607,350678.0,7461237.0
2018-10-23,46950,47850,45650,47700,44432,355901.0,7461237.0
2018-10-24,47600,47900,45200,45400,61267,338740.0,7461237.0
2018-10-25,43550,45800,43550,45200,33325,337248.0,7461237.0
2018-10-26,44850,45400,40500,43350,86378,323445.0,7461237.0
2018-10-29,42350,43400,38950,38950,70214,290615.0,7461237.0
2018-10-30,37800,39900,36350,38350,121773,286138.0,7461237.0
2018-10-31,38350,38850,37050,37750,42356,281662.0,7461237.0
2018-11-01,38400,42700,38300,41000,70722,305911.0,7461237.0
2018-11-02,41450,43100,41450,43000,28444,320833.0,7461237.0
2018-11-05,44450,45150,42900,45000,47606,335756.0,7461237.0
2018-11-06,44450,47300,44400,45750,23961,341352.0,7461237.0
2018-11-07,46600,46900,42000,43900,125962,327548.0,7461237.0
2018-11-08,44800,45250,43100,44050,47239,328667.0,7461237.0
2018-11-09,44900,44900,42150,44050,38324,328667.0,7461237.0
2018-11-12,43850,43850,41000,41100,46146,306657.0,7461237.0
2018-11-13,41000,42250,40250,42000,28980,313372.0,7461237.0
2018-11-14,41300,43300,40500,41950,30421,312999.0,7461237.0
2018-11-15,42650,45450,42050,45150,57067,336875.0,7461237.0
2018-11-16,45850,46350,44050,44700,44701,333517.0,7461237.0
2018-11-19,45150,45400,44500,45350,26281,338367.0,7461237.0
2018-11-20,43950,45450,43350,44000,41791,328294.0,7461237.0
2018-11-21,42850,45250,42300,45000,43679,335756.0,7461237.0
2018-11-22,45300,47200,44300,45800,49641,341725.0,7461237.0
2018-11-23,45400,46400,45000,45400,12193,338740.0,7461237.0
2018-11-26,45800,49200,45300,49200,115919,367093.0,7461237.0
2018-11-27,49250,49350,47600,49000,65478,365601.0,7461237.0
2018-11-28,49000,50200,48050,48450,54919,361497.0,7461237.0
2018-11-29,48500,49200,48100,48500,39325,361870.0,7461237.0
2018-11-30,48550,49750,47800,49450,40290,368958.0,7461237.0
2018-12-03,50000,51400,49400,51200,73828,382015.0,7461237.0
2018-12-04,51000,51300,50200,50500,42259,376792.0,7461237.0
2018-12-05,49950,51200,49550,50500,68663,376792.0,7461237.0
2018-12-06,51000,51000,48900,49600,65695,370077.0,7461237.0
2018-12-07,50600,50600,48700,49250,53485,367466.0,7461237.0
2018-12-10,49000,50500,48100,49900,66244,372316.0,7461237.0
2018-12-11,49600,50800,49400,50700,62467,378285.0,7461237.0
2018-12-12,51200,51200,49350,50300,51569,375300.0,7461237.0
2018-12-13,50700,51400,48450,49350,235618,368212.0,7461237.0
2018-12-14,50400,50400,47500,47550,63041,354782.0,7461237.0
2018-12-17,47550,48350,44150,44900,94050,335010.0,7461237.0
2018-12-18,44900,45100,43550,44500,65539,332025.0,7461237.0
2018-12-19,44900,45600,43650,45000,36787,335756.0,7461237.0
2018-12-20,44300,44950,43850,44950,39956,335383.0,7461237.0
2018-12-21,44950,45600,44500,44800,35545,334263.0,7461237.0
2018-12-24,44750,45250,43950,44950,26536,335383.0,7461237.0
2018-12-26,44800,45750,44300,45100,39070,336502.0,7461237.0
2018-12-27,45650,46100,44800,45300,18221,337994.0,7461237.0
2018-12-28,45300,45850,44450,45000,23146,335756.0,7461237.0
2019-01-02,45500,45500,43850,44000,25387,328294.0,7461237.0
2019-01-03,43500,44100,42200,42250,39992,315237.0,7461237.0
2019-01-04,42250,43850,42100,43400,24837,323818.0,7461237.0
2019-01-07,44000,44100,43100,43250,31665,322699.0,7461237.0
2019-01-08,43250,43950,42800,42950,16086,320460.0,7461237.0
2019-01-09,42950,44250,42950,43400,24386,323818.0,7461237.0
2019-01-10,42800,43700,42600,43550,16359,324937.0,7461237.0
2019-01-11,43150,43700,42300,43250,57599,322699.0,7461237.0
2019-01-14,43250,44500,43000,43200,30725,322325.0,7461237.0
2019-01-15,42950,43300,42700,42850,43168,319714.0,7461237.0
