아이디스홀딩스(054800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-10-26,12850,13000,12550,12900,268,133486.0,10347756.0
2017-10-27,12900,12900,12700,12900,80,133486.0,10347756.0
2017-10-30,12700,12900,12550,12700,171,131417.0,10347756.0
2017-10-31,12700,12800,12700,12750,26,131934.0,10347756.0
2017-11-01,12950,13150,12850,13150,3584,136073.0,10347756.0
2017-11-02,13150,13150,12900,13000,144,134521.0,10347756.0
2017-11-03,13300,13300,12600,12650,1166,130899.0,10347756.0
2017-11-06,12650,12900,12550,12800,94,132451.0,10347756.0
2017-11-07,12800,12950,12500,12950,858,134003.0,10347756.0
2017-11-08,12650,13000,12650,13000,493,134521.0,10347756.0
2017-11-09,13000,13050,12700,13050,743,135038.0,10347756.0
2017-11-10,12850,13000,12850,13000,561,134521.0,10347756.0
2017-11-13,13000,13000,12700,12950,624,134003.0,10347756.0
2017-11-14,12800,12900,12500,12900,771,133486.0,10347756.0
2017-11-15,12650,12850,12500,12800,993,132451.0,10347756.0
2017-11-16,12550,12800,12400,12450,1043,128830.0,10347756.0
2017-11-17,12450,12800,12450,12800,539,132451.0,10347756.0
2017-11-20,12800,12900,12750,12900,10082,133486.0,10347756.0
2017-11-21,12900,13250,12900,13200,2426,136590.0,10347756.0
2017-11-22,13300,13300,12550,13100,888,135556.0,10347756.0
2017-11-23,13100,13100,12700,12950,3266,134003.0,10347756.0
2017-11-24,12950,13000,12950,13000,62,134521.0,10347756.0
2017-11-27,13000,13500,12600,12950,2345,134003.0,10347756.0
2017-11-28,12950,13000,12950,13000,98,134521.0,10347756.0
2017-11-29,13000,13000,12850,13000,172,134521.0,10347756.0
2017-11-30,12800,13000,12600,13000,1101,134521.0,10347756.0
2017-12-01,13000,13000,12850,12950,814,134003.0,10347756.0
2017-12-04,12850,13000,12700,12950,687,134003.0,10347756.0
2017-12-05,12800,12900,12700,12900,724,133486.0,10347756.0
2017-12-06,13000,13100,12800,13000,1716,134521.0,10347756.0
2017-12-07,12800,12950,12700,12850,699,132969.0,10347756.0
2017-12-08,13050,14400,12950,13300,31466,137625.0,10347756.0
2017-12-11,13300,13600,13100,13300,2786,137625.0,10347756.0
2017-12-12,13000,13600,13000,13550,1299,140212.0,10347756.0
2017-12-13,13150,13300,13000,13300,819,137625.0,10347756.0
2017-12-14,13350,13400,13200,13400,274,138660.0,10347756.0
2017-12-15,13050,13450,13050,13450,1530,139177.0,10347756.0
2017-12-18,13400,13850,13050,13800,7641,142799.0,10347756.0
2017-12-19,13750,14750,13700,14750,17830,152629.0,10347756.0
2017-12-20,14800,16750,13900,14100,30974,145903.0,10347756.0
2017-12-21,14100,14500,14100,14450,1970,149525.0,10347756.0
2017-12-22,14400,15450,14150,15200,3037,157286.0,10347756.0
2017-12-26,15000,15250,14800,15250,2501,157803.0,10347756.0
2017-12-27,15250,15400,15050,15400,1059,159355.0,10347756.0
2017-12-28,15350,15400,15100,15400,1289,159355.0,10347756.0
2018-01-02,15400,15500,14800,15500,2449,160390.0,10347756.0
2018-01-03,15700,15700,15200,15450,1883,159873.0,10347756.0
2018-01-04,15600,15600,15100,15400,453,159355.0,10347756.0
2018-01-05,15200,15600,14900,15450,2886,159873.0,10347756.0
2018-01-08,15750,15750,15000,15150,2456,156769.0,10347756.0
2018-01-09,15300,15300,14950,15200,958,157286.0,10347756.0
2018-01-10,15400,15650,14950,15450,1063,159873.0,10347756.0
2018-01-11,15800,15800,15450,15550,327,160908.0,10347756.0
2018-01-12,15550,15550,15300,15550,407,160908.0,10347756.0
2018-01-15,15450,15700,15250,15600,2105,161425.0,10347756.0
2018-01-16,15500,15500,15150,15350,17509,158838.0,10347756.0
2018-01-17,15100,15450,15100,15350,159,158838.0,10347756.0
2018-01-18,15000,15400,14700,15400,2604,159355.0,10347756.0
2018-01-19,15700,15700,15000,15650,1991,161942.0,10347756.0
2018-01-22,15500,15650,15500,15650,19,161942.0,10347756.0
2018-01-23,15200,15650,15200,15400,1461,159355.0,10347756.0
2018-01-24,15450,15600,15150,15500,1594,160390.0,10347756.0
2018-01-25,15450,15600,15100,15600,1443,161425.0,10347756.0
2018-01-26,15250,15600,15150,15550,1345,160908.0,10347756.0
2018-01-29,15250,15950,15250,15350,989,158838.0,10347756.0
2018-01-30,15050,15550,15000,15200,4972,157286.0,10347756.0
2018-01-31,15200,15350,14700,15350,2843,158838.0,10347756.0
2018-02-01,15100,15300,14850,15200,1163,157286.0,10347756.0
2018-02-02,15200,15200,14400,14850,2132,153664.0,10347756.0
2018-02-05,14300,15350,14300,15350,886,158838.0,10347756.0
2018-02-06,14600,14800,14250,14750,1338,152629.0,10347756.0
2018-02-07,14850,14900,14500,14900,826,154182.0,10347756.0
2018-02-08,14700,15000,14500,15000,223,155216.0,10347756.0
2018-02-09,15000,15000,14150,14750,1365,152629.0,10347756.0
2018-02-12,14800,14950,14600,14650,1649,151595.0,10347756.0
2018-02-13,14800,14850,14800,14850,374,153664.0,10347756.0
2018-02-14,14600,15050,14600,15050,445,155734.0,10347756.0
2018-02-19,14850,15000,14850,15000,1056,155216.0,10347756.0
2018-02-20,14850,15000,14850,14950,1041,154699.0,10347756.0
2018-02-21,14950,14950,14650,14850,311,153664.0,10347756.0
2018-02-22,14850,15100,14850,14900,416,154182.0,10347756.0
2018-02-23,15150,15150,14850,14850,3152,153664.0,10347756.0
2018-02-26,15300,15300,14850,14900,820,154182.0,10347756.0
2018-02-27,14900,15000,14850,15000,407,155216.0,10347756.0
2018-02-28,14950,15000,14750,15000,240,155216.0,10347756.0
2018-03-02,15250,15250,14950,15100,1021,156251.0,10347756.0
2018-03-05,15400,15400,15000,15000,563,155216.0,10347756.0
2018-03-06,15000,15500,15000,15350,527,158838.0,10347756.0
2018-03-07,15200,15250,15100,15250,245,157803.0,10347756.0
2018-03-08,15900,15900,15100,15300,1880,158321.0,10347756.0
2018-03-09,15500,15500,15250,15500,1916,160390.0,10347756.0
2018-03-12,15050,15500,15050,15500,1685,160390.0,10347756.0
2018-03-13,15450,15950,15450,15500,6054,160390.0,10347756.0
2018-03-14,15650,15650,15250,15450,1594,159873.0,10347756.0
2018-03-15,15800,15800,15200,15800,1843,163495.0,10347756.0
2018-03-16,15800,15800,15400,15500,175,160390.0,10347756.0
2018-03-19,15300,15300,15050,15250,741,157803.0,10347756.0
2018-03-20,15000,15350,15000,15100,2902,156251.0,10347756.0
2018-03-21,15200,15600,14600,15600,2800,161425.0,10347756.0
2018-03-22,15600,15600,15200,15450,944,159873.0,10347756.0
2018-03-23,15350,15800,15000,15550,671,160908.0,10347756.0
2018-03-26,15550,15600,15450,15600,384,161425.0,10347756.0
2018-03-27,15650,15900,15400,15600,1671,161425.0,10347756.0
2018-03-28,15400,15400,15100,15400,568,159355.0,10347756.0
2018-03-29,15250,15400,15250,15400,330,159355.0,10347756.0
2018-03-30,15350,15850,15350,15850,517,164012.0,10347756.0
2018-04-02,15700,15700,15650,15650,1889,161942.0,10347756.0
2018-04-03,15500,15850,15500,15800,369,163495.0,10347756.0
2018-04-04,15900,15900,15200,15700,946,162460.0,10347756.0
2018-04-05,15700,15700,15600,15700,3111,162460.0,10347756.0
2018-04-06,15550,15700,15550,15700,1797,162460.0,10347756.0
2018-04-09,15550,15650,15200,15600,429,161425.0,10347756.0
2018-04-10,15450,15650,15450,15650,802,161942.0,10347756.0
2018-04-11,15500,15650,15500,15600,513,161425.0,10347756.0
2018-04-12,15450,15600,15450,15600,1548,161425.0,10347756.0
2018-04-13,15400,15550,15400,15550,1617,160908.0,10347756.0
2018-04-16,15800,15800,15750,15800,402,163495.0,10347756.0
2018-04-17,15800,15800,15450,15800,42900,163495.0,10347756.0
2018-04-18,15800,15850,15650,15750,341,162977.0,10347756.0
2018-04-19,15750,15750,15700,15700,91,162460.0,10347756.0
2018-04-20,15700,15750,15450,15700,1146,162460.0,10347756.0
2018-04-23,15450,15850,15400,15650,3718,161942.0,10347756.0
2018-04-24,15700,15900,15100,15800,3930,163495.0,10347756.0
2018-04-25,15600,15900,15600,15800,1670194,163495.0,10347756.0
2018-04-26,15800,16000,15650,15850,7827,164012.0,10347756.0
2018-04-27,15950,15950,15550,15850,957,164012.0,10347756.0
2018-04-30,15650,16000,15650,15850,1606,164012.0,10347756.0
2018-05-02,15900,16000,15550,16000,3053,165564.0,10347756.0
2018-05-03,16100,16150,15800,16000,6586,165564.0,10347756.0
2018-05-04,16000,16200,15700,16050,4910,166081.0,10347756.0
2018-05-08,16350,16350,15900,16100,2199,166599.0,10347756.0
2018-05-09,16100,16100,15850,15950,288,165047.0,10347756.0
2018-05-10,15700,15950,15700,15800,397,163495.0,10347756.0
2018-05-11,15700,16100,15700,15950,1586,165047.0,10347756.0
2018-05-14,16050,16050,15600,16000,2506,165564.0,10347756.0
2018-05-15,15700,16000,15700,15950,644,165047.0,10347756.0
2018-05-16,15950,15950,15650,15950,2486,165047.0,10347756.0
2018-05-17,15750,16050,15750,15950,786,165047.0,10347756.0
2018-05-18,16000,16000,15650,15950,1103,165047.0,10347756.0
2018-05-21,15950,15950,15650,15850,1268,164012.0,10347756.0
2018-05-23,15800,16000,15700,15900,2897,164529.0,10347756.0
2018-05-24,15900,15900,15500,15800,2508,163495.0,10347756.0
2018-05-25,15600,15950,15600,15950,701,165047.0,10347756.0
2018-05-28,15950,15950,15750,15950,438,165047.0,10347756.0
2018-05-29,15950,15950,15600,15900,636,164529.0,10347756.0
2018-05-30,15700,15900,15000,15050,8360,155734.0,10347756.0
2018-05-31,15250,15550,15050,15500,1713,160390.0,10347756.0
2018-06-01,15500,15750,15150,15750,1871,162977.0,10347756.0
2018-06-04,16200,16200,15600,15800,631,163495.0,10347756.0
2018-06-05,15700,15900,15650,15900,1913,164529.0,10347756.0
2018-06-07,15750,15900,15650,15900,398,164529.0,10347756.0
2018-06-08,15750,15950,15600,15950,918,165047.0,10347756.0
2018-06-11,15800,15900,15600,15800,920,163495.0,10347756.0
2018-06-12,15800,15900,15550,15900,458,164529.0,10347756.0
2018-06-14,15900,15950,15600,15950,655,165047.0,10347756.0
2018-06-15,15800,15850,15650,15800,551,163495.0,10347756.0
2018-06-18,15650,15850,15500,15850,1867,164012.0,10347756.0
2018-06-19,15700,15850,15550,15850,821,164012.0,10347756.0
2018-06-20,15700,15800,15650,15800,928,163495.0,10347756.0
2018-06-21,15650,15800,15600,15750,1404,162977.0,10347756.0
2018-06-22,15600,15850,15600,15850,1627,164012.0,10347756.0
2018-06-25,15700,15800,15650,15800,667,163495.0,10347756.0
2018-06-26,15800,15800,15700,15800,894,163495.0,10347756.0
2018-06-27,15800,15800,15650,15750,116,162977.0,10347756.0
2018-06-28,15600,16000,15450,15450,597,159873.0,10347756.0
2018-06-29,15450,15650,15400,15650,550,161942.0,10347756.0
2018-07-02,15500,15750,15300,15700,320,162460.0,10347756.0
2018-07-03,15650,15700,15500,15700,1169,162460.0,10347756.0
2018-07-04,15700,15700,15550,15700,485,162460.0,10347756.0
2018-07-05,15700,15700,15550,15700,307,162460.0,10347756.0
2018-07-06,15700,15700,15550,15700,313,162460.0,10347756.0
2018-07-09,15700,15700,15550,15700,1056,162460.0,10347756.0
2018-07-10,15550,15700,15200,15550,4520,160908.0,10347756.0
2018-07-11,15500,15500,15500,15500,108,160390.0,10347756.0
2018-07-12,15400,15500,15350,15500,404,160390.0,10347756.0
2018-07-13,15400,15500,14650,15500,4313,160390.0,10347756.0
2018-07-16,15300,15500,15300,15500,209,160390.0,10347756.0
2018-07-17,15500,15500,15050,15450,253,159873.0,10347756.0
2018-07-18,15400,15500,15300,15500,477,160390.0,10347756.0
2018-07-19,15500,15500,15400,15400,66,159355.0,10347756.0
2018-07-20,15400,15500,15250,15500,181,160390.0,10347756.0
2018-07-23,15500,15500,15000,15050,878,155734.0,10347756.0
2018-07-24,14850,15500,14500,15250,6856,157803.0,10347756.0
2018-07-25,15100,15250,14700,15250,741,157803.0,10347756.0
2018-07-26,14850,15000,14600,14600,4945,151077.0,10347756.0
2018-07-27,14600,14600,14300,14350,6607,148490.0,10347756.0
2018-07-30,14300,14350,14150,14200,200,146938.0,10347756.0
2018-07-31,14200,14400,14100,14150,230,146421.0,10347756.0
2018-08-01,14950,14950,14200,14250,835,147456.0,10347756.0
2018-08-02,14100,14400,14000,14000,4183,144869.0,10347756.0
2018-08-03,14000,14100,14000,14000,338,144869.0,10347756.0
2018-08-06,14000,14950,13900,14100,1957,145903.0,10347756.0
2018-08-07,14100,14200,14000,14150,277,146421.0,10347756.0
2018-08-08,14000,15050,13900,13900,7110,143834.0,10347756.0
2018-08-09,14050,14100,13750,13950,840,144351.0,10347756.0
2018-08-10,13900,14000,13700,14000,386,144869.0,10347756.0
2018-08-13,14200,14350,13650,13950,415,144351.0,10347756.0
2018-08-14,14100,14100,13750,14000,122,144869.0,10347756.0
2018-08-16,13950,13950,13400,13800,1329,142799.0,10347756.0
2018-08-17,13700,13800,13600,13800,664,142799.0,10347756.0
2018-08-20,13800,14650,13500,13500,82140,139695.0,10347756.0
2018-08-21,13450,14200,13200,13450,56963,139177.0,10347756.0
2018-08-22,13500,13600,13450,13500,4216,139695.0,10347756.0
2018-08-23,13350,14550,13350,13450,202070,139177.0,10347756.0
2018-08-24,13450,13600,13250,13450,245740,139177.0,10347756.0
2018-08-27,13600,13700,13450,13500,71222,139695.0,10347756.0
2018-08-28,13500,13600,13400,13450,80526,139177.0,10347756.0
2018-08-29,13450,13700,13400,13450,43383,139177.0,10347756.0
2018-08-30,13500,13550,13350,13450,49922,139177.0,10347756.0
2018-08-31,13450,13750,13350,13450,111848,139177.0,10347756.0
2018-09-03,13400,14700,13400,14600,257746,151077.0,10347756.0
2018-09-04,14700,15100,14000,15000,179945,155216.0,10347756.0
2018-09-05,15000,15200,14300,14700,68667,152112.0,10347756.0
2018-09-06,14700,15050,14500,14900,58738,154182.0,10347756.0
2018-09-07,14900,15000,14400,14550,92112,150560.0,10347756.0
2018-09-10,14500,14750,14300,14400,29176,149008.0,10347756.0
2018-09-11,14400,14500,14100,14300,35710,147973.0,10347756.0
2018-09-12,14300,14550,14000,14150,39161,146421.0,10347756.0
2018-09-13,14100,17650,14050,15700,754400,162460.0,10347756.0
2018-09-14,15700,16850,15550,16450,411515,170221.0,10347756.0
2018-09-17,16500,16600,16000,16400,143070,169703.0,10347756.0
2018-09-18,16350,16600,15300,15600,104997,161425.0,10347756.0
2018-09-19,15550,16700,15150,16050,128050,166081.0,10347756.0
2018-09-20,15950,16500,15700,16100,55290,166599.0,10347756.0
2018-09-21,16000,16200,15600,16100,28258,166599.0,10347756.0
2018-09-27,15950,16100,15850,16050,22010,166081.0,10347756.0
2018-09-28,16000,16100,15400,16100,30088,166599.0,10347756.0
2018-10-01,16100,16100,15500,15800,24839,163495.0,10347756.0
2018-10-02,15800,15800,15000,15300,52237,158321.0,10347756.0
2018-10-04,15150,15750,14800,15550,36655,160908.0,10347756.0
2018-10-05,15550,15750,14850,15350,28658,158838.0,10347756.0
2018-10-08,15350,15500,14700,15000,19093,155216.0,10347756.0
2018-10-10,14750,14950,13950,14000,44505,144869.0,10347756.0
2018-10-11,14000,14000,12600,12600,96998,130382.0,10347756.0
2018-10-12,12300,13600,12300,13400,35513,138660.0,10347756.0
2018-10-15,13400,13500,12850,13050,12654,135038.0,10347756.0
2018-10-16,12800,13250,12750,13100,16066,135556.0,10347756.0
2018-10-17,13100,13550,12800,13050,26925,135038.0,10347756.0
2018-10-18,13050,13400,12950,13200,12747,136590.0,10347756.0
2018-10-19,13100,13450,13000,13300,18908,137625.0,10347756.0
2018-10-22,13150,13750,13150,13700,16283,141764.0,10347756.0
2018-10-23,13700,13850,13150,13450,8629,139177.0,10347756.0
2018-10-24,13350,13500,12900,13100,15275,135556.0,10347756.0
2018-10-25,12700,13500,12300,12700,11858,131417.0,10347756.0
2018-10-26,12900,12900,11600,11850,33062,122621.0,10347756.0
2018-10-29,11750,11950,10900,11250,33895,116412.0,10347756.0
2018-10-30,10700,11150,10150,10850,71713,112273.0,10347756.0
2018-10-31,10950,11500,10750,11500,10091,118999.0,10347756.0
2018-11-01,11500,12000,11500,12000,8690,124173.0,10347756.0
2018-11-02,12200,12550,11850,12350,25134,127795.0,10347756.0
2018-11-05,12500,12700,12000,12650,14111,130899.0,10347756.0
2018-11-06,12850,13150,12450,13000,14347,134521.0,10347756.0
2018-11-07,12900,13400,12900,13300,16813,137625.0,10347756.0
2018-11-08,13300,13450,12800,13300,9049,137625.0,10347756.0
2018-11-09,13300,13300,12950,13050,7415,135038.0,10347756.0
2018-11-12,13250,13250,12800,13050,9607,135038.0,10347756.0
2018-11-13,12800,13000,12650,13000,7914,134521.0,10347756.0
2018-11-14,13000,13200,12900,13100,11409,135556.0,10347756.0
2018-11-15,13100,13200,12800,13200,5816,136590.0,10347756.0
2018-11-16,13450,13850,13300,13700,29025,141764.0,10347756.0
2018-11-19,13600,13750,13500,13750,8180,142282.0,10347756.0
2018-11-20,13750,13750,13300,13450,9693,139177.0,10347756.0
2018-11-21,13450,13450,12900,13450,4850,139177.0,10347756.0
2018-11-22,13450,13650,13300,13350,4702,138143.0,10347756.0
2018-11-23,13550,13550,13250,13400,6537,138660.0,10347756.0
2018-11-26,13750,13800,13400,13700,13582,141764.0,10347756.0
2018-11-27,13850,14000,13600,14000,9141,144869.0,10347756.0
2018-11-28,14000,14700,14000,14450,32939,149525.0,10347756.0
2018-11-29,14700,14900,14150,14900,35496,154182.0,10347756.0
2018-11-30,14850,15150,14500,14800,34370,153147.0,10347756.0
2018-12-03,14950,15250,13950,14650,46064,151595.0,10347756.0
2018-12-04,14400,15000,14400,14700,6375,152112.0,10347756.0
2018-12-05,14400,14650,13550,13750,48115,142282.0,10347756.0
2018-12-06,13950,14100,12900,13350,39363,138143.0,10347756.0
2018-12-07,13350,13500,13000,13400,10610,138660.0,10347756.0
2018-12-10,13300,13350,12800,13150,7129,136073.0,10347756.0
2018-12-11,13150,13250,12700,13150,3267,136073.0,10347756.0
2018-12-12,13300,13650,13000,13600,9563,140729.0,10347756.0
2018-12-13,13600,13750,13400,13600,2614,140729.0,10347756.0
2018-12-14,13600,13750,12550,13250,23412,137108.0,10347756.0
2018-12-17,13200,13250,12800,13250,2220,137108.0,10347756.0
2018-12-18,13100,13100,12500,12950,16299,134003.0,10347756.0
2018-12-19,12950,13000,12450,12900,19539,133486.0,10347756.0
2018-12-20,12800,12900,12350,12650,16194,130899.0,10347756.0
2018-12-21,12650,12950,12500,12950,6726,134003.0,10347756.0
2018-12-24,13000,13150,12750,13100,2832,135556.0,10347756.0
2018-12-26,13000,13050,12850,13050,3577,135038.0,10347756.0
2018-12-27,13150,13400,13050,13400,8753,138660.0,10347756.0
2018-12-28,13450,13800,13200,13600,11283,140729.0,10347756.0
2019-01-02,13600,13650,13400,13600,1303,140729.0,10347756.0
2019-01-03,13600,13600,13100,13350,3513,138143.0,10347756.0
2019-01-04,13200,13250,12900,13050,2885,135038.0,10347756.0
2019-01-07,13150,13350,12950,13150,5697,136073.0,10347756.0
2019-01-08,13250,13350,13050,13350,617,138143.0,10347756.0
2019-01-09,13350,13550,13150,13350,4634,138143.0,10347756.0
2019-01-10,13350,13350,13100,13350,2964,138143.0,10347756.0
2019-01-11,13200,13350,13050,13200,6420,136590.0,10347756.0
2019-01-14,13250,13250,13050,13100,1015,135556.0,10347756.0
2019-01-15,13200,13500,13050,13100,6279,135556.0,10347756.0
2019-01-16,13000,13100,12950,12950,7354,134003.0,10347756.0
2019-01-17,13000,13200,12850,13100,8451,135556.0,10347756.0
2019-01-18,13100,13500,13000,13400,5532,138660.0,10347756.0
2019-01-21,13400,13500,13200,13250,3090,137108.0,10347756.0
2019-01-22,13250,13450,12950,13000,5977,134521.0,10347756.0
2019-01-23,13000,13150,12900,13050,6622,135038.0,10347756.0
2019-01-24,13150,13150,12900,13050,9144,135038.0,10347756.0
2019-01-25,12950,13400,12850,13300,13824,137625.0,10347756.0
2019-01-28,13300,13500,13200,13400,4215,138660.0,10347756.0
2019-01-29,13350,13400,13100,13400,5564,138660.0,10347756.0
2019-01-30,13300,13350,13200,13350,2058,138143.0,10347756.0
2019-01-31,13150,13400,13150,13400,3724,138660.0,10347756.0
2019-02-01,13400,13800,13100,13700,66627,141764.0,10347756.0
2019-02-07,13550,13700,13350,13600,9106,140729.0,10347756.0
2019-02-08,13600,13850,13550,13800,8306,142799.0,10347756.0
2019-02-11,13800,13850,13600,13850,6667,143316.0,10347756.0
2019-02-12,13800,14050,13750,14000,19595,144869.0,10347756.0
2019-02-13,14100,14150,13950,14100,2973,145903.0,10347756.0
2019-02-14,14000,14100,13700,13950,42555,144351.0,10347756.0
2019-02-15,13900,13900,13600,13900,6901,143834.0,10347756.0
2019-02-18,13800,14050,13800,14050,67777,145386.0,10347756.0
2019-02-19,14050,14350,14050,14350,7706,148490.0,10347756.0
2019-02-20,14350,14550,14100,14350,10588,148490.0,10347756.0
2019-02-21,14300,14350,14000,14350,6275,148490.0,10347756.0
2019-02-22,14250,14400,14100,14350,4244,148490.0,10347756.0
2019-02-25,14300,14350,14000,14250,9668,147456.0,10347756.0
2019-02-26,14200,14250,13950,14000,9057,144869.0,10347756.0
