크리스탈(083790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-09-18,5082,5141,4883,5063,50987,72488.0,5685318.0
2007-09-19,5082,5180,5002,5063,35049,72488.0,5685318.0
2007-09-20,5062,5102,4962,5063,37780,72488.0,5685318.0
2007-09-21,5002,5081,4962,5082,18929,72772.0,5685318.0
2007-09-27,5141,5141,4982,5043,15928,72204.0,5685318.0
2007-09-28,4962,5141,4962,5122,17363,73341.0,5685318.0
2007-10-01,5061,5101,4962,4962,35670,71066.0,5685318.0
2007-10-02,5021,5061,4942,4962,23677,71066.0,5685318.0
2007-10-04,4665,4763,4307,4487,118884,64244.0,5685318.0
2007-10-05,4565,4683,4307,4387,74397,62823.0,5685318.0
2007-10-08,4386,4465,4286,4387,25528,62823.0,5685318.0
2007-10-09,4386,4545,4386,4526,29839,64813.0,5685318.0
2007-10-10,4526,4606,4427,4547,28403,65097.0,5685318.0
2007-10-11,4525,4565,4426,4526,14690,64813.0,5685318.0
2007-10-12,4485,4545,4425,4427,19900,63391.0,5685318.0
2007-10-15,4426,4485,4248,4308,30225,61686.0,5685318.0
2007-10-16,4248,4327,3989,4010,42961,57422.0,5685318.0
2007-10-17,4028,4287,4010,4289,29514,61401.0,5685318.0
2007-10-18,4223,4349,4140,4267,16225,57990.0,5685318.0
2007-10-19,4329,4894,4203,4895,121624,66518.0,5685318.0
2007-10-22,4726,4935,4475,4728,96157,64244.0,5685318.0
2007-10-23,4747,4767,4475,4476,32643,60833.0,5685318.0
2007-10-24,4559,4559,4286,4351,29873,59127.0,5685318.0
2007-10-25,4454,4454,4182,4351,19500,59127.0,5685318.0
2007-10-26,4307,4349,4223,4351,8438,59127.0,5685318.0
2007-10-29,4370,4370,4245,4309,11288,58559.0,5685318.0
2007-10-30,4308,4308,4145,4205,19233,57137.0,5685318.0
2007-10-31,4165,4266,4165,4174,7209,56739.0,5685318.0
2007-11-01,4224,4224,4119,4205,22268,57137.0,5685318.0
2007-11-02,4175,4175,3990,4000,18947,54352.0,5685318.0
2007-11-05,3994,4077,3936,3936,48364,53499.0,5685318.0
2007-11-06,3947,3947,3789,3845,43289,52248.0,5685318.0
2007-11-07,3826,3826,3642,3761,42869,51111.0,5685318.0
2007-11-08,3618,3840,3618,3761,31192,51111.0,5685318.0
2007-11-09,3688,3814,3688,3803,17278,51680.0,5685318.0
2007-11-12,3756,4031,3756,3857,43532,52419.0,5685318.0
2007-11-13,3856,3890,3806,3815,14324,51850.0,5685318.0
2007-11-14,3822,3868,3596,3698,19549,50258.0,5685318.0
2007-11-15,3764,3930,3764,3919,29313,53271.0,5685318.0
2007-11-16,3890,4496,3890,4498,185837,61117.0,5685318.0
2007-11-19,4475,5165,4370,5166,156490,70214.0,5685318.0
2007-11-20,5312,5647,4873,5146,172236,69929.0,5685318.0
2007-11-21,5291,5626,4935,4937,76484,67087.0,5685318.0
2007-11-22,5019,5667,5019,5543,277452,75330.0,5685318.0
2007-11-23,5311,5436,4768,4853,163561,65950.0,5685318.0
2007-11-26,4949,5074,4862,4930,48370,51566.0,5685318.0
2007-11-27,4862,5650,4727,5652,82943,59127.0,5685318.0
2007-11-28,5732,6085,5303,5570,81816,58275.0,5685318.0
2007-11-29,5623,5976,5416,5652,48840,59127.0,5685318.0
2007-11-30,5677,5677,5356,5515,46759,57706.0,5685318.0
2007-12-03,5515,5840,5298,5652,155975,59127.0,5685318.0
2007-12-04,5813,5813,5368,5434,58249,56853.0,5685318.0
2007-12-05,4895,5004,4672,4809,242697,50315.0,5685318.0
2007-12-06,4748,4835,4672,4744,78361,49633.0,5685318.0
2007-12-07,4764,5194,4515,4907,157740,61606.0,6822382.0
2007-12-10,4932,4971,4688,4728,71555,59355.0,6822382.0
2007-12-11,4802,4814,4672,4679,49403,58741.0,6822382.0
2007-12-12,4677,4835,4580,4619,34660,57990.0,6822382.0
2007-12-13,4460,4618,4384,4608,98175,57854.0,6822382.0
2007-12-14,4569,4688,4428,4657,45245,58468.0,6822382.0
2007-12-17,4541,4639,4520,4630,74203,75565.0,8869097.0
2007-12-18,4564,5291,4564,5245,146671,85587.0,8869097.0
2007-12-20,5378,6003,5351,5543,420502,90465.0,8869097.0
2007-12-21,5433,6166,5291,6005,476978,98004.0,8869097.0
2007-12-24,5868,5976,5650,5733,130181,93569.0,8869097.0
2007-12-26,5732,6030,5596,5760,136998,94012.0,8869097.0
2007-12-27,5786,5895,5384,5652,89726,92239.0,8869097.0
2007-12-28,5650,6411,5411,5652,476387,92239.0,8869097.0
2008-01-02,5677,5868,5515,5652,143397,92239.0,8869097.0
2008-01-03,5650,5650,5368,5424,110590,88514.0,8869097.0
2008-01-04,5384,5515,5242,5287,87803,86296.0,8869097.0
2008-01-07,5265,5460,5161,5401,75212,88159.0,8869097.0
2008-01-08,5460,5460,5335,5401,17218,88159.0,8869097.0
2008-01-09,5384,5433,5324,5336,33917,87095.0,8869097.0
2008-01-10,5422,5422,5324,5380,23431,87804.0,8869097.0
2008-01-11,5351,5378,5270,5380,46174,87804.0,8869097.0
2008-01-14,5373,5786,5167,5228,293858,85321.0,8869097.0
2008-01-15,5226,5232,4922,5027,66474,82039.0,8869097.0
2008-01-16,4884,5014,4786,4945,51864,80709.0,8869097.0
2008-01-17,4900,5079,4900,5027,36339,82039.0,8869097.0
2008-01-18,4998,5106,4917,4962,55804,80975.0,8869097.0
2008-01-21,4949,5009,4868,4891,58476,79822.0,8869097.0
2008-01-22,4862,4862,4182,4728,63266,77161.0,8869097.0
2008-01-23,4748,4862,4536,4619,53875,75387.0,8869097.0
2008-01-24,4645,5026,4645,4972,132043,81152.0,8869097.0
2008-01-25,4960,5161,4906,5162,123253,84256.0,8869097.0
2008-01-28,5188,5308,4944,5005,78890,81684.0,8869097.0
2008-01-29,5047,5129,4618,4776,279966,77959.0,8869097.0
2008-01-30,4700,4835,4427,4701,84718,76718.0,8869097.0
2008-01-31,4618,4932,4291,4510,132216,73614.0,8869097.0
2008-02-01,4460,4639,4460,4554,50174,74323.0,8869097.0
2008-02-04,4515,4590,4488,4538,49502,74057.0,8869097.0
2008-02-05,4454,4536,4433,4477,42542,73081.0,8869097.0
2008-02-11,4357,4471,4329,4473,32704,72993.0,8869097.0
2008-02-12,4411,4672,4352,4581,38331,74766.0,8869097.0
2008-02-13,4574,4743,4515,4581,103780,74766.0,8869097.0
2008-02-14,4662,4662,4569,4619,35546,75387.0,8869097.0
2008-02-15,4541,4590,4401,4527,52498,73880.0,8869097.0
2008-02-18,4520,4645,4482,4564,27196,74500.0,8869097.0
2008-02-19,4580,4792,4580,4782,83654,78048.0,8869097.0
2008-02-20,4753,4764,4683,4744,22368,77427.0,8869097.0
2008-02-21,4808,5009,4776,5010,58184,81773.0,8869097.0
2008-02-22,4922,5129,4922,5054,68282,82483.0,8869097.0
2008-02-25,5123,5123,4998,5054,38186,82483.0,8869097.0
2008-02-26,5134,5351,4895,4978,309398,81241.0,8869097.0
2008-02-27,5134,5254,5009,5081,103574,82926.0,8869097.0
2008-02-28,5026,5069,4895,4934,61669,80531.0,8869097.0
2008-02-29,4944,5009,4874,4913,40836,80177.0,8869097.0
2008-03-03,4889,4944,4780,4848,31467,79112.0,8869097.0
2008-03-04,4846,4895,4753,4859,42618,79290.0,8869097.0
2008-03-05,4884,4884,4645,4760,85214,77693.0,8869097.0
2008-03-06,4824,5395,4558,5271,404146,86030.0,8869097.0
2008-03-07,5216,6057,5216,6059,757788,98890.0,8869097.0
2008-03-10,6057,6438,5759,6086,601118,99334.0,8869097.0
2008-03-11,6139,6302,5922,6141,409919,100221.0,8869097.0
2008-03-12,6194,6411,6003,6059,354505,98890.0,8869097.0
2008-03-13,6139,6221,5624,5706,257341,93126.0,8869097.0
2008-03-14,5813,6221,5704,5951,248154,97117.0,8869097.0
2008-03-17,6139,6819,6085,6739,1188192,109977.0,8869097.0
2008-03-18,6574,6900,6438,6657,355284,108646.0,8869097.0
2008-03-19,6737,6927,6493,6684,271447,109090.0,8869097.0
2008-03-20,6737,7607,6655,7201,633064,117516.0,8869097.0
2008-03-21,7199,7878,7063,7554,396712,123280.0,8869097.0
2008-03-24,7661,7987,7117,7119,413581,116185.0,8869097.0
2008-03-25,7117,7362,6601,6902,403377,112638.0,8869097.0
2008-03-26,7036,7226,6710,7228,342954,117959.0,8869097.0
2008-03-27,7172,7362,6900,7010,320899,114411.0,8869097.0
2008-03-28,6981,7308,6846,7228,169745,117959.0,8869097.0
2008-03-31,7444,7932,7280,7689,429957,125498.0,8869097.0
2008-04-01,7715,7715,7444,7608,206807,124167.0,8869097.0
2008-04-02,7878,7878,7334,7390,270415,120620.0,8869097.0
2008-04-03,7308,7334,6873,6983,297027,113968.0,8869097.0
2008-04-04,6900,7145,6846,7037,231722,114855.0,8869097.0
2008-04-07,7090,7579,7063,7500,264519,122394.0,8869097.0
2008-04-08,7444,7634,7308,7445,120956,121507.0,8869097.0
2008-04-10,7525,7525,7308,7526,69791,122837.0,8869097.0
2008-04-11,7525,7932,7498,7689,205662,125498.0,8869097.0
2008-04-14,7471,7743,7334,7445,106890,121507.0,8869097.0
2008-04-15,7444,7471,6763,6929,226166,113081.0,8869097.0
2008-04-16,6927,7172,6819,7091,110167,115742.0,8869097.0
2008-04-17,7090,7253,7036,7037,75711,114855.0,8869097.0
2008-04-18,6927,7090,6846,6902,117621,112638.0,8869097.0
2008-04-21,6927,7199,6873,6929,94734,113081.0,8869097.0
2008-04-22,7008,7008,6710,6711,91992,109533.0,8869097.0
2008-04-23,6655,6873,6547,6657,120134,108646.0,8869097.0
2008-04-24,6628,6737,6465,6467,99066,105684.0,8880989.0
2008-04-25,6519,6873,6411,6847,129658,111900.0,8880989.0
2008-04-28,7172,7770,6981,7554,402340,123446.0,8880989.0
2008-04-29,7552,7688,7172,7228,180580,118117.0,8880989.0
2008-04-30,7715,8285,7715,8287,122122,135435.0,8880989.0
2008-05-02,8856,9156,8422,8804,858781,143872.0,8880989.0
2008-05-06,8775,10106,8530,10108,564632,165186.0,8880989.0
2008-05-07,10541,11547,9916,10433,980501,170515.0,8880989.0
2008-05-08,10270,11193,10160,10842,615609,177176.0,8880989.0
2008-05-09,10975,11030,10433,10814,264429,176732.0,8880989.0
2008-05-13,10813,10813,10160,10760,270892,175844.0,8880989.0
2008-05-14,10677,10895,10106,10108,320286,165186.0,8880989.0
2008-05-15,9998,10514,9916,10298,247125,168295.0,8880989.0
2008-05-16,10189,10270,9645,9646,342569,157638.0,8880989.0
2008-05-19,9536,9835,9319,9348,254762,152753.0,8880989.0
2008-05-20,9454,9726,9264,9348,237626,152753.0,8880989.0
2008-05-21,9291,9590,9156,9348,140591,152753.0,8880989.0
2008-05-22,9563,9835,9047,9130,343265,149201.0,8880989.0
2008-05-23,9237,9427,9047,9238,200830,150977.0,8880989.0
2008-05-26,9047,9427,8204,9429,416772,154085.0,8880989.0
2008-05-27,9454,9889,8558,8559,1002534,139876.0,8880989.0
2008-05-28,8639,8775,8367,8532,187394,139432.0,8880989.0
2008-05-29,8639,8802,8341,8369,177353,136767.0,8880989.0
2008-05-30,8476,8775,8367,8586,132494,140320.0,8880989.0
2008-06-02,8611,9128,8611,9021,137129,147424.0,8880989.0
2008-06-03,9128,9156,8639,8722,128164,142540.0,8880989.0
2008-06-04,8585,8775,8476,8586,76607,140320.0,8880989.0
2008-06-05,8693,8802,8558,8695,91379,164496.0,10280989.0
2008-06-09,8530,8611,8367,8478,129378,160383.0,10280989.0
2008-06-10,8530,8558,7878,7961,164131,150616.0,10280989.0
2008-06-11,8123,8177,7579,7662,163580,144962.0,10280989.0
2008-06-12,7688,8558,7661,8152,207486,154215.0,10280989.0
2008-06-13,8096,8367,8014,8043,83652,152159.0,10280989.0
2008-06-16,8150,8341,7960,8070,90773,152673.0,10280989.0
2008-06-17,8014,8231,7960,8097,49993,153187.0,10280989.0
2008-06-18,7960,8096,7661,7799,103586,147532.0,10280989.0
2008-06-19,7851,8041,7688,7934,62188,150102.0,10280989.0
2008-06-20,7878,8014,7743,7770,67052,147018.0,10280989.0
2008-06-23,7525,7661,7280,7282,127545,137765.0,10280989.0
2008-06-24,7172,7253,6356,7064,187657,133653.0,10280989.0
2008-06-25,7063,7253,6519,6902,111422,130569.0,10280989.0
2008-06-26,6927,7199,6792,6875,89549,130055.0,10280989.0
2008-06-27,6628,7090,6493,6983,112665,132111.0,10280989.0
2008-06-30,7063,7145,6601,6603,98278,124914.0,10280989.0
2008-07-01,6601,6655,6411,6467,77730,122344.0,10280989.0
2008-07-02,6383,7416,6139,7390,403413,139821.0,10280989.0
2008-07-03,7063,7199,6655,7064,155883,133653.0,10280989.0
2008-07-04,7036,7770,6819,7119,229733,134681.0,10280989.0
2008-07-07,7063,7715,6873,7608,184342,143934.0,10280989.0
2008-07-08,7525,7987,6628,7064,252056,133653.0,10280989.0
2008-07-09,7334,7416,6900,6902,102366,130569.0,10280989.0
2008-07-10,6792,7172,6519,7064,74371,133653.0,10280989.0
2008-07-11,7090,7552,7090,7500,124416,141878.0,10280989.0
2008-07-14,7390,7743,7334,7418,85706,140335.0,10280989.0
2008-07-15,7390,7770,7280,7635,217788,144448.0,10280989.0
2008-07-16,7743,7851,7362,7445,142052,140850.0,10280989.0
2008-07-17,7471,7715,7390,7635,111670,144448.0,10280989.0
2008-07-18,7715,7743,7117,7119,150787,134681.0,10280989.0
2008-07-21,7145,7390,6927,7255,120656,137251.0,10280989.0
2008-07-22,7280,7552,7145,7500,117964,141878.0,10280989.0
2008-07-23,7607,7688,7390,7390,96596,139821.0,10280989.0
2008-07-24,7498,7743,7416,7608,137506,143934.0,10280989.0
2008-07-25,7471,7797,7362,7717,125432,145990.0,10280989.0
2008-07-28,7797,8721,7797,8423,522053,159355.0,10280989.0
2008-07-29,8313,8367,7824,7934,216422,150102.0,10280989.0
2008-07-30,8096,8231,7770,7934,103604,150102.0,10280989.0
2008-07-31,7743,7851,7552,7635,88848,144448.0,10280989.0
2008-08-01,7525,7770,7525,7662,49926,144962.0,10280989.0
2008-08-04,7579,7661,7172,7337,110690,138793.0,10280989.0
2008-08-05,7226,7334,6601,6793,166989,128512.0,10280989.0
2008-08-06,6954,7008,6710,6875,76161,130055.0,10280989.0
2008-08-07,6900,7009,6846,6902,42160,130569.0,10280989.0
2008-08-08,6900,6981,6792,6847,47493,129540.0,10280989.0
2008-08-11,6900,7063,6873,6956,35099,131597.0,10280989.0
2008-08-12,6954,7416,6954,7010,130306,132625.0,10280989.0
2008-08-13,7009,7199,6954,6983,42678,132111.0,10280989.0
2008-08-14,6954,6981,6792,6902,38414,130569.0,10280989.0
2008-08-18,6819,6900,6601,6657,62292,125942.0,10280989.0
2008-08-19,6628,6927,6547,6603,57013,124914.0,10280989.0
2008-08-20,6601,6655,6438,6575,51344,124400.0,10280989.0
2008-08-21,6574,6628,6302,6304,82329,119259.0,10280989.0
2008-08-22,6221,6330,5378,6195,182055,117203.0,10280989.0
2008-08-25,6194,6194,5868,5869,52076,111035.0,10280989.0
2008-08-26,5759,5868,5596,5787,50224,109493.0,10280989.0
2008-08-27,5732,6139,5596,6141,99947,116175.0,10280989.0
2008-08-28,6139,6139,5650,5679,70094,107436.0,10280989.0
2008-08-29,5704,5759,5422,5543,79081,104866.0,10280989.0
2008-09-01,5330,5400,4753,4799,160505,90781.0,10280989.0
2008-09-02,4944,4971,4508,4625,79307,87491.0,10280989.0
2008-09-03,4623,4906,4564,4863,65533,92015.0,10280989.0
2008-09-04,4814,5487,4814,5326,101092,100754.0,10280989.0
2008-09-05,5265,5596,5112,5597,41682,105894.0,10280989.0
2008-09-08,5650,6085,4780,5625,111050,106408.0,10280989.0
2008-09-09,5515,5922,5515,5842,57814,110521.0,10280989.0
2008-09-10,5759,6030,5704,6032,53675,114119.0,10280989.0
2008-09-11,5976,6057,5868,5924,30915,112063.0,10280989.0
2008-09-12,6030,6275,6030,6195,84965,117203.0,10280989.0
2008-09-16,5433,5868,5378,5570,126744,105380.0,10280989.0
2008-09-17,5840,6030,5732,5896,55374,111549.0,10280989.0
2008-09-18,5704,5813,5433,5625,85190,106408.0,10280989.0
2008-09-19,5895,5949,5732,5896,53680,111549.0,10280989.0
2008-09-22,5922,6166,5786,5978,101504,113091.0,10280989.0
2008-09-23,5895,5949,5759,5869,58662,111035.0,10280989.0
2008-09-24,5813,5922,5732,5760,72527,108978.0,10280989.0
2008-09-25,5732,5813,5677,5679,40165,107436.0,10280989.0
2008-09-26,5704,5786,5624,5625,39456,106408.0,10280989.0
2008-09-29,5677,5759,5515,5597,50953,105894.0,10280989.0
2008-09-30,4971,5422,4862,5413,74464,102399.0,10280989.0
2008-10-01,5460,6003,5412,5733,103286,108464.0,10280989.0
2008-10-02,5732,5868,5650,5760,33237,108978.0,10280989.0
2008-10-06,5704,5840,5346,5625,87861,106408.0,10280989.0
2008-10-07,5330,5515,5324,5434,53548,102810.0,10280989.0
2008-10-08,5248,5433,4982,5054,53137,95613.0,10280989.0
2008-10-09,5079,5324,4998,5189,44034,98183.0,10280989.0
2008-10-10,4835,5026,4454,4836,90328,91501.0,10280989.0
2008-10-13,4889,5042,4889,5010,31817,94791.0,10280989.0
2008-10-14,5373,5515,5232,5434,47069,102810.0,10280989.0
2008-10-15,5428,6248,5324,6249,296619,118231.0,10280989.0
2008-10-16,5949,6194,5324,5326,298472,100754.0,10280989.0
2008-10-17,5650,5840,4645,5266,187606,99623.0,10280989.0
2008-10-20,5200,5428,4884,5162,111144,97669.0,10280989.0
2008-10-21,5221,5330,4944,5005,67388,94688.0,10280989.0
2008-10-22,4895,5047,4590,4679,121769,88519.0,10280989.0
2008-10-23,4308,4454,3977,4048,297567,76593.0,10280989.0
2008-10-24,4052,4178,3443,3446,134227,65181.0,10280989.0
2008-10-27,2971,3368,2928,2929,286612,55415.0,10280989.0
2008-10-28,2612,3096,2536,3049,224512,57676.0,10280989.0
2008-10-29,3270,3504,2590,2881,390357,54489.0,10280989.0
2008-10-30,3183,3308,2960,3310,218361,62611.0,10280989.0
2008-10-31,3460,3792,3368,3723,165440,70425.0,10280989.0
2008-11-03,3830,4166,3830,4021,132169,76079.0,10280989.0
2008-11-04,3966,4438,3830,4315,120934,81631.0,10280989.0
2008-11-05,4558,4672,4074,4147,190021,78444.0,10280989.0
2008-11-06,3938,3938,3650,3684,99898,69705.0,10280989.0
2008-11-07,3585,4074,3450,4076,95541,77107.0,10280989.0
2008-11-10,4074,4612,4074,4614,234015,87286.0,10280989.0
2008-11-11,4508,4612,4291,4352,143491,82351.0,10280989.0
2008-11-12,4134,4438,4134,4277,79924,80911.0,10280989.0
2008-11-13,4009,4064,3639,3804,128060,71967.0,10280989.0
2008-11-14,4074,4155,3856,4048,95275,76593.0,10280989.0
2008-11-17,3927,4123,3835,3994,83087,75565.0,10280989.0
2008-11-18,4134,4401,3966,3967,128386,75051.0,10280989.0
2008-11-19,4025,4129,3678,3859,63337,72995.0,10280989.0
2008-11-20,3623,3803,3450,3467,123500,65593.0,10280989.0
2008-11-21,3178,3981,3178,3864,333092,73098.0,10280989.0
2008-11-24,3993,4438,3862,4440,152424,83996.0,10280989.0
2008-11-25,5020,5047,4270,4434,418084,83893.0,10280989.0
2008-11-26,4602,5047,4520,4750,352637,89856.0,10280989.0
2008-11-27,4932,4932,4677,4750,108854,89856.0,10280989.0
2008-11-28,4776,4917,4639,4756,141939,89959.0,10280989.0
2008-12-01,4770,5275,4759,4972,135592,94071.0,10280989.0
2008-12-02,4666,4780,4563,4619,127884,87388.0,10280989.0
2008-12-03,4814,4814,4515,4516,56903,85435.0,10280989.0
2008-12-04,4634,4770,4476,4581,62476,86669.0,10280989.0
2008-12-05,4590,4650,4444,4641,64968,87800.0,10280989.0
2008-12-08,4776,4874,4666,4809,64289,90987.0,10280989.0
2008-12-09,4971,4971,4776,4816,63169,91090.0,10280989.0
2008-12-10,4797,5204,4792,5168,118852,97772.0,10280989.0
2008-12-11,5156,5248,5106,5245,76292,99212.0,10280989.0
2008-12-12,5313,6003,5161,5358,318286,101371.0,10280989.0
2008-12-15,5596,5895,5433,5896,181011,111549.0,10280989.0
2008-12-16,5949,6057,5704,6059,132858,114633.0,10280989.0
2008-12-17,6248,6682,5460,5625,763147,106408.0,10280989.0
2008-12-18,5624,5650,5324,5342,136580,101062.0,10280989.0
2008-12-19,5270,5624,5242,5625,95862,106408.0,10280989.0
2008-12-22,5542,5840,5487,5543,76502,104866.0,10280989.0
2008-12-23,5542,5759,5433,5489,92313,103838.0,10280989.0
2008-12-24,5405,5487,5265,5369,74711,101576.0,10280989.0
2008-12-26,5515,5650,5384,5434,73809,102810.0,10280989.0
2008-12-29,5356,5568,5106,5429,145603,102707.0,10280989.0
2008-12-30,5412,5624,5412,5434,56563,102810.0,10280989.0
2009-01-02,5486,5650,5433,5570,71342,105380.0,10280989.0
2009-01-05,5568,5704,5542,5570,53734,105380.0,10280989.0
2009-01-06,5677,5922,5568,5815,150521,110007.0,10280989.0
2009-01-07,5895,6085,5732,5896,133005,111549.0,10280989.0
2009-01-08,5868,5976,5704,5815,85098,110007.0,10280989.0
2009-01-09,5868,5895,5677,5815,76072,110007.0,10280989.0
2009-01-12,5677,5813,5568,5570,55861,105380.0,10280989.0
2009-01-13,5542,5596,5378,5461,74526,103324.0,10280989.0
2009-01-14,5568,5650,5395,5625,81321,106408.0,10280989.0
2009-01-15,5433,5922,5384,5391,278936,101987.0,10280989.0
2009-01-16,5433,5542,5341,5369,79702,101576.0,10280989.0
2009-01-19,5486,5650,5433,5489,108121,103838.0,10280989.0
2009-01-20,5515,5542,5265,5287,106045,100034.0,10280989.0
2009-01-21,5106,5188,5047,5086,103723,96230.0,10280989.0
2009-01-22,5188,5341,5144,5212,84304,98595.0,10280989.0
2009-01-23,5254,5254,4971,5000,74754,94585.0,10280989.0
2009-01-28,5106,5129,5036,5081,52685,96127.0,10280989.0
2009-01-29,5161,5183,5047,5071,66698,95922.0,10280989.0
2009-01-30,5063,5134,5052,5092,45104,96333.0,10280989.0
2009-02-02,5112,5433,5106,5434,83303,102810.0,10280989.0
2009-02-03,5515,5596,5373,5434,69814,102810.0,10280989.0
2009-02-04,5542,5976,5460,5733,172337,108464.0,10280989.0
2009-02-05,5732,5922,5515,5515,103016,104352.0,10280989.0
2009-02-06,5596,5623,5405,5489,84612,103838.0,10280989.0
2009-02-09,5542,6302,5515,6304,211852,119259.0,10280989.0
2009-02-10,6954,6954,5922,6059,723597,114633.0,10280989.0
2009-02-11,5895,6275,5813,5978,329535,113091.0,10280989.0
2009-02-12,6112,6383,6057,6141,249976,116175.0,10280989.0
2009-02-13,6275,6601,6057,6331,274190,119774.0,10280989.0
2009-02-16,6383,6900,6330,6875,315511,130055.0,10280989.0
2009-02-17,6954,7226,6030,6141,696201,116175.0,10280989.0
2009-02-18,6139,7036,5922,7037,401647,133139.0,10280989.0
2009-02-19,7444,8041,6519,6549,756431,123886.0,10280989.0
2009-02-20,6519,7525,6221,7445,597732,140850.0,10280989.0
2009-02-23,7634,8150,7308,7337,1155700,138793.0,10280989.0
2009-02-24,7036,7715,6954,7337,423547,138793.0,10280989.0
2009-02-25,7552,7579,6411,6467,341060,122344.0,10280989.0
2009-02-26,6574,6981,5976,6412,498365,121316.0,10280989.0
2009-02-27,6438,6601,6248,6467,130319,122344.0,10280989.0
2009-03-02,6383,6438,5895,5951,210826,112577.0,10280989.0
2009-03-03,5704,5895,5515,5869,212226,111035.0,10280989.0
2009-03-04,5813,6465,5786,6331,325581,119774.0,10280989.0
2009-03-05,6574,6628,6194,6249,336716,118231.0,10280989.0
2009-03-06,5976,6356,5976,6195,226615,117203.0,10280989.0
2009-03-09,6628,7036,6493,6793,592654,128512.0,10280989.0
2009-03-10,6628,6819,6411,6493,340410,122858.0,10280989.0
2009-03-11,6655,7280,6493,6983,492596,132111.0,10280989.0
2009-03-12,7036,7036,6710,6711,264353,126970.0,10280989.0
2009-03-13,6846,7280,6819,7173,353449,135709.0,10280989.0
2009-03-16,7253,7498,7090,7091,291264,134167.0,10280989.0
2009-03-17,7145,7253,6981,7255,167445,137251.0,10280989.0
2009-03-18,7362,7552,7172,7255,255012,137251.0,10280989.0
2009-03-19,7334,7444,7009,7010,191836,132625.0,10280989.0
2009-03-20,6302,6846,6194,6739,662706,127484.0,10280989.0
2009-03-23,6873,7117,6655,7010,242998,132625.0,10280989.0
2009-03-24,7090,7226,6819,6847,168695,129540.0,10280989.0
2009-03-25,6819,7009,6737,6766,88309,127998.0,10280989.0
2009-03-26,6900,7280,6792,7146,273981,135195.0,10280989.0
2009-03-27,7253,7525,7145,7201,321786,136223.0,10280989.0
2009-03-30,7308,7634,7172,7201,376775,136223.0,10280989.0
2009-03-31,7253,7579,7172,7418,343243,140335.0,10280989.0
2009-04-01,7607,8096,7525,8097,549432,153187.0,10280989.0
2009-04-02,8096,8449,7878,7880,638442,149074.0,10280989.0
2009-04-03,7987,8422,7770,8260,441490,156271.0,10280989.0
2009-04-06,8367,8856,8204,8505,507205,160897.0,10280989.0
