솔브레인(036830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-10-11,2675,2718,2627,2641,100266,37923.0,6857620.0
2001-10-12,2699,2709,2565,2579,47534,37031.0,6857620.0
2001-10-15,2494,2604,2480,2522,62058,36208.0,6857620.0
2001-10-16,2507,2555,2484,2526,69294,36277.0,6857620.0
2001-10-17,2723,2723,2627,2689,142880,38608.0,6857620.0
2001-10-18,2666,2876,2585,2761,145390,39637.0,6857620.0
2001-10-19,2771,2819,2704,2756,96004,39568.0,6857620.0
2001-10-22,2771,2795,2699,2794,109406,40117.0,6857620.0
2001-10-23,2866,2866,2680,2794,120402,40117.0,6857620.0
2001-10-24,2808,2961,2804,2913,275080,41831.0,6857620.0
2001-10-25,2914,3009,2842,2961,89318,42517.0,6857620.0
2001-10-26,3010,3057,2962,2966,70574,42586.0,6857620.0
2001-10-29,3019,3320,3009,3128,398386,44917.0,6857620.0
2001-10-30,3105,3105,2914,3009,84200,43203.0,6857620.0
2001-10-31,2880,2985,2866,2951,70556,42380.0,6857620.0
2001-11-01,2952,3048,2871,3004,47510,43134.0,6857620.0
2001-11-02,3009,3119,2985,3056,84520,43889.0,6857620.0
2001-11-05,3014,3104,3009,3047,29500,43752.0,6857620.0
2001-11-06,3081,3138,3014,3085,67416,44300.0,6857620.0
2001-11-07,3052,3081,2976,2985,44242,42860.0,6857620.0
2001-11-08,3057,3139,2957,3110,197466,44643.0,6857620.0
2001-11-09,3109,3176,3000,3085,76028,44300.0,6857620.0
2001-11-12,3086,3324,3062,3295,239816,47318.0,6857620.0
2001-11-13,3330,3330,3153,3176,160652,45603.0,6857620.0
2001-11-14,3258,3520,3258,3334,227630,47866.0,6857620.0
2001-11-15,3253,3415,3238,3290,89782,47249.0,6857620.0
2001-11-16,3253,3353,3253,3257,54816,46769.0,6857620.0
2001-11-19,3272,3487,3272,3367,170272,48346.0,6857620.0
2001-11-20,3367,3415,3229,3295,95720,47318.0,6857620.0
2001-11-21,3229,3391,3200,3338,133302,47935.0,6857620.0
2001-11-22,3344,3387,3272,3387,70894,48621.0,6857620.0
2001-11-23,3348,3454,3272,3444,153144,49443.0,6857620.0
2001-11-26,3535,3535,3425,3472,90970,49855.0,6857620.0
2001-11-27,3535,3563,3396,3439,52312,49375.0,6857620.0
2001-11-28,3444,3506,3200,3228,54806,46358.0,6857620.0
2001-11-29,3225,3225,3067,3105,55272,44575.0,6857620.0
2001-11-30,3128,3415,3019,3152,1281428,45260.0,6857620.0
2001-12-03,3105,3176,3057,3152,182208,45260.0,6857620.0
2001-12-04,3105,3153,3081,3095,94106,44437.0,6857620.0
2001-12-05,3201,3411,3201,3343,244320,48003.0,6857620.0
2001-12-06,3511,3731,3511,3702,545564,53147.0,6857620.0
2001-12-07,3664,3883,3573,3749,204976,53832.0,6857620.0
2001-12-10,3964,4026,3773,3816,286994,54792.0,6857620.0
2001-12-11,3816,3816,3659,3811,82912,54724.0,6857620.0
2001-12-12,3721,3960,3692,3883,185066,55752.0,6857620.0
2001-12-13,3798,3841,3726,3725,57142,53489.0,6857620.0
2001-12-14,3654,3869,3606,3716,115162,53352.0,6857620.0
2001-12-17,3730,3821,3606,3606,42208,51775.0,6857620.0
2001-12-18,3559,3678,3449,3558,101268,51089.0,6857620.0
2001-12-19,3468,3630,3344,3510,66888,50404.0,6857620.0
2001-12-20,3511,3932,3440,3840,211120,55135.0,6857620.0
2001-12-21,3774,3774,3559,3630,56120,52118.0,6857620.0
2001-12-24,3730,3816,3511,3539,27436,50815.0,6857620.0
2001-12-26,3473,3711,3458,3577,43378,51364.0,6857620.0
2001-12-27,3559,3654,3487,3582,34166,51432.0,6857620.0
2001-12-28,3592,3745,3592,3730,44690,53558.0,6857620.0
2002-01-02,3773,3907,3702,3821,124958,54861.0,6857620.0
2002-01-03,3902,3960,3821,3883,208266,55752.0,6857620.0
2002-01-04,3988,4347,3988,4198,375890,60278.0,6857620.0
2002-01-07,4060,4442,3893,4370,143184,62747.0,6857620.0
2002-01-08,4300,4414,4132,4156,234164,59661.0,6857620.0
2002-01-09,4155,4523,4070,4442,455200,63776.0,6857620.0
2002-01-10,4538,4538,4189,4318,354992,61993.0,6857620.0
2002-01-11,4304,4414,4037,4151,108464,59593.0,6857620.0
2002-01-14,4089,4371,4036,4203,96200,60347.0,6857620.0
2002-01-15,4041,4113,3965,4036,77124,57947.0,6857620.0
2002-01-16,3960,4060,3869,3902,54676,56027.0,6857620.0
2002-01-17,3836,3869,3707,3854,66146,55341.0,6857620.0
2002-01-18,3869,3879,3821,3821,27870,54861.0,6857620.0
2002-01-21,3654,3803,3654,3802,22532,54587.0,6857620.0
2002-01-22,3831,4037,3803,3802,62796,54587.0,6857620.0
2002-01-23,3730,3816,3663,3811,42584,54724.0,6857620.0
2002-01-24,3917,3955,3635,3677,85638,52804.0,6857620.0
2002-01-25,3736,3817,3645,3769,81812,54107.0,6857620.0
2002-01-28,3735,3988,3735,3988,95854,57261.0,6857620.0
2002-01-29,3998,4122,3998,4059,90132,58290.0,6857620.0
2002-01-30,3964,3964,3778,3816,51140,54792.0,6857620.0
2002-01-31,3889,3956,3808,3879,64110,55684.0,6857620.0
2002-02-01,3879,3893,3754,3821,56140,54861.0,6857620.0
2002-02-04,3683,3855,3683,3749,36766,53832.0,6857620.0
2002-02-05,3659,3807,3659,3730,17490,53558.0,6857620.0
2002-02-06,3707,4084,3707,3892,125430,55890.0,6857620.0
2002-02-07,3974,3974,3798,3797,84884,54518.0,6857620.0
2002-02-08,3894,3917,3755,3845,55782,55204.0,6857620.0
2002-02-14,3994,4180,3994,4112,143896,59044.0,6857620.0
2002-02-15,4061,4433,4013,4328,493704,62130.0,6857620.0
2002-02-18,4776,4824,4590,4824,700846,69262.0,6857620.0
2002-02-19,5206,5302,4710,4824,1859972,69262.0,6857620.0
2002-02-20,5016,5398,4920,5397,1686262,77491.0,6857620.0
2002-02-21,5708,6042,5636,6042,1780834,86749.0,6857620.0
2002-02-22,5900,5995,5541,5828,988526,83663.0,6857620.0
2002-02-25,5732,5828,5135,5159,850440,74062.0,6857620.0
2002-02-26,5254,5756,5254,5564,1604502,79891.0,6857620.0
2002-02-27,5565,5827,5350,5731,777726,82291.0,6857620.0
2002-02-28,5875,5875,5422,5493,491326,78863.0,6857620.0
2002-03-04,6019,6139,5828,6138,1172626,88120.0,6857620.0
2002-03-05,6448,6830,6305,6496,970650,93264.0,6857620.0
2002-03-06,6640,6783,6353,6544,416490,93949.0,6857620.0
2002-03-07,6544,6687,6353,6352,412096,91206.0,6857620.0
2002-03-08,6067,6305,5947,6162,298566,88463.0,6857620.0
2002-03-11,6162,6687,6114,6639,520560,95321.0,6857620.0
2002-03-12,6449,6927,6354,6592,362444,94635.0,6857620.0
2002-03-13,6592,6592,6305,6329,297630,90863.0,6857620.0
2002-03-14,6305,6448,6042,6257,260084,89835.0,6857620.0
2002-03-15,6209,6639,6114,6352,403076,91206.0,6857620.0
2002-03-18,6353,7070,6258,7069,814998,101493.0,6857620.0
2002-03-19,7212,7451,6902,7116,802770,102179.0,6857620.0
2002-03-20,7213,7906,7213,7523,647126,108008.0,6857620.0
2002-03-21,7499,8383,7499,8335,886164,119665.0,6857620.0
2002-03-22,8335,8837,7881,8550,917406,122751.0,6857620.0
2002-03-25,8551,9554,8551,9434,456116,135438.0,6857620.0
2002-03-26,9315,9362,8359,8836,500936,126866.0,6857620.0
2002-03-27,9076,9219,8574,9003,384418,129266.0,6857620.0
2002-03-28,8980,9410,8789,8980,321578,128923.0,6857620.0
2002-03-29,8861,8981,8455,8813,329520,126523.0,6857620.0
2002-04-01,8814,8837,7906,8120,275586,116580.0,6857620.0
2002-04-02,7691,8742,7691,8741,403134,125494.0,6857620.0
2002-04-03,8502,8813,8359,8406,191212,120694.0,6857620.0
2002-04-04,8407,8550,7881,8024,185108,115208.0,6857620.0
2002-04-08,8072,8383,7977,8024,170862,115208.0,6857620.0
2002-04-09,8168,8264,7595,7690,167380,110408.0,6857620.0
2002-04-10,7476,7500,6903,7356,167076,105607.0,6857620.0
2002-04-11,7261,7787,7166,7738,179106,111093.0,6857620.0
2002-04-12,7165,7786,7165,7547,97548,108350.0,6857620.0
2002-04-15,7715,7715,7381,7428,126108,106636.0,6857620.0
2002-04-16,7213,8312,7213,8287,601146,118980.0,6857620.0
2002-04-17,8790,9267,8527,9028,850092,129609.0,6857620.0
2002-04-18,9076,9076,8479,8885,230110,127552.0,6857620.0
2002-04-19,8932,9290,8765,9170,381422,131666.0,6857620.0
2002-04-22,8885,9172,8097,8359,260138,120008.0,6857620.0
2002-04-23,8120,8503,7738,8454,170888,121380.0,6857620.0
2002-04-24,8216,8765,7929,8072,229490,115894.0,6857620.0
2002-04-25,7739,8598,7380,8431,654752,121037.0,6857620.0
2002-04-26,8431,8527,8121,8216,127800,117951.0,6857620.0
2002-04-29,8216,8216,7499,7547,122520,108350.0,6857620.0
2002-04-30,7356,7619,7022,7093,167934,101836.0,6857620.0
2002-05-02,7213,7475,7165,7332,80310,105264.0,6857620.0
2002-05-03,7356,7428,6950,7069,113480,101493.0,6857620.0
2002-05-06,6926,7237,6687,6854,101222,98407.0,6857620.0
2002-05-07,6544,6974,6544,6949,91430,99778.0,6857620.0
2002-05-08,7404,7452,7118,7356,109178,105607.0,6857620.0
2002-05-09,7643,7882,7309,7380,93378,105950.0,6857620.0
2002-05-10,7260,7690,6902,6949,237892,99778.0,6857620.0
2002-05-13,6783,6878,6448,6878,137694,98750.0,6857620.0
2002-05-14,7165,7404,6974,7021,136290,100807.0,6857620.0
2002-05-15,7309,7476,7213,7284,164644,104579.0,6857620.0
2002-05-16,7309,7309,7022,7069,115116,101493.0,6857620.0
2002-05-17,7070,7332,6974,7165,124518,102864.0,6857620.0
2002-05-20,7166,7261,7022,7046,67014,101150.0,6857620.0
2002-05-21,6926,7022,6735,6782,83506,97378.0,6857620.0
2002-05-22,6449,6926,6449,6926,75172,99435.0,6857620.0
2002-05-23,6616,6831,6592,6687,81958,96007.0,6857620.0
2002-05-24,6783,6878,6568,6639,53718,95321.0,6857620.0
2002-05-27,6472,6735,6401,6400,36110,91892.0,6857620.0
2002-05-28,6305,6520,5947,6162,218190,88463.0,6857620.0
2002-05-29,6162,6162,5828,6090,113588,87435.0,6857620.0
2002-05-30,6090,6090,5636,5898,175934,84692.0,6857620.0
2002-05-31,5780,5971,5684,5875,106778,84349.0,6857620.0
2002-06-03,5899,5899,5684,5731,45736,82291.0,6857620.0
2002-06-04,5732,5971,5493,5970,105038,85720.0,6857620.0
2002-06-05,6066,6233,5971,5970,60214,85720.0,6857620.0
2002-06-07,5827,6210,5732,6185,85858,88806.0,6857620.0
2002-06-10,6115,6401,6115,6281,49304,90178.0,6857620.0
2002-06-11,6210,6401,6210,6400,29466,91892.0,6857620.0
2002-06-12,6377,6640,6234,6639,34588,95321.0,6857620.0
2002-06-14,6497,6688,6497,6592,49342,94635.0,6857620.0
2002-06-17,6592,6783,6162,6162,271946,88463.0,6857620.0
2002-06-18,6449,6449,5900,6138,226950,88120.0,6857620.0
2002-06-19,5947,6019,5494,5684,83616,81606.0,6857620.0
2002-06-20,5493,5660,5373,5516,88758,79206.0,6857620.0
2002-06-21,5302,5469,5254,5421,98952,77834.0,6857620.0
2002-06-24,5111,5230,4944,4967,105872,71319.0,6857620.0
2002-06-25,5063,5111,4614,4618,63020,66313.0,6857620.0
2002-06-26,4294,4371,4065,4064,63040,58358.0,6857620.0
2002-06-27,4113,4251,4037,4251,156512,61033.0,6857620.0
2002-06-28,4299,4720,4299,4705,98956,67548.0,6857620.0
2002-07-02,4537,4681,4399,4680,74198,67205.0,6857620.0
2002-07-03,4729,5016,4571,5015,81832,72005.0,6857620.0
2002-07-04,5159,5326,5039,5182,76844,74405.0,6857620.0
2002-07-05,5254,5732,5207,5564,133090,79891.0,6857620.0
2002-07-08,6019,6066,5493,5636,114236,80920.0,6857620.0
2002-07-09,5685,5804,5541,5756,50308,82634.0,6857620.0
2002-07-10,5588,5899,5565,5660,77192,81263.0,6857620.0
2002-07-11,5422,5541,5255,5326,53478,76462.0,6857620.0
2002-07-12,5494,5589,5350,5541,70982,79548.0,6857620.0
2002-07-15,5350,5947,5302,5493,118582,78863.0,6857620.0
2002-07-16,5732,5828,5494,5541,85712,79548.0,6857620.0
2002-07-18,5732,5732,5421,5421,45332,77834.0,6857620.0
2002-07-19,5183,5327,4801,4920,159382,70633.0,6857620.0
2002-07-22,4442,4605,4347,4346,41222,62404.0,6857620.0
2002-07-23,4203,4586,4060,4552,167764,65353.0,6857620.0
2002-07-24,4314,4371,4185,4223,121754,60621.0,6857620.0
2002-07-25,4485,4533,4203,4203,190344,60347.0,6857620.0
2002-07-26,3989,4060,3931,3964,85328,56918.0,6857620.0
2002-07-29,3883,4003,3783,3787,69050,54381.0,6857620.0
2002-07-30,3979,4046,3917,3926,170464,56370.0,6857620.0
2002-07-31,4060,4084,3831,3831,97094,54998.0,6857620.0
2002-08-01,3869,3964,3821,3888,167310,55821.0,6857620.0
2002-08-02,3802,3850,3726,3821,42496,54861.0,6857620.0
2002-08-05,3827,3827,3702,3702,34950,53147.0,6857620.0
2002-08-06,3587,3630,3540,3615,41492,51912.0,6857620.0
2002-08-07,3678,3893,3678,3769,42256,54107.0,6857620.0
2002-08-08,3822,3903,3822,3869,29056,55547.0,6857620.0
2002-08-09,3964,4041,3955,3954,37282,56781.0,6857620.0
2002-08-12,4089,4089,3874,3879,23924,55684.0,6857620.0
2002-08-13,3932,4295,3932,4261,183154,61170.0,6857620.0
2002-08-14,4027,4233,4027,4151,77578,59593.0,6857620.0
2002-08-16,4246,4394,4237,4270,78662,61307.0,6857620.0
2002-08-19,4538,4772,4481,4490,132076,64462.0,6857620.0
2002-08-20,4777,4777,4538,4538,76046,65147.0,6857620.0
2002-08-21,4442,4514,4399,4490,76682,64462.0,6857620.0
2002-08-22,4610,4610,4418,4418,73128,63433.0,6857620.0
2002-08-23,4462,4462,4185,4184,97376,60073.0,6857620.0
2002-08-26,4042,4228,4042,4156,19602,59661.0,6857620.0
2002-08-27,4156,4237,4137,4156,22708,59661.0,6857620.0
2002-08-28,4065,4204,4065,4108,39496,58976.0,6857620.0
2002-08-29,4070,4122,4060,4108,22776,58976.0,6857620.0
2002-08-30,4227,4227,4060,4131,31752,59318.0,6857620.0
2002-09-02,4084,4113,3865,3874,340588,55615.0,6857620.0
2002-09-03,3917,3936,3865,3874,121446,55615.0,6857620.0
2002-09-04,3822,3941,3774,3941,70808,56575.0,6857620.0
2002-09-05,3898,3955,3898,3897,106412,55958.0,6857620.0
2002-09-06,3874,3874,3645,3869,65260,55547.0,6857620.0
2002-09-09,4013,4013,3736,3735,75716,53627.0,6857620.0
2002-09-10,3726,3870,3726,3845,65724,55204.0,6857620.0
2002-09-11,3941,3965,3869,3931,65710,56438.0,6857620.0
2002-09-12,3941,4008,3927,3941,64868,56575.0,6857620.0
2002-09-13,3845,3922,3783,3892,39648,55890.0,6857620.0
2002-09-16,3850,3964,3850,3854,23564,55341.0,6857620.0
2002-09-17,3883,3984,3883,3964,36026,56918.0,6857620.0
2002-09-18,3898,3979,3797,3964,67186,56918.0,6857620.0
2002-09-19,3965,4003,3851,3984,27138,57193.0,6857620.0
2002-09-23,3984,3984,3778,3782,21766,54312.0,6857620.0
2002-09-24,3631,3798,3631,3774,46328,54175.0,6857620.0
2002-09-25,3726,3774,3621,3774,44452,54175.0,6857620.0
2002-09-26,3845,3965,3726,3964,111936,56918.0,6857620.0
2002-09-27,4012,4108,3897,3988,146530,57261.0,6857620.0
2002-09-30,3921,3988,3678,3988,75980,57261.0,6857620.0
2002-10-01,3812,4036,3812,3964,350220,56918.0,6857620.0
2002-10-02,4046,4051,3730,3821,204752,54861.0,6857620.0
2002-10-04,3731,3764,3659,3687,94280,52941.0,6857620.0
2002-10-07,3587,3702,3559,3687,100058,52941.0,6857620.0
2002-10-08,3583,3817,3583,3702,49186,53147.0,6857620.0
2002-10-09,3773,3773,3558,3567,19680,51226.0,6857620.0
2002-10-10,3439,3487,3224,3290,104198,47249.0,6857620.0
2002-10-11,3396,3401,2928,3128,72124,44917.0,6857620.0
2002-10-14,3229,3296,3201,3238,64086,46495.0,6857620.0
2002-10-15,3273,3626,3249,3602,166068,51706.0,6857620.0
2002-10-16,3673,3726,3582,3606,83456,51775.0,6857620.0
2002-10-17,3558,3692,3515,3606,69130,51775.0,6857620.0
2002-10-18,3697,3965,3697,3964,142502,56918.0,6857620.0
2002-10-21,3965,3965,3788,3826,43142,54930.0,6857620.0
2002-10-22,3941,3941,3631,3630,70950,52118.0,6857620.0
2002-10-23,3635,3726,3535,3725,48392,53489.0,6857620.0
2002-10-24,3821,3859,3683,3821,103108,54861.0,6857620.0
2002-10-25,3682,3874,3682,3778,43046,54244.0,6857620.0
2002-10-28,3865,4228,3851,4227,143850,60690.0,6857620.0
2002-10-29,4347,4461,4132,4131,364168,59318.0,6857620.0
2002-10-30,4161,4204,3898,4084,155578,58633.0,6857620.0
2002-10-31,4246,4318,4160,4198,159186,60278.0,6857620.0
2002-11-01,4085,4204,4085,4156,51914,59661.0,6857620.0
2002-11-04,4309,4481,4252,4466,207222,64119.0,6857620.0
2002-11-05,4538,4562,4333,4366,96582,62679.0,6857620.0
2002-11-06,4376,4443,4309,4323,180662,62061.0,6857620.0
2002-11-07,4251,4428,4208,4341,181346,62336.0,6857620.0
2002-11-08,4166,4419,4166,4394,174496,63090.0,6857620.0
2002-11-11,4304,4347,4204,4251,84922,61033.0,6857620.0
2002-11-12,4108,4251,4108,4251,64256,61033.0,6857620.0
2002-11-13,4256,4361,4208,4346,77942,62404.0,6857620.0
2002-11-14,4380,4447,4352,4356,79882,62541.0,6857620.0
2002-11-15,4538,4657,4428,4657,189432,66862.0,6857620.0
2002-11-18,4681,4872,4538,4752,130110,68233.0,6857620.0
2002-11-19,4729,4729,4634,4633,50006,66519.0,6857620.0
2002-11-20,4562,4634,4495,4633,48958,66519.0,6857620.0
2002-11-21,5159,5159,4729,4772,119896,68508.0,6857620.0
2002-11-22,4920,5063,4681,4872,167242,69948.0,6857620.0
2002-11-25,4873,4873,4739,4777,96480,68576.0,6857620.0
2002-11-26,4824,4944,4772,4800,74064,68919.0,6857620.0
2002-11-27,4753,4848,4657,4800,110730,68919.0,6857620.0
2002-11-28,5015,5015,4562,4723,225554,67822.0,6857620.0
2002-11-29,4638,4767,4619,4762,50604,68370.0,6857620.0
2002-12-02,4739,4920,4682,4920,128296,70633.0,6857620.0
2002-12-03,5040,5303,4968,5230,244826,75091.0,6857620.0
2002-12-04,5255,5255,4896,5015,129538,72005.0,6857620.0
2002-12-05,5063,5206,4776,5206,124416,74748.0,6857620.0
2002-12-06,5064,5422,5064,5063,136696,72691.0,6857620.0
2002-12-09,5015,5159,4800,4824,88044,69262.0,6857620.0
2002-12-10,4691,4920,4677,4848,78968,69605.0,6857620.0
2002-12-11,4920,5183,4872,5015,207746,72005.0,6857620.0
2002-12-12,4968,5183,4968,4967,164314,71319.0,6857620.0
2002-12-13,5016,5088,4944,5063,86040,72691.0,6857620.0
2002-12-16,4944,5064,4825,4848,77708,69605.0,6857620.0
2002-12-17,4944,5207,4944,5159,121762,74062.0,6857620.0
2002-12-18,5064,5207,4944,5063,97700,72691.0,6857620.0
2002-12-20,5112,5159,4825,5063,105470,72691.0,6857620.0
2002-12-23,5063,5159,4686,4872,158840,69948.0,6857620.0
2002-12-24,4777,4920,4591,4920,76062,70633.0,6857620.0
2002-12-26,4734,4825,4634,4748,212132,68165.0,6857620.0
2002-12-27,4346,4681,4346,4680,88498,67205.0,6857620.0
2002-12-30,4490,4634,4314,4633,97888,66519.0,6857620.0
2003-01-02,4643,4897,4629,4848,109046,69605.0,6857620.0
2003-01-03,4968,5207,4872,4872,241486,69948.0,6857620.0
2003-01-06,5064,5446,5016,5446,1642514,78177.0,6857620.0
2003-01-07,5733,5780,5327,5446,769362,78177.0,6857620.0
2003-01-08,5445,5994,5445,5898,913296,84692.0,6857620.0
2003-01-09,5637,5804,5255,5469,851748,78520.0,6857620.0
2003-01-10,5589,5661,4849,5063,884244,72691.0,6857620.0
2003-01-13,4968,5398,4872,5326,484024,76462.0,6857620.0
2003-01-14,5302,5780,5302,5493,665320,78863.0,6857620.0
2003-01-15,5493,5589,5231,5397,256450,77491.0,6857620.0
2003-01-16,5302,5779,5206,5588,487254,80234.0,6857620.0
2003-01-17,5470,5780,5303,5302,418710,76120.0,6857620.0
2003-01-20,5326,5374,5135,5349,154686,76805.0,6857620.0
2003-01-21,5373,5445,5206,5206,132030,74748.0,6857620.0
2003-01-22,5039,5135,4762,4824,212036,69262.0,6857620.0
2003-01-23,4968,4992,4772,4920,178118,70633.0,6857620.0
2003-01-24,4968,4968,4370,4513,213682,64805.0,6857620.0
2003-01-27,4265,4514,4265,4513,126040,64805.0,6857620.0
2003-01-28,4385,4634,4385,4633,140584,66519.0,6857620.0
2003-01-29,4634,4653,4395,4538,87634,65147.0,6857620.0
2003-01-30,4591,4681,4538,4671,66990,67068.0,6857620.0
2003-02-03,4671,4824,4609,4824,64648,69262.0,6857620.0
2003-02-04,4896,4920,4729,4728,67440,67890.0,6857620.0
2003-02-05,4710,4801,4710,4733,60814,67959.0,6857620.0
2003-02-06,4753,4777,4514,4600,76576,66039.0,6857620.0
2003-02-07,4567,4653,4462,4633,74974,66519.0,6857620.0
2003-02-10,4505,4586,4505,4538,37494,65147.0,6857620.0
2003-02-11,4538,4629,4395,4490,88314,64462.0,6857620.0
2003-02-12,4433,4514,4433,4513,62384,64805.0,6857620.0
2003-02-13,4514,4514,4404,4451,27242,63913.0,6857620.0
2003-02-14,4442,4490,4399,4480,54884,64324.0,6857620.0
2003-02-17,4682,4749,4562,4748,126134,68165.0,6857620.0
2003-02-18,4777,4777,4610,4638,61290,66587.0,6857620.0
2003-02-19,4729,4768,4538,4538,103444,65147.0,6857620.0
2003-02-20,4562,4681,4500,4671,106720,67068.0,6857620.0
2003-02-21,4681,4691,4595,4628,72112,66450.0,6857620.0
2003-02-24,4634,4992,4629,4992,233762,71662.0,6857620.0
2003-02-25,4920,4944,4777,4777,127586,68576.0,6857620.0
2003-02-26,4849,5087,4777,5015,247042,72005.0,6857620.0
2003-02-27,4944,5088,4897,5063,115734,72691.0,6857620.0
2003-02-28,5111,5135,4849,5015,231678,72005.0,6857620.0
2003-03-03,4992,5135,4992,5015,78804,72005.0,6857620.0
2003-03-04,4944,4992,4758,4800,98080,68919.0,6857620.0
2003-03-05,4633,4681,4399,4446,60270,63844.0,6857620.0
2003-03-06,4399,4533,4132,4346,92564,62404.0,6857620.0
2003-03-07,4155,4294,3917,3916,74428,56232.0,6857620.0
2003-03-10,4051,4051,3707,3735,132920,53627.0,6857620.0
2003-03-11,3621,3821,3621,3754,97680,53901.0,6857620.0
2003-03-12,3774,4156,3774,4156,130414,59661.0,6857620.0
2003-03-13,4117,4179,4022,4055,84846,58221.0,6857620.0
2003-03-14,4404,4414,4251,4346,88438,62404.0,6857620.0
2003-03-17,4346,4346,4007,4298,82744,61719.0,6857620.0
2003-03-18,4514,4519,4381,4394,210804,63090.0,6857620.0
2003-03-19,4394,4466,4208,4265,123536,61239.0,6857620.0
2003-03-20,4304,4538,4276,4433,497420,63639.0,6857620.0
2003-03-21,4447,4471,4332,4408,285880,63296.0,6857620.0
2003-03-24,4438,4438,4251,4318,167858,61993.0,6857620.0
2003-03-25,4060,4189,4055,4055,124872,58221.0,6857620.0
2003-03-26,4270,4299,4132,4203,180114,60347.0,6857620.0
2003-03-27,4113,4247,4094,4156,100644,59661.0,6857620.0
2003-03-28,4209,4438,4166,4433,169192,63639.0,6857620.0
2003-03-31,4323,4371,4146,4346,108034,62404.0,6857620.0
2003-04-01,4209,4300,4171,4227,132454,60690.0,6857620.0
2003-04-02,4227,4294,4127,4174,169440,59936.0,6857620.0
2003-04-03,4299,4347,4146,4146,140844,59524.0,6857620.0
2003-04-04,4075,4185,4075,4179,105508,60004.0,6857620.0
2003-04-07,4227,4385,4227,4370,219844,62747.0,6857620.0
2003-04-08,4266,4381,4266,4366,100319,62679.0,6857620.0
2003-04-09,4347,4347,4275,4275,70143,61376.0,6857620.0
2003-04-10,4232,4352,4227,4313,154196,61924.0,6857620.0
2003-04-11,4481,4490,4342,4394,119741,63090.0,6857620.0
2003-04-14,4404,4562,4404,4533,88699,65079.0,6857620.0
2003-04-15,4595,4753,4533,4652,79545,66793.0,6857620.0
2003-04-16,4777,4944,4729,4872,209807,69948.0,6857620.0
2003-04-17,4776,4824,4705,4752,66483,68233.0,6857620.0
2003-04-18,4920,5207,4848,5111,212402,73377.0,6857620.0
2003-04-21,5111,5159,4944,5015,62286,72005.0,6857620.0
2003-04-22,5064,5064,4777,4777,54934,68576.0,6857620.0
2003-04-23,4873,4896,4691,4705,65904,67548.0,6857620.0
2003-04-24,4729,4848,4538,4657,56395,66862.0,6857620.0
2003-04-25,4566,4566,4213,4442,68508,63776.0,6857620.0
2003-04-28,4251,4438,4251,4346,50469,62404.0,6857620.0
2003-04-29,4533,4757,4466,4757,217367,68302.0,6857620.0
2003-04-30,4753,5016,4681,5015,124799,72005.0,6857620.0
2003-05-02,5111,5374,4944,5349,247142,76805.0,6857620.0
