에스엔유(080000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-10-04,6531,6628,6405,6450,22493,101323.0,4386262.0
2006-10-09,6391,6502,5609,5612,46263,88164.0,4386262.0
2006-10-10,5526,5959,5526,5766,25961,90576.0,4386262.0
2006-10-11,5764,5890,5638,5723,32100,89918.0,4386262.0
2006-10-12,5665,5888,5665,5878,20474,92331.0,4386262.0
2006-10-13,5988,6044,5946,5961,17695,93647.0,4386262.0
2006-10-16,5959,6140,5930,6045,10318,94963.0,4386262.0
2006-10-17,6071,6086,5834,5919,17112,92989.0,4386262.0
2006-10-18,5890,5932,5779,5919,13787,92989.0,4386262.0
2006-10-19,5930,6029,5860,5878,10296,92331.0,4386262.0
2006-10-20,5905,6016,5905,5947,9300,93427.0,4386262.0
2006-10-23,6000,6181,5944,6087,26029,95621.0,4386262.0
2006-10-24,6100,6141,5862,5919,24773,92989.0,4386262.0
2006-10-25,5972,6029,5861,5863,16491,92112.0,4386262.0
2006-10-26,5975,5975,5723,5752,34140,90357.0,4386262.0
2006-10-27,5723,5806,5681,5723,20421,89918.0,4386262.0
2006-10-30,5707,5749,5665,5668,9991,89041.0,4386262.0
2006-10-31,5750,5834,5667,5723,35436,89918.0,4386262.0
2006-11-01,5779,5890,5764,5891,17431,92550.0,4386262.0
2006-11-02,5861,5972,5791,5863,25261,92112.0,4386262.0
2006-11-03,5916,5916,5386,5445,125973,85532.0,4386262.0
2006-11-06,5497,5497,5315,5333,55340,83778.0,4386262.0
2006-11-07,5386,5414,5302,5333,49144,83778.0,4386262.0
2006-11-08,5360,5402,5151,5151,71913,80927.0,4386262.0
2006-11-09,5176,5205,5023,5068,52464,79611.0,4386262.0
2006-11-10,5037,5106,4938,5054,36049,79391.0,4386262.0
2006-11-13,5066,5123,4857,4928,63876,77418.0,4386262.0
2006-11-14,4883,5079,4883,5082,117813,79830.0,4386262.0
2006-11-15,5136,5136,5039,5039,59824,79172.0,4386262.0
2006-11-16,5080,5095,4927,4942,63058,77637.0,4386262.0
2006-11-17,4938,4938,4785,4803,64622,75444.0,4386262.0
2006-11-20,4801,4801,4606,4621,60634,72593.0,4386262.0
2006-11-21,4620,4773,4620,4704,46255,73909.0,4386262.0
2006-11-22,4689,4759,4606,4606,54181,72373.0,4386262.0
2006-11-23,4604,4632,4506,4523,66479,71057.0,4386262.0
2006-11-24,4494,4564,4439,4467,76015,70180.0,4386262.0
2006-11-27,4494,4620,4424,4467,102839,70180.0,4386262.0
2006-11-28,4409,4465,4325,4384,79837,68864.0,4386262.0
2006-11-29,4383,4676,4355,4565,101050,71715.0,4386262.0
2006-11-30,4618,4646,4520,4579,55072,71935.0,4386262.0
2006-12-01,4620,4829,4578,4774,112395,75005.0,4386262.0
2006-12-04,4828,4855,4687,4719,47807,74128.0,4386262.0
2006-12-05,4801,4829,4606,4621,46764,72593.0,4386262.0
2006-12-06,4604,4702,4422,4496,48431,70619.0,4386262.0
2006-12-07,4409,4535,4409,4537,39266,71277.0,4386262.0
2006-12-08,4465,4506,4395,4496,40824,70619.0,4386262.0
2006-12-11,4535,4535,4437,4440,21800,69742.0,4386262.0
2006-12-12,4467,4467,4187,4229,45456,66452.0,4386262.0
2006-12-13,4227,4270,4144,4174,30863,65575.0,4386262.0
2006-12-14,4241,4380,4185,4314,33802,67768.0,4386262.0
2006-12-15,4313,4397,4313,4355,23348,68426.0,4386262.0
2006-12-18,4395,4422,4283,4426,42021,69522.0,4386262.0
2006-12-19,4451,4451,4353,4398,27322,69084.0,4386262.0
2006-12-20,4437,4437,4171,4174,66962,65575.0,4386262.0
2006-12-21,4171,4171,4046,4063,56223,63820.0,4386262.0
2006-12-22,4102,4115,4046,4063,28391,63820.0,4386262.0
2006-12-26,4061,4145,4047,4104,40623,64478.0,4386262.0
2006-12-27,4201,4215,4115,4147,22179,64039.0,4386262.0
2006-12-28,4172,4215,4087,4218,33534,65136.0,4386262.0
2007-01-02,4215,4243,4158,4218,13673,65136.0,4386262.0
2007-01-03,4229,4755,4229,4573,138563,70619.0,4386262.0
2007-01-04,4584,4598,4470,4545,46436,70180.0,4386262.0
2007-01-05,4542,4868,4542,4829,148772,74566.0,4386262.0
2007-01-08,4842,4899,4742,4842,74387,74786.0,4386262.0
2007-01-09,4897,5224,4868,5113,137859,78953.0,4386262.0
2007-01-10,5069,5112,4785,4842,83101,74786.0,4386262.0
2007-01-11,4840,4911,4684,4715,68989,72812.0,4386262.0
2007-01-12,4740,4954,4740,4801,65971,74128.0,4386262.0
2007-01-15,4797,4797,4542,4602,87251,71057.0,4386262.0
2007-01-16,4556,4613,4456,4587,55812,70838.0,4386262.0
2007-01-17,4556,4655,4399,4403,42659,67987.0,4386262.0
2007-01-18,4257,4470,4257,4318,40787,66671.0,4386262.0
2007-01-19,4343,4414,4144,4346,56009,67110.0,4386262.0
2007-01-22,4286,4456,4257,4431,17154,68426.0,4386262.0
2007-01-23,4371,4613,4371,4516,42035,69742.0,4386262.0
2007-01-24,4613,4613,4456,4516,25049,69742.0,4386262.0
2007-01-25,4570,4570,4456,4460,17473,68864.0,4386262.0
2007-01-26,4371,4399,4300,4403,21022,67987.0,4386262.0
2007-01-29,4373,4387,4273,4303,25446,66452.0,4386262.0
2007-01-30,4243,4300,4215,4232,31167,65355.0,4386262.0
2007-01-31,4217,4302,3989,3991,51895,61627.0,4386262.0
2007-02-01,3961,4046,3791,3905,96555,60311.0,4386262.0
2007-02-02,3860,4030,3860,4019,52396,62066.0,4386262.0
2007-02-05,4002,4016,3916,3962,34790,61188.0,4386262.0
2007-02-06,3903,4144,3903,4147,59525,64039.0,4386262.0
2007-02-07,4087,4144,4016,4147,43580,64039.0,4386262.0
2007-02-08,4144,4186,4030,4090,29902,63162.0,4386262.0
2007-02-09,4087,4115,4016,4090,23692,63162.0,4386262.0
2007-02-12,4087,4300,4058,4261,76233,65794.0,4386262.0
2007-02-13,4257,4272,4172,4261,24865,65794.0,4386262.0
2007-02-14,4328,4428,4229,4261,36790,65794.0,4386262.0
2007-02-15,4300,4328,4172,4218,18899,65136.0,4386262.0
2007-02-16,4243,4343,4172,4332,25747,66890.0,4386262.0
2007-02-20,4344,4401,4259,4303,29509,66452.0,4386262.0
2007-02-21,4300,4343,4201,4204,36269,64917.0,4386262.0
2007-02-22,4186,4428,4186,4431,47932,68426.0,4386262.0
2007-02-23,4428,4499,4300,4346,46999,67110.0,4386262.0
2007-02-26,4343,4343,4215,4318,39871,66671.0,4386262.0
2007-02-27,4314,4314,4186,4289,35556,66233.0,4386262.0
2007-02-28,4075,4103,3833,4104,46256,63381.0,4386262.0
2007-03-02,4075,4075,3947,3991,61973,61627.0,4386262.0
2007-03-05,3975,3975,3819,3877,70863,59872.0,4386262.0
2007-03-06,3848,3932,3833,3877,47041,59872.0,4386262.0
2007-03-07,3918,3947,3861,3948,43049,60969.0,4386262.0
2007-03-08,3905,3975,3876,3948,40979,60969.0,4386262.0
2007-03-09,3973,4073,3959,4033,49652,62285.0,4386262.0
2007-03-12,4002,4073,3987,4033,43156,62285.0,4386262.0
2007-03-13,4046,4060,3905,3905,42728,60311.0,4386262.0
2007-03-14,3848,3905,3819,3877,31821,59872.0,4386262.0
2007-03-15,3874,3987,3874,3962,22462,61188.0,4386262.0
2007-03-16,4003,4288,3947,4246,87552,65575.0,4386262.0
2007-03-19,4215,4556,4201,4545,137442,70180.0,4386262.0
2007-03-20,4627,4627,4499,4531,103334,69961.0,4386262.0
2007-03-21,4499,4726,4485,4573,54354,70619.0,4386262.0
2007-03-22,4669,4669,4499,4545,35054,70180.0,4386262.0
2007-03-23,4542,4542,4328,4389,61477,67768.0,4386262.0
2007-03-26,4399,4499,4314,4332,33024,66890.0,4386262.0
2007-03-27,4343,4627,4328,4545,108684,70180.0,4386262.0
2007-03-28,4627,5010,4598,4758,237044,73470.0,4386262.0
2007-03-29,4742,5424,4643,5254,353991,81146.0,4386262.0
2007-03-30,5309,5351,5081,5227,124086,80707.0,4386262.0
2007-04-02,5225,5424,5154,5155,107103,79611.0,4386262.0
2007-04-03,5309,5309,4925,5028,150239,77637.0,4386262.0
2007-04-04,4968,5110,4925,5000,100856,77198.0,4386262.0
2007-04-05,5053,5081,4883,5000,66658,77198.0,4386262.0
2007-04-06,4998,5353,4955,5340,150810,82462.0,4386262.0
2007-04-09,5422,5465,5195,5227,105863,80707.0,4386262.0
2007-04-10,5154,5254,4899,4956,142319,76540.0,4386262.0
2007-04-11,4925,5081,4911,5000,74669,77198.0,4386262.0
2007-04-12,4996,4996,4769,4801,105974,74128.0,4386262.0
2007-04-13,4799,4828,4685,4785,69885,73909.0,4386262.0
2007-04-16,4771,4927,4742,4842,77760,76507.0,4487212.0
2007-04-17,4870,4998,4828,4842,75484,76507.0,4487212.0
2007-04-18,4826,4911,4598,4644,76983,73366.0,4487212.0
2007-04-19,4627,4712,4598,4659,37392,73590.0,4487212.0
2007-04-20,4712,4712,4584,4616,34537,72917.0,4487212.0
2007-04-23,4641,4684,4513,4516,56369,71347.0,4487212.0
2007-04-24,4499,4542,4371,4403,45631,69552.0,4487212.0
2007-04-25,4414,4584,4414,4488,46483,70898.0,4487212.0
2007-04-26,4513,4684,4485,4687,60943,74039.0,4487212.0
2007-04-27,4684,4726,4442,4445,34937,70225.0,4487212.0
2007-04-30,4442,4584,4399,4545,33749,71795.0,4487212.0
2007-05-02,4627,4627,4470,4559,32355,72020.0,4487212.0
2007-05-03,4584,4598,4442,4516,56011,71347.0,4487212.0
2007-05-04,4542,4570,4470,4488,39471,70898.0,4487212.0
2007-05-07,4513,4684,4513,4687,81620,74039.0,4487212.0
2007-05-08,4726,4726,4570,4602,40541,72693.0,4487212.0
2007-05-09,4614,4913,4614,4842,99733,76507.0,4487212.0
2007-05-10,4811,4954,4740,4758,75997,75161.0,4487212.0
2007-05-11,4684,4712,4598,4616,57060,72917.0,4487212.0
2007-05-14,4641,4740,4499,4531,46120,71571.0,4487212.0
2007-05-15,4499,4698,4499,4516,39478,71347.0,4487212.0
2007-05-16,4499,4556,4470,4502,47309,71122.0,4487212.0
2007-05-17,4556,4613,4527,4602,48211,72693.0,4487212.0
2007-05-18,4613,4627,4314,4318,73524,68206.0,4487212.0
2007-05-21,4229,4286,4172,4204,63644,66411.0,4487212.0
2007-05-22,4201,4257,4115,4133,55939,65289.0,4487212.0
2007-05-23,4129,4215,4087,4175,29291,65962.0,4487212.0
2007-05-25,4115,4243,4115,4204,24638,66411.0,4487212.0
2007-05-28,4201,4300,4201,4232,34170,66859.0,4487212.0
2007-05-29,4286,4399,4243,4318,28979,68206.0,4487212.0
2007-05-30,4286,4399,4144,4232,55797,66859.0,4487212.0
2007-05-31,4257,4286,4172,4204,39823,66411.0,4487212.0
2007-06-01,4215,4300,4030,4090,82957,64616.0,4487212.0
2007-06-04,4146,4174,4046,4048,33475,63943.0,4487212.0
2007-06-05,4032,4060,3975,4005,39690,63270.0,4487212.0
2007-06-07,4002,4186,4002,4190,37297,66186.0,4487212.0
2007-06-08,4172,4442,4115,4403,86221,69552.0,4487212.0
2007-06-11,4485,4527,4399,4460,81849,70449.0,4487212.0
2007-06-12,4456,4485,4300,4374,39653,69103.0,4487212.0
2007-06-13,4399,4456,4300,4460,32470,70449.0,4487212.0
2007-06-14,4527,4527,4357,4460,55664,70449.0,4487212.0
2007-06-15,4456,4627,4442,4516,99863,71347.0,4487212.0
2007-06-18,4529,4785,4401,4672,126296,73815.0,4487212.0
2007-06-19,4712,4755,4598,4630,59818,73142.0,4487212.0
2007-06-20,4627,4840,4513,4545,81003,71795.0,4487212.0
2007-06-21,4499,5010,4456,4872,185782,76956.0,4487212.0
2007-06-22,4939,5195,4868,4971,213195,78526.0,4487212.0
2007-06-25,4982,5039,4740,4772,74133,75385.0,4487212.0
2007-06-26,4826,4826,4527,4644,66099,73366.0,4487212.0
2007-06-27,4684,4684,4527,4545,24999,71795.0,4487212.0
2007-06-28,4627,4783,4542,4744,54914,74936.0,4487212.0
2007-06-29,4740,4769,4598,4644,28440,73366.0,4487212.0
2007-07-02,4627,4655,4542,4602,35642,72693.0,4487212.0
2007-07-03,4671,4955,4629,4842,101647,76507.0,4487212.0
2007-07-04,4842,4970,4771,4785,44437,75610.0,4487212.0
2007-07-05,4826,4883,4584,4644,62979,73366.0,4487212.0
2007-07-06,4629,5338,4629,5340,323547,84360.0,4487212.0
2007-07-09,5678,5763,5209,5284,306107,83462.0,4487212.0
2007-07-10,5353,5424,5169,5425,146171,85706.0,4487212.0
2007-07-11,5368,5723,5282,5368,275631,84808.0,4487212.0
2007-07-12,5452,5481,5225,5382,97740,85033.0,4487212.0
2007-07-13,5536,5536,5266,5284,90788,83462.0,4487212.0
2007-07-16,5280,5280,4740,4886,152047,77180.0,4487212.0
2007-07-18,4954,4996,4783,4914,78553,77629.0,4487212.0
2007-07-19,4941,4941,4742,4785,85604,75610.0,4487212.0
2007-07-20,4854,4911,4698,4872,91115,76956.0,4487212.0
2007-07-23,4813,4899,4728,4729,48862,74712.0,4487212.0
2007-07-24,4714,4828,4629,4729,54898,74712.0,4487212.0
2007-07-25,4712,4911,4641,4886,45231,77180.0,4487212.0
2007-07-26,4911,4925,4684,4758,53319,75161.0,4487212.0
2007-07-27,4627,4669,4456,4516,56879,71347.0,4487212.0
2007-07-30,4456,4570,4399,4417,44600,69776.0,4487212.0
2007-07-31,4456,4613,4456,4545,36694,71795.0,4487212.0
2007-08-01,4470,4584,4399,4403,19674,69552.0,4487212.0
2007-08-02,4513,4556,4371,4417,22492,69776.0,4487212.0
2007-08-03,4442,4485,4371,4445,30377,70225.0,4487212.0
2007-08-06,4399,4470,4343,4403,25620,69552.0,4487212.0
2007-08-07,4456,4470,4343,4403,28467,69552.0,4487212.0
2007-08-08,4371,4428,4314,4332,39908,68430.0,4487212.0
2007-08-09,4357,4385,4286,4346,28003,68654.0,4487212.0
2007-08-10,4215,4243,4073,4147,72424,65513.0,4487212.0
2007-08-13,4202,4202,4032,4048,21369,63943.0,4487212.0
2007-08-14,4046,4046,3634,3707,91654,58558.0,4487212.0
2007-08-16,3604,3604,3150,3239,74470,51154.0,4487212.0
2007-08-17,3095,3379,3095,3309,29815,52276.0,4487212.0
2007-08-20,3306,3619,3306,3607,31790,56988.0,4487212.0
2007-08-21,3606,3606,3407,3465,41007,54744.0,4487212.0
2007-08-22,3464,3549,3436,3508,18239,55417.0,4487212.0
2007-08-23,3621,3621,3464,3465,31385,54744.0,4487212.0
2007-08-24,3479,3507,3337,3380,36643,53398.0,4487212.0
2007-08-27,3422,3719,3407,3621,83919,57212.0,4487212.0
2007-08-28,3549,3649,3507,3508,30212,55417.0,4487212.0
2007-08-29,3322,3450,3266,3422,33276,54071.0,4487212.0
2007-08-30,3493,3549,3422,3422,20749,54071.0,4487212.0
2007-08-31,3436,3464,3379,3408,26070,53847.0,4487212.0
2007-09-03,3436,3464,3379,3408,26683,53847.0,4487212.0
2007-09-04,3407,3464,3266,3294,36885,52052.0,4487212.0
2007-09-05,3337,3365,3251,3266,16532,51603.0,4487212.0
2007-09-06,3237,3350,3237,3309,28148,52276.0,4487212.0
2007-09-07,3365,3436,3266,3294,20397,52052.0,4487212.0
2007-09-10,3251,3251,3138,3167,28105,50032.0,4487212.0
2007-09-11,3223,3223,3109,3152,34057,49808.0,4487212.0
2007-09-12,3180,3223,3067,3096,25676,48911.0,4487212.0
2007-09-13,3067,3166,3067,3167,17255,50032.0,4487212.0
2007-09-14,3195,3266,3138,3209,11085,50705.0,4487212.0
2007-09-17,3221,3235,3122,3125,16451,49359.0,4487212.0
2007-09-18,3123,3138,3067,3081,23301,48686.0,4487212.0
2007-09-19,3166,3166,3067,3096,34445,48911.0,4487212.0
2007-09-20,3081,3123,3067,3110,20837,49135.0,4487212.0
2007-09-21,3123,3166,2981,2996,44960,47340.0,4487212.0
2007-09-27,3008,3065,2866,2983,25399,47116.0,4487212.0
2007-09-28,2951,3022,2894,2954,18952,46667.0,4487212.0
2007-10-01,2967,3365,2967,3209,84021,50705.0,4487212.0
2007-10-02,3266,3379,3209,3223,56476,50930.0,4487212.0
2007-10-04,3237,3237,3052,3152,40350,49808.0,4487212.0
2007-10-05,3123,3166,3024,3039,29711,48013.0,4487212.0
2007-10-08,3038,3223,3038,3167,44346,50032.0,4487212.0
2007-10-09,3109,3450,3109,3366,110179,53173.0,4487212.0
2007-10-10,3436,3536,3350,3437,126822,54295.0,4487212.0
2007-10-11,3505,3733,3434,3607,161100,56988.0,4487212.0
2007-10-12,3577,3705,3350,3408,141646,53847.0,4487212.0
2007-10-15,3436,3479,3266,3465,81721,54744.0,4487212.0
2007-10-16,3365,3464,3123,3294,94466,52052.0,4487212.0
2007-10-17,3237,3322,3123,3266,57111,51603.0,4487212.0
2007-10-18,3266,3436,3251,3366,46916,53173.0,4487212.0
2007-10-19,3393,3564,3322,3479,70153,54968.0,4487212.0
2007-10-22,3266,3393,3209,3266,43179,51603.0,4487212.0
2007-10-23,3379,3592,3293,3536,78641,55866.0,4487212.0
2007-10-24,3520,3634,3365,3479,91076,54968.0,4487212.0
2007-10-25,3450,3592,3436,3493,44402,55193.0,4487212.0
2007-10-26,3520,3577,3407,3564,47012,56315.0,4487212.0
2007-10-29,3592,3734,3577,3650,75321,57661.0,4487212.0
2007-10-30,3662,3819,3634,3735,68075,59007.0,4487212.0
2007-10-31,3734,3734,3621,3707,24089,58558.0,4487212.0
2007-11-01,3746,3774,3604,3664,59385,57885.0,4487212.0
2007-11-02,3564,3606,3493,3493,30939,55193.0,4487212.0
2007-11-05,3536,3606,3422,3451,20503,54520.0,4487212.0
2007-11-06,3450,3549,3337,3465,44467,54744.0,4487212.0
2007-11-07,3534,3534,3235,3239,56035,51154.0,4487212.0
2007-11-08,3178,3291,3122,3125,32380,49359.0,4487212.0
2007-11-09,3195,3195,3024,3152,30642,49808.0,4487212.0
2007-11-12,3122,3164,3065,3125,15681,49359.0,4487212.0
2007-11-13,3123,3266,3123,3223,19466,50930.0,4487212.0
2007-11-14,3308,3308,3237,3266,13428,51603.0,4487212.0
2007-11-15,3266,3308,3166,3209,31613,50705.0,4487212.0
2007-11-16,3180,3251,3152,3252,14357,51379.0,4487212.0
2007-11-19,3280,3280,3166,3195,12120,50481.0,4487212.0
2007-11-20,3193,3193,3036,3125,15875,49359.0,4487212.0
2007-11-21,3093,3150,2980,2983,23742,47116.0,4487212.0
2007-11-22,2923,3065,2923,2983,19597,47116.0,4487212.0
2007-11-23,3022,3022,2852,2954,34264,46667.0,4487212.0
2007-11-26,2953,3081,2953,3039,10690,48013.0,4487212.0
2007-11-27,2925,3010,2910,2968,19089,46891.0,4487212.0
2007-11-28,3081,3081,2967,2996,15656,47340.0,4487212.0
2007-11-29,3036,3065,2980,3011,11201,47564.0,4487212.0
2007-11-30,2967,3024,2967,3025,20588,47789.0,4487212.0
2007-12-03,3036,3093,2980,2983,12529,47116.0,4487212.0
2007-12-04,2980,3079,2965,3068,11979,48462.0,4487212.0
2007-12-05,3051,3079,2994,3068,8479,48462.0,4487212.0
2007-12-06,3079,3079,3022,3068,12789,48462.0,4487212.0
2007-12-07,3081,3081,2996,3025,12420,47789.0,4487212.0
2007-12-10,3008,3051,2937,2983,13247,47116.0,4487212.0
2007-12-11,2965,2980,2880,2926,24926,46218.0,4487212.0
2007-12-12,2923,2923,2866,2926,5924,46218.0,4487212.0
2007-12-13,2908,2923,2866,2898,20838,45770.0,4487212.0
2007-12-14,2894,2937,2852,2898,17745,45770.0,4487212.0
2007-12-17,2882,3266,2868,3167,124486,50032.0,4487212.0
2007-12-18,3166,3166,3038,3096,31183,48911.0,4487212.0
2007-12-20,3122,3235,3093,3125,15605,49359.0,4487212.0
2007-12-21,3180,3322,3123,3223,36671,50930.0,4487212.0
2007-12-24,3223,3407,3195,3252,21429,51379.0,4487212.0
2007-12-26,3280,3293,3152,3167,23221,50032.0,4487212.0
2007-12-27,3166,3266,3166,3266,13209,51603.0,4487212.0
2007-12-28,3209,3293,3209,3266,7499,51603.0,4487212.0
2008-01-02,3293,3293,3095,3209,13038,50705.0,4487212.0
2008-01-03,3136,3207,3122,3182,10278,50257.0,4487212.0
2008-01-04,3237,3237,3095,3152,12792,49808.0,4487212.0
2008-01-07,3107,3122,2980,3125,22458,49359.0,4487212.0
2008-01-08,3052,3123,3052,3053,11647,48238.0,4487212.0
2008-01-09,3081,3138,3024,3053,11619,48238.0,4487212.0
2008-01-10,3079,3235,3036,3125,16778,49359.0,4487212.0
2008-01-11,3123,3209,3052,3096,13600,48911.0,4487212.0
2008-01-14,3095,3166,3024,3025,20053,47789.0,4487212.0
2008-01-15,3164,3291,3107,3182,55242,50257.0,4487212.0
2008-01-16,3138,3266,3038,3195,33049,50481.0,4487212.0
2008-01-17,3293,3393,3209,3266,27500,51603.0,4487212.0
2008-01-18,3280,3393,3223,3380,16611,53398.0,4487212.0
2008-01-21,3322,3379,3180,3252,22186,51379.0,4487212.0
2008-01-22,3209,3209,2981,3110,47225,49135.0,4487212.0
2008-01-23,3150,3207,3051,3125,18054,49359.0,4487212.0
2008-01-24,3166,3237,3138,3209,15229,50705.0,4487212.0
2008-01-25,3251,3493,3209,3437,42981,54295.0,4487212.0
2008-01-28,3464,3464,3322,3323,35511,52500.0,4487212.0
2008-01-29,3348,3632,3348,3607,41488,56988.0,4487212.0
2008-01-30,3606,3606,3436,3493,41081,55193.0,4487212.0
2008-01-31,3493,3606,3464,3479,24655,54968.0,4487212.0
2008-02-01,3536,3536,3379,3408,31610,53847.0,4487212.0
2008-02-04,3462,3604,3321,3607,33595,56988.0,4487212.0
2008-02-05,3606,3819,3549,3692,33455,58334.0,4487212.0
2008-02-11,3619,3831,3575,3664,31127,57885.0,4487212.0
2008-02-12,3734,3734,3606,3678,22322,58109.0,4487212.0
2008-02-13,3719,3719,3592,3650,14687,57661.0,4487212.0
2008-02-14,3691,3791,3634,3749,19746,59231.0,4487212.0
2008-02-15,3734,3734,3606,3692,18204,58334.0,4487212.0
2008-02-18,3689,3717,3619,3664,19765,57885.0,4487212.0
2008-02-19,3662,3691,3520,3536,30592,55866.0,4487212.0
2008-02-20,3549,3621,3536,3579,12752,56539.0,4487212.0
2008-02-21,3621,3776,3549,3778,31056,59680.0,4487212.0
2008-02-22,3791,3791,3621,3650,22165,57661.0,4487212.0
2008-02-25,3634,3748,3634,3678,13343,58109.0,4487212.0
2008-02-26,3678,3748,3634,3692,16105,58334.0,4487212.0
2008-02-27,3661,3717,3518,3550,18279,56090.0,4487212.0
2008-02-28,3536,3592,3436,3564,23578,56315.0,4487212.0
2008-02-29,3549,3549,3436,3522,20703,55641.0,4487212.0
2008-03-03,3493,3493,3350,3408,25405,53847.0,4487212.0
2008-03-04,3379,3450,3308,3408,13139,53847.0,4487212.0
2008-03-05,3379,3450,3350,3422,7275,54071.0,4487212.0
2008-03-06,3422,3507,3365,3493,11098,55193.0,4487212.0
2008-03-07,3436,3479,3393,3479,14673,54968.0,4487212.0
2008-03-10,3365,3507,3365,3422,22094,54071.0,4487212.0
2008-03-11,3379,3606,3379,3579,24414,56539.0,4487212.0
2008-03-12,3691,3705,3606,3650,18662,57661.0,4487212.0
2008-03-13,3606,3634,3549,3579,5453,56539.0,4487212.0
2008-03-14,3604,3661,3491,3607,16193,56988.0,4487212.0
2008-03-17,3549,3621,3280,3380,53249,53398.0,4487212.0
2008-03-18,3393,3407,3251,3351,16198,52949.0,4487212.0
2008-03-19,3450,3520,3350,3380,14748,53398.0,4487212.0
2008-03-20,3393,3422,3293,3323,8936,52500.0,4487212.0
2008-03-21,3337,3436,3322,3366,5327,53173.0,4487212.0
2008-03-24,3393,3407,3293,3323,7530,52500.0,4487212.0
2008-03-25,3393,3407,3280,3280,17386,51827.0,4487212.0
2008-03-26,3322,3365,3237,3323,9025,52500.0,4487212.0
