동일금속(109860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-20,8760,8770,8480,8600,26073,60200.0,7000000.0
2016-05-23,8600,8670,8550,8610,3680,60270.0,7000000.0
2016-05-24,8600,8610,8510,8600,16050,60200.0,7000000.0
2016-05-25,8600,8600,8550,8600,6250,60200.0,7000000.0
2016-05-26,8560,8620,8550,8600,5184,60200.0,7000000.0
2016-05-27,8600,8630,8580,8630,9418,60410.0,7000000.0
2016-05-30,8630,8630,8510,8530,16152,59710.0,7000000.0
2016-05-31,8530,8600,8520,8580,18873,60060.0,7000000.0
2016-06-01,8580,8650,8580,8640,12831,60480.0,7000000.0
2016-06-02,8640,8670,8600,8620,4087,60340.0,7000000.0
2016-06-03,8610,8640,8590,8630,5658,60410.0,7000000.0
2016-06-07,8610,8770,8600,8760,14670,61320.0,7000000.0
2016-06-08,8750,8750,8680,8680,14067,60760.0,7000000.0
2016-06-09,8630,8770,8630,8750,3431,61250.0,7000000.0
2016-06-10,8740,8790,8700,8750,6303,61250.0,7000000.0
2016-06-13,8640,8770,8640,8670,9745,60690.0,7000000.0
2016-06-14,8670,8750,8650,8690,4825,60830.0,7000000.0
2016-06-15,8690,8700,8650,8660,5374,60620.0,7000000.0
2016-06-16,8660,8690,8630,8650,12262,60550.0,7000000.0
2016-06-17,8650,8720,8630,8690,15200,60830.0,7000000.0
2016-06-20,8750,8750,8620,8680,16637,60760.0,7000000.0
2016-06-21,8650,8730,8650,8720,1639,61040.0,7000000.0
2016-06-22,8810,8810,8710,8750,3076,61250.0,7000000.0
2016-06-23,8750,8770,8660,8770,29018,61390.0,7000000.0
2016-06-24,8760,8770,8440,8660,29517,60620.0,7000000.0
2016-06-27,8660,8770,8600,8770,35956,61390.0,7000000.0
2016-06-28,8770,8790,8600,8790,14866,61530.0,7000000.0
2016-06-29,8790,9190,8750,8930,72794,62510.0,7000000.0
2016-06-30,8940,9140,8940,9110,41426,63770.0,7000000.0
2016-07-01,9120,9190,9060,9080,8362,63560.0,7000000.0
2016-07-04,9160,9310,9040,9150,84005,64050.0,7000000.0
2016-07-05,9140,9240,9110,9160,6819,64120.0,7000000.0
2016-07-06,9160,9210,9050,9180,16625,64260.0,7000000.0
2016-07-07,9020,9230,9020,9230,8114,64610.0,7000000.0
2016-07-08,9250,9260,9100,9200,5594,64400.0,7000000.0
2016-07-11,9120,9210,9110,9150,18599,64050.0,7000000.0
2016-07-12,9040,9700,9040,9700,54458,67900.0,7000000.0
2016-07-13,9710,9710,9380,9400,53537,65800.0,7000000.0
2016-07-14,9460,9520,9300,9370,9259,65590.0,7000000.0
2016-07-15,9320,9450,9270,9300,13581,65100.0,7000000.0
2016-07-18,9490,9790,9110,9790,74162,68530.0,7000000.0
2016-07-19,9700,9790,9560,9620,20109,67340.0,7000000.0
2016-07-20,9550,9890,9550,9870,17810,69090.0,7000000.0
2016-07-21,9900,10100,9750,9770,45592,68390.0,7000000.0
2016-07-22,9780,10050,9770,9930,53471,69510.0,7000000.0
2016-07-25,9930,9950,9770,9920,18283,69440.0,7000000.0
2016-07-26,9960,9960,9800,9900,10189,69300.0,7000000.0
2016-07-27,9950,9950,9870,9910,9500,69370.0,7000000.0
2016-07-28,9950,9950,9800,9900,12908,69300.0,7000000.0
2016-07-29,9890,9940,9890,9930,8685,69510.0,7000000.0
2016-08-01,9930,9950,9760,9910,6757,69370.0,7000000.0
2016-08-02,9890,9940,9820,9850,12732,68950.0,7000000.0
2016-08-03,9740,9870,9630,9700,15613,67900.0,7000000.0
2016-08-04,9700,9820,9640,9770,15485,68390.0,7000000.0
2016-08-05,9670,9780,9480,9600,20552,67200.0,7000000.0
2016-08-08,9600,9690,9540,9680,5251,67760.0,7000000.0
2016-08-09,9590,9760,9590,9700,8564,67900.0,7000000.0
2016-08-10,9630,9670,9480,9580,10026,67060.0,7000000.0
2016-08-11,9500,9680,9500,9630,14476,67410.0,7000000.0
2016-08-12,9620,9730,9490,9710,24667,67970.0,7000000.0
2016-08-16,9710,9710,9530,9530,4130,66710.0,7000000.0
2016-08-17,9500,9500,9370,9430,26433,66010.0,7000000.0
2016-08-18,9430,9480,9350,9430,16118,66010.0,7000000.0
2016-08-19,9400,9480,9300,9340,15505,65380.0,7000000.0
2016-08-22,9340,9380,9270,9310,4765,65170.0,7000000.0
2016-08-23,9310,9400,9200,9350,12654,65450.0,7000000.0
2016-08-24,9490,9490,9230,9350,2947,65450.0,7000000.0
2016-08-25,9310,9400,9170,9300,4507,65100.0,7000000.0
2016-08-26,9300,9440,9300,9390,6875,65730.0,7000000.0
2016-08-29,9390,9390,9150,9320,13741,65240.0,7000000.0
2016-08-30,9390,9390,9100,9230,23297,64610.0,7000000.0
2016-08-31,9220,9330,9000,9090,9090,63630.0,7000000.0
2016-09-01,9100,9100,8980,9070,23197,63490.0,7000000.0
2016-09-02,9070,9260,9070,9220,3203,64540.0,7000000.0
2016-09-05,9220,9360,9220,9300,25932,65100.0,7000000.0
2016-09-06,9280,9390,9270,9390,6170,65730.0,7000000.0
2016-09-07,9390,9390,9280,9320,1711,65240.0,7000000.0
2016-09-08,9350,9350,9270,9350,12377,65450.0,7000000.0
2016-09-09,9340,9340,9200,9250,4059,64750.0,7000000.0
2016-09-12,9250,9250,9140,9230,4911,64610.0,7000000.0
2016-09-13,9230,9270,9230,9230,1627,64610.0,7000000.0
2016-09-19,9120,9310,9120,9270,3867,64890.0,7000000.0
2016-09-20,9270,9340,9180,9320,3007,65240.0,7000000.0
2016-09-21,9320,9350,9200,9320,4831,65240.0,7000000.0
2016-09-22,9320,9360,9250,9290,2419,65030.0,7000000.0
2016-09-23,9360,9660,9320,9470,34532,66290.0,7000000.0
2016-09-26,9470,9580,9410,9560,15856,66920.0,7000000.0
2016-09-27,9560,9600,9500,9560,4544,66920.0,7000000.0
2016-09-28,9560,9790,9510,9750,18697,68250.0,7000000.0
2016-09-29,9750,9830,9720,9830,20227,68810.0,7000000.0
2016-09-30,9840,9870,9720,9840,22338,68880.0,7000000.0
2016-10-04,9840,9910,9720,9770,10950,68390.0,7000000.0
2016-10-05,9770,9950,9750,9920,4172,69440.0,7000000.0
2016-10-06,9830,9940,9830,9920,355,69440.0,7000000.0
2016-10-07,9730,9930,9730,9900,6372,69300.0,7000000.0
2016-10-10,9900,9920,9800,9910,39489,69370.0,7000000.0
2016-10-11,9950,10100,9870,10000,20520,70000.0,7000000.0
2016-10-12,9910,9940,9870,9910,7465,69370.0,7000000.0
2016-10-13,9910,9930,9890,9890,4249,69230.0,7000000.0
2016-10-14,9890,9900,9850,9900,3178,69300.0,7000000.0
2016-10-17,9900,9900,9740,9810,6508,68670.0,7000000.0
2016-10-18,9810,9810,9740,9810,6976,68670.0,7000000.0
2016-10-19,9810,9820,9790,9810,2731,68670.0,7000000.0
2016-10-20,9810,9960,9800,9930,10301,69510.0,7000000.0
2016-10-21,9930,9930,9690,9690,3422,67830.0,7000000.0
2016-10-24,9690,9790,9690,9750,8203,68250.0,7000000.0
2016-10-25,9750,9750,9210,9400,18843,65800.0,7000000.0
2016-10-26,9400,9400,9260,9300,5142,65100.0,7000000.0
2016-10-27,9310,9480,9300,9480,2120,66360.0,7000000.0
2016-10-28,9310,9360,9270,9360,2037,65520.0,7000000.0
2016-10-31,9210,9360,9190,9230,6794,64610.0,7000000.0
2016-11-01,9230,9330,9170,9330,2797,65310.0,7000000.0
2016-11-02,9390,9520,9200,9420,7591,65940.0,7000000.0
2016-11-03,9450,9460,9390,9440,615,66080.0,7000000.0
2016-11-04,9440,9520,9230,9490,1370,66430.0,7000000.0
2016-11-07,9520,9520,9310,9420,9697,65940.0,7000000.0
2016-11-08,9420,9430,9290,9320,8866,65240.0,7000000.0
2016-11-09,9320,9320,8910,9130,9576,63910.0,7000000.0
2016-11-10,9130,9450,9120,9380,7266,65660.0,7000000.0
2016-11-11,9380,9440,9300,9380,9673,65660.0,7000000.0
2016-11-14,9370,9410,9200,9320,9819,65240.0,7000000.0
2016-11-15,9260,9420,9150,9330,40070,65310.0,7000000.0
2016-11-16,9420,9420,9350,9380,14338,65660.0,7000000.0
2016-11-17,9420,9460,9380,9460,25145,66220.0,7000000.0
2016-11-18,9520,9520,9350,9390,10179,65730.0,7000000.0
2016-11-21,9490,9490,9330,9370,3316,65590.0,7000000.0
2016-11-22,9310,9390,9230,9310,7990,65170.0,7000000.0
2016-11-23,9200,9320,9160,9290,13794,65030.0,7000000.0
2016-11-24,9290,9290,9160,9280,15497,64960.0,7000000.0
2016-11-25,9280,9280,9120,9150,14426,64050.0,7000000.0
2016-11-28,9010,9180,8990,9170,13977,64190.0,7000000.0
2016-11-29,9020,9330,9020,9330,21016,65310.0,7000000.0
2016-11-30,9330,9330,9180,9270,4036,64890.0,7000000.0
2016-12-01,9270,9330,9100,9260,7476,64820.0,7000000.0
2016-12-02,9330,9330,9200,9200,2386,64400.0,7000000.0
2016-12-05,9200,9220,9100,9220,7538,64540.0,7000000.0
2016-12-06,9220,9290,9200,9290,4610,65030.0,7000000.0
2016-12-07,9330,9620,9260,9480,11043,66360.0,7000000.0
2016-12-08,9490,9630,9480,9630,6203,67410.0,7000000.0
2016-12-09,9630,9850,9450,9850,24479,68950.0,7000000.0
2016-12-12,9900,9900,9680,9780,4141,68460.0,7000000.0
2016-12-13,9720,9850,9670,9740,3760,68180.0,7000000.0
2016-12-14,9840,9840,9640,9820,39446,68740.0,7000000.0
2016-12-15,9860,9860,9620,9770,4663,68390.0,7000000.0
2016-12-16,9770,9810,9650,9770,25717,68390.0,7000000.0
2016-12-19,9800,10100,9750,10050,103537,70350.0,7000000.0
2016-12-20,10050,10150,9950,10050,22659,70350.0,7000000.0
2016-12-21,10050,10150,9950,10050,14995,70350.0,7000000.0
2016-12-22,10100,10100,9970,10000,14962,70000.0,7000000.0
2016-12-23,10100,10100,9980,9990,18613,69930.0,7000000.0
2016-12-26,9990,10100,9950,10000,14680,70000.0,7000000.0
2016-12-27,10000,10100,9840,9890,28893,69230.0,7000000.0
2016-12-28,9890,10200,9890,10200,12216,71400.0,7000000.0
2016-12-29,10200,10200,10050,10150,14851,71050.0,7000000.0
2017-01-02,10150,10150,10000,10050,7013,70350.0,7000000.0
2017-01-03,10150,10150,9860,9860,12249,69020.0,7000000.0
2017-01-04,10100,10100,9850,9930,5156,69510.0,7000000.0
2017-01-05,9840,9980,9840,9910,3311,69370.0,7000000.0
2017-01-06,9820,10000,9800,10000,3665,70000.0,7000000.0
2017-01-09,10000,10000,9870,9960,12344,69720.0,7000000.0
2017-01-10,10000,10000,9900,9900,18292,69300.0,7000000.0
2017-01-11,9900,9910,9800,9900,2944,69300.0,7000000.0
2017-01-12,9900,10700,9840,10350,63709,72450.0,7000000.0
2017-01-13,10350,10400,10200,10400,7828,72800.0,7000000.0
2017-01-16,10500,10500,10000,10050,19070,70350.0,7000000.0
2017-01-17,10050,10100,9940,10000,12422,70000.0,7000000.0
2017-01-18,10000,10050,9920,9940,5222,69580.0,7000000.0
2017-01-19,9960,10050,9910,10050,7042,70350.0,7000000.0
2017-01-20,9910,10050,9670,9890,25091,69230.0,7000000.0
2017-01-23,9880,10400,9800,9850,4867,68950.0,7000000.0
2017-01-24,9880,10000,9780,9780,4353,68460.0,7000000.0
2017-01-25,9800,9810,9740,9800,1396,68600.0,7000000.0
2017-01-26,9800,9900,9780,9830,2012,68810.0,7000000.0
2017-01-31,9840,9850,9730,9800,4018,68600.0,7000000.0
2017-02-01,9800,9970,9800,9910,4954,69370.0,7000000.0
2017-02-02,9910,9930,9800,9840,2372,68880.0,7000000.0
2017-02-03,9840,9880,9760,9760,8099,68320.0,7000000.0
2017-02-06,9760,9760,9700,9740,4019,68180.0,7000000.0
2017-02-07,9750,9750,9700,9720,3275,68040.0,7000000.0
2017-02-08,9720,9780,9680,9780,9862,68460.0,7000000.0
2017-02-09,9820,9910,9770,9910,3417,69370.0,7000000.0
2017-02-10,9920,9920,9760,9760,3108,68320.0,7000000.0
2017-02-13,9760,9780,9620,9780,4912,68460.0,7000000.0
2017-02-14,9770,9780,9620,9690,8413,67830.0,7000000.0
2017-02-15,9770,9820,9490,9660,23104,67620.0,7000000.0
2017-02-16,9660,9730,9490,9570,7863,66990.0,7000000.0
2017-02-17,9600,9650,9520,9600,3120,67200.0,7000000.0
2017-02-20,9560,9650,9520,9520,5031,66640.0,7000000.0
2017-02-21,9550,9600,9550,9590,2083,67130.0,7000000.0
2017-02-22,9600,9740,9530,9740,13104,68180.0,7000000.0
2017-02-23,9740,10100,9740,9950,7899,69650.0,7000000.0
2017-02-24,9810,9820,9700,9710,6441,67970.0,7000000.0
2017-02-27,9710,9750,9660,9740,7223,68180.0,7000000.0
2017-02-28,9720,9910,9680,9840,2785,68880.0,7000000.0
2017-03-02,9750,9840,9670,9700,3845,67900.0,7000000.0
2017-03-03,9700,9700,9550,9550,2406,66850.0,7000000.0
2017-03-06,9500,9550,9440,9500,31351,66500.0,7000000.0
2017-03-07,9500,9500,9400,9500,24114,66500.0,7000000.0
2017-03-08,9450,9500,9440,9470,14355,66290.0,7000000.0
2017-03-09,9440,9500,9400,9490,15761,66430.0,7000000.0
2017-03-10,9490,9530,9400,9520,11424,66640.0,7000000.0
2017-03-13,9520,9630,9510,9630,16109,67410.0,7000000.0
2017-03-14,9650,9710,9620,9700,21802,67900.0,7000000.0
2017-03-15,9720,9720,9630,9660,8851,67620.0,7000000.0
2017-03-16,9680,9680,9550,9650,8824,67550.0,7000000.0
2017-03-17,9670,9680,9550,9640,12726,67480.0,7000000.0
2017-03-20,9640,9700,9580,9700,40189,67900.0,7000000.0
2017-03-21,9700,9700,9650,9690,9459,67830.0,7000000.0
2017-03-22,9720,9720,9500,9640,3528,67480.0,7000000.0
2017-03-23,9640,9640,9460,9580,4479,67060.0,7000000.0
2017-03-24,9560,9560,9460,9460,4348,66220.0,7000000.0
2017-03-27,9460,9530,9450,9490,4145,66430.0,7000000.0
2017-03-28,9360,9600,9360,9530,52016,66710.0,7000000.0
2017-03-29,9590,9590,9480,9590,1784,67130.0,7000000.0
2017-03-30,9610,9670,9500,9560,71522,66920.0,7000000.0
2017-03-31,9600,9650,9550,9590,58347,67130.0,7000000.0
2017-04-03,9590,9610,9550,9590,1441,67130.0,7000000.0
2017-04-04,9680,9690,9560,9600,2473,67200.0,7000000.0
2017-04-05,9690,9690,9540,9540,25026,66780.0,7000000.0
2017-04-06,9550,9630,9520,9630,43605,67410.0,7000000.0
2017-04-07,9690,9690,9560,9620,17394,67340.0,7000000.0
2017-04-10,9620,9700,9530,9590,46135,67130.0,7000000.0
2017-04-11,9580,9650,9570,9610,1223,67270.0,7000000.0
2017-04-12,9610,9610,9500,9530,28186,66710.0,7000000.0
2017-04-13,9540,9690,9540,9650,17086,67550.0,7000000.0
2017-04-14,9650,9720,9570,9680,20181,67760.0,7000000.0
2017-04-17,9700,9720,9630,9700,1668,67900.0,7000000.0
2017-04-18,9700,9800,9700,9800,8283,68600.0,7000000.0
2017-04-19,9800,9840,9750,9800,56720,68600.0,7000000.0
2017-04-20,9800,9810,9750,9750,8145,68250.0,7000000.0
2017-04-21,9760,9760,9670,9720,1208,68040.0,7000000.0
2017-04-24,9700,9710,9410,9410,20823,65870.0,7000000.0
2017-04-25,9470,9470,9150,9280,37025,64960.0,7000000.0
2017-04-26,9280,9330,9170,9210,7948,64470.0,7000000.0
2017-04-27,9210,9210,8990,9010,48939,63070.0,7000000.0
2017-04-28,9130,9130,8980,9040,14735,63280.0,7000000.0
2017-05-02,9130,9130,8990,9040,4794,63280.0,7000000.0
2017-05-04,9120,9120,9030,9100,787,63700.0,7000000.0
2017-05-08,9120,9130,9030,9120,3298,63840.0,7000000.0
2017-05-10,9150,9190,9000,9110,4542,63770.0,7000000.0
2017-05-11,9150,9150,9000,9060,13933,63420.0,7000000.0
2017-05-12,9090,9090,8970,9000,6192,63000.0,7000000.0
2017-05-15,9000,9000,8900,8970,10396,62790.0,7000000.0
2017-05-16,8970,9000,8800,8960,7425,62720.0,7000000.0
2017-05-17,8960,8960,8790,8900,15917,62300.0,7000000.0
2017-05-18,8870,8870,8680,8770,37492,61390.0,7000000.0
2017-05-19,8770,8940,8750,8940,5180,62580.0,7000000.0
2017-05-22,8930,8980,8850,8900,5985,62300.0,7000000.0
2017-05-23,8860,8980,8860,8910,3889,62370.0,7000000.0
2017-05-24,8910,8970,8900,8950,541,62650.0,7000000.0
2017-05-25,8850,8980,8780,8800,5884,61600.0,7000000.0
2017-05-26,8790,8920,8790,8890,4370,62230.0,7000000.0
2017-05-29,8860,8940,8860,8860,3485,62020.0,7000000.0
2017-05-30,8860,8930,8790,8890,6892,62230.0,7000000.0
2017-05-31,8850,9010,8850,9000,8125,63000.0,7000000.0
2017-06-01,9000,9000,8910,8970,3618,62790.0,7000000.0
2017-06-02,8970,9000,8850,8970,3921,62790.0,7000000.0
2017-06-05,8980,8990,8940,8990,1745,62930.0,7000000.0
2017-06-07,9000,9070,8920,9070,9859,63490.0,7000000.0
2017-06-08,9120,9130,8900,8940,7781,62580.0,7000000.0
2017-06-09,8940,9070,8940,9070,4994,63490.0,7000000.0
2017-06-12,9070,9110,9040,9070,7027,63490.0,7000000.0
2017-06-13,9070,9160,9020,9160,13417,64120.0,7000000.0
2017-06-14,9160,9180,9090,9140,2296,63980.0,7000000.0
2017-06-15,9150,9170,8960,9150,7414,64050.0,7000000.0
2017-06-16,9150,9190,9120,9180,6547,64260.0,7000000.0
2017-06-19,9180,9270,9100,9240,3657,64680.0,7000000.0
2017-06-20,9240,9240,9120,9130,2812,63910.0,7000000.0
2017-06-21,9030,9190,9030,9180,2561,64260.0,7000000.0
2017-06-22,9060,9170,9060,9130,1025,63910.0,7000000.0
2017-06-23,9130,9190,9100,9180,5521,64260.0,7000000.0
2017-06-26,9150,9180,9020,9140,3966,63980.0,7000000.0
2017-06-27,9130,9130,8970,9050,2457,63350.0,7000000.0
2017-06-28,9130,9130,8950,8990,7430,62930.0,7000000.0
2017-06-29,8990,8990,8930,8930,5774,62510.0,7000000.0
2017-06-30,8940,8960,8910,8920,2777,62440.0,7000000.0
2017-07-03,8920,9030,8920,9030,5468,63210.0,7000000.0
2017-07-04,9050,9050,8990,8990,3490,62930.0,7000000.0
2017-07-05,8820,8940,8820,8870,12114,62090.0,7000000.0
2017-07-06,8880,8960,8870,8930,1334,62510.0,7000000.0
2017-07-07,8880,9010,8870,8990,3381,62930.0,7000000.0
2017-07-10,8870,9050,8850,8870,3791,62090.0,7000000.0
2017-07-11,8870,8960,8830,8950,1826,62650.0,7000000.0
2017-07-12,8950,8950,8800,8910,2107,62370.0,7000000.0
2017-07-13,8880,8910,8870,8880,216,62160.0,7000000.0
2017-07-14,8880,8960,8750,8910,765,62370.0,7000000.0
2017-07-17,8910,8970,8720,8720,3667,61040.0,7000000.0
2017-07-18,8730,8780,8730,8770,882,61390.0,7000000.0
2017-07-19,8770,8850,8750,8820,468,61740.0,7000000.0
2017-07-20,8720,8900,8720,8870,544,62090.0,7000000.0
2017-07-21,8960,8960,8750,8900,1679,62300.0,7000000.0
2017-07-24,8900,8980,8790,8810,1818,61670.0,7000000.0
2017-07-25,8730,8800,8710,8750,8770,61250.0,7000000.0
2017-07-26,8750,8820,8700,8780,2621,61460.0,7000000.0
2017-07-27,8780,8780,8670,8740,2104,61180.0,7000000.0
2017-07-28,8660,8680,8620,8660,1707,60620.0,7000000.0
2017-07-31,8600,8660,8590,8660,2941,60620.0,7000000.0
2017-08-01,8660,8830,8580,8830,2344,61810.0,7000000.0
2017-08-02,8740,8830,8650,8690,5487,60830.0,7000000.0
2017-08-03,8660,8710,8640,8690,12534,60830.0,7000000.0
2017-08-04,8640,8700,8610,8700,4040,60900.0,7000000.0
2017-08-07,8700,8700,8590,8690,1763,60830.0,7000000.0
2017-08-08,8670,8800,8560,8690,2803,60830.0,7000000.0
2017-08-09,8610,8780,8590,8640,991,60480.0,7000000.0
2017-08-10,8600,8690,8500,8630,2842,60410.0,7000000.0
2017-08-11,8630,8720,8420,8470,2055,59290.0,7000000.0
2017-08-14,8600,8990,8520,8570,1562,59990.0,7000000.0
2017-08-16,8820,8820,8500,8500,10709,59500.0,7000000.0
2017-08-17,8500,8580,8480,8570,11508,59990.0,7000000.0
2017-08-18,8580,8590,8500,8590,4679,60130.0,7000000.0
2017-08-21,8590,8680,8460,8550,4675,59850.0,7000000.0
2017-08-22,8550,8710,8470,8700,7392,60900.0,7000000.0
2017-08-23,8700,8720,8590,8660,8078,60620.0,7000000.0
2017-08-24,8650,8650,8510,8590,4769,60130.0,7000000.0
2017-08-25,8590,8630,8410,8480,14064,59360.0,7000000.0
2017-08-28,8480,8540,8480,8540,7285,59780.0,7000000.0
2017-08-29,8540,8540,8420,8440,20424,59080.0,7000000.0
2017-08-30,8440,8520,8430,8470,4784,59290.0,7000000.0
2017-08-31,8470,8500,8430,8500,5925,59500.0,7000000.0
2017-09-01,8500,8510,8430,8450,8027,59150.0,7000000.0
2017-09-04,8450,8490,8380,8450,1619,59150.0,7000000.0
2017-09-05,8450,8450,8390,8450,3853,59150.0,7000000.0
2017-09-06,8450,8450,8390,8390,6505,58730.0,7000000.0
2017-09-07,8390,8470,8380,8400,2197,58800.0,7000000.0
2017-09-08,8400,8480,8390,8400,5011,58800.0,7000000.0
2017-09-11,8400,8400,8390,8390,3879,58730.0,7000000.0
2017-09-12,8390,8390,8300,8350,4491,58450.0,7000000.0
2017-09-13,8350,8420,8330,8380,4397,58660.0,7000000.0
2017-09-14,8380,8460,8320,8350,4387,58450.0,7000000.0
2017-09-15,8350,8400,8280,8280,6124,57960.0,7000000.0
2017-09-18,8220,8280,8180,8180,8852,57260.0,7000000.0
2017-09-19,8180,8180,8060,8060,8347,56420.0,7000000.0
2017-09-20,8060,8070,8010,8060,6733,56420.0,7000000.0
2017-09-21,8060,8060,7970,8000,10557,56000.0,7000000.0
2017-09-22,7920,8000,7800,7800,15613,54600.0,7000000.0
2017-09-25,7800,7880,7600,7600,25402,53200.0,7000000.0
2017-09-26,7600,7730,7490,7530,5441,52710.0,7000000.0
2017-09-27,7430,7620,7430,7620,2372,53340.0,7000000.0
2017-09-28,7620,7700,7500,7550,2634,52850.0,7000000.0
2017-09-29,7550,7630,7520,7560,8682,52920.0,7000000.0
2017-10-10,7570,7580,7480,7480,5047,52360.0,7000000.0
2017-10-11,7470,7480,7430,7450,11418,52150.0,7000000.0
2017-10-12,7460,7600,7450,7510,7305,52570.0,7000000.0
2017-10-13,7520,7530,7460,7460,2529,52220.0,7000000.0
2017-10-16,7460,7520,7400,7460,3412,52220.0,7000000.0
2017-10-17,7540,7540,7450,7500,1188,52500.0,7000000.0
2017-10-18,7580,7580,7500,7510,6994,52570.0,7000000.0
2017-10-19,7510,7590,7500,7500,1224,52500.0,7000000.0
2017-10-20,7500,7570,7470,7530,1211,52710.0,7000000.0
2017-10-23,7560,7690,7510,7630,2968,53410.0,7000000.0
2017-10-24,7630,7700,7560,7650,3224,53550.0,7000000.0
2017-10-25,7650,7700,7650,7700,3375,53900.0,7000000.0
2017-10-26,7700,7710,7630,7660,4802,53620.0,7000000.0
2017-10-27,7740,7740,7660,7670,992,53690.0,7000000.0
2017-10-30,7670,7740,7570,7660,4128,53620.0,7000000.0
2017-10-31,7660,7700,7660,7700,230,53900.0,7000000.0
2017-11-01,7700,7780,7700,7700,349,53900.0,7000000.0
2017-11-02,7780,7780,7650,7650,812,53550.0,7000000.0
2017-11-03,7650,7680,7630,7680,731,53760.0,7000000.0
2017-11-06,7670,7750,7670,7750,2271,54250.0,7000000.0
2017-11-07,7750,7780,7700,7750,575,54250.0,7000000.0
2017-11-08,7760,7760,7500,7730,4243,54110.0,7000000.0
2017-11-09,7730,7730,7550,7690,4481,53830.0,7000000.0
2017-11-10,7690,7760,7630,7750,1126,54250.0,7000000.0
2017-11-13,7750,7750,7650,7710,992,53970.0,7000000.0
2017-11-14,7710,7710,7640,7700,4363,53900.0,7000000.0
2017-11-15,7700,7760,7640,7730,7067,54110.0,7000000.0
2017-11-16,7600,7730,7600,7690,377,53830.0,7000000.0
2017-11-17,7620,7700,7620,7670,1216,53690.0,7000000.0
2017-11-20,7670,7790,7590,7630,8477,53410.0,7000000.0
2017-11-21,7630,7660,7540,7600,8450,53200.0,7000000.0
2017-11-22,7600,7600,7450,7480,9928,52360.0,7000000.0
2017-11-23,7640,7640,7540,7580,1519,53060.0,7000000.0
2017-11-24,7580,7600,7370,7590,6530,53130.0,7000000.0
2017-11-27,7590,7610,7480,7590,2145,53130.0,7000000.0
2017-11-28,7600,7680,7510,7600,2175,53200.0,7000000.0
2017-11-29,7670,7670,7500,7590,560,53130.0,7000000.0
2017-11-30,7590,7590,7450,7450,7106,52150.0,7000000.0
2017-12-01,7450,7480,7430,7450,3392,52150.0,7000000.0
2017-12-04,7450,7470,7360,7360,12851,51520.0,7000000.0
2017-12-05,7380,7500,7380,7500,1429,52500.0,7000000.0
2017-12-06,7520,7550,7450,7500,12228,52500.0,7000000.0
2017-12-07,7500,7500,7430,7480,5088,52360.0,7000000.0
2017-12-08,7480,7480,7380,7480,2284,52360.0,7000000.0
2017-12-11,7480,7540,7450,7490,1689,52430.0,7000000.0
2017-12-12,7570,7570,7390,7450,2061,52150.0,7000000.0
2017-12-13,7450,7500,7450,7500,257,52500.0,7000000.0
2017-12-14,7500,7510,7420,7420,262,51940.0,7000000.0
2017-12-15,7420,7500,7410,7450,2186,52150.0,7000000.0
2017-12-18,7450,7510,7400,7400,2797,51800.0,7000000.0
2017-12-19,7400,7430,7290,7380,12150,51660.0,7000000.0
2017-12-20,7380,7450,7320,7380,1211,51660.0,7000000.0
2017-12-21,7380,7410,7320,7410,1157,51870.0,7000000.0
2017-12-22,7350,7480,7320,7370,1861,51590.0,7000000.0
2017-12-26,7330,7460,7320,7320,7504,51240.0,7000000.0
2017-12-27,7320,7360,7290,7360,2268,51520.0,7000000.0
2017-12-28,7360,7430,7320,7380,2587,51660.0,7000000.0
2018-01-02,7380,7410,7320,7350,1646,51450.0,7000000.0
2018-01-03,7350,7390,7290,7320,8512,51240.0,7000000.0
2018-01-04,7320,7350,7280,7280,2630,50960.0,7000000.0
2018-01-05,7280,7350,7270,7320,2740,51240.0,7000000.0
2018-01-08,7320,7400,7260,7400,10727,51800.0,7000000.0
2018-01-09,7400,7610,7400,7600,6898,53200.0,7000000.0
2018-01-10,7600,7980,7600,7680,21709,53760.0,7000000.0
2018-01-11,7760,8240,7700,8060,22360,56420.0,7000000.0
2018-01-12,8150,8580,7940,8560,22037,59920.0,7000000.0
2018-01-15,8480,8600,8200,8560,15391,59920.0,7000000.0
2018-01-16,8550,8560,8360,8550,4524,59850.0,7000000.0
2018-01-17,8550,8570,8340,8470,7498,59290.0,7000000.0
2018-01-18,8530,8530,8340,8490,5921,59430.0,7000000.0
2018-01-19,8490,8490,8300,8300,4735,58100.0,7000000.0
2018-01-22,8290,8320,8180,8290,3482,58030.0,7000000.0
2018-01-23,8240,8380,8190,8290,4407,58030.0,7000000.0
2018-01-24,8140,8250,8140,8180,1441,57260.0,7000000.0
2018-01-25,8180,8500,8180,8400,20327,58800.0,7000000.0
2018-01-26,8400,8770,8400,8770,46937,61390.0,7000000.0
2018-01-29,8970,9010,8750,8980,30012,62860.0,7000000.0
2018-01-30,8930,9230,8890,9180,21729,64260.0,7000000.0
2018-01-31,9170,9180,9050,9140,9842,63980.0,7000000.0
2018-02-01,9120,9140,9000,9100,9280,63700.0,7000000.0
2018-02-02,9100,9110,8800,9100,16937,63700.0,7000000.0
2018-02-05,9100,9200,8890,9150,21342,64050.0,7000000.0
2018-02-06,8970,9090,8610,9000,15082,63000.0,7000000.0
