톱텍(108230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-08-20,18800,18800,18300,18750,250897,689930.0,36796254.0
2018-08-21,18800,19400,18550,19350,382071,712008.0,36796254.0
2018-08-22,19350,19400,19100,19200,187646,706488.0,36796254.0
2018-08-23,19200,19250,18650,18900,175219,695449.0,36796254.0
2018-08-24,18800,18850,17900,18600,314363,684410.0,36796254.0
2018-08-27,18600,19150,18400,18850,223519,693609.0,36796254.0
2018-08-28,18950,19100,18450,18650,128836,686250.0,36796254.0
2018-08-29,18650,18650,18100,18250,181799,671532.0,36796254.0
2018-08-30,18400,18800,18350,18550,136831,682571.0,36796254.0
2018-08-31,18600,18850,18250,18800,134986,691770.0,36796254.0
2018-09-03,18800,18950,18350,18600,194611,684410.0,36796254.0
2018-09-04,18650,18850,18350,18600,138792,684410.0,36796254.0
2018-09-05,18500,18800,18400,18600,167641,684410.0,36796254.0
2018-09-06,18600,18600,18250,18250,159315,671532.0,36796254.0
2018-09-07,18200,18250,17550,17700,370892,651294.0,36796254.0
2018-09-10,17500,18000,17100,17450,326159,642095.0,36796254.0
2018-09-11,17450,17900,17100,17150,241750,631056.0,36796254.0
2018-09-12,17250,18450,17250,18350,431957,675211.0,36796254.0
2018-09-13,18350,18350,17650,17850,260974,656813.0,36796254.0
2018-09-14,17850,18200,12550,12800,8972140,470992.0,36796254.0
2018-09-17,12700,14950,12500,14000,14230385,515148.0,36796254.0
2018-09-18,14300,15200,14250,14400,3919573,529866.0,36796254.0
2018-09-19,14400,14550,13150,14350,3172382,528026.0,36796254.0
2018-09-20,14400,14500,13600,13600,1499339,500429.0,36796254.0
2018-09-21,13550,13800,13200,13500,933330,496749.0,36796254.0
2018-09-27,13500,13950,13400,13500,898649,496749.0,36796254.0
2018-09-28,13650,13850,13350,13450,854668,494910.0,36796254.0
2018-10-01,13550,13650,13150,13350,803233,491230.0,36796254.0
2018-10-02,13300,13400,12800,12850,639103,472832.0,36796254.0
2018-10-04,12900,13150,12800,12850,578262,472832.0,36796254.0
2018-10-05,12950,13850,12650,13450,981183,494910.0,36796254.0
2018-10-08,13250,13400,12900,12950,526540,476511.0,36796254.0
2018-10-10,12850,13000,11800,11850,801132,436036.0,36796254.0
2018-10-11,10950,11500,10950,11250,810938,413958.0,36796254.0
2018-10-12,11250,11700,11250,11550,580050,424997.0,36796254.0
2018-10-15,11550,12300,11450,11950,475260,439715.0,36796254.0
2018-10-16,12050,13300,12050,13050,1139148,480191.0,36796254.0
2018-10-17,12950,13200,12750,12950,385397,476511.0,36796254.0
2018-10-18,13050,13200,12600,12850,266517,472832.0,36796254.0
2018-10-19,12600,12850,12300,12650,318199,465473.0,36796254.0
2018-10-22,12550,12800,12450,12550,209005,461793.0,36796254.0
2018-10-23,12350,12550,11800,11850,408510,436036.0,36796254.0
2018-10-24,12000,12600,11900,12150,468708,447074.0,36796254.0
2018-10-25,11700,12550,11700,12400,419071,456274.0,36796254.0
2018-10-26,12600,12700,11900,12050,414036,443395.0,36796254.0
2018-10-29,12100,12800,11900,11900,585679,437875.0,36796254.0
2018-10-30,11750,13000,11750,13000,614397,478351.0,36796254.0
2018-10-31,13000,13400,12650,13250,552552,487550.0,36796254.0
2018-11-01,13150,13800,13050,13250,726657,487550.0,36796254.0
2018-11-02,13650,13900,13150,13450,718373,494910.0,36796254.0
2018-11-05,13700,13850,13200,13200,461394,485711.0,36796254.0
2018-11-06,13250,13350,12600,12800,462783,470992.0,36796254.0
2018-11-07,12850,13050,12150,12300,468255,452594.0,36796254.0
2018-11-08,12550,12750,12300,12650,403385,465473.0,36796254.0
2018-11-09,12700,12900,12500,12650,412765,465473.0,36796254.0
2018-11-12,12650,13450,12550,13200,988648,485711.0,36796254.0
2018-11-13,12950,13150,12600,12700,507090,467312.0,36796254.0
2018-11-14,12650,12700,11700,11800,906675,434196.0,36796254.0
2018-11-15,11850,12200,11750,12100,354518,445235.0,36796254.0
2018-11-16,12150,12200,11800,11900,405559,437875.0,36796254.0
2018-11-19,11850,11950,11600,11700,350725,430516.0,36796254.0
2018-11-20,11450,11550,11200,11250,340058,413958.0,36796254.0
2018-11-21,11050,11600,10850,11350,358851,417637.0,36796254.0
2018-11-22,11550,11950,11500,11600,451600,426837.0,36796254.0
2018-11-23,11650,11800,11250,11250,226549,413958.0,36796254.0
2018-11-26,11200,11750,11200,11550,245375,424997.0,36796254.0
2018-11-27,11800,12000,11650,11700,269456,430516.0,36796254.0
2018-11-28,11700,12050,11500,11750,305344,432356.0,36796254.0
2018-11-29,11900,12400,9190,9380,9743048,345149.0,36796254.0
2018-11-30,8510,8810,7480,7540,8316457,277444.0,36796254.0
2018-12-03,7840,7920,7540,7670,3454831,282227.0,36796254.0
2018-12-04,0,0,0,7670,0,282227.0,36796254.0
2018-12-05,0,0,0,7670,0,,
2018-12-06,0,0,0,7670,0,,
2018-12-07,0,0,0,7670,0,,
2018-12-10,0,0,0,7670,0,,
2018-12-11,0,0,0,7670,0,,
2018-12-12,0,0,0,7670,0,,
2018-12-13,0,0,0,7670,0,,
2018-12-14,0,0,0,7670,0,,
2018-12-17,0,0,0,7670,0,,
2018-12-18,0,0,0,7670,0,,
2018-12-19,0,0,0,7670,0,,
2018-12-20,0,0,0,7670,0,,
2018-12-21,0,0,0,7670,0,,
2018-12-24,0,0,0,7670,0,,
2018-12-26,0,0,0,7670,0,,
2018-12-27,0,0,0,7670,0,,
2018-12-28,0,0,0,7670,0,,
2019-01-02,0,0,0,7670,0,,
2019-01-03,0,0,0,7670,0,,
2019-01-04,0,0,0,7670,0,,
2019-01-07,0,0,0,7670,0,,
2019-01-08,0,0,0,7670,0,,
2019-01-09,0,0,0,7670,0,,
2019-01-10,0,0,0,7670,0,,
2019-01-11,0,0,0,7670,0,,
2019-01-14,0,0,0,7670,0,,
2019-01-15,0,0,0,7670,0,,
2019-01-16,0,0,0,7670,0,,
2019-01-17,9840,9970,9490,9970,3527093,366859.0,36796254.0
2019-01-18,11450,12050,11000,11600,7020561,426837.0,36796254.0
2019-01-21,11500,11500,10850,11000,1737896,404759.0,36796254.0
2019-01-22,10850,11350,10350,10550,1307539,388200.0,36796254.0
2019-01-23,10650,11150,10550,10800,1702709,397400.0,36796254.0
2019-01-24,10800,10900,10500,10750,637957,395560.0,36796254.0
2019-01-25,10750,11250,10500,10800,1238162,397400.0,36796254.0
2019-01-28,11100,11100,10800,11050,802158,406599.0,36796254.0
2019-01-29,11050,11300,10900,10950,795101,402919.0,36796254.0
2019-01-30,11050,11150,10800,10900,564346,401079.0,36796254.0
2019-01-31,11000,11150,10800,11000,630907,404759.0,36796254.0
2019-02-01,11000,11100,10700,10750,494231,395560.0,36796254.0
2019-02-07,10750,10900,10600,10800,449701,397400.0,36796254.0
2019-02-08,10800,10800,10450,10550,395795,388200.0,36796254.0
2019-02-11,10600,10600,10050,10150,498231,373482.0,36796254.0
2019-02-12,10200,10500,10150,10200,344264,375322.0,36796254.0
2019-02-13,10300,10550,10100,10500,338603,386361.0,36796254.0
2019-02-14,10600,12650,10250,11950,5565684,439715.0,36796254.0
2019-02-15,11950,11950,10550,10600,2928645,390040.0,36796254.0
2019-02-18,10700,10850,10350,10400,899482,382681.0,36796254.0
2019-02-19,10650,10950,10500,10550,969648,388200.0,36796254.0
2019-02-20,10500,10700,10400,10600,425002,390040.0,36796254.0
2019-02-21,10600,10650,10350,10350,403577,380841.0,36796254.0
2019-02-22,10350,10500,10200,10250,292239,377162.0,36796254.0
2019-02-25,10300,10450,10200,10200,337970,375322.0,36796254.0
2019-02-26,10300,10600,10150,10550,547618,388200.0,36796254.0
2019-02-27,10600,10650,10400,10550,249744,388200.0,36796254.0
2019-02-28,10600,10650,10150,10150,444512,373482.0,36796254.0
2019-03-04,10200,10450,10150,10250,354671,377162.0,36796254.0
2019-03-05,10250,10800,10250,10450,522053,384521.0,36796254.0
2019-03-06,10450,10650,10150,10200,489650,375322.0,36796254.0
2019-03-07,10300,10350,9990,9990,388573,367595.0,36796254.0
2019-03-08,10000,10050,9570,9570,512448,352140.0,36796254.0
2019-03-11,9520,9920,9520,9820,331472,361339.0,36796254.0
2019-03-12,9830,10350,9820,10250,399734,377162.0,36796254.0
2019-03-13,10400,11150,10300,10600,1518260,390040.0,36796254.0
2019-03-14,10750,11650,10700,11150,2183339,410278.0,36796254.0
2019-03-15,11250,11300,10650,10700,700864,393720.0,36796254.0
2019-03-18,10800,10900,10600,10650,302281,391880.0,36796254.0
2019-03-19,10650,10750,10400,10500,396093,386361.0,36796254.0
2019-03-20,10450,10550,10100,10250,482241,377162.0,36796254.0
2019-03-21,10100,10800,10100,10250,590197,377162.0,36796254.0
2019-03-22,10300,10500,10200,10200,315709,375322.0,36796254.0
2019-03-25,9910,10300,9910,10100,301523,371642.0,36796254.0
2019-03-26,10200,10300,10050,10300,244699,379001.0,36796254.0
2019-03-27,10300,10400,10100,10100,213648,371642.0,36796254.0
2019-03-28,10250,10600,10000,10150,541463,373482.0,36796254.0
2019-03-29,10200,10300,9980,10200,365123,375322.0,36796254.0
2019-04-01,10250,11000,10200,10900,952297,401079.0,36796254.0
2019-04-02,10950,11150,10600,10650,559188,391880.0,36796254.0
2019-04-03,10800,10950,10650,10900,351479,401079.0,36796254.0
2019-04-04,11000,11500,10900,11150,847070,410278.0,36796254.0
2019-04-05,11150,11250,10900,11200,351420,412118.0,36796254.0
2019-04-08,11350,11450,11000,11050,552166,406599.0,36796254.0
2019-04-09,11000,11100,10850,11100,275421,408438.0,36796254.0
2019-04-10,11050,11050,10800,10900,401204,401079.0,36796254.0
2019-04-11,11000,11000,10850,10900,182614,401079.0,36796254.0
2019-04-12,10850,10950,10700,10850,180123,399239.0,36796254.0
2019-04-15,10950,10950,10700,10800,269134,397400.0,36796254.0
2019-04-16,10850,11100,10600,10800,429880,397400.0,36796254.0
2019-04-17,10750,10900,10650,10700,336867,393720.0,36796254.0
2019-04-18,10650,10700,10150,10250,641211,377162.0,36796254.0
2019-04-19,10300,10450,10050,10150,270463,373482.0,36796254.0
2019-04-22,10100,10400,10100,10200,216751,375322.0,36796254.0
2019-04-23,10250,10300,10100,10150,176633,373482.0,36796254.0
2019-04-24,10200,10250,9950,10050,254813,369802.0,36796254.0
2019-04-25,10050,10250,9980,10100,114530,371642.0,36796254.0
2019-04-26,10050,10050,9920,9920,274943,365019.0,36796254.0
2019-04-29,10000,10350,9920,10350,219404,380841.0,36796254.0
2019-04-30,10250,10300,10050,10100,143741,371642.0,36796254.0
2019-05-02,10000,10250,10000,10200,136443,375322.0,36796254.0
2019-05-03,10100,10300,10050,10150,161335,373482.0,36796254.0
2019-05-07,10000,10200,9980,10050,98169,369802.0,36796254.0
2019-05-08,10000,10200,9990,10100,217208,371642.0,36796254.0
2019-05-09,10100,10150,9890,9920,336643,365019.0,36796254.0
2019-05-10,9970,10050,9600,9710,279691,357292.0,36796254.0
2019-05-13,9580,9680,9030,9030,422815,332270.0,36796254.0
2019-05-14,8870,9190,8700,8970,272839,330062.0,36796254.0
2019-05-15,8970,9350,8970,9190,185443,338158.0,36796254.0
2019-05-16,9230,9400,9180,9180,169877,337790.0,36796254.0
2019-05-17,9200,9500,9200,9250,163019,340365.0,36796254.0
2019-05-20,9250,9410,9120,9140,129666,336318.0,36796254.0
2019-05-21,8830,9520,8830,9430,262503,346989.0,36796254.0
2019-05-22,9450,9480,9270,9430,107723,346989.0,36796254.0
2019-05-23,9350,9500,9330,9400,146928,345885.0,36796254.0
2019-05-24,9300,9420,8980,9030,237015,332270.0,36796254.0
2019-05-27,8990,9020,8710,8800,198318,323807.0,36796254.0
2019-05-28,8820,9080,8810,8940,164703,328959.0,36796254.0
2019-05-29,8930,9050,8750,8760,155472,322335.0,36796254.0
2019-05-30,8760,8930,8710,8740,112763,321599.0,36796254.0
2019-05-31,8740,8990,8650,8850,195418,325647.0,36796254.0
2019-06-03,8740,9080,8740,9010,123638,331534.0,36796254.0
2019-06-04,9010,9110,8860,8910,109015,327855.0,36796254.0
2019-06-05,9000,10400,8910,9740,2360895,358396.0,36796254.0
2019-06-07,9850,9940,9500,9700,394482,356924.0,36796254.0
2019-06-10,9980,9990,9520,9600,346955,353244.0,36796254.0
2019-06-11,9660,10150,9660,10050,652291,369802.0,36796254.0
2019-06-12,9990,10150,9920,9950,228066,366123.0,36796254.0
2019-06-13,10000,10200,9890,9980,418070,367227.0,36796254.0
2019-06-14,10000,10050,9830,9840,236007,362075.0,36796254.0
2019-06-17,9820,9850,9460,9760,178718,359131.0,36796254.0
2019-06-18,9760,9850,9550,9600,167026,353244.0,36796254.0
2019-06-19,9750,9810,9600,9710,152996,357292.0,36796254.0
2019-06-20,9710,9990,9630,9880,157441,363547.0,36796254.0
2019-06-21,9900,10000,9660,9660,189134,355452.0,36796254.0
2019-06-24,9720,9740,9540,9700,148059,356924.0,36796254.0
2019-06-25,9740,9760,9490,9570,163256,352140.0,36796254.0
2019-06-26,9570,9600,9400,9430,184385,346989.0,36796254.0
2019-06-27,9390,9530,9290,9320,181260,342941.0,36796254.0
2019-06-28,9320,9560,9280,9290,195576,341837.0,36796254.0
2019-07-01,9290,9430,9270,9330,100714,343309.0,36796254.0
2019-07-02,9290,9430,9210,9240,141888,339997.0,36796254.0
2019-07-03,9260,9320,9070,9140,163053,336318.0,36796254.0
2019-07-04,9360,9400,9060,9180,153416,337790.0,36796254.0
2019-07-05,9180,9270,9070,9270,85111,341101.0,36796254.0
2019-07-08,9110,9250,8830,8950,233515,329326.0,36796254.0
2019-07-09,8950,9030,8600,8670,231331,319024.0,36796254.0
2019-07-10,8570,8760,8570,8730,113983,321231.0,36796254.0
2019-07-11,8780,9030,8650,8900,184064,327487.0,36796254.0
2019-07-12,8850,9230,8840,9160,138653,337054.0,36796254.0
2019-07-15,9140,9820,9020,9690,335469,356556.0,36796254.0
2019-07-16,9680,9810,9480,9690,315739,356556.0,36796254.0
2019-07-17,9690,9690,9200,9300,263076,342205.0,36796254.0
2019-07-18,9290,9370,9100,9320,132842,342941.0,36796254.0
2019-07-19,9310,10150,9310,9750,1050206,358763.0,36796254.0
2019-07-22,9750,10100,9630,10050,499374,369802.0,36796254.0
2019-07-23,10100,10400,9990,9990,577461,367595.0,36796254.0
2019-07-24,10100,10200,9940,9960,324214,366491.0,36796254.0
2019-07-25,10050,10200,9960,9990,355471,367595.0,36796254.0
2019-07-26,10050,10350,9650,9770,634922,359499.0,36796254.0
2019-07-29,9780,10050,9340,9340,338947,343677.0,36796254.0
2019-07-30,9370,10050,9370,10050,510292,369802.0,36796254.0
2019-07-31,10050,10200,9600,9760,412242,359131.0,36796254.0
2019-08-01,9700,9700,9100,9100,589787,334846.0,36796254.0
2019-08-02,8910,9280,8850,9160,245544,337054.0,36796254.0
2019-08-05,9020,9140,8180,8180,531949,300993.0,36796254.0
2019-08-06,7790,8230,7570,7580,650067,278916.0,36796254.0
2019-08-07,7580,7880,7510,7600,459412,279652.0,36796254.0
2019-08-08,7780,8020,7710,7990,336776,294002.0,36796254.0
2019-08-09,7990,8060,7900,7970,254763,293266.0,36796254.0
2019-08-12,7890,8020,7820,7870,204642,289587.0,36796254.0
2019-08-13,7870,7950,7790,7810,213042,287379.0,36796254.0
2019-08-14,7900,8030,7820,7850,172930,288851.0,36796254.0
2019-08-16,7640,7700,7300,7450,431999,274132.0,36796254.0
2019-08-19,7480,7540,7360,7450,218097,274132.0,36796254.0
2019-08-20,7450,7770,7410,7750,230236,285171.0,36796254.0
2019-08-21,7710,7960,7620,7880,190380,289954.0,36796254.0
2019-08-22,7960,7960,7750,7830,149769,288115.0,36796254.0
2019-08-23,7820,7850,7510,7740,104106,284803.0,36796254.0
2019-08-26,7510,9500,7430,7740,1558406,284803.0,36796254.0
2019-08-27,7900,8080,7740,7740,341629,284803.0,36796254.0
2019-08-28,7770,7950,7710,7900,226338,290690.0,36796254.0
2019-08-29,7840,7910,7700,7710,207713,283699.0,36796254.0
2019-08-30,7850,8090,7740,8030,284115,295474.0,36796254.0
2019-09-02,7950,8110,7770,8030,194210,295474.0,36796254.0
2019-09-03,8030,8180,7900,8020,203023,295106.0,36796254.0
2019-09-04,8020,8170,7960,8100,147971,298050.0,36796254.0
2019-09-05,8160,8240,8090,8130,180917,299154.0,36796254.0
2019-09-06,8160,8580,8160,8430,446360,310192.0,36796254.0
2019-09-09,8430,8600,8200,8220,253374,302465.0,36796254.0
2019-09-10,8250,8320,8150,8190,129750,301361.0,36796254.0
2019-09-11,8200,8250,8160,8180,133562,300993.0,36796254.0
2019-09-16,8290,8650,8240,8560,304820,314976.0,36796254.0
2019-09-17,8560,8630,8450,8570,137443,315344.0,36796254.0
2019-09-18,8510,8590,8440,8540,122225,314240.0,36796254.0
2019-09-19,8540,8890,8540,8730,262881,321231.0,36796254.0
2019-09-20,8720,8800,8550,8710,93926,320495.0,36796254.0
2019-09-23,8700,8830,8650,8660,150877,318656.0,36796254.0
2019-09-24,8790,8940,8690,8920,172052,328223.0,36796254.0
2019-09-25,8800,8900,8670,8670,169782,319024.0,36796254.0
2019-09-26,8650,8790,8450,8530,123505,313872.0,36796254.0
2019-09-27,8510,8640,8480,8540,72329,314240.0,36796254.0
2019-09-30,8600,8630,8370,8490,66925,,
2019-10-01,8430,8650,8350,8650,124560,,
2019-10-02,8810,8810,8410,8440,107249,,
2019-10-04,8410,8630,8400,8520,100146,,
2019-10-07,8630,8860,8540,8550,190376,,
