엘엠에스(073110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-25,20300,20600,20100,20600,58966,183253.0,8895755.0
2014-07-28,20600,20600,19800,19800,129770,176136.0,8895755.0
2014-07-29,19850,20000,18700,18900,166774,168130.0,8895755.0
2014-07-30,18650,18900,17900,18250,212851,162348.0,8895755.0
2014-07-31,18250,18500,17400,18100,129882,161013.0,8895755.0
2014-08-01,17700,18500,17700,17900,84410,159234.0,8895755.0
2014-08-04,18100,18400,17900,18000,90247,160124.0,8895755.0
2014-08-05,18000,18050,17500,17550,117515,156121.0,8895755.0
2014-08-06,17700,17950,17550,17700,83990,157455.0,8895755.0
2014-08-07,17600,18450,17600,18050,111128,160568.0,8895755.0
2014-08-08,18050,18200,17150,17450,91786,155231.0,8895755.0
2014-08-11,17700,17700,17150,17350,44316,154341.0,8895755.0
2014-08-12,17400,17650,17200,17650,48881,157010.0,8895755.0
2014-08-13,18000,18400,17900,18400,95702,163682.0,8895755.0
2014-08-14,18500,18500,17850,18150,74772,161458.0,8895755.0
2014-08-18,18150,18250,17300,17650,160642,157010.0,8895755.0
2014-08-19,17700,17700,17400,17650,66409,157010.0,8895755.0
2014-08-20,17700,18050,17650,17800,70734,158344.0,8895755.0
2014-08-21,18000,18550,17900,18100,170108,161013.0,8895755.0
2014-08-22,18200,18350,17900,17900,41797,159234.0,8895755.0
2014-08-25,18200,18250,17650,17850,87764,158789.0,8895755.0
2014-08-26,18000,18050,17650,17900,58928,159234.0,8895755.0
2014-08-27,18250,19200,18200,19000,283716,169019.0,8895755.0
2014-08-28,19600,19850,18900,18900,317854,168130.0,8895755.0
2014-08-29,18750,18900,18350,18600,123759,165461.0,8895755.0
2014-09-01,18650,18850,18250,18850,100610,167685.0,8895755.0
2014-09-02,18850,19750,18850,19350,238633,172133.0,8895755.0
2014-09-03,19500,20200,19200,19750,228703,175691.0,8895755.0
2014-09-04,20050,20350,19850,20100,113640,178805.0,8895755.0
2014-09-05,20100,20300,19650,20200,98218,179694.0,8895755.0
2014-09-11,20200,20200,19550,19650,138320,174802.0,8895755.0
2014-09-12,19600,19750,18650,18900,137655,168130.0,8895755.0
2014-09-15,18750,19300,18700,18800,70537,167240.0,8895755.0
2014-09-16,18800,19600,18700,19500,77783,173467.0,8895755.0
2014-09-17,19650,19700,18950,19050,63241,169464.0,8895755.0
2014-09-18,19150,20250,19100,19850,180208,176581.0,8895755.0
2014-09-19,20000,20050,19600,19650,69501,174802.0,8895755.0
2014-09-22,19600,19850,19200,19200,65573,170798.0,8895755.0
2014-09-23,19150,19500,18950,19500,99287,173467.0,8895755.0
2014-09-24,19500,19800,19200,19400,93745,172578.0,8895755.0
2014-09-25,19600,19700,19000,19100,73942,169909.0,8895755.0
2014-09-26,19000,19000,18100,18150,241249,161458.0,8895755.0
2014-09-29,18100,18200,17300,17550,194761,156121.0,8895755.0
2014-09-30,17600,18000,17400,17650,101443,157010.0,8895755.0
2014-10-01,17850,17850,16300,16600,372371,147670.0,8895755.0
2014-10-02,16900,17500,16900,17100,248144,152117.0,8895755.0
2014-10-06,17000,18100,16950,17600,178933,156565.0,8895755.0
2014-10-07,17450,17950,17350,17550,65245,156121.0,8895755.0
2014-10-08,17300,17750,17300,17550,53087,156121.0,8895755.0
2014-10-10,17350,17550,16900,17300,74409,153897.0,8895755.0
2014-10-13,17200,17200,16300,16300,106859,145001.0,8895755.0
2014-10-14,16250,16850,16250,16350,62138,145446.0,8895755.0
2014-10-15,16450,17200,16450,17200,63799,153007.0,8895755.0
2014-10-16,17200,17250,16700,16850,35759,149893.0,8895755.0
2014-10-17,17150,17350,16700,17100,58256,152117.0,8895755.0
2014-10-20,17100,17500,17000,17500,42542,155676.0,8895755.0
2014-10-21,17250,17500,16850,16850,69970,149893.0,8895755.0
2014-10-22,17050,17050,16550,16700,78990,148559.0,8895755.0
2014-10-23,16750,17300,16600,16800,97802,149449.0,8895755.0
2014-10-24,17000,17000,16650,16700,60295,148559.0,8895755.0
2014-10-27,16900,18250,16750,17900,230549,159234.0,8895755.0
2014-10-28,17750,18200,17550,18050,78071,160568.0,8895755.0
2014-10-29,18200,18400,17750,17900,88952,159234.0,8895755.0
2014-10-30,17950,18200,17850,17950,61190,159679.0,8895755.0
2014-10-31,18100,18100,17550,17800,89488,158344.0,8895755.0
2014-11-03,18100,18800,18000,18550,198972,165016.0,8895755.0
2014-11-04,18700,19150,18650,18950,129767,168575.0,8895755.0
2014-11-05,19000,19000,18500,18500,81535,164571.0,8895755.0
2014-11-06,18700,19000,17900,18650,96279,165906.0,8895755.0
2014-11-07,18800,19600,18500,19550,138541,173912.0,8895755.0
2014-11-10,19800,20650,19500,19500,290927,173467.0,8895755.0
2014-11-11,19500,20100,19200,19900,96185,177026.0,8895755.0
2014-11-12,20000,20050,19600,19650,61431,174802.0,8895755.0
2014-11-13,19650,20000,19500,19550,57935,173912.0,8895755.0
2014-11-14,19750,19900,19300,19450,63690,173022.0,8895755.0
2014-11-17,19650,20150,19500,19700,120957,175246.0,8895755.0
2014-11-18,19900,20150,19400,19550,99902,173912.0,8895755.0
2014-11-19,19500,19850,19200,19800,90281,176136.0,8895755.0
2014-11-20,19800,20500,19550,20100,163557,178805.0,8895755.0
2014-11-21,20200,21250,19950,21100,298425,187700.0,8895755.0
2014-11-24,21600,21600,21000,21250,208595,189035.0,8895755.0
2014-11-25,21650,21800,20950,21100,179606,187700.0,8895755.0
2014-11-26,21100,21700,21000,21400,359711,190369.0,8895755.0
2014-11-27,20650,20700,20250,20550,315295,182808.0,8895755.0
2014-11-28,20350,20500,19500,20000,299841,177915.0,8895755.0
2014-12-01,20000,20400,19850,19850,128737,176581.0,8895755.0
2014-12-02,19900,20850,19900,20850,183333,185476.0,8895755.0
2014-12-03,20800,20850,20500,20600,103428,183253.0,8895755.0
2014-12-04,20600,21100,20450,20550,151043,182808.0,8895755.0
2014-12-05,20550,20800,20200,20450,80283,181918.0,8895755.0
2014-12-08,20550,21200,20400,21200,191258,188590.0,8895755.0
2014-12-09,21200,21650,20850,21100,162495,187700.0,8895755.0
2014-12-10,21000,21100,20600,20950,138902,186366.0,8895755.0
2014-12-11,20700,21650,20400,21200,272795,188590.0,8895755.0
2014-12-12,21850,22150,21000,21150,177762,188145.0,8895755.0
2014-12-15,20500,21350,20500,21200,126141,188590.0,8895755.0
2014-12-16,21000,21100,20200,20600,99942,183253.0,8895755.0
2014-12-17,20750,21250,20200,20650,109513,183697.0,8895755.0
2014-12-18,20650,20850,19750,20250,102500,180139.0,8895755.0
2014-12-19,20500,20500,19600,19650,138790,174802.0,8895755.0
2014-12-22,19600,20100,19600,19950,60689,177470.0,8895755.0
2014-12-23,19950,20500,19850,19900,93591,177026.0,8895755.0
2014-12-24,19900,20400,19750,20200,57195,179694.0,8895755.0
2014-12-26,20450,21150,20350,20550,82330,182808.0,8895755.0
2014-12-29,20950,21500,20700,21300,105302,189480.0,8895755.0
2014-12-30,21300,21500,21050,21500,71679,191259.0,8895755.0
2015-01-02,21350,21850,21300,21750,96736,193483.0,8895755.0
2015-01-05,22000,22000,21200,21350,166839,189924.0,8895755.0
2015-01-06,21050,21500,20600,20800,146036,185032.0,8895755.0
2015-01-07,20650,21650,20600,21650,160895,192593.0,8895755.0
2015-01-08,21600,21750,21100,21150,132663,188145.0,8895755.0
2015-01-09,21200,21650,21150,21300,184687,189480.0,8895755.0
2015-01-12,21600,22650,21200,21350,470536,189924.0,8895755.0
2015-01-13,21050,21150,20100,20250,422254,180139.0,8895755.0
2015-01-14,20200,20700,20100,20400,126184,181473.0,8895755.0
2015-01-15,20300,20600,19950,20100,221468,178805.0,8895755.0
2015-01-16,20000,20100,18550,18550,477752,165016.0,8895755.0
2015-01-19,18800,18900,18200,18500,223329,164571.0,8895755.0
2015-01-20,19000,19450,18750,19250,190575,171243.0,8895755.0
2015-01-21,19450,19550,19050,19250,167672,171243.0,8895755.0
2015-01-22,19500,19550,18700,19000,149973,169019.0,8895755.0
2015-01-23,19100,19300,18800,18900,107415,168130.0,8895755.0
2015-01-26,18900,19300,18850,18900,86437,168130.0,8895755.0
2015-01-27,19000,19050,18650,18700,84960,166351.0,8895755.0
2015-01-28,18700,19200,18450,19100,116498,169909.0,8895755.0
2015-01-29,19250,19450,19000,19300,122655,171688.0,8895755.0
2015-01-30,19400,19400,18750,18800,92319,167240.0,8895755.0
2015-02-02,18600,18800,18500,18650,63093,165906.0,8895755.0
2015-02-03,18700,18700,17600,17800,261692,158344.0,8895755.0
2015-02-04,17700,18300,17700,18100,117477,161013.0,8895755.0
2015-02-05,18250,18950,18100,18600,200334,165461.0,8895755.0
2015-02-06,18750,18950,18100,18200,154004,161903.0,8895755.0
2015-02-09,18500,18800,18200,18250,95229,162348.0,8895755.0
2015-02-10,18300,18550,18200,18250,48019,162348.0,8895755.0
2015-02-11,18250,18550,18100,18450,68158,164127.0,8895755.0
2015-02-12,18550,18600,17900,17950,114456,159679.0,8895755.0
2015-02-13,18050,18250,17900,17950,63769,159679.0,8895755.0
2015-02-16,18100,18200,17800,17800,85076,158344.0,8895755.0
2015-02-17,17750,17900,17600,17750,82064,157900.0,8895755.0
2015-02-23,18000,18000,17750,17850,74164,158789.0,8895755.0
2015-02-24,17950,18450,17850,18450,98236,164127.0,8895755.0
2015-02-25,18650,18650,18200,18200,83544,161903.0,8895755.0
2015-02-26,18300,18350,17900,17950,113566,159679.0,8895755.0
2015-02-27,17900,18650,17900,18450,140264,164127.0,8895755.0
2015-03-02,18600,19000,18600,18900,137741,168130.0,8895755.0
2015-03-03,19050,19100,18700,18800,66894,167240.0,8895755.0
2015-03-04,18900,18900,18500,18600,58921,165461.0,8895755.0
2015-03-05,18700,18900,18450,18600,79600,165461.0,8895755.0
2015-03-06,18600,18700,18200,18250,111962,162348.0,8895755.0
2015-03-09,18250,18500,18000,18150,61111,161458.0,8895755.0
2015-03-10,18200,18450,18000,18300,45846,162792.0,8895755.0
2015-03-11,18250,18750,18100,18600,88116,165461.0,8895755.0
2015-03-12,18700,19150,18550,19100,186922,169909.0,8895755.0
2015-03-13,19150,19350,18900,19000,171163,169019.0,8895755.0
2015-03-16,18900,19050,18600,18650,109134,165906.0,8895755.0
2015-03-17,18900,18900,18500,18600,117994,165461.0,8895755.0
2015-03-18,18650,18750,18200,18400,109235,163682.0,8895755.0
2015-03-19,18400,18500,17950,18000,140456,160124.0,8895755.0
2015-03-20,18000,18300,17850,18300,73430,162792.0,8895755.0
2015-03-23,18450,18500,18100,18450,83007,164127.0,8895755.0
2015-03-24,18500,18950,18450,18850,148574,167685.0,8895755.0
2015-03-25,19150,19450,18800,18850,209289,167685.0,8895755.0
2015-03-26,18700,18950,18500,18650,75067,165906.0,8895755.0
2015-03-27,18800,18900,18200,18250,90880,162348.0,8895755.0
2015-03-30,18350,18600,18150,18200,81205,161903.0,8895755.0
2015-03-31,18300,18450,18150,18400,93580,163682.0,8895755.0
2015-04-01,18450,18650,18350,18600,81781,165461.0,8895755.0
2015-04-02,18600,18700,18350,18350,72995,163237.0,8895755.0
2015-04-03,18500,18500,18200,18300,73697,162792.0,8895755.0
2015-04-06,18400,18550,18150,18300,83893,162792.0,8895755.0
2015-04-07,18400,18950,18350,18900,174279,168130.0,8895755.0
2015-04-08,19050,19100,18600,18650,107499,165906.0,8895755.0
2015-04-09,18700,18900,18600,18750,94889,166795.0,8895755.0
2015-04-10,18850,19350,18700,18900,177760,168130.0,8895755.0
2015-04-13,18950,19100,18300,18400,137671,163682.0,8895755.0
2015-04-14,18550,18550,17750,17850,223404,158789.0,8895755.0
2015-04-15,17900,18050,17700,17900,167380,159234.0,8895755.0
2015-04-16,18000,18000,17550,17650,227695,157010.0,8895755.0
2015-04-17,17750,17800,17300,17500,250056,155676.0,8895755.0
2015-04-20,17450,17700,17400,17450,179693,155231.0,8895755.0
2015-04-21,17600,18000,17500,17800,153768,158344.0,8895755.0
2015-04-22,17950,18000,16650,17300,166104,153897.0,8895755.0
2015-04-23,17350,17550,16900,17000,152215,151228.0,8895755.0
2015-04-24,17100,17450,16850,17050,96945,151673.0,8895755.0
2015-04-27,17150,17500,17050,17400,56695,154786.0,8895755.0
2015-04-28,17400,17400,17150,17250,60762,153452.0,8895755.0
2015-04-29,17250,17550,17000,17150,69626,152562.0,8895755.0
2015-04-30,17200,17200,16650,16700,100477,148559.0,8895755.0
2015-05-04,16700,17000,16650,16750,52736,149004.0,8895755.0
2015-05-06,16750,17050,16100,16150,112437,143666.0,8895755.0
2015-05-07,16150,16250,15650,16000,90453,142332.0,8895755.0
2015-05-08,16000,16800,16000,16650,72640,148114.0,8895755.0
2015-05-11,16900,16900,16350,16400,92058,145890.0,8895755.0
2015-05-12,16400,16800,16300,16350,86414,145446.0,8895755.0
2015-05-13,16400,16850,16250,16750,66547,149004.0,8895755.0
2015-05-14,16800,16900,16500,16750,91051,149004.0,8895755.0
2015-05-15,16800,17050,16750,16750,66469,149004.0,8895755.0
2015-05-18,16500,16750,16150,16350,121500,145446.0,8895755.0
2015-05-19,16350,16550,15850,16000,154682,142332.0,8895755.0
2015-05-20,16000,16250,15900,16150,78137,143666.0,8895755.0
2015-05-21,16100,16350,15900,16150,94520,143666.0,8895755.0
2015-05-22,16300,17300,16200,17100,177830,152117.0,8895755.0
2015-05-26,17100,17250,16600,16650,101523,148114.0,8895755.0
2015-05-27,16300,16800,16300,16550,94033,147225.0,8895755.0
2015-05-28,16550,16850,16350,16350,72488,145446.0,8895755.0
2015-05-29,16350,17000,16350,17000,101058,151228.0,8895755.0
2015-06-01,17000,17200,16650,17150,78838,152562.0,8895755.0
2015-06-02,17200,17200,16400,16400,129286,145890.0,8895755.0
2015-06-03,16200,16550,15950,15950,90244,141887.0,8895755.0
2015-06-04,16150,16250,16050,16050,55133,142777.0,8895755.0
2015-06-05,16050,16700,16000,16300,107025,145001.0,8895755.0
2015-06-08,16200,16200,15150,15200,271663,135215.0,8895755.0
2015-06-09,15200,15400,14950,15200,141784,135215.0,8895755.0
2015-06-10,15200,15250,14100,14200,357377,126320.0,8895755.0
2015-06-11,14200,14250,13600,13650,258505,121427.0,8895755.0
2015-06-12,13650,14100,13050,13150,264461,116979.0,8895755.0
2015-06-15,13000,13400,12750,12750,152465,113421.0,8895755.0
2015-06-16,12750,12850,12400,12750,182703,113421.0,8895755.0
2015-06-17,12900,13100,12650,12700,150073,112976.0,8895755.0
2015-06-18,12800,13250,12800,13100,126484,116534.0,8895755.0
2015-06-19,13200,13200,12750,12800,104186,113866.0,8895755.0
2015-06-22,12850,13150,12800,12850,72702,114310.0,8895755.0
2015-06-23,12950,13050,11100,11750,1140353,104525.0,8895755.0
2015-06-24,12350,12500,12000,12150,323968,108083.0,8895755.0
2015-06-25,12150,12700,12100,12700,190449,112976.0,8895755.0
2015-06-26,12750,12850,12300,12500,175610,111197.0,8895755.0
2015-06-29,12250,12350,11850,11900,140183,105859.0,8895755.0
2015-06-30,11900,12400,11650,12350,122620,109863.0,8895755.0
2015-07-01,12450,12600,12250,12350,81564,109863.0,8895755.0
2015-07-02,12400,12450,12000,12000,112058,106749.0,8895755.0
2015-07-03,12050,12600,12000,12500,154571,111197.0,8895755.0
2015-07-06,12250,12400,11900,11950,132941,106304.0,8895755.0
2015-07-07,12050,12200,11650,11750,146981,104525.0,8895755.0
2015-07-08,11700,11850,11250,11350,150536,100967.0,8895755.0
2015-07-09,11150,11250,10300,10900,256450,96964.0,8895755.0
2015-07-10,10950,11250,10850,11100,67787,98743.0,8895755.0
2015-07-13,11000,11300,10950,11250,103031,100077.0,8895755.0
2015-07-14,11500,12000,11300,11350,160416,100967.0,8895755.0
2015-07-15,11350,11500,11150,11400,97669,101412.0,8895755.0
2015-07-16,11250,11700,11200,11600,127620,103191.0,8895755.0
2015-07-17,11600,11750,11400,11450,99868,101856.0,8895755.0
2015-07-20,11450,11650,11350,11600,62613,103191.0,8895755.0
2015-07-21,11500,11650,11350,11450,92281,101856.0,8895755.0
2015-07-22,11500,11500,11100,11100,99486,98743.0,8895755.0
2015-07-23,11200,11300,10950,11150,79667,99188.0,8895755.0
2015-07-24,11200,12600,11050,12000,458546,106749.0,8895755.0
2015-07-27,12150,12850,12000,12600,339382,112087.0,8895755.0
2015-07-28,12350,12650,12150,12500,190701,111197.0,8895755.0
2015-07-29,12500,12950,12300,12300,224841,109418.0,8895755.0
2015-07-30,12500,12600,11650,11650,157210,103636.0,8895755.0
2015-07-31,11600,12000,11500,11850,73461,105415.0,8895755.0
2015-08-03,11800,12400,11600,12150,114673,108083.0,8895755.0
2015-08-04,12150,12400,11950,12250,109087,108973.0,8895755.0
2015-08-05,12300,12300,11800,11950,115989,106304.0,8895755.0
2015-08-06,12000,12150,11500,11650,152018,103636.0,8895755.0
2015-08-07,11650,11950,11500,11750,90483,104525.0,8895755.0
2015-08-10,11850,11850,11500,11600,62528,103191.0,8895755.0
2015-08-11,11650,11750,11200,11200,99129,99632.0,8895755.0
2015-08-12,11100,11250,10450,10900,175859,96964.0,8895755.0
2015-08-13,10800,11150,10800,11050,85728,98298.0,8895755.0
2015-08-17,11050,11500,10750,11200,178152,99632.0,8895755.0
2015-08-18,11300,11300,10900,10950,107240,97409.0,8895755.0
2015-08-19,10900,10900,10150,10300,158340,91626.0,8895755.0
2015-08-20,10050,10300,9800,9800,240122,87178.0,8895755.0
2015-08-21,9120,9610,8860,9200,263659,81841.0,8895755.0
2015-08-24,8850,9610,8850,9000,174055,80062.0,8895755.0
2015-08-25,9110,9600,9000,9600,87049,85399.0,8895755.0
2015-08-26,9600,9870,9400,9650,157330,85844.0,8895755.0
2015-08-27,9800,9980,9650,9720,98912,86467.0,8895755.0
2015-08-28,9850,10200,9850,10200,132030,90737.0,8895755.0
2015-08-31,10200,10250,9970,10050,80940,89402.0,8895755.0
2015-09-01,10000,10200,9900,9900,80126,88068.0,8895755.0
2015-09-02,9710,10350,9650,10200,88485,90737.0,8895755.0
2015-09-03,10400,10400,9900,10050,136680,89402.0,8895755.0
2015-09-04,10050,10150,9800,9850,78434,87623.0,8895755.0
2015-09-07,9990,10050,9780,10000,43575,88958.0,8895755.0
2015-09-08,9950,10050,9790,9850,44341,87623.0,8895755.0
2015-09-09,10000,10100,9940,9990,78432,88869.0,8895755.0
2015-09-10,9950,10450,9900,10400,127657,92516.0,8895755.0
2015-09-11,10350,10400,10000,10100,120476,89847.0,8895755.0
2015-09-14,10150,10200,9910,10000,68152,88958.0,8895755.0
2015-09-15,9930,10050,9890,9950,59331,88513.0,8895755.0
2015-09-16,9980,10200,9980,9990,102007,88869.0,8895755.0
2015-09-17,10050,10100,9860,9860,118671,87712.0,8895755.0
2015-09-18,9920,9980,9850,9950,93951,88513.0,8895755.0
2015-09-21,9920,9980,9790,9800,64938,87178.0,8895755.0
2015-09-22,9810,9940,9760,9830,104239,87445.0,8895755.0
2015-09-23,9820,9860,9550,9550,130306,84954.0,8895755.0
2015-09-24,9560,9870,9560,9580,61528,85221.0,8895755.0
2015-09-25,9690,9690,9560,9650,28800,85844.0,8895755.0
2015-09-30,9570,9730,9540,9730,55749,86556.0,8895755.0
2015-10-01,9760,9940,9740,9850,67028,87623.0,8895755.0
2015-10-02,9950,10050,9870,10050,91611,89402.0,8895755.0
2015-10-05,10150,10350,10050,10200,122861,90737.0,8895755.0
2015-10-06,10300,10300,10000,10050,87070,89402.0,8895755.0
2015-10-07,10100,10150,9990,10100,80992,89847.0,8895755.0
2015-10-08,10200,10800,10200,10800,309352,96074.0,8895755.0
2015-10-12,10850,11400,10700,11350,232921,100967.0,8895755.0
2015-10-13,11300,11550,11100,11450,170572,101856.0,8895755.0
2015-10-14,11350,11400,11150,11250,81338,100077.0,8895755.0
2015-10-15,11150,11300,11000,11300,72649,100522.0,8895755.0
2015-10-16,11400,11600,11250,11550,98346,102746.0,8895755.0
2015-10-19,11650,11650,11200,11200,78606,99632.0,8895755.0
2015-10-20,11200,11300,11100,11250,67003,100077.0,8895755.0
2015-10-21,11250,11250,11050,11100,35109,98743.0,8895755.0
2015-10-22,11150,11200,10750,11100,114494,98743.0,8895755.0
2015-10-23,11100,11250,10850,10850,40107,96519.0,8895755.0
2015-10-26,10900,11200,10850,11100,41233,98743.0,8895755.0
2015-10-27,11050,11550,11000,11300,94065,100522.0,8895755.0
2015-10-28,11350,11350,11100,11100,67761,98743.0,8895755.0
2015-10-29,11150,11300,10750,10800,72124,96074.0,8895755.0
2015-10-30,10750,10950,10050,10300,98191,91626.0,8895755.0
2015-11-02,10250,10550,10100,10400,39247,92516.0,8895755.0
2015-11-03,10400,10600,10300,10400,37418,92516.0,8895755.0
2015-11-04,10500,10550,10050,10200,71923,90737.0,8895755.0
2015-11-05,10200,10550,10200,10350,31109,92071.0,8895755.0
2015-11-06,10250,10400,9950,10050,142538,89402.0,8895755.0
2015-11-09,9960,10000,9530,9530,130081,84777.0,8895755.0
2015-11-10,9530,9550,9220,9230,79600,82108.0,8895755.0
2015-11-11,9240,9420,9200,9280,62330,82553.0,8895755.0
2015-11-12,9250,9300,9190,9200,51453,81841.0,8895755.0
2015-11-13,9150,9230,8990,9090,70446,80862.0,8895755.0
2015-11-16,9090,9140,8950,9070,67889,80684.0,8895755.0
2015-11-17,9150,9880,9110,9560,110336,85043.0,8895755.0
2015-11-18,9550,9550,9310,9500,46874,84510.0,8895755.0
2015-11-19,9500,9630,9450,9580,24371,85221.0,8895755.0
2015-11-20,9580,9630,9450,9610,22942,85488.0,8895755.0
2015-11-23,9660,9780,9520,9650,35418,85844.0,8895755.0
2015-11-24,9610,9710,9520,9570,25773,85132.0,8895755.0
2015-11-25,9630,9660,9410,9470,31154,84243.0,8895755.0
2015-11-26,9520,9790,9450,9770,43090,86912.0,8895755.0
2015-11-27,9700,9850,9700,9840,45655,87534.0,8895755.0
2015-11-30,9720,9800,9450,9550,50264,84954.0,8895755.0
2015-12-01,9600,9740,9540,9620,16618,85577.0,8895755.0
2015-12-02,9600,9690,9520,9570,33666,85132.0,8895755.0
2015-12-03,9550,9720,9370,9650,36156,85844.0,8895755.0
2015-12-04,9610,9700,9510,9650,22698,85844.0,8895755.0
2015-12-07,9700,9800,9630,9800,54253,87178.0,8895755.0
2015-12-08,10000,12150,10000,10800,1500004,96074.0,8895755.0
2015-12-09,10850,11150,10200,10600,332326,94295.0,8895755.0
2015-12-10,10500,10750,9930,9950,250358,88513.0,8895755.0
2015-12-11,10000,10300,9850,10050,134156,89402.0,8895755.0
2015-12-14,9920,9970,9560,9600,132080,85399.0,8895755.0
2015-12-15,9510,9750,9460,9740,49327,86645.0,8895755.0
2015-12-16,9720,9880,9640,9680,67410,86111.0,8895755.0
2015-12-17,9740,10150,9640,10100,86365,89847.0,8895755.0
2015-12-18,10100,10400,9980,10200,91959,90737.0,8895755.0
2015-12-21,10200,10350,10100,10300,55789,91626.0,8895755.0
2015-12-22,10300,10350,10050,10200,80146,90737.0,8895755.0
2015-12-23,10200,10800,10050,10800,159724,96074.0,8895755.0
2015-12-24,10900,11100,10550,10750,143212,95629.0,8895755.0
2015-12-28,10650,10750,10350,10450,98086,92961.0,8895755.0
2015-12-29,10350,10750,10300,10700,67091,95185.0,8895755.0
2015-12-30,10750,10850,10500,10550,88385,93850.0,8895755.0
2016-01-04,10500,10850,10250,10250,112179,91181.0,8895755.0
2016-01-05,10250,10700,10200,10700,83987,95185.0,8895755.0
2016-01-06,10800,10850,10350,10550,85867,93850.0,8895755.0
2016-01-07,10500,10600,10250,10350,90907,92071.0,8895755.0
2016-01-08,10000,10200,9860,9940,128193,88424.0,8895755.0
2016-01-11,10000,10050,9710,9830,88523,87445.0,8895755.0
2016-01-12,9780,9900,9560,9660,74362,85933.0,8895755.0
2016-01-13,9650,9800,9650,9750,72145,86734.0,8895755.0
2016-01-14,9610,9680,9450,9520,79136,84688.0,8895755.0
2016-01-15,9680,9680,9200,9350,69548,83175.0,8895755.0
2016-01-18,9160,9350,9010,9100,114284,80951.0,8895755.0
2016-01-19,9090,9190,8920,8960,68662,79706.0,8895755.0
2016-01-20,9010,9070,8680,8700,102360,77393.0,8895755.0
2016-01-21,8600,8900,8600,8800,58246,78283.0,8895755.0
2016-01-22,8770,9000,8670,8750,47842,77838.0,8895755.0
2016-01-25,8790,8890,8740,8790,39737,78194.0,8895755.0
2016-01-26,8690,8790,8520,8560,79360,76148.0,8895755.0
2016-01-27,8580,8680,8540,8600,65943,76503.0,8895755.0
2016-01-28,8530,9060,8530,8840,81466,78638.0,8895755.0
2016-01-29,8850,9090,8810,9040,54115,80418.0,8895755.0
2016-02-01,9060,9670,8960,9600,153914,85399.0,8895755.0
2016-02-02,9640,9790,9420,9530,69726,84777.0,8895755.0
2016-02-03,9380,9570,9200,9250,34903,82286.0,8895755.0
2016-02-04,9320,9320,8900,8940,99964,79528.0,8895755.0
2016-02-05,8890,9180,8880,9160,49052,81485.0,8895755.0
2016-02-11,8850,8990,8550,8710,121483,77482.0,8895755.0
2016-02-12,8690,8690,8100,8130,159537,72322.0,8895755.0
2016-02-15,8150,8350,8150,8190,70504,72856.0,8895755.0
2016-02-16,8070,8280,8070,8270,118744,73568.0,8895755.0
2016-02-17,8320,8320,8030,8140,92906,72411.0,8895755.0
2016-02-18,8350,8440,8200,8330,91076,74102.0,8895755.0
2016-02-19,8380,8410,8290,8400,52389,74724.0,8895755.0
2016-02-22,8430,8770,8390,8740,83885,77749.0,8895755.0
2016-02-23,8780,8800,8540,8700,68801,77393.0,8895755.0
2016-02-24,8750,8870,8630,8790,49842,78194.0,8895755.0
2016-02-25,8740,8880,8600,8640,59557,76859.0,8895755.0
2016-02-26,8780,8780,8580,8580,28168,76326.0,8895755.0
2016-02-29,8590,8700,8550,8630,47600,76770.0,8895755.0
2016-03-02,8750,8820,8610,8700,67279,77393.0,8895755.0
2016-03-03,8750,9030,8650,8920,77686,79350.0,8895755.0
2016-03-04,8930,9110,8840,9080,57120,80773.0,8895755.0
2016-03-07,9080,9090,8870,8890,65685,79083.0,8895755.0
2016-03-08,8950,9020,8790,8980,51992,79884.0,8895755.0
2016-03-09,9030,9060,8910,8910,30766,79261.0,8895755.0
2016-03-10,9000,9090,8900,9030,60229,80329.0,8895755.0
2016-03-11,9030,9110,8980,8980,37309,79884.0,8895755.0
2016-03-14,9010,9090,8970,9000,33629,80062.0,8895755.0
2016-03-15,9040,9040,8780,8880,45851,78994.0,8895755.0
2016-03-16,8890,8900,8810,8890,28175,79083.0,8895755.0
2016-03-17,8900,8960,8810,8880,37732,78994.0,8895755.0
2016-03-18,8940,8950,8830,8890,19536,79083.0,8895755.0
2016-03-21,8930,9040,8890,9000,35851,80062.0,8895755.0
2016-03-22,9040,9220,8930,9210,151216,81930.0,8895755.0
2016-03-23,10200,10200,9370,9370,500130,83353.0,8895755.0
2016-03-24,9370,9370,9080,9200,101448,81841.0,8895755.0
2016-03-25,9280,9280,9050,9100,53465,80951.0,8895755.0
2016-03-28,9000,9090,8770,8770,72524,78016.0,8895755.0
2016-03-29,8790,8930,8780,8900,22426,79172.0,8895755.0
2016-03-30,8890,8990,8850,8900,65801,79172.0,8895755.0
2016-03-31,8900,8950,8750,8770,55913,78016.0,8895755.0
2016-04-01,8780,8780,8530,8620,142449,76681.0,8895755.0
2016-04-04,8620,8690,8570,8580,32335,76326.0,8895755.0
2016-04-05,8560,8650,8560,8610,42541,76592.0,8895755.0
2016-04-06,8620,8950,8620,8760,80288,77927.0,8895755.0
2016-04-07,8750,8790,8570,8590,60960,76415.0,8895755.0
2016-04-08,8560,8670,8530,8670,81780,77126.0,8895755.0
2016-04-11,8670,8700,8580,8630,49877,76770.0,8895755.0
2016-04-12,8600,8680,8600,8650,45939,76948.0,8895755.0
