버킷스튜디오(066410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-11-12,19900,20979,19248,19466,1304691,6828.0,15174200.0
2008-11-13,19458,22272,18379,22277,616301,7815.0,15174200.0
2008-11-14,24441,25089,21844,21845,640614,7663.0,15174200.0
2008-11-17,20767,22929,20332,21629,196034,7587.0,15174200.0
2008-11-18,21628,21628,19249,20115,153544,7056.0,15174200.0
2008-11-19,19240,20971,19240,20764,181156,7284.0,15174200.0
2008-11-20,20541,22485,20323,20764,261039,7284.0,15174200.0
2008-11-21,21198,22063,19249,21629,75188,7587.0,15174200.0
2008-11-24,22272,22272,19893,21412,52268,7511.0,15174200.0
2008-11-25,21620,22272,20759,21412,124275,7511.0,15174200.0
2008-11-26,21844,22061,20765,21197,157813,7435.0,15174200.0
2008-11-27,22062,23145,21627,21845,59286,7663.0,15174200.0
2008-11-28,21844,22280,21196,21845,6703,7663.0,15174200.0
2008-12-01,21414,22927,19682,20331,39326,7132.0,15174200.0
2008-12-02,19465,20549,19035,19466,13753,6828.0,15174200.0
2008-12-03,19893,21620,19028,19898,15463,6980.0,15174200.0
2008-12-04,19900,20979,18600,19466,60716,6828.0,15174200.0
2008-12-05,20331,20767,19466,20115,36052,7056.0,15174200.0
2008-12-08,20550,22929,19901,21629,46962,7587.0,15174200.0
2008-12-09,22055,22920,21189,22277,18138,7815.0,15174200.0
2008-12-10,22485,23998,21836,23143,33564,8118.0,15174200.0
2008-12-11,23569,25731,22703,25306,44000,8877.0,15174200.0
2008-12-12,26167,27245,25083,26820,70758,9408.0,15174200.0
2008-12-15,26814,27245,25949,26820,24413,9408.0,15174200.0
2008-12-16,27031,27679,22921,23792,266317,8346.0,15174200.0
2008-12-17,25738,25955,22927,24225,66586,8498.0,15174200.0
2008-12-18,24223,24441,22709,22711,36680,7966.0,15174200.0
2008-12-19,22703,25300,22703,25306,13226,8877.0,15174200.0
2008-12-22,26386,26386,24006,25738,14234,9029.0,15174200.0
2008-12-23,25956,25956,23145,24873,19258,8725.0,15174200.0
2008-12-24,24652,25517,23351,25306,29648,8877.0,15174200.0
2008-12-26,25731,25731,23787,25306,20146,8877.0,15174200.0
2008-12-29,25731,25949,23787,25955,30623,9105.0,15174200.0
2008-12-30,25951,28766,24655,28766,61197,10091.0,15174200.0
2009-01-02,27893,28976,27032,28334,4872,9939.0,15174200.0
2009-01-05,27245,28975,26166,27685,46810,9711.0,15174200.0
2009-01-06,28110,30271,26814,30065,80443,10546.0,15174200.0
2009-01-07,29194,31791,28976,30713,576627,10774.0,15174200.0
2009-01-08,31146,31146,29418,30280,113589,10622.0,15174200.0
2009-01-09,30715,30933,28983,30280,118215,10622.0,15174200.0
2009-01-12,30712,30712,27468,27469,57596,9636.0,15174200.0
2009-01-13,27039,28117,26385,28118,15431,9863.0,15174200.0
2009-01-14,27251,28334,26385,28118,21065,9863.0,15174200.0
2009-01-15,28110,28110,26379,27685,18638,9711.0,15174200.0
2009-01-16,26822,27901,26822,27901,14775,9787.0,15174200.0
2009-01-19,28118,28118,27253,27901,5406,9787.0,15174200.0
2009-01-20,27251,28117,27039,28118,17559,9863.0,15174200.0
2009-01-21,27253,28118,26174,27901,72959,9787.0,15174200.0
2009-01-22,27901,27901,27901,27901,0,9787.0,15174200.0
2009-01-23,27901,27901,27901,27901,0,,
2009-01-28,26385,27898,26172,27469,13489,9636.0,15174200.0
2009-01-29,26166,30924,24865,30930,28163,10850.0,15174200.0
2009-01-30,30931,30931,29200,30497,11552,10698.0,15174200.0
2009-02-02,30497,31580,27252,29631,23417,10394.0,15174200.0
2009-02-03,29848,29848,28765,29631,6481,10394.0,15174200.0
2009-02-04,28110,29411,27680,29199,7843,10243.0,15174200.0
2009-02-05,29411,29624,28328,29199,2961,10243.0,15174200.0
2009-02-06,29411,29411,27244,28551,18696,10015.0,15174200.0
2009-02-09,29623,29623,26378,28551,7244,10015.0,15174200.0
2009-02-10,27462,29193,25949,29199,11667,10243.0,15174200.0
2009-02-11,29199,30712,27250,29848,57982,10470.0,15174200.0
2009-02-12,29847,29847,29847,29848,0,10470.0,15174200.0
2009-02-13,29847,29847,29847,29848,0,,
2009-02-16,29847,29847,29847,29848,0,,
2009-02-17,29847,29847,29847,29848,0,,
2009-02-18,29847,29847,29847,29848,0,,
2009-02-19,29847,29847,29847,29848,0,,
2009-02-20,29847,29847,29847,29848,0,,
2009-02-23,29847,29847,29847,29848,0,,
2009-02-24,29847,29847,29847,29848,0,,
2009-02-25,29847,29847,29847,29848,0,,
2009-02-26,29847,29847,29847,29848,0,,
2009-02-27,29847,29847,29847,29848,0,,
2009-03-02,29847,29847,29847,29848,0,,
2009-03-03,29847,29847,29847,29848,0,,
2009-03-04,29847,29847,29847,29848,0,,
2009-03-05,29847,29847,29847,29848,0,,
2009-03-06,29847,29847,29847,29848,0,,
2009-03-09,29847,29847,29847,29848,0,,
2009-03-10,29847,29847,29847,29848,0,,
2009-03-11,29847,29847,29847,29848,0,,
2009-03-12,29847,29847,29847,29848,0,,
2009-03-13,29847,29847,29847,29848,0,,
2009-03-16,29847,32590,25779,25875,11361,8300.0,1517420.0
2009-03-17,26300,26819,23650,24124,3643,7739.0,1517420.0
2009-03-18,23839,24975,23272,24456,2103,7845.0,1517420.0
2009-03-19,24312,25306,24123,24456,1036,7845.0,1517420.0
2009-03-20,24739,24739,23438,24219,2535,7769.0,1517420.0
2009-03-23,24596,24691,23745,23746,332,7617.0,1517420.0
2009-03-24,24266,24454,23650,23651,425,7587.0,1517420.0
2009-03-25,23650,24029,21285,22989,506,7375.0,1517420.0
2009-03-26,22704,23887,22704,23651,581,7587.0,1517420.0
2009-03-27,23177,23177,20103,20104,29899,28506.0,6707336.0
2009-03-30,17099,17099,17099,17100,5071,24247.0,6707336.0
2009-03-31,14544,14544,14544,14546,3522,20625.0,6707336.0
2009-04-01,12818,13480,12369,12370,740102,17540.0,6707336.0
2009-04-02,12369,13953,12109,12464,1122989,17674.0,6707336.0
2009-04-03,13055,13575,12085,12323,445192,17473.0,6707336.0
2009-04-06,12345,12510,11588,11731,313775,16634.0,6707336.0
2009-04-07,11730,13480,11281,13009,469291,18445.0,6707336.0
2009-04-08,13007,13007,12274,12346,177546,17506.0,6707336.0
2009-04-09,12487,12936,12251,12535,215860,17774.0,6707336.0
2009-04-10,12676,13338,12416,12535,206473,17774.0,6707336.0
2009-04-13,12771,12771,12345,12700,147495,18009.0,6707336.0
2009-04-14,12700,12700,12203,12275,192893,17406.0,6707336.0
2009-04-15,12203,12463,11943,12227,108200,17338.0,6707336.0
2009-04-16,12416,12794,12345,12370,152707,17540.0,6707336.0
2009-04-17,12558,12652,11919,11920,95908,16902.0,6707336.0
2009-04-20,11943,12251,11848,12062,43964,17104.0,6707336.0
2009-04-21,11967,12014,11612,11826,64171,16768.0,6707336.0
2009-04-22,11824,12038,11494,11802,95322,16735.0,6707336.0
2009-04-23,11778,12061,11636,11944,79223,16936.0,6707336.0
2009-04-24,12109,12203,11683,11896,62414,16869.0,6707336.0
2009-04-27,11848,12156,11706,11873,49403,16835.0,6707336.0
2009-04-28,11896,11896,11257,11305,45877,16031.0,6707336.0
2009-04-29,11305,11990,10642,11353,75969,16098.0,6707336.0
2009-04-30,11683,11683,11351,11542,48556,16366.0,6707336.0
2009-05-04,11423,11541,11115,11258,63666,15963.0,6707336.0
2009-05-06,11163,11588,10926,11187,79101,15863.0,6707336.0
2009-05-07,11423,12487,11257,12181,194774,17271.0,6707336.0
2009-05-08,12321,14001,11824,14001,441651,19854.0,6707336.0
2009-05-11,14852,15609,13764,13883,505098,19686.0,6707336.0
2009-05-12,13598,14544,13007,14286,217782,20256.0,6707336.0
2009-05-13,14521,15562,14284,14569,203426,20659.0,6707336.0
2009-05-14,14450,14663,13504,14049,78146,19921.0,6707336.0
2009-05-15,14190,14190,13220,13718,71506,19451.0,6707336.0
2009-05-18,13906,14568,13480,14428,122980,20457.0,6707336.0
2009-05-19,14426,16531,14426,15893,233802,22537.0,6707336.0
2009-05-20,16082,16082,14899,15066,91929,21363.0,6707336.0
2009-05-21,15136,15207,13953,14498,113287,20558.0,6707336.0
2009-05-22,14498,15112,13953,14120,87153,20021.0,6707336.0
2009-05-25,13835,14143,12014,13245,174778,18781.0,6707336.0
2009-05-26,13031,13244,12061,12086,133894,17137.0,6707336.0
2009-05-27,12109,12794,10287,11211,86790,15896.0,6707336.0
2009-05-28,11541,12747,10878,11518,190307,16332.0,6707336.0
2009-05-29,12038,12038,11305,11353,61865,16098.0,6707336.0
2009-06-01,11801,12842,11399,12370,157418,17540.0,6707336.0
2009-06-02,12369,12416,11541,11850,124660,16802.0,6707336.0
2009-06-03,12109,13622,11683,13623,575984,19317.0,6707336.0
2009-06-04,13717,13717,12416,12724,129982,18043.0,6707336.0
2009-06-05,12724,12983,12510,12866,91050,18244.0,6707336.0
2009-06-08,12865,13149,12676,13103,60287,18579.0,6707336.0
2009-06-09,13410,13410,11967,12133,78832,17204.0,6707336.0
2009-06-10,12132,12534,12014,12535,29009,17774.0,6707336.0
2009-06-11,12582,13480,12061,12985,64061,18412.0,6707336.0
2009-06-12,13622,13622,12392,13055,130260,18512.0,6707336.0
2009-06-15,13055,13480,12582,12772,51132,18110.0,6707336.0
2009-06-16,13055,13055,12487,12819,22703,18177.0,6707336.0
2009-06-17,12865,12865,12133,12133,38464,17204.0,6707336.0
2009-06-18,11872,12392,11706,11826,23645,16768.0,6707336.0
2009-06-19,12085,12085,10878,11778,48393,16701.0,6707336.0
2009-06-22,11659,12440,11636,11873,36778,16835.0,6707336.0
2009-06-23,11683,12321,11683,11896,18999,16869.0,6707336.0
2009-06-24,12109,12227,11872,12133,14969,17204.0,6707336.0
2009-06-25,12274,13267,12203,13268,95610,19555.0,6971487.0
2009-06-26,13291,13456,12865,13363,51159,19694.0,6971487.0
2009-06-29,13386,13622,13102,13387,50969,19729.0,6971487.0
2009-06-30,14119,14143,13197,13505,65676,19904.0,6971487.0
2009-07-01,13598,13693,11541,13055,46850,19241.0,6971487.0
2009-07-02,13055,13315,12251,13079,20539,19276.0,6971487.0
2009-07-03,13007,14001,12865,13647,91008,20113.0,6971487.0
2009-07-06,13646,13883,13456,13718,42923,20217.0,6971487.0
2009-07-07,13953,14190,13622,14191,79086,20914.0,6971487.0
2009-07-08,14379,14379,13244,14143,87528,20845.0,6971487.0
2009-07-09,14213,14663,13717,14286,124421,21054.0,6971487.0
2009-07-10,15372,15799,14308,14616,135553,21542.0,6971487.0
2009-07-13,14899,14899,12440,13647,111300,20113.0,6971487.0
2009-07-14,13528,13811,11872,13055,54147,19241.0,6971487.0
2009-07-15,12440,13055,12440,12843,24339,18928.0,6971487.0
2009-07-16,12842,13386,12818,13055,32425,19241.0,6971487.0
2009-07-17,13055,13480,12913,13268,21366,19555.0,6971487.0
2009-07-20,13291,13598,12960,13387,29287,19729.0,6971487.0
2009-07-21,13622,13811,13197,13197,67128,19450.0,6971487.0
2009-07-22,13055,13480,13055,13458,26064,19834.0,6971487.0
2009-07-23,13575,13575,13007,13245,57674,19520.0,6971487.0
2009-07-24,13149,13149,11943,12370,70300,18230.0,6971487.0
2009-07-27,12085,12440,11683,11778,44144,17359.0,6971487.0
2009-07-28,11612,11801,11399,11589,37236,17080.0,6971487.0
2009-07-29,11706,12133,11588,12133,48430,17882.0,6971487.0
2009-07-30,12133,12534,11375,12133,39571,17882.0,6971487.0
2009-07-31,12203,12416,11754,12346,10533,18196.0,6971487.0
2009-08-03,12392,12487,12109,12346,29970,18196.0,6971487.0
2009-08-04,12416,12416,11967,12204,5757,17986.0,6971487.0
2009-08-05,12061,12109,11706,12109,15208,17847.0,6971487.0
2009-08-06,11730,12061,11351,11826,18275,17429.0,6971487.0
2009-08-07,10760,10926,10642,10808,205331,15930.0,6971487.0
2009-08-10,11020,11020,10808,10832,52944,15965.0,6971487.0
2009-08-11,10926,12038,10926,12039,247433,18869.0,7413957.0
2009-08-12,12038,12321,11778,11991,123088,18794.0,7413957.0
2009-08-13,11872,12297,11636,11826,65260,18535.0,7413957.0
2009-08-14,11967,11967,10122,11377,401770,17831.0,7413957.0
2009-08-17,10878,11163,10453,10738,89759,16830.0,7413957.0
2009-08-18,10997,10997,10500,10808,69628,16941.0,7413957.0
2009-08-19,10808,11068,10642,11022,90105,17275.0,7413957.0
2009-08-20,11186,11517,10832,10880,120758,17052.0,7413957.0
2009-08-21,10500,10878,10028,10076,95702,15792.0,7413957.0
2009-08-24,9459,9649,8585,9461,287530,14828.0,7413957.0
2009-08-25,8797,10878,8797,10880,150972,17052.0,7413957.0
2009-08-26,11257,12297,11044,11353,184545,17793.0,7413957.0
2009-08-27,11210,11754,10926,11471,61078,17979.0,7413957.0
2009-08-28,11115,11659,10713,11163,82389,17497.0,7413957.0
2009-08-31,11020,12061,10666,11826,155766,18535.0,7413957.0
2009-09-01,11824,13598,11636,13600,351372,21315.0,7413957.0
2009-09-02,14544,15372,13859,13907,432641,21797.0,7413957.0
2009-09-03,13953,14332,12913,13387,125700,20981.0,7413957.0
2009-09-04,13693,13693,11943,13079,227604,20500.0,7413957.0
2009-09-07,13220,14710,12771,14167,227428,22205.0,7413957.0
2009-09-08,13929,14190,12606,14073,104849,22057.0,7413957.0
2009-09-09,14071,14190,13291,13955,83084,21871.0,7413957.0
2009-09-10,13953,14332,13433,14214,198425,22279.0,7413957.0
2009-09-11,14001,14592,13883,14214,231769,22279.0,7413957.0
2009-09-14,14213,15278,13622,13978,211933,21908.0,7413957.0
2009-09-15,13717,14426,13717,14143,167841,22168.0,7413957.0
2009-09-16,14237,14852,14025,14214,338206,22279.0,7413957.0
2009-09-17,15467,15656,12085,12086,1365464,18943.0,7413957.0
2009-09-18,12440,13835,11163,11920,830177,18683.0,7413957.0
2009-09-21,11919,11919,10878,10880,153801,17052.0,7413957.0
2009-09-22,10642,11328,9932,10217,295176,16014.0,7413957.0
2009-09-23,10500,10500,9601,10359,209371,16237.0,7413957.0
2009-09-24,10264,10547,9980,10241,53442,16051.0,7413957.0
2009-09-25,10169,10240,9507,9744,126306,15273.0,7413957.0
2009-09-28,8513,8986,8301,8302,1777109,13011.0,7413957.0
2009-09-29,8301,8679,8136,8396,316434,13160.0,7413957.0
2009-09-30,8324,9176,8324,8751,545699,20561.0,11113957.0
2009-10-01,8655,9010,8443,8751,168373,20561.0,11113957.0
2009-10-05,8727,8845,8277,8491,107963,19950.0,11113957.0
2009-10-06,8631,8631,8230,8325,145867,19561.0,11113957.0
2009-10-07,8324,8750,8230,8491,119566,22875.0,12743460.0
2009-10-08,8679,8679,8182,8349,117978,22492.0,12743460.0
2009-10-09,8277,8585,8230,8443,67486,22747.0,12743460.0
2009-10-12,8537,9152,8419,8940,223344,24085.0,12743460.0
2009-10-13,8868,9176,8868,8893,70532,23958.0,12743460.0
2009-10-14,8940,9128,8703,8893,64929,23958.0,12743460.0
2009-10-15,9034,9082,8679,8680,68240,23384.0,12743460.0
2009-10-16,8631,8774,8254,8703,41571,23448.0,12743460.0
2009-10-19,8774,8797,8301,8515,52646,22938.0,12743460.0
2009-10-20,8372,8513,8230,8491,66227,22875.0,12743460.0
2009-10-21,8301,8513,8254,8278,37709,22301.0,12743460.0
2009-10-22,8230,8230,7685,7757,122737,20899.0,12743460.0
2009-10-23,7851,7851,7497,7687,33188,20708.0,12743460.0
2009-10-26,7567,7567,6550,6883,166575,18542.0,12743460.0
2009-10-27,6763,7236,6621,6906,101075,18605.0,12743460.0
2009-10-28,6739,7047,6362,6410,90611,17267.0,12743460.0
2009-10-29,6574,6574,6007,6149,92647,16566.0,12743460.0
2009-10-30,6385,7071,6243,7072,110271,19051.0,12743460.0
2009-11-02,7142,7875,7094,7663,264916,20644.0,12743460.0
2009-11-03,7567,7709,7260,7426,78992,20007.0,12743460.0
2009-11-04,7331,7378,6621,7072,28427,19051.0,12743460.0
2009-11-05,7071,7236,6739,6765,32426,18223.0,12743460.0
2009-11-06,6835,6976,6550,6669,42495,17968.0,12743460.0
2009-11-09,6669,6858,6669,6859,38284,18478.0,12743460.0
2009-11-10,6858,7118,6645,6953,67766,18733.0,12743460.0
2009-11-11,6953,7426,6739,7284,93927,19625.0,12743460.0
2009-11-12,7378,7757,7189,7426,69360,20007.0,12743460.0
2009-11-13,7284,7426,7000,7119,45152,19179.0,12743460.0
2009-11-16,7284,7449,6574,7450,134047,20071.0,12743460.0
2009-11-17,7733,7804,6858,6930,148225,18669.0,12743460.0
2009-11-18,7000,7000,6645,6765,28857,18223.0,12743460.0
2009-11-19,6669,6835,6385,6528,52747,17586.0,12743460.0
2009-11-20,6527,6527,6220,6386,57076,17204.0,12743460.0
2009-11-23,6338,6480,6125,6315,63152,17013.0,12743460.0
2009-11-24,6314,6503,6196,6244,29152,16821.0,12743460.0
2009-11-25,6338,6432,6220,6315,40702,17013.0,12743460.0
2009-11-26,6385,6929,6196,6551,91466,17650.0,12743460.0
2009-11-27,6550,6787,5699,6149,70534,16566.0,12743460.0
2009-11-30,6480,6480,6054,6292,81187,16949.0,12743460.0
2009-12-01,6408,6787,6290,6551,66285,17650.0,12743460.0
2009-12-02,6550,6835,6550,6741,43008,18159.0,12743460.0
2009-12-03,6787,6787,6621,6765,30021,18223.0,12743460.0
2009-12-04,6621,7047,6621,7048,33262,18988.0,12743460.0
2009-12-07,7000,7071,6881,7024,26182,18924.0,12743460.0
2009-12-08,7024,7331,6976,7214,56654,19434.0,12743460.0
2009-12-09,7142,7615,7094,7497,99159,20198.0,12743460.0
2009-12-10,7354,7520,7354,7474,18435,20135.0,12743460.0
2009-12-11,7473,7567,7331,7332,16795,19752.0,12743460.0
2009-12-14,7166,7331,6881,6883,35100,18542.0,12743460.0
2009-12-15,7071,7071,6621,6883,12448,18542.0,12743460.0
2009-12-16,7024,7024,6811,7001,11148,18860.0,12743460.0
2009-12-17,6881,7047,6290,6551,109385,17650.0,12743460.0
2009-12-18,6290,7094,6290,6765,82878,18223.0,12743460.0
2009-12-21,6763,7497,6763,7001,251043,18860.0,12743460.0
2009-12-22,7000,7520,7000,7403,96075,19944.0,12743460.0
2009-12-23,7402,7402,6739,7001,74422,18860.0,12743460.0
2009-12-24,7094,7094,6716,7024,32360,18924.0,12743460.0
2009-12-28,7071,7071,6574,6717,51380,18096.0,12743460.0
2009-12-29,6527,6811,6456,6717,29548,18096.0,12743460.0
2009-12-30,6716,6716,6338,6386,98859,17204.0,12743460.0
2010-01-04,6385,6621,5747,5913,154181,15929.0,12743460.0
2010-01-05,6007,6290,5817,6078,82458,16375.0,12743460.0
2010-01-06,6148,6480,5983,6338,72281,17076.0,12743460.0
2010-01-07,6432,6432,6148,6244,38845,16821.0,12743460.0
2010-01-08,6196,6290,5983,6007,74697,16184.0,12743460.0
2010-01-11,6007,6480,5959,6338,66091,17076.0,12743460.0
2010-01-12,6196,6550,6196,6551,104814,17650.0,12743460.0
2010-01-13,6598,7520,6527,7521,691298,20262.0,12743460.0
2010-01-14,8040,8395,7118,7284,1462755,19625.0,12743460.0
2010-01-15,7331,7899,7000,7639,588752,20581.0,12743460.0
2010-01-18,7591,8182,7591,7923,426487,21345.0,12743460.0
2010-01-19,7922,8230,7591,8088,408340,21791.0,12743460.0
2010-01-20,8158,8466,7804,8184,316554,22046.0,12743460.0
2010-01-21,8064,8136,7308,7450,254526,20071.0,12743460.0
2010-01-22,7520,7733,7212,7663,107119,20644.0,12743460.0
2010-01-25,7378,7757,7354,7521,89644,20262.0,12743460.0
2010-01-26,7709,7709,7212,7214,67601,19434.0,12743460.0
2010-01-27,7212,7520,7094,7190,57451,19370.0,12743460.0
2010-01-28,7260,7615,7142,7545,102138,20326.0,12743460.0
2010-01-29,7639,7709,7212,7426,125612,20007.0,12743460.0
2010-02-01,7473,7709,7260,7711,87588,20772.0,12743460.0
2010-02-02,7804,7946,7354,7521,117978,20262.0,12743460.0
2010-02-03,7615,7685,7308,7615,94193,20517.0,12743460.0
2010-02-04,7615,7663,7308,7308,104843,19689.0,12743460.0
2010-02-05,6787,7236,6739,6765,118002,18223.0,12743460.0
2010-02-08,6716,6858,6527,6528,57306,17586.0,12743460.0
2010-02-09,6621,6763,6243,6386,47738,17204.0,12743460.0
2010-02-10,6621,6645,6148,6433,55383,17331.0,12743460.0
2010-02-11,6480,6669,6385,6599,32238,17777.0,12743460.0
2010-02-12,6858,6858,6243,6575,38375,17713.0,12743460.0
2010-02-16,6574,6574,6266,6268,44326,16885.0,12743460.0
2010-02-17,6314,6693,6266,6268,23145,16885.0,12743460.0
2010-02-18,6196,6408,6101,6315,44953,17013.0,12743460.0
2010-02-19,6148,6503,6125,6268,38191,16885.0,12743460.0
2010-02-22,6148,6362,6125,6196,74063,16694.0,12743460.0
2010-02-23,6220,6385,6101,6268,25075,16885.0,12743460.0
2010-02-24,6101,6432,6101,6292,35144,16949.0,12743460.0
2010-02-25,6290,6503,6007,6220,60727,16758.0,12743460.0
2010-02-26,6054,6266,6054,6244,32407,16821.0,12743460.0
2010-03-02,6148,6290,6007,6102,41197,16439.0,12743460.0
2010-03-03,5983,6220,5911,6007,31814,16184.0,12743460.0
2010-03-04,6101,6101,5723,5984,40320,16120.0,12743460.0
2010-03-05,5889,6077,5534,5723,84327,15420.0,12743460.0
2010-03-08,5486,5793,5486,5676,78371,15292.0,12743460.0
2010-03-09,5675,5675,5416,5487,68030,14782.0,12743460.0
2010-03-10,5392,5557,5226,5346,77828,14400.0,12743460.0
2010-03-11,5344,5416,5155,5250,61727,14145.0,12743460.0
2010-03-12,5202,5368,5061,5250,70990,14145.0,12743460.0
2010-03-15,5297,5510,5250,5464,22938,14719.0,12743460.0
2010-03-16,5486,5581,5250,5250,67852,14145.0,12743460.0
2010-03-17,5250,5911,5250,5889,113721,15866.0,12743460.0
2010-03-18,5841,5911,5652,5842,29104,15738.0,12743460.0
2010-03-19,5841,5935,5723,5913,10523,15929.0,12743460.0
2010-03-22,6030,6030,5770,5771,24188,15547.0,12743460.0
2010-03-23,5959,6574,5723,6362,353079,17140.0,12743460.0
2010-03-24,6290,6527,6054,6220,19604,16758.0,12743460.0
