인터플렉스(051370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-10-06,23471,23606,22891,23385,88681,322260.0,12300000.0
2004-10-07,23249,23561,22847,22849,91163,314880.0,12300000.0
2004-10-08,22400,22936,21375,22179,243978,305655.0,12300000.0
2004-10-11,21598,21821,21241,21778,168679,300120.0,12300000.0
2004-10-12,21598,21776,20437,20439,177157,281670.0,12300000.0
2004-10-13,20437,20705,19500,19636,390614,270600.0,12300000.0
2004-10-14,19366,19366,17314,18162,1075255,250305.0,12300000.0
2004-10-15,17850,19678,17536,19234,593803,265065.0,12300000.0
2004-10-18,19232,19500,18519,18520,194424,255225.0,12300000.0
2004-10-19,18742,19277,18206,18565,245556,255840.0,12300000.0
2004-10-20,18519,18742,16688,17182,312597,236775.0,12300000.0
2004-10-21,17179,18027,17179,17671,577627,243540.0,12300000.0
2004-10-22,17983,18072,16465,16646,304168,229395.0,12300000.0
2004-10-25,16064,16153,14770,14949,403976,206025.0,12300000.0
2004-10-26,15082,15618,14860,14905,374261,205410.0,12300000.0
2004-10-27,15261,15708,14636,14816,426630,204180.0,12300000.0
2004-10-28,15172,15217,14145,14548,454709,200490.0,12300000.0
2004-10-29,14546,16197,14502,15664,726998,215865.0,12300000.0
2004-11-01,15840,16331,15708,16111,321281,222015.0,12300000.0
2004-11-02,16331,16465,16019,16111,191852,222015.0,12300000.0
2004-11-03,16287,16688,16108,16512,183488,227550.0,12300000.0
2004-11-04,16420,17091,16331,16423,271937,226320.0,12300000.0
2004-11-05,16555,16733,16064,16111,164300,222015.0,12300000.0
2004-11-08,16108,16510,15975,15976,109766,220170.0,12300000.0
2004-11-09,15484,15663,14904,15084,173527,207870.0,12300000.0
2004-11-10,14904,15529,14546,14727,178865,202950.0,12300000.0
2004-11-11,14904,14993,14681,14816,99995,204180.0,12300000.0
2004-11-12,15082,15663,15038,15173,241460,209100.0,12300000.0
2004-11-15,15618,16331,15395,15753,255980,217095.0,12300000.0
2004-11-16,15975,16019,15440,15485,119607,213405.0,12300000.0
2004-11-17,15663,17224,15529,17048,551863,234930.0,12300000.0
2004-11-18,17268,17626,16778,17314,328133,238620.0,12300000.0
2004-11-19,17582,17626,17046,17314,117575,238620.0,12300000.0
2004-11-22,17046,17046,16420,16512,127132,227550.0,12300000.0
2004-11-23,16287,16733,16242,16423,149674,226320.0,12300000.0
2004-11-24,16420,17135,16287,16869,187048,232470.0,12300000.0
2004-11-25,16778,16912,16555,16601,111094,228780.0,12300000.0
2004-11-26,16599,17224,16242,16378,206347,225705.0,12300000.0
2004-11-29,16688,16688,15708,15843,188145,218325.0,12300000.0
2004-11-30,15708,16420,15529,16423,149615,226320.0,12300000.0
2004-12-01,16108,16465,15796,16065,237543,221400.0,12300000.0
2004-12-02,16420,16420,15752,15797,133273,217710.0,12300000.0
2004-12-03,15885,16153,15752,16155,129921,222630.0,12300000.0
2004-12-06,16242,17224,16153,16869,319116,232470.0,12300000.0
2004-12-07,16956,17135,16644,17048,255822,234930.0,12300000.0
2004-12-08,17135,17179,16287,16288,321845,224475.0,12300000.0
2004-12-09,16108,16287,15082,15307,303635,210945.0,12300000.0
2004-12-10,15350,15484,15172,15485,85041,213405.0,12300000.0
2004-12-13,15217,15350,14993,15039,88375,207255.0,12300000.0
2004-12-14,14993,15217,14770,14994,53495,206640.0,12300000.0
2004-12-15,15217,15752,15217,15619,147532,215250.0,12300000.0
2004-12-16,15752,16733,15395,16288,249130,224475.0,12300000.0
2004-12-17,16242,16420,15708,16065,93746,221400.0,12300000.0
2004-12-20,16287,16599,16108,16244,81439,223860.0,12300000.0
2004-12-21,16242,16510,15885,16333,53896,225090.0,12300000.0
2004-12-22,16331,16465,15752,16021,81754,220785.0,12300000.0
2004-12-23,15885,16019,15306,15307,64402,210945.0,12300000.0
2004-12-24,15172,15484,14860,15128,99615,208485.0,12300000.0
2004-12-27,15172,15440,15172,15173,40992,209100.0,12300000.0
2004-12-28,14949,15440,14949,14949,45667,206025.0,12300000.0
2004-12-29,14681,15038,14681,14949,52161,206025.0,12300000.0
2004-12-30,14949,15573,14949,15485,70955,213405.0,12300000.0
2005-01-03,15752,17314,15752,17314,285522,238620.0,12300000.0
2005-01-04,17314,17403,16778,16824,167874,231855.0,12300000.0
2005-01-05,16823,17358,16510,17226,218115,237390.0,12300000.0
2005-01-06,17268,19142,17135,18297,624137,252150.0,12300000.0
2005-01-07,18474,18831,17582,18118,168573,249690.0,12300000.0
2005-01-10,18162,19188,17850,19010,521692,261990.0,12300000.0
2005-01-11,18608,19009,17536,18565,417544,255840.0,12300000.0
2005-01-12,18563,18653,17671,17671,177037,243540.0,12300000.0
2005-01-13,17135,18563,17135,18297,182581,252150.0,12300000.0
2005-01-14,17894,18608,17850,18029,185027,248460.0,12300000.0
2005-01-17,18563,20169,18430,20172,672526,277980.0,12300000.0
2005-01-18,20348,20527,19500,19546,275955,269370.0,12300000.0
2005-01-19,19366,19991,18385,18520,436315,255225.0,12300000.0
2005-01-20,18251,18474,17760,17761,374660,244770.0,12300000.0
2005-01-21,17983,18340,17760,17895,195182,246615.0,12300000.0
2005-01-24,17983,18920,17939,18029,498115,248460.0,12300000.0
2005-01-25,17894,18027,16778,17003,321958,234315.0,12300000.0
2005-01-26,17001,17224,16599,16601,291842,228780.0,12300000.0
2005-01-27,16867,17403,16688,16959,359232,233700.0,12300000.0
2005-01-28,16688,17314,16510,16556,272286,228165.0,12300000.0
2005-01-31,16555,17001,16108,16333,355299,225090.0,12300000.0
2005-02-01,16688,17403,16688,16959,519928,233700.0,12300000.0
2005-02-02,17135,18206,17135,17850,533857,246000.0,12300000.0
2005-02-03,18027,18027,17135,17226,295694,237390.0,12300000.0
2005-02-04,17091,17536,17001,17003,153201,234315.0,12300000.0
2005-02-07,17135,17536,17135,17538,138641,241695.0,12300000.0
2005-02-11,17582,17939,17447,17761,258690,244770.0,12300000.0
2005-02-14,18162,18162,17536,17761,314021,244770.0,12300000.0
2005-02-15,18027,18474,17715,18386,490944,253380.0,12300000.0
2005-02-16,18385,19545,18385,18743,750661,258300.0,12300000.0
2005-02-17,18653,18653,17804,17850,387789,246000.0,12300000.0
2005-02-18,17626,18072,17582,17717,149087,244155.0,12300000.0
2005-02-21,17671,17939,17179,17182,333316,236775.0,12300000.0
2005-02-22,17179,17447,16956,17048,228844,234930.0,12300000.0
2005-02-23,16956,17046,16376,16423,167882,226320.0,12300000.0
2005-02-24,16420,17358,16420,17003,254238,234315.0,12300000.0
2005-02-25,17091,17268,16867,16869,160458,232470.0,12300000.0
2005-02-28,17224,17403,17046,17226,138048,237390.0,12300000.0
2005-03-02,17626,18295,17447,18252,450032,251535.0,12300000.0
2005-03-03,18474,18608,17760,18029,204520,248460.0,12300000.0
2005-03-04,17760,18251,17314,17359,238075,239235.0,12300000.0
2005-03-07,17358,17804,17268,17806,335277,245385.0,12300000.0
2005-03-08,17671,17671,16287,16914,288696,233085.0,12300000.0
2005-03-09,16465,16823,16331,16423,170321,226320.0,12300000.0
2005-03-10,15885,16599,15573,16512,269575,227550.0,12300000.0
2005-03-11,16331,17046,16331,16646,188167,229395.0,12300000.0
2005-03-14,16153,17001,16153,16869,137439,232470.0,12300000.0
2005-03-15,16688,17001,16197,16512,98777,227550.0,12300000.0
2005-03-16,16197,16510,15975,16200,83715,223245.0,12300000.0
2005-03-17,15975,16064,15350,15797,147977,217710.0,12300000.0
2005-03-18,15529,15708,15082,15217,137611,209715.0,12300000.0
2005-03-21,15306,15751,15172,15217,143827,209715.0,12300000.0
2005-03-22,15082,15618,14725,14727,199015,202950.0,12300000.0
2005-03-23,14681,14993,14190,14280,257380,196800.0,12300000.0
2005-03-24,14502,14681,14190,14369,138083,198030.0,12300000.0
2005-03-25,14457,14770,14369,14771,134248,203565.0,12300000.0
2005-03-28,14725,14993,14725,14860,107447,204795.0,12300000.0
2005-03-29,14860,15038,14279,14413,158353,198645.0,12300000.0
2005-03-30,14324,14502,14190,14369,166167,198030.0,12300000.0
2005-03-31,14636,15529,14592,15262,340426,210330.0,12300000.0
2005-04-01,15128,15529,14904,15440,108494,212790.0,12300000.0
2005-04-04,15395,15796,15082,15575,147553,214635.0,12300000.0
2005-04-06,15573,16376,15573,16244,218774,223860.0,12300000.0
2005-04-07,16019,16287,15796,15976,75926,220170.0,12300000.0
2005-04-08,16108,16153,15529,15530,154826,214020.0,12300000.0
2005-04-11,15573,15796,15306,15530,61031,214020.0,12300000.0
2005-04-12,15350,15618,15306,15307,51821,210945.0,12300000.0
2005-04-13,15306,15573,15261,15440,63345,212790.0,12300000.0
2005-04-14,15172,15708,14949,15217,170541,209715.0,12300000.0
2005-04-15,14904,15082,14681,14905,105081,205410.0,12300000.0
2005-04-18,14457,14681,14145,14146,98689,194955.0,12300000.0
2005-04-19,14190,14369,13609,14013,340786,193110.0,12300000.0
2005-04-20,14101,14502,14101,14369,172666,198030.0,12300000.0
2005-04-21,14011,14413,13922,14191,96679,195570.0,12300000.0
2005-04-22,14636,14681,14234,14459,251304,199260.0,12300000.0
2005-04-25,14011,14681,14011,14548,132488,200490.0,12300000.0
2005-04-26,14546,14546,14279,14280,109610,196800.0,12300000.0
2005-04-27,14234,14369,14145,14191,84190,195570.0,12300000.0
2005-04-28,14234,14369,14101,14146,53474,194955.0,12300000.0
2005-04-29,13966,14101,13833,13924,64201,191880.0,12300000.0
2005-05-02,13833,14145,13833,13879,43830,191265.0,12300000.0
2005-05-03,13922,14056,13788,13790,38591,190035.0,12300000.0
2005-05-04,13922,14279,13788,14058,44554,193725.0,12300000.0
2005-05-06,14145,14457,14056,14413,92110,198645.0,12300000.0
2005-05-09,14369,14502,14056,14146,65781,194955.0,12300000.0
2005-05-10,14324,14324,14101,14146,29093,194955.0,12300000.0
2005-05-11,14145,14369,13922,14146,75397,194955.0,12300000.0
2005-05-12,14101,14190,13743,13790,83584,190035.0,12300000.0
2005-05-13,13743,14457,13698,14459,202930,199260.0,12300000.0
2005-05-16,14681,14904,14592,14727,117086,202950.0,12300000.0
2005-05-17,14993,15395,14904,14994,191428,206640.0,12300000.0
2005-05-18,14949,15529,14904,15396,147109,212175.0,12300000.0
2005-05-19,15529,15708,15217,15351,110120,211560.0,12300000.0
2005-05-20,15484,15618,15306,15485,98115,213405.0,12300000.0
2005-05-23,15529,15529,14949,15173,162099,209100.0,12300000.0
2005-05-24,15217,15618,15128,15530,219506,214020.0,12300000.0
2005-05-25,15573,16688,15573,16423,496883,226320.0,12300000.0
2005-05-26,16331,17135,16153,16735,271126,230625.0,12300000.0
2005-05-27,16912,17091,16599,16646,118073,229395.0,12300000.0
2005-05-30,16331,16644,16242,16378,99584,225705.0,12300000.0
2005-05-31,16331,16465,15484,15753,238476,217095.0,12300000.0
2005-06-01,15395,15752,15261,15396,433602,212175.0,12300000.0
2005-06-02,15618,16197,15484,16200,332450,223245.0,12300000.0
2005-06-03,16242,17179,15885,16646,386124,229395.0,12300000.0
2005-06-07,16778,17135,16644,16735,253871,230625.0,12300000.0
2005-06-08,16733,17001,16733,16824,204617,231855.0,12300000.0
2005-06-09,17046,17314,16644,16780,262984,231240.0,12300000.0
2005-06-10,17179,17626,16912,17314,632163,238620.0,12300000.0
2005-06-13,17671,18430,17671,18430,474070,253995.0,12300000.0
2005-06-14,18653,18831,17492,17627,348004,242925.0,12300000.0
2005-06-15,17804,18340,17671,18297,200859,252150.0,12300000.0
2005-06-16,18474,18608,17939,18297,122089,252150.0,12300000.0
2005-06-17,18385,18474,17760,18207,114427,250920.0,12300000.0
2005-06-20,18027,18385,17582,17582,115426,242310.0,12300000.0
2005-06-21,17492,17983,17358,17850,75826,246000.0,12300000.0
2005-06-22,17983,18608,17939,18520,246377,255225.0,12300000.0
2005-06-23,18563,18742,18251,18743,121753,258300.0,12300000.0
2005-06-24,18430,18653,18340,18386,78682,253380.0,12300000.0
2005-06-27,18251,18385,17536,17806,205485,245385.0,12300000.0
2005-06-28,17850,18162,17447,18162,162122,250305.0,12300000.0
2005-06-29,18117,18430,18027,18207,111191,250920.0,12300000.0
2005-06-30,17939,18385,17939,18386,104983,253380.0,12300000.0
2005-07-01,18385,18385,17939,18297,234200,252150.0,12300000.0
2005-07-04,18206,18474,17939,18297,255580,252150.0,12300000.0
2005-07-05,18385,18920,18295,18877,363254,260145.0,12300000.0
2005-07-06,19142,19366,18876,19189,329534,264450.0,12300000.0
2005-07-07,18920,19098,18519,18520,207234,255225.0,12300000.0
2005-07-08,18519,18698,18430,18520,182477,255225.0,12300000.0
2005-07-11,18742,19188,18742,19189,190859,264450.0,12300000.0
2005-07-12,19277,19366,18876,18877,122545,260145.0,12300000.0
2005-07-13,18964,19142,18563,19145,124397,263835.0,12300000.0
2005-07-14,18920,19098,18072,18207,267096,250920.0,12300000.0
2005-07-15,18162,18430,17715,17939,190968,247230.0,12300000.0
2005-07-18,17939,18072,17403,17403,187634,239850.0,12300000.0
2005-07-19,17403,17804,17403,17493,150334,241080.0,12300000.0
2005-07-20,17492,17894,17224,17270,155928,238005.0,12300000.0
2005-07-21,17358,17536,16688,16780,222214,231240.0,12300000.0
2005-07-22,16510,16644,16153,16467,142402,226935.0,12300000.0
2005-07-25,16465,16912,16242,16467,245894,226935.0,12300000.0
2005-07-26,16510,16956,16510,16869,185288,232470.0,12300000.0
2005-07-27,16867,16956,16599,16869,116513,232470.0,12300000.0
2005-07-28,16956,17001,16019,16021,398604,220785.0,12300000.0
2005-07-29,16064,16242,15306,15351,383217,211560.0,12300000.0
2005-08-01,15350,15440,14860,14860,280396,204795.0,12300000.0
2005-08-02,14860,15663,14860,15217,337311,209715.0,12300000.0
2005-08-03,15395,15484,14636,14681,270282,202335.0,12300000.0
2005-08-04,14725,15128,14546,14771,364285,203565.0,12300000.0
2005-08-05,14369,14636,14145,14146,273605,194955.0,12300000.0
2005-08-08,14101,14369,13565,13611,245976,187575.0,12300000.0
2005-08-09,13342,14546,13342,14548,272228,200490.0,12300000.0
2005-08-10,14502,14904,14234,14681,165772,202335.0,12300000.0
2005-08-11,14546,14636,14190,14592,108537,201105.0,12300000.0
2005-08-12,14770,14770,14324,14727,152212,202950.0,12300000.0
2005-08-16,14725,14725,14011,14013,182307,193110.0,12300000.0
2005-08-17,13743,14101,13743,14102,76372,194340.0,12300000.0
2005-08-18,14101,14413,13833,13834,121227,190650.0,12300000.0
2005-08-19,13654,14101,13654,14013,61336,193110.0,12300000.0
2005-08-22,14056,14369,14011,14146,76727,194955.0,12300000.0
2005-08-23,14145,14324,14101,14191,67660,195570.0,12300000.0
2005-08-24,14279,14279,13833,13879,72225,191265.0,12300000.0
2005-08-25,13833,13966,13654,13834,81236,190650.0,12300000.0
2005-08-26,13833,13922,13743,13834,82200,190650.0,12300000.0
2005-08-29,13743,13743,13342,13389,108913,184500.0,12300000.0
2005-08-30,13565,13743,13297,13478,81856,185730.0,12300000.0
2005-08-31,13342,13609,13342,13433,78893,185115.0,12300000.0
2005-09-01,13565,13654,13386,13566,107864,186960.0,12300000.0
2005-09-02,13565,13833,13386,13433,249275,185115.0,12300000.0
2005-09-05,13520,13654,13431,13611,138050,187575.0,12300000.0
2005-09-06,13431,13475,12316,12853,941427,177120.0,12300000.0
2005-09-07,13207,13475,12850,12942,605132,178350.0,12300000.0
2005-09-08,12939,13207,12672,12942,360389,178350.0,12300000.0
2005-09-09,13118,13163,12806,12942,349670,178350.0,12300000.0
2005-09-12,12985,13207,12985,13075,296130,180195.0,12300000.0
2005-09-13,13118,13207,12717,12718,455913,175275.0,12300000.0
2005-09-14,12717,12717,12137,12138,572945,167280.0,12300000.0
2005-09-15,12048,12137,11601,11692,423556,161130.0,12300000.0
2005-09-16,11780,12137,11647,11692,402225,161130.0,12300000.0
2005-09-20,11691,11824,11512,11826,362880,162975.0,12300000.0
2005-09-21,11824,12137,11824,11959,335375,164820.0,12300000.0
2005-09-22,12048,12450,12003,12227,437935,168510.0,12300000.0
2005-09-23,12405,12495,11869,11959,374320,164820.0,12300000.0
2005-09-26,12092,12360,12048,12138,237860,167280.0,12300000.0
2005-09-27,12137,12628,12137,12451,453735,171585.0,12300000.0
2005-09-28,12495,12628,12137,12317,474537,169740.0,12300000.0
2005-09-29,12539,12985,12495,12763,523795,175890.0,12300000.0
2005-09-30,12895,12895,12539,12763,268455,175890.0,12300000.0
2005-10-04,12806,13609,12806,13566,572582,186960.0,12300000.0
2005-10-05,13565,13788,13431,13611,356999,187575.0,12300000.0
2005-10-06,13788,13788,13207,13566,257622,186960.0,12300000.0
2005-10-07,13565,13609,13163,13254,365734,182655.0,12300000.0
2005-10-10,13207,13520,13163,13343,247606,183885.0,12300000.0
2005-10-11,13431,14592,13386,14280,730780,196800.0,12300000.0
2005-10-12,14279,14369,13207,13745,601195,189420.0,12300000.0
2005-10-13,13743,13743,13207,13478,422432,185730.0,12300000.0
2005-10-14,13431,13520,12806,12942,424942,178350.0,12300000.0
2005-10-17,12939,13297,12895,13031,297192,179580.0,12300000.0
2005-10-18,13163,13386,12895,12986,316376,178965.0,12300000.0
2005-10-19,12672,12850,12003,12451,394430,171585.0,12300000.0
2005-10-20,12539,12584,12048,12495,197873,172200.0,12300000.0
2005-10-21,12137,12583,12092,12317,138026,169740.0,12300000.0
2005-10-24,12182,12584,12182,12183,266310,167895.0,12300000.0
2005-10-25,12450,12583,12271,12362,208807,170355.0,12300000.0
2005-10-26,12672,12761,12405,12451,248944,171585.0,12300000.0
2005-10-27,12360,12495,12003,12004,237037,165435.0,12300000.0
2005-10-28,11647,12405,11647,12406,203982,170970.0,12300000.0
2005-10-31,12450,12450,12092,12406,157156,170970.0,12300000.0
2005-11-01,12227,12806,12227,12585,347324,173430.0,12300000.0
2005-11-02,12717,12717,12450,12585,184514,173430.0,12300000.0
2005-11-03,12495,12628,12048,12094,444079,166665.0,12300000.0
2005-11-04,12003,12182,11914,12049,264825,166050.0,12300000.0
2005-11-07,12137,12182,11601,11692,403658,161130.0,12300000.0
2005-11-08,11601,11691,10976,11067,730588,152520.0,12300000.0
2005-11-09,11111,11333,11111,11200,314276,154365.0,12300000.0
2005-11-10,11244,11423,11021,11022,248365,151905.0,12300000.0
2005-11-11,11066,11289,10620,10800,467866,148830.0,12300000.0
2005-11-14,10798,11423,10798,11379,562334,156825.0,12300000.0
2005-11-15,11423,11468,11066,11111,323818,153135.0,12300000.0
2005-11-16,10976,11423,10976,11379,349232,156825.0,12300000.0
2005-11-17,11423,11468,11289,11379,205985,156825.0,12300000.0
2005-11-18,11468,11647,11289,11290,296677,155595.0,12300000.0
2005-11-21,11423,11423,11021,11022,244696,151905.0,12300000.0
2005-11-22,11021,11244,10932,11156,269732,153750.0,12300000.0
2005-11-23,11289,11824,11200,11826,563608,162975.0,12300000.0
2005-11-24,11824,12048,11557,11826,398021,162975.0,12300000.0
2005-11-25,11869,12003,11780,11959,289797,164820.0,12300000.0
2005-11-28,12092,12137,11780,11915,222619,164205.0,12300000.0
2005-11-29,11735,11824,11379,11468,295477,158055.0,12300000.0
2005-11-30,11423,11824,11423,11781,293235,162360.0,12300000.0
2005-12-01,11691,12539,11691,12495,653248,172200.0,12300000.0
2005-12-02,12761,12806,12360,12362,391049,170355.0,12300000.0
2005-12-05,12539,13609,12450,13389,973028,184500.0,12300000.0
2005-12-06,13253,13520,12806,12986,395609,178965.0,12300000.0
2005-12-07,13118,13163,12271,12317,448671,169740.0,12300000.0
2005-12-08,12227,12628,12182,12629,345966,174045.0,12300000.0
2005-12-09,12895,13520,12850,13121,636776,180810.0,12300000.0
2005-12-12,13297,13342,12850,13254,328467,182655.0,12300000.0
2005-12-13,13565,13654,12939,12942,401690,178350.0,12300000.0
2005-12-14,13207,13565,13029,13210,363313,182040.0,12300000.0
2005-12-15,13342,13922,13297,13790,610006,190035.0,12300000.0
2005-12-16,13386,14190,13253,14102,453019,194340.0,12300000.0
2005-12-19,13922,14324,13788,14013,391105,193110.0,12300000.0
2005-12-20,13877,14145,13788,13834,215850,190650.0,12300000.0
2005-12-21,13833,14101,13297,13299,437893,183270.0,12300000.0
2005-12-22,13297,13654,12227,12227,701559,168510.0,12300000.0
2005-12-23,12316,12495,11780,12362,346494,170355.0,12300000.0
2005-12-26,12227,12628,12227,12317,254251,169740.0,12300000.0
2005-12-27,12227,12450,12048,12183,216680,167895.0,12300000.0
