대주전자재료(078600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-08-21,2419,2419,2310,2339,30557,23844.0,8222140.0
2006-08-22,2411,2411,2326,2395,15939,24420.0,8222140.0
2006-08-23,2379,2491,2362,2460,29250,25078.0,8222140.0
2006-08-24,2516,2564,2422,2488,11559,25365.0,8222140.0
2006-08-25,2390,2499,2390,2415,23668,24625.0,8222140.0
2006-08-28,2451,2685,2451,2585,88798,26352.0,8222140.0
2006-08-29,2592,2677,2523,2541,69261,25900.0,8222140.0
2006-08-30,2544,2709,2544,2662,70735,27133.0,8222140.0
2006-08-31,2661,2725,2548,2622,41026,26722.0,8222140.0
2006-09-01,2620,2701,2620,2694,21002,27462.0,8222140.0
2006-09-04,2693,2822,2693,2702,48076,27544.0,8222140.0
2006-09-05,2822,3048,2697,2851,219530,29065.0,8222140.0
2006-09-06,2863,2919,2757,2819,33277,28736.0,8222140.0
2006-09-07,2830,2830,2746,2823,17822,28777.0,8222140.0
2006-09-08,2782,2895,2746,2759,24158,28120.0,8222140.0
2006-09-11,2789,2810,2661,2718,25327,27709.0,8222140.0
2006-09-12,2782,2782,2661,2706,28220,27585.0,8222140.0
2006-09-13,2814,2814,2697,2702,11626,27544.0,8222140.0
2006-09-14,2632,2729,2632,2645,16055,26969.0,8222140.0
2006-09-15,2649,2741,2620,2638,32550,26886.0,8222140.0
2006-09-18,2649,2725,2649,2662,28225,27133.0,8222140.0
2006-09-19,2661,2741,2661,2702,40766,27544.0,8222140.0
2006-09-20,2665,2782,2588,2782,31339,28366.0,8222140.0
2006-09-21,2798,2802,2677,2734,26679,27873.0,8222140.0
2006-09-22,2681,2681,2552,2553,45317,26023.0,8222140.0
2006-09-25,2483,2620,2467,2548,5714,25982.0,8222140.0
2006-09-26,2507,2588,2427,2428,22594,24749.0,8222140.0
2006-09-27,2435,2528,2431,2464,26330,25119.0,8222140.0
2006-09-28,2455,2649,2451,2581,30674,26311.0,8222140.0
2006-09-29,2620,2620,2532,2573,11668,26229.0,8222140.0
2006-10-02,2519,2629,2503,2541,16523,25900.0,8222140.0
2006-10-04,2487,2576,2487,2577,5067,26270.0,8222140.0
2006-10-09,2499,2539,2193,2194,72756,22364.0,8222140.0
2006-10-10,2193,2379,2177,2379,50415,24255.0,8222140.0
2006-10-11,2370,2415,2302,2331,12240,23762.0,8222140.0
2006-10-12,2411,2487,2379,2420,17463,24666.0,8222140.0
2006-10-13,2386,2443,2374,2411,19405,24584.0,8222140.0
2006-10-16,2427,2560,2419,2431,22660,24790.0,8222140.0
2006-10-17,2438,2487,2305,2408,19989,24543.0,8222140.0
2006-10-18,2358,2555,2342,2420,5784,24666.0,8222140.0
2006-10-19,2459,2459,2386,2440,5863,24872.0,8222140.0
2006-10-20,2406,2499,2406,2464,24580,25119.0,8222140.0
2006-10-23,2467,2491,2390,2408,22636,24543.0,8222140.0
2006-10-24,2422,2447,2390,2440,7920,24872.0,8222140.0
2006-10-25,2455,2539,2443,2460,26765,25078.0,8222140.0
2006-10-26,2435,2483,2419,2484,29394,25324.0,8222140.0
2006-10-27,2499,2499,2451,2500,18183,25489.0,8222140.0
2006-10-30,2435,2483,2419,2436,18527,24831.0,8222140.0
2006-10-31,2435,2447,2390,2444,15729,24913.0,8222140.0
2006-11-01,2402,2499,2402,2476,33731,25242.0,8222140.0
2006-11-02,2475,2535,2443,2532,14729,25818.0,8222140.0
2006-11-03,2532,2548,2427,2431,32070,24790.0,8222140.0
2006-11-06,2431,2459,2406,2420,21551,24666.0,8222140.0
2006-11-07,2463,2475,2419,2420,27487,24666.0,8222140.0
2006-11-08,2427,2467,2379,2404,31595,24502.0,8222140.0
2006-11-09,2419,2451,2370,2408,23852,24543.0,8222140.0
2006-11-10,2379,2411,2354,2355,18693,24009.0,8222140.0
2006-11-13,2354,2395,2338,2363,13621,24091.0,8222140.0
2006-11-14,2362,2419,2342,2388,22677,24338.0,8222140.0
2006-11-15,2496,2496,2395,2428,20125,24749.0,8222140.0
2006-11-16,2419,2427,2390,2428,28299,24749.0,8222140.0
2006-11-17,2431,2483,2402,2415,15460,24625.0,8222140.0
2006-11-20,2395,2402,2370,2372,13506,24173.0,8222140.0
2006-11-21,2419,2419,2366,2372,6941,24173.0,8222140.0
2006-11-22,2379,2443,2374,2395,7869,24420.0,8222140.0
2006-11-23,2395,2443,2395,2408,20285,24543.0,8222140.0
2006-11-24,2438,2459,2402,2448,7119,24954.0,8222140.0
2006-11-27,2395,2471,2395,2444,20955,24913.0,8222140.0
2006-11-28,2402,2459,2402,2424,20298,24708.0,8222140.0
2006-11-29,2422,2523,2415,2492,52218,25406.0,8222140.0
2006-11-30,2519,2555,2459,2532,28096,25818.0,8222140.0
2006-12-01,2528,2539,2467,2484,34586,25324.0,8222140.0
2006-12-04,2483,2499,2395,2420,31090,24666.0,8222140.0
2006-12-05,2427,2447,2390,2436,21243,24831.0,8222140.0
2006-12-06,2419,2455,2338,2436,25760,24831.0,8222140.0
2006-12-07,2419,2443,2350,2411,16178,24584.0,8222140.0
2006-12-08,2419,2419,2294,2311,54963,23556.0,8222140.0
2006-12-11,2338,2338,2285,2331,17000,23762.0,8222140.0
2006-12-12,2338,2395,2298,2307,15433,23515.0,8222140.0
2006-12-13,2338,2419,2217,2287,18043,23310.0,8222140.0
2006-12-14,2258,2350,2258,2314,2630,23598.0,8222140.0
2006-12-15,2298,2358,2237,2323,28276,23680.0,8222140.0
2006-12-18,2338,2358,2298,2331,16025,23762.0,8222140.0
2006-12-19,2302,2390,2302,2367,8926,24132.0,8222140.0
2006-12-20,2338,2395,2330,2383,11848,24296.0,8222140.0
2006-12-21,2402,2402,2302,2339,23633,23844.0,8222140.0
2006-12-22,2338,2338,2282,2298,26619,23433.0,8222140.0
2006-12-26,2298,2342,2294,2343,11574,23885.0,8222140.0
2006-12-27,2330,2379,2302,2372,3099,24173.0,8222140.0
2006-12-28,2379,2379,2330,2355,2522,24009.0,8222140.0
2007-01-02,2406,2406,2302,2339,16638,23844.0,8222140.0
2007-01-03,2338,2379,2305,2363,21316,24091.0,8222140.0
2007-01-04,2338,2362,2326,2331,16666,23762.0,8222140.0
2007-01-05,2354,2419,2326,2347,21635,23926.0,8222140.0
2007-01-08,2338,2386,2302,2339,15601,23844.0,8222140.0
2007-01-09,2362,2419,2346,2383,36865,24296.0,8222140.0
2007-01-10,2415,2737,2415,2739,141353,27914.0,8222140.0
2007-01-11,2757,3060,2701,2782,654341,28366.0,8222140.0
2007-01-12,2789,3019,2733,2831,269286,28860.0,8222140.0
2007-01-15,2830,2895,2665,2694,177997,27462.0,8222140.0
2007-01-16,2624,2681,2580,2593,128419,26434.0,8222140.0
2007-01-17,2649,2693,2564,2617,121163,26681.0,8222140.0
2007-01-18,2572,2656,2503,2541,177271,25900.0,8222140.0
2007-01-19,2512,2564,2435,2496,123680,25448.0,8222140.0
2007-01-22,2507,2600,2483,2565,99431,26146.0,8222140.0
2007-01-23,2564,2733,2539,2593,182406,26434.0,8222140.0
2007-01-24,2592,2652,2523,2654,125619,27051.0,8222140.0
2007-01-25,2629,2709,2552,2589,107596,26393.0,8222140.0
2007-01-26,2560,2576,2447,2448,105313,24954.0,8222140.0
2007-01-29,2451,2459,2370,2408,94292,24543.0,8222140.0
2007-01-30,2475,2475,2374,2404,58004,24502.0,8222140.0
2007-01-31,2402,2438,2289,2323,68316,23680.0,8222140.0
2007-02-01,2298,2370,2289,2303,41377,23474.0,8222140.0
2007-02-02,2322,2374,2310,2351,22218,23968.0,8222140.0
2007-02-05,2350,2402,2346,2347,24201,23926.0,8222140.0
2007-02-06,2350,2386,2338,2363,15674,24091.0,8222140.0
2007-02-07,2354,2379,2258,2294,32097,23392.0,8222140.0
2007-02-08,2334,2636,2298,2638,384697,26886.0,8222140.0
2007-02-09,3000,3032,2895,3032,975492,30915.0,8222140.0
2007-02-12,3250,3406,2983,3146,2948877,32066.0,8222140.0
2007-02-13,3161,3262,2858,2960,1662261,30175.0,8222140.0
2007-02-14,2975,3241,2685,2694,2545317,27462.0,8222140.0
2007-02-15,2733,2814,2677,2803,965137,28572.0,8222140.0
2007-02-16,2782,2822,2596,2645,739904,26969.0,8222140.0
2007-02-20,2697,2874,2669,2742,1061578,27955.0,8222140.0
2007-02-21,2746,2943,2729,2811,865756,28654.0,8222140.0
2007-02-22,2846,2846,2604,2617,467051,26681.0,8222140.0
2007-02-23,2616,2629,2499,2569,295478,26188.0,8222140.0
2007-02-26,2576,2649,2552,2573,196686,26229.0,8222140.0
2007-02-27,2572,2672,2555,2654,275754,27051.0,8222140.0
2007-02-28,2459,2535,2362,2525,191450,25735.0,8222140.0
2007-03-02,2555,2564,2459,2537,124077,25859.0,8222140.0
2007-03-05,2535,2773,2519,2625,363120,26763.0,8222140.0
2007-03-06,2636,2769,2620,2642,148758,26928.0,8222140.0
2007-03-07,2693,2709,2552,2642,189360,26928.0,8222140.0
2007-03-08,2640,2677,2604,2625,131799,26763.0,8222140.0
2007-03-09,2640,2705,2596,2694,120013,27462.0,8222140.0
2007-03-12,2762,2838,2693,2714,175036,27668.0,8222140.0
2007-03-13,2604,2669,2580,2645,110258,26969.0,8222140.0
2007-03-14,2636,2661,2555,2581,89588,26311.0,8222140.0
2007-03-15,2588,2652,2552,2589,108217,26393.0,8222140.0
2007-03-16,2555,2701,2552,2674,66488,27256.0,8222140.0
2007-03-19,2701,2749,2645,2718,149814,27709.0,8222140.0
2007-03-20,2749,2854,2677,2755,195203,28079.0,8222140.0
2007-03-21,2786,2883,2705,2762,151906,28161.0,8222140.0
2007-03-22,2762,2822,2672,2674,93455,27256.0,8222140.0
2007-03-23,2672,2863,2672,2775,178272,28284.0,8222140.0
2007-03-26,2830,3169,2822,3016,769669,30751.0,8222140.0
2007-03-27,3007,3007,2870,2908,212384,29641.0,8222140.0
2007-03-28,2951,2955,2757,2775,198149,28284.0,8222140.0
2007-03-29,2741,2943,2741,2944,129085,30011.0,8222140.0
2007-03-30,3023,3145,2863,2952,150832,30093.0,8222140.0
2007-04-02,2911,2911,2822,2904,132072,29600.0,8222140.0
2007-04-03,2980,2980,2858,2863,133131,29189.0,8222140.0
2007-04-04,2854,2931,2846,2872,96890,29271.0,8222140.0
2007-04-05,2863,2883,2822,2847,102919,29024.0,8222140.0
2007-04-06,2826,2919,2822,2843,85823,28983.0,8222140.0
2007-04-09,2822,2858,2782,2815,166066,28695.0,8222140.0
2007-04-10,2818,2983,2818,2843,235214,28983.0,8222140.0
2007-04-11,2863,2971,2842,2863,137606,29189.0,8222140.0
2007-04-12,2870,2959,2834,2960,129480,30175.0,8222140.0
2007-04-13,2959,2980,2906,2932,108486,29887.0,8222140.0
2007-04-16,2951,3044,2903,3004,190832,30627.0,8222140.0
2007-04-17,3003,3019,2886,2935,116041,29929.0,8222140.0
2007-04-18,2883,2939,2846,2888,133210,29435.0,8222140.0
2007-04-19,2866,2919,2842,2879,66978,29353.0,8222140.0
2007-04-20,2879,2959,2879,2928,84511,29846.0,8222140.0
2007-04-23,2943,3133,2931,3045,178662,31039.0,8222140.0
2007-04-24,3044,3145,2967,3057,213326,31162.0,8222140.0
2007-04-25,3023,3104,2967,3032,109967,30915.0,8222140.0
2007-04-26,3068,3113,2955,2956,63651,30134.0,8222140.0
2007-04-27,2919,2975,2866,2872,59095,29271.0,8222140.0
2007-04-30,2870,2915,2818,2856,101981,29106.0,8222140.0
2007-05-02,2854,2915,2850,2888,65570,29435.0,8222140.0
2007-05-03,2903,2935,2863,2879,40137,29353.0,8222140.0
2007-05-04,2870,2951,2870,2915,30845,29723.0,8222140.0
2007-05-07,2919,2951,2879,2895,43750,29517.0,8222140.0
2007-05-08,2903,2927,2854,2863,52412,29189.0,8222140.0
2007-05-09,2895,2935,2826,2879,40138,29353.0,8222140.0
2007-05-10,2903,2903,2854,2879,52691,29353.0,8222140.0
2007-05-11,2895,2895,2842,2872,47538,29271.0,8222140.0
2007-05-14,2866,2903,2850,2863,27309,29189.0,8222140.0
2007-05-15,2903,2903,2858,2892,27546,29476.0,8222140.0
2007-05-16,2858,2943,2858,2883,11476,29394.0,8222140.0
2007-05-17,2927,2980,2886,2952,25131,30093.0,8222140.0
2007-05-18,2951,2996,2919,2996,30404,30545.0,8222140.0
2007-05-21,3036,3286,3023,3182,168204,32436.0,8222140.0
2007-05-22,3209,3209,3088,3089,69365,31491.0,8222140.0
2007-05-23,3104,3173,3028,3065,44192,31244.0,8222140.0
2007-05-25,3064,3113,3003,3105,42934,31655.0,8222140.0
2007-05-28,3088,3129,3048,3065,26595,31244.0,8222140.0
2007-05-29,3036,3100,2947,3057,61799,31162.0,8222140.0
2007-05-30,3064,3064,2983,3057,35709,31162.0,8222140.0
2007-05-31,3028,3064,2983,2989,66054,30463.0,8222140.0
2007-06-01,2967,2987,2903,2904,57891,29600.0,8222140.0
2007-06-04,2899,2983,2895,2976,40153,30340.0,8222140.0
2007-06-05,2943,2983,2906,2968,54032,30257.0,8222140.0
2007-06-07,2919,3007,2919,3009,17703,30669.0,8222140.0
2007-06-08,2955,3039,2919,3000,39177,30586.0,8222140.0
2007-06-11,2975,3104,2943,3077,77347,31367.0,8222140.0
2007-06-12,3133,3161,3028,3081,35335,31409.0,8222140.0
2007-06-13,3092,3116,3032,3113,26217,31737.0,8222140.0
2007-06-14,3161,3161,3048,3085,63005,31450.0,8222140.0
2007-06-15,3076,3076,3023,3065,56745,31244.0,8222140.0
2007-06-18,3064,3197,3044,3162,62610,32231.0,8222140.0
2007-06-19,3145,3326,3116,3327,109454,33916.0,8222140.0
2007-06-20,3426,3677,3306,3363,90612,34286.0,8222140.0
2007-06-21,3374,3523,3266,3302,35029,33670.0,8222140.0
2007-06-22,3302,3548,3230,3476,140103,35437.0,8222140.0
2007-06-25,3516,3588,3399,3399,121232,34656.0,8222140.0
2007-06-26,3387,3387,3120,3146,85526,32066.0,8222140.0
2007-06-27,3145,3193,3060,3097,64466,31573.0,8222140.0
2007-06-28,3108,3177,3088,3113,21151,31737.0,8222140.0
2007-06-29,3113,3193,3104,3146,21820,32066.0,8222140.0
2007-07-02,3266,3617,3072,3343,606395,34081.0,8222140.0
2007-07-03,3394,3410,3233,3275,216727,33382.0,8222140.0
2007-07-04,3253,3491,3213,3387,187823,34533.0,8222140.0
2007-07-05,3464,3464,3298,3347,82252,34122.0,8222140.0
2007-07-06,3338,3358,3165,3226,100504,32889.0,8222140.0
2007-07-09,3225,3286,3161,3182,71454,32436.0,8222140.0
2007-07-10,3165,3193,2991,3032,188324,30915.0,8222140.0
2007-07-11,3023,3104,2983,3057,82463,31162.0,8222140.0
2007-07-12,3060,3104,3023,3089,87409,31491.0,8222140.0
2007-07-13,3113,3241,3097,3222,67471,32847.0,8222140.0
2007-07-16,3241,3282,3129,3146,63902,32066.0,8222140.0
2007-07-18,3129,3145,3023,3025,60652,30833.0,8222140.0
2007-07-19,3023,3039,2879,2899,104515,29559.0,8222140.0
2007-07-20,2895,2915,2806,2892,123249,29476.0,8222140.0
2007-07-23,2863,2915,2863,2908,77837,29641.0,8222140.0
2007-07-24,2906,2915,2830,2875,36052,29312.0,8222140.0
2007-07-25,2886,2899,2822,2872,30941,29271.0,8222140.0
2007-07-26,2870,2895,2854,2856,23798,29106.0,8222140.0
2007-07-27,2850,2850,2629,2742,57184,27955.0,8222140.0
2007-07-30,2624,2733,2624,2686,57461,27380.0,8222140.0
2007-07-31,2693,2830,2685,2811,36784,28654.0,8222140.0
2007-08-01,2737,2822,2636,2722,30253,27750.0,8222140.0
2007-08-02,2672,2725,2632,2678,60320,27298.0,8222140.0
2007-08-03,2693,2798,2693,2778,16792,28325.0,8222140.0
2007-08-06,2802,2818,2749,2798,16786,28531.0,8222140.0
2007-08-07,2746,2830,2725,2726,63946,27791.0,8222140.0
2007-08-08,2725,2725,2560,2561,92494,26105.0,8222140.0
2007-08-09,2560,2616,2427,2521,139257,25694.0,8222140.0
2007-08-10,2451,2499,2346,2420,86406,24666.0,8222140.0
2007-08-13,2459,2620,2362,2500,75751,25489.0,8222140.0
2007-08-14,2447,2507,2362,2404,40721,24502.0,8222140.0
2007-08-16,2278,2310,2064,2064,45533,21049.0,8222140.0
2007-08-17,1939,2132,1939,2085,63972,21254.0,8222140.0
2007-08-20,2104,2395,2104,2287,78872,23310.0,8222140.0
2007-08-21,2249,2419,2249,2275,25960,23186.0,8222140.0
2007-08-22,2237,2310,2181,2266,65296,23104.0,8222140.0
2007-08-23,2269,2379,2269,2375,24800,24214.0,8222140.0
2007-08-24,2374,2604,2362,2605,62309,26558.0,8222140.0
2007-08-27,2620,2798,2459,2500,412980,25489.0,8222140.0
2007-08-28,2516,2613,2362,2420,36721,24666.0,8222140.0
2007-08-29,2314,2402,2305,2351,49764,23968.0,8222140.0
2007-08-30,2379,2406,2322,2351,40554,23968.0,8222140.0
2007-08-31,2395,2443,2354,2404,20243,24502.0,8222140.0
2007-09-03,2438,2544,2402,2496,66114,25448.0,8222140.0
2007-09-04,2475,2512,2411,2420,30464,24666.0,8222140.0
2007-09-05,2419,2459,2399,2460,25774,25078.0,8222140.0
2007-09-06,2386,2435,2362,2420,38193,24666.0,8222140.0
2007-09-07,2443,2459,2374,2460,29289,25078.0,8222140.0
2007-09-10,2346,2455,2346,2411,17463,24584.0,8222140.0
2007-09-11,2422,2435,2390,2436,61093,24831.0,8222140.0
2007-09-12,2435,2451,2386,2415,52510,24625.0,8222140.0
2007-09-13,2443,2455,2402,2456,57679,25036.0,8222140.0
2007-09-14,2459,2572,2455,2516,44104,25653.0,8222140.0
2007-09-17,2544,2564,2435,2565,66235,26146.0,8222140.0
2007-09-18,2564,2568,2499,2565,27806,26146.0,8222140.0
2007-09-19,2572,2632,2539,2581,78100,26311.0,8222140.0
2007-09-20,2624,2624,2568,2609,51098,26599.0,8222140.0
2007-09-21,2544,2616,2544,2605,37067,26558.0,8222140.0
2007-09-27,2596,2608,2516,2585,24215,26352.0,8222140.0
2007-09-28,2564,2613,2539,2565,14414,26146.0,8222140.0
2007-10-01,2539,2613,2507,2581,17135,26311.0,8222140.0
2007-10-02,2539,2810,2539,2702,115067,27544.0,8222140.0
2007-10-04,2769,2927,2669,2815,164882,28695.0,8222140.0
2007-10-05,2895,2919,2782,2856,91745,29106.0,8222140.0
2007-10-08,2943,3048,2874,2899,52250,29559.0,8222140.0
2007-10-09,2746,2895,2746,2872,41214,29271.0,8222140.0
2007-10-10,2983,2983,2822,2872,24336,29271.0,8222140.0
2007-10-11,2866,2870,2818,2863,48941,29189.0,8222140.0
2007-10-12,3007,3120,2830,3025,83365,30833.0,8222140.0
2007-10-15,3032,3153,3007,3065,37024,31244.0,8222140.0
2007-10-16,3007,3156,2971,3089,78192,31491.0,8222140.0
2007-10-17,3100,3495,2991,3004,437917,30627.0,8222140.0
2007-10-18,3023,3048,2854,2948,54431,30052.0,8222140.0
2007-10-19,2947,3100,2890,3032,28363,30915.0,8222140.0
2007-10-22,2685,3064,2661,2904,22167,29600.0,8222140.0
2007-10-23,2943,3080,2895,2980,9966,30381.0,8222140.0
2007-10-24,2943,3064,2866,2867,28586,29230.0,8222140.0
2007-10-25,2741,2879,2741,2843,25444,28983.0,8222140.0
2007-10-26,2806,2854,2762,2815,22548,28695.0,8222140.0
2007-10-29,2943,2943,2773,2823,35078,28777.0,8222140.0
2007-10-30,2822,2863,2717,2730,16197,27832.0,8222140.0
2007-10-31,2709,2741,2661,2714,19137,27668.0,8222140.0
2007-11-01,2681,2822,2592,2593,47796,26434.0,8222140.0
2007-11-02,2491,2741,2491,2742,17020,27955.0,8222140.0
2007-11-05,2814,2814,2588,2593,9710,26434.0,8222140.0
2007-11-06,2588,2729,2588,2645,3058,26969.0,8222140.0
2007-11-07,2620,2701,2548,2548,31529,25982.0,8222140.0
2007-11-08,2507,2661,2499,2629,5986,26804.0,8222140.0
2007-11-09,2588,2773,2564,2565,28717,26146.0,8222140.0
2007-11-12,2810,2810,2427,2548,6424,25982.0,8222140.0
2007-11-13,2459,2640,2459,2642,7412,26928.0,8222140.0
2007-11-14,2661,2701,2636,2702,8171,27544.0,8222140.0
2007-11-15,2555,2737,2548,2557,19622,26064.0,8222140.0
2007-11-16,2507,2661,2499,2662,7802,27133.0,8222140.0
2007-11-19,2661,2661,2539,2541,3293,25900.0,8222140.0
2007-11-20,2516,2656,2467,2525,13090,25735.0,8222140.0
2007-11-21,2496,2620,2491,2573,19534,26229.0,8222140.0
2007-11-22,2544,2544,2467,2528,6605,25776.0,8222140.0
2007-11-23,2499,2528,2427,2521,22314,25694.0,8222140.0
2007-11-26,2620,2620,2475,2605,2259,26558.0,8222140.0
2007-11-27,2435,2629,2435,2484,25058,25324.0,8222140.0
2007-11-28,2661,2661,2443,2589,11614,26393.0,8222140.0
2007-11-29,2636,2782,2459,2460,81605,25078.0,8222140.0
2007-11-30,2467,2596,2467,2492,20880,25406.0,8222140.0
2007-12-03,2491,2532,2435,2460,12582,25078.0,8222140.0
2007-12-04,2411,2568,2386,2404,32600,24502.0,8222140.0
2007-12-05,2528,2528,2346,2383,26593,24296.0,8222140.0
2007-12-06,2374,2415,2318,2363,20771,24091.0,8222140.0
2007-12-07,2411,2411,2330,2379,1524,24255.0,8222140.0
2007-12-10,2346,2411,2314,2331,18091,23762.0,8222140.0
2007-12-11,2419,2419,2314,2404,6433,24502.0,8222140.0
2007-12-12,2298,2419,2298,2420,7148,24666.0,8222140.0
2007-12-13,2419,2419,2379,2420,923,24666.0,8222140.0
2007-12-14,2419,2459,2338,2411,3560,24584.0,8222140.0
2007-12-17,2310,2419,2298,2339,7973,23844.0,8222140.0
2007-12-18,2338,2338,2193,2230,14503,22734.0,8222140.0
2007-12-20,2217,2326,2197,2258,3528,23022.0,8222140.0
2007-12-21,2217,2419,2201,2250,7480,22940.0,8222140.0
2007-12-24,2249,2330,2217,2250,15911,22940.0,8222140.0
2007-12-26,2265,2265,2177,2178,18512,22200.0,8222140.0
2007-12-27,2282,2282,2177,2255,5854,22981.0,8222140.0
2007-12-28,2217,2374,2217,2339,38878,23844.0,8222140.0
2008-01-02,2689,2689,2689,2690,18122,27421.0,8222140.0
2008-01-03,3092,3092,3092,3093,8419,31532.0,8222140.0
2008-01-04,3556,3556,3556,3557,194254,36260.0,8222140.0
2008-01-07,4088,4088,3628,3791,5411444,38644.0,8222140.0
2008-01-08,3883,4355,3878,4355,909581,44400.0,8222140.0
2008-01-09,4839,5008,4355,4662,4351787,47524.0,8222140.0
2008-01-10,4862,5040,4072,4436,2420261,45222.0,8222140.0
2008-01-11,4419,4435,3774,3775,1476143,38480.0,8222140.0
2008-01-14,3750,4016,3572,3710,1171753,37822.0,8222140.0
2008-01-15,3709,3854,3169,3412,1288717,34780.0,8222140.0
2008-01-16,3250,3495,3133,3279,831629,33423.0,8222140.0
2008-01-17,3347,3540,3165,3403,904976,34697.0,8222140.0
2008-01-18,3266,3681,3201,3202,1295773,32642.0,8222140.0
2008-01-21,3185,3197,2838,2839,645892,28942.0,8222140.0
2008-01-22,2749,2782,2422,2460,558676,25078.0,8222140.0
2008-01-23,2539,2826,2539,2827,938778,28819.0,8222140.0
2008-01-24,2983,3012,2693,2746,860161,27996.0,8222140.0
2008-01-25,2778,3156,2749,2948,1436281,30052.0,8222140.0
2008-01-28,2886,3145,2826,2952,460705,30093.0,8222140.0
2008-01-29,3023,3338,3023,3174,734008,32354.0,8222140.0
2008-01-30,3225,3225,2701,2742,322523,27955.0,8222140.0
2008-01-31,2802,2863,2652,2759,161192,28120.0,8222140.0
2008-02-01,2789,2834,2539,2541,231103,25900.0,8222140.0
2008-02-04,2539,2701,2539,2613,161327,26640.0,8222140.0
2008-02-05,2576,2725,2576,2726,131870,27791.0,8222140.0
2008-02-11,2669,2729,2588,2702,64916,27544.0,8222140.0
2008-02-12,2729,2975,2729,2904,204679,29600.0,8222140.0
2008-02-13,2975,3039,2822,2996,137352,30545.0,8222140.0
2008-02-14,3003,3443,3003,3444,603533,35109.0,8222140.0
2008-02-15,3484,3612,3181,3355,632488,34204.0,8222140.0
2008-02-18,3354,3406,3104,3113,316245,31737.0,8222140.0
2008-02-19,3113,3383,3068,3286,299643,33505.0,8222140.0
2008-02-20,3306,3322,3153,3198,148021,32601.0,8222140.0
2008-02-21,3266,3270,3108,3133,116800,31943.0,8222140.0
2008-02-22,3124,3387,3088,3387,228146,34533.0,8222140.0
2008-02-25,3548,3572,3290,3315,138205,33793.0,8222140.0
2008-02-26,3387,3507,3153,3178,263645,32395.0,8222140.0
2008-02-27,3241,3257,3145,3158,109067,32190.0,8222140.0
2008-02-28,3197,3363,3185,3335,132825,33999.0,8222140.0
2008-02-29,3330,3330,3129,3158,142945,32190.0,8222140.0
2008-03-03,3076,3145,3044,3117,102612,31779.0,8222140.0
2008-03-04,3129,3342,3092,3226,118293,32889.0,8222140.0
2008-03-05,3266,3403,3161,3198,176377,32601.0,8222140.0
2008-03-06,3273,3612,3257,3529,401639,35972.0,8222140.0
2008-03-07,3467,3568,3322,3403,219994,34697.0,8222140.0
2008-03-10,3363,3910,3330,3690,824262,37616.0,8222140.0
2008-03-11,3757,4153,3633,3952,803870,40288.0,8222140.0
2008-03-12,4007,4258,3959,4033,375571,41111.0,8222140.0
2008-03-13,4137,4137,3790,3896,212163,39713.0,8222140.0
2008-03-14,4032,4185,3588,3621,291719,36917.0,8222140.0
2008-03-17,3620,3620,3326,3589,189028,36589.0,8222140.0
2008-03-18,3588,3685,3467,3686,81783,37575.0,8222140.0
2008-03-19,3774,3894,3644,3674,161875,37452.0,8222140.0
2008-03-20,3588,3644,3523,3545,68426,36136.0,8222140.0
2008-03-21,3871,4072,3871,4073,369085,41522.0,8222140.0
