비츠로셀(082920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-22,10203,10385,9975,10112,36142,217454.0,19590431.0
2018-10-23,10294,10385,9838,9839,53591,211577.0,19590431.0
2018-10-24,10112,10112,9611,9702,56403,208638.0,19590431.0
2018-10-25,9611,9611,9292,9292,57921,199822.0,19590431.0
2018-10-26,9565,9565,9064,9338,49324,200802.0,19590431.0
2018-10-29,9246,10112,8982,9110,106098,195904.0,19590431.0
2018-10-30,8927,9337,8654,9338,63790,200802.0,19590431.0
2018-10-31,9201,9337,9064,9338,39450,200802.0,19590431.0
2018-11-01,9337,9520,9155,9475,54333,203740.0,19590431.0
2018-11-02,9474,9656,9474,9657,29219,207659.0,19590431.0
2018-11-05,9656,9838,9292,9520,69754,204720.0,19590431.0
2018-11-06,9747,9747,9520,9611,7640,206679.0,19590431.0
2018-11-07,9656,9793,9201,9292,33621,199822.0,19590431.0
2018-11-08,9337,9656,9201,9338,68021,200802.0,19590431.0
2018-11-09,9337,9383,9155,9383,25072,201781.0,19590431.0
2018-11-12,9383,9429,9110,9383,42882,201781.0,19590431.0
2018-11-13,9155,11615,9110,10568,658863,227249.0,19590431.0
2018-11-14,10841,11387,10704,11114,505900,239003.0,19590431.0
2018-11-15,11114,11205,10704,11160,141555,239983.0,19590431.0
2018-11-16,11205,11342,10841,11114,138738,239003.0,19590431.0
2018-11-19,11023,11524,11023,11388,268035,244880.0,19590431.0
2018-11-20,11205,11478,10795,10887,174294,234106.0,19590431.0
2018-11-21,10750,10977,10522,10978,59303,236065.0,19590431.0
2018-11-22,10932,11251,10841,11069,49973,238024.0,19590431.0
2018-11-23,10932,11251,10841,10932,46991,235085.0,19590431.0
2018-11-26,11159,11159,10704,10750,45145,231167.0,19590431.0
2018-11-27,10613,10886,10567,10568,48193,227249.0,19590431.0
2018-11-28,10522,11205,10522,10978,113821,236065.0,19590431.0
2018-11-29,10977,11159,10841,11069,50428,238024.0,19590431.0
2018-11-30,10932,11068,10658,11023,67823,237044.0,19590431.0
2018-12-03,11023,11205,10841,10841,36368,233126.0,19590431.0
2018-12-04,10886,11387,10841,11206,107074,240962.0,19590431.0
2018-12-05,11068,11296,10886,11206,63048,240962.0,19590431.0
2018-12-06,11159,11296,10704,10704,62942,230188.0,19590431.0
2018-12-07,10795,11023,10567,10613,48966,228229.0,19590431.0
2018-12-10,10522,10658,10248,10340,44661,222351.0,19590431.0
2018-12-11,10340,10567,9793,9976,55009,214515.0,19590431.0
2018-12-12,10021,10294,9838,10021,80292,215495.0,19590431.0
2018-12-13,10203,10385,10021,10294,56699,221372.0,19590431.0
2018-12-14,10340,10932,10157,10704,101575,230188.0,19590431.0
2018-12-17,10704,10795,10385,10659,45349,229208.0,19590431.0
2018-12-18,10567,10567,10066,10386,52693,223331.0,19590431.0
2018-12-19,10294,10385,9975,9976,100664,214515.0,19590431.0
2018-12-20,9975,10248,9838,10203,55657,219413.0,19590431.0
2018-12-21,10248,10385,10021,10386,63744,223331.0,19590431.0
2018-12-24,10203,10340,10021,10294,48646,221372.0,19590431.0
2018-12-26,9975,10112,9793,9885,108897,212556.0,19590431.0
2018-12-27,10021,10248,9747,9748,52266,209618.0,19590431.0
2018-12-28,9793,10021,9656,9930,77391,213536.0,19590431.0
2019-01-02,10021,10066,9793,9793,65098,210597.0,19590431.0
2019-01-03,9930,10021,9611,9748,50831,209618.0,19590431.0
2019-01-04,9793,9838,9337,9611,55073,206679.0,19590431.0
2019-01-07,9838,9838,9520,9611,43365,206679.0,19590431.0
2019-01-08,9611,9747,9474,9566,28078,205700.0,19590431.0
2019-01-09,9565,10021,9520,9793,62759,210597.0,19590431.0
2019-01-10,9975,10203,9793,10067,42134,216474.0,19590431.0
2019-01-11,10066,10385,10021,10203,40555,219413.0,19590431.0
2019-01-14,10340,10340,10066,10203,28303,219413.0,19590431.0
2019-01-15,10157,10567,10157,10386,67585,223331.0,19590431.0
2019-01-16,10476,10841,10385,10477,273387,225290.0,19590431.0
2019-01-17,10795,10795,10248,10522,65605,226269.0,19590431.0
2019-01-18,10522,10841,10522,10841,50677,233126.0,19590431.0
2019-01-21,10841,10932,10613,10704,54561,230188.0,19590431.0
2019-01-22,10704,10841,10522,10796,48991,232147.0,19590431.0
2019-01-23,10658,11114,10658,11114,83374,239003.0,19590431.0
2019-01-24,11159,11251,10795,10932,59836,235085.0,19590431.0
2019-01-25,10886,10932,10750,10932,63606,235085.0,19590431.0
2019-01-28,11023,11068,10750,10978,58042,236065.0,19590431.0
2019-01-29,10841,10977,10658,10796,89598,232147.0,19590431.0
2019-01-30,10795,11023,10750,10750,104388,231167.0,19590431.0
2019-01-31,10800,11100,10650,11000,142194,215495.0,19590431.0
2019-02-01,11150,11150,10800,10850,28820,212556.0,19590431.0
2019-02-07,11050,11050,10650,11000,54023,215495.0,19590431.0
2019-02-08,10800,11000,10800,11000,53547,215495.0,19590431.0
2019-02-11,10850,10900,10600,10750,115530,210597.0,19590431.0
2019-02-12,10750,10850,10450,10800,103581,211577.0,19590431.0
2019-02-13,10750,10900,10550,10550,71188,206679.0,19590431.0
2019-02-14,10500,10550,10250,10500,69088,205700.0,19590431.0
2019-02-15,10350,10950,10350,10700,88515,209618.0,19590431.0
2019-02-18,10800,11400,10450,11400,129655,223331.0,19590431.0
2019-02-19,11100,11150,10800,10850,135170,212556.0,19590431.0
2019-02-20,10700,10900,10500,10500,87851,205700.0,19590431.0
2019-02-21,10550,10600,10250,10350,82981,202761.0,19590431.0
2019-02-22,10300,10650,10250,10500,104266,226161.0,21539152.0
2019-02-25,10500,11050,10400,11050,183405,238008.0,21539152.0
2019-02-26,11200,11200,10750,10900,78889,234777.0,21539152.0
2019-02-27,10850,11000,10750,10950,76620,235854.0,21539152.0
2019-02-28,10950,11000,10500,10550,91166,227238.0,21539152.0
2019-03-04,10550,10850,10550,10600,48928,228315.0,21539152.0
2019-03-05,10600,10700,10500,10500,39665,226161.0,21539152.0
2019-03-06,10600,10650,10500,10650,18299,229392.0,21539152.0
2019-03-07,10550,10600,10350,10350,90797,222930.0,21539152.0
2019-03-08,10300,10550,10250,10350,58088,222930.0,21539152.0
2019-03-11,10500,10500,10100,10150,91303,218622.0,21539152.0
2019-03-12,10200,10300,10000,10050,204448,216468.0,21539152.0
2019-03-13,10050,10200,9990,10000,74456,215392.0,21539152.0
2019-03-14,10000,10200,9990,10000,95553,215392.0,21539152.0
2019-03-15,10050,10050,9830,9900,129013,213238.0,21539152.0
2019-03-18,9930,10100,9890,10050,77577,216468.0,21539152.0
2019-03-19,9960,10100,9920,9970,70611,214745.0,21539152.0
2019-03-20,9970,10150,9940,9990,57804,215176.0,21539152.0
2019-03-21,10100,10300,10000,10050,93625,216468.0,21539152.0
2019-03-22,10100,10200,9950,10200,108031,219699.0,21539152.0
2019-03-25,10050,10200,9900,9900,103313,213238.0,21539152.0
2019-03-26,9920,10200,9850,9960,73983,214530.0,21539152.0
2019-03-27,10050,10250,9970,10250,73878,220776.0,21539152.0
2019-03-28,10500,10550,10100,10350,117494,222930.0,21539152.0
2019-03-29,10300,10400,10150,10350,41944,222930.0,21539152.0
2019-04-01,10300,10400,10150,10300,94184,221853.0,21539152.0
2019-04-02,10300,10850,10150,10750,219074,231546.0,21539152.0
2019-04-03,10700,10850,10550,10600,81618,228315.0,21539152.0
2019-04-04,10600,10800,10500,10750,75482,231546.0,21539152.0
2019-04-05,10800,10800,10600,10750,33261,231546.0,21539152.0
2019-04-08,10700,10800,10550,10700,58331,230469.0,21539152.0
2019-04-09,10700,10800,10500,10650,43850,229392.0,21539152.0
2019-04-10,10650,10650,10450,10500,54210,226161.0,21539152.0
2019-04-11,10500,10700,10400,10700,96514,230469.0,21539152.0
2019-04-12,10750,10800,10500,10650,75969,229392.0,21539152.0
2019-04-15,10700,10700,10450,10550,72505,227238.0,21539152.0
2019-04-16,10550,10750,10350,10700,90899,230469.0,21539152.0
2019-04-17,10600,10800,10600,10600,30213,228315.0,21539152.0
2019-04-18,10700,10750,10550,10650,60524,229392.0,21539152.0
2019-04-19,10650,11150,10550,11100,194715,239085.0,21539152.0
2019-04-22,11100,11250,11000,11200,71174,241239.0,21539152.0
2019-04-23,11200,11200,10900,11150,59657,240162.0,21539152.0
2019-04-24,11100,11150,10800,11000,52587,236931.0,21539152.0
2019-04-25,11000,11000,10650,10900,81003,234777.0,21539152.0
2019-04-26,10900,11050,10700,10900,51974,234777.0,21539152.0
2019-04-29,10900,11100,10800,11000,39268,236931.0,21539152.0
2019-04-30,10950,11200,10900,11150,64973,240162.0,21539152.0
2019-05-02,11250,11550,11050,11500,155257,247700.0,21539152.0
2019-05-03,11600,11600,11250,11550,83797,248777.0,21539152.0
2019-05-07,11300,12000,11250,11650,179523,250931.0,21539152.0
2019-05-08,11500,12150,11300,11800,267413,254162.0,21539152.0
2019-05-09,12000,12100,11400,11600,113951,249854.0,21539152.0
2019-05-10,11600,11750,11400,11500,85140,247700.0,21539152.0
2019-05-13,11500,11700,10800,10900,252672,234777.0,21539152.0
2019-05-14,10750,11000,10600,10900,93336,234777.0,21539152.0
2019-05-15,11050,11500,10950,11350,109878,244469.0,21539152.0
2019-05-16,11400,11650,11100,11250,90589,242315.0,21539152.0
2019-05-17,11550,11700,11200,11450,110375,246623.0,21539152.0
2019-05-20,11500,11550,11050,11150,65086,240162.0,21539152.0
2019-05-21,11050,11250,10850,10950,61736,235854.0,21539152.0
2019-05-22,11050,11100,10850,10950,57943,235854.0,21539152.0
2019-05-23,10950,10950,10800,10900,65842,234777.0,21539152.0
2019-05-24,10850,11000,10450,10650,133093,229392.0,21539152.0
2019-05-27,10750,10750,10550,10550,39725,227238.0,21539152.0
2019-05-28,10600,10900,10550,10900,52434,234777.0,21539152.0
2019-05-29,10750,10900,10600,10800,31535,232623.0,21539152.0
2019-05-30,10850,11200,10750,11200,55250,241239.0,21539152.0
2019-05-31,11050,11150,10800,11050,136335,238008.0,21539152.0
2019-06-03,11050,11050,10800,10800,35885,232623.0,21539152.0
2019-06-04,10800,11000,10800,10950,36994,235854.0,21539152.0
2019-06-05,10950,11450,10950,11400,109618,245546.0,21539152.0
2019-06-07,11300,11650,11300,11400,68063,245546.0,21539152.0
2019-06-10,11500,11600,11350,11400,23165,245546.0,21539152.0
2019-06-11,11450,11600,11400,11500,50419,247700.0,21539152.0
2019-06-12,11600,11700,11350,11450,38466,246623.0,21539152.0
2019-06-13,11400,11550,11200,11350,38622,244469.0,21539152.0
2019-06-14,11350,11550,11250,11450,42835,246623.0,21539152.0
2019-06-17,11450,11550,11400,11450,28305,246623.0,21539152.0
2019-06-18,11450,11500,11150,11250,27797,242315.0,21539152.0
2019-06-19,11300,11350,11050,11250,44836,242315.0,21539152.0
2019-06-20,11200,11400,11150,11150,39030,240162.0,21539152.0
2019-06-21,11300,11400,11050,11350,46586,244469.0,21539152.0
2019-06-24,11250,11550,11200,11550,51019,248777.0,21539152.0
2019-06-25,11600,11700,11450,11650,100541,250931.0,21539152.0
2019-06-26,11650,11700,11500,11600,39407,249854.0,21539152.0
2019-06-27,11650,11650,11350,11450,40762,246623.0,21539152.0
2019-06-28,11350,11450,11250,11400,28185,245546.0,21539152.0
2019-07-01,11300,11350,11050,11200,77834,241239.0,21539152.0
2019-07-02,11100,11300,11100,11250,24535,242315.0,21539152.0
2019-07-03,11350,11350,11150,11150,27035,240162.0,21539152.0
2019-07-04,11150,11150,10850,10950,50973,235854.0,21539152.0
2019-07-05,10950,11100,10750,10950,56286,235854.0,21539152.0
2019-07-08,10800,10950,10550,10700,71142,230469.0,21539152.0
2019-07-09,10600,10800,10550,10600,39063,228315.0,21539152.0
2019-07-10,10600,10800,10550,10800,30204,232623.0,21539152.0
2019-07-11,10650,10850,10650,10700,23207,230469.0,21539152.0
2019-07-12,10650,10850,10650,10750,23693,231546.0,21539152.0
2019-07-15,10800,11050,10750,11000,64073,236931.0,21539152.0
2019-07-16,11050,11250,10900,11200,48358,241239.0,21539152.0
2019-07-17,11050,11150,10900,11000,31240,236931.0,21539152.0
2019-07-18,11050,11250,10900,11150,94911,240162.0,21539152.0
2019-07-19,11150,11350,11100,11300,62235,243392.0,21539152.0
2019-07-22,11200,11350,11100,11250,25553,242315.0,21539152.0
2019-07-23,11200,11350,11200,11300,46632,243392.0,21539152.0
2019-07-24,11350,11400,11050,11050,24703,238008.0,21539152.0
2019-07-25,11000,11050,10650,10900,73141,234777.0,21539152.0
2019-07-26,10750,10850,10600,10800,43786,232623.0,21539152.0
2019-07-29,10650,10800,10500,10500,45174,226161.0,21539152.0
2019-07-30,10350,10700,10350,10600,30103,228315.0,21539152.0
2019-07-31,10500,10650,10150,10400,48396,224007.0,21539152.0
2019-08-01,10250,10500,10250,10300,34636,221853.0,21539152.0
2019-08-02,10200,10550,10150,10550,46730,227238.0,21539152.0
2019-08-05,10450,10650,10100,10250,100287,220776.0,21539152.0
2019-08-06,10000,10400,9850,9950,150212,214315.0,21539152.0
2019-08-07,9950,10200,9950,10100,50628,217545.0,21539152.0
2019-08-08,10200,10350,10100,10350,51705,222930.0,21539152.0
2019-08-09,10450,10500,10250,10400,34786,224007.0,21539152.0
2019-08-12,10400,10950,10300,10850,148878,233700.0,21539152.0
2019-08-13,10800,11200,10650,11200,145194,241239.0,21539152.0
2019-08-14,11200,11200,10750,10800,91956,232623.0,21539152.0
2019-08-16,10800,10800,10500,10700,56141,230469.0,21539152.0
2019-08-19,10700,10800,10600,10750,41437,231546.0,21539152.0
2019-08-20,10750,10800,10600,10750,31664,231546.0,21539152.0
2019-08-21,10650,10750,10550,10650,54511,229392.0,21539152.0
2019-08-22,10650,10700,10400,10450,64590,225084.0,21539152.0
2019-08-23,10500,10600,10250,10550,58177,227238.0,21539152.0
2019-08-26,10550,10550,10250,10400,41183,224007.0,21539152.0
2019-08-27,10400,10500,10200,10300,72817,221853.0,21539152.0
2019-08-28,10250,10500,10250,10500,39936,226161.0,21539152.0
2019-08-29,10500,10550,10300,10450,10019,225084.0,21539152.0
2019-08-30,10450,10450,10300,10400,50755,224007.0,21539152.0
2019-09-02,10350,10400,10250,10350,26668,222930.0,21539152.0
2019-09-03,10450,10500,10250,10300,39224,221853.0,21539152.0
2019-09-04,10200,10400,10200,10300,69540,221853.0,21539152.0
2019-09-05,10350,10450,10200,10250,81543,220776.0,21539152.0
2019-09-06,10300,10350,10100,10150,72163,218622.0,21539152.0
2019-09-09,10200,10200,9950,10050,110463,216468.0,21539152.0
2019-09-10,10050,10150,9990,10150,26667,218622.0,21539152.0
2019-09-11,10100,10300,10050,10300,23201,221853.0,21539152.0
2019-09-16,10350,10350,10200,10300,45046,221853.0,21539152.0
2019-09-17,10250,10350,10200,10300,32611,221853.0,21539152.0
2019-09-18,10300,10350,10200,10200,64130,219699.0,21539152.0
2019-09-19,10200,10350,10200,10200,42956,219699.0,21539152.0
2019-09-20,10150,10400,10150,10400,72065,224007.0,21539152.0
2019-09-23,10400,10450,10200,10300,39279,221853.0,21539152.0
2019-09-24,10250,10250,10100,10200,54029,219699.0,21539152.0
2019-09-25,10100,10200,9960,10000,149928,215392.0,21539152.0
2019-09-26,10000,10150,10000,10100,39465,217545.0,21539152.0
2019-09-27,10150,10150,10000,10150,29433,218622.0,21539152.0
2019-09-30,10100,10400,9990,10400,89221,224007.0,21539152.0
2019-10-01,10400,10650,10400,10600,132566,228315.0,21539152.0
2019-10-02,10600,10650,10450,10550,67157,227238.0,21539152.0
2019-10-04,10550,10600,10400,10550,37316,227238.0,21539152.0
2019-10-07,10550,10600,10450,10500,34490,,
