바이온(032980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-08-28,553369,595471,553369,595464,370491,24552.0,12400000.0
2000-08-29,586439,592454,553363,556368,186395,22940.0,12400000.0
2000-08-30,559383,565397,547353,547346,153688,22568.0,12400000.0
2000-08-31,547354,556371,520283,529301,182888,21824.0,12400000.0
2000-09-01,529305,544338,529305,538323,139604,22196.0,12400000.0
2000-09-04,532308,538323,520279,538323,131551,22196.0,12400000.0
2000-09-05,538326,547353,523294,541331,220749,22320.0,12400000.0
2000-09-06,514263,538322,514263,532309,79968,21948.0,12400000.0
2000-09-07,517280,526297,493221,505242,194933,20832.0,12400000.0
2000-09-08,505245,508248,478175,496220,131387,20460.0,12400000.0
2000-09-14,478179,493221,457124,469153,123243,19344.0,12400000.0
2000-09-15,451113,484199,451113,454116,177118,18724.0,12400000.0
2000-09-18,424051,436080,399992,399983,91690,16492.0,12400000.0
2000-09-19,366901,384945,354872,354872,299404,14632.0,12400000.0
2000-09-20,363898,384945,354871,372917,202291,15376.0,12400000.0
2000-09-21,366901,366901,330813,336828,132686,13888.0,12400000.0
2000-09-22,321804,327819,297736,306754,208236,12648.0,12400000.0
2000-09-25,297728,330813,297728,324798,132258,13392.0,12400000.0
2000-09-26,315785,351873,315785,345850,114388,14260.0,12400000.0
2000-09-27,345859,381947,339844,369909,323499,15252.0,12400000.0
2000-09-28,372920,381946,351873,363895,269499,15004.0,12400000.0
2000-09-29,378935,402994,360891,387954,490115,15996.0,12400000.0
2000-10-02,381943,399987,360887,384946,284901,15872.0,12400000.0
2000-10-04,366907,430066,360892,430057,779686,17732.0,12400000.0
2000-10-05,448109,469166,430066,436072,662054,17980.0,12400000.0
2000-10-06,430061,445093,402991,421035,342025,17360.0,12400000.0
2000-10-09,421039,445098,396980,399983,336270,16492.0,12400000.0
2000-10-10,384947,421034,384947,415020,274577,17112.0,12400000.0
2000-10-11,406007,433069,366907,430057,384070,17732.0,12400000.0
2000-10-12,430061,481190,430061,481183,705994,19840.0,12400000.0
2000-10-13,478184,505254,424051,424042,1898666,17484.0,12400000.0
2000-10-16,436080,454124,415024,442087,989975,18228.0,12400000.0
2000-10-17,436075,445092,390961,390961,422031,16120.0,12400000.0
2000-10-18,348862,381947,345859,369909,525956,15252.0,12400000.0
2000-10-19,375932,381946,354876,363895,283529,15004.0,12400000.0
2000-10-20,381942,399986,372915,378932,337815,15624.0,12400000.0
2000-10-23,372916,375928,348857,354872,154067,14632.0,12400000.0
2000-10-24,339843,366905,339843,357880,119880,14756.0,12400000.0
2000-10-25,345853,357883,345853,348858,147829,14384.0,12400000.0
2000-10-26,339840,363898,339840,354872,113839,14632.0,12400000.0
2000-10-27,372921,372921,348862,351865,165328,14508.0,12400000.0
2000-10-30,354876,354876,315785,321791,152565,13268.0,12400000.0
2000-10-31,315781,339839,285699,330813,212428,13640.0,12400000.0
2000-11-01,324803,354876,324803,339835,167645,14012.0,12400000.0
2000-11-02,330812,342841,324797,342843,181220,14136.0,12400000.0
2000-11-03,348857,366900,339839,366902,289122,15128.0,12400000.0
2000-11-06,357884,375928,354872,360887,238640,14880.0,12400000.0
2000-11-07,345853,360885,333824,342843,151459,14136.0,12400000.0
2000-11-08,330813,345854,330813,336828,76489,13888.0,12400000.0
2000-11-09,330813,375927,327810,366902,767872,15128.0,12400000.0
2000-11-10,360886,409003,342842,378932,2208528,15624.0,12400000.0
2000-11-13,372920,378935,339844,339835,363626,14012.0,12400000.0
2000-11-14,351873,360890,339843,357880,280323,14756.0,12400000.0
2000-11-15,363898,387956,363898,372917,465947,15376.0,12400000.0
2000-11-16,375932,409008,366905,381939,1237364,15748.0,12400000.0
2000-11-17,381947,384950,363903,375924,418197,15500.0,12400000.0
2000-11-20,369918,381947,366906,369909,267656,15252.0,12400000.0
2000-11-21,360887,363899,339840,360887,281625,14880.0,12400000.0
2000-11-22,339840,372916,339840,354872,361653,14632.0,12400000.0
2000-11-23,360890,360890,327814,333821,201455,13764.0,12400000.0
2000-11-24,330818,348862,324803,345850,173523,14260.0,12400000.0
2000-11-27,348861,366905,345858,363895,270041,15004.0,12400000.0
2000-11-28,351868,360885,345853,348858,137261,14384.0,12400000.0
2000-11-29,336828,360886,327810,336828,607469,13888.0,12400000.0
2000-11-30,339844,345859,321800,339835,152058,14012.0,12400000.0
2000-12-01,324797,348856,318783,342843,236635,14136.0,12400000.0
2000-12-04,342847,357888,339844,345850,235882,14260.0,12400000.0
2000-12-05,351870,384946,351870,384946,1189012,15872.0,12400000.0
2000-12-06,406001,430060,369913,396976,1756937,16368.0,12400000.0
2000-12-07,387958,439079,381944,421035,1644155,17360.0,12400000.0
2000-12-08,421035,469162,418033,469153,1108097,19344.0,12400000.0
2000-12-11,478178,508251,430061,451109,1857762,18600.0,12400000.0
2000-12-12,454115,490203,448101,472161,1194691,19468.0,12400000.0
2000-12-13,469158,526292,460131,526294,1426897,21700.0,12400000.0
2000-12-14,535324,544342,496224,523286,1478814,21576.0,12400000.0
2000-12-15,505247,577423,505247,538323,1574433,22196.0,12400000.0
2000-12-18,538327,601486,526298,601479,1283276,24800.0,12400000.0
2000-12-19,595471,670660,559383,601479,1829718,24800.0,12400000.0
2000-12-20,601481,604483,529305,556368,878629,22940.0,12400000.0
2000-12-21,526292,526292,490205,490205,95052,20212.0,12400000.0
2000-12-22,433063,490207,433063,433065,675237,17856.0,12400000.0
2000-12-26,424044,484190,424044,484190,455902,19964.0,12400000.0
2001-01-02,526297,541338,526297,541331,48551,22320.0,12400000.0
2001-01-03,604486,604486,601483,604486,142163,24924.0,12400000.0
2001-01-04,676672,676672,676672,676663,39293,27900.0,12400000.0
2001-01-05,706743,742831,604485,616516,1666755,25420.0,12400000.0
2001-01-08,646599,688702,571411,688693,2355495,28396.0,12400000.0
2001-01-09,694713,769891,646596,769893,1804120,31744.0,12400000.0
2001-01-10,796965,860123,781932,860114,1617688,35464.0,12400000.0
2001-01-11,890196,944328,812006,908233,2158120,37448.0,12400000.0
2001-01-12,902223,962370,799974,799967,3589257,32984.0,12400000.0
2001-01-15,769896,836067,712761,736811,6166589,30380.0,12400000.0
2001-01-16,760878,763881,679675,706737,2237105,29140.0,12400000.0
2001-01-17,709742,790944,679669,790944,2381671,32612.0,12400000.0
2001-01-18,818020,884182,818020,860114,1532779,35464.0,12400000.0
2001-01-19,827035,902224,772904,787937,1542040,32488.0,12400000.0
2001-01-22,769891,881166,769891,881166,1028897,36332.0,12400000.0
2001-01-26,908237,986427,860120,953344,1781303,39308.0,12400000.0
2001-01-29,950336,1052585,932292,992440,1449412,40920.0,12400000.0
2001-01-30,1025529,1067632,965383,1013492,1185219,41788.0,12400000.0
2001-01-31,1007485,1034546,923271,1013492,602707,41788.0,12400000.0
2001-02-01,977406,1133786,968380,1115743,882448,46004.0,12400000.0
2001-02-02,1154843,1233033,1097699,1175891,820992,48484.0,12400000.0
2001-02-05,1142818,1217996,1118760,1160854,495114,47864.0,12400000.0
2001-02-06,1263105,1266116,1184915,1263105,624954,52080.0,12400000.0
2001-02-07,1266120,1413483,1266120,1413475,1045263,58280.0,12400000.0
2001-02-08,1410472,1428516,1248068,1290172,1686248,53196.0,12400000.0
2001-02-09,1323252,1395427,1272131,1293179,634209,53320.0,12400000.0
2001-02-12,1314235,1392425,1239048,1347312,678183,55552.0,12400000.0
2001-02-13,1356342,1389419,1332283,1356334,327388,55924.0,12400000.0
2001-02-14,1356337,1383399,1302206,1341297,339438,55304.0,12400000.0
2001-02-15,1353328,1464604,1347313,1455578,622964,60016.0,12400000.0
2001-02-16,1440540,1500687,1401441,1452571,244799,59892.0,12400000.0
2001-02-19,1419493,1587902,1419493,1563845,420816,64480.0,12400000.0
2001-02-20,1623998,1623998,1533780,1557830,279787,64232.0,12400000.0
2001-02-21,1551818,1593922,1509716,1560837,276026,64356.0,12400000.0
2001-02-22,1509714,1554819,1428513,1470615,205705,60636.0,12400000.0
2001-02-23,1428518,1485662,1329272,1392423,244507,57412.0,12400000.0
2001-02-26,1395426,1428511,1242048,1416482,442797,58404.0,12400000.0
2001-02-27,1446563,1446563,1353331,1356334,194343,55924.0,12400000.0
2001-02-28,1248069,1353330,1248069,1350320,221077,55676.0,12400000.0
2001-03-02,1326269,1353331,1302211,1338290,163728,55180.0,12400000.0
2001-03-05,1338299,1422505,1233039,1398438,244354,57660.0,12400000.0
2001-03-06,1398438,1458585,1383397,1434527,178188,59148.0,12400000.0
2001-03-07,1473625,1488657,1383396,1428512,258509,58900.0,12400000.0
2001-03-08,1431523,1485655,1404453,1458586,204305,60140.0,12400000.0
2001-03-09,1458589,1485660,1416486,1443549,146446,59520.0,12400000.0
2001-03-12,1383401,1458589,1383401,1443549,162357,59520.0,12400000.0
2001-03-13,1368372,1437545,1341301,1368364,144809,56420.0,12400000.0
2001-03-14,1413486,1413486,1341302,1350320,156850,55676.0,12400000.0
2001-03-15,1293182,1362355,1263109,1272127,174404,52452.0,12400000.0
2001-03-16,1245060,1299192,1187917,1263105,170206,52080.0,12400000.0
2001-03-19,1205966,1296194,1205966,1290172,105840,53196.0,12400000.0
2001-03-20,1308224,1356341,1287168,1302201,73715,53692.0,12400000.0
2001-03-21,1293179,1356337,1287165,1323253,218664,54560.0,12400000.0
2001-03-22,1341295,1479640,1341295,1470615,391979,60636.0,12400000.0
2001-03-23,1506701,1590915,1488657,1581889,467048,65224.0,12400000.0
2001-03-26,1536782,1605955,1503706,1545800,229136,63736.0,12400000.0
2001-03-27,1509715,1581891,1509715,1524748,235281,62868.0,12400000.0
2001-03-28,1527759,1563847,1515730,1542793,184557,63612.0,12400000.0
2001-03-29,1509716,1581891,1509716,1572867,328385,64852.0,12400000.0
2001-03-30,1563852,1608966,1467617,1503697,403505,62000.0,12400000.0
2001-04-02,1413480,1503699,1323253,1323253,263148,54560.0,12400000.0
2001-04-03,1323259,1323259,1166877,1233031,701508,50840.0,12400000.0
2001-04-04,1112746,1239054,1112746,1239046,194729,51088.0,12400000.0
2001-04-06,1284165,1347314,1217995,1284157,247177,52948.0,12400000.0
2001-04-09,1211983,1263112,1202965,1202957,143627,49600.0,12400000.0
2001-04-10,1233033,1233033,1127772,1157846,328466,47740.0,12400000.0
2001-04-11,1127776,1187923,1076647,1142809,263351,47120.0,12400000.0
2001-04-12,1145821,1196951,1115748,1172883,192950,48360.0,12400000.0
2001-04-13,1206212,1312837,1206212,1312830,238624,48856.0,12400000.0
2001-04-16,1349483,1469441,1346155,1359478,290010,50592.0,12400000.0
2001-04-17,1342815,1366142,1279512,1366143,83892,50840.0,12400000.0
2001-04-18,1389468,1399461,1336159,1366143,292209,50840.0,12400000.0
2001-04-19,1366142,1439448,1359475,1366143,300996,50840.0,12400000.0
2001-04-20,1399466,1456112,1342819,1436116,335761,53444.0,12400000.0
2001-04-23,1436122,1606051,1432784,1599386,352083,59520.0,12400000.0
2001-04-24,1566069,1639374,1539405,1569398,195728,58404.0,12400000.0
2001-04-25,1546078,1592729,1542749,1542742,137459,57412.0,12400000.0
2001-04-26,1549410,1582729,1472766,1512753,212631,56296.0,12400000.0
2001-04-27,1482762,1532751,1456107,1506089,164297,56048.0,12400000.0
2001-04-30,1499424,1582733,1499424,1516085,181478,56420.0,12400000.0
2001-05-02,1509426,1546075,1419460,1432784,281290,53320.0,12400000.0
2001-05-03,1399468,1452786,1352825,1429452,208115,53196.0,12400000.0
2001-05-04,1399463,1426125,1382802,1399463,130600,52080.0,12400000.0
2001-05-07,1432785,1506091,1396137,1476100,385568,54932.0,12400000.0
2001-05-08,1449448,1466108,1399468,1429452,290735,53196.0,12400000.0
2001-05-09,1432783,1519421,1419461,1516085,366244,56420.0,12400000.0
2001-05-10,1526085,1696014,1526085,1696016,1092530,63116.0,12400000.0
2001-05-11,1729340,1875953,1699358,1799310,987154,66960.0,12400000.0
2001-05-14,1769317,1782650,1586058,1586058,579869,59024.0,12400000.0
2001-05-15,1466100,1549409,1396131,1446112,1318747,53816.0,12400000.0
2001-05-16,1492770,1572733,1446117,1452776,607796,54064.0,12400000.0
2001-05-17,1452779,1519419,1412793,1456108,335334,54188.0,12400000.0
2001-05-18,1466104,1629377,1466104,1532745,686256,57040.0,12400000.0
2001-05-21,1549410,1592725,1349480,1349482,2174329,50220.0,12400000.0
2001-05-22,1356153,1376141,1189552,1222864,3599655,45508.0,12400000.0
2001-05-23,1239533,1262859,1192880,1222864,1317601,45508.0,12400000.0
2001-05-24,1176217,1366142,1176217,1326158,1449532,49352.0,12400000.0
2001-05-25,1272846,1332819,1259514,1266181,764814,47120.0,12400000.0
2001-05-28,1266179,1296171,1199539,1216200,492577,45260.0,12400000.0
2001-05-29,1232860,1262850,1212870,1232860,483218,45880.0,12400000.0
2001-05-30,1216205,1332825,1199544,1262849,814746,46996.0,12400000.0
2001-05-31,1242854,1252847,1206205,1216200,350128,45260.0,12400000.0
2001-06-01,1232869,1242862,1192882,1199540,272651,44640.0,12400000.0
2001-06-04,1172893,1216207,1086255,1132899,476056,42160.0,12400000.0
2001-06-05,1116244,1132903,999623,1006281,1186933,37448.0,12400000.0
2001-06-07,1009614,1116240,966300,1069590,896318,39804.0,12400000.0
2001-06-08,1072932,1166227,1072932,1132899,866938,42160.0,12400000.0
2001-06-11,1082926,1132906,1082926,1082918,345931,40300.0,12400000.0
2001-06-12,1062925,1136231,1016282,1096246,1117546,53035.0,16120000.0
2001-06-13,1099580,1226196,1082921,1226196,1171534,59322.0,16120000.0
2001-06-14,1262853,1326157,1246193,1276177,1641368,61740.0,16120000.0
2001-06-15,1236192,1282843,1189549,1252853,557291,60611.0,16120000.0
2001-06-18,1269519,1329493,1242856,1242857,924384,60128.0,16120000.0
2001-06-19,1229534,1262855,1176216,1186212,543204,57387.0,16120000.0
2001-06-20,1142899,1242859,1089591,1106242,589438,53518.0,16120000.0
2001-06-21,1116243,1236192,1116243,1236192,1301386,59805.0,16120000.0
2001-06-22,1252848,1289505,1206206,1249521,863420,60450.0,16120000.0
2001-06-25,1249526,1312837,1206212,1312830,849202,63513.0,16120000.0
2001-06-26,1316160,1386138,1226194,1282841,1208442,62062.0,16120000.0
2001-06-27,1282840,1316160,1242854,1249521,399563,60450.0,16120000.0
2001-06-28,1222872,1292841,1199547,1239525,432136,59966.0,16120000.0
2001-06-29,1269525,1322834,1229538,1256185,681959,60772.0,16120000.0
2001-07-02,1246196,1289511,1212876,1212868,401764,58677.0,16120000.0
2001-07-03,1232860,1272846,1196211,1266181,435617,61256.0,16120000.0
2001-07-04,1282842,1416122,1266182,1416123,2732093,68510.0,16120000.0
2001-07-05,1416121,1512753,1399461,1439448,2799610,69638.0,16120000.0
2001-07-06,1432784,1509427,1409467,1466104,1505461,70928.0,16120000.0
2001-07-09,1466103,1486101,1292837,1292837,1302972,62546.0,16120000.0
2001-07-10,1296170,1446111,1289505,1446112,1924116,69961.0,16120000.0
2001-07-11,1416120,1566070,1349480,1529413,2487640,73991.0,16120000.0
2001-07-12,1549417,1642712,1346158,1346150,6187405,65125.0,16120000.0
2001-07-13,1349483,1372809,1186211,1186212,5790985,57387.0,16120000.0
2001-07-16,1046265,1046265,1046265,1046265,247804,50617.0,16120000.0
2001-07-18,922979,1022948,922979,922979,6610409,44652.0,16120000.0
2001-07-19,873002,906322,813027,819686,12858575,39655.0,16120000.0
2001-07-20,833016,899656,813027,819686,8167332,39655.0,16120000.0
2001-07-23,799689,829680,723054,723056,2970775,34980.0,16120000.0
2001-07-24,673080,706400,636422,669743,7980036,32401.0,16120000.0
2001-07-25,663081,713061,636418,649751,4791014,31434.0,16120000.0
2001-07-26,686411,726388,673079,726388,5217898,35142.0,16120000.0
2001-07-27,769709,809695,756377,766373,7265892,37076.0,16120000.0
2001-07-30,766369,813021,736387,773037,4780683,37398.0,16120000.0
2001-07-31,796363,806357,759705,766373,3645908,37076.0,16120000.0
2001-08-01,766373,803031,766373,776369,3867163,37560.0,16120000.0
2001-08-02,799693,866334,783033,866334,9512270,41912.0,16120000.0
2001-08-03,892995,892995,806357,806357,5491199,39010.0,16120000.0
2001-08-06,799693,819690,789698,799693,2360477,38688.0,16120000.0
2001-08-07,793035,799691,756377,766373,2101224,37076.0,16120000.0
2001-08-08,749717,789704,743051,746380,1876776,36109.0,16120000.0
2001-08-09,729723,779703,706397,733052,3357994,35464.0,16120000.0
2001-08-10,739721,763047,729727,736384,1267151,35625.0,16120000.0
2001-08-13,743051,759712,723063,746380,1769813,36109.0,16120000.0
2001-08-14,759710,763047,733055,736384,1672540,35625.0,16120000.0
2001-08-16,716397,719734,673082,679739,1491229,32885.0,16120000.0
2001-08-17,683071,696402,663082,666411,1138643,32240.0,16120000.0
2001-08-20,633091,689737,626425,659747,1661271,31918.0,16120000.0
2001-08-21,649755,673081,643089,646419,1156888,31273.0,16120000.0
2001-08-22,639758,639758,623097,626426,1291625,30306.0,16120000.0
2001-08-23,636418,693064,619758,633090,4051977,30628.0,16120000.0
2001-08-24,633092,653080,626426,626426,1261812,30306.0,16120000.0
2001-08-27,633090,656416,626424,633090,1192198,30628.0,16120000.0
2001-08-28,633090,643084,619758,633090,1182522,30628.0,16120000.0
2001-08-29,636421,673078,576446,586442,3885890,28371.0,16120000.0
2001-08-30,566452,573118,529795,553121,1819462,26759.0,16120000.0
2001-08-31,533135,559790,489821,489812,2724993,23696.0,16120000.0
2001-09-03,489815,516469,483149,493144,2200321,23858.0,16120000.0
2001-09-04,493146,506477,476485,503140,1398857,24341.0,16120000.0
2001-09-05,493146,523137,483151,503140,2057136,24341.0,16120000.0
2001-09-06,516474,563127,506480,539793,5988203,26114.0,16120000.0
2001-09-07,533134,559788,516473,546457,2120392,26437.0,16120000.0
2001-09-10,553123,573121,539801,539793,2452338,26114.0,16120000.0
2001-09-11,546467,563128,539802,556453,1581642,26920.0,16120000.0
2001-09-12,489815,513132,489815,493144,2184842,23858.0,16120000.0
2001-09-13,499817,549798,496479,549789,1524842,26598.0,16120000.0
2001-09-14,566455,613107,549794,613098,4996525,29661.0,16120000.0
2001-09-17,613106,666415,539799,596438,7626669,28855.0,16120000.0
2001-09-18,629762,666411,609765,666411,4652120,32240.0,16120000.0
2001-09-19,699738,739725,656423,673075,3451272,32562.0,16120000.0
2001-09-20,649751,679743,606437,659747,2470102,31918.0,16120000.0
2001-09-21,669748,696402,629762,683071,3111963,33046.0,16120000.0
2001-09-24,683076,763048,683076,763041,2470128,36915.0,16120000.0
2001-09-25,839686,853018,673084,673075,6227240,32562.0,16120000.0
2001-09-26,673076,699731,593104,593106,8466818,28694.0,16120000.0
2001-09-27,573120,576449,526468,563117,7421592,27243.0,16120000.0
2001-09-28,589776,623097,556456,559785,10031682,27082.0,16120000.0
2001-10-04,573118,589778,566453,569781,4802354,27565.0,16120000.0
2001-10-05,573120,583114,543128,546457,3819289,26437.0,16120000.0
2001-10-08,533136,553125,516476,516469,2552743,24986.0,16120000.0
2001-10-09,533132,563124,529795,553121,3956960,26759.0,16120000.0
2001-10-10,543132,609773,539803,566449,6934010,27404.0,16120000.0
2001-10-11,626426,626426,576446,586442,4889496,28371.0,16120000.0
2001-10-12,599775,606440,549794,563117,2855943,27243.0,16120000.0
2001-10-15,563121,589776,563121,576446,2107641,27888.0,16120000.0
2001-10-16,576447,643088,576447,619762,8270711,29983.0,16120000.0
2001-10-17,636425,673083,616436,656415,7124234,31756.0,16120000.0
2001-10-18,649756,689743,639762,656415,4448049,31756.0,16120000.0
