삼보모터스(053700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-07-24,67677,71581,67081,67081,67855,5704.0,5093000.0
2003-07-25,66490,71587,66490,69178,89170,5882.0,5093000.0
2003-07-28,68589,73986,68589,72172,94311,6137.0,5093000.0
2003-07-29,67691,71297,63812,64086,198546,5450.0,5093000.0
2003-07-30,62299,67696,62299,65584,95434,5577.0,5093000.0
2003-07-31,68871,68871,65588,67081,86681,5704.0,5093000.0
2003-08-01,67091,73979,65002,70376,114510,5984.0,5093000.0
2003-08-04,70099,74277,69503,70076,36736,5959.0,5093000.0
2003-08-05,69799,73380,69799,69777,39755,5933.0,5093000.0
2003-08-06,68282,70097,67089,69477,42836,5908.0,5093000.0
2003-08-07,69509,71896,69509,71872,28684,6112.0,5093000.0
2003-08-08,70696,75471,69503,70376,54813,5984.0,5093000.0
2003-08-11,70099,70696,68284,70076,25888,5959.0,5093000.0
2003-08-12,69204,71591,67986,70076,42390,5959.0,5093000.0
2003-08-13,70106,72493,68291,71872,64621,6112.0,5093000.0
2003-08-14,70703,75179,69808,72172,26108,6137.0,5093000.0
2003-08-18,73687,73687,70703,71872,37523,6112.0,5093000.0
2003-08-19,71892,73086,65899,70675,106525,6010.0,5093000.0
2003-08-20,68871,70686,67081,67081,133915,5704.0,5093000.0
2003-08-21,68288,68885,62917,64086,63818,5450.0,5093000.0
2003-08-22,63219,66204,63219,65284,53065,5551.0,5093000.0
2003-08-25,63810,65600,63511,63487,35998,5399.0,5093000.0
2003-08-26,62587,63507,61692,62290,52744,5297.0,5093000.0
2003-08-27,67083,67083,60195,61092,37416,5195.0,5093000.0
2003-08-28,61084,62277,58995,59295,38353,5042.0,5093000.0
2003-08-29,59293,60188,58100,59295,16152,5042.0,5093000.0
2003-09-01,59305,59305,55699,55701,36447,4736.0,5093000.0
2003-09-02,54205,56020,54205,54802,34436,4660.0,5093000.0
2003-09-03,55697,55697,53907,54802,44041,4660.0,5093000.0
2003-09-04,54800,61091,54800,61092,104642,5195.0,5093000.0
2003-09-05,63507,66491,59902,62590,89007,5322.0,5093000.0
2003-09-08,64116,64116,58421,58696,28434,4991.0,5093000.0
2003-09-09,56327,58715,54811,57198,33759,4864.0,5093000.0
2003-09-15,55399,62585,55399,61691,14312,5246.0,5093000.0
2003-09-16,60792,61986,59002,61392,14827,5220.0,5093000.0
2003-09-17,60498,62612,59603,62590,45864,5322.0,5093000.0
2003-09-18,62912,63509,59904,63188,25182,5373.0,5093000.0
2003-09-19,64398,64398,61091,61392,10056,5220.0,5093000.0
2003-09-22,63499,63499,57208,60194,29723,5118.0,5093000.0
2003-09-23,61086,61683,56909,60194,29899,5118.0,5093000.0
2003-09-24,61685,61685,59895,60493,20261,5144.0,5093000.0
2003-09-25,59318,59617,56931,58995,33141,5017.0,5093000.0
2003-09-26,59294,61084,58697,59595,23736,5068.0,5093000.0
2003-09-29,59893,60191,58699,60194,78936,5118.0,5093000.0
2003-09-30,59894,67379,59894,67381,170631,5730.0,5093000.0
2003-10-01,68877,69200,64699,69178,101323,5882.0,5093000.0
2003-10-02,69206,74279,69206,70675,291764,6010.0,5093000.0
2003-10-06,71888,79075,71888,76664,215087,6519.0,5093000.0
2003-10-07,75769,77883,68881,70376,217237,5984.0,5093000.0
2003-10-08,67688,73382,67688,70376,87670,5984.0,5093000.0
2003-10-09,69209,71297,66796,71274,141959,6061.0,5093000.0
2003-10-10,73083,73680,68284,70076,84315,5959.0,5093000.0
2003-10-13,71888,71888,67984,69477,50097,5908.0,5093000.0
2003-10-14,71877,71877,66482,66482,80276,5653.0,5093000.0
2003-10-15,67081,68871,65887,67081,84132,5704.0,5093000.0
2003-10-16,68866,68866,64391,65883,67412,5602.0,5093000.0
2003-10-17,64711,67994,58120,58097,176417,4940.0,5093000.0
2003-10-20,53909,58708,53909,55701,93009,4736.0,5093000.0
2003-10-21,56330,58120,55409,57797,81041,4915.0,5093000.0
2003-10-22,56327,57521,56327,57198,55213,4864.0,5093000.0
2003-10-23,56325,63810,56325,63787,177790,5424.0,5093000.0
2003-10-24,70991,71290,60498,62290,243239,5297.0,5093000.0
2003-10-27,63801,63801,59897,61392,39043,5220.0,5093000.0
2003-10-28,62902,62902,56909,59894,135921,5093.0,5093000.0
2003-10-29,59018,60510,57824,58396,36004,4966.0,5093000.0
2003-10-30,57813,59603,55699,55701,50912,4736.0,5093000.0
2003-10-31,55109,59312,55109,57198,20267,4864.0,5093000.0
2003-11-03,59607,63810,59607,63787,227562,5424.0,5093000.0
2003-11-04,66796,71297,66498,71274,802722,6061.0,5093000.0
2003-11-05,77868,77868,63498,66482,420806,5653.0,5093000.0
2003-11-06,66487,73973,66487,68279,896775,5806.0,5093000.0
2003-11-07,69199,70989,60198,61991,513025,5271.0,5093000.0
2003-11-10,59293,62277,57802,59295,108761,5042.0,5093000.0
2003-11-11,59890,66181,59294,66183,242308,5628.0,5093000.0
2003-11-12,66502,69810,63518,65584,125774,5577.0,5093000.0
2003-11-13,65306,68291,64113,64685,87231,5500.0,5093000.0
2003-11-14,64095,68272,64095,66482,81190,5653.0,5093000.0
2003-11-17,67090,67090,58710,62889,155716,5348.0,5093000.0
2003-11-18,62903,63500,60193,60493,64864,5144.0,5093000.0
2003-11-19,60792,63801,60196,61392,124017,5220.0,5093000.0
2003-11-20,60794,62908,60496,61691,75068,5246.0,5093000.0
2003-11-21,61384,68570,60489,66482,115126,5653.0,5093000.0
2003-11-24,68281,68281,62612,62590,68037,5322.0,5093000.0
2003-11-25,66181,68866,62601,65883,76981,5602.0,5093000.0
2003-11-26,65296,70394,64699,69178,277231,5882.0,5093000.0
2003-11-27,69171,69495,61091,61092,366402,5195.0,5093000.0
2003-11-28,59893,62279,56909,59894,91275,5093.0,5093000.0
2003-12-01,59915,61706,57527,58995,62425,5017.0,5093000.0
2003-12-02,59893,61384,58102,59894,61094,5093.0,5093000.0
2003-12-03,66482,66482,59893,59894,103849,5093.0,5093000.0
2003-12-04,59615,61704,57824,58396,341952,4966.0,5093000.0
2003-12-05,61105,65308,59912,65284,539355,5551.0,5093000.0
2003-12-08,70690,73078,66189,68579,657387,5831.0,5093000.0
2003-12-09,71588,76686,69499,76365,1000829,6494.0,5093000.0
2003-12-10,73687,76398,71001,71872,425100,6112.0,5093000.0
2003-12-11,71890,73680,70099,70076,325120,5959.0,5093000.0
2003-12-12,68883,71295,68286,70675,332714,6010.0,5093000.0
2003-12-15,71897,74881,62297,64985,682864,5526.0,5093000.0
2003-12-16,63496,68269,62278,65883,275391,5602.0,5093000.0
2003-12-17,65288,68570,64393,66482,149192,5653.0,5093000.0
2003-12-18,66479,69189,65883,65883,159868,5602.0,5093000.0
2003-12-19,60212,62002,58122,58696,344394,4991.0,5093000.0
2003-12-22,58995,61681,58697,59595,175451,5068.0,5093000.0
2003-12-23,60487,61084,59592,59595,72105,5068.0,5093000.0
2003-12-24,58701,62903,58701,60493,44890,5144.0,5093000.0
2003-12-26,55111,59314,55111,57797,32043,4915.0,5093000.0
2003-12-29,56027,59310,54510,56899,50490,4838.0,5093000.0
2003-12-30,57225,58419,56926,57797,65937,4915.0,5093000.0
2004-01-02,58100,59890,56907,59295,36440,5042.0,5093000.0
2004-01-05,58710,62912,58710,62889,59152,8098.0,7712594.0
2004-01-06,62899,68269,62899,66183,103078,8522.0,7712594.0
2004-01-07,65901,68587,62594,64386,53540,8291.0,7712594.0
2004-01-08,65308,67994,63518,65284,112134,8407.0,7712594.0
2004-01-09,68284,71890,65897,70376,210439,9062.0,7712594.0
2004-01-12,73680,73680,62291,62889,137805,8098.0,7712594.0
2004-01-13,62284,64696,60196,61392,62796,7905.0,7712594.0
2004-01-14,59603,64402,59603,62290,13209,8021.0,7712594.0
2004-01-15,59895,62282,59895,60793,57584,7828.0,7712594.0
2004-01-16,60489,62902,56909,59894,51733,7713.0,7712594.0
2004-01-19,60491,67081,60491,67081,285327,8638.0,7712594.0
2004-01-20,72473,74860,62901,66482,413960,8561.0,7712594.0
2004-01-26,67675,67675,59893,59894,136852,7713.0,7712594.0
2004-01-27,58701,63500,58701,60793,85407,7828.0,7712594.0
2004-01-28,59594,61384,59594,60194,62879,7751.0,7712594.0
2004-01-29,59298,61088,59298,60793,26638,7828.0,7712594.0
2004-01-30,59901,63805,59901,62290,46703,8021.0,7712594.0
2004-02-02,68276,68276,61389,61392,46672,7905.0,7712594.0
2004-02-03,60198,61690,60198,61691,41279,7944.0,7712594.0
2004-02-04,60496,61988,60496,61991,38716,7983.0,7712594.0
2004-02-05,60492,61983,60492,60493,27675,7790.0,7712594.0
2004-02-06,60195,61687,60195,61092,22511,7867.0,7712594.0
2004-02-09,58997,61384,58997,59894,49054,7713.0,7712594.0
2004-02-10,59300,61091,59300,61092,17956,7867.0,7712594.0
2004-02-11,60794,66190,60794,61691,41332,7944.0,7712594.0
2004-02-12,61682,68570,61682,66482,91379,8561.0,7712594.0
2004-02-13,65596,69499,58708,62290,97239,8021.0,7712594.0
2004-02-16,61393,64104,61095,62290,51722,8021.0,7712594.0
2004-02-17,61690,62908,61093,61691,40087,7944.0,7712594.0
2004-02-18,61687,62906,61091,61092,28442,7867.0,7712594.0
2004-02-19,61983,62282,60790,60793,22509,7828.0,7712594.0
2004-02-20,60788,62902,59893,60194,36502,7751.0,7712594.0
2004-02-23,59592,61681,59592,59595,16080,7674.0,7712594.0
2004-02-24,59890,61084,59293,59295,20817,7635.0,7712594.0
2004-02-25,58109,62286,58109,61691,23117,7944.0,7712594.0
2004-02-26,60191,61683,59594,59894,16335,7713.0,7712594.0
2004-02-27,59596,64097,59596,60493,12781,7790.0,7712594.0
2004-03-02,62585,62908,60198,61691,14262,7944.0,7712594.0
2004-03-03,61384,61384,59893,59894,6868,7713.0,7712594.0
2004-03-04,59599,61389,59599,61092,13551,7867.0,7712594.0
2004-03-05,59899,62908,59899,61691,41540,7944.0,7712594.0
2004-03-08,61683,61683,58102,59894,72875,7713.0,7712594.0
2004-03-09,59890,59890,59293,59295,14128,7635.0,7712594.0
2004-03-10,59615,59615,53919,58696,28745,7558.0,7712594.0
2004-03-11,57804,61384,56014,60194,50227,7751.0,7712594.0
2004-03-12,58401,60489,53901,59894,92624,7713.0,7712594.0
2004-03-15,59890,59890,58100,59295,43688,7635.0,7712594.0
2004-03-16,58401,63498,58401,59894,88248,7713.0,7712594.0
2004-03-17,61981,61981,59893,60194,38698,7751.0,7712594.0
2004-03-18,59902,62612,59902,62590,83189,8060.0,7712594.0
2004-03-19,62279,68868,61981,66482,91056,8561.0,7712594.0
2004-03-22,64703,64703,62912,62889,62986,8098.0,7712594.0
2004-03-23,59904,63211,59605,62889,10995,8098.0,7712594.0
2004-03-24,60206,64110,60206,64086,5637,8252.0,7712594.0
2004-03-25,61095,63805,60797,62590,24896,8060.0,7712594.0
2004-03-26,62906,62906,61091,61392,31671,7905.0,7712594.0
2004-03-29,62910,63507,61692,62590,40418,8060.0,7712594.0
2004-03-30,61692,62612,61692,62590,22073,8060.0,7712594.0
2004-03-31,62921,65905,62299,65284,72495,8407.0,7712594.0
2004-04-01,66185,67379,64096,67381,62643,8677.0,7712594.0
2004-04-02,69492,70089,64693,67081,47351,8638.0,7712594.0
2004-04-06,66198,74876,64705,70975,416585,9139.0,7712594.0
2004-04-07,68269,74857,68269,72471,157054,9332.0,7712594.0
2004-04-08,73683,73683,66496,70675,90825,9101.0,7712594.0
2004-04-09,73090,75478,68887,71872,268520,9255.0,7712594.0
2004-04-12,69500,71291,68879,69477,24042,8947.0,7712594.0
2004-04-13,69503,72487,67986,70076,263981,9024.0,7712594.0
2004-04-14,71295,72787,68883,70975,155190,9139.0,7712594.0
2004-04-16,70990,71587,65893,68878,54232,8869.0,7712594.0
2004-04-19,67985,68284,62291,62889,66917,8098.0,7712594.0
2004-04-20,61698,65603,61698,64386,123730,8291.0,7712594.0
2004-04-21,63211,65896,63211,63188,34693,9153.0,8675986.0
2004-04-22,63514,65602,62618,64086,78132,9283.0,8675986.0
2004-04-23,66796,66796,61698,64086,85356,9283.0,8675986.0
2004-04-26,63514,64409,62917,64386,42083,9327.0,8675986.0
2004-04-27,62289,64402,61692,62290,52740,9023.0,8675986.0
2004-04-28,62295,65901,61997,64386,33502,9327.0,8675986.0
2004-04-29,64411,65903,63516,64985,46890,9413.0,8675986.0
2004-04-30,65306,65306,63516,64985,55020,9413.0,8675986.0
2004-05-03,64703,71889,61097,62889,717562,9110.0,8675986.0
2004-05-04,65903,65903,63516,64985,130516,9413.0,8675986.0
2004-05-06,64398,64398,57809,61392,113959,8893.0,8675986.0
2004-05-07,58421,61405,58421,58696,44665,8502.0,8675986.0
2004-05-10,55399,59004,54802,54802,115290,7939.0,8675986.0
2004-05-11,53913,56624,53316,56599,42463,8199.0,8675986.0
2004-05-12,55702,59904,55702,56000,61466,8112.0,8675986.0
2004-05-13,55996,57512,55100,55102,44252,7982.0,8675986.0
2004-05-14,55103,58410,53909,55701,16423,8069.0,8675986.0
2004-05-17,54795,56908,52110,53006,10468,7678.0,8675986.0
2004-05-18,53005,54497,48505,53006,18443,7678.0,8675986.0
2004-05-19,52112,54499,49427,53605,20548,7765.0,8675986.0
2004-05-20,53310,55100,52713,54802,42492,7939.0,8675986.0
2004-05-21,53913,56922,52720,56899,22327,8242.0,8675986.0
2004-05-24,56922,58414,54212,56899,24736,8242.0,8675986.0
2004-05-25,55706,58118,55706,57498,10518,8329.0,8675986.0
2004-05-27,58701,60492,57508,60493,74397,8763.0,8675986.0
2004-05-28,59617,60811,58423,58995,13433,8546.0,8675986.0
2004-05-31,59318,59318,57826,58995,4655,8546.0,8675986.0
2004-06-01,56929,59913,56929,58396,17279,8459.0,8675986.0
2004-06-02,58419,59612,57822,58097,1626,8416.0,8675986.0
2004-06-03,58122,59316,57227,58696,9605,8502.0,8675986.0
2004-06-04,58719,58719,56929,58396,8151,8459.0,8675986.0
2004-06-07,59612,59612,57225,58097,15340,8416.0,8675986.0
2004-06-08,59310,59310,56624,56899,21150,8242.0,8675986.0
2004-06-09,56924,58118,56924,57198,4798,8286.0,8675986.0
2004-06-10,57521,57820,56924,57498,10077,8329.0,8675986.0
2004-06-11,54806,58412,54806,56000,40954,8112.0,8675986.0
2004-06-14,53915,57521,53915,57498,2454,8329.0,8675986.0
2004-06-15,56922,56922,56027,56899,3169,8242.0,8675986.0
2004-06-16,56018,56913,53905,54204,36455,7852.0,8675986.0
2004-06-17,53902,55693,53902,53905,23009,7808.0,8675986.0
2004-06-18,53900,55093,53303,53306,9751,7722.0,8675986.0
2004-06-21,52110,59295,51513,53306,76865,7722.0,8675986.0
2004-06-22,52112,55096,52112,53905,58918,7808.0,8675986.0
2004-06-23,55688,56309,52108,52707,13507,7635.0,8675986.0
2004-06-24,52112,56314,52112,53905,11469,7808.0,8675986.0
2004-06-25,52707,55989,52707,53306,7132,7722.0,8675986.0
2004-06-28,57803,58101,52408,53006,6064,7678.0,8675986.0
2004-06-29,52415,56319,52415,54802,26600,7939.0,8675986.0
2004-06-30,53012,55100,53012,55102,12649,7982.0,8675986.0
2004-07-01,53907,55100,53907,55102,1993,7982.0,8675986.0
2004-07-02,53900,54198,53005,53006,2394,7678.0,8675986.0
2004-07-05,53024,59018,53024,58696,30236,8502.0,8675986.0
2004-07-06,58718,65308,56032,65284,174590,9457.0,8675986.0
2004-07-07,64705,68286,59906,63487,151734,9197.0,8675986.0
2004-07-08,65885,66482,61384,66482,121086,9630.0,8675986.0
2004-07-09,64103,69175,61691,68878,118935,9977.0,8675986.0
2004-07-12,68871,69169,64693,67081,14575,9717.0,8675986.0
2004-07-13,66484,66484,60492,60493,22613,8763.0,8675986.0
2004-07-14,61396,65300,59307,62889,20043,9110.0,8675986.0
2004-07-15,63518,65607,60509,65284,44977,9457.0,8675986.0
2004-07-16,62917,68885,62917,64386,113305,9327.0,8675986.0
2004-07-19,65899,65899,62915,63787,1773,9240.0,8675986.0
2004-07-20,65883,67076,61382,65883,2034,9544.0,8675986.0
2004-07-21,64991,68274,64991,67081,7439,9717.0,8675986.0
2004-07-22,68269,68269,60487,65883,26110,9544.0,8675986.0
2004-07-23,67685,70694,65895,69777,102246,10108.0,8675986.0
2004-07-26,68877,76088,64699,68878,105275,9977.0,8675986.0
2004-07-27,68887,72493,67992,71872,69638,10411.0,8675986.0
2004-07-28,73683,73683,68883,70675,22989,10238.0,8675986.0
2004-07-29,65891,70988,65891,68579,15055,9934.0,8675986.0
2004-07-30,65896,68582,62912,62889,14981,9110.0,8675986.0
2004-08-02,65591,65591,61091,61092,4118,8850.0,8675986.0
2004-08-03,58100,67673,58100,65883,16218,9544.0,8675986.0
2004-08-04,62910,68878,61095,62290,10821,9023.0,8675986.0
2004-08-05,61084,65883,61084,65883,12493,9544.0,8675986.0
2004-08-06,67692,71894,59311,71274,37970,10324.0,8675986.0
2004-08-09,71897,74881,70106,72172,56907,10455.0,8675986.0
2004-08-10,74582,74582,67097,72172,22096,10455.0,8675986.0
2004-08-11,74582,74582,70404,71872,1948,10411.0,8675986.0
2004-08-12,74564,74564,69169,73669,92557,10671.0,8675986.0
2004-08-13,74261,74261,70681,72771,23004,10541.0,8675986.0
2004-08-16,71893,77886,70699,77862,65077,11279.0,8675986.0
2004-08-17,86845,87143,79958,87146,180909,12624.0,8675986.0
2004-08-18,97351,97351,97351,97327,162130,14098.0,8675986.0
2004-08-19,107206,109021,92835,93135,1512878,13491.0,8675986.0
2004-08-20,94636,94934,85063,89242,188913,12927.0,8675986.0
2004-08-23,90751,92541,78767,80856,293829,11713.0,8675986.0
2004-08-24,83561,83860,77271,79958,426184,11582.0,8675986.0
2004-08-25,82974,87151,80860,82054,449963,11886.0,8675986.0
2004-08-26,80854,82047,76677,80257,220524,11626.0,8675986.0
2004-08-27,83282,83282,78184,78162,139145,11322.0,8675986.0
2004-08-30,79971,84174,78180,84151,303977,12190.0,8675986.0
2004-08-31,84466,86554,82054,82054,208635,11886.0,8675986.0
2004-09-01,80866,82980,75768,76964,201844,11149.0,8675986.0
2004-09-02,75777,77865,69487,72471,157957,10498.0,8675986.0
2004-09-03,71298,76097,71298,71573,92838,10368.0,8675986.0
2004-09-06,71589,73977,68282,69777,48677,10108.0,8675986.0
2004-09-07,69808,72195,69808,72172,25885,10455.0,8675986.0
2004-09-08,72195,76099,70106,72172,41865,10455.0,8675986.0
2004-09-09,75475,75475,70999,71274,10659,10324.0,8675986.0
2004-09-10,70986,74268,70986,74268,27006,10758.0,8675986.0
2004-09-13,71879,76677,71879,73969,18395,10715.0,8675986.0
2004-09-14,75777,75777,70084,72771,16541,10541.0,8675986.0
2004-09-15,68578,71885,68578,68878,32622,9977.0,8675986.0
2004-09-16,70391,70391,66487,68279,24627,9891.0,8675986.0
2004-09-17,67383,69173,66786,68279,26879,9891.0,8675986.0
2004-09-20,66189,70093,66189,68579,26073,9934.0,8675986.0
2004-09-21,70688,70688,67380,67980,12828,9847.0,8675986.0
2004-09-22,70093,70093,67681,68279,17132,9891.0,8675986.0
2004-09-23,66487,69496,66487,68279,11859,9891.0,8675986.0
2004-09-24,68274,70686,66484,67081,19190,9717.0,8675986.0
2004-09-30,66189,69794,66189,68279,18850,9891.0,8675986.0
2004-10-01,68281,76388,68281,76365,76134,11062.0,8675986.0
2004-10-04,79369,84764,76683,82054,57494,11886.0,8675986.0
2004-10-05,82052,86254,78471,81455,42468,11799.0,8675986.0
2004-10-06,82063,86863,72191,77862,100002,11279.0,8675986.0
2004-10-07,75466,78773,72183,75466,43133,10932.0,8675986.0
2004-10-08,82684,82684,73681,77563,36158,11235.0,8675986.0
2004-10-11,77587,81168,77587,78162,34738,11322.0,8675986.0
2004-10-12,79678,81171,77589,78761,57462,11409.0,8675986.0
2004-10-13,79365,79365,74268,74268,20261,10758.0,8675986.0
2004-10-14,76081,76677,71282,73969,26503,10715.0,8675986.0
2004-10-15,71282,77870,70685,73669,21514,10671.0,8675986.0
2004-10-18,73676,73676,69200,69178,20602,10021.0,8675986.0
2004-10-19,74862,74862,67379,73669,12385,10671.0,8675986.0
2004-10-20,70681,73664,70681,72771,2834,10541.0,8675986.0
2004-10-21,70389,77276,70389,74268,1720,10758.0,8675986.0
2004-10-22,74864,74864,72478,74268,6580,10758.0,8675986.0
2004-10-25,70692,73974,68877,68878,15869,9977.0,8675986.0
2004-10-26,67095,74282,67095,71274,32042,10324.0,8675986.0
2004-10-27,71598,73090,70106,71872,104,10411.0,8675986.0
2004-10-28,69805,72491,69805,71573,18364,10368.0,8675986.0
2004-10-29,74874,74874,69503,70076,5049,10151.0,8675986.0
2004-11-01,71598,71896,67097,71872,14227,10411.0,8675986.0
