하나마이크론(067310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-06-05,6240,6300,6060,6090,130229,136236.0,22370446.0
2014-06-09,6110,6320,6110,6260,68093,140039.0,22370446.0
2014-06-10,6340,6800,6270,6700,265555,149882.0,22370446.0
2014-06-11,6900,7060,6720,6950,378610,155475.0,22370446.0
2014-06-12,6950,7090,6900,7040,200148,157488.0,22370446.0
2014-06-13,7020,7250,7010,7100,236899,158830.0,22370446.0
2014-06-16,7180,7180,7000,7000,92407,156593.0,22370446.0
2014-06-17,6960,7340,6960,7340,237605,164199.0,22370446.0
2014-06-18,7340,7530,7320,7530,176012,168449.0,22370446.0
2014-06-19,7500,7580,7280,7410,209251,165765.0,22370446.0
2014-06-20,7480,7840,7260,7760,476252,173595.0,22370446.0
2014-06-23,7790,8280,7760,8210,659294,183661.0,22370446.0
2014-06-24,8210,8240,7910,8090,361693,180977.0,22370446.0
2014-06-25,8090,8340,7930,8070,304702,180529.0,22370446.0
2014-06-26,8090,8140,7770,8140,492933,182095.0,22370446.0
2014-06-27,8160,8270,8080,8140,193073,182095.0,22370446.0
2014-06-30,8130,8140,7920,8010,263853,179187.0,22370446.0
2014-07-01,7990,8280,7840,8230,418129,184109.0,22370446.0
2014-07-02,8290,8480,8180,8270,302050,185004.0,22370446.0
2014-07-03,8310,8460,8220,8290,200712,185451.0,22370446.0
2014-07-04,8300,8400,8110,8280,102648,185227.0,22370446.0
2014-07-07,8340,8340,8120,8210,112447,183661.0,22370446.0
2014-07-08,8110,8400,8040,8280,223330,185227.0,22370446.0
2014-07-09,8360,8430,8210,8410,156536,188135.0,22370446.0
2014-07-10,8410,8460,8250,8360,150531,187017.0,22370446.0
2014-07-11,8390,8420,8240,8350,94570,186793.0,22370446.0
2014-07-14,8410,8620,8310,8590,261633,192162.0,22370446.0
2014-07-15,8680,8880,8450,8450,247933,189030.0,22370446.0
2014-07-16,8450,8620,8210,8410,187122,188135.0,22370446.0
2014-07-17,8410,8670,8410,8670,124731,193952.0,22370446.0
2014-07-18,8560,8660,8500,8570,97827,191715.0,22370446.0
2014-07-21,8610,8610,8350,8480,111313,189701.0,22370446.0
2014-07-22,8480,8530,8300,8390,80984,187688.0,22370446.0
2014-07-23,8470,8470,8050,8050,194660,180082.0,22370446.0
2014-07-24,8140,8490,8080,8350,213056,186793.0,22370446.0
2014-07-25,8350,8620,8120,8250,189685,184556.0,22370446.0
2014-07-28,8220,8510,8050,8050,112521,180082.0,22370446.0
2014-07-29,8030,8120,7510,7620,269526,170463.0,22370446.0
2014-07-30,7650,7950,7520,7640,295794,170910.0,22370446.0
2014-07-31,7790,8270,7750,8270,254567,185004.0,22370446.0
2014-08-01,8380,8450,8110,8250,192624,184556.0,22370446.0
2014-08-04,8290,8460,8110,8440,187409,188807.0,22370446.0
2014-08-05,8450,8520,8250,8340,182095,186570.0,22370446.0
2014-08-06,8310,8500,8270,8340,162055,186570.0,22370446.0
2014-08-07,8340,8380,8000,8230,195120,184109.0,22370446.0
2014-08-08,8130,8250,7860,7990,126199,178740.0,22370446.0
2014-08-11,7980,8190,7900,7900,94683,176727.0,22370446.0
2014-08-12,7930,8070,7800,8000,87055,178964.0,22370446.0
2014-08-13,7830,8040,7760,7910,129458,176950.0,22370446.0
2014-08-14,7910,7960,7870,7900,129670,176727.0,22370446.0
2014-08-18,7970,8130,7870,8040,103941,179858.0,22370446.0
2014-08-19,8040,8100,7710,7830,175209,175161.0,22370446.0
2014-08-20,7950,7950,7560,7690,177058,172029.0,22370446.0
2014-08-21,7710,7940,7690,7700,128100,172252.0,22370446.0
2014-08-22,7850,8230,7760,8180,191786,182990.0,22370446.0
2014-08-25,8250,8530,8230,8440,310803,188807.0,22370446.0
2014-08-26,8530,8680,8350,8350,274000,186793.0,22370446.0
2014-08-27,8470,8600,8280,8360,140055,187017.0,22370446.0
2014-08-28,8340,8490,8260,8350,72160,186793.0,22370446.0
2014-08-29,8300,8400,8160,8370,86045,187241.0,22370446.0
2014-09-01,8400,8800,8180,8750,441702,195741.0,22370446.0
2014-09-02,8810,8980,8570,8640,257117,193281.0,22370446.0
2014-09-03,8630,8630,8260,8370,224789,187241.0,22370446.0
2014-09-04,8380,8490,8160,8210,181964,183661.0,22370446.0
2014-09-05,8200,8400,8090,8250,79051,184556.0,22370446.0
2014-09-11,8300,8380,8120,8120,100319,181648.0,22370446.0
2014-09-12,8120,8150,7880,7900,144614,176727.0,22370446.0
2014-09-15,7910,8050,7670,7980,108812,178516.0,22370446.0
2014-09-16,7930,8100,7770,7800,167155,174489.0,22370446.0
2014-09-17,7800,7950,7780,7880,53582,176279.0,22370446.0
2014-09-18,8030,8160,7960,8060,91204,180306.0,22370446.0
2014-09-19,8100,8180,7910,8010,86492,179187.0,22370446.0
2014-09-22,8110,8110,7780,7810,86302,174713.0,22370446.0
2014-09-23,7770,8100,7550,8060,193747,180306.0,22370446.0
2014-09-24,8060,8110,7950,8100,94856,181201.0,22370446.0
2014-09-25,8120,8120,7920,7950,126000,177845.0,22370446.0
2014-09-26,7900,8060,7700,7760,116741,173595.0,22370446.0
2014-09-29,7870,7940,7620,7620,141874,170463.0,22370446.0
2014-09-30,7570,7750,7290,7500,183549,167778.0,22370446.0
2014-10-01,7600,7700,7230,7250,173517,162186.0,22370446.0
2014-10-02,7200,7260,7000,7050,210631,157712.0,22370446.0
2014-10-06,7150,7170,6940,7150,90585,159949.0,22370446.0
2014-10-07,7180,7410,7150,7360,111809,164646.0,22370446.0
2014-10-08,7360,8140,7330,8100,337220,181201.0,22370446.0
2014-10-10,8100,8160,7910,8100,170614,181201.0,22370446.0
2014-10-13,7900,8000,7570,7900,140656,176727.0,22370446.0
2014-10-14,7710,7980,7710,7950,64353,177845.0,22370446.0
2014-10-15,8180,8180,7770,7910,72455,176950.0,22370446.0
2014-10-16,7830,7960,7680,7800,41806,174489.0,22370446.0
2014-10-17,7910,8090,7650,8000,185143,178964.0,22370446.0
2014-10-20,7950,8100,7900,8000,116540,178964.0,22370446.0
2014-10-21,8040,8190,7840,8140,160639,182095.0,22370446.0
2014-10-22,8180,8500,8170,8500,293495,190149.0,22370446.0
2014-10-23,8640,8770,8350,8540,256535,191044.0,22370446.0
2014-10-24,8540,8630,8360,8570,131046,191715.0,22370446.0
2014-10-27,8570,8640,8460,8540,100897,191044.0,22370446.0
2014-10-28,8550,8610,8260,8300,162841,185675.0,22370446.0
2014-10-29,8410,8710,8140,8210,251283,183661.0,22370446.0
2014-10-30,8280,8500,8090,8480,132032,189701.0,22370446.0
2014-10-31,8500,8700,8460,8690,317496,194399.0,22370446.0
2014-11-03,8780,9150,8530,8560,569546,191491.0,22370446.0
2014-11-04,8620,8840,8510,8640,218955,193281.0,22370446.0
2014-11-05,8640,8900,8630,8800,169232,196860.0,22370446.0
2014-11-06,8830,9020,8510,8580,285502,191938.0,22370446.0
2014-11-07,8690,8770,8390,8610,240232,192610.0,22370446.0
2014-11-10,8650,9250,8610,8960,915853,200439.0,22370446.0
2014-11-11,9030,9480,8960,9460,913472,211624.0,22370446.0
2014-11-12,9550,9740,9360,9500,466699,212519.0,22370446.0
2014-11-13,9580,9740,9430,9700,313294,216993.0,22370446.0
2014-11-14,9620,9900,9530,9670,380844,216322.0,22370446.0
2014-11-17,9700,9950,9160,9160,566071,204913.0,22370446.0
2014-11-18,9140,9430,9060,9350,355818,209164.0,22370446.0
2014-11-19,9420,9800,8990,9350,661142,209164.0,22370446.0
2014-11-20,9570,9630,9350,9500,401207,212519.0,22370446.0
2014-11-21,9510,9610,9430,9500,233838,212519.0,22370446.0
2014-11-24,9640,10150,9550,10100,825569,225942.0,22370446.0
2014-11-25,10100,10300,9950,10300,474648,230416.0,22370446.0
2014-11-26,10400,10450,10200,10350,293463,231534.0,22370446.0
2014-11-27,10350,10550,10150,10250,255894,229297.0,22370446.0
2014-11-28,10250,10300,9970,10050,212837,224823.0,22370446.0
2014-12-01,10050,10300,9850,10150,244224,227060.0,22370446.0
2014-12-02,10200,10200,9790,9900,189717,221467.0,22370446.0
2014-12-03,9990,9990,9700,9890,250346,221244.0,22370446.0
2014-12-04,10000,10300,9950,10200,278373,228179.0,22370446.0
2014-12-05,10200,10350,9950,10000,199038,223704.0,22370446.0
2014-12-08,10000,10200,9950,10050,142257,224823.0,22370446.0
2014-12-09,10150,10600,10050,10300,496770,230416.0,22370446.0
2014-12-10,10350,10900,10300,10900,606147,243838.0,22370446.0
2014-12-11,10800,11150,10600,10700,462384,239364.0,22370446.0
2014-12-12,10750,10750,10400,10400,182290,232653.0,22370446.0
2014-12-15,10300,10650,10000,10650,247726,238245.0,22370446.0
2014-12-16,10650,10650,10150,10250,203447,229297.0,22370446.0
2014-12-17,10200,10450,10000,10400,175273,232653.0,22370446.0
2014-12-18,10400,10650,10100,10150,191924,227060.0,22370446.0
2014-12-19,10200,10350,10000,10150,172004,227060.0,22370446.0
2014-12-22,10200,10300,9920,9920,255603,221915.0,22370446.0
2014-12-23,9980,10250,9920,10250,230486,229297.0,22370446.0
2014-12-24,10350,10450,10050,10250,121845,229297.0,22370446.0
2014-12-26,10200,10300,9890,9890,255398,221244.0,22370446.0
2014-12-29,9900,10250,9760,9770,255387,218559.0,22370446.0
2014-12-30,9770,10150,9770,10050,222829,224823.0,22370446.0
2015-01-02,10150,10150,9910,10050,157796,224823.0,22370446.0
2015-01-05,10050,10150,9980,10150,195704,227060.0,22370446.0
2015-01-06,10050,10400,9990,10100,281057,225942.0,22370446.0
2015-01-07,10050,10150,9810,10050,316560,224823.0,22370446.0
2015-01-08,10300,11550,10150,11050,1740728,247193.0,22370446.0
2015-01-09,11100,11250,10850,11250,593193,251668.0,22370446.0
2015-01-12,11100,11150,10650,11000,1093068,246075.0,22370446.0
2015-01-13,10950,11150,10400,10650,407964,238245.0,22370446.0
2015-01-14,10650,10900,10600,10850,257074,242719.0,22370446.0
2015-01-15,10800,10800,10500,10800,250582,241601.0,22370446.0
2015-01-16,10800,10850,10600,10650,210796,238245.0,22370446.0
2015-01-19,10650,10800,10400,10500,187453,234890.0,22370446.0
2015-01-20,10600,10650,9950,10450,702375,233771.0,22370446.0
2015-01-21,10400,10450,10100,10100,320092,225942.0,22370446.0
2015-01-22,10200,10300,9940,10050,347927,224823.0,22370446.0
2015-01-23,10150,10600,9940,10600,474057,237127.0,22370446.0
2015-01-26,10500,10750,10400,10600,424961,237127.0,22370446.0
2015-01-27,10600,10600,10200,10350,720010,231534.0,22370446.0
2015-01-28,10150,10850,10050,10800,572810,241601.0,22370446.0
2015-01-29,10650,11150,10500,10850,521790,242719.0,22370446.0
2015-01-30,10900,10950,10550,10850,266772,242719.0,22370446.0
2015-02-02,10800,10800,10250,10300,170178,230416.0,22370446.0
2015-02-03,10300,10700,10150,10550,247052,236008.0,22370446.0
2015-02-04,10600,10650,10400,10550,166737,236008.0,22370446.0
2015-02-05,10550,10650,10400,10600,116843,237127.0,22370446.0
2015-02-06,10600,11450,10600,11150,993307,249430.0,22370446.0
2015-02-09,11250,11400,10850,10900,358112,243838.0,22370446.0
2015-02-10,10900,11000,10300,10600,339981,237127.0,22370446.0
2015-02-11,10700,10800,10450,10550,150716,236008.0,22370446.0
2015-02-12,10650,10950,10500,10750,163450,240482.0,22370446.0
2015-02-13,10900,10950,10500,10600,224530,237127.0,22370446.0
2015-02-16,10700,10750,10500,10700,148625,239364.0,22370446.0
2015-02-17,10700,10750,10300,10550,250802,236008.0,22370446.0
2015-02-23,10700,11100,10650,10900,288053,243838.0,22370446.0
2015-02-24,10900,11150,10700,11050,209798,247193.0,22370446.0
2015-02-25,11100,11550,11050,11150,406172,249430.0,22370446.0
2015-02-26,11150,11450,11000,11200,154589,250549.0,22370446.0
2015-02-27,11250,11850,11250,11700,414319,261734.0,22370446.0
2015-03-02,11950,12100,11600,11700,284274,261734.0,22370446.0
2015-03-03,11650,11850,11400,11600,126490,259497.0,22370446.0
2015-03-04,11650,11950,11500,11850,144745,265090.0,22370446.0
2015-03-05,11850,12000,11650,11900,142751,266208.0,22370446.0
2015-03-06,11900,11900,11100,11550,519084,258379.0,22370446.0
2015-03-09,11600,11650,11250,11250,221263,251668.0,22370446.0
2015-03-10,11350,11550,11050,11150,239768,249430.0,22370446.0
2015-03-11,11050,11050,10600,10850,242403,242719.0,22370446.0
2015-03-12,10900,10950,10550,10650,283123,238245.0,22370446.0
2015-03-13,10700,10900,10550,10650,191045,238245.0,22370446.0
2015-03-16,10700,10700,10350,10400,245830,232653.0,22370446.0
2015-03-17,10450,10550,10150,10450,275763,233771.0,22370446.0
2015-03-18,10650,10650,10000,10050,326616,224823.0,22370446.0
2015-03-19,10150,10250,9740,9970,424409,223033.0,22370446.0
2015-03-20,10000,10000,9600,9690,374716,216770.0,22370446.0
2015-03-23,9960,10600,9960,10450,808103,233771.0,22370446.0
2015-03-24,10550,10550,10150,10300,239441,230416.0,22370446.0
2015-03-25,10400,10650,10150,10600,258702,237127.0,22370446.0
2015-03-26,10350,10500,9850,9980,488393,223257.0,22370446.0
2015-03-27,10000,10050,9660,9700,269850,216993.0,22370446.0
2015-03-30,9840,10150,9780,10000,210029,223704.0,22370446.0
2015-03-31,10150,10300,10050,10300,203507,230416.0,22370446.0
2015-04-01,10150,10300,9870,9900,331770,221467.0,22370446.0
2015-04-02,9950,9980,9690,9710,262224,217217.0,22370446.0
2015-04-03,9720,9940,9710,9800,150274,219230.0,22370446.0
2015-04-06,9840,9930,9750,9820,151798,219678.0,22370446.0
2015-04-07,10000,10050,9790,9850,163996,220349.0,22370446.0
2015-04-08,9910,10050,9820,9930,140271,222139.0,22370446.0
2015-04-09,10300,10300,9860,9880,225639,221020.0,22370446.0
2015-04-10,9870,9960,9400,9600,486239,214756.0,22370446.0
2015-04-13,9620,9670,9170,9180,403855,205361.0,22370446.0
2015-04-14,9160,9500,9110,9110,252086,203795.0,22370446.0
2015-04-15,9200,9510,9200,9390,168048,210058.0,22370446.0
2015-04-16,9490,9550,9340,9500,168817,212519.0,22370446.0
2015-04-17,9650,10050,9500,9980,458480,223257.0,22370446.0
2015-04-20,9920,9920,9330,9350,447788,209164.0,22370446.0
2015-04-21,9620,9750,9280,9410,376019,210506.0,22370446.0
2015-04-22,9430,9560,9080,9330,265720,208716.0,22370446.0
2015-04-23,9350,9530,9330,9500,172505,212519.0,22370446.0
2015-04-24,9570,10850,9500,10500,1959258,234890.0,22370446.0
2015-04-27,10450,10500,10100,10200,374962,228179.0,22370446.0
2015-04-28,10300,10800,10050,10500,728266,234890.0,22370446.0
2015-04-29,10550,10650,10150,10600,434402,237127.0,22370446.0
2015-04-30,10700,10900,10550,10550,405591,236008.0,22370446.0
2015-05-04,10600,10700,10200,10400,213838,232653.0,22370446.0
2015-05-06,10300,10350,9850,9900,262581,221467.0,22370446.0
2015-05-07,9980,10500,9910,10500,278293,234890.0,22370446.0
2015-05-08,10700,11400,10600,10950,798602,244956.0,22370446.0
2015-05-11,11050,11300,10800,11100,372524,248312.0,22370446.0
2015-05-12,11100,11350,10650,10700,314654,239364.0,22370446.0
2015-05-13,10700,11100,10550,11000,264406,246075.0,22370446.0
2015-05-14,11150,11150,10700,10750,193580,240482.0,22370446.0
2015-05-15,10900,11400,10900,11100,607345,248312.0,22370446.0
2015-05-18,11200,11500,10900,11200,559810,250549.0,22370446.0
2015-05-19,11400,11400,10550,10700,629578,239364.0,22370446.0
2015-05-20,10700,10850,10100,10400,668853,232653.0,22370446.0
2015-05-21,10500,10550,9980,10200,345627,228179.0,22370446.0
2015-05-22,10150,10400,10000,10300,276436,230416.0,22370446.0
2015-05-26,10200,10350,9990,9990,245913,223481.0,22370446.0
2015-05-27,9990,10100,9710,10000,198924,223704.0,22370446.0
2015-05-28,10050,10850,10050,10800,643405,241601.0,22370446.0
2015-05-29,10800,10900,10350,10400,406618,232653.0,22370446.0
2015-06-01,10300,10550,10000,10550,327027,236008.0,22370446.0
2015-06-02,10400,10750,10050,10600,408767,237127.0,22370446.0
2015-06-03,10600,11250,10350,11200,605787,250549.0,22370446.0
2015-06-04,11150,11350,10850,11150,440692,249430.0,22370446.0
2015-06-05,11000,11400,10550,10650,393259,238245.0,22370446.0
2015-06-08,10750,11200,10650,11150,588660,249430.0,22370446.0
2015-06-09,11150,11650,10900,11000,880372,246075.0,22370446.0
2015-06-10,10950,11100,10450,10650,372341,238245.0,22370446.0
2015-06-11,10750,10800,10100,10250,470102,229297.0,22370446.0
2015-06-12,10300,10450,10050,10300,157077,230416.0,22370446.0
2015-06-15,10350,10450,10000,10100,221825,225942.0,22370446.0
2015-06-16,9830,10150,9690,9810,410483,219454.0,22370446.0
2015-06-17,10000,11450,10000,10200,1048084,228179.0,22370446.0
2015-06-18,10500,10550,9630,9750,774562,218112.0,22370446.0
2015-06-19,9760,9920,9390,9780,244632,218783.0,22370446.0
2015-06-22,9780,9960,9670,9720,193374,217441.0,22370446.0
2015-06-23,9810,10150,9800,9950,279010,222586.0,22370446.0
2015-06-24,10000,10100,9850,10000,157647,223704.0,22370446.0
2015-06-25,10050,10100,9810,9890,207745,221244.0,22370446.0
2015-06-26,9800,9880,9500,9660,387197,216099.0,22370446.0
2015-06-29,9340,9580,9100,9120,322145,204018.0,22370446.0
2015-06-30,8900,9350,8830,9300,262200,208045.0,22370446.0
2015-07-01,9300,9380,9090,9200,181316,205808.0,22370446.0
2015-07-02,9190,9250,8900,8980,298905,200887.0,22370446.0
2015-07-03,9050,9080,8900,9020,117419,201781.0,22370446.0
2015-07-06,8710,8960,8700,8700,175817,194623.0,22370446.0
2015-07-07,8860,9700,8800,9030,395704,202005.0,22370446.0
2015-07-08,9160,9200,8800,8890,158065,198873.0,22370446.0
2015-07-09,8800,8800,8140,8550,343395,191267.0,22370446.0
2015-07-10,8590,8700,8210,8320,337537,186122.0,22370446.0
2015-07-13,8050,8600,8050,8460,206786,189254.0,22370446.0
2015-07-14,8610,8680,8340,8460,302939,189254.0,22370446.0
2015-07-15,8510,8680,8400,8520,184657,190596.0,22370446.0
2015-07-16,8490,8680,8460,8560,194291,191491.0,22370446.0
2015-07-17,8600,8940,8520,8800,190777,196860.0,22370446.0
2015-07-20,8790,8850,8660,8740,161946,195518.0,22370446.0
2015-07-21,8740,8830,8600,8610,150652,192610.0,22370446.0
2015-07-22,8670,8750,8590,8600,105057,192386.0,22370446.0
2015-07-23,8650,8710,8450,8450,73943,189030.0,22370446.0
2015-07-24,8500,8730,8350,8410,137064,188135.0,22370446.0
2015-07-27,8450,8450,8230,8230,102052,184109.0,22370446.0
2015-07-28,8100,8190,7940,8080,171346,180753.0,22370446.0
2015-07-29,8080,8160,8020,8040,97298,179858.0,22370446.0
2015-07-30,8050,8100,7500,7780,176163,174042.0,22370446.0
2015-07-31,7750,7880,7460,7730,154841,172924.0,22370446.0
2015-08-03,7730,7840,7530,7580,100843,169568.0,22370446.0
2015-08-04,7500,7690,7500,7660,149958,171358.0,22370446.0
2015-08-05,7700,7920,7650,7710,171092,172476.0,22370446.0
2015-08-06,7790,7920,7700,7740,122383,173147.0,22370446.0
2015-08-07,7690,7820,7660,7760,75498,173595.0,22370446.0
2015-08-10,7710,7770,7420,7480,191161,167331.0,22370446.0
2015-08-11,7530,7550,7350,7350,176220,164423.0,22370446.0
2015-08-12,7280,7470,7200,7440,184370,166436.0,22370446.0
2015-08-13,7390,7680,7390,7640,150434,170910.0,22370446.0
2015-08-17,7700,7740,7410,7500,93399,167778.0,22370446.0
2015-08-18,7460,7550,7000,7000,232131,156593.0,22370446.0
2015-08-19,6820,6990,6500,6540,351109,146303.0,22370446.0
2015-08-20,6460,6650,6090,6100,589003,136460.0,22370446.0
2015-08-21,5750,5970,5600,5940,391856,132880.0,22370446.0
2015-08-24,5780,6090,5630,5650,273128,126393.0,22370446.0
2015-08-25,5760,6050,5670,5960,379327,133328.0,22370446.0
2015-08-26,5960,6120,5910,6110,315299,136683.0,22370446.0
2015-08-27,6230,6540,6180,6230,267591,139368.0,22370446.0
2015-08-28,6380,6430,6250,6300,181037,140934.0,22370446.0
2015-08-31,6300,6450,6200,6400,200880,143171.0,22370446.0
2015-09-01,6400,6460,6220,6220,121030,139144.0,22370446.0
2015-09-02,6090,6300,6080,6270,157396,140263.0,22370446.0
2015-09-03,6300,6370,6240,6320,122856,141381.0,22370446.0
2015-09-04,6360,6450,6100,6200,119700,138697.0,22370446.0
2015-09-07,6180,6290,6100,6210,106138,138920.0,22370446.0
2015-09-08,6180,6220,5950,6130,109293,137131.0,22370446.0
2015-09-09,6190,6330,6070,6320,116159,141381.0,22370446.0
2015-09-10,6390,6740,6350,6490,408898,145184.0,22370446.0
2015-09-11,6550,6700,6440,6500,192295,145408.0,22370446.0
2015-09-14,6540,6590,6300,6310,127929,141158.0,22370446.0
2015-09-15,6310,6380,6220,6370,58447,142500.0,22370446.0
2015-09-16,6450,6560,6370,6490,99327,145184.0,22370446.0
2015-09-17,6490,6550,6380,6410,88283,143395.0,22370446.0
2015-09-18,6480,6540,6370,6520,126237,145855.0,22370446.0
2015-09-21,6440,6770,6370,6700,229468,149882.0,22370446.0
2015-09-22,6750,7000,6670,6970,258591,155922.0,22370446.0
2015-09-23,6900,6950,6750,6780,130882,151672.0,22370446.0
2015-09-24,6820,6950,6740,6840,103641,153014.0,22370446.0
2015-09-25,6840,6870,6260,6590,243367,147421.0,22370446.0
2015-09-30,6550,6590,6400,6590,53204,147421.0,22370446.0
2015-10-01,6620,6720,6600,6650,55121,148763.0,22370446.0
2015-10-02,6720,6720,6560,6620,65127,148092.0,22370446.0
2015-10-05,6620,6690,6600,6600,71385,147645.0,22370446.0
2015-10-06,6650,6700,6570,6630,81163,148316.0,22370446.0
2015-10-07,6680,6880,6570,6880,170898,153909.0,22370446.0
2015-10-08,7150,7350,6860,6990,396622,156369.0,22370446.0
2015-10-12,6990,7040,6810,6880,98153,153909.0,22370446.0
2015-10-13,6880,6940,6700,6760,102479,151224.0,22370446.0
2015-10-14,6760,6760,6550,6620,93346,148092.0,22370446.0
2015-10-15,6580,6800,6580,6790,60916,151895.0,22370446.0
2015-10-16,6860,6910,6740,6740,72984,150777.0,22370446.0
2015-10-19,6730,6770,6630,6740,54701,150777.0,22370446.0
2015-10-20,6700,6800,6650,6710,63039,150106.0,22370446.0
2015-10-21,6680,6730,6610,6620,73202,148092.0,22370446.0
2015-10-22,6630,6630,6340,6390,135429,142947.0,22370446.0
2015-10-23,6490,6490,6310,6310,92935,141158.0,22370446.0
2015-10-26,6400,6500,6270,6430,78875,143842.0,22370446.0
2015-10-27,6460,6460,6300,6350,62999,142052.0,22370446.0
2015-10-28,6400,6480,6280,6450,68169,144289.0,22370446.0
2015-10-29,6500,6650,6490,6570,82618,146974.0,22370446.0
2015-10-30,6630,6630,6390,6490,56401,145184.0,22370446.0
2015-11-02,6420,6500,6290,6290,97611,140710.0,22370446.0
2015-11-03,6340,6380,6280,6330,42430,141605.0,22370446.0
2015-11-04,6370,6370,6180,6260,75369,140039.0,22370446.0
