켐트로닉스(089010),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-02-15,11331,11448,11097,11101,144838,92620.0,6476946.0
2012-02-16,11176,11254,10671,10711,132586,89382.0,6476946.0
2012-02-17,10787,11215,10671,11022,197334,91973.0,6476946.0
2012-02-20,11254,11719,11137,11566,239284,96506.0,6476946.0
2012-02-21,11603,11680,11176,11294,151811,94240.0,6476946.0
2012-02-22,11409,11486,11176,11489,71934,95859.0,6476946.0
2012-02-23,11486,11486,11020,11101,69859,92620.0,6476946.0
2012-02-24,11059,11176,10322,10868,181234,90677.0,6476946.0
2012-02-27,10865,11020,10438,10518,134554,87763.0,6476946.0
2012-02-28,10593,10787,10399,10557,67337,88217.0,6486542.0
2012-02-29,10787,11020,10711,10945,127636,91460.0,6486542.0
2012-03-02,11020,11020,10593,10674,62379,89190.0,6486542.0
2012-03-05,10515,10944,10478,10945,119401,91460.0,6486542.0
2012-03-06,11020,11409,10787,11294,306390,94379.0,6486542.0
2012-03-07,11097,11603,11059,11605,227713,96974.0,6486542.0
2012-03-08,11641,11990,11370,11760,264197,98271.0,6486542.0
2012-03-09,11796,11990,11563,11876,126062,99244.0,6486542.0
2012-03-12,11875,12146,11525,11722,133655,97947.0,6486542.0
2012-03-13,11719,12185,11525,11876,169502,99244.0,6486542.0
2012-03-14,12029,12262,11796,11876,145442,99244.0,6486542.0
2012-03-15,11952,12379,11836,12380,185591,103460.0,6486542.0
2012-03-16,12419,12456,11215,11489,366596,96001.0,6486542.0
2012-03-19,11370,11680,11176,11255,153219,94055.0,6486542.0
2012-03-20,11331,11448,10826,11022,155305,92109.0,6486542.0
2012-03-21,10865,11215,10787,11062,88495,92570.0,6496138.0
2012-03-22,11059,11215,10904,11022,70307,92245.0,6496138.0
2012-03-23,10865,11176,10865,11062,52988,92570.0,6496138.0
2012-03-26,11176,11292,10515,10750,148146,89972.0,6496138.0
2012-03-27,10865,10944,10478,10557,104969,88347.0,6496138.0
2012-03-28,10399,10750,10011,10131,139858,84775.0,6496138.0
2012-03-29,10089,10245,9818,10014,58695,83800.0,6496138.0
2012-03-30,10011,10127,9700,9858,106938,82501.0,6496138.0
2012-04-02,9933,10283,9895,10131,67832,84775.0,6496138.0
2012-04-03,10205,10283,9972,9975,51575,83475.0,6496138.0
2012-04-04,10011,10166,9546,9742,50237,81527.0,6496138.0
2012-04-05,9739,9933,9623,9858,36453,82501.0,6496138.0
2012-04-06,10011,10166,9818,9936,32617,83151.0,6496138.0
2012-04-09,9818,10011,9585,9586,28660,80227.0,6496138.0
2012-04-10,9623,9972,9429,9665,48819,80877.0,6496138.0
2012-04-12,9623,9779,9196,9431,97675,78928.0,6496138.0
2012-04-13,9585,9661,9352,9625,106779,80552.0,6496138.0
2012-04-16,9429,9623,9313,9625,48597,80552.0,6496138.0
2012-04-17,9585,9739,9235,9431,59550,78928.0,6496138.0
2012-04-18,9506,9585,9390,9471,51476,81550.0,6684446.0
2012-04-19,9352,9506,9118,9471,87221,81550.0,6684446.0
2012-04-20,9352,9429,9041,9082,82209,78208.0,6684446.0
2012-04-23,9080,9390,8692,8772,102341,75534.0,6684446.0
2012-04-24,8575,8653,8265,8383,110225,72192.0,6684446.0
2012-04-25,8536,8692,8304,8383,77236,72192.0,6684446.0
2012-04-26,8575,8730,8381,8578,82540,73863.0,6684446.0
2012-04-27,8730,8730,8265,8461,62985,72860.0,6684446.0
2012-04-30,8498,8536,8070,8228,96926,70855.0,6684446.0
2012-05-02,8304,8730,8148,8656,66848,74532.0,6684446.0
2012-05-03,8692,8692,8498,8656,28493,74532.0,6684446.0
2012-05-04,8498,8963,8498,8927,34132,76871.0,6684446.0
2012-05-07,8770,8808,8653,8694,32009,74866.0,6684446.0
2012-05-08,9002,9972,9002,9975,526734,85895.0,6684446.0
2012-05-09,11137,11448,10478,10750,3453315,92580.0,6684446.0
2012-05-10,10515,10593,9157,9237,1758252,79545.0,6684446.0
2012-05-11,9274,9546,9157,9393,424833,80882.0,6684446.0
2012-05-14,9546,9739,8536,8578,426969,73863.0,6684446.0
2012-05-15,8421,8613,7993,8266,306788,71189.0,6684446.0
2012-05-16,8226,8381,7744,7746,368307,66711.0,6684446.0
2012-05-17,7761,8498,7706,8228,392121,70855.0,6684446.0
2012-05-18,7993,8070,7761,7839,229505,67513.0,6684446.0
2012-05-21,7993,8421,7877,7918,196605,68181.0,6684446.0
2012-05-22,8148,8770,8109,8383,535799,72192.0,6684446.0
2012-05-23,8421,8421,7954,7957,160331,68516.0,6684446.0
2012-05-24,7993,8109,7761,7918,178733,68181.0,6684446.0
2012-05-25,7993,8148,7877,8034,161270,71571.0,6915075.0
2012-05-29,7993,8226,7916,8228,111070,73300.0,6915075.0
2012-05-30,8148,8226,7916,8190,106559,72954.0,6915075.0
2012-05-31,7993,8070,7761,7996,111982,71225.0,6915075.0
2012-06-01,7954,7954,7682,7731,140209,68874.0,6915075.0
2012-06-04,7364,7443,7045,7188,118206,64034.0,6915075.0
2012-06-05,7233,7373,7202,7274,48204,64794.0,6915075.0
2012-06-07,7488,7558,7271,7296,91939,65002.0,6915075.0
2012-06-08,7296,7395,6968,6994,70261,62305.0,6915075.0
2012-06-11,7085,7721,7045,7537,106416,67145.0,6915075.0
2012-06-12,7387,7706,7373,7638,85344,68044.0,6915075.0
2012-06-13,7800,7838,7590,7715,54103,68736.0,6915075.0
2012-06-14,7706,7713,7543,7568,52356,67422.0,6915075.0
2012-06-15,7543,7637,7411,7413,41318,66039.0,6915075.0
2012-06-18,7752,8109,7590,7957,178485,70880.0,6915075.0
2012-06-19,7954,7954,7713,7762,58333,69151.0,6915075.0
2012-06-20,7877,8070,7761,7879,66576,70188.0,6915075.0
2012-06-21,7877,7993,7761,7879,71916,70188.0,6915075.0
2012-06-22,7699,7800,7682,7724,46033,68805.0,6915075.0
2012-06-25,7761,7954,7721,7724,53619,68805.0,6915075.0
2012-06-26,7535,7916,7535,7762,37361,69151.0,6915075.0
2012-06-27,7800,7877,7644,7879,44102,70188.0,6915075.0
2012-06-28,7954,8070,7761,7879,96137,70188.0,6915075.0
2012-06-29,7877,8226,7800,8073,108088,71917.0,6915075.0
2012-07-02,8188,8342,7954,7996,79517,71225.0,6915075.0
2012-07-03,7993,8188,7916,7996,49168,71225.0,6915075.0
2012-07-04,8032,8188,7800,8073,90850,71917.0,6915075.0
2012-07-05,8070,8109,7916,7957,48173,70880.0,6915075.0
2012-07-06,7916,8070,7916,7957,40631,70880.0,6915075.0
2012-07-09,7993,8265,7877,8150,45987,72608.0,6915075.0
2012-07-10,8148,8226,7954,8150,19492,72608.0,6915075.0
2012-07-11,8148,8265,7993,8034,25802,71571.0,6915075.0
2012-07-12,8109,8109,7744,7762,67577,69151.0,6915075.0
2012-07-13,7761,7761,7497,7739,41701,68943.0,6915075.0
2012-07-16,7761,7761,7528,7646,28742,68113.0,6915075.0
2012-07-17,7713,7713,7535,7584,17654,67560.0,6915075.0
2012-07-18,7551,7721,7449,7506,32559,66869.0,6915075.0
2012-07-19,7644,7644,7466,7529,26798,67076.0,6915075.0
2012-07-20,7528,7644,7473,7475,21601,66592.0,6915075.0
2012-07-23,7411,7411,7108,7164,44306,63826.0,6915075.0
2012-07-24,7077,7177,6937,7025,45879,62581.0,6915075.0
2012-07-25,6852,7022,6565,6566,59602,58502.0,6915075.0
2012-07-26,6604,6666,6565,6574,29913,58571.0,6915075.0
2012-07-27,6573,6976,6573,6948,31748,61890.0,6915075.0
2012-07-30,7093,7093,6860,6863,13839,61129.0,6915075.0
2012-07-31,7045,7045,6852,6994,15146,62305.0,6915075.0
2012-08-01,6983,7100,6891,7079,12226,63065.0,6915075.0
2012-08-02,6953,7132,6937,6994,12014,62305.0,6915075.0
2012-08-03,6891,7163,6891,7033,11399,62651.0,6915075.0
2012-08-06,7069,7132,6930,6986,14325,62236.0,6915075.0
2012-08-07,6968,7124,6953,6956,9832,61959.0,6915075.0
2012-08-08,7062,7062,6610,7017,19676,62512.0,6915075.0
2012-08-09,6921,7054,6914,6939,19062,61821.0,6915075.0
2012-08-10,7062,7404,6983,7203,61245,64172.0,6915075.0
2012-08-13,7286,7286,7093,7172,18660,63895.0,6915075.0
2012-08-14,7116,7216,7116,7172,12080,63895.0,6915075.0
2012-08-16,7116,7202,7116,7149,16974,63688.0,6915075.0
2012-08-17,7216,7340,7100,7266,28977,64725.0,6915075.0
2012-08-20,7373,7373,7209,7257,20863,64656.0,6915075.0
2012-08-21,7356,7356,7209,7320,29135,65209.0,6915075.0
2012-08-22,7334,7434,7225,7251,27247,64587.0,6915075.0
2012-08-23,7296,7434,7225,7351,60300,65486.0,6915075.0
2012-08-24,7319,7349,7100,7266,22961,64725.0,6915075.0
2012-08-27,7062,7139,6945,7049,32031,62789.0,6915075.0
2012-08-28,7139,7186,7045,7158,20482,63757.0,6915075.0
2012-08-29,7186,7286,7116,7158,20449,63757.0,6915075.0
2012-08-30,7177,7177,7007,7049,27040,62789.0,6915075.0
2012-08-31,7054,7225,7039,7226,36415,64379.0,6915075.0
2012-09-03,7233,7528,7216,7529,55895,67076.0,6915075.0
2012-09-04,7566,7605,7457,7483,29882,66661.0,6915075.0
2012-09-05,7466,7505,7247,7281,20643,64863.0,6915075.0
2012-09-06,7426,7426,7286,7373,26471,65693.0,6915075.0
2012-09-07,7418,7721,7411,7630,41299,67975.0,6915075.0
2012-09-10,7551,7877,7551,7801,70978,69497.0,6915075.0
2012-09-11,7877,8613,7721,8150,276972,72608.0,6915075.0
2012-09-12,8226,8342,7993,8034,49765,71571.0,6915075.0
2012-09-13,8032,8421,8032,8228,67200,73300.0,6915075.0
2012-09-14,8265,8342,8070,8073,51832,71917.0,6915075.0
2012-09-17,8148,8421,8148,8383,79265,74683.0,6915075.0
2012-09-18,8498,8730,8381,8578,79587,76412.0,6915075.0
2012-09-19,8575,8730,8498,8732,52119,80237.0,7132183.0
2012-09-20,8847,8925,8613,8694,70570,79880.0,7132183.0
2012-09-21,8692,8847,8498,8732,60141,80237.0,7132183.0
2012-09-24,8575,8730,8421,8461,56827,77741.0,7132183.0
2012-09-25,8459,8730,8459,8694,43176,79880.0,7132183.0
2012-09-26,8730,8963,8613,8732,52050,80237.0,7132183.0
2012-09-27,8692,8847,8575,8732,41386,80237.0,7132183.0
2012-09-28,8770,9196,8692,9082,81650,83447.0,7132183.0
2012-10-02,9041,9429,9002,9237,85960,84873.0,7132183.0
2012-10-04,9352,9468,9080,9198,57871,84516.0,7132183.0
2012-10-05,9196,9390,9002,9161,44012,84160.0,7132183.0
2012-10-08,9118,9235,9080,9161,59707,84160.0,7132183.0
2012-10-09,9080,9700,9080,9393,136449,86299.0,7132183.0
2012-10-10,9274,9623,9235,9471,110897,87013.0,7132183.0
2012-10-11,9352,9739,9157,9625,171942,88439.0,7132183.0
2012-10-12,9585,9661,9429,9625,83901,88439.0,7132183.0
2012-10-15,9661,9661,8963,9353,139863,85943.0,7132183.0
2012-10-16,9080,9352,8613,9198,206238,84516.0,7132183.0
2012-10-17,9157,9739,9080,9431,220439,86656.0,7132183.0
2012-10-18,9429,9623,9002,9121,110900,83803.0,7132183.0
2012-10-19,9313,9313,8963,9121,84881,83803.0,7132183.0
2012-10-22,8847,9313,8847,9161,36733,84160.0,7132183.0
2012-10-23,9274,9352,8963,9276,59943,85230.0,7132183.0
2012-10-24,9235,9779,9002,9586,230435,88082.0,7132183.0
2012-10-25,9623,10515,9546,10053,376859,92362.0,7132183.0
2012-10-26,10050,10205,9623,9742,67418,89509.0,7132183.0
2012-10-29,9857,10011,9274,9547,138786,87726.0,7132183.0
2012-10-30,9739,10283,9700,10207,188816,93788.0,7132183.0
2012-10-31,10478,10750,10322,10557,182772,96998.0,7132183.0
2012-11-01,10554,10904,10361,10750,108696,98781.0,7132183.0
2012-11-02,10865,10944,10711,10789,57798,99137.0,7132183.0
2012-11-05,10750,11020,10711,10983,106613,100920.0,7132183.0
2012-11-06,11020,11254,10865,11101,142531,101990.0,7132183.0
2012-11-07,11097,11215,10826,11022,80286,101277.0,7132183.0
2012-11-08,10982,11097,10787,10983,40631,100920.0,7132183.0
2012-11-09,10826,11097,10671,10983,63214,100920.0,7132183.0
2012-11-12,10982,11486,10750,11489,137499,105556.0,7132183.0
2012-11-13,11448,11486,11020,11215,62650,103060.0,7132183.0
2012-11-14,11254,11292,10750,10945,65749,100564.0,7132183.0
2012-11-15,10631,10865,10399,10829,89373,99494.0,7132183.0
2012-11-16,10865,10982,10478,10789,95611,99137.0,7132183.0
2012-11-19,10904,11563,10671,11411,147451,104843.0,7132183.0
2012-11-20,11525,11836,10750,10945,283235,100564.0,7132183.0
2012-11-21,11254,11641,11020,11527,312663,105913.0,7132183.0
2012-11-22,11758,12107,11680,11955,199982,109836.0,7132183.0
2012-11-23,12029,12340,11952,12342,163934,113402.0,7132183.0
2012-11-26,12262,12572,12146,12304,115857,113045.0,7132183.0
2012-11-27,12185,12340,11836,12109,107978,111262.0,7132183.0
2012-11-28,12029,12379,11875,12380,53653,113758.0,7132183.0
2012-11-29,12419,12572,11990,12264,82218,112688.0,7132183.0
2012-11-30,12419,12729,12107,12576,148023,115541.0,7132183.0
2012-12-03,12768,13504,12611,13468,266905,123743.0,7132183.0
2012-12-04,13388,13621,13195,13546,140653,138542.0,7939389.0
2012-12-05,13660,13776,13388,13700,149160,140130.0,7939389.0
2012-12-06,13737,13737,12729,13195,216253,134970.0,7939389.0
2012-12-07,13195,13272,12029,12963,202104,132588.0,7939389.0
2012-12-10,12961,13039,12495,13041,69506,133382.0,7939389.0
2012-12-11,13116,13155,12495,12536,60064,128221.0,7939389.0
2012-12-12,12572,12729,12301,12497,61537,127824.0,7939389.0
2012-12-13,12495,12884,12495,12730,56852,130206.0,7939389.0
2012-12-14,12884,12923,12456,12653,90314,129412.0,7939389.0
2012-12-17,12768,12884,11990,11993,74469,122664.0,7939389.0
2012-12-18,11990,12223,11370,11915,147806,121870.0,7939389.0
2012-12-20,12107,12146,11215,11372,115368,116312.0,7939389.0
2012-12-21,11331,11875,11176,11527,113904,117900.0,7939389.0
2012-12-24,11641,12107,11525,11876,101546,121473.0,7939389.0
2012-12-26,11875,12068,11719,11915,61828,121870.0,7939389.0
2012-12-27,12033,12711,11914,12634,114392,125839.0,7939389.0
2012-12-28,12671,12711,12432,12672,42407,126236.0,7939389.0
2013-01-02,12750,12830,12351,12473,81243,124251.0,7939389.0
2013-01-03,12512,12591,11993,12114,76414,120679.0,7939389.0
2013-01-04,12114,12870,11993,12792,114424,127427.0,7939389.0
2013-01-07,12910,13148,12671,12911,108583,128618.0,7939389.0
2013-01-08,12910,13188,12750,12752,139789,127030.0,7939389.0
2013-01-09,12750,13428,12750,13310,185607,132588.0,7939389.0
2013-01-10,13468,13747,13148,13668,158453,136161.0,7939389.0
2013-01-11,13707,13946,13508,13749,150462,139108.0,8064225.0
2013-01-14,13866,13946,13388,13390,76254,135479.0,8064225.0
2013-01-15,13308,13866,13069,13310,105366,134673.0,8064225.0
2013-01-16,13308,13707,13029,13151,69189,133060.0,8064225.0
2013-01-17,12989,13348,12989,12991,69037,131447.0,8064225.0
2013-01-18,12989,13388,12989,13350,92010,135076.0,8064225.0
2013-01-21,13468,13747,13188,13390,79001,135479.0,8064225.0
2013-01-22,13388,13548,13069,13310,56216,134673.0,8064225.0
2013-01-23,13308,13587,13148,13350,64140,135076.0,8064225.0
2013-01-24,13388,14744,13308,13469,487034,136285.0,8064225.0
2013-01-25,13587,13747,12910,13071,137978,132253.0,8064225.0
2013-01-28,13148,13348,12631,12712,95747,128624.0,8064225.0
2013-01-29,12711,13029,12591,12871,70864,130237.0,8064225.0
2013-01-30,12870,13029,12671,12752,47610,129028.0,8064225.0
2013-01-31,12791,12910,12472,12712,109915,128624.0,8064225.0
2013-02-01,12750,13348,12591,13191,92640,133463.0,8064225.0
2013-02-04,13188,13388,12949,13310,101341,134673.0,8064225.0
2013-02-05,13308,13667,12791,13111,180587,132657.0,8064225.0
2013-02-06,13110,13148,12791,13151,109559,133060.0,8064225.0
2013-02-07,13148,13188,12830,13071,73865,132253.0,8064225.0
2013-02-08,12910,13667,12910,13469,180351,136285.0,8064225.0
2013-02-12,13587,14066,13508,13829,120725,139914.0,8064225.0
2013-02-13,14185,14185,13707,14186,176629,143543.0,8064225.0
2013-02-14,14185,14265,13946,14107,123009,142737.0,8064225.0
2013-02-15,14265,14265,13667,13988,92061,141527.0,8064225.0
2013-02-18,13946,14344,13786,14346,106225,145156.0,8064225.0
2013-02-19,14424,14544,13985,14306,234210,144753.0,8064225.0
2013-02-20,14662,14982,13946,14147,682950,143140.0,8064225.0
2013-02-21,14185,14504,13946,14466,289398,146366.0,8064225.0
2013-02-22,14424,14823,14185,14426,210511,145962.0,8064225.0
2013-02-25,14504,14583,14106,14107,149489,142737.0,8064225.0
2013-02-26,13946,14185,13587,13907,132038,140721.0,8064225.0
2013-02-27,13906,14305,13587,14186,196344,143543.0,8064225.0
2013-02-28,14265,14464,14066,14267,163641,144350.0,8064225.0
2013-03-04,14544,14784,14146,14147,228136,143140.0,8064225.0
2013-03-05,14424,15182,14305,15063,699713,152414.0,8064225.0
2013-03-06,15220,15500,14823,15103,353721,152817.0,8064225.0
2013-03-07,15021,15182,14622,14944,182199,151204.0,8064225.0
2013-03-08,14942,15260,14622,14705,136707,148785.0,8064225.0
2013-03-11,14863,14903,14344,14666,106481,148382.0,8064225.0
2013-03-12,14544,15421,14544,15382,356078,155640.0,8064225.0
2013-03-13,15421,15898,15220,15462,321935,156446.0,8064225.0
2013-03-14,15659,16098,15182,15582,431341,157656.0,8064225.0
2013-03-15,15700,15740,14662,14784,322303,149591.0,8064225.0
2013-03-18,14583,14702,13946,13948,266456,141124.0,8064225.0
2013-03-19,14025,14583,14025,14586,166676,147575.0,8064225.0
2013-03-20,14464,15062,14265,14666,153418,148382.0,8064225.0
2013-03-21,14903,15461,14903,15462,187559,156446.0,8064225.0
2013-03-22,15461,16138,15461,15740,355057,159268.0,8064225.0
2013-03-25,15978,16257,15780,15902,188153,160881.0,8064225.0
2013-03-26,15858,16576,15818,16259,237790,165396.0,8107646.0
2013-03-27,16337,16576,15898,16338,159777,166207.0,8107646.0
2013-03-28,16178,16456,16058,16338,115527,166207.0,8107646.0
2013-03-29,16855,17573,16576,17415,399112,177152.0,8107646.0
2013-04-01,17453,17612,17094,17574,142090,178774.0,8107646.0
2013-04-02,17453,18289,17333,17694,213259,179990.0,8107646.0
2013-04-03,17692,18130,17532,18013,176898,183233.0,8107646.0
2013-04-04,17852,18209,16935,18013,218271,183233.0,8107646.0
2013-04-05,18011,18330,17573,17694,127545,179990.0,8107646.0
2013-04-08,16975,17612,16417,16458,290911,167423.0,8107646.0
2013-04-09,16218,17214,16218,17216,219997,175125.0,8107646.0
2013-04-10,17214,17890,17054,17812,115278,181206.0,8107646.0
2013-04-11,17970,18090,17532,17893,108185,182017.0,8107646.0
2013-04-12,18410,18927,18289,18610,226240,189314.0,8107646.0
2013-04-15,18568,19166,18488,18969,160601,192962.0,8107646.0
2013-04-16,18568,18887,18051,18809,243314,196868.0,8341850.0
2013-04-17,18927,19366,18410,19088,192137,199787.0,8341850.0
2013-04-18,18807,19008,18488,18610,106978,196683.0,8423265.0
2013-04-19,18728,19166,18051,18969,184320,200474.0,8423265.0
2013-04-22,19048,20162,19048,20005,198107,211424.0,8423265.0
2013-04-23,20083,20282,19724,20244,105721,213951.0,8423265.0
2013-04-24,20522,21238,20442,21161,244065,223638.0,8423265.0
2013-04-25,21438,21477,20681,20922,125624,221111.0,8423265.0
2013-04-26,20999,21120,20641,21121,127320,223217.0,8423265.0
2013-04-29,21238,21279,20482,20523,141777,216899.0,8423265.0
2013-04-30,20641,20999,19924,20165,171013,213109.0,8423265.0
2013-05-02,20322,20919,20083,20762,153686,219426.0,8423265.0
2013-05-03,20879,20919,20282,20882,107641,220690.0,8423265.0
2013-05-06,20879,20919,20362,20882,109497,220690.0,8423265.0
2013-05-07,20760,21517,20482,21520,197851,227428.0,8423265.0
2013-05-08,21517,21876,20800,21399,174309,226165.0,8423265.0
2013-05-09,21637,21677,20282,20284,391308,214372.0,8423265.0
2013-05-10,20641,20641,19685,20045,270370,211845.0,8423265.0
2013-05-13,20362,20402,19366,19408,175659,205107.0,8423265.0
2013-05-14,19564,20043,18927,19766,207114,208897.0,8423265.0
2013-05-15,19764,20162,19564,20165,80746,213109.0,8423265.0
2013-05-16,20162,20482,19884,20045,120920,211845.0,8423265.0
2013-05-20,20362,20362,20003,20165,64192,213109.0,8423265.0
2013-05-21,20162,20242,19564,19925,122199,210582.0,8423265.0
2013-05-22,19924,20083,19485,19885,194581,210160.0,8423265.0
2013-05-23,20083,20999,20003,20762,345124,219426.0,8423265.0
2013-05-24,21039,21039,20202,20563,170303,217320.0,8423265.0
2013-05-27,20322,20442,19604,19726,243613,208476.0,8423265.0
2013-05-28,19924,20322,19405,20205,145535,213530.0,8423265.0
2013-05-29,20362,21637,20362,21439,347769,226586.0,8423265.0
2013-05-30,21359,21597,20600,20603,122551,217741.0,8423265.0
2013-05-31,20721,20879,19724,20045,188788,211845.0,8423265.0
2013-06-03,19685,20083,18847,19048,295063,201316.0,8423265.0
2013-06-04,19246,19724,18887,19487,192494,205949.0,8423265.0
2013-06-05,19206,19485,18847,19008,105208,200895.0,8423265.0
2013-06-07,18768,19008,16218,16578,449392,175204.0,8423265.0
2013-06-10,16536,17292,16378,16777,166823,177310.0,8423265.0
2013-06-11,16975,18090,16576,17853,236703,188681.0,8423265.0
2013-06-12,17612,18051,17453,17535,77913,185312.0,8423265.0
2013-06-13,17134,17930,16855,17933,189259,189523.0,8423265.0
2013-06-14,17852,18528,17413,17893,136255,189102.0,8423265.0
2013-06-17,17573,17930,16496,17135,154868,181100.0,8423265.0
2013-06-18,17292,17890,16655,17694,117038,186996.0,8423265.0
2013-06-19,17652,18130,17453,17614,82412,186154.0,8423265.0
2013-06-20,16935,17612,16855,17096,68952,180679.0,8423265.0
2013-06-21,16496,17054,16018,17056,88454,180258.0,8423265.0
2013-06-24,17054,17094,15858,15861,114886,167623.0,8423265.0
2013-06-25,15858,16496,14823,15103,198360,159938.0,8440017.0
2013-06-26,15619,15978,15102,15820,91516,167534.0,8440017.0
2013-06-27,16058,16775,16058,16658,75601,176396.0,8440017.0
2013-06-28,16735,16815,16378,16738,57049,177240.0,8440017.0
2013-07-01,16496,17015,16496,16777,39983,177662.0,8440017.0
2013-07-02,17094,17094,16297,16378,73596,173442.0,8440017.0
2013-07-03,16417,16536,15580,15622,103430,165424.0,8440017.0
2013-07-04,15858,16138,15461,15941,93007,168800.0,8440017.0
2013-07-05,15978,16297,15421,15622,46382,165424.0,8440017.0
2013-07-08,15540,15780,14146,14186,289282,150232.0,8440017.0
2013-07-09,14424,14744,14146,14745,167903,156140.0,8440017.0
2013-07-10,14662,14942,14225,14346,62873,151920.0,8440017.0
2013-07-11,14823,16257,14744,16020,200090,169644.0,8440017.0
2013-07-12,16536,16855,16218,16498,204368,174708.0,8440017.0
2013-07-15,16855,17692,16855,17454,268051,184836.0,8440017.0
2013-07-16,17453,18250,17453,17812,266367,188634.0,8440017.0
2013-07-17,17890,18370,17692,18252,91845,193276.0,8440017.0
2013-07-18,18289,18370,17772,18172,114181,192432.0,8440017.0
2013-07-19,18170,18410,17612,18092,103748,191588.0,8440017.0
2013-07-22,18090,18488,17930,18092,105493,191588.0,8440017.0
2013-07-23,18289,19126,18209,18929,219354,200450.0,8440017.0
2013-07-24,19048,19246,18728,19048,102843,201716.0,8440017.0
2013-07-25,19048,19166,18807,18890,74482,200028.0,8440017.0
2013-07-26,18728,18847,18130,18292,119973,193698.0,8440017.0
2013-07-29,18330,19246,18209,19247,194007,203826.0,8440017.0
2013-07-30,19126,19604,19008,19208,121442,203404.0,8440017.0
2013-07-31,19206,19604,19048,19128,91360,202560.0,8440017.0
2013-08-01,19445,20003,19206,20005,123827,211844.0,8440017.0
2013-08-02,20083,20681,19685,20284,205878,214798.0,8440017.0
2013-08-05,20282,20561,19964,19965,55264,211422.0,8440017.0
2013-08-06,19924,20322,19246,19487,128156,206358.0,8440017.0
2013-08-07,19445,20362,19366,19965,201517,211422.0,8440017.0
2013-08-08,20043,20242,19604,20045,90196,212266.0,8440017.0
2013-08-09,20083,20522,19924,20244,78668,214376.0,8440017.0
2013-08-12,19964,20242,19485,19567,83319,207202.0,8440017.0
2013-08-13,19844,20003,19326,19726,95599,208890.0,8440017.0
2013-08-14,19764,19804,19405,19726,61745,208890.0,8440017.0
2013-08-16,19326,19645,19126,19408,58987,205514.0,8440017.0
2013-08-19,19645,19645,19206,19487,51557,206358.0,8440017.0
2013-08-20,19564,19564,18689,18770,104974,198762.0,8440017.0
2013-08-21,18887,19286,18170,18730,75570,198396.0,8442363.0
2013-08-22,18410,19326,18330,18770,100692,198818.0,8442363.0
2013-08-23,18967,19685,18927,19447,104004,205994.0,8442363.0
2013-08-26,19685,19685,19246,19447,41851,205994.0,8442363.0
2013-08-27,19445,19524,18488,18969,67152,200928.0,8442363.0
2013-08-28,18728,19048,18330,18809,46542,199240.0,8442363.0
2013-08-29,18967,19126,18807,18850,51640,199662.0,8442363.0
2013-08-30,18967,19206,18649,18690,52008,197973.0,8442363.0
2013-09-02,19048,19246,18807,19088,52380,202195.0,8442363.0
2013-09-03,19246,19445,18967,19287,64103,204305.0,8442363.0
2013-09-04,19246,19286,18887,18890,49482,200084.0,8442363.0
2013-09-05,19008,19166,18689,18690,48558,197973.0,8442363.0
2013-09-06,18887,19246,18649,18730,73274,198396.0,8442363.0
2013-09-09,18967,18967,18330,18331,75752,194174.0,8442363.0
2013-09-10,18370,18689,17812,18052,102365,191220.0,8442363.0
2013-09-11,18250,18608,18130,18571,43014,196707.0,8442363.0
2013-09-12,18568,18568,18170,18172,54508,192486.0,8442363.0
2013-09-13,18289,18289,18011,18052,18437,191220.0,8442363.0
2013-09-16,18289,18608,18090,18450,32072,195441.0,8442363.0
2013-09-17,18608,18608,18209,18292,45040,193752.0,8442363.0
2013-09-23,18289,18289,17453,17694,55032,187420.0,8442363.0
2013-09-24,17772,17930,16975,17175,68557,181933.0,8442363.0
2013-09-25,17174,17333,16815,16856,46662,178556.0,8442363.0
2013-09-26,16935,17852,16735,17733,64187,187843.0,8442363.0
2013-09-27,17812,18051,17532,17893,31804,189531.0,8442363.0
2013-09-30,17890,17970,17612,17973,23286,190375.0,8442363.0
2013-10-01,17970,18011,17413,17694,41367,187420.0,8442363.0
2013-10-02,17732,18051,16616,16777,144146,177712.0,8442363.0
2013-10-04,16775,16895,16257,16738,52688,177290.0,8442363.0
2013-10-07,16815,17054,16218,16220,57116,171802.0,8442363.0
2013-10-08,16378,17214,16098,17056,83321,180667.0,8442363.0
2013-10-10,17134,17732,17054,17614,61380,186576.0,8442363.0
2013-10-11,17852,18130,17612,18013,45126,190797.0,8442363.0
2013-10-14,18209,18209,17732,17733,34616,187843.0,8442363.0
2013-10-15,17970,18488,17692,18292,89590,193752.0,8442363.0
2013-10-16,18250,18330,17732,17853,44480,189109.0,8442363.0
2013-10-17,17852,18051,17254,17614,34357,186576.0,8442363.0
2013-10-18,17612,18051,17292,17853,23497,189109.0,8442363.0
2013-10-21,17852,18807,17692,18610,83242,197129.0,8442363.0
2013-10-22,18568,19048,18370,18969,61949,200928.0,8442363.0
2013-10-23,19206,19206,18528,18531,88939,196285.0,8442363.0
2013-10-24,18528,18847,18450,18610,35188,197651.0,8464699.0
2013-10-25,18927,19286,18649,19287,80267,204846.0,8464699.0
2013-10-28,19524,19884,19366,19368,105524,205692.0,8464699.0
2013-10-29,19645,19724,19126,19527,48658,207385.0,8464699.0
