아바코(083930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-13,5540,5540,5400,5450,55037,87181.0,15996505.0
2016-07-14,5420,5630,5410,5620,115096,89900.0,15996505.0
2016-07-15,5670,5670,5550,5620,65212,89900.0,15996505.0
2016-07-18,5620,5670,5580,5640,98898,90220.0,15996505.0
2016-07-19,5670,5670,5610,5640,40579,90220.0,15996505.0
2016-07-20,5640,5830,5590,5800,201328,92780.0,15996505.0
2016-07-21,5840,6000,5710,5880,343124,94059.0,15996505.0
2016-07-22,5800,5950,5760,5940,92853,95019.0,15996505.0
2016-07-25,5940,6000,5810,5900,92066,94379.0,15996505.0
2016-07-26,5900,5900,5780,5820,60576,93100.0,15996505.0
2016-07-27,5870,6140,5860,5860,269358,93740.0,15996505.0
2016-07-28,6010,6540,5990,6490,1401744,103817.0,15996505.0
2016-07-29,6520,6630,6380,6590,599556,105417.0,15996505.0
2016-08-01,6660,7110,6530,6730,1328158,107656.0,15996505.0
2016-08-02,6680,6940,6470,6850,647331,109576.0,15996505.0
2016-08-03,6860,7400,6720,7120,1290479,113895.0,15996505.0
2016-08-04,7220,7360,7080,7230,673733,115655.0,15996505.0
2016-08-05,7210,7260,7020,7190,441139,115015.0,15996505.0
2016-08-08,7160,7200,6780,6840,603975,109416.0,15996505.0
2016-08-09,6870,7990,6750,7660,1916210,122533.0,15996505.0
2016-08-10,7660,7790,7240,7570,772992,121094.0,15996505.0
2016-08-11,6600,6880,6240,6390,7167340,102218.0,15996505.0
2016-08-12,6480,6710,6370,6490,1646321,103817.0,15996505.0
2016-08-16,6510,6560,5780,5870,1429362,93899.0,15996505.0
2016-08-17,5880,6140,5710,6070,1031744,97099.0,15996505.0
2016-08-18,6050,6380,6050,6300,567624,100778.0,15996505.0
2016-08-19,6300,6340,6100,6240,417734,99818.0,15996505.0
2016-08-22,6240,6450,6210,6220,370528,99498.0,15996505.0
2016-08-23,6250,6510,6240,6420,390164,102698.0,15996505.0
2016-08-24,6400,6530,6380,6420,348375,102698.0,15996505.0
2016-08-25,6480,6780,6450,6700,1065260,107177.0,15996505.0
2016-08-26,6660,6710,6490,6710,300061,107337.0,15996505.0
2016-08-29,6710,6750,6440,6490,331455,103817.0,15996505.0
2016-08-30,6500,6620,6210,6450,364750,103177.0,15996505.0
2016-08-31,6470,6470,5870,6100,554821,97579.0,15996505.0
2016-09-01,6100,6450,6040,6370,329682,101898.0,15996505.0
2016-09-02,6410,6520,6290,6440,252159,103017.0,15996505.0
2016-09-05,6440,6490,6240,6350,196303,101578.0,15996505.0
2016-09-06,6430,6460,6260,6410,241491,102538.0,15996505.0
2016-09-07,6420,6420,6070,6150,344497,98379.0,15996505.0
2016-09-08,6200,6250,5990,6070,301881,97099.0,15996505.0
2016-09-09,6050,6130,5900,5940,276884,95019.0,15996505.0
2016-09-12,5800,5870,5630,5670,262460,90700.0,15996505.0
2016-09-13,5700,5870,5690,5830,284233,93260.0,15996505.0
2016-09-19,5980,6190,5840,6150,238943,98379.0,15996505.0
2016-09-20,6160,6160,5980,6030,128652,96459.0,15996505.0
2016-09-21,5930,6080,5920,6070,147255,97099.0,15996505.0
2016-09-22,6110,6220,6080,6220,284860,99498.0,15996505.0
2016-09-23,6270,6280,6060,6220,205081,99498.0,15996505.0
2016-09-26,6200,6280,6090,6100,159407,97579.0,15996505.0
2016-09-27,6130,6220,6050,6160,111971,98538.0,15996505.0
2016-09-28,6250,6440,6200,6370,413525,101898.0,15996505.0
2016-09-29,6420,6720,6410,6550,546980,104777.0,15996505.0
2016-09-30,6460,6570,6340,6550,168299,104777.0,15996505.0
2016-10-04,6580,6600,6400,6460,164278,103337.0,15996505.0
2016-10-05,6390,6450,6090,6100,320831,97579.0,15996505.0
2016-10-06,6140,6190,6060,6110,135426,97739.0,15996505.0
2016-10-07,6080,6150,5910,5970,222233,95499.0,15996505.0
2016-10-10,5970,6180,5970,6040,269181,96619.0,15996505.0
2016-10-11,6000,6200,6000,6110,189195,97739.0,15996505.0
2016-10-12,6060,6150,6010,6070,118522,97099.0,15996505.0
2016-10-13,6120,6250,5950,6050,387969,96779.0,15996505.0
2016-10-14,6130,6150,5960,6150,107081,98379.0,15996505.0
2016-10-17,6100,6140,5950,6000,215660,95979.0,15996505.0
2016-10-18,5930,5990,5790,5940,150515,95019.0,15996505.0
2016-10-19,5950,6090,5900,5900,73623,94379.0,15996505.0
2016-10-20,5920,5960,5770,5830,108453,93260.0,15996505.0
2016-10-21,5830,5860,5750,5820,70077,93100.0,15996505.0
2016-10-24,5800,5850,5660,5810,71559,92940.0,15996505.0
2016-10-25,5740,5900,5580,5900,130350,94379.0,15996505.0
2016-10-26,5860,6030,5780,5930,116458,94859.0,15996505.0
2016-10-27,5960,6060,5910,6030,116698,96459.0,15996505.0
2016-10-28,6000,6060,5930,5980,79142,95659.0,15996505.0
2016-10-31,6030,6100,5900,6000,178541,95979.0,15996505.0
2016-11-01,5910,6040,5910,5980,71967,95659.0,15996505.0
2016-11-02,5910,5960,5650,5700,131695,91180.0,15996505.0
2016-11-03,5550,5840,5550,5800,75366,92780.0,15996505.0
2016-11-04,5800,5840,5670,5820,45319,93100.0,15996505.0
2016-11-07,5900,5910,5790,5870,72830,93899.0,15996505.0
2016-11-08,5910,5920,5690,5790,129118,92620.0,15996505.0
2016-11-09,5790,5800,5010,5340,316026,85421.0,15996505.0
2016-11-10,5430,5620,5430,5530,126737,88461.0,15996505.0
2016-11-11,5500,5750,5450,5720,76630,91500.0,15996505.0
2016-11-14,5720,5760,5600,5690,50947,91020.0,15996505.0
2016-11-15,5690,5720,5600,5690,44087,91020.0,15996505.0
2016-11-16,5730,5960,5680,5920,161902,94699.0,15996505.0
2016-11-17,5970,5970,5830,5920,47168,94699.0,15996505.0
2016-11-18,5880,5950,5840,5930,45694,94859.0,15996505.0
2016-11-21,5900,5940,5750,5880,42534,94059.0,15996505.0
2016-11-22,5920,5960,5710,5790,79430,92620.0,15996505.0
2016-11-23,5820,5840,5560,5710,70978,91340.0,15996505.0
2016-11-24,5710,5800,5550,5700,81274,91180.0,15996505.0
2016-11-25,5610,5780,5610,5750,42713,91980.0,15996505.0
2016-11-28,5750,5750,5550,5630,67320,90060.0,15996505.0
2016-11-29,5470,5630,5470,5630,115675,90060.0,15996505.0
2016-11-30,5650,5660,5530,5600,47109,89580.0,15996505.0
2016-12-01,5540,5710,5510,5710,67302,91340.0,15996505.0
2016-12-02,5700,5730,5560,5600,75768,89580.0,15996505.0
2016-12-05,5570,5610,5420,5460,68163,87341.0,15996505.0
2016-12-06,5410,5500,5380,5440,76259,87021.0,15996505.0
2016-12-07,5460,5590,5410,5550,82439,88781.0,15996505.0
2016-12-08,5590,5600,5500,5600,52234,89580.0,15996505.0
2016-12-09,5630,5680,5560,5640,38852,90220.0,15996505.0
2016-12-12,5690,5700,5600,5670,149200,90700.0,15996505.0
2016-12-13,5680,5790,5620,5770,115965,92300.0,15996505.0
2016-12-14,5800,5950,5750,5950,249086,95179.0,15996505.0
2016-12-15,5870,6390,5870,6390,539623,102218.0,15996505.0
2016-12-16,6430,6490,6320,6380,223410,102058.0,15996505.0
2016-12-19,6420,6510,6350,6400,174317,102378.0,15996505.0
2016-12-20,6450,6450,6230,6230,171356,99658.0,15996505.0
2016-12-21,6230,6450,6120,6440,245016,103017.0,15996505.0
2016-12-22,6470,6540,6370,6440,153357,103017.0,15996505.0
2016-12-23,6400,6520,6370,6480,110693,103657.0,15996505.0
2016-12-26,6520,6680,6480,6620,263106,105897.0,15996505.0
2016-12-27,6650,6870,6610,6700,338414,107177.0,15996505.0
2016-12-28,6590,6660,6460,6590,170272,105417.0,15996505.0
2016-12-29,6630,6720,6490,6610,154535,105737.0,15996505.0
2017-01-02,6560,6650,6510,6600,129901,105577.0,15996505.0
2017-01-03,6610,6790,6610,6680,191739,106857.0,15996505.0
2017-01-04,6700,6740,6510,6600,126592,105577.0,15996505.0
2017-01-05,6590,6590,6390,6490,187106,103817.0,15996505.0
2017-01-06,6440,6540,6380,6420,141990,102698.0,15996505.0
2017-01-09,6440,6480,6200,6240,257259,99818.0,15996505.0
2017-01-10,6200,6300,6150,6200,164372,99178.0,15996505.0
2017-01-11,6200,6300,6150,6270,205516,100298.0,15996505.0
2017-01-12,6320,6330,6210,6280,97670,100458.0,15996505.0
2017-01-13,6280,6300,6070,6100,187955,97579.0,15996505.0
2017-01-16,6100,6150,5840,5900,193534,94379.0,15996505.0
2017-01-17,5870,6030,5870,5950,100510,95179.0,15996505.0
2017-01-18,5950,6160,5900,6160,157343,98538.0,15996505.0
2017-01-19,6180,6190,5990,6120,114069,97899.0,15996505.0
2017-01-20,6060,6160,6030,6090,75851,97419.0,15996505.0
2017-01-23,6140,6140,6000,6040,83679,96619.0,15996505.0
2017-01-24,6010,6080,5850,5890,119481,94219.0,15996505.0
2017-01-25,5910,6170,5890,6150,164629,98379.0,15996505.0
2017-01-26,6150,7690,6130,7320,7082213,117094.0,15996505.0
2017-01-31,7330,7550,7150,7470,1156614,119494.0,15996505.0
2017-02-01,7400,7650,7350,7590,619564,121413.0,15996505.0
2017-02-02,7450,8800,7310,8140,3790078,130212.0,15996505.0
2017-02-03,8100,8510,8100,8270,808803,132291.0,15996505.0
2017-02-06,8300,9040,8100,8510,1025635,136130.0,15996505.0
2017-02-07,8560,8660,8170,8280,360077,132451.0,15996505.0
2017-02-08,8280,8500,8200,8490,246256,135810.0,15996505.0
2017-02-09,8500,9000,8440,8890,1007019,142209.0,15996505.0
2017-02-10,8890,9190,8720,8950,490478,143169.0,15996505.0
2017-02-13,9080,9080,8630,8720,338107,139490.0,15996505.0
2017-02-14,8680,8680,8230,8420,769801,134691.0,15996505.0
2017-02-15,8350,8510,8300,8430,314831,134851.0,15996505.0
2017-02-16,8460,8500,8140,8230,317535,131651.0,15996505.0
2017-02-17,8340,8640,8160,8500,492176,135970.0,15996505.0
2017-02-20,8500,8730,8460,8690,273881,139010.0,15996505.0
2017-02-21,8690,8800,8260,8260,445675,132131.0,15996505.0
2017-02-22,8360,8360,8030,8200,356565,131171.0,15996505.0
2017-02-23,8190,8190,7810,7950,350585,127172.0,15996505.0
2017-02-24,7850,8150,7720,8090,329441,129412.0,15996505.0
2017-02-27,8120,8530,7920,8390,421254,134211.0,15996505.0
2017-02-28,8390,8460,8070,8260,207657,132131.0,15996505.0
2017-03-02,8250,8270,7990,8110,109739,129732.0,15996505.0
2017-03-03,8090,8090,7680,7900,242115,126372.0,15996505.0
2017-03-06,7780,8170,7700,8120,200672,129892.0,15996505.0
2017-03-07,8150,8150,7960,8150,110927,130372.0,15996505.0
2017-03-08,8150,8200,7970,8040,70148,128612.0,15996505.0
2017-03-09,7980,8100,7890,7960,97423,127332.0,15996505.0
2017-03-10,7900,8150,7830,8080,174237,129252.0,15996505.0
2017-03-13,8140,8190,7950,7990,101871,127812.0,15996505.0
2017-03-14,7990,7990,7630,7740,299422,123813.0,15996505.0
2017-03-15,7740,7800,7470,7590,213346,121413.0,15996505.0
2017-03-16,7600,7900,7560,7900,256778,126372.0,15996505.0
2017-03-17,7880,7880,7530,7660,228721,122533.0,15996505.0
2017-03-20,7660,7660,7290,7430,313044,118854.0,15996505.0
2017-03-21,7490,7520,7090,7230,396334,115655.0,15996505.0
2017-03-22,7180,7730,7120,7700,641046,123173.0,15996505.0
2017-03-23,7740,7940,7680,7760,278358,124133.0,15996505.0
2017-03-24,7760,8060,7660,8020,195759,128292.0,15996505.0
2017-03-27,8080,8170,7920,7990,178624,127812.0,15996505.0
2017-03-28,7960,8060,7740,7920,173686,126692.0,15996505.0
2017-03-29,7920,7920,7550,7640,366710,122213.0,15996505.0
2017-03-30,7600,7750,7320,7510,342889,120134.0,15996505.0
2017-03-31,7450,7600,7300,7450,231167,119174.0,15996505.0
2017-04-03,7490,7510,7080,7210,422280,115335.0,15996505.0
2017-04-04,7210,7520,7150,7300,442289,116774.0,15996505.0
2017-04-05,7320,7570,7320,7400,348395,118374.0,15996505.0
2017-04-06,7500,7530,7340,7500,162796,119974.0,15996505.0
2017-04-07,7530,7930,7500,7870,582864,125892.0,15996505.0
2017-04-10,7970,8060,7520,7790,344448,124613.0,15996505.0
2017-04-11,7830,8020,7660,7950,321437,127172.0,15996505.0
2017-04-12,7930,7930,7330,7610,946660,121733.0,15996505.0
2017-04-13,7600,7600,7250,7400,528778,118374.0,15996505.0
2017-04-14,7310,7390,7030,7180,442596,114855.0,15996505.0
2017-04-17,7170,7460,7160,7420,384254,118694.0,15996505.0
2017-04-18,7500,7760,7410,7730,465682,123653.0,15996505.0
2017-04-19,7780,7900,7510,7850,508112,125573.0,15996505.0
2017-04-20,7820,7840,7620,7670,252108,122693.0,15996505.0
2017-04-21,7390,7560,6700,6700,1131564,107177.0,15996505.0
2017-04-24,6540,6610,6070,6140,1904753,98219.0,15996505.0
2017-04-25,6160,6310,6080,6300,481814,100778.0,15996505.0
2017-04-26,6300,6310,6160,6230,362486,99658.0,15996505.0
2017-04-27,6220,6220,6110,6210,216150,99338.0,15996505.0
2017-04-28,6230,6300,6100,6240,169084,99818.0,15996505.0
2017-05-02,6220,6230,6120,6200,197862,99178.0,15996505.0
2017-05-04,6190,6450,6190,6400,272508,102378.0,15996505.0
2017-05-08,6450,6450,6270,6300,215164,100778.0,15996505.0
2017-05-10,6330,6460,6300,6350,163698,101578.0,15996505.0
2017-05-11,6380,6530,6340,6400,302263,102378.0,15996505.0
2017-05-12,6430,6560,6370,6460,206774,103337.0,15996505.0
2017-05-15,6450,6490,6380,6480,145297,103657.0,15996505.0
2017-05-16,6500,6500,6320,6390,295624,102218.0,15996505.0
2017-05-17,6390,6480,6340,6420,161501,102698.0,15996505.0
2017-05-18,6380,6490,6270,6430,250475,102858.0,15996505.0
2017-05-19,6430,6570,6390,6520,191443,104297.0,15996505.0
2017-05-22,6560,6580,6440,6470,125156,103497.0,15996505.0
2017-05-23,6500,6520,6430,6450,164634,103177.0,15996505.0
2017-05-24,6460,6500,6370,6450,137200,103177.0,15996505.0
2017-05-25,6460,6480,6380,6390,162282,102218.0,15996505.0
2017-05-26,6430,6930,6410,6760,745432,108136.0,15996505.0
2017-05-29,6770,6770,6550,6560,298396,104937.0,15996505.0
2017-05-30,6600,6980,6580,6850,724292,109576.0,15996505.0
2017-05-31,6930,6950,6770,6840,271660,109416.0,15996505.0
2017-06-01,6820,6880,6710,6880,201446,110056.0,15996505.0
2017-06-02,6940,7110,6830,7000,499690,111976.0,15996505.0
2017-06-05,6990,7170,6920,7060,328239,112935.0,15996505.0
2017-06-07,7030,7190,6910,7150,402009,114375.0,15996505.0
2017-06-08,7150,7210,7060,7160,268983,114535.0,15996505.0
2017-06-09,7200,7200,6970,7080,392067,113255.0,15996505.0
2017-06-12,6990,7050,6950,7040,198669,112615.0,15996505.0
2017-06-13,7010,7410,7010,7340,641608,117414.0,15996505.0
2017-06-14,7450,7600,7260,7400,594174,118374.0,15996505.0
2017-06-15,7430,7440,7210,7220,207720,115495.0,15996505.0
2017-06-16,7150,7330,7130,7160,158215,114535.0,15996505.0
2017-06-19,7140,7410,7130,7380,355671,118054.0,15996505.0
2017-06-20,7350,7450,7130,7130,249075,114055.0,15996505.0
2017-06-21,7140,7260,6820,7140,192935,114215.0,15996505.0
2017-06-22,7120,7200,7000,7010,209336,112136.0,15996505.0
2017-06-23,7020,7090,6940,7030,106054,112455.0,15996505.0
2017-06-26,6990,7030,6860,6880,190268,110056.0,15996505.0
2017-06-27,6860,7020,6850,6950,127289,111176.0,15996505.0
2017-06-28,6880,7220,6850,7170,294286,114695.0,15996505.0
2017-06-29,7210,7210,7070,7200,155236,115175.0,15996505.0
2017-06-30,7150,7190,7060,7120,68607,113895.0,15996505.0
2017-07-03,7120,7120,6800,6840,210913,109416.0,15996505.0
2017-07-04,6850,7240,6850,7180,509591,114855.0,15996505.0
2017-07-05,7190,7300,7150,7230,284312,115655.0,15996505.0
2017-07-06,7250,7300,7140,7230,119638,115655.0,15996505.0
2017-07-07,7170,7400,7140,7200,254919,115175.0,15996505.0
2017-07-10,7330,7690,7250,7660,805035,122533.0,15996505.0
2017-07-11,7710,7760,7540,7620,318090,121893.0,15996505.0
2017-07-12,7690,7690,7510,7660,174412,122533.0,15996505.0
2017-07-13,7690,7890,7650,7660,256880,122533.0,15996505.0
2017-07-14,7650,7800,7410,7670,178835,122693.0,15996505.0
2017-07-17,7730,7730,7460,7590,131605,121413.0,15996505.0
2017-07-18,7600,7650,7370,7430,224587,118854.0,15996505.0
2017-07-19,7450,7620,7370,7490,147483,119814.0,15996505.0
2017-07-20,7490,7690,7310,7690,306910,123013.0,15996505.0
2017-07-21,7790,8000,7670,8000,566262,127972.0,15996505.0
2017-07-24,7710,8220,7670,8120,840351,129892.0,15996505.0
2017-07-25,8230,8230,7520,7550,946256,120774.0,15996505.0
2017-07-26,7800,7900,7530,7810,653231,124933.0,15996505.0
2017-07-27,7840,7990,7600,7710,297253,123333.0,15996505.0
2017-07-28,7800,7800,7450,7580,237063,121254.0,15996505.0
2017-07-31,7500,7600,7360,7500,205957,119974.0,15996505.0
2017-08-01,7460,7510,7300,7450,84109,119174.0,15996505.0
2017-08-02,7390,7520,7390,7450,56608,119174.0,15996505.0
2017-08-03,7400,7400,7140,7290,201476,116615.0,15996505.0
2017-08-04,7350,7350,7080,7180,104942,114855.0,15996505.0
2017-08-07,7150,7320,7150,7180,54101,114855.0,15996505.0
2017-08-08,7330,7330,7080,7180,99427,114855.0,15996505.0
2017-08-09,7180,7200,6880,7000,160349,111976.0,15996505.0
2017-08-10,6980,7210,6890,7200,132990,115175.0,15996505.0
2017-08-11,7120,7160,6950,7120,59534,113895.0,15996505.0
2017-08-14,7140,7150,7000,7150,67851,114375.0,15996505.0
2017-08-16,7110,7200,7020,7120,51033,113895.0,15996505.0
2017-08-17,7120,7200,7050,7180,55425,114855.0,15996505.0
2017-08-18,7120,7160,7060,7160,33417,114535.0,15996505.0
2017-08-21,7220,7310,7050,7290,107544,116615.0,15996505.0
2017-08-22,7290,7470,7270,7350,75979,117574.0,15996505.0
2017-08-23,7350,7470,7330,7430,67054,118854.0,15996505.0
2017-08-24,7470,7700,7430,7580,131493,121254.0,15996505.0
2017-08-25,7580,7670,7450,7530,63266,120454.0,15996505.0
2017-08-28,7530,7640,7420,7480,65822,119654.0,15996505.0
2017-08-29,7550,7560,7380,7530,55652,120454.0,15996505.0
2017-08-30,7530,7560,7470,7540,60513,120614.0,15996505.0
2017-08-31,7540,7750,7510,7720,104373,123493.0,15996505.0
2017-09-01,7720,7720,7500,7640,119941,122213.0,15996505.0
2017-09-04,7400,7520,7370,7410,97708,118534.0,15996505.0
2017-09-05,7520,7520,7250,7460,63453,119334.0,15996505.0
2017-09-06,7460,7670,7410,7590,125201,121413.0,15996505.0
2017-09-07,7690,7830,7660,7750,255003,123973.0,15996505.0
2017-09-08,7760,7760,7530,7650,121774,122373.0,15996505.0
2017-09-11,7660,7750,7510,7630,88850,122053.0,15996505.0
2017-09-12,7690,7690,7500,7600,117075,121573.0,15996505.0
2017-09-13,7600,7630,7410,7460,108293,119334.0,15996505.0
2017-09-14,7400,7610,7400,7550,78479,120774.0,15996505.0
2017-09-15,7550,7600,7430,7490,42522,119814.0,15996505.0
2017-09-18,7480,7520,7390,7520,106520,120294.0,15996505.0
2017-09-19,7520,7520,7270,7410,120573,118534.0,15996505.0
2017-09-20,7410,7410,7110,7110,216721,113735.0,15996505.0
2017-09-21,7110,7110,6750,6750,364521,107976.0,15996505.0
2017-09-22,6810,6810,6560,6680,152525,106857.0,15996505.0
2017-09-25,6620,6790,6440,6480,152793,103657.0,15996505.0
2017-09-26,6480,6520,6260,6400,151423,102378.0,15996505.0
2017-09-27,6420,6600,6310,6560,85610,104937.0,15996505.0
2017-09-28,6620,6740,6560,6690,98179,107017.0,15996505.0
2017-09-29,6700,6740,6580,6620,105493,105897.0,15996505.0
2017-10-10,6630,6670,6450,6450,94029,103177.0,15996505.0
2017-10-11,6450,6700,6450,6600,81792,105577.0,15996505.0
2017-10-12,6620,6810,6600,6700,62678,107177.0,15996505.0
2017-10-13,6690,6690,6440,6500,94930,103977.0,15996505.0
2017-10-16,6450,6620,6370,6610,95345,105737.0,15996505.0
2017-10-17,6640,6640,6470,6530,52801,104457.0,15996505.0
2017-10-18,6530,6590,6410,6550,52668,104777.0,15996505.0
2017-10-19,6550,6630,6490,6540,48987,104617.0,15996505.0
2017-10-20,6550,6620,6530,6610,58233,105737.0,15996505.0
2017-10-23,6650,6660,6550,6580,52175,105257.0,15996505.0
2017-10-24,6580,6770,6580,6690,67918,107017.0,15996505.0
2017-10-25,6800,6920,6740,6830,157099,109256.0,15996505.0
2017-10-26,6830,6880,6720,6790,78161,108616.0,15996505.0
2017-10-27,6780,6830,6710,6770,53497,108296.0,15996505.0
2017-10-30,6880,6880,6770,6870,85141,109896.0,15996505.0
2017-10-31,6880,6930,6760,6920,78938,110696.0,15996505.0
2017-11-01,7000,7000,6830,6880,40473,110056.0,15996505.0
2017-11-02,6880,6940,6830,6880,43441,110056.0,15996505.0
2017-11-03,6880,6950,6860,6880,39935,110056.0,15996505.0
2017-11-06,6880,6940,6790,6850,24010,109576.0,15996505.0
2017-11-07,6820,6920,6790,6830,35171,109256.0,15996505.0
2017-11-08,6790,6900,6740,6830,42411,109256.0,15996505.0
2017-11-09,6800,6880,6800,6860,29053,109736.0,15996505.0
2017-11-10,6860,7290,6800,7230,182104,115655.0,15996505.0
2017-11-13,7290,7390,7110,7240,105533,115815.0,15996505.0
2017-11-14,7220,7250,7100,7200,65990,115175.0,15996505.0
2017-11-15,7200,7230,7050,7210,74794,115335.0,15996505.0
2017-11-16,7290,7290,7100,7280,48899,116455.0,15996505.0
2017-11-17,7280,7390,7240,7300,64928,116774.0,15996505.0
2017-11-20,7350,7350,7200,7300,49836,116774.0,15996505.0
2017-11-21,7300,7370,7210,7330,91930,117254.0,15996505.0
2017-11-22,7370,7380,7250,7360,50304,117734.0,15996505.0
2017-11-23,7360,7380,7230,7340,45458,117414.0,15996505.0
2017-11-24,7280,7740,7280,7560,330922,120934.0,15996505.0
2017-11-27,7590,7660,7410,7490,92725,119814.0,15996505.0
2017-11-28,7470,7540,7230,7300,77643,116774.0,15996505.0
2017-11-29,7200,7320,7140,7200,834519,115175.0,15996505.0
2017-11-30,7190,7190,6910,7140,95756,114215.0,15996505.0
2017-12-01,7140,7210,6870,6880,81986,110056.0,15996505.0
2017-12-04,6920,7000,6680,6890,147941,110216.0,15996505.0
2017-12-05,6910,6970,6730,6850,79351,109576.0,15996505.0
2017-12-06,6860,7360,6860,7320,266560,117094.0,15996505.0
2017-12-07,7260,7380,6980,7100,131087,113575.0,15996505.0
2017-12-08,7100,7200,6860,6860,69279,109736.0,15996505.0
2017-12-11,6860,7040,6850,7040,70293,112615.0,15996505.0
2017-12-12,7040,7120,7000,7040,41666,112615.0,15996505.0
2017-12-13,7040,7120,6880,7000,66351,111976.0,15996505.0
2017-12-14,7100,7100,6890,7010,42378,112136.0,15996505.0
2017-12-15,6980,7070,6910,6910,55823,110536.0,15996505.0
2017-12-18,6940,6950,6490,6770,94230,108296.0,15996505.0
2017-12-19,6790,6800,6600,6720,46789,107497.0,15996505.0
2017-12-20,6760,6760,6490,6640,149263,106217.0,15996505.0
2017-12-21,6540,6640,6420,6560,116765,104937.0,15996505.0
2017-12-22,6550,6770,6440,6770,68293,108296.0,15996505.0
2017-12-26,6700,6950,6700,6920,89944,110696.0,15996505.0
2017-12-27,6790,7020,6790,6990,49710,111816.0,15996505.0
2017-12-28,6990,7360,6910,7360,193628,117734.0,15996505.0
2018-01-02,7540,7640,7450,7540,237283,120614.0,15996505.0
2018-01-03,7500,7610,7430,7600,123681,121573.0,15996505.0
2018-01-04,7600,7790,7500,7570,137293,121094.0,15996505.0
2018-01-05,7570,7840,7570,7810,179897,124933.0,15996505.0
2018-01-08,7870,8160,7750,7840,388802,125413.0,15996505.0
2018-01-09,7840,7880,7610,7730,165129,123653.0,15996505.0
2018-01-10,7710,7740,7280,7610,144714,121733.0,15996505.0
2018-01-11,7610,7670,7540,7660,109471,122533.0,15996505.0
2018-01-12,7660,7750,7500,7600,70065,121573.0,15996505.0
2018-01-15,7620,7620,7290,7320,122895,117094.0,15996505.0
2018-01-16,7490,7630,7330,7610,182453,121733.0,15996505.0
2018-01-17,7630,7730,7560,7730,120264,123653.0,15996505.0
2018-01-18,7770,7820,7630,7700,58724,123173.0,15996505.0
2018-01-19,7740,7750,7310,7640,86649,122213.0,15996505.0
2018-01-22,7710,7710,7440,7510,36163,120134.0,15996505.0
2018-01-23,7630,7630,7350,7530,61769,120454.0,15996505.0
2018-01-24,7540,7740,7530,7630,96147,122053.0,15996505.0
2018-01-25,7550,7620,7340,7490,241411,119814.0,15996505.0
2018-01-26,7490,7690,7430,7690,96574,123013.0,15996505.0
2018-01-29,7790,8090,7690,8070,244062,129092.0,15996505.0
2018-01-30,8070,8240,7830,8020,248254,128292.0,15996505.0
2018-01-31,7860,8000,7750,7820,124492,125093.0,15996505.0
2018-02-01,7800,7890,7730,7890,127630,126212.0,15996505.0
2018-02-02,7890,7960,7670,7700,104443,123173.0,15996505.0
2018-02-05,7560,7580,7390,7390,133862,118214.0,15996505.0
2018-02-06,7240,7450,7000,7450,224078,119174.0,15996505.0
2018-02-07,7520,7880,7520,7600,269563,121573.0,15996505.0
2018-02-08,7600,8050,7560,8030,235860,128452.0,15996505.0
2018-02-09,7910,8150,7830,8070,161546,129092.0,15996505.0
2018-02-12,8270,8270,8060,8130,112782,130052.0,15996505.0
2018-02-13,8130,8130,7830,7990,154696,127812.0,15996505.0
2018-02-14,8050,8830,8000,8660,788399,138530.0,15996505.0
2018-02-19,8950,8960,8680,8720,270964,139490.0,15996505.0
2018-02-20,8720,9120,8570,8990,526097,143809.0,15996505.0
2018-02-21,8960,9070,8900,8980,120352,143649.0,15996505.0
2018-02-22,9000,9250,9000,9100,359420,145568.0,15996505.0
2018-02-23,8980,9200,8950,9090,162335,145408.0,15996505.0
2018-02-26,9130,9130,8710,8770,282171,140289.0,15996505.0
2018-02-27,8850,8850,8560,8750,171813,139969.0,15996505.0
2018-02-28,8650,8980,8560,8870,206656,141889.0,15996505.0
2018-03-02,8650,9010,8650,8770,108912,140289.0,15996505.0
2018-03-05,8710,8770,8470,8470,139263,135490.0,15996505.0
2018-03-06,8560,8780,8420,8700,78763,139170.0,15996505.0
2018-03-07,8570,8770,8300,8300,106572,132771.0,15996505.0
2018-03-08,8370,8490,8070,8480,201452,135650.0,15996505.0
2018-03-09,8350,8610,8340,8480,84120,135650.0,15996505.0
2018-03-12,8480,8600,8400,8490,61650,135810.0,15996505.0
2018-03-13,8460,8790,8450,8710,94464,139330.0,15996505.0
2018-03-14,8660,8790,8460,8540,76936,136610.0,15996505.0
2018-03-15,8590,8590,8090,8440,213154,135011.0,15996505.0
2018-03-16,8440,8440,8210,8370,60329,133891.0,15996505.0
2018-03-19,8370,8420,8140,8230,62913,131651.0,15996505.0
2018-03-20,8230,8480,8090,8400,71974,134371.0,15996505.0
2018-03-21,8470,8500,8190,8330,117385,133251.0,15996505.0
2018-03-22,8390,8390,8140,8240,78014,131811.0,15996505.0
2018-03-23,8150,8230,7580,7800,181917,124773.0,15996505.0
2018-03-26,7700,7870,7550,7700,218684,123173.0,15996505.0
2018-03-27,7710,7910,7440,7680,165686,122853.0,15996505.0
2018-03-28,7660,7700,7500,7690,107895,123013.0,15996505.0
2018-03-29,7690,8000,7640,8000,93703,127972.0,15996505.0
2018-03-30,7980,7980,7750,7900,67226,126372.0,15996505.0
2018-04-02,7890,7890,7540,7760,114813,124133.0,15996505.0
