우노앤컴퍼니(114630),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-07-31,4985,5110,4900,5000,8734,67870.0,13573965.0
2018-08-01,4905,4995,4850,4940,4950,67055.0,13573965.0
2018-08-02,4890,4940,4885,4940,1113,67055.0,13573965.0
2018-08-03,4940,4940,4895,4900,996,66512.0,13573965.0
2018-08-06,4900,4900,4835,4890,10606,66377.0,13573965.0
2018-08-07,4890,4900,4845,4900,2322,66512.0,13573965.0
2018-08-08,4850,4900,4850,4895,647,66445.0,13573965.0
2018-08-09,4895,4905,4825,4895,4864,66445.0,13573965.0
2018-08-10,4895,4995,4875,4900,3061,66512.0,13573965.0
2018-08-13,4900,4920,4855,4905,3567,66580.0,13573965.0
2018-08-14,4955,4955,4825,4910,2317,66648.0,13573965.0
2018-08-16,4845,4860,4810,4860,1883,65969.0,13573965.0
2018-08-17,4770,5080,4770,5020,5310,68141.0,13573965.0
2018-08-20,5020,5020,4895,4930,1235,66920.0,13573965.0
2018-08-21,4930,4950,4870,4925,2833,66852.0,13573965.0
2018-08-22,4865,4925,4800,4880,5313,66241.0,13573965.0
2018-08-23,4880,4880,4780,4780,6809,64884.0,13573965.0
2018-08-24,4785,4850,4785,4810,892,65291.0,13573965.0
2018-08-27,4810,4880,4810,4880,4929,66241.0,13573965.0
2018-08-28,4920,4920,4720,4900,8720,66512.0,13573965.0
2018-08-29,4840,4900,4790,4855,6454,65902.0,13573965.0
2018-08-30,4800,4945,4790,4930,7180,66920.0,13573965.0
2018-08-31,4870,4925,4840,4840,5855,65698.0,13573965.0
2018-09-03,4825,4825,4610,4620,56863,62712.0,13573965.0
2018-09-04,4620,4715,4515,4515,27790,61286.0,13573965.0
2018-09-05,4515,4820,4495,4730,13078,64205.0,13573965.0
2018-09-06,4715,4825,4660,4700,7714,63798.0,13573965.0
2018-09-07,4660,4760,4505,4700,9132,63798.0,13573965.0
2018-09-10,4650,4750,4640,4695,1993,63730.0,13573965.0
2018-09-11,4695,4790,4600,4620,8282,62712.0,13573965.0
2018-09-12,4620,4670,4600,4605,3566,62508.0,13573965.0
2018-09-13,4605,4605,4525,4570,8843,62033.0,13573965.0
2018-09-14,4515,4620,4515,4575,8225,62101.0,13573965.0
2018-09-17,4575,4815,4575,4745,23500,64408.0,13573965.0
2018-09-18,4790,4890,4700,4880,37686,66241.0,13573965.0
2018-09-19,4825,5100,4825,5040,32135,68413.0,13573965.0
2018-09-20,4990,5100,4960,5010,32787,68006.0,13573965.0
2018-09-21,4960,5020,4960,4965,1676,67395.0,13573965.0
2018-09-27,4865,5040,4865,5030,30340,68277.0,13573965.0
2018-09-28,4985,5080,4945,5030,37974,68277.0,13573965.0
2018-10-01,4920,5040,4910,5010,9753,68006.0,13573965.0
2018-10-02,4935,5160,4935,5010,3065,68006.0,13573965.0
2018-10-04,4920,5020,4920,4995,292,67802.0,13573965.0
2018-10-05,4910,5050,4910,5050,435,68549.0,13573965.0
2018-10-08,4915,5070,4915,5030,980,68277.0,13573965.0
2018-10-10,4935,5040,4900,4990,3525,67734.0,13573965.0
2018-10-11,4800,5150,4760,4895,4895,66445.0,13573965.0
2018-10-12,4895,4895,4815,4890,992,66377.0,13573965.0
2018-10-15,4810,4940,4720,4895,2114,66445.0,13573965.0
2018-10-16,4745,4840,4720,4795,4399,65087.0,13573965.0
2018-10-17,4725,4890,4725,4850,1272,65834.0,13573965.0
2018-10-18,4750,4870,4750,4850,507,65834.0,13573965.0
2018-10-19,4770,4870,4735,4865,4175,66037.0,13573965.0
2018-10-22,4810,4965,4810,4915,2262,66716.0,13573965.0
2018-10-23,4845,4945,4825,4930,1897,66920.0,13573965.0
2018-10-24,4850,4930,4715,4900,1553,66512.0,13573965.0
2018-10-25,4780,4900,4750,4790,531,65019.0,13573965.0
2018-10-26,4800,4840,4560,4830,3335,65562.0,13573965.0
2018-10-29,4735,4830,4570,4740,4263,64341.0,13573965.0
2018-10-30,4670,4670,4400,4665,5349,63323.0,13573965.0
2018-10-31,4665,4745,4550,4740,156,64341.0,13573965.0
2018-11-01,4740,4780,4735,4775,4663,64816.0,13573965.0
2018-11-02,4820,4875,4685,4765,4346,64680.0,13573965.0
2018-11-05,4765,4800,4655,4770,3384,64748.0,13573965.0
2018-11-06,4770,4820,4675,4815,2176,65359.0,13573965.0
2018-11-07,4855,4855,4370,4400,65834,59725.0,13573965.0
2018-11-08,4410,4490,4410,4445,1105,60336.0,13573965.0
2018-11-09,4445,4495,4375,4375,10392,59386.0,13573965.0
2018-11-12,4375,4420,4080,4160,40083,56468.0,13573965.0
2018-11-13,4155,4155,4055,4125,1464,55993.0,13573965.0
2018-11-14,4110,4185,4040,4185,2049,56807.0,13573965.0
2018-11-15,4185,4390,4135,4390,4045,59590.0,13573965.0
2018-11-16,4435,4450,4305,4380,4836,59454.0,13573965.0
2018-11-19,4410,4420,4200,4325,25882,58707.0,13573965.0
2018-11-20,4330,4330,4235,4325,451,58707.0,13573965.0
2018-11-21,4330,4350,4230,4300,705,58368.0,13573965.0
2018-11-22,4300,4300,4210,4290,789,58232.0,13573965.0
2018-11-23,4205,4505,4205,4295,1062,58300.0,13573965.0
2018-11-26,4295,4335,4280,4330,6046,58775.0,13573965.0
2018-11-27,4550,4550,4280,4345,1377,58979.0,13573965.0
2018-11-28,4380,4430,4345,4390,3709,59590.0,13573965.0
2018-11-29,4425,4425,4300,4300,1037,58368.0,13573965.0
2018-11-30,4255,4330,4255,4320,1646,58640.0,13573965.0
2018-12-03,4320,4485,4200,4370,1162,59318.0,13573965.0
2018-12-04,4370,4445,4305,4385,21088,59522.0,13573965.0
2018-12-05,4585,4585,4250,4305,9712,58436.0,13573965.0
2018-12-06,4305,4310,4255,4305,407,58436.0,13573965.0
2018-12-07,4305,4395,4220,4320,5170,58640.0,13573965.0
2018-12-10,4320,4320,4260,4305,904,58436.0,13573965.0
2018-12-11,4305,4395,4300,4385,2657,59522.0,13573965.0
2018-12-12,4395,4395,4300,4380,453,59454.0,13573965.0
2018-12-13,4380,4570,4250,4350,3546,59047.0,13573965.0
2018-12-14,4345,4345,4100,4255,5414,57757.0,13573965.0
2018-12-17,4250,4250,4005,4155,4907,56400.0,13573965.0
2018-12-18,4155,4190,4050,4085,8250,55450.0,13573965.0
2018-12-19,4140,4140,4035,4140,4797,56196.0,13573965.0
2018-12-20,4290,4290,4185,4200,900,57011.0,13573965.0
2018-12-21,4400,4400,4100,4205,7923,57079.0,13573965.0
2018-12-24,4205,4240,4120,4230,3318,57418.0,13573965.0
2018-12-26,4195,4300,4165,4300,9098,58368.0,13573965.0
2018-12-27,4215,4315,4215,4315,719,58572.0,13573965.0
2018-12-28,4255,4350,4220,4345,1925,58979.0,13573965.0
2019-01-02,4265,4345,4265,4335,2375,58843.0,13573965.0
2019-01-03,4210,4450,4210,4335,5135,58843.0,13573965.0
2019-01-04,4490,4490,4220,4300,6281,58368.0,13573965.0
2019-01-07,4300,4450,4200,4340,1623,58911.0,13573965.0
2019-01-08,4475,4475,4275,4345,2061,58979.0,13573965.0
2019-01-09,4345,4495,4225,4270,6397,57961.0,13573965.0
2019-01-10,4340,4340,4200,4290,1423,58232.0,13573965.0
2019-01-11,4290,4290,4265,4290,214,58232.0,13573965.0
2019-01-14,4230,4290,4230,4285,704,58164.0,13573965.0
2019-01-15,4270,4300,4235,4300,1413,58368.0,13573965.0
2019-01-16,4330,4330,4200,4320,3824,58640.0,13573965.0
2019-01-17,4320,4330,4260,4320,1726,58640.0,13573965.0
2019-01-18,4320,4430,4205,4345,9540,58979.0,13573965.0
2019-01-21,4345,4385,4260,4385,13694,59522.0,13573965.0
2019-01-22,4380,4380,4300,4340,5620,58911.0,13573965.0
2019-01-23,4340,4340,4270,4325,10255,58707.0,13573965.0
2019-01-24,4325,4420,4260,4325,10469,58707.0,13573965.0
2019-01-25,4370,4370,4295,4335,8896,58843.0,13573965.0
2019-01-28,4395,4395,4270,4330,2946,58775.0,13573965.0
2019-01-29,4350,4350,4260,4320,10297,58640.0,13573965.0
2019-01-30,4330,4330,4280,4330,1176,58775.0,13573965.0
2019-01-31,4330,4330,4270,4330,2773,58775.0,13573965.0
2019-02-01,4375,4375,4285,4330,2067,58775.0,13573965.0
2019-02-07,4330,4340,4250,4260,10421,57825.0,13573965.0
2019-02-08,4230,4295,4210,4295,7680,58300.0,13573965.0
2019-02-11,4295,4295,4250,4295,1045,58300.0,13573965.0
2019-02-12,4295,4325,4170,4325,8162,58707.0,13573965.0
2019-02-13,4335,4410,4220,4275,20032,58029.0,13573965.0
2019-02-14,4275,4300,4255,4285,10779,58164.0,13573965.0
2019-02-15,4285,4285,4210,4270,438,57961.0,13573965.0
2019-02-18,4270,4325,4200,4265,8325,57893.0,13573965.0
2019-02-19,4265,4320,4210,4320,23176,58640.0,13573965.0
2019-02-20,4270,4435,4250,4430,28934,60133.0,13573965.0
2019-02-21,4310,4430,4310,4430,9899,60133.0,13573965.0
2019-02-22,4370,4490,4305,4450,8493,60404.0,13573965.0
2019-02-25,4450,4490,4395,4420,3750,59997.0,13573965.0
2019-02-26,4420,4480,4390,4480,16326,60811.0,13573965.0
2019-02-27,4685,5150,4500,4595,42517,62372.0,13573965.0
2019-02-28,4650,4715,4540,4600,17976,62440.0,13573965.0
2019-03-04,4505,4750,4505,4710,49708,63933.0,13573965.0
2019-03-05,4750,4750,4665,4720,9042,64069.0,13573965.0
2019-03-06,4670,4720,4600,4705,9164,63866.0,13573965.0
2019-03-07,4900,4900,4605,4705,1553,63866.0,13573965.0
2019-03-08,4705,4705,4610,4670,3306,63390.0,13573965.0
2019-03-11,4655,4665,4505,4505,2262,61151.0,13573965.0
2019-03-12,4505,4645,4490,4510,10203,61219.0,13573965.0
2019-03-13,4510,4735,4500,4580,6499,62169.0,13573965.0
2019-03-14,4600,4805,4530,4580,13319,62169.0,13573965.0
2019-03-15,4800,4800,4500,4580,5694,62169.0,13573965.0
2019-03-18,4430,4785,4430,4480,9917,60811.0,13573965.0
2019-03-19,4685,4685,4380,4470,6934,60676.0,13573965.0
2019-03-20,4465,4470,4370,4370,3121,59318.0,13573965.0
2019-03-21,4370,4470,4365,4370,2717,59318.0,13573965.0
2019-03-22,4360,4500,4360,4450,540,60404.0,13573965.0
2019-03-25,4595,4610,4350,4375,5927,59386.0,13573965.0
2019-03-26,4375,4500,4335,4460,5921,60540.0,13573965.0
2019-03-27,4445,4575,4305,4500,13464,61083.0,13573965.0
2019-03-28,4405,4500,4335,4470,5206,60676.0,13573965.0
2019-03-29,4395,4470,4360,4470,2638,60676.0,13573965.0
2019-04-01,4470,4500,4400,4455,1690,60472.0,13573965.0
2019-04-02,4455,4500,4390,4475,10908,60743.0,13573965.0
2019-04-03,4525,4525,4435,4485,5471,60879.0,13573965.0
2019-04-04,4520,4525,4400,4470,16095,60676.0,13573965.0
2019-04-05,4470,4470,4400,4450,2693,60404.0,13573965.0
2019-04-08,4450,4450,4400,4420,11501,59997.0,13573965.0
2019-04-09,4425,4480,4410,4430,8138,60133.0,13573965.0
2019-04-10,4450,4480,4375,4445,13776,60336.0,13573965.0
2019-04-11,4430,4500,4385,4450,2319,60404.0,13573965.0
2019-04-12,4435,4490,4355,4445,13097,60336.0,13573965.0
2019-04-15,4445,4480,4400,4425,17192,60065.0,13573965.0
2019-04-16,4465,4465,4365,4410,3927,59861.0,13573965.0
2019-04-17,4490,4490,4385,4435,2419,60201.0,13573965.0
2019-04-18,4455,4455,4360,4445,16380,60336.0,13573965.0
2019-04-19,4480,4480,4390,4410,8729,59861.0,13573965.0
2019-04-22,4465,4465,4370,4400,5068,59725.0,13573965.0
2019-04-23,4445,4485,4370,4400,2241,59725.0,13573965.0
2019-04-24,4470,4480,4375,4425,16771,60065.0,13573965.0
2019-04-25,4425,4450,4370,4415,6906,59929.0,13573965.0
2019-04-26,4415,4415,4350,4400,5119,59725.0,13573965.0
2019-04-29,4400,4440,4380,4410,6394,59861.0,13573965.0
2019-04-30,4370,4500,4335,4395,6174,59658.0,13573965.0
2019-05-02,4395,4395,4335,4375,6173,59386.0,13573965.0
2019-05-03,4420,4420,4330,4395,393,59658.0,13573965.0
2019-05-07,4395,4420,4325,4390,2928,59590.0,13573965.0
2019-05-08,4390,4420,4330,4405,4196,59793.0,13573965.0
2019-05-09,4420,4420,4270,4335,4616,58843.0,13573965.0
2019-05-10,4320,4330,4175,4325,10597,58707.0,13573965.0
2019-05-13,4325,4325,4100,4225,3927,57350.0,13573965.0
2019-05-14,4080,4280,4080,4280,1085,58097.0,13573965.0
2019-05-15,4495,4495,4230,4345,3464,58979.0,13573965.0
2019-05-16,4390,4390,4205,4305,1328,58436.0,13573965.0
2019-05-17,4495,4495,4195,4195,3967,56943.0,13573965.0
2019-05-20,4195,4285,4005,4160,12107,56468.0,13573965.0
2019-05-21,4160,4160,4035,4130,2406,56060.0,13573965.0
2019-05-22,4130,4300,4010,4155,6131,56400.0,13573965.0
2019-05-23,4110,4145,3970,4145,22011,56264.0,13573965.0
2019-05-24,4145,4290,3945,4145,9692,56264.0,13573965.0
2019-05-27,4140,4140,4035,4035,6170,54771.0,13573965.0
2019-05-28,4035,4120,3995,4120,953,55925.0,13573965.0
2019-05-29,4260,4260,4010,4110,473,55789.0,13573965.0
2019-05-30,4285,4285,3950,4045,9935,54907.0,13573965.0
2019-05-31,3985,4040,3935,4015,809,54499.0,13573965.0
2019-06-03,4015,4015,3810,3940,5187,53481.0,13573965.0
2019-06-04,3850,4050,3850,3945,4073,53549.0,13573965.0
2019-06-05,3945,4000,3870,3940,2526,53481.0,13573965.0
2019-06-07,3855,4040,3820,3920,13885,53210.0,13573965.0
2019-06-10,3930,3930,3815,3930,8004,53346.0,13573965.0
2019-06-11,3930,3930,3820,3895,19123,52871.0,13573965.0
2019-06-12,3900,3900,3840,3895,3339,52871.0,13573965.0
2019-06-13,4090,4180,3860,3925,15646,53278.0,13573965.0
2019-06-14,4055,4055,3865,3915,7374,53142.0,13573965.0
2019-06-17,3910,3915,3870,3900,4881,52938.0,13573965.0
2019-06-18,3895,3950,3855,3900,3503,52938.0,13573965.0
2019-06-19,3900,3900,3880,3895,4392,52871.0,13573965.0
2019-06-20,3895,4030,3845,3915,4745,53142.0,13573965.0
2019-06-21,3935,3935,3805,3910,14234,53074.0,13573965.0
2019-06-24,3910,3910,3805,3885,21836,52735.0,13573965.0
2019-06-25,3885,3885,3840,3875,3212,52599.0,13573965.0
2019-06-26,3860,3870,3775,3780,11079,51310.0,13573965.0
2019-06-27,3780,3840,3720,3800,1943,51581.0,13573965.0
2019-06-28,3770,3875,3760,3800,1054,51581.0,13573965.0
2019-07-01,3745,3795,3700,3725,14075,50563.0,13573965.0
2019-07-02,3725,3775,3645,3725,12920,50563.0,13573965.0
2019-07-03,3795,3795,3690,3750,2547,50902.0,13573965.0
2019-07-04,3795,3795,3680,3680,2044,49952.0,13573965.0
2019-07-05,3755,3755,3635,3715,9573,50427.0,13573965.0
2019-07-08,3770,3770,3640,3720,2073,50495.0,13573965.0
2019-07-09,3615,3720,3610,3700,5821,50224.0,13573965.0
2019-07-10,3700,3725,3620,3715,4746,50427.0,13573965.0
2019-07-11,3715,3725,3670,3715,2098,50427.0,13573965.0
2019-07-12,3720,3750,3665,3720,4503,50495.0,13573965.0
2019-07-15,3755,3755,3685,3720,1942,50495.0,13573965.0
2019-07-16,3715,3745,3575,3705,15111,50292.0,13573965.0
2019-07-17,3690,3690,3570,3620,4748,49138.0,13573965.0
2019-07-18,3620,3620,3465,3540,24677,48052.0,13573965.0
2019-07-19,3540,3700,3535,3700,3039,50224.0,13573965.0
2019-07-22,3680,3750,3630,3700,2402,50224.0,13573965.0
2019-07-23,3700,3760,3625,3700,2010,50224.0,13573965.0
2019-07-24,3810,3810,3575,3690,13200,50088.0,13573965.0
2019-07-25,3620,3765,3570,3600,4839,48866.0,13573965.0
2019-07-26,3590,3695,3500,3655,7928,49613.0,13573965.0
2019-07-29,3660,3800,3320,3700,34454,50224.0,13573965.0
2019-07-30,3580,3700,3540,3690,7285,50088.0,13573965.0
2019-07-31,3685,3685,3460,3635,6955,49341.0,13573965.0
2019-08-01,3580,3650,3500,3650,3184,49545.0,13573965.0
2019-08-02,3650,3710,3500,3710,5333,50359.0,13573965.0
2019-08-05,3650,3650,3455,3600,6817,48866.0,13573965.0
2019-08-06,3315,3565,3300,3535,24294,47984.0,13573965.0
2019-08-07,3585,3585,3375,3575,38805,48527.0,13573965.0
2019-08-08,3580,3610,3500,3570,3831,48459.0,13573965.0
2019-08-09,3615,3615,3400,3535,16656,47984.0,13573965.0
2019-08-12,3535,3565,3405,3560,13646,48323.0,13573965.0
2019-08-13,3565,3735,3400,3690,8326,50088.0,13573965.0
2019-08-14,3690,4640,3580,3730,265112,50631.0,13573965.0
2019-08-16,3550,3645,3500,3610,42078,49002.0,13573965.0
2019-08-19,3520,3640,3520,3605,5340,48934.0,13573965.0
2019-08-20,3595,3600,3500,3510,7833,47645.0,13573965.0
2019-08-21,3510,3560,3510,3555,5374,48255.0,13573965.0
2019-08-22,3570,3630,3560,3625,5161,49206.0,13573965.0
2019-08-23,3625,3725,3615,3705,6163,50292.0,13573965.0
2019-08-26,3755,3790,3500,3740,14431,50767.0,13573965.0
2019-08-27,3735,3740,3620,3735,3990,50699.0,13573965.0
2019-08-28,3735,3735,3600,3690,4788,50088.0,13573965.0
2019-08-29,3605,3690,3515,3540,14140,48052.0,13573965.0
2019-08-30,3550,3600,3530,3600,10742,48866.0,13573965.0
2019-09-02,3645,3695,3570,3695,10371,50156.0,13573965.0
2019-09-03,3720,3720,3645,3695,5882,50156.0,13573965.0
2019-09-04,3750,3950,3630,3895,41981,52871.0,13573965.0
2019-09-05,3890,3895,3660,3700,25991,50224.0,13573965.0
2019-09-06,3700,3700,3515,3700,11536,50224.0,13573965.0
2019-09-09,3585,3700,3585,3675,1285,49884.0,13573965.0
2019-09-10,3660,3690,3475,3475,65644,47170.0,13573965.0
2019-09-11,3475,3530,3405,3440,9253,46694.0,13573965.0
2019-09-16,3440,3500,3405,3490,6265,47373.0,13573965.0
2019-09-17,3505,3505,3470,3495,2005,47441.0,13573965.0
2019-09-18,3500,3545,3455,3500,3432,47509.0,13573965.0
2019-09-19,3500,3535,3405,3500,3558,47509.0,13573965.0
2019-09-20,3500,3520,3410,3460,16428,46966.0,13573965.0
2019-09-23,3480,3485,3450,3475,11175,47170.0,13573965.0
2019-09-24,3490,3490,3440,3460,6815,46966.0,13573965.0
2019-09-25,3490,3490,3280,3405,18603,46219.0,13573965.0
2019-09-26,3430,3435,3395,3425,1880,46491.0,13573965.0
2019-09-27,3435,3440,3345,3345,7122,45405.0,13573965.0
2019-09-30,3345,3390,3200,3380,12746,45880.0,13573965.0
2019-10-01,3270,3430,3270,3430,2072,46559.0,13573965.0
2019-10-02,3445,3445,3350,3420,17350,46423.0,13573965.0
2019-10-04,3420,3520,3390,3495,20912,47441.0,13573965.0
2019-10-07,3630,4515,3535,4000,1533674,54296.0,13573965.0
