안랩(053800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-01,51100,52600,50800,52000,103177,520720.0,10013855.0
2016-07-04,52500,52700,51800,51900,65908,519719.0,10013855.0
2016-07-05,51700,52400,51700,52000,37136,520720.0,10013855.0
2016-07-06,52300,54300,51300,52000,130012,520720.0,10013855.0
2016-07-07,52900,52900,52000,52000,39482,520720.0,10013855.0
2016-07-08,52100,52700,51800,52000,48627,520720.0,10013855.0
2016-07-11,52000,52500,51600,52100,51025,521722.0,10013855.0
2016-07-12,53700,53800,52300,52600,83174,526729.0,10013855.0
2016-07-13,52800,52900,52300,52600,39202,526729.0,10013855.0
2016-07-14,52700,52800,52500,52700,38308,527730.0,10013855.0
2016-07-15,52700,53900,52600,53600,63881,536743.0,10013855.0
2016-07-18,53800,54700,53400,53900,63809,539747.0,10013855.0
2016-07-19,54100,54200,53500,53800,35412,538745.0,10013855.0
2016-07-20,53800,54100,53300,53900,35569,539747.0,10013855.0
2016-07-21,54100,54200,53300,53400,50546,534740.0,10013855.0
2016-07-22,53300,53700,53000,53500,38755,535741.0,10013855.0
2016-07-25,53400,55000,53400,54800,103888,548759.0,10013855.0
2016-07-26,55200,55400,54600,54700,55351,547758.0,10013855.0
2016-07-27,55000,55400,54500,55400,49780,554768.0,10013855.0
2016-07-28,55600,56300,55300,56000,80756,560776.0,10013855.0
2016-07-29,56000,56100,55200,56100,45455,561777.0,10013855.0
2016-08-01,56300,56500,55800,56200,56003,562779.0,10013855.0
2016-08-02,56200,58300,56100,57300,114511,573794.0,10013855.0
2016-08-03,57200,57600,56700,57400,46497,574795.0,10013855.0
2016-08-04,56600,57900,56600,56800,53113,568787.0,10013855.0
2016-08-05,57000,57200,56300,57100,43801,571791.0,10013855.0
2016-08-08,57300,57300,56800,56800,34954,568787.0,10013855.0
2016-08-09,56200,57300,56200,57100,41666,571791.0,10013855.0
2016-08-10,56900,57200,56700,56800,39802,568787.0,10013855.0
2016-08-11,57100,57400,56500,57000,42277,570790.0,10013855.0
2016-08-12,56900,57500,56800,57400,38781,574795.0,10013855.0
2016-08-16,57600,58100,57500,57900,39831,579802.0,10013855.0
2016-08-17,57500,57900,57200,57800,40563,578801.0,10013855.0
2016-08-18,57800,57800,57300,57400,31705,574795.0,10013855.0
2016-08-19,57200,57600,56500,56600,65329,566784.0,10013855.0
2016-08-22,57000,57300,56300,56400,46671,564781.0,10013855.0
2016-08-23,56100,56800,55600,55800,56376,558773.0,10013855.0
2016-08-24,55600,56000,54500,55100,77313,551763.0,10013855.0
2016-08-25,55100,55600,54800,55400,30998,554768.0,10013855.0
2016-08-26,55300,55700,53700,54000,84348,540748.0,10013855.0
2016-08-29,58700,67500,58600,63000,3367709,630873.0,10013855.0
2016-08-30,64500,65200,60300,61700,860113,617855.0,10013855.0
2016-08-31,61700,63000,61100,61700,366760,617855.0,10013855.0
2016-09-01,61300,63400,61200,62500,262483,625866.0,10013855.0
2016-09-02,62100,64500,62100,64500,211365,645894.0,10013855.0
2016-09-05,64900,65400,64000,64300,163704,643891.0,10013855.0
2016-09-06,64300,64300,62700,62900,132046,629871.0,10013855.0
2016-09-07,63300,66600,63200,65400,400169,654906.0,10013855.0
2016-09-08,65700,66600,61700,63400,403419,634878.0,10013855.0
2016-09-09,63700,65000,62300,62600,223486,626867.0,10013855.0
2016-09-12,61400,64000,61400,62600,168587,626867.0,10013855.0
2016-09-13,63100,64100,62500,63400,131903,634878.0,10013855.0
2016-09-19,63100,64500,62900,64000,159618,640887.0,10013855.0
2016-09-20,65900,69200,64700,64800,698684,648898.0,10013855.0
2016-09-21,65000,66500,64700,66500,213093,665921.0,10013855.0
2016-09-22,67000,67200,65600,65600,156331,656909.0,10013855.0
2016-09-23,65300,66200,64900,65300,97117,653905.0,10013855.0
2016-09-26,64500,64800,63500,63600,113398,636881.0,10013855.0
2016-09-27,63100,64600,63000,63600,90844,636881.0,10013855.0
2016-09-28,63500,64300,63200,63500,80516,635880.0,10013855.0
2016-09-29,63400,63800,63000,63100,63104,631874.0,10013855.0
2016-09-30,63000,63100,62000,62300,90541,623863.0,10013855.0
2016-10-04,62300,62700,61900,62000,46089,620859.0,10013855.0
2016-10-05,62000,62300,61700,61700,58593,617855.0,10013855.0
2016-10-06,62100,62800,61900,62300,50762,623863.0,10013855.0
2016-10-07,62600,64000,61900,62100,92722,621860.0,10013855.0
2016-10-10,62200,62400,61100,61200,49206,612848.0,10013855.0
2016-10-11,61200,61900,60300,60300,57270,603835.0,10013855.0
2016-10-12,60300,60800,59800,60800,61819,608842.0,10013855.0
2016-10-13,60800,62800,60800,60900,72301,609844.0,10013855.0
2016-10-14,61400,62500,61000,62300,62323,623863.0,10013855.0
2016-10-17,64700,65300,62600,62600,159748,626867.0,10013855.0
2016-10-18,62800,63800,62700,63500,64389,635880.0,10013855.0
2016-10-19,64000,64400,63400,63600,63185,636881.0,10013855.0
2016-10-20,63800,64000,61800,62300,96086,623863.0,10013855.0
2016-10-21,64500,65300,63300,63800,317076,638884.0,10013855.0
2016-10-24,64200,64800,62300,62700,119218,627869.0,10013855.0
2016-10-25,63200,64300,61800,63100,151289,631874.0,10013855.0
2016-10-26,64800,67800,64100,67000,910936,670928.0,10013855.0
2016-10-27,66600,66700,65300,65300,241881,653905.0,10013855.0
2016-10-28,66200,66700,65100,66200,226980,662917.0,10013855.0
2016-10-31,64800,65800,64000,64400,158309,644892.0,10013855.0
2016-11-01,64100,65400,63300,63500,99917,635880.0,10013855.0
2016-11-02,63600,65900,60600,62000,318538,620859.0,10013855.0
2016-11-03,61600,62700,61000,61800,143386,618856.0,10013855.0
2016-11-04,62000,62000,60600,61200,98556,612848.0,10013855.0
2016-11-07,61400,63100,61400,63100,122491,631874.0,10013855.0
2016-11-08,63500,63600,62300,62500,68500,625866.0,10013855.0
2016-11-09,62900,63200,58200,59900,300596,599830.0,10013855.0
2016-11-10,61400,62200,60800,62100,118298,621860.0,10013855.0
2016-11-11,61800,63700,61400,63200,175513,632876.0,10013855.0
2016-11-14,63900,65000,63500,64500,197653,645894.0,10013855.0
2016-11-15,65000,66600,63500,63700,220640,637883.0,10013855.0
2016-11-16,63600,64800,63300,64000,101820,640887.0,10013855.0
2016-11-17,65100,65300,64100,65300,126771,653905.0,10013855.0
2016-11-18,65400,65500,63900,64500,93178,645894.0,10013855.0
2016-11-21,63900,64900,62700,64600,108174,646895.0,10013855.0
2016-11-22,64200,65600,64100,64400,104234,644892.0,10013855.0
2016-11-23,64100,65100,63800,63800,108827,638884.0,10013855.0
2016-11-24,63500,64100,62300,62400,102744,624865.0,10013855.0
2016-11-25,62400,63300,62400,63300,64894,633877.0,10013855.0
2016-11-28,63600,65900,63500,64900,216943,649899.0,10013855.0
2016-11-29,64600,66300,63700,64800,243865,648898.0,10013855.0
2016-11-30,64800,65100,63200,63200,118305,632876.0,10013855.0
2016-12-01,62500,62800,59900,61300,208951,613849.0,10013855.0
2016-12-02,60500,61500,60200,60700,81599,607841.0,10013855.0
2016-12-05,60100,60700,56700,56800,246957,568787.0,10013855.0
2016-12-06,57500,58400,57000,58000,85462,580804.0,10013855.0
2016-12-07,58000,58500,55600,55900,106256,559774.0,10013855.0
2016-12-08,55500,57400,55500,57100,98283,571791.0,10013855.0
2016-12-09,57300,59700,56000,59600,142940,596826.0,10013855.0
2016-12-12,59700,59800,58400,59400,78240,594823.0,10013855.0
2016-12-13,59100,59600,58700,58900,55969,589816.0,10013855.0
2016-12-14,59200,61000,59200,60000,106598,600831.0,10013855.0
2016-12-15,60100,60500,59200,60100,54171,601833.0,10013855.0
2016-12-16,60000,60300,59300,59300,59771,593822.0,10013855.0
2016-12-19,58800,59300,58400,58700,46769,587813.0,10013855.0
2016-12-20,58900,59800,58800,58900,37134,589816.0,10013855.0
2016-12-21,59200,59400,58800,58800,39378,588815.0,10013855.0
2016-12-22,58800,59100,58100,58100,39234,581805.0,10013855.0
2016-12-23,58000,58800,58000,58200,45527,582806.0,10013855.0
2016-12-26,58400,58700,57600,57600,44968,576798.0,10013855.0
2016-12-27,57600,57900,56700,56900,51782,569788.0,10013855.0
2016-12-28,57000,57500,56300,57500,35482,575797.0,10013855.0
2016-12-29,57500,58400,57100,57800,35799,578801.0,10013855.0
2017-01-02,55500,55800,53500,53900,191266,539747.0,10013855.0
2017-01-03,54400,54900,53500,54700,85309,547758.0,10013855.0
2017-01-04,54400,55500,54400,55500,57375,555769.0,10013855.0
2017-01-05,56500,56500,55500,55900,55573,559774.0,10013855.0
2017-01-06,56000,56200,55100,56000,42090,560776.0,10013855.0
2017-01-09,56300,56500,55600,55700,42398,557772.0,10013855.0
2017-01-10,55700,55800,55000,55000,38163,550762.0,10013855.0
2017-01-11,55100,55600,54500,55200,60361,552765.0,10013855.0
2017-01-12,55500,59800,55500,57300,197076,573794.0,10013855.0
2017-01-13,56900,57400,56400,56800,49116,568787.0,10013855.0
2017-01-16,57500,57900,56200,56400,52099,564781.0,10013855.0
2017-01-17,56400,58100,56400,57800,83387,578801.0,10013855.0
2017-01-18,58100,58400,57500,58100,51890,581805.0,10013855.0
2017-01-19,58300,59200,58200,58600,70007,586812.0,10013855.0
2017-01-20,58900,60100,58600,60100,120146,601833.0,10013855.0
2017-01-23,60600,61100,59100,59100,102721,591819.0,10013855.0
2017-01-24,58600,59400,58400,58800,54510,588815.0,10013855.0
2017-01-25,59800,60800,58800,60500,111087,605838.0,10013855.0
2017-01-26,60900,61700,60200,61700,125555,617855.0,10013855.0
2017-01-31,62600,62900,61700,62400,102706,624865.0,10013855.0
2017-02-01,62000,62800,61000,62500,137224,625866.0,10013855.0
2017-02-02,67800,68700,64400,65800,666256,658912.0,10013855.0
2017-02-03,64600,66700,64000,66200,290096,662917.0,10013855.0
2017-02-06,65800,66400,65000,65200,157166,652903.0,10013855.0
2017-02-07,64400,65700,63600,64200,207060,642889.0,10013855.0
2017-02-08,64300,64800,63000,63100,115064,631874.0,10013855.0
2017-02-09,63100,64100,63000,63200,76465,632876.0,10013855.0
2017-02-10,63300,63800,61500,61800,109883,618856.0,10013855.0
2017-02-13,62000,62300,60700,61600,81558,616853.0,10013855.0
2017-02-14,61600,62500,61600,62200,46579,622862.0,10013855.0
2017-02-15,62200,62600,61600,62400,54878,624865.0,10013855.0
2017-02-16,62800,64100,62700,63300,113839,633877.0,10013855.0
2017-02-17,63900,63900,62800,63800,64904,638884.0,10013855.0
2017-02-20,63800,63900,62700,62800,51388,628870.0,10013855.0
2017-02-21,62800,63500,62600,63300,50804,633877.0,10013855.0
2017-02-22,63100,64000,62900,64000,49188,640887.0,10013855.0
2017-02-23,64200,66300,63700,65100,252551,651902.0,10013855.0
2017-02-24,65800,66200,64700,65700,125697,657910.0,10013855.0
2017-02-27,66900,67200,65300,65400,147779,654906.0,10013855.0
2017-02-28,65100,65600,64400,64900,59079,649899.0,10013855.0
2017-03-02,64400,65600,64400,65000,66139,650901.0,10013855.0
2017-03-03,64800,65600,64300,65100,57195,651902.0,10013855.0
2017-03-06,65300,65700,65000,65400,59179,654906.0,10013855.0
2017-03-07,65700,66100,65200,65700,63618,657910.0,10013855.0
2017-03-08,65900,67000,65700,66800,134558,668926.0,10013855.0
2017-03-09,67300,67400,66500,67000,125210,670928.0,10013855.0
2017-03-10,67500,68500,60800,66300,391258,663919.0,10013855.0
2017-03-13,67600,68300,67000,67900,276684,679941.0,10013855.0
2017-03-14,67800,67900,67000,67000,99315,670928.0,10013855.0
2017-03-15,67100,73800,67000,71800,921393,718995.0,10013855.0
2017-03-16,73300,78000,72600,76900,1200815,770065.0,10013855.0
2017-03-17,78000,79800,77300,79100,755614,792096.0,10013855.0
2017-03-20,80700,86800,80300,86100,929469,862193.0,10013855.0
2017-03-21,89900,94200,88500,94200,1302364,943305.0,10013855.0
2017-03-22,94500,95600,89000,93800,1291832,939300.0,10013855.0
2017-03-23,95500,116700,94600,106600,3230163,1067477.0,10013855.0
2017-03-24,111400,119100,110100,116000,2301325,1161607.0,10013855.0
2017-03-27,125000,138000,123000,138000,2840749,1381912.0,10013855.0
2017-03-28,129400,138500,119800,123500,756901,1236711.0,10013855.0
2017-03-29,125700,128400,114600,128200,595071,1283776.0,10013855.0
2017-03-30,132000,137500,126400,137500,548706,1376905.0,10013855.0
2017-03-31,143700,149000,140000,147300,1525242,1475041.0,10013855.0
2017-04-03,142200,148000,131700,145200,1349082,1454012.0,10013855.0
2017-04-04,143500,144500,104500,108000,1924879,1081496.0,10013855.0
2017-04-05,107700,135000,107600,129900,3117180,1300800.0,10013855.0
2017-04-06,139300,142000,125000,131900,2143001,1320827.0,10013855.0
2017-04-07,131900,132500,127500,130700,654558,1308811.0,10013855.0
2017-04-10,138500,139700,124700,130000,1128364,1301801.0,10013855.0
2017-04-11,125600,129500,115700,122900,1135900,1230703.0,10013855.0
2017-04-12,119300,120000,109200,111700,912830,1118548.0,10013855.0
2017-04-13,110600,111700,96200,102800,1918636,1029424.0,10013855.0
2017-04-14,99000,99700,92600,92600,1218326,927283.0,10013855.0
2017-04-17,92000,109100,89400,108300,2692292,1084500.0,10013855.0
2017-04-18,115300,117700,100500,104400,2369895,1045446.0,10013855.0
2017-04-19,102500,109400,100800,104400,977578,1045446.0,10013855.0
2017-04-20,108200,108900,102100,102100,625529,1022415.0,10013855.0
2017-04-21,100300,100900,90100,91600,1453482,917269.0,10013855.0
2017-04-24,83500,84800,76100,79600,1992094,797103.0,10013855.0
2017-04-25,84200,89100,81000,81700,1725414,818132.0,10013855.0
2017-04-26,81800,83300,77200,80100,1028436,802110.0,10013855.0
2017-04-27,79200,79600,74200,74200,942546,743028.0,10013855.0
2017-04-28,76700,78400,71000,72500,1261747,726004.0,10013855.0
2017-05-02,67800,68200,60200,60200,1335558,602834.0,10013855.0
2017-05-04,59400,61800,58400,59900,943295,599830.0,10013855.0
2017-05-08,61700,62100,57600,58700,1044557,587813.0,10013855.0
2017-05-10,57700,59800,56900,57800,1005648,578801.0,10013855.0
2017-05-11,58500,58800,57000,57600,376843,576798.0,10013855.0
2017-05-12,57600,58000,56100,56200,368516,562779.0,10013855.0
2017-05-15,61600,63000,57600,57600,1343030,576798.0,10013855.0
2017-05-16,58400,58700,57200,57500,345479,575797.0,10013855.0
2017-05-17,58000,58200,56200,56300,328426,563780.0,10013855.0
2017-05-18,55700,56400,55100,55600,230068,556770.0,10013855.0
2017-05-19,55600,57000,55600,56400,198165,564781.0,10013855.0
2017-05-22,56700,58000,56600,57200,214230,572793.0,10013855.0
2017-05-23,57700,57700,56500,57000,149709,570790.0,10013855.0
2017-05-24,57800,57800,56700,57000,140570,570790.0,10013855.0
2017-05-25,57000,57100,56200,56300,157222,563780.0,10013855.0
2017-05-26,56900,56900,55700,56600,150997,566784.0,10013855.0
2017-05-29,56900,56900,56000,56100,120974,561777.0,10013855.0
2017-05-30,56100,57000,55800,57000,151844,570790.0,10013855.0
2017-05-31,57200,57200,56200,56500,96464,565783.0,10013855.0
2017-06-01,56800,57000,56400,56600,96912,566784.0,10013855.0
2017-06-02,56500,56700,56100,56300,109839,563780.0,10013855.0
2017-06-05,56500,56500,55700,56000,109249,560776.0,10013855.0
2017-06-07,56200,56200,55600,55700,99198,557772.0,10013855.0
2017-06-08,56000,56000,55500,55700,82457,557772.0,10013855.0
2017-06-09,55700,56400,55500,56100,105329,561777.0,10013855.0
2017-06-12,56200,56300,55500,55500,98145,555769.0,10013855.0
2017-06-13,55400,55700,55100,55700,92265,557772.0,10013855.0
2017-06-14,55700,55800,55200,55200,81495,552765.0,10013855.0
2017-06-15,55200,55300,54400,54400,117476,544754.0,10013855.0
2017-06-16,54700,56300,54500,56300,209429,563780.0,10013855.0
2017-06-19,56400,56500,55000,55200,135035,552765.0,10013855.0
2017-06-20,55600,55600,54500,54500,103133,545755.0,10013855.0
2017-06-21,54300,54500,53200,53300,151393,533738.0,10013855.0
2017-06-22,53500,53600,53000,53100,76652,531736.0,10013855.0
2017-06-23,53300,54200,53200,54000,80499,540748.0,10013855.0
2017-06-26,54000,54000,53000,53100,87838,531736.0,10013855.0
2017-06-27,53500,53800,52900,53200,106329,532737.0,10013855.0
2017-06-28,52600,53000,50900,51300,241993,513711.0,10013855.0
2017-06-29,51800,51800,50200,50700,123531,507702.0,10013855.0
2017-06-30,49900,50800,49900,50200,108920,502696.0,10013855.0
2017-07-03,49450,50700,49450,50400,95763,504698.0,10013855.0
2017-07-04,50200,50600,49900,50100,56552,501694.0,10013855.0
2017-07-05,49950,51300,49950,51100,81506,511708.0,10013855.0
2017-07-06,51100,51600,50800,51600,50444,516715.0,10013855.0
2017-07-07,51600,51800,51200,51600,53674,516715.0,10013855.0
2017-07-10,51200,51400,50300,50600,55387,506701.0,10013855.0
2017-07-11,50600,50800,50000,50400,47428,504698.0,10013855.0
2017-07-12,50400,50800,49500,50600,71072,506701.0,10013855.0
2017-07-13,50300,50800,49950,50100,47740,501694.0,10013855.0
2017-07-14,50500,50600,50100,50400,45599,504698.0,10013855.0
2017-07-17,50500,51600,50400,51200,72604,512709.0,10013855.0
2017-07-18,51800,51900,51300,51800,66857,518718.0,10013855.0
2017-07-19,51900,53200,51700,53100,129720,531736.0,10013855.0
2017-07-20,53500,55200,53300,55100,298394,551763.0,10013855.0
2017-07-21,55700,55800,53600,53600,222304,536743.0,10013855.0
2017-07-24,54100,54200,52100,52200,141854,522723.0,10013855.0
2017-07-25,52600,53000,52200,52300,44135,523725.0,10013855.0
2017-07-26,52300,52600,51400,51600,73874,516715.0,10013855.0
2017-07-27,51800,51900,51000,51800,49425,518718.0,10013855.0
2017-07-28,51500,51900,50700,51000,88109,510707.0,10013855.0
2017-07-31,50900,52300,50600,52300,74918,523725.0,10013855.0
2017-08-01,52200,52300,51400,51700,49988,517716.0,10013855.0
2017-08-02,52200,53800,52200,53500,184125,535741.0,10013855.0
2017-08-03,54000,54800,51700,52700,385647,527730.0,10013855.0
2017-08-04,53400,53700,51700,51900,132701,519719.0,10013855.0
2017-08-07,51500,52400,51300,51800,50693,518718.0,10013855.0
2017-08-08,51700,52400,51700,52000,51092,520720.0,10013855.0
2017-08-09,51800,52300,50800,50800,107477,508704.0,10013855.0
2017-08-10,50700,51300,50300,51200,63267,512709.0,10013855.0
2017-08-11,50200,50800,49900,50100,95706,501694.0,10013855.0
2017-08-14,49850,50500,49850,50100,46660,501694.0,10013855.0
2017-08-16,50400,52400,50100,51500,88616,515714.0,10013855.0
2017-08-17,51500,52000,50000,51500,48230,515714.0,10013855.0
2017-08-18,51000,51600,51000,51400,37241,514712.0,10013855.0
2017-08-21,51900,53500,51800,53200,167616,532737.0,10013855.0
2017-08-22,53700,53800,52600,52800,79324,528732.0,10013855.0
2017-08-23,52800,53100,52400,53100,49926,531736.0,10013855.0
2017-08-24,52900,53200,52600,52900,52984,529733.0,10013855.0
2017-08-25,53000,53900,53000,53200,89882,532737.0,10013855.0
2017-08-28,54100,54400,52300,52300,170256,523725.0,10013855.0
2017-08-29,52300,52300,51300,51800,77867,518718.0,10013855.0
2017-08-30,51800,52300,51300,52000,36778,520720.0,10013855.0
2017-08-31,51800,52200,51700,51800,25067,518718.0,10013855.0
2017-09-01,51700,51700,51200,51500,46741,515714.0,10013855.0
2017-09-04,50200,50900,50000,50500,74016,505700.0,10013855.0
2017-09-05,50500,51000,50400,51000,40798,510707.0,10013855.0
2017-09-06,50800,51000,50200,50400,55657,504698.0,10013855.0
2017-09-07,50400,51100,50300,50700,30538,507702.0,10013855.0
2017-09-08,50500,50800,50200,50400,37102,504698.0,10013855.0
2017-09-11,50300,50500,49750,49800,138704,498690.0,10013855.0
2017-09-12,49800,50100,49650,49950,65834,500192.0,10013855.0
2017-09-13,49750,50000,48750,48950,138066,490178.0,10013855.0
2017-09-14,48550,48900,47400,47450,233633,475157.0,10013855.0
2017-09-15,46850,47000,45050,45450,532925,455130.0,10013855.0
2017-09-18,45550,46250,45550,45900,105263,459636.0,10013855.0
2017-09-19,46000,46250,45650,45900,95140,459636.0,10013855.0
2017-09-20,45900,46350,45650,46000,59491,460637.0,10013855.0
2017-09-21,46150,46400,45850,46050,69023,461138.0,10013855.0
2017-09-22,45600,45800,45100,45100,90609,451625.0,10013855.0
2017-09-25,44500,45100,44250,44250,57516,443113.0,10013855.0
2017-09-26,43200,45500,43200,45500,61524,455630.0,10013855.0
