이노와이어리스(073490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-11-19,10350,10400,10150,10400,4080,62426.0,6002500.0
2015-11-20,10400,10500,10250,10500,5349,63026.0,6002500.0
2015-11-23,10500,10500,10250,10400,4208,62426.0,6002500.0
2015-11-24,10250,10400,10200,10350,2730,62126.0,6002500.0
2015-11-25,10400,10400,10250,10350,2219,62126.0,6002500.0
2015-11-26,10350,10350,10200,10250,5390,61526.0,6002500.0
2015-11-27,10250,10350,10200,10350,1769,62126.0,6002500.0
2015-11-30,10300,10400,10250,10350,2335,62126.0,6002500.0
2015-12-01,10250,10450,10250,10350,2275,62126.0,6002500.0
2015-12-02,10500,10500,10350,10450,669,62726.0,6002500.0
2015-12-03,10350,10450,10250,10400,3450,62426.0,6002500.0
2015-12-04,10200,10450,10200,10400,2252,62426.0,6002500.0
2015-12-07,10500,10500,10300,10400,3924,62426.0,6002500.0
2015-12-08,10500,10500,10150,10300,3821,61826.0,6002500.0
2015-12-09,10300,10400,10200,10300,3836,61826.0,6002500.0
2015-12-10,10200,10300,10050,10050,5625,60325.0,6002500.0
2015-12-11,10200,10350,9810,10150,4326,60925.0,6002500.0
2015-12-14,10150,10200,10000,10100,604,60625.0,6002500.0
2015-12-15,9850,10200,9850,10200,2844,61226.0,6002500.0
2015-12-16,10200,10300,9990,10050,35065,60325.0,6002500.0
2015-12-17,10050,10300,9990,10000,17682,60025.0,6002500.0
2015-12-18,10000,10200,10000,10200,2529,61226.0,6002500.0
2015-12-21,10200,10350,10050,10050,4379,60325.0,6002500.0
2015-12-22,10050,10350,10000,10150,5712,60925.0,6002500.0
2015-12-23,10250,10250,10000,10000,4429,60025.0,6002500.0
2015-12-24,10000,10200,9980,10000,25741,60025.0,6002500.0
2015-12-28,10000,10100,9880,9950,44373,59725.0,6002500.0
2015-12-29,9900,10050,9840,9900,74007,59425.0,6002500.0
2015-12-30,9900,10100,9840,9930,5817,59605.0,6002500.0
2016-01-04,9930,10150,9690,9930,9213,59605.0,6002500.0
2016-01-05,9930,9930,9600,9900,7112,59425.0,6002500.0
2016-01-06,9900,9950,9810,9900,923,59425.0,6002500.0
2016-01-07,9800,9950,9800,9870,7839,59245.0,6002500.0
2016-01-08,9710,9840,9710,9840,4190,59065.0,6002500.0
2016-01-11,9730,9910,9730,9870,1169,59245.0,6002500.0
2016-01-12,9700,9880,9600,9870,5752,59245.0,6002500.0
2016-01-13,9710,10000,9710,9890,1550,59365.0,6002500.0
2016-01-14,9770,9920,9700,9770,3307,58644.0,6002500.0
2016-01-15,9770,9800,9630,9630,3818,57804.0,6002500.0
2016-01-18,9540,9630,9400,9600,10020,57624.0,6002500.0
2016-01-19,9440,9590,9030,9280,13813,55703.0,6002500.0
2016-01-20,9240,9470,9240,9380,2112,56303.0,6002500.0
2016-01-21,9380,9480,9280,9450,509,56724.0,6002500.0
2016-01-22,9450,9450,9180,9290,7647,55763.0,6002500.0
2016-01-25,9280,9630,9250,9360,7101,56183.0,6002500.0
2016-01-26,9220,9380,9170,9340,24654,56063.0,6002500.0
2016-01-27,9300,9600,9300,9340,9826,56063.0,6002500.0
2016-01-28,9320,9320,9030,9160,23312,54983.0,6002500.0
2016-01-29,9160,9200,9000,9100,9260,54623.0,6002500.0
2016-02-01,9100,9130,8900,9000,11336,54022.0,6002500.0
2016-02-02,8920,9020,8820,8920,10607,53542.0,6002500.0
2016-02-03,8840,9010,8790,8960,5537,53782.0,6002500.0
2016-02-04,8960,9020,8850,8890,1139,53362.0,6002500.0
2016-02-05,8890,9040,8890,9000,1110,54022.0,6002500.0
2016-02-11,8780,9010,8670,9000,24985,54022.0,6002500.0
2016-02-12,8830,9000,8700,8750,4528,52522.0,6002500.0
2016-02-15,8750,9120,8750,8760,9377,52582.0,6002500.0
2016-02-16,8720,8850,8640,8760,3156,52582.0,6002500.0
2016-02-17,8700,8800,8680,8690,8799,52162.0,6002500.0
2016-02-18,8690,8750,8590,8640,8702,51862.0,6002500.0
2016-02-19,8590,8590,8400,8490,15224,50961.0,6002500.0
2016-02-22,8570,8570,8470,8500,28512,51021.0,6002500.0
2016-02-23,8500,8520,8420,8480,39656,50901.0,6002500.0
2016-02-24,8480,8710,8470,8540,26821,51261.0,6002500.0
2016-02-25,8620,8620,8480,8520,4070,51141.0,6002500.0
2016-02-26,8520,8520,8320,8500,15499,51021.0,6002500.0
2016-02-29,8500,8510,8390,8390,9661,50361.0,6002500.0
2016-03-02,8390,8500,8370,8480,13933,50901.0,6002500.0
2016-03-03,8400,8580,8380,8540,6748,51261.0,6002500.0
2016-03-04,8540,8570,8450,8530,4037,51201.0,6002500.0
2016-03-07,8570,8610,8460,8580,4725,51501.0,6002500.0
2016-03-08,8530,8780,8470,8600,18274,51622.0,6002500.0
2016-03-09,8580,8720,8500,8590,8772,51561.0,6002500.0
2016-03-10,8560,8640,8470,8610,20415,51682.0,6002500.0
2016-03-11,8640,8640,8520,8600,5307,51622.0,6002500.0
2016-03-14,8600,8650,8500,8640,14783,51862.0,6002500.0
2016-03-15,8650,8800,8610,8610,10147,51682.0,6002500.0
2016-03-16,8700,8740,8500,8610,13947,51682.0,6002500.0
2016-03-17,8560,8760,8560,8740,11817,52462.0,6002500.0
2016-03-18,8750,8890,8640,8800,9811,52822.0,6002500.0
2016-03-21,8840,8840,8700,8770,3790,52642.0,6002500.0
2016-03-22,8770,8920,8740,8760,2808,52582.0,6002500.0
2016-03-23,8840,8940,8770,8800,6236,52822.0,6002500.0
2016-03-24,8810,9080,8770,8860,22369,53182.0,6002500.0
2016-03-25,8750,8900,8750,8860,4969,53182.0,6002500.0
2016-03-28,8860,8900,8670,8780,6383,52702.0,6002500.0
2016-03-29,8700,8820,8650,8650,6443,51922.0,6002500.0
2016-03-30,8650,8740,8600,8670,3251,52042.0,6002500.0
2016-03-31,8670,8770,8620,8760,5757,52582.0,6002500.0
2016-04-01,8780,8780,8600,8610,9474,51682.0,6002500.0
2016-04-04,8620,8790,8620,8730,1959,52402.0,6002500.0
2016-04-05,8810,8930,8670,8930,13620,53602.0,6002500.0
2016-04-06,8930,9130,8930,9090,23788,54563.0,6002500.0
2016-04-07,9090,9170,8940,9110,11639,54683.0,6002500.0
2016-04-08,9050,9110,8950,9080,8972,54503.0,6002500.0
2016-04-11,9090,9090,8950,9080,10246,54503.0,6002500.0
2016-04-12,9080,9110,8990,9050,2895,54323.0,6002500.0
2016-04-14,9050,9100,8940,9020,5576,54143.0,6002500.0
2016-04-15,9020,9080,8900,8990,6023,53962.0,6002500.0
2016-04-18,8910,8990,8820,8870,4943,53242.0,6002500.0
2016-04-19,8830,8960,8830,8860,5833,53182.0,6002500.0
2016-04-20,8860,8930,8760,8870,8787,53242.0,6002500.0
2016-04-21,8870,9100,8820,9060,18509,54383.0,6002500.0
2016-04-22,9000,9090,9000,9060,3669,54383.0,6002500.0
2016-04-25,8970,9080,8930,9020,4761,54143.0,6002500.0
2016-04-26,9010,9120,8960,9100,12052,54623.0,6002500.0
2016-04-27,9120,10500,9100,9750,75672,58524.0,6002500.0
2016-04-28,9980,12600,9850,10850,678250,65127.0,6002500.0
2016-04-29,10850,10850,10050,10200,130790,61226.0,6002500.0
2016-05-02,10100,10350,9900,9920,77806,59545.0,6002500.0
2016-05-03,9690,9900,9650,9680,37462,58104.0,6002500.0
2016-05-04,9710,9890,9530,9580,31113,57504.0,6002500.0
2016-05-09,9500,9650,9420,9590,18020,57564.0,6002500.0
2016-05-10,9400,9570,9330,9530,29731,57204.0,6002500.0
2016-05-11,9530,9570,9270,9410,22283,56484.0,6002500.0
2016-05-12,9410,9410,9120,9210,16873,55283.0,6002500.0
2016-05-13,9200,9270,9100,9270,11285,55643.0,6002500.0
2016-05-16,9320,9580,9270,9570,21071,57444.0,6002500.0
2016-05-17,9690,9880,9520,9640,27888,57864.0,6002500.0
2016-05-18,9640,9690,9460,9670,19022,58044.0,6002500.0
2016-05-19,9600,9760,9500,9590,25551,57564.0,6002500.0
2016-05-20,9630,9630,9500,9630,15709,57804.0,6002500.0
2016-05-23,9650,9910,9640,9890,19597,59365.0,6002500.0
2016-05-24,9930,9930,9750,9800,19628,58824.0,6002500.0
2016-05-25,9840,9910,9710,9900,11377,59425.0,6002500.0
2016-05-26,9890,10050,9750,9980,14451,59905.0,6002500.0
2016-05-27,9980,10050,9850,9940,8913,59665.0,6002500.0
2016-05-30,9940,10100,9870,10050,21914,60325.0,6002500.0
2016-05-31,10100,10100,9970,10050,10835,60325.0,6002500.0
2016-06-01,10050,10150,9990,10000,7403,60025.0,6002500.0
2016-06-02,9990,10150,9990,10100,10268,60625.0,6002500.0
2016-06-03,10100,10100,9970,10000,5271,60025.0,6002500.0
2016-06-07,9900,10000,9770,9980,15876,59905.0,6002500.0
2016-06-08,9830,9980,9800,9860,9119,59185.0,6002500.0
2016-06-09,9860,9960,9720,9740,6631,58464.0,6002500.0
2016-06-10,9810,9830,9610,9800,10674,58824.0,6002500.0
2016-06-13,9650,9760,9600,9700,9461,58224.0,6002500.0
2016-06-14,9700,9900,9670,9800,1471,58824.0,6002500.0
2016-06-15,9860,9860,9700,9700,5079,58224.0,6002500.0
2016-06-16,9700,9800,9500,9500,8094,57024.0,6002500.0
2016-06-17,9500,9740,9500,9600,1728,57624.0,6002500.0
2016-06-20,9800,9800,9500,9680,7994,58104.0,6002500.0
2016-06-21,9620,10450,9620,10450,67866,62726.0,6002500.0
2016-06-22,10550,13500,10300,11250,469539,67528.0,6002500.0
2016-06-23,10750,11200,10500,11150,94629,66928.0,6002500.0
2016-06-24,11100,11650,10200,11200,85415,67228.0,6002500.0
2016-06-27,11200,11800,10950,10950,69721,65727.0,6002500.0
2016-06-28,10700,11550,10500,11250,67755,67528.0,6002500.0
2016-06-29,11300,11500,11050,11350,60426,68128.0,6002500.0
2016-06-30,11400,11600,11200,11500,39844,69029.0,6002500.0
2016-07-01,11550,11700,10850,10850,103953,65127.0,6002500.0
2016-07-04,10850,10900,10600,10700,34416,64227.0,6002500.0
2016-07-05,10700,11300,10550,11150,44851,66928.0,6002500.0
2016-07-06,11300,11300,10850,11250,24105,67528.0,6002500.0
2016-07-07,11100,11400,11000,11400,33740,68428.0,6002500.0
2016-07-08,11400,11450,11050,11300,31631,67828.0,6002500.0
2016-07-11,11250,11250,10850,11200,31207,67228.0,6002500.0
2016-07-12,11250,11250,10750,10800,47703,64827.0,6002500.0
2016-07-13,10800,11000,10650,10700,51406,64227.0,6002500.0
2016-07-14,10550,10700,10200,10250,84203,61526.0,6002500.0
2016-07-15,10300,10500,10150,10400,44201,62426.0,6002500.0
2016-07-18,10250,10500,10200,10500,24785,63026.0,6002500.0
2016-07-19,10500,10750,10350,10700,32754,64227.0,6002500.0
2016-07-20,10800,10850,10250,10300,65435,61826.0,6002500.0
2016-07-21,10300,10500,10000,10500,128177,63026.0,6002500.0
2016-07-22,10500,10650,10350,10550,149353,63326.0,6002500.0
2016-07-25,10700,10700,10500,10600,18614,63626.0,6002500.0
2016-07-26,10600,10700,10450,10700,38822,64227.0,6002500.0
2016-07-27,10750,10750,10500,10650,12292,63927.0,6002500.0
2016-07-28,10600,10750,10500,10650,15309,63927.0,6002500.0
2016-07-29,10500,10650,10450,10600,15392,63626.0,6002500.0
2016-08-01,10800,10800,10500,10550,15710,63326.0,6002500.0
2016-08-02,10550,10650,10350,10600,36050,63626.0,6002500.0
2016-08-03,10550,10550,10400,10550,15704,63326.0,6002500.0
2016-08-04,10600,10600,10400,10550,13391,63326.0,6002500.0
2016-08-05,10550,10550,10400,10550,18093,63326.0,6002500.0
2016-08-08,10500,11500,10500,11450,128665,68729.0,6002500.0
2016-08-09,11450,11750,11150,11450,103217,68729.0,6002500.0
2016-08-10,11550,11550,11100,11400,41732,68428.0,6002500.0
2016-08-11,11350,11350,11050,11200,45057,67228.0,6002500.0
2016-08-12,11200,11250,11000,11150,33101,66928.0,6002500.0
2016-08-16,11100,11200,10950,11050,25541,66328.0,6002500.0
2016-08-17,10600,10750,10350,10500,114774,63026.0,6002500.0
2016-08-18,10500,10600,10300,10500,25504,63026.0,6002500.0
2016-08-19,10500,10600,10000,10000,84731,60025.0,6002500.0
2016-08-22,10050,10050,9540,9640,78227,57864.0,6002500.0
2016-08-23,9710,9710,9400,9450,32903,56724.0,6002500.0
2016-08-24,9450,9590,9420,9520,14998,57144.0,6002500.0
2016-08-25,9520,9520,9400,9400,19372,56424.0,6002500.0
2016-08-26,9500,9500,9400,9430,11473,56604.0,6002500.0
2016-08-29,9430,9440,9200,9210,18986,55283.0,6002500.0
2016-08-30,9210,9350,9210,9270,5735,55643.0,6002500.0
2016-08-31,9270,9380,9270,9380,7851,56303.0,6002500.0
2016-09-01,9350,9470,9350,9470,3972,56844.0,6002500.0
2016-09-02,9540,9880,9530,9840,25327,59065.0,6002500.0
2016-09-05,9900,9900,9750,9890,21369,59365.0,6002500.0
2016-09-06,9950,9990,9860,9860,19951,59185.0,6002500.0
2016-09-07,9780,9960,9500,9830,18387,59005.0,6002500.0
2016-09-08,9660,9810,9400,9570,19787,57444.0,6002500.0
2016-09-09,9400,9560,9270,9390,29366,56363.0,6002500.0
2016-09-12,9120,9270,9100,9180,9396,55103.0,6002500.0
2016-09-13,9100,9280,9100,9210,7097,55283.0,6002500.0
2016-09-19,9220,9310,9170,9210,11936,55283.0,6002500.0
2016-09-20,9210,9400,9150,9210,27834,55283.0,6002500.0
2016-09-21,9210,9360,9200,9320,10427,55943.0,6002500.0
2016-09-22,9340,9700,9330,9650,19055,57924.0,6002500.0
2016-09-23,9650,9690,9540,9630,6472,57804.0,6002500.0
2016-09-26,9520,9720,9520,9650,8727,57924.0,6002500.0
2016-09-27,9650,9740,9520,9660,3583,57984.0,6002500.0
2016-09-28,9680,9680,9500,9550,6714,57324.0,6002500.0
2016-09-29,9550,9690,9550,9630,3659,57804.0,6002500.0
2016-09-30,9600,9630,9450,9590,7472,57564.0,6002500.0
2016-10-04,9450,9700,9450,9530,5281,57204.0,6002500.0
2016-10-05,9620,9650,9470,9610,8214,57684.0,6002500.0
2016-10-06,9550,9680,9490,9490,10216,56964.0,6002500.0
2016-10-07,9500,9580,9350,9500,11792,57024.0,6002500.0
2016-10-10,9500,9500,9360,9420,3755,56544.0,6002500.0
2016-10-11,9420,9500,9300,9330,13219,56003.0,6002500.0
2016-10-12,9330,9430,9250,9420,6667,56544.0,6002500.0
2016-10-13,9420,9420,9200,9270,13631,55643.0,6002500.0
2016-10-14,9340,9340,9210,9230,3441,55403.0,6002500.0
2016-10-17,9230,9330,9130,9240,7679,55463.0,6002500.0
2016-10-18,9240,9300,9140,9230,7874,55403.0,6002500.0
2016-10-19,9230,9340,9160,9320,3076,55943.0,6002500.0
2016-10-20,9170,9480,9100,9230,7252,55403.0,6002500.0
2016-10-21,9230,9260,9100,9140,9118,54863.0,6002500.0
2016-10-24,9190,9190,8850,8860,18866,53182.0,6002500.0
2016-10-25,8860,8940,8720,8730,9959,52402.0,6002500.0
2016-10-26,8730,9230,8680,8820,5007,52942.0,6002500.0
2016-10-27,8820,9000,8800,9000,2834,54022.0,6002500.0
2016-10-28,9000,9000,8780,8980,783,53902.0,6002500.0
2016-10-31,8980,9000,8680,8680,4864,52102.0,6002500.0
2016-11-01,8570,8770,8570,8720,2016,52342.0,6002500.0
2016-11-02,8750,9000,8500,8670,7087,52042.0,6002500.0
2016-11-03,8500,8830,8500,8660,3018,51982.0,6002500.0
2016-11-04,8760,8760,8520,8650,598,51922.0,6002500.0
2016-11-07,8650,8740,8570,8730,3379,52402.0,6002500.0
2016-11-08,8770,8770,8580,8750,3281,52522.0,6002500.0
2016-11-09,8660,8810,8030,8520,33838,51141.0,6002500.0
2016-11-10,8590,8700,8530,8640,4694,51862.0,6002500.0
2016-11-11,8640,8770,8610,8770,4772,52642.0,6002500.0
2016-11-14,8720,8940,8710,8840,2962,53062.0,6002500.0
2016-11-15,8780,8780,8430,8500,16768,51021.0,6002500.0
2016-11-16,8500,8720,8500,8710,12666,52282.0,6002500.0
2016-11-17,8760,8970,8720,8970,11867,53842.0,6002500.0
2016-11-18,8820,8990,8800,8990,21832,53962.0,6002500.0
2016-11-21,8970,9020,8800,8980,8878,53902.0,6002500.0
2016-11-22,9000,9120,8810,9050,16826,54323.0,6002500.0
2016-11-23,9050,10100,9050,9500,279648,57024.0,6002500.0
2016-11-24,9550,10100,9270,9990,184984,59965.0,6002500.0
2016-11-25,10300,10500,9510,9550,250172,57324.0,6002500.0
2016-11-28,9650,10200,9300,10200,215567,61226.0,6002500.0
2016-11-29,10750,12500,9800,10050,2202967,60325.0,6002500.0
2016-11-30,9900,9900,9210,9210,433104,55283.0,6002500.0
2016-12-01,9450,9680,8930,8930,396276,53602.0,6002500.0
2016-12-02,8930,9000,8580,8650,147998,51922.0,6002500.0
2016-12-05,8650,8930,8320,8340,142420,50061.0,6002500.0
2016-12-06,8340,8460,8240,8400,71606,50421.0,6002500.0
2016-12-07,8390,8470,8010,8040,126369,48260.0,6002500.0
2016-12-08,8040,8350,7980,8310,88030,49881.0,6002500.0
2016-12-09,8300,8320,8150,8320,28147,49941.0,6002500.0
2016-12-12,8290,8410,8190,8280,32408,49701.0,6002500.0
2016-12-13,8280,8340,8190,8290,22075,49761.0,6002500.0
2016-12-14,8360,8370,8190,8270,41967,49641.0,6002500.0
2016-12-15,8270,8340,8150,8310,33414,49881.0,6002500.0
2016-12-16,8310,8470,8190,8380,52852,50301.0,6002500.0
2016-12-19,8380,8450,8270,8450,35607,50721.0,6002500.0
2016-12-20,8490,8490,8360,8430,22652,50601.0,6002500.0
2016-12-21,8480,8480,8280,8400,22820,50421.0,6002500.0
2016-12-22,8400,8570,8330,8420,35537,50541.0,6002500.0
2016-12-23,8420,8540,8410,8410,22042,50481.0,6002500.0
2016-12-26,8420,8510,8400,8460,17494,50781.0,6002500.0
2016-12-27,8460,8580,8430,8580,22241,51501.0,6002500.0
2016-12-28,8580,8880,8480,8840,41636,53062.0,6002500.0
2016-12-29,8710,9120,8710,9110,54066,54683.0,6002500.0
2017-01-02,9170,9180,8990,9110,35824,54683.0,6002500.0
2017-01-03,9190,9190,8870,9070,33681,54443.0,6002500.0
2017-01-04,9020,9120,8960,9090,30044,54563.0,6002500.0
2017-01-05,9090,9110,8930,8960,22360,53782.0,6002500.0
2017-01-06,9050,9050,8880,9000,21640,54022.0,6002500.0
2017-01-09,8920,9050,8920,8990,12462,53962.0,6002500.0
2017-01-10,9000,9000,8700,8760,60629,52582.0,6002500.0
2017-01-11,8760,8850,8760,8810,14906,52882.0,6002500.0
2017-01-12,8850,8910,8770,8880,21368,53302.0,6002500.0
2017-01-13,8910,9450,8870,9270,149398,55643.0,6002500.0
2017-01-16,9270,9460,9190,9270,42706,55643.0,6002500.0
2017-01-17,9280,9720,9280,9680,111353,58104.0,6002500.0
2017-01-18,9790,9930,9560,9640,79205,57864.0,6002500.0
2017-01-19,9640,9730,9540,9700,34326,58224.0,6002500.0
2017-01-20,9720,10100,9600,9780,72124,58704.0,6002500.0
2017-01-23,9730,9970,9720,9770,31022,58644.0,6002500.0
2017-01-24,9750,9950,9690,9900,34075,59425.0,6002500.0
2017-01-25,9990,10500,9850,10350,96484,62126.0,6002500.0
2017-01-26,10400,10750,10150,10350,85421,62126.0,6002500.0
2017-01-31,10450,10700,10300,10600,44335,63626.0,6002500.0
2017-02-01,10700,11200,10350,11000,120375,66028.0,6002500.0
2017-02-02,11050,11050,10750,10900,44828,65427.0,6002500.0
2017-02-03,10750,11050,10750,11000,35871,66028.0,6002500.0
2017-02-06,11000,11000,10650,10750,44939,64527.0,6002500.0
2017-02-07,10700,10850,10550,10850,30961,65127.0,6002500.0
2017-02-08,10800,10900,10300,10650,44540,63927.0,6002500.0
2017-02-09,10450,10600,10100,10600,62686,63626.0,6002500.0
2017-02-10,10650,10650,10350,10550,26506,63326.0,6002500.0
2017-02-13,10500,10650,10400,10500,15253,63026.0,6002500.0
2017-02-14,10400,10550,10300,10550,16621,63326.0,6002500.0
2017-02-15,10450,10600,10350,10500,15549,63026.0,6002500.0
2017-02-16,10550,10550,10350,10400,14678,62426.0,6002500.0
2017-02-17,10450,10450,9990,10300,63163,61826.0,6002500.0
2017-02-20,10250,10250,10050,10250,13300,61526.0,6002500.0
2017-02-21,10250,10450,10200,10350,13162,62126.0,6002500.0
2017-02-22,10400,10400,10250,10400,4682,62426.0,6002500.0
2017-02-23,10300,10450,10000,10150,31297,60925.0,6002500.0
2017-02-24,10250,10250,10100,10200,13890,61226.0,6002500.0
2017-02-27,10050,10150,9920,10100,29204,60625.0,6002500.0
2017-02-28,10000,10200,10000,10100,15134,60625.0,6002500.0
2017-03-02,10100,10600,10050,10550,29726,63326.0,6002500.0
2017-03-03,10500,10500,10200,10500,19706,63026.0,6002500.0
2017-03-06,10400,10500,10250,10350,13550,62126.0,6002500.0
2017-03-07,10200,10300,10050,10300,14161,61826.0,6002500.0
2017-03-08,10300,11100,10200,10800,51984,64827.0,6002500.0
2017-03-09,10800,10800,10600,10800,18594,64827.0,6002500.0
2017-03-10,10800,10850,10450,10850,23935,65127.0,6002500.0
2017-03-13,10700,10850,10500,10800,24453,64827.0,6002500.0
2017-03-14,10800,11250,10650,11000,70658,66028.0,6002500.0
2017-03-15,11000,11700,10800,11350,115073,68128.0,6002500.0
2017-03-16,11350,11450,11250,11450,23572,68729.0,6002500.0
2017-03-17,11450,11600,11300,11600,20611,69629.0,6002500.0
2017-03-20,11650,11800,11100,11400,55916,68428.0,6002500.0
2017-03-21,11400,11400,11150,11200,21894,67228.0,6002500.0
2017-03-22,11000,11200,10800,10850,33720,65127.0,6002500.0
2017-03-23,10800,11200,10700,11100,32355,66628.0,6002500.0
2017-03-24,11000,11100,10900,11100,38027,66628.0,6002500.0
2017-03-27,10950,11000,10850,11000,15680,66028.0,6002500.0
2017-03-28,11000,11350,10900,11350,57997,68128.0,6002500.0
2017-03-29,11400,11400,11150,11300,19462,67828.0,6002500.0
2017-03-30,11300,11850,11150,11750,76178,70529.0,6002500.0
2017-03-31,11750,12000,11650,11650,25163,69929.0,6002500.0
2017-04-03,11800,11850,11600,11800,20509,70830.0,6002500.0
2017-04-04,11800,11800,11350,11500,27883,69029.0,6002500.0
2017-04-05,11500,11600,11250,11600,19002,69629.0,6002500.0
2017-04-06,11600,12300,11250,12300,48094,73831.0,6002500.0
2017-04-07,12450,12700,11800,12350,112992,74131.0,6002500.0
2017-04-10,12350,12350,11700,11950,35240,71730.0,6002500.0
2017-04-11,11950,12150,11600,11750,20681,70529.0,6002500.0
2017-04-12,11700,11950,11500,11750,16887,70529.0,6002500.0
2017-04-13,11650,11900,11550,11600,15032,69629.0,6002500.0
2017-04-14,11500,11750,11250,11450,35317,68729.0,6002500.0
2017-04-17,11500,12050,11350,11900,32267,71430.0,6002500.0
2017-04-18,12000,12050,11750,12000,9390,72030.0,6002500.0
2017-04-19,11850,12000,11600,11900,19515,71430.0,6002500.0
2017-04-20,11800,11850,11300,11600,42336,69629.0,6002500.0
2017-04-21,11450,11700,11450,11600,14494,69629.0,6002500.0
2017-04-24,11400,11550,11100,11350,52525,68128.0,6002500.0
2017-04-25,11450,11500,10700,10750,99073,64527.0,6002500.0
2017-04-26,10800,10950,10700,10900,32569,65427.0,6002500.0
2017-04-27,10850,11800,10850,11700,104515,70229.0,6002500.0
2017-04-28,11850,11950,11500,11800,48752,70830.0,6002500.0
2017-05-02,11900,11900,11700,11900,15135,71430.0,6002500.0
2017-05-04,11850,12550,11800,12250,60551,73531.0,6002500.0
2017-05-08,12250,12350,11700,11900,72545,71430.0,6002500.0
2017-05-10,11900,12250,11900,12100,63691,72630.0,6002500.0
2017-05-11,12050,12350,11950,11950,21015,71730.0,6002500.0
2017-05-12,11900,12050,11800,12000,21270,72030.0,6002500.0
2017-05-15,12050,12250,11800,12100,26050,72630.0,6002500.0
2017-05-16,12000,12400,12000,12200,38650,73230.0,6002500.0
2017-05-17,12200,12350,11950,12150,26105,72930.0,6002500.0
2017-05-18,12050,12050,11500,11900,31361,71430.0,6002500.0
2017-05-19,12000,12150,11900,12100,17697,72630.0,6002500.0
2017-05-22,12350,12350,12000,12200,17196,73230.0,6002500.0
2017-05-23,12050,12200,11800,12050,25020,72330.0,6002500.0
2017-05-24,12050,12050,11700,11900,20119,71430.0,6002500.0
2017-05-25,11900,11900,11300,11550,51503,69329.0,6002500.0
2017-05-26,11400,11550,11200,11450,31621,68729.0,6002500.0
2017-05-29,11500,11500,11150,11250,20778,67528.0,6002500.0
2017-05-30,11250,11500,11200,11500,13559,69029.0,6002500.0
2017-05-31,11500,11600,11300,11600,8118,69629.0,6002500.0
2017-06-01,11600,11600,11250,11400,25342,68428.0,6002500.0
2017-06-02,11400,11400,11050,11200,39087,67228.0,6002500.0
2017-06-05,11100,11350,11050,11350,21600,68128.0,6002500.0
2017-06-07,11350,11500,11300,11500,11398,69029.0,6002500.0
2017-06-08,11500,11550,11100,11250,29904,67528.0,6002500.0
2017-06-09,11250,11350,11100,11250,30255,67528.0,6002500.0
2017-06-12,11250,11250,11050,11050,15059,66328.0,6002500.0
2017-06-13,11050,11200,10950,11150,27937,66928.0,6002500.0
2017-06-14,11200,11300,11100,11250,23384,67528.0,6002500.0
2017-06-15,11300,11300,10950,11150,18297,66928.0,6002500.0
2017-06-16,11150,11650,11100,11650,42430,69929.0,6002500.0
2017-06-19,11650,11650,11450,11600,16801,69629.0,6002500.0
2017-06-20,11450,11650,11350,11550,15761,69329.0,6002500.0
2017-06-21,11400,11550,11200,11450,13824,68729.0,6002500.0
2017-06-22,11300,11350,11150,11200,18408,67228.0,6002500.0
2017-06-23,11200,11200,11000,11100,17494,66628.0,6002500.0
2017-06-26,11100,11250,11050,11150,10295,66928.0,6002500.0
2017-06-27,11050,11250,10800,11200,26287,67228.0,6002500.0
2017-06-28,11250,11400,11100,11300,23451,67828.0,6002500.0
2017-06-29,11400,11400,10500,11200,41280,67228.0,6002500.0
2017-06-30,11200,11350,11100,11350,22953,68128.0,6002500.0
2017-07-03,11450,11500,11200,11350,25083,68128.0,6002500.0
2017-07-04,11250,11350,11100,11200,17051,67228.0,6002500.0
2017-07-05,11200,11200,10950,11200,31330,67228.0,6002500.0
2017-07-06,11200,11200,10750,10800,51721,64827.0,6002500.0
2017-07-07,10800,10850,10650,10750,21492,64527.0,6002500.0
2017-07-10,10750,10750,10400,10400,29961,62426.0,6002500.0
2017-07-11,10400,10550,10350,10500,19291,63026.0,6002500.0
2017-07-12,10500,10500,10300,10450,25255,62726.0,6002500.0
2017-07-13,10400,10550,10300,10500,14371,63026.0,6002500.0
2017-07-14,10500,10500,10300,10400,9885,62426.0,6002500.0
2017-07-17,10200,10350,10200,10300,10448,61826.0,6002500.0
2017-07-18,10300,10650,10300,10600,15537,63626.0,6002500.0
2017-07-19,10600,10950,10400,10950,25325,65727.0,6002500.0
2017-07-20,10900,12450,10900,11300,206866,67828.0,6002500.0
2017-07-21,11300,12800,11200,12350,323381,74131.0,6002500.0
2017-07-24,12300,13200,12200,12850,235218,77132.0,6002500.0
2017-07-25,12950,13500,12750,13250,118585,79533.0,6002500.0
2017-07-26,13400,13450,12850,13300,58957,79833.0,6002500.0
2017-07-27,13300,13500,12900,13250,60483,79533.0,6002500.0
2017-07-28,13200,13700,12800,13650,109651,81934.0,6002500.0
2017-07-31,13500,14750,13500,14350,216393,86136.0,6002500.0
2017-08-01,14450,14600,13700,13800,101282,82834.0,6002500.0
2017-08-02,13600,13800,12950,13000,127747,78032.0,6002500.0
2017-08-03,13150,13150,12450,12850,114752,77132.0,6002500.0
2017-08-04,12850,13150,12750,13100,44655,78633.0,6002500.0
2017-08-07,13050,13250,12800,13100,43847,78633.0,6002500.0
