잉크테크(049550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-11-14,3174,3231,3156,3232,32620,30540.0,8332983.0
2003-11-17,3258,3324,3227,3324,69943,31415.0,8332983.0
2003-11-18,3262,3324,3227,3324,36762,31415.0,8332983.0
2003-11-19,3324,3324,3143,3192,77143,30165.0,8332983.0
2003-11-20,3174,3205,3130,3175,26777,29999.0,8332983.0
2003-11-21,3209,3209,3148,3197,72166,30207.0,8332983.0
2003-11-24,3196,3196,3015,3086,43433,29165.0,8332983.0
2003-11-25,3099,3130,3095,3095,59554,29249.0,8332983.0
2003-11-26,3064,3104,3064,3100,33348,29290.0,8332983.0
2003-11-27,3112,3139,3042,3139,79206,29665.0,8332983.0
2003-11-28,3139,3298,3086,3280,42951,30999.0,8332983.0
2003-12-01,3262,3421,3249,3369,72928,31832.0,8332983.0
2003-12-02,3368,3395,3302,3311,22047,31290.0,8332983.0
2003-12-03,3289,3333,3253,3316,54474,31332.0,8332983.0
2003-12-04,3306,3359,3275,3298,8334,31165.0,8332983.0
2003-12-05,3298,3355,3240,3263,69840,30832.0,8332983.0
2003-12-08,3236,3253,3192,3227,11487,30499.0,8332983.0
2003-12-09,3218,3240,3174,3188,63355,30124.0,8332983.0
2003-12-10,3161,3192,3156,3183,11012,30082.0,8332983.0
2003-12-11,3187,3350,3187,3311,108699,31290.0,8332983.0
2003-12-12,3430,3430,3293,3347,56221,31624.0,8332983.0
2003-12-15,3364,3403,3315,3347,131076,31624.0,8332983.0
2003-12-16,3324,3346,3218,3329,47142,31457.0,8332983.0
2003-12-17,3328,3386,3289,3369,87316,31832.0,8332983.0
2003-12-18,3395,3602,3377,3571,215125,33749.0,8332983.0
2003-12-19,3571,3615,3465,3585,121716,33874.0,8332983.0
2003-12-22,3597,3730,3439,3483,85163,32915.0,8332983.0
2003-12-23,3650,3650,3350,3351,86824,31665.0,8332983.0
2003-12-24,3280,3350,3214,3214,23641,30374.0,8332983.0
2003-12-26,3099,3156,3042,3126,88959,29540.0,8332983.0
2003-12-29,3064,3170,3064,3122,15748,29499.0,8332983.0
2003-12-30,3174,3333,3174,3219,74413,30415.0,8332983.0
2004-01-02,3192,3280,3174,3232,12536,30540.0,8332983.0
2004-01-05,3267,3412,3205,3236,71406,30582.0,8332983.0
2004-01-06,3245,3306,3236,3263,38172,30832.0,8332983.0
2004-01-07,3262,3262,3236,3254,59064,30749.0,8332983.0
2004-01-08,3205,3275,3161,3161,28273,29874.0,8332983.0
2004-01-09,3174,3253,3165,3192,74325,30165.0,8332983.0
2004-01-12,3192,3192,3130,3130,30467,29582.0,8332983.0
2004-01-13,3117,3174,3117,3122,23063,29499.0,8332983.0
2004-01-14,3130,3218,3104,3139,52113,29665.0,8332983.0
2004-01-15,3134,3152,3086,3086,41925,29165.0,8332983.0
2004-01-16,3099,3121,3042,3060,22234,28915.0,8332983.0
2004-01-19,3068,3156,3051,3130,81919,29582.0,8332983.0
2004-01-20,3090,3104,2962,2963,93245,27999.0,8332983.0
2004-01-26,2945,3024,2910,2963,34173,27999.0,8332983.0
2004-01-27,2984,3007,2910,2981,65409,28165.0,8332983.0
2004-01-28,3024,3024,2932,2981,9885,28165.0,8332983.0
2004-01-29,2918,2962,2918,2945,21776,27832.0,8332983.0
2004-01-30,2927,2989,2927,2936,29939,27749.0,8332983.0
2004-02-02,2910,2962,2901,2910,50981,27499.0,8332983.0
2004-02-03,2910,2940,2813,2906,65257,27457.0,8332983.0
2004-02-04,2901,2927,2857,2906,50800,27457.0,8332983.0
2004-02-05,2896,2910,2857,2870,54808,27124.0,8332983.0
2004-02-06,2830,2883,2830,2839,33788,26832.0,8332983.0
2004-02-09,2910,2910,2746,2809,42739,26541.0,8332983.0
2004-02-10,2998,3051,2870,2901,106045,27416.0,8332983.0
2004-02-11,2901,3042,2901,2963,90876,27999.0,8332983.0
2004-02-12,3011,3011,2936,2945,26990,27832.0,8332983.0
2004-02-13,2967,2980,2923,2954,76700,27915.0,8332983.0
2004-02-16,2989,2989,2883,2919,42571,27582.0,8332983.0
2004-02-17,2980,2980,2887,2906,33409,27457.0,8332983.0
2004-02-18,2949,2949,2883,2941,86639,27790.0,8332983.0
2004-02-19,2984,2984,2892,2936,30183,27749.0,8332983.0
2004-02-20,2954,2954,2901,2914,78687,27541.0,8332983.0
2004-02-23,2887,2923,2865,2910,31722,27499.0,8332983.0
2004-02-24,2910,2910,2786,2862,27598,27041.0,8332983.0
2004-02-25,2857,2865,2808,2844,100221,26874.0,8332983.0
2004-02-26,2843,2857,2804,2822,38439,26666.0,8332983.0
2004-02-27,2821,2839,2782,2822,37704,26666.0,8332983.0
2004-03-02,2857,2857,2799,2822,79365,26666.0,8332983.0
2004-03-03,2790,2817,2764,2795,19493,26416.0,8332983.0
2004-03-04,2795,2804,2751,2791,19292,26374.0,8332983.0
2004-03-05,2790,2795,2746,2795,113865,26416.0,8332983.0
2004-03-08,2755,2804,2680,2681,97322,25332.0,8332983.0
2004-03-09,2636,2667,2380,2447,96374,23124.0,8332983.0
2004-03-10,2447,2557,2398,2416,79513,22832.0,8332983.0
2004-03-11,2394,2433,2372,2412,30234,22791.0,8332983.0
2004-03-12,2380,2411,2125,2191,162422,20707.0,8332983.0
2004-03-15,2160,2200,2151,2191,55314,20707.0,8332983.0
2004-03-16,2164,2213,2160,2205,30297,20832.0,8332983.0
2004-03-17,2239,2407,2239,2359,118539,22291.0,8332983.0
2004-03-18,2372,2411,2314,2337,39502,22082.0,8332983.0
2004-03-19,2336,2350,2248,2266,44968,21416.0,8332983.0
2004-03-22,2266,2266,2186,2249,111762,21249.0,8332983.0
2004-03-23,2222,2275,2191,2235,40063,21124.0,8332983.0
2004-03-24,2213,2292,2213,2240,20063,21166.0,8332983.0
2004-03-25,2283,2504,2283,2504,313037,23234.0,8181000.0
2004-03-26,2486,2513,2398,2447,101988,22702.0,8181000.0
2004-03-29,2469,2513,2385,2500,72134,23193.0,8181000.0
2004-03-30,2544,2671,2530,2579,202066,23929.0,8181000.0
2004-03-31,2526,2583,2398,2412,82314,22375.0,8181000.0
2004-04-01,2416,2416,2336,2372,47701,22007.0,8181000.0
2004-04-02,2425,2495,2385,2385,107147,22130.0,8181000.0
2004-04-06,2372,2460,2372,2399,52759,22252.0,8181000.0
2004-04-07,2442,2442,2354,2368,40401,21966.0,8181000.0
2004-04-08,2385,2416,2350,2363,137231,21925.0,8181000.0
2004-04-09,2367,2372,2292,2310,63065,21434.0,8181000.0
2004-04-12,2310,2341,2270,2310,46830,21434.0,8181000.0
2004-04-13,2376,2376,2310,2315,110461,21475.0,8181000.0
2004-04-14,2314,2336,2253,2253,30083,20902.0,8181000.0
2004-04-16,2253,2275,2248,2249,23819,20862.0,8181000.0
2004-04-19,2244,2301,2226,2293,138654,21271.0,8181000.0
2004-04-20,2336,2336,2266,2293,50002,21271.0,8181000.0
2004-04-21,2270,2332,2270,2319,53010,21516.0,8181000.0
2004-04-22,2345,2429,2345,2412,152295,22375.0,8181000.0
2004-04-23,2429,2504,2398,2434,105817,22580.0,8181000.0
2004-04-26,2464,2526,2433,2478,112112,22989.0,8181000.0
2004-04-27,2517,2583,2482,2491,120007,23111.0,8181000.0
2004-04-28,2460,2504,2398,2399,45379,22252.0,8181000.0
2004-04-29,2345,2407,2248,2288,66707,21230.0,8181000.0
2004-04-30,2231,2288,2231,2284,66903,21189.0,8181000.0
2004-05-03,2301,2310,2257,2302,10615,21352.0,8181000.0
2004-05-04,2310,2354,2310,2315,50100,21475.0,8181000.0
2004-05-06,2328,2345,2231,2249,105684,20862.0,8181000.0
2004-05-07,2253,2261,2222,2227,28093,20657.0,8181000.0
2004-05-10,2169,2231,2028,2072,91253,19225.0,8181000.0
2004-05-11,1966,2076,1851,1975,77075,18325.0,8181000.0
2004-05-12,1984,2054,1984,2019,33548,18734.0,8181000.0
2004-05-13,2028,2054,1988,2019,54613,18734.0,8181000.0
2004-05-14,2023,2032,1913,1958,81015,18162.0,8181000.0
2004-05-17,1926,2006,1834,1896,100228,17589.0,8181000.0
2004-05-18,1825,1957,1825,1958,22287,18162.0,8181000.0
2004-05-19,1984,2059,1984,2037,80696,18898.0,8181000.0
2004-05-20,2072,2072,1984,2028,63293,18816.0,8181000.0
2004-05-21,2072,2266,2045,2138,131981,19839.0,8181000.0
2004-05-24,2239,2239,2094,2143,68096,19880.0,8181000.0
2004-05-25,2156,2156,2081,2152,63274,19962.0,8181000.0
2004-05-27,2169,2222,2134,2218,60549,20575.0,8181000.0
2004-05-28,2217,2222,2134,2169,52059,20125.0,8181000.0
2004-05-31,2178,2186,2081,2178,81784,20207.0,8181000.0
2004-06-01,2178,2178,2089,2090,57345,19389.0,8181000.0
2004-06-02,2089,2138,2037,2063,60671,19144.0,8181000.0
2004-06-03,2072,2072,1997,2037,29931,18898.0,8181000.0
2004-06-04,2001,2094,2001,2037,28998,18898.0,8181000.0
2004-06-07,2059,2059,2014,2033,26045,18857.0,8181000.0
2004-06-08,2089,2089,2014,2028,26729,18816.0,8181000.0
2004-06-09,2028,2054,2006,2011,23800,18653.0,8181000.0
2004-06-10,2001,2028,1966,2019,26737,18734.0,8181000.0
2004-06-11,1984,2019,1944,1944,26776,18039.0,8181000.0
2004-06-14,1935,1953,1878,1936,34393,17957.0,8181000.0
2004-06-15,1926,1931,1851,1931,24342,17916.0,8181000.0
2004-06-16,1860,1939,1860,1869,40074,17344.0,8181000.0
2004-06-17,1860,2037,1649,1896,31840,17589.0,8181000.0
2004-06-18,1847,1847,1737,1764,44746,16362.0,8181000.0
2004-06-21,1763,1812,1746,1755,2555,16280.0,8181000.0
2004-06-22,1737,1798,1701,1737,8022,16117.0,8181000.0
2004-06-23,1688,1746,1675,1720,5860,15953.0,8181000.0
2004-06-24,1746,1754,1710,1737,2798,16117.0,8181000.0
2004-06-25,1701,1737,1640,1706,12443,15830.0,8181000.0
2004-06-28,1719,1741,1684,1684,7251,15626.0,8181000.0
2004-06-29,1715,1715,1653,1689,10177,15667.0,8181000.0
2004-06-30,1666,1728,1666,1698,12520,15748.0,8181000.0
2004-07-01,1741,1900,1701,1777,65911,16485.0,8181000.0
2004-07-02,1763,1776,1693,1777,9816,16485.0,8181000.0
2004-07-05,1737,1754,1688,1715,12769,15912.0,8181000.0
2004-07-06,1763,1798,1688,1693,48608,15708.0,8181000.0
2004-07-07,1675,1701,1640,1698,20869,15748.0,8181000.0
2004-07-08,1693,1697,1653,1667,4775,15462.0,8181000.0
2004-07-09,1644,1693,1644,1675,7399,15544.0,8181000.0
2004-07-12,1675,1710,1657,1675,11830,15544.0,8181000.0
2004-07-13,1675,1697,1675,1680,19267,15585.0,8181000.0
2004-07-14,1684,1697,1675,1684,8448,15626.0,8181000.0
2004-07-15,1706,1706,1622,1658,9213,15380.0,8181000.0
2004-07-16,1631,1688,1613,1675,13706,15544.0,8181000.0
2004-07-19,1635,1666,1631,1645,16576,15258.0,8181000.0
2004-07-20,1657,1657,1609,1649,678,15298.0,8181000.0
2004-07-21,1635,1657,1613,1631,21874,15135.0,8181000.0
2004-07-22,1578,1631,1578,1618,3813,15012.0,8181000.0
2004-07-23,1591,1644,1543,1627,59077,15094.0,8181000.0
2004-07-26,1622,1666,1543,1601,35231,14849.0,8181000.0
2004-07-27,1604,1604,1556,1578,7535,14644.0,8181000.0
2004-07-28,1534,1578,1516,1530,28126,14194.0,8181000.0
2004-07-29,1534,1644,1534,1618,42475,15012.0,8181000.0
2004-07-30,1710,1812,1701,1812,57540,16812.0,8181000.0
2004-08-02,1847,1913,1737,1878,123028,17426.0,8181000.0
2004-08-03,1825,1948,1812,1869,73829,17344.0,8181000.0
2004-08-04,1869,1917,1816,1821,57661,16894.0,8181000.0
2004-08-05,1851,1935,1807,1936,59118,17957.0,8181000.0
2004-08-06,1895,2019,1869,1940,42150,17998.0,8181000.0
2004-08-09,1948,2010,1887,1922,86056,17835.0,8181000.0
2004-08-10,1891,1931,1851,1874,54949,17385.0,8181000.0
2004-08-11,1878,1922,1860,1914,40321,17753.0,8181000.0
2004-08-12,1931,1931,1895,1922,26277,17835.0,8181000.0
2004-08-13,1887,1948,1887,1940,23916,17998.0,8181000.0
2004-08-16,1940,1975,1865,1953,21030,18121.0,8181000.0
2004-08-17,2001,2081,1957,1993,37706,18489.0,8181000.0
2004-08-18,2059,2059,1935,1936,22071,17957.0,8181000.0
2004-08-19,1935,1970,1873,1878,19944,17426.0,8181000.0
2004-08-20,1851,1887,1781,1817,9739,16853.0,8181000.0
2004-08-23,1794,1829,1768,1786,16414,16567.0,8181000.0
2004-08-24,1768,1997,1768,1997,88910,18530.0,8181000.0
2004-08-25,2072,2081,1940,1993,74128,18489.0,8181000.0
2004-08-26,1988,1997,1948,1993,11195,18489.0,8181000.0
2004-08-27,1966,2014,1966,2002,31263,18571.0,8181000.0
2004-08-30,1975,1992,1957,1971,43744,18285.0,8181000.0
2004-08-31,1957,2010,1953,1997,18168,18530.0,8181000.0
2004-09-01,1988,2001,1953,1993,32952,18489.0,8181000.0
2004-09-02,1992,2037,1970,2037,37676,18898.0,8181000.0
2004-09-03,2032,2045,1997,2046,15964,18980.0,8181000.0
2004-09-06,2045,2231,2045,2143,32656,19880.0,8181000.0
2004-09-07,2138,2195,2125,2160,26737,19553.0,7981000.0
2004-09-08,2186,2186,2116,2138,17872,19354.0,7981000.0
2004-09-09,2116,2231,2081,2143,23376,19394.0,7981000.0
2004-09-10,2138,2173,2116,2147,13429,19434.0,7981000.0
2004-09-13,2178,2178,2134,2156,17199,19514.0,7981000.0
2004-09-14,2178,2178,2120,2160,9648,19553.0,7981000.0
2004-09-15,2164,2398,2089,2257,91826,20431.0,7981000.0
2004-09-16,2292,2292,2182,2231,15548,20192.0,7981000.0
2004-09-17,2248,2248,2164,2205,21490,19952.0,7981000.0
2004-09-20,2151,2226,2142,2169,6799,19633.0,7981000.0
2004-09-21,2186,2328,2138,2138,15565,19354.0,7981000.0
2004-09-22,2186,2186,2116,2116,8984,19154.0,7981000.0
2004-09-23,2116,2151,2116,2121,5845,19194.0,7981000.0
2004-09-24,2081,2134,2076,2134,5944,19314.0,7981000.0
2004-09-30,2041,2292,2041,2205,16212,19952.0,7981000.0
2004-10-01,2160,2160,2116,2125,3501,19234.0,7981000.0
2004-10-04,2147,2182,2081,2160,7151,19553.0,7981000.0
2004-10-05,2129,2186,2094,2094,10694,18955.0,7981000.0
2004-10-06,2076,2129,2076,2086,4425,18875.0,7981000.0
2004-10-07,2085,2107,2045,2086,6979,18875.0,7981000.0
2004-10-08,2054,2098,2037,2072,3292,18755.0,7981000.0
2004-10-11,2045,2045,2014,2015,6807,18237.0,7981000.0
2004-10-12,2045,2045,1992,2002,2302,18117.0,7981000.0
2004-10-13,2006,2028,1979,2006,7308,18157.0,7981000.0
2004-10-14,2006,2244,1984,2094,51733,18955.0,7981000.0
2004-10-15,2067,2081,2001,2081,13765,18835.0,7981000.0
2004-10-18,2050,2081,1988,1989,25523,17997.0,7981000.0
2004-10-19,2019,2028,1953,1984,16223,17957.0,7981000.0
2004-10-20,1975,2019,1953,2015,20022,18237.0,7981000.0
2004-10-21,2001,2045,1966,2046,25541,18516.0,7981000.0
2004-10-22,2054,2164,1970,2147,22011,19434.0,7981000.0
2004-10-25,2134,2186,2072,2147,21512,19434.0,7981000.0
2004-10-26,2142,2142,2037,2072,5005,18755.0,7981000.0
2004-10-27,2072,2103,2010,2041,582,18476.0,7981000.0
2004-10-28,2028,2028,1962,1966,8287,17798.0,7981000.0
2004-10-29,1948,1979,1935,1971,5611,17838.0,7981000.0
2004-11-01,1984,2019,1887,1949,6523,17638.0,7981000.0
2004-11-02,1922,1984,1913,1927,6630,17438.0,7981000.0
2004-11-03,1904,1962,1887,1931,5991,17478.0,7981000.0
2004-11-04,1948,1957,1851,1869,7241,16920.0,7981000.0
2004-11-05,1882,1891,1825,1878,4136,17000.0,7981000.0
2004-11-08,1887,1887,1750,1808,19926,16361.0,7981000.0
2004-11-09,1807,1807,1746,1790,22921,16201.0,7981000.0
2004-11-10,1790,1798,1763,1790,11264,16201.0,7981000.0
2004-11-11,1790,1794,1759,1781,17682,15617.0,7731000.0
2004-11-12,1790,1798,1772,1799,12110,15771.0,7731000.0
2004-11-15,1807,1869,1807,1852,16491,16235.0,7731000.0
2004-11-16,1869,1869,1834,1861,9613,16312.0,7731000.0
2004-11-17,1865,1913,1834,1852,37997,16235.0,7731000.0
2004-11-18,1834,1865,1820,1847,1501,16196.0,7731000.0
2004-11-19,1851,1851,1759,1803,7935,15810.0,7731000.0
2004-11-22,1768,1794,1732,1742,3677,15269.0,7731000.0
2004-11-23,1728,1781,1728,1764,1652,15462.0,7731000.0
2004-11-24,1763,1763,1746,1750,3283,15346.0,7731000.0
2004-11-25,1746,1790,1737,1777,4338,15578.0,7731000.0
2004-11-26,1772,1772,1728,1750,19215,15346.0,7731000.0
2004-11-29,1763,1763,1701,1702,13752,14921.0,7731000.0
2004-11-30,1706,1737,1693,1733,7600,15191.0,7731000.0
2004-12-01,1706,1732,1701,1733,9974,15191.0,7731000.0
2004-12-02,1719,1763,1693,1750,14848,15346.0,7731000.0
2004-12-03,1719,1781,1719,1777,6741,15578.0,7731000.0
2004-12-06,1746,1776,1746,1777,7347,15578.0,7731000.0
2004-12-07,1728,1781,1728,1768,10765,15501.0,7731000.0
2004-12-08,1768,1772,1750,1750,6105,15346.0,7731000.0
2004-12-09,1785,1785,1710,1759,5032,15423.0,7731000.0
2004-12-10,1763,1763,1719,1746,4021,15307.0,7731000.0
2004-12-13,1746,1772,1723,1750,2044,15346.0,7731000.0
2004-12-14,1750,1772,1732,1759,2390,15423.0,7731000.0
2004-12-15,1768,1768,1710,1724,9382,15114.0,7731000.0
2004-12-16,1741,1741,1697,1720,2080,15075.0,7731000.0
2004-12-17,1732,1737,1701,1737,3996,15230.0,7731000.0
2004-12-20,1737,1768,1719,1746,30138,15307.0,7731000.0
2004-12-21,1728,1763,1728,1737,2293,15230.0,7731000.0
2004-12-22,1737,1794,1737,1786,16667,15655.0,7731000.0
2004-12-23,1785,1794,1750,1759,4018,15423.0,7731000.0
2004-12-24,1754,1798,1741,1750,2528,15346.0,7731000.0
2004-12-27,1719,1759,1710,1720,6365,15075.0,7731000.0
2004-12-28,1746,1746,1666,1693,15075,14844.0,7731000.0
2004-12-29,1675,1719,1657,1675,8608,14689.0,7731000.0
2004-12-30,1675,1719,1662,1715,4973,15037.0,7731000.0
2005-01-03,1688,1728,1688,1711,8002,14998.0,7731000.0
2005-01-04,1684,1732,1684,1720,8955,15075.0,7731000.0
2005-01-05,1737,1754,1715,1742,19165,15269.0,7731000.0
2005-01-06,1719,1803,1719,1772,9129,15539.0,7731000.0
2005-01-07,1754,1798,1754,1786,8578,15655.0,7731000.0
2005-01-10,1781,1838,1781,1786,15605,15655.0,7731000.0
2005-01-11,1807,1816,1768,1812,14097,15887.0,7731000.0
2005-01-12,1798,1820,1763,1764,13346,15462.0,7731000.0
2005-01-13,1754,1803,1754,1790,7295,15694.0,7731000.0
2005-01-14,1750,1970,1750,1914,88203,16776.0,7731000.0
2005-01-17,1940,1966,1860,1909,61647,16738.0,7731000.0
2005-01-18,1940,1966,1900,1918,23174,16815.0,7731000.0
2005-01-19,1900,2085,1900,2019,57511,17704.0,7731000.0
2005-01-20,2028,2054,1940,1953,29135,17124.0,7731000.0
2005-01-21,1940,2001,1922,1958,22799,17163.0,7731000.0
2005-01-24,1975,2116,1975,2116,45633,18554.0,7731000.0
2005-01-25,2134,2134,1992,2033,29052,17820.0,7731000.0
2005-01-26,2028,2111,2001,2090,30942,18322.0,7731000.0
2005-01-27,2032,2081,2023,2028,29064,17781.0,7731000.0
2005-01-28,1992,2054,1988,2037,9225,17859.0,7731000.0
2005-01-31,2037,2134,2032,2063,48071,18091.0,7731000.0
2005-02-01,2081,2089,2028,2068,11533,18129.0,7731000.0
2005-02-02,2098,2111,2041,2072,15217,18168.0,7731000.0
2005-02-03,2085,2098,2054,2090,17927,18322.0,7731000.0
2005-02-04,2107,2125,2045,2125,9908,18632.0,7731000.0
2005-02-07,2142,2222,2116,2169,15611,19018.0,7731000.0
2005-02-11,2116,2208,2116,2205,22397,19328.0,7731000.0
2005-02-14,2217,2328,2204,2328,36251,20410.0,7731000.0
2005-02-15,2354,2451,2328,2429,27590,21299.0,7731000.0
2005-02-16,2433,2495,2385,2385,29592,20912.0,7731000.0
2005-02-17,2363,2380,2239,2240,22887,19637.0,7731000.0
2005-02-18,2239,2292,2204,2205,19046,19328.0,7731000.0
2005-02-21,2275,2275,2204,2266,22953,19869.0,7731000.0
2005-02-22,2336,2336,2244,2293,15353,20101.0,7731000.0
2005-02-23,2213,2248,2160,2213,12940,19405.0,7731000.0
2005-02-24,2292,2292,2191,2240,14592,19637.0,7731000.0
2005-02-25,2239,2248,2116,2165,20153,18980.0,7731000.0
2005-02-28,2107,2151,2028,2112,25400,18516.0,7731000.0
2005-03-02,2072,2089,2028,2046,11271,17936.0,7731000.0
2005-03-03,2045,2151,2045,2138,6308,18748.0,7731000.0
2005-03-04,2147,2147,2059,2072,11729,18168.0,7731000.0
2005-03-07,2037,2116,2037,2055,7773,18013.0,7731000.0
2005-03-08,2111,2111,1992,2028,11238,17781.0,7731000.0
2005-03-09,2072,2089,1979,2024,8300,17743.0,7731000.0
2005-03-10,1988,2072,1988,2050,5801,17975.0,7731000.0
2005-03-11,2001,2111,2001,2112,8633,18516.0,7731000.0
2005-03-14,2098,2160,2072,2081,5138,18245.0,7731000.0
2005-03-15,2045,2160,2045,2090,15072,18322.0,7731000.0
2005-03-16,2116,2151,2045,2099,15675,18400.0,7731000.0
2005-03-17,2037,2089,1957,2011,6001,17627.0,7731000.0
2005-03-18,2006,2072,1957,1997,5690,17511.0,7731000.0
2005-03-21,1957,2006,1957,1997,10257,17511.0,7731000.0
2005-03-22,1966,2028,1962,1993,5382,17472.0,7731000.0
2005-03-23,1970,2010,1957,1997,2318,17511.0,7731000.0
2005-03-24,1970,2028,1948,2011,2247,17627.0,7731000.0
2005-03-25,1966,2028,1878,2002,2066,17549.0,7731000.0
2005-03-28,1966,2151,1966,2037,20968,17859.0,7731000.0
2005-03-29,2089,2089,1970,2055,10876,18013.0,7731000.0
2005-03-30,1984,2107,1966,2072,6230,18168.0,7731000.0
2005-03-31,2072,2072,2028,2028,2448,17781.0,7731000.0
2005-04-01,1992,2041,1984,2041,4496,17897.0,7731000.0
2005-04-04,2010,2050,2010,2028,2900,17781.0,7731000.0
2005-04-06,2028,2063,2001,2059,2857,18052.0,7731000.0
2005-04-07,2028,2054,2019,2055,4486,18013.0,7731000.0
2005-04-08,2028,2089,1940,2081,20883,18245.0,7731000.0
2005-04-11,2072,2098,2041,2055,9223,18013.0,7731000.0
2005-04-12,2059,2072,2028,2068,9125,18129.0,7731000.0
2005-04-13,2028,2089,2010,2090,5324,18322.0,7731000.0
2005-04-14,2089,2116,2072,2116,19070,18554.0,7731000.0
2005-04-15,2072,2433,2072,2399,199590,21028.0,7731000.0
2005-04-18,2460,2680,2275,2557,244449,22420.0,7731000.0
2005-04-19,2680,2910,2663,2822,213291,24739.0,7731000.0
2005-04-20,2777,2918,2539,2857,99313,25048.0,7731000.0
2005-04-21,2751,2782,2645,2690,48245,23580.0,7731000.0
2005-04-22,2720,2733,2469,2668,61908,23386.0,7731000.0
2005-04-25,2610,2667,2495,2588,70769,22690.0,7731000.0
2005-04-26,2548,2592,2460,2460,30556,21569.0,7731000.0
2005-04-27,2380,2425,2323,2328,22686,20410.0,7731000.0
2005-04-28,2402,2402,2292,2293,11028,20101.0,7731000.0
2005-04-29,2142,2283,2054,2055,87263,18013.0,7731000.0
2005-05-02,2054,2134,2054,2125,18935,18632.0,7731000.0
2005-05-03,2134,2142,2063,2077,14572,18207.0,7731000.0
2005-05-04,2081,2385,2081,2381,47081,20874.0,7731000.0
2005-05-06,2372,2601,2363,2566,58361,22497.0,7731000.0
2005-05-09,2566,2671,2411,2438,32060,21376.0,7731000.0
2005-05-10,2539,2539,2424,2504,9299,21956.0,7731000.0
2005-05-11,2504,2539,2451,2513,8626,22033.0,7731000.0
2005-05-12,2425,2698,2425,2496,39450,21879.0,7731000.0
2005-05-13,2477,2605,2473,2540,14502,22265.0,7731000.0
2005-05-16,2539,2795,2539,2650,51192,23232.0,7731000.0
2005-05-17,2654,2777,2482,2562,33828,22459.0,7731000.0
2005-05-18,2561,2910,2561,2778,72198,24353.0,7731000.0
2005-05-19,2711,2804,2636,2729,25821,23927.0,7731000.0
2005-05-20,2623,2724,2601,2610,20132,22884.0,7731000.0
2005-05-23,2574,2636,2548,2593,24400,22729.0,7731000.0
2005-05-24,2539,2588,2504,2513,10701,22033.0,7731000.0
2005-05-25,2504,2592,2504,2535,10935,22227.0,7731000.0
2005-05-26,2486,2583,2486,2557,13968,22420.0,7731000.0
2005-05-27,2544,2795,2544,2756,37677,24159.0,7731000.0
2005-05-30,2843,3165,2760,3166,148847,27754.0,7731000.0
2005-05-31,3637,3637,3637,3638,17373,31890.0,7731000.0
2005-06-01,4179,4179,4179,4180,45367,36645.0,7731000.0
2005-06-02,4805,4805,4805,4806,40726,42134.0,7731000.0
2005-06-03,5520,5520,5520,5520,58087,48396.0,7731000.0
2005-06-07,6340,6340,5599,6340,1705779,55586.0,7731000.0
2005-06-08,6216,6798,5811,6261,570416,54890.0,7731000.0
2005-06-09,6684,6693,5917,6296,471565,55199.0,7731000.0
2005-06-10,6331,7028,5714,5714,807486,50097.0,7731000.0
