삼영이엔씨(065570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-30,9730,9820,9670,9820,20498,86416.0,8800000.0
2017-03-31,9850,9850,9580,9720,38887,85536.0,8800000.0
2017-04-03,9750,9790,9660,9770,16789,85976.0,8800000.0
2017-04-04,9810,9870,9640,9860,32945,86768.0,8800000.0
2017-04-05,9820,9870,9700,9700,25111,85360.0,8800000.0
2017-04-06,9650,9700,9520,9690,37713,85272.0,8800000.0
2017-04-07,9640,9990,9640,9990,73716,87912.0,8800000.0
2017-04-10,10150,10200,9750,9940,108293,87472.0,8800000.0
2017-04-11,9800,9900,9580,9700,63067,85360.0,8800000.0
2017-04-12,9700,9770,9540,9630,32408,84744.0,8800000.0
2017-04-13,9630,9670,9490,9660,29751,85008.0,8800000.0
2017-04-14,9560,9630,9410,9430,39633,82984.0,8800000.0
2017-04-17,9370,9650,9370,9590,27657,84392.0,8800000.0
2017-04-18,9530,9640,9530,9640,16370,84832.0,8800000.0
2017-04-19,9680,9680,9460,9650,23790,84920.0,8800000.0
2017-04-20,9640,9640,9490,9520,18693,83776.0,8800000.0
2017-04-21,9530,9780,9450,9700,24000,85360.0,8800000.0
2017-04-24,9700,9740,9480,9510,39499,83688.0,8800000.0
2017-04-25,9470,9570,9460,9570,23764,84216.0,8800000.0
2017-04-26,9570,9570,9470,9540,17977,83952.0,8800000.0
2017-04-27,9540,9550,9460,9530,15717,83864.0,8800000.0
2017-04-28,9460,9530,9360,9530,26976,83864.0,8800000.0
2017-05-02,9450,9610,9380,9380,26707,82544.0,8800000.0
2017-05-04,9380,9540,9370,9530,35915,83864.0,8800000.0
2017-05-08,9530,9530,9410,9470,12768,83336.0,8800000.0
2017-05-10,9430,9510,9360,9430,29548,82984.0,8800000.0
2017-05-11,9430,9600,9420,9570,31518,84216.0,8800000.0
2017-05-12,9640,9640,9430,9580,33976,84304.0,8800000.0
2017-05-15,9480,9550,9360,9370,44073,82456.0,8800000.0
2017-05-16,9360,9380,9180,9250,51048,81400.0,8800000.0
2017-05-17,9200,9370,9180,9330,23110,82104.0,8800000.0
2017-05-18,9320,9430,9200,9390,34820,82632.0,8800000.0
2017-05-19,9350,9450,9310,9420,23970,82896.0,8800000.0
2017-05-22,9390,9610,9390,9520,36797,83776.0,8800000.0
2017-05-23,9530,9600,9400,9470,18093,83336.0,8800000.0
2017-05-24,9480,9560,9350,9470,34342,83336.0,8800000.0
2017-05-25,9530,9660,9490,9660,55945,85008.0,8800000.0
2017-05-26,9600,9870,9600,9870,53932,86856.0,8800000.0
2017-05-29,9900,10400,9500,10150,192513,89320.0,8800000.0
2017-05-30,9960,10300,9960,10250,66944,90200.0,8800000.0
2017-05-31,10250,10300,9890,9920,79756,87296.0,8800000.0
2017-06-01,9920,10100,9910,10100,23504,88880.0,8800000.0
2017-06-02,10100,10250,9920,10200,48537,89760.0,8800000.0
2017-06-05,10150,10300,10000,10250,61899,90200.0,8800000.0
2017-06-07,10200,10350,10000,10100,56845,88880.0,8800000.0
2017-06-08,10100,10100,9970,10100,16730,88880.0,8800000.0
2017-06-09,10150,10150,10000,10100,21218,88880.0,8800000.0
2017-06-12,10050,10100,9950,10100,23399,88880.0,8800000.0
2017-06-13,10150,10150,10000,10100,13301,88880.0,8800000.0
2017-06-14,10000,10400,10000,10300,44660,90640.0,8800000.0
2017-06-15,10250,10700,10250,10700,109272,94160.0,8800000.0
2017-06-16,10700,11000,10550,10800,96444,95040.0,8800000.0
2017-06-19,10700,10750,10550,10750,46752,94600.0,8800000.0
2017-06-20,10700,10750,10350,10450,41216,91960.0,8800000.0
2017-06-21,10300,10450,10000,10150,64060,89320.0,8800000.0
2017-06-22,10150,10350,10150,10350,25068,91080.0,8800000.0
2017-06-23,10300,10350,10000,10350,30267,91080.0,8800000.0
2017-06-26,10350,10450,10100,10250,28065,90200.0,8800000.0
2017-06-27,10250,10250,9990,10000,56106,88000.0,8800000.0
2017-06-28,10000,10150,9870,9870,34469,86856.0,8800000.0
2017-06-29,9990,9990,9780,9930,33749,87384.0,8800000.0
2017-06-30,9970,9970,9800,9850,22464,86680.0,8800000.0
2017-07-03,9850,9900,9530,9590,57514,84392.0,8800000.0
2017-07-04,9610,10550,9580,9940,110189,87472.0,8800000.0
2017-07-05,9930,9950,9700,9850,49043,86680.0,8800000.0
2017-07-06,9910,10100,9830,10100,27407,88880.0,8800000.0
2017-07-07,10000,10100,9950,10000,20554,88000.0,8800000.0
2017-07-10,10000,10100,9900,10000,24306,88000.0,8800000.0
2017-07-11,10100,10550,10050,10550,94063,92840.0,8800000.0
2017-07-12,10500,10700,10300,10400,50131,91520.0,8800000.0
2017-07-13,10400,10500,10300,10300,28256,90640.0,8800000.0
2017-07-14,10300,10400,10150,10300,23489,90640.0,8800000.0
2017-07-17,10300,10400,10200,10350,22757,91080.0,8800000.0
2017-07-18,10300,10350,10200,10300,27821,90640.0,8800000.0
2017-07-19,10400,10400,10200,10350,27861,91080.0,8800000.0
2017-07-20,10400,10450,10100,10200,26523,89760.0,8800000.0
2017-07-21,10200,10250,9980,10050,64300,88440.0,8800000.0
2017-07-24,9990,10000,9900,9910,29725,87208.0,8800000.0
2017-07-25,9990,9990,9830,9900,21390,87120.0,8800000.0
2017-07-26,9900,10000,9800,9910,23776,87208.0,8800000.0
2017-07-27,9960,9960,9810,9880,15903,86944.0,8800000.0
2017-07-28,9880,9910,9710,9840,45535,86592.0,8800000.0
2017-07-31,9830,9850,9700,9760,21259,85888.0,8800000.0
2017-08-01,9870,9870,9740,9760,23580,85888.0,8800000.0
2017-08-02,9720,9930,9720,9780,42157,86064.0,8800000.0
2017-08-03,9810,9810,9650,9720,34507,85536.0,8800000.0
2017-08-04,9780,9780,9630,9700,18192,85360.0,8800000.0
2017-08-07,9720,9750,9500,9610,35305,84568.0,8800000.0
2017-08-08,9610,9610,9510,9580,15890,84304.0,8800000.0
2017-08-09,9570,9580,9420,9560,45728,84128.0,8800000.0
2017-08-10,9560,9750,9450,9540,46207,83952.0,8800000.0
2017-08-11,9540,9550,9300,9400,45135,82720.0,8800000.0
2017-08-14,9370,9500,9280,9390,19389,82632.0,8800000.0
2017-08-16,9400,9400,9220,9220,31893,81136.0,8800000.0
2017-08-17,9140,9220,9000,9030,70473,79464.0,8800000.0
2017-08-18,9030,9200,8980,9200,26159,80960.0,8800000.0
2017-08-21,9280,9440,9230,9420,20816,82896.0,8800000.0
2017-08-22,9420,9420,9250,9410,19072,82808.0,8800000.0
2017-08-23,9370,9410,9260,9370,9096,82456.0,8800000.0
2017-08-24,9300,9360,9220,9320,14341,82016.0,8800000.0
2017-08-25,9320,9330,9250,9310,10127,81928.0,8800000.0
2017-08-28,9310,9360,9280,9300,9528,81840.0,8800000.0
2017-08-29,9290,9290,9060,9190,29638,80872.0,8800000.0
2017-08-30,9190,9230,9140,9200,23124,80960.0,8800000.0
2017-08-31,9280,9280,9120,9230,20885,81224.0,8800000.0
2017-09-01,9230,9450,9230,9370,34672,82456.0,8800000.0
2017-09-04,9250,9440,9250,9380,37861,82544.0,8800000.0
2017-09-05,9400,9480,9380,9410,28581,82808.0,8800000.0
2017-09-06,9410,9500,9390,9500,34586,83600.0,8800000.0
2017-09-07,9510,9640,9510,9550,15143,84040.0,8800000.0
2017-09-08,9530,9580,9450,9540,17952,83952.0,8800000.0
2017-09-11,9580,9580,9360,9500,11903,83600.0,8800000.0
2017-09-12,9550,9600,9490,9570,38733,84216.0,8800000.0
2017-09-13,9550,9630,9500,9600,25527,84480.0,8800000.0
2017-09-14,9610,9620,9450,9590,11808,84392.0,8800000.0
2017-09-15,9560,9600,9490,9590,25286,84392.0,8800000.0
2017-09-18,9640,9640,9460,9470,13569,83336.0,8800000.0
2017-09-19,9470,9470,9390,9430,14309,82984.0,8800000.0
2017-09-20,9430,9430,9260,9360,19724,82368.0,8800000.0
2017-09-21,9370,9430,9230,9420,20772,82896.0,8800000.0
2017-09-22,9420,9420,9300,9400,25808,82720.0,8800000.0
2017-09-25,9160,9290,9100,9100,42363,80080.0,8800000.0
2017-09-26,8860,9060,8800,9020,44437,79376.0,8800000.0
2017-09-27,8900,9060,8870,9040,34039,79552.0,8800000.0
2017-09-28,9100,9150,9050,9050,5494,79640.0,8800000.0
2017-09-29,9050,9140,9000,9130,12715,80344.0,8800000.0
2017-10-10,9110,9160,9060,9090,10295,79992.0,8800000.0
2017-10-11,9100,9270,9040,9240,13178,81312.0,8800000.0
2017-10-12,9260,9260,8910,9170,13652,80696.0,8800000.0
2017-10-13,9170,9170,8920,9120,20627,80256.0,8800000.0
2017-10-16,9080,9170,8960,9120,16484,80256.0,8800000.0
2017-10-17,9050,9140,8910,9000,22399,79200.0,8800000.0
2017-10-18,9000,9030,8800,8920,41882,78496.0,8800000.0
2017-10-19,8990,8990,8780,8850,21195,77880.0,8800000.0
2017-10-20,8870,8980,8800,8880,18179,78144.0,8800000.0
2017-10-23,8920,8980,8790,8920,16940,78496.0,8800000.0
2017-10-24,8920,9150,8850,9000,15604,79200.0,8800000.0
2017-10-25,9030,9030,8850,8980,18122,79024.0,8800000.0
2017-10-26,8980,8990,8880,8980,8844,79024.0,8800000.0
2017-10-27,8920,9020,8890,8990,36278,79112.0,8800000.0
2017-10-30,9050,9260,9050,9220,26833,81136.0,8800000.0
2017-10-31,9260,9310,9150,9250,7192,81400.0,8800000.0
2017-11-01,9250,9290,9070,9180,11640,80784.0,8800000.0
2017-11-02,9180,9180,9030,9100,7852,80080.0,8800000.0
2017-11-03,9100,9100,8890,9070,26080,79816.0,8800000.0
2017-11-06,9070,9070,8910,9010,18368,79288.0,8800000.0
2017-11-07,8940,9050,8930,9010,33235,79288.0,8800000.0
2017-11-08,9030,9100,9010,9100,8935,80080.0,8800000.0
2017-11-09,9050,9200,9050,9130,13431,80344.0,8800000.0
2017-11-10,9140,9260,9140,9230,17840,81224.0,8800000.0
2017-11-13,9210,9290,9160,9260,11914,81488.0,8800000.0
2017-11-14,9140,9230,9000,9090,28787,79992.0,8800000.0
2017-11-15,9090,9130,8980,9060,29409,79728.0,8800000.0
2017-11-16,9070,9070,8820,8930,42476,78584.0,8800000.0
2017-11-17,8930,9750,8930,9280,159654,81664.0,8800000.0
2017-11-20,9270,9270,9060,9170,42042,80696.0,8800000.0
2017-11-21,9170,9190,9050,9150,25014,80520.0,8800000.0
2017-11-22,9150,9230,9090,9220,23365,81136.0,8800000.0
2017-11-23,9170,9250,9170,9220,13186,81136.0,8800000.0
2017-11-24,9220,9320,9180,9280,19854,81664.0,8800000.0
2017-11-27,9290,9360,9240,9280,14588,81664.0,8800000.0
2017-11-28,9230,9290,9140,9140,18963,80432.0,8800000.0
2017-11-29,9130,9240,9070,9100,17371,80080.0,8800000.0
2017-11-30,9110,9110,8980,9070,19431,79816.0,8800000.0
2017-12-01,8970,9090,8970,8990,16874,79112.0,8800000.0
2017-12-04,9280,9380,9150,9250,60413,81400.0,8800000.0
2017-12-05,9240,9240,9130,9220,21332,81136.0,8800000.0
2017-12-06,9220,9270,9160,9210,28222,81048.0,8800000.0
2017-12-07,9220,9250,9050,9060,43369,79728.0,8800000.0
2017-12-08,9060,9140,9020,9060,13342,79728.0,8800000.0
2017-12-11,9060,9110,9000,9060,20177,79728.0,8800000.0
2017-12-12,9060,9110,8950,9060,19991,79728.0,8800000.0
2017-12-13,9060,9090,8990,9060,11383,79728.0,8800000.0
2017-12-14,9100,9150,9000,9050,19781,79640.0,8800000.0
2017-12-15,9050,9100,9000,9050,9709,79640.0,8800000.0
2017-12-18,9050,9060,8950,9040,13923,79552.0,8800000.0
2017-12-19,9020,9050,8910,8970,17564,78936.0,8800000.0
2017-12-20,8970,9010,8930,8970,8464,78936.0,8800000.0
2017-12-21,8970,8970,8850,8900,27212,78320.0,8800000.0
2017-12-22,8900,9060,8860,9010,8738,79288.0,8800000.0
2017-12-26,9020,9100,9010,9040,21099,79552.0,8800000.0
2017-12-27,8850,8960,8850,8950,14171,78760.0,8800000.0
2017-12-28,8950,8950,8800,8860,17867,77968.0,8800000.0
2018-01-02,8860,8880,8800,8870,10923,78056.0,8800000.0
2018-01-03,8870,8910,8800,8820,24973,77616.0,8800000.0
2018-01-04,8840,8840,8630,8670,43784,76296.0,8800000.0
2018-01-05,8700,8710,8650,8690,8554,76472.0,8800000.0
2018-01-08,8560,8690,8560,8620,42200,75856.0,8800000.0
2018-01-09,8620,8720,8570,8680,18172,76384.0,8800000.0
2018-01-10,8680,8820,8660,8740,21921,76912.0,8800000.0
2018-01-11,8740,8820,8680,8750,26562,77000.0,8800000.0
2018-01-12,8750,8750,8450,8570,46045,75416.0,8800000.0
2018-01-15,8570,8570,8380,8420,38296,74096.0,8800000.0
2018-01-16,8420,8420,8290,8310,32291,73128.0,8800000.0
2018-01-17,8310,8380,8200,8300,31923,73040.0,8800000.0
2018-01-18,8300,8550,8300,8510,33983,74888.0,8800000.0
2018-01-19,8510,8660,8490,8630,26961,75944.0,8800000.0
2018-01-22,8640,8700,8520,8700,22935,76560.0,8800000.0
2018-01-23,8710,8710,8600,8710,12860,76648.0,8800000.0
2018-01-24,8620,8830,8620,8820,23016,77616.0,8800000.0
2018-01-25,8820,8880,8810,8860,22665,77968.0,8800000.0
2018-01-26,8860,8960,8750,8880,27576,78144.0,8800000.0
2018-01-29,8880,8930,8800,8890,28495,78232.0,8800000.0
2018-01-30,8890,8900,8800,8890,22735,78232.0,8800000.0
2018-01-31,8850,9000,8830,9000,32678,79200.0,8800000.0
2018-02-01,9020,9260,9000,9220,86590,81136.0,8800000.0
2018-02-02,9220,9260,9010,9010,29343,79288.0,8800000.0
2018-02-05,8840,8940,8750,8810,22833,77528.0,8800000.0
2018-02-06,8700,8730,8400,8700,40302,76560.0,8800000.0
2018-02-07,8700,8830,8690,8740,20821,76912.0,8800000.0
2018-02-08,8740,8860,8710,8860,10578,77968.0,8800000.0
2018-02-09,8810,8810,8590,8650,20581,76120.0,8800000.0
2018-02-12,8640,8710,8600,8660,8358,76208.0,8800000.0
2018-02-13,8660,8680,8520,8580,8761,75504.0,8800000.0
2018-02-14,8580,8620,8500,8520,20293,74976.0,8800000.0
2018-02-19,8530,8580,8480,8550,28465,75240.0,8800000.0
2018-02-20,8550,8630,8540,8630,10684,75944.0,8800000.0
2018-02-21,8630,8730,8590,8700,16972,76560.0,8800000.0
2018-02-22,8700,8930,8640,8780,16899,77264.0,8800000.0
2018-02-23,8780,8830,8660,8730,10736,76824.0,8800000.0
2018-02-26,8740,8750,8540,8560,21474,75328.0,8800000.0
2018-02-27,8560,8570,8360,8540,21495,75152.0,8800000.0
2018-02-28,8540,8590,8420,8570,15576,75416.0,8800000.0
2018-03-02,8570,8570,8390,8460,15925,74448.0,8800000.0
2018-03-05,8530,8530,8340,8340,19070,73392.0,8800000.0
2018-03-06,8350,8510,8340,8430,8517,74184.0,8800000.0
2018-03-07,8430,8430,8280,8360,11394,73568.0,8800000.0
2018-03-08,8390,8430,8330,8370,8345,73656.0,8800000.0
2018-03-09,8370,8460,8320,8380,17114,73744.0,8800000.0
2018-03-12,8390,8400,8310,8370,26664,73656.0,8800000.0
2018-03-13,8370,8370,8240,8340,19040,73392.0,8800000.0
2018-03-14,8340,8340,8230,8330,25102,73304.0,8800000.0
2018-03-15,8320,8400,8230,8330,19207,73304.0,8800000.0
2018-03-16,8320,8330,8240,8330,9859,73304.0,8800000.0
2018-03-19,8250,8440,8250,8360,14617,73568.0,8800000.0
2018-03-20,8360,8400,8300,8400,10519,73920.0,8800000.0
2018-03-21,8410,8480,8290,8400,17954,73920.0,8800000.0
2018-03-22,8410,8410,8200,8330,27869,73304.0,8800000.0
2018-03-23,8300,8300,8090,8240,26277,72512.0,8800000.0
2018-03-26,8200,8200,8000,8150,51197,71720.0,8800000.0
2018-03-27,8150,8150,8010,8130,27163,71544.0,8800000.0
2018-03-28,8120,8120,7920,8060,32237,70928.0,8800000.0
2018-03-29,8090,8090,7910,8000,19555,70400.0,8800000.0
2018-03-30,7810,8000,7800,7970,25564,70136.0,8800000.0
2018-04-02,8040,8040,7940,7950,7666,69960.0,8800000.0
2018-04-03,7940,7940,7740,7750,29980,68200.0,8800000.0
2018-04-04,7780,7790,7690,7740,19546,68112.0,8800000.0
2018-04-05,7790,7860,7710,7840,32981,68992.0,8800000.0
2018-04-06,7900,7900,7780,7830,8710,68904.0,8800000.0
2018-04-09,7830,7880,7520,7520,59837,66176.0,8800000.0
2018-04-10,7530,7540,7360,7420,44150,65296.0,8800000.0
2018-04-11,7420,7460,7350,7420,18930,65296.0,8800000.0
2018-04-12,7440,7590,7430,7580,30331,66704.0,8800000.0
2018-04-13,7610,7640,7550,7590,14668,66792.0,8800000.0
2018-04-16,7600,7610,7520,7590,17624,66792.0,8800000.0
2018-04-17,7600,7650,7440,7530,23788,66264.0,8800000.0
2018-04-18,7550,7570,7410,7430,31454,65384.0,8800000.0
2018-04-19,7460,7540,7450,7450,38373,65560.0,8800000.0
2018-04-20,7450,7650,7440,7550,59219,66440.0,8800000.0
2018-04-23,7560,7790,7540,7700,50365,67760.0,8800000.0
2018-04-24,7710,7740,7610,7660,15617,67408.0,8800000.0
2018-04-25,7650,7700,7500,7550,58742,66440.0,8800000.0
2018-04-26,7510,7640,7510,7630,9944,67144.0,8800000.0
2018-04-27,7640,7690,7600,7660,22818,67408.0,8800000.0
2018-04-30,7680,7950,7680,7920,45371,69696.0,8800000.0
2018-05-02,7920,7980,7840,7940,33182,69872.0,8800000.0
2018-05-03,7950,8060,7740,7810,28750,68728.0,8800000.0
2018-05-04,7900,7900,7660,7750,13703,68200.0,8800000.0
2018-05-08,7730,7790,7660,7750,27370,68200.0,8800000.0
2018-05-09,7750,7750,7600,7680,43413,67584.0,8800000.0
2018-05-10,7680,7770,7650,7740,14091,68112.0,8800000.0
2018-05-11,7700,7890,7700,7860,20834,69168.0,8800000.0
2018-05-14,7930,8020,7880,7950,35852,69960.0,8800000.0
2018-05-15,7920,8100,7800,7800,55645,68640.0,8800000.0
2018-05-16,7750,7990,7570,7610,62972,66968.0,8800000.0
2018-05-17,7610,7680,7590,7680,23015,67584.0,8800000.0
2018-05-18,7660,7700,7590,7660,23314,67408.0,8800000.0
2018-05-21,7590,7770,7590,7770,19771,68376.0,8800000.0
2018-05-23,7780,7780,7660,7750,9890,68200.0,8800000.0
2018-05-24,7750,7750,7690,7720,5181,67936.0,8800000.0
2018-05-25,7720,7800,7500,7550,43172,66440.0,8800000.0
2018-05-28,7620,7620,7530,7550,17382,66440.0,8800000.0
2018-05-29,7550,7600,7500,7540,34179,66352.0,8800000.0
2018-05-30,7540,7550,7330,7460,51195,65648.0,8800000.0
2018-05-31,7440,7440,7340,7390,10028,65032.0,8800000.0
2018-06-01,7390,7420,7310,7410,7059,65208.0,8800000.0
2018-06-04,7450,7520,7410,7470,10841,65736.0,8800000.0
2018-06-05,7470,7550,7450,7500,4062,66000.0,8800000.0
2018-06-07,7500,7540,7450,7510,6175,66088.0,8800000.0
2018-06-08,7520,7520,7450,7500,4113,66000.0,8800000.0
2018-06-11,7550,7550,7450,7510,7390,66088.0,8800000.0
2018-06-12,7520,7520,7440,7490,7004,65912.0,8800000.0
2018-06-14,7420,7490,7300,7430,13579,65384.0,8800000.0
2018-06-15,7460,7460,7360,7360,11947,64768.0,8800000.0
2018-06-18,7360,7370,7200,7210,31799,63448.0,8800000.0
2018-06-19,7230,7240,7030,7090,25084,62392.0,8800000.0
2018-06-20,7090,7170,7030,7140,17310,62832.0,8800000.0
2018-06-21,7140,7210,7070,7080,11139,62304.0,8800000.0
2018-06-22,7080,7190,7010,7120,7285,62656.0,8800000.0
2018-06-25,7120,7310,7110,7310,15566,64328.0,8800000.0
2018-06-26,7260,7310,7220,7280,3670,64064.0,8800000.0
2018-06-27,7290,7300,7180,7220,7245,63536.0,8800000.0
2018-06-28,7230,7240,7090,7140,9626,62832.0,8800000.0
2018-06-29,7070,7140,6830,6970,32229,61336.0,8800000.0
2018-07-02,6970,6980,6600,6680,35485,58784.0,8800000.0
2018-07-03,6680,6730,6580,6690,20952,58872.0,8800000.0
2018-07-04,6690,6690,6590,6650,8034,58520.0,8800000.0
2018-07-05,6660,6660,6620,6660,4692,58608.0,8800000.0
2018-07-06,6640,6720,6590,6670,12435,58696.0,8800000.0
2018-07-09,6640,6760,6640,6710,13011,59048.0,8800000.0
2018-07-10,6720,6960,6720,6910,21405,60808.0,8800000.0
2018-07-11,6920,6960,6860,6920,28388,60896.0,8800000.0
2018-07-12,6930,6960,6820,6960,6370,61248.0,8800000.0
2018-07-13,7000,7020,6910,7010,4962,61688.0,8800000.0
2018-07-16,7020,7170,7010,7100,14953,62480.0,8800000.0
2018-07-17,7040,7140,7040,7120,8913,62656.0,8800000.0
2018-07-18,7120,7200,7100,7160,11242,63008.0,8800000.0
2018-07-19,7160,7190,7060,7110,5710,62568.0,8800000.0
2018-07-20,7110,7110,6960,6960,7928,61248.0,8800000.0
2018-07-23,6960,7000,6780,6810,11375,59928.0,8800000.0
2018-07-24,6830,6900,6790,6870,3650,60456.0,8800000.0
2018-07-25,6870,6870,6690,6800,12448,59840.0,8800000.0
2018-07-26,6720,6890,6690,6880,10068,60544.0,8800000.0
2018-07-27,6890,6900,6740,6900,6818,60720.0,8800000.0
2018-07-30,6900,6920,6790,6870,4466,60456.0,8800000.0
2018-07-31,6850,6870,6790,6800,8410,59840.0,8800000.0
2018-08-01,6800,6990,6770,6850,13870,60280.0,8800000.0
2018-08-02,6850,6870,6810,6850,3457,60280.0,8800000.0
2018-08-03,6850,6870,6760,6870,6276,60456.0,8800000.0
2018-08-06,6870,6880,6850,6870,3577,60456.0,8800000.0
2018-08-07,6850,6850,6800,6850,1576,60280.0,8800000.0
2018-08-08,6850,6860,6750,6860,5914,60368.0,8800000.0
2018-08-09,6860,6860,6760,6800,7411,59840.0,8800000.0
2018-08-10,6800,6820,6670,6750,8253,59400.0,8800000.0
2018-08-13,6750,6770,6640,6640,5218,58432.0,8800000.0
2018-08-14,6610,6640,6570,6640,7691,58432.0,8800000.0
2018-08-16,6640,6640,6530,6540,6182,57552.0,8800000.0
2018-08-17,6550,6570,6520,6550,11815,57640.0,8800000.0
2018-08-20,6550,6550,6500,6540,24551,57552.0,8800000.0
2018-08-21,6540,6610,6510,6520,7493,57376.0,8800000.0
2018-08-22,6520,6540,6480,6540,14730,57552.0,8800000.0
2018-08-23,6540,6540,6390,6430,25817,56584.0,8800000.0
2018-08-24,6430,6430,6190,6240,57956,54912.0,8800000.0
2018-08-27,6250,6260,6110,6190,24532,54472.0,8800000.0
2018-08-28,6130,6210,6120,6190,21031,54472.0,8800000.0
2018-08-29,6190,6250,6140,6200,23159,54560.0,8800000.0
2018-08-30,6200,6270,6070,6200,57891,54560.0,8800000.0
2018-08-31,6170,6180,6100,6130,14525,53944.0,8800000.0
2018-09-03,6130,6230,6130,6210,22187,54648.0,8800000.0
2018-09-04,6170,6210,6120,6130,14302,53944.0,8800000.0
2018-09-05,6130,6150,6090,6140,17886,54032.0,8800000.0
2018-09-06,6130,6140,6060,6130,10547,53944.0,8800000.0
2018-09-07,6120,6180,6100,6150,9363,54120.0,8800000.0
2018-09-10,6150,6350,6120,6330,26761,55704.0,8800000.0
2018-09-11,6320,6450,6300,6440,17669,56672.0,8800000.0
2018-09-12,6430,6440,6370,6430,11504,56584.0,8800000.0
2018-09-13,6430,6430,6330,6420,8233,56496.0,8800000.0
2018-09-14,6420,6420,6340,6370,7935,56056.0,8800000.0
2018-09-17,6370,6390,6300,6300,5443,55440.0,8800000.0
2018-09-18,6360,6360,6270,6330,7075,55704.0,8800000.0
2018-09-19,6370,6740,6300,6530,70614,57464.0,8800000.0
2018-09-20,6530,6620,6500,6560,24549,57728.0,8800000.0
2018-09-21,6520,7250,6500,6990,158345,61512.0,8800000.0
2018-09-27,7050,7050,6780,6840,36235,60192.0,8800000.0
2018-09-28,6820,6830,6680,6770,22701,59576.0,8800000.0
2018-10-01,6770,6910,6670,6730,15852,59224.0,8800000.0
2018-10-02,6720,6800,6610,6630,27824,58344.0,8800000.0
2018-10-04,6630,6720,6520,6670,12856,58696.0,8800000.0
2018-10-05,6630,6680,6540,6630,8292,58344.0,8800000.0
2018-10-08,6590,6660,6520,6630,12024,58344.0,8800000.0
2018-10-10,6630,6640,6320,6320,32648,55616.0,8800000.0
2018-10-11,6120,6260,5910,5970,38964,52536.0,8800000.0
2018-10-12,5910,6090,5910,6040,10488,53152.0,8800000.0
2018-10-15,6040,6150,6000,6070,27654,53416.0,8800000.0
2018-10-16,6070,6170,6060,6170,15076,54296.0,8800000.0
2018-10-17,6130,6260,6130,6240,7384,54912.0,8800000.0
2018-10-18,6240,6290,6140,6190,5681,54472.0,8800000.0
2018-10-19,6190,6250,6100,6250,4248,55000.0,8800000.0
2018-10-22,6290,6330,6220,6320,5846,55616.0,8800000.0
2018-10-23,6320,6320,6100,6240,3541,54912.0,8800000.0
2018-10-24,6240,6270,6080,6180,4069,54384.0,8800000.0
2018-10-25,6160,6160,5890,6000,21794,52800.0,8800000.0
2018-10-26,6050,6050,5750,5750,16007,50600.0,8800000.0
2018-10-29,5750,5810,5400,5400,22346,47520.0,8800000.0
2018-10-30,5010,5400,5010,5290,71312,46552.0,8800000.0
2018-10-31,5220,5310,5160,5270,23846,46376.0,8800000.0
2018-11-01,5270,5370,5230,5300,19803,46640.0,8800000.0
2018-11-02,5370,5490,5290,5410,14279,47608.0,8800000.0
2018-11-05,5410,5410,5290,5380,7385,47344.0,8800000.0
2018-11-06,5390,5540,5280,5490,8242,48312.0,8800000.0
2018-11-07,5500,5670,5390,5440,11530,47872.0,8800000.0
2018-11-08,5460,5620,5460,5550,6712,48840.0,8800000.0
