한컴MDS(086960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-09,20050,20150,19450,19700,75568,173667.0,8815608.0
2016-08-10,19800,20150,19400,20100,78064,177194.0,8815608.0
2016-08-11,20150,20200,19550,19600,44712,172786.0,8815608.0
2016-08-12,19800,19850,19500,19650,29986,173227.0,8815608.0
2016-08-16,19750,19750,19300,19350,23205,170582.0,8815608.0
2016-08-17,19400,19400,18950,18950,54845,167056.0,8815608.0
2016-08-18,19000,19650,19000,19550,46852,172345.0,8815608.0
2016-08-19,19550,19550,19150,19150,34230,168819.0,8815608.0
2016-08-22,19150,19250,18600,18600,44254,163970.0,8815608.0
2016-08-23,18500,19500,18400,19500,62490,171904.0,8815608.0
2016-08-24,19400,19850,18950,19000,58192,167497.0,8815608.0
2016-08-25,18900,18950,18450,18450,63851,162648.0,8815608.0
2016-08-26,18700,18750,18400,18600,23814,164156.0,8825608.0
2016-08-29,18800,18800,17950,18350,55198,161950.0,8825608.0
2016-08-30,18600,18600,18050,18250,50681,161067.0,8825608.0
2016-08-31,18250,18350,17550,18050,76780,159302.0,8825608.0
2016-09-01,17850,18150,17700,17850,35316,157537.0,8825608.0
2016-09-02,18000,18600,17800,18400,43473,162391.0,8825608.0
2016-09-05,18500,18600,18150,18200,20756,160626.0,8825608.0
2016-09-06,18350,18350,18100,18200,19686,160626.0,8825608.0
2016-09-07,18200,18300,17750,17850,39478,157537.0,8825608.0
2016-09-08,17800,18050,17200,17250,64157,152242.0,8825608.0
2016-09-09,17250,17450,16850,16850,54942,148711.0,8825608.0
2016-09-12,16850,17000,16600,16950,29192,149594.0,8825608.0
2016-09-13,17050,17750,17000,17450,32360,154007.0,8825608.0
2016-09-19,17400,18200,17200,17850,42384,157537.0,8825608.0
2016-09-20,17600,17950,17600,17900,23902,157978.0,8825608.0
2016-09-21,18000,18300,17900,18150,22796,160185.0,8825608.0
2016-09-22,18300,18300,18000,18100,16266,159744.0,8825608.0
2016-09-23,18300,18300,17850,18050,17189,159302.0,8825608.0
2016-09-26,18450,18700,18100,18200,41766,160626.0,8825608.0
2016-09-27,18000,18400,17950,18000,20462,158861.0,8825608.0
2016-09-28,17900,18200,17900,18000,19073,158861.0,8825608.0
2016-09-29,18250,18250,17850,17950,24139,158420.0,8825608.0
2016-09-30,18000,18000,17500,17500,36405,154448.0,8825608.0
2016-10-04,17700,18050,17550,17700,29547,156213.0,8825608.0
2016-10-05,17650,17950,17650,17950,14220,158420.0,8825608.0
2016-10-06,18000,18250,17850,18100,24587,159744.0,8825608.0
2016-10-07,18150,18150,17550,17650,45930,155772.0,8825608.0
2016-10-10,17550,17950,17400,17850,16299,157537.0,8825608.0
2016-10-11,17600,17900,17500,17600,23617,155331.0,8825608.0
2016-10-12,17600,18100,17600,18000,26004,158861.0,8825608.0
2016-10-13,18000,18100,17700,17700,22498,156213.0,8825608.0
2016-10-14,17600,18100,17600,17950,24279,158420.0,8825608.0
2016-10-17,18000,18350,17800,18200,24380,160626.0,8825608.0
2016-10-18,18050,18300,17900,17900,24825,157978.0,8825608.0
2016-10-19,18100,18150,17900,18100,14696,159744.0,8825608.0
2016-10-20,18100,18150,17200,17400,64572,153566.0,8825608.0
2016-10-21,17500,17600,16500,16600,82231,146505.0,8825608.0
2016-10-24,16800,16850,16600,16700,33237,147388.0,8825608.0
2016-10-25,16700,16850,16550,16600,33326,146505.0,8825608.0
2016-10-26,16750,16900,16250,16900,41287,149153.0,8825608.0
2016-10-27,16950,17100,16650,16950,32204,149594.0,8825608.0
2016-10-28,16950,17300,16450,16700,54188,147388.0,8825608.0
2016-10-31,16550,18000,16350,17700,131119,156213.0,8825608.0
2016-11-01,17800,18100,17400,17950,82213,158420.0,8825608.0
2016-11-02,17750,18250,17650,17650,87412,155772.0,8825608.0
2016-11-03,17600,18900,17550,18650,95383,164598.0,8825608.0
2016-11-04,18450,18800,18300,18700,40538,165039.0,8825608.0
2016-11-07,18950,19000,18600,18800,32762,165921.0,8825608.0
2016-11-08,18750,19100,18750,19100,34697,168569.0,8825608.0
2016-11-09,19000,19300,18100,18550,100350,163715.0,8825608.0
2016-11-10,18850,19050,18650,18750,61574,165480.0,8825608.0
2016-11-11,18750,18850,18400,18750,22343,165480.0,8825608.0
2016-11-14,18750,19200,18350,19100,42581,168569.0,8825608.0
2016-11-15,19900,21100,19050,19100,238205,168569.0,8825608.0
2016-11-16,19050,19700,19050,19500,57919,172099.0,8825608.0
2016-11-17,19650,20150,19400,20000,74560,176512.0,8825608.0
2016-11-18,19800,19950,19600,19750,33869,174306.0,8825608.0
2016-11-21,19550,19650,18900,18900,59883,166804.0,8825608.0
2016-11-22,18900,19350,18700,19350,38322,170776.0,8825608.0
2016-11-23,19350,19350,18650,18650,52015,164598.0,8825608.0
2016-11-24,18650,18850,18250,18450,34148,162832.0,8825608.0
2016-11-25,18700,18900,18450,18800,24691,165921.0,8825608.0
2016-11-28,18800,18950,18700,18950,15051,167245.0,8825608.0
2016-11-29,18850,18950,18500,18700,35491,165039.0,8825608.0
2016-11-30,18600,18850,18600,18650,20778,164598.0,8825608.0
2016-12-01,18850,18850,18200,18400,37065,162391.0,8825608.0
2016-12-02,18200,18550,17450,17600,60108,155331.0,8825608.0
2016-12-05,17550,18050,17400,17650,34115,155772.0,8825608.0
2016-12-06,17650,18000,17600,17900,26343,157978.0,8825608.0
2016-12-07,18100,18100,17450,17800,37896,157096.0,8825608.0
2016-12-08,17800,18200,17800,18150,24968,160185.0,8825608.0
2016-12-09,18150,18500,18000,18400,29962,162391.0,8825608.0
2016-12-12,18550,18600,18250,18500,41848,163274.0,8825608.0
2016-12-13,18550,18750,18100,18650,50639,164598.0,8825608.0
2016-12-14,18700,18950,18400,18800,47376,165921.0,8825608.0
2016-12-15,18600,19100,18600,19050,28337,168128.0,8825608.0
2016-12-16,19050,19200,18850,19050,19977,168128.0,8825608.0
2016-12-19,19150,19300,19000,19150,36354,169010.0,8825608.0
2016-12-20,19250,19300,18950,19100,41511,168569.0,8825608.0
2016-12-21,19250,19400,19100,19350,56680,170776.0,8825608.0
2016-12-22,19350,19600,19200,19500,57227,172099.0,8825608.0
2016-12-23,19500,19850,19200,19750,52868,174306.0,8825608.0
2016-12-26,19750,20000,19600,19850,37113,175188.0,8825608.0
2016-12-27,19950,20200,19800,20050,87557,176953.0,8825608.0
2016-12-28,20150,20200,19700,19800,58401,174747.0,8825608.0
2016-12-29,19900,20650,19700,20550,93915,181366.0,8825608.0
2017-01-02,21000,21100,20500,20550,113200,181366.0,8825608.0
2017-01-03,20550,20900,20150,20550,90205,181366.0,8825608.0
2017-01-04,20750,20750,19650,19700,107064,173864.0,8825608.0
2017-01-05,20000,20150,19500,20100,80002,177395.0,8825608.0
2017-01-06,20100,20250,19800,20000,55400,176512.0,8825608.0
2017-01-09,20100,20300,19500,19700,76213,173864.0,8825608.0
2017-01-10,19800,20000,19700,19850,80056,175188.0,8825608.0
2017-01-11,20000,20000,19700,19750,48873,174306.0,8825608.0
2017-01-12,19900,19950,19600,19800,46344,174747.0,8825608.0
2017-01-13,19800,20050,19700,19850,35987,175188.0,8825608.0
2017-01-16,19850,19900,19250,19350,71048,170776.0,8825608.0
2017-01-17,19250,19500,19250,19450,63555,171658.0,8825608.0
2017-01-18,19450,19650,19000,19100,83780,168569.0,8825608.0
2017-01-19,19100,19400,19100,19100,54104,168569.0,8825608.0
2017-01-20,19200,19200,18750,18800,53756,165921.0,8825608.0
2017-01-23,18900,19400,18900,19350,68718,170776.0,8825608.0
2017-01-24,19350,19700,19250,19650,63826,173423.0,8825608.0
2017-01-25,19550,19750,19250,19350,70700,170776.0,8825608.0
2017-01-26,19300,19450,19050,19350,67292,170776.0,8825608.0
2017-01-31,19350,19500,19150,19450,39540,171658.0,8825608.0
2017-02-01,19650,20350,19450,20150,140135,177836.0,8825608.0
2017-02-02,20350,20600,19850,19850,101367,175188.0,8825608.0
2017-02-03,19900,20100,19300,19600,59958,172982.0,8825608.0
2017-02-06,19600,19900,19300,19700,51347,173864.0,8825608.0
2017-02-07,19600,20350,19550,20150,76751,177836.0,8825608.0
2017-02-08,20050,20200,19900,20200,46196,178277.0,8825608.0
2017-02-09,20300,20300,19950,20250,40419,178719.0,8825608.0
2017-02-10,20400,20400,19950,20100,36155,177395.0,8825608.0
2017-02-13,19950,20100,19650,19950,47840,176071.0,8825608.0
2017-02-14,19950,20000,19700,19900,38006,175630.0,8825608.0
2017-02-15,19800,20050,19500,19800,46234,174747.0,8825608.0
2017-02-16,19900,19950,19600,19900,34882,175630.0,8825608.0
2017-02-17,20000,20650,19900,20550,107549,181366.0,8825608.0
2017-02-20,20700,20950,20350,20700,76185,182690.0,8825608.0
2017-02-21,20700,20900,20450,20650,42120,182249.0,8825608.0
2017-02-22,20800,20800,20350,20550,32586,181366.0,8825608.0
2017-02-23,20700,20800,20200,20400,44982,180042.0,8825608.0
2017-02-24,20500,20500,20050,20400,51440,180042.0,8825608.0
2017-02-27,20400,20400,20100,20350,22416,179601.0,8825608.0
2017-02-28,20350,20450,20100,20450,18349,180484.0,8825608.0
2017-03-02,20550,20600,20250,20300,19904,179160.0,8825608.0
2017-03-03,20300,20300,19800,19900,43683,175630.0,8825608.0
2017-03-06,19800,20100,19800,20000,29655,176512.0,8825608.0
2017-03-07,20600,20750,20100,20250,89077,178719.0,8825608.0
2017-03-08,20450,21700,20200,21250,316735,187544.0,8825608.0
2017-03-09,21350,21400,21050,21100,76639,186220.0,8825608.0
2017-03-10,21000,21450,20500,21300,96404,187985.0,8825608.0
2017-03-13,21550,21800,21350,21600,91328,190633.0,8825608.0
2017-03-14,21800,22050,21350,21500,94824,189751.0,8825608.0
2017-03-15,21400,21600,21200,21400,48909,188868.0,8825608.0
2017-03-16,21650,22400,21550,21700,154918,191516.0,8825608.0
2017-03-17,22000,22750,21900,22150,203770,195487.0,8825608.0
2017-03-20,22300,22600,22250,22500,124831,198576.0,8825608.0
2017-03-21,22600,22600,21750,21850,121438,192840.0,8825608.0
2017-03-22,21700,22100,21250,21550,96717,190192.0,8825608.0
2017-03-23,21600,21900,21350,21650,69957,191074.0,8825608.0
2017-03-24,21600,21700,21300,21600,41247,190633.0,8825608.0
2017-03-27,21600,22100,21500,21700,60962,191516.0,8825608.0
2017-03-28,21800,22300,21750,22100,83840,195046.0,8825608.0
2017-03-29,22250,22350,21950,22150,62396,195487.0,8825608.0
2017-03-30,22150,22850,21900,22850,78563,201665.0,8825608.0
2017-03-31,22900,22900,22500,22650,45782,199900.0,8825608.0
2017-04-03,22800,23200,22500,23050,108027,203430.0,8825608.0
2017-04-04,23350,23450,22800,23150,88177,204313.0,8825608.0
2017-04-05,23200,23300,22950,23000,68177,202989.0,8825608.0
2017-04-06,23150,23150,22750,22900,49361,202106.0,8825608.0
2017-04-07,22900,23150,22700,23150,51398,204313.0,8825608.0
2017-04-10,23250,23250,22400,22950,113495,202548.0,8825608.0
2017-04-11,22950,23050,22250,22650,86896,199900.0,8825608.0
2017-04-12,22450,23350,22300,23100,106611,203872.0,8825608.0
2017-04-13,23050,23750,22900,23400,85365,206519.0,8825608.0
2017-04-14,23200,23400,22750,22900,43447,202106.0,8825608.0
2017-04-17,22950,23300,22600,23300,60058,205637.0,8825608.0
2017-04-18,23450,23450,23050,23350,33635,206078.0,8825608.0
2017-04-19,23250,24150,23200,23950,145626,211373.0,8825608.0
2017-04-20,23850,24050,23500,23900,91766,210932.0,8825608.0
2017-04-21,23800,23950,23650,23800,32411,210049.0,8825608.0
2017-04-24,23750,23850,23150,23300,60757,205637.0,8825608.0
2017-04-25,23500,23600,23200,23500,38357,207402.0,8825608.0
2017-04-26,23600,23600,23100,23200,59457,204754.0,8825608.0
2017-04-27,23100,23450,22750,23000,79490,202989.0,8825608.0
2017-04-28,22900,23250,22850,23050,51276,203430.0,8825608.0
2017-05-02,23300,23350,22500,22850,58118,201665.0,8825608.0
2017-05-04,22900,23050,22650,23000,48978,202989.0,8825608.0
2017-05-08,23200,23400,22900,23150,51855,204313.0,8825608.0
2017-05-10,23350,23450,22850,23050,49846,203430.0,8825608.0
2017-05-11,23100,23150,22700,22750,58230,200783.0,8825608.0
2017-05-12,22750,22750,22200,22500,80678,198576.0,8825608.0
2017-05-15,22500,22800,22200,22750,71851,200783.0,8825608.0
2017-05-16,22800,22850,22250,22350,61407,197252.0,8825608.0
2017-05-17,22400,22550,22250,22450,51569,198135.0,8825608.0
2017-05-18,22100,22450,22100,22350,33107,197252.0,8825608.0
2017-05-19,22600,22650,22250,22450,50471,198135.0,8825608.0
2017-05-22,22450,22600,22150,22350,63693,197252.0,8825608.0
2017-05-23,22400,23000,22150,22800,73999,201224.0,8825608.0
2017-05-24,22900,22900,22500,22650,41501,199900.0,8825608.0
2017-05-25,22800,22800,22450,22600,36780,199459.0,8825608.0
2017-05-26,22650,22650,22150,22350,81098,197252.0,8825608.0
2017-05-29,22350,22400,21850,21850,78701,192840.0,8825608.0
2017-05-30,21850,22150,21400,22000,134568,194163.0,8825608.0
2017-05-31,22100,22250,21950,22250,54251,196370.0,8825608.0
2017-06-01,22300,22350,22000,22200,42278,195928.0,8825608.0
2017-06-02,22300,22550,22100,22400,46520,197694.0,8825608.0
2017-06-05,22400,23300,22350,23200,136773,204754.0,8825608.0
2017-06-07,23200,23300,22850,23300,70679,205637.0,8825608.0
2017-06-08,23350,23350,22950,23150,53447,204313.0,8825608.0
2017-06-09,23200,23200,22350,22550,118497,199017.0,8825608.0
2017-06-12,22250,22400,22050,22250,52929,196370.0,8825608.0
2017-06-13,22200,22600,21850,22600,86645,199459.0,8825608.0
2017-06-14,22600,22650,22000,22150,60495,195487.0,8825608.0
2017-06-15,22100,22150,21550,21550,102340,190192.0,8825608.0
2017-06-16,21500,22250,21450,22150,144251,195487.0,8825608.0
2017-06-19,22150,22400,22050,22200,52955,195928.0,8825608.0
2017-06-20,22400,22400,21750,21800,64980,192398.0,8825608.0
2017-06-21,21650,21900,21000,21000,102316,185338.0,8825608.0
2017-06-22,21000,21150,20450,20800,89966,183573.0,8825608.0
2017-06-23,20800,20850,20500,20850,41937,184014.0,8825608.0
2017-06-26,20900,20950,20450,20450,72287,180484.0,8825608.0
2017-06-27,20600,20900,20600,20850,80537,184014.0,8825608.0
2017-06-28,20700,20850,20300,20350,52259,179601.0,8825608.0
2017-06-29,20600,20600,20250,20450,49595,180484.0,8825608.0
2017-06-30,20300,20450,19950,20000,71052,176512.0,8825608.0
2017-07-03,20100,20150,19450,19550,84495,172541.0,8825608.0
2017-07-04,19400,19650,19200,19550,60352,172541.0,8825608.0
2017-07-05,19600,19950,19400,19800,33480,174747.0,8825608.0
2017-07-06,19950,20100,19550,19700,45902,173864.0,8825608.0
2017-07-07,19700,19700,19400,19450,29728,171658.0,8825608.0
2017-07-10,19350,19450,19100,19100,28115,168569.0,8825608.0
2017-07-11,19300,19700,19300,19550,28173,172541.0,8825608.0
2017-07-12,19700,20500,19650,20150,66644,177836.0,8825608.0
2017-07-13,20300,20300,19800,20050,37412,176953.0,8825608.0
2017-07-14,20050,20350,19850,20100,43792,177395.0,8825608.0
2017-07-17,20350,20700,20150,20150,50233,177836.0,8825608.0
2017-07-18,20300,20300,19900,20200,21013,178277.0,8825608.0
2017-07-19,20200,20300,19700,20150,64765,177836.0,8825608.0
2017-07-20,20400,21050,20400,20500,86544,180925.0,8825608.0
2017-07-21,20600,20850,20500,20650,36993,182249.0,8825608.0
2017-07-24,20600,20650,20100,20300,58539,179160.0,8825608.0
2017-07-25,20300,20950,20200,20800,79277,183573.0,8825608.0
2017-07-26,20900,21000,20300,20450,56315,180484.0,8825608.0
2017-07-27,20600,21050,20600,20650,61279,182249.0,8825608.0
2017-07-28,20750,20800,20250,20500,54728,180925.0,8825608.0
2017-07-31,20500,20950,20150,20900,40002,184455.0,8825608.0
2017-08-01,20900,21050,20700,20900,29294,184455.0,8825608.0
2017-08-02,21000,21000,20450,20500,35974,180925.0,8825608.0
2017-08-03,20500,20600,19500,19850,86638,175188.0,8825608.0
2017-08-04,19750,20000,19650,19950,28341,176071.0,8825608.0
2017-08-07,20000,20100,19850,19950,22657,176071.0,8825608.0
2017-08-08,20000,20000,19500,19600,37199,172982.0,8825608.0
2017-08-09,19750,19900,19300,19500,28518,172099.0,8825608.0
2017-08-10,19300,19600,18950,19300,55994,170334.0,8825608.0
2017-08-11,19000,19200,18850,19100,45907,168569.0,8825608.0
2017-08-14,19150,19450,19150,19400,20116,171217.0,8825608.0
2017-08-16,19550,19700,19200,19200,38862,169452.0,8825608.0
2017-08-17,19250,19500,19000,19400,70359,171217.0,8825608.0
2017-08-18,19300,19750,19100,19650,33704,173423.0,8825608.0
2017-08-21,19800,19850,19350,19450,31232,171658.0,8825608.0
2017-08-22,19450,19750,19400,19700,14187,173864.0,8825608.0
2017-08-23,19700,19850,19550,19650,22757,173423.0,8825608.0
2017-08-24,19800,19800,19500,19600,30421,172982.0,8825608.0
2017-08-25,19650,20150,19650,19950,52638,176071.0,8825608.0
2017-08-28,20000,20150,19800,19800,41262,174747.0,8825608.0
2017-08-29,19850,19900,19450,19700,34123,173864.0,8825608.0
2017-08-30,19700,19800,19550,19650,21612,173423.0,8825608.0
2017-08-31,19750,19800,19400,19500,28917,172099.0,8825608.0
2017-09-01,19550,20400,19550,20300,78364,179160.0,8825608.0
2017-09-04,19850,20000,19500,19800,57530,174747.0,8825608.0
2017-09-05,19800,19950,19400,19650,29279,173423.0,8825608.0
2017-09-06,19500,19750,19150,19350,43457,170776.0,8825608.0
2017-09-07,19350,19550,19250,19350,21397,170776.0,8825608.0
2017-09-08,19300,19700,19200,19250,29174,169893.0,8825608.0
2017-09-11,19400,19700,19200,19300,60493,170334.0,8825608.0
2017-09-12,19550,19550,19000,19250,45773,169893.0,8825608.0
2017-09-13,19250,19250,18850,18850,48181,166363.0,8825608.0
2017-09-14,18850,19000,18200,18700,90884,165039.0,8825608.0
2017-09-15,18700,18700,18300,18650,39561,164598.0,8825608.0
2017-09-18,18700,19400,18550,19150,57893,169010.0,8825608.0
2017-09-19,19300,19300,18950,19100,19161,168569.0,8825608.0
2017-09-20,19150,19250,18500,18700,32087,165039.0,8825608.0
2017-09-21,18600,18900,18050,18100,40466,159744.0,8825608.0
2017-09-22,17900,18100,17500,17650,61071,155772.0,8825608.0
2017-09-25,17500,17800,17000,17050,46671,150477.0,8825608.0
2017-09-26,16800,17500,16800,17300,30910,152683.0,8825608.0
2017-09-27,17500,17550,17250,17500,10459,154448.0,8825608.0
2017-09-28,17600,17700,17400,17600,13260,155331.0,8825608.0
2017-09-29,17600,17950,17600,17900,13530,157978.0,8825608.0
2017-10-10,18000,18000,17350,17450,22275,154007.0,8825608.0
2017-10-11,17450,17650,17400,17600,15318,155331.0,8825608.0
2017-10-12,17450,17900,17450,17650,33994,155772.0,8825608.0
2017-10-13,17700,17950,17450,17900,36689,157978.0,8825608.0
2017-10-16,17900,17950,17500,17600,24655,155331.0,8825608.0
2017-10-17,17600,17900,17600,17650,16919,155772.0,8825608.0
2017-10-18,17650,17950,17650,17700,20846,156213.0,8825608.0
2017-10-19,17700,18150,17700,18050,19666,159302.0,8825608.0
2017-10-20,18150,18400,17950,18200,13144,160626.0,8825608.0
2017-10-23,18150,18150,17750,17850,17312,157537.0,8825608.0
2017-10-24,17850,18050,17550,17800,18447,157096.0,8825608.0
2017-10-25,17950,17950,17750,17750,14174,156655.0,8825608.0
2017-10-26,17750,18100,17700,17800,21186,157096.0,8825608.0
2017-10-27,17800,18000,17700,17800,17768,157096.0,8825608.0
2017-10-30,17800,17800,17150,17350,66748,153124.0,8825608.0
2017-10-31,17250,17500,17050,17050,31658,150477.0,8825608.0
2017-11-01,17250,17450,17100,17300,33367,152683.0,8825608.0
2017-11-02,17200,17250,16700,16850,79703,148711.0,8825608.0
2017-11-03,16900,17100,16700,17000,112456,150035.0,8825608.0
2017-11-06,17000,17450,16850,16950,54965,149594.0,8825608.0
2017-11-07,17050,17200,16750,17050,62108,150477.0,8825608.0
2017-11-08,17000,17300,16800,17150,45465,151359.0,8825608.0
2017-11-09,17150,17300,17050,17300,38393,152683.0,8825608.0
2017-11-10,17300,17500,17200,17500,29214,154448.0,8825608.0
2017-11-13,17550,18250,17500,17600,78800,155331.0,8825608.0
2017-11-14,17600,17900,17600,17800,67893,157096.0,8825608.0
2017-11-15,17550,17850,17400,17500,46702,154448.0,8825608.0
2017-11-16,17700,17700,17200,17400,47837,153566.0,8825608.0
2017-11-17,17300,17600,17250,17450,40959,154007.0,8825608.0
2017-11-20,17450,17750,17400,17450,27807,154007.0,8825608.0
2017-11-21,17450,17650,17400,17650,33552,155772.0,8825608.0
2017-11-22,17750,18450,17600,18350,87776,161950.0,8825608.0
2017-11-23,18650,19250,18500,18800,103594,165921.0,8825608.0
2017-11-24,19000,19200,18700,18850,57866,166363.0,8825608.0
2017-11-27,19100,19300,18650,19000,53203,167687.0,8825608.0
2017-11-28,19300,19350,18700,19100,71550,168569.0,8825608.0
2017-11-29,19200,19500,18900,18900,74684,166804.0,8825608.0
2017-11-30,18750,18900,18400,18400,33816,162391.0,8825608.0
2017-12-01,18500,19850,18400,19800,137063,174747.0,8825608.0
2017-12-04,19800,20500,19550,20400,163767,180042.0,8825608.0
2017-12-05,20400,20600,20000,20250,83342,178719.0,8825608.0
2017-12-06,20300,20550,19150,19350,124151,170776.0,8825608.0
2017-12-07,19450,19850,19200,19800,92207,174747.0,8825608.0
2017-12-08,19650,20150,19350,19550,45601,172541.0,8825608.0
2017-12-11,19650,19750,19200,19750,34855,174306.0,8825608.0
2017-12-12,19800,21000,19600,20650,161833,182249.0,8825608.0
2017-12-13,20650,20650,20100,20150,87006,177836.0,8825608.0
2017-12-14,20150,20300,19950,20250,41023,178719.0,8825608.0
2017-12-15,20350,20350,19750,19800,53255,174747.0,8825608.0
2017-12-18,19800,20700,19700,20200,108910,178277.0,8825608.0
2017-12-19,20200,20200,19300,19600,68431,172982.0,8825608.0
2017-12-20,19700,19700,18900,19000,70092,167687.0,8825608.0
2017-12-21,18800,19400,18700,18700,53047,165039.0,8825608.0
2017-12-22,18850,19250,18700,19250,31301,169893.0,8825608.0
2017-12-26,19250,19550,18900,19100,62579,168569.0,8825608.0
2017-12-27,18950,20150,18950,19700,93336,173864.0,8825608.0
2017-12-28,19950,20200,19550,20150,59810,177836.0,8825608.0
2018-01-02,20400,20600,20050,20500,77141,180925.0,8825608.0
2018-01-03,20550,20550,19950,20150,70845,177836.0,8825608.0
2018-01-04,20300,20400,19650,19650,80769,173423.0,8825608.0
2018-01-05,19700,20250,19600,19800,61713,174747.0,8825608.0
2018-01-08,19950,22250,19950,22250,628239,196370.0,8825608.0
2018-01-09,22200,22500,21200,21650,355139,191074.0,8825608.0
2018-01-10,21700,21950,21050,21650,162849,191074.0,8825608.0
2018-01-11,21950,22400,21500,21650,155808,191074.0,8825608.0
2018-01-12,21650,21950,21000,21150,131537,186662.0,8825608.0
2018-01-15,21150,21400,20500,20750,135629,183131.0,8825608.0
2018-01-16,20800,21500,20800,21100,117413,186220.0,8825608.0
2018-01-17,21150,21600,21100,21550,103443,190192.0,8825608.0
2018-01-18,21800,22700,21550,21800,265749,192398.0,8825608.0
2018-01-19,21850,22600,21750,22400,214396,197694.0,8825608.0
2018-01-22,23050,23100,22550,22850,217267,201665.0,8825608.0
2018-01-23,23100,23300,22400,22800,242633,201224.0,8825608.0
2018-01-24,23050,23400,22850,23100,153306,203872.0,8825608.0
2018-01-25,23300,23800,23000,23200,179467,204754.0,8825608.0
2018-01-26,23300,23350,22550,22700,135607,200341.0,8825608.0
2018-01-29,22750,22950,22200,22300,162607,196811.0,8825608.0
2018-01-30,22400,22700,22200,22350,136930,197252.0,8825608.0
2018-01-31,21750,22050,21000,21250,260180,187544.0,8825608.0
2018-02-01,21500,21550,21100,21350,139108,188427.0,8825608.0
2018-02-02,21400,21550,20250,20350,192022,179601.0,8825608.0
2018-02-05,19950,20400,19750,19750,122269,174306.0,8825608.0
2018-02-06,18850,19950,18700,19950,159576,176071.0,8825608.0
2018-02-07,20300,20300,18900,19000,151814,167687.0,8825608.0
2018-02-08,18900,19500,18900,19450,73871,171658.0,8825608.0
2018-02-09,18800,19100,18500,18700,92138,165039.0,8825608.0
2018-02-12,19050,19050,18600,18700,47642,165039.0,8825608.0
2018-02-13,18900,18900,18500,18700,64934,165039.0,8825608.0
2018-02-14,18650,18750,18200,18350,83990,161950.0,8825608.0
2018-02-19,18400,18850,18400,18850,68496,166363.0,8825608.0
2018-02-20,18900,19250,18650,18900,69246,166804.0,8825608.0
2018-02-21,18850,19400,18650,19200,76519,169452.0,8825608.0
2018-02-22,19150,19200,18800,19000,61176,167687.0,8825608.0
2018-02-23,19000,19150,18750,18800,51060,165921.0,8825608.0
2018-02-26,18900,19050,18550,18550,55051,163715.0,8825608.0
2018-02-27,18650,19000,18500,19000,56073,167687.0,8825608.0
2018-02-28,18750,18950,18150,18300,95126,161509.0,8825608.0
2018-03-02,17900,18200,17900,18100,62991,159744.0,8825608.0
2018-03-05,18100,18150,17250,17400,105333,153566.0,8825608.0
2018-03-06,17550,17850,17500,17850,32657,157537.0,8825608.0
2018-03-07,17850,17950,17600,17600,34181,155331.0,8825608.0
2018-03-08,17600,17900,17550,17900,24985,157978.0,8825608.0
2018-03-09,18000,18300,18000,18150,37219,160185.0,8825608.0
2018-03-12,18300,18450,18250,18350,34663,161950.0,8825608.0
2018-03-13,18300,18350,18100,18250,40501,161067.0,8825608.0
2018-03-14,18200,18200,17750,17950,60654,158420.0,8825608.0
2018-03-15,17950,18350,17900,18300,34002,161509.0,8825608.0
2018-03-16,18350,18550,18150,18400,34641,162391.0,8825608.0
2018-03-19,18400,18500,18000,18100,38489,159744.0,8825608.0
2018-03-20,17900,18300,17850,18200,23027,160626.0,8825608.0
2018-03-21,18100,18200,17950,18100,25902,159744.0,8825608.0
2018-03-22,18100,18400,18050,18200,46720,160626.0,8825608.0
2018-03-23,17850,17950,17450,17450,109125,154007.0,8825608.0
2018-03-26,17250,17500,17000,17400,55696,153566.0,8825608.0
2018-03-27,17550,18250,17450,18100,71892,159744.0,8825608.0
2018-03-28,17700,18350,17700,18250,44547,161067.0,8825608.0
2018-03-29,18500,18500,18150,18400,45856,162391.0,8825608.0
2018-03-30,18450,18550,18250,18550,61867,163715.0,8825608.0
2018-04-02,18650,18650,18350,18500,33196,163274.0,8825608.0
2018-04-03,18500,18600,18150,18500,32076,163329.0,8828608.0
2018-04-04,18700,18750,18400,18450,116167,162888.0,8828608.0
2018-04-05,18550,19350,18500,19000,134438,167744.0,8828608.0
2018-04-06,18750,19200,18750,19000,42275,167744.0,8828608.0
2018-04-09,18700,18900,18700,18750,27499,165536.0,8828608.0
2018-04-10,18650,18700,18350,18500,28233,163329.0,8828608.0
2018-04-11,18500,19250,18400,18800,51592,165978.0,8828608.0
2018-04-12,18900,19150,18750,19100,39237,168626.0,8828608.0
2018-04-13,19100,19150,18700,19000,28477,167744.0,8828608.0
2018-04-16,19000,19050,18600,18750,25777,165536.0,8828608.0
2018-04-17,18750,18850,18450,18650,42810,164654.0,8828608.0
2018-04-18,18700,19050,18600,18750,46168,165536.0,8828608.0
2018-04-19,18800,18900,18400,18700,44292,165095.0,8828608.0
2018-04-20,18800,18850,18600,18850,32976,166419.0,8828608.0
2018-04-23,18900,18950,18200,18400,80402,162446.0,8828608.0
2018-04-24,18400,18500,18150,18200,29962,160681.0,8828608.0
2018-04-25,17900,18300,17700,17750,73567,156708.0,8828608.0
2018-04-26,17750,18000,17600,17800,38610,157149.0,8828608.0
2018-04-27,18000,18050,17450,17650,58008,155825.0,8828608.0
