지스마트글로벌(114570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-02-26,1663,1677,1649,1659,887398,165255.0,93895141.0
2019-02-27,1659,1715,1654,1716,2260205,170889.0,93895141.0
2019-02-28,1706,1743,1602,1603,3757270,159622.0,93895141.0
2019-03-04,1621,1640,1522,1527,4290791,152110.0,93895141.0
2019-03-05,1536,1555,1461,1480,2834682,147415.0,93895141.0
2019-03-06,1484,1531,1475,1489,2174967,148354.0,93895141.0
2019-03-07,1489,1550,1489,1532,2374687,152580.0,93895141.0
2019-03-08,1527,1583,1508,1546,1543853,153988.0,93895141.0
2019-03-11,1555,1578,1503,1560,1193058,155396.0,93895141.0
2019-03-12,1569,1597,1555,1574,1241057,156805.0,93895141.0
2019-03-13,1564,1574,1456,1494,2867839,148824.0,93895141.0
2019-03-14,1498,1522,1470,1508,1479359,150232.0,93895141.0
2019-03-15,1451,1498,1366,1400,6221422,139434.0,93895141.0
2019-03-18,1399,1456,1399,1428,2025543,142251.0,93895141.0
2019-03-19,1446,1451,1395,1395,1960413,138965.0,93895141.0
2019-03-20,1404,1413,1324,1353,2747474,134740.0,93895141.0
2019-03-21,1357,1404,1338,1339,2415715,133331.0,93895141.0
2019-03-22,1428,1437,1371,1376,3366387,137087.0,93895141.0
2019-03-25,1362,1385,1352,1362,942770,135678.0,93895141.0
2019-03-26,1366,1428,1362,1419,1620228,141312.0,93895141.0
2019-03-27,1432,1442,1366,1367,1650879,136148.0,93895141.0
2019-03-28,1366,1381,1329,1329,1402884,132392.0,93895141.0
2019-03-29,1329,1348,1239,1296,3253190,129106.0,93895141.0
2019-04-01,1282,1385,1263,1376,2458037,137087.0,93895141.0
2019-04-02,1381,1423,1348,1395,1519514,138965.0,93895141.0
2019-04-03,1395,1522,1385,1456,6274401,145068.0,93895141.0
2019-04-04,1451,1503,1413,1442,3119582,143660.0,93895141.0
2019-04-05,1437,1446,1399,1442,1879827,143660.0,93895141.0
2019-04-08,1456,1461,1395,1414,1183971,140843.0,93895141.0
2019-04-09,1399,1428,1399,1414,718555,140843.0,93895141.0
2019-04-10,1413,1428,1399,1428,798750,142251.0,93895141.0
2019-04-11,1413,1437,1413,1433,879850,142721.0,93895141.0
2019-04-12,1428,1489,1423,1452,1846864,144599.0,93895141.0
2019-04-15,1446,1489,1432,1461,1189244,145537.0,93895141.0
2019-04-16,1461,1461,1413,1428,1453292,143390.0,94647020.0
2019-04-17,1432,1451,1413,1428,1445552,143390.0,94647020.0
2019-04-18,1428,1428,1390,1395,1273487,140078.0,94647020.0
2019-04-19,1395,1418,1395,1395,458380,140078.0,94647020.0
2019-04-22,1404,1409,1366,1367,1139088,137238.0,94647020.0
2019-04-23,1366,1376,1329,1334,1130466,133926.0,94647020.0
2019-04-24,1338,1371,1319,1324,1024052,132979.0,94647020.0
2019-04-25,1338,1338,1282,1291,1557538,129666.0,94647020.0
2019-04-26,1272,1305,1263,1268,1190474,127300.0,94647020.0
2019-04-29,1267,1296,1258,1258,836935,126354.0,94647020.0
2019-04-30,1272,1282,1234,1263,830235,126827.0,94647020.0
2019-05-02,1253,1291,1253,1287,724974,129193.0,94647020.0
2019-05-03,1286,1310,1225,1254,2464039,125881.0,94647020.0
2019-05-07,1230,1249,1225,1225,1077205,123041.0,94647020.0
2019-05-08,1201,1225,1159,1159,1709080,116416.0,94647020.0
2019-05-09,1150,1173,1079,1079,3977554,108371.0,94647020.0
2019-05-10,1065,1098,1022,1089,3419320,109317.0,94647020.0
2019-05-13,1084,1192,1074,1150,4637243,115469.0,94647020.0
2019-05-14,1145,1150,1084,1084,2206486,108844.0,94647020.0
2019-05-15,1084,1107,1027,1032,1968027,103638.0,94647020.0
2019-05-16,1027,1074,994,1004,2549290,100799.0,94647020.0
2019-05-17,1003,1249,1003,1145,16266973,114996.0,94647020.0
2019-05-20,1135,1183,1027,1037,4685724,104112.0,94647020.0
2019-05-21,1041,1065,1013,1018,2039852,102219.0,94647020.0
2019-05-22,1032,1055,1003,1013,1973888,101746.0,94647020.0
2019-05-23,1013,1032,933,933,5025259,93701.0,94647020.0
2019-05-24,928,1013,869,995,6161877,99853.0,94647020.0
2019-05-27,1003,1018,942,957,1776336,96067.0,94647020.0
2019-05-28,961,980,947,957,1438079,96067.0,94647020.0
2019-05-29,956,961,935,947,1537178,95120.0,94647020.0
2019-05-30,942,966,924,925,1426935,92849.0,94647020.0
2019-05-31,925,952,906,942,1755770,94552.0,94647020.0
2019-06-03,765,772,686,686,12069250,68903.0,94647020.0
2019-06-04,687,763,687,740,12094802,74298.0,94647020.0
2019-06-05,734,753,725,728,3935715,73067.0,94647020.0
2019-06-07,727,907,727,851,31947251,85466.0,94647020.0
2019-06-10,857,887,744,750,14418774,75339.0,94647020.0
2019-06-11,751,773,747,753,4364479,75623.0,94647020.0
2019-06-12,750,756,720,721,4829098,72405.0,94647020.0
2019-06-13,725,763,725,729,3510073,73162.0,94647020.0
2019-06-14,730,736,701,701,4078555,70417.0,94647020.0
2019-06-17,697,718,690,694,4284597,69660.0,94647020.0
2019-06-18,706,713,695,699,2472433,70133.0,94647020.0
2019-06-19,704,773,690,700,11934092,70323.0,94647020.0
2019-06-20,702,707,696,698,1773208,70039.0,94647020.0
2019-06-21,697,704,678,683,3612866,68619.0,94647020.0
2019-06-24,683,685,627,632,5964678,63414.0,94647020.0
2019-06-25,628,664,628,647,3702015,64928.0,94647020.0
2019-06-26,645,656,630,637,1930724,63981.0,94647020.0
2019-06-27,638,655,626,633,2640893,63508.0,94647020.0
2019-06-28,633,648,611,615,2185752,61710.0,94647020.0
2019-07-01,611,635,611,627,1837719,62940.0,94647020.0
2019-07-02,627,650,627,641,1823019,64360.0,94647020.0
2019-07-03,640,644,626,631,1301365,63319.0,94647020.0
2019-07-04,630,639,605,612,1952552,61426.0,94647020.0
2019-07-05,617,623,611,620,1163347,62278.0,94647020.0
2019-07-08,620,631,590,590,1793169,59249.0,94647020.0
2019-07-09,588,621,587,594,2836615,59628.0,94647020.0
2019-07-10,588,611,588,609,1274012,61142.0,94647020.0
2019-07-11,610,664,608,617,6560630,61994.0,94647020.0
2019-07-12,621,641,613,642,1745536,64455.0,94647020.0
2019-07-15,644,652,610,615,2095802,61710.0,94647020.0
2019-07-16,612,623,591,599,2066026,60101.0,94647020.0
2019-07-17,598,599,559,559,3422078,56126.0,94647020.0
2019-07-18,614,642,583,589,7369936,55747.0,94647020.0
2019-07-19,589,613,578,583,1878007,55179.0,94647020.0
2019-07-22,587,612,583,598,1573997,56599.0,94647020.0
2019-07-23,599,608,562,570,2117966,53949.0,94647020.0
2019-07-24,570,577,556,556,1306758,52624.0,94647020.0
2019-07-25,556,566,528,531,2001144,50258.0,94647020.0
2019-07-26,527,575,520,550,3199739,52056.0,94647020.0
2019-07-29,570,604,522,522,4663439,49406.0,94647020.0
2019-07-30,515,541,515,529,1232574,50068.0,94647020.0
2019-07-31,524,536,513,523,1214849,49500.0,94647020.0
2019-08-01,520,532,503,507,1135997,47986.0,94647020.0
2019-08-02,506,516,499,506,1036072,47891.0,94647020.0
2019-08-05,503,513,429,434,2604735,41077.0,94647020.0
2019-08-06,410,460,392,409,2267648,38711.0,94647020.0
2019-08-07,402,444,402,430,2094722,40698.0,94647020.0
2019-08-08,431,487,431,474,2174273,44863.0,94647020.0
2019-08-09,492,493,465,476,925818,45052.0,94647020.0
2019-08-12,465,495,464,488,738849,46188.0,94647020.0
2019-08-13,481,578,479,510,8115172,48270.0,94647020.0
2019-08-14,510,518,493,500,1289480,47324.0,94647020.0
2019-08-16,495,499,483,483,818061,45715.0,94647020.0
2019-08-19,486,503,478,488,875931,46188.0,94647020.0
2019-08-20,488,536,488,519,2791413,49122.0,94647020.0
2019-08-21,515,547,512,536,1925834,50731.0,94647020.0
2019-08-22,539,544,520,523,974751,49500.0,94647020.0
2019-08-23,521,548,513,523,2143306,49500.0,94647020.0
2019-08-26,505,513,496,500,1595609,47324.0,94647020.0
2019-08-27,510,521,501,501,942517,47418.0,94647020.0
2019-08-28,499,520,499,520,881762,49216.0,94647020.0
2019-08-29,517,521,501,503,999879,47607.0,94647020.0
2019-08-30,504,525,504,512,915228,48459.0,94647020.0
2019-09-02,512,528,501,527,986897,49879.0,94647020.0
2019-09-03,533,564,530,550,3471020,52056.0,94647020.0
2019-09-04,542,564,535,537,1851815,50825.0,94647020.0
2019-09-05,537,545,524,525,1262739,49690.0,94647020.0
2019-09-06,524,536,521,522,1025675,49406.0,94647020.0
2019-09-09,524,539,510,514,1239191,48649.0,94647020.0
2019-09-10,512,531,512,520,1178220,49216.0,94647020.0
2019-09-11,520,563,514,547,2231249,51772.0,94647020.0
2019-09-16,547,634,546,614,16547523,58113.0,94647020.0
2019-09-17,607,649,604,617,10970570,58397.0,94647020.0
2019-09-18,617,621,501,512,9491523,48459.0,94647020.0
2019-09-19,512,556,512,530,5981057,50163.0,94647020.0
2019-09-20,527,540,505,523,3820640,49500.0,94647020.0
2019-09-23,523,555,522,544,7839214,51488.0,94647020.0
2019-09-24,540,548,513,535,5728501,50636.0,94647020.0
2019-09-25,531,531,511,512,1780036,48459.0,94647020.0
2019-09-26,517,528,501,510,2905104,48270.0,94647020.0
2019-09-27,513,524,495,516,5109855,48838.0,94647020.0
2019-09-30,514,514,496,499,1077753,47229.0,94647020.0
2019-10-01,500,504,495,495,954610,46850.0,94647020.0
2019-10-02,496,502,465,467,3741664,44200.0,94647020.0
2019-10-04,467,498,467,472,2407006,44673.0,94647020.0
2019-10-07,472,472,442,443,1939406,41929.0,94647020.0
