바른테크놀로지(029480),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-28,50842,54775,49157,53371,222137,43225.0,11375000.0
2000-09-29,54775,56601,51966,54073,145126,43794.0,11375000.0
2000-10-02,53370,53932,50702,52247,60925,42315.0,11375000.0
2000-10-04,49157,58286,49157,57584,203683,46638.0,11375000.0
2000-10-05,59691,64466,58286,64466,287032,52211.0,11375000.0
2000-10-06,62921,66011,59971,61376,214078,49709.0,11375000.0
2000-10-09,61095,65308,58426,59691,228614,48344.0,11375000.0
2000-10-10,59691,61797,55617,59129,228205,47889.0,11375000.0
2000-10-11,56320,57724,52106,54775,163297,44362.0,11375000.0
2000-10-12,52668,54073,50702,51826,76812,41974.0,11375000.0
2000-10-13,45646,47752,45646,47051,75310,38106.0,11375000.0
2000-10-16,49297,52668,49297,52669,175600,42656.0,11375000.0
2000-10-17,51825,51825,46348,46348,95587,37538.0,11375000.0
2000-10-18,43539,45926,41432,45225,84052,36628.0,11375000.0
2000-10-19,43539,47752,43539,45225,67086,36628.0,11375000.0
2000-10-20,49157,50561,47331,50562,167691,40950.0,11375000.0
2000-10-23,50702,53230,47752,51685,196929,41860.0,11375000.0
2000-10-24,53370,54494,49859,53652,303833,43452.0,11375000.0
2000-10-25,56179,56179,47752,49157,347075,39812.0,11375000.0
2000-10-26,45786,47471,45224,46348,101644,37538.0,11375000.0
2000-10-27,46348,48314,43820,44944,80657,36400.0,11375000.0
2000-10-30,42134,49157,40168,49157,136223,39812.0,11375000.0
2000-10-31,43258,46348,43258,44242,219032,35831.0,11375000.0
2000-11-01,45224,47050,43820,47051,226885,38106.0,11375000.0
2000-11-02,46067,46348,43960,45225,114089,36628.0,11375000.0
2000-11-03,45786,47050,43820,44944,116473,36400.0,11375000.0
2000-11-06,44943,46769,44382,46067,126692,37310.0,11375000.0
2000-11-07,46348,46348,44241,44663,85613,36172.0,11375000.0
2000-11-08,43539,44662,42837,42837,85935,34694.0,11375000.0
2000-11-09,41432,44803,41011,44242,90695,35831.0,11375000.0
2000-11-10,44241,44662,42837,44663,82596,36172.0,11375000.0
2000-11-13,43117,44241,42275,42275,79606,34239.0,11375000.0
2000-11-14,42134,47331,42134,47191,114664,38220.0,11375000.0
2000-11-15,47191,50000,45224,46348,326217,37538.0,11375000.0
2000-11-16,46348,47331,45224,45787,63396,37082.0,11375000.0
2000-11-17,45646,47331,45084,45646,110936,36969.0,11375000.0
2000-11-20,45646,48455,45224,46489,147138,37651.0,11375000.0
2000-11-21,45365,46348,42275,46208,117484,37424.0,11375000.0
2000-11-22,45505,48455,45505,46489,276210,37651.0,11375000.0
2000-11-23,46348,46348,41011,41292,196463,33442.0,11375000.0
2000-11-24,40168,44662,39185,44242,126344,35831.0,11375000.0
2000-11-27,43539,45505,43117,44242,166079,35831.0,11375000.0
2000-11-28,42134,43960,40730,40730,108496,32988.0,11375000.0
2000-11-29,40449,40449,37921,38483,101022,31168.0,11375000.0
2000-11-30,37078,41994,37078,37921,342523,30712.0,11375000.0
2000-12-01,36657,38342,36516,37640,136272,30485.0,11375000.0
2000-12-04,38061,38342,35955,36376,165390,29461.0,11375000.0
2000-12-05,35393,36516,34691,36517,168257,29575.0,11375000.0
2000-12-06,38623,38623,35533,36236,230596,29348.0,11375000.0
2000-12-07,35814,35955,34269,34691,107653,28096.0,11375000.0
2000-12-08,34269,35393,33848,35253,113230,28551.0,11375000.0
2000-12-11,35393,36516,35112,36236,133654,29348.0,11375000.0
2000-12-12,36235,39044,35112,36376,462470,29461.0,11375000.0
2000-12-13,35533,37219,35252,35955,96333,29120.0,11375000.0
2000-12-14,35533,35814,34269,34972,106543,28324.0,11375000.0
2000-12-15,34550,34971,33707,34129,84515,27641.0,11375000.0
2000-12-18,34129,38202,33286,37781,346420,30599.0,11375000.0
2000-12-19,37921,41994,33286,41994,234197,34011.0,11375000.0
2000-12-20,37078,37780,37078,37079,161107,30030.0,11375000.0
2000-12-21,32724,34129,32724,32725,111888,26504.0,11375000.0
2000-12-22,28932,31601,28932,28933,135222,23432.0,11375000.0
2000-12-26,25983,27247,25561,25562,261522,20702.0,11375000.0
2001-01-02,22612,28089,22612,27949,211298,22636.0,11375000.0
2001-01-03,26544,29073,25702,27669,318481,22409.0,11375000.0
2001-01-04,29494,30898,29494,30618,252589,24798.0,11375000.0
2001-01-05,30477,31460,28651,29494,304757,23888.0,11375000.0
2001-01-08,29213,33005,29213,33006,665457,26731.0,11375000.0
2001-01-09,33988,36516,32724,35112,760907,28438.0,11375000.0
2001-01-10,35674,37921,30898,30899,1032234,25025.0,11375000.0
2001-01-11,30898,32865,28792,31882,685469,25821.0,11375000.0
2001-01-12,33426,35674,31601,33708,646769,27300.0,11375000.0
2001-01-15,35955,37640,34831,37640,764769,30485.0,11375000.0
2001-01-16,39606,40589,35112,37921,1302192,30712.0,11375000.0
2001-01-17,37219,37780,33567,33708,417198,27300.0,11375000.0
2001-01-18,34410,37640,33005,37640,797710,30485.0,11375000.0
2001-01-19,41432,41573,36657,38904,740802,31509.0,11375000.0
2001-01-22,38202,43539,38202,43539,346775,35262.0,11375000.0
2001-01-26,45646,48735,39466,42135,936957,34125.0,11375000.0
2001-01-29,43539,45224,40028,43961,973788,35604.0,11375000.0
2001-01-30,44943,49157,43960,47051,956506,38106.0,11375000.0
2001-01-31,47050,47752,42134,44522,461544,36059.0,11375000.0
2001-02-01,46348,48455,45505,45927,802721,37196.0,11375000.0
2001-02-02,44241,46207,40730,40730,693141,32988.0,11375000.0
2001-02-05,38202,38764,35955,35955,359973,29120.0,11375000.0
2001-02-06,34550,38904,34269,37360,630713,30258.0,11375000.0
2001-02-07,37921,39044,35674,35815,280633,29006.0,11375000.0
2001-02-08,35814,37500,35814,36657,209634,29689.0,11375000.0
2001-02-09,35814,40870,35814,39466,839590,31964.0,11375000.0
2001-02-12,40730,43960,40028,41573,613305,33670.0,11375000.0
2001-02-13,42134,43820,41432,42135,514251,34125.0,11375000.0
2001-02-14,42134,45786,40870,44242,581364,35831.0,11375000.0
2001-02-15,48174,48455,44241,44803,810252,36286.0,11375000.0
2001-02-16,45084,46348,42275,43118,426797,34921.0,11375000.0
2001-02-19,42275,46910,41151,46348,549926,37538.0,11375000.0
2001-02-20,47612,51825,45646,48455,1102019,39244.0,11375000.0
2001-02-21,48455,50421,45646,46348,461992,37538.0,11375000.0
2001-02-22,47752,47752,41432,42978,308728,34808.0,11375000.0
2001-02-23,41432,45365,41432,43118,246583,34921.0,11375000.0
2001-02-26,43117,45505,43117,45225,259612,36628.0,11375000.0
2001-02-27,46348,47331,41573,41994,318494,34011.0,11375000.0
2001-02-28,40730,41151,38764,39888,215810,32305.0,11375000.0
2001-03-02,39887,39887,35393,35393,196108,28665.0,11375000.0
2001-03-05,33426,37219,32022,36517,190245,29575.0,11375000.0
2001-03-06,33707,40168,33707,36517,358670,29575.0,11375000.0
2001-03-07,37219,38342,36095,36798,189278,29802.0,11375000.0
2001-03-08,36797,39185,36797,39045,214289,31622.0,11375000.0
2001-03-09,37500,38483,36657,36657,131524,29689.0,11375000.0
2001-03-12,34831,36376,33146,33708,192236,27300.0,11375000.0
2001-03-13,30337,32724,30056,30899,266065,25025.0,11375000.0
2001-03-14,31882,33567,31882,33567,128623,27186.0,11375000.0
2001-03-15,31460,33707,30477,33708,189471,27300.0,11375000.0
2001-03-16,32724,34410,32724,34410,153918,27869.0,11375000.0
2001-03-19,33707,34971,33286,34129,117267,27641.0,11375000.0
2001-03-20,34831,35533,33707,33848,93072,27414.0,11375000.0
2001-03-21,32584,33426,32584,32725,97169,26504.0,11375000.0
2001-03-22,33005,33426,32162,33006,71463,26731.0,11375000.0
2001-03-23,33146,33567,31882,32303,85274,26162.0,11375000.0
2001-03-26,33146,33988,32724,33848,89366,27414.0,11375000.0
2001-03-27,33146,33707,32584,32584,74130,26390.0,11375000.0
2001-03-28,33426,33426,32303,32303,120766,26162.0,11375000.0
2001-03-29,31320,32865,31320,31882,52906,25821.0,11375000.0
2001-03-30,32303,33005,30617,31039,126172,25139.0,11375000.0
2001-04-02,31741,33426,31320,31601,165873,25594.0,11375000.0
2001-04-03,30898,30898,29353,29494,104058,23888.0,11375000.0
2001-04-04,28792,29494,27528,27949,100021,22636.0,11375000.0
2001-04-06,30196,30196,29213,29635,87788,24001.0,11375000.0
2001-04-09,28370,29775,28089,28090,48807,22750.0,11375000.0
2001-04-10,29494,30477,28089,28371,148524,22978.0,11375000.0
2001-04-11,29353,30758,28792,30758,128000,24911.0,11375000.0
2001-04-12,30898,31460,30196,30899,56707,25025.0,11375000.0
2001-04-13,31320,33707,30337,32584,407327,26390.0,11375000.0
2001-04-16,33146,33707,31741,32584,113347,26390.0,11375000.0
2001-04-17,32303,33005,31320,31882,79489,25821.0,11375000.0
2001-04-18,32443,34410,32443,33146,204748,26845.0,11375000.0
2001-04-19,35393,36095,33848,35955,250239,29120.0,11375000.0
2001-04-20,36095,36095,33426,33567,121106,27186.0,11375000.0
2001-04-23,33426,34831,33426,33708,107310,27300.0,11375000.0
2001-04-24,31179,32724,31179,32303,152018,26162.0,11375000.0
2001-04-25,32022,33567,31741,32584,91175,26390.0,11375000.0
2001-04-26,33146,33988,32022,32022,125642,25935.0,11375000.0
2001-04-27,32443,32443,31039,31461,59242,25480.0,11375000.0
2001-04-30,32162,34691,32162,34129,192412,27641.0,11375000.0
2001-05-02,35674,37921,34269,36236,394638,29348.0,11375000.0
2001-05-03,37219,37219,34410,34972,236686,28324.0,11375000.0
2001-05-04,34691,35955,33567,35253,231966,28551.0,11375000.0
2001-05-07,35814,39466,35814,39466,659092,31964.0,11375000.0
2001-05-08,39466,40028,37921,38764,518182,31395.0,11375000.0
2001-05-09,38623,39044,35533,35815,250522,29006.0,11375000.0
2001-05-10,35252,36516,34550,36236,141419,29348.0,11375000.0
2001-05-11,36235,39325,35393,37079,497817,30030.0,11375000.0
2001-05-14,37640,37780,36516,37360,115335,30258.0,11375000.0
2001-05-15,37359,37359,35814,36376,127731,29461.0,11375000.0
2001-05-16,35814,36938,35674,35674,94157,28892.0,11375000.0
2001-05-17,36516,37640,35955,36657,203343,29689.0,11375000.0
2001-05-18,36235,36516,34831,35112,132448,28438.0,11375000.0
2001-05-21,35814,37500,35252,36236,153864,29348.0,11375000.0
2001-05-22,37219,37921,35533,36657,227735,29689.0,11375000.0
2001-05-23,36657,37640,36516,36938,257238,29916.0,11375000.0
2001-05-24,36516,39325,36235,38624,604460,31281.0,11375000.0
2001-05-25,38904,40168,37921,38764,413344,31395.0,11375000.0
2001-05-28,39044,41011,38764,40309,570570,32646.0,11375000.0
2001-05-29,40308,41011,39606,40169,324753,32532.0,11375000.0
2001-05-30,39606,39606,37219,37921,240478,30712.0,11375000.0
2001-05-31,37078,37500,35955,37219,172909,30144.0,11375000.0
2001-06-01,37219,37921,36095,36798,190052,29802.0,11375000.0
2001-06-04,37359,37780,36376,37079,78756,30030.0,11375000.0
2001-06-05,37078,37500,36657,36938,169684,29916.0,11375000.0
2001-06-07,36938,37640,36516,37219,138738,30144.0,11375000.0
2001-06-08,37921,40168,37640,39747,523880,32191.0,11375000.0
2001-06-11,39044,39606,37921,39185,241162,31736.0,11375000.0
2001-06-12,39606,41713,39606,41573,822599,33670.0,11375000.0
2001-06-13,43539,43539,40308,41573,1144182,33670.0,11375000.0
2001-06-14,41573,41573,40168,40449,254405,32760.0,11375000.0
2001-06-15,39606,39747,38061,39185,303361,31736.0,11375000.0
2001-06-18,38202,39606,38202,39185,160348,31736.0,11375000.0
2001-06-19,38623,40028,38623,39185,184197,31736.0,11375000.0
2001-06-20,39325,39606,35112,36096,247957,29234.0,11375000.0
2001-06-21,36376,36516,35252,35674,164407,28892.0,11375000.0
2001-06-22,36516,36516,34550,35112,86099,28438.0,11375000.0
2001-06-25,34410,36657,33426,34691,369219,28096.0,11375000.0
2001-06-26,34691,35393,30898,31461,95987,25480.0,11375000.0
2001-06-27,31601,35112,31039,32444,303584,26276.0,11375000.0
2001-06-28,33005,33848,31741,32584,117626,26390.0,11375000.0
2001-06-29,32865,33146,32022,32303,108415,26162.0,11375000.0
2001-07-02,32303,33005,32303,32444,96528,26276.0,11375000.0
2001-07-03,32584,33848,32584,33006,105937,26731.0,11375000.0
2001-07-04,33146,34410,32584,32865,205848,26618.0,11375000.0
2001-07-05,33567,33567,32724,32725,69885,26504.0,11375000.0
2001-07-06,32162,32162,30758,31180,99943,25252.0,11375000.0
2001-07-09,29915,30196,28370,28933,102119,23432.0,11375000.0
2001-07-10,29494,29915,28792,29213,51365,23660.0,11375000.0
2001-07-11,28230,28651,27247,28371,46759,22978.0,11375000.0
2001-07-12,28792,31039,28651,30899,152015,25025.0,11375000.0
2001-07-13,31179,31601,29634,30197,82790,24456.0,11375000.0
2001-07-16,30196,33426,29775,31742,305758,25708.0,11375000.0
2001-07-18,31741,32022,29915,30478,92697,24684.0,11375000.0
2001-07-19,29494,29775,27808,28792,75510,23319.0,11375000.0
2001-07-20,28370,29073,28089,28792,44910,23319.0,11375000.0
2001-07-23,28370,28511,25842,27388,52740,22181.0,11375000.0
2001-07-24,27387,28370,25000,28090,71953,22750.0,11375000.0
2001-07-25,25561,27808,25561,27388,69927,22181.0,11375000.0
2001-07-26,27387,28651,27387,27809,19865,22522.0,11375000.0
2001-07-27,28370,29494,28370,28792,48180,23319.0,11375000.0
2001-07-30,28230,29213,28089,28090,47455,22750.0,11375000.0
2001-07-31,28651,28792,28230,28652,32269,23205.0,11375000.0
2001-08-01,28932,31882,28511,30478,217813,24684.0,11375000.0
2001-08-02,30898,31320,29494,29635,139952,24001.0,11375000.0
2001-08-03,30196,30196,29073,29635,61646,24001.0,11375000.0
2001-08-06,29073,29915,29073,29494,58800,23888.0,11375000.0
2001-08-07,28932,29353,28511,28792,46648,23319.0,11375000.0
2001-08-08,28370,29213,28230,28652,61634,23205.0,11375000.0
2001-08-09,28792,28792,28089,28511,66544,23091.0,11375000.0
2001-08-10,28792,29915,28230,29213,55639,23660.0,11375000.0
2001-08-13,30477,30477,29073,29073,97828,23546.0,11375000.0
2001-08-14,29634,29634,28651,28652,100146,23205.0,11375000.0
2001-08-16,28651,28651,27949,27949,45141,22636.0,11375000.0
2001-08-17,27949,28511,27528,27809,58702,22522.0,11375000.0
2001-08-20,27387,27387,26544,26545,39916,21499.0,11375000.0
2001-08-21,26685,27949,26544,27388,107910,22181.0,11375000.0
2001-08-22,26685,27808,25983,26685,95437,21612.0,11375000.0
2001-08-23,27668,27668,26404,26404,74526,21385.0,11375000.0
2001-08-24,26544,26685,25702,26545,48418,21499.0,11375000.0
2001-08-27,27247,27247,26264,26685,55909,21612.0,11375000.0
2001-08-28,26685,26685,25842,26124,37190,21158.0,11375000.0
2001-08-29,25702,26123,24859,24860,28510,20134.0,11375000.0
2001-08-30,23876,24719,23033,23876,45792,19338.0,11375000.0
2001-08-31,23174,24297,22752,22893,57278,18541.0,11375000.0
2001-09-03,22893,23595,22191,23034,24298,18655.0,11375000.0
2001-09-04,22471,23735,22471,23736,22990,19224.0,11375000.0
2001-09-05,23314,23314,22471,22753,18445,18428.0,11375000.0
2001-09-06,23174,23455,22752,23315,44068,18882.0,11375000.0
2001-09-07,22752,23314,22471,23174,48510,18769.0,11375000.0
2001-09-10,23174,23174,22471,23034,20626,18655.0,11375000.0
2001-09-11,23174,24438,23033,23034,61858,18655.0,11375000.0
2001-09-12,20365,20365,20365,20365,13553,16494.0,11375000.0
2001-09-13,17977,19943,17977,19522,93583,15811.0,11375000.0
2001-09-14,19241,19522,17275,17275,82310,13991.0,11375000.0
2001-09-17,15730,16151,15308,15449,86990,12512.0,11375000.0
2001-09-18,14747,17275,14747,16573,62374,13422.0,11375000.0
2001-09-19,17134,17134,16151,16573,64875,13422.0,11375000.0
2001-09-20,16573,16853,15589,16011,13686,12968.0,11375000.0
2001-09-21,14747,15870,14185,15449,55468,12512.0,11375000.0
2001-09-24,15449,16011,15168,15590,95547,12626.0,11375000.0
2001-09-25,16292,17134,15308,15309,120195,12399.0,11375000.0
2001-09-26,15730,16151,15168,15449,63655,12512.0,11375000.0
2001-09-27,15449,15730,15168,15730,49863,12740.0,11375000.0
2001-09-28,15870,16573,15449,16292,73625,13195.0,11375000.0
2001-10-04,16994,18117,16994,18118,91507,14674.0,11375000.0
2001-10-05,18258,18258,16994,17275,65541,13991.0,11375000.0
2001-10-08,16292,17275,15870,16433,60251,13309.0,11375000.0
2001-10-09,16853,18258,16853,17978,113289,14560.0,11375000.0
2001-10-10,18258,18960,17134,18118,166407,14674.0,11375000.0
2001-10-11,18960,20224,18820,20225,210024,16380.0,11375000.0
2001-10-12,22471,22612,21207,22612,516126,18314.0,11375000.0
2001-10-15,23174,23595,21348,23174,353545,18769.0,11375000.0
2001-10-16,23314,23314,21769,22893,146677,18541.0,11375000.0
2001-10-17,21910,22893,21910,22472,158454,18200.0,11375000.0
2001-10-18,21769,22191,20926,20927,179440,16949.0,11375000.0
2001-10-19,21067,21488,20365,20787,102790,16835.0,11375000.0
2001-10-22,20926,23033,20926,22191,193197,17972.0,11375000.0
2001-10-23,23876,23876,21629,21770,158372,17631.0,11375000.0
2001-10-24,23033,23033,21910,21910,96992,17745.0,11375000.0
2001-10-25,22471,24438,22471,24438,297081,19792.0,11375000.0
2001-10-26,27247,27247,27247,27247,105778,22068.0,11375000.0
2001-10-29,27949,28089,25561,27247,630611,22068.0,11375000.0
2001-10-30,25983,26685,25280,25281,206223,20475.0,11375000.0
2001-10-31,24438,25842,23876,25562,206734,20702.0,11375000.0
2001-11-01,25280,26685,24578,25843,250962,20930.0,11375000.0
2001-11-02,28089,28089,24578,24579,237443,19906.0,11375000.0
2001-11-05,24578,25702,24016,25000,107073,20248.0,11375000.0
2001-11-06,25280,25842,24578,25281,105981,20475.0,11375000.0
2001-11-07,25561,25561,24157,24719,58061,20020.0,11375000.0
2001-11-08,24719,25000,24157,24579,47012,19906.0,11375000.0
2001-11-09,24157,24578,24016,24438,38405,19792.0,11375000.0
2001-11-12,24859,25280,24016,24860,104273,20134.0,11375000.0
2001-11-13,25280,25280,24016,24157,77051,19565.0,11375000.0
2001-11-14,25140,25140,24297,24438,131484,19792.0,11375000.0
2001-11-15,24578,25280,24016,24579,107355,19906.0,11375000.0
2001-11-16,25280,25280,23876,24157,76540,19565.0,11375000.0
2001-11-19,24297,24719,23876,23876,97925,19338.0,11375000.0
2001-11-20,24578,26685,23876,26685,780775,21612.0,11375000.0
2001-11-21,26685,27387,24719,25421,462416,20589.0,11375000.0
2001-11-22,25983,27106,24578,24719,358583,20020.0,11375000.0
2001-11-23,25140,25140,24157,24298,178731,19679.0,11375000.0
2001-11-26,24016,26123,24016,24298,420373,19679.0,11375000.0
2001-11-27,25000,25561,24578,24860,134948,20134.0,11375000.0
2001-11-28,24438,25000,22471,22472,207135,18200.0,11375000.0
2001-11-29,21348,22471,21348,22331,89581,18086.0,11375000.0
2001-11-30,22752,24297,22612,22753,332918,18428.0,11375000.0
2001-12-03,22752,22893,22050,22191,61346,17972.0,11375000.0
2001-12-04,21769,22471,21769,22051,85338,17859.0,11375000.0
2001-12-05,22471,23455,22191,23174,113900,18769.0,11375000.0
2001-12-06,23876,24016,22471,22753,78586,18428.0,11375000.0
2001-12-07,22471,23314,22331,22612,108852,18314.0,11375000.0
2001-12-10,22752,23595,22752,23455,137740,18996.0,11375000.0
2001-12-11,23455,23735,22612,23315,122230,18882.0,11375000.0
2001-12-12,23455,24157,23174,24017,165103,19451.0,11375000.0
2001-12-13,23876,25140,23455,25140,237715,20361.0,11375000.0
2001-12-14,24859,25421,24297,25140,198425,20361.0,11375000.0
2001-12-17,25000,26825,25000,25702,498228,20816.0,11375000.0
2001-12-18,26404,26404,22893,23034,269981,18655.0,11375000.0
2001-12-19,23033,23735,21488,21910,118437,17745.0,11375000.0
2001-12-20,21910,23174,21348,22191,141357,17972.0,11375000.0
2001-12-21,21769,21769,20786,20787,67500,16835.0,11375000.0
2001-12-24,21348,21629,20786,21489,43376,17404.0,11375000.0
2001-12-26,21067,21769,21067,21348,31368,17290.0,11375000.0
2001-12-27,21067,21769,21067,21489,36964,17404.0,11375000.0
2001-12-28,21629,23174,21207,23174,129404,18769.0,11375000.0
2002-01-02,23314,23876,22612,23034,71634,18655.0,11375000.0
2002-01-03,23876,23876,22331,22472,89433,18200.0,11375000.0
2002-01-04,22752,23174,22471,22893,70620,18541.0,11375000.0
2002-01-07,23174,23174,22050,22331,70018,18086.0,11375000.0
2002-01-08,22331,22471,21629,21629,60921,17518.0,11375000.0
2002-01-09,22050,23314,21629,22612,64286,18314.0,11375000.0
2002-01-10,22191,22752,21769,22191,80204,17972.0,11375000.0
2002-01-11,21910,22752,21910,22051,62672,17859.0,11375000.0
2002-01-14,22050,22471,21910,22051,27238,17859.0,11375000.0
2002-01-15,21910,22050,21348,21629,35593,17518.0,11375000.0
