바텍(043150),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-29,38750,39450,38600,39100,74922,580801.0,14854256.0
2016-08-01,39100,39200,38250,38500,88791,571889.0,14854256.0
2016-08-02,38550,38700,37900,38000,65029,564462.0,14854256.0
2016-08-03,37900,39400,37700,39300,92691,583772.0,14854256.0
2016-08-04,39400,40100,39400,39700,109947,589714.0,14854256.0
2016-08-05,39800,40050,38000,38400,146016,570403.0,14854256.0
2016-08-08,38250,39600,36100,39600,390640,588229.0,14854256.0
2016-08-09,40450,41900,39700,41900,528388,622393.0,14854256.0
2016-08-10,42600,43250,42350,42750,361126,635019.0,14854256.0
2016-08-11,42800,43300,41900,43300,204568,643189.0,14854256.0
2016-08-12,43100,44200,42700,44000,204303,653587.0,14854256.0
2016-08-16,44000,44100,42450,42950,150845,637990.0,14854256.0
2016-08-17,42950,43250,41400,42850,223536,636505.0,14854256.0
2016-08-18,43100,43500,42100,43500,126034,646160.0,14854256.0
2016-08-19,43450,43500,42050,42050,83555,624621.0,14854256.0
2016-08-22,41950,42200,40950,41050,123941,609767.0,14854256.0
2016-08-23,41150,41550,40700,41350,95133,614223.0,14854256.0
2016-08-24,41550,41850,41000,41150,39037,611253.0,14854256.0
2016-08-25,41200,41350,40100,40350,60123,599369.0,14854256.0
2016-08-26,40700,41300,40250,41200,46296,611995.0,14854256.0
2016-08-29,40850,40900,39050,39100,78911,580801.0,14854256.0
2016-08-30,39100,40100,39100,39200,62374,582287.0,14854256.0
2016-08-31,39600,39800,38400,39250,57814,583030.0,14854256.0
2016-09-01,39100,40050,38900,39900,32435,592685.0,14854256.0
2016-09-02,39900,40100,39250,40000,33519,594170.0,14854256.0
2016-09-05,40250,41150,40150,41050,57145,609767.0,14854256.0
2016-09-06,41100,41100,39850,39850,62431,591942.0,14854256.0
2016-09-07,39900,40050,38800,39050,74431,580059.0,14854256.0
2016-09-08,38900,39000,37400,37950,112673,563719.0,14854256.0
2016-09-09,37900,37900,37000,37350,71089,554806.0,14854256.0
2016-09-12,36750,37600,36450,37300,49583,554064.0,14854256.0
2016-09-13,37850,38250,37400,37400,45706,555549.0,14854256.0
2016-09-19,37500,38750,37400,38750,41482,575602.0,14854256.0
2016-09-20,38750,38750,37850,38050,38154,565204.0,14854256.0
2016-09-21,38100,38600,38050,38600,26058,573374.0,14854256.0
2016-09-22,39000,39050,38250,38800,36058,576345.0,14854256.0
2016-09-23,38950,39500,38350,39300,56830,583772.0,14854256.0
2016-09-26,39200,39450,38700,38800,26269,576345.0,14854256.0
2016-09-27,38250,39000,38250,38800,28544,576345.0,14854256.0
2016-09-28,38850,39600,38800,38850,33263,577088.0,14854256.0
2016-09-29,39200,39200,38550,38600,22932,573374.0,14854256.0
2016-09-30,38500,38500,37350,37600,48306,558520.0,14854256.0
2016-10-04,37600,38450,37500,38100,27761,565947.0,14854256.0
2016-10-05,37800,38250,37750,38000,29453,564462.0,14854256.0
2016-10-06,38100,38150,37050,37050,50580,550350.0,14854256.0
2016-10-07,37050,37750,36650,36650,46746,544408.0,14854256.0
2016-10-10,36750,37400,36500,36550,40118,542923.0,14854256.0
2016-10-11,36650,36850,35350,35650,76746,529554.0,14854256.0
2016-10-12,35250,35850,35250,35350,38591,525098.0,14854256.0
2016-10-13,35350,35950,35100,35100,44862,521384.0,14854256.0
2016-10-14,35250,35650,34950,35100,36543,521384.0,14854256.0
2016-10-17,35000,35000,34000,34100,58480,506530.0,14854256.0
2016-10-18,33700,35550,33700,35550,61880,528069.0,14854256.0
2016-10-19,35750,36900,35700,36300,67483,539209.0,14854256.0
2016-10-20,36400,36500,35250,35250,34712,523613.0,14854256.0
2016-10-21,35350,36000,34300,34650,49893,514700.0,14854256.0
2016-10-24,34650,34900,33750,34150,61793,507273.0,14854256.0
2016-10-25,34150,34350,32750,32750,93690,486477.0,14854256.0
2016-10-26,32750,33400,31900,32350,76964,480535.0,14854256.0
2016-10-27,32450,34100,32450,34000,86389,505045.0,14854256.0
2016-10-28,34000,34000,32400,32550,71619,483506.0,14854256.0
2016-10-31,32150,32200,30500,31450,112567,467166.0,14854256.0
2016-11-01,30850,31650,30600,31000,77071,460482.0,14854256.0
2016-11-02,30850,32100,30750,32000,93048,475336.0,14854256.0
2016-11-03,31500,33250,31350,33150,81196,492419.0,14854256.0
2016-11-04,32750,34550,32550,33750,96920,501331.0,14854256.0
2016-11-07,34300,34600,32950,33800,96184,502074.0,14854256.0
2016-11-08,34200,34200,33350,33850,34274,502817.0,14854256.0
2016-11-09,33900,35500,32000,33350,178356,495389.0,14854256.0
2016-11-10,34850,34850,34050,34350,76782,510244.0,14854256.0
2016-11-11,34350,34500,33600,33950,43361,504302.0,14854256.0
2016-11-14,33950,34500,33250,33350,43799,495389.0,14854256.0
2016-11-15,33150,33500,32400,32450,45539,482021.0,14854256.0
2016-11-16,32750,34350,32750,33950,56418,504302.0,14854256.0
2016-11-17,33600,33950,33400,33550,21302,498360.0,14854256.0
2016-11-18,33450,33450,32900,33200,23128,493161.0,14854256.0
2016-11-21,33050,33050,32250,32650,41441,484991.0,14854256.0
2016-11-22,32800,33100,32350,32550,15153,483506.0,14854256.0
2016-11-23,32550,33000,32550,32600,33924,484249.0,14854256.0
2016-11-24,32350,33050,32300,32400,30550,481278.0,14854256.0
2016-11-25,32050,32650,31950,32250,21478,479050.0,14854256.0
2016-11-28,32200,33150,32200,33000,37119,490190.0,14854256.0
2016-11-29,32800,33400,32500,33000,33834,490190.0,14854256.0
2016-11-30,32900,33500,32100,33400,70854,496132.0,14854256.0
2016-12-01,33400,33550,32950,33000,28716,490190.0,14854256.0
2016-12-02,32850,33250,32400,32400,25472,481278.0,14854256.0
2016-12-05,32500,32900,32300,32650,31688,484991.0,14854256.0
2016-12-06,32750,33000,32400,32550,33037,483506.0,14854256.0
2016-12-07,32400,32850,31550,32000,56221,475336.0,14854256.0
2016-12-08,32050,32550,31750,32100,57762,476822.0,14854256.0
2016-12-09,32000,33000,32000,33000,49746,490190.0,14854256.0
2016-12-12,33000,34550,33000,34500,102155,512472.0,14854256.0
2016-12-13,34700,35400,34350,35100,94767,521384.0,14854256.0
2016-12-14,35150,35650,34800,35100,41732,521384.0,14854256.0
2016-12-15,34800,36000,34600,35900,43549,533268.0,14854256.0
2016-12-16,36300,36700,35600,36500,75323,542180.0,14854256.0
2016-12-19,36600,36600,35700,36300,29261,539209.0,14854256.0
2016-12-20,36100,36450,35500,35500,33973,527326.0,14854256.0
2016-12-21,35550,35850,34750,35100,41235,521384.0,14854256.0
2016-12-22,34950,35600,34700,35050,19625,520642.0,14854256.0
2016-12-23,35300,35750,34950,35600,46272,528812.0,14854256.0
2016-12-26,35650,35850,34700,34700,35958,515443.0,14854256.0
2016-12-27,34650,35750,34550,35700,30638,530297.0,14854256.0
2016-12-28,35600,36100,35250,36050,23862,535496.0,14854256.0
2016-12-29,35950,36350,35800,36150,22302,536981.0,14854256.0
2017-01-02,36250,36250,35700,36150,20310,536981.0,14854256.0
2017-01-03,35900,36200,35300,35500,29499,527326.0,14854256.0
2017-01-04,35650,36600,35200,36400,45746,540695.0,14854256.0
2017-01-05,36600,37000,36350,36700,41923,545151.0,14854256.0
2017-01-06,36850,37900,36850,37800,91755,561491.0,14854256.0
2017-01-09,38250,38300,37200,37200,58764,552578.0,14854256.0
2017-01-10,37450,37950,36150,36550,66810,542923.0,14854256.0
2017-01-11,36500,37300,36150,37300,49047,554064.0,14854256.0
2017-01-12,37050,37250,36100,36300,74655,539209.0,14854256.0
2017-01-13,36000,36450,35300,36000,78652,534753.0,14854256.0
2017-01-16,36200,36200,34600,35350,87675,525098.0,14854256.0
2017-01-17,35200,36000,34900,35250,52768,523613.0,14854256.0
2017-01-18,34900,35700,34900,35650,30494,529554.0,14854256.0
2017-01-19,35800,35800,34700,34750,47660,516185.0,14854256.0
2017-01-20,34650,34800,33850,34450,66973,511729.0,14854256.0
2017-01-23,34450,34650,34300,34450,26360,511729.0,14854256.0
2017-01-24,34600,34600,33200,34000,93761,505045.0,14854256.0
2017-01-25,34300,34400,33250,33300,49516,494647.0,14854256.0
2017-01-26,33300,34050,33100,34050,42872,505787.0,14854256.0
2017-01-31,33600,34250,33300,33700,55235,500588.0,14854256.0
2017-02-01,33700,34550,33450,34450,62300,511729.0,14854256.0
2017-02-02,34450,34450,34000,34150,30340,507273.0,14854256.0
2017-02-03,34150,34400,33700,34150,33291,507273.0,14854256.0
2017-02-06,34300,34600,33450,33600,71972,499103.0,14854256.0
2017-02-07,33650,34150,33550,33750,64653,501331.0,14854256.0
2017-02-08,33950,33950,32750,32950,74156,489448.0,14854256.0
2017-02-09,32800,32900,31600,31850,165913,473108.0,14854256.0
2017-02-10,32100,32950,32050,32800,67251,487220.0,14854256.0
2017-02-13,32950,33650,32850,33650,55283,499846.0,14854256.0
2017-02-14,33650,33650,33100,33650,47432,499846.0,14854256.0
2017-02-15,33400,35250,33250,34150,164235,507273.0,14854256.0
2017-02-16,34400,34550,27100,30500,385953,453055.0,14854256.0
2017-02-17,30950,31250,29750,30350,343896,450827.0,14854256.0
2017-02-20,30450,30650,29650,29800,137038,442657.0,14854256.0
2017-02-21,29900,30100,28350,28900,269505,429288.0,14854256.0
2017-02-22,28950,29250,28100,28300,145957,420375.0,14854256.0
2017-02-23,28500,29300,28500,28550,150676,424089.0,14854256.0
2017-02-24,28550,28850,27800,28150,153705,418147.0,14854256.0
2017-02-27,28250,28550,28050,28250,82903,419633.0,14854256.0
2017-02-28,28250,29100,26950,27900,230603,414434.0,14854256.0
2017-03-02,28250,28350,27450,27850,91976,413691.0,14854256.0
2017-03-03,27700,27850,26650,27150,128175,403293.0,14854256.0
2017-03-06,27250,27850,27000,27600,94691,409977.0,14854256.0
2017-03-07,27750,28350,27650,28000,78133,415919.0,14854256.0
2017-03-08,27900,28150,27300,27450,87209,407749.0,14854256.0
2017-03-09,27650,28100,27450,27500,107490,408492.0,14854256.0
2017-03-10,27450,27750,27300,27500,54536,408492.0,14854256.0
2017-03-13,27500,27700,27200,27250,106460,404778.0,14854256.0
2017-03-14,27250,27450,26200,26250,251531,389924.0,14854256.0
2017-03-15,26500,26500,25150,25250,239754,375070.0,14854256.0
2017-03-16,25400,25550,24950,25250,170132,375070.0,14854256.0
2017-03-17,25400,25850,25350,25600,131659,380269.0,14854256.0
2017-03-20,25800,25850,25000,25200,86718,374327.0,14854256.0
2017-03-21,25300,26400,25300,26400,181826,392152.0,14854256.0
2017-03-22,26400,26450,25850,26200,58060,389182.0,14854256.0
2017-03-23,26400,26550,25750,26250,84261,389924.0,14854256.0
2017-03-24,26550,26550,25800,26050,98323,386953.0,14854256.0
2017-03-27,26100,26500,26000,26200,66972,389182.0,14854256.0
2017-03-28,26300,26450,26050,26400,40891,392152.0,14854256.0
2017-03-29,26450,26700,26200,26550,64652,394380.0,14854256.0
2017-03-30,26350,26750,26300,26550,35501,394380.0,14854256.0
2017-03-31,26550,28100,26450,28050,272603,416662.0,14854256.0
2017-04-03,28350,28800,28100,28700,187390,426317.0,14854256.0
2017-04-04,28800,29700,28300,29250,217072,434487.0,14854256.0
2017-04-05,29250,29450,28600,29300,110594,435230.0,14854256.0
2017-04-06,29400,29400,28550,29300,94898,435230.0,14854256.0
2017-04-07,29200,29300,28650,28950,67849,430031.0,14854256.0
2017-04-10,29200,29250,28300,28350,70017,421118.0,14854256.0
2017-04-11,28800,29200,28350,29150,79403,433002.0,14854256.0
2017-04-12,29150,29450,28850,29400,50605,436715.0,14854256.0
2017-04-13,29200,29800,29200,29650,57145,440429.0,14854256.0
2017-04-14,29550,29950,29350,29350,46272,435972.0,14854256.0
2017-04-17,29250,29800,29250,29650,46986,440429.0,14854256.0
2017-04-18,29900,30400,29700,30350,88193,450827.0,14854256.0
2017-04-19,30200,31700,30200,31500,193487,467909.0,14854256.0
2017-04-20,31650,31650,30800,31200,122343,463453.0,14854256.0
2017-04-21,31600,31600,30650,30950,84234,459739.0,14854256.0
2017-04-24,30800,30800,30050,30600,90454,454540.0,14854256.0
2017-04-25,30600,31100,30150,30350,64281,450827.0,14854256.0
2017-04-26,30450,31000,29950,30000,77661,445628.0,14854256.0
2017-04-27,30200,30400,29550,30050,69202,446370.0,14854256.0
2017-04-28,29850,30100,29150,29200,72788,433744.0,14854256.0
2017-05-02,29200,29550,28800,28850,55211,428545.0,14854256.0
2017-05-04,29200,30650,29200,30250,181777,449341.0,14854256.0
2017-05-08,30250,30850,30150,30450,110014,452312.0,14854256.0
2017-05-10,30500,30550,29800,29850,67864,443400.0,14854256.0
2017-05-11,29600,30150,29600,30050,54632,446370.0,14854256.0
2017-05-12,30200,30200,29550,29650,42039,440429.0,14854256.0
2017-05-15,29500,29600,29000,29050,65478,431516.0,14854256.0
2017-05-16,29150,29200,27650,28000,165779,415919.0,14854256.0
2017-05-17,28200,28600,27650,27750,94982,412206.0,14854256.0
2017-05-18,27100,27500,26600,27100,160129,402550.0,14854256.0
2017-05-19,27100,28150,26900,27800,86138,412948.0,14854256.0
2017-05-22,28350,28500,27850,28150,72842,418147.0,14854256.0
2017-05-23,28150,28800,28000,28650,109028,425574.0,14854256.0
2017-05-24,28900,29250,28550,28550,90099,424089.0,14854256.0
2017-05-25,28550,29150,28200,28500,69131,423346.0,14854256.0
2017-05-26,28600,28900,28400,28700,43697,426317.0,14854256.0
2017-05-29,29000,29000,28500,28650,48008,425574.0,14854256.0
2017-05-30,28500,29600,28400,29450,123306,437458.0,14854256.0
2017-05-31,29400,29850,29250,29800,83914,442657.0,14854256.0
2017-06-01,29850,30300,29400,29800,75474,442657.0,14854256.0
2017-06-02,30100,30250,29350,29800,98652,442657.0,14854256.0
2017-06-05,29800,30200,29450,29600,81881,439686.0,14854256.0
2017-06-07,29600,29900,29150,29650,70454,440429.0,14854256.0
2017-06-08,29550,30750,29550,30350,144529,450827.0,14854256.0
2017-06-09,30400,31800,30200,31600,304642,469394.0,14854256.0
2017-06-12,32000,32350,31200,31200,153025,463453.0,14854256.0
2017-06-13,31250,31600,30700,31450,119081,467166.0,14854256.0
2017-06-14,31600,31650,30550,30900,116097,458997.0,14854256.0
2017-06-15,31000,31150,30250,31150,101906,462710.0,14854256.0
2017-06-16,31200,31200,30600,30850,45753,458254.0,14854256.0
2017-06-19,30850,31000,30150,30250,61879,449341.0,14854256.0
2017-06-20,30300,30500,29650,29750,60669,441914.0,14854256.0
2017-06-21,29700,30150,29450,30000,38848,445628.0,14854256.0
2017-06-22,30200,30250,29350,30250,80932,449341.0,14854256.0
2017-06-23,30250,30350,29350,29550,85206,438943.0,14854256.0
2017-06-26,29700,29700,29000,29050,64865,431516.0,14854256.0
2017-06-27,29050,29500,29050,29300,34786,435230.0,14854256.0
2017-06-28,29300,29350,28800,28800,63474,427803.0,14854256.0
2017-06-29,29050,29050,28250,28400,48556,421861.0,14854256.0
2017-06-30,28400,28550,27600,27950,98629,415176.0,14854256.0
2017-07-03,27950,28950,27700,28750,61006,427060.0,14854256.0
2017-07-04,28450,28950,28450,28450,32169,422604.0,14854256.0
2017-07-05,28500,28700,28000,28500,24823,423346.0,14854256.0
2017-07-06,28750,28800,28350,28650,18240,425574.0,14854256.0
2017-07-07,28650,28900,28500,28800,30880,427803.0,14854256.0
2017-07-10,28700,28700,27500,27700,120251,411463.0,14854256.0
2017-07-11,28750,30050,28550,29400,328775,436715.0,14854256.0
2017-07-12,29650,30450,29500,29800,174538,442657.0,14854256.0
2017-07-13,29950,29950,29200,29650,69845,440429.0,14854256.0
2017-07-14,29750,30750,29700,30700,158118,456026.0,14854256.0
2017-07-17,30950,31350,30000,30350,146766,450827.0,14854256.0
2017-07-18,30300,30900,29850,30500,81384,453055.0,14854256.0
2017-07-19,30500,30750,30000,30350,52410,450827.0,14854256.0
2017-07-20,30600,31450,30450,31350,157863,465681.0,14854256.0
2017-07-21,31750,31750,30500,30700,95741,456026.0,14854256.0
2017-07-24,31200,32150,31050,31900,233760,473851.0,14854256.0
2017-07-25,31900,32250,31100,32000,138053,475336.0,14854256.0
2017-07-26,32150,32600,31250,31700,101271,470880.0,14854256.0
2017-07-27,31750,32000,30900,31500,70678,467909.0,14854256.0
2017-07-28,31300,31300,30450,30700,80417,456026.0,14854256.0
2017-07-31,30400,31450,30400,31000,65963,460482.0,14854256.0
2017-08-01,31350,31350,30650,31200,44600,463453.0,14854256.0
2017-08-02,31250,31600,31150,31200,43369,463453.0,14854256.0
2017-08-03,31300,31300,29550,30300,88637,450084.0,14854256.0
2017-08-04,29800,30300,29550,29550,39839,438943.0,14854256.0
2017-08-07,29450,30850,29350,30800,87357,457511.0,14854256.0
2017-08-08,30750,31650,30250,31550,125358,468652.0,14854256.0
2017-08-09,31300,31550,30150,30300,107594,450084.0,14854256.0
2017-08-10,30900,32200,30400,30950,302625,459739.0,14854256.0
2017-08-11,30100,30850,30000,30400,59813,451569.0,14854256.0
2017-08-14,30700,30900,29950,30200,54755,448599.0,14854256.0
2017-08-16,30450,30850,30400,30500,41963,453055.0,14854256.0
2017-08-17,31100,32350,30750,32350,287457,480535.0,14854256.0
2017-08-18,32050,33350,32000,32850,218055,487962.0,14854256.0
2017-08-21,32900,33150,32500,33000,97990,490190.0,14854256.0
2017-08-22,33000,33300,32400,32950,116849,489448.0,14854256.0
2017-08-23,33200,33300,32500,32700,99157,485734.0,14854256.0
2017-08-24,32550,32850,32000,32700,113912,485734.0,14854256.0
2017-08-25,32850,32850,32350,32800,66271,487220.0,14854256.0
2017-08-28,32950,34000,32950,33800,267879,502074.0,14854256.0
2017-08-29,33700,34150,33050,33800,157937,502074.0,14854256.0
2017-08-30,33800,33950,33300,33400,87972,496132.0,14854256.0
2017-08-31,33800,33800,32500,32550,124058,483506.0,14854256.0
2017-09-01,32650,33100,32350,32400,66074,481278.0,14854256.0
2017-09-04,31400,32250,31250,31550,94542,468652.0,14854256.0
2017-09-05,31850,32000,30950,32000,62609,475336.0,14854256.0
2017-09-06,32000,32350,31650,32000,53960,475336.0,14854256.0
2017-09-07,32100,32350,32000,32150,34989,477564.0,14854256.0
2017-09-08,32150,32200,31000,31250,82452,464196.0,14854256.0
2017-09-11,31450,32000,30700,31700,104752,470880.0,14854256.0
2017-09-12,31850,31850,31200,31350,47981,465681.0,14854256.0
2017-09-13,31500,31500,30550,30700,78295,456026.0,14854256.0
2017-09-14,30700,30850,30200,30850,83300,458254.0,14854256.0
2017-09-15,30500,30850,30200,30300,71762,450084.0,14854256.0
2017-09-18,30400,30500,29800,29950,115460,444885.0,14854256.0
2017-09-19,29850,30100,29100,29100,139301,432259.0,14854256.0
2017-09-20,29200,29900,28850,28850,108476,428545.0,14854256.0
2017-09-21,28900,29200,27950,28000,112667,415919.0,14854256.0
2017-09-22,28000,28200,26900,27000,132492,401065.0,14854256.0
2017-09-25,27050,27050,25900,26450,118934,392895.0,14854256.0
2017-09-26,26050,27200,26050,26700,67684,396609.0,14854256.0
2017-09-27,26950,27300,26700,27150,43762,403293.0,14854256.0
2017-09-28,27200,27350,26900,27100,35294,402550.0,14854256.0
2017-09-29,27300,27450,26800,27300,35092,405521.0,14854256.0
2017-10-10,27600,28000,27350,27500,82579,408492.0,14854256.0
2017-10-11,27700,28000,27000,27700,73452,411463.0,14854256.0
2017-10-12,27800,28100,27550,27750,48818,412206.0,14854256.0
2017-10-13,28000,28000,26900,26900,70759,399579.0,14854256.0
2017-10-16,26900,27900,26800,27900,68205,414434.0,14854256.0
2017-10-17,27750,29050,27750,28500,105552,423346.0,14854256.0
2017-10-18,28350,28850,28100,28550,55530,424089.0,14854256.0
2017-10-19,28400,29850,28400,29700,134877,441171.0,14854256.0
2017-10-20,29900,30450,29800,29900,94110,444142.0,14854256.0
2017-10-23,30000,30000,29100,29400,55357,436715.0,14854256.0
2017-10-24,29050,30300,29000,29950,54430,444885.0,14854256.0
2017-10-25,30450,30500,29750,30150,41051,447856.0,14854256.0
2017-10-26,30200,30250,29450,29500,43113,438201.0,14854256.0
2017-10-27,29900,30200,29550,30050,34323,446370.0,14854256.0
2017-10-30,30200,30250,29500,29600,49996,439686.0,14854256.0
2017-10-31,29600,29900,29050,29150,44000,433002.0,14854256.0
2017-11-01,29050,29050,28650,28900,71281,429288.0,14854256.0
2017-11-02,28950,29650,28850,29350,33715,435972.0,14854256.0
2017-11-03,29050,29200,28750,29100,45216,432259.0,14854256.0
2017-11-06,29400,31750,29300,31700,261477,470880.0,14854256.0
2017-11-07,32100,32200,31500,32000,146068,475336.0,14854256.0
2017-11-08,32050,32400,31400,32400,104312,481278.0,14854256.0
2017-11-09,32100,32450,31450,31900,100870,473851.0,14854256.0
2017-11-10,31850,33050,31650,32500,141767,482763.0,14854256.0
2017-11-13,32700,33150,31950,33100,108975,491676.0,14854256.0
2017-11-14,33200,34950,33200,34750,337473,516185.0,14854256.0
2017-11-15,34800,35900,34350,35550,329944,528069.0,14854256.0
2017-11-16,35350,36300,34300,36000,207725,534753.0,14854256.0
2017-11-17,35500,35550,33450,33450,244761,496875.0,14854256.0
2017-11-20,33450,34300,33300,34000,99372,505045.0,14854256.0
2017-11-21,34200,34250,32500,32950,136570,489448.0,14854256.0
2017-11-22,33100,33250,32250,32800,87114,487220.0,14854256.0
2017-11-23,33100,33600,32500,33600,86126,499103.0,14854256.0
2017-11-24,33600,33600,33050,33050,62993,490933.0,14854256.0
2017-11-27,33300,33850,32700,33200,63949,493161.0,14854256.0
2017-11-28,33200,33950,33100,33100,122015,491676.0,14854256.0
2017-11-29,32900,34000,32900,33900,162182,503559.0,14854256.0
2017-11-30,34250,34250,32500,32500,119830,482763.0,14854256.0
2017-12-01,32700,33800,31500,33450,111047,496875.0,14854256.0
2017-12-04,33450,34700,33250,33250,154930,493904.0,14854256.0
2017-12-05,33550,33800,32750,32950,45547,489448.0,14854256.0
2017-12-06,33200,33500,32250,32250,76633,479050.0,14854256.0
2017-12-07,32450,32850,30800,30900,114508,458997.0,14854256.0
2017-12-08,31050,31500,30600,30850,70904,458254.0,14854256.0
2017-12-11,30950,32150,30750,32150,55226,477564.0,14854256.0
2017-12-12,32150,32250,31450,31950,38443,474593.0,14854256.0
2017-12-13,31900,32700,31900,32250,41301,479050.0,14854256.0
2017-12-14,32550,32700,31250,31250,100674,464196.0,14854256.0
2017-12-15,31350,31800,31200,31650,36812,470137.0,14854256.0
2017-12-18,31800,32100,31300,31450,50898,467166.0,14854256.0
2017-12-19,31450,31900,31350,31600,52410,469394.0,14854256.0
2017-12-20,31550,31650,30850,31600,51516,469394.0,14854256.0
2017-12-21,31600,32000,31000,31100,37859,461967.0,14854256.0
2017-12-22,31100,33100,31100,32950,108649,489448.0,14854256.0
2017-12-26,33350,34100,33100,33700,98238,500588.0,14854256.0
2017-12-27,33700,34150,32800,33950,80714,504302.0,14854256.0
2017-12-28,34000,34250,33800,34050,53729,505787.0,14854256.0
2018-01-02,33850,34050,33100,33650,51640,499846.0,14854256.0
2018-01-03,33450,34000,32700,33000,80881,490190.0,14854256.0
2018-01-04,33050,33300,31300,31550,121367,468652.0,14854256.0
2018-01-05,31350,32100,31350,31800,64772,472365.0,14854256.0
2018-01-08,31950,32050,31100,31500,93893,467909.0,14854256.0
2018-01-09,32300,33200,32200,32450,150962,482021.0,14854256.0
2018-01-10,32800,33100,32350,32700,53186,485734.0,14854256.0
2018-01-11,33000,34100,32600,34000,193064,505045.0,14854256.0
2018-01-12,34050,35000,33550,34700,196568,515443.0,14854256.0
2018-01-15,35250,37350,34800,37350,545155,554806.0,14854256.0
2018-01-16,37500,39550,37000,37600,420281,558520.0,14854256.0
2018-01-17,37800,38850,36150,37000,230999,549607.0,14854256.0
2018-01-18,37200,37500,36200,36750,140685,545894.0,14854256.0
2018-01-19,37250,38800,37150,38150,242725,566690.0,14854256.0
2018-01-22,38850,39450,37700,39350,163469,584515.0,14854256.0
2018-01-23,39450,39600,38500,39500,168550,586743.0,14854256.0
2018-01-24,39550,39900,38200,39100,120105,580801.0,14854256.0
2018-01-25,39700,40200,38700,39150,81780,581544.0,14854256.0
2018-01-26,39150,39850,38400,38800,73736,576345.0,14854256.0
2018-01-29,38850,39200,37450,38000,122283,564462.0,14854256.0
2018-01-30,37900,38250,36950,37450,104094,556292.0,14854256.0
2018-01-31,36750,38150,36750,37950,117555,563719.0,14854256.0
2018-02-01,37650,38600,37650,37700,95446,560005.0,14854256.0
2018-02-02,38300,38300,36600,37200,85361,552578.0,14854256.0
2018-02-05,36250,36700,35250,35250,86338,523613.0,14854256.0
2018-02-06,34000,36600,33500,36200,135567,537724.0,14854256.0
2018-02-07,36900,39000,36200,37150,236220,551836.0,14854256.0
2018-02-08,37550,38650,37300,38350,172993,569661.0,14854256.0
2018-02-09,36700,37700,36450,37200,99574,552578.0,14854256.0
2018-02-12,37450,39200,37050,38000,143062,564462.0,14854256.0
2018-02-13,38550,38600,37000,37000,101575,549607.0,14854256.0
2018-02-14,36950,37800,35650,37800,89392,561491.0,14854256.0
2018-02-19,38250,38500,36600,38500,68382,571889.0,14854256.0
2018-02-20,38450,38550,37500,37600,66091,558520.0,14854256.0
2018-02-21,37550,38450,37500,38300,40480,568918.0,14854256.0
2018-02-22,38200,38200,37000,37400,56475,555549.0,14854256.0
2018-02-23,37250,38850,37250,38850,83277,577088.0,14854256.0
2018-02-26,39250,41600,39250,41150,291783,611253.0,14854256.0
2018-02-27,41200,41350,40150,41000,107978,609024.0,14854256.0
2018-02-28,40400,40850,39700,40550,107787,602340.0,14854256.0
2018-03-02,39750,41450,39750,41000,118373,609024.0,14854256.0
2018-03-05,40550,41000,39250,39300,109815,583772.0,14854256.0
2018-03-06,39650,40500,39600,40200,76470,597141.0,14854256.0
2018-03-07,40250,41300,39500,39650,72943,588971.0,14854256.0
2018-03-08,39650,40900,39500,39650,58429,588971.0,14854256.0
2018-03-09,39650,41150,39650,40850,60442,606796.0,14854256.0
2018-03-12,41400,41450,39600,39850,146102,591942.0,14854256.0
2018-03-13,39850,40000,39200,39600,61869,588229.0,14854256.0
2018-03-14,39250,39850,39200,39500,56699,586743.0,14854256.0
2018-03-15,39850,40500,39650,40200,79437,597141.0,14854256.0
2018-03-16,40300,40300,38350,38350,239148,569661.0,14854256.0
2018-03-19,38400,38750,38050,38250,53672,568175.0,14854256.0
2018-03-20,38050,38500,37200,38500,110368,571889.0,14854256.0
2018-03-21,38500,38500,37500,37500,91775,557035.0,14854256.0
2018-03-22,37550,38350,37550,37800,105714,561491.0,14854256.0
2018-03-23,37000,38100,35000,35400,211045,525841.0,14854256.0
2018-03-26,35050,37800,35050,37750,145733,560748.0,14854256.0
2018-03-27,38650,38750,37700,37700,102322,560005.0,14854256.0
2018-03-28,37700,38250,36900,37700,71203,560005.0,14854256.0
2018-03-29,38150,40000,37500,40000,183621,594170.0,14854256.0
2018-03-30,40000,40100,39200,39750,69263,590457.0,14854256.0
2018-04-02,39750,40050,38900,39450,61202,586000.0,14854256.0
2018-04-03,38800,39450,38200,38600,58214,573374.0,14854256.0
2018-04-04,38600,38700,37100,37650,97409,559263.0,14854256.0
2018-04-05,38200,38450,37500,37600,38022,558520.0,14854256.0
2018-04-06,37600,38150,36700,38150,39502,566690.0,14854256.0
2018-04-09,38050,38050,37100,37500,50579,557035.0,14854256.0
2018-04-10,37300,38250,37050,37850,41794,562234.0,14854256.0
2018-04-11,37950,37950,37000,37050,74091,550350.0,14854256.0
2018-04-12,37450,38500,37100,37750,96841,560748.0,14854256.0
2018-04-13,38050,38350,37700,38250,56919,568175.0,14854256.0
2018-04-16,38600,38600,37350,37500,60349,557035.0,14854256.0
2018-04-17,38050,39750,38000,39700,190865,589714.0,14854256.0
2018-04-18,39700,40700,38900,39350,170246,584515.0,14854256.0
2018-04-19,39000,42850,39000,42500,398655,631306.0,14854256.0
