쎄트렉아이(099320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-08-30,14839,15091,14562,14713,12582,106872.0,3659990.0
2018-08-31,14738,14788,14360,14713,11523,106872.0,3659990.0
2018-09-03,14612,15267,14587,14915,14077,108336.0,3659990.0
2018-09-04,15091,15317,14738,15167,15536,110166.0,3659990.0
2018-09-05,15116,15569,14990,15318,20269,111264.0,3659990.0
2018-09-06,15317,15519,15166,15368,11430,111630.0,3659990.0
2018-09-07,15443,15443,14839,15091,24193,109617.0,3659990.0
2018-09-10,15091,15166,14839,15167,7963,110166.0,3659990.0
2018-09-11,15166,15191,14813,14990,10343,108885.0,3659990.0
2018-09-12,15015,15091,14536,14764,13765,107238.0,3659990.0
2018-09-13,14738,14939,14461,14915,11626,108336.0,3659990.0
2018-09-14,14713,15393,14713,15242,21777,110715.0,3659990.0
2018-09-17,15242,15343,14889,15116,20127,109800.0,3659990.0
2018-09-18,15040,15695,14713,15570,35244,113094.0,3659990.0
2018-09-19,15368,16779,15368,16124,69888,117120.0,3659990.0
2018-09-20,16224,16224,15544,15545,33901,112911.0,3659990.0
2018-09-21,15468,15897,15468,15822,13285,114924.0,3659990.0
2018-09-27,15821,16577,15620,16300,45477,118401.0,3659990.0
2018-09-28,16325,16325,15620,15922,31276,115656.0,3659990.0
2018-10-01,15947,16199,15443,15620,21267,113460.0,3659990.0
2018-10-02,15620,15872,14990,15267,22750,110898.0,3659990.0
2018-10-04,15393,15393,14687,15041,20009,109251.0,3659990.0
2018-10-05,14612,15091,14486,14764,13462,107238.0,3659990.0
2018-10-08,14738,14939,14133,14260,15377,103578.0,3659990.0
2018-10-10,14083,14310,12622,12622,78163,91683.0,3659990.0
2018-10-11,12093,12521,11463,11463,50780,83265.0,3659990.0
2018-10-12,11589,12143,11437,12118,43198,88023.0,3659990.0
2018-10-15,12193,12445,11815,11841,18682,86010.0,3659990.0
2018-10-16,11941,12874,11941,12597,28190,91500.0,3659990.0
2018-10-17,12697,13201,12647,13025,12537,94611.0,3659990.0
2018-10-18,12269,12722,12118,12547,23409,91134.0,3659990.0
2018-10-19,12546,13000,12294,12924,14644,93879.0,3659990.0
2018-10-22,12899,13151,12596,13025,8985,94611.0,3659990.0
2018-10-23,13050,13050,12344,12622,8672,91683.0,3659990.0
2018-10-24,12748,12748,11639,11917,28885,86559.0,3659990.0
2018-10-25,11362,12042,11060,11514,19879,83631.0,3659990.0
2018-10-26,11740,12067,10782,11136,36175,80886.0,3659990.0
2018-10-29,11160,11513,10631,10632,20369,77226.0,3659990.0
2018-10-30,10253,11160,10228,11060,28083,80337.0,3659990.0
2018-10-31,10959,11513,10959,11438,10159,83082.0,3659990.0
2018-11-01,11563,11740,11286,11413,7369,82899.0,3659990.0
2018-11-02,11437,11866,11437,11866,6314,86193.0,3659990.0
2018-11-05,11916,12067,11463,11640,13772,84546.0,3659990.0
2018-11-06,11841,11841,11437,11488,5855,83448.0,3659990.0
2018-11-07,11563,11689,11160,11262,10532,81801.0,3659990.0
2018-11-08,11513,11715,11261,11690,15230,84912.0,3659990.0
2018-11-09,11740,11740,11236,11438,11170,83082.0,3659990.0
2018-11-12,11412,11639,11362,11488,8671,83448.0,3659990.0
2018-11-13,11488,11639,11135,11564,6130,83997.0,3659990.0
2018-11-14,11589,11866,11437,11715,11964,85095.0,3659990.0
2018-11-15,11639,11891,11463,11514,9226,83631.0,3659990.0
2018-11-16,11639,12445,11563,12244,23129,88938.0,3659990.0
2018-11-19,12344,12924,12042,12874,18432,93513.0,3659990.0
2018-11-20,12622,13000,12445,12698,12257,92232.0,3659990.0
2018-11-21,12395,13251,12370,13151,21933,95526.0,3659990.0
2018-11-22,13251,13377,12974,13126,10249,95343.0,3659990.0
2018-11-23,13050,13377,12899,13126,13463,95343.0,3659990.0
2018-11-26,13125,13201,12722,13050,11806,94794.0,3659990.0
2018-11-27,13025,13100,12571,12572,15003,91317.0,3659990.0
2018-11-28,12672,12672,12395,12521,20431,90951.0,3659990.0
2018-11-29,12722,12823,12218,12521,24283,90951.0,3659990.0
2018-11-30,12596,12596,12168,12244,9514,88938.0,3659990.0
2018-12-03,12319,12546,12168,12471,5924,90585.0,3659990.0
2018-12-04,12395,12571,12193,12521,8420,90951.0,3659990.0
2018-12-05,12672,12672,12143,12143,14805,88206.0,3659990.0
2018-12-06,12193,12344,11740,11816,17849,85827.0,3659990.0
2018-12-07,11715,12193,11715,11791,5318,85644.0,3659990.0
2018-12-10,11841,11841,11337,11337,9419,82350.0,3659990.0
2018-12-11,11387,13529,11286,12143,98576,88206.0,3659990.0
2018-12-12,11941,12193,11916,12143,8905,88206.0,3659990.0
2018-12-13,12017,12168,11967,12143,9465,88206.0,3659990.0
2018-12-14,12017,12143,11941,12043,6031,87474.0,3659990.0
2018-12-17,11992,11992,11614,11740,8008,85278.0,3659990.0
2018-12-18,11589,12017,11513,11816,5972,85827.0,3659990.0
2018-12-19,11740,12168,11715,11891,4817,86376.0,3659990.0
2018-12-20,11841,12017,11715,11917,4390,86559.0,3659990.0
2018-12-21,11916,12093,11866,11967,3744,86925.0,3659990.0
2018-12-24,11992,12269,11916,11967,8323,86925.0,3659990.0
2018-12-26,11916,12067,11639,11791,6626,85644.0,3659990.0
2018-12-27,12118,12546,11815,12395,15368,90036.0,3659990.0
2018-12-28,12445,12672,12395,12471,5309,90585.0,3659990.0
2019-01-02,12496,12546,12319,12345,5064,89670.0,3659990.0
2019-01-03,12344,12344,11866,12068,6204,87657.0,3659990.0
2019-01-04,12168,12596,11916,12521,8863,90951.0,3659990.0
2019-01-07,12521,12672,12420,12572,4798,91317.0,3659990.0
2019-01-08,12571,12596,12294,12597,2908,91500.0,3659990.0
2019-01-09,12596,12798,12445,12672,9662,92049.0,3659990.0
2019-01-10,12848,12924,12647,12798,13030,92964.0,3659990.0
2019-01-11,12899,13100,12697,12950,9131,94062.0,3659990.0
2019-01-14,12974,13277,12974,13076,6273,94977.0,3659990.0
2019-01-15,13529,13529,12294,12975,9228,94245.0,3659990.0
2019-01-16,12899,12949,12496,12748,9387,92598.0,3659990.0
2019-01-17,12773,12974,12647,12748,7992,92598.0,3659990.0
2019-01-18,12899,13176,12748,13050,11963,94794.0,3659990.0
2019-01-21,13050,13050,12647,12824,8714,93147.0,3659990.0
2019-01-22,12823,12949,12521,12824,6554,93147.0,3659990.0
2019-01-23,12798,12798,12596,12723,4877,92415.0,3659990.0
2019-01-24,12899,12899,12622,12748,5641,92598.0,3659990.0
2019-01-25,12899,12924,12672,12748,6556,92598.0,3659990.0
2019-01-28,12874,12899,12672,12748,5803,92598.0,3659990.0
2019-01-29,12748,15468,12546,14411,334758,104676.0,3659990.0
2019-01-30,14410,14965,14335,14612,55039,106140.0,3659990.0
2019-01-31,14914,15267,14461,14915,45114,108336.0,3659990.0
2019-02-01,15065,16527,15040,16527,79880,120048.0,3659990.0
2019-02-07,16854,17182,16124,17081,69417,124074.0,3659990.0
2019-02-08,16728,17031,16375,16426,41941,119316.0,3659990.0
2019-02-11,16124,16527,15872,15872,41149,115290.0,3659990.0
2019-02-12,15443,16426,15217,16250,59250,118035.0,3659990.0
2019-02-13,16250,16950,15650,15750,77094,57645.0,3659990.0
2019-02-14,15750,15950,15250,15600,16887,57096.0,3659990.0
2019-02-15,15600,15700,15000,15100,15653,55266.0,3659990.0
2019-02-18,15250,15400,14850,15150,20141,55449.0,3659990.0
2019-02-19,15300,15300,14850,15000,11165,54900.0,3659990.0
2019-02-20,15000,15100,14700,15000,10811,54900.0,3659990.0
2019-02-21,15000,15100,14800,15000,14950,54900.0,3659990.0
2019-02-22,15000,15600,14850,15150,16062,55449.0,3659990.0
2019-02-25,15400,16500,15350,16100,26398,58926.0,3659990.0
2019-02-26,16100,16250,15700,15700,12944,57462.0,3659990.0
2019-02-27,16200,16200,15800,15950,10461,58377.0,3659990.0
2019-02-28,16000,19200,15950,16500,338423,60390.0,3659990.0
2019-03-04,16800,17400,16600,16850,54743,61671.0,3659990.0
2019-03-05,16500,17150,16200,17150,46890,62769.0,3659990.0
2019-03-06,17250,17250,16600,16650,25942,60939.0,3659990.0
2019-03-07,16200,17450,16200,16300,98968,118476.0,7268487.0
2019-03-08,16300,19150,16200,16800,453695,122111.0,7268487.0
2019-03-11,16850,17200,16250,16600,97927,120657.0,7268487.0
2019-03-12,16550,16900,16300,16350,44893,118840.0,7268487.0
2019-03-13,16150,16350,15400,15500,70312,112662.0,7268487.0
2019-03-14,15500,16150,15150,15700,39282,114115.0,7268487.0
2019-03-15,15700,15850,15200,15400,33578,111935.0,7268487.0
2019-03-18,15400,15800,15000,15000,38773,109027.0,7268487.0
2019-03-19,15050,15200,14800,14900,31165,108300.0,7268487.0
2019-03-20,14800,14950,14200,14500,78318,105393.0,7268487.0
2019-03-21,14550,15200,14400,15150,40796,110118.0,7268487.0
2019-03-22,15050,16200,14800,15700,67204,114115.0,7268487.0
2019-03-25,15450,15950,15350,15600,28214,113388.0,7268487.0
2019-03-26,15600,16300,15600,16250,45536,118113.0,7268487.0
2019-03-27,16300,16850,16100,16350,60005,118840.0,7268487.0
2019-03-28,16350,16850,16050,16350,32965,118840.0,7268487.0
2019-03-29,16350,16650,15750,15800,26009,114842.0,7268487.0
2019-04-01,16000,16150,15800,16000,16921,116296.0,7268487.0
2019-04-02,16400,16400,15900,16000,9985,116296.0,7268487.0
2019-04-03,16050,16200,15600,15900,24817,115569.0,7268487.0
2019-04-04,15900,16000,15600,15750,15505,114479.0,7268487.0
2019-04-05,15750,16000,15300,15550,24411,113025.0,7268487.0
2019-04-08,15550,16050,15350,15950,28165,115932.0,7268487.0
2019-04-09,16050,16450,15900,16200,28708,117749.0,7268487.0
2019-04-10,16200,16300,15900,16050,13175,116659.0,7268487.0
2019-04-11,16050,16200,15550,15700,34849,114115.0,7268487.0
2019-04-12,15700,15950,15500,15700,38101,114115.0,7268487.0
2019-04-15,15800,15900,15400,15700,26894,114115.0,7268487.0
2019-04-16,15600,15900,15400,15500,19404,112662.0,7268487.0
2019-04-17,15500,16650,15400,16500,101645,119930.0,7268487.0
2019-04-18,16700,17050,16100,16350,63574,118840.0,7268487.0
2019-04-19,16350,16700,16200,16550,33586,120293.0,7268487.0
2019-04-22,16550,17150,16550,16900,74711,122837.0,7268487.0
2019-04-23,16800,17100,16350,16700,36908,121384.0,7268487.0
2019-04-24,16650,16950,16500,16800,27592,122111.0,7268487.0
2019-04-25,16800,16850,16600,16800,13489,122111.0,7268487.0
2019-04-26,16800,16800,16400,16400,24264,119203.0,7268487.0
2019-04-29,16800,17000,16600,16850,36009,122474.0,7268487.0
2019-04-30,16850,18800,16600,18800,330565,136648.0,7268487.0
2019-05-02,18850,19200,18150,18750,210378,136284.0,7268487.0
2019-05-03,18750,19850,18300,19400,268526,141009.0,7268487.0
2019-05-07,19350,19850,18850,19300,103163,140282.0,7268487.0
2019-05-08,19100,20200,18850,20150,165003,146460.0,7268487.0
2019-05-09,20150,20500,19150,19450,160594,141372.0,7268487.0
2019-05-10,19500,20400,19300,20400,173692,148277.0,7268487.0
2019-05-13,20550,22000,20200,20850,291095,151548.0,7268487.0
2019-05-14,20600,21750,20150,21500,151692,156272.0,7268487.0
2019-05-15,21300,22000,20400,21650,159263,157363.0,7268487.0
2019-05-16,21500,21650,20600,20750,67993,150821.0,7268487.0
2019-05-17,20850,21150,19750,19800,86436,143916.0,7268487.0
2019-05-20,20050,21400,19650,21100,162507,153365.0,7268487.0
2019-05-21,21250,21450,19650,19750,137652,143553.0,7268487.0
2019-05-22,19750,20750,19750,20450,60334,148641.0,7268487.0
2019-05-23,20200,21200,20000,20100,71971,146097.0,7268487.0
2019-05-24,20000,20400,19600,19900,42262,144643.0,7268487.0
2019-05-27,19450,20450,19450,20250,58255,147187.0,7268487.0
2019-05-28,20400,20850,19950,20650,78586,150094.0,7268487.0
2019-05-29,20750,20750,20000,20200,46202,146823.0,7268487.0
2019-05-30,20600,20600,19650,20000,55224,145370.0,7268487.0
2019-05-31,19900,21650,19750,21550,143229,156636.0,7268487.0
2019-06-03,21550,22800,20800,20800,382475,151185.0,7268487.0
2019-06-04,21100,21250,20000,20800,164523,151185.0,7268487.0
2019-06-05,21000,22600,20650,22350,196256,162451.0,7268487.0
2019-06-07,22650,22800,21950,22200,112319,161360.0,7268487.0
2019-06-10,22200,22700,21750,21850,66229,158816.0,7268487.0
2019-06-11,21900,22200,21300,21400,59562,155546.0,7268487.0
2019-06-12,21550,22200,21200,21300,50671,154819.0,7268487.0
2019-06-13,21200,21550,20500,20750,116094,150821.0,7268487.0
2019-06-14,20750,21000,20050,20200,84055,146823.0,7268487.0
2019-06-17,20450,21300,20250,21100,78257,153365.0,7268487.0
2019-06-18,21000,22900,21000,22650,331453,164631.0,7268487.0
2019-06-19,22750,23600,22300,22950,260310,166812.0,7268487.0
2019-06-20,22950,24150,22750,24000,188052,174444.0,7268487.0
2019-06-21,24300,24300,23150,23600,113087,171536.0,7268487.0
2019-06-24,23600,24150,23150,23750,68175,172627.0,7268487.0
2019-06-25,23650,23700,22100,22300,99211,162087.0,7268487.0
2019-06-26,22300,23150,22100,22900,37581,166448.0,7268487.0
2019-06-27,22800,22950,20650,21800,85184,158453.0,7268487.0
2019-06-28,21500,22000,20600,21150,132547,153729.0,7268487.0
2019-07-01,21250,21350,20500,20700,39867,150458.0,7268487.0
2019-07-02,20500,21500,20500,21200,42328,154092.0,7268487.0
2019-07-03,21200,21900,20400,20850,72159,151548.0,7268487.0
2019-07-04,20850,21300,20500,20950,31937,152275.0,7268487.0
2019-07-05,21000,21550,20950,21350,34035,155182.0,7268487.0
2019-07-08,21050,22000,20700,20900,71948,151911.0,7268487.0
2019-07-09,20700,21900,20700,21600,74196,156999.0,7268487.0
2019-07-10,21500,21850,21200,21450,25972,155909.0,7268487.0
2019-07-11,21650,21750,20700,21050,48629,153002.0,7268487.0
2019-07-12,21000,21150,20650,21000,24908,152638.0,7268487.0
2019-07-15,20950,21050,20050,20200,57353,146823.0,7268487.0
2019-07-16,20150,20500,19250,19250,83602,139918.0,7268487.0
2019-07-17,19200,19700,18500,18850,113137,137011.0,7268487.0
2019-07-18,18900,19500,18800,18950,63612,137738.0,7268487.0
2019-07-19,19050,19600,18700,18900,62735,137374.0,7268487.0
2019-07-22,19050,19250,18600,19250,31969,139918.0,7268487.0
2019-07-23,19050,19350,17850,18450,172717,134104.0,7268487.0
2019-07-24,18450,18850,18300,18700,31257,135921.0,7268487.0
2019-07-25,18750,19650,18300,18650,78578,135557.0,7268487.0
2019-07-26,18400,18650,17650,18000,66339,130833.0,7268487.0
2019-07-29,17800,18200,17000,17000,64543,123564.0,7268487.0
2019-07-30,17000,18100,17000,17600,49648,127925.0,7268487.0
2019-07-31,17400,18400,17300,18300,50351,133013.0,7268487.0
2019-08-01,18200,18700,17300,17400,55146,126472.0,7268487.0
2019-08-02,17400,18800,17200,18500,65292,134467.0,7268487.0
2019-08-05,18500,18650,16200,16200,117558,117749.0,7268487.0
2019-08-06,16000,16650,15450,15900,140949,115569.0,7268487.0
2019-08-07,15900,16850,15900,16600,62301,120657.0,7268487.0
2019-08-08,16600,17450,16600,17450,68974,126835.0,7268487.0
2019-08-09,17800,17950,17400,17650,45871,128289.0,7268487.0
2019-08-12,17650,19100,17650,18950,91890,137738.0,7268487.0
2019-08-13,18950,19350,18500,18950,58407,137738.0,7268487.0
2019-08-14,19000,19900,18850,19100,123054,138828.0,7268487.0
2019-08-16,19250,19700,18800,19050,84013,138465.0,7268487.0
2019-08-19,19250,19300,18100,18150,87662,131923.0,7268487.0
2019-08-20,18500,19850,18350,19750,153801,143553.0,7268487.0
2019-08-21,19600,19800,19300,19500,41739,141735.0,7268487.0
2019-08-22,19650,20550,19600,20050,120766,145733.0,7268487.0
2019-08-23,21200,21500,19950,21200,251052,154092.0,7268487.0
2019-08-26,20850,22450,20200,21700,296573,157726.0,7268487.0
2019-08-27,22000,23100,21500,21600,208994,156999.0,7268487.0
2019-08-28,22000,22000,20750,21200,144934,154092.0,7268487.0
2019-08-29,21550,22100,20650,21000,106763,152638.0,7268487.0
2019-08-30,21250,22000,20800,20900,136875,151911.0,7268487.0
2019-09-02,21050,21750,20900,21250,63877,154455.0,7268487.0
2019-09-03,21350,21350,20600,21050,74276,153002.0,7268487.0
2019-09-04,20950,21350,20500,20950,109962,152275.0,7268487.0
2019-09-05,21150,22000,20800,21800,168675,158453.0,7268487.0
2019-09-06,22050,22350,21450,21850,112564,158816.0,7268487.0
2019-09-09,22150,23150,22050,22500,220456,163541.0,7268487.0
2019-09-10,22450,22750,21950,22400,94967,162814.0,7268487.0
2019-09-11,22400,22550,21100,21750,123768,158090.0,7268487.0
2019-09-16,21750,21850,21250,21800,69327,158453.0,7268487.0
2019-09-17,21800,21900,21250,21350,70590,155182.0,7268487.0
2019-09-18,21350,21750,21200,21600,39663,156999.0,7268487.0
2019-09-19,21800,22200,21300,21400,68212,155546.0,7268487.0
2019-09-20,21400,21550,20800,20900,51574,151911.0,7268487.0
2019-09-23,20700,21050,20200,20450,66819,148641.0,7268487.0
2019-09-24,20400,20950,20250,20650,60499,150094.0,7268487.0
2019-09-25,20650,20700,19800,19850,64025,144279.0,7268487.0
2019-09-26,20100,20300,19650,19850,49299,144279.0,7268487.0
2019-09-27,19950,19950,19200,19600,44747,142462.0,7268487.0
2019-09-30,19450,19600,18900,19200,47647,139555.0,7268487.0
2019-10-01,19450,20400,19450,20400,83182,148277.0,7268487.0
2019-10-02,20000,20400,19800,20100,52979,146097.0,7268487.0
2019-10-04,20050,20400,19500,19700,31294,143189.0,7268487.0
2019-10-07,20000,20500,19600,20350,55175,147914.0,7268487.0
