인탑스(049070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-11-07,7542,7768,7517,7718,160894,132440.0,8600000.0
2003-11-10,7567,7818,7567,7819,119266,134160.0,8600000.0
2003-11-11,7693,7743,7643,7693,91634,132010.0,8600000.0
2003-11-12,7818,7818,7693,7819,114550,134160.0,8600000.0
2003-11-13,7868,7918,7668,7693,115389,132010.0,8600000.0
2003-11-14,7693,7693,7567,7568,112047,129860.0,8600000.0
2003-11-17,7442,7567,7442,7493,75890,128570.0,8600000.0
2003-11-18,7567,7643,7342,7643,158604,131150.0,8600000.0
2003-11-19,7467,7517,7342,7342,91497,125990.0,8600000.0
2003-11-20,7367,7442,7166,7267,120757,124700.0,8600000.0
2003-11-21,7141,7317,7141,7217,113785,123840.0,8600000.0
2003-11-24,7141,7317,6565,6616,117220,113520.0,8600000.0
2003-11-25,6690,6866,6690,6791,176260,116530.0,8600000.0
2003-11-26,6791,7116,6791,7117,98283,122120.0,8600000.0
2003-11-27,7116,7342,6966,7167,82208,122980.0,8600000.0
2003-11-28,7267,7292,7066,7067,98172,121260.0,8600000.0
2003-12-01,7066,7166,6916,7142,210987,122550.0,8600000.0
2003-12-02,7192,7217,6966,6967,123602,119540.0,8600000.0
2003-12-03,6916,7091,6916,7017,219858,120400.0,8600000.0
2003-12-04,7217,7818,7192,7568,544146,129860.0,8600000.0
2003-12-05,7743,7793,7392,7518,321458,129000.0,8600000.0
2003-12-08,7517,7618,7342,7593,164309,130290.0,8600000.0
2003-12-09,7718,7718,7442,7568,123050,129860.0,8600000.0
2003-12-10,7417,7542,7342,7543,119991,129430.0,8600000.0
2003-12-11,7592,7592,7442,7443,78449,127710.0,8600000.0
2003-12-12,7517,7542,7317,7418,138208,127280.0,8600000.0
2003-12-15,7643,7693,7492,7668,263599,131580.0,8600000.0
2003-12-16,7492,7567,7417,7518,119637,129000.0,8600000.0
2003-12-17,7567,7618,7242,7367,143961,126420.0,8600000.0
2003-12-18,7267,7367,7091,7167,117822,122980.0,8600000.0
2003-12-19,7217,7242,6916,7142,151600,122550.0,8600000.0
2003-12-22,7016,7116,6816,6816,88780,116960.0,8600000.0
2003-12-23,6841,6916,6715,6766,68620,116100.0,8600000.0
2003-12-24,6715,6816,6640,6641,75434,113950.0,8600000.0
2003-12-26,6665,6791,6640,6641,76341,113950.0,8600000.0
2003-12-29,6590,7016,6590,6992,75776,119970.0,8600000.0
2003-12-30,7016,7417,6891,7317,210286,125560.0,8600000.0
2004-01-02,7267,7292,7091,7142,77154,122550.0,8600000.0
2004-01-05,7517,7643,7417,7568,243254,129860.0,8600000.0
2004-01-06,7743,7743,7417,7468,163962,128140.0,8600000.0
2004-01-07,7417,7567,7267,7317,99036,125560.0,8600000.0
2004-01-08,7342,7592,7342,7418,146429,127280.0,8600000.0
2004-01-09,7517,7768,7367,7643,466870,131150.0,8600000.0
2004-01-12,7643,7743,7517,7668,136496,131580.0,8600000.0
2004-01-13,7643,7693,7517,7618,129059,130720.0,8600000.0
2004-01-14,7517,7968,7517,7919,272483,135880.0,8600000.0
2004-01-15,8169,8169,7843,7919,313912,135880.0,8600000.0
2004-01-16,8094,8119,7918,8069,150139,138460.0,8600000.0
2004-01-19,8069,8545,8069,8395,343698,144050.0,8600000.0
2004-01-20,8419,8545,8294,8520,233539,146200.0,8600000.0
2004-01-26,8520,8595,8319,8520,185125,146200.0,8600000.0
2004-01-27,8445,8570,8244,8520,222208,146200.0,8600000.0
2004-01-28,8319,8946,8319,8771,191248,150500.0,8600000.0
2004-01-29,8770,8996,8570,8871,202544,152220.0,8600000.0
2004-01-30,8770,9021,8745,8946,141784,153510.0,8600000.0
2004-02-02,8971,8996,8820,8996,64722,154370.0,8600000.0
2004-02-03,8896,9096,8670,8921,165391,153080.0,8600000.0
2004-02-04,8996,9096,8820,8896,181867,152650.0,8600000.0
2004-02-05,8921,8971,8595,8645,127768,148350.0,8600000.0
2004-02-06,8545,9021,8545,8996,111698,154370.0,8600000.0
2004-02-09,8971,9071,8871,8871,54555,152220.0,8600000.0
2004-02-10,8720,8820,8595,8771,135081,150500.0,8600000.0
2004-02-11,8770,8871,8545,8721,195345,149640.0,8600000.0
2004-02-12,8720,8720,8595,8595,36772,147490.0,8600000.0
2004-02-13,8595,8595,8344,8445,88308,144910.0,8600000.0
2004-02-16,8394,8520,8319,8370,110098,143620.0,8600000.0
2004-02-17,8419,8470,8244,8420,123866,144480.0,8600000.0
2004-02-18,8394,8720,8244,8620,281403,147920.0,8600000.0
2004-02-19,8545,8645,8470,8470,99845,145340.0,8600000.0
2004-02-20,8419,8495,8319,8420,66737,144480.0,8600000.0
2004-02-23,8369,8620,8294,8395,68025,144050.0,8600000.0
2004-02-24,8269,8394,8144,8320,54141,142760.0,8600000.0
2004-02-25,8169,8495,8144,8470,111639,145340.0,8600000.0
2004-02-26,8369,8520,8319,8320,59236,142760.0,8600000.0
2004-02-27,8344,8470,8344,8470,67899,145340.0,8600000.0
2004-03-02,8595,8620,8445,8470,76226,145340.0,8600000.0
2004-03-03,8595,8720,8495,8620,209984,147920.0,8600000.0
2004-03-04,8645,8645,8419,8470,73144,145340.0,8600000.0
2004-03-05,8470,8570,8219,8570,100340,147060.0,8600000.0
2004-03-08,8545,8570,8244,8245,154460,141470.0,8600000.0
2004-03-09,8169,8319,8144,8169,78909,140180.0,8600000.0
2004-03-10,8169,8244,8044,8044,51595,138030.0,8600000.0
2004-03-11,7868,8144,7868,7969,69087,136740.0,8600000.0
2004-03-12,7918,7943,7066,7618,132131,130720.0,8600000.0
2004-03-15,7618,7718,7542,7643,51859,131150.0,8600000.0
2004-03-16,7517,7567,7442,7443,52082,127710.0,8600000.0
2004-03-17,7517,7868,7492,7668,112926,131580.0,8600000.0
2004-03-18,7818,7818,7668,7668,66000,131580.0,8600000.0
2004-03-19,7718,7943,7693,7919,76483,135880.0,8600000.0
2004-03-22,7818,7918,7718,7768,62276,133300.0,8600000.0
2004-03-23,7743,7793,7618,7793,61280,133730.0,8600000.0
2004-03-24,7818,7868,7718,7718,42045,132440.0,8600000.0
2004-03-25,7668,7768,7417,7443,63476,127710.0,8600000.0
2004-03-26,7567,7618,7091,7468,54786,128140.0,8600000.0
2004-03-29,7517,7768,7467,7718,57754,132440.0,8600000.0
2004-03-30,7793,8069,7718,7994,248813,137170.0,8600000.0
2004-03-31,8169,8394,8169,8270,308072,141900.0,8600000.0
2004-04-01,8344,9121,8269,8871,613541,152220.0,8600000.0
2004-04-02,8971,8971,8720,8871,137825,152220.0,8600000.0
2004-04-06,9021,9246,8845,9172,307923,157380.0,8600000.0
2004-04-07,9071,9221,8921,9046,171181,155230.0,8600000.0
2004-04-08,9121,9121,8820,8996,138335,154370.0,8600000.0
2004-04-09,8896,8996,8770,8821,78761,151360.0,8600000.0
2004-04-12,8845,8971,8670,8671,110632,148780.0,8600000.0
2004-04-13,8670,8921,8545,8671,136700,148780.0,8600000.0
2004-04-14,8770,9096,8695,9097,189154,156090.0,8600000.0
2004-04-16,9171,9322,8921,9222,198965,158240.0,8600000.0
2004-04-19,9422,10023,9347,9949,395507,170710.0,8600000.0
2004-04-20,10023,10098,9723,9924,221740,170280.0,8600000.0
2004-04-21,10274,11101,10274,11026,888202,189200.0,8600000.0
2004-04-22,11326,11502,10850,10851,531547,186190.0,8600000.0
2004-04-23,10800,11427,10700,11001,463807,188770.0,8600000.0
2004-04-26,11326,11427,10900,11026,377000,189200.0,8600000.0
2004-04-27,11126,11126,10299,10725,371880,184040.0,8600000.0
2004-04-28,10550,10725,10299,10525,267217,180600.0,8600000.0
2004-04-29,10123,10424,9271,9297,325320,159530.0,8600000.0
2004-04-30,9021,9622,8971,9472,437339,162540.0,8600000.0
2004-05-03,9522,10073,9472,9773,325902,167700.0,8600000.0
2004-05-04,9798,10073,9672,9873,242419,169420.0,8600000.0
2004-05-06,9823,9873,8820,8996,184514,154370.0,8600000.0
2004-05-07,8996,9622,8394,9623,322341,165120.0,8600000.0
2004-05-10,9322,9697,8470,8470,337725,145340.0,8600000.0
2004-05-11,8194,8670,7968,8345,413580,143190.0,8600000.0
2004-05-12,8620,9171,8545,9071,409163,155660.0,8600000.0
2004-05-13,8971,9171,8770,8871,173330,152220.0,8600000.0
2004-05-14,9246,9246,8269,8721,131642,149640.0,8600000.0
2004-05-17,8720,8996,7693,7693,322856,132010.0,8600000.0
2004-05-18,7693,8144,7367,8144,385229,139750.0,8600000.0
2004-05-19,8495,8720,8369,8470,344522,145340.0,8600000.0
2004-05-20,8244,8620,7718,8069,382080,138460.0,8600000.0
2004-05-21,8319,8695,8169,8595,317536,147490.0,8600000.0
2004-05-24,8871,8871,8470,8570,181214,147060.0,8600000.0
2004-05-25,8394,8419,8169,8320,153244,142760.0,8600000.0
2004-05-27,8595,8720,8419,8420,231827,144480.0,8600000.0
2004-05-28,8595,9146,8595,8921,323224,153080.0,8600000.0
2004-05-31,8971,9071,8745,9071,238930,155660.0,8600000.0
2004-06-01,9271,9372,8996,9347,394984,160390.0,8600000.0
2004-06-02,9347,9672,9071,9573,312322,164260.0,8600000.0
2004-06-03,9647,9748,8845,8971,234830,153940.0,8600000.0
2004-06-04,8971,9347,8770,9322,193067,159960.0,8600000.0
2004-06-07,9522,9697,9347,9372,185960,160820.0,8600000.0
2004-06-08,9372,9497,8996,9071,232699,155660.0,8600000.0
2004-06-09,9221,9322,8896,8971,181785,153940.0,8600000.0
2004-06-10,8795,9046,8620,8871,246975,152220.0,8600000.0
2004-06-11,8795,8871,8419,8420,208032,144480.0,8600000.0
2004-06-14,8094,8419,8069,8069,250316,138460.0,8600000.0
2004-06-15,8169,8419,8019,8370,194630,143620.0,8600000.0
2004-06-16,8269,8670,8244,8270,125183,141900.0,8600000.0
2004-06-17,8394,8394,7968,8270,95022,141900.0,8600000.0
2004-06-18,8294,8795,8194,8671,340529,148780.0,8600000.0
2004-06-21,8871,8896,8445,8545,166359,146630.0,8600000.0
2004-06-22,8495,8645,8419,8645,92290,148350.0,8600000.0
2004-06-23,8620,8871,8419,8420,171800,144480.0,8600000.0
2004-06-24,8570,8720,8470,8721,141502,149640.0,8600000.0
2004-06-25,8620,9221,8620,9222,343129,158240.0,8600000.0
2004-06-28,9422,9522,9221,9222,246412,158240.0,8600000.0
2004-06-29,9472,9472,9246,9347,110582,160390.0,8600000.0
2004-06-30,9347,9748,9246,9573,239149,164260.0,8600000.0
2004-07-01,9622,9848,9547,9623,170625,165120.0,8600000.0
2004-07-02,9372,9472,8996,9147,151397,156950.0,8600000.0
2004-07-05,9071,9397,9071,9222,135123,158240.0,8600000.0
2004-07-06,9146,9372,8946,8971,97674,153940.0,8600000.0
2004-07-07,8745,9096,8645,8896,218170,152650.0,8600000.0
2004-07-08,8795,8996,8419,8470,191902,145340.0,8600000.0
2004-07-09,8394,8670,8394,8620,109630,147920.0,8600000.0
2004-07-12,8695,8921,8545,8671,153999,148780.0,8600000.0
2004-07-13,8820,8996,8720,8821,111913,151360.0,8600000.0
2004-07-14,8720,8946,8419,8445,109814,144910.0,8600000.0
2004-07-15,8445,8620,8119,8270,186288,141900.0,8600000.0
2004-07-16,8119,8344,7968,8320,240015,142760.0,8600000.0
2004-07-19,8119,8269,8044,8119,99535,139320.0,8600000.0
2004-07-20,7943,8019,7467,7768,295696,133300.0,8600000.0
2004-07-21,7893,8169,7818,8069,227122,138460.0,8600000.0
2004-07-22,7868,8019,7668,7969,59951,136740.0,8600000.0
2004-07-23,7918,8044,7668,7668,97015,131580.0,8600000.0
2004-07-26,7417,7943,7392,7743,112019,132870.0,8600000.0
2004-07-27,7668,7868,7517,7869,114370,135020.0,8600000.0
2004-07-28,7968,8019,7718,7768,92460,133300.0,8600000.0
2004-07-29,7643,7743,7467,7568,107453,129860.0,8600000.0
2004-07-30,7668,7843,7643,7668,76224,131580.0,8600000.0
2004-08-02,7567,7743,7417,7518,91264,129000.0,8600000.0
2004-08-03,7668,7768,7317,7768,128458,133300.0,8600000.0
2004-08-04,7517,7668,7392,7593,132089,130290.0,8600000.0
2004-08-05,7668,7843,7618,7819,136011,134160.0,8600000.0
2004-08-06,7618,7668,7442,7493,99764,128570.0,8600000.0
2004-08-09,7417,7618,7267,7618,94621,130720.0,8600000.0
2004-08-10,7517,7668,7467,7468,63289,128140.0,8600000.0
2004-08-11,7542,7743,7442,7468,134195,128140.0,8600000.0
2004-08-12,7517,7993,7467,7969,272589,136740.0,8600000.0
2004-08-13,7918,8244,7818,8019,177403,137600.0,8600000.0
2004-08-16,8119,8144,7868,7969,70035,136740.0,8600000.0
2004-08-17,8044,8094,7843,7844,55557,134590.0,8600000.0
2004-08-18,7818,8019,7793,7919,76047,135880.0,8600000.0
2004-08-19,8094,8344,7968,8219,110969,141040.0,8600000.0
2004-08-20,8219,8394,8094,8370,75452,143620.0,8600000.0
2004-08-23,8745,8745,8470,8545,204687,146630.0,8600000.0
2004-08-24,8570,8670,8419,8420,203735,144480.0,8600000.0
2004-08-25,8520,8570,8319,8470,128745,145340.0,8600000.0
2004-08-26,8570,8595,8319,8495,145576,145770.0,8600000.0
2004-08-27,8495,8520,8319,8445,141045,144910.0,8600000.0
2004-08-30,8520,8595,8470,8520,198359,146200.0,8600000.0
2004-08-31,8620,8670,8244,8495,318405,145770.0,8600000.0
2004-09-01,8495,8745,8445,8620,395347,147920.0,8600000.0
2004-09-02,8545,8595,8244,8245,280929,141470.0,8600000.0
2004-09-03,8319,8470,8269,8345,212301,143190.0,8600000.0
2004-09-06,8369,8419,7893,7969,262764,136740.0,8600000.0
2004-09-07,7918,8019,7743,7869,141358,135020.0,8600000.0
2004-09-08,8019,8069,7918,8019,212122,137600.0,8600000.0
2004-09-09,8069,8119,7968,8044,223059,138030.0,8600000.0
2004-09-10,8144,8394,8094,8395,230264,144050.0,8600000.0
2004-09-13,8470,8520,8319,8420,102708,144480.0,8600000.0
2004-09-14,8545,8570,8044,8119,202228,139320.0,8600000.0
2004-09-15,8119,8369,7968,8169,233277,140180.0,8600000.0
2004-09-16,8044,8219,8044,8119,69817,139320.0,8600000.0
2004-09-17,8069,8269,8069,8119,114327,139320.0,8600000.0
2004-09-20,8194,8294,8144,8245,106029,141470.0,8600000.0
2004-09-21,8294,8470,8169,8420,221808,144480.0,8600000.0
2004-09-22,8620,8695,8294,8295,210646,142330.0,8600000.0
2004-09-23,8319,8419,8144,8395,89501,144050.0,8600000.0
2004-09-24,8344,8620,8344,8520,139680,146200.0,8600000.0
2004-09-30,8419,8695,8269,8671,116082,148780.0,8600000.0
2004-10-01,8720,8871,8645,8771,169794,150500.0,8600000.0
2004-10-04,8921,8971,8745,8796,151135,150930.0,8600000.0
2004-10-05,8795,8845,8695,8821,138366,151360.0,8600000.0
2004-10-06,8820,8896,8620,8671,113631,148780.0,8600000.0
2004-10-07,8595,8720,8344,8370,168820,143620.0,8600000.0
2004-10-08,8344,8470,8219,8219,123894,141040.0,8600000.0
2004-10-11,8144,8344,8144,8320,69357,142760.0,8600000.0
2004-10-12,8319,8695,8169,8345,295952,143190.0,8600000.0
2004-10-13,8394,8570,8394,8470,109918,145340.0,8600000.0
2004-10-14,8419,8570,8219,8545,108113,146630.0,8600000.0
2004-10-15,8520,8570,8394,8395,64672,144050.0,8600000.0
2004-10-18,8344,8470,8169,8194,102687,140610.0,8600000.0
2004-10-19,8269,8369,8169,8219,88869,141040.0,8600000.0
2004-10-20,8119,8194,7868,7869,99397,135020.0,8600000.0
2004-10-21,7918,7968,7768,7768,56697,133300.0,8600000.0
2004-10-22,7768,7943,7743,7819,77205,134160.0,8600000.0
2004-10-25,7542,7743,7467,7643,104098,131150.0,8600000.0
2004-10-26,7643,7818,7643,7643,70998,131150.0,8600000.0
2004-10-27,7668,8169,7668,7944,294337,136310.0,8600000.0
2004-10-28,8119,8119,7868,7969,111492,136740.0,8600000.0
2004-10-29,7943,7943,7643,7844,76824,134590.0,8600000.0
2004-11-01,7743,7943,7743,7944,70652,136310.0,8600000.0
2004-11-02,7968,8069,7968,8019,83833,137600.0,8600000.0
2004-11-03,8019,8419,7968,8395,227881,144050.0,8600000.0
2004-11-04,8394,8394,8194,8194,75471,140610.0,8600000.0
2004-11-05,8294,8419,8269,8370,85182,143620.0,8600000.0
2004-11-08,8470,8545,8269,8370,204483,143620.0,8600000.0
2004-11-09,8394,8394,8244,8320,83440,142760.0,8600000.0
2004-11-10,8419,8570,8369,8370,148475,143620.0,8600000.0
2004-11-11,8344,8620,8294,8370,155528,143620.0,8600000.0
2004-11-12,8495,8570,8394,8395,122417,144050.0,8600000.0
2004-11-15,8445,8695,8419,8696,246718,149210.0,8600000.0
2004-11-16,8645,8695,8419,8420,104291,144480.0,8600000.0
2004-11-17,8495,8720,8470,8671,269553,148780.0,8600000.0
2004-11-18,8745,8871,8670,8696,216098,149210.0,8600000.0
2004-11-19,8820,8820,8645,8645,80958,148350.0,8600000.0
2004-11-22,8570,8620,8419,8570,88864,147060.0,8600000.0
2004-11-23,8670,8896,8670,8846,177385,151790.0,8600000.0
2004-11-24,8921,9221,8896,9071,271219,155660.0,8600000.0
2004-11-25,9171,9196,8946,8971,88181,153940.0,8600000.0
2004-11-26,9046,9096,8670,8721,135565,149640.0,8600000.0
2004-11-29,8770,8795,8595,8771,58606,150500.0,8600000.0
2004-11-30,8770,8921,8670,8921,57794,153080.0,8600000.0
2004-12-01,8795,8921,8720,8721,90212,149640.0,8600000.0
2004-12-02,8845,8871,8520,8520,103433,146200.0,8600000.0
2004-12-03,8520,8595,8219,8270,204680,141900.0,8600000.0
2004-12-06,8219,8319,8119,8245,92267,141470.0,8600000.0
2004-12-07,8219,8319,8044,8069,60941,138460.0,8600000.0
2004-12-08,7968,8269,7968,8119,63190,139320.0,8600000.0
2004-12-09,8069,8194,7993,8044,77953,138030.0,8600000.0
2004-12-10,8044,8294,8019,8044,132781,138030.0,8600000.0
2004-12-13,8019,8294,8019,8270,104860,141900.0,8600000.0
2004-12-14,8244,8269,8119,8270,56115,141900.0,8600000.0
2004-12-15,8294,8294,8094,8144,115159,139750.0,8600000.0
2004-12-16,8219,8294,8144,8169,125522,140180.0,8600000.0
2004-12-17,8269,8419,8269,8270,160817,141900.0,8600000.0
2004-12-20,8269,8369,8144,8270,107556,141900.0,8600000.0
2004-12-21,8419,8445,8269,8270,95674,141900.0,8600000.0
2004-12-22,8319,8470,8269,8295,94277,142330.0,8600000.0
2004-12-23,8319,8520,8294,8395,113348,144050.0,8600000.0
2004-12-24,8520,8545,8219,8270,80374,141900.0,8600000.0
2004-12-27,8169,8294,8144,8194,64187,140610.0,8600000.0
2004-12-28,8094,8219,7943,8019,100783,137600.0,8600000.0
2004-12-29,7968,8194,7968,8094,47823,138890.0,8600000.0
2004-12-30,8069,8269,8069,8245,38135,141470.0,8600000.0
2005-01-03,8319,8520,8294,8520,85279,146200.0,8600000.0
2005-01-04,8495,8495,8294,8420,73661,144480.0,8600000.0
2005-01-05,8394,8645,8394,8545,138376,146630.0,8600000.0
2005-01-06,8670,8795,8520,8620,180873,147920.0,8600000.0
2005-01-07,8695,8820,8470,8470,95788,145340.0,8600000.0
2005-01-10,8695,9071,8645,8921,262499,153080.0,8600000.0
2005-01-11,9021,9196,8745,9021,268340,154800.0,8600000.0
2005-01-12,9021,9071,8845,9021,113973,154800.0,8600000.0
2005-01-13,9121,9322,9021,9297,152216,159530.0,8600000.0
2005-01-14,9322,9522,9221,9447,206073,162110.0,8600000.0
2005-01-17,9622,10174,9622,10049,412628,172430.0,8600000.0
2005-01-18,10098,10123,9723,9873,166559,169420.0,8600000.0
2005-01-19,9873,9973,9672,9748,138958,167270.0,8600000.0
2005-01-20,9547,9823,9447,9548,126782,163830.0,8600000.0
2005-01-21,9497,9873,9497,9848,175113,168990.0,8600000.0
2005-01-24,9823,9973,9472,9974,147596,171140.0,8600000.0
2005-01-25,9973,9973,9547,9623,99216,165120.0,8600000.0
2005-01-26,9622,9723,9221,9272,379910,159100.0,8600000.0
2005-01-27,9322,9522,9121,9447,215138,162110.0,8600000.0
2005-01-28,9472,9547,9046,9122,1352784,156520.0,8600000.0
2005-01-31,9472,9547,9121,9172,503833,157380.0,8600000.0
2005-02-01,9271,9447,9246,9422,265821,161680.0,8600000.0
2005-02-02,9497,9672,9347,9372,259273,160820.0,8600000.0
2005-02-03,9347,9572,9322,9422,183741,161680.0,8600000.0
2005-02-04,9397,9522,9322,9397,196943,161250.0,8600000.0
2005-02-07,9447,9697,9447,9598,209506,164690.0,8600000.0
2005-02-11,9522,9773,9447,9698,180105,166410.0,8600000.0
2005-02-14,9873,9873,9748,9823,270446,168560.0,8600000.0
2005-02-15,9873,9948,9622,9723,128278,166840.0,8600000.0
2005-02-16,9798,9823,9622,9773,228008,167700.0,8600000.0
2005-02-17,9823,9973,9672,9773,446111,167700.0,8600000.0
2005-02-18,9973,10524,9923,10450,657395,179310.0,8600000.0
2005-02-21,10524,10900,10249,10725,326940,184040.0,8600000.0
2005-02-22,10700,11001,10449,10650,309858,182750.0,8600000.0
2005-02-23,10299,10524,9973,10324,213064,177160.0,8600000.0
2005-02-24,10474,11076,10249,10876,243219,186620.0,8600000.0
2005-02-25,10925,11126,10575,10625,200834,182320.0,8600000.0
2005-02-28,10775,11126,10725,11126,209102,190920.0,8600000.0
2005-03-02,11326,11502,11001,11477,177488,196940.0,8600000.0
2005-03-03,11301,11502,11076,11277,58435,193500.0,8600000.0
2005-03-04,11176,11276,10925,11277,72020,193500.0,8600000.0
2005-03-07,11226,11376,10625,10625,107469,182320.0,8600000.0
2005-03-08,10650,11101,10424,10625,151207,182320.0,8600000.0
2005-03-09,10625,10700,10199,10375,138100,178020.0,8600000.0
2005-03-10,10149,10575,10149,10475,72692,179740.0,8600000.0
2005-03-11,10650,11126,10650,11026,147213,189200.0,8600000.0
2005-03-14,10925,11201,10750,10926,58948,187480.0,8600000.0
2005-03-15,11126,11201,10675,10750,111124,184470.0,8600000.0
2005-03-16,10650,11226,10274,11026,109924,189200.0,8600000.0
2005-03-17,10700,11026,10524,10525,146996,180600.0,8600000.0
2005-03-18,10449,10550,10274,10425,204012,178880.0,8600000.0
2005-03-21,10349,10449,10199,10274,92857,176300.0,8600000.0
2005-03-22,10199,10399,10199,10249,66689,175870.0,8600000.0
2005-03-23,10174,10274,9848,9974,62588,171140.0,8600000.0
2005-03-24,9973,10073,9597,9773,58928,167700.0,8600000.0
2005-03-25,9773,9973,9672,9898,37460,169850.0,8600000.0
2005-03-28,10073,10524,10023,10525,61043,180600.0,8600000.0
2005-03-29,10374,10575,10174,10174,65337,174580.0,8600000.0
2005-03-30,10048,10474,10048,10475,23784,179740.0,8600000.0
2005-03-31,10474,10600,10199,10475,82818,179740.0,8600000.0
2005-04-01,10374,10825,10374,10801,108534,185330.0,8600000.0
2005-04-04,10800,10800,10524,10750,16248,184470.0,8600000.0
2005-04-06,10675,11026,10675,10926,77467,187480.0,8600000.0
2005-04-07,10976,11026,10750,10776,35459,184900.0,8600000.0
2005-04-08,10775,10950,10550,10550,62244,181030.0,8600000.0
2005-04-11,10600,10700,10449,10675,27994,183180.0,8600000.0
2005-04-12,10650,10750,10524,10650,42006,182750.0,8600000.0
2005-04-13,10850,11176,10700,10776,88863,184900.0,8600000.0
2005-04-14,10775,10925,10575,10725,39885,184040.0,8600000.0
2005-04-15,10825,10875,10474,10575,54975,181460.0,8600000.0
2005-04-18,10174,10474,9923,10174,57447,174580.0,8600000.0
2005-04-19,10374,10399,10224,10375,26777,178020.0,8600000.0
2005-04-20,10524,10725,10449,10525,46769,180600.0,8600000.0
2005-04-21,10625,10875,10424,10776,24267,184900.0,8600000.0
2005-04-22,10925,11201,10700,10700,64762,183610.0,8600000.0
2005-04-25,10675,10825,10524,10675,19117,183180.0,8600000.0
2005-04-26,10675,10725,10575,10575,12590,181460.0,8600000.0
