에코바이오(038870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-09-13,6315,6826,6315,6577,1749659,17339.0,26881737.0
2006-09-14,6726,6779,6163,6169,1470698,16263.0,26881737.0
2006-09-15,6320,6373,6064,6219,830235,16398.0,26881737.0
2006-09-18,6264,6524,6216,6270,1086883,16532.0,26881737.0
2006-09-19,6317,6317,6114,6169,705268,16263.0,26881737.0
2006-09-20,6163,6264,6013,6169,798646,16263.0,26881737.0
2006-09-21,6267,6623,6214,6475,1731124,17070.0,26881737.0
2006-09-22,6470,7439,6369,7034,4675711,18548.0,26881737.0
2006-09-25,7238,7287,6371,6627,1972062,17473.0,26881737.0
2006-09-26,6625,6625,6216,6323,1065160,16667.0,26881737.0
2006-09-27,6375,6779,6322,6323,1449802,16667.0,26881737.0
2006-09-28,6371,7185,6318,6883,3263849,18145.0,26881737.0
2006-09-29,6882,7643,6674,6883,4628788,18145.0,26881737.0
2006-10-02,6882,6930,6472,6526,1069935,17204.0,26881737.0
2006-10-04,6527,6628,6165,6219,841609,16398.0,26881737.0
2006-10-09,6121,6271,5302,5302,1933670,13979.0,26881737.0
2006-10-10,5145,5656,5145,5455,756360,14382.0,26881737.0
2006-10-11,5400,5603,5145,5455,532781,14382.0,26881737.0
2006-10-12,5403,5861,5403,5761,950421,15188.0,26881737.0
2006-10-13,5965,6114,5811,6068,884589,15995.0,26881737.0
2006-10-16,6117,6117,5814,6017,459558,15860.0,26881737.0
2006-10-17,5962,5962,5605,5761,559043,15188.0,26881737.0
2006-10-18,5710,5758,5454,5609,686604,14785.0,26881737.0
2006-10-19,5557,5808,5557,5761,245773,15188.0,26881737.0
2006-10-20,5859,6066,5608,5966,1515796,15726.0,26881737.0
2006-10-23,5967,6116,5610,5660,669836,14919.0,26881737.0
2006-10-24,5710,5811,5608,5710,538673,15054.0,26881737.0
2006-10-25,5760,5760,5557,5559,261332,14651.0,26881737.0
2006-10-26,5557,5658,5350,5404,531975,14247.0,26881737.0
2006-10-27,5403,5658,5350,5505,556788,14516.0,26881737.0
2006-10-30,5557,5605,5451,5505,276715,14516.0,26881737.0
2006-10-31,5554,5603,5347,5353,530821,14113.0,26881737.0
2006-11-01,5456,5861,5403,5660,1305670,14919.0,26881737.0
2006-11-02,5657,5811,5608,5710,363559,15054.0,26881737.0
2006-11-03,5758,5758,5502,5609,374981,14785.0,26881737.0
2006-11-06,5555,5657,5454,5609,429815,14785.0,26881737.0
2006-11-07,5504,5712,5504,5559,383801,14651.0,26881737.0
2006-11-08,5555,5710,5502,5710,803934,15054.0,26881737.0
2006-11-09,5760,6063,5201,5505,1462794,14516.0,26881737.0
2006-11-10,5456,5610,5403,5559,663635,14651.0,26881737.0
2006-11-13,5504,5658,5456,5660,488451,14919.0,26881737.0
2006-11-14,5555,5710,5502,5609,387791,14785.0,26881737.0
2006-11-15,5554,5603,5299,5353,1163207,14113.0,26881737.0
2006-11-16,5347,5448,5145,5455,777637,14382.0,26881737.0
2006-11-17,5451,5451,5302,5404,234382,14247.0,26881737.0
2006-11-20,5301,5403,4843,5047,1300110,13306.0,26881737.0
2006-11-21,4998,5355,4844,5201,1131167,13710.0,26881737.0
2006-11-22,5145,5251,5145,5252,376969,13844.0,26881737.0
2006-11-23,5145,5299,4991,5097,485345,13441.0,26881737.0
2006-11-24,4992,5147,4992,5047,364746,13306.0,26881737.0
2006-11-27,4997,5045,4689,4845,727508,12769.0,26881737.0
2006-11-28,4735,4991,4634,4996,456573,15019.0,30650950.0
2006-11-29,4891,5094,4891,5047,205601,15172.0,30650950.0
2006-11-30,4942,5044,4841,4996,381522,15019.0,30650950.0
2006-12-01,4944,5045,4896,4946,190720,14866.0,30650950.0
2006-12-04,4896,4997,4795,4845,273838,14559.0,30650950.0
2006-12-05,4896,5147,4795,4845,271273,14559.0,30650950.0
2006-12-06,4843,4944,4795,4946,284295,14866.0,30650950.0
2006-12-07,4997,4997,4742,4845,219682,14559.0,30650950.0
2006-12-08,4739,4792,4382,4538,736819,13640.0,30650950.0
2006-12-11,4533,4735,4484,4740,352996,14253.0,30650950.0
2006-12-12,4740,4942,4378,4895,1168673,14712.0,30650950.0
2006-12-13,4796,5403,4796,5201,1531304,15632.0,30650950.0
2006-12-14,5148,5403,5148,5201,784506,15632.0,30650950.0
2006-12-15,5099,5355,5099,5201,377142,15632.0,30650950.0
2006-12-18,5251,5299,4841,4895,354318,14712.0,30650950.0
2006-12-19,4944,5504,4944,5047,2824533,15172.0,30650950.0
2006-12-20,5145,5145,4841,4996,710668,15019.0,30650950.0
2006-12-21,4891,4992,4636,4690,731271,14099.0,30650950.0
2006-12-22,4585,4893,4537,4538,527219,13640.0,30650950.0
2006-12-26,4585,4686,4382,4437,421536,13333.0,30650950.0
2006-12-27,4435,4537,4276,4538,374122,13640.0,30650950.0
2006-12-28,4585,4686,4533,4639,299057,13946.0,30650950.0
2007-01-02,4689,4689,4535,4588,170465,13793.0,30650950.0
2007-01-03,4535,4790,4486,4588,503796,13793.0,30650950.0
2007-01-04,4586,4942,4537,4793,742708,14406.0,30650950.0
2007-01-05,4788,4941,4634,4740,363468,14253.0,30650950.0
2007-01-08,4689,4689,4588,4690,472328,14099.0,30650950.0
2007-01-09,4636,4737,4588,4588,374714,13793.0,30650950.0
2007-01-10,4535,4588,4433,4588,305418,13793.0,30650950.0
2007-01-11,4588,4944,4486,4690,2393037,14099.0,30650950.0
2007-01-12,4636,4737,4588,4588,298437,13793.0,30650950.0
2007-01-15,4588,4689,4535,4690,441541,14099.0,30650950.0
2007-01-16,4687,4841,4634,4740,574188,14253.0,30650950.0
2007-01-17,4687,4793,4586,4793,553298,14406.0,30650950.0
2007-01-18,4742,5045,4689,4946,969896,14866.0,30650950.0
2007-01-19,5044,5198,4841,5097,1164757,15325.0,30650950.0
2007-01-22,5198,5246,4991,5097,1313893,15325.0,30650950.0
2007-01-23,5097,5097,4586,4793,560141,14406.0,30650950.0
2007-01-24,4737,4843,4588,4588,1057098,13793.0,30650950.0
2007-01-25,4588,4737,4486,4690,1227467,14099.0,30650950.0
2007-01-26,4633,4734,4585,4639,482596,13946.0,30650950.0
2007-01-29,4585,4739,4484,4538,1033589,13640.0,30650950.0
2007-01-30,4535,4636,4486,4588,368014,13793.0,30650950.0
2007-01-31,4641,4641,4486,4487,222065,13486.0,30650950.0
2007-02-01,4435,4585,4435,4538,288986,13640.0,30650950.0
2007-02-02,4588,4588,4438,4487,495427,13486.0,30650950.0
2007-02-05,4537,4585,4484,4538,198949,13640.0,30650950.0
2007-02-06,4539,4588,4438,4487,289441,13486.0,30650950.0
2007-02-07,4486,4588,4438,4487,281496,13486.0,30650950.0
2007-02-08,4484,4585,4484,4538,319136,13640.0,30650950.0
2007-02-09,4537,4537,4382,4437,418706,13333.0,30650950.0
2007-02-12,4537,4841,4484,4793,1144164,14406.0,30650950.0
2007-02-13,4844,5254,4690,5201,2338282,15632.0,30650950.0
2007-02-14,5092,5092,4889,4996,383099,15019.0,30650950.0
2007-02-15,4997,5098,4896,4946,291904,14866.0,30650950.0
2007-02-16,4894,5299,4894,5252,1042613,15785.0,30650950.0
2007-02-20,5201,5355,5148,5201,422920,15632.0,30650950.0
2007-02-21,5201,5962,5201,5862,2997726,17624.0,30650950.0
2007-02-22,5909,6015,5557,5761,1103267,17318.0,30650950.0
2007-02-23,5608,5758,5454,5609,585512,16858.0,30650950.0
2007-02-26,5554,5704,5347,5455,595387,16398.0,30650950.0
2007-02-27,5504,5504,5095,5404,589286,16245.0,30650950.0
2007-02-28,5247,6163,4991,6169,5264119,18544.0,30650950.0
2007-03-02,6730,7087,6268,7087,2211390,21302.0,30650950.0
2007-03-05,7951,8100,7184,8106,7492824,24368.0,30650950.0
2007-03-06,8819,9277,7595,9278,12408922,27892.0,30650950.0
2007-03-07,10655,10655,10197,10656,2009834,32030.0,30650950.0
2007-03-08,12230,12230,12230,12236,636275,36781.0,30650950.0
2007-03-09,14071,14071,14071,14072,821028,42298.0,30650950.0
2007-03-12,16160,16160,16160,16162,354117,48582.0,30650950.0
2007-03-13,18558,18558,16616,18559,11983715,55785.0,30650950.0
2007-03-14,20497,21311,19475,21312,2317718,64060.0,30650950.0
2007-03-15,24466,24466,24466,24472,311366,73562.0,30650950.0
2007-03-16,28143,28143,28143,28144,280895,84762.0,30710950.0
2007-03-19,32324,32324,32324,32325,425846,97354.0,30710950.0
2007-03-20,37160,37160,37160,37167,137121,111941.0,30710950.0
2007-03-21,42726,42726,31606,33444,19391863,100732.0,30710950.0
2007-03-22,33796,38436,28442,28447,9183049,85684.0,30710950.0
2007-03-23,24210,24210,24210,24216,170147,72939.0,30710950.0
2007-03-26,20593,24521,20593,23451,14304499,70635.0,30710950.0
2007-03-27,24980,26970,19933,19934,15427603,60040.0,30710950.0
2007-03-28,19269,19982,16975,18354,15160471,55280.0,30710950.0
2007-03-29,18453,21109,17335,19374,13536161,58351.0,30710950.0
2007-03-30,20901,21003,17590,19374,6776181,58351.0,30710950.0
2007-04-02,20086,20086,18144,18863,3638129,56815.0,30710950.0
2007-04-03,19166,21668,19017,21668,6313079,65261.0,30710950.0
2007-04-04,24878,24878,23500,24880,3600980,74935.0,30710950.0
2007-04-05,28604,28604,22941,24677,11378276,74320.0,30710950.0
2007-04-06,21005,21005,21005,21005,173985,63265.0,30710950.0
2007-04-09,17895,19066,17895,18354,15583437,55280.0,30710950.0
2007-04-10,18657,21106,18556,21106,6554221,63572.0,30710950.0
2007-04-11,23244,23244,19374,19578,8971008,58965.0,30710950.0
2007-04-12,19374,20342,18352,19374,3211826,58351.0,30710950.0
2007-04-13,19322,21616,18859,20392,4839648,61422.0,30710950.0
2007-04-16,20899,21920,20595,21363,3414192,64339.0,30710950.0
2007-04-17,19271,21309,18201,18202,10010448,54819.0,30710950.0
2007-04-18,16415,17181,15499,15500,5545505,46681.0,30710950.0
2007-04-19,15601,16213,15244,15958,3174709,48063.0,30710950.0
2007-04-20,16312,18303,15855,18303,4694071,55126.0,30710950.0
2007-04-23,18864,20242,17741,17896,7236583,53898.0,30710950.0
2007-04-24,17896,17896,16672,16875,2160295,50827.0,30710950.0
2007-04-25,17334,18096,16009,16265,3826835,48984.0,30710950.0
2007-04-26,16313,16617,14786,15500,3002055,46681.0,30710950.0
2007-04-27,15598,15955,14933,15550,1706613,46834.0,30710950.0
2007-04-30,16058,16366,13258,13307,3019741,40078.0,30710950.0
2007-05-02,12593,14019,11778,13307,3404209,40078.0,30710950.0
2007-05-03,13764,14169,13253,13510,1535559,40692.0,30710950.0
2007-05-04,13864,15445,13763,14786,2690328,44531.0,30710950.0
2007-05-07,16108,16976,14836,16976,3296258,51134.0,30710950.0
2007-05-08,17739,18963,16004,16825,3995050,50673.0,30710950.0
2007-05-09,16873,17283,15755,16417,1976022,49445.0,30710950.0
2007-05-10,16717,16973,15903,16212,1346936,48830.0,30710950.0
2007-05-11,15956,17228,14987,16467,2335364,49598.0,30710950.0
2007-05-14,16466,17131,15651,15652,2354330,48563.0,31636876.0
2007-05-15,15448,15650,14069,14682,1597964,45557.0,31636876.0
2007-05-16,14886,15088,13864,14274,1038298,44292.0,31636876.0
2007-05-17,14378,14840,13866,14480,919737,44924.0,31636876.0
2007-05-18,14579,14579,13765,14123,845830,43817.0,31636876.0
2007-05-21,14072,14222,13306,13307,887060,41286.0,31636876.0
2007-05-22,13306,13306,13306,13307,0,41286.0,31636876.0
2007-05-23,12643,13101,12031,12745,1769045,39546.0,31636876.0
2007-05-25,12950,13866,12849,13664,1017785,42393.0,31636876.0
2007-05-28,13815,13863,12846,13256,817418,41128.0,31636876.0
2007-05-29,13460,13561,12742,12950,738413,40179.0,31636876.0
2007-05-30,12951,13052,11827,12287,1357641,38122.0,31636876.0
2007-05-31,12282,12335,10446,11319,2549912,35117.0,31636876.0
2007-06-01,10803,12027,10345,11522,2554917,35750.0,31636876.0
2007-06-04,11824,11824,10909,11319,899808,35117.0,31636876.0
2007-06-05,11314,11468,10957,11266,613359,34959.0,31636876.0
2007-06-07,11212,11771,10803,11522,1064333,35750.0,31636876.0
2007-06-08,11470,13205,11060,13051,3714752,40495.0,31636876.0
2007-06-11,12949,13663,12438,12849,1541228,39862.0,31636876.0
2007-06-12,12591,13714,12282,13256,1496597,41128.0,31636876.0
2007-06-13,13154,15091,12951,14682,1821563,45557.0,31636876.0
2007-06-14,14780,16818,14476,16825,2947149,52201.0,31636876.0
2007-06-15,17234,17947,15802,17080,2691434,52992.0,31636876.0
2007-06-18,17334,18250,16110,16723,2025263,51884.0,31636876.0
2007-06-19,16821,17130,14223,14224,2481249,44133.0,31636876.0
2007-06-20,12134,12134,12134,12134,79918,37648.0,31636876.0
2007-06-21,10349,10349,10349,10349,223711,32111.0,31636876.0
2007-06-22,9381,9988,8817,9484,26579521,29422.0,31636876.0
2007-06-25,9277,9788,8665,9278,9381216,28790.0,31636876.0
2007-06-26,9529,9578,8200,8871,5136546,27524.0,31636876.0
2007-06-27,9025,9074,8105,8261,2292378,25626.0,31636876.0
2007-06-28,8155,8357,7596,7800,3259655,24202.0,31636876.0
2007-06-29,7850,8920,7696,8921,6862468,27682.0,31636876.0
2007-07-02,9221,9274,8456,8972,5657761,27840.0,31636876.0
2007-07-03,8864,9428,8562,8871,2989003,27524.0,31636876.0
2007-07-04,9019,9019,8407,8514,1619357,26417.0,31636876.0
2007-07-05,8411,8619,7851,8055,2822361,24993.0,31636876.0
2007-07-06,8153,8206,7695,7903,2234685,24519.0,31636876.0
2007-07-09,7796,8206,7796,7903,1665259,24519.0,31636876.0
2007-07-10,7953,8054,7750,7954,1310206,24677.0,31636876.0
2007-07-11,7794,9120,7693,8514,8714608,26417.0,31636876.0
2007-07-12,8516,8516,7904,7954,2296435,24677.0,31636876.0
2007-07-13,8052,8100,7695,7749,1276599,24044.0,31636876.0
2007-07-16,7742,7998,7541,7647,1045411,23728.0,31636876.0
2007-07-18,7697,7953,7495,7853,2419932,24360.0,31636876.0
2007-07-19,7745,7900,7389,7800,2003396,24202.0,31636876.0
2007-07-20,7697,7904,7495,7596,2159417,23569.0,31636876.0
2007-07-23,7545,7646,7135,7189,1669698,22304.0,31636876.0
2007-07-24,7185,7340,6115,6627,2098395,20564.0,31636876.0
2007-07-25,6525,6727,6217,6627,865797,20564.0,31636876.0
2007-07-26,6781,7596,6574,7596,6092475,23569.0,31636876.0
2007-07-27,7340,8618,7138,7853,7733525,24360.0,31636876.0
2007-07-30,8668,9024,8408,9025,3656521,27999.0,31636876.0
2007-07-31,10190,10190,8305,8514,12511072,26417.0,31636876.0
2007-08-01,8508,9327,8050,8668,5708579,26891.0,31636876.0
2007-08-02,8870,9887,8615,9382,5167627,29106.0,31636876.0
2007-08-03,9484,9634,8872,9076,2302688,28157.0,31636876.0
2007-08-06,8920,9021,8458,8564,2284089,26575.0,31636876.0
2007-08-07,8667,8768,8305,8668,2971091,26891.0,31636876.0
2007-08-08,8818,8919,8408,8463,1591986,26259.0,31636876.0
2007-08-09,8617,8617,8106,8617,2477921,26733.0,31636876.0
2007-08-10,8455,9019,8305,8514,3406246,26417.0,31636876.0
2007-08-13,8563,8664,7999,8208,1750193,25468.0,31636876.0
2007-08-14,8201,8201,8201,8208,0,25468.0,31636876.0
2007-08-16,8201,8201,8201,8208,0,,
2007-08-17,6983,6983,6983,6984,52003,21671.0,31636876.0
2007-08-20,5959,7236,5959,7034,9452809,21829.0,31636876.0
2007-08-21,7138,8054,6830,7699,3235713,23886.0,31636876.0
2007-08-22,7953,8203,7287,7699,2130479,23886.0,31636876.0
2007-08-23,7438,7544,6576,6832,2345180,21197.0,31636876.0
2007-08-24,6827,7338,6624,7034,1628918,21829.0,31636876.0
2007-08-27,7236,7236,6827,6933,1216917,21513.0,31636876.0
2007-08-28,7029,7135,6726,6933,1587080,21513.0,31636876.0
2007-08-29,6779,6928,6571,6933,654406,21513.0,31636876.0
2007-08-30,7037,7953,6883,7954,2393924,24677.0,31636876.0
2007-08-31,8258,9126,8104,9126,4030769,28315.0,31636876.0
2007-09-03,9477,10446,9174,9686,5434341,30055.0,31636876.0
2007-09-04,10190,11009,8817,8972,5936187,27840.0,31636876.0
2007-09-05,8967,9530,8716,9227,2455347,28631.0,31636876.0
2007-09-06,8967,9733,8967,9329,1884576,28948.0,31636876.0
2007-09-07,9228,10653,9175,9840,4168732,30530.0,31636876.0
2007-09-10,9839,10499,9429,9484,1971018,29422.0,31636876.0
2007-09-11,9788,9788,8670,9076,1573900,28157.0,31636876.0
2007-09-12,8871,10298,8770,9840,3320439,30530.0,31636876.0
2007-09-13,9890,10709,9432,9891,2211744,30688.0,31636876.0
2007-09-14,9938,10039,9533,9736,1148627,30213.0,31636876.0
2007-09-17,9734,10143,9633,9942,1113944,30846.0,31636876.0
2007-09-18,10196,11420,10089,11420,10543259,35433.0,31636876.0
2007-09-19,11926,13097,11516,11522,9833757,35750.0,31636876.0
2007-09-20,11319,12028,9840,10299,7312854,31953.0,31636876.0
2007-09-21,10299,11214,10091,11012,3565916,34168.0,31636876.0
2007-09-27,11523,11725,10400,11012,2822673,34168.0,31636876.0
2007-09-28,11421,11421,9941,10197,2395398,31637.0,31636876.0
2007-10-01,10089,10089,8667,8668,6016893,26891.0,31636876.0
2007-10-02,8563,9936,8563,9942,6651534,30846.0,31636876.0
2007-10-04,11420,11420,11111,11420,2836303,35433.0,31636876.0
2007-10-05,11213,12847,10500,12134,5857805,37648.0,31636876.0
2007-10-08,12538,13911,12230,13918,3949194,43184.0,31636876.0
2007-10-09,15500,15958,13818,15958,9287208,49512.0,31636876.0
2007-10-10,16008,17029,14986,16009,6051089,49670.0,31636876.0
2007-10-11,16816,17790,14986,15295,2801163,76344.0,50896139.0
2007-10-12,14885,17584,13964,17589,4614101,87796.0,50896139.0
2007-10-15,19119,20189,17591,20190,4429824,100774.0,50896139.0
2007-10-16,20185,22532,18094,19425,6232049,96957.0,50896139.0
2007-10-17,19376,21313,18406,21005,4374801,104846.0,50896139.0
2007-10-18,21460,22732,20645,20699,2483453,103319.0,50896139.0
2007-10-19,19981,21152,17639,17640,3166463,88050.0,50896139.0
2007-10-22,16211,20239,15035,20241,3488497,101029.0,50896139.0
2007-10-23,21360,21717,19322,20291,2913509,101283.0,50896139.0
2007-10-24,20390,22125,19373,20854,2910685,104083.0,50896139.0
2007-10-25,20544,22023,18351,18762,2706597,93649.0,50896139.0
2007-10-26,19273,19885,15958,15958,2760107,79652.0,50896139.0
2007-10-29,15958,17588,15803,16619,3078300,82961.0,50896139.0
2007-10-30,16873,17129,14377,16059,2526692,80161.0,50896139.0
2007-10-31,16415,16921,15345,15346,1227419,111904.0,74354601.0
2007-11-01,15749,17639,14733,17640,1955576,128633.0,74354601.0
2007-11-02,17639,20088,16819,20035,2643688,146107.0,74354601.0
2007-11-05,19877,21409,18248,19170,2205060,139787.0,74354601.0
2007-11-06,19171,19986,18709,19374,1124922,141274.0,74354601.0
2007-11-07,19528,20140,18911,19374,1066745,141274.0,74354601.0
2007-11-08,19372,19372,17025,18149,1152059,132351.0,74354601.0
2007-11-09,18146,19577,17741,18456,806996,134582.0,74354601.0
2007-11-12,17328,19266,17328,18149,781094,132351.0,74354601.0
2007-11-13,18145,18352,16819,17640,684397,128633.0,74354601.0
2007-11-14,19065,19981,18656,19679,1627254,143504.0,74354601.0
2007-11-15,19780,21313,18253,18812,2666496,137184.0,74354601.0
2007-11-16,18606,20692,18606,20342,1960963,148337.0,74354601.0
2007-11-19,20800,21210,19374,19374,910367,141274.0,74354601.0
2007-11-20,19164,19520,17838,19271,626085,140530.0,74354601.0
2007-11-21,19274,20036,18865,18966,550996,138300.0,74354601.0
2007-11-22,18962,19372,17946,18303,590807,133467.0,74354601.0
2007-11-23,17939,18653,16715,17334,699535,126403.0,74354601.0
2007-11-26,17334,19069,17334,18559,538571,135325.0,74354601.0
2007-11-27,18197,19879,18043,18863,713493,137556.0,74354601.0
2007-11-28,19321,19321,17383,17741,990906,129377.0,74354601.0
2007-11-29,17895,18507,17693,17896,469441,130492.0,74354601.0
2007-11-30,17892,18350,17536,17589,512183,128262.0,74354601.0
2007-12-03,17994,17994,15956,16366,1145461,119339.0,74354601.0
2007-12-04,16719,18812,16565,18812,1278141,137184.0,74354601.0
2007-12-05,18913,21005,18662,19068,2837259,139043.0,74354601.0
2007-12-06,19166,19166,17484,17640,1065516,128633.0,74354601.0
2007-12-07,17738,18654,17227,18149,654197,132351.0,74354601.0
2007-12-10,17941,19267,17941,18506,823210,134954.0,74354601.0
2007-12-11,18252,19269,17331,18098,1593423,131979.0,74354601.0
2007-12-12,18094,18195,16768,17334,1034195,126403.0,74354601.0
2007-12-13,17026,17329,15599,16825,1003115,122685.0,74354601.0
2007-12-14,16563,17281,15801,16568,1269336,120826.0,74354601.0
2007-12-17,16561,17327,15289,15295,1918043,111532.0,74354601.0
2007-12-18,15289,15289,15289,15295,0,111532.0,74354601.0
2007-12-20,15289,15289,15289,15295,0,,
2007-12-21,15289,15289,15289,15295,0,,
2007-12-24,15289,15289,15289,15295,0,,
2007-12-26,15289,15289,15289,15295,0,,
2007-12-27,15289,15289,15289,15295,0,,
2007-12-28,15289,15289,15289,15295,0,,
2008-01-02,15289,15289,15289,15295,0,,
2008-01-03,15289,15289,15289,15295,0,,
2008-01-04,15289,15289,15289,15295,0,,
2008-01-07,15289,15289,15289,15295,0,,
2008-01-08,15289,15289,15289,15295,0,,
2008-01-09,15289,15289,15289,15295,0,,
2008-01-10,15289,15289,15289,15295,0,,
2008-01-11,15293,16160,13943,14137,870524,108929.0,18588650.0
2008-01-14,13869,13869,12033,12038,462319,92757.0,18588650.0
2008-01-15,11890,13823,11182,13823,468052,106513.0,18588650.0
2008-01-16,14232,14955,13100,14330,253569,110417.0,18588650.0
2008-01-17,14665,14665,13051,13317,117285,102609.0,18588650.0
2008-01-18,13220,13895,12082,13654,151445,105212.0,18588650.0
2008-01-21,13558,14401,13558,13895,62026,107071.0,18588650.0
2008-01-22,13894,14087,12540,12931,50056,99635.0,18588650.0
2008-01-23,12930,13388,12564,12882,53841,99263.0,18588650.0
2008-01-24,12857,12857,12081,12279,104077,94616.0,18588650.0
2008-01-25,12251,13340,12251,13099,94071,100936.0,18588650.0
2008-01-28,13051,13364,12612,12786,62548,98520.0,18588650.0
2008-01-29,12785,13580,12057,12425,89486,95732.0,18588650.0
2008-01-30,12417,12417,11212,11821,144081,91084.0,18588650.0
2008-01-31,11575,12201,11213,12038,78488,92757.0,18588650.0
2008-02-01,12541,12541,11601,11978,62955,92293.0,18588650.0
2008-02-04,11745,11977,11529,11881,92837,91549.0,18588650.0
2008-02-05,11878,12785,11816,12158,108933,93687.0,18588650.0
