실리콘웍스(108320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-21,33300,34250,33150,33450,34974,544041.0,16264300.0
2018-12-24,33500,33700,33250,33600,40752,546480.0,16264300.0
2018-12-26,33600,33750,32200,32500,72726,528590.0,16264300.0
2018-12-27,33000,33150,32150,32600,49991,530216.0,16264300.0
2018-12-28,33000,34300,32750,33600,90024,546480.0,16264300.0
2019-01-02,33600,34300,33300,33700,42252,548107.0,16264300.0
2019-01-03,33350,33700,31500,31550,96495,513139.0,16264300.0
2019-01-04,31850,31850,30450,31350,88701,509886.0,16264300.0
2019-01-07,31550,32250,31050,31950,60560,519644.0,16264300.0
2019-01-08,32200,32200,30800,31000,57951,504193.0,16264300.0
2019-01-09,31400,35400,31250,34850,180828,566811.0,16264300.0
2019-01-10,34900,35250,33750,34850,76786,566811.0,16264300.0
2019-01-11,35500,35700,34250,34800,75416,565998.0,16264300.0
2019-01-14,35000,35450,34400,35050,43774,570064.0,16264300.0
2019-01-15,35050,35600,34550,35300,35961,574130.0,16264300.0
2019-01-16,35300,36250,34950,36150,56498,587954.0,16264300.0
2019-01-17,35850,36150,34700,34800,61523,565998.0,16264300.0
2019-01-18,35000,35300,34750,35300,32480,574130.0,16264300.0
2019-01-21,36150,37750,36100,37550,161645,610724.0,16264300.0
2019-01-22,37600,37850,36800,37600,69292,611538.0,16264300.0
2019-01-23,37100,38400,36750,37550,82723,610724.0,16264300.0
2019-01-24,37300,37850,37100,37750,34770,613977.0,16264300.0
2019-01-25,37300,38300,37150,38100,55700,619670.0,16264300.0
2019-01-28,37500,38300,37150,37400,68385,608285.0,16264300.0
2019-01-29,37500,37900,37050,37850,76396,615604.0,16264300.0
2019-01-30,37550,39200,37550,38400,98754,624549.0,16264300.0
2019-01-31,38900,39200,38100,38500,112303,626176.0,16264300.0
2019-02-01,38200,39200,38000,38650,75933,628615.0,16264300.0
2019-02-07,39200,40300,38350,39850,134879,648132.0,16264300.0
2019-02-08,39500,39550,38650,39000,87181,634308.0,16264300.0
2019-02-11,38800,39200,38250,38450,61854,625362.0,16264300.0
2019-02-12,38350,39200,38300,38850,70340,631868.0,16264300.0
2019-02-13,39050,39400,37800,38100,140235,619670.0,16264300.0
2019-02-14,38100,39050,37600,38500,119632,626176.0,16264300.0
2019-02-15,39000,39600,38100,39100,92122,635934.0,16264300.0
2019-02-18,39550,41500,39300,40300,211618,655451.0,16264300.0
2019-02-19,40300,40350,39300,40100,65602,652198.0,16264300.0
2019-02-20,39900,40350,39200,40250,94103,654638.0,16264300.0
2019-02-21,40250,41750,39950,41400,159851,673342.0,16264300.0
2019-02-22,41000,41650,40400,41400,88766,673342.0,16264300.0
2019-02-25,42400,43900,42300,42650,186155,693672.0,16264300.0
2019-02-26,42650,42750,41500,42500,102899,691233.0,16264300.0
2019-02-27,42500,44150,42100,44050,158958,716442.0,16264300.0
2019-02-28,44000,44100,42950,42950,139438,698552.0,16264300.0
2019-03-04,43300,44000,41500,42800,138907,696112.0,16264300.0
2019-03-05,42700,43000,41800,41950,72282,682287.0,16264300.0
2019-03-06,41750,42600,41700,42000,39929,683101.0,16264300.0
2019-03-07,42000,43250,41900,42700,110601,694486.0,16264300.0
2019-03-08,42800,42900,40900,41100,162685,668463.0,16264300.0
2019-03-11,41100,41650,40450,41550,98458,675782.0,16264300.0
2019-03-12,41850,44800,41800,44600,185638,725388.0,16264300.0
2019-03-13,44350,44400,43450,43850,104619,713190.0,16264300.0
2019-03-14,43850,44000,42350,42350,139660,688793.0,16264300.0
2019-03-15,42000,43400,41450,42600,102747,692859.0,16264300.0
2019-03-18,43100,43150,42150,42400,47707,689606.0,16264300.0
2019-03-19,42400,42850,40350,40500,127930,658704.0,16264300.0
2019-03-20,40950,41950,40500,41900,108817,681474.0,16264300.0
2019-03-21,42200,43500,41800,41950,114050,682287.0,16264300.0
2019-03-22,42750,43300,41150,41700,67524,678221.0,16264300.0
2019-03-25,40700,41600,40000,40300,110393,655451.0,16264300.0
2019-03-26,40300,40700,39500,40500,82991,658704.0,16264300.0
2019-03-27,40150,41250,40000,40450,45449,657891.0,16264300.0
2019-03-28,40400,42350,39600,41500,117282,674968.0,16264300.0
2019-03-29,41200,42250,40700,42250,58312,687167.0,16264300.0
2019-04-01,42400,42900,42050,42600,35486,692859.0,16264300.0
2019-04-02,43000,43000,41900,42600,54833,692859.0,16264300.0
2019-04-03,42200,44000,42150,43800,102750,712376.0,16264300.0
2019-04-04,43400,44450,43100,43700,59279,710750.0,16264300.0
2019-04-05,43550,44350,43550,43950,46803,714816.0,16264300.0
2019-04-08,43950,44800,43500,43700,76957,710750.0,16264300.0
2019-04-09,44000,46900,43200,46500,243619,756290.0,16264300.0
2019-04-10,46450,47800,45650,47350,131035,770115.0,16264300.0
2019-04-11,47950,50600,47800,50300,446073,818094.0,16264300.0
2019-04-12,50000,51000,49200,50600,205576,822974.0,16264300.0
2019-04-15,50300,51400,50100,50800,88848,826226.0,16264300.0
2019-04-16,51000,51000,48800,49150,110355,799390.0,16264300.0
2019-04-17,49150,50900,49150,50600,67505,822974.0,16264300.0
2019-04-18,50600,50900,49850,50400,71219,819721.0,16264300.0
2019-04-19,50200,50500,49550,49650,31069,807522.0,16264300.0
2019-04-22,49500,49600,48150,48500,86587,788819.0,16264300.0
2019-04-23,50000,52300,49400,49700,294583,808336.0,16264300.0
2019-04-24,50100,50500,47400,48100,231803,782313.0,16264300.0
2019-04-25,48500,51300,48200,49500,181705,805083.0,16264300.0
2019-04-26,49100,49100,47050,47050,172924,765235.0,16264300.0
2019-04-29,47000,48700,46800,48500,67508,788819.0,16264300.0
2019-04-30,47850,49150,47100,48800,89373,793698.0,16264300.0
2019-05-02,49700,49750,48000,48400,124340,787192.0,16264300.0
2019-05-03,48300,48800,47450,48450,71586,788005.0,16264300.0
2019-05-07,48050,50000,47800,48200,125504,783939.0,16264300.0
2019-05-08,47600,47800,46600,46900,121299,762796.0,16264300.0
2019-05-09,47200,47200,45400,45500,180105,740026.0,16264300.0
2019-05-10,45400,46450,44500,45700,132679,743279.0,16264300.0
2019-05-13,45250,45300,44250,44250,119042,719695.0,16264300.0
2019-05-14,43500,45800,43000,45550,111580,740839.0,16264300.0
2019-05-15,46000,46000,44250,45200,182621,735146.0,16264300.0
2019-05-16,45400,46000,43700,44300,107575,720508.0,16264300.0
2019-05-17,44650,44850,42450,42500,176399,691233.0,16264300.0
2019-05-20,42500,43250,40650,41000,171035,666836.0,16264300.0
2019-05-21,41000,41700,39800,40850,160242,664397.0,16264300.0
2019-05-22,41500,41500,40400,41100,74003,668463.0,16264300.0
2019-05-23,41800,41800,38600,38800,187056,631055.0,16264300.0
2019-05-24,38800,39800,37700,38750,132434,630242.0,16264300.0
2019-05-27,39300,40500,38900,40100,148658,652198.0,16264300.0
2019-05-28,39750,40750,38900,39750,121656,646506.0,16264300.0
2019-05-29,39950,41350,39800,40150,148231,653012.0,16264300.0
2019-05-30,40550,42950,40550,41750,186685,679035.0,16264300.0
2019-05-31,41450,43650,40250,42950,194980,698552.0,16264300.0
2019-06-03,42500,42500,40750,40900,211980,665210.0,16264300.0
2019-06-04,40800,41550,40500,41250,83696,670902.0,16264300.0
2019-06-05,41750,42550,41300,41700,112179,678221.0,16264300.0
2019-06-07,41450,42600,41300,42600,129418,692859.0,16264300.0
2019-06-10,42150,42800,41900,42200,54663,686353.0,16264300.0
2019-06-11,42250,42500,41350,42100,110112,684727.0,16264300.0
2019-06-12,41650,42100,41100,41100,77061,668463.0,16264300.0
2019-06-13,41000,42250,40150,41450,143763,674155.0,16264300.0
2019-06-14,41450,42050,40850,41550,65347,675782.0,16264300.0
2019-06-17,41600,41600,40350,41000,111062,666836.0,16264300.0
2019-06-18,41000,41600,40550,41000,63683,666836.0,16264300.0
2019-06-19,41850,42850,41150,42400,125493,689606.0,16264300.0
2019-06-20,42700,46000,42600,44400,401686,722135.0,16264300.0
2019-06-21,44600,44700,41700,41700,249396,678221.0,16264300.0
2019-06-24,42550,44350,42350,44250,174814,719695.0,16264300.0
2019-06-25,44400,44600,42250,42450,131308,690420.0,16264300.0
2019-06-26,42600,43400,42250,42500,63315,691233.0,16264300.0
2019-06-27,42550,43900,42550,43150,87201,701805.0,16264300.0
2019-06-28,43550,43650,42200,43050,75450,700178.0,16264300.0
2019-07-01,43700,44700,43100,44350,108105,721322.0,16264300.0
2019-07-02,44050,44350,42350,43450,139768,706684.0,16264300.0
2019-07-03,42950,43400,42050,42300,98729,687980.0,16264300.0
2019-07-04,42300,42700,41450,42100,89573,684727.0,16264300.0
2019-07-05,42350,42350,40800,40950,110942,666023.0,16264300.0
2019-07-08,41000,41000,38600,38900,206003,632681.0,16264300.0
2019-07-09,38850,39900,38050,39200,105182,637561.0,16264300.0
2019-07-10,39700,40200,38900,39250,73282,638374.0,16264300.0
2019-07-11,39300,40900,38850,40850,76008,664397.0,16264300.0
2019-07-12,40850,40850,39800,40600,60954,660331.0,16264300.0
2019-07-15,40750,40750,39300,39400,89527,640813.0,16264300.0
2019-07-16,39800,40800,39450,40600,67640,660331.0,16264300.0
2019-07-17,40650,40650,39650,39850,36942,648132.0,16264300.0
2019-07-18,39850,40200,39350,39800,48100,647319.0,16264300.0
2019-07-19,40300,40950,40000,40450,57291,657891.0,16264300.0
2019-07-22,40250,40500,39650,40450,31606,657891.0,16264300.0
2019-07-23,41450,42300,40400,40500,128470,658704.0,16264300.0
2019-07-24,40650,41600,40300,40300,58666,655451.0,16264300.0
2019-07-25,40050,40650,39650,40050,50104,651385.0,16264300.0
2019-07-26,39500,39950,39300,39500,108453,642440.0,16264300.0
2019-07-29,39350,40200,38650,38650,77242,628615.0,16264300.0
2019-07-30,39300,39350,38300,38850,60610,631868.0,16264300.0
2019-07-31,39350,39350,36200,38150,138622,620483.0,16264300.0
2019-08-01,38100,38500,37000,37300,65723,606658.0,16264300.0
2019-08-02,36800,38250,36050,36650,84019,596087.0,16264300.0
2019-08-05,36100,37300,34700,35000,112018,569250.0,16264300.0
2019-08-06,34050,35750,33550,33850,139783,550547.0,16264300.0
2019-08-07,34600,35400,33300,33900,114054,551360.0,16264300.0
2019-08-08,33950,34600,33750,34600,81405,562745.0,16264300.0
2019-08-09,34850,35200,33700,34200,125571,556239.0,16264300.0
2019-08-12,34200,34400,33350,34350,70128,558679.0,16264300.0
2019-08-13,33800,34500,33500,34050,77775,553799.0,16264300.0
2019-08-14,35000,36700,33650,34000,203435,552986.0,16264300.0
2019-08-16,33500,34100,33250,33650,95034,547294.0,16264300.0
2019-08-19,34000,34550,33550,33900,103128,551360.0,16264300.0
2019-08-20,34200,35650,34200,35200,124028,572503.0,16264300.0
2019-08-21,35150,35500,34850,35300,94745,574130.0,16264300.0
2019-08-22,35600,35600,34500,34600,116547,562745.0,16264300.0
2019-08-23,34050,34350,33650,33800,124151,549733.0,16264300.0
2019-08-26,33300,33300,31100,31100,290669,505820.0,16264300.0
2019-08-27,31600,32400,31400,32200,99776,523710.0,16264300.0
2019-08-28,32000,32750,31650,32700,90060,531843.0,16264300.0
2019-08-29,32800,32800,31650,32150,136284,522897.0,16264300.0
2019-08-30,32850,33150,32550,32850,111224,534282.0,16264300.0
2019-09-02,32500,33100,32350,32900,81193,535095.0,16264300.0
2019-09-03,33300,33800,32800,33300,120444,541601.0,16264300.0
2019-09-04,33050,34050,33000,33850,96533,550547.0,16264300.0
2019-09-05,34150,35000,34150,34450,100390,560305.0,16264300.0
2019-09-06,34650,35000,34150,34450,51297,560305.0,16264300.0
2019-09-09,34700,35200,33550,34000,118927,552986.0,16264300.0
2019-09-10,34050,34400,33700,34000,53108,552986.0,16264300.0
2019-09-11,34400,34600,34000,34050,88833,553799.0,16264300.0
2019-09-16,34450,35300,34000,35200,92135,572503.0,16264300.0
2019-09-17,35100,35100,34500,34700,60381,564371.0,16264300.0
2019-09-18,34750,34950,34300,34750,35569,565184.0,16264300.0
2019-09-19,34750,35550,34400,34550,69341,561932.0,16264300.0
2019-09-20,34550,35050,34200,34700,72237,564371.0,16264300.0
2019-09-23,34450,34550,33950,34100,40977,554613.0,16264300.0
2019-09-24,34500,35050,34100,34100,59030,554613.0,16264300.0
2019-09-25,34000,34700,33500,34350,84433,558679.0,16264300.0
2019-09-26,34450,34800,33850,34350,48809,558679.0,16264300.0
2019-09-27,34200,34600,33600,34400,54010,559492.0,16264300.0
2019-09-30,34500,34900,33850,34100,62248,554613.0,16264300.0
2019-10-01,34000,35000,34000,35000,79193,569250.0,16264300.0
2019-10-02,34500,34700,34200,34200,52517,556239.0,16264300.0
2019-10-04,34050,34050,32800,33050,149803,537535.0,16264300.0
2019-10-07,33100,33550,32500,32650,73922,531029.0,16264300.0
