테라젠이텍스(066700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-22,7110,7210,7000,7010,158416,195124.0,27835096.0
2016-06-23,6960,7060,6860,7000,129731,194846.0,27835096.0
2016-06-24,7120,7150,6200,6320,734430,175918.0,27835096.0
2016-06-27,6040,6550,6040,6520,295231,181485.0,27835096.0
2016-06-28,6460,7700,6460,7090,1417075,197351.0,27835096.0
2016-06-29,7190,7580,7010,7100,1172403,197629.0,27835096.0
2016-06-30,7200,7310,7080,7090,415017,197351.0,27835096.0
2016-07-01,7290,7640,7250,7260,1278218,202083.0,27835096.0
2016-07-04,7400,7530,7260,7340,343935,204310.0,27835096.0
2016-07-05,7340,7390,7240,7300,204296,203196.0,27835096.0
2016-07-06,7300,7350,7080,7150,234223,199021.0,27835096.0
2016-07-07,7160,7490,7160,7480,376735,208207.0,27835096.0
2016-07-08,7500,7640,7310,7420,477296,206536.0,27835096.0
2016-07-11,7430,7500,7360,7410,192732,206258.0,27835096.0
2016-07-12,7440,7490,7320,7370,190283,205145.0,27835096.0
2016-07-13,7420,7630,7420,7440,316739,207093.0,27835096.0
2016-07-14,7470,7500,7270,7480,219144,208207.0,27835096.0
2016-07-15,7450,7540,7320,7320,217172,203753.0,27835096.0
2016-07-18,7320,7660,7270,7620,641405,212103.0,27835096.0
2016-07-19,7620,7630,7450,7470,292546,207928.0,27835096.0
2016-07-20,7460,7770,7430,7750,540002,215722.0,27835096.0
2016-07-21,7770,7840,7520,7550,378948,210155.0,27835096.0
2016-07-22,7540,7650,7400,7420,226137,206536.0,27835096.0
2016-07-25,7410,7510,7320,7430,218256,206815.0,27835096.0
2016-07-26,7430,7450,7300,7380,201713,205423.0,27835096.0
2016-07-27,7350,7400,7200,7220,231122,200969.0,27835096.0
2016-07-28,7240,7300,7130,7150,123273,199021.0,27835096.0
2016-07-29,7170,7320,7130,7220,125582,200969.0,27835096.0
2016-08-01,7300,7320,7140,7150,170870,199021.0,27835096.0
2016-08-02,7140,7390,7110,7150,362259,199021.0,27835096.0
2016-08-03,7090,7240,7020,7130,163164,198464.0,27835096.0
2016-08-04,7140,7230,7110,7190,100515,200134.0,27835096.0
2016-08-05,7230,7230,7100,7120,127843,198186.0,27835096.0
2016-08-08,7170,7480,7040,7300,484344,203196.0,27835096.0
2016-08-09,7350,7420,7220,7330,172408,204031.0,27835096.0
2016-08-10,7330,7590,7290,7500,373214,208763.0,27835096.0
2016-08-11,7500,7680,7430,7590,385483,211268.0,27835096.0
2016-08-12,7650,7690,7480,7510,177170,209042.0,27835096.0
2016-08-16,7470,7520,7340,7350,216103,204588.0,27835096.0
2016-08-17,7380,7480,7250,7320,158332,203753.0,27835096.0
2016-08-18,7360,7420,7190,7200,161856,200413.0,27835096.0
2016-08-19,7260,7360,7200,7240,86341,201526.0,27835096.0
2016-08-22,7210,7290,7090,7090,105595,197351.0,27835096.0
2016-08-23,7150,7290,7080,7160,112646,199299.0,27835096.0
2016-08-24,7180,7260,7150,7190,92695,200134.0,27835096.0
2016-08-25,7240,7250,7100,7150,123852,199021.0,27835096.0
2016-08-26,7250,7250,7030,7060,109612,196516.0,27835096.0
2016-08-29,7130,7130,6720,6720,267174,187052.0,27835096.0
2016-08-30,6700,6960,6690,6850,110900,190670.0,27835096.0
2016-08-31,6930,6930,6720,6920,120112,192619.0,27835096.0
2016-09-01,7000,7170,6940,7090,103914,197351.0,27835096.0
2016-09-02,7190,7190,7000,7120,84647,198186.0,27835096.0
2016-09-05,7140,7150,7000,7030,89519,195681.0,27835096.0
2016-09-06,7030,7030,6830,6840,219926,190392.0,27835096.0
2016-09-07,6850,6920,6770,6800,80215,189279.0,27835096.0
2016-09-08,6940,6940,6770,6800,87352,189279.0,27835096.0
2016-09-09,6710,6860,6710,6800,65538,189279.0,27835096.0
2016-09-12,6680,6840,6650,6710,118030,186773.0,27835096.0
2016-09-13,6740,6850,6730,6750,61443,187887.0,27835096.0
2016-09-19,6750,6940,6750,6890,93638,191784.0,27835096.0
2016-09-20,6860,6940,6860,6900,70548,192062.0,27835096.0
2016-09-21,6860,6970,6820,6860,91376,190949.0,27835096.0
2016-09-22,6870,6910,6820,6850,69003,190670.0,27835096.0
2016-09-23,6930,6930,6820,6870,74401,191227.0,27835096.0
2016-09-26,6910,6910,6760,6790,102217,189000.0,27835096.0
2016-09-27,6780,6790,6660,6710,95033,186773.0,27835096.0
2016-09-28,6780,6810,6680,6690,80048,186217.0,27835096.0
2016-09-29,6800,6970,6760,6930,133728,192897.0,27835096.0
2016-09-30,6930,7000,6660,6700,134946,186495.0,27835096.0
2016-10-04,6730,6840,6690,6700,72197,186495.0,27835096.0
2016-10-05,6690,6810,6690,6710,85610,186773.0,27835096.0
2016-10-06,6780,6860,6710,6710,117289,186773.0,27835096.0
2016-10-07,6720,6800,6620,6620,91254,184268.0,27835096.0
2016-10-10,6700,6710,6580,6580,91285,183155.0,27835096.0
2016-10-11,6590,6640,6520,6520,80560,181485.0,27835096.0
2016-10-12,6490,6630,6460,6600,39828,183712.0,27835096.0
2016-10-13,6620,6620,6450,6460,81020,179815.0,27835096.0
2016-10-14,6400,6590,6380,6380,71190,177588.0,27835096.0
2016-10-17,6460,6460,6160,6160,144894,171464.0,27835096.0
2016-10-18,6120,6350,6120,6200,93407,172578.0,27835096.0
2016-10-19,6180,6340,6160,6340,51940,176475.0,27835096.0
2016-10-20,6430,6430,6120,6160,85016,171464.0,27835096.0
2016-10-21,6160,6220,6040,6050,93167,168402.0,27835096.0
2016-10-24,6010,6090,5970,6040,82456,168124.0,27835096.0
2016-10-25,6040,6120,5950,6060,84576,168681.0,27835096.0
2016-10-26,5950,6300,5890,6000,127990,167011.0,27835096.0
2016-10-27,6000,6140,5990,6070,39089,168959.0,27835096.0
2016-10-28,6080,6080,5900,5910,46423,164505.0,27835096.0
2016-10-31,5830,5910,5360,5360,348306,149196.0,27835096.0
2016-11-01,5170,5450,5170,5360,178738,149196.0,27835096.0
2016-11-02,5260,5380,5130,5130,144932,142794.0,27835096.0
2016-11-03,5110,5290,5090,5160,142046,143629.0,27835096.0
2016-11-04,5200,5320,5150,5270,77632,146691.0,27835096.0
2016-11-07,5310,5550,5310,5550,74264,154485.0,27835096.0
2016-11-08,5550,5630,5500,5530,70612,153928.0,27835096.0
2016-11-09,5520,5600,4905,5090,305417,141681.0,27835096.0
2016-11-10,5300,5910,5230,5850,160866,162835.0,27835096.0
2016-11-11,5810,5900,5620,5820,92478,162000.0,27835096.0
2016-11-14,5800,5820,5720,5800,59585,161444.0,27835096.0
2016-11-15,5700,5850,5620,5700,72549,158660.0,27835096.0
2016-11-16,5640,5760,5610,5730,52460,159495.0,27835096.0
2016-11-17,5730,5740,5560,5560,41313,154763.0,27835096.0
2016-11-18,5570,5700,5400,5590,69828,155598.0,27835096.0
2016-11-21,5600,5620,5420,5420,39432,150866.0,27835096.0
2016-11-22,5380,5500,5250,5390,51696,150031.0,27835096.0
2016-11-23,5400,5600,5160,5170,146354,143907.0,27835096.0
2016-11-24,5170,5260,4995,5000,134061,139175.0,27835096.0
2016-11-25,4900,5200,4900,5190,90505,144464.0,27835096.0
2016-11-28,5180,5300,5140,5190,32817,144464.0,27835096.0
2016-11-29,5130,5240,5000,5130,99636,142794.0,27835096.0
2016-11-30,5190,5190,5000,5110,21268,142237.0,27835096.0
2016-12-01,5120,5250,5020,5110,58635,142237.0,27835096.0
2016-12-02,5010,5250,5010,5110,60136,142237.0,27835096.0
2016-12-05,5110,5200,4990,4990,60498,138897.0,27835096.0
2016-12-06,5000,5100,5000,5040,27528,140289.0,27835096.0
2016-12-07,5120,5120,4995,5030,36194,140011.0,27835096.0
2016-12-08,5030,5170,5010,5040,52700,140289.0,27835096.0
2016-12-09,5050,5180,5050,5150,52555,143351.0,27835096.0
2016-12-12,5160,5450,5160,5350,115532,148918.0,27835096.0
2016-12-13,5520,5570,5360,5550,147989,154485.0,27835096.0
2016-12-14,5550,5640,5450,5550,60401,154485.0,27835096.0
2016-12-15,5550,5900,5490,5830,216257,162279.0,27835096.0
2016-12-16,5850,5940,5690,5890,120367,163949.0,27835096.0
2016-12-19,5900,5930,5770,5870,75573,163392.0,27835096.0
2016-12-20,5850,5930,5840,5890,31125,163949.0,27835096.0
2016-12-21,5840,5980,5840,5890,63631,163949.0,27835096.0
2016-12-22,5850,5880,5710,5710,49383,158938.0,27835096.0
2016-12-23,5750,5910,5710,5820,62337,162000.0,27835096.0
2016-12-26,5820,5870,5700,5770,43068,160609.0,27835096.0
2016-12-27,5750,5850,5600,5610,78008,156155.0,27835096.0
2016-12-28,5630,5810,5630,5800,48551,161444.0,27835096.0
2016-12-29,5820,5850,5720,5830,75516,162279.0,27835096.0
2017-01-02,5830,5930,5750,5860,46014,163114.0,27835096.0
2017-01-03,5830,5930,5830,5860,27435,163114.0,27835096.0
2017-01-04,5860,5950,5810,5940,60139,165340.0,27835096.0
2017-01-05,5950,6130,5940,6100,124453,169794.0,27835096.0
2017-01-06,6110,6110,5990,6050,46819,168402.0,27835096.0
2017-01-09,6050,6110,6010,6100,45155,169794.0,27835096.0
2017-01-10,6030,6120,5990,6100,40354,169794.0,27835096.0
2017-01-11,6130,6130,5940,5980,85723,166454.0,27835096.0
2017-01-12,6010,6010,5800,5840,80500,162557.0,27835096.0
2017-01-13,5770,5910,5770,5860,40998,163114.0,27835096.0
2017-01-16,5860,5900,5670,5740,60096,159773.0,27835096.0
2017-01-17,5690,5780,5650,5720,39682,159217.0,27835096.0
2017-01-18,5720,5790,5700,5730,39529,159495.0,27835096.0
2017-01-19,5720,5790,5650,5650,31131,157268.0,27835096.0
2017-01-20,5660,5690,5640,5660,30612,157547.0,27835096.0
2017-01-23,5650,5720,5600,5630,93812,156712.0,27835096.0
2017-01-24,5630,5720,5550,5560,54065,154763.0,27835096.0
2017-01-25,5560,5610,5540,5550,16544,154485.0,27835096.0
2017-01-26,5620,5640,5460,5600,27898,155877.0,27835096.0
2017-01-31,5600,5660,5570,5600,26804,155877.0,27835096.0
2017-02-01,5620,5750,5560,5730,82950,159495.0,27835096.0
2017-02-02,5670,6010,5670,5860,217499,163114.0,27835096.0
2017-02-03,5860,5940,5650,5670,79572,157825.0,27835096.0
2017-02-06,5690,5850,5660,5670,48474,157825.0,27835096.0
2017-02-07,5770,5870,5610,5680,91128,158103.0,27835096.0
2017-02-08,5680,5730,5580,5660,91911,157547.0,27835096.0
2017-02-09,5720,5720,5600,5670,38869,157825.0,27835096.0
2017-02-10,5670,5740,5670,5730,47549,159495.0,27835096.0
2017-02-13,5730,5780,5620,5670,74811,157825.0,27835096.0
2017-02-14,5640,5720,5630,5660,33955,157547.0,27835096.0
2017-02-15,5610,5690,5600,5670,50740,163495.0,28835096.0
2017-02-16,5640,5850,5630,5840,78883,168397.0,28835096.0
2017-02-17,5840,5910,5750,5850,62810,168685.0,28835096.0
2017-02-20,5850,5860,5750,5750,54285,165802.0,28835096.0
2017-02-21,5770,5920,5740,5920,87087,170704.0,28835096.0
2017-02-22,5890,5910,5830,5870,48616,169262.0,28835096.0
2017-02-23,5880,5940,5720,5880,86990,169550.0,28835096.0
2017-02-24,5960,5960,5800,5850,47770,168685.0,28835096.0
2017-02-27,5850,5850,5780,5790,37507,166955.0,28835096.0
2017-02-28,5790,5860,5720,5800,50052,167244.0,28835096.0
2017-03-02,5800,5850,5720,5790,36174,166955.0,28835096.0
2017-03-03,5790,5790,5630,5740,46444,165513.0,28835096.0
2017-03-06,5700,5780,5600,5710,63629,164648.0,28835096.0
2017-03-07,5710,5780,5690,5710,45340,164648.0,28835096.0
2017-03-08,5780,5780,5710,5750,48957,165802.0,28835096.0
2017-03-09,5780,5850,5720,5800,50169,167244.0,28835096.0
2017-03-10,5850,5870,5750,5850,36221,168685.0,28835096.0
2017-03-13,5830,5890,5790,5830,37862,168109.0,28835096.0
2017-03-14,5850,5860,5680,5720,88827,164937.0,28835096.0
2017-03-15,5730,5730,5590,5640,73888,162630.0,28835096.0
2017-03-16,5640,5690,5550,5590,63016,161188.0,28835096.0
2017-03-17,5600,5640,5500,5550,52897,160035.0,28835096.0
2017-03-20,5550,5600,5500,5530,53749,159458.0,28835096.0
2017-03-21,5530,5600,5460,5520,49463,159170.0,28835096.0
2017-03-22,5450,5520,5370,5460,81233,157440.0,28835096.0
2017-03-23,5550,5560,5360,5370,58946,154844.0,28835096.0
2017-03-24,5430,5430,5270,5320,40381,153403.0,28835096.0
2017-03-27,5400,5400,5300,5300,47270,152826.0,28835096.0
2017-03-28,5300,5430,5250,5320,60601,153403.0,28835096.0
2017-03-29,5320,5360,5260,5360,60624,154556.0,28835096.0
2017-03-30,5350,5460,5320,5460,59831,157440.0,28835096.0
2017-03-31,5480,5480,5350,5450,45033,157151.0,28835096.0
2017-04-03,5480,5580,5350,5580,87307,160900.0,28835096.0
2017-04-04,5580,5640,5490,5590,45227,161188.0,28835096.0
2017-04-05,5520,5630,5490,5510,43210,158881.0,28835096.0
2017-04-06,5510,5600,5350,5440,59850,156863.0,28835096.0
2017-04-07,5550,6700,5530,5980,1857124,172434.0,28835096.0
2017-04-10,6100,6100,5810,5920,321789,170704.0,28835096.0
2017-04-11,5890,5960,5710,5830,225698,168109.0,28835096.0
2017-04-12,5830,5890,5680,5890,128361,169839.0,28835096.0
2017-04-13,5920,6060,5810,5980,171391,172434.0,28835096.0
2017-04-14,5980,6050,5860,5940,97050,171280.0,28835096.0
2017-04-17,5860,6050,5830,6050,124917,174452.0,28835096.0
2017-04-18,6050,6090,5980,6010,61241,173299.0,28835096.0
2017-04-19,6010,6040,5890,5950,65549,171569.0,28835096.0
2017-04-20,5980,5990,5840,5900,98234,170127.0,28835096.0
2017-04-21,5970,6040,5860,6030,72083,173876.0,28835096.0
2017-04-24,6000,6080,5940,5950,85295,171569.0,28835096.0
2017-04-25,5990,6150,5950,6150,142763,177336.0,28835096.0
2017-04-26,6180,6180,6080,6130,89435,176759.0,28835096.0
2017-04-27,6130,6170,5950,6050,109298,174452.0,28835096.0
2017-04-28,5920,6020,5880,5930,98894,170992.0,28835096.0
2017-05-02,5930,5970,5810,5850,70922,168685.0,28835096.0
2017-05-04,5850,5990,5820,5920,36634,170704.0,28835096.0
2017-05-08,5950,6060,5910,6060,111929,174741.0,28835096.0
2017-05-10,6100,6100,5970,6070,60074,175029.0,28835096.0
2017-05-11,6020,6100,5980,6100,77619,175894.0,28835096.0
2017-05-12,6120,6120,6020,6060,57751,174741.0,28835096.0
2017-05-15,6060,6120,5980,6100,67791,175894.0,28835096.0
2017-05-16,6100,6100,5930,5960,78623,171857.0,28835096.0
2017-05-17,5950,5960,5890,5890,59619,169839.0,28835096.0
2017-05-18,5830,5980,5820,5980,51724,172434.0,28835096.0
2017-05-19,5960,6060,5860,6060,48011,175798.0,29009493.0
2017-05-22,6060,6060,5950,6000,67284,174057.0,29009493.0
2017-05-23,5970,6020,5910,5920,39027,171736.0,29009493.0
2017-05-24,5980,5990,5870,5980,36983,173477.0,29009493.0
2017-05-25,5980,6010,5900,6010,66529,174347.0,29009493.0
2017-05-26,6010,6010,5880,5880,73633,170576.0,29009493.0
2017-05-29,5890,5940,5770,5800,93534,168255.0,29009493.0
2017-05-30,5820,5930,5800,5900,79237,171156.0,29009493.0
2017-05-31,5900,6050,5840,5980,101868,173477.0,29009493.0
2017-06-01,6010,6010,5880,5960,47037,172897.0,29009493.0
2017-06-02,6000,6010,5870,5960,120181,172897.0,29009493.0
2017-06-05,5980,6230,5950,6190,246485,179569.0,29009493.0
2017-06-07,6240,6400,6100,6360,283197,184500.0,29009493.0
2017-06-08,6360,6400,6250,6370,148028,184790.0,29009493.0
2017-06-09,6370,6430,6300,6430,116221,186531.0,29009493.0
2017-06-12,6430,6430,6220,6290,138096,182470.0,29009493.0
2017-06-13,6220,6360,6190,6350,116944,184210.0,29009493.0
2017-06-14,6360,6690,6350,6510,327896,188852.0,29009493.0
2017-06-15,6490,6500,6260,6390,154039,185371.0,29009493.0
2017-06-16,6390,6420,6270,6350,85901,184210.0,29009493.0
2017-06-19,6290,6400,6290,6400,101897,185661.0,29009493.0
2017-06-20,6400,6560,6310,6400,232953,185661.0,29009493.0
2017-06-21,6370,6450,6290,6370,106318,184790.0,29009493.0
2017-06-22,6370,6800,6260,6540,462543,189722.0,29009493.0
2017-06-23,6540,6630,6460,6580,173643,190882.0,29009493.0
2017-06-26,6590,6590,6340,6540,146709,189722.0,29009493.0
2017-06-27,6500,6500,6320,6360,136319,184500.0,29009493.0
2017-06-28,6290,6350,6070,6070,208473,176088.0,29009493.0
2017-06-29,6120,6250,6050,6250,83445,181309.0,29009493.0
2017-06-30,6200,6260,6140,6200,56254,179859.0,29009493.0
2017-07-03,6250,6250,6030,6130,92253,177828.0,29009493.0
2017-07-04,6140,6220,6040,6050,61527,175507.0,29009493.0
2017-07-05,6010,6140,6010,6070,42210,176088.0,29009493.0
2017-07-06,6100,6150,6010,6010,68771,174347.0,29009493.0
2017-07-07,6010,6180,5990,6120,80365,177538.0,29009493.0
2017-07-10,6160,6190,6020,6040,50949,175217.0,29009493.0
2017-07-11,6100,6110,5890,5970,75794,173187.0,29009493.0
2017-07-12,5950,6000,5840,5870,60042,170286.0,29009493.0
2017-07-13,5870,5940,5680,5720,112901,165934.0,29009493.0
2017-07-14,5680,5910,5570,5850,137172,170231.0,29099388.0
2017-07-17,5890,5960,5700,5760,98109,167612.0,29099388.0
2017-07-18,5790,5890,5690,5760,65383,167612.0,29099388.0
2017-07-19,5810,5960,5720,5940,95107,172850.0,29099388.0
2017-07-20,5950,5990,5840,5970,57157,173723.0,29099388.0
2017-07-21,5970,5990,5880,5920,56119,172268.0,29099388.0
2017-07-24,5870,5950,5840,5880,75446,171104.0,29099388.0
2017-07-25,5880,5910,5820,5850,43434,170231.0,29099388.0
2017-07-26,5920,6000,5880,5960,124546,173432.0,29099388.0
2017-07-27,5960,6010,5850,5900,91227,171686.0,29099388.0
2017-07-28,5910,5910,5710,5730,108119,166739.0,29099388.0
2017-07-31,5720,5720,5600,5610,58882,163248.0,29099388.0
2017-08-01,5550,5770,5550,5700,43174,165867.0,29099388.0
2017-08-02,5620,5770,5620,5700,81784,165867.0,29099388.0
2017-08-03,5710,5780,5630,5700,60932,165867.0,29099388.0
2017-08-04,5720,5780,5610,5610,41076,163248.0,29099388.0
2017-08-07,5610,5770,5600,5700,60599,165867.0,29099388.0
2017-08-08,5750,5830,5720,5780,30687,168194.0,29099388.0
2017-08-09,5720,5780,5670,5730,55877,166739.0,29099388.0
2017-08-10,5730,5780,5610,5700,38350,165867.0,29099388.0
2017-08-11,5550,5670,5480,5510,77909,160338.0,29099388.0
2017-08-14,5520,5670,5510,5510,33464,160338.0,29099388.0
2017-08-16,5510,5720,5500,5590,33843,162666.0,29099388.0
2017-08-17,5500,5670,5500,5630,47726,163830.0,29099388.0
2017-08-18,5620,5650,5560,5630,23696,163830.0,29099388.0
2017-08-21,5590,5650,5560,5560,27541,161793.0,29099388.0
2017-08-22,5560,5620,5510,5560,28652,161793.0,29099388.0
2017-08-23,5570,5570,5510,5520,30105,160629.0,29099388.0
2017-08-24,5500,5580,5480,5560,58535,161793.0,29099388.0
2017-08-25,5570,5650,5500,5550,49453,161502.0,29099388.0
2017-08-28,5550,5750,5550,5720,77316,166448.0,29099388.0
2017-08-29,5730,5730,5620,5700,33023,165867.0,29099388.0
2017-08-30,5700,5790,5700,5740,26928,167030.0,29099388.0
2017-08-31,5740,5780,5660,5660,30530,164703.0,29099388.0
2017-09-01,5710,5830,5650,5780,64355,168194.0,29099388.0
2017-09-04,5660,5750,5610,5680,78510,165285.0,29099388.0
2017-09-05,5660,5750,5610,5680,36449,165285.0,29099388.0
2017-09-06,5680,6000,5670,5850,97059,170231.0,29099388.0
2017-09-07,5850,6030,5840,5860,154760,170522.0,29099388.0
2017-09-08,5950,5960,5780,5860,54197,170522.0,29099388.0
2017-09-11,5920,5920,5810,5850,33735,170231.0,29099388.0
2017-09-12,5850,5900,5720,5800,63698,168776.0,29099388.0
2017-09-13,5820,5840,5700,5740,57079,167030.0,29099388.0
2017-09-14,5750,5870,5740,5770,52304,167903.0,29099388.0
2017-09-15,5800,6160,5770,6060,436015,176342.0,29099388.0
2017-09-18,6150,6230,6050,6070,189293,176633.0,29099388.0
2017-09-19,6070,6270,5990,6150,188063,178961.0,29099388.0
2017-09-20,6150,6310,6050,6230,243213,181289.0,29099388.0
2017-09-21,6290,6360,6180,6300,275380,183326.0,29099388.0
2017-09-22,6340,6340,6030,6090,231530,177215.0,29099388.0
2017-09-25,5950,6170,5920,6090,164831,177215.0,29099388.0
2017-09-26,6100,6170,5940,5940,366216,172850.0,29099388.0
2017-09-27,5950,6010,5820,5910,110879,171977.0,29099388.0
2017-09-28,5990,5990,5850,5860,74107,170522.0,29099388.0
2017-09-29,5920,5950,5600,5870,101681,170813.0,29099388.0
2017-10-10,5870,5870,5740,5740,109040,167030.0,29099388.0
2017-10-11,5770,6020,5770,5990,114963,174305.0,29099388.0
2017-10-12,6030,6060,5950,5950,73368,173141.0,29099388.0
2017-10-13,6020,6180,5920,6060,202262,176342.0,29099388.0
2017-10-16,6060,6130,5950,6010,83732,174887.0,29099388.0
2017-10-17,6010,6240,6010,6070,224382,176633.0,29099388.0
2017-10-18,6070,6200,6010,6030,90002,175469.0,29099388.0
2017-10-19,6030,6140,5960,6000,88315,174596.0,29099388.0
2017-10-20,6000,6110,5970,6090,64982,177215.0,29099388.0
2017-10-23,6100,6370,6040,6320,434903,183908.0,29099388.0
2017-10-24,6340,6400,6220,6320,218934,183908.0,29099388.0
2017-10-25,6350,6360,6240,6290,162534,183035.0,29099388.0
2017-10-26,6350,6390,6000,6000,187424,174596.0,29099388.0
2017-10-27,6050,6310,6050,6240,199935,181580.0,29099388.0
2017-10-30,6240,6450,6240,6330,211326,184199.0,29099388.0
2017-10-31,6330,6370,6220,6230,98337,181289.0,29099388.0
2017-11-01,6260,6910,6240,6650,1439113,193511.0,29099388.0
2017-11-02,6650,6690,6420,6440,381282,187400.0,29099388.0
2017-11-03,6490,6890,6460,6790,978699,197585.0,29099388.0
2017-11-06,6820,7200,6760,7070,824298,205733.0,29099388.0
2017-11-07,7100,7110,6920,7040,399978,204860.0,29099388.0
2017-11-08,7040,7230,6940,7120,466361,207188.0,29099388.0
2017-11-09,7130,7310,7070,7080,441900,206024.0,29099388.0
2017-11-10,7080,7080,6790,6830,451061,198749.0,29099388.0
2017-11-13,6850,7160,6770,7010,444522,203987.0,29099388.0
2017-11-14,7020,7190,6900,7060,551486,205442.0,29099388.0
2017-11-15,7100,7320,6960,7020,964975,204278.0,29099388.0
2017-11-16,7070,7300,6840,7200,755189,209516.0,29099388.0
2017-11-17,7220,7300,7080,7200,393062,209516.0,29099388.0
2017-11-20,7210,7360,7080,7250,395681,210971.0,29099388.0
2017-11-21,7300,7300,6870,6940,462891,201950.0,29099388.0
2017-11-22,6950,7200,6640,6640,965286,193220.0,29099388.0
2017-11-23,6660,7140,6660,7080,537599,206024.0,29099388.0
2017-11-24,7230,7230,7040,7160,389467,208352.0,29099388.0
2017-11-27,7150,7290,7060,7140,262214,207770.0,29099388.0
2017-11-28,7150,7330,7070,7200,489645,209516.0,29099388.0
2017-11-29,7200,8050,7190,7780,2749882,226393.0,29099388.0
2017-11-30,7800,7960,7540,7630,732137,224635.0,29440989.0
2017-12-01,7740,8550,7740,8450,2409183,248776.0,29440989.0
2017-12-04,8340,8580,7900,8030,1456046,236411.0,29440989.0
2017-12-05,8100,8300,7950,7970,760749,234645.0,29440989.0
2017-12-06,7950,8400,7690,7750,1270268,228168.0,29440989.0
2017-12-07,7740,7800,7150,7270,832961,214036.0,29440989.0
2017-12-08,7360,7520,7050,7120,294110,209620.0,29440989.0
2017-12-11,6960,7500,6960,7420,325060,218452.0,29440989.0
2017-12-12,7490,7540,7210,7250,231504,213447.0,29440989.0
2017-12-13,7250,9240,7250,8640,3597049,254370.0,29440989.0
2017-12-14,9480,11200,9350,11200,8104913,329739.0,29440989.0
2017-12-15,13150,14000,11950,12450,14908482,372360.0,29908443.0
2017-12-18,12450,14150,12300,12600,6460751,376846.0,29908443.0
2017-12-19,12200,12400,11500,12400,1590919,370865.0,29908443.0
2017-12-20,11950,12450,11950,12100,704838,361892.0,29908443.0
2017-12-21,12000,12000,11050,11250,1087205,336470.0,29908443.0
2017-12-22,11100,11450,10100,10800,2773286,326118.0,30196107.0
2017-12-26,10450,10600,9870,9910,2676149,299243.0,30196107.0
2017-12-27,9810,10400,9710,10300,2016747,311020.0,30196107.0
2017-12-28,10300,11300,10150,10950,2441777,330647.0,30196107.0
2018-01-02,11200,12000,10700,11950,1622205,360843.0,30196107.0
2018-01-03,12150,12350,11500,11950,1441608,360843.0,30196107.0
2018-01-04,11700,12500,11500,11950,1380867,360843.0,30196107.0
2018-01-05,12100,14950,12050,14950,5129321,451432.0,30196107.0
2018-01-08,14600,15900,14250,15600,4751531,473543.0,30355332.0
2018-01-09,15300,15400,12450,12950,6120154,393102.0,30355332.0
2018-01-10,13150,13550,11900,13550,4526623,411315.0,30355332.0
2018-01-11,13600,13700,12650,13050,1706593,396137.0,30355332.0
2018-01-12,13200,14250,12150,12250,3343828,371853.0,30355332.0
2018-01-15,12400,13100,12100,12700,2245895,385513.0,30355332.0
2018-01-16,12800,14400,12500,13600,5514992,412833.0,30355332.0
2018-01-17,13950,14050,12850,13050,1929674,396137.0,30355332.0
2018-01-18,13050,14800,12500,14300,3878794,434081.0,30355332.0
2018-01-19,14100,14400,13000,13200,2107285,400690.0,30355332.0
2018-01-22,13000,13700,12650,13050,1127122,396137.0,30355332.0
2018-01-23,13600,13800,13200,13250,1121300,402208.0,30355332.0
2018-01-24,13350,14450,13100,14200,2584420,431046.0,30355332.0
2018-01-25,14150,15500,13850,13900,3507417,421939.0,30355332.0
2018-01-26,13900,14350,13750,14000,1040489,424975.0,30355332.0
2018-01-29,14100,14400,13400,13500,1765255,409797.0,30355332.0
2018-01-30,13500,13750,12600,12900,1505798,391584.0,30355332.0
2018-01-31,12600,13100,12050,12850,1200014,390066.0,30355332.0
2018-02-01,12900,12950,12150,12150,832839,368817.0,30355332.0
2018-02-02,12300,12450,11500,11800,1106195,358193.0,30355332.0
2018-02-05,11250,12150,11100,11100,1168927,336944.0,30355332.0
2018-02-06,10750,11700,10300,11450,1702428,347569.0,30355332.0
2018-02-07,11750,12000,10900,10900,1144884,330873.0,30355332.0
2018-02-08,11000,11950,10750,11600,960219,352122.0,30355332.0
2018-02-09,11100,11950,11050,11550,828802,353583.0,30613206.0
2018-02-12,11600,11850,11400,11550,510647,353583.0,30613206.0
2018-02-13,11750,11750,10600,10600,902616,324500.0,30613206.0
2018-02-14,10600,11150,10450,10950,425174,335215.0,30613206.0
2018-02-19,11000,11800,11000,11650,526839,356644.0,30613206.0
2018-02-20,11750,12050,11600,11700,462726,358175.0,30613206.0
2018-02-21,11650,12550,11650,12250,784863,375012.0,30613206.0
2018-02-22,12300,12450,11850,12050,320469,368889.0,30613206.0
2018-02-23,12400,12400,12150,12200,296042,373481.0,30613206.0
2018-02-26,12350,12900,12300,12550,628359,384196.0,30613206.0
2018-02-27,12750,12750,12300,12400,343197,379604.0,30613206.0
2018-02-28,12100,12450,11800,11800,393788,361236.0,30613206.0
2018-03-02,11500,12400,11400,12150,337567,371950.0,30613206.0
2018-03-05,12200,12800,12000,12100,468956,370420.0,30613206.0
2018-03-06,12350,12850,12300,12850,476848,393380.0,30613206.0
2018-03-07,12850,13000,12250,12250,483532,375012.0,30613206.0
2018-03-08,12350,12900,12350,12450,361942,381134.0,30613206.0
2018-03-09,12450,12750,12400,12650,397675,387257.0,30613206.0
