오리엔트정공(065500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-07-07,635,635,623,624,145527,41264.0,59117127.0
2017-07-10,620,643,620,624,134711,41323.0,59117127.0
2017-07-11,624,637,624,631,130046,41737.0,59117127.0
2017-07-12,631,637,620,624,195052,41264.0,59117127.0
2017-07-13,623,625,614,616,144437,40732.0,59117127.0
2017-07-14,617,620,610,616,138290,40732.0,59117127.0
2017-07-17,617,628,610,619,73601,40968.0,59117127.0
2017-07-18,619,619,603,607,298823,40141.0,59117127.0
2017-07-19,610,643,599,625,482596,41382.0,59117127.0
2017-07-20,633,638,622,623,197920,41205.0,59117127.0
2017-07-21,618,629,618,626,52806,41441.0,59117127.0
2017-07-24,626,626,614,621,148191,41086.0,59117127.0
2017-07-25,620,624,612,621,101257,41086.0,59117127.0
2017-07-26,620,620,601,608,209158,40200.0,59117127.0
2017-07-27,610,610,593,599,256703,39668.0,59117127.0
2017-07-28,599,603,587,592,168659,39195.0,59117127.0
2017-07-31,592,598,571,591,255157,39136.0,59117127.0
2017-08-01,598,598,583,585,87847,38722.0,59117127.0
2017-08-02,594,594,579,581,172924,38426.0,59117127.0
2017-08-03,580,586,562,566,194116,37421.0,59117127.0
2017-08-04,572,634,561,577,1442305,38190.0,59117127.0
2017-08-07,578,584,567,578,160794,38249.0,59117127.0
2017-08-08,578,586,571,580,183997,38367.0,59117127.0
2017-08-09,581,583,575,576,93755,38131.0,59117127.0
2017-08-10,572,589,571,577,156761,38190.0,59117127.0
2017-08-11,576,576,553,559,235770,37007.0,59117127.0
2017-08-14,558,561,544,547,121289,36180.0,59117127.0
2017-08-16,546,551,543,547,145921,36180.0,59117127.0
2017-08-17,551,551,541,548,119014,36239.0,59117127.0
2017-08-18,545,553,540,552,87287,36534.0,59117127.0
2017-08-21,547,553,544,546,59534,36121.0,59117127.0
2017-08-22,544,561,544,559,146678,37007.0,59117127.0
2017-08-23,559,580,554,574,212877,38012.0,59117127.0
2017-08-24,574,603,567,590,918622,39017.0,59117127.0
2017-08-25,589,590,574,578,180746,38249.0,59117127.0
2017-08-28,581,596,581,593,96604,39254.0,59117127.0
2017-08-29,592,595,580,586,152422,38781.0,59117127.0
2017-08-30,581,586,573,582,138311,38544.0,59117127.0
2017-08-31,582,582,563,565,197130,37362.0,59117127.0
2017-09-01,576,585,564,573,167281,37894.0,59117127.0
2017-09-04,561,569,558,565,118766,37362.0,59117127.0
2017-09-05,564,571,557,565,85852,37362.0,59117127.0
2017-09-06,558,625,557,577,2400781,38190.0,59117127.0
2017-09-07,578,587,574,582,145383,38544.0,59117127.0
2017-09-08,587,587,569,573,256478,37894.0,59117127.0
2017-09-11,572,585,571,581,181134,38426.0,59117127.0
2017-09-12,577,588,571,579,307668,38308.0,59117127.0
2017-09-13,580,588,574,579,226378,38308.0,59117127.0
2017-09-14,579,642,578,593,3288588,39254.0,59117127.0
2017-09-15,591,615,580,608,1036271,40200.0,59117127.0
2017-09-18,607,615,592,599,459857,39608.0,59117127.0
2017-09-19,603,603,595,597,169405,39490.0,59117127.0
2017-09-20,603,630,593,594,871511,39313.0,59117127.0
2017-09-21,589,593,572,579,516886,38308.0,59117127.0
2017-09-22,575,577,545,550,359335,36416.0,59117127.0
2017-09-25,553,564,543,547,200118,36180.0,59117127.0
2017-09-26,539,557,535,539,258956,35648.0,59117127.0
2017-09-27,546,546,538,544,149338,36002.0,59117127.0
2017-09-28,549,553,544,550,44860,36416.0,59117127.0
2017-09-29,550,558,541,551,143345,36475.0,59117127.0
2017-10-10,561,561,535,548,268596,36239.0,59117127.0
2017-10-11,547,553,539,549,93973,36357.0,59117127.0
2017-10-12,553,561,535,539,670895,35648.0,59117127.0
2017-10-13,544,544,531,536,169340,35470.0,59117127.0
2017-10-16,541,541,532,536,161179,35470.0,59117127.0
2017-10-17,542,551,535,541,228144,35825.0,59117127.0
2017-10-18,541,544,534,536,116483,35470.0,59117127.0
2017-10-19,540,547,531,543,165926,35943.0,59117127.0
2017-10-20,540,547,536,538,171696,35589.0,59117127.0
2017-10-23,536,544,536,541,76833,35825.0,59117127.0
2017-10-24,543,545,536,542,124448,35884.0,59117127.0
2017-10-25,545,550,538,547,189936,36180.0,59117127.0
2017-10-26,548,548,539,543,30941,35943.0,59117127.0
2017-10-27,544,547,540,546,89332,36121.0,59117127.0
2017-10-30,545,550,537,539,209990,35648.0,59117127.0
2017-10-31,537,544,535,541,132338,35825.0,59117127.0
2017-11-01,538,545,538,546,138765,36121.0,59117127.0
2017-11-02,545,556,536,544,302154,36002.0,59117127.0
2017-11-03,544,544,536,541,119710,35825.0,59117127.0
2017-11-06,544,544,537,541,127155,35825.0,59117127.0
2017-11-07,541,552,536,539,131983,35648.0,59117127.0
2017-11-08,536,542,528,532,334960,35175.0,59117127.0
2017-11-09,532,537,527,534,304435,35352.0,59117127.0
2017-11-10,532,539,530,540,165008,35707.0,59117127.0
2017-11-13,540,548,536,541,184123,35825.0,59117127.0
2017-11-14,544,544,535,539,189458,35648.0,59117127.0
2017-11-15,536,542,532,542,232786,35884.0,59117127.0
2017-11-16,542,542,532,538,215069,35589.0,59117127.0
2017-11-17,537,552,533,547,323139,36180.0,59117127.0
2017-11-20,543,547,541,546,219534,36121.0,59117127.0
2017-11-21,552,552,538,541,232080,35825.0,59117127.0
2017-11-22,541,543,532,534,235096,35352.0,59117127.0
2017-11-23,531,544,531,542,90565,35884.0,59117127.0
2017-11-24,544,544,539,540,69033,35707.0,59117127.0
2017-11-27,539,545,535,540,90107,35707.0,59117127.0
2017-11-28,542,542,527,536,128268,35470.0,59117127.0
2017-11-29,536,588,530,545,1062385,36061.0,59117127.0
2017-11-30,544,548,538,543,280168,35943.0,59117127.0
2017-12-01,546,561,540,545,348646,36061.0,59117127.0
2017-12-04,542,549,542,543,154100,35943.0,59117127.0
2017-12-05,544,552,540,547,171683,36180.0,59117127.0
2017-12-06,546,557,542,554,364073,36653.0,59117127.0
2017-12-07,553,620,553,581,3148604,38426.0,59117127.0
2017-12-08,568,575,558,562,567811,37185.0,59117127.0
2017-12-11,569,634,565,602,3226444,39845.0,59117127.0
2017-12-12,597,634,584,613,1509141,40554.0,59117127.0
2017-12-13,605,622,600,608,519449,40259.0,59117127.0
2017-12-14,630,631,600,606,472935,40081.0,59117127.0
2017-12-15,595,603,580,600,503293,39727.0,59117127.0
2017-12-18,600,608,588,592,191199,39195.0,59117127.0
2017-12-19,597,597,562,572,585707,37835.0,59117127.0
2017-12-20,576,580,568,577,190416,38190.0,59117127.0
2017-12-21,577,578,564,569,164659,37658.0,59117127.0
2017-12-22,565,586,564,580,175558,38367.0,59117127.0
2017-12-26,584,584,570,580,174787,38367.0,59117127.0
2017-12-27,578,586,576,583,79160,38603.0,59117127.0
2017-12-28,580,586,569,578,120725,38249.0,59117127.0
2018-01-02,577,598,571,590,195537,39017.0,59117127.0
2018-01-03,590,595,580,591,151327,39076.0,59117127.0
2018-01-04,590,609,585,597,373172,39490.0,59117127.0
2018-01-05,600,607,586,587,269396,38840.0,59117127.0
2018-01-08,586,588,570,583,356680,38603.0,59117127.0
2018-01-09,574,582,567,572,160378,37835.0,59117127.0
2018-01-10,568,577,563,574,189368,37953.0,59117127.0
2018-01-11,577,577,540,573,252003,37894.0,59117127.0
2018-01-12,569,578,560,566,210166,37421.0,59117127.0
2018-01-15,569,571,561,566,89117,37480.0,59117127.0
2018-01-16,568,568,542,544,386232,36002.0,59117127.0
2018-01-17,546,554,543,554,177423,36653.0,59117127.0
2018-01-18,556,556,541,551,200846,36475.0,59117127.0
2018-01-19,553,554,544,549,176312,36357.0,59117127.0
2018-01-22,547,551,544,549,228977,36298.0,59117127.0
2018-01-23,550,557,544,556,219528,36771.0,59117127.0
2018-01-24,550,556,544,545,221265,36061.0,59117127.0
2018-01-25,547,563,544,561,212091,37126.0,59117127.0
2018-01-26,566,575,556,561,243718,37126.0,59117127.0
2018-01-29,567,582,562,580,451767,38367.0,59117127.0
2018-01-30,580,592,570,585,288020,38722.0,59117127.0
2018-01-31,583,587,569,587,289200,38840.0,59117127.0
2018-02-01,587,626,585,612,1808133,40495.0,59117127.0
2018-02-02,611,616,594,605,394296,40022.0,59117127.0
2018-02-05,582,599,577,595,335222,39372.0,59117127.0
2018-02-06,572,588,560,584,433626,38663.0,59117127.0
2018-02-07,584,599,572,580,135413,38367.0,59117127.0
2018-02-08,584,602,570,600,405704,39727.0,59117127.0
2018-02-09,604,647,580,590,3683420,39017.0,59117127.0
2018-02-12,589,599,580,582,544178,38485.0,59117127.0
2018-02-13,589,662,576,632,3541723,41796.0,59117127.0
2018-02-14,625,658,619,654,1108384,43274.0,59117127.0
2018-02-19,662,674,649,654,927290,43274.0,59117127.0
2018-02-20,669,749,653,714,6312580,47235.0,59117127.0
2018-02-21,712,796,703,770,3316449,50959.0,59117127.0
2018-02-22,782,960,772,874,14158064,57817.0,59117127.0
2018-02-23,873,915,854,898,2783687,59413.0,59117127.0
2018-02-26,920,982,906,938,1714034,62073.0,59117127.0
2018-02-27,946,946,886,916,779011,60595.0,59117127.0
2018-02-28,942,991,942,960,1909381,63551.0,59117127.0
2018-03-02,1027,1232,996,1193,21691381,78921.0,59117127.0
2018-03-05,1250,1250,1134,1197,6591408,79217.0,59117127.0
2018-03-06,1232,1344,1076,1126,6844577,74488.0,59117127.0
2018-03-07,1098,1130,1005,1068,4527925,70645.0,59117127.0
2018-03-08,1067,1098,1027,1045,2533604,69167.0,59117127.0
2018-03-09,1054,1317,1005,1233,9661070,81582.0,59117127.0
2018-03-12,1273,1282,1174,1237,3417007,81877.0,59117127.0
2018-03-13,1246,1246,1174,1215,1406817,80399.0,59117127.0
2018-03-14,1223,1433,1215,1353,11965028,89562.0,59117127.0
2018-03-15,1317,1340,1255,1273,3345764,84242.0,59117127.0
2018-03-16,1255,1424,1210,1345,5285155,88971.0,59117127.0
2018-03-19,1313,1380,1259,1349,2038342,89267.0,59117127.0
2018-03-20,1331,1398,1304,1380,1759395,91336.0,59117127.0
2018-03-21,1420,1491,1313,1367,3113713,91048.0,59508771.0
2018-03-22,1371,1402,1094,1251,4804077,83312.0,59508771.0
2018-03-23,1237,1250,1125,1170,2837272,77956.0,59508771.0
2018-03-26,1156,1188,1076,1121,2311812,74684.0,59508771.0
2018-03-27,1143,1174,1116,1121,2030780,74684.0,59508771.0
2018-03-28,1139,1143,1027,1054,2976169,70220.0,59508771.0
2018-03-29,1054,1148,1040,1094,2851589,72898.0,59508771.0
2018-03-30,1094,1098,1045,1077,2087650,71708.0,59508771.0
2018-04-02,1094,1116,996,1050,1682280,69923.0,59508771.0
2018-04-03,1014,1085,1009,1050,1182813,69923.0,59508771.0
2018-04-04,1036,1040,987,1014,2086256,67542.0,59508771.0
2018-04-05,1014,1031,946,978,2030478,65162.0,59508771.0
2018-04-06,987,991,884,934,4255740,62187.0,59508771.0
2018-04-09,929,1005,911,983,2985701,65460.0,59508771.0
2018-04-10,978,1000,938,983,899940,65460.0,59508771.0
2018-04-11,973,1027,960,987,1301784,65757.0,59508771.0
2018-04-12,1000,1000,942,956,931907,63674.0,59508771.0
2018-04-13,960,1018,946,1005,1016200,67388.0,59900415.0
2018-04-16,996,1045,978,1023,1095681,68586.0,59900415.0
2018-04-17,1018,1027,964,992,1252112,66489.0,59900415.0
2018-04-18,991,1005,964,992,1183867,66489.0,59900415.0
2018-04-19,996,1022,942,1018,1857380,68286.0,59900415.0
2018-04-20,1009,1107,991,1027,3771241,68885.0,59900415.0
2018-04-23,1027,1027,942,992,2120664,66489.0,59900415.0
2018-04-24,982,1018,960,983,931121,65890.0,59900415.0
2018-04-25,960,996,920,947,1186917,63494.0,59900415.0
2018-04-26,946,960,893,907,1419748,60799.0,59900415.0
2018-04-27,911,933,891,929,1300385,62296.0,59900415.0
2018-04-30,915,920,852,872,2342832,58463.0,59900415.0
2018-05-02,857,915,855,898,1433520,60200.0,59900415.0
2018-05-03,911,915,877,878,790743,58882.0,59900415.0
2018-05-04,875,902,866,889,517360,59601.0,59900415.0
2018-05-08,888,902,837,838,885894,56187.0,59900415.0
2018-05-09,852,862,808,853,884186,57205.0,59900415.0
2018-05-10,846,886,846,879,456807,58942.0,59900415.0
2018-05-11,929,929,887,893,2052245,59900.0,59900415.0
2018-05-14,892,892,848,862,1093601,57804.0,59900415.0
2018-05-15,863,902,863,884,561971,59242.0,59900415.0
2018-05-16,884,893,845,846,678493,56726.0,59900415.0
2018-05-17,846,884,846,876,562524,58762.0,59900415.0
2018-05-18,876,891,848,890,536675,59661.0,59900415.0
2018-05-21,889,897,868,868,343134,58223.0,59900415.0
2018-05-23,868,884,848,851,565657,57025.0,59900415.0
2018-05-24,850,868,812,844,745323,56606.0,59900415.0
2018-05-25,815,853,812,826,662684,55408.0,59900415.0
2018-05-28,820,854,820,834,534439,55947.0,59900415.0
2018-05-29,847,850,817,834,459983,55947.0,59900415.0
2018-05-30,839,850,808,824,381991,55228.0,59900415.0
2018-05-31,822,1054,822,956,7495929,64093.0,59900415.0
2018-06-01,942,973,880,881,3319152,59062.0,59900415.0
2018-06-04,871,996,871,934,3728738,62596.0,59900415.0
2018-06-05,933,933,873,881,1926306,66274.0,67214562.0
2018-06-07,880,897,826,834,1572951,62778.0,67214562.0
2018-06-08,806,830,779,797,2701118,59955.0,67214562.0
2018-06-11,793,793,768,785,1363123,59082.0,67214562.0
2018-06-12,786,815,765,813,1201352,61165.0,67214562.0
2018-06-14,797,804,716,746,1875244,56124.0,67214562.0
2018-06-15,758,759,723,727,559272,54713.0,67214562.0
2018-06-18,730,739,679,682,765911,51285.0,67214562.0
2018-06-19,695,705,668,670,329806,50411.0,67214562.0
2018-06-20,670,687,669,682,506483,51285.0,67214562.0
2018-06-21,609,659,606,639,2589161,48058.0,67214562.0
2018-06-22,647,652,622,629,681993,47319.0,67214562.0
2018-06-25,648,648,611,629,387951,47319.0,67214562.0
2018-06-26,645,645,624,639,442973,48058.0,67214562.0
2018-06-27,636,729,620,621,1714560,46714.0,67214562.0
2018-06-28,620,624,589,594,633107,44698.0,67214562.0
2018-06-29,603,614,585,612,367393,46042.0,67214562.0
2018-07-02,611,623,590,591,238010,44429.0,67214562.0
2018-07-03,597,609,588,598,217362,44967.0,67214562.0
2018-07-04,591,616,591,611,202070,45975.0,67214562.0
2018-07-05,611,614,590,601,191482,45235.0,67214562.0
2018-07-06,609,611,575,596,265018,44832.0,67214562.0
2018-07-09,592,603,543,566,341024,42547.0,67214562.0
2018-07-10,565,584,564,581,247007,43689.0,67214562.0
2018-07-11,588,640,586,598,1386669,44967.0,67214562.0
2018-07-12,609,609,590,608,252214,45706.0,67214562.0
2018-07-13,620,620,595,595,401723,44765.0,67214562.0
2018-07-16,595,670,594,641,2429504,43085.0,67214562.0
2018-07-17,640,641,620,628,470954,42211.0,67214562.0
2018-07-18,628,644,605,625,416988,42009.0,67214562.0
2018-07-19,625,625,599,608,339454,40866.0,67214562.0
2018-07-20,600,612,590,600,231296,40329.0,67214562.0
2018-07-23,600,605,563,572,443939,38447.0,67214562.0
2018-07-24,560,588,560,577,158606,38783.0,67214562.0
2018-07-25,575,598,569,575,137396,38648.0,67214562.0
2018-07-26,589,589,575,581,66956,39052.0,67214562.0
2018-07-27,581,588,572,582,221776,39119.0,67214562.0
2018-07-30,574,586,571,579,129771,38917.0,67214562.0
2018-07-31,580,580,560,565,262796,37976.0,67214562.0
2018-08-01,565,573,560,569,106540,38245.0,67214562.0
2018-08-02,569,570,560,563,317249,37842.0,67214562.0
2018-08-03,565,568,561,566,200490,38043.0,67214562.0
2018-08-06,560,599,560,571,1059014,38380.0,67214562.0
2018-08-07,568,571,553,561,286797,37707.0,67214562.0
2018-08-08,561,565,557,559,189896,37573.0,67214562.0
2018-08-09,555,562,549,550,353237,36968.0,67214562.0
2018-08-10,560,560,549,550,140022,36968.0,67214562.0
2018-08-13,560,561,546,550,272519,36968.0,67214562.0
2018-08-14,550,560,545,546,391170,36699.0,67214562.0
2018-08-16,549,549,533,544,371839,36565.0,67214562.0
2018-08-17,550,552,538,538,391164,36161.0,67214562.0
2018-08-20,544,553,538,548,305238,36834.0,67214562.0
2018-08-21,546,553,543,549,465615,36901.0,67214562.0
2018-08-22,552,554,547,548,292578,36834.0,67214562.0
2018-08-23,552,553,545,551,318591,37035.0,67214562.0
2018-08-24,550,551,544,545,301025,36632.0,67214562.0
2018-08-27,551,551,521,523,1085602,35153.0,67214562.0
2018-08-28,535,539,517,519,564939,34884.0,67214562.0
2018-08-29,524,536,519,525,581814,35288.0,67214562.0
2018-08-30,535,559,519,532,2033496,35758.0,67214562.0
2018-08-31,532,557,526,548,1422435,36834.0,67214562.0
2018-09-03,550,712,537,712,21481858,47857.0,67214562.0
2018-09-04,735,747,653,669,18041729,44967.0,67214562.0
2018-09-05,685,699,658,672,13428011,45168.0,67214562.0
2018-09-06,680,680,615,655,8852761,44026.0,67214562.0
2018-09-07,655,655,617,632,3455118,42480.0,67214562.0
2018-09-10,620,629,610,625,1903157,42009.0,67214562.0
2018-09-11,624,635,615,618,1647041,41539.0,67214562.0
2018-09-12,620,623,599,601,1350252,40396.0,67214562.0
2018-09-13,606,609,591,605,773039,40665.0,67214562.0
2018-09-14,545,565,540,555,11672783,37304.0,67214562.0
2018-09-17,555,556,546,547,1990161,36766.0,67214562.0
2018-09-18,543,544,534,538,2736912,63061.0,117214562.0
2018-09-19,538,538,525,533,1685891,62475.0,117214562.0
2018-09-20,528,537,527,530,902114,62124.0,117214562.0
2018-09-21,535,546,528,537,874567,62944.0,117214562.0
2018-09-27,537,548,535,538,800992,63061.0,117214562.0
2018-09-28,546,564,535,544,3542716,63765.0,117214562.0
2018-10-01,546,548,539,539,794569,63179.0,117214562.0
2018-10-02,541,548,531,531,1450203,62241.0,117214562.0
2018-10-04,530,536,524,524,1145016,61420.0,117214562.0
2018-10-05,524,533,518,525,1055471,61538.0,117214562.0
2018-10-08,523,533,522,526,437831,61655.0,117214562.0
2018-10-10,525,528,510,511,1195311,59897.0,117214562.0
2018-10-11,500,509,492,495,2178702,58021.0,117214562.0
2018-10-12,519,535,500,507,1799304,59428.0,117214562.0
2018-10-15,505,517,500,501,696978,58724.0,117214562.0
2018-10-16,509,517,498,506,917428,59311.0,117214562.0
2018-10-17,514,515,502,503,646589,58959.0,117214562.0
2018-10-18,506,524,505,524,1192001,61420.0,117214562.0
2018-10-19,524,543,515,523,3483944,61303.0,117214562.0
2018-10-22,523,537,516,537,714951,62944.0,117214562.0
2018-10-23,535,537,495,516,2435600,60483.0,117214562.0
2018-10-24,516,521,490,504,1859035,59076.0,117214562.0
2018-10-25,505,505,477,479,1886035,56146.0,117214562.0
2018-10-26,481,485,440,457,1609286,53567.0,117214562.0
2018-10-29,453,453,413,414,1173113,48527.0,117214562.0
2018-10-30,387,425,387,423,1044582,49582.0,117214562.0
2018-10-31,430,435,418,429,378604,50285.0,117214562.0
2018-11-01,439,457,420,440,681349,51574.0,117214562.0
2018-11-02,448,457,442,457,390586,53567.0,117214562.0
2018-11-05,451,467,449,461,353831,54036.0,117214562.0
2018-11-06,465,467,455,459,189211,53801.0,117214562.0
2018-11-07,468,484,450,462,766017,54153.0,117214562.0
2018-11-08,476,479,464,473,280851,55442.0,117214562.0
2018-11-09,474,485,465,475,608451,55677.0,117214562.0
2018-11-12,470,479,459,460,483427,53919.0,117214562.0
2018-11-13,453,460,440,460,370167,53919.0,117214562.0
2018-11-14,456,466,453,464,247808,54388.0,117214562.0
2018-11-15,459,463,445,452,236181,52981.0,117214562.0
2018-11-16,450,463,448,454,405675,53215.0,117214562.0
2018-11-19,448,477,448,465,547983,54505.0,117214562.0
2018-11-20,462,462,450,454,261282,53215.0,117214562.0
2018-11-21,449,453,440,448,451389,52512.0,117214562.0
2018-11-22,443,455,439,439,404642,51457.0,117214562.0
2018-11-23,437,451,432,432,332847,50637.0,117214562.0
2018-11-26,427,436,402,408,1227616,47824.0,117214562.0
2018-11-27,417,417,410,416,397705,48761.0,117214562.0
2018-11-28,422,423,407,416,343115,48761.0,117214562.0
2018-11-29,416,424,415,419,254812,49113.0,117214562.0
2018-11-30,420,423,414,421,140431,49347.0,117214562.0
2018-12-03,426,430,420,425,325785,49816.0,117214562.0
2018-12-04,430,430,423,427,162282,50051.0,117214562.0
2018-12-05,422,427,420,426,105762,49933.0,117214562.0
2018-12-06,426,430,415,418,256227,48996.0,117214562.0
2018-12-07,421,436,418,426,443279,49933.0,117214562.0
2018-12-10,415,430,411,411,205797,48175.0,117214562.0
2018-12-11,412,413,396,400,382751,46886.0,117214562.0
2018-12-12,396,480,395,447,4468476,52395.0,117214562.0
2018-12-13,459,459,433,440,780719,51574.0,117214562.0
2018-12-14,437,486,436,480,5092584,56263.0,117214562.0
2018-12-17,486,505,460,480,3055866,56263.0,117214562.0
2018-12-18,480,503,460,503,2526086,58959.0,117214562.0
2018-12-19,501,524,473,473,6432183,55442.0,117214562.0
2018-12-20,472,490,470,480,815459,56263.0,117214562.0
2018-12-21,472,480,463,463,752130,54270.0,117214562.0
2018-12-24,477,482,460,472,601133,55325.0,117214562.0
2018-12-26,456,478,456,463,600488,54270.0,117214562.0
2018-12-27,465,475,456,457,629146,53567.0,117214562.0
2018-12-28,461,465,454,465,346573,54505.0,117214562.0
2019-01-02,465,477,465,469,702257,54974.0,117214562.0
2019-01-03,474,475,460,461,369471,54036.0,117214562.0
2019-01-04,455,464,446,452,579069,52981.0,117214562.0
2019-01-07,453,472,452,472,734226,55325.0,117214562.0
2019-01-08,477,483,455,470,358182,55091.0,117214562.0
2019-01-09,470,474,462,468,343165,54856.0,117214562.0
