네오위즈(095660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-03-18,19625,19650,19150,19450,50742,374060.0,9615926.0
2009-03-19,19650,20400,19150,20025,129759,385118.0,9615926.0
2009-03-20,20000,20750,19700,20250,124044,389445.0,9615926.0
2009-03-23,20475,21200,20250,20725,103696,398580.0,9615926.0
2009-03-24,21500,21500,20800,21100,69770,405792.0,9615926.0
2009-03-25,20800,21250,20425,20850,65830,400984.0,9615926.0
2009-03-26,21000,22000,20500,21975,130959,422620.0,9615926.0
2009-03-27,22500,23750,21275,21850,146679,420216.0,9615926.0
2009-03-30,21875,23650,21875,22700,161418,436563.0,9615926.0
2009-03-31,22975,23325,22700,23000,85889,442333.0,9615926.0
2009-04-01,23500,23500,22725,23500,89419,451949.0,9615926.0
2009-04-02,24425,25000,23950,25000,174938,480796.0,9615926.0
2009-04-03,25600,25700,24424,24650,148326,474065.0,9615926.0
2009-04-06,24750,24925,24249,24550,141664,472142.0,9615926.0
2009-04-07,24750,25399,23975,24700,212202,475027.0,9615926.0
2009-04-08,24650,26350,24650,26300,238289,505798.0,9615926.0
2009-04-09,27150,30200,27099,30200,468301,580802.0,9615926.0
2009-04-10,33000,34350,31050,31500,556196,605803.0,9615926.0
2009-04-13,33250,36200,32150,35000,710297,673115.0,9615926.0
2009-04-14,36500,36700,32499,33500,594665,644267.0,9615926.0
2009-04-15,32550,34250,30500,32950,383241,633690.0,9615926.0
2009-04-16,34450,34600,31050,31350,269873,602919.0,9615926.0
2009-04-17,30750,31350,27600,27800,533615,534645.0,9615926.0
2009-04-20,28250,30400,27399,30100,378232,578879.0,9615926.0
2009-04-21,29000,30300,28500,29450,369406,566378.0,9615926.0
2009-04-22,29850,31250,28700,28700,295887,551954.0,9615926.0
2009-04-23,28700,30450,28100,29750,299748,572148.0,9615926.0
2009-04-24,30500,31150,28750,29200,350972,561570.0,9615926.0
2009-04-27,29550,29550,26899,27400,271554,527484.0,9625625.0
2009-04-28,27900,28200,26250,26700,193770,514008.0,9625625.0
2009-04-29,26999,29600,26999,29100,645459,560211.0,9625625.0
2009-04-30,31000,33050,30050,30050,517219,578500.0,9625625.0
2009-05-04,30750,30950,28050,28750,259759,553473.0,9625625.0
2009-05-06,29450,30700,29250,29750,280705,572725.0,9625625.0
2009-05-07,29800,30200,28850,29150,150979,561174.0,9625625.0
2009-05-08,29450,32750,29250,32200,638856,619890.0,9625625.0
2009-05-11,32300,32400,30600,31200,256474,600639.0,9625625.0
2009-05-12,31499,35750,31499,34800,1065374,669944.0,9625625.0
2009-05-13,35050,35850,32599,33250,984752,640104.0,9625625.0
2009-05-14,32600,33950,31750,31950,480994,615077.0,9625625.0
2009-05-15,32500,32750,31000,31350,242432,603527.0,9625625.0
2009-05-18,31300,32450,30250,32250,220002,620853.0,9625625.0
2009-05-19,32800,33400,32250,32250,269561,620853.0,9625625.0
2009-05-20,33250,34450,31800,31950,592262,615077.0,9625625.0
2009-05-21,31150,35100,30950,35000,1199989,673794.0,9625625.0
2009-05-22,34500,40250,34500,38500,1243759,741173.0,9625625.0
2009-05-25,40250,41950,34400,38750,1014608,745986.0,9625625.0
2009-05-26,39600,40250,35950,37500,448411,721922.0,9625625.0
2009-05-27,38450,38750,34850,35250,287056,678607.0,9625625.0
2009-05-28,34000,35350,33050,34750,277479,668981.0,9625625.0
2009-05-29,35450,38200,34000,37050,374662,713259.0,9625625.0
2009-06-01,37050,38850,36200,38550,260342,742136.0,9625625.0
2009-06-02,39650,40000,38000,38000,281925,731548.0,9625625.0
2009-06-03,39750,39750,37500,38250,188270,736360.0,9625625.0
2009-06-04,37750,38200,35750,36750,159740,707483.0,9625625.0
2009-06-05,36750,37300,35400,35700,131181,687270.0,9625625.0
2009-06-08,35950,36700,34800,35750,108084,688232.0,9625625.0
2009-06-09,35500,35750,32500,32500,175385,625666.0,9625625.0
2009-06-10,33050,34500,31850,33750,161145,649730.0,9625625.0
2009-06-11,34000,35350,33600,33850,215111,651655.0,9625625.0
2009-06-12,34000,34650,32449,33950,181190,653580.0,9625625.0
2009-06-15,32050,33800,32050,32950,145682,634329.0,9625625.0
2009-06-16,36000,37850,35800,37850,745065,364330.0,9625625.0
2009-06-17,38000,42000,37250,37450,1592735,360480.0,9625625.0
2009-06-18,38200,38400,34600,35700,429841,343635.0,9625625.0
2009-06-19,36000,36500,33850,34500,376912,332084.0,9625625.0
2009-06-22,33700,34850,33650,34250,171470,329678.0,9625625.0
2009-06-23,33500,35400,33300,33950,268021,326790.0,9625625.0
2009-06-24,32650,33200,31100,32000,464824,308020.0,9625625.0
2009-06-25,32900,36000,32400,34350,956763,330640.0,9625625.0
2009-06-26,34500,35500,33500,33700,421409,354714.0,10525625.0
2009-06-29,33700,33700,32100,32100,246961,337873.0,10525625.0
2009-06-30,32400,33150,30850,32000,291514,336820.0,10525625.0
2009-07-01,31600,32400,31200,31650,274791,333136.0,10525625.0
2009-07-02,31950,33200,31800,32150,411456,338399.0,10525625.0
2009-07-03,31450,32400,31150,32300,163155,339978.0,10525625.0
2009-07-06,32300,32950,32000,32150,178903,338399.0,10525625.0
2009-07-07,32500,36950,32300,36950,1355947,388922.0,10525625.0
2009-07-08,37750,39350,35650,36350,1783554,382606.0,10525625.0
2009-07-09,36500,36600,33800,34500,727048,363134.0,10525625.0
2009-07-10,33400,33600,32050,32300,606864,339978.0,10525625.0
2009-07-13,31600,33750,31000,31000,642216,326294.0,10525625.0
2009-07-14,32000,32400,29300,30250,797106,636800.0,21051250.0
2009-07-15,30750,31600,30550,30850,553728,649431.0,21051250.0
2009-07-16,31700,31900,29950,30200,392556,635748.0,21051250.0
2009-07-17,30800,33850,30050,32050,1511991,674693.0,21051250.0
2009-07-20,32300,32450,31550,31900,622802,671535.0,21051250.0
2009-07-21,32300,33050,31650,31850,571794,670482.0,21051250.0
2009-07-22,32400,32850,30400,30800,842908,648378.0,21051250.0
2009-07-23,31100,31300,30550,30600,351035,644168.0,21051250.0
2009-07-24,31100,31200,30200,30900,423639,650484.0,21051250.0
2009-07-27,30950,33050,30950,32500,1016639,684166.0,21051250.0
2009-07-28,32650,32700,31350,31400,475339,661009.0,21051250.0
2009-07-29,31200,31750,30600,31000,459324,652589.0,21051250.0
2009-07-30,30550,31350,30350,31200,538070,656799.0,21051250.0
2009-07-31,32000,32400,30950,31200,642699,656799.0,21051250.0
2009-08-03,32100,35850,31900,35850,2498918,754687.0,21051250.0
2009-08-04,36250,36450,33800,33850,1921797,712585.0,21051250.0
2009-08-05,34250,34800,33100,33300,833344,701007.0,21051250.0
2009-08-06,33550,34800,32500,33850,970149,712585.0,21051250.0
2009-08-07,33600,33900,32650,32850,477058,691534.0,21051250.0
2009-08-10,32750,33000,31800,31850,550686,670482.0,21051250.0
2009-08-11,31650,32850,31600,32350,413049,681008.0,21051250.0
2009-08-12,32200,32950,32000,32850,341864,691534.0,21051250.0
2009-08-13,33550,34650,33000,33200,924064,698902.0,21051250.0
2009-08-14,33750,33950,32700,33400,494150,703112.0,21051250.0
2009-08-17,33500,33600,31550,31600,410850,665220.0,21051250.0
2009-08-18,31000,32100,30450,31200,471255,656799.0,21051250.0
2009-08-19,31800,31900,30900,30900,303222,650484.0,21051250.0
2009-08-20,31300,31800,30950,31200,288921,656799.0,21051250.0
2009-08-21,31500,31650,30350,30750,444066,647326.0,21051250.0
2009-08-24,30750,31000,29300,29650,681455,624170.0,21051250.0
2009-08-25,29400,30400,29400,29400,388349,618907.0,21051250.0
2009-08-26,30050,33750,30050,32200,2438006,677850.0,21051250.0
2009-08-27,33100,33700,32150,32900,1326341,692586.0,21051250.0
2009-08-28,33800,33850,31850,32050,825901,674693.0,21051250.0
2009-08-31,32600,33500,31900,31950,420472,672587.0,21051250.0
2009-09-01,32500,33400,31400,33400,653611,703112.0,21051250.0
2009-09-02,33100,34950,32700,34050,1186646,716795.0,21051250.0
2009-09-03,34900,37200,34450,35350,1853140,744162.0,21051250.0
2009-09-04,36200,37250,35500,36650,1160696,771528.0,21051250.0
2009-09-07,38600,39750,37800,38050,1397712,801000.0,21051250.0
2009-09-08,38050,38900,36700,38600,1146690,812578.0,21051250.0
2009-09-09,39000,39000,36400,36550,489938,769423.0,21051250.0
2009-09-10,36400,37000,35500,36050,527210,758898.0,21051250.0
2009-09-11,36300,37100,35650,35700,404589,751530.0,21051250.0
2009-09-14,37000,39100,36300,39100,1142509,823104.0,21051250.0
2009-09-15,38800,39700,37800,39100,817687,823104.0,21051250.0
2009-09-16,40000,40850,39750,40300,886369,848365.0,21051250.0
2009-09-17,40850,40900,39000,39500,539494,831524.0,21051250.0
2009-09-18,39150,41350,38800,41350,941969,870469.0,21051250.0
2009-09-21,41550,44500,41000,42000,1415757,886196.0,21099905.0
2009-09-22,42000,42800,41200,42200,561079,890416.0,21099905.0
2009-09-23,42600,43100,41200,41450,727702,874591.0,21099905.0
2009-09-24,41450,41950,40200,41200,468967,869316.0,21099905.0
2009-09-25,41350,42600,40950,42600,529627,898856.0,21099905.0
2009-09-28,42300,43900,42050,43100,479931,909406.0,21099905.0
2009-09-29,43850,44900,43150,44500,567325,938946.0,21099905.0
2009-09-30,44300,44850,43250,44000,453578,928396.0,21099905.0
2009-10-01,44300,44450,42250,42650,347747,899911.0,21099905.0
2009-10-05,42950,43300,37750,38300,663210,808126.0,21099905.0
2009-10-06,39100,39400,36000,37750,659700,796521.0,21099905.0
2009-10-07,38600,41500,38000,40000,578348,843996.0,21099905.0
2009-10-08,40500,41300,39200,40450,312817,853491.0,21099905.0
2009-10-09,40300,41250,40300,40800,223097,860876.0,21099905.0
2009-10-12,40800,41650,39700,41350,253692,872481.0,21099905.0
2009-10-13,40350,41350,35200,38100,1475917,803906.0,21099905.0
2009-10-14,38600,39350,38450,38900,313634,820786.0,21099905.0
2009-10-15,39250,39350,37650,37800,372597,797576.0,21099905.0
2009-10-16,38300,38750,36800,37050,334483,781751.0,21099905.0
2009-10-19,37050,37250,35150,37050,267927,781751.0,21099905.0
2009-10-20,37750,38250,37200,37500,232386,791246.0,21099905.0
2009-10-21,37500,38200,37400,37700,202307,795466.0,21099905.0
2009-10-22,37400,37500,35950,35950,268066,758542.0,21099905.0
2009-10-23,36850,38250,36400,37600,320776,793356.0,21099905.0
2009-10-26,37800,40750,37600,40500,518657,854546.0,21099905.0
2009-10-27,40500,41900,39950,40650,534569,857711.0,21099905.0
2009-10-28,40600,40900,38600,40050,382591,845051.0,21099905.0
2009-10-29,39900,40750,38700,40750,335399,859821.0,21099905.0
2009-10-30,41600,41850,39100,39500,415742,833446.0,21099905.0
2009-11-02,38650,39800,38150,38600,282541,814456.0,21099905.0
2009-11-03,39100,40450,38900,39550,352925,834501.0,21099905.0
2009-11-04,38900,39400,38250,39400,336569,831336.0,21099905.0
2009-11-05,39500,39950,38050,38050,227756,802851.0,21099905.0
2009-11-06,38900,40300,38100,38250,411825,807071.0,21099905.0
2009-11-09,38450,39400,38300,39250,213468,828171.0,21099905.0
2009-11-10,39950,40100,39200,39600,195806,835556.0,21099905.0
2009-11-11,39850,40600,39700,40600,355055,856656.0,21099905.0
2009-11-12,41050,41100,39950,40300,177983,850326.0,21099905.0
2009-11-13,40300,41500,39700,41500,300462,875646.0,21099905.0
2009-11-16,41800,42200,41300,41550,281393,876701.0,21099905.0
2009-11-17,41650,41800,39750,40100,252716,846106.0,21099905.0
2009-11-18,40250,40650,39150,39950,199964,842941.0,21099905.0
2009-11-19,40200,40850,39850,40500,252439,854546.0,21099905.0
2009-11-20,40000,40400,39750,40200,158093,848216.0,21099905.0
2009-11-23,40450,41350,40400,41350,309597,872481.0,21099905.0
2009-11-24,41700,41700,40700,40950,242832,864041.0,21099905.0
2009-11-25,41350,42700,40950,42700,589163,900966.0,21099905.0
2009-11-26,42900,43000,41600,41600,362281,877756.0,21099905.0
2009-11-27,40700,41400,36000,39500,379163,833446.0,21099905.0
2009-11-30,40200,42250,39950,42250,255076,891471.0,21099905.0
2009-12-01,42000,42700,40800,42000,286555,886196.0,21099905.0
2009-12-02,42650,43500,42400,42400,410033,894636.0,21099905.0
2009-12-03,43000,43900,42950,43350,309105,914681.0,21099905.0
2009-12-04,43200,44450,43050,44000,309029,928396.0,21099905.0
2009-12-07,44400,44500,43500,44200,172308,932616.0,21099905.0
2009-12-08,44050,44100,43200,43500,182733,917846.0,21099905.0
2009-12-09,42800,43600,42400,43000,220874,907296.0,21099905.0
2009-12-10,43300,43300,42450,42850,155698,904131.0,21099905.0
2009-12-11,43000,44800,42900,44800,341625,945276.0,21099905.0
2009-12-14,44500,44850,43400,43600,284229,919956.0,21099905.0
2009-12-15,43800,43850,42450,43400,315012,915736.0,21099905.0
2009-12-16,43400,43400,42700,42850,151643,904131.0,21099905.0
2009-12-17,43150,43700,42000,42000,244059,886196.0,21099905.0
2009-12-18,41200,42750,41200,42300,248857,892526.0,21099905.0
2009-12-21,42500,42750,40800,40800,496112,860876.0,21099905.0
2009-12-22,41200,41250,39000,39900,690670,841886.0,21099905.0
2009-12-23,40200,40700,39350,39600,321162,835556.0,21099905.0
2009-12-24,39300,40100,39150,39700,223994,837666.0,21099905.0
2009-12-28,39100,39700,38000,38000,414331,801796.0,21099905.0
2009-12-29,39000,40250,38100,40150,384641,847161.0,21099905.0
2009-12-30,40450,41350,40100,40550,537289,855601.0,21099905.0
2010-01-04,41300,42600,41050,41500,390371,875646.0,21099905.0
2010-01-05,41400,41800,40750,41000,222143,865096.0,21099905.0
2010-01-06,41900,41950,40200,40700,358993,858766.0,21099905.0
2010-01-07,40950,41200,40000,40000,205751,843996.0,21099905.0
2010-01-08,40000,40750,38800,39550,307614,834501.0,21099905.0
2010-01-11,41350,41400,39200,39450,472605,832391.0,21099905.0
2010-01-12,39250,40050,39200,39500,220278,833446.0,21099905.0
2010-01-13,39300,39300,38000,38100,550461,803906.0,21099905.0
2010-01-14,38250,38700,37500,38200,314709,806016.0,21099905.0
2010-01-15,38400,39350,37500,38950,301962,821841.0,21099905.0
2010-01-18,39200,39200,38400,38950,170090,821841.0,21099905.0
2010-01-19,39100,39350,37750,37900,432533,799686.0,21099905.0
2010-01-20,37950,38300,35900,36100,584261,761707.0,21099905.0
2010-01-21,35900,37300,35000,37300,338152,787026.0,21099905.0
2010-01-22,36300,36900,35550,36500,199574,770147.0,21099905.0
2010-01-25,35600,36250,34700,34800,213029,734277.0,21099905.0
2010-01-26,35000,35900,30500,33300,1269676,702627.0,21099905.0
2010-01-27,34100,34600,33450,33650,330691,710012.0,21099905.0
2010-01-28,33450,33700,31800,33200,227654,700517.0,21099905.0
2010-01-29,32800,32900,31000,32100,213254,677307.0,21099905.0
2010-02-01,31650,32100,30200,30950,255557,653042.0,21099905.0
2010-02-02,31350,31700,29600,30000,411535,632997.0,21099905.0
2010-02-03,30350,31600,29950,31100,690078,656207.0,21099905.0
2010-02-04,31500,31900,31050,31800,430772,670977.0,21099905.0
2010-02-05,29500,30750,29500,29850,373450,629832.0,21099905.0
2010-02-08,30450,30800,28300,28350,351003,598182.0,21099905.0
2010-02-09,28100,30550,28100,30000,489148,632997.0,21099905.0
2010-02-10,30950,31300,30100,30300,467419,639327.0,21099905.0
2010-02-11,30000,32600,29950,31900,792072,673087.0,21099905.0
2010-02-12,32400,32950,31550,31800,383976,670977.0,21099905.0
2010-02-16,31950,32200,31350,31900,261558,673087.0,21099905.0
2010-02-17,32500,33300,32000,33000,266009,696297.0,21099905.0
2010-02-18,33050,33200,32350,32350,132893,682582.0,21099905.0
2010-02-19,32050,32300,31100,31200,208474,658317.0,21099905.0
2010-02-22,31800,32950,31750,32600,248276,687857.0,21099905.0
2010-02-23,32500,33250,32300,33150,209061,699462.0,21099905.0
2010-02-24,32500,33350,32500,33150,114842,699462.0,21099905.0
2010-02-25,33200,34050,32900,33150,173646,699462.0,21099905.0
2010-02-26,33750,34100,33200,34100,163353,719507.0,21099905.0
2010-03-02,34700,34700,33500,34050,170332,718452.0,21099905.0
2010-03-03,33650,34850,33600,34450,207417,726892.0,21099905.0
2010-03-04,34300,34850,33800,34050,84268,718452.0,21099905.0
2010-03-05,34100,34500,33250,33350,138257,703682.0,21099905.0
2010-03-08,33450,33800,32900,33500,274230,706847.0,21099905.0
2010-03-09,33500,34200,32900,34050,263305,718452.0,21099905.0
2010-03-10,34050,35200,33850,34750,241837,733222.0,21099905.0
2010-03-11,34900,35200,34500,34900,106234,736387.0,21099905.0
2010-03-12,34950,35850,34700,35650,182849,752212.0,21099905.0
2010-03-15,35800,36100,35450,36000,153862,759597.0,21099905.0
2010-03-16,35900,36200,35500,35750,118100,754322.0,21099905.0
2010-03-17,35650,36000,35250,35800,120379,755377.0,21099905.0
2010-03-18,36100,36100,35100,35100,127110,740607.0,21099905.0
2010-03-19,35400,36450,35300,36000,198230,759597.0,21099905.0
2010-03-22,36000,37300,35700,37050,223575,781751.0,21099905.0
2010-03-23,37050,37300,36550,37000,130898,780696.0,21099905.0
2010-03-24,37450,37450,36100,36100,119998,761707.0,21099905.0
2010-03-25,36000,37100,36000,36900,115519,778586.0,21099905.0
2010-03-26,37000,37000,35950,36150,98742,762762.0,21099905.0
2010-03-29,36100,36750,36050,36400,95447,768037.0,21099905.0
2010-03-30,36700,37050,35600,36100,163103,761707.0,21099905.0
2010-03-31,35850,36100,34600,35200,144274,742717.0,21099905.0
2010-04-01,35300,35450,34500,35350,186543,745882.0,21099905.0
2010-04-02,35100,35150,32700,32800,449490,692077.0,21099905.0
2010-04-05,33150,33500,31550,32750,311524,691022.0,21099905.0
2010-04-06,32800,33900,32800,33750,202368,712122.0,21099905.0
2010-04-07,34450,34450,33650,33750,166224,712122.0,21099905.0
2010-04-08,34400,36100,34100,36100,422060,761707.0,21099905.0
2010-04-09,36700,38150,36400,37900,547079,799686.0,21099905.0
2010-04-12,38100,38450,37350,38000,419368,801796.0,21099905.0
2010-04-13,37550,38000,36500,37350,209286,788081.0,21099905.0
2010-04-14,37800,37950,36200,36200,216661,763817.0,21099905.0
2010-04-15,36650,38100,36550,38050,354024,802851.0,21099905.0
2010-04-16,38700,38800,37400,37600,238612,793356.0,21099905.0
2010-04-19,36850,38950,36300,38800,474199,818676.0,21099905.0
2010-04-20,39150,39800,38650,39400,238049,831336.0,21099905.0
2010-04-21,39700,39700,38950,39400,176432,831336.0,21099905.0
2010-04-22,39650,39850,38250,38500,127773,812346.0,21099905.0
2010-04-23,38700,39400,37750,38500,116264,812346.0,21099905.0
2010-04-26,39000,39000,37900,38450,137993,811291.0,21099905.0
2010-04-27,38450,38800,37800,38050,98922,802851.0,21099905.0
2010-04-28,37150,38950,37150,38700,180505,816566.0,21099905.0
2010-04-29,39500,40400,38700,38700,308108,816566.0,21099905.0
2010-04-30,40200,41100,40000,40400,438419,852436.0,21099905.0
2010-05-03,40800,41150,39650,40150,157522,847161.0,21099905.0
2010-05-04,40650,42100,39950,42000,465966,886196.0,21099905.0
2010-05-06,41100,42500,40850,41700,276670,879866.0,21099905.0
2010-05-07,40600,40700,38700,38800,501708,818676.0,21099905.0
2010-05-10,39100,40350,38400,39300,273556,829226.0,21099905.0
2010-05-11,40000,40700,39300,40700,265914,858766.0,21099905.0
2010-05-12,40700,41150,39350,39450,231514,832391.0,21099905.0
2010-05-13,40000,40650,39100,40150,327481,847161.0,21099905.0
2010-05-14,40250,40400,38600,39050,306556,823951.0,21099905.0
2010-05-17,38250,38600,36550,36750,409061,775422.0,21099905.0
2010-05-18,37250,38300,36750,37500,542980,791246.0,21099905.0
2010-05-19,37500,40950,37500,40600,752441,856656.0,21099905.0
2010-05-20,40100,43200,39900,42000,702243,886196.0,21099905.0
2010-05-24,41800,42350,40550,41700,314165,879866.0,21099905.0
2010-05-25,41500,41600,38750,40250,425089,849271.0,21099905.0
2010-05-26,40300,40900,38500,39900,384318,841886.0,21099905.0
2010-05-27,39900,41750,39900,41500,340347,875646.0,21099905.0
2010-05-28,42450,42450,40650,41300,292782,871426.0,21099905.0
2010-05-31,41350,43300,41350,43300,407032,913626.0,21099905.0
2010-06-01,43300,44400,42350,42350,397055,893581.0,21099905.0
2010-06-03,42500,43200,42050,42300,201300,892526.0,21099905.0
2010-06-04,42300,42850,40900,41500,305344,875646.0,21099905.0
2010-06-07,40100,40500,39650,40000,292074,843996.0,21099905.0
2010-06-08,40100,41050,40100,40650,190349,857711.0,21099905.0
2010-06-09,41200,41200,39350,39550,224539,834501.0,21099905.0
2010-06-10,39950,41650,39550,41250,204954,870371.0,21099905.0
2010-06-11,41600,41950,40400,40500,269524,854546.0,21099905.0
2010-06-14,41200,42350,40450,42350,400021,893581.0,21099905.0
2010-06-15,42300,42950,41800,42800,242871,903076.0,21099905.0
2010-06-16,42900,43850,41950,43000,348750,907296.0,21099905.0
2010-06-17,43300,43400,41700,42850,217826,904131.0,21099905.0
2010-06-18,42750,42800,41650,42500,206694,896746.0,21099905.0
2010-06-21,42800,43800,41950,42100,267030,888306.0,21099905.0
2010-06-22,42050,42700,41300,41550,194624,876701.0,21099905.0
2010-06-23,41550,42000,40250,40450,332992,853491.0,21099905.0
2010-06-24,40550,41050,39800,41000,325382,865096.0,21099905.0
2010-06-25,40500,41000,40400,40800,190246,860876.0,21099905.0
