큐로홀딩스(051780),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-03-14,7456,7648,6747,7191,1468,8938.0,3972500.0
2003-03-17,6423,7032,6331,7025,6192,8740.0,3972500.0
2003-03-18,7031,7640,6648,7315,3026,9097.0,3972500.0
2003-03-19,7034,7668,6709,7668,2750,9534.0,3972500.0
2003-03-20,8311,8311,7544,8146,3813,10130.0,3972500.0
2003-03-21,8153,8153,7194,8146,4370,10130.0,3972500.0
2003-03-24,8119,9044,7768,9011,8517,11202.0,3972500.0
2003-03-25,9011,9011,8569,9011,6517,11202.0,3972500.0
2003-03-26,8787,9046,8112,9039,5922,11242.0,3972500.0
2003-03-27,9235,9585,9168,9585,5106,11918.0,3972500.0
2003-03-28,9644,9644,8652,9419,3608,11719.0,3972500.0
2003-03-31,9200,10225,8625,10125,8688,12593.0,3972500.0
2003-04-01,9935,11177,8976,11177,10633,13904.0,3972500.0
2003-04-02,9969,11336,9902,11336,2847,14102.0,3972500.0
2003-04-03,10861,11828,10861,11821,18115,14698.0,3972500.0
2003-04-04,11977,12518,11151,12520,24564,15572.0,3972500.0
2003-04-07,11922,12113,11021,11530,6176,14341.0,3972500.0
2003-04-08,10412,11663,10220,10347,4742,12871.0,3972500.0
2003-04-09,9844,9902,9394,9904,1363,12315.0,3972500.0
2003-04-10,9710,9710,8976,9260,641,11520.0,3972500.0
2003-04-11,9101,9360,8493,9260,693,11520.0,3972500.0
2003-04-14,9137,9838,8854,9613,1230,11957.0,3972500.0
2003-04-15,9515,9515,8940,8942,2973,11123.0,3972500.0
2003-04-16,9265,9682,8849,9392,1836,11679.0,3972500.0
2003-04-17,9302,9585,9268,9585,157,11918.0,3972500.0
2003-04-18,10060,10060,9293,9295,1707,11560.0,3972500.0
2003-04-21,9066,9900,9066,9835,36,12235.0,3972500.0
2003-04-22,9839,9839,8913,9322,3731,11600.0,3972500.0
2003-04-23,8974,9390,8974,9392,230,11679.0,3972500.0
2003-04-24,9260,9260,8651,9260,1702,11520.0,3972500.0
2003-04-25,9269,9269,8502,8561,3461,10646.0,3972500.0
2003-04-28,8472,9590,8347,8499,692,10567.0,3972500.0
2003-04-29,8372,8789,8372,8783,252,10924.0,3972500.0
2003-04-30,8153,8762,8153,8755,6100,10885.0,3972500.0
2003-05-02,8403,9046,8403,9039,831,11242.0,3972500.0
2003-05-06,9040,9424,8724,9392,465,11679.0,3972500.0
2003-05-07,9232,9232,8815,8942,903,11123.0,3972500.0
2003-05-09,8940,9099,8940,8942,230,11123.0,3972500.0
2003-05-12,9111,9269,8952,9011,2772,11202.0,3972500.0
2003-05-13,8946,9238,8821,9198,3609,11441.0,3972500.0
2003-05-14,9171,9296,8495,9039,7467,11242.0,3972500.0
2003-05-15,9267,9267,8367,8817,3448,10964.0,3972500.0
2003-05-16,8152,8728,8152,8596,4,10686.0,3972500.0
2003-05-19,9141,9141,7899,8658,389,10765.0,3972500.0
2003-05-20,8594,8727,7669,8561,550,10646.0,3972500.0
2003-05-21,8536,8594,7927,8561,119,10646.0,3972500.0
2003-05-22,8848,8848,7889,8333,327,10368.0,3972500.0
2003-05-23,8146,8405,8146,8305,481,10328.0,3972500.0
2003-05-26,8686,8686,7669,8111,7375,10090.0,3972500.0
2003-05-27,7763,8947,7763,8464,22161,10527.0,3972500.0
2003-05-28,8941,8941,8050,8243,10517,10249.0,3972500.0
2003-05-29,8142,8559,8050,8367,662,10408.0,3972500.0
2003-05-30,7732,8307,7732,8084,2278,10050.0,3972500.0
2003-06-02,8500,8500,7666,8243,7184,10249.0,3972500.0
2003-06-03,8311,8311,8119,8146,2406,10130.0,3972500.0
2003-06-04,8270,8437,7987,8270,8,10289.0,3972500.0
2003-06-05,8281,8506,7997,8499,14416,10567.0,3972500.0
2003-06-09,8912,8912,8278,8720,202,10845.0,3972500.0
2003-06-10,8594,8844,7919,8111,4121,10090.0,3972500.0
2003-06-11,7827,8594,7735,7987,3282,9931.0,3972500.0
2003-06-12,8303,8436,7986,8430,2693,10487.0,3972500.0
2003-06-13,8627,8627,8177,8561,7849,10646.0,3972500.0
2003-06-16,8154,8663,8154,8181,5932,10170.0,3972500.0
2003-06-17,8661,8661,8311,8561,4111,10646.0,3972500.0
2003-06-18,8563,8596,8313,8305,4966,10328.0,3972500.0
2003-06-19,8626,9293,8310,9295,22647,11560.0,3972500.0
2003-06-20,9430,10389,9430,10381,71991,12911.0,3972500.0
2003-06-23,11185,11185,9134,9136,43248,11361.0,3972500.0
2003-06-24,8492,9067,8108,8527,40248,10607.0,3972500.0
2003-06-25,8790,9549,8623,8907,94965,11083.0,3972500.0
2003-06-26,8625,8816,7858,8243,40450,10249.0,3972500.0
2003-06-27,7898,8441,7898,8049,13359,10011.0,3972500.0
2003-06-30,8282,8282,7898,8049,13214,10011.0,3972500.0
2003-07-01,8207,8340,7957,8084,10102,10050.0,3972500.0
2003-07-02,8175,8434,8175,8402,299,10448.0,3972500.0
2003-07-03,8559,8625,8300,8367,7551,10408.0,3972500.0
2003-07-04,8436,9328,8277,8561,67540,10646.0,3972500.0
2003-07-07,8568,9585,8568,9585,95288,11918.0,3972500.0
2003-07-08,9170,9653,8978,9170,19931,11401.0,3972500.0
2003-07-09,9274,9499,9115,9232,5569,11481.0,3972500.0
2003-07-10,9115,9273,8798,9108,1115,11322.0,3972500.0
2003-07-11,8854,9112,8628,8755,2690,10885.0,3972500.0
2003-07-14,8754,9046,8529,9039,6618,11242.0,3972500.0
2003-07-15,8789,9014,8506,8499,6278,10567.0,3972500.0
2003-07-16,8406,8856,8406,8623,321,10726.0,3972500.0
2003-07-18,8212,8955,8021,8181,3142,10170.0,3972500.0
2003-07-21,8085,8210,7960,7987,5342,9931.0,3972500.0
2003-07-22,8181,8231,7972,8014,4267,9971.0,3972500.0
2003-07-23,8164,8164,8005,8097,4533,10070.0,3972500.0
2003-07-24,8100,8492,8000,8367,13169,10408.0,3972500.0
2003-07-25,7844,8277,7844,7904,1788,9832.0,3972500.0
2003-07-28,8083,8716,8066,8575,8547,10666.0,3972500.0
2003-07-29,9607,9607,9590,9599,18899,11937.0,3972500.0
2003-07-30,10756,10756,10756,10748,3022,13367.0,3972500.0
2003-07-31,12032,12032,10865,11274,137314,14023.0,3972500.0
2003-08-01,11397,12464,9938,12458,107153,15493.0,3972500.0
2003-08-04,12075,12075,10975,10977,39195,13646.0,3972500.0
2003-08-05,10356,11215,9747,10381,63992,12911.0,3972500.0
2003-08-06,9905,10705,9680,10222,29770,12712.0,3972500.0
2003-08-07,10637,10637,9728,9738,12870,12116.0,3972500.0
2003-08-08,9801,9935,9010,9260,16756,11520.0,3972500.0
2003-08-11,9100,9434,8159,8367,33761,10408.0,3972500.0
2003-08-12,8823,8981,8372,8783,16060,10924.0,3972500.0
2003-08-13,8817,9484,8734,8734,16206,10865.0,3972500.0
2003-08-14,8574,8574,8091,8291,32730,10309.0,3972500.0
2003-08-18,8295,9288,8295,9281,172903,11540.0,3972500.0
2003-08-19,8958,9150,8199,8291,35980,10309.0,3972500.0
2003-08-20,8023,8423,7889,7966,28303,9911.0,3972500.0
2003-08-21,7986,8094,7760,7904,8361,9832.0,3972500.0
2003-08-22,7751,8152,7510,7703,14485,9574.0,3972500.0
2003-08-25,7589,8115,7589,7966,7351,9911.0,3972500.0
2003-08-26,7873,8915,7714,7966,106518,9911.0,3972500.0
2003-08-27,7847,8005,7830,7890,8886,9812.0,3972500.0
2003-08-28,7988,8839,7655,8831,27412,10984.0,3972500.0
2003-08-29,9458,9891,8466,8693,275495,10805.0,3972500.0
2003-09-01,9105,9105,7988,8305,17354,10328.0,3972500.0
2003-09-02,8435,9293,7951,9295,172483,11560.0,3972500.0
2003-09-03,9173,9273,8506,8499,60567,10567.0,3972500.0
2003-09-04,8494,8628,8052,8478,43693,10547.0,3972500.0
2003-09-05,8349,9224,8207,8859,100185,11024.0,3972500.0
2003-09-08,8849,9916,8849,9918,118650,12335.0,3972500.0
2003-09-09,10064,11106,8854,9198,255717,11441.0,3972500.0
2003-09-15,9270,9270,8537,8755,15567,10885.0,3972500.0
2003-09-16,8465,9407,8465,8942,32151,11123.0,3972500.0
2003-09-17,8943,9202,8827,8845,14372,11004.0,3972500.0
2003-09-18,8681,8898,8489,8783,9806,10924.0,3972500.0
2003-09-19,8783,8925,8500,8817,9347,10964.0,3972500.0
2003-09-22,9265,9424,8340,8333,1171,10368.0,3972500.0
2003-09-23,7704,8663,7704,8181,2794,10170.0,3972500.0
2003-09-24,8088,8371,8088,8305,9066,10328.0,3972500.0
2003-09-25,8599,8599,7806,8132,2670,10110.0,3972500.0
2003-09-26,8475,8475,7849,7841,3538,9752.0,3972500.0
2003-09-29,7682,8133,7607,7599,8631,9455.0,3972500.0
2003-09-30,7602,8143,7602,7952,6370,9892.0,3972500.0
2003-10-01,7668,7952,7668,7952,1147,9892.0,3972500.0
2003-10-02,8141,8141,7758,7918,1987,9852.0,3972500.0
2003-10-06,8147,8631,7671,7890,5454,9812.0,3972500.0
2003-10-07,7827,8110,7718,7952,1914,9892.0,3972500.0
2003-10-08,7843,7943,7668,7668,5586,9534.0,3972500.0
2003-10-09,7668,8051,7543,7828,2266,9733.0,3972500.0
2003-10-10,7621,7863,7621,7855,2891,9772.0,3972500.0
2003-10-13,7754,7896,7637,7731,1330,9613.0,3972500.0
2003-10-14,7604,7846,7579,7571,2504,9415.0,3972500.0
2003-10-15,7641,7849,7357,7841,12476,9752.0,3972500.0
2003-10-16,7732,8765,7732,8084,246916,10050.0,3972500.0
2003-10-17,7124,8624,7124,8084,20226,10050.0,3972500.0
2003-10-20,7830,8306,7830,8014,42300,9971.0,3972500.0
2003-10-21,8032,8157,7073,7191,58997,8938.0,3972500.0
2003-10-22,7198,7373,7198,7191,6543,8938.0,3972500.0
2003-10-23,6906,7140,6890,7025,9378,8740.0,3972500.0
2003-10-24,6902,7269,6902,7253,6525,9018.0,3972500.0
2003-10-27,7036,7253,7036,7253,4405,9018.0,3972500.0
2003-10-28,7197,7448,6922,7156,2312,8898.0,3972500.0
2003-10-29,7154,7412,6962,6962,3083,8660.0,3972500.0
2003-10-30,6556,6940,6556,6658,9715,8283.0,3972500.0
2003-10-31,6468,6677,6185,6277,10392,7806.0,3972500.0
2003-11-03,6204,6680,6188,6630,4427,8243.0,3972500.0
2003-11-04,6713,6713,6188,6340,10335,7885.0,3972500.0
2003-11-05,6205,6414,6088,6215,4044,7727.0,3972500.0
2003-11-06,6160,6677,6069,6194,6541,7707.0,3972500.0
2003-11-07,6171,6463,6171,6423,3022,7985.0,3972500.0
2003-11-10,6803,6803,6102,6229,5313,7746.0,3972500.0
2003-11-11,6151,6518,6151,6360,2092,7905.0,3972500.0
2003-11-12,6642,6642,6159,6402,3689,7965.0,3972500.0
2003-11-13,6575,6608,6258,6450,453,8024.0,3972500.0
2003-11-14,6388,6713,6171,6547,3597,8144.0,3972500.0
2003-11-17,6552,7161,6452,6596,9601,8203.0,3972500.0
2003-11-18,6681,6998,6422,6866,2304,8541.0,3972500.0
2003-11-19,6575,6850,6400,6402,2347,7965.0,3972500.0
2003-11-20,6408,6849,6358,6693,3195,8322.0,3972500.0
2003-11-21,7008,7008,6133,6693,3681,8322.0,3972500.0
2003-11-24,6572,6948,6105,6499,9258,8084.0,3972500.0
2003-11-25,6393,6518,6110,6360,7929,7905.0,3972500.0
2003-11-26,6258,6774,6066,6326,2420,7866.0,3972500.0
2003-11-27,6107,6366,6074,6291,6724,7826.0,3972500.0
2003-11-28,6136,7045,6086,7045,82931,8759.0,3972500.0
2003-12-01,7869,7869,7869,7869,164723,9792.0,3972500.0
2003-12-02,8685,8685,6927,7869,114720,9792.0,3972500.0
2003-12-03,7891,8149,7348,7599,46429,9455.0,3972500.0
2003-12-04,7660,7827,7235,7502,28766,9335.0,3972500.0
2003-12-05,7390,7390,6782,6942,16158,8640.0,3972500.0
2003-12-08,6873,6873,6431,6741,19657,8382.0,3972500.0
2003-12-09,6677,6861,6502,6679,18600,8303.0,3972500.0
2003-12-10,6677,6886,6427,6886,15200,8561.0,3972500.0
2003-12-11,6068,6068,6068,6070,8582,7548.0,3972500.0
2003-12-12,5357,5357,5357,5350,21196,6654.0,3972500.0
2003-12-15,4715,5951,4715,4983,2829589,9317.0,5972500.0
2003-12-16,4952,4969,4393,4395,1294601,8212.0,5972500.0
2003-12-17,4391,4391,4108,4201,426540,7854.0,5972500.0
2003-12-18,4066,4208,4016,4083,589659,7645.0,5972500.0
2003-12-19,4116,4566,4116,4568,1612970,8541.0,5972500.0
2003-12-22,4527,4527,4026,4028,669506,7525.0,5972500.0
2003-12-23,4067,4067,3542,3544,560204,6629.0,5972500.0
2003-12-24,3512,3613,3354,3606,288101,6749.0,5972500.0
2003-12-26,3630,3731,3313,3322,340174,6211.0,5972500.0
2003-12-29,3368,3701,3301,3703,326477,4629.0,5972500.0
2003-12-30,3680,3780,3396,3440,303517,4300.0,5972500.0
2004-01-02,3417,3543,3392,3419,238872,5861.0,8197666.0
2004-01-05,3366,3441,3250,3343,304275,5738.0,8197666.0
2004-01-06,3396,3738,3354,3730,637248,6394.0,8197666.0
2004-01-07,3901,4159,3876,4159,504349,7132.0,8197666.0
2004-01-08,4637,4637,4637,4637,254278,7952.0,8197666.0
2004-01-09,5182,5182,5182,5184,83601,8894.0,8197666.0
2004-01-12,5813,5813,5813,5807,68411,9960.0,8197666.0
2004-01-13,6506,6506,5263,6499,2745016,11149.0,8197666.0
2004-01-14,6216,7099,5758,6693,1150616,11477.0,8197666.0
2004-01-15,6644,6644,5902,5904,560894,10124.0,8197666.0
2004-01-16,5211,5811,5211,5211,342491,8935.0,8197666.0
2004-01-19,5217,5834,4734,5834,1774415,10001.0,8197666.0
2004-01-20,5135,5685,5135,5135,1328482,13219.0,12296499.0
2004-01-26,4900,5116,4541,4568,1307438,11743.0,12296499.0
2004-01-27,4648,4907,4573,4782,740435,12296.0,12296499.0
2004-01-28,4549,4666,4215,4208,1036848,10821.0,12296499.0
2004-01-29,3972,4331,3972,4132,496704,10636.0,12296499.0
2004-01-30,4278,4612,4253,4589,961667,11805.0,12296499.0
2004-02-02,4357,4599,4115,4374,1078247,11251.0,12296499.0
2004-02-03,4446,4880,4304,4872,1856474,12542.0,12296499.0
2004-02-04,5112,5454,4970,5447,1907894,14018.0,12296499.0
2004-02-05,5545,5762,4803,4803,1954253,12358.0,12296499.0
2004-02-06,4498,4957,4281,4540,712176,11682.0,12296499.0
2004-02-09,4569,4761,4403,4471,506838,11497.0,12296499.0
2004-02-10,4449,4741,4357,4374,473179,11251.0,12296499.0
2004-02-11,4396,4521,4329,4346,379213,11190.0,12296499.0
2004-02-12,4351,4467,4109,4159,520999,10698.0,12296499.0
2004-02-13,4113,4305,4113,4180,262862,10759.0,12296499.0
2004-02-16,4212,4453,4212,4305,473153,11067.0,12296499.0
2004-02-17,4302,4803,4302,4803,995949,12358.0,12296499.0
2004-02-18,4946,5163,4279,4346,1438141,11190.0,12296499.0
2004-02-19,4442,4850,4400,4852,1148263,12481.0,12296499.0
2004-02-20,4982,5124,4648,4782,1199689,12296.0,12296499.0
2004-02-23,5055,5364,5055,5357,1342980,13772.0,12296499.0
2004-02-24,4899,4949,4732,4734,951498,12174.0,12296499.0
2004-02-25,4545,4812,4353,4637,895582,11928.0,12296499.0
2004-02-26,4568,4734,4418,4443,385610,11436.0,12296499.0
2004-02-27,4351,4542,4134,4159,547238,10698.0,12296499.0
2004-03-02,4190,4332,4115,4208,350591,10821.0,12296499.0
2004-03-03,4135,4493,4135,4277,643353,11005.0,12296499.0
2004-03-04,4324,4632,4274,4492,450480,11559.0,12296499.0
2004-03-05,4545,4712,4445,4589,436724,11805.0,12296499.0
2004-03-08,4583,4683,4058,4083,446016,10514.0,12296499.0
2004-03-09,4085,4352,4085,4229,278656,10882.0,12296499.0
2004-03-10,4236,4261,4111,4111,255436,10575.0,12296499.0
2004-03-11,4160,4210,3927,3945,234340,10145.0,12296499.0
2004-03-12,3878,4378,3494,4063,613790,10452.0,12296499.0
2004-03-15,3759,4135,3759,3993,264773,10268.0,12296499.0
2004-03-16,3994,4069,3919,4063,313644,10452.0,12296499.0
2004-03-17,4069,4136,3944,4063,210337,10452.0,12296499.0
2004-03-18,4302,4327,4135,4229,338041,10882.0,12296499.0
2004-03-19,4237,4737,4137,4589,1135360,11805.0,12296499.0
2004-03-22,4518,5135,4443,5135,1509425,13219.0,12296499.0
2004-03-23,5216,5675,4548,4540,3034657,11682.0,12296499.0
2004-03-24,4443,4852,4235,4277,1194690,11005.0,12296499.0
2004-03-25,4353,4762,4278,4755,938744,12235.0,12296499.0
2004-03-26,4882,5241,4564,4658,1442721,11989.0,12296499.0
2004-03-29,4673,4982,4648,4782,671830,12296.0,12296499.0
2004-03-30,4981,5215,4789,4948,1138944,12727.0,12296499.0
2004-03-31,5096,5530,4904,5523,1915604,14202.0,12296499.0
2004-04-01,5712,6146,5262,5329,4491845,13711.0,12296499.0
2004-04-02,5337,5454,4979,4997,1546751,12850.0,12296499.0
2004-04-06,5123,5382,5098,5232,973170,13465.0,12296499.0
2004-04-07,5096,5188,4904,5115,1033740,13157.0,12296499.0
2004-04-08,5136,5620,5136,5495,1805379,14141.0,12296499.0
2004-04-09,5495,6146,5453,6139,1982658,15801.0,12296499.0
2004-04-12,6549,6857,6357,6859,1320573,17645.0,12296499.0
2004-04-13,7122,7222,6338,6665,2747635,17154.0,12296499.0
2004-04-14,6694,7452,6619,7454,1089408,19183.0,12296499.0
2004-04-16,8054,8346,6937,7122,2613436,18322.0,12296499.0
2004-04-19,6975,7817,6284,6284,2100801,16170.0,12296499.0
2004-04-20,6285,6694,6168,6644,1399502,17092.0,12296499.0
2004-04-21,6648,7441,6648,7433,1746400,19121.0,12296499.0
2004-04-22,7721,7846,7271,7648,1576928,19674.0,12296499.0
2004-04-23,7817,7867,7125,7627,1474627,19613.0,12296499.0
2004-04-26,7791,8533,7650,8533,2282127,21949.0,12296499.0
2004-04-27,8516,8558,7990,8291,1338760,21334.0,12296499.0
2004-04-28,8232,9025,7323,7315,1626105,18814.0,12296499.0
2004-04-29,7026,7551,6476,6976,1063556,17953.0,12296499.0
2004-04-30,6812,7363,6812,6956,566190,17891.0,12296499.0
2004-05-03,6957,7315,6832,7267,667174,18691.0,12296499.0
2004-05-04,7527,7811,7361,7454,929846,19183.0,12296499.0
2004-05-06,7683,7683,6582,6575,681243,16908.0,12296499.0
2004-05-07,6285,6477,5785,6070,631905,15617.0,12296499.0
2004-05-10,5939,5981,5364,5357,554930,13772.0,12296499.0
2004-05-11,4924,5350,4758,5018,764005,12911.0,12296499.0
2004-05-12,5211,5620,5186,5613,458763,14448.0,12296499.0
2004-05-13,5669,6119,5568,5904,915986,15186.0,12296499.0
2004-05-14,5903,6020,5211,5495,445993,14141.0,12296499.0
2004-05-17,5425,5617,4850,4852,431802,12481.0,12296499.0
2004-05-18,4739,5240,4572,5232,441353,13465.0,12296499.0
2004-05-19,5263,5581,5263,5357,524395,13772.0,12296499.0
2004-05-20,5192,5284,4876,5094,391912,13096.0,12296499.0
2004-05-21,5099,5241,5049,5066,304472,13034.0,12296499.0
2004-05-24,5166,5333,5091,5308,498350,13649.0,12296499.0
2004-05-25,5212,5262,4954,4997,271397,12850.0,12296499.0
2004-05-27,5119,5236,4877,4969,498515,12788.0,12296499.0
2004-05-28,5089,5089,4855,4872,163952,12542.0,12296499.0
2004-05-31,4830,4905,4730,4872,162317,12542.0,12296499.0
2004-06-01,4774,5091,4774,5018,307527,12911.0,12296499.0
2004-06-02,5016,5208,4824,5018,100261,12911.0,12296499.0
2004-06-03,5173,5407,4764,4948,574839,12727.0,12296499.0
2004-06-04,4966,5133,4924,5018,238815,12911.0,12296499.0
2004-06-07,5074,5149,4882,5066,327150,13034.0,12296499.0
2004-06-08,5091,5325,5016,5018,444477,12911.0,12296499.0
2004-06-09,5094,5161,4919,4921,256557,12665.0,12296499.0
2004-06-10,4853,4944,4828,4921,171580,12665.0,12296499.0
2004-06-11,4982,5049,4715,4782,218571,12296.0,12296499.0
2004-06-14,4589,4832,4564,4658,165193,11989.0,12296499.0
2004-06-15,4473,4640,4239,4540,171029,11682.0,12296499.0
2004-06-16,4543,4659,4209,4443,210708,11436.0,12296499.0
2004-06-17,4327,4493,4210,4277,110852,11005.0,12296499.0
2004-06-18,4282,4282,4040,4042,151486,10391.0,12296499.0
2004-06-21,3968,4094,3802,3945,118639,10145.0,12296499.0
2004-06-22,3917,3967,3659,3751,133092,9653.0,12296499.0
2004-06-23,3715,3765,3523,3516,127732,9038.0,12296499.0
2004-06-24,3533,3917,3533,3917,297393,10083.0,12296499.0
2004-06-25,3994,4378,3944,4063,685289,10452.0,12296499.0
2004-06-28,4250,4250,3842,3917,165699,10083.0,12296499.0
2004-06-29,3942,4033,3775,3917,203366,10083.0,12296499.0
2004-06-30,3941,4350,3941,4083,352655,10514.0,12296499.0
2004-07-01,4114,4114,3897,3966,289328,10206.0,12296499.0
2004-07-02,3842,3917,3751,3869,134050,9960.0,12296499.0
2004-07-05,3776,4035,3676,3703,181669,9530.0,12296499.0
2004-07-06,3676,3801,3676,3703,260534,9530.0,12296499.0
2004-07-07,3587,3779,3512,3654,146629,9407.0,12296499.0
2004-07-08,3614,3739,3572,3564,162625,9161.0,12296499.0
2004-07-09,3562,3687,3278,3370,264960,8669.0,12296499.0
2004-07-12,3372,3447,3305,3322,174799,8546.0,12296499.0
2004-07-13,3331,3447,3280,3274,265052,8423.0,12296499.0
2004-07-14,3304,3379,3212,3204,211718,8239.0,12296499.0
2004-07-15,3165,3257,3040,3107,132133,7993.0,12296499.0
2004-07-16,3059,3301,2967,3301,181662,8485.0,12296499.0
2004-07-19,3159,3351,3159,3301,202570,8485.0,12296499.0
2004-07-20,3282,3374,3115,3107,141558,7993.0,12296499.0
2004-07-21,3185,3351,3160,3253,179357,8362.0,12296499.0
2004-07-22,3140,3232,3065,3107,127311,7993.0,12296499.0
2004-07-23,3103,3153,3037,3080,43272,7931.0,12296499.0
2004-07-26,2966,3108,2866,2893,151770,7439.0,12296499.0
2004-07-27,2921,2921,2679,2796,202461,7193.0,12296499.0
2004-07-28,2891,2916,2649,2651,191695,6825.0,12296499.0
2004-07-29,2600,2600,2391,2485,231605,6394.0,12296499.0
2004-07-30,2370,2637,2370,2630,207723,6763.0,12296499.0
2004-08-02,2679,2679,2395,2630,142378,6763.0,12296499.0
2004-08-03,2583,2875,2491,2775,572631,7132.0,12296499.0
2004-08-04,2850,2917,2634,2727,396295,7009.0,12296499.0
2004-08-05,2707,2799,2657,2699,164928,6948.0,12296499.0
2004-08-06,2682,2707,2590,2699,108620,6948.0,12296499.0
2004-08-09,2602,2652,2577,2602,79041,6702.0,12296499.0
2004-08-10,2679,2829,2637,2630,129395,6763.0,12296499.0
2004-08-11,2653,2754,2612,2630,97544,6763.0,12296499.0
2004-08-12,2682,2949,2640,2941,404891,7562.0,12296499.0
2004-08-13,3063,3280,2946,3274,948369,8423.0,12296499.0
2004-08-16,3417,3659,3251,3419,978816,8792.0,12296499.0
2004-08-17,3422,3522,3038,3156,761780,8116.0,12296499.0
2004-08-18,3103,3153,2961,3080,290394,7931.0,12296499.0
2004-08-19,3113,3447,3113,3440,333873,8853.0,12296499.0
2004-08-20,3421,3537,3087,3080,727201,7931.0,12296499.0
2004-08-23,3188,3255,3113,3156,207337,8116.0,12296499.0
2004-08-24,3113,3213,2996,3038,117228,7808.0,12296499.0
2004-08-25,3040,3191,3040,3107,147398,7993.0,12296499.0
2004-08-26,3160,3468,3043,3253,648191,8362.0,12296499.0
2004-08-27,3225,3533,3200,3343,625563,8608.0,12296499.0
2004-08-30,3391,3508,3225,3225,384423,8300.0,12296499.0
2004-08-31,3163,3397,3163,3156,243084,8116.0,12296499.0
2004-09-01,3165,3282,3090,3107,220677,7993.0,12296499.0
2004-09-02,3150,3458,3125,3343,833460,8608.0,12296499.0
2004-09-03,3396,3421,3162,3204,325382,8239.0,12296499.0
