리더스 기술투자(019570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-01-07,3444,3462,3383,3382,3718,11154.0,5200000.0
2004-01-08,3359,3768,3340,3445,1957,11362.0,5200000.0
2004-01-09,3606,3615,3483,3571,2039,11778.0,5200000.0
2004-01-12,3512,3591,3365,3500,2428,11544.0,5200000.0
2004-01-13,3629,3629,3342,3414,705,11258.0,5200000.0
2004-01-14,3404,3404,3022,3327,20196,10972.0,5200000.0
2004-01-15,3239,3380,3239,3351,1675,11050.0,5200000.0
2004-01-16,3515,3515,3247,3382,903,11154.0,5200000.0
2004-01-19,3370,3530,3276,3524,866,11622.0,5200000.0
2004-01-20,3465,3577,3219,3500,1265,11544.0,5200000.0
2004-01-26,3502,3691,3248,3390,4799,11180.0,5200000.0
2004-01-27,3449,3512,3449,3500,2681,11544.0,5200000.0
2004-01-28,3176,3920,3153,3358,10185,11076.0,5200000.0
2004-01-29,3586,3610,3327,3343,228,11024.0,5200000.0
2004-01-30,3319,3586,3314,3390,3657,11180.0,5200000.0
2004-02-02,3591,3591,3370,3524,957,11622.0,5200000.0
2004-02-03,3468,3468,3468,3469,51,11440.0,5200000.0
2004-02-04,3779,3877,3539,3627,29602,11960.0,5200000.0
2004-02-05,3544,3685,3544,3548,1217,11700.0,5200000.0
2004-02-06,3910,3976,3421,3627,1916,11960.0,5200000.0
2004-02-09,3911,3911,3548,3563,8474,11752.0,5200000.0
2004-02-10,3853,3853,3626,3753,6074,12376.0,5200000.0
2004-02-11,3785,3785,3628,3721,5756,12272.0,5200000.0
2004-02-12,3486,4162,3486,4084,8151,13468.0,5200000.0
2004-02-13,3783,3933,3665,3666,9525,12090.0,5200000.0
2004-02-16,3659,3688,3557,3556,183,11726.0,5200000.0
2004-02-17,3798,3798,3544,3548,4216,11700.0,5200000.0
2004-02-18,3632,3829,3420,3619,669,11934.0,5200000.0
2004-02-19,3608,3665,3608,3619,237,11934.0,5200000.0
2004-02-20,3849,3849,3430,3563,2594,11752.0,5200000.0
2004-02-23,3793,3887,3374,3627,1140,11960.0,5200000.0
2004-02-24,3735,3735,3439,3579,314,11804.0,5200000.0
2004-02-25,3373,3815,3373,3816,1472,12584.0,5200000.0
2004-02-26,3911,3911,3421,3721,1510,12272.0,5200000.0
2004-02-27,3761,3761,3699,3697,301,12194.0,5200000.0
2004-03-02,3836,3836,3473,3500,8351,11544.0,5200000.0
2004-03-03,3501,3737,3318,3453,10551,11388.0,5200000.0
2004-03-04,3536,3563,3361,3437,2964,11336.0,5200000.0
2004-03-05,3538,3538,3454,3453,430,11388.0,5200000.0
2004-03-08,3365,3394,3299,3303,3374,10894.0,5200000.0
2004-03-09,3323,3522,3268,3374,9441,11128.0,5200000.0
2004-03-10,3326,3439,3232,3358,607,11076.0,5200000.0
2004-03-11,3369,3369,3162,3343,1402,11024.0,5200000.0
2004-03-12,3408,3408,3117,3240,5396,10686.0,5200000.0
2004-03-15,3229,3299,3229,3280,386,10816.0,5200000.0
2004-03-16,3276,3286,3158,3256,491,10738.0,5200000.0
2004-03-17,3252,3346,3173,3280,624,10816.0,5200000.0
2004-03-18,3312,3325,3081,3248,4136,10712.0,5200000.0
2004-03-19,3276,3338,3150,3280,4384,10816.0,5200000.0
2004-03-22,3265,3265,3123,3122,3382,10296.0,5200000.0
2004-03-23,3121,3183,3042,3130,1718,10322.0,5200000.0
2004-03-24,3130,3282,3093,3240,1030,10686.0,5200000.0
2004-03-25,3198,3260,3142,3138,591,10348.0,5200000.0
2004-03-26,3142,3142,3142,3138,86,10348.0,5200000.0
2004-03-29,3218,3228,3149,3232,2248,10660.0,5200000.0
2004-03-30,3149,3228,3149,3232,126,10660.0,5200000.0
2004-03-31,3187,3219,3187,3217,117,10608.0,5200000.0
2004-04-01,3127,3224,3107,3217,10813,10608.0,5200000.0
2004-04-02,3140,3219,3127,3217,106,10608.0,5200000.0
2004-04-06,3219,3337,3028,3217,9610,10608.0,5200000.0
2004-04-07,3215,3262,3023,3130,19508,10322.0,5200000.0
2004-04-08,3197,3197,3150,3177,6015,10478.0,5200000.0
2004-04-09,3179,3190,3062,3185,22216,10504.0,5200000.0
2004-04-12,3197,3197,3102,3106,706,10244.0,5200000.0
2004-04-13,3058,3123,2963,3122,1635,10296.0,5200000.0
2004-04-14,3112,3112,3000,3083,487,10166.0,5200000.0
2004-04-16,3112,3112,3018,3106,444,10244.0,5200000.0
2004-04-19,3024,3123,3024,3098,2399,10218.0,5200000.0
2004-04-20,3119,3227,3053,3185,2311,10504.0,5200000.0
2004-04-21,3078,3201,3051,3146,4650,10374.0,5200000.0
2004-04-22,3097,3301,3042,3106,4955,10244.0,5200000.0
2004-04-23,3176,3176,3011,3012,10317,9932.0,5200000.0
2004-04-26,3113,3367,3019,3201,44504,10556.0,5200000.0
2004-04-27,3294,3294,3011,3012,17583,9932.0,5200000.0
2004-04-28,2999,3080,2980,3019,10781,9958.0,5200000.0
2004-04-29,2990,2999,2904,2996,4698,9880.0,5200000.0
2004-04-30,2947,3010,2877,2933,4667,9672.0,5200000.0
2004-05-03,2787,2999,2787,2996,2265,9880.0,5200000.0
2004-05-04,3046,3117,2957,3043,3863,10036.0,5200000.0
2004-05-06,2900,3065,2900,2980,1322,9828.0,5200000.0
2004-05-07,2928,3069,2920,3019,1897,9958.0,5200000.0
2004-05-10,2971,3136,2806,2933,1569,9672.0,5200000.0
2004-05-11,2857,2975,2697,2822,6210,9308.0,5200000.0
2004-05-12,2788,2859,2736,2846,680,9386.0,5200000.0
2004-05-13,2809,2809,2752,2791,2420,9204.0,5200000.0
2004-05-14,2871,2871,2729,2822,3976,9308.0,5200000.0
2004-05-17,2895,2895,2604,2759,3348,9100.0,5200000.0
2004-05-18,2519,2645,2472,2649,1101,8736.0,5200000.0
2004-05-19,2612,2743,2541,2665,8193,8788.0,5200000.0
2004-05-20,2660,2692,2622,2649,1555,8736.0,5200000.0
2004-05-21,2569,2776,2569,2728,5368,8996.0,5200000.0
2004-05-24,2633,2836,2633,2807,5511,9256.0,5200000.0
2004-05-25,2885,2950,2733,2838,1808,9360.0,5200000.0
2004-05-27,3121,3121,3074,3106,6181,10244.0,5200000.0
2004-05-28,3058,3058,2893,2964,24823,9776.0,5200000.0
2004-05-31,2904,3027,2896,2996,7712,9880.0,5200000.0
2004-06-01,2792,3172,2792,3169,41463,10452.0,5200000.0
2004-06-02,3316,3316,2957,3138,2333,10348.0,5200000.0
2004-06-03,3048,3048,2987,2988,2200,9854.0,5200000.0
2004-06-04,3138,3148,2808,2949,5471,9724.0,5200000.0
2004-06-07,2903,3223,2903,3012,7053,9932.0,5200000.0
2004-06-08,2904,3058,2895,2909,719,9594.0,5200000.0
2004-06-09,2908,2965,2884,2949,23309,9724.0,5200000.0
2004-06-10,2894,2931,2808,2901,1052,9568.0,5200000.0
2004-06-11,2882,2929,2882,2933,510,9672.0,5200000.0
2004-06-14,2932,3116,2885,2885,3395,9516.0,5200000.0
2004-06-15,2872,2999,2872,2996,501,9880.0,5200000.0
2004-06-16,2837,3021,2728,2767,6728,9126.0,5200000.0
2004-06-17,2777,2858,2730,2736,462,9022.0,5200000.0
2004-06-18,2734,2833,2494,2775,803,9152.0,5200000.0
2004-06-21,2822,2861,2743,2744,743,9048.0,5200000.0
2004-06-22,2743,2837,2743,2791,1423,9204.0,5200000.0
2004-06-23,2614,2855,2520,2854,2651,9412.0,5200000.0
2004-06-24,2778,2982,2778,2870,13065,9464.0,5200000.0
2004-06-25,2789,2855,2784,2783,15101,9178.0,5200000.0
2004-06-28,2784,2821,2784,2783,127,9178.0,5200000.0
2004-06-29,2821,2939,2774,2933,3906,9672.0,5200000.0
2004-06-30,2966,2979,2809,2909,3606,9594.0,5200000.0
2004-07-01,2799,2940,2799,2917,3788,9620.0,5200000.0
2004-07-02,2948,3102,2914,3106,10063,10244.0,5200000.0
2004-07-05,3439,3439,2929,3075,3076,10140.0,5200000.0
2004-07-06,3004,3127,2990,3043,12863,10036.0,5200000.0
2004-07-07,2961,3102,2961,3106,4549,10244.0,5200000.0
2004-07-08,2976,3310,2976,3154,78942,10400.0,5200000.0
2004-07-09,3237,3284,3001,3138,3509,10348.0,5200000.0
2004-07-12,3373,3373,2883,2917,4206,9620.0,5200000.0
2004-07-13,3203,3203,2859,2893,1550,9542.0,5200000.0
2004-07-14,2884,3123,2884,3122,2154,10296.0,5200000.0
2004-07-15,2927,3082,2927,3059,17,10088.0,5200000.0
2004-07-16,2919,2919,2871,2885,616,9516.0,5200000.0
2004-07-19,2926,3047,2926,3051,301,10062.0,5200000.0
2004-07-20,3294,3294,2861,2862,506,9438.0,5200000.0
2004-07-21,2799,3011,2775,3012,2228,9932.0,5200000.0
2004-07-22,3139,3279,3058,3059,509,10088.0,5200000.0
2004-07-23,3126,3126,2871,2885,1182,9516.0,5200000.0
2004-07-26,2996,3200,2696,2988,536,9854.0,5200000.0
2004-07-27,2990,2999,2990,2996,1312,9880.0,5200000.0
2004-07-28,3218,3218,2893,2917,516,9620.0,5200000.0
2004-07-29,3101,3101,2813,2972,2021,9802.0,5200000.0
2004-07-30,3138,3138,2855,2878,1815,9490.0,5200000.0
2004-08-02,2869,2879,2860,2878,1497,9490.0,5200000.0
2004-08-03,2954,3155,2849,3067,753,10114.0,5200000.0
2004-08-04,2757,3092,2757,2885,2574,9516.0,5200000.0
2004-08-05,3079,3079,2999,2996,437,9880.0,5200000.0
2004-08-06,2951,2979,2885,2885,4,9516.0,5200000.0
2004-08-09,2835,2976,2835,2980,2,9828.0,5200000.0
2004-08-10,3068,3068,2814,2815,1008,9282.0,5200000.0
2004-08-11,2813,3114,2813,2878,2344,9490.0,5200000.0
2004-08-12,2836,2987,2836,2988,235,9854.0,5200000.0
2004-08-13,2982,3166,2920,3161,12001,10426.0,5200000.0
2004-08-16,3146,3146,2924,2956,3,9750.0,5200000.0
2004-08-17,3291,3291,2868,2933,765,9672.0,5200000.0
2004-08-18,3147,3152,2838,2838,360,9360.0,5200000.0
2004-08-19,2954,3174,2836,3138,226,10348.0,5200000.0
2004-08-20,2906,3126,2906,3130,3,10322.0,5200000.0
2004-08-23,3301,3301,2877,2956,498,9750.0,5200000.0
2004-08-24,3080,3142,2896,3114,456,10270.0,5200000.0
2004-08-25,3138,3138,2931,3122,103,10296.0,5200000.0
2004-08-26,2893,3138,2893,3098,485,10218.0,5200000.0
2004-08-27,2924,3277,2924,3106,26,10244.0,5200000.0
2004-08-30,3081,3081,2825,2846,21579,9386.0,5200000.0
2004-08-31,2868,2929,2853,2933,16454,9672.0,5200000.0
2004-09-01,2911,2911,2825,2846,743,9386.0,5200000.0
2004-09-02,2906,3053,2849,2846,702,9386.0,5200000.0
2004-09-03,2856,2909,2856,2909,1062,9594.0,5200000.0
2004-09-06,2810,3022,2758,2775,1784,9152.0,5200000.0
2004-09-07,2884,2884,2808,2807,102,9256.0,5200000.0
2004-09-08,2785,3100,2785,2838,2175,9360.0,5200000.0
2004-09-09,2835,2976,2806,2980,10930,9828.0,5200000.0
2004-09-10,2870,3058,2870,3059,601,10088.0,5200000.0
2004-09-13,2883,2996,2860,2988,182,9854.0,5200000.0
2004-09-14,3001,3118,2864,2893,2628,9542.0,5200000.0
2004-09-15,2954,3217,2680,2854,6429,9412.0,5200000.0
2004-09-16,2918,3057,2790,2901,466,9568.0,5200000.0
2004-09-17,2906,2911,2849,2846,3655,9386.0,5200000.0
2004-09-20,2824,3044,2824,2972,185,9802.0,5200000.0
2004-09-21,2952,3127,2873,3043,411,10036.0,5200000.0
2004-09-22,2907,2978,2837,2854,6142,9412.0,5200000.0
2004-09-23,2835,3150,2806,3154,52613,10400.0,5200000.0
2004-09-24,2929,3348,2916,3201,5308,10556.0,5200000.0
2004-09-30,3281,3281,2885,2885,18456,9516.0,5200000.0
2004-10-01,2979,3058,2838,2838,5429,9360.0,5200000.0
2004-10-04,2838,2870,2814,2838,7512,9360.0,5200000.0
2004-10-05,2838,2838,2809,2838,499,9360.0,5200000.0
2004-10-06,2810,2839,2687,2822,5792,9308.0,5200000.0
2004-10-07,2730,2811,2730,2759,5327,9100.0,5200000.0
2004-10-08,2709,2808,2703,2807,3301,9256.0,5200000.0
2004-10-11,2758,2800,2758,2799,1694,9230.0,5200000.0
2004-10-12,2801,2834,2735,2736,45,9022.0,5200000.0
2004-10-13,2719,2808,2719,2807,3,9256.0,5200000.0
2004-10-14,2774,2831,2756,2830,3508,9334.0,5200000.0
2004-10-15,2838,2838,2791,2838,8526,9360.0,5200000.0
2004-10-18,3150,3150,2999,2996,5000,9880.0,5200000.0
2004-10-19,2790,2837,2757,2767,1041,9126.0,5200000.0
2004-10-20,2743,2767,2696,2767,5053,9126.0,5200000.0
2004-10-21,2759,2759,2759,2759,0,9100.0,5200000.0
2004-10-22,2733,2767,2733,2767,575,9126.0,5200000.0
2004-10-25,2814,2838,2743,2838,2484,9360.0,5200000.0
2004-10-26,2756,2837,2751,2830,4431,9334.0,5200000.0
2004-10-27,2809,2838,2809,2838,10912,9360.0,5200000.0
2004-10-28,2809,2838,2809,2838,2613,9360.0,5200000.0
2004-10-29,2838,2838,2838,2838,5400,9360.0,5200000.0
2004-11-01,2838,2838,2809,2838,5402,9360.0,5200000.0
2004-11-02,2838,2838,2838,2838,11082,9360.0,5200000.0
2004-11-03,2836,2836,2808,2807,2614,9256.0,5200000.0
2004-11-04,2838,2838,2838,2838,500,9360.0,5200000.0
2004-11-05,2838,2838,2791,2838,2516,9360.0,5200000.0
2004-11-08,2835,2976,2821,2980,3606,9828.0,5200000.0
2004-11-09,2849,3119,2839,3090,5954,10192.0,5200000.0
2004-11-10,2880,3021,2838,2838,13044,9360.0,5200000.0
2004-11-11,2838,2838,2838,2838,0,9360.0,5200000.0
2004-11-12,2838,2838,2838,2838,0,,
2004-11-15,2838,2838,2838,2838,0,,
2004-11-16,2495,2797,2495,2499,9618,8242.0,5200000.0
2004-11-17,2201,2494,2201,2200,50290,7254.0,5200000.0
2004-11-18,1971,2358,1939,1939,15593,6396.0,5200000.0
2004-11-19,1970,1970,1763,1821,3435,6006.0,5200000.0
2004-11-22,1828,1970,1828,1955,1523,6448.0,5200000.0
2004-11-23,1959,2186,1752,2097,4747,6916.0,5200000.0
2004-11-24,2206,2206,1915,1916,861,6318.0,5200000.0
2004-11-25,1926,1959,1737,1837,579,6058.0,5200000.0
2004-11-26,2033,2033,1806,1892,1916,6240.0,5200000.0
2004-11-29,1884,1884,1831,1861,1846,6136.0,5200000.0
2004-11-30,1892,1892,1892,1892,1,6240.0,5200000.0
2004-12-01,1703,1892,1703,1892,11,6240.0,5200000.0
2004-12-02,1892,2033,1713,1742,2545,5746.0,5200000.0
2004-12-03,1939,1939,1939,1939,1,6396.0,5200000.0
2004-12-06,1811,1892,1811,1892,3,6240.0,5200000.0
2004-12-07,1891,1891,1671,1695,3694,5590.0,5200000.0
2004-12-08,1836,1836,1836,1837,1,6058.0,5200000.0
2004-12-09,1830,1830,1830,1829,0,6032.0,5200000.0
2004-12-10,1632,1695,1632,1695,660,5590.0,5200000.0
2004-12-13,1588,1761,1559,1577,1002,5200.0,5200000.0
2004-12-14,1573,1667,1573,1624,990,5356.0,5200000.0
2004-12-15,1623,1788,1599,1608,239,5304.0,5200000.0
2004-12-16,1449,1656,1449,1648,2513,5434.0,5200000.0
2004-12-17,1703,1844,1577,1648,354,5434.0,5200000.0
2004-12-20,1729,1729,1658,1711,2619,5642.0,5200000.0
2004-12-21,1711,1711,1597,1600,1004,5278.0,5200000.0
2004-12-22,1656,1656,1647,1648,92,5434.0,5200000.0
2004-12-23,1618,1618,1609,1608,416,5304.0,5200000.0
2004-12-24,1610,1610,1497,1498,210,4940.0,5200000.0
2004-12-27,1329,1559,1329,1356,1475,4472.0,5200000.0
2004-12-28,1273,1447,1198,1451,10420,4784.0,5200000.0
2004-12-29,1332,1563,1332,1498,3201,4940.0,5200000.0
2004-12-30,1435,1667,1435,1656,2565,5460.0,5200000.0
2005-01-03,1472,1844,1472,1845,520,6084.0,5200000.0
2005-01-04,1624,2020,1624,1790,4999,5902.0,5200000.0
2005-01-05,1590,1855,1590,1790,413,5902.0,5200000.0
2005-01-06,1962,2004,1669,2002,10044,6604.0,5200000.0
2005-01-07,2176,2244,2176,2239,2815,7384.0,5200000.0
2005-01-10,2287,2509,2127,2491,5481,8216.0,5200000.0
2005-01-11,2302,2664,2302,2515,1934,8294.0,5200000.0
2005-01-12,2314,2511,2220,2215,7743,7306.0,5200000.0
2005-01-13,2286,2286,1957,2176,10300,7176.0,5200000.0
2005-01-14,2017,2412,1933,2129,9465,7020.0,5200000.0
2005-01-17,1978,2347,1978,2081,3545,6864.0,5200000.0
2005-01-18,1994,2172,1994,2176,745,7176.0,5200000.0
2005-01-19,2007,2192,2007,2176,2725,7176.0,5200000.0
2005-01-20,2204,2392,2170,2381,1235,7852.0,5200000.0
2005-01-21,2253,2664,2253,2665,14814,8788.0,5200000.0
2005-01-24,2932,2979,2799,2838,18255,9360.0,5200000.0
2005-01-25,2756,3136,2680,2956,17851,9750.0,5200000.0
2005-01-26,2956,3083,2697,2775,18999,9152.0,5200000.0
2005-01-27,2705,2973,2520,2878,42029,9490.0,5200000.0
2005-01-28,2896,2999,2697,2996,16974,9880.0,5200000.0
2005-01-31,2741,3102,2741,3106,20420,10244.0,5200000.0
2005-02-01,3150,3150,2853,3154,57424,10400.0,5200000.0
2005-02-02,3150,3150,2995,3154,10511,10400.0,5200000.0
2005-02-03,3106,3153,2998,3059,27230,10088.0,5200000.0
2005-02-04,2950,3295,2950,3295,38941,10868.0,5200000.0
2005-02-07,3026,3468,3026,3469,10472,11440.0,5200000.0
2005-02-11,3168,3687,3168,3327,8438,10972.0,5200000.0
2005-02-14,3468,3605,3393,3469,12007,11440.0,5200000.0
2005-02-15,3618,3618,3468,3469,9080,11440.0,5200000.0
2005-02-16,3194,3468,3176,3469,2378,11440.0,5200000.0
2005-02-17,3232,3468,3153,3406,12423,11232.0,5200000.0
2005-02-18,3218,3468,3218,3469,6470,11440.0,5200000.0
2005-02-21,3220,3489,3188,3485,8496,11492.0,5200000.0
2005-02-22,3453,3453,3268,3272,810,10790.0,5200000.0
2005-02-23,3012,3442,3012,3390,1270,11180.0,5200000.0
2005-02-24,3445,3468,3445,3469,4210,11440.0,5200000.0
2005-02-25,3454,3454,3454,3453,0,11388.0,5200000.0
2005-02-28,3185,3454,3185,3453,20,11388.0,5200000.0
2005-03-02,3319,3319,3314,3319,55,10946.0,5200000.0
2005-03-03,3024,3687,3024,3422,2332,11284.0,5200000.0
2005-03-04,3312,3468,3011,3469,10550,11440.0,5200000.0
2005-03-07,3465,3465,3184,3374,9772,11128.0,5200000.0
2005-03-08,3336,3336,3191,3209,6599,10582.0,5200000.0
2005-03-09,3205,3262,3195,3209,1651,10582.0,5200000.0
2005-03-10,3201,3219,3174,3217,1591,10608.0,5200000.0
2005-03-11,3168,3215,3168,3209,3569,10582.0,5200000.0
2005-03-14,3205,3205,3134,3209,462,10582.0,5200000.0
2005-03-15,3207,3244,3150,3154,13791,10400.0,5200000.0
2005-03-16,2869,3207,2869,3201,3553,10556.0,5200000.0
2005-03-17,2880,3205,2880,3209,3159,10582.0,5200000.0
2005-03-18,3066,3244,3066,3248,3002,10712.0,5200000.0
2005-03-21,3244,3244,3244,3248,2471,10712.0,5200000.0
2005-03-22,3234,3234,3046,3146,1656,10374.0,5200000.0
2005-03-23,3085,3236,3085,3114,2677,10270.0,5200000.0
2005-03-24,3046,3292,3046,3043,12,10036.0,5200000.0
2005-03-25,2967,3150,2928,3043,442,10036.0,5200000.0
2005-03-28,3376,3376,3022,3019,33,9958.0,5200000.0
2005-03-29,3224,3224,2871,3217,1130,10608.0,5200000.0
2005-03-30,3023,3150,2938,3154,283,10400.0,5200000.0
2005-03-31,2931,2950,2931,2949,700,9724.0,5200000.0
2005-04-01,3230,3230,2953,2956,65,9750.0,5200000.0
2005-04-04,2929,3151,2929,2956,24824,9750.0,5200000.0
2005-04-06,3221,3221,2940,2941,127,9698.0,5200000.0
2005-04-07,2980,3273,2933,2996,376,9880.0,5200000.0
2005-04-08,3305,3305,3245,3240,601,10686.0,5200000.0
2005-04-11,2954,3378,2954,3114,2129,10270.0,5200000.0
2005-04-12,3089,3230,2929,3004,5047,9906.0,5200000.0
2005-04-13,3000,3197,2822,3201,896,10556.0,5200000.0
2005-04-14,2916,2916,2916,2917,210,9620.0,5200000.0
2005-04-15,2492,3183,2492,3106,1131,10244.0,5200000.0
2005-04-18,2948,3126,2702,3130,1560,10322.0,5200000.0
2005-04-19,2808,3123,2808,3122,151,10296.0,5200000.0
2005-04-20,2707,3102,2707,3106,650,10244.0,5200000.0
2005-04-21,2706,3233,2706,2838,1408,9360.0,5200000.0
2005-04-22,2663,3200,2663,2838,1663,9360.0,5200000.0
2005-04-25,3126,3126,2683,2712,1700,8944.0,5200000.0
2005-04-26,2907,2907,2417,2412,2181,7956.0,5200000.0
2005-04-27,2319,2767,2319,2767,3880,9126.0,5200000.0
2005-04-28,3100,3153,2442,3059,3333,10088.0,5200000.0
2005-04-29,2604,3151,2604,3114,1461,10270.0,5200000.0
2005-05-02,2731,3070,2731,3067,610,10114.0,5200000.0
2005-05-03,2728,2964,2718,2964,701,9776.0,5200000.0
2005-05-04,2729,2729,2729,2728,116,8996.0,5200000.0
2005-05-06,2720,2730,2617,2617,1751,8632.0,5200000.0
2005-05-09,2754,2759,2706,2712,949,8944.0,5200000.0
2005-05-10,2708,2798,2708,2783,1278,9178.0,5200000.0
2005-05-11,2613,3126,2613,3130,413,10322.0,5200000.0
2005-05-12,2710,2729,2710,2728,120,8996.0,5200000.0
2005-05-13,2614,2614,2614,2610,1,8606.0,5200000.0
2005-05-16,2682,2682,2672,2680,2046,8840.0,5200000.0
2005-05-17,2683,2683,2636,2641,775,8710.0,5200000.0
2005-05-18,2733,2885,2683,2885,3105,9516.0,5200000.0
2005-05-19,2978,3057,2682,2878,1256,9490.0,5200000.0
2005-05-20,2696,2905,2696,2712,921,8944.0,5200000.0
2005-05-23,3095,3095,2699,2870,6198,9464.0,5200000.0
2005-05-24,3093,3093,2760,2996,10161,9880.0,5200000.0
2005-05-25,2853,3150,2811,3154,60040,10400.0,5200000.0
2005-05-26,3011,3147,2681,2744,28366,9048.0,5200000.0
2005-05-27,2759,2824,2683,2688,3787,8866.0,5200000.0
2005-05-30,2686,2798,2686,2696,351,8892.0,5200000.0
2005-05-31,2682,2710,2318,2704,708,8918.0,5200000.0
2005-06-01,2541,2880,2541,2862,501,9438.0,5200000.0
2005-06-02,2801,2801,2617,2759,874,9100.0,5200000.0
2005-06-03,2635,2753,2635,2751,1131,9074.0,5200000.0
2005-06-07,2377,2739,2377,2649,5825,8736.0,5200000.0
2005-06-08,2461,2603,2461,2602,504,8580.0,5200000.0
2005-06-09,2570,2570,2570,2570,1053,8476.0,5200000.0
2005-06-10,2570,2759,2570,2759,101,9100.0,5200000.0
2005-06-13,2438,2603,2438,2602,404,8580.0,5200000.0
2005-06-14,2586,2586,2519,2523,2204,8320.0,5200000.0
2005-06-15,2441,2658,2441,2657,6450,8762.0,5200000.0
2005-06-16,2465,3027,2465,2799,772,9230.0,5200000.0
2005-06-17,2975,2975,2545,2554,1164,8424.0,5200000.0
2005-06-20,2496,2509,2496,2491,181,8216.0,5200000.0
2005-06-21,2495,2495,2495,2499,119,8242.0,5200000.0
2005-06-22,2448,2463,2416,2452,8911,8086.0,5200000.0
2005-06-23,2462,2543,2462,2539,3147,8372.0,5200000.0
2005-06-24,2515,2539,2458,2476,611,8164.0,5200000.0
2005-06-27,2218,2440,2218,2365,11284,7800.0,5200000.0
2005-06-28,2285,2492,2248,2349,2530,7748.0,5200000.0
2005-06-29,2407,2407,2255,2365,4993,7800.0,5200000.0
2005-06-30,2370,2370,2370,2365,0,7800.0,5200000.0
2005-07-01,2370,2370,2370,2365,0,,
2005-07-04,2370,2370,2370,2365,0,,
2005-07-05,2210,2582,2129,2144,4789,7072.0,5200000.0
2005-07-06,2131,2291,2131,2286,430,7540.0,5200000.0
2005-07-07,2102,2442,1950,1947,11840,6422.0,5200000.0
2005-07-08,1812,2028,1718,1719,30108,5668.0,5200000.0
2005-07-11,1656,1737,1647,1671,2773,5512.0,5200000.0
2005-07-12,1737,1855,1718,1813,7818,5980.0,5200000.0
2005-07-13,1813,1813,1813,1813,0,5980.0,5200000.0
2005-07-14,1813,1813,1813,1813,0,,
2005-07-15,1813,1813,1813,1813,0,,
2005-07-18,1666,1972,1642,1742,14668,5746.0,5200000.0
2005-07-19,1820,1820,1641,1734,2085,5720.0,5200000.0
2005-07-20,1694,1749,1694,1734,5766,5720.0,5200000.0
2005-07-21,1750,1807,1742,1742,9124,5746.0,5200000.0
2005-07-22,1851,1851,1746,1774,6333,5850.0,5200000.0
2005-07-25,1806,1891,1806,1845,5548,6084.0,5200000.0
2005-07-26,1844,1986,1844,1892,24952,6240.0,5200000.0
2005-07-27,1891,1961,1844,1932,25607,6370.0,5200000.0
2005-07-28,1933,2051,1891,1979,8595,6526.0,5200000.0
2005-07-29,1980,2017,1909,1908,3345,6292.0,5200000.0
2005-08-01,1900,2126,1900,2066,9220,6812.0,5200000.0
2005-08-02,1982,2336,1950,2144,34743,7072.0,5200000.0
2005-08-03,2145,2300,1972,2002,18101,6604.0,5200000.0
2005-08-04,1962,2206,1891,2002,8136,6604.0,5200000.0
2005-08-05,2005,2005,1910,1939,1975,6396.0,5200000.0
2005-08-08,2044,2044,1927,1947,1273,6422.0,5200000.0
2005-08-09,1893,2115,1893,2097,7541,6916.0,5200000.0
2005-08-10,2183,2183,1947,2042,4701,6734.0,5200000.0
2005-08-11,2120,2125,1983,2129,10225,7020.0,5200000.0
2005-08-12,2041,2286,1994,2176,5374,7176.0,5200000.0
2005-08-16,2049,2285,2049,2129,5015,7020.0,5200000.0
2005-08-17,2126,2144,2041,2042,9238,6734.0,5200000.0
2005-08-18,2201,2201,2031,2152,1914,7098.0,5200000.0
2005-08-19,2151,2151,1986,1987,5915,6552.0,5200000.0
2005-08-22,1983,2190,1983,2034,3741,6708.0,5200000.0
2005-08-23,2125,2298,2015,2302,3178,7592.0,5200000.0
2005-08-24,2162,2205,2129,2168,1621,7150.0,5200000.0
2005-08-25,2005,2146,1858,2137,5411,7046.0,5200000.0
2005-08-26,2006,2147,2006,2144,3479,7072.0,5200000.0
2005-08-29,2147,2321,2147,2318,6683,7644.0,5200000.0
2005-08-30,2396,2565,2216,2444,4016,8060.0,5200000.0
2005-08-31,2566,2810,2524,2602,4582,8580.0,5200000.0
2005-09-01,2522,2988,2522,2680,5419,8840.0,5200000.0
2005-09-02,2601,2682,2389,2680,2014,8840.0,5200000.0
2005-09-05,2664,2664,2649,2665,7023,8788.0,5200000.0
2005-09-06,2601,2996,2540,2657,2833,8762.0,5200000.0
