선데이토즈(123420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-11-10,21862,22119,21782,21914,1087498,22079.0,5232000.0
2010-11-11,21883,21883,21778,21836,255151,22001.0,5232000.0
2010-11-12,21862,22041,21832,21914,111976,22079.0,5232000.0
2010-11-15,21862,21886,21782,21812,60094,21974.0,5232000.0
2010-11-16,21805,21859,21704,21735,49903,21896.0,5232000.0
2010-11-17,21728,21808,21626,21812,31306,21974.0,5232000.0
2010-11-18,21808,21859,21728,21758,18259,21922.0,5232000.0
2010-11-19,21755,21755,21728,21735,11799,21896.0,5232000.0
2010-11-22,21758,21758,21704,21708,15383,21870.0,5232000.0
2010-11-23,21704,21704,21573,21654,19704,21817.0,5232000.0
2010-11-24,21549,21674,21394,21681,7541,21844.0,5232000.0
2010-11-25,21728,21728,21573,21630,9800,21791.0,5232000.0
2010-11-26,21573,21677,21522,21553,12341,21713.0,5232000.0
2010-11-29,21498,21549,21444,21553,4199,21713.0,5232000.0
2010-11-30,21498,21498,21394,21448,9622,21608.0,5232000.0
2010-12-01,21444,21444,21367,21394,10262,21556.0,5232000.0
2010-12-02,21390,21495,21390,21421,14429,21582.0,5232000.0
2010-12-03,21340,21367,21057,21057,60543,21216.0,5232000.0
2010-12-06,21131,21131,20848,20902,17402,21059.0,5232000.0
2010-12-07,20848,21026,20817,21034,14074,21190.0,5232000.0
2010-12-08,21026,21026,20871,21034,9410,21190.0,5232000.0
2010-12-09,21185,21185,21080,21111,2240,21268.0,5232000.0
2010-12-10,21131,21181,21053,21135,4676,21294.0,5232000.0
2010-12-13,21235,21235,20976,21162,1024,21320.0,5232000.0
2010-12-14,21053,21181,21026,21084,10728,21242.0,5232000.0
2010-12-15,21235,21235,20925,20956,9816,21111.0,5232000.0
2010-12-16,20972,21026,20922,21034,2559,21190.0,5232000.0
2010-12-17,21080,21080,20902,21007,5072,21163.0,5232000.0
2010-12-20,21077,21077,20767,20875,14013,21033.0,5232000.0
2010-12-21,20871,20972,20871,20980,15492,21137.0,5232000.0
2010-12-22,20972,21053,20817,20875,18108,21033.0,5232000.0
2010-12-23,20871,20871,20716,20852,10483,21006.0,5232000.0
2010-12-24,20871,20871,20689,20875,15030,21033.0,5232000.0
2010-12-27,20871,21394,20871,21293,43160,21451.0,5232000.0
2010-12-28,21468,21468,21259,21475,29797,21634.0,5232000.0
2010-12-29,21394,21599,21394,21448,21508,21608.0,5232000.0
2010-12-30,21650,21650,21363,21526,9842,21687.0,5232000.0
2011-01-03,21576,21603,21235,21266,11571,21425.0,5232000.0
2011-01-04,21549,21549,21026,21394,13274,21556.0,5232000.0
2011-01-05,20871,21522,20767,20852,45398,21006.0,5232000.0
2011-01-06,20848,21367,20770,21007,47867,21163.0,5232000.0
2011-01-07,21340,21340,20716,21007,53181,21163.0,5232000.0
2011-01-10,21208,21208,20817,21084,13491,21242.0,5232000.0
2011-01-11,21080,21286,20770,21007,58654,21163.0,5232000.0
2011-01-12,21003,21003,20770,20902,17352,21059.0,5232000.0
2011-01-13,20976,20976,20716,20956,20850,21111.0,5232000.0
2011-01-14,20743,20922,20743,20875,8577,21033.0,5232000.0
2011-01-17,20976,21003,20693,20798,6805,20954.0,5232000.0
2011-01-18,21259,21259,20767,20929,4799,21085.0,5232000.0
2011-01-19,20662,20817,20662,20774,11666,20928.0,5232000.0
2011-01-20,20848,20848,20693,20696,4714,20850.0,5232000.0
2011-01-21,20821,20821,20406,20592,41240,20745.0,5232000.0
2011-01-24,20713,20713,20507,20720,3946,20876.0,5232000.0
2011-01-25,20511,20747,20511,20514,11571,20666.0,5232000.0
2011-01-26,20406,20743,20406,20592,7469,20745.0,5232000.0
2011-01-27,20666,20666,20352,20643,1581,20797.0,5232000.0
2011-01-28,20642,20666,20328,20565,503,20719.0,5232000.0
2011-01-31,20561,20561,20305,20514,2109,20666.0,5232000.0
2011-02-01,20615,20642,20305,20460,363,20614.0,5232000.0
2011-02-07,20507,20507,20275,20433,3610,20588.0,5232000.0
2011-02-08,20015,20403,20015,20228,1846,20379.0,5232000.0
2011-02-09,20251,20251,19941,19941,17298,20091.0,5232000.0
2011-02-10,20922,20922,19806,20592,26940,20745.0,5232000.0
2011-02-11,19809,19991,19779,19995,40013,20143.0,5232000.0
2011-02-14,20251,20251,19523,19554,50176,19698.0,5232000.0
2011-02-15,19391,19674,19391,19527,53683,19672.0,5232000.0
2011-02-16,19368,19678,19263,19655,106143,19803.0,5232000.0
2011-02-17,19624,19624,19368,19604,4555,19751.0,5232000.0
2011-02-18,19546,19961,19391,19968,5834,20117.0,5232000.0
2011-02-21,20119,20119,19550,19813,2393,19960.0,5232000.0
2011-02-22,19674,19674,19496,19682,151,19829.0,5232000.0
2011-02-23,19314,19674,19314,19631,4255,19777.0,5232000.0
2011-02-24,19263,19678,19263,19604,1763,19751.0,5232000.0
2011-02-25,19314,19705,19314,19631,1254,19777.0,5232000.0
2011-02-28,19728,19728,19364,19682,4567,19829.0,5232000.0
2011-03-02,19469,19705,19415,19682,14286,19829.0,5232000.0
2011-03-03,19550,19705,19550,19709,12259,19855.0,5232000.0
2011-03-04,19941,19941,19654,19655,13900,19803.0,5232000.0
2011-03-07,19991,19991,19624,19736,7160,19882.0,5232000.0
2011-03-08,19941,19941,19627,19813,3680,19960.0,5232000.0
2011-03-09,19806,19806,19624,19786,3242,19934.0,5232000.0
2011-03-10,19651,19941,19651,19941,4785,20091.0,5232000.0
2011-03-11,19937,19937,19519,19736,10507,19882.0,5232000.0
2011-03-14,19472,19860,19472,19759,10953,19908.0,5232000.0
2011-03-15,19418,19941,19418,19813,11891,19960.0,5232000.0
2011-03-16,19725,19961,19465,19968,2184,20117.0,5232000.0
2011-03-17,20511,20770,19991,20356,16940,20509.0,5232000.0
2011-03-18,20642,20642,20355,20410,1910,20562.0,5232000.0
2011-03-21,20015,20457,19991,20228,1825,20379.0,5232000.0
2011-03-22,20457,20457,20066,20073,164,20222.0,5232000.0
2011-03-23,20069,20251,20069,20150,3681,20300.0,5232000.0
2011-03-24,20666,20666,20069,20150,1346,20300.0,5232000.0
2011-03-25,20146,20376,19755,19837,3923,19986.0,5232000.0
2011-03-28,20224,20224,19678,20201,204,20352.0,5232000.0
2011-03-29,19728,20484,19728,20410,5193,20562.0,5232000.0
2011-03-30,20480,20480,20066,20073,1439,20222.0,5232000.0
2011-03-31,20248,20248,19725,20228,353,20379.0,5232000.0
2011-04-01,20248,20248,19887,20174,1356,20326.0,5232000.0
2011-04-04,19991,20251,19941,20255,611,20405.0,5232000.0
2011-04-05,19469,20221,19469,20174,2867,20326.0,5232000.0
2011-04-06,20251,20251,20146,20150,31,20300.0,5232000.0
2011-04-07,19728,20146,19728,20150,104,20300.0,5232000.0
2011-04-08,19857,20116,19857,20123,2,20274.0,5232000.0
2011-04-11,19776,20639,19776,19864,2294,20012.0,5232000.0
2011-04-12,20716,20716,19755,19786,4528,19934.0,5232000.0
2011-04-13,20197,20221,19887,19941,618,20091.0,5232000.0
2011-04-14,19809,20251,19809,19995,190,20143.0,5232000.0
2011-04-15,19725,20221,19651,20228,2003,20379.0,5232000.0
2011-04-18,20170,20170,19728,19995,5266,20143.0,5232000.0
2011-04-19,20197,20197,19755,20019,1221,20169.0,5232000.0
2011-04-20,20015,20015,19728,19941,1210,20091.0,5232000.0
2011-04-21,19573,19887,19573,19736,1226,19882.0,5232000.0
2011-04-22,19725,19910,19310,19318,15693,19463.0,5232000.0
2011-04-25,19937,19937,18869,18876,26608,19018.0,5232000.0
2011-04-26,18869,18869,18768,18876,36232,19018.0,5232000.0
2011-04-27,18768,19415,18744,18825,2021,18966.0,5232000.0
2011-04-28,18872,19108,18872,18953,396,19097.0,5232000.0
2011-04-29,19209,19209,18973,19136,145,19280.0,5232000.0
2011-05-02,19132,19260,19132,19267,51,19411.0,5232000.0
2011-05-03,19209,19209,19209,19213,10,19358.0,5232000.0
2011-05-04,19654,19654,19654,19655,500,19803.0,5232000.0
2011-05-06,18798,19523,18798,19449,1523,19594.0,5232000.0
2011-05-09,18977,19654,18744,19655,3019,19803.0,5232000.0
2011-05-11,19550,19550,19550,19554,1,19698.0,5232000.0
2011-05-12,19550,19550,19027,19240,998,19385.0,5232000.0
2011-05-13,19004,19600,19004,19136,211,19280.0,5232000.0
2011-05-16,19209,19573,19186,19189,254,19332.0,5232000.0
2011-05-17,19209,19469,19159,19294,4952,19437.0,5232000.0
2011-05-18,19293,19293,19004,19007,3596,19149.0,5232000.0
2011-05-19,19024,19442,18899,19318,1652,19463.0,5232000.0
2011-05-20,18977,19445,18977,19449,905,19594.0,5232000.0
2011-05-23,19004,19344,18747,19058,5083,19201.0,5232000.0
2011-05-24,18744,19314,18693,19189,39337,19332.0,5232000.0
2011-05-25,19186,19186,18299,18775,4162,18914.0,5232000.0
2011-05-26,18768,18848,18383,18694,903,18835.0,5232000.0
2011-05-27,18663,18663,18454,18461,13,18600.0,5232000.0
2011-05-30,18454,19155,18403,18616,3305,18757.0,5232000.0
2011-05-31,19105,19105,18434,18775,1209,18914.0,5232000.0
2011-06-01,19159,19159,18221,18694,2846,18835.0,5232000.0
2011-06-02,18198,18434,17783,17787,6314,17920.0,5232000.0
2011-06-03,18953,18953,17810,18097,797,18234.0,5232000.0
2011-06-07,17861,18589,17861,18593,368,18731.0,5232000.0
2011-06-08,18484,18484,18167,18461,261,18600.0,5232000.0
2011-06-09,18201,18562,17861,18256,895,18390.0,5232000.0
2011-06-10,18066,18171,16613,18047,1945,18181.0,5232000.0
2011-06-13,18559,18559,18559,18566,50,18704.0,5232000.0
2011-06-14,17702,18535,17652,18279,2666,18417.0,5232000.0
2011-06-15,18248,18248,17783,18229,578,18364.0,5232000.0
2011-06-16,18221,18693,17861,18047,1166,18181.0,5232000.0
2011-06-17,18171,18171,17857,18175,1701,18312.0,5232000.0
2011-06-20,18167,18609,18167,18616,1143,18757.0,5232000.0
2011-06-21,17911,18252,17911,18256,2333,18390.0,5232000.0
2011-06-22,17911,18248,17911,18175,68,18312.0,5232000.0
2011-06-23,17962,18403,17908,18411,413,18547.0,5232000.0
2011-06-24,18333,18333,17915,18306,165,18443.0,5232000.0
2011-06-27,17702,18272,17702,18279,486,18417.0,5232000.0
2011-06-28,18562,18562,17783,18384,3,18521.0,5232000.0
2011-06-29,17655,18252,17655,18256,192,18390.0,5232000.0
2011-06-30,17702,18302,17652,18229,3277,18364.0,5232000.0
2011-07-01,17652,18221,17652,18229,709,18364.0,5232000.0
2011-07-04,18171,18272,17962,18175,977,18312.0,5232000.0
2011-07-05,18272,18430,18167,18411,2751,18547.0,5232000.0
2011-07-06,18218,18403,18167,18411,1172,18547.0,5232000.0
2011-07-07,18403,18430,17962,18411,1200,18547.0,5232000.0
2011-07-08,17911,18562,17911,18539,2321,18678.0,5232000.0
2011-07-11,19105,19105,18353,18670,78,18809.0,5232000.0
2011-07-12,18171,18612,18171,18488,5352,18626.0,5232000.0
2011-07-13,17962,18434,17962,18434,423,18574.0,5232000.0
2011-07-14,17989,18403,17989,18411,1315,18547.0,5232000.0
2011-07-15,18383,18383,17911,18384,2662,18521.0,5232000.0
2011-07-18,17962,18350,17938,18357,5720,18495.0,5232000.0
2011-07-19,17962,18353,17962,18333,332,18469.0,5232000.0
2011-07-20,18329,18484,18329,18333,61,18469.0,5232000.0
2011-07-21,18562,18562,18097,18097,1780,18234.0,5232000.0
2011-07-22,18198,18380,17834,18175,799,18312.0,5232000.0
2011-07-25,18434,18434,18434,18434,1,18574.0,5232000.0
2011-07-26,18434,18434,18434,18434,1267,18574.0,5232000.0
2011-07-27,18434,18434,18434,18434,500,18574.0,5232000.0
2011-07-28,18171,18538,18066,18488,2521,18626.0,5232000.0
2011-07-29,18380,18508,18063,18515,6006,18652.0,5232000.0
2011-08-01,18484,18535,18167,18515,4811,18652.0,5232000.0
2011-08-02,18012,18508,18012,18515,11,18652.0,5232000.0
2011-08-03,18484,18484,18484,18488,1,18626.0,5232000.0
2011-08-04,19651,19651,18198,18566,13,18704.0,5232000.0
2011-08-05,17962,18562,17652,17733,11051,17867.0,5232000.0
2011-08-08,17733,18097,17652,17993,10023,18129.0,5232000.0
2011-08-09,16896,19024,16381,17915,64501,18050.0,5232000.0
2011-08-10,17891,17891,16718,17500,14184,17632.0,5232000.0
2011-08-11,17938,17938,17362,17814,1586,17946.0,5232000.0
2011-08-12,17857,17857,17416,17423,5496,17553.0,5232000.0
2011-08-16,17962,17962,17598,17605,837,17736.0,5232000.0
2011-08-17,17470,18097,17470,18097,1016,18234.0,5232000.0
2011-08-18,18353,18559,17962,18515,3658,18652.0,5232000.0
2011-08-19,18198,18380,17652,17915,1531,18050.0,5232000.0
2011-08-22,17136,18302,17136,18306,5458,18443.0,5232000.0
2011-08-23,17679,18380,17679,18229,1470,18364.0,5232000.0
2011-08-24,18198,18221,17679,18229,7500,18364.0,5232000.0
2011-08-25,17911,18252,17837,18256,2297,18390.0,5232000.0
2011-08-26,17837,18383,17807,18384,1544,18521.0,5232000.0
2011-08-29,17857,18430,17857,18411,3357,18547.0,5232000.0
2011-08-30,0,0,0,18384,0,18521.0,5232000.0
2011-08-31,18329,18329,18221,18229,585,18364.0,5232000.0
2011-09-01,18457,18457,17679,18333,7823,18469.0,5232000.0
2011-09-02,18171,18302,18147,18306,1313,18443.0,5232000.0
2011-09-05,17911,18329,17911,18333,4437,18469.0,5232000.0
2011-09-06,0,0,0,18333,0,18469.0,5232000.0
2011-09-07,0,0,0,18333,0,,
2011-09-08,0,0,0,18333,0,,
2011-09-09,0,0,0,18333,0,,
2011-09-14,0,0,0,18333,0,,
2011-09-15,0,0,0,18333,0,,
2011-09-16,0,0,0,18333,0,,
2011-09-19,0,0,0,18333,0,,
2011-09-20,0,0,0,18333,0,,
2011-09-21,0,0,0,18333,0,,
2011-09-22,0,0,0,18333,0,,
2011-09-23,0,0,0,18333,0,,
2011-09-26,0,0,0,18333,0,,
2011-09-27,0,0,0,18333,0,,
2011-09-28,0,0,0,18333,0,,
2011-09-29,0,0,0,18333,0,,
2011-09-30,0,0,0,18333,0,,
2011-10-04,0,0,0,18333,0,,
2011-10-05,0,0,0,18333,0,,
2011-10-06,0,0,0,18333,0,,
2011-10-07,0,0,0,18333,0,,
2011-10-10,0,0,0,18333,0,,
2011-10-11,0,0,0,18333,0,,
2011-10-12,0,0,0,18333,0,,
2011-10-13,0,0,0,18333,0,,
2011-10-14,0,0,0,18333,0,,
2011-10-17,0,0,0,18333,0,,
2011-10-18,0,0,0,18333,0,,
2011-10-19,0,0,0,18333,0,,
2011-10-20,0,0,0,18333,0,,
2011-10-21,0,0,0,18333,0,,
2011-10-24,0,0,0,18333,0,,
2011-10-25,0,0,0,18333,0,,
2011-10-26,0,0,0,18333,0,,
2011-10-27,0,0,0,18333,0,,
2011-10-28,0,0,0,18333,0,,
2011-10-31,18329,18329,17035,17413,71103,19358.0,5232000.0
2011-11-01,17082,17881,17082,17413,15224,19358.0,5232000.0
2011-11-02,17460,17554,17271,17531,1286,19489.0,5232000.0
2011-11-03,17294,17507,17176,17436,935,19385.0,5232000.0
2011-11-04,17294,17436,17294,17342,630,19280.0,5232000.0
2011-11-07,17837,17837,16988,17484,2337,19437.0,5232000.0
2011-11-08,17294,17837,16988,17484,5674,19437.0,5232000.0
2011-11-09,17507,17905,17483,17908,3435,19908.0,5232000.0
2011-11-10,17507,17837,17224,17275,17036,19201.0,5232000.0
2011-11-11,17507,17507,17176,17436,491,19385.0,5232000.0
2011-11-14,17507,17507,17507,17507,2700,19463.0,5232000.0
2011-11-15,17507,17507,17365,17460,5069,19411.0,5232000.0
2011-11-16,17507,17554,17176,17507,35993,19463.0,5232000.0
