컴투스(078340),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-05-02,20500,21746,20322,21746,358510,246621.0,10086746.0
2012-05-03,21701,21746,20678,21124,291040,239560.0,10086746.0
2012-05-04,21167,22191,21078,22057,421519,250151.0,10086746.0
2012-05-07,21701,22591,21346,21435,351657,243091.0,10086746.0
2012-05-08,21835,22546,21567,22325,416148,253177.0,10086746.0
2012-05-09,22279,23391,22146,23081,586271,261751.0,10086746.0
2012-05-10,23079,23613,22768,22992,307987,260742.0,10086746.0
2012-05-11,22947,24725,22947,23837,450566,270325.0,10086746.0
2012-05-14,24458,26682,24236,25793,1173613,292516.0,10086746.0
2012-05-15,25793,26637,24992,26460,702632,300081.0,10086746.0
2012-05-16,26593,26637,25303,25438,513073,288481.0,10086746.0
2012-05-17,25793,26370,24903,25927,437863,294029.0,10086746.0
2012-05-18,25393,25881,24058,24459,428759,277386.0,10086746.0
2012-05-21,25081,25704,24458,25171,294529,285455.0,10086746.0
2012-05-22,25926,27705,25615,27661,787515,313698.0,10086746.0
2012-05-23,27394,28416,26460,26772,548488,303611.0,10086746.0
2012-05-24,27305,28105,26682,26950,505003,305628.0,10086746.0
2012-05-25,27216,27305,25836,25838,489809,293020.0,10086746.0
2012-05-29,25748,26593,25303,26416,300855,299576.0,10086746.0
2012-05-30,26370,28016,26015,27973,499905,317228.0,10086746.0
2012-05-31,27838,28638,27349,28461,458001,322776.0,10086746.0
2012-06-01,28461,29038,27882,27884,320567,316219.0,10086746.0
2012-06-04,27082,28638,26949,27305,410687,309663.0,10086746.0
2012-06-05,28150,29928,28016,29529,750449,334880.0,10086746.0
2012-06-07,29795,30551,29128,29662,496302,336393.0,10086746.0
2012-06-08,30062,32152,29795,30775,575238,349001.0,10086746.0
2012-06-11,31173,31974,30551,31486,378637,357071.0,10086746.0
2012-06-12,32019,33797,31218,33398,634989,378757.0,10086746.0
2012-06-13,34687,35887,33397,33976,921544,385314.0,10086746.0
2012-06-14,33530,35487,33041,35488,616512,402461.0,10086746.0
2012-06-15,35932,37266,35532,36956,539824,419104.0,10086746.0
2012-06-18,37799,38067,35754,36956,572380,419104.0,10086746.0
2012-06-19,37355,37577,34064,34332,992637,389348.0,10086746.0
2012-06-20,34331,35442,33219,35176,846138,398931.0,10086746.0
2012-06-21,35310,37622,34731,37623,569330,426669.0,10086746.0
2012-06-22,38244,40290,38111,40024,780632,453904.0,10086746.0
2012-06-25,39400,40913,38644,39046,554006,442808.0,10086746.0
2012-06-26,39534,40913,39178,39847,429338,451886.0,10086746.0
2012-06-27,40201,40468,38867,39357,343143,446339.0,10086746.0
2012-06-28,39801,40068,36954,37935,522790,430200.0,10086746.0
2012-06-29,38200,38823,35932,36466,623076,413557.0,10086746.0
2012-07-02,36198,37088,35798,36377,405184,412548.0,10086746.0
2012-07-03,36911,39756,36466,39757,621022,450878.0,10086746.0
2012-07-04,40113,41402,39312,40513,584277,459451.0,10086746.0
2012-07-05,41135,41224,39801,40780,320472,462477.0,10086746.0
2012-07-06,41001,42336,40913,41448,391014,470042.0,10086746.0
2012-07-09,41535,42336,41402,41670,228217,472564.0,10086746.0
2012-07-10,42247,42380,39668,40113,404596,454912.0,10086746.0
2012-07-11,40201,41580,39845,40469,321841,458947.0,10086746.0
2012-07-12,40779,40957,39312,39891,282712,452391.0,10086746.0
2012-07-13,39801,40113,36288,38468,703057,436252.0,10086746.0
2012-07-16,38467,39000,36154,36289,509187,411539.0,10086746.0
2012-07-17,36198,37889,35398,36111,578487,409522.0,10086746.0
2012-07-18,36243,36732,34153,34154,703005,387331.0,10086746.0
2012-07-19,34865,38423,34776,38423,672678,435747.0,10086746.0
2012-07-20,38555,39668,37755,38378,464056,435243.0,10086746.0
2012-07-23,37355,38155,36110,36111,339664,409522.0,10086746.0
2012-07-24,36421,37844,36243,37801,388169,428687.0,10086746.0
2012-07-25,37355,39268,36911,38512,419904,436756.0,10086746.0
2012-07-26,39134,40690,39000,39224,471751,444825.0,10086746.0
2012-07-27,39890,40024,38155,38779,298598,439782.0,10086746.0
2012-07-30,38734,39445,37622,37623,213112,426669.0,10086746.0
2012-07-31,37577,38155,36288,36867,352703,418096.0,10086746.0
2012-08-01,36999,38912,36911,38912,311319,441295.0,10086746.0
2012-08-02,38867,39312,37355,37845,253610,429191.0,10086746.0
2012-08-03,38200,38823,37399,37712,248627,427678.0,10086746.0
2012-08-06,38067,41980,37222,41047,1084216,465503.0,10086746.0
2012-08-07,42158,43492,40646,40735,891702,461973.0,10086746.0
2012-08-08,41446,42336,40646,41180,393215,467016.0,10086746.0
2012-08-09,41357,44114,41001,43805,826383,496772.0,10086746.0
2012-08-10,43670,44648,43181,43226,435018,490216.0,10086746.0
2012-08-13,43581,44382,43047,43805,283565,496772.0,10086746.0
2012-08-14,44114,44203,42336,42648,413893,483659.0,10086746.0
2012-08-16,42958,43670,42380,42915,318040,486685.0,10086746.0
2012-08-17,43226,44648,42913,44382,463091,503329.0,10086746.0
2012-08-20,44827,45182,43759,44249,322711,501816.0,10086746.0
2012-08-21,44248,46160,43937,45361,396455,514424.0,10086746.0
2012-08-22,45804,46872,45093,46695,335711,529554.0,10086746.0
2012-08-23,46694,48472,46428,47762,353950,541658.0,10086746.0
2012-08-24,47850,49807,47405,49808,386416,564858.0,10086746.0
2012-08-27,49451,51141,48117,50609,393805,573936.0,10086746.0
2012-08-28,50607,56300,50518,53988,819123,612265.0,10086746.0
2012-08-29,55055,58078,54521,57546,772924,652612.0,10086746.0
2012-08-30,58612,58968,55677,57724,554011,654630.0,10086746.0
2012-08-31,57367,59591,57101,57991,417391,657656.0,10086746.0
2012-09-03,58257,61725,57190,58346,646162,661691.0,10086746.0
2012-09-04,58434,59502,51230,53632,1253081,608231.0,10086746.0
2012-09-05,54254,55589,51586,54344,832282,616300.0,10086746.0
2012-09-06,54699,55410,52119,52121,405378,591083.0,10086746.0
2012-09-07,52831,55321,52119,55144,471183,625378.0,10086746.0
2012-09-10,55766,57011,55500,55678,348197,631430.0,10086746.0
2012-09-11,56211,60213,55589,60214,515936,682873.0,10086746.0
2012-09-12,61280,62881,58523,59058,795114,669760.0,10086746.0
2012-09-13,59591,60213,58346,59147,300144,670769.0,10086746.0
2012-09-14,60035,60658,55232,56568,652112,641517.0,10086746.0
2012-09-17,55677,56033,52653,53988,728776,612265.0,10086746.0
2012-09-18,54788,57190,54788,56924,551421,645552.0,10086746.0
2012-09-19,57990,59858,57545,58525,501190,663708.0,10086746.0
2012-09-20,58434,59858,57634,59413,363993,673795.0,10086746.0
2012-09-21,60480,63326,60213,61459,737425,696994.0,10086746.0
2012-09-24,62259,63326,58968,59147,783850,670769.0,10086746.0
2012-09-25,60035,61103,57456,58702,478180,665725.0,10086746.0
2012-09-26,58346,60480,57901,58969,266069,668751.0,10086746.0
2012-09-27,59324,60035,57101,58525,295271,663708.0,10086746.0
2012-09-28,58879,59146,57278,58525,282219,663708.0,10086746.0
2012-10-02,57634,60391,57278,59147,483497,670769.0,10086746.0
2012-10-04,61014,63860,60480,63861,804324,724228.0,10086746.0
2012-10-05,63860,64927,62348,63861,537781,724228.0,10086746.0
2012-10-08,65461,67595,63237,64128,686949,727254.0,10086746.0
2012-10-09,65550,66262,63237,64484,394783,731289.0,10086746.0
2012-10-10,63860,64127,61904,62883,331032,713133.0,10086746.0
2012-10-11,62615,64927,61636,63238,425432,717168.0,10086746.0
2012-10-12,64038,65194,62526,64929,335691,736332.0,10086746.0
2012-10-15,65639,66083,62615,62615,509130,710107.0,10086746.0
2012-10-16,63504,63504,59769,61993,370296,703046.0,10086746.0
2012-10-17,62615,65372,61814,63594,506328,721202.0,10086746.0
2012-10-18,64838,65372,57990,58346,725502,661691.0,10086746.0
2012-10-19,57990,59057,53543,56924,1112602,645552.0,10086746.0
2012-10-22,55589,59146,55232,58702,422152,665725.0,10086746.0
2012-10-23,59235,60035,55944,55945,546456,634456.0,10086746.0
2012-10-24,54699,56477,53899,55945,453633,634456.0,10086746.0
2012-10-25,56656,58612,55410,55856,501779,633448.0,10086746.0
2012-10-26,55766,56656,54254,54700,319052,620335.0,10086746.0
2012-10-29,55144,56211,54343,55945,321764,634456.0,10086746.0
2012-10-30,56122,58257,55055,57724,348634,654630.0,10086746.0
2012-10-31,58346,58968,57367,57724,268936,654630.0,10086746.0
2012-11-01,58168,59235,56567,58880,260656,667743.0,10086746.0
2012-11-02,59679,60124,58968,59858,208920,678838.0,10086746.0
2012-11-05,60124,61992,59858,61371,359783,695985.0,10086746.0
2012-11-06,61992,62170,57901,57991,438757,657656.0,10086746.0
2012-11-07,57990,59324,56833,57190,281317,648578.0,10086746.0
2012-11-08,56922,58791,56567,57724,221553,654630.0,10086746.0
2012-11-09,57901,58346,56211,57635,229789,653621.0,10086746.0
2012-11-12,58434,62081,58168,62082,559975,704055.0,10086746.0
2012-11-13,62881,63504,60925,61815,456495,701029.0,10086746.0
2012-11-14,62526,63949,58434,59947,548490,679847.0,10086746.0
2012-11-15,59146,61548,57367,59947,365890,679847.0,10086746.0
2012-11-16,59769,61103,53809,54522,616980,618318.0,10086746.0
2012-11-19,54521,56833,54521,55945,284228,634456.0,10086746.0
2012-11-20,58078,62437,56833,62438,656067,708090.0,10086746.0
2012-11-21,62704,64482,60303,60481,509823,685899.0,10086746.0
2012-11-22,61370,62081,58791,59325,287985,672786.0,10086746.0
2012-11-23,59146,60480,58523,58969,180009,668751.0,10086746.0
2012-11-26,58968,60658,57101,57457,230933,651604.0,10086746.0
2012-11-27,57456,58257,54610,55323,622451,627396.0,10086746.0
2012-11-28,55855,55855,54254,55144,273402,625378.0,10086746.0
2012-11-29,55232,55944,53809,54522,290914,618318.0,10086746.0
2012-11-30,54699,56567,51052,52210,765278,592092.0,10086746.0
2012-12-03,52208,52653,49451,49453,580718,560823.0,10086746.0
2012-12-04,49362,52387,49006,52387,620630,594109.0,10086746.0
2012-12-05,51942,52298,44737,45628,1277418,517450.0,10086746.0
2012-12-06,45715,46428,40201,41448,1576782,470042.0,10086746.0
2012-12-07,41846,43003,40156,42781,882616,485172.0,10086746.0
2012-12-10,43670,44382,42825,43760,699164,496268.0,10086746.0
2012-12-11,43181,43626,42158,42293,382245,479625.0,10086746.0
2012-12-12,42336,43136,41580,42959,322042,487190.0,10086746.0
2012-12-13,43447,44159,42558,42915,499437,486685.0,10086746.0
2012-12-14,42913,44114,42913,43760,556891,496268.0,10086746.0
2012-12-17,44471,45093,43403,43537,424345,493746.0,10086746.0
2012-12-18,43937,44203,40869,41358,527843,469034.0,10086746.0
2012-12-20,41091,41357,36243,36334,1267298,412044.0,10086746.0
2012-12-21,36777,38022,35754,36911,564677,418600.0,10086746.0
2012-12-24,37622,41491,37622,40869,797811,463486.0,10086746.0
2012-12-26,41180,41313,39668,40647,395138,460964.0,10086746.0
2012-12-27,40557,44293,40557,44027,797037,499294.0,10086746.0
2012-12-28,44471,45271,43047,43137,410295,489207.0,10086746.0
2013-01-02,43937,44071,42247,42648,391921,483659.0,10086746.0
2013-01-03,42958,43136,41446,42159,368406,478112.0,10086746.0
2013-01-04,42247,44248,42247,44249,606777,501816.0,10086746.0
2013-01-07,44292,45092,43269,45094,351362,511398.0,10086746.0
2013-01-08,45360,46605,44737,44827,713364,508372.0,10086746.0
2013-01-09,44915,45894,44114,44471,402821,504337.0,10086746.0
2013-01-10,43848,44026,40735,41714,1010596,473068.0,10086746.0
2013-01-11,42425,42870,40957,41269,367655,468025.0,10086746.0
2013-01-14,41802,42736,41625,41981,298244,476094.0,10086746.0
2013-01-15,41980,42781,39756,39935,332721,452895.0,10086746.0
2013-01-16,39756,40601,38912,39579,266642,448860.0,10086746.0
2013-01-17,39756,40379,37889,37978,305266,430704.0,10086746.0
2013-01-18,38333,39134,38111,38646,143183,438269.0,10086746.0
2013-01-21,39312,39445,37399,37801,334120,428687.0,10086746.0
2013-01-22,37266,37844,36554,36777,384076,417087.0,10086746.0
2013-01-23,37266,39668,37222,37801,705778,428687.0,10086746.0
2013-01-24,38378,38423,37399,37801,261480,428687.0,10086746.0
2013-01-25,38244,39045,37667,38423,222961,435747.0,10086746.0
2013-01-28,38689,38778,35442,35710,457225,404983.0,10086746.0
2013-01-29,35576,35621,33886,34999,533055,396913.0,10086746.0
2013-01-30,34554,35576,34197,34376,466842,389853.0,10086746.0
2013-01-31,34331,34642,32330,32553,671932,369175.0,10086746.0
2013-02-01,32819,33486,31618,33042,765625,374723.0,10086746.0
2013-02-04,35221,35576,33353,33620,1194889,381279.0,10086746.0
2013-02-05,33975,34909,33397,34643,683781,392879.0,10086746.0
2013-02-06,35176,35265,33397,33398,492459,378757.0,10086746.0
2013-02-07,33575,33886,31529,31752,663315,360097.0,10086746.0
2013-02-08,31618,32685,31173,32687,419428,370688.0,10086746.0
2013-02-12,33264,33841,32908,33798,484158,383296.0,10086746.0
2013-02-13,34242,34286,33441,33798,310463,383296.0,10086746.0
2013-02-14,34197,36777,33931,36777,670522,417087.0,10086746.0
2013-02-15,36911,38333,36198,37801,760652,428687.0,10086746.0
2013-02-18,38155,38244,36999,37045,367316,420113.0,10086746.0
2013-02-19,37355,40513,37222,39535,850353,448356.0,10086746.0
2013-02-20,39845,40913,39845,40024,507054,453904.0,10086746.0
2013-02-21,40335,40869,39356,40469,286897,458947.0,10086746.0
2013-02-22,40735,42425,40690,41892,471556,475086.0,10086746.0
2013-02-25,42247,42425,41091,41403,270749,469538.0,10086746.0
2013-02-26,41446,43003,41446,42648,409934,483659.0,10086746.0
2013-02-27,42958,44382,42870,43805,457305,496772.0,10086746.0
2013-02-28,44648,44915,43314,44160,362928,500807.0,10086746.0
2013-03-04,44159,44382,43003,43226,352608,490216.0,10086746.0
2013-03-05,43848,47584,43848,47584,671227,539641.0,10086746.0
2013-03-06,47850,48117,46160,47318,453735,536615.0,10086746.0
2013-03-07,46694,47316,45449,46251,299258,524511.0,10086746.0
2013-03-08,46249,46694,45004,45628,325298,517450.0,10086746.0
2013-03-11,45627,46160,43492,45272,402640,513415.0,10086746.0
2013-03-12,45894,47316,45360,47051,434642,533589.0,10086746.0
2013-03-13,47584,47673,46072,46251,287042,524511.0,10086746.0
2013-03-14,46694,46694,44471,46695,418235,529554.0,10086746.0
2013-03-15,47050,47228,45182,46695,253176,529554.0,10086746.0
2013-03-18,46338,47316,44559,44560,307604,505346.0,10086746.0
2013-03-19,44915,45715,44559,44738,216788,507363.0,10086746.0
2013-03-20,44827,45449,43670,44471,225275,504337.0,10086746.0
2013-03-21,45360,46872,45093,46072,329308,522493.0,10086746.0
2013-03-22,46072,46783,45538,46428,233985,526528.0,10086746.0
2013-03-25,47139,47673,45894,46072,223288,522493.0,10086746.0
2013-03-26,46516,46694,44737,45361,243880,514424.0,10086746.0
2013-03-27,45983,46872,45538,45538,312715,516441.0,10086746.0
2013-03-28,45627,46249,45093,45538,150940,516441.0,10086746.0
2013-03-29,46072,46249,45182,45894,114697,520476.0,10086746.0
2013-04-01,46338,46961,45894,46251,195637,524511.0,10086746.0
2013-04-02,46961,50252,46694,49453,1105572,560823.0,10086746.0
2013-04-03,49451,50697,48740,50520,662627,572927.0,10086746.0
2013-04-04,49896,51764,49185,50964,633417,577971.0,10086746.0
2013-04-05,51408,51853,47405,47852,635107,542667.0,10086746.0
2013-04-08,47761,48206,42558,42959,844548,487190.0,10086746.0
2013-04-09,42602,44737,41625,44160,839582,500807.0,10086746.0
2013-04-10,44827,45004,43803,44071,278906,499798.0,10086746.0
2013-04-11,44737,46605,44648,46606,374615,528545.0,10086746.0
2013-04-12,47139,50518,47139,48740,673424,552754.0,10086746.0
2013-04-15,49185,49985,48740,49185,273669,557797.0,10086746.0
2013-04-16,48740,50697,48562,50697,407836,574945.0,10086746.0
2013-04-17,51408,53187,50252,52298,540747,593101.0,10086746.0
2013-04-18,52298,53009,50252,50253,387227,569901.0,10086746.0
2013-04-19,50252,51408,48029,49719,348221,563849.0,10086746.0
2013-04-22,50341,50874,49540,50253,195602,569901.0,10086746.0
2013-04-23,49896,50430,48384,48652,325800,551745.0,10086746.0
2013-04-24,49629,50697,48740,50697,362000,574945.0,10086746.0
2013-04-25,51052,51052,47316,47584,484661,539641.0,10086746.0
2013-04-26,47850,49896,47673,49363,318336,559814.0,10086746.0
2013-04-29,49362,50073,48384,48474,262293,549728.0,10086746.0
2013-04-30,48472,48651,45360,45538,733811,516441.0,10086746.0
2013-05-02,45894,46428,44471,45272,259811,513415.0,10086746.0
2013-05-03,45627,45894,43314,44338,541688,502824.0,10086746.0
2013-05-06,44382,48917,43003,46072,1424780,522493.0,10086746.0
2013-05-07,46693,46871,45092,45094,468806,511398.0,10086746.0
2013-05-08,45627,47939,45360,47940,690024,543676.0,10086746.0
2013-05-09,48384,48472,46694,47139,327260,534598.0,10086746.0
2013-05-10,47139,47495,45894,46251,237614,524511.0,10086746.0
2013-05-13,46516,46961,45004,45183,235873,512407.0,10086746.0
2013-05-14,45271,46605,44203,44827,292419,508372.0,10086746.0
2013-05-15,44915,45627,44827,45272,144562,513415.0,10086746.0
2013-05-16,45627,45804,44737,45183,209405,512407.0,10086746.0
2013-05-20,45538,47939,45449,47940,534679,543676.0,10086746.0
2013-05-21,48472,49096,47584,48296,527193,547710.0,10086746.0
2013-05-22,48472,48562,47405,47584,279714,539641.0,10086746.0
2013-05-23,47850,48829,44915,45361,563637,514424.0,10086746.0
2013-05-24,45360,46605,44737,45983,363304,521485.0,10086746.0
2013-05-27,45804,46249,45093,45272,205249,513415.0,10086746.0
2013-05-28,45182,46872,45093,45806,333802,519467.0,10086746.0
2013-05-29,45894,46160,44648,44650,357269,506355.0,10086746.0
2013-05-30,44648,45004,43358,43360,377852,491729.0,10086746.0
2013-05-31,43670,44114,41180,41536,524173,471051.0,10086746.0
2013-06-03,41357,42425,39356,39624,461028,449365.0,10086746.0
2013-06-04,39623,40424,38512,39713,484392,450373.0,10086746.0
2013-06-05,39801,40690,38823,38823,248525,440286.0,10086746.0
2013-06-07,38778,38956,35754,36511,496726,414061.0,10086746.0
2013-06-10,36510,37799,36510,36645,258894,415574.0,10086746.0
2013-06-11,36732,37222,35710,35977,265397,408009.0,10086746.0
2013-06-12,35932,37133,35843,36289,257305,411539.0,10086746.0
2013-06-13,36110,37222,33664,34199,612728,387835.0,10086746.0
2013-06-14,34731,35087,33175,33175,301272,376236.0,10086746.0
2013-06-17,32730,34064,32108,33264,340476,377244.0,10086746.0
2013-06-18,33530,34331,32240,34332,335099,389348.0,10086746.0
2013-06-19,32953,33530,31352,31619,646092,358584.0,10086746.0
2013-06-20,30418,32152,29928,31931,431034,362114.0,10086746.0
2013-06-21,31129,31840,30595,31486,246312,357071.0,10086746.0
2013-06-24,31485,32330,29528,29529,229316,334880.0,10086746.0
2013-06-25,29306,30017,27660,28017,410769,317732.0,10086746.0
2013-06-26,28461,30952,28016,30507,482017,345975.0,10086746.0
2013-06-27,30373,31395,29572,29707,579043,336897.0,10086746.0
2013-06-28,29839,30328,29483,29662,278509,336393.0,10086746.0
2013-07-01,30106,31663,29973,30952,450034,351019.0,10086746.0
2013-07-02,31307,31752,30595,31219,260229,354045.0,10086746.0
2013-07-03,31084,31574,29483,29662,318632,336393.0,10086746.0
2013-07-04,29751,30639,29172,30196,209864,342445.0,10086746.0
2013-07-05,30639,30639,29172,29351,174770,332863.0,10086746.0
2013-07-08,29351,30017,28861,28862,147039,327315.0,10086746.0
2013-07-09,29128,29306,27660,28195,273331,319750.0,10086746.0
2013-07-10,28683,28727,27660,27661,168513,313698.0,10086746.0
2013-07-11,27838,29617,27838,29217,313269,331350.0,10086746.0
2013-07-12,29261,29662,28817,28995,174295,328828.0,10086746.0
2013-07-15,28995,29662,28461,29306,146065,332358.0,10086746.0
2013-07-16,29751,31084,29528,30730,352051,348497.0,10086746.0
2013-07-17,30952,31529,30328,30641,355976,347488.0,10086746.0
2013-07-18,31040,31263,30418,30641,156293,347488.0,10086746.0
2013-07-19,30907,31218,29706,29751,254017,337402.0,10086746.0
2013-07-22,29751,29884,28683,28773,244150,326306.0,10086746.0
2013-07-23,28817,29439,28817,28995,161875,328828.0,10086746.0
2013-07-24,29172,30328,28861,30330,221529,343958.0,10086746.0
2013-07-25,30239,30639,29751,29885,207099,338915.0,10086746.0
2013-07-26,30106,30507,29884,30285,149690,343454.0,10086746.0
2013-07-29,30639,32953,30551,32197,916739,365140.0,10086746.0
