대정화금(120240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-05-19,11250,11300,10750,10950,33471,63434.0,5793026.0
2014-05-20,10950,10950,10400,10850,97428,62854.0,5793026.0
2014-05-21,10800,10800,10600,10750,24379,62275.0,5793026.0
2014-05-22,10750,10850,10650,10800,15209,62565.0,5793026.0
2014-05-23,10800,10850,10600,10600,30737,61406.0,5793026.0
2014-05-26,10600,10750,10550,10650,28432,61696.0,5793026.0
2014-05-27,10650,10750,10500,10600,19249,61406.0,5793026.0
2014-05-28,10550,10700,10550,10650,13976,61696.0,5793026.0
2014-05-29,10650,10700,10500,10650,9823,61696.0,5793026.0
2014-05-30,10700,10850,10550,10700,18541,61985.0,5793026.0
2014-06-02,10700,10750,10350,10650,45504,61696.0,5793026.0
2014-06-03,10700,10700,10400,10500,35101,60827.0,5793026.0
2014-06-05,10500,10550,10250,10500,28002,60827.0,5793026.0
2014-06-09,10500,10500,10250,10500,16648,60827.0,5793026.0
2014-06-10,10350,10500,10350,10450,9372,60537.0,5793026.0
2014-06-11,10450,10650,10400,10450,9901,60537.0,5793026.0
2014-06-12,10400,10750,10400,10650,25640,61696.0,5793026.0
2014-06-13,10650,10650,10400,10450,14753,60537.0,5793026.0
2014-06-16,10400,10700,10400,10700,19644,61985.0,5793026.0
2014-06-17,10750,10900,10600,10750,13828,62275.0,5793026.0
2014-06-18,10850,10850,10600,10650,14520,61696.0,5793026.0
2014-06-19,10600,10700,10550,10550,9949,61116.0,5793026.0
2014-06-20,10550,11000,10500,10650,43640,61696.0,5793026.0
2014-06-23,10600,10650,10350,10450,25052,60537.0,5793026.0
2014-06-24,10400,10500,10250,10300,22483,59668.0,5793026.0
2014-06-25,10350,10500,10200,10350,18483,59958.0,5793026.0
2014-06-26,10250,10400,10250,10250,11533,59379.0,5793026.0
2014-06-27,10250,10300,9980,9980,68989,57814.0,5793026.0
2014-06-30,9940,10050,9920,9970,12739,57756.0,5793026.0
2014-07-01,9960,10050,9940,10050,17991,58220.0,5793026.0
2014-07-02,10050,10100,9970,10100,11794,58510.0,5793026.0
2014-07-03,10100,10250,10050,10150,12206,58799.0,5793026.0
2014-07-04,10200,10300,9990,10050,28017,58220.0,5793026.0
2014-07-07,10050,10200,10000,10000,11027,57930.0,5793026.0
2014-07-08,10000,10200,9960,10050,28397,58220.0,5793026.0
2014-07-09,10050,10250,9980,10250,27066,59379.0,5793026.0
2014-07-10,10250,10250,10100,10200,14955,59089.0,5793026.0
2014-07-11,10100,10100,9980,9990,18101,57872.0,5793026.0
2014-07-14,10000,10100,10000,10100,11350,58510.0,5793026.0
2014-07-15,10100,10450,10100,10300,43934,59668.0,5793026.0
2014-07-16,10350,10350,10000,10200,32388,59089.0,5793026.0
2014-07-17,10200,10300,10100,10300,14158,59668.0,5793026.0
2014-07-18,10150,10450,10150,10450,28982,60537.0,5793026.0
2014-07-21,10500,10500,10300,10350,13206,59958.0,5793026.0
2014-07-22,10200,10450,10200,10400,9808,60247.0,5793026.0
2014-07-23,10400,10400,10250,10400,16251,60247.0,5793026.0
2014-07-24,10450,10450,10200,10350,26989,59958.0,5793026.0
2014-07-25,10350,10400,10200,10350,15104,59958.0,5793026.0
2014-07-28,10350,10350,10150,10250,13972,59379.0,5793026.0
2014-07-29,10200,10300,10000,10100,22031,58510.0,5793026.0
2014-07-30,10100,10150,10000,10050,16129,58220.0,5793026.0
2014-07-31,10100,10200,9940,10100,22871,58510.0,5793026.0
2014-08-01,10000,10200,10000,10100,7976,58510.0,5793026.0
2014-08-04,10100,10200,10100,10150,5472,58799.0,5793026.0
2014-08-05,10250,10250,10000,10150,10615,58799.0,5793026.0
2014-08-06,10100,10350,10000,10250,21532,59379.0,5793026.0
2014-08-07,10250,10450,10250,10350,20205,59958.0,5793026.0
2014-08-08,10300,10400,10100,10250,8851,59379.0,5793026.0
2014-08-11,10350,10350,10100,10250,7100,59379.0,5793026.0
2014-08-12,10200,10350,10100,10300,12040,59668.0,5793026.0
2014-08-13,10350,10350,10100,10250,16887,59379.0,5793026.0
2014-08-14,10250,10300,10050,10100,13122,58510.0,5793026.0
2014-08-18,10050,10200,10050,10200,3970,59089.0,5793026.0
2014-08-19,10200,10250,10100,10100,6059,58510.0,5793026.0
2014-08-20,10100,10200,10000,10100,19526,58510.0,5793026.0
2014-08-21,10100,10400,10050,10250,19412,59379.0,5793026.0
2014-08-22,10200,10350,10150,10300,10473,59668.0,5793026.0
2014-08-25,10250,10300,10150,10200,7884,59089.0,5793026.0
2014-08-26,10150,10250,10100,10200,10591,59089.0,5793026.0
2014-08-27,10200,10250,10050,10100,10263,58510.0,5793026.0
2014-08-28,10100,10200,10050,10100,9653,58510.0,5793026.0
2014-08-29,10100,10200,10000,10150,12602,58799.0,5793026.0
