팅크웨어(084730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-02-04,30150,31500,30150,30200,44751,236360.0,7826500.0
2008-02-05,30250,30950,30000,30350,29518,237534.0,7826500.0
2008-02-11,29500,30350,29100,29900,26167,234012.0,7826500.0
2008-02-12,29950,30700,29800,30650,27993,239882.0,7826500.0
2008-02-13,30700,31350,30200,30250,18498,236752.0,7826500.0
2008-02-14,30850,32550,30200,31400,77106,245752.0,7826500.0
2008-02-15,31250,33250,30800,33250,57520,260231.0,7826500.0
2008-02-18,34250,34250,32750,33800,48792,264536.0,7826500.0
2008-02-19,33800,34000,32600,33500,34097,262188.0,7826500.0
2008-02-20,33500,34250,32500,34250,46672,268058.0,7826500.0
2008-02-21,34450,36350,34250,35600,61303,278623.0,7826500.0
2008-02-22,35300,36000,34900,36000,18625,281754.0,7826500.0
2008-02-25,36200,36200,35250,35850,21889,280580.0,7826500.0
2008-02-26,36050,36050,34250,35500,38831,277841.0,7826500.0
2008-02-27,35700,35700,34100,34100,31662,266884.0,7826500.0
2008-02-28,33900,34750,33850,34500,31830,270014.0,7826500.0
2008-02-29,34500,34750,33900,34550,25971,270406.0,7826500.0
2008-03-03,33800,35600,33600,35000,23576,273928.0,7826500.0
2008-03-04,34500,36000,34400,36000,40183,281754.0,7826500.0
2008-03-05,36300,38000,36000,37750,63904,295450.0,7826500.0
2008-03-06,38300,38350,36850,37000,23628,289580.0,7826500.0
2008-03-07,36700,37000,36050,36900,19275,288798.0,7826500.0
2008-03-10,36500,36500,33700,36100,14306,282537.0,7826500.0
2008-03-11,35500,37400,34700,37000,17300,289580.0,7826500.0
2008-03-12,38400,38400,36150,36950,21624,289189.0,7826500.0
2008-03-13,37050,37500,35700,36450,12941,285276.0,7826500.0
2008-03-14,36900,36950,35600,36300,30477,284102.0,7826500.0
2008-03-17,36250,36250,34500,35000,22995,273928.0,7826500.0
2008-03-18,35000,35500,33350,34000,23036,266101.0,7826500.0
2008-03-19,34100,35750,34100,35200,27223,275493.0,7826500.0
2008-03-20,35400,35500,34800,34850,5412,272754.0,7826500.0
2008-03-21,35500,35800,34650,35500,22774,277841.0,7826500.0
2008-03-24,35850,35850,34850,34950,19395,273536.0,7826500.0
2008-03-25,35300,35300,33500,33800,37886,264536.0,7826500.0
2008-03-26,34000,34000,32750,33400,34349,261405.0,7826500.0
2008-03-27,33500,34600,33000,33350,50208,261014.0,7826500.0
2008-03-28,32800,33850,32750,33600,28979,262970.0,7826500.0
2008-03-31,33750,33750,32100,32200,48379,252013.0,7826500.0
2008-04-01,31500,32250,31200,31400,120634,245752.0,7826500.0
2008-04-02,32250,32800,31600,31600,53231,247317.0,7826500.0
2008-04-03,31600,32950,31600,32950,32439,257883.0,7826500.0
2008-04-04,32950,33700,32550,33500,30373,262188.0,7826500.0
2008-04-07,33900,34000,32900,32900,26831,257492.0,7826500.0
2008-04-08,33200,33300,32000,32400,18404,253579.0,7826500.0
2008-04-10,32300,32500,31900,32500,17998,254361.0,7826500.0
2008-04-11,32700,33150,32150,32700,18188,255927.0,7826500.0
2008-04-14,32600,32600,31100,31400,45791,245752.0,7826500.0
2008-04-15,30800,31950,30350,31950,35153,250057.0,7826500.0
2008-04-16,31850,32900,31800,32900,34803,257492.0,7826500.0
2008-04-17,33000,33000,32250,32800,30901,256709.0,7826500.0
2008-04-18,32650,32800,32050,32800,21508,256709.0,7826500.0
2008-04-21,32100,32950,32100,32400,22812,253579.0,7826500.0
2008-04-22,32250,32350,31250,31800,44898,248883.0,7826500.0
2008-04-23,31100,31950,31100,31950,38676,250057.0,7826500.0
2008-04-24,31950,32450,31200,32450,33770,253970.0,7826500.0
2008-04-25,32050,32900,31800,31800,28131,248883.0,7826500.0
2008-04-28,32000,32200,29850,30100,91646,235578.0,7826500.0
2008-04-29,30100,30150,28500,28750,119943,225012.0,7826500.0
2008-04-30,28850,30200,28800,29250,100571,228925.0,7826500.0
2008-05-02,29500,30750,29500,30300,70402,237143.0,7826500.0
2008-05-06,30600,30750,29700,30450,59467,238317.0,7826500.0
2008-05-07,30800,30850,29500,29900,88325,234012.0,7826500.0
2008-05-08,30000,31900,29650,29650,124796,232056.0,7826500.0
2008-05-09,30500,30500,29100,29900,55640,234012.0,7826500.0
2008-05-13,30200,30200,29200,29350,28014,229708.0,7826500.0
2008-05-14,29400,29500,28550,28600,53697,223838.0,7826500.0
2008-05-15,28600,29700,28400,29450,50911,230490.0,7826500.0
2008-05-16,29650,29650,28800,29000,44147,226968.0,7826500.0
2008-05-19,29300,29400,28250,28400,60067,222273.0,7826500.0
2008-05-20,28350,28700,27800,28300,49521,221490.0,7826500.0
2008-05-21,28000,28000,26950,27150,94723,212489.0,7826500.0
2008-05-22,26550,26950,25900,26000,59846,203489.0,7826500.0
2008-05-23,26050,27300,26050,27000,49899,211316.0,7826500.0
2008-05-26,27750,28100,27350,27750,59695,217185.0,7826500.0
2008-05-27,27800,28150,27050,28100,37832,219925.0,7826500.0
2008-05-28,28100,28350,27150,27500,30337,215229.0,7826500.0
2008-05-29,28000,28450,27150,28450,43358,222664.0,7826500.0
2008-05-30,28100,28450,27650,28400,55973,222273.0,7826500.0
2008-06-02,28100,28350,27350,27350,54872,214055.0,7826500.0
2008-06-03,27050,27550,26350,26500,51710,207402.0,7826500.0
2008-06-04,26150,27300,26150,27150,34179,212489.0,7826500.0
2008-06-05,26950,28050,26750,27550,58899,215620.0,7826500.0
2008-06-09,26400,27000,26400,27000,66033,211316.0,7826500.0
2008-06-10,26900,27450,26600,26950,21385,210924.0,7826500.0
2008-06-11,27250,27350,26350,26650,19705,208576.0,7826500.0
2008-06-12,26300,26900,26150,26900,27136,210533.0,7826500.0
2008-06-13,26600,27000,25700,26200,42696,205054.0,7826500.0
2008-06-16,25800,26700,25600,25600,33031,200358.0,7826500.0
2008-06-17,25550,25800,22950,23050,134465,180401.0,7826500.0
2008-06-18,22300,25400,22000,23850,128220,186662.0,7826500.0
2008-06-19,23450,24300,22900,22900,28739,179227.0,7826500.0
2008-06-20,23100,23500,22150,22500,43680,176096.0,7826500.0
2008-06-23,22000,22150,21350,21400,50556,167487.0,7826500.0
2008-06-24,21550,21900,21350,21500,41656,168270.0,7826500.0
2008-06-25,21850,22200,21500,22100,23758,172966.0,7826500.0
2008-06-26,22300,24800,22200,23400,70618,183140.0,7826500.0
2008-06-27,22700,24500,19900,24500,78177,191749.0,7826500.0
2008-06-30,24000,24900,23400,23400,40857,183140.0,7826500.0
2008-07-01,23450,24250,22900,23650,41559,185097.0,7826500.0
2008-07-02,24200,24200,21750,23000,38656,180010.0,7826500.0
2008-07-03,22000,22850,21300,22000,87762,172183.0,7826500.0
2008-07-04,21900,23000,21900,22650,47493,177270.0,7826500.0
2008-07-07,22100,23250,22100,23200,27732,181575.0,7826500.0
2008-07-08,22750,23250,22050,23000,30555,180010.0,7826500.0
2008-07-09,23100,23800,20550,21300,123811,166704.0,7826500.0
2008-07-10,20550,21000,19150,20250,125168,158487.0,7826500.0
2008-07-11,20250,22000,19750,20950,142067,163965.0,7826500.0
2008-07-14,20800,20800,19750,19750,96422,154573.0,7826500.0
2008-07-15,19450,20000,17150,17150,164951,134224.0,7826500.0
2008-07-16,17650,18100,17050,17800,170014,139312.0,7826500.0
2008-07-17,18250,18650,17850,18000,95911,140877.0,7826500.0
2008-07-18,18100,18600,17800,17950,37631,140486.0,7826500.0
2008-07-21,17950,18600,17950,18400,51885,144008.0,7826500.0
2008-07-22,18200,18350,17950,18000,66500,140877.0,7826500.0
2008-07-23,18150,18700,17750,18000,178336,140877.0,7826500.0
2008-07-24,18200,18250,17750,18050,109758,141268.0,7826500.0
2008-07-25,18000,18650,18000,18000,91823,140877.0,7826500.0
2008-07-28,18200,18350,17950,18250,45831,142834.0,7826500.0
2008-07-29,18000,18100,17650,17800,41628,139312.0,7826500.0
2008-07-30,18100,18250,17250,17550,64837,137355.0,7826500.0
2008-07-31,17750,17750,16850,17600,64991,137746.0,7826500.0
2008-08-01,17200,17850,17200,17450,34684,136572.0,7826500.0
2008-08-04,17500,17750,17100,17200,31113,134616.0,7826500.0
2008-08-05,17050,17400,16450,16700,34555,130703.0,7826500.0
2008-08-06,17000,17700,16700,17650,97692,138138.0,7826500.0
2008-08-07,17800,18100,17250,17650,43396,138138.0,7826500.0
2008-08-08,17700,17700,17000,17050,32416,133442.0,7826500.0
2008-08-11,17250,17400,16950,17000,29057,133050.0,7826500.0
2008-08-12,17350,17400,16950,17050,19311,133442.0,7826500.0
2008-08-13,16900,17300,16700,16750,236099,131094.0,7826500.0
2008-08-14,16700,18350,16700,17900,122192,140094.0,7826500.0
2008-08-18,17900,18000,17400,17400,22162,136181.0,7826500.0
2008-08-19,17200,17350,16650,16650,47033,130311.0,7826500.0
2008-08-20,16700,16900,16300,16850,69567,131877.0,7826500.0
2008-08-21,16850,16900,16200,16300,80300,127572.0,7826500.0
2008-08-22,15900,16550,15650,15700,57176,122876.0,7826500.0
2008-08-25,16000,16000,15450,15450,36594,120919.0,7826500.0
2008-08-26,15050,15700,14750,15700,50355,122876.0,7826500.0
2008-08-27,15250,16050,15050,16000,75814,125224.0,7826500.0
2008-08-28,15900,16100,15700,15750,30741,123267.0,7826500.0
2008-08-29,15750,15950,15350,15500,31138,121311.0,7826500.0
2008-09-01,15200,15200,13550,14300,84814,111919.0,7826500.0
2008-09-02,13950,14300,13050,13050,57434,102136.0,7826500.0
2008-09-03,12700,14000,12700,14000,193655,109571.0,7826500.0
2008-09-04,13850,14200,13500,13850,181690,108397.0,7826500.0
2008-09-05,13250,13600,12850,13250,143074,103701.0,7826500.0
2008-09-08,13750,13750,13200,13300,206730,104092.0,7826500.0
2008-09-09,13500,13700,13250,13350,123749,104484.0,7826500.0
2008-09-10,13000,14200,12600,13900,310499,108788.0,7826500.0
2008-09-11,14350,15950,14150,15450,599275,120919.0,7826500.0
2008-09-12,16000,16300,14700,14800,391873,115832.0,7826500.0
2008-09-16,13200,14300,13000,13850,242511,108397.0,7826500.0
2008-09-17,14500,14850,14150,14200,147482,111136.0,7826500.0
2008-09-18,13500,14550,13100,14450,787281,113093.0,7826500.0
2008-09-19,15100,16600,14800,16100,826130,126007.0,7826500.0
2008-09-22,16350,16650,15700,16050,298426,125615.0,7826500.0
2008-09-23,15750,16550,15750,16450,154247,128746.0,7826500.0
2008-09-24,16450,16650,15950,16200,161465,126789.0,7826500.0
2008-09-25,16200,16200,15300,15650,200632,122485.0,7826500.0
2008-09-26,15800,15850,15250,15450,85839,120919.0,7826500.0
2008-09-29,15800,16600,15600,16100,179427,126007.0,7826500.0
2008-09-30,14800,16400,14300,16400,121361,128355.0,7826500.0
2008-10-01,16600,17500,16000,17300,214061,135398.0,7826500.0
2008-10-02,17300,18150,16850,17000,268877,133050.0,7826500.0
2008-10-06,16800,16850,15150,15150,199666,118571.0,7826500.0
2008-10-07,14700,15250,13650,14300,206139,111919.0,7826500.0
2008-10-08,13500,14000,12200,13550,420508,106049.0,7826500.0
2008-10-09,13400,14300,12950,14250,135723,111528.0,7826500.0
2008-10-10,13500,14900,13100,14600,329103,114267.0,7826500.0
2008-10-13,15000,15300,14550,14800,184943,115832.0,7826500.0
2008-10-14,15400,15800,14800,15250,370664,119354.0,7826500.0
2008-10-15,15100,15600,14800,14800,148100,115832.0,7826500.0
2008-10-16,13550,14850,12800,14300,271161,111919.0,7826500.0
2008-10-17,14550,14900,13000,13500,529413,105658.0,7826500.0
2008-10-20,13550,14150,12650,13750,187577,107614.0,7826500.0
2008-10-21,14000,14200,12600,12600,166741,98614.0,7826500.0
2008-10-22,12200,13000,11000,11200,165257,87657.0,7826500.0
2008-10-23,10500,10900,9600,9800,171612,76700.0,7826500.0
2008-10-24,9650,9800,8330,8330,168090,65195.0,7826500.0
2008-10-27,7450,8460,7450,8200,118484,64177.0,7826500.0
2008-10-28,7550,8790,7450,8700,133982,68091.0,7826500.0
2008-10-29,9200,9730,7500,8010,225110,62690.0,7826500.0
2008-10-30,8600,9210,8260,9150,177690,71612.0,7826500.0
2008-10-31,9200,10500,8900,9900,201602,77482.0,7826500.0
2008-11-03,10000,10950,9860,10250,240921,80222.0,7826500.0
2008-11-04,10500,10650,10100,10200,173847,79830.0,7826500.0
2008-11-05,10600,11200,10150,10150,215131,79439.0,7826500.0
2008-11-06,9800,9800,8920,9000,112252,70438.0,7826500.0
2008-11-07,8300,10350,8200,10350,131151,81004.0,7826500.0
2008-11-10,10700,11900,10250,11900,205715,93135.0,7826500.0
2008-11-11,11500,13250,11200,11300,408324,88439.0,7826500.0
2008-11-12,11200,12000,10850,11150,211715,87265.0,7826500.0
2008-11-13,10400,10600,9580,10350,220810,81004.0,7826500.0
2008-11-14,10950,11150,10150,10350,157114,81004.0,7826500.0
2008-11-17,10150,10500,9940,10000,87482,78265.0,7826500.0
2008-11-18,9860,10650,9640,9640,207497,75447.0,7826500.0
2008-11-19,9950,9990,8680,9080,179245,71065.0,7826500.0
2008-11-20,8400,8560,7830,7830,84725,61281.0,7826500.0
2008-11-21,7390,8470,7390,8390,89803,65664.0,7826500.0
2008-11-24,8400,8540,8000,8010,68707,62690.0,7826500.0
2008-11-25,8450,8860,7840,7960,182767,62299.0,7826500.0
2008-11-26,8100,8370,8040,8200,110520,64177.0,7826500.0
2008-11-27,8550,8890,8400,8800,270462,68873.0,7826500.0
2008-11-28,8790,10100,8570,10100,154528,79048.0,7826500.0
2008-12-01,10050,10200,9440,9450,222556,73960.0,7826500.0
2008-12-02,8800,9180,8700,8810,115174,68951.0,7826500.0
2008-12-03,9000,9340,8830,8830,102785,69108.0,7826500.0
2008-12-04,9100,9190,8510,8600,53155,67308.0,7826500.0
2008-12-05,8600,8770,8400,8720,53833,68247.0,7826500.0
2008-12-08,8890,9340,8890,9340,112493,73100.0,7826500.0
2008-12-09,9500,9870,9120,9210,200273,72082.0,7826500.0
2008-12-10,9150,9490,9150,9420,100469,73726.0,7826500.0
2008-12-11,9480,10300,9440,9870,223037,77248.0,7826500.0
2008-12-12,9780,10150,9150,9150,123540,71612.0,7826500.0
2008-12-15,9430,10500,9430,10400,173889,81396.0,7826500.0
2008-12-16,10400,10750,10000,10300,216336,80613.0,7826500.0
2008-12-17,10650,10750,9910,9980,165585,78108.0,7826500.0
2008-12-18,10200,10550,9990,10100,130808,79048.0,7826500.0
2008-12-19,10000,10350,9880,10050,112970,78656.0,7826500.0
2008-12-22,10250,10650,10000,10200,162208,79830.0,7826500.0
2008-12-23,10150,10350,9770,9820,96484,76856.0,7826500.0
2008-12-24,9910,10850,9710,10100,417054,79048.0,7826500.0
2008-12-26,10150,10250,9840,10000,100586,78265.0,7826500.0
2008-12-29,10000,10150,9350,9630,102189,75369.0,7826500.0
2008-12-30,9570,9700,9250,9250,73445,72395.0,7826500.0
2009-01-02,9360,9560,9360,9500,45864,74352.0,7826500.0
2009-01-05,9670,10200,9550,9800,235102,76700.0,7826500.0
2009-01-06,9980,10200,9900,10050,115776,78656.0,7826500.0
2009-01-07,10150,11100,9950,10750,365542,84135.0,7826500.0
2009-01-08,10550,10750,10100,10400,161090,81396.0,7826500.0
2009-01-09,10550,10850,10050,10500,186370,82178.0,7826500.0
2009-01-12,10200,10400,9920,10000,114513,78265.0,7826500.0
2009-01-13,9850,10500,9750,10150,141530,79439.0,7826500.0
2009-01-14,10150,10600,10000,10300,115823,80613.0,7826500.0
2009-01-15,9900,10050,9360,9420,152789,73726.0,7826500.0
2009-01-16,9550,9640,9250,9500,116689,74352.0,7826500.0
2009-01-19,9700,9850,9550,9730,106914,76152.0,7826500.0
2009-01-20,9730,9830,9460,9500,113572,74352.0,7826500.0
2009-01-21,9030,9240,8900,9100,80551,71221.0,7826500.0
2009-01-22,9320,9450,9060,9100,115783,71221.0,7826500.0
2009-01-23,9110,9220,9060,9100,71887,71221.0,7826500.0
2009-01-28,9370,9600,9200,9500,64195,74352.0,7826500.0
2009-01-29,9580,10350,9530,10150,279633,79439.0,7826500.0
2009-01-30,10100,10200,9850,10050,157715,78656.0,7826500.0
2009-02-02,9990,10800,9930,10350,237089,81004.0,7826500.0
2009-02-03,10500,10600,10150,10300,131373,80613.0,7826500.0
2009-02-04,10600,10950,10400,10850,213731,84918.0,7826500.0
2009-02-05,10900,11750,10600,11250,380617,88048.0,7826500.0
2009-02-06,11400,11850,11000,11100,385460,86874.0,7826500.0
2009-02-09,11350,11450,10600,10600,125631,82961.0,7826500.0
2009-02-10,10800,11200,10450,10900,174086,85309.0,7826500.0
2009-02-11,10650,11550,10500,11400,191741,89222.0,7826500.0
2009-02-12,11550,12900,11350,12250,634212,95875.0,7826500.0
2009-02-13,12450,12750,11850,12400,301411,97049.0,7826500.0
2009-02-16,12250,12600,12050,12550,214411,98223.0,7826500.0
2009-02-17,12650,12700,11000,11400,290190,89222.0,7826500.0
2009-02-18,11100,11650,10900,11450,240571,89613.0,7826500.0
2009-02-19,11450,12400,11450,11700,395414,91570.0,7826500.0
2009-02-20,11700,12400,10150,10250,497794,80222.0,7826500.0
2009-02-23,10250,10450,9850,10150,202440,79439.0,7826500.0
2009-02-24,9720,10000,9550,9650,132161,75526.0,7826500.0
2009-02-25,10000,10100,9510,9510,125321,74430.0,7826500.0
2009-02-26,9750,9890,8700,9000,142601,70438.0,7826500.0
2009-02-27,9070,9250,8850,9010,75525,70517.0,7826500.0
2009-03-02,8800,9110,8750,8970,59704,70204.0,7826500.0
2009-03-03,8420,8880,8360,8800,40761,68873.0,7826500.0
2009-03-04,8900,9300,8800,9150,48530,71612.0,7826500.0
2009-03-05,9230,9430,9050,9050,55489,70830.0,7826500.0
2009-03-06,8710,8940,8710,8920,33453,69812.0,7826500.0
2009-03-09,9130,9300,8900,9000,58431,70438.0,7826500.0
2009-03-10,9070,9410,9000,9340,83179,73100.0,7826500.0
2009-03-11,9700,9700,9410,9500,58460,74352.0,7826500.0
2009-03-12,9580,9580,9400,9420,44279,73726.0,7826500.0
2009-03-13,9570,9940,9560,9750,69742,76308.0,7826500.0
2009-03-16,9810,10200,9720,9930,92764,77717.0,7826500.0
2009-03-17,10100,10150,9870,10000,92040,78265.0,7826500.0
2009-03-18,10200,10250,10000,10000,77198,78265.0,7826500.0
2009-03-19,10100,10600,10100,10300,151145,80613.0,7826500.0
2009-03-20,10600,10800,10300,10400,79769,81396.0,7826500.0
2009-03-23,10600,10600,10300,10550,80474,82570.0,7826500.0
2009-03-24,10850,10850,10300,10300,69309,80613.0,7826500.0
2009-03-25,10300,10850,10150,10800,90699,84526.0,7826500.0
2009-03-26,10900,11200,10700,10900,128370,85309.0,7826500.0
2009-03-27,11450,12300,11300,11300,393869,88439.0,7826500.0
2009-03-30,11500,11650,10350,10350,138776,81004.0,7826500.0
2009-03-31,10400,11050,10400,10600,121339,82961.0,7826500.0
2009-04-01,10750,10900,10450,10650,115668,83352.0,7826500.0
2009-04-02,10850,11650,10850,11250,227634,88048.0,7826500.0
2009-04-03,11700,11700,11050,11450,145593,89613.0,7826500.0
2009-04-06,11600,12150,11450,11500,193857,90005.0,7826500.0
2009-04-07,11600,13200,11250,13200,507396,103310.0,7826500.0
2009-04-08,13450,14100,13100,13450,600439,105266.0,7826500.0
2009-04-09,13800,14500,13550,13900,317501,108788.0,7826500.0
2009-04-10,14150,14800,13450,14450,330221,113093.0,7826500.0
2009-04-13,14350,14800,14000,14350,217412,112310.0,7826500.0
2009-04-14,14100,14350,13650,13800,201125,108006.0,7826500.0
2009-04-15,14000,14750,13200,14000,422759,109571.0,7826500.0
2009-04-16,14300,15650,14000,14450,819697,113093.0,7826500.0
2009-04-17,15000,15350,13650,14300,395094,111919.0,7826500.0
2009-04-20,14350,14450,13550,13800,155156,108006.0,7826500.0
2009-04-21,13400,13950,13250,13900,135426,108788.0,7826500.0
2009-04-22,14100,14450,13700,14450,228858,113093.0,7826500.0
2009-04-23,14600,15300,14300,14900,476881,116615.0,7826500.0
2009-04-24,15500,16100,14950,15200,547154,118963.0,7826500.0
2009-04-27,15500,15500,14450,14450,202465,113093.0,7826500.0
2009-04-28,14600,15050,12800,13350,290258,104484.0,7826500.0
2009-04-29,13350,13900,12850,13700,119891,107223.0,7826500.0
2009-04-30,13800,14250,13600,14000,127880,109571.0,7826500.0
2009-05-04,14350,14850,14200,14600,146720,114267.0,7826500.0
2009-05-06,15000,16000,14500,16000,433288,125224.0,7826500.0
2009-05-07,16700,17000,15850,16000,384261,125224.0,7826500.0
2009-05-08,16200,16550,15750,16300,193999,127572.0,7826500.0
2009-05-11,16000,16400,15550,16250,219120,127181.0,7826500.0
2009-05-12,15900,16500,15250,15400,265547,120528.0,7826500.0
2009-05-13,15550,15750,14900,14900,191254,116615.0,7826500.0
2009-05-14,15600,17000,15600,16250,837694,127181.0,7826500.0
2009-05-15,16600,16750,15650,15750,263757,123267.0,7826500.0
2009-05-18,15800,16050,15300,15700,129045,122876.0,7826500.0
2009-05-19,15950,16150,15650,15750,130259,123267.0,7826500.0
2009-05-20,15900,15900,15300,15800,122708,123659.0,7826500.0
2009-05-21,15700,15900,15150,15400,108057,120528.0,7826500.0
2009-05-22,15100,15150,14650,14700,150523,115050.0,7826500.0
2009-05-25,14550,14800,12950,13800,195164,108006.0,7826500.0
2009-05-26,13800,14400,13600,13750,114526,107614.0,7826500.0
2009-05-27,14000,14450,13650,13950,145863,109180.0,7826500.0
2009-05-28,13750,14000,12900,13350,103889,104484.0,7826500.0
2009-05-29,13550,14150,13400,13800,74358,108006.0,7826500.0
2009-06-01,14000,14200,13550,13950,88691,109180.0,7826500.0
2009-06-02,14350,14700,14200,14200,111403,111136.0,7826500.0
2009-06-03,14500,14500,13900,14000,57777,109571.0,7826500.0
2009-06-04,14150,14150,13350,13450,55891,105266.0,7826500.0
2009-06-05,13600,13650,13150,13300,54729,104092.0,7826500.0
2009-06-08,13200,13550,13150,13400,52024,105242.0,7853850.0
2009-06-09,13450,13600,12850,12950,54104,101707.0,7853850.0
2009-06-10,12950,13150,12850,13050,30929,102493.0,7853850.0
2009-06-11,12950,13250,12950,13050,31668,102493.0,7853850.0
