마크로젠(038290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-10-13,8533,8666,8400,8467,52686,63429.0,4994405.0
2006-10-16,8533,8733,8466,8500,32202,63679.0,4994405.0
2006-10-17,8599,8599,8199,8333,40937,62430.0,4994405.0
2006-10-18,8333,8433,8166,8333,44939,62430.0,4994405.0
2006-10-19,8366,8633,8333,8400,65577,62930.0,4994405.0
2006-10-20,8433,8566,8333,8400,50300,62930.0,4994405.0
2006-10-23,8566,8766,8499,8633,79369,64678.0,4994405.0
2006-10-24,8733,8800,8500,8500,49257,63679.0,4994405.0
2006-10-25,8533,8833,8433,8833,77839,66176.0,4994405.0
2006-10-26,8733,8833,8599,8633,47717,64678.0,4994405.0
2006-10-27,8633,8766,8466,8500,36087,63679.0,4994405.0
2006-10-30,8400,8533,8333,8367,27794,62680.0,4994405.0
2006-10-31,8399,8599,8399,8533,29479,63928.0,4994405.0
2006-11-01,8633,8966,8633,8700,69282,65177.0,4994405.0
2006-11-02,8833,8833,8566,8733,26394,65427.0,4994405.0
2006-11-03,8800,8800,8466,8600,53574,64428.0,4994405.0
2006-11-06,8666,8733,8566,8700,30261,65177.0,4994405.0
2006-11-07,8766,8766,8566,8667,44725,64927.0,4994405.0
2006-11-08,8733,8766,8533,8533,42417,63928.0,4994405.0
2006-11-09,8800,8900,8600,8667,95831,64927.0,4994405.0
2006-11-10,8633,8766,8600,8600,21509,64428.0,4994405.0
2006-11-13,8733,8733,8600,8667,24464,64927.0,4994405.0
2006-11-14,8699,8866,8666,8833,51647,66176.0,4994405.0
2006-11-15,8933,9499,8833,9133,343511,68423.0,4994405.0
2006-11-16,9200,9233,8966,9067,76416,67924.0,4994405.0
2006-11-17,9166,9333,8999,9133,95879,68423.0,4994405.0
2006-11-20,9133,9133,8800,8800,58941,65926.0,4994405.0
2006-11-21,8866,9000,8733,8867,47810,66426.0,4994405.0
2006-11-22,8933,9066,8800,8967,56250,67175.0,4994405.0
2006-11-23,8966,9299,8966,9133,96674,68423.0,4994405.0
2006-11-24,9133,9199,8899,8933,49321,66925.0,4994405.0
2006-11-27,8933,9166,8933,9000,79025,67424.0,4994405.0
2006-11-28,8766,8800,8666,8700,60428,65177.0,4994405.0
2006-11-29,8700,8766,8633,8667,44077,64927.0,4994405.0
2006-11-30,8766,8866,8700,8767,48619,65676.0,4994405.0
2006-12-01,8800,8866,8600,8667,48209,64927.0,4994405.0
2006-12-04,8666,8666,8499,8533,43969,63928.0,4994405.0
2006-12-05,8599,8633,8466,8633,38388,64678.0,4994405.0
2006-12-06,8666,8733,8400,8500,27914,63679.0,4994405.0
2006-12-07,8533,8799,8466,8533,52979,63928.0,4994405.0
2006-12-08,8533,8533,8266,8333,42339,62430.0,4994405.0
2006-12-11,8333,8466,8333,8467,31087,63429.0,4994405.0
2006-12-12,8433,8433,8200,8200,36891,61431.0,4994405.0
2006-12-13,8166,8366,8166,8267,18880,61931.0,4994405.0
2006-12-14,8300,8633,8300,8400,49866,62930.0,4994405.0
2006-12-15,8366,8533,8366,8467,32444,63429.0,4994405.0
2006-12-18,8900,9333,8700,8700,234713,65177.0,4994405.0
2006-12-19,8733,8933,8533,8600,49839,64428.0,4994405.0
2006-12-20,8666,8733,8499,8533,44738,63928.0,4994405.0
2006-12-21,8500,8800,8466,8500,27694,63679.0,4994405.0
2006-12-22,8599,8599,8466,8533,36928,63928.0,4994405.0
2006-12-26,8433,8566,8199,8233,39739,61681.0,4994405.0
2006-12-27,8199,8333,8199,8233,31037,61681.0,4994405.0
2006-12-28,8266,8433,8266,8367,25916,62680.0,4994405.0
2007-01-02,8933,9600,8800,8967,1088764,67175.0,4994405.0
2007-01-03,8899,8933,8633,8733,177604,65427.0,4994405.0
2007-01-04,8733,8833,8533,8667,102971,64927.0,4994405.0
2007-01-05,8666,8866,8466,8800,145671,65926.0,4994405.0
2007-01-08,8833,9500,8766,9300,449474,69672.0,4994405.0
2007-01-09,9333,9533,9133,9333,186451,69922.0,4994405.0
2007-01-10,9600,10733,9566,10733,1645271,80410.0,4994405.0
2007-01-11,10533,10533,9866,10367,807537,77663.0,4994405.0
2007-01-12,10333,10500,10000,10367,529485,77663.0,4994405.0
2007-01-15,10533,10566,9500,9500,412788,71170.0,4994405.0
2007-01-16,9499,9966,9433,9700,349303,72669.0,4994405.0
2007-01-17,9633,9633,9233,9333,180847,69922.0,4994405.0
2007-01-18,9466,10100,9466,9667,432858,72419.0,4994405.0
2007-01-19,9366,9600,9100,9167,145899,68673.0,4994405.0
2007-01-22,9200,9300,8800,8800,126010,65926.0,4994405.0
2007-01-23,8799,9033,8799,8833,111248,66176.0,4994405.0
2007-01-24,9166,9266,8900,8900,101592,66675.0,4994405.0
2007-01-25,8933,9000,8800,8800,75938,65926.0,4994405.0
2007-01-26,8666,8799,8566,8733,88187,65427.0,4994405.0
2007-01-29,8700,8866,8700,8867,66302,66426.0,4994405.0
2007-01-30,8866,8866,8700,8767,48036,65676.0,4994405.0
2007-01-31,8833,8833,8500,8500,89446,63679.0,4994405.0
2007-02-01,8500,8600,8433,8600,66724,64428.0,4994405.0
2007-02-02,8599,8766,8499,8733,69117,65427.0,4994405.0
2007-02-05,8733,8899,8533,8533,127244,63928.0,4994405.0
2007-02-06,8633,8900,8466,8767,87133,65676.0,4994405.0
2007-02-07,8799,8799,8566,8733,75608,65427.0,4994405.0
2007-02-08,8733,8766,8600,8600,50756,64428.0,4994405.0
2007-02-09,8666,8700,8566,8600,48345,64428.0,4994405.0
2007-02-12,8600,8733,8600,8600,60526,64428.0,4994405.0
2007-02-13,8599,8699,8499,8533,48948,63928.0,4994405.0
2007-02-14,8566,9200,8566,8900,278849,66675.0,4994405.0
2007-02-15,8900,8900,8633,8667,79766,64927.0,4994405.0
2007-02-16,8766,8766,8566,8600,63102,64428.0,4994405.0
2007-02-20,8599,8733,8566,8633,67080,64678.0,4994405.0
2007-02-21,8666,8833,8566,8767,112362,65676.0,4994405.0
2007-02-22,8833,8833,8633,8667,81908,64927.0,4994405.0
2007-02-23,8699,8766,8633,8733,81487,65427.0,4994405.0
2007-02-26,8800,8800,8666,8667,63493,64927.0,4994405.0
2007-02-27,8666,8833,8633,8700,84280,65177.0,4994405.0
2007-02-28,8400,8500,8233,8400,82199,62930.0,4994405.0
2007-03-02,8466,9166,8333,8800,243752,65926.0,4994405.0
2007-03-05,8800,8866,8400,8467,78166,63429.0,4994405.0
2007-03-06,8499,8666,8466,8533,70776,63928.0,4994405.0
2007-03-07,8600,8800,8533,8567,60086,64178.0,4994405.0
2007-03-08,8666,8700,8533,8567,51034,64178.0,4994405.0
2007-03-09,8600,8733,8600,8667,55835,64927.0,4994405.0
2007-03-12,8666,8799,8666,8733,55725,65427.0,4994405.0
2007-03-13,8733,8933,8633,8633,106085,64678.0,4994405.0
2007-03-14,8533,8633,8399,8533,60596,63928.0,4994405.0
2007-03-15,8633,8699,8566,8633,51541,64678.0,4994405.0
2007-03-16,8666,8900,8633,8700,88568,65177.0,4994405.0
2007-03-19,8833,9133,8799,8933,156037,66925.0,4994405.0
2007-03-20,9066,9233,8899,9033,85043,67674.0,4994405.0
2007-03-21,9100,9200,8866,8967,51957,67175.0,4994405.0
2007-03-22,9000,9100,8766,9100,81485,68174.0,4994405.0
2007-03-23,9200,9400,9066,9100,188324,68174.0,4994405.0
2007-03-26,9200,9200,8800,8800,71355,65926.0,4994405.0
2007-03-27,8900,8933,8733,8767,66031,65676.0,4994405.0
2007-03-28,8733,8833,8566,8600,70786,64428.0,4994405.0
2007-03-29,8600,8700,8533,8700,51646,65177.0,4994405.0
2007-03-30,8666,8733,8600,8667,41916,64927.0,4994405.0
2007-04-02,8666,8766,8633,8633,53413,64678.0,4994405.0
2007-04-03,8666,8666,8433,8533,99295,63928.0,4994405.0
2007-04-04,8566,8666,8500,8667,64695,64927.0,4994405.0
2007-04-05,8666,8700,8566,8567,39465,64178.0,4994405.0
2007-04-06,8633,8766,8600,8600,51075,64428.0,4994405.0
2007-04-09,8666,8700,8566,8600,54288,64428.0,4994405.0
2007-04-10,8599,8899,8499,8733,136565,65427.0,4994405.0
2007-04-11,8733,8800,8533,8567,74543,64178.0,4994405.0
2007-04-12,8633,9399,8633,9033,455671,67674.0,4994405.0
2007-04-13,8933,8966,8700,8700,110323,65177.0,4994405.0
2007-04-16,8800,8833,8700,8767,94719,65676.0,4994405.0
2007-04-17,8800,9100,8700,8900,146112,66675.0,4994405.0
2007-04-18,8966,9133,8866,8867,99062,66426.0,4994405.0
2007-04-19,8866,8933,8699,8733,71014,65427.0,4994405.0
2007-04-20,8866,8866,8666,8700,58947,65177.0,4994405.0
2007-04-23,8733,8833,8666,8733,63300,65427.0,4994405.0
2007-04-24,8733,8799,8599,8633,65313,64678.0,4994405.0
2007-04-25,8666,8699,8499,8533,79653,63928.0,4994405.0
2007-04-26,8633,8633,8499,8533,39492,63928.0,4994405.0
2007-04-27,8566,8633,8466,8533,31994,63928.0,4994405.0
2007-04-30,8566,8766,8533,8567,49065,64178.0,4994405.0
2007-05-02,8733,8733,8566,8600,82105,64428.0,4994405.0
2007-05-03,8633,8666,8566,8633,33918,64678.0,4994405.0
2007-05-04,8633,8800,8633,8767,69491,65676.0,4994405.0
2007-05-07,8833,8833,8733,8800,45820,65926.0,4994405.0
2007-05-08,8799,9033,8699,8833,100965,66176.0,4994405.0
2007-05-09,8833,8933,8799,8833,54465,66176.0,4994405.0
2007-05-10,8866,8900,8666,8867,65265,66426.0,4994405.0
2007-05-11,8833,9299,8799,8933,226875,66925.0,4994405.0
2007-05-14,9033,9400,8966,9400,174181,70421.0,4994405.0
2007-05-15,9333,9499,9133,9133,151803,68423.0,4994405.0
2007-05-16,9199,9233,8966,9133,61204,68423.0,4994405.0
2007-05-17,9133,9200,8966,9000,48888,67424.0,4994405.0
2007-05-18,8966,9100,8733,8867,56730,66426.0,4994405.0
2007-05-21,8866,9099,8799,9033,55617,67674.0,4994405.0
2007-05-22,9033,9100,8800,8800,59536,65926.0,4994405.0
2007-05-23,8799,9466,8766,9133,191166,68423.0,4994405.0
2007-05-25,9133,9966,9066,9533,458712,71420.0,4994405.0
2007-05-28,9600,9766,9400,9733,100935,72918.0,4994405.0
2007-05-29,9800,10300,9466,9600,370282,71919.0,4994405.0
2007-05-30,9733,9733,9333,9367,101393,70171.0,4994405.0
2007-05-31,9433,10333,9366,10000,281440,74916.0,4994405.0
2007-06-01,10133,10133,9533,9667,103672,72419.0,4994405.0
2007-06-04,9800,9833,9400,9467,102943,70921.0,4994405.0
2007-06-05,9466,9633,9266,9467,81591,70921.0,4994405.0
2007-06-07,9466,9666,9400,9600,49715,71919.0,4994405.0
2007-06-08,9833,10366,9766,9833,259314,73667.0,4994405.0
2007-06-11,10033,10099,9766,9833,83642,73667.0,4994405.0
2007-06-12,9833,9933,9566,9700,70258,72669.0,4994405.0
2007-06-13,9533,9833,9533,9733,60316,72918.0,4994405.0
2007-06-14,9833,10000,9566,9667,78164,72419.0,4994405.0
2007-06-15,9766,10066,9566,10000,99393,74916.0,4994405.0
2007-06-18,10200,10866,9966,10433,246059,78162.0,4994405.0
2007-06-19,10499,10533,10133,10300,103035,77164.0,4994405.0
2007-06-20,10366,10366,9866,9933,105461,74417.0,4994405.0
2007-06-21,9866,10266,9766,10267,79159,76914.0,4994405.0
2007-06-22,10400,10633,10133,10367,134377,77663.0,4994405.0
2007-06-25,10366,10800,10200,10200,124358,76414.0,4994405.0
2007-06-26,10166,10233,9400,9600,142752,71919.0,4994405.0
2007-06-27,9533,9700,9133,9167,118029,68673.0,4994405.0
2007-06-28,9266,9366,9199,9333,43400,69922.0,4994405.0
2007-06-29,9600,9600,9166,9200,49957,68923.0,4994405.0
2007-07-02,9400,9433,9133,9367,51685,70171.0,4994405.0
2007-07-03,9466,9600,9300,9467,76805,70921.0,4994405.0
2007-07-04,9466,9666,9333,9367,103524,70171.0,4994405.0
2007-07-05,9499,9499,9133,9133,95102,68423.0,4994405.0
2007-07-06,9133,9200,9000,9200,77790,68923.0,4994405.0
2007-07-09,9166,9300,9033,9067,52286,67924.0,4994405.0
2007-07-10,9100,9300,9000,9200,69971,68923.0,4994405.0
2007-07-11,9199,9233,9066,9133,59211,68423.0,4994405.0
2007-07-12,9133,9233,9066,9167,40432,68673.0,4994405.0
2007-07-13,9266,9266,9066,9167,51689,68673.0,4994405.0
2007-07-16,9066,9233,9066,9200,53424,68923.0,4994405.0
2007-07-18,9200,9433,9166,9267,69352,69422.0,4994405.0
2007-07-19,9266,9333,9100,9100,48119,68174.0,4994405.0
2007-07-20,9166,9266,9100,9267,48530,69422.0,4994405.0
2007-07-23,9233,9400,9133,9400,73360,70421.0,4994405.0
2007-07-24,9466,9466,9066,9167,74357,68673.0,4994405.0
2007-07-25,9133,9200,9000,9167,45176,68673.0,4994405.0
2007-07-26,9233,9300,9133,9300,49639,69672.0,4994405.0
2007-07-27,9166,10266,9166,9333,346181,69922.0,4994405.0
2007-07-30,9233,9666,9233,9533,99837,71420.0,4994405.0
2007-07-31,9633,9699,9333,9633,72513,72169.0,4994405.0
2007-08-01,9566,9800,9333,9367,89826,70171.0,4994405.0
2007-08-02,9566,9566,9033,9267,65278,69422.0,4994405.0
2007-08-03,9399,9566,9233,9233,59187,69173.0,4994405.0
2007-08-06,9199,9499,9099,9233,106731,69173.0,4994405.0
2007-08-07,9366,9366,9166,9200,66909,68923.0,4994405.0
2007-08-08,9233,9300,9000,9067,74471,67924.0,4994405.0
2007-08-09,9166,9466,9133,9167,58835,68673.0,4994405.0
2007-08-10,9033,9033,8666,8767,81419,65676.0,4994405.0
2007-08-13,8766,8799,8533,8733,35048,65427.0,4994405.0
2007-08-14,8733,8800,8466,8500,42441,63679.0,4994405.0
2007-08-16,8133,8166,7266,7400,80905,55438.0,4994405.0
2007-08-17,7400,7566,7200,7400,58250,55438.0,4994405.0
2007-08-20,7766,7866,7533,7867,37170,58934.0,4994405.0
2007-08-21,7933,7933,7666,7733,31517,57935.0,4994405.0
2007-08-22,7900,8033,7800,7967,38384,59683.0,4994405.0
2007-08-23,8066,8133,7966,7967,33986,59683.0,4994405.0
2007-08-24,8066,8100,7933,8000,26244,59933.0,4994405.0
2007-08-27,8033,8400,8000,8167,51909,61181.0,4994405.0
2007-08-28,8033,8166,7966,8167,35283,61181.0,4994405.0
2007-08-29,8000,8400,7933,8267,66704,61931.0,4994405.0
2007-08-30,8366,8433,8133,8200,55330,61431.0,4994405.0
2007-08-31,8200,8333,8066,8133,20390,60932.0,4994405.0
2007-09-03,8300,8333,8066,8100,50241,60682.0,4994405.0
2007-09-04,8166,8200,7933,7933,33995,59433.0,4994405.0
2007-09-05,7966,8066,7766,7900,43889,59184.0,4994405.0
2007-09-06,7900,8000,7833,7933,21636,59433.0,4994405.0
2007-09-07,8000,8000,7866,7900,15943,59184.0,4994405.0
2007-09-10,7866,8500,7700,8067,143589,60432.0,4994405.0
2007-09-11,8066,8133,7833,7900,49902,59184.0,4994405.0
2007-09-12,7966,8066,7866,7900,29660,59184.0,4994405.0
2007-09-13,7966,8066,7866,7900,24462,59184.0,4994405.0
2007-09-14,8000,8133,7900,8000,34396,59933.0,4994405.0
2007-09-17,8066,8066,7866,7900,27819,59184.0,4994405.0
2007-09-18,7900,8000,7800,7867,22878,58934.0,4994405.0
2007-09-19,7966,8133,7866,7967,25361,59683.0,4994405.0
2007-09-20,7966,8033,7566,7833,29848,58684.0,4994405.0
2007-09-21,7866,7900,7733,7767,14617,58185.0,4994405.0
2007-09-27,7933,7966,7700,7733,36577,57935.0,4994405.0
2007-09-28,7733,7766,7533,7600,39485,56936.0,4994405.0
2007-10-01,7600,7900,7366,7733,59629,57935.0,4994405.0
2007-10-02,7833,7966,7600,7767,37835,58185.0,4994405.0
2007-10-04,7800,7866,7600,7700,27521,57685.0,4994405.0
2007-10-05,7766,7766,7600,7600,16277,56936.0,4994405.0
2007-10-08,7633,8000,7566,7767,69163,58185.0,4994405.0
2007-10-09,7833,7933,7666,7733,42817,57935.0,4994405.0
2007-10-10,7833,8033,7733,7867,79118,58934.0,4994405.0
2007-10-11,7866,7966,7400,7567,74071,56686.0,4994405.0
2007-10-12,7533,7566,7333,7367,38766,55188.0,4994405.0
2007-10-15,7433,7500,7266,7300,22904,54689.0,4994405.0
2007-10-16,7333,7333,6966,7033,42926,52691.0,4994405.0
2007-10-17,7033,7033,6653,6767,56023,50693.0,4994405.0
2007-10-18,6800,6900,6733,6833,26359,51193.0,4994405.0
2007-10-19,6866,7333,6700,7100,45365,53190.0,4994405.0
2007-10-22,6766,7166,6666,7100,27668,53190.0,4994405.0
2007-10-23,7133,7233,6966,7033,15849,52691.0,4994405.0
2007-10-24,7033,7233,6900,7000,31139,52441.0,4994405.0
2007-10-25,7133,7133,6800,6900,25647,51692.0,4994405.0
2007-10-26,6900,6966,6666,6767,38402,50693.0,4994405.0
2007-10-29,6833,6966,6766,6867,37687,51442.0,4994405.0
2007-10-30,6966,7066,6800,6933,30477,51942.0,4994405.0
2007-10-31,7000,7000,6800,6800,19894,50943.0,4994405.0
2007-11-01,6800,6866,6733,6833,22777,51193.0,4994405.0
2007-11-02,6800,6800,6653,6667,23964,49944.0,4994405.0
2007-11-05,6640,6766,6513,6600,32369,49445.0,4994405.0
2007-11-06,6513,6600,6453,6533,40719,48945.0,4994405.0
2007-11-07,6700,7033,6520,6633,95555,49694.0,4994405.0
2007-11-08,6620,6733,6506,6600,25690,49445.0,4994405.0
2007-11-09,6700,6733,6580,6607,17321,49495.0,4994405.0
2007-11-12,6486,6766,6486,6627,44237,49644.0,4994405.0
2007-11-13,6633,6700,6466,6600,24072,49445.0,4994405.0
2007-11-14,6633,6766,6613,6767,24489,50693.0,4994405.0
2007-11-15,6766,6966,6733,6900,42597,51692.0,4994405.0
2007-11-16,6966,7300,6933,7133,88573,53440.0,4994405.0
2007-11-19,7266,7266,6933,7000,37189,52441.0,4994405.0
2007-11-20,6966,6966,6700,6800,16429,50943.0,4994405.0
2007-11-21,6866,6900,6633,6800,28956,50943.0,4994405.0
2007-11-22,6666,6733,6566,6620,16338,49594.0,4994405.0
2007-11-23,6766,6766,6446,6533,30234,48945.0,4994405.0
2007-11-26,6646,6646,6500,6587,12650,49345.0,4994405.0
2007-11-27,6466,6573,6433,6553,19172,49095.0,4994405.0
2007-11-28,6566,6766,6473,6533,17537,48945.0,4994405.0
2007-11-29,6540,7133,6540,6900,85340,51692.0,4994405.0
2007-11-30,6933,7100,6666,6933,53131,51942.0,4994405.0
2007-12-03,6866,7066,6833,6967,24349,52192.0,4994405.0
2007-12-04,6833,7100,6833,6900,19508,51692.0,4994405.0
2007-12-05,6833,7000,6833,6833,17139,51193.0,4994405.0
2007-12-06,6933,7066,6833,6867,28129,51442.0,4994405.0
2007-12-07,6966,7866,6800,7600,232064,56936.0,4994405.0
2007-12-10,7633,8366,7333,7567,312175,56686.0,4994405.0
2007-12-11,7500,7533,6900,7100,127343,53190.0,4994405.0
2007-12-12,7000,7333,6900,7100,79267,53190.0,4994405.0
2007-12-13,7266,7500,7133,7267,38287,54439.0,4994405.0
2007-12-14,7233,7933,7166,7467,201439,55937.0,4994405.0
2007-12-17,7466,8133,7333,8067,230120,60432.0,4994405.0
2007-12-18,8000,8766,7866,8600,522681,64428.0,4994405.0
2007-12-20,8466,9133,7666,8000,462414,59933.0,4994405.0
2007-12-21,8100,8799,7666,8733,381064,65427.0,4994405.0
2007-12-24,8733,8733,8166,8300,117698,62180.0,4994405.0
2007-12-26,8300,8700,8000,8200,181165,61431.0,4994405.0
2007-12-27,8400,8433,7866,7967,60859,59683.0,4994405.0
2007-12-28,7866,8266,7866,8000,76357,59933.0,4994405.0
2008-01-02,7900,8333,7900,8100,68824,60682.0,4994405.0
2008-01-03,8200,8200,7533,7733,76551,57935.0,4994405.0
2008-01-04,7900,8166,7633,7800,67903,58435.0,4994405.0
2008-01-07,7666,8033,7666,7900,38241,59184.0,4994405.0
2008-01-08,8033,8033,7666,7867,32562,58934.0,4994405.0
2008-01-09,7833,7833,7533,7533,38745,56437.0,4994405.0
2008-01-10,7533,7633,7433,7467,24991,55937.0,4994405.0
2008-01-11,7633,7666,7400,7400,33211,55438.0,4994405.0
2008-01-14,7333,7566,7066,7133,34524,53440.0,4994405.0
2008-01-15,7166,7266,6200,6867,36427,51442.0,4994405.0
2008-01-16,6733,6900,6506,6653,25087,49844.0,4994405.0
2008-01-17,6666,6900,6660,6700,37929,50194.0,4994405.0
2008-01-18,6666,6933,6633,6833,13780,51193.0,4994405.0
2008-01-21,6866,7300,6800,6800,75355,50943.0,4994405.0
2008-01-22,6766,6766,6300,6313,61534,47297.0,4994405.0
2008-01-23,6366,6733,6266,6387,52294,47846.0,4994405.0
2008-01-24,6586,6626,6453,6593,25445,49395.0,4994405.0
2008-01-25,6606,6800,6533,6607,48076,49495.0,4994405.0
2008-01-28,6606,6606,6420,6467,22035,48446.0,4994405.0
2008-01-29,6600,6600,6333,6500,33590,48695.0,4994405.0
2008-01-30,6533,6533,6360,6360,23177,47647.0,4994405.0
2008-01-31,6413,6413,6293,6333,14920,47447.0,4994405.0
2008-02-01,6346,6566,6320,6433,23138,48196.0,4994405.0
2008-02-04,6540,6586,6433,6480,17118,48546.0,4994405.0
2008-02-05,6466,6566,6346,6567,15292,49195.0,4994405.0
2008-02-11,6466,6500,6346,6353,13869,47597.0,4994405.0
2008-02-12,6400,7000,6393,6667,53155,49944.0,4994405.0
2008-02-13,6700,6700,6626,6640,16266,49744.0,4994405.0
2008-02-14,6733,7200,6646,6933,89298,51942.0,4994405.0
2008-02-15,6866,6966,6766,6767,24594,50693.0,4994405.0
2008-02-18,6933,7133,6733,6967,26820,52192.0,4994405.0
2008-02-19,6933,7000,6800,6900,17444,51692.0,4994405.0
2008-02-20,6866,7000,6766,6933,18455,51942.0,4994405.0
2008-02-21,6866,7400,6866,7233,46033,54189.0,4994405.0
2008-02-22,7300,7400,7066,7233,38020,54189.0,4994405.0
2008-02-25,7333,7733,7133,7233,99517,54189.0,4994405.0
2008-02-26,7300,7466,7166,7400,36910,55438.0,4994405.0
2008-02-27,7366,7466,7100,7100,26920,53190.0,4994405.0
2008-02-28,7133,7300,7000,7300,10671,54689.0,4994405.0
2008-02-29,7266,7733,7266,7467,98481,55937.0,4994405.0
2008-03-03,7333,7466,7200,7400,18097,55438.0,4994405.0
2008-03-04,7466,7566,7266,7400,16784,55438.0,4994405.0
2008-03-05,7366,7533,7366,7400,21795,55438.0,4994405.0
2008-03-06,7666,7666,7400,7467,18146,55937.0,4994405.0
2008-03-07,7466,7466,7100,7300,18432,54689.0,4994405.0
2008-03-10,6933,7066,6700,6700,58670,50194.0,4994405.0
2008-03-11,6666,6900,6653,6867,7342,51442.0,4994405.0
2008-03-12,6933,6966,6666,6800,15065,50943.0,4994405.0
2008-03-13,6800,6800,6666,6767,10365,50693.0,4994405.0
2008-03-14,6866,6933,6700,6767,7141,50693.0,4994405.0
2008-03-17,6900,6900,6513,6667,21776,49944.0,4994405.0
2008-03-18,6666,7066,6600,6867,25814,51442.0,4994405.0
2008-03-19,6866,6900,6733,6800,21679,50943.0,4994405.0
2008-03-20,6800,6833,6666,6700,11985,50194.0,4994405.0
2008-03-21,6833,7000,6800,6967,22388,52192.0,4994405.0
2008-03-24,7000,7066,6833,6833,21451,51193.0,4994405.0
2008-03-25,6866,7100,6866,6933,20810,51942.0,4994405.0
2008-03-26,7000,7000,6766,6767,13652,50693.0,4994405.0
2008-03-27,6766,6900,6666,6800,21750,50943.0,4994405.0
2008-03-28,6800,6833,6633,6767,17970,50693.0,4994405.0
2008-03-31,6666,6833,6666,6800,20034,50943.0,4994405.0
2008-04-01,6833,7266,6766,7033,56352,52691.0,4994405.0
2008-04-02,7100,7133,6900,7033,16687,52691.0,4994405.0
