한글과컴퓨터(030520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-08-29,71967,72967,68469,69218,6569200,676115.0,48817001.0
2000-08-30,70218,72717,69469,70218,4127680,685879.0,48817001.0
2000-08-31,70218,70218,62971,65470,5007090,639503.0,48817001.0
2000-09-01,66720,68969,63971,65970,4036400,644384.0,48817001.0
2000-09-04,64971,67469,63471,63971,1729000,624858.0,48817001.0
2000-09-05,62971,64221,60473,62971,2523820,615094.0,48817001.0
2000-09-06,61472,63471,60722,61222,1864870,598008.0,48817001.0
2000-09-07,59973,62222,57474,58223,3478490,568718.0,48817001.0
2000-09-08,58473,59473,56974,58973,1765070,576041.0,48817001.0
2000-09-14,57474,59473,55475,59473,1262380,580922.0,48817001.0
2000-09-15,57974,60972,56724,56974,1650980,556514.0,48817001.0
2000-09-18,53476,53976,50227,50477,2232600,493052.0,48817001.0
2000-09-19,49977,51727,46979,48328,2118680,472060.0,48817001.0
2000-09-20,50477,51976,48778,49627,1997140,484753.0,48817001.0
2000-09-21,47978,48978,44230,44779,1746560,437400.0,48817001.0
2000-09-22,43780,43980,39432,39432,1771820,385166.0,48817001.0
2000-09-25,39532,43480,38483,41930,2954790,409575.0,48817001.0
2000-09-26,39982,43130,39982,41181,2843120,402252.0,48817001.0
2000-09-27,41981,46079,41531,46079,3147500,450093.0,48817001.0
2000-09-28,47978,49378,45579,47228,4772250,461321.0,48817001.0
2000-09-29,48478,49228,46429,47378,2968440,462785.0,48817001.0
2000-10-02,45479,51477,44980,48178,4230460,470596.0,48817001.0
2000-10-04,45979,48728,45779,46678,2075670,455951.0,48817001.0
2000-10-05,47279,50977,47279,47778,3872250,466691.0,48817001.0
2000-10-06,46979,49028,46579,47128,2180840,460344.0,48817001.0
2000-10-09,47778,48878,44080,45179,2522430,441306.0,48817001.0
2000-10-10,45679,47379,45030,46478,1902380,453998.0,48817001.0
2000-10-11,44680,45379,40981,41581,1614920,406157.0,48817001.0
2000-10-12,39982,41881,39382,40931,1193260,399811.0,48817001.0
2000-10-13,37533,38433,36234,37233,1185580,363687.0,48817001.0
2000-10-16,39532,41681,39532,41681,1191530,407134.0,48817001.0
2000-10-17,42381,43180,36683,38232,2353730,373450.0,48817001.0
2000-10-18,37283,38782,34934,37532,2433950,366616.0,48817001.0
2000-10-19,37533,38483,36334,36883,1638960,360269.0,48817001.0
2000-10-20,38982,39882,37033,37333,2082580,364663.0,48817001.0
2000-10-23,36384,36833,33185,33584,2324570,328050.0,48817001.0
2000-10-24,33585,35084,32535,33584,3076550,328050.0,48817001.0
2000-10-25,33485,33985,32635,32785,1401420,320240.0,48817001.0
2000-10-26,31036,31736,29986,30686,1793540,299736.0,48817001.0
2000-10-27,30936,31686,28487,28686,2167580,280210.0,48817001.0
2000-10-30,27488,27737,25289,25288,2387010,247014.0,48817001.0
2000-10-31,24289,28137,22340,27487,6927470,268494.0,48817001.0
2000-11-01,28037,28637,26088,26338,4476370,257266.0,48817001.0
2000-11-02,25988,29237,25588,28337,5721440,276792.0,48817001.0
2000-11-03,28937,30436,27787,28137,5070460,274840.0,48817001.0
2000-11-06,27488,28837,26988,27487,2534340,268494.0,48817001.0
2000-11-07,27488,28737,26888,26987,2731580,263612.0,48817001.0
2000-11-08,26988,27338,25538,25688,1667460,250919.0,48817001.0
2000-11-09,25039,27637,25039,26288,2613370,256777.0,48817001.0
2000-11-10,25488,26738,25388,25788,1893600,251896.0,48817001.0
2000-11-13,25039,25339,23539,23889,1506700,233345.0,48817001.0
2000-11-14,23639,24939,23639,24688,1598250,241156.0,48817001.0
2000-11-15,25638,27488,25239,25588,5170500,249943.0,48817001.0
2000-11-16,25938,25938,24339,24638,2155740,240668.0,48817001.0
2000-11-17,24339,24639,24039,24538,1119730,239691.0,48817001.0
2000-11-20,23789,25588,23789,24089,3026670,235298.0,48817001.0
2000-11-21,23489,23489,21540,22439,2707020,219188.0,48817001.0
2000-11-22,21990,23689,21340,21890,4783580,213818.0,48817001.0
2000-11-23,21490,21490,19291,19391,2678860,189410.0,48817001.0
2000-11-24,19041,19991,18542,19391,2612210,189410.0,48817001.0
2000-11-27,19741,20990,19691,20640,6445900,201614.0,48817001.0
2000-11-28,20341,20341,18642,18741,2563920,183064.0,48817001.0
2000-11-29,17542,17742,16493,16592,2698170,162072.0,48817001.0
2000-11-30,16942,18342,15143,17242,7938490,168419.0,48817001.0
2000-12-01,15993,18092,15693,17392,10020550,169883.0,48817001.0
2000-12-04,17942,18592,16543,16642,6264970,162561.0,48817001.0
2000-12-05,16892,18592,16293,18591,5207480,181599.0,48817001.0
2000-12-06,19491,19991,17192,17342,8408630,169395.0,48817001.0
2000-12-07,16742,17742,16543,16942,3009320,165490.0,48817001.0
2000-12-08,16892,18941,16742,18941,7412360,185016.0,48817001.0
2000-12-11,19441,20091,18392,19091,11816250,186481.0,48817001.0
2000-12-12,19241,19291,17742,17941,4075890,175253.0,48817001.0
2000-12-13,17992,18742,17742,18391,5284800,179647.0,48817001.0
2000-12-14,17492,18542,17492,18141,3361440,177206.0,48817001.0
2000-12-15,17742,17992,16992,17092,2593220,166954.0,48817001.0
2000-12-18,16393,18342,16393,17442,7814220,170371.0,48817001.0
2000-12-19,16992,17392,15643,15792,3824740,154262.0,48817001.0
2000-12-20,15293,16393,14393,14943,4932250,145963.0,48817001.0
2000-12-21,14393,14643,13244,13293,4584160,129853.0,48817001.0
2000-12-22,13294,13944,11745,11994,4904140,117161.0,48817001.0
2000-12-26,12494,13044,11795,12144,6810580,118625.0,48817001.0
2001-01-02,11795,13594,11795,13593,2287010,132782.0,48817001.0
2001-01-03,13694,15193,13494,15193,9579300,148404.0,48817001.0
2001-01-04,16992,16992,16992,16992,249160,165978.0,48817001.0
2001-01-05,18991,18991,18042,18991,7555780,185505.0,48817001.0
2001-01-08,18941,21240,18242,21240,11167810,207472.0,48817001.0
2001-01-09,22040,23789,21290,23789,9634290,232369.0,48817001.0
2001-01-10,24989,26638,21290,21490,19822670,209913.0,48817001.0
2001-01-11,23439,24039,22290,24039,13412140,234810.0,48817001.0
2001-01-12,26888,26888,26888,26887,3439740,262635.0,48817001.0
2001-01-15,30086,30086,30086,30086,418270,293878.0,48817001.0
2001-01-16,32985,33685,30736,33684,18908320,329027.0,48817001.0
2001-01-17,33685,37683,32585,37682,25347720,368080.0,48817001.0
2001-01-18,37483,39932,33185,33184,26450120,324145.0,48817001.0
2001-01-19,34035,36733,30136,32985,34790690,322192.0,48817001.0
2001-01-22,32985,36933,32635,36933,21057500,360758.0,48817001.0
2001-01-26,37583,40981,37183,38432,27593360,375403.0,48817001.0
2001-01-29,37983,39482,34734,35733,17365270,349042.0,48817001.0
2001-01-30,35984,37583,33735,34634,12989310,338302.0,48817001.0
2001-01-31,33985,38782,31236,38782,27536450,378820.0,48817001.0
2001-02-01,37783,42731,35484,36483,28489180,356364.0,48817001.0
2001-02-02,37733,38383,35284,36133,11724950,352947.0,48817001.0
2001-02-05,34234,35184,31836,32035,6814720,312917.0,48817001.0
2001-02-06,32485,35484,31586,35483,13034000,346601.0,48817001.0
2001-02-07,34734,36234,32535,32935,10366000,321704.0,48817001.0
2001-02-08,33885,35034,33335,34084,7883690,332932.0,48817001.0
2001-02-09,33985,34834,33485,33884,5205560,330979.0,48817001.0
2001-02-12,32535,35734,32535,34484,7910270,336837.0,48817001.0
2001-02-13,35984,36384,34085,34634,5481190,338302.0,48817001.0
2001-02-14,34234,35434,33985,34534,3875030,337325.0,48817001.0
2001-02-15,35534,38632,34884,38632,13325110,377355.0,48817001.0
2001-02-16,39982,42981,38133,39132,29150900,382237.0,48817001.0
2001-02-19,39132,40831,38383,39831,9985480,389071.0,48817001.0
2001-02-20,40482,40632,37333,38232,9340130,373450.0,48817001.0
2001-02-21,35734,36933,35534,35733,5018490,349042.0,48817001.0
2001-02-22,34984,35084,32335,32985,5771940,322192.0,48817001.0
2001-02-23,32485,34634,32485,34084,4733050,332932.0,48817001.0
2001-02-26,34784,35484,33685,34484,2723360,336837.0,48817001.0
2001-02-27,35784,36384,32735,32885,3962540,321216.0,48817001.0
2001-02-28,31586,35634,31136,33684,7386260,329027.0,48817001.0
2001-03-02,33585,34135,30036,30036,3767820,293390.0,48817001.0
2001-03-05,29487,33635,27587,33634,9321500,328538.0,48817001.0
2001-03-06,33635,34684,30486,31485,12082150,307547.0,48817001.0
2001-03-07,32985,33385,30786,31335,4522050,306083.0,48817001.0
2001-03-08,32035,34834,31636,33234,9369850,324633.0,48817001.0
2001-03-09,31786,32635,31336,31635,4144690,309012.0,48817001.0
2001-03-12,30036,30686,28987,29486,3432750,288020.0,48817001.0
2001-03-13,27488,30386,26788,28137,9261390,274840.0,48817001.0
2001-03-14,30236,30636,29487,29836,6277350,291437.0,48817001.0
2001-03-15,27587,31186,27587,29786,8157570,290949.0,48817001.0
2001-03-16,29737,30186,28287,28836,3201780,281674.0,48817001.0
2001-03-19,27837,29637,27737,28886,5386340,282162.0,48817001.0
2001-03-20,29587,30236,27987,28187,5670010,275328.0,48817001.0
2001-03-21,26738,28037,26488,26737,5186890,261171.0,48817001.0
2001-03-22,26488,26938,24789,25288,5138100,247014.0,48817001.0
2001-03-23,25538,25938,24639,24838,3543040,242620.0,48817001.0
2001-03-26,25089,25738,25089,25538,3250200,249455.0,48817001.0
2001-03-27,25388,25638,24789,24838,2476520,242620.0,48817001.0
2001-03-28,25488,25788,23639,23789,2653070,232369.0,48817001.0
2001-03-29,23040,23739,21040,22689,5975720,221629.0,48817001.0
2001-03-30,22490,22640,20741,22389,6676180,218700.0,48817001.0
2001-04-02,22390,24689,21790,23239,13091010,226999.0,48817001.0
2001-04-03,22090,22340,20990,21040,3904300,205520.0,48817001.0
2001-04-04,20141,20891,19691,19741,3609520,192827.0,48817001.0
2001-04-06,21940,21990,20990,21240,5667670,207472.0,48817001.0
2001-04-09,20541,20990,19741,19890,2400160,194292.0,48817001.0
2001-04-10,20491,20641,19391,19491,2460810,190386.0,48817001.0
2001-04-11,20791,20841,19791,20340,3766860,198685.0,48817001.0
2001-04-12,20141,21490,20141,20640,5866210,201614.0,48817001.0
2001-04-13,21340,21340,20191,20490,2376950,200150.0,48817001.0
2001-04-16,20291,20841,20041,20140,1641430,196733.0,48817001.0
2001-04-17,19841,20391,19791,20090,1924260,197034.0,49013433.0
2001-04-18,20641,22490,20591,22489,8640980,220560.0,49013433.0
2001-04-19,25189,25189,24589,25188,3495040,247028.0,49013433.0
2001-04-20,26038,27488,24939,26138,13606660,256340.0,49013433.0
2001-04-23,25738,29237,25738,29236,13656240,286729.0,49013433.0
2001-04-24,28237,30686,27687,29236,19768380,286729.0,49013433.0
2001-04-25,29237,29836,27188,27537,7624870,270064.0,49013433.0
2001-04-26,28487,28837,26988,26987,6010980,264673.0,49013433.0
2001-04-27,26238,27288,25289,25788,4231330,252909.0,49013433.0
2001-04-30,26088,28837,26088,28836,8208270,283617.0,49153742.0
2001-05-02,31186,32185,29786,30136,12622380,296397.0,49153742.0
2001-05-03,30136,30236,28037,28587,6720010,281159.0,49153742.0
2001-05-04,27687,31236,27488,31085,12055610,305736.0,49153742.0
2001-05-07,32085,33485,31636,32285,15235040,317533.0,49153742.0
2001-05-08,31486,32285,30586,30985,6202480,304753.0,49153742.0
2001-05-09,30736,32685,30086,30136,7993930,296397.0,49153742.0
2001-05-10,30236,31436,29786,31135,5742970,306228.0,49153742.0
2001-05-11,31136,31486,30136,30686,6085530,303527.0,49434360.0
2001-05-14,30486,31986,30386,31085,8978760,307482.0,49434360.0
2001-05-15,30986,31286,30086,30086,3731930,297595.0,49434360.0
2001-05-16,30086,30386,28487,28537,3823030,282270.0,49434360.0
2001-05-17,30386,30986,29886,30636,7173890,303033.0,49434360.0
2001-05-18,29936,30236,29237,29386,2908420,290674.0,49434360.0
2001-05-21,29986,30636,29387,29586,3411990,292651.0,49434360.0
2001-05-22,30986,31536,29687,29986,4557380,296606.0,49434360.0
2001-05-23,29986,30586,29037,29186,4115720,296071.0,50697141.0
2001-05-24,28487,29587,28287,29136,3310960,295564.0,50697141.0
2001-05-25,29137,29587,28787,28986,2916230,294043.0,50697141.0
2001-05-28,28737,28987,28337,28437,1830230,288467.0,50697141.0
2001-05-29,27587,29437,27587,29436,3428630,298606.0,50697141.0
2001-05-30,28437,28887,28387,28537,1984680,289481.0,50697141.0
2001-05-31,27637,27887,27088,27487,2014600,280841.0,51061944.0
2001-06-01,27488,27837,26538,26637,1977920,272160.0,51061944.0
2001-06-04,26138,26938,26138,26188,1407050,267565.0,51061944.0
2001-06-05,26288,27787,26088,26138,3395910,267054.0,51061944.0
2001-06-07,26038,26488,25289,25738,1681180,262969.0,51061944.0
2001-06-08,26738,28387,26138,27737,5168890,283394.0,51061944.0
2001-06-11,26988,26988,25988,26138,2205570,267054.0,51061944.0
2001-06-12,26038,27238,25838,26338,2265710,269096.0,51061944.0
2001-06-13,26488,26838,26188,26388,1720640,269607.0,51061944.0
2001-06-14,25988,26438,25888,26188,1220130,267565.0,51061944.0
2001-06-15,25638,26488,25588,26288,1433070,268586.0,51061944.0
2001-06-18,25988,26138,25638,25738,1022380,262969.0,51061944.0
2001-06-19,25388,26088,25339,25788,1273240,263480.0,51061944.0
2001-06-20,25738,25788,23839,24538,1666790,250714.0,51061944.0
2001-06-21,24989,25488,24689,24788,1714290,253267.0,51061944.0
2001-06-22,24639,24789,24039,24089,1145330,246119.0,51061944.0
2001-06-25,23489,23839,23239,23289,1188310,237949.0,51061944.0
2001-06-26,23289,23639,22340,22489,1172270,229779.0,51061944.0
2001-06-27,22140,23689,22040,22989,2937790,234885.0,51061944.0
2001-06-28,22990,23090,22190,22239,1125730,227226.0,51061944.0
2001-06-29,23489,23639,22690,22989,1498790,234885.0,51061944.0
2001-07-02,22990,23189,22640,22739,775640,232332.0,51061944.0
2001-07-03,22840,23739,22590,22989,2165640,234885.0,51061944.0
2001-07-04,22740,23140,22490,22839,840540,233353.0,51061944.0
2001-07-05,22840,23239,22490,22539,738180,230289.0,51061944.0
2001-07-06,21590,21990,21390,21540,908620,220077.0,51061944.0
2001-07-09,20491,20791,19241,19791,1368970,202205.0,51061944.0
2001-07-10,20241,20391,19791,19940,886430,203737.0,51061944.0
2001-07-11,18791,19741,18392,18991,1374580,194035.0,51061944.0
2001-07-12,20041,21240,19891,21240,2121110,217013.0,51061944.0
2001-07-13,22540,23339,20141,20240,5740450,206801.0,51061944.0
2001-07-16,20641,21790,20091,21740,3192490,222119.0,51061944.0
2001-07-18,21990,22090,20241,20340,2274700,207822.0,51061944.0
2001-07-19,19741,22190,19591,21490,7198850,219566.0,51061944.0
2001-07-20,20990,23239,20491,20940,6799220,213950.0,51061944.0
2001-07-23,21440,21840,20491,20890,4895810,213439.0,51061944.0
2001-07-24,20891,21990,19891,21490,6033350,219566.0,51061944.0
2001-07-25,20990,21690,20741,20840,2938500,212928.0,51061944.0
2001-07-26,21090,21740,20491,20840,2410250,212928.0,51061944.0
2001-07-27,21640,21690,21040,21240,2560620,217013.0,51061944.0
2001-07-30,21240,21390,20591,20590,1366280,210375.0,51061944.0
2001-07-31,20591,21040,20591,20790,1333280,212418.0,51061944.0
2001-08-01,20791,23239,20791,23239,9866660,237438.0,51061944.0
2001-08-02,23589,24239,22590,23189,9901580,236927.0,51061944.0
2001-08-03,23489,23739,22440,22839,3610230,233353.0,51061944.0
2001-08-06,22740,24039,22440,23039,6242120,235396.0,51061944.0
2001-08-07,22540,23090,22090,22989,3131530,234885.0,51061944.0
2001-08-08,22840,23389,22490,22539,2433250,230289.0,51061944.0
2001-08-09,21990,22240,21640,21790,1997340,222630.0,51061944.0
2001-08-10,22190,22190,21640,21840,1267020,223141.0,51061944.0
2001-08-13,21490,21940,21090,21240,1386160,217013.0,51061944.0
2001-08-14,21240,22640,21190,21890,4010610,223651.0,51061944.0
2001-08-16,21390,21590,20891,21190,1653850,216503.0,51061944.0
2001-08-17,21540,22540,21390,21640,4256690,221098.0,51061944.0
2001-08-20,20891,21190,20691,21090,1434080,215481.0,51061944.0
2001-08-21,21540,21890,20891,21090,1751540,215481.0,51061944.0
2001-08-22,20441,21790,20441,21790,2489340,222630.0,51061944.0
2001-08-23,21740,22190,20891,20890,1997630,213439.0,51061944.0
2001-08-24,21240,21790,20791,21490,3078730,219566.0,51061944.0
2001-08-27,22240,22290,21290,21290,2886910,217524.0,51061944.0
2001-08-28,20990,21590,20941,20990,1500150,214460.0,51061944.0
2001-08-29,20691,20791,19791,20090,1571670,205269.0,51061944.0
2001-08-30,19741,20241,19191,19890,1657500,203227.0,51061944.0
2001-08-31,18991,19291,17892,18441,1325640,188419.0,51061944.0
2001-09-03,18492,19441,18142,18891,1969160,193014.0,51061944.0
2001-09-04,18592,19541,18342,19541,1706920,199652.0,51061944.0
2001-09-05,18742,19241,18742,18991,996990,194035.0,51061944.0
2001-09-06,19091,21240,19091,20340,6499400,207822.0,51061944.0
2001-09-07,19991,21090,19791,20490,4873840,209354.0,51061944.0
2001-09-10,20241,20591,19891,20040,2414810,204758.0,51061944.0
2001-09-11,20591,20791,19541,19691,2689550,201184.0,51061944.0
2001-09-12,17342,17342,17342,17342,125410,177185.0,51061944.0
2001-09-13,16642,17492,16093,16592,5632290,169526.0,51061944.0
2001-09-14,16742,16942,14643,14643,3888490,149611.0,51061944.0
2001-09-17,14493,14643,12894,12994,4622230,132761.0,51061944.0
2001-09-18,14393,14543,13844,14543,6247480,148590.0,51061944.0
2001-09-19,14543,15843,14294,14543,9428550,148590.0,51061944.0
2001-09-20,14343,14843,13644,14143,4206050,144505.0,51061944.0
2001-09-21,13644,15793,13244,15792,12194490,163623.0,51779444.0
2001-09-24,16043,17342,15293,16192,20631030,167765.0,51779444.0
2001-09-25,17042,17292,14543,14943,10566710,154821.0,51779444.0
2001-09-26,15493,15743,14743,15093,6195250,156374.0,51779444.0
2001-09-27,14593,15693,14593,15293,6524100,158445.0,51779444.0
2001-09-28,15493,16792,15343,16092,13990220,166730.0,51779444.0
2001-10-04,17442,17992,17242,17991,8950630,186406.0,51779444.0
2001-10-05,17492,17792,16692,16742,7126050,173461.0,51779444.0
2001-10-08,16343,17592,15543,16492,9931770,170872.0,51779444.0
2001-10-09,17492,18442,17292,18291,17201290,189513.0,51779444.0
2001-10-10,17892,18392,17242,17342,14401830,179675.0,51779444.0
2001-10-11,18442,18592,17342,17492,6689290,181228.0,51779444.0
2001-10-12,18042,19391,17692,17891,16031410,186444.0,52079444.0
2001-10-15,18692,18742,17842,17941,6418540,186965.0,52079444.0
2001-10-16,17892,18492,17392,17841,11883460,185924.0,52079444.0
2001-10-17,17992,18342,17742,17991,5236510,191655.0,53237581.0
2001-10-18,17342,19341,17342,17891,12087210,190591.0,53237581.0
2001-10-19,17892,18142,17392,17642,3449120,187929.0,53237581.0
2001-10-22,17792,17992,17542,17741,2498390,188993.0,53237581.0
2001-10-23,18042,18542,17742,17791,6184490,189526.0,53237581.0
2001-10-24,17692,19141,17692,18141,15130350,193252.0,53237581.0
2001-10-25,18492,18492,17642,17791,3662860,189526.0,53237581.0
2001-10-26,18142,18142,17542,17791,2519730,189526.0,53237581.0
2001-10-29,17592,18042,17542,17592,2069540,187396.0,53237581.0
2001-10-30,17142,17292,16642,16692,1838950,177814.0,53237581.0
2001-10-31,16543,16942,16293,16942,2768990,181261.0,53469208.0
2001-11-01,16842,17942,16742,17192,6244270,183934.0,53469208.0
2001-11-02,17492,17592,16742,16942,2463650,181261.0,53469208.0
2001-11-05,16992,17392,16942,17092,1727490,182865.0,53469208.0
2001-11-06,17292,17792,17142,17192,2354440,183934.0,53469208.0
2001-11-07,17342,17392,16792,16842,1518390,180191.0,53469208.0
2001-11-08,16742,17242,16742,16792,1765230,179657.0,53469208.0
2001-11-09,16692,16992,16692,16892,1301730,180726.0,53469208.0
2001-11-12,16892,17692,16892,17592,3579690,188212.0,53469208.0
2001-11-13,17542,17842,17142,17691,2372600,189635.0,53569208.0
2001-11-14,18092,18941,17992,18441,5910700,197670.0,53569208.0
2001-11-15,18742,18791,16543,17342,6005300,186689.0,53800835.0
2001-11-16,17142,17292,16742,17292,2035270,186151.0,53800835.0
2001-11-19,17142,17742,17142,17392,3061460,187227.0,53800835.0
2001-11-20,17542,18292,17092,17342,6300320,186689.0,53800835.0
2001-11-21,17492,17842,17142,17242,4055440,185613.0,53800835.0
2001-11-22,17242,17342,17042,17142,1841350,184537.0,53800835.0
2001-11-23,17042,18142,17042,17342,11209530,186689.0,53800835.0
2001-11-26,17592,18492,17392,17741,10032720,191815.0,54032462.0
2001-11-27,18742,19841,18592,18941,23626780,204783.0,54032462.0
2001-11-28,19541,20141,17742,18241,17390930,197218.0,54032462.0
