KTH(036030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-07-08,5240,5390,5060,5320,193536,183540.0,34500000.0
2005-07-11,5330,5630,5230,5520,290816,190440.0,34500000.0
2005-07-12,5550,5780,5320,5700,364265,196650.0,34500000.0
2005-07-13,5730,6200,5730,6010,343418,207345.0,34500000.0
2005-07-14,6000,6300,5900,6090,262918,210105.0,34500000.0
2005-07-15,6010,6090,5650,5890,180282,203205.0,34500000.0
2005-07-18,5700,5780,5510,5700,102487,196650.0,34500000.0
2005-07-19,5660,5920,5610,5920,71733,204240.0,34500000.0
2005-07-20,6000,6100,5630,5660,125611,195270.0,34500000.0
2005-07-21,5610,5880,5610,5680,68988,195960.0,34500000.0
2005-07-22,5680,5710,5400,5690,49999,196305.0,34500000.0
2005-07-25,5550,5750,5550,5690,40044,196305.0,34500000.0
2005-07-26,5600,5730,5520,5520,63549,190440.0,34500000.0
2005-07-27,5570,5790,5570,5750,71549,198375.0,34500000.0
2005-07-28,5770,5890,5650,5730,65558,197685.0,34500000.0
2005-07-29,5670,5990,5590,5720,201503,197340.0,34500000.0
2005-08-01,5720,5890,5720,5860,78253,202170.0,34500000.0
2005-08-02,5860,5950,5710,5780,89839,199410.0,34500000.0
2005-08-03,5700,5780,5460,5610,135158,193545.0,34500000.0
2005-08-04,5500,5590,5310,5310,58440,183195.0,34500000.0
2005-08-05,5290,5350,5200,5250,26050,181125.0,34500000.0
2005-08-08,5010,5300,5010,5150,41906,177675.0,34500000.0
2005-08-09,5000,5200,5000,5100,97676,175950.0,34500000.0
2005-08-10,5150,5230,5100,5200,68550,179400.0,34500000.0
2005-08-11,5250,5400,5100,5200,134053,179400.0,34500000.0
2005-08-12,5130,5250,5100,5150,77309,177675.0,34500000.0
2005-08-16,5120,5150,4950,4950,68242,170775.0,34500000.0
2005-08-17,4830,5000,4790,5000,55733,172500.0,34500000.0
2005-08-18,4945,5090,4900,4900,27148,169050.0,34500000.0
2005-08-19,4805,4880,4705,4800,48871,165600.0,34500000.0
2005-08-22,4800,4980,4800,4980,29596,171810.0,34500000.0
2005-08-23,4940,5040,4940,4980,18797,171810.0,34500000.0
2005-08-24,4920,5010,4920,4990,12588,172155.0,34500000.0
2005-08-25,4990,5060,4960,4960,20059,171120.0,34500000.0
2005-08-26,4900,5030,4900,4950,12843,170775.0,34500000.0
2005-08-29,4830,5000,4820,4890,21891,168705.0,34500000.0
2005-08-30,4920,5000,4830,4850,7753,167325.0,34500000.0
2005-08-31,4725,5000,4725,4940,42945,170430.0,34500000.0
2005-09-01,4860,4995,4835,4900,49733,169050.0,34500000.0
2005-09-02,4900,4960,4730,4790,76758,165255.0,34500000.0
2005-09-05,4750,4825,4745,4790,31485,165255.0,34500000.0
2005-09-06,4800,4800,4605,4650,90410,160425.0,34500000.0
2005-09-07,4660,4695,4570,4635,128519,159908.0,34500000.0
2005-09-08,4660,4670,4500,4500,166946,155250.0,34500000.0
2005-09-09,4490,4495,4340,4450,254649,153525.0,34500000.0
2005-09-12,4450,4530,4410,4410,129089,152145.0,34500000.0
2005-09-13,4380,4525,4355,4355,173748,150248.0,34500000.0
2005-09-14,4350,4450,4295,4360,236309,150420.0,34500000.0
2005-09-15,4360,4380,4165,4175,249640,144038.0,34500000.0
2005-09-16,4130,4225,4080,4095,229048,141278.0,34500000.0
2005-09-20,4125,4175,4110,4145,144341,143002.0,34500000.0
2005-09-21,4145,4290,4110,4200,195420,144900.0,34500000.0
2005-09-22,4200,4340,4160,4340,225856,149730.0,34500000.0
2005-09-23,4360,4500,4360,4495,240209,155078.0,34500000.0
2005-09-26,4510,4520,4450,4490,105079,154905.0,34500000.0
2005-09-27,4500,4800,4465,4800,276084,165600.0,34500000.0
2005-09-28,4900,5100,4860,4965,335093,171292.0,34500000.0
2005-09-29,4955,5030,4900,4965,183834,171292.0,34500000.0
2005-09-30,5050,5140,4965,5060,120996,174570.0,34500000.0
2005-10-04,5050,5380,5030,5300,198249,182850.0,34500000.0
2005-10-05,5440,5490,5260,5280,232482,182160.0,34500000.0
2005-10-06,5270,5330,5100,5240,212243,180780.0,34500000.0
2005-10-07,5210,5850,5210,5800,334648,200100.0,34500000.0
2005-10-10,5720,5980,5720,5930,155903,204585.0,34500000.0
2005-10-11,6000,6050,5860,5990,256929,206655.0,34500000.0
2005-10-12,6070,6330,5990,6090,221784,210105.0,34500000.0
2005-10-13,6070,6090,5790,5960,167614,205620.0,34500000.0
2005-10-14,6000,6000,5790,5810,143642,200445.0,34500000.0
2005-10-17,5750,5920,5700,5780,150142,199410.0,34500000.0
2005-10-18,5720,6060,5720,5950,162213,205275.0,34500000.0
2005-10-19,5940,5940,5600,5740,108728,198030.0,34500000.0
2005-10-20,5680,5840,5620,5790,152081,199755.0,34500000.0
2005-10-21,5660,6500,5650,6290,638313,217005.0,34500000.0
2005-10-24,6490,6800,6270,6310,527480,217695.0,34500000.0
2005-10-25,6440,6440,6010,6220,224261,214590.0,34500000.0
2005-10-26,6150,6270,6110,6160,109827,212520.0,34500000.0
2005-10-27,6100,6270,6100,6250,107539,215625.0,34500000.0
2005-10-28,6120,6250,6120,6160,91625,212520.0,34500000.0
2005-10-31,6220,6650,6220,6490,355221,223905.0,34500000.0
2005-11-01,6550,6830,6550,6730,207467,232185.0,34500000.0
2005-11-02,6830,6830,6560,6580,171336,227010.0,34500000.0
2005-11-03,6660,7090,6660,6990,344506,241155.0,34500000.0
2005-11-04,6870,7060,6870,7020,131667,242190.0,34500000.0
2005-11-07,7100,7100,6880,7010,145371,241845.0,34500000.0
2005-11-08,6950,7610,6950,7490,483204,258405.0,34500000.0
2005-11-09,7420,7600,7360,7500,214488,258750.0,34500000.0
2005-11-10,7500,7780,7500,7630,205727,263235.0,34500000.0
2005-11-11,7650,7750,7530,7680,163235,264960.0,34500000.0
2005-11-14,7730,8080,7700,7840,234774,270480.0,34500000.0
2005-11-15,7840,7950,7770,7890,95481,272205.0,34500000.0
2005-11-16,7800,7980,7780,7790,102656,268755.0,34500000.0
2005-11-17,7750,7780,7520,7660,176235,264270.0,34500000.0
2005-11-18,7800,7860,7660,7770,115303,268065.0,34500000.0
2005-11-21,8000,8930,8000,8930,532658,308085.0,34500000.0
2005-11-22,9290,10250,9100,10250,1246283,353625.0,34500000.0
2005-11-23,10600,11000,9970,10450,1132780,360525.0,34500000.0
2005-11-24,10750,10750,10000,10250,830509,353625.0,34500000.0
2005-11-25,10500,10700,10050,10350,675710,357075.0,34500000.0
2005-11-28,10600,11100,10000,10000,676591,345000.0,34500000.0
2005-11-29,9800,10150,9200,9230,489630,318435.0,34500000.0
2005-11-30,9220,9380,9060,9180,344246,316710.0,34500000.0
2005-12-01,9150,10500,9150,9860,664973,340170.0,34500000.0
2005-12-02,10250,10250,9500,9500,361566,327750.0,34500000.0
2005-12-05,9470,9590,9210,9230,193793,318435.0,34500000.0
2005-12-06,9200,9830,9190,9250,240040,319125.0,34500000.0
2005-12-07,9310,10100,9000,9930,527467,342585.0,34500000.0
2005-12-08,9930,9970,9550,9710,195543,334995.0,34500000.0
2005-12-09,9590,9990,9590,9690,148010,334305.0,34500000.0
2005-12-12,9550,9950,9550,9730,165436,335685.0,34500000.0
2005-12-13,9930,10450,9930,10200,718548,351900.0,34500000.0
2005-12-14,10700,10750,10300,10650,480865,367425.0,34500000.0
2005-12-15,10500,10750,10200,10200,225339,351900.0,34500000.0
2005-12-16,9980,11100,9750,10250,583012,353625.0,34500000.0
2005-12-19,10350,11750,10200,11750,1111444,405375.0,34500000.0
2005-12-20,11600,12850,11500,12100,965743,417450.0,34500000.0
2005-12-21,12300,13150,12300,12600,809911,434700.0,34500000.0
2005-12-22,12900,13000,11750,12450,496371,429525.0,34500000.0
2005-12-23,12300,13300,12100,12350,503771,426075.0,34500000.0
2005-12-26,12300,12900,11900,12100,251944,417450.0,34500000.0
2005-12-27,12100,12100,10900,11000,533932,379500.0,34500000.0
2005-12-28,10950,11350,10700,11050,229747,381225.0,34500000.0
2005-12-29,11050,11850,10950,11600,328400,400200.0,34500000.0
2006-01-02,12000,13300,11800,13300,619728,458850.0,34500000.0
2006-01-03,13900,14000,12850,13050,685595,450225.0,34500000.0
2006-01-04,13300,14650,12900,13550,1094420,467475.0,34500000.0
2006-01-05,14000,14050,13100,13800,547707,476100.0,34500000.0
2006-01-06,13900,14200,13450,13650,355160,470925.0,34500000.0
2006-01-09,13650,14800,13650,14300,673786,493350.0,34500000.0
2006-01-10,14300,14600,13150,13150,432802,453675.0,34500000.0
2006-01-11,13400,13400,12450,12700,336501,438150.0,34500000.0
2006-01-12,12600,13200,12600,12900,213173,445050.0,34500000.0
2006-01-13,12600,12950,12500,12950,160166,446775.0,34500000.0
2006-01-16,13050,14000,13000,13850,361618,477825.0,34500000.0
2006-01-17,13600,13950,12350,12400,262454,427800.0,34500000.0
2006-01-18,12300,12350,10550,11200,710484,386400.0,34500000.0
2006-01-19,11200,11650,10350,11050,560142,381225.0,34500000.0
2006-01-20,11500,12200,10100,10550,834468,363975.0,34500000.0
2006-01-23,9710,10200,9000,9000,488355,310500.0,34500000.0
2006-01-24,9130,9370,8020,9250,766475,319125.0,34500000.0
2006-01-25,9250,10550,9250,9990,701289,344655.0,34500000.0
2006-01-26,10400,10400,9750,9980,307695,344310.0,34500000.0
2006-01-27,10300,10750,10150,10600,400873,365700.0,34500000.0
2006-01-31,10750,11300,10500,10750,319874,370875.0,34500000.0
2006-02-01,10200,10650,9520,9930,342401,342585.0,34500000.0
2006-02-02,10300,10650,9700,10050,533902,346725.0,34500000.0
2006-02-03,9550,9820,9300,9300,280116,320850.0,34500000.0
2006-02-06,8810,9790,8810,9530,722799,328785.0,34500000.0
2006-02-07,9950,10750,9630,10150,688947,350175.0,34500000.0
2006-02-08,10000,10350,9800,9850,274881,339825.0,34500000.0
2006-02-09,10200,10350,9760,9770,191372,337065.0,34500000.0
2006-02-10,9700,9900,9430,9850,292740,339825.0,34500000.0
2006-02-13,9900,9920,9600,9610,132055,331545.0,34500000.0
2006-02-14,9570,9670,9330,9560,155173,329820.0,34500000.0
2006-02-15,9850,9850,9190,9190,198488,317055.0,34500000.0
2006-02-16,9150,9320,8870,9070,232214,312915.0,34500000.0
2006-02-17,9150,9390,9070,9150,154089,315675.0,34500000.0
2006-02-20,9010,9300,8950,9190,183956,317055.0,34500000.0
2006-02-21,9150,9550,9150,9400,221955,324300.0,34500000.0
2006-02-22,9350,9490,9140,9210,110593,317745.0,34500000.0
2006-02-23,9300,9400,9160,9210,175248,317745.0,34500000.0
2006-02-24,9210,9600,9200,9470,212511,326715.0,34500000.0
2006-02-27,9670,10000,9540,9920,239465,342240.0,34500000.0
2006-02-28,10150,11000,10150,10300,958189,355350.0,34500000.0
2006-03-02,10450,10450,10000,10100,170510,348450.0,34500000.0
2006-03-03,10200,10550,9900,10300,396325,355350.0,34500000.0
2006-03-06,10150,10700,10150,10700,266483,369150.0,34500000.0
2006-03-07,10700,10700,10100,10200,161568,351900.0,34500000.0
2006-03-08,10100,10350,9910,10100,127260,348450.0,34500000.0
2006-03-09,10050,10700,10000,10700,251776,369150.0,34500000.0
2006-03-10,10650,11650,10500,11500,457154,396750.0,34500000.0
2006-03-13,11500,12000,11300,11900,468142,410550.0,34500000.0
2006-03-14,11950,12000,11500,11750,217549,405375.0,34500000.0
2006-03-15,11800,12050,11200,11200,209962,386400.0,34500000.0
2006-03-16,11150,11750,10800,11200,284917,386400.0,34500000.0
2006-03-17,11200,11350,10700,10900,182530,376050.0,34500000.0
2006-03-20,10800,11150,10700,10950,177212,377775.0,34500000.0
2006-03-21,11100,11650,10900,11450,237730,395025.0,34500000.0
2006-03-22,11300,11400,11050,11100,189103,382950.0,34500000.0
2006-03-23,11400,11700,10750,11000,318922,379500.0,34500000.0
2006-03-24,10850,11250,10550,11150,275959,384675.0,34500000.0
2006-03-27,11150,11600,11100,11100,306179,382950.0,34500000.0
2006-03-28,11050,11300,10450,10450,322305,360525.0,34500000.0
2006-03-29,10250,10650,9990,10250,283224,353625.0,34500000.0
2006-03-30,10450,10850,10300,10550,264803,363975.0,34500000.0
2006-03-31,10500,11050,10500,10800,255941,372600.0,34500000.0
2006-04-03,10850,11100,10600,10700,234907,369150.0,34500000.0
2006-04-04,10600,10750,10300,10400,271553,358800.0,34500000.0
2006-04-05,10600,11750,10550,11300,980741,389850.0,34500000.0
2006-04-06,11550,12150,11300,11300,639458,389850.0,34500000.0
2006-04-07,11450,11450,11050,11150,239707,384675.0,34500000.0
2006-04-10,11300,11850,11200,11600,590969,400200.0,34500000.0
2006-04-11,11650,11900,11150,11650,358338,401925.0,34500000.0
2006-04-12,11500,12550,11300,12500,782346,431250.0,34500000.0
2006-04-13,12450,12750,12250,12550,520759,432975.0,34500000.0
2006-04-14,12550,13100,12350,13100,518863,451950.0,34500000.0
2006-04-17,13300,13350,12750,13000,442047,448500.0,34500000.0
2006-04-18,12700,12900,12400,12600,284061,434700.0,34500000.0
2006-04-19,13000,13100,12300,12300,349812,424350.0,34500000.0
2006-04-20,12450,12750,12050,12100,271908,417450.0,34500000.0
2006-04-21,12400,12500,12150,12500,372330,431250.0,34500000.0
2006-04-24,12500,12900,12200,12900,372877,445050.0,34500000.0
2006-04-25,12850,13250,12400,12750,700483,439875.0,34500000.0
2006-04-26,12700,12800,12200,12550,474152,432975.0,34500000.0
2006-04-27,12700,12700,11900,11950,529582,412275.0,34500000.0
2006-04-28,11850,11850,11100,11100,404542,382950.0,34500000.0
2006-05-02,11000,11600,10800,11500,299894,396750.0,34500000.0
2006-05-03,11400,11550,10900,10900,407804,376050.0,34500000.0
2006-05-04,10800,11250,10750,10850,218249,374325.0,34500000.0
2006-05-08,11150,11250,10750,10900,420665,376050.0,34500000.0
2006-05-09,10900,11000,10350,10500,334609,362250.0,34500000.0
2006-05-10,10300,10650,10200,10200,208431,351900.0,34500000.0
2006-05-11,10200,10400,9940,10300,329835,355350.0,34500000.0
2006-05-12,10050,10400,9990,10400,163971,358800.0,34500000.0
2006-05-15,10200,10200,9960,10000,188589,345000.0,34500000.0
2006-05-16,10100,10150,9490,9500,337615,327750.0,34500000.0
2006-05-17,9630,9670,9360,9500,168634,327750.0,34500000.0
2006-05-18,8970,9130,8900,9120,247100,314640.0,34500000.0
2006-05-19,9040,9620,8900,9620,196506,331890.0,34500000.0
2006-05-22,9740,9950,9210,9260,129468,319470.0,34500000.0
2006-05-23,9190,9190,8990,9150,86473,315675.0,34500000.0
2006-05-24,9050,9230,8920,9050,136499,312225.0,34500000.0
2006-05-25,9140,9170,8670,8670,170308,299115.0,34500000.0
2006-05-26,8890,9100,8710,8940,99737,308430.0,34500000.0
2006-05-29,9050,9230,8950,9030,120292,311535.0,34500000.0
2006-05-30,9140,9140,8710,8710,79884,300495.0,34500000.0
2006-06-01,8710,8740,8060,8060,162779,278070.0,34500000.0
2006-06-02,8250,8260,7690,7850,179178,270825.0,34500000.0
2006-06-05,7910,8000,7210,7220,154351,249090.0,34500000.0
2006-06-07,6750,6870,6470,6470,321042,223215.0,34500000.0
2006-06-08,6470,6880,6360,6570,263728,226665.0,34500000.0
2006-06-09,6720,6950,6720,6950,138699,239775.0,34500000.0
2006-06-12,6810,7090,6700,7030,118013,242535.0,34500000.0
2006-06-13,6880,6990,6730,6750,148644,232875.0,34500000.0
2006-06-14,6600,7100,6600,7010,128828,241845.0,34500000.0
2006-06-15,7200,7230,6910,7010,130761,241845.0,34500000.0
2006-06-16,7220,7480,7200,7260,192456,250470.0,34500000.0
2006-06-19,7220,7250,7070,7070,64182,243915.0,34500000.0
2006-06-20,7050,7050,6650,6650,120631,229425.0,34500000.0
2006-06-21,6660,6770,6450,6520,132228,224940.0,34500000.0
2006-06-22,6680,6700,6520,6520,119996,224940.0,34500000.0
2006-06-23,6490,6490,6280,6330,112881,218385.0,34500000.0
2006-06-26,6300,6400,6210,6300,126498,217350.0,34500000.0
2006-06-27,6340,6430,6250,6300,76660,217350.0,34500000.0
2006-06-28,6210,6250,6110,6170,94536,212865.0,34500000.0
2006-06-29,6230,6450,6230,6450,203410,222525.0,34500000.0
2006-06-30,6680,6860,6540,6720,276101,231840.0,34500000.0
2006-07-03,6750,6790,6590,6790,119614,234255.0,34500000.0
2006-07-04,6890,6930,6600,6600,203512,227700.0,34500000.0
2006-07-05,6300,6550,6300,6370,145070,219765.0,34500000.0
2006-07-06,6280,6400,6230,6230,98852,214935.0,34500000.0
2006-07-07,6280,6570,6280,6450,101065,222525.0,34500000.0
2006-07-10,6320,6480,6290,6450,81490,222525.0,34500000.0
2006-07-11,6490,6520,6400,6490,80021,223905.0,34500000.0
2006-07-12,6570,7060,6480,6900,489238,238050.0,34500000.0
2006-07-13,6750,7060,6730,6850,258029,236325.0,34500000.0
2006-07-14,6650,6740,6410,6710,188976,231495.0,34500000.0
2006-07-18,6650,6680,6260,6260,141036,215970.0,34500000.0
2006-07-19,6310,6390,6120,6150,132175,212175.0,34500000.0
2006-07-20,6350,6430,6300,6430,137360,221835.0,34500000.0
2006-07-21,6260,6430,6250,6300,116355,217350.0,34500000.0
2006-07-24,6250,6330,6170,6180,88116,213210.0,34500000.0
2006-07-25,6330,6490,6280,6410,139089,221145.0,34500000.0
2006-07-26,6510,6800,6500,6610,352291,228045.0,34500000.0
2006-07-27,6700,6720,5620,6330,305680,218385.0,34500000.0
2006-07-28,6280,6360,6220,6330,88083,218385.0,34500000.0
2006-07-31,6500,6500,6300,6300,93889,217350.0,34500000.0
2006-08-01,6270,6370,6210,6250,46774,215625.0,34500000.0
2006-08-02,6130,6310,6090,6170,157272,212865.0,34500000.0
2006-08-03,6160,6230,6120,6180,70043,213210.0,34500000.0
2006-08-04,6180,6260,6130,6180,55463,213210.0,34500000.0
2006-08-07,6110,6110,5410,5420,368526,186990.0,34500000.0
2006-08-08,5280,5440,5130,5190,179167,179055.0,34500000.0
2006-08-09,5140,5390,5130,5350,126597,184575.0,34500000.0
2006-08-10,5320,5460,5230,5260,144373,181470.0,34500000.0
2006-08-11,5260,5460,5260,5460,97380,188370.0,34500000.0
2006-08-14,5450,5570,5430,5550,96993,191475.0,34500000.0
2006-08-16,5560,5820,5560,5720,124766,197340.0,34500000.0
2006-08-17,5750,5900,5750,5810,92092,200445.0,34500000.0
2006-08-18,5890,5920,5790,5850,103383,201825.0,34500000.0
2006-08-21,5900,6140,5860,5900,138271,203550.0,34500000.0
2006-08-22,5900,6000,5650,5730,92829,197685.0,34500000.0
2006-08-23,5700,5880,5670,5730,45977,197685.0,34500000.0
2006-08-24,5750,5750,5570,5650,39130,194925.0,34500000.0
2006-08-25,5620,5770,5600,5650,41900,194925.0,34500000.0
2006-08-28,5580,5700,5580,5610,34442,193545.0,34500000.0
2006-08-29,5670,5740,5630,5670,71104,195615.0,34500000.0
2006-08-30,5740,6000,5710,5880,159076,202860.0,34500000.0
2006-08-31,6040,6300,5920,6180,278412,213210.0,34500000.0
2006-09-01,6250,6350,6130,6180,129086,213210.0,34500000.0
2006-09-04,6360,6700,6250,6700,267711,231150.0,34500000.0
2006-09-05,6910,6920,6580,6800,253497,234600.0,34500000.0
2006-09-06,6810,6850,6590,6680,121860,230460.0,34500000.0
2006-09-07,6620,6640,6420,6530,112300,225285.0,34500000.0
2006-09-08,6450,6760,6430,6750,158750,232875.0,34500000.0
2006-09-11,6880,7390,6860,7130,470964,245985.0,34500000.0
2006-09-12,7050,7190,6850,7000,166601,241500.0,34500000.0
2006-09-13,7210,7350,7070,7070,214898,243915.0,34500000.0
2006-09-14,7070,7220,7020,7150,136324,246675.0,34500000.0
2006-09-15,7120,7510,7100,7460,331725,257370.0,34500000.0
2006-09-18,7530,7530,7370,7430,148712,256335.0,34500000.0
2006-09-19,7430,7500,7320,7350,136375,253575.0,34500000.0
2006-09-20,7220,7280,7130,7200,143176,248400.0,34500000.0
2006-09-21,7280,7350,6870,6920,229442,238740.0,34500000.0
2006-09-22,6900,6900,6460,6610,230928,228045.0,34500000.0
2006-09-25,6600,6730,6580,6710,73220,231495.0,34500000.0
2006-09-26,6800,6800,6450,6490,139866,223905.0,34500000.0
2006-09-27,6540,6670,6390,6640,128581,229080.0,34500000.0
2006-09-28,6700,6790,6650,6700,86371,231150.0,34500000.0
2006-09-29,6800,6800,6610,6610,47074,228045.0,34500000.0
2006-10-02,6520,6930,6520,6840,110340,235980.0,34500000.0
2006-10-04,6660,6880,6580,6700,67420,231150.0,34500000.0
2006-10-09,6520,6660,5700,5700,558818,196650.0,34500000.0
2006-10-10,5750,6020,5750,5830,154381,201135.0,34500000.0
2006-10-11,5850,5930,5730,5800,110032,200100.0,34500000.0
2006-10-12,5830,6250,5810,6180,105473,213210.0,34500000.0
2006-10-13,6250,6370,6110,6140,131330,211830.0,34500000.0
2006-10-16,6130,6280,6110,6150,76098,212175.0,34500000.0
2006-10-17,6150,6220,5870,6000,118760,207000.0,34500000.0
2006-10-18,5990,6060,5860,6020,69103,207690.0,34500000.0
2006-10-19,6020,6150,5920,5920,95998,204240.0,34500000.0
2006-10-20,6200,6800,6200,6800,367778,234600.0,34500000.0
2006-10-23,7800,7820,7700,7820,421845,269790.0,34500000.0
2006-10-24,8990,8990,8120,8380,4031567,289110.0,34500000.0
2006-10-25,8150,8300,7440,7620,2115659,262890.0,34500000.0
2006-10-26,7620,7630,7140,7360,1105682,253920.0,34500000.0
2006-10-27,7370,7610,7300,7440,1082380,256680.0,34500000.0
2006-10-30,7300,7450,7120,7120,542059,245640.0,34500000.0
2006-10-31,7300,7850,7220,7580,1843056,261510.0,34500000.0
2006-11-01,7680,7940,6800,7700,1709863,265650.0,34500000.0
2006-11-02,7630,8850,7630,8180,3731020,282210.0,34500000.0
2006-11-03,8330,8800,7870,8200,1572236,282900.0,34500000.0
2006-11-06,7880,7950,7320,7530,1070087,259785.0,34500000.0
2006-11-07,7530,7830,7330,7530,690819,259785.0,34500000.0
2006-11-08,7530,7650,7340,7460,428910,257370.0,34500000.0
2006-11-09,7460,7540,7320,7410,348596,255645.0,34500000.0
2006-11-10,7400,7460,7010,7190,632962,248055.0,34500000.0
2006-11-13,7240,8260,7170,8260,6017483,284970.0,34500000.0
2006-11-14,8450,8610,7740,7800,2784826,269100.0,34500000.0
2006-11-15,7830,8150,7500,7800,1810996,269100.0,34500000.0
2006-11-16,7820,8100,7620,7620,933605,262890.0,34500000.0
2006-11-17,7590,7810,7420,7420,660546,255990.0,34500000.0
2006-11-20,7380,7670,7380,7430,588776,256335.0,34500000.0
2006-11-21,7400,7660,7400,7620,479037,262890.0,34500000.0
2006-11-22,7700,7930,7600,7710,598667,265995.0,34500000.0
2006-11-23,7770,7890,7670,7830,558977,270135.0,34500000.0
2006-11-24,7930,7930,7410,7700,525590,265650.0,34500000.0
2006-11-27,7610,7850,7520,7730,322170,266685.0,34500000.0
2006-11-28,7560,7650,7530,7600,246410,262200.0,34500000.0
2006-11-29,7680,7730,7520,7600,306654,262200.0,34500000.0
2006-11-30,7610,7640,7470,7520,250504,259440.0,34500000.0
2006-12-01,7440,7590,7360,7360,229059,253920.0,34500000.0
