디지탈옵틱(106520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-06-20,680,708,655,708,863996,47165.0,66617637.0
2019-06-21,710,722,679,683,862653,46087.0,67477479.0
2019-06-24,688,691,645,647,968269,43658.0,67477479.0
2019-06-25,655,655,620,629,796653,43041.0,68428049.0
2019-06-26,636,665,630,652,675872,44615.0,68428049.0
2019-06-27,677,705,655,666,793530,45573.0,68428049.0
2019-06-28,670,689,635,679,773889,46463.0,68428049.0
2019-07-01,679,679,640,650,383525,44478.0,68428049.0
2019-07-02,651,687,642,661,336118,45231.0,68428049.0
2019-07-03,649,680,649,672,478979,45984.0,68428049.0
2019-07-04,660,722,660,716,884551,48994.0,68428049.0
2019-07-05,758,840,735,768,2803581,52553.0,68428049.0
2019-07-08,743,778,695,697,735281,47694.0,68428049.0
2019-07-09,697,730,689,696,504406,47626.0,68428049.0
2019-07-10,693,735,682,682,803279,47515.0,69670334.0
2019-07-11,698,698,675,677,308003,47167.0,69670334.0
2019-07-12,678,694,660,674,411708,46958.0,69670334.0
2019-07-15,680,687,663,669,269671,46609.0,69670334.0
2019-07-16,688,688,650,658,456643,45843.0,69670334.0
2019-07-17,659,666,611,649,428979,45216.0,69670334.0
2019-07-18,610,647,610,624,1668522,43474.0,69670334.0
2019-07-19,624,725,620,661,1453296,47309.0,71571474.0
2019-07-22,653,700,653,676,796395,49532.0,73272154.0
2019-07-23,680,680,640,654,599432,47920.0,73272154.0
2019-07-24,652,717,645,684,851329,50118.0,73272154.0
2019-07-25,666,709,666,679,319288,49752.0,73272154.0
2019-07-26,675,695,661,676,298703,49532.0,73272154.0
2019-07-29,708,708,650,651,422776,47700.0,73272154.0
2019-07-30,651,670,633,645,281266,47261.0,73272154.0
2019-07-31,645,677,625,640,287118,46894.0,73272154.0
2019-08-01,635,658,618,618,312434,45282.0,73272154.0
2019-08-02,627,641,609,627,373127,45942.0,73272154.0
2019-08-05,627,645,592,592,513333,43377.0,73272154.0
2019-08-06,590,622,443,590,752919,43231.0,73272154.0
2019-08-07,590,615,576,583,302435,42718.0,73272154.0
2019-08-08,610,612,583,602,319494,44110.0,73272154.0
2019-08-09,596,620,595,602,292866,44110.0,73272154.0
2019-08-12,596,615,596,605,242558,44330.0,73272154.0
2019-08-13,605,650,599,650,460693,47627.0,73272154.0
2019-08-14,658,695,657,680,857879,49825.0,73272154.0
2019-08-16,680,680,628,647,844151,47407.0,73272154.0
2019-08-19,647,668,637,640,195367,46894.0,73272154.0
2019-08-20,640,642,624,630,647439,46161.0,73272154.0
2019-08-21,631,649,627,643,295490,47114.0,73272154.0
2019-08-22,643,643,620,632,486091,46308.0,73272154.0
2019-08-23,630,645,626,628,156288,46015.0,73272154.0
2019-08-26,628,630,596,600,269466,43963.0,73272154.0
2019-08-27,600,620,597,598,299263,43817.0,73272154.0
2019-08-28,608,608,590,605,248331,44330.0,73272154.0
2019-08-29,604,615,595,595,215857,43597.0,73272154.0
2019-08-30,595,660,595,630,750567,46161.0,73272154.0
2019-09-02,621,659,610,620,345724,45429.0,73272154.0
2019-09-03,635,704,630,675,5947794,49459.0,73272154.0
2019-09-04,675,840,662,800,15950020,58618.0,73272154.0
2019-09-05,808,827,748,750,7520325,54954.0,73272154.0
2019-09-06,731,758,686,694,3206759,50851.0,73272154.0
2019-09-09,688,717,663,665,962154,48726.0,73272154.0
2019-09-10,666,747,665,695,2124047,50924.0,73272154.0
2019-09-11,687,730,687,717,775868,52536.0,73272154.0
2019-09-16,718,725,700,707,810672,51803.0,73272154.0
2019-09-17,700,739,690,701,1730853,51364.0,73272154.0
2019-09-18,706,717,690,695,668217,50924.0,73272154.0
2019-09-19,696,762,696,752,2703940,55101.0,73272154.0
2019-09-20,776,795,750,760,2325887,55687.0,73272154.0
2019-09-23,767,812,755,800,4521027,58618.0,73272154.0
2019-09-24,771,819,695,740,3414375,54221.0,73272154.0
2019-09-25,759,759,690,693,2285081,52098.0,75176914.0
2019-09-26,690,722,675,695,906939,52248.0,75176914.0
2019-09-27,690,700,674,684,441489,51421.0,75176914.0
2019-09-30,677,694,655,685,887081,51496.0,75176914.0
2019-10-01,685,720,650,708,973950,53225.0,75176914.0
2019-10-02,708,737,692,728,872361,54729.0,75176914.0
2019-10-04,706,735,706,720,465745,54127.0,75176914.0
2019-10-07,711,726,667,680,1196130,51120.0,75176914.0
