서울옥션(063170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-16,12600,13300,12100,12450,546091,210623.0,16917500.0
2015-04-17,12350,13150,12150,13000,389587,219928.0,16917500.0
2015-04-20,12550,13200,12500,13150,301313,222465.0,16917500.0
2015-04-21,13450,14150,13000,13550,604178,229232.0,16917500.0
2015-04-22,13700,14400,11700,13850,701003,234307.0,16917500.0
2015-04-23,14750,14950,13400,14350,841343,242766.0,16917500.0
2015-04-24,14650,16200,14300,15650,960841,264759.0,16917500.0
2015-04-27,15850,16450,15200,16050,472670,271526.0,16917500.0
2015-04-28,15950,17750,15750,17750,778884,300286.0,16917500.0
2015-04-29,17750,18700,16500,17650,980211,298594.0,16917500.0
2015-04-30,17300,18100,16900,17850,457370,301977.0,16917500.0
2015-05-04,17900,19200,17850,19050,598138,322278.0,16917500.0
2015-05-06,19200,19700,18500,19650,465742,332429.0,16917500.0
2015-05-07,19650,20000,16750,16750,1298745,283368.0,16917500.0
2015-05-08,16750,19000,15950,18100,1646270,306207.0,16917500.0
2015-05-11,18650,19200,16400,17400,1009450,294364.0,16917500.0
2015-05-12,17100,17800,17050,17200,410375,290981.0,16917500.0
2015-05-13,17150,18400,16750,18100,601904,306207.0,16917500.0
2015-05-14,18200,18500,17100,17550,416103,296902.0,16917500.0
2015-05-15,17550,17550,16750,16900,457810,285906.0,16917500.0
2015-05-18,17150,18100,16600,17800,573046,301132.0,16917500.0
2015-05-19,18050,18400,17350,17900,368304,302823.0,16917500.0
2015-05-20,17900,18900,17900,18850,519341,318895.0,16917500.0
2015-05-21,19000,19950,18700,19500,638085,329891.0,16917500.0
2015-05-22,19800,19950,18300,19050,413942,322278.0,16917500.0
2015-05-26,18950,19100,18100,18350,319471,310436.0,16917500.0
2015-05-27,18000,18550,17400,18300,278757,309590.0,16917500.0
2015-05-28,18450,19150,18200,18200,279961,307898.0,16917500.0
2015-05-29,18100,19500,17950,18950,436015,320587.0,16917500.0
2015-06-01,20300,21750,19650,21750,1553857,367956.0,16917500.0
2015-06-02,21400,21550,20100,20300,822380,343425.0,16917500.0
2015-06-03,19950,23000,19050,22500,927062,380644.0,16917500.0
2015-06-04,22100,22700,21400,22150,421099,374723.0,16917500.0
2015-06-05,21750,22300,21100,21200,285561,358651.0,16917500.0
2015-06-08,21850,22950,21500,21600,402884,365418.0,16917500.0
2015-06-09,22400,22400,21450,21700,231331,367110.0,16917500.0
2015-06-10,22200,22400,20900,20900,372183,353576.0,16917500.0
2015-06-11,20800,22100,19900,21950,724148,371339.0,16917500.0
2015-06-12,22100,23050,20250,20800,639953,351884.0,16917500.0
2015-06-15,20100,21250,20000,20600,272228,348500.0,16917500.0
2015-06-16,20600,21600,20400,21500,426585,363726.0,16917500.0
2015-06-17,21550,21850,20400,20650,440735,349346.0,16917500.0
2015-06-18,20900,21100,19450,19450,474562,329045.0,16917500.0
2015-06-19,19550,20250,18650,19700,495263,333275.0,16917500.0
2015-06-22,19700,20500,19600,20300,285174,343425.0,16917500.0
2015-06-23,20550,21250,20250,20900,319309,353576.0,16917500.0
2015-06-24,21100,21400,19950,20100,397017,340042.0,16917500.0
2015-06-25,20100,20450,19700,20350,236468,344271.0,16917500.0
2015-06-26,20500,20500,19200,19650,327764,332429.0,16917500.0
2015-06-29,18850,19200,18150,18500,403849,312974.0,16917500.0
2015-06-30,18650,19350,18000,19350,269211,327354.0,16917500.0
2015-07-01,19500,20850,19500,20550,462208,347655.0,16917500.0
2015-07-02,20700,20800,19850,19900,237614,336658.0,16917500.0
2015-07-03,20200,20500,19700,19950,184928,337504.0,16917500.0
2015-07-06,19150,19800,18500,18600,374988,314666.0,16917500.0
2015-07-07,19200,19450,17300,17650,466303,298594.0,16917500.0
2015-07-08,17900,18450,17400,18350,255953,310436.0,16917500.0
2015-07-09,17850,17850,16600,17350,493244,293519.0,16917500.0
2015-07-10,17350,18200,17300,17650,234822,298594.0,16917500.0
2015-07-13,17800,19550,17250,19450,387400,329045.0,16917500.0
2015-07-14,19900,19950,18900,19650,260239,332429.0,16917500.0
2015-07-15,19450,20350,19100,20200,252032,341734.0,16917500.0
2015-07-16,20350,20850,19950,20650,276649,349346.0,16917500.0
2015-07-17,20950,21600,20700,21400,499598,362034.0,16917500.0
2015-07-20,21750,21900,20900,21250,304251,359497.0,16917500.0
2015-07-21,21250,22750,21000,22700,699368,384027.0,16917500.0
2015-07-22,22900,24050,22350,23600,773268,399253.0,16917500.0
2015-07-23,23650,23900,22750,23400,295697,395870.0,16917500.0
2015-07-24,23450,23450,21550,22000,437456,372185.0,16917500.0
2015-07-27,21900,22200,20650,21100,272110,356959.0,16917500.0
2015-07-28,20450,20850,19150,20500,501357,346809.0,16917500.0
2015-07-29,20750,22400,20350,21050,455150,356113.0,16917500.0
2015-07-30,21400,22200,20300,20450,398160,345963.0,16917500.0
2015-07-31,20150,21350,19650,21000,219554,355268.0,16917500.0
2015-08-03,21400,22100,21100,21750,320099,367956.0,16917500.0
2015-08-04,21600,22800,21300,22700,547199,384027.0,16917500.0
2015-08-05,22700,23700,22500,23500,413983,397561.0,16917500.0
2015-08-06,24250,24650,22450,23550,711822,398407.0,16917500.0
2015-08-07,23200,23650,22800,23400,247801,395870.0,16917500.0
2015-08-10,23700,23800,22000,22000,500651,372185.0,16917500.0
2015-08-11,22300,22950,20850,20950,417300,354422.0,16917500.0
2015-08-12,20950,21450,19650,20300,502699,343425.0,16917500.0
2015-08-13,20500,23200,20150,22700,685528,384027.0,16917500.0
2015-08-17,22800,24150,22350,23300,498273,394178.0,16917500.0
2015-08-18,23550,24300,23050,24100,492058,407712.0,16917500.0
2015-08-19,23850,24600,21900,23800,697720,402636.0,16917500.0
2015-08-20,23300,23750,21250,21250,518695,359497.0,16917500.0
2015-08-21,19950,22200,19800,20850,570302,352730.0,16917500.0
2015-08-24,21250,22300,20850,21400,423748,362034.0,16917500.0
2015-08-25,21900,23100,21100,23000,464507,389102.0,16917500.0
2015-08-26,22950,23700,22400,23050,340723,389948.0,16917500.0
2015-08-27,23500,24400,22850,23000,474331,389102.0,16917500.0
2015-08-28,23400,23750,22750,23250,192682,393332.0,16917500.0
2015-08-31,23100,24450,22850,22900,366223,387411.0,16917500.0
2015-09-01,22650,23650,22200,23300,307568,394178.0,16917500.0
2015-09-02,22900,24400,22900,24250,532861,410249.0,16917500.0
2015-09-03,24050,24550,22700,23000,395906,389102.0,16917500.0
2015-09-04,23000,23150,21850,21850,336668,369647.0,16917500.0
2015-09-07,21600,22300,20050,20350,621072,344271.0,16917500.0
2015-09-08,20600,21250,19700,20900,311962,353576.0,16917500.0
2015-09-09,21350,23100,21150,22900,583974,387411.0,16917500.0
2015-09-10,22450,23150,22250,22900,231564,387411.0,16917500.0
2015-09-11,22950,23250,22300,22400,144433,378952.0,16917500.0
2015-09-14,22750,23400,22200,23000,205152,389102.0,16917500.0
2015-09-15,23500,23500,22800,22950,181929,388257.0,16917500.0
2015-09-16,23350,23400,22000,22950,319011,388257.0,16917500.0
2015-09-17,23200,23200,22000,22100,223360,373877.0,16917500.0
2015-09-18,22500,23300,22400,22700,254446,384027.0,16917500.0
2015-09-21,22400,23000,22100,22850,115773,386565.0,16917500.0
2015-09-22,22900,24300,22900,23900,536465,404328.0,16917500.0
2015-09-23,23650,23950,23000,23050,246366,389948.0,16917500.0
2015-09-24,23250,23550,22500,22550,212982,381490.0,16917500.0
2015-09-25,22650,23100,22350,22900,112049,387411.0,16917500.0
2015-09-30,22450,22650,21800,21850,197269,369647.0,16917500.0
2015-10-01,22100,23200,22100,23200,257455,392486.0,16917500.0
2015-10-02,22950,23100,22550,22950,99894,388257.0,16917500.0
2015-10-05,23500,23850,22950,23750,256040,401791.0,16917500.0
2015-10-06,23900,24200,22900,23100,307646,390794.0,16917500.0
2015-10-07,23450,23450,22250,22550,190718,381490.0,16917500.0
2015-10-08,22650,23000,21650,22000,252374,372185.0,16917500.0
2015-10-12,22550,22550,21250,21700,171941,367110.0,16917500.0
2015-10-13,21650,22100,21000,21000,228995,355268.0,16917500.0
2015-10-14,21050,21800,21050,21800,150091,368802.0,16917500.0
2015-10-15,22150,22150,21500,21900,96596,370493.0,16917500.0
2015-10-16,22050,22050,21500,21500,121556,363726.0,16917500.0
2015-10-19,21550,21700,20600,20900,246372,353576.0,16917500.0
2015-10-20,20900,21350,20750,21050,144463,356113.0,16917500.0
2015-10-21,21250,21250,19800,20200,384973,341734.0,16917500.0
2015-10-22,19850,20550,18750,19100,334158,323124.0,16917500.0
2015-10-23,19200,19650,18900,19000,238467,321432.0,16917500.0
2015-10-26,19000,19900,18450,19450,283214,329045.0,16917500.0
2015-10-27,20000,20000,19150,19350,113309,327354.0,16917500.0
2015-10-28,19600,19600,18900,19200,106382,324816.0,16917500.0
2015-10-29,19300,19550,18400,18850,183086,318895.0,16917500.0
2015-10-30,18400,19150,18400,19100,141768,323124.0,16917500.0
2015-11-02,19250,19250,18100,18250,154694,308744.0,16917500.0
2015-11-03,18300,18400,17150,17750,327743,300286.0,16917500.0
2015-11-04,17750,17900,17200,17700,197475,299440.0,16917500.0
2015-11-05,17550,18900,17550,18900,234507,319741.0,16917500.0
2015-11-06,18600,18750,18150,18600,184515,314666.0,16917500.0
2015-11-09,18650,18750,16950,17150,281650,290135.0,16917500.0
2015-11-10,16650,16850,16100,16300,246006,275755.0,16917500.0
2015-11-11,16350,16900,16250,16350,154225,276601.0,16917500.0
2015-11-12,16500,17400,16350,17300,154991,292673.0,16917500.0
2015-11-13,17100,17950,16750,17500,170937,296056.0,16917500.0
2015-11-16,17000,17500,16500,16550,155505,279985.0,16917500.0
2015-11-17,16950,17550,16300,17450,253039,295210.0,16917500.0
2015-11-18,17500,18250,17150,17500,237371,296056.0,16917500.0
2015-11-19,17700,18450,17700,18300,165935,309590.0,16917500.0
2015-11-20,18600,20150,18500,19750,436314,334121.0,16917500.0
2015-11-23,19950,20100,19450,19750,144839,334121.0,16917500.0
2015-11-24,19750,20500,19750,19800,200480,334966.0,16917500.0
2015-11-25,19500,20100,19300,19600,149454,331583.0,16917500.0
2015-11-26,19900,20300,19650,19950,219975,337504.0,16917500.0
2015-11-27,20000,20700,20000,20650,212042,349346.0,16917500.0
2015-11-30,20800,20850,19400,20400,342215,345117.0,16917500.0
2015-12-01,20000,20550,19200,19250,269755,325662.0,16917500.0
2015-12-02,19450,19700,18850,18850,157168,318895.0,16917500.0
2015-12-03,18850,19450,18650,18900,154844,319741.0,16917500.0
2015-12-04,18800,19800,18650,19600,255245,331583.0,16917500.0
2015-12-07,19600,19700,19300,19400,116820,328200.0,16917500.0
2015-12-08,19450,19550,18650,18800,123308,318049.0,16917500.0
2015-12-09,18750,19350,18700,19150,91678,323970.0,16917500.0
2015-12-10,18800,19500,18650,19150,136638,323970.0,16917500.0
2015-12-11,19000,19400,18800,19150,85467,323970.0,16917500.0
2015-12-14,18800,18900,17600,17850,192015,301977.0,16917500.0
2015-12-15,18100,18150,16900,17600,201328,297748.0,16917500.0
2015-12-16,17900,18100,17700,17750,125574,300286.0,16917500.0
2015-12-17,18050,18950,18050,18900,203034,319741.0,16917500.0
2015-12-18,19000,19450,18650,19450,222366,329045.0,16917500.0
2015-12-21,19400,20000,18950,19800,195512,334966.0,16917500.0
2015-12-22,19950,20000,19700,19900,145735,336658.0,16917500.0
2015-12-23,19900,20400,19900,20050,139742,339196.0,16917500.0
2015-12-24,20100,20250,19800,20000,68818,338350.0,16917500.0
2015-12-28,20000,20150,19700,19900,150710,336658.0,16917500.0
2015-12-29,19900,20800,19900,20700,130110,350192.0,16917500.0
2015-12-30,20500,21900,20450,21700,224135,367110.0,16917500.0
2016-01-04,21500,22100,20900,21050,217254,356113.0,16917500.0
2016-01-05,20600,21050,20050,20850,221185,352730.0,16917500.0
2016-01-06,20850,21000,20150,20500,201685,346809.0,16917500.0
2016-01-07,20400,21600,20400,21000,207840,355268.0,16917500.0
2016-01-08,20650,21250,20200,21000,135108,355268.0,16917500.0
2016-01-11,20850,22000,19900,21250,274974,359497.0,16917500.0
2016-01-12,21750,22200,21250,22000,234460,372185.0,16917500.0
2016-01-13,22200,22700,21900,21950,196668,371339.0,16917500.0
2016-01-14,21400,21800,21000,21350,112988,361189.0,16917500.0
2016-01-15,22200,23450,21950,22550,580841,381490.0,16917500.0
2016-01-18,22400,24900,22050,24900,699785,421246.0,16917500.0
2016-01-19,25250,26550,24500,24950,904008,422092.0,16917500.0
2016-01-20,24500,24950,23450,24900,530805,421246.0,16917500.0
2016-01-21,24900,24950,24000,24300,200336,411095.0,16917500.0
2016-01-22,24300,25100,23650,24350,186381,411941.0,16917500.0
2016-01-25,24400,24550,23250,23800,340321,402636.0,16917500.0
2016-01-26,23700,24250,23350,23850,96676,403482.0,16917500.0
2016-01-27,24000,24500,23350,23350,175988,395024.0,16917500.0
2016-01-28,23200,23800,22800,23150,174088,391640.0,16917500.0
2016-01-29,23300,23500,22450,23500,158526,397561.0,16917500.0
2016-02-01,23600,23900,23250,23900,114271,404328.0,16917500.0
2016-02-02,24000,24450,22800,22800,281225,385719.0,16917500.0
2016-02-03,22550,22900,21850,21850,213968,369647.0,16917500.0
2016-02-04,22100,23150,22050,22900,189956,387411.0,16917500.0
2016-02-05,22700,23000,22150,22250,105968,376414.0,16917500.0
2016-02-11,21500,21850,20650,20800,188148,351884.0,16917500.0
2016-02-12,20800,21300,18400,19000,464275,321432.0,16917500.0
2016-02-15,19100,19850,18850,19850,219586,335812.0,16917500.0
2016-02-16,20150,20500,19800,20300,159407,343425.0,16917500.0
2016-02-17,20200,20350,19600,19850,114621,335812.0,16917500.0
2016-02-18,20000,20200,19150,19500,240788,329891.0,16917500.0
2016-02-19,19300,20450,19200,20300,167527,343425.0,16917500.0
2016-02-22,20300,20300,19750,19900,157954,336658.0,16917500.0
2016-02-23,20150,20200,19250,19700,181420,333275.0,16917500.0
2016-02-24,19650,20100,19550,19750,129204,334121.0,16917500.0
2016-02-25,19800,19850,19150,19550,207064,330737.0,16917500.0
2016-02-26,19650,20500,19450,20200,181793,341734.0,16917500.0
2016-02-29,20200,21400,20100,21300,333456,360343.0,16917500.0
2016-03-02,21500,21650,21100,21300,148386,360343.0,16917500.0
2016-03-03,21350,21400,20500,20900,206332,353576.0,16917500.0
2016-03-04,20850,20900,20300,20400,120098,345117.0,16917500.0
2016-03-07,20400,20600,19750,19850,126227,335812.0,16917500.0
2016-03-08,19900,20200,19800,19900,80836,336658.0,16917500.0
2016-03-09,19750,20250,19650,19950,105479,337504.0,16917500.0
2016-03-10,19750,20400,19700,19900,132556,336658.0,16917500.0
2016-03-11,19800,19900,19400,19450,119654,329045.0,16917500.0
2016-03-14,19700,20000,19450,19900,137318,336658.0,16917500.0
2016-03-15,19800,20250,19550,19550,95475,330737.0,16917500.0
2016-03-16,19450,19550,19000,19250,139208,325662.0,16917500.0
2016-03-17,19300,19600,19250,19450,65567,329045.0,16917500.0
2016-03-18,19600,19800,19250,19500,108454,329891.0,16917500.0
2016-03-21,19600,19650,19050,19100,82714,323124.0,16917500.0
2016-03-22,19150,19400,19050,19150,87347,323970.0,16917500.0
2016-03-23,19150,19850,19100,19850,151234,335812.0,16917500.0
2016-03-24,19750,20300,19600,20200,159513,341734.0,16917500.0
2016-03-25,20000,20200,19500,19600,110604,331583.0,16917500.0
2016-03-28,19500,20200,19150,19900,132393,336658.0,16917500.0
2016-03-29,20000,20150,19400,19600,94325,331583.0,16917500.0
2016-03-30,20050,21450,20000,21450,597113,362880.0,16917500.0
2016-03-31,21500,21750,21150,21700,218624,367110.0,16917500.0
2016-04-01,21450,21750,21250,21600,147288,365418.0,16917500.0
2016-04-04,21650,22250,21300,22250,254391,376414.0,16917500.0
2016-04-05,22050,22150,20600,20850,476539,352730.0,16917500.0
2016-04-06,20900,21200,20450,20750,273341,351038.0,16917500.0
2016-04-07,20200,20300,19100,19800,746658,334966.0,16917500.0
2016-04-08,19600,19800,19100,19400,313273,328200.0,16917500.0
2016-04-11,19600,19600,19050,19200,162802,324816.0,16917500.0
2016-04-12,19150,19200,18900,19000,128288,321432.0,16917500.0
2016-04-14,19250,19350,18900,19300,116092,326508.0,16917500.0
2016-04-15,19100,19250,18800,19050,175873,322278.0,16917500.0
2016-04-18,18900,19050,18600,18900,120327,319741.0,16917500.0
2016-04-19,18900,18950,18250,18500,225335,312974.0,16917500.0
2016-04-20,18600,19000,18400,18600,108527,314666.0,16917500.0
2016-04-21,18500,18800,18400,18500,87322,312974.0,16917500.0
2016-04-22,18500,18700,18150,18150,172123,307053.0,16917500.0
2016-04-25,18050,18850,18050,18750,130568,317203.0,16917500.0
2016-04-26,18750,19050,18450,18550,103323,313820.0,16917500.0
2016-04-27,18800,19200,18650,19050,274236,322278.0,16917500.0
2016-04-28,19250,19300,18700,18800,199346,318049.0,16917500.0
2016-04-29,18700,18800,18450,18750,78503,317203.0,16917500.0
2016-05-02,18750,18900,18300,18350,79080,310436.0,16917500.0
2016-05-03,18300,18950,18300,18800,86887,318049.0,16917500.0
2016-05-04,18650,19150,18650,19000,87907,321432.0,16917500.0
2016-05-09,19200,19250,18900,19000,65002,321432.0,16917500.0
2016-05-10,19250,19250,18550,19100,92379,323124.0,16917500.0
2016-05-11,19200,19550,19050,19250,127611,325662.0,16917500.0
2016-05-12,18900,19600,18900,19400,136205,328200.0,16917500.0
2016-05-13,19500,19600,19050,19150,95461,323970.0,16917500.0
2016-05-16,19250,19300,18850,19050,106617,322278.0,16917500.0
2016-05-17,19200,19250,18450,18950,104803,320587.0,16917500.0
2016-05-18,18800,18900,18300,18500,110213,312974.0,16917500.0
2016-05-19,18800,18800,18100,18150,95807,307053.0,16917500.0
2016-05-20,18300,18650,18250,18600,92147,314666.0,16917500.0
2016-05-23,18750,18900,18400,18450,76927,312128.0,16917500.0
2016-05-24,18600,18850,18300,18350,69015,310436.0,16917500.0
2016-05-25,18700,19200,18600,19000,172825,321432.0,16917500.0
2016-05-26,19000,19150,18700,18800,60260,318049.0,16917500.0
2016-05-27,18900,19050,18250,18950,155355,320587.0,16917500.0
2016-05-30,19050,19050,18250,18550,204968,313820.0,16917500.0
2016-05-31,18550,18850,18450,18450,122190,312128.0,16917500.0
2016-06-01,18700,19000,18600,18850,120790,318895.0,16917500.0
2016-06-02,18950,19000,18500,18750,87029,317203.0,16917500.0
2016-06-03,18800,19350,18450,19050,233695,322278.0,16917500.0
2016-06-07,19150,19250,18200,18250,389325,308744.0,16917500.0
2016-06-08,18250,18450,17950,18200,181263,307898.0,16917500.0
2016-06-09,18300,18300,17200,17400,311821,294364.0,16917500.0
2016-06-10,17400,17400,16650,16950,220301,286752.0,16917500.0
2016-06-13,16700,16950,16550,16800,90791,284214.0,16917500.0
2016-06-14,16650,16950,16500,16800,113772,284214.0,16917500.0
2016-06-15,17000,17050,16450,16450,119262,278293.0,16917500.0
2016-06-16,16500,16600,15600,15700,189942,265605.0,16917500.0
2016-06-17,15800,16150,15350,15500,142854,262221.0,16917500.0
2016-06-20,15550,16400,15550,16400,104879,277447.0,16917500.0
2016-06-21,16600,16650,16100,16250,68240,274909.0,16917500.0
2016-06-22,16250,16700,16150,16550,69690,279985.0,16917500.0
2016-06-23,16350,16400,15800,16000,67973,270680.0,16917500.0
2016-06-24,16050,16300,14450,14950,220580,252917.0,16917500.0
2016-06-27,14400,15050,14300,15050,138857,254608.0,16917500.0
2016-06-28,14750,15950,14750,15500,99347,262221.0,16917500.0
2016-06-29,15500,16200,15500,16100,96098,272372.0,16917500.0
2016-06-30,16150,16300,15900,16000,71986,270680.0,16917500.0
2016-07-01,16100,16350,16050,16300,75447,275755.0,16917500.0
2016-07-04,16300,16450,16050,16100,91123,272372.0,16917500.0
2016-07-05,16150,16550,16100,16500,71385,279139.0,16917500.0
2016-07-06,16250,16400,15950,16000,67705,270680.0,16917500.0
2016-07-07,16100,16500,16100,16400,63639,277447.0,16917500.0
2016-07-08,16550,16550,16150,16250,37966,274909.0,16917500.0
2016-07-11,16500,17200,16250,17200,185886,290981.0,16917500.0
2016-07-12,17350,17700,17250,17500,158265,296056.0,16917500.0
2016-07-13,17500,17750,16900,17050,118402,288443.0,16917500.0
2016-07-14,16900,17300,16850,17150,77586,290135.0,16917500.0
2016-07-15,17000,17200,16650,16800,79093,284214.0,16917500.0
2016-07-18,16650,16800,16350,16600,78025,280830.0,16917500.0
2016-07-19,16500,16750,16400,16550,70460,279985.0,16917500.0
2016-07-20,16650,16800,16350,16800,80934,284214.0,16917500.0
2016-07-21,16900,17100,16500,16600,90189,280830.0,16917500.0
2016-07-22,16750,16750,16100,16250,83095,274909.0,16917500.0
2016-07-25,16300,16500,16050,16500,76713,279139.0,16917500.0
2016-07-26,16500,16550,16150,16350,25063,276601.0,16917500.0
2016-07-27,16500,16500,16050,16250,54959,274909.0,16917500.0
2016-07-28,16250,16300,15650,15750,107896,266451.0,16917500.0
2016-07-29,15750,16100,15500,16050,86633,271526.0,16917500.0
2016-08-01,16000,16900,16000,16250,141748,274909.0,16917500.0
2016-08-02,16250,16600,16250,16550,60050,279985.0,16917500.0
2016-08-03,16550,16650,16050,16600,66158,280830.0,16917500.0
2016-08-04,16400,16900,16400,16850,79338,285060.0,16917500.0
2016-08-05,16850,16900,16650,16800,60543,284214.0,16917500.0
2016-08-08,16800,16800,16350,16550,85569,279985.0,16917500.0
2016-08-09,16650,16750,16300,16550,127086,279985.0,16917500.0
2016-08-10,16550,16900,16350,16800,108936,284214.0,16917500.0
2016-08-11,16900,16900,16450,16700,34441,282522.0,16917500.0
2016-08-12,16350,16400,15600,15700,337005,265605.0,16917500.0
2016-08-16,15650,15650,15050,15200,192162,257146.0,16917500.0
2016-08-17,15050,15200,14500,14600,199160,246996.0,16917500.0
2016-08-18,14600,14900,14450,14700,102564,248687.0,16917500.0
2016-08-19,14550,14950,14550,14600,91895,246996.0,16917500.0
2016-08-22,14450,14550,14200,14200,88369,240228.0,16917500.0
2016-08-23,14100,14400,14050,14150,63328,239383.0,16917500.0
2016-08-24,14200,14600,14150,14350,50264,242766.0,16917500.0
2016-08-25,14350,14750,14350,14700,54164,248687.0,16917500.0
2016-08-26,14700,14700,14300,14500,29663,245304.0,16917500.0
2016-08-29,14350,14500,13950,14050,73711,237691.0,16917500.0
2016-08-30,13900,14100,13250,13400,181824,226694.0,16917500.0
2016-08-31,13400,14000,12500,14000,282970,236845.0,16917500.0
2016-09-01,14100,14350,13500,13800,112827,233462.0,16917500.0
2016-09-02,13800,14300,13700,14300,67525,241920.0,16917500.0
2016-09-05,14350,14400,13900,13950,83161,235999.0,16917500.0
2016-09-06,13950,13950,13350,13400,74446,226694.0,16917500.0
2016-09-07,13400,13650,12550,12700,239275,214852.0,16917500.0
2016-09-08,12850,12850,12000,12100,279657,204702.0,16917500.0
2016-09-09,12100,12650,12050,12300,205553,208085.0,16917500.0
2016-09-12,11950,12200,11900,11900,78420,201318.0,16917500.0
2016-09-13,12050,12700,12050,12700,137295,214852.0,16917500.0
2016-09-19,12800,13150,12700,13150,76642,222465.0,16917500.0
2016-09-20,13100,13100,12700,13050,61093,220773.0,16917500.0
2016-09-21,13050,13450,12850,13400,85470,226694.0,16917500.0
2016-09-22,13500,13600,13200,13350,60081,225849.0,16917500.0
2016-09-23,13450,13850,13300,13850,103502,234307.0,16917500.0
2016-09-26,13850,14000,13600,13750,55927,232616.0,16917500.0
2016-09-27,13750,13750,13250,13500,82854,228386.0,16917500.0
2016-09-28,13550,13550,13050,13050,104438,220773.0,16917500.0
2016-09-29,13150,14700,13100,14300,320504,241920.0,16917500.0
2016-09-30,14150,14800,14100,14400,252111,243612.0,16917500.0
2016-10-04,14400,14850,14350,14700,171738,248687.0,16917500.0
2016-10-05,14800,14900,13950,14150,165781,239383.0,16917500.0
2016-10-06,14200,14300,13850,14000,65182,236845.0,16917500.0
2016-10-07,14100,14150,13600,14050,135369,237691.0,16917500.0
2016-10-10,13900,14200,13700,14100,62143,238537.0,16917500.0
2016-10-11,13850,14050,13750,13900,58660,235153.0,16917500.0
2016-10-12,13800,14150,13800,13900,61748,235153.0,16917500.0
2016-10-13,13800,14500,13800,14350,108952,242766.0,16917500.0
2016-10-14,14250,14450,14000,14400,38595,243612.0,16917500.0
2016-10-17,14350,14350,14000,14100,37410,238537.0,16917500.0
2016-10-18,14100,14200,13950,14150,24358,239383.0,16917500.0
2016-10-19,14200,14200,13550,13600,57726,230078.0,16917500.0
2016-10-20,13650,13650,13100,13200,76584,223311.0,16917500.0
2016-10-21,13100,13350,12850,12950,52443,219082.0,16917500.0
2016-10-24,12800,13400,12500,13400,108542,226694.0,16917500.0
2016-10-25,13300,13300,12700,13050,34890,220773.0,16917500.0
2016-10-26,13050,13150,12800,13100,31086,221619.0,16917500.0
2016-10-27,12950,13250,12950,13150,25309,222465.0,16917500.0
2016-10-28,13000,13150,12850,12950,18198,219082.0,16917500.0
2016-10-31,12950,12950,12600,12850,25007,217390.0,16917500.0
2016-11-01,12600,13100,12600,13050,40518,220773.0,16917500.0
2016-11-02,12800,12950,12500,12500,44037,211469.0,16917500.0
2016-11-03,12250,12700,12250,12450,41574,210623.0,16917500.0
2016-11-04,12400,12950,12400,12900,41713,218236.0,16917500.0
2016-11-07,12900,13100,12800,13050,35726,220773.0,16917500.0
2016-11-08,13150,13200,12900,13050,30335,220773.0,16917500.0
2016-11-09,13050,13200,12000,13000,122668,219928.0,16917500.0
2016-11-10,13100,13150,12750,12900,68944,218236.0,16917500.0
2016-11-11,12850,13100,12650,12800,37783,216544.0,16917500.0
2016-11-14,12800,12850,12450,12450,63424,210623.0,16917500.0
2016-11-15,12500,12650,12250,12250,40884,207239.0,16917500.0
2016-11-16,12250,12550,12050,12050,115119,203856.0,16917500.0
2016-11-17,12050,12050,11700,11850,137870,200472.0,16917500.0
2016-11-18,11800,11800,11000,11100,209082,187784.0,16917500.0
2016-11-21,11150,11200,10350,10550,203224,178480.0,16917500.0
2016-11-22,10600,10750,10050,10200,223955,172558.0,16917500.0
2016-11-23,10300,10300,9950,10100,149376,170867.0,16917500.0
2016-11-24,10200,10300,9940,10150,103342,171713.0,16917500.0
2016-11-25,10100,10700,9910,10500,217946,177634.0,16917500.0
2016-11-28,10500,10550,9980,10050,173954,170021.0,16917500.0
2016-11-29,10050,10200,9950,10100,92188,170867.0,16917500.0
2016-11-30,10200,10600,10000,10150,306532,171713.0,16917500.0
2016-12-01,10200,10350,10050,10150,110001,171713.0,16917500.0
2016-12-02,9990,10400,9970,10300,99823,174250.0,16917500.0
2016-12-05,10300,10400,10150,10350,82168,175096.0,16917500.0
2016-12-06,10300,10500,10250,10350,88807,175096.0,16917500.0
2016-12-07,10200,10350,10000,10100,125324,170867.0,16917500.0
2016-12-08,10150,10200,9840,10050,240751,170021.0,16917500.0
2016-12-09,10000,10150,9900,10150,142738,171713.0,16917500.0
2016-12-12,10200,11000,10150,11000,356777,186092.0,16917500.0
2016-12-13,10950,11050,10500,10750,215882,181863.0,16917500.0
2016-12-14,10750,10850,10300,10500,304882,177634.0,16917500.0
2016-12-15,10400,10500,10200,10400,183172,175942.0,16917500.0
2016-12-16,10450,10550,10200,10400,164434,175942.0,16917500.0
2016-12-19,10400,10650,10300,10550,176442,178480.0,16917500.0
2016-12-20,10550,10650,10100,10300,275781,174250.0,16917500.0
2016-12-21,10250,10300,10150,10200,75237,172558.0,16917500.0
2016-12-22,10200,10200,9880,10150,314491,171713.0,16917500.0
2016-12-23,10050,10100,9860,10000,143988,169175.0,16917500.0
2016-12-26,10000,10050,9890,9900,137739,167483.0,16917500.0
2016-12-27,9850,9940,9840,9840,121265,166468.0,16917500.0
2016-12-28,9810,9920,9580,9680,233134,163761.0,16917500.0
