한라IMS(092460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-10,7500,7630,7300,7390,44787,78681.0,10646986.0
2017-08-11,7380,7380,7170,7230,43880,76978.0,10646986.0
2017-08-14,7230,7280,7100,7170,26085,76339.0,10646986.0
2017-08-16,7150,7330,7150,7200,23475,76658.0,10646986.0
2017-08-17,7180,7250,7180,7230,22163,76978.0,10646986.0
2017-08-18,7130,7280,7130,7270,13184,77404.0,10646986.0
2017-08-21,7240,7330,7220,7310,15894,77829.0,10646986.0
2017-08-22,7380,7500,7300,7500,29226,79852.0,10646986.0
2017-08-23,7430,7580,7430,7560,30043,80491.0,10646986.0
2017-08-24,7590,7740,7550,7680,31664,81769.0,10646986.0
2017-08-25,7760,8120,7590,7990,157568,85069.0,10646986.0
2017-08-28,8010,8010,7790,7830,56417,83366.0,10646986.0
2017-08-29,7810,7810,7620,7700,24985,81982.0,10646986.0
2017-08-30,7750,7750,7560,7670,33615,81662.0,10646986.0
2017-08-31,7780,7820,7590,7800,47523,83046.0,10646986.0
2017-09-01,7790,8050,7760,7850,83289,83579.0,10646986.0
2017-09-04,7640,8520,7600,8090,458301,86134.0,10646986.0
2017-09-05,8240,8300,8050,8180,84173,87092.0,10646986.0
2017-09-06,8180,9350,8160,8630,1693651,91883.0,10646986.0
2017-09-07,8830,8970,8670,8680,157947,92416.0,10646986.0
2017-09-08,8640,9500,8260,8490,1038257,90393.0,10646986.0
2017-09-11,8260,8640,8050,8060,263117,85815.0,10646986.0
2017-09-12,8000,8230,7930,8120,105734,86454.0,10646986.0
2017-09-13,8100,8170,7850,7860,97746,83685.0,10646986.0
2017-09-14,7870,7950,7660,7660,120469,81556.0,10646986.0
2017-09-15,7570,7940,7570,7770,67239,82727.0,10646986.0
2017-09-18,7750,7850,7650,7700,49622,81982.0,10646986.0
2017-09-19,7710,8970,7710,8350,1502769,88902.0,10646986.0
2017-09-20,8340,8390,7990,8020,192064,85389.0,10646986.0
2017-09-21,8170,8200,7600,7620,163404,81130.0,10646986.0
2017-09-22,7660,7690,7300,7370,87629,78468.0,10646986.0
2017-09-25,7330,7400,7200,7210,41906,76765.0,10646986.0
2017-09-26,7150,7410,7150,7400,31956,78788.0,10646986.0
2017-09-27,7400,7560,7380,7440,15610,79214.0,10646986.0
2017-09-28,7410,7550,7360,7400,15151,78788.0,10646986.0
2017-09-29,7400,7750,7400,7500,65999,79852.0,10646986.0
2017-10-10,7500,7800,7360,7400,53942,78788.0,10646986.0
2017-10-11,7360,7460,7320,7370,32106,78468.0,10646986.0
2017-10-12,7350,7480,7230,7240,48946,77084.0,10646986.0
2017-10-13,7240,7290,7000,7000,101897,74529.0,10646986.0
2017-10-16,7070,7070,6760,6820,68400,72612.0,10646986.0
2017-10-17,6820,7010,6820,6870,35776,73145.0,10646986.0
2017-10-18,6950,6980,6770,6790,46182,72293.0,10646986.0
2017-10-19,6770,6840,6400,6680,88716,71122.0,10646986.0
2017-10-20,6650,6730,6600,6640,25860,70696.0,10646986.0
2017-10-23,6960,7100,6840,6890,51294,73358.0,10646986.0
2017-10-24,6840,7060,6840,6980,19185,74316.0,10646986.0
2017-10-25,7030,7150,6970,7130,51353,75913.0,10646986.0
2017-10-26,7130,7170,6970,6970,39240,74209.0,10646986.0
2017-10-27,7010,7250,7010,7240,28106,77084.0,10646986.0
2017-10-30,7240,7290,7130,7200,16840,76658.0,10646986.0
2017-10-31,7200,7230,7100,7140,13066,76019.0,10646986.0
2017-11-01,7120,7200,7000,7080,42573,75381.0,10646986.0
2017-11-02,7080,7180,6940,7040,19164,74955.0,10646986.0
2017-11-03,7100,7240,7020,7240,42456,77084.0,10646986.0
2017-11-06,7470,7490,7070,7070,65830,75274.0,10646986.0
2017-11-07,7150,7230,7090,7120,20908,75807.0,10646986.0
2017-11-08,7100,7240,7080,7110,12287,75700.0,10646986.0
2017-11-09,7150,7190,7060,7100,15090,75594.0,10646986.0
2017-11-10,7140,7140,7000,7010,28932,74635.0,10646986.0
2017-11-13,7020,7040,6910,6990,29332,74422.0,10646986.0
2017-11-14,6990,7100,6960,7100,18209,75594.0,10646986.0
2017-11-15,7110,7240,7060,7170,57604,76339.0,10646986.0
2017-11-16,7170,7270,7000,7140,40400,76019.0,10646986.0
2017-11-17,7080,7170,6980,6980,46755,74316.0,10646986.0
2017-11-20,7030,7190,7020,7110,33892,75700.0,10646986.0
2017-11-21,7080,7170,7020,7040,20993,74955.0,10646986.0
2017-11-22,7050,7190,7010,7110,46023,75700.0,10646986.0
2017-11-23,7200,7460,7140,7380,82396,78575.0,10646986.0
2017-11-24,7380,7680,7350,7500,94720,79852.0,10646986.0
2017-11-27,7540,7640,7270,7340,33564,78149.0,10646986.0
2017-11-28,7260,7450,7250,7270,9743,77404.0,10646986.0
2017-11-29,7300,7300,7050,7130,30770,75913.0,10646986.0
2017-11-30,7050,7100,6950,6970,49293,74209.0,10646986.0
2017-12-01,6990,7080,6970,7060,22055,75168.0,10646986.0
2017-12-04,7030,7080,6910,6940,33589,73890.0,10646986.0
2017-12-05,6910,7130,6900,7070,33575,75274.0,10646986.0
2017-12-06,7070,7160,7000,7060,55469,75168.0,10646986.0
2017-12-07,7020,7250,6980,7200,68562,76658.0,10646986.0
2017-12-08,7250,7250,7000,7090,37956,75487.0,10646986.0
2017-12-11,6970,7080,6900,6940,40757,73890.0,10646986.0
2017-12-12,6940,7000,6760,6800,52811,72400.0,10646986.0
2017-12-13,6810,6950,6750,6840,31629,72825.0,10646986.0
2017-12-14,6890,6940,6770,6840,39912,72825.0,10646986.0
2017-12-15,6840,6880,6750,6770,28517,72080.0,10646986.0
2017-12-18,6840,6950,6730,6940,28233,73890.0,10646986.0
2017-12-19,6980,6980,6720,6770,29112,72080.0,10646986.0
2017-12-20,6680,6800,6630,6690,25850,71228.0,10646986.0
2017-12-21,6690,6790,6590,6690,21896,71228.0,10646986.0
2017-12-22,6690,6760,6610,6740,9328,71761.0,10646986.0
2017-12-26,6740,6740,6600,6600,23019,70270.0,10646986.0
2017-12-27,6530,6600,6300,6420,32315,68354.0,10646986.0
2017-12-28,6470,6740,6420,6540,24185,69631.0,10646986.0
2018-01-02,6590,6680,6480,6620,41495,70483.0,10646986.0
2018-01-03,6560,6690,6500,6650,73271,70802.0,10646986.0
2018-01-04,6650,6800,6630,6710,35944,71441.0,10646986.0
2018-01-05,6790,7130,6730,7100,90012,75594.0,10646986.0
2018-01-08,7040,7110,6940,7000,32021,74529.0,10646986.0
2018-01-09,6940,7050,6800,6800,42758,72400.0,10646986.0
2018-01-10,6800,7270,6800,7260,97677,77297.0,10646986.0
2018-01-11,7250,7410,7000,7130,97694,75913.0,10646986.0
2018-01-12,7140,7140,6860,6960,42731,74103.0,10646986.0
2018-01-15,7070,7160,6830,7120,23543,75807.0,10646986.0
2018-01-16,7110,7110,6950,7040,24484,74955.0,10646986.0
2018-01-17,7150,7150,6750,6770,62285,72080.0,10646986.0
2018-01-18,6830,6990,6770,6910,33700,73571.0,10646986.0
2018-01-19,6900,7160,6860,7070,40619,75274.0,10646986.0
2018-01-22,7030,7170,6970,7000,8919,74529.0,10646986.0
2018-01-23,7000,7160,7000,7070,15392,75274.0,10646986.0
2018-01-24,7140,7290,7070,7160,72080,76232.0,10646986.0
2018-01-25,7160,7730,7160,7570,230900,80598.0,10646986.0
2018-01-26,7620,7720,7390,7570,63006,80598.0,10646986.0
2018-01-29,7550,7960,7490,7880,122787,83898.0,10646986.0
2018-01-30,7880,7950,7760,7820,51776,83259.0,10646986.0
2018-01-31,7730,7800,7560,7730,29727,82301.0,10646986.0
2018-02-01,7780,7980,7700,7850,56645,83579.0,10646986.0
2018-02-02,7950,7950,7690,7740,23746,82408.0,10646986.0
2018-02-05,7550,7680,7250,7510,57884,79959.0,10646986.0
2018-02-06,7170,7370,7070,7210,41618,76765.0,10646986.0
2018-02-07,7210,7370,7040,7180,34368,76445.0,10646986.0
2018-02-08,7150,7300,7080,7190,28451,76552.0,10646986.0
2018-02-09,7080,7080,6840,7000,85596,74529.0,10646986.0
2018-02-12,7100,7130,7040,7040,18591,74955.0,10646986.0
2018-02-13,7100,7100,6970,7030,11841,74848.0,10646986.0
2018-02-14,7080,7080,6910,7020,18939,74742.0,10646986.0
2018-02-19,7020,7280,6910,7240,28629,77084.0,10646986.0
2018-02-20,7240,7270,7070,7250,37118,77191.0,10646986.0
2018-02-21,7170,7330,7100,7220,18493,76871.0,10646986.0
2018-02-22,7150,7300,7150,7220,18807,76871.0,10646986.0
2018-02-23,7270,7350,7180,7300,12480,77723.0,10646986.0
2018-02-26,7350,7650,7250,7640,38766,81343.0,10646986.0
2018-02-27,7590,7590,7340,7340,32645,78149.0,10646986.0
2018-02-28,7330,7330,7180,7180,47003,76445.0,10646986.0
2018-03-02,7150,7260,7100,7200,24668,76658.0,10646986.0
2018-03-05,7220,7270,7180,7200,11983,82508.0,11459502.0
2018-03-06,7200,7310,7180,7250,20437,83081.0,11459502.0
2018-03-07,7330,7340,7160,7210,25403,82623.0,11459502.0
2018-03-08,7230,7290,7080,7220,42785,82738.0,11459502.0
2018-03-09,7130,7260,7130,7230,18612,82852.0,11459502.0
2018-03-12,7280,7320,7000,7210,43534,82623.0,11459502.0
2018-03-13,7210,7540,7160,7490,58647,85832.0,11459502.0
2018-03-14,7490,7740,7400,7500,74112,85946.0,11459502.0
2018-03-15,7470,7560,7450,7550,23905,86519.0,11459502.0
2018-03-16,7570,7880,7550,7690,77140,88124.0,11459502.0
2018-03-19,7830,7830,7600,7730,71996,88582.0,11459502.0
2018-03-20,7720,7820,7600,7630,57392,87436.0,11459502.0
2018-03-21,7630,7680,7400,7500,40940,85946.0,11459502.0
2018-03-22,7500,7570,7400,7490,35782,85832.0,11459502.0
2018-03-23,7300,7400,6910,6950,59811,79644.0,11459502.0
2018-03-26,6820,7320,6810,7290,43649,83540.0,11459502.0
2018-03-27,7310,7390,7270,7320,12987,83884.0,11459502.0
2018-03-28,7250,7300,7110,7140,24932,81821.0,11459502.0
2018-03-29,7300,7350,7120,7220,44979,82738.0,11459502.0
2018-03-30,7220,7290,7150,7230,27959,82852.0,11459502.0
2018-04-02,7150,7230,7080,7100,17177,81362.0,11459502.0
2018-04-03,7090,7090,6920,7000,48410,80217.0,11459502.0
2018-04-04,7050,7050,6890,6930,37193,79414.0,11459502.0
2018-04-05,6970,7480,6930,7450,104482,85373.0,11459502.0
2018-04-06,7630,8700,7570,7850,747164,89957.0,11459502.0
2018-04-09,7900,7940,7540,7550,77289,86519.0,11459502.0
2018-04-10,7490,7670,7300,7400,87225,84800.0,11459502.0
2018-04-11,7410,7650,7380,7580,62854,86863.0,11459502.0
2018-04-12,7580,7600,7250,7270,80181,83311.0,11459502.0
2018-04-13,7310,7640,7240,7590,54693,86978.0,11459502.0
2018-04-16,7730,7730,7460,7650,24432,87665.0,11459502.0
2018-04-17,7650,7770,7500,7770,43557,89040.0,11459502.0
2018-04-18,7770,7770,7470,7560,73650,86634.0,11459502.0
2018-04-19,7560,7790,7460,7710,67650,88353.0,11459502.0
2018-04-20,7710,8260,7620,8150,221237,93395.0,11459502.0
2018-04-23,8130,8130,7900,7950,89072,91103.0,11459502.0
2018-04-24,7950,8130,7760,7870,52306,90186.0,11459502.0
2018-04-25,7800,7800,7570,7620,73794,87321.0,11459502.0
2018-04-26,7620,7900,7620,7800,50664,89384.0,11459502.0
2018-04-27,7880,7980,7710,7930,51832,90874.0,11459502.0
2018-04-30,7930,7990,7740,7910,72532,90645.0,11459502.0
2018-05-02,8000,8630,7910,8630,396950,98896.0,11459502.0
2018-05-03,8550,8620,8300,8450,113178,96833.0,11459502.0
2018-05-04,8300,8580,8280,8290,77616,94999.0,11459502.0
2018-05-08,8300,8330,7840,7960,94573,91218.0,11459502.0
2018-05-09,8030,8080,7580,7920,56807,90759.0,11459502.0
2018-05-10,7920,8420,7920,8320,84066,95343.0,11459502.0
2018-05-11,8330,8460,8230,8420,40386,96489.0,11459502.0
2018-05-14,8500,8540,8300,8420,52511,96489.0,11459502.0
2018-05-15,8410,8410,8250,8320,40267,95343.0,11459502.0
2018-05-16,8210,8280,7830,8110,102206,92937.0,11459502.0
2018-05-17,8170,8180,7920,8030,50278,92020.0,11459502.0
2018-05-18,8140,8140,7960,8140,55098,93280.0,11459502.0
2018-05-21,8060,8130,7960,8030,28164,92020.0,11459502.0
2018-05-23,8040,8380,8000,8210,63685,94083.0,11459502.0
2018-05-24,8300,8490,8160,8230,55038,94312.0,11459502.0
2018-05-25,8020,8320,7920,8210,48446,94083.0,11459502.0
2018-05-28,8240,8390,8090,8300,44088,95114.0,11459502.0
2018-05-29,8380,8420,8030,8030,57062,92020.0,11459502.0
2018-05-30,8000,8020,7760,7820,70049,89613.0,11459502.0
2018-05-31,7830,8080,7830,7980,40791,91447.0,11459502.0
2018-06-01,8000,8090,7910,7930,19870,90874.0,11459502.0
2018-06-04,7930,8000,7820,7930,20030,90874.0,11459502.0
2018-06-05,7870,8000,7800,7940,24869,90988.0,11459502.0
2018-06-07,7940,8260,7900,8180,97215,93739.0,11459502.0
2018-06-08,8230,8260,7990,8060,56071,92364.0,11459502.0
2018-06-11,8100,8130,7750,7880,63111,90301.0,11459502.0
2018-06-12,7960,8020,7800,7870,38573,90186.0,11459502.0
2018-06-14,7870,7970,7490,7490,51263,85832.0,11459502.0
2018-06-15,7490,7750,7490,7590,31392,86978.0,11459502.0
2018-06-18,7630,7740,7340,7350,39893,84227.0,11459502.0
2018-06-19,7350,7440,7030,7030,45729,80560.0,11459502.0
2018-06-20,6880,7350,6880,7290,65828,83540.0,11459502.0
2018-06-21,7210,7370,7210,7240,13101,82967.0,11459502.0
2018-06-22,7130,7240,7040,7120,21687,81592.0,11459502.0
2018-06-25,7020,7240,7020,7080,29688,81133.0,11459502.0
2018-06-26,7070,7070,6810,7010,66084,80331.0,11459502.0
2018-06-27,6900,7150,6900,6960,20722,79758.0,11459502.0
2018-06-28,6960,7600,6910,7170,69254,82165.0,11459502.0
2018-06-29,7120,7170,7000,7140,21821,81821.0,11459502.0
2018-07-02,7150,7150,6910,6910,23421,79185.0,11459502.0
2018-07-03,6900,7080,6800,6840,17094,78383.0,11459502.0
2018-07-04,6940,6940,6790,6810,15862,78039.0,11459502.0
2018-07-05,6800,6830,6550,6580,37873,75404.0,11459502.0
2018-07-06,6590,6680,6530,6660,17733,76320.0,11459502.0
2018-07-09,6730,6730,6520,6640,13673,76091.0,11459502.0
2018-07-10,6640,6990,6640,6940,22165,79529.0,11459502.0
2018-07-11,6940,6950,6800,6820,13602,78154.0,11459502.0
2018-07-12,6850,7040,6760,7000,11864,80217.0,11459502.0
2018-07-13,7010,7090,6910,6970,8692,79873.0,11459502.0
2018-07-16,6970,7040,6890,6930,8937,79414.0,11459502.0
2018-07-17,6970,6970,6860,6950,4910,79644.0,11459502.0
2018-07-18,6950,7020,6710,6740,18428,77237.0,11459502.0
2018-07-19,6740,6820,6670,6760,13678,77466.0,11459502.0
2018-07-20,6760,6830,6670,6760,9217,77466.0,11459502.0
2018-07-23,6760,7170,6560,6670,16967,76435.0,11459502.0
2018-07-24,6470,6720,6470,6640,10553,76091.0,11459502.0
2018-07-25,6640,6740,6460,6580,17180,75404.0,11459502.0
2018-07-26,6540,6750,6540,6690,5208,76664.0,11459502.0
2018-07-27,6650,6910,6600,6830,10936,78268.0,11459502.0
2018-07-30,6750,6890,6670,6790,10742,77810.0,11459502.0
2018-07-31,6790,6850,6710,6810,911,78039.0,11459502.0
2018-08-01,6810,6860,6700,6830,5587,78268.0,11459502.0
2018-08-02,6830,6830,6730,6730,1422,77122.0,11459502.0
2018-08-03,6710,6800,6640,6780,7316,77695.0,11459502.0
2018-08-06,6780,6780,6580,6730,588598,77122.0,11459502.0
2018-08-07,6820,6820,6730,6780,1847,77695.0,11459502.0
2018-08-08,6800,6800,6610,6710,595085,76893.0,11459502.0
2018-08-09,6640,6750,6640,6690,8699,76664.0,11459502.0
2018-08-10,6690,8500,6680,7150,1215144,81935.0,11459502.0
2018-08-13,7020,7190,6880,6910,96218,79185.0,11459502.0
2018-08-14,6870,6980,6700,6830,50336,78268.0,11459502.0
2018-08-16,6770,7030,6750,6940,36756,79529.0,11459502.0
2018-08-17,6950,7030,6830,6830,29453,78268.0,11459502.0
2018-08-20,6830,7110,6770,6980,40595,79987.0,11459502.0
2018-08-21,6920,7050,6890,7000,22557,80217.0,11459502.0
2018-08-22,7100,7220,7000,7060,37939,80904.0,11459502.0
2018-08-23,7060,7070,6900,7020,34629,80446.0,11459502.0
2018-08-24,7070,7070,6880,6990,9835,80102.0,11459502.0
2018-08-27,6950,7010,6860,6860,23828,78612.0,11459502.0
2018-08-28,6860,7350,6860,7120,90790,81592.0,11459502.0
2018-08-29,7210,7210,7070,7080,26193,81133.0,11459502.0
2018-08-30,7160,7160,7030,7100,19103,81362.0,11459502.0
2018-08-31,7090,7110,7030,7060,13785,80904.0,11459502.0
2018-09-03,7000,7120,6990,7090,23668,81248.0,11459502.0
2018-09-04,7130,7130,7010,7100,29211,81362.0,11459502.0
2018-09-05,7090,7300,7040,7180,43847,82279.0,11459502.0
2018-09-06,7290,7290,7150,7200,15532,82508.0,11459502.0
2018-09-07,7200,7200,7060,7170,14272,82165.0,11459502.0
2018-09-10,7170,7190,7080,7150,30099,81935.0,11459502.0
2018-09-11,7160,7250,7100,7140,16279,81821.0,11459502.0
2018-09-12,7140,7250,7140,7220,14826,82738.0,11459502.0
2018-09-13,7220,7390,7150,7390,37441,84686.0,11459502.0
2018-09-14,7470,7490,7220,7300,49803,83654.0,11459502.0
2018-09-17,7290,7360,7260,7330,19954,83998.0,11459502.0
2018-09-18,7390,7630,7300,7490,68652,85832.0,11459502.0
2018-09-19,7430,7700,7430,7590,53131,86978.0,11459502.0
2018-09-20,7600,7710,7510,7510,35520,86061.0,11459502.0
2018-09-21,7510,7680,7450,7500,10129,85946.0,11459502.0
2018-09-27,7350,7550,7350,7500,19671,85946.0,11459502.0
2018-09-28,7480,7490,7210,7280,23929,83425.0,11459502.0
2018-10-01,7140,7260,7010,7070,28391,81019.0,11459502.0
2018-10-02,7070,7130,7010,7100,10445,81362.0,11459502.0
2018-10-04,7030,7130,7030,7030,16493,80560.0,11459502.0
2018-10-05,7030,7120,7030,7100,15463,81362.0,11459502.0
2018-10-08,7030,7180,7030,7110,8397,81477.0,11459502.0
2018-10-10,7000,7090,6800,6880,29785,78841.0,11459502.0
2018-10-11,6530,6830,6500,6510,51331,74601.0,11459502.0
2018-10-12,6210,6700,6210,6660,26225,76320.0,11459502.0
2018-10-15,6970,6970,6520,6580,23083,75404.0,11459502.0
2018-10-16,6500,6760,6500,6740,26217,77237.0,11459502.0
2018-10-17,6840,6920,6730,6900,16083,79071.0,11459502.0
2018-10-18,6850,6980,6800,6900,14214,79071.0,11459502.0
2018-10-19,6770,7070,6770,7040,16270,80675.0,11459502.0
2018-10-22,7040,7040,6900,7040,29213,80675.0,11459502.0
2018-10-23,6950,7040,6820,6870,19677,78727.0,11459502.0
2018-10-24,6870,6990,6760,6790,31398,77810.0,11459502.0
2018-10-25,6460,6700,6460,6660,31808,76320.0,11459502.0
2018-10-26,6790,6800,6380,6430,28907,73685.0,11459502.0
2018-10-29,6320,6600,6280,6280,28462,71966.0,11459502.0
2018-10-30,6180,6300,5760,6180,46950,70820.0,11459502.0
2018-10-31,6390,6520,6160,6450,31234,73914.0,11459502.0
2018-11-01,6380,6720,6380,6700,21669,76779.0,11459502.0
2018-11-02,6610,6990,6610,6970,15229,79873.0,11459502.0
2018-11-05,6800,7100,6800,6910,15096,79185.0,11459502.0
2018-11-06,6980,6980,6850,6920,2932,79300.0,11459502.0
2018-11-07,6890,6940,6800,6810,5113,78039.0,11459502.0
2018-11-08,6850,6980,6850,6900,1411,79071.0,11459502.0
2018-11-09,6800,6900,6790,6830,3703,78268.0,11459502.0
2018-11-12,6830,6940,6710,6850,2840,78498.0,11459502.0
2018-11-13,6890,6890,6690,6710,6612,76893.0,11459502.0
2018-11-14,6710,6740,6650,6700,3472,76779.0,11459502.0
2018-11-15,6740,6850,6650,6840,7965,78383.0,11459502.0
2018-11-16,6880,6930,6840,6910,3345,79185.0,11459502.0
2018-11-19,6770,6930,6770,6920,6544,79300.0,11459502.0
2018-11-20,6650,6910,6650,6840,1729,78383.0,11459502.0
2018-11-21,6710,6820,6630,6760,11628,77466.0,11459502.0
2018-11-22,6800,6900,6760,6790,11004,77810.0,11459502.0
2018-11-23,6790,6790,6680,6680,2990,76549.0,11459502.0
2018-11-26,6680,6790,6680,6750,7087,77352.0,11459502.0
2018-11-27,6770,6860,6710,6820,2283,78154.0,11459502.0
2018-11-28,6890,6890,6790,6850,2076,78498.0,11459502.0
2018-11-29,6900,6910,6610,6880,8475,78841.0,11459502.0
2018-11-30,7400,7400,7060,7070,59111,81019.0,11459502.0
2018-12-03,7210,7210,7070,7200,23812,82508.0,11459502.0
2018-12-04,7200,7250,7140,7180,18660,82279.0,11459502.0
2018-12-05,7180,7180,7120,7160,8305,82050.0,11459502.0
2018-12-06,7220,7220,6780,6990,38539,80102.0,11459502.0
2018-12-07,6990,7100,6910,7000,5120,80217.0,11459502.0
2018-12-10,7070,7070,6790,6970,10940,79873.0,11459502.0
2018-12-11,6980,7000,6910,6970,6453,79873.0,11459502.0
2018-12-12,7090,7350,6880,7150,30597,81935.0,11459502.0
2018-12-13,7200,7200,7010,7100,8575,81362.0,11459502.0
2018-12-14,7050,7180,6990,7060,17579,80904.0,11459502.0
2018-12-17,7170,7170,6900,7000,12812,80217.0,11459502.0
2018-12-18,7050,7050,6850,6860,10365,78612.0,11459502.0
2018-12-19,6850,7000,6850,6940,10781,79529.0,11459502.0
2018-12-20,6990,7000,6900,6940,7562,79529.0,11459502.0
2018-12-21,7000,7020,6910,6970,16310,79873.0,11459502.0
2018-12-24,7000,7030,6950,6950,6959,79644.0,11459502.0
2018-12-26,6870,6990,6720,6780,10016,77695.0,11459502.0
2018-12-27,6850,6950,6720,6910,6808,79185.0,11459502.0
2018-12-28,6910,7050,6880,7000,11396,80217.0,11459502.0
2019-01-02,7070,7090,6940,6980,5693,79987.0,11459502.0
2019-01-03,7050,7050,6930,6970,3592,79873.0,11459502.0
2019-01-04,7000,7010,6920,6940,13244,79529.0,11459502.0
2019-01-07,7030,7100,6940,7090,15245,81248.0,11459502.0
2019-01-08,7090,7170,7010,7050,6641,80789.0,11459502.0
2019-01-09,7110,7110,7000,7050,9139,80789.0,11459502.0
2019-01-10,7100,7330,7020,7280,45572,83425.0,11459502.0
2019-01-11,7350,7350,7210,7270,14126,83311.0,11459502.0
2019-01-14,7340,7340,7170,7190,21046,82394.0,11459502.0
2019-01-15,7190,7270,7170,7200,11332,82508.0,11459502.0
2019-01-16,7300,7300,7190,7240,7141,82967.0,11459502.0
2019-01-17,7270,7290,7180,7190,7842,82394.0,11459502.0
2019-01-18,7300,7390,7190,7370,12499,84457.0,11459502.0
2019-01-21,7340,7700,7340,7620,63392,87321.0,11459502.0
2019-01-22,7550,7700,7530,7680,14358,88009.0,11459502.0
2019-01-23,7680,7990,7660,7990,69689,91561.0,11459502.0
2019-01-24,7990,8120,7900,7980,50494,91447.0,11459502.0
2019-01-25,7940,8050,7790,7860,24761,90072.0,11459502.0
2019-01-28,7860,7970,7600,7700,29531,88238.0,11459502.0
2019-01-29,7750,7750,7400,7500,37339,85946.0,11459502.0
2019-01-30,7520,7650,7380,7490,40207,85832.0,11459502.0
2019-01-31,7530,7650,7460,7520,37129,86175.0,11459502.0
2019-02-01,7650,7790,7560,7630,15645,87436.0,11459502.0
2019-02-07,7720,7730,7560,7700,11770,88238.0,11459502.0
2019-02-08,7700,7760,7630,7630,12500,87436.0,11459502.0
2019-02-11,7760,7760,7580,7730,7457,88582.0,11459502.0
2019-02-12,7780,7780,7530,7620,20443,87321.0,11459502.0
2019-02-13,7610,7670,7490,7610,24263,87207.0,11459502.0
2019-02-14,7720,7850,7560,7760,27684,88926.0,11459502.0
2019-02-15,7710,7800,7640,7650,14309,87665.0,11459502.0
2019-02-18,7730,7730,7580,7580,11011,86863.0,11459502.0
2019-02-19,7740,7740,7520,7560,9942,86634.0,11459502.0
2019-02-20,7560,7650,7500,7560,7174,86634.0,11459502.0
2019-02-21,7520,7670,7490,7660,23362,87780.0,11459502.0
2019-02-22,7710,7830,7620,7760,26684,88926.0,11459502.0
2019-02-25,7840,7840,7650,7710,10927,88353.0,11459502.0
2019-02-26,7710,7840,7650,7710,5261,88353.0,11459502.0
2019-02-27,7700,7840,7660,7810,21618,89499.0,11459502.0
2019-02-28,7820,7840,7530,7690,23262,88124.0,11459502.0
2019-03-04,7690,7780,7660,7760,12008,88926.0,11459502.0
2019-03-05,7670,7820,7670,7770,16519,89040.0,11459502.0
2019-03-06,7800,7900,7740,7880,39199,90301.0,11459502.0
2019-03-07,7880,8000,7750,7750,21086,88811.0,11459502.0
2019-03-08,7680,7790,7550,7690,18201,88124.0,11459502.0
2019-03-11,7690,7730,7590,7670,8924,87894.0,11459502.0
2019-03-12,7830,8040,7700,7900,41162,90530.0,11459502.0
2019-03-13,8000,8200,7910,8050,36172,92249.0,11459502.0
2019-03-14,8060,8190,7990,8050,17339,92249.0,11459502.0
2019-03-15,8000,8120,7860,7990,19076,91561.0,11459502.0
2019-03-18,8000,8120,7960,8000,26580,91676.0,11459502.0
2019-03-19,8140,8390,8030,8330,86283,95458.0,11459502.0
2019-03-20,8400,8400,8200,8300,34955,95114.0,11459502.0
2019-03-21,8290,8940,8270,8850,152292,101417.0,11459502.0
2019-03-22,8850,8900,8650,8700,39207,99698.0,11459502.0
2019-03-25,8600,8710,8490,8500,33111,97406.0,11459502.0
2019-03-26,8450,8630,8380,8600,24053,98552.0,11459502.0
2019-03-27,8590,8680,8360,8580,18992,98323.0,11459502.0
2019-03-28,8550,8580,8350,8350,13875,95687.0,11459502.0
2019-03-29,8400,8400,8020,8190,31049,93853.0,11459502.0
2019-04-01,8150,8300,8150,8300,15081,95114.0,11459502.0
2019-04-02,8370,8370,8240,8240,13313,94426.0,11459502.0
2019-04-03,8240,8350,8180,8220,11796,94197.0,11459502.0
2019-04-04,8180,8310,8180,8280,7358,94885.0,11459502.0
2019-04-05,8270,8280,8160,8210,17328,94083.0,11459502.0
2019-04-08,8250,8500,8220,8480,22746,97177.0,11459502.0
2019-04-09,8520,8600,8420,8490,13824,97291.0,11459502.0
2019-04-10,8440,8550,8440,8480,9984,97177.0,11459502.0
2019-04-11,8550,8550,8450,8470,14019,97062.0,11459502.0
2019-04-12,8430,8540,8360,8390,11139,96145.0,11459502.0
2019-04-15,8490,8500,8270,8430,14421,96604.0,11459502.0
2019-04-16,8330,8480,8320,8400,9373,96260.0,11459502.0
2019-04-17,8320,8480,8320,8370,8936,95916.0,11459502.0
2019-04-18,8370,8500,8340,8340,9202,95572.0,11459502.0
2019-04-19,8310,8400,8300,8300,2937,95114.0,11459502.0
2019-04-22,8260,8390,8200,8260,9607,94655.0,11459502.0
2019-04-23,8240,8240,8140,8170,21449,93624.0,11459502.0
2019-04-24,8160,8170,7950,8050,26643,92249.0,11459502.0
2019-04-25,7950,7950,7750,7790,42684,89270.0,11459502.0
2019-04-26,7790,7800,7590,7700,14222,88238.0,11459502.0
2019-04-29,7700,7880,7630,7850,6702,89957.0,11459502.0
2019-04-30,7780,7930,7780,7900,6601,90530.0,11459502.0
2019-05-02,7900,7920,7800,7890,4249,90415.0,11459502.0
2019-05-03,7950,7950,7780,7910,6618,90645.0,11459502.0
2019-05-07,7860,7890,7750,7810,2970,89499.0,11459502.0
2019-05-08,7710,7800,7560,7580,10450,86863.0,11459502.0
