레드로버(060300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-10-01,14192,15702,13935,15060,5595,12581.0,5365000.0
2003-10-02,15700,15700,14127,15606,18572,13037.0,5365000.0
2003-10-06,15411,15732,15217,15509,8796,12956.0,5365000.0
2003-10-07,15507,15701,14835,15412,2994,12876.0,5365000.0
2003-10-08,15413,15413,14160,14931,7528,12474.0,5365000.0
2003-10-09,14769,14835,14159,14160,11808,11830.0,5365000.0
2003-10-10,14193,15283,13485,15221,33256,12715.0,5365000.0
2003-10-13,14515,15027,13807,14322,16703,11964.0,5365000.0
2003-10-14,14448,14575,13806,13840,15503,11562.0,5365000.0
2003-10-15,13999,14096,13645,13646,15454,11401.0,5365000.0
2003-10-16,13549,14032,13166,13678,22172,11427.0,5365000.0
2003-10-17,13774,13774,12876,13261,22716,11079.0,5365000.0
2003-10-20,13262,13487,12811,13390,33437,11186.0,5365000.0
2003-10-21,13356,13712,12939,13390,4388,11186.0,5365000.0
2003-10-22,13228,13452,12555,12844,15443,10730.0,5365000.0
2003-10-23,12653,13070,11946,12267,20418,10247.0,5365000.0
2003-10-24,11975,12617,11237,11560,19111,9657.0,5365000.0
2003-10-27,11496,11496,10982,11111,30429,9281.0,5365000.0
2003-10-28,11238,11946,11238,11432,23142,9550.0,5365000.0
2003-10-29,11304,11946,11304,11432,18615,9550.0,5365000.0
2003-10-30,11431,11848,11431,11432,1977,9550.0,5365000.0
2003-10-31,11496,11625,10918,11432,9613,9550.0,5365000.0
2003-11-03,11430,11879,11430,11688,1682,9764.0,5365000.0
2003-11-04,11559,12234,11559,11720,23216,9791.0,5365000.0
2003-11-05,11559,12811,10982,11816,12587,9872.0,5365000.0
2003-11-06,11686,11686,11078,11496,7727,9603.0,5365000.0
2003-11-07,11334,11557,10594,11560,16442,9657.0,5365000.0
2003-11-10,11207,11366,10756,10788,24348,9013.0,5365000.0
2003-11-11,10594,10851,10402,10629,27446,8879.0,5365000.0
2003-11-12,10756,11045,9955,10467,45972,8745.0,5365000.0
2003-11-13,10276,10918,9569,10467,44144,8745.0,5365000.0
2003-11-14,10177,10498,9760,10211,42795,8530.0,5365000.0
2003-11-17,9921,10597,9761,10083,21340,8423.0,5365000.0
2003-11-18,9825,10179,9825,9858,8437,8235.0,5365000.0
2003-11-19,9730,10276,9730,10179,7826,8504.0,5365000.0
2003-11-20,10178,10660,9889,10661,4645,8906.0,5365000.0
2003-11-21,10789,11913,10596,10757,56524,8986.0,5365000.0
2003-11-24,10724,10724,9471,9826,46192,8208.0,5365000.0
2003-11-25,9313,10147,8989,9633,65219,8048.0,5365000.0
2003-11-26,9955,9955,8831,9665,36208,8074.0,5365000.0
2003-11-27,9119,9730,8509,8991,45437,7511.0,5365000.0
2003-11-28,8766,8766,8189,8317,41087,6948.0,5365000.0
2003-12-01,8284,8477,8091,8156,54310,6814.0,5365000.0
2003-12-02,8219,8733,8219,8671,34681,7243.0,5365000.0
2003-12-03,8702,9344,8702,9247,40492,7726.0,5365000.0
2003-12-04,9248,9600,9120,9441,15573,7887.0,5365000.0
2003-12-05,9313,9440,8862,8895,9728,7431.0,5365000.0
2003-12-08,8571,8861,8346,8765,31632,7323.0,5365000.0
2003-12-09,8636,8957,8636,8959,8675,7484.0,5365000.0
2003-12-10,8604,9311,8604,9151,44135,7645.0,5365000.0
2003-12-11,8896,9634,8896,9312,20885,7779.0,5365000.0
2003-12-12,9760,9760,9343,9568,18945,7994.0,5365000.0
2003-12-15,9696,10693,9696,10693,31262,8933.0,5365000.0
2003-12-16,10532,11945,10338,11720,156268,9791.0,5365000.0
2003-12-17,11944,12521,10851,11367,31373,9496.0,5365000.0
2003-12-18,11141,11366,10113,10340,46517,8638.0,5365000.0
2003-12-19,10147,10468,10081,10147,25143,8477.0,5365000.0
2003-12-22,10338,10724,9889,9954,48200,8316.0,5365000.0
2003-12-23,9954,10499,9118,9377,91991,7833.0,5365000.0
2003-12-24,9182,10275,9054,9505,38027,7940.0,5365000.0
2003-12-26,9184,10018,8382,8413,60777,7028.0,5365000.0
2003-12-29,8413,8831,7482,8831,21719,7377.0,5365000.0
2003-12-30,9313,9440,8092,9312,17444,7779.0,5365000.0
2004-01-02,9183,9955,8862,9312,10594,7779.0,5365000.0
2004-01-05,9023,9313,8540,8671,6356,7243.0,5365000.0
2004-01-06,8445,9119,8445,8477,18118,7082.0,5365000.0
2004-01-07,8668,9119,8444,8991,28949,10311.0,7365000.0
2004-01-08,8989,9054,8540,8991,4037,10311.0,7365000.0
2004-01-09,8541,9441,8541,8926,18202,10237.0,7365000.0
2004-01-12,8571,9052,8476,8734,25227,10016.0,7365000.0
2004-01-13,9761,9761,9697,9762,26691,11195.0,7365000.0
2004-01-14,10850,10916,10274,10917,55468,12520.0,7365000.0
2004-01-15,11944,12201,11879,12201,48439,13994.0,7365000.0
2004-01-16,13614,13614,10820,11688,275796,13404.0,7365000.0
2004-01-19,11685,12200,10306,10308,156080,11821.0,7365000.0
2004-01-20,10273,10273,9502,9568,66939,10974.0,7365000.0
2004-01-26,9567,9567,8797,9055,60570,10385.0,7365000.0
2004-01-27,9053,9439,8797,9055,29605,10385.0,7365000.0
2004-01-28,9151,9889,8926,8991,81431,10311.0,7365000.0
2004-01-29,8764,9633,8443,9055,32942,10385.0,7365000.0
2004-01-30,8926,9278,8764,9055,8382,10385.0,7365000.0
2004-02-02,9119,10017,9085,9633,98409,11048.0,7365000.0
2004-02-03,9632,9632,8988,9151,34809,10495.0,7365000.0
2004-02-04,9151,9248,8412,9120,36487,10458.0,7365000.0
2004-02-05,8988,9760,8861,9183,34043,10532.0,7365000.0
2004-02-06,9440,9440,8862,8895,6467,10201.0,7365000.0
2004-02-09,9313,9313,8862,9120,7975,10458.0,7365000.0
2004-02-10,8989,9182,8668,8991,6921,10311.0,7365000.0
2004-02-11,8861,9374,8861,9055,14102,10385.0,7365000.0
2004-02-12,8927,9249,8669,8926,8684,10237.0,7365000.0
2004-02-13,8798,9312,8732,8765,5769,10053.0,7365000.0
2004-02-16,8702,9182,8509,8671,7895,9943.0,7365000.0
2004-02-17,9150,9150,8444,8671,21473,9943.0,7365000.0
2004-02-18,8668,8830,8478,8702,16902,9980.0,7365000.0
2004-02-19,8668,8668,8027,8605,37569,9869.0,7365000.0
2004-02-20,8926,8926,8219,8798,10360,10090.0,7365000.0
2004-02-23,8988,8988,8540,8862,3233,10164.0,7365000.0
2004-02-24,8478,9119,8478,8991,9539,10311.0,7365000.0
2004-02-25,8988,9503,8347,9505,54700,10900.0,7365000.0
2004-02-26,9634,9634,8444,8895,37070,10201.0,7365000.0
2004-02-27,8926,9313,8733,8991,16996,10311.0,7365000.0
2004-03-02,8988,8988,8667,8671,15185,9943.0,7365000.0
2004-03-03,8605,8862,8444,8574,14691,9832.0,7365000.0
2004-03-04,8571,8732,8315,8541,5609,9795.0,7365000.0
2004-03-05,8381,8732,8249,8349,11102,9574.0,7365000.0
2004-03-08,8346,8476,8218,8220,15229,9427.0,7365000.0
2004-03-09,8060,8861,8060,8349,15498,9574.0,7365000.0
2004-03-10,8220,8668,8154,8380,7412,9611.0,7365000.0
2004-03-11,8249,8667,8123,8671,5528,9943.0,7365000.0
2004-03-12,8154,8540,7643,8541,30864,9795.0,7365000.0
2004-03-15,7801,8732,7801,8541,2065,9795.0,7365000.0
2004-03-16,8478,8541,8154,8380,3304,9611.0,7365000.0
2004-03-17,8284,8540,7963,8541,3819,9795.0,7365000.0
2004-03-18,8250,8347,8250,8285,1904,9501.0,7365000.0
2004-03-19,8316,8606,7964,8285,13794,9501.0,7365000.0
2004-03-22,8154,8348,7450,7899,26763,9059.0,7365000.0
2004-03-23,7768,7768,6965,6968,60366,7991.0,7365000.0
2004-03-24,6134,6134,6134,6133,12453,7034.0,7365000.0
2004-03-25,5424,6839,5424,5427,4032167,6223.0,7365000.0
2004-03-26,5169,5489,4880,5202,2013214,5966.0,7365000.0
2004-03-29,5328,5361,4589,4593,1365715,5266.0,7365000.0
2004-03-30,4592,4720,4046,4046,1127608,4640.0,7365000.0
2004-03-31,4046,4528,3821,4528,863963,5192.0,7365000.0
2004-04-01,4752,5039,4622,5042,708742,5782.0,7365000.0
2004-04-02,5266,5456,4753,4945,959419,5671.0,7365000.0
2004-04-06,5458,5458,4814,4913,595683,5634.0,7365000.0
2004-04-07,4944,5104,4334,4366,1118500,5008.0,7365000.0
2004-04-08,4239,4816,4239,4560,1067109,5229.0,7365000.0
2004-04-09,4560,4754,4432,4657,630879,5340.0,7365000.0
2004-04-12,4880,5201,4880,5202,1551521,5966.0,7365000.0
2004-04-13,5266,5650,4849,4945,1562240,5671.0,7365000.0
2004-04-14,5104,5521,4944,5523,781883,6334.0,7365000.0
2004-04-16,5909,6102,5395,5395,1610386,6187.0,7365000.0
2004-04-19,5328,5393,4976,5042,565690,5782.0,7365000.0
2004-04-20,5072,5618,5072,5460,1141869,6260.0,7365000.0
2004-04-21,5202,5716,5202,5395,895902,6187.0,7365000.0
2004-04-22,5362,5683,5297,5363,882897,6150.0,7365000.0
2004-04-23,5555,5555,4817,4881,779512,5597.0,7365000.0
2004-04-26,4880,5104,4493,4687,720991,5376.0,7365000.0
2004-04-27,4686,4944,4558,4593,552404,5266.0,7365000.0
2004-04-28,4589,4752,4493,4496,411200,5156.0,7365000.0
2004-04-29,4494,4850,4270,4335,431579,4971.0,7365000.0
2004-04-30,4142,4301,4110,4207,182446,4824.0,7365000.0
2004-05-03,4142,4463,4110,4399,151147,5045.0,7365000.0
2004-05-04,4368,4688,3885,4046,791530,4640.0,7365000.0
2004-05-06,4045,4110,3820,4078,468850,4677.0,7365000.0
2004-05-07,3981,4494,3949,4432,488391,5082.0,7365000.0
2004-05-10,4432,4946,3918,3917,1945709,4493.0,7365000.0
2004-05-11,4015,4047,3565,3950,457864,4529.0,7365000.0
2004-05-12,3981,4367,3981,4335,239515,4971.0,7365000.0
2004-05-13,4205,4623,4205,4463,379880,5119.0,7365000.0
2004-05-14,4367,4880,4367,4848,1069749,5561.0,7365000.0
2004-05-17,5072,5072,4269,4271,849720,4898.0,7365000.0
2004-05-18,3884,3949,3787,3790,657036,4345.0,7365000.0
2004-05-19,3723,4171,3723,4175,420938,4787.0,7365000.0
2004-05-20,4013,4141,3917,4078,319345,4677.0,7365000.0
2004-05-21,4046,4398,3949,4111,182538,4714.0,7365000.0
2004-05-24,4141,4589,4141,4593,430796,5266.0,7365000.0
2004-05-25,4719,5136,4558,5138,814546,5892.0,7365000.0
2004-05-27,5460,5588,5106,5169,549037,5929.0,7365000.0
2004-05-28,5266,5361,4814,5202,420052,5966.0,7365000.0
2004-05-31,5813,5813,5652,5812,1206602,6665.0,7365000.0
2004-06-01,6295,6295,5136,5138,1540683,5892.0,7365000.0
2004-06-02,5039,5233,4752,5234,540725,6002.0,7365000.0
2004-06-03,5233,5394,4849,4945,549493,5671.0,7365000.0
2004-06-04,4849,5105,4784,4945,279955,5671.0,7365000.0
2004-06-07,5008,5201,4753,4945,286297,5671.0,7365000.0
2004-06-08,5010,5492,4881,5298,796436,6076.0,7365000.0
2004-06-09,5394,5811,4815,4817,1182404,5524.0,7365000.0
2004-06-10,4814,5007,4752,4784,241086,5487.0,7365000.0
2004-06-11,4815,4880,4367,4432,414601,5082.0,7365000.0
2004-06-14,4271,4399,4239,4239,160077,4861.0,7365000.0
2004-06-15,4046,4719,4014,4720,683603,5413.0,7365000.0
2004-06-16,4529,4881,4464,4463,309590,5119.0,7365000.0
2004-06-17,4367,4688,4270,4335,251458,4971.0,7365000.0
2004-06-18,4300,4493,4172,4366,188402,5008.0,7365000.0
2004-06-21,4398,4432,4238,4302,134038,4935.0,7365000.0
2004-06-22,4238,4238,3917,4014,168762,4603.0,7365000.0
2004-06-23,3949,4110,3884,3885,137071,6057.0,10012059.0
2004-06-24,3917,4013,3821,3853,256922,6007.0,10012059.0
2004-06-25,3821,3917,3786,3853,99196,6007.0,10012059.0
2004-06-28,3788,4270,3788,4142,241552,6458.0,10012059.0
2004-06-29,4046,4173,3980,4111,128928,6408.0,10012059.0
2004-06-30,4142,4301,4077,4207,168904,6558.0,10012059.0
2004-07-01,4431,4431,4171,4175,63883,6508.0,10012059.0
2004-07-02,4143,4239,3982,4046,109393,6308.0,10012059.0
2004-07-05,3949,4238,3949,4014,41809,6258.0,10012059.0
2004-07-06,3980,4172,3948,3982,33091,6207.0,10012059.0
2004-07-07,3951,4015,3919,3950,54168,6157.0,10012059.0
2004-07-08,3949,4301,3949,4207,122695,6558.0,10012059.0
2004-07-09,4110,4301,4077,4207,70199,6558.0,10012059.0
2004-07-12,4269,4558,4237,4271,187239,6658.0,10012059.0
2004-07-13,4719,4719,4367,4432,201568,6908.0,10012059.0
2004-07-14,4590,4590,4110,4111,105542,6408.0,10012059.0
2004-07-15,4077,4303,3886,3950,58393,6157.0,10012059.0
2004-07-16,3950,4046,3885,3917,75542,6107.0,10012059.0
2004-07-19,3884,4173,3884,4014,63481,6258.0,10012059.0
2004-07-20,4014,4173,4014,4014,52245,6258.0,10012059.0
2004-07-21,4046,4174,3982,4046,72297,6308.0,10012059.0
2004-07-22,3981,4046,3787,3790,142229,5907.0,10012059.0
2004-07-23,3786,3883,3659,3661,81154,5707.0,10012059.0
2004-07-26,3564,3788,3564,3629,43926,5657.0,10012059.0
2004-07-27,3500,3660,3338,3468,102512,5407.0,10012059.0
2004-07-28,3403,3531,3403,3436,71876,5356.0,10012059.0
2004-07-29,3307,3404,3049,3082,139766,4806.0,10012059.0
2004-07-30,3019,3211,3019,3211,52741,5006.0,10012059.0
2004-08-02,3049,3339,3049,3082,56943,4806.0,10012059.0
2004-08-03,2921,3049,2728,2761,91053,4305.0,10012059.0
2004-08-04,2698,2698,2536,2697,119131,4205.0,10012059.0
2004-08-05,2728,2825,2600,2761,41674,4305.0,10012059.0
2004-08-06,2824,2824,2631,2729,32081,4255.0,10012059.0
2004-08-09,2631,2762,2631,2729,35311,4255.0,10012059.0
2004-08-10,2728,2857,2728,2858,52719,4455.0,10012059.0
2004-08-11,2823,2919,2599,2601,131481,4055.0,10012059.0
2004-08-12,2310,2310,2310,2312,6503,3604.0,10012059.0
2004-08-13,2056,2056,2056,2055,34597,3204.0,10012059.0
2004-08-16,1864,1961,1831,1862,1418812,2903.0,10012059.0
2004-08-17,1929,2022,1895,1959,389540,3054.0,10012059.0
2004-08-18,1990,2021,1796,1799,545834,2803.0,10012059.0
2004-08-19,1796,1893,1733,1799,200754,2803.0,10012059.0
2004-08-20,1798,1895,1798,1862,235470,2903.0,10012059.0
2004-08-23,1861,1926,1764,1799,271610,2803.0,10012059.0
2004-08-24,1764,1861,1764,1799,155093,2803.0,10012059.0
2004-08-25,1830,1862,1765,1830,175576,2853.0,10012059.0
2004-08-26,1798,1895,1735,1862,160199,2903.0,10012059.0
2004-08-27,1830,1860,1668,1670,205276,2603.0,10012059.0
2004-08-30,1699,1733,1668,1703,121572,2653.0,10012059.0
2004-08-31,1637,1734,1637,1734,142916,2703.0,10012059.0
2004-09-01,1733,1796,1699,1799,92404,2803.0,10012059.0
2004-09-02,1798,1831,1735,1767,87029,2753.0,10012059.0
2004-09-03,1765,1830,1734,1734,66259,2703.0,10012059.0
2004-09-06,1766,1798,1701,1767,82995,2753.0,10012059.0
2004-09-07,1766,1766,1701,1767,87630,2753.0,10012059.0
2004-09-08,1733,1733,1699,1703,73100,2653.0,10012059.0
2004-09-09,1700,1700,1510,1606,206842,2503.0,10012059.0
2004-09-10,1605,1639,1542,1541,70826,2403.0,10012059.0
2004-09-13,1542,1604,1476,1509,284166,2353.0,10012059.0
2004-09-14,1476,1542,1444,1509,123931,2353.0,10012059.0
2004-09-15,1511,1574,1511,1541,111397,2403.0,10012059.0
2004-09-16,1510,1637,1476,1606,93505,2503.0,10012059.0
2004-09-17,1541,1604,1510,1606,100677,2503.0,10012059.0
2004-09-20,1604,1604,1541,1573,57052,2453.0,10012059.0
2004-09-21,1573,1573,1510,1509,55344,2353.0,10012059.0
2004-09-22,1573,1573,1476,1509,68131,2353.0,10012059.0
2004-09-23,1413,1510,1378,1477,105860,2303.0,10012059.0
2004-09-24,1444,1510,1414,1509,46836,2353.0,10012059.0
2004-09-30,1443,1510,1443,1477,51025,2303.0,10012059.0
2004-10-01,1444,1638,1444,1638,211731,2553.0,10012059.0
2004-10-04,1637,1830,1637,1830,337679,2853.0,10012059.0
2004-10-05,1991,2022,1734,1830,636634,2853.0,10012059.0
2004-10-06,1734,2022,1734,2023,330229,3154.0,10012059.0
2004-10-07,2248,2248,2183,2248,146968,3504.0,10012059.0
2004-10-08,2311,2502,2085,2505,923244,3905.0,10012059.0
2004-10-11,2570,2794,2536,2794,574557,4355.0,10012059.0
2004-10-12,2890,3115,2601,2890,1065560,4505.0,10012059.0
2004-10-13,2825,3211,2698,3211,677605,5006.0,10012059.0
2004-10-14,3211,3211,3018,3179,273958,4956.0,10012059.0
2004-10-15,2952,3082,2824,2826,564727,4405.0,10012059.0
2004-10-18,2762,3145,2762,3147,307297,4906.0,10012059.0
2004-10-19,3501,3501,3501,3500,67367,5457.0,10012059.0
2004-10-20,3918,3918,3918,3917,75971,6107.0,10012059.0
2004-10-21,4366,4366,3659,4366,1920204,6808.0,10012059.0
2004-10-22,4366,4366,4366,4366,0,6808.0,10012059.0
2004-10-25,4366,4366,4366,4366,0,,
2004-10-26,4366,4366,4366,4366,0,,
2004-10-27,4366,4366,4366,4366,0,,
2004-10-28,4366,4366,4366,4366,0,,
2004-10-29,4366,4366,4366,4366,0,,
2004-11-01,4366,4366,4366,4366,0,,
2004-11-02,4366,4366,4366,4366,0,,
2004-11-03,4366,4366,4366,4366,0,,
2004-11-04,4366,4366,4366,4366,0,,
2004-11-05,4366,4366,4366,4366,0,,
2004-11-08,4366,4366,4366,4366,0,,
2004-11-09,4366,4366,4366,4366,0,,
2004-11-10,4366,4366,4366,4366,0,,
2004-11-11,4366,4366,4366,4366,0,,
2004-11-12,4366,4366,4366,4366,0,,
2004-11-15,4366,4884,4366,4886,76894,4055.0,2002412.0
2004-11-16,5463,5463,4305,4705,702606,3905.0,2002412.0
2004-11-17,4703,4920,4148,4149,193864,3444.0,2002412.0
2004-11-18,3870,4100,3653,3655,193135,3034.0,2002412.0
2004-11-19,3521,3980,3436,3728,249442,3094.0,2002412.0
2004-11-22,3497,3762,3280,3281,117023,2723.0,2002412.0
2004-11-23,3315,3424,2893,3137,81824,2603.0,2002412.0
2004-11-24,3039,3279,3039,3209,45634,2663.0,2002412.0
2004-11-25,3062,3303,3050,3137,32460,2603.0,2002412.0
2004-11-26,3171,3484,3039,3269,70088,2713.0,2002412.0
2004-11-29,3267,3532,3195,3245,77658,2693.0,2002412.0
2004-11-30,3256,3327,3086,3186,56240,2643.0,2002412.0
2004-12-01,3135,3219,3039,3040,41130,2523.0,2002412.0
2004-12-02,3050,3099,3039,3040,17987,2523.0,2002412.0
2004-12-03,3063,3183,3039,3040,24280,2523.0,2002412.0
2004-12-06,3135,3147,2953,2968,17047,2463.0,2002412.0
2004-12-07,2917,2917,2616,2618,60462,2173.0,2002412.0
2004-12-08,2544,2917,2459,2799,58432,2323.0,2002412.0
2004-12-09,3123,3123,3123,3125,19120,2593.0,2002412.0
2004-12-10,3497,3497,3497,3498,12972,2903.0,2002412.0
2004-12-13,3907,3907,3907,3909,9104,3244.0,2002412.0
2004-12-14,4366,4366,3980,4366,277539,3624.0,2002412.0
2004-12-15,4293,4558,3979,4488,274622,3724.0,2002412.0
2004-12-16,4871,4871,4076,4271,82311,3544.0,2002412.0
2004-12-17,4112,4185,3762,3884,116255,3224.0,2002412.0
2004-12-20,3762,4003,3594,3860,92103,3204.0,2002412.0
2004-12-21,3980,4003,3496,3837,58811,3184.0,2002412.0
2004-12-22,4003,4003,3497,3571,25742,2964.0,2002412.0
2004-12-23,3388,3834,3207,3764,35800,3124.0,2002412.0
2004-12-24,3811,3811,3521,3679,4883,3054.0,2002412.0
2004-12-27,3497,3702,3448,3571,15593,2964.0,2002412.0
2004-12-28,3400,3594,3376,3498,9003,2903.0,2002412.0
2004-12-29,3568,3568,3207,3209,19507,2663.0,2002412.0
2004-12-30,2965,3328,2965,3148,1439,2613.0,2002412.0
2005-01-03,3159,3376,3159,3257,3961,2703.0,2002412.0
2005-01-04,3207,3448,3039,3451,17355,2863.0,2002412.0
2005-01-05,3291,3532,3291,3451,7898,2863.0,2002412.0
2005-01-06,3376,3545,3376,3546,4302,2944.0,2002412.0
2005-01-07,3413,3846,3413,3848,22255,3194.0,2002412.0
2005-01-10,3979,4051,3642,3932,8690,3264.0,2002412.0
2005-01-11,3737,3931,3642,3860,15078,3204.0,2002412.0
2005-01-12,3860,3860,3413,3655,14155,3034.0,2002412.0
2005-01-13,3448,3617,3256,3329,14407,2763.0,2002412.0
2005-01-14,3208,3726,3208,3728,43245,3094.0,2002412.0
2005-01-17,4172,4172,3762,4175,21910,3464.0,2002412.0
2005-01-18,4510,4510,3737,3837,57022,3184.0,2002412.0
2005-01-19,3762,4293,3737,4065,78028,3374.0,2002412.0
2005-01-20,4063,4463,3954,4343,43920,3604.0,2002412.0
2005-01-21,4219,4437,4099,4223,56993,3504.0,2002412.0
2005-01-24,4220,4631,4197,4366,43323,3624.0,2002412.0
2005-01-25,4245,4245,3860,4126,54674,3424.0,2002412.0
2005-01-26,3991,4341,3991,4114,35395,3414.0,2002412.0
2005-01-27,4329,4463,4028,4366,37188,3624.0,2002412.0
2005-01-28,4366,4474,4172,4415,34893,3664.0,2002412.0
2005-01-31,4727,4775,4136,4149,110570,3444.0,2002412.0
2005-02-01,4148,4463,3883,4101,52393,3404.0,2002412.0
2005-02-02,4028,4028,3617,3620,40864,3004.0,2002412.0
2005-02-03,3605,3690,3376,3498,38804,2903.0,2002412.0
2005-02-04,3568,3785,3496,3776,35523,3134.0,2002412.0
2005-02-07,3665,3762,3532,3764,29290,3124.0,2002412.0
2005-02-11,3762,3774,3617,3740,10236,3104.0,2002412.0
2005-02-14,3629,3859,3629,3848,22751,3194.0,2002412.0
2005-02-15,3954,3954,3799,3860,16942,3204.0,2002412.0
2005-02-16,3822,3895,3737,3860,27509,3204.0,2002412.0
2005-02-17,3907,4317,3774,4318,56177,3584.0,2002412.0
2005-02-18,4389,4389,4100,4126,54517,3424.0,2002412.0
2005-02-21,4100,4268,3980,4077,5161,3384.0,2002412.0
2005-02-22,3943,4245,3943,3981,38156,3304.0,2002412.0
2005-02-23,3774,4148,3774,3993,9553,3314.0,2002412.0
2005-02-24,4124,4124,3786,4041,8465,3354.0,2002412.0
2005-02-25,3870,4219,3870,4223,31762,3504.0,2002412.0
2005-02-28,4293,4606,4245,4500,94374,3734.0,2002412.0
2005-03-02,4485,4679,4437,4584,68985,3805.0,2002412.0
2005-03-03,4510,4618,4148,4149,57304,3444.0,2002412.0
2005-03-04,4028,4582,4028,4295,74409,3564.0,2002412.0
2005-03-07,4124,4256,3991,4162,20332,3454.0,2002412.0
2005-03-08,4051,4341,3907,4175,25204,3464.0,2002412.0
2005-03-09,4002,4341,4002,4318,34363,3584.0,2002412.0
2005-03-10,4124,4341,4099,4223,20629,3504.0,2002412.0
2005-03-11,4388,4388,4051,4246,34056,3524.0,2002412.0
2005-03-14,4136,4341,4063,4210,28494,3494.0,2002412.0
2005-03-15,4160,4171,3930,4138,37162,3434.0,2002412.0
2005-03-16,4185,4185,4003,4126,9003,3424.0,2002412.0
2005-03-17,4028,4124,3860,3860,16664,3204.0,2002412.0
2005-03-18,3860,4051,3762,3969,32356,3294.0,2002412.0
2005-03-21,3954,4209,3870,3873,22888,3214.0,2002412.0
2005-03-22,4076,4076,3737,3957,14505,3284.0,2002412.0
2005-03-23,4015,4015,3485,3487,70399,2893.0,2002412.0
2005-03-24,3292,3376,3074,3076,121924,8738.0,6853412.0
2005-03-25,2942,3074,2773,2847,56897,8087.0,6853412.0
