인텍플러스(064290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-07-30,5190,5190,5000,5050,6827,55770.0,11043483.0
2019-07-31,5090,5090,4810,4990,42468,55107.0,11043483.0
2019-08-01,5000,5190,4920,5000,23839,55217.0,11043483.0
2019-08-02,4990,4990,4850,4925,18970,54389.0,11043483.0
2019-08-05,5020,5080,4200,4400,69489,48591.0,11043483.0
2019-08-06,4400,4500,3960,4390,73115,48481.0,11043483.0
2019-08-07,4460,4690,4110,4355,22830,48094.0,11043483.0
2019-08-08,4695,4740,4360,4580,36147,50579.0,11043483.0
2019-08-09,4600,5050,4510,4910,120778,54224.0,11043483.0
2019-08-12,5080,5470,5040,5270,159269,58199.0,11043483.0
2019-08-13,5290,5360,5100,5350,57978,59083.0,11043483.0
2019-08-14,5400,5570,4935,5140,223734,56764.0,11043483.0
2019-08-16,5120,5120,4825,5020,74550,55438.0,11043483.0
2019-08-19,5040,5040,4835,4905,24209,54168.0,11043483.0
2019-08-20,4990,5000,4800,4960,19446,56245.0,11339779.0
2019-08-21,4960,5060,4700,4790,55530,54318.0,11339779.0
2019-08-22,4935,5080,4615,4790,36804,54318.0,11339779.0
2019-08-23,4770,4895,4660,4805,13738,54488.0,11339779.0
2019-08-26,4835,4835,4600,4635,14018,52560.0,11339779.0
2019-08-27,4690,4690,4555,4670,24278,52957.0,11339779.0
2019-08-28,4700,4845,4590,4675,35987,53013.0,11339779.0
2019-08-29,4675,4825,4605,4710,7076,53410.0,11339779.0
2019-08-30,4830,4925,4650,4770,165613,54091.0,11339779.0
2019-09-02,4795,4930,4685,4795,32692,54374.0,11339779.0
2019-09-03,4810,4995,4700,4790,8290,54318.0,11339779.0
2019-09-04,4785,4900,4750,4840,73892,54885.0,11339779.0
2019-09-05,4900,4985,4840,4965,63661,56302.0,11339779.0
2019-09-06,5000,5080,4900,5030,43194,57039.0,11339779.0
2019-09-09,5030,5030,4930,4980,20965,56472.0,11339779.0
2019-09-10,4980,5030,4915,4965,17507,56302.0,11339779.0
2019-09-11,4990,5080,4910,4995,16897,56642.0,11339779.0
2019-09-16,5010,5080,4935,5000,12176,56699.0,11339779.0
2019-09-17,5000,5140,4800,5140,44813,58286.0,11339779.0
2019-09-18,5140,5330,5060,5330,119900,60441.0,11339779.0
2019-09-19,5360,5360,5010,5230,37227,59307.0,11339779.0
2019-09-20,5250,5350,5130,5320,45965,60328.0,11339779.0
2019-09-23,5230,5310,5080,5210,58973,59080.0,11339779.0
2019-09-24,5240,5240,5080,5080,10468,57606.0,11339779.0
2019-09-25,5150,5160,5010,5130,16958,58173.0,11339779.0
2019-09-26,5130,5230,4990,5040,18988,57152.0,11339779.0
2019-09-27,5040,5090,4975,5020,15379,56926.0,11339779.0
2019-09-30,5080,5080,4850,4990,19950,,
2019-10-01,5000,5200,4930,5140,32512,,
2019-10-02,5160,5160,5040,5120,8078,,
2019-10-04,5120,5130,5000,5110,20020,,
2019-10-07,5250,5250,4990,5070,16131,,
