제이브이엠(054950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-06-30,34000,34500,33500,33900,2245,214618.0,6330908.0
2011-07-01,34000,34700,33350,33450,7106,211769.0,6330908.0
2011-07-04,33050,33900,33050,33600,5259,212719.0,6330908.0
2011-07-05,34000,34150,33400,33850,8848,214301.0,6330908.0
2011-07-06,34150,34800,33900,34350,9728,217467.0,6330908.0
2011-07-07,34400,34500,33550,34400,7317,217783.0,6330908.0
2011-07-08,34400,36500,34400,36000,32981,227913.0,6330908.0
2011-07-11,36000,36400,34900,34900,20610,220949.0,6330908.0
2011-07-12,34500,35250,33900,34800,21323,220316.0,6330908.0
2011-07-13,33300,35000,33300,34500,7112,218416.0,6330908.0
2011-07-14,34850,34850,33900,34500,5144,218416.0,6330908.0
2011-07-15,34850,34850,33900,34500,10094,218416.0,6330908.0
2011-07-18,34500,36100,34000,35600,22518,225380.0,6330908.0
2011-07-19,35600,36900,35600,36500,20103,231078.0,6330908.0
2011-07-20,37000,38250,36900,37700,35278,238675.0,6330908.0
2011-07-21,37700,37700,36950,37450,6843,237093.0,6330908.0
2011-07-22,37550,38500,37300,38500,14030,243740.0,6330908.0
2011-07-25,38900,38900,37250,37850,7637,239625.0,6330908.0
2011-07-26,38000,39100,37550,39100,19026,247539.0,6330908.0
2011-07-27,39300,40600,39300,40400,35504,255769.0,6330908.0
2011-07-28,40850,40850,39700,40500,21162,256402.0,6330908.0
2011-07-29,40500,40500,39550,40000,5004,253236.0,6330908.0
2011-08-01,40100,41400,39550,40350,17627,255452.0,6330908.0
2011-08-02,39750,40000,38950,39850,10572,252287.0,6330908.0
2011-08-03,39550,39550,37550,39000,13915,246905.0,6330908.0
2011-08-04,39250,39400,37550,37600,7914,238042.0,6330908.0
2011-08-05,35750,37500,34500,37300,26988,236143.0,6330908.0
2011-08-08,36000,37300,31800,33500,35035,212085.0,6330908.0
2011-08-09,32900,38500,28550,35050,34226,221898.0,6330908.0
2011-08-10,37000,37000,34350,34850,29647,220632.0,6330908.0
2011-08-11,31100,34000,31050,33900,33252,214618.0,6330908.0
2011-08-12,34500,35250,33300,34050,20654,215567.0,6330908.0
2011-08-16,34800,35400,34200,34500,13905,218416.0,6330908.0
2011-08-17,34500,39400,34150,37200,51299,235510.0,6330908.0
2011-08-18,37200,37500,36300,37300,27089,236143.0,6330908.0
2011-08-19,36300,36800,35050,35750,24156,226330.0,6330908.0
2011-08-22,36600,41100,36500,41100,148898,260200.0,6330908.0
2011-08-23,42000,42750,40150,42500,115569,269064.0,6330908.0
2011-08-24,42900,42950,40800,42000,32842,265898.0,6330908.0
2011-08-25,42350,42400,40400,40850,23096,258618.0,6330908.0
2011-08-26,40900,45200,40500,44200,85472,279826.0,6330908.0
2011-08-29,44850,47350,43100,46000,53043,291222.0,6330908.0
2011-08-30,46600,48000,45000,45500,35213,288056.0,6330908.0
2011-08-31,45800,47900,44550,47000,45405,297553.0,6330908.0
2011-09-01,46300,48250,46300,46800,31122,296286.0,6330908.0
2011-09-02,47000,48000,45750,48000,25305,303884.0,6330908.0
2011-09-05,47000,47400,45700,46400,23080,293754.0,6330908.0
2011-09-06,45100,48250,45000,47300,40635,299452.0,6330908.0
2011-09-07,47450,48100,46000,47700,22367,301984.0,6330908.0
2011-09-08,48000,48000,45750,46000,16884,291222.0,6330908.0
2011-09-09,46050,46050,44200,44500,22905,281725.0,6330908.0
2011-09-14,44100,45000,42800,42800,127014,270963.0,6330908.0
2011-09-15,44500,45450,43500,44650,24590,282675.0,6330908.0
2011-09-16,45500,45500,43700,44400,30044,281092.0,6330908.0
2011-09-19,44400,46000,43050,44400,25550,281092.0,6330908.0
2011-09-20,43300,44100,42650,44000,29452,278560.0,6330908.0
2011-09-21,44100,46300,44100,45650,19120,289006.0,6330908.0
2011-09-22,44500,45500,43850,45050,11050,285207.0,6330908.0
2011-09-23,42000,44000,42000,42150,15911,266848.0,6330908.0
2011-09-26,42100,42650,38550,39550,39717,250387.0,6330908.0
2011-09-27,40800,41250,39550,40800,18834,258301.0,6330908.0
2011-09-28,41700,42000,39800,39800,10414,251970.0,6330908.0
2011-09-29,40000,44000,40000,42200,22562,267164.0,6330908.0
2011-09-30,43000,44700,42000,43950,26581,278243.0,6330908.0
2011-10-04,41000,43800,40650,42450,9807,268747.0,6330908.0
2011-10-05,43700,44800,41700,44500,34291,281725.0,6330908.0
2011-10-06,44550,48800,44550,46900,29811,296920.0,6330908.0
2011-10-07,47100,47950,43100,45000,34109,284891.0,6330908.0
2011-10-10,44400,46000,44000,44900,14487,284258.0,6330908.0
2011-10-11,45100,45900,44200,44650,3537,282675.0,6330908.0
2011-10-12,45000,45000,43200,43250,12663,273812.0,6330908.0
2011-10-13,43250,43900,42150,43050,18738,272546.0,6330908.0
2011-10-14,43200,45150,42200,44800,17431,283625.0,6330908.0
2011-10-17,45350,45750,44550,45450,25603,287740.0,6330908.0
2011-10-18,45000,46000,44400,45500,21850,288056.0,6330908.0
2011-10-19,46000,46850,44450,44800,15167,283625.0,6330908.0
2011-10-20,45100,45100,43000,43050,17587,272546.0,6330908.0
2011-10-21,43050,44900,43050,44050,10308,278876.0,6330908.0
2011-10-24,44500,44900,43700,43750,15673,276977.0,6330908.0
2011-10-25,43750,45200,43100,44300,20132,280459.0,6330908.0
2011-10-26,43500,44700,43300,44350,9974,280776.0,6330908.0
2011-10-27,44800,45000,43600,44400,11094,281092.0,6330908.0
2011-10-28,45300,45300,43150,43950,15632,278243.0,6330908.0
2011-10-31,44000,44400,43200,43250,6762,273812.0,6330908.0
2011-11-01,43200,45200,42650,44950,16928,284574.0,6330908.0
2011-11-02,44600,47200,43950,46600,31067,295020.0,6330908.0
2011-11-03,47500,49700,46100,48600,70910,307682.0,6330908.0
2011-11-04,49600,49600,48000,48100,32931,304517.0,6330908.0
2011-11-07,48800,48800,47500,48100,23308,304517.0,6330908.0
2011-11-08,48150,49800,48000,49100,25943,310848.0,6330908.0
2011-11-09,49600,49600,47600,47600,16074,301351.0,6330908.0
2011-11-10,46000,47550,45000,46000,24614,291222.0,6330908.0
2011-11-11,47000,48400,46500,48300,12905,305783.0,6330908.0
2011-11-14,48850,49200,47900,48300,9549,305783.0,6330908.0
2011-11-15,48300,48500,46400,47950,11951,303567.0,6330908.0
2011-11-16,47950,48750,47500,47650,13449,301668.0,6330908.0
2011-11-17,47050,48300,46550,47150,14345,298502.0,6330908.0
2011-11-18,46900,47300,46100,47000,8768,297553.0,6330908.0
2011-11-21,46200,46950,45000,45600,11088,288689.0,6330908.0
2011-11-22,44800,46400,44800,46350,5165,293438.0,6330908.0
2011-11-23,46600,46600,43600,43600,14499,276028.0,6330908.0
2011-11-24,43000,44750,43000,44150,9849,279510.0,6330908.0
2011-11-25,43800,44750,42300,44000,11649,278560.0,6330908.0
2011-11-28,43500,45000,43500,44000,4463,278560.0,6330908.0
2011-11-29,44000,46000,43500,45500,13224,288056.0,6330908.0
2011-11-30,45500,46500,45200,45800,6068,289956.0,6330908.0
2011-12-01,45350,45950,43700,43700,29006,276661.0,6330908.0
2011-12-02,44000,44350,41700,42900,24098,271596.0,6330908.0
2011-12-05,42600,45400,42500,44750,14523,283308.0,6330908.0
2011-12-06,44750,44800,43500,44400,7253,281092.0,6330908.0
2011-12-07,44850,44850,43150,44000,6015,278560.0,6330908.0
2011-12-08,43900,43900,43000,43100,6638,272862.0,6330908.0
2011-12-09,42600,43500,41600,42250,18904,267481.0,6330908.0
2011-12-12,42250,42400,41000,42250,20050,267481.0,6330908.0
2011-12-13,41550,42250,39700,40000,36087,253236.0,6330908.0
2011-12-14,39600,40900,39100,40050,19098,253553.0,6330908.0
2011-12-15,40100,40650,39600,40650,7479,257351.0,6330908.0
2011-12-16,40650,41000,40150,40700,9158,257668.0,6330908.0
2011-12-19,41000,41200,35200,39500,29525,250071.0,6330908.0
2011-12-20,39500,40300,39200,39950,5734,252920.0,6330908.0
2011-12-21,40300,41900,40300,40900,13521,258934.0,6330908.0
2011-12-22,40900,41200,40150,41000,5659,259567.0,6330908.0
2011-12-23,41650,41700,40850,41100,12403,260200.0,6330908.0
2011-12-26,40700,42000,40650,41200,6853,260833.0,6330908.0
2011-12-27,41700,43500,41350,43000,20012,272229.0,6330908.0
2011-12-28,43700,43700,42500,42950,6938,271912.0,6330908.0
2011-12-29,42950,43200,41000,42950,8563,271912.0,6330908.0
2012-01-02,44000,44750,43100,44450,18497,281409.0,6330908.0
2012-01-03,43500,45750,43500,44850,15957,283941.0,6330908.0
2012-01-04,44850,45100,42900,42900,15793,271596.0,6330908.0
2012-01-05,42650,44200,42450,42500,14091,269064.0,6330908.0
2012-01-06,42500,43500,42500,43000,8025,272229.0,6330908.0
2012-01-09,42600,44200,42600,44200,9846,279826.0,6330908.0
2012-01-10,43150,44700,42900,43800,12777,277294.0,6330908.0
2012-01-11,44650,44650,43100,44000,9481,278560.0,6330908.0
2012-01-12,44000,44000,43050,43400,6360,274761.0,6330908.0
2012-01-13,44350,44350,43000,43700,5765,276661.0,6330908.0
2012-01-16,43300,43450,42000,42000,15289,265898.0,6330908.0
2012-01-17,42100,42750,41850,42500,5389,269064.0,6330908.0
2012-01-18,42850,43450,42000,42050,6966,266215.0,6330908.0
2012-01-19,42050,42850,41900,42800,6227,270963.0,6330908.0
2012-01-20,43000,43000,42050,42800,10837,270963.0,6330908.0
2012-01-25,42800,42850,42000,42700,6689,270330.0,6330908.0
2012-01-26,42650,42700,41550,41550,13008,263049.0,6330908.0
2012-01-27,41550,42200,41550,42200,5676,267164.0,6330908.0
2012-01-30,41600,42700,41600,42500,4948,269064.0,6330908.0
2012-01-31,42850,42850,41700,41700,12383,263999.0,6330908.0
2012-02-01,42200,42500,41350,41700,6922,263999.0,6330908.0
2012-02-02,42100,42100,40900,41700,22512,263999.0,6330908.0
2012-02-03,41700,41750,40750,40750,16357,257985.0,6330908.0
2012-02-06,41300,41800,40350,40600,13060,257035.0,6330908.0
2012-02-07,41050,41800,39700,39900,26493,252603.0,6330908.0
2012-02-08,40550,41700,40050,41400,16990,262100.0,6330908.0
2012-02-09,41600,41850,41200,41650,8609,263682.0,6330908.0
2012-02-10,42000,42150,41350,42100,12301,266531.0,6330908.0
2012-02-13,42100,43200,41900,43000,8797,272229.0,6330908.0
2012-02-14,43150,45400,42950,44950,41182,284574.0,6330908.0
2012-02-15,44950,44950,43700,43900,10071,277927.0,6330908.0
2012-02-16,44350,44350,43550,44000,7757,278560.0,6330908.0
2012-02-17,44700,44700,43300,44600,13780,282358.0,6330908.0
2012-02-20,44600,46200,44000,45500,13493,288056.0,6330908.0
2012-02-21,45800,46200,45000,45700,9214,289322.0,6330908.0
2012-02-22,46100,46100,45300,46000,10176,291222.0,6330908.0
2012-02-23,46000,46000,45050,45050,7525,285207.0,6330908.0
2012-02-24,45600,48000,45150,46400,27475,293754.0,6330908.0
2012-02-27,47000,47000,45800,45800,4490,289956.0,6330908.0
2012-02-28,45350,46300,44650,45800,9389,289956.0,6330908.0
2012-02-29,45900,46850,45400,45800,6936,289956.0,6330908.0
2012-03-02,46500,46600,45600,46100,6852,291855.0,6330908.0
2012-03-05,47000,47000,45600,45600,5870,288689.0,6330908.0
2012-03-06,46000,46000,44750,44800,6673,283625.0,6330908.0
2012-03-07,44800,45400,44300,44700,6707,282992.0,6330908.0
2012-03-08,45300,46000,44400,46000,5505,291222.0,6330908.0
2012-03-09,46000,46750,45500,46350,5743,293438.0,6330908.0
2012-03-12,46500,46800,45500,46350,7341,293438.0,6330908.0
2012-03-13,46350,46900,46200,46400,2340,293754.0,6330908.0
2012-03-14,46900,46900,45650,46550,6169,294704.0,6330908.0
2012-03-15,46750,46750,45650,46500,9692,294387.0,6330908.0
2012-03-16,46750,46750,45450,46000,4923,291222.0,6330908.0
2012-03-19,45950,46300,45250,45250,5355,286474.0,6330908.0
2012-03-20,45250,45500,44500,45250,3873,286474.0,6330908.0
2012-03-21,44700,45250,43000,44050,23125,278876.0,6330908.0
2012-03-22,44400,44600,43550,43950,6834,278243.0,6330908.0
2012-03-23,43400,44700,43400,44400,3289,281092.0,6330908.0
2012-03-26,44850,44850,43750,44400,3878,281092.0,6330908.0
2012-03-27,44800,44800,43900,44000,2063,278560.0,6330908.0
2012-03-28,44100,44100,43400,43400,3234,274761.0,6330908.0
2012-03-29,43500,44000,43000,43400,7608,274761.0,6330908.0
2012-03-30,43050,44000,43000,43100,5116,272862.0,6330908.0
2012-04-02,43750,43800,42700,42700,6024,270330.0,6330908.0
2012-04-03,43500,43500,42500,42700,5640,270330.0,6330908.0
2012-04-04,42500,42800,41400,41400,9384,262100.0,6330908.0
2012-04-05,41400,42200,41400,42000,2380,265898.0,6330908.0
2012-04-06,41950,42950,41500,42500,3163,269064.0,6330908.0
2012-04-09,41950,43650,41950,43000,5395,272229.0,6330908.0
2012-04-10,43500,43600,42000,43300,3971,274128.0,6330908.0
2012-04-12,43600,43800,42500,42850,3965,271279.0,6330908.0
2012-04-13,43950,45000,43000,44300,14500,280459.0,6330908.0
2012-04-16,44300,45300,43300,45150,7846,285840.0,6330908.0
2012-04-17,45200,45700,44000,45300,5901,286790.0,6330908.0
2012-04-18,46000,46000,44600,45700,6638,289322.0,6330908.0
2012-04-19,46250,46250,41000,45000,27918,284891.0,6330908.0
2012-04-20,45000,45000,43550,44550,3972,282042.0,6330908.0
2012-04-23,44900,44900,43000,43050,9212,272546.0,6330908.0
2012-04-24,43050,43600,42850,43350,5344,274445.0,6330908.0
2012-04-25,43000,44000,42800,42800,1782,270963.0,6330908.0
2012-04-26,43600,43600,41000,42950,5455,271912.0,6330908.0
2012-04-27,42950,43650,42000,42600,3955,269697.0,6330908.0
2012-04-30,42600,42600,41900,42250,4907,267481.0,6330908.0
2012-05-02,41600,42250,41250,41700,7533,263999.0,6330908.0
2012-05-03,41700,42300,41350,41600,4245,263366.0,6330908.0
2012-05-04,41600,41900,40700,41750,4256,264315.0,6330908.0
2012-05-07,41600,42500,41500,42500,5021,269064.0,6330908.0
2012-05-08,42050,42900,41850,42400,3191,268430.0,6330908.0
2012-05-09,41500,42400,39900,41150,12889,260517.0,6330908.0
2012-05-10,41500,41500,40250,41150,4459,260517.0,6330908.0
2012-05-11,41100,41100,39800,39800,10135,251970.0,6330908.0
2012-05-14,39150,39900,38000,39900,13536,252603.0,6330908.0
2012-05-15,39050,40000,38500,39850,2608,252287.0,6330908.0
2012-05-16,39850,39850,38500,38500,3465,243740.0,6330908.0
2012-05-17,39600,39600,38000,39150,3387,247855.0,6330908.0
2012-05-18,38100,39000,38000,38450,3581,243423.0,6330908.0
2012-05-21,37600,39850,37600,38050,2033,240891.0,6330908.0
2012-05-22,39000,39000,38100,38950,7618,246589.0,6330908.0
2012-05-23,38950,39000,37900,38550,3736,244057.0,6330908.0
2012-05-24,38000,39100,38000,38800,4670,245639.0,6330908.0
2012-05-25,38500,39100,38150,38950,5310,246589.0,6330908.0
2012-05-29,39050,40400,38100,38850,5401,245956.0,6330908.0
2012-05-30,38600,39300,38200,39200,3825,248172.0,6330908.0
2012-05-31,38350,39150,38200,38300,4058,242474.0,6330908.0
2012-06-01,38600,39050,38000,38000,3692,240575.0,6330908.0
2012-06-04,33100,38000,33100,37650,5448,238359.0,6330908.0
2012-06-05,37100,38650,37100,38200,3397,241841.0,6330908.0
2012-06-07,38650,39700,33100,39200,4845,248172.0,6330908.0
2012-06-08,38350,39400,38250,39000,2528,246905.0,6330908.0
2012-06-11,39400,39500,38200,39500,3963,250071.0,6330908.0
2012-06-12,39450,39650,38700,39150,2133,247855.0,6330908.0
2012-06-13,38850,40000,38850,39650,1974,251021.0,6330908.0
2012-06-14,39800,42300,39800,42200,11086,267164.0,6330908.0
2012-06-15,42200,42500,41200,41250,2340,261150.0,6330908.0
2012-06-18,41450,42300,41300,41900,2882,265265.0,6330908.0
2012-06-19,41600,42050,40450,40800,5546,258301.0,6330908.0
2012-06-20,41300,41450,40800,40800,3250,258301.0,6330908.0
2012-06-21,41250,41250,40500,40500,1226,256402.0,6330908.0
2012-06-22,40800,41750,40200,41000,1009,259567.0,6330908.0
2012-06-25,41200,41200,39550,40850,2468,258618.0,6330908.0
2012-06-26,41000,41400,39100,39500,8325,250071.0,6330908.0
2012-06-27,39500,40000,38750,38800,2687,245639.0,6330908.0
2012-06-28,38350,39650,38350,39550,4544,250387.0,6330908.0
2012-06-29,38800,39550,38550,39400,1689,249438.0,6330908.0
2012-07-02,39000,40500,39000,39800,2867,251970.0,6330908.0
2012-07-03,39950,40350,39600,39700,1815,251337.0,6330908.0
2012-07-04,40500,40500,39000,39550,4982,250387.0,6330908.0
2012-07-05,40150,40150,39200,39550,3617,250387.0,6330908.0
2012-07-06,39000,39550,38600,39050,2013,247222.0,6330908.0
2012-07-09,39000,39100,38500,38650,1068,244690.0,6330908.0
2012-07-10,38300,39100,38300,38800,2309,245639.0,6330908.0
2012-07-11,39000,39000,38100,38800,2515,245639.0,6330908.0
2012-07-12,38750,38750,37200,37900,5595,239941.0,6330908.0
2012-07-13,38300,38800,36000,38500,11879,243740.0,6330908.0
2012-07-16,39150,39150,37300,37400,6780,236776.0,6330908.0
2012-07-17,37700,37700,36000,36300,10499,229812.0,6330908.0
2012-07-18,36300,36600,35450,35650,4804,225697.0,6330908.0
2012-07-19,35650,36800,34550,35000,11401,221582.0,6330908.0
2012-07-20,35000,36000,34500,36000,7754,227913.0,6330908.0
2012-07-23,35700,35700,34900,35500,3272,224747.0,6330908.0
2012-07-24,35500,35950,35000,35600,6538,225380.0,6330908.0
2012-07-25,34650,35550,34650,34700,5073,219683.0,6330908.0
2012-07-26,35200,35900,35150,35150,6884,222531.0,6330908.0
2012-07-27,36300,36800,35500,36800,2339,232977.0,6330908.0
2012-07-30,37500,37500,35700,36200,12086,229179.0,6330908.0
2012-07-31,35550,36800,35450,36200,9218,229179.0,6330908.0
2012-08-01,35800,36300,35450,36150,4960,228862.0,6330908.0
2012-08-02,35300,36350,35300,35700,9013,226013.0,6330908.0
2012-08-03,35700,36450,34500,34950,12909,221265.0,6330908.0
2012-08-06,35450,35450,34550,34900,6639,220949.0,6330908.0
2012-08-07,34500,35150,34000,34350,6678,217467.0,6330908.0
2012-08-08,34550,34700,32750,33800,20721,213985.0,6330908.0
2012-08-09,33750,34600,33000,34550,13222,218733.0,6330908.0
2012-08-10,34500,34650,33800,34550,6815,218733.0,6330908.0
2012-08-13,34700,34700,33700,34600,6309,219049.0,6330908.0
2012-08-14,34700,34750,33800,34550,11788,218733.0,6330908.0
2012-08-16,34550,34600,33800,34150,7657,216201.0,6330908.0
2012-08-17,34400,35300,33650,35300,14211,223481.0,6330908.0
2012-08-20,35300,35300,34100,34200,13565,216517.0,6330908.0
2012-08-21,34500,34500,33650,33800,17786,213985.0,6330908.0
2012-08-22,34000,34000,33000,33500,10516,212085.0,6330908.0
2012-08-23,33250,33600,32750,32750,13085,207337.0,6330908.0
2012-08-24,32750,34250,32650,34050,25205,215567.0,6330908.0
2012-08-27,34000,34200,33700,34100,6371,215884.0,6330908.0
2012-08-28,33350,34050,33200,33950,9489,214934.0,6330908.0
2012-08-29,33350,33900,33000,33200,9706,210186.0,6330908.0
2012-08-30,33000,33300,32450,32850,9654,207970.0,6330908.0
2012-08-31,33150,35250,32600,35000,46130,221582.0,6330908.0
2012-09-03,35000,36800,34700,36200,22097,229179.0,6330908.0
2012-09-04,36700,38000,36300,36300,15423,229812.0,6330908.0
2012-09-05,37100,37100,35100,36300,10263,229812.0,6330908.0
2012-09-06,35500,36900,35500,36400,6183,230445.0,6330908.0
2012-09-07,37900,37900,35800,36400,10899,230445.0,6330908.0
2012-09-10,36100,37000,35700,35700,14833,226013.0,6330908.0
2012-09-11,36300,39600,36000,39400,36681,249438.0,6330908.0
2012-09-12,39400,40650,38400,39050,63055,247222.0,6330908.0
2012-09-13,40000,40500,39600,39950,80907,252920.0,6330908.0
2012-09-14,40050,40200,39300,40100,29947,253869.0,6330908.0
2012-09-17,39600,41000,39600,40550,48389,256718.0,6330908.0
2012-09-18,40100,40800,40100,40700,16929,257668.0,6330908.0
2012-09-19,40700,41000,39600,40900,20277,258934.0,6330908.0
2012-09-20,41450,43900,41050,42500,121768,269064.0,6330908.0
2012-09-21,42800,42800,41500,42300,25464,267797.0,6330908.0
2012-09-24,41700,42450,40600,42200,25937,267164.0,6330908.0
2012-09-25,42200,42450,41100,42200,17724,267164.0,6330908.0
2012-09-26,42400,42600,41400,42200,19069,267164.0,6330908.0
2012-09-27,42200,44600,41150,43850,41379,277610.0,6330908.0
2012-09-28,44000,44200,42650,42900,39805,271596.0,6330908.0
2012-10-02,42200,43750,41950,42300,19086,267797.0,6330908.0
2012-10-04,42400,42400,40850,41950,14144,265582.0,6330908.0
2012-10-05,42550,44450,41300,43500,37663,275394.0,6330908.0
2012-10-08,44000,44000,41900,43000,28204,272229.0,6330908.0
2012-10-09,43300,43800,41700,42800,19613,270963.0,6330908.0
2012-10-10,41700,43300,41700,42850,13568,271279.0,6330908.0
2012-10-11,42700,43500,42000,42400,25959,268430.0,6330908.0
2012-10-12,42050,43300,41400,43150,21796,273179.0,6330908.0
2012-10-15,42700,44200,42700,43700,69674,276661.0,6330908.0
2012-10-16,43700,44000,42100,44000,20117,278560.0,6330908.0
2012-10-17,44300,46550,44000,46300,89792,293121.0,6330908.0
2012-10-18,46500,47500,44450,46000,47766,291222.0,6330908.0
2012-10-19,45250,45800,43750,44350,34890,280776.0,6330908.0
2012-10-22,44200,46100,43050,45950,55911,290905.0,6330908.0
2012-10-23,47000,47150,45950,46950,59652,297236.0,6330908.0
2012-10-24,46500,49800,46300,49800,223816,315279.0,6330908.0
2012-10-25,51000,51500,48000,48400,76178,306416.0,6330908.0
2012-10-26,48400,49200,46600,46950,68202,297236.0,6330908.0
2012-10-29,47300,48350,46600,47550,38149,301035.0,6330908.0
2012-10-30,47450,48900,46750,48300,37721,305783.0,6330908.0
