중앙백신(072020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-11-26,12228,12512,11742,11743,553419,106140.0,7320000.0
2009-11-27,11702,11702,10163,10367,630188,93696.0,7320000.0
2009-11-30,10608,10892,10527,10691,342616,96624.0,7320000.0
2009-12-01,10608,10811,10122,10448,290041,94428.0,7320000.0
2009-12-02,10527,11054,10365,10691,437096,96624.0,7320000.0
2009-12-03,10811,10932,10608,10853,245807,98088.0,7320000.0
2009-12-04,10689,10730,10406,10610,236484,95892.0,7320000.0
2009-12-07,10770,10851,10446,10448,221350,94428.0,7320000.0
2009-12-08,10568,11459,10487,10934,1245580,98820.0,7320000.0
2009-12-09,10892,11297,10811,10853,392577,98088.0,7320000.0
2009-12-10,11013,11013,10649,10731,328043,96990.0,7320000.0
2009-12-11,10730,10851,10325,10488,337430,94794.0,7320000.0
2009-12-14,10608,10973,10365,10974,454517,99186.0,7320000.0
2009-12-15,12309,12553,11378,11379,1491724,102846.0,7320000.0
2009-12-16,11337,11945,10892,11582,935190,104676.0,7320000.0
2009-12-17,11783,11945,11297,11420,444907,103212.0,7320000.0
2009-12-18,11378,11742,11216,11743,266106,106140.0,7320000.0
2009-12-21,11621,11621,11175,11258,280078,101748.0,7320000.0
2009-12-22,11135,11216,10608,10691,313239,96624.0,7320000.0
2009-12-23,10730,10851,10487,10610,169171,95892.0,7320000.0
2009-12-24,10446,10811,10446,10772,230968,97356.0,7320000.0
2009-12-28,10608,10608,9961,10043,374816,90768.0,7320000.0
2009-12-29,10042,10649,9718,10124,476787,91500.0,7320000.0
2009-12-30,10122,10203,9758,9962,180313,90036.0,7320000.0
2010-01-04,9920,10042,9718,9962,181292,90036.0,7320000.0
2010-01-05,10001,10284,9880,10083,205084,91134.0,7320000.0
2010-01-06,10122,10892,9961,10367,503293,93696.0,7320000.0
2010-01-07,10446,11904,10406,11905,1837776,107604.0,7320000.0
2010-01-08,12390,12715,11094,11379,1824782,102846.0,7320000.0
2010-01-11,11094,11175,10730,10853,555600,98088.0,7320000.0
2010-01-12,11013,11378,10851,10853,411542,98088.0,7320000.0
2010-01-13,10851,10892,10487,10731,342165,96990.0,7320000.0
2010-01-14,11580,11985,10973,11096,1163642,100284.0,7320000.0
2010-01-15,11256,12228,11094,11986,1532220,108336.0,7320000.0
2010-01-18,12228,12350,11580,11905,822785,107604.0,7320000.0
2010-01-19,12107,13524,11864,13282,2346114,120048.0,7320000.0
2010-01-20,12836,14132,12309,12432,3720287,112362.0,7320000.0
2010-01-21,12350,12471,11661,11663,933471,105408.0,7320000.0
2010-01-22,11499,11945,11297,11420,683053,103212.0,7320000.0
2010-01-25,11135,11297,10446,10448,595672,94428.0,7320000.0
2010-01-26,10851,11378,10365,10448,819009,94428.0,7320000.0
2010-01-27,10446,11054,10082,10853,617762,98088.0,7320000.0
2010-01-28,10608,10851,10406,10448,342162,94428.0,7320000.0
2010-01-29,10203,10608,10163,10326,181614,93330.0,7320000.0
2010-02-01,10851,10932,10527,10529,233164,95160.0,7320000.0
2010-02-02,10487,10608,10284,10488,188149,94794.0,7320000.0
2010-02-03,10730,10730,10365,10407,157763,94062.0,7320000.0
2010-02-04,10446,10649,10365,10488,166535,94794.0,7320000.0
2010-02-05,10203,10284,9961,10002,251306,90402.0,7320000.0
2010-02-08,10163,10163,9596,9678,152977,87474.0,7320000.0
2010-02-09,9677,10001,9434,9719,178484,87840.0,7320000.0
2010-02-10,9920,10082,9799,9840,117097,88938.0,7320000.0
2010-02-11,9880,10042,9799,9962,58305,90036.0,7320000.0
2010-02-12,9961,10042,9839,10002,99290,90402.0,7320000.0
2010-02-16,9880,10082,9799,9881,70330,89304.0,7320000.0
2010-02-17,9920,10082,9839,10083,118164,91134.0,7320000.0
2010-02-18,10001,10082,9961,9962,65692,90036.0,7320000.0
2010-02-19,9880,10365,9799,10205,327468,92232.0,7320000.0
2010-02-22,10122,10203,10041,10205,155069,92232.0,7320000.0
2010-02-23,10163,10649,10163,10286,199324,92964.0,7320000.0
2010-02-24,10244,10365,9961,10043,153612,90768.0,7320000.0
2010-02-25,10042,10122,9637,9719,157993,87840.0,7320000.0
2010-02-26,9758,9799,9475,9800,75278,88572.0,7320000.0
2010-03-02,9880,10203,9799,9921,133680,89670.0,7320000.0
2010-03-03,9920,9961,9758,9800,74310,88572.0,7320000.0
2010-03-04,9920,10770,9799,10245,936569,92598.0,7320000.0
2010-03-05,10244,10284,10082,10245,165638,92598.0,7320000.0
2010-03-08,10325,10406,10082,10124,181452,91500.0,7320000.0
2010-03-09,10082,10527,10082,10367,247331,93696.0,7320000.0
2010-03-10,10365,10365,10122,10205,156496,92232.0,7320000.0
2010-03-11,10203,10284,10082,10083,94009,91134.0,7320000.0
2010-03-12,10082,10244,10042,10124,89465,91500.0,7320000.0
2010-03-15,10122,10122,9880,10002,123350,90402.0,7320000.0
2010-03-16,9961,10082,9880,9921,85079,89670.0,7320000.0
2010-03-17,10001,10163,9880,10083,119054,91134.0,7320000.0
2010-03-18,10082,10122,9880,10002,76965,90402.0,7320000.0
2010-03-19,10042,10163,9920,10083,103771,91134.0,7320000.0
2010-03-22,10082,10325,9961,9962,127870,90036.0,7320000.0
2010-03-23,10041,10041,9839,9840,127638,88938.0,7320000.0
2010-03-24,9880,9920,9232,9354,301198,84546.0,7320000.0
2010-03-25,9272,9353,9110,9273,107996,83814.0,7320000.0
2010-03-26,9394,9475,9272,9476,59889,85644.0,7320000.0
2010-03-29,9272,9394,9151,9151,81311,82716.0,7320000.0
2010-03-30,9191,9313,9110,9232,44925,83448.0,7320000.0
2010-03-31,9232,9272,8989,9030,84520,81618.0,7320000.0
2010-04-01,9029,9070,8746,8787,136058,79422.0,7320000.0
2010-04-02,8746,8786,8624,8746,100485,79056.0,7320000.0
2010-04-05,8827,8867,8139,8422,151162,76128.0,7320000.0
2010-04-06,8220,8462,8220,8382,84199,75762.0,7320000.0
2010-04-07,8422,8786,8381,8625,88552,77958.0,7320000.0
2010-04-08,8705,8786,8584,8665,51731,78324.0,7320000.0
2010-04-09,9718,9961,9394,9962,972335,90036.0,7320000.0
2010-04-12,11216,11418,10973,11420,497077,103212.0,7320000.0
2010-04-13,11013,11135,10163,10407,2633870,94062.0,7320000.0
2010-04-14,11094,11297,10203,10448,1958153,94428.0,7320000.0
2010-04-15,10163,10284,9839,10002,549452,90402.0,7320000.0
2010-04-16,9839,10082,9596,10083,504484,91134.0,7320000.0
2010-04-19,9556,9637,9070,9070,571224,81984.0,7320000.0
2010-04-20,9515,10406,9475,10407,726220,94062.0,7320000.0
2010-04-21,11297,11945,10932,11946,3397653,107970.0,7320000.0
2010-04-22,13727,13727,13120,13727,2380560,124074.0,7320000.0
2010-04-23,14577,15549,13403,13808,5716886,124806.0,7320000.0
2010-04-26,12512,12755,11742,11743,2741186,106140.0,7320000.0
2010-04-27,11499,11580,10770,11339,2346132,102480.0,7320000.0
2010-04-28,12066,12634,11256,11460,3892395,103578.0,7320000.0
2010-04-29,11459,11459,10487,11136,1566036,100650.0,7320000.0
2010-04-30,10851,11702,10649,10974,1426445,99186.0,7320000.0
2010-05-03,12593,12593,12593,12594,417348,113826.0,7320000.0
2010-05-04,12350,12593,11823,12229,3035263,110532.0,7320000.0
2010-05-06,11216,12715,11054,12391,2228264,111996.0,7320000.0
2010-05-07,12796,13120,11418,11420,3325223,103212.0,7320000.0
2010-05-10,11135,11702,11013,11460,1093904,103578.0,7320000.0
2010-05-11,11864,12147,11459,11824,1168771,106872.0,7320000.0
2010-05-12,11580,11783,11013,11015,680028,99552.0,7320000.0
2010-05-13,11013,11175,10527,10529,685717,95160.0,7320000.0
2010-05-14,10568,10770,10082,10164,655160,91866.0,7320000.0
2010-05-17,10406,10608,9475,9476,715359,85644.0,7320000.0
2010-05-18,9839,10730,9718,10124,1679461,91500.0,7320000.0
2010-05-19,9839,9880,9394,9395,533796,84912.0,7320000.0
2010-05-20,9313,9596,8827,9151,483639,82716.0,7320000.0
2010-05-24,8867,9313,8543,8665,744808,78324.0,7320000.0
2010-05-25,9110,9961,9070,9597,2390515,86742.0,7320000.0
2010-05-26,9515,9515,8908,9151,809990,82716.0,7320000.0
2010-05-27,8989,9515,8908,9232,565860,83448.0,7320000.0
2010-05-28,9394,10163,9151,9638,1343415,87108.0,7320000.0
2010-05-31,9556,9637,9394,9476,346709,85644.0,7320000.0
2010-06-01,9434,9920,9394,9557,444406,86376.0,7320000.0
2010-06-03,9839,9961,9556,9597,424954,86742.0,7320000.0
2010-06-04,9718,9839,9515,9759,270943,88206.0,7320000.0
2010-06-07,9596,10042,9353,9354,805479,84546.0,7320000.0
2010-06-08,9313,9394,9151,9192,307572,83082.0,7320000.0
2010-06-09,9191,9272,8827,8827,265767,79788.0,7320000.0
2010-06-10,8827,9110,8786,8949,178445,80886.0,7320000.0
2010-06-11,9070,9272,9029,9151,178662,82716.0,7320000.0
2010-06-14,9151,9191,8989,9070,183598,81984.0,7320000.0
2010-06-15,9110,9394,9070,9395,283544,84912.0,7320000.0
2010-06-16,9353,9475,9191,9273,210056,83814.0,7320000.0
2010-06-17,9313,9394,9191,9192,141285,83082.0,7320000.0
2010-06-18,9191,10163,9070,9557,1208753,86376.0,7320000.0
2010-06-21,9475,9475,9313,9313,323329,84180.0,7320000.0
2010-06-22,9394,9596,9272,9395,219456,84912.0,7320000.0
2010-06-23,9313,9758,9313,9435,290580,85278.0,7320000.0
2010-06-24,9475,9718,9434,9516,229369,86010.0,7320000.0
2010-06-25,9556,9839,9475,9597,396174,86742.0,7320000.0
2010-06-28,9718,9758,9515,9516,199329,86010.0,7320000.0
2010-06-29,9677,9880,9434,9476,386168,85644.0,7320000.0
2010-06-30,9394,10163,9313,9881,1017257,89304.0,7320000.0
2010-07-01,9839,10446,9718,10205,693981,92232.0,7320000.0
2010-07-02,10325,10365,9880,9921,299458,89670.0,7320000.0
2010-07-05,9758,10042,9758,9921,156736,89670.0,7320000.0
2010-07-06,9880,10001,9799,9881,151673,89304.0,7320000.0
2010-07-07,9880,10325,9880,10124,257949,91500.0,7320000.0
2010-07-08,10203,10284,10082,10205,153314,92232.0,7320000.0
2010-07-09,10284,11499,10203,10529,2139183,95160.0,7320000.0
2010-07-12,10527,10527,10244,10367,306561,93696.0,7320000.0
2010-07-13,10406,10770,10365,10569,296406,95526.0,7320000.0
2010-07-14,10689,10689,10487,10650,198998,96258.0,7320000.0
2010-07-15,11175,11418,10770,10772,1019133,97356.0,7320000.0
2010-07-16,10770,11256,10365,11177,646486,101016.0,7320000.0
2010-07-19,11013,11337,10892,11096,385951,100284.0,7320000.0
2010-07-20,11135,11216,10932,10974,182457,99186.0,7320000.0
2010-07-21,11013,11378,10851,10853,477711,98088.0,7320000.0
2010-07-22,11054,11337,10689,10974,499437,99186.0,7320000.0
2010-07-23,11013,11378,10811,11258,592313,101748.0,7320000.0
2010-07-26,11175,11297,11094,11096,183456,100284.0,7320000.0
2010-07-27,11135,11216,10811,10812,201597,97722.0,7320000.0
2010-07-28,10851,10932,10689,10772,166138,97356.0,7320000.0
2010-07-29,10770,10892,10568,10610,132225,95892.0,7320000.0
2010-07-30,10568,10811,10446,10812,146760,97722.0,7320000.0
2010-08-02,10811,10892,10608,10731,122685,96990.0,7320000.0
2010-08-03,10730,10892,10608,10853,89569,98088.0,7320000.0
2010-08-04,10851,11256,10770,11096,336973,100284.0,7320000.0
2010-08-05,11054,11499,10973,11136,433788,100650.0,7320000.0
2010-08-06,11297,11661,11216,11339,772878,102480.0,7320000.0
2010-08-09,11418,11864,11297,11501,428675,103944.0,7320000.0
2010-08-10,11621,11621,11297,11379,219650,102846.0,7320000.0
2010-08-11,11135,11256,10244,10367,685270,93696.0,7320000.0
2010-08-12,10163,10446,9880,10367,177985,93696.0,7320000.0
2010-08-13,10446,10770,10446,10772,220112,97356.0,7320000.0
2010-08-16,10973,10973,10689,10934,202824,98820.0,7320000.0
2010-08-17,11499,12553,11256,12553,2131656,113460.0,7320000.0
2010-08-18,12188,12917,11823,12513,2096381,113094.0,7320000.0
2010-08-19,12471,13079,12026,12148,1531319,109800.0,7320000.0
2010-08-20,12269,13322,12188,12877,2095673,116388.0,7320000.0
2010-08-23,12836,14334,12674,13444,3189424,121512.0,7320000.0
2010-08-24,13443,13686,12147,12351,1277843,111630.0,7320000.0
2010-08-25,12228,12796,12228,12351,549070,111630.0,7320000.0
2010-08-26,12674,13079,11742,12391,1214883,111996.0,7320000.0
2010-08-27,12674,13120,12553,12837,1555044,116022.0,7320000.0
2010-08-30,12998,13322,12715,12837,723713,116022.0,7320000.0
2010-08-31,12917,12998,12553,12715,412839,114924.0,7320000.0
2010-09-01,13201,13363,12796,12877,664058,116388.0,7320000.0
2010-09-02,12674,13120,12471,13080,567201,118218.0,7320000.0
2010-09-03,13282,13282,12877,12999,377195,117486.0,7320000.0
2010-09-06,13363,14213,13322,13646,2277870,123342.0,7320000.0
2010-09-07,13443,13484,12917,13120,702555,118584.0,7320000.0
2010-09-08,13039,13241,12796,12877,431981,116388.0,7320000.0
2010-09-09,13565,13808,13120,13201,1152623,119316.0,7320000.0
2010-09-10,13120,13363,12836,13363,435595,120780.0,7320000.0
2010-09-13,13160,13282,13039,13242,266161,119682.0,7320000.0
2010-09-14,13039,13201,12836,12958,311698,117120.0,7320000.0
2010-09-15,12877,12877,12228,12391,528237,111996.0,7320000.0
2010-09-16,12228,12593,12228,12391,224376,111996.0,7320000.0
2010-09-17,12512,13484,12390,13080,1445059,118218.0,7320000.0
2010-09-20,12836,13079,12634,12918,276340,116754.0,7320000.0
2010-09-24,12917,13322,12877,13120,379401,118584.0,7320000.0
2010-09-27,12958,13039,12755,12756,271790,115290.0,7320000.0
2010-09-28,12593,12958,12593,12877,168184,116388.0,7320000.0
2010-09-29,13808,14375,13363,13363,2856011,120780.0,7320000.0
2010-09-30,13484,13889,13160,13646,798640,123342.0,7320000.0
2010-10-01,13767,13848,13443,13646,390331,123342.0,7320000.0
2010-10-04,13443,13605,13201,13282,373846,120048.0,7320000.0
2010-10-05,13241,13403,13120,13201,175111,119316.0,7320000.0
2010-10-06,13282,13322,12877,12958,363695,117120.0,7320000.0
2010-10-07,12998,13120,12958,13120,200569,118584.0,7320000.0
2010-10-08,13160,13322,12958,13201,229168,119316.0,7320000.0
2010-10-11,13039,13160,12755,12796,311718,115656.0,7320000.0
2010-10-12,12917,13201,12755,12918,379644,116754.0,7320000.0
2010-10-13,12958,12958,12674,12756,178675,115290.0,7320000.0
2010-10-14,12715,12917,12634,12837,139953,116022.0,7320000.0
2010-10-15,12796,13039,12755,13039,113690,117852.0,7320000.0
2010-10-18,13484,13524,13079,13080,422941,118218.0,7320000.0
2010-10-19,13120,13160,12917,12958,149717,117120.0,7320000.0
2010-10-20,12877,13120,12877,13120,137753,118584.0,7320000.0
2010-10-21,13120,13120,12958,12958,107502,117120.0,7320000.0
2010-10-22,12998,13322,12998,13282,299655,120048.0,7320000.0
2010-10-25,13160,13282,13079,13201,196049,119316.0,7320000.0
2010-10-26,13241,13443,13160,13444,255511,121512.0,7320000.0
2010-10-27,13443,13565,13079,13120,240957,118584.0,7320000.0
2010-10-28,13201,13241,12917,12918,209567,116754.0,7320000.0
2010-10-29,12958,13039,12796,12958,130077,117120.0,7320000.0
2010-11-01,12836,12998,12593,12634,173542,114192.0,7320000.0
2010-11-02,12593,12634,11904,11905,352124,107604.0,7320000.0
2010-11-03,12026,12188,11823,11986,153424,108336.0,7320000.0
2010-11-04,11904,12553,11904,12391,269594,111996.0,7320000.0
2010-11-05,12309,12350,12026,12067,155548,109068.0,7320000.0
2010-11-08,11985,12188,11904,11986,99804,108336.0,7320000.0
2010-11-09,11985,12228,11945,12229,112255,110532.0,7320000.0
2010-11-10,12269,12390,12066,12067,115582,109068.0,7320000.0
2010-11-11,12066,12228,12066,12067,84717,109068.0,7320000.0
2010-11-12,12107,12350,11621,11824,162597,106872.0,7320000.0
2010-11-15,11823,11904,11499,11582,99620,104676.0,7320000.0
2010-11-16,12066,12188,11621,11663,338434,105408.0,7320000.0
2010-11-17,11540,11540,11256,11298,146106,102114.0,7320000.0
2010-11-18,11337,11864,11337,11663,204650,105408.0,7320000.0
2010-11-19,11742,11823,11621,11784,120467,106506.0,7320000.0
2010-11-22,12147,12309,11823,11824,342839,106872.0,7320000.0
2010-11-23,11702,11783,11499,11541,139885,104310.0,7320000.0
2010-11-24,10770,11297,10527,11136,223031,100650.0,7320000.0
2010-11-25,11135,11418,11135,11298,112627,102114.0,7320000.0
2010-11-26,11256,11297,10770,10893,114068,98454.0,7320000.0
2010-11-29,10892,12512,10770,12513,1396486,113094.0,7320000.0
2010-11-30,13241,14010,12755,13120,3383431,118584.0,7320000.0
2010-12-01,13686,13970,12593,13161,2940686,118950.0,7320000.0
2010-12-02,13686,13929,13201,13484,2319222,121878.0,7320000.0
2010-12-03,14334,14496,13282,13849,2350397,125172.0,7320000.0
2010-12-06,14010,14132,12836,12999,1618556,117486.0,7320000.0
2010-12-07,12958,13120,12390,12391,1359206,111996.0,7320000.0
2010-12-08,13241,13686,12836,12999,2194729,117486.0,7320000.0
2010-12-09,13079,13363,12634,12756,1219337,115290.0,7320000.0
2010-12-10,12715,13443,12471,13161,1885546,118950.0,7320000.0
2010-12-13,13524,13524,12796,12796,829589,115656.0,7320000.0
2010-12-14,12796,12796,12350,12432,600246,112362.0,7320000.0
2010-12-15,12715,13848,12674,13808,2368534,124806.0,7320000.0
2010-12-16,13727,13848,13079,13161,1586676,118950.0,7320000.0
2010-12-17,12998,13160,12512,12715,846240,114924.0,7320000.0
2010-12-20,12309,12553,12066,12472,857214,112728.0,7320000.0
2010-12-21,12836,12958,12634,12675,654697,114558.0,7320000.0
2010-12-22,13605,14537,13605,14537,1558319,131394.0,7320000.0
2010-12-23,15225,16399,13282,13525,6621903,122244.0,7320000.0
2010-12-24,13767,13929,12998,13161,1604187,118950.0,7320000.0
2010-12-27,13403,13686,12755,12756,1058779,115290.0,7320000.0
2010-12-28,12593,12836,11418,11582,1380163,104676.0,7320000.0
2010-12-29,11864,12877,11864,12148,1582389,109800.0,7320000.0
2010-12-30,12836,13160,12471,12553,1071641,113460.0,7320000.0
2011-01-03,13646,13767,12958,13080,1278995,118218.0,7320000.0
2011-01-04,13039,13039,12593,12634,753312,114192.0,7320000.0
2011-01-05,12755,12958,12390,12796,638351,115656.0,7320000.0
2011-01-06,13120,13282,12350,12877,992349,116388.0,7320000.0
2011-01-07,12877,12998,12674,12837,443729,116022.0,7320000.0
2011-01-10,13079,13686,12998,13201,1170687,119316.0,7320000.0
2011-01-11,13322,13363,12715,12837,628204,116022.0,7320000.0
2011-01-12,13039,13727,12755,12958,1482629,117120.0,7320000.0
2011-01-13,13079,13484,12634,12675,882137,114558.0,7320000.0
2011-01-14,12674,12755,12188,12351,454108,111630.0,7320000.0
2011-01-17,12188,12390,11823,11824,403876,106872.0,7320000.0
2011-01-18,11702,12026,11661,11663,262653,105408.0,7320000.0
2011-01-19,11904,11985,11580,11582,191299,104676.0,7320000.0
2011-01-20,11580,11904,11459,11905,264740,107604.0,7320000.0
2011-01-21,11904,12107,11378,11379,317305,102846.0,7320000.0
2011-01-24,12026,13039,11945,11986,1595451,108336.0,7320000.0
2011-01-25,12107,12188,11580,11663,361139,105408.0,7320000.0
2011-01-26,11661,11864,11459,11460,188844,103578.0,7320000.0
2011-01-27,11418,11580,11378,11379,166060,102846.0,7320000.0
2011-01-28,11418,11540,11094,11177,189527,101016.0,7320000.0
2011-01-31,11013,11135,10649,10691,181487,96624.0,7320000.0
2011-02-01,10770,10932,10689,10772,137283,97356.0,7320000.0
2011-02-07,10892,10932,10730,10812,148213,97722.0,7320000.0
2011-02-08,10851,11094,10770,10812,145218,97722.0,7320000.0
2011-02-09,10811,10892,10365,10488,143195,94794.0,7320000.0
2011-02-10,10487,10730,10325,10407,98268,94062.0,7320000.0
2011-02-11,10406,10608,9961,10043,151702,90768.0,7320000.0
2011-02-14,10042,10568,9920,10488,205318,94794.0,7320000.0
2011-02-15,10527,10689,10122,10326,174922,93330.0,7320000.0
2011-02-16,10284,10568,10163,10164,134053,91866.0,7320000.0
2011-02-17,10244,10365,9677,9759,147100,88206.0,7320000.0
2011-02-18,9677,10203,9637,9962,163839,90036.0,7320000.0
2011-02-21,9839,10042,9839,9962,82615,90036.0,7320000.0
2011-02-22,9758,9880,9515,9638,159358,87108.0,7320000.0
2011-02-23,9515,9839,9475,9557,129380,86376.0,7320000.0
2011-02-24,9556,9758,9475,9476,86186,85644.0,7320000.0
2011-02-25,9515,9677,9394,9597,82034,86742.0,7320000.0
2011-02-28,9637,9799,9556,9557,102408,86376.0,7320000.0
2011-03-02,9434,9637,9151,9232,90977,83448.0,7320000.0
2011-03-03,9232,10406,9232,9881,407086,89304.0,7320000.0
2011-03-04,9961,9961,9718,9840,96169,88938.0,7320000.0
2011-03-07,9880,9961,9596,9638,86804,87108.0,7320000.0
2011-03-08,9637,9799,9515,9678,87695,87474.0,7320000.0
2011-03-09,9799,10001,9718,9719,96429,87840.0,7320000.0
2011-03-10,9718,9961,9677,9962,114487,90036.0,7320000.0
2011-03-11,9839,10649,9839,10083,416414,91134.0,7320000.0
2011-03-14,9839,9880,9272,9435,178912,85278.0,7320000.0
2011-03-15,9434,10568,9151,9881,971744,89304.0,7320000.0
2011-03-16,9799,10042,9556,9638,267539,87108.0,7320000.0
2011-03-17,9434,9637,9191,9476,163008,85644.0,7320000.0
2011-03-18,9556,9677,9353,9476,151387,85644.0,7320000.0
2011-03-21,9475,9799,9475,9678,116570,87474.0,7320000.0
2011-03-22,9880,9880,9596,9597,123987,86742.0,7320000.0
2011-03-23,9637,9799,9637,9678,88702,87474.0,7320000.0
2011-03-24,9718,10122,9556,9800,342333,88572.0,7320000.0
2011-03-25,9799,10001,9718,9881,158953,89304.0,7320000.0
2011-03-28,9961,10163,9880,10124,223882,91500.0,7320000.0
2011-03-29,9961,10244,9839,10164,238288,91866.0,7320000.0
2011-03-30,10082,10203,9880,9921,167018,89670.0,7320000.0
2011-03-31,9839,10082,9839,9962,86937,90036.0,7320000.0
2011-04-01,9961,10082,9920,9962,111817,90036.0,7320000.0
2011-04-04,9961,10001,9758,9800,136448,88572.0,7320000.0
2011-04-05,9799,9961,9758,9800,101526,88572.0,7320000.0
2011-04-06,9839,10041,9799,9840,119240,88938.0,7320000.0
2011-04-07,9920,10001,9799,9881,115087,89304.0,7320000.0
2011-04-08,10001,10082,9880,9962,184974,90036.0,7320000.0
2011-04-11,10001,10122,9920,10002,90510,90402.0,7320000.0
2011-04-12,10325,10527,9961,9962,522862,90036.0,7320000.0
2011-04-13,9961,10042,9718,9800,138954,88572.0,7320000.0
2011-04-14,9839,9880,9596,9719,145636,87840.0,7320000.0
2011-04-15,9677,9758,9596,9638,109220,87108.0,7320000.0
2011-04-18,10244,10365,9799,9800,612173,88572.0,7320000.0
2011-04-19,9677,9758,9434,9476,223216,85644.0,7320000.0
2011-04-20,9637,9637,9353,9597,185572,86742.0,7320000.0
2011-04-21,9718,9839,9556,9638,222053,87108.0,7320000.0
2011-04-22,9677,9880,9475,9557,144073,86376.0,7320000.0
2011-04-25,9515,9556,9313,9313,124406,84180.0,7320000.0
2011-04-26,9313,9313,8908,8949,215944,80886.0,7320000.0
2011-04-27,8989,9029,8746,8746,128023,79056.0,7320000.0
2011-04-28,8624,9029,8624,9030,103531,81618.0,7320000.0
