국순당(043650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-05-17,20987,21577,20987,21551,62919,364258.0,8662500.0
2002-05-20,21628,22294,21526,22191,43775,375086.0,8662500.0
2002-05-21,22089,22218,21731,21884,29199,369889.0,8662500.0
2002-05-22,22294,22294,21782,22089,15798,373354.0,8662500.0
2002-05-23,22294,22294,21782,21781,10520,368156.0,8662500.0
2002-05-24,22089,22807,21936,22243,20999,375952.0,8662500.0
2002-05-27,22013,22218,21423,21448,7212,362526.0,8662500.0
2002-05-28,21500,21679,21013,21243,6595,359061.0,8662500.0
2002-05-29,21116,21500,21116,21371,10558,361226.0,8662500.0
2002-05-30,21116,21577,21116,21474,7886,362959.0,8662500.0
2002-05-31,21577,23396,21269,22396,36301,378551.0,8662500.0
2002-06-03,22807,23319,21808,21910,13101,370322.0,8662500.0
2002-06-04,21961,22704,21679,22550,32542,381150.0,8662500.0
2002-06-05,22602,23268,22397,22550,11852,381150.0,8662500.0
2002-06-07,22551,24703,22551,23831,90465,402806.0,8662500.0
2002-06-10,23883,24524,23422,23678,27783,400208.0,8662500.0
2002-06-11,24037,24037,23294,23421,17026,395876.0,8662500.0
2002-06-12,22602,23473,22602,23473,11817,396742.0,8662500.0
2002-06-14,22807,23934,22807,23652,13317,399774.0,8662500.0
2002-06-17,24344,24498,23806,24190,19460,408870.0,8662500.0
2002-06-18,24703,24754,23499,23524,17652,397609.0,8662500.0
2002-06-19,24037,24037,21013,21269,29028,359494.0,8662500.0
2002-06-20,21269,22089,21269,22038,20947,372488.0,8662500.0
2002-06-21,22038,22038,21192,21525,15198,363825.0,8662500.0
2002-06-24,21423,24088,21423,24088,53774,407138.0,8662500.0
2002-06-25,24088,24088,22551,22960,44501,388080.0,8662500.0
2002-06-26,22961,23499,21423,21525,57654,363825.0,8662500.0
2002-06-27,21679,22551,21269,21935,23264,370755.0,8662500.0
2002-06-28,21782,22499,21782,22191,29213,375086.0,8662500.0
2002-07-02,21526,22294,21321,21807,14415,368589.0,8662500.0
2002-07-03,21577,22269,21577,21884,14471,369889.0,8662500.0
2002-07-04,22089,22243,21884,21935,10722,370755.0,8662500.0
2002-07-05,21679,22448,21679,22217,21573,375519.0,8662500.0
2002-07-08,22346,22807,22115,22448,20403,379418.0,8662500.0
2002-07-09,22653,23883,22448,23780,79397,401940.0,8662500.0
2002-07-10,23781,24703,23268,23524,42585,397609.0,8662500.0
2002-07-11,23473,23473,22807,22960,11050,388080.0,8662500.0
2002-07-12,23114,23781,23089,23088,11229,390246.0,8662500.0
2002-07-15,22807,24601,22807,23729,26765,401074.0,8662500.0
2002-07-16,23729,24447,23345,23524,24245,397609.0,8662500.0
2002-07-18,23063,23576,22833,22935,19546,387647.0,8662500.0
2002-07-19,22807,22909,22371,22550,8614,381150.0,8662500.0
2002-07-22,22192,22192,20501,21218,12514,358628.0,8662500.0
2002-07-23,20706,21782,20552,21551,19547,364258.0,8662500.0
2002-07-24,21269,21269,20603,20808,19536,351698.0,8662500.0
2002-07-25,21269,21782,21269,21730,27614,367290.0,8662500.0
2002-07-26,21987,21987,20808,21269,12855,359494.0,8662500.0
2002-07-29,21936,21936,21013,21089,5739,356462.0,8662500.0
2002-07-30,21884,21884,21372,21576,16552,364691.0,8662500.0
2002-07-31,21526,21705,21269,21269,6514,359494.0,8662500.0
2002-08-01,21884,21884,21013,21013,5748,355162.0,8662500.0
2002-08-02,20270,20270,19014,19373,84450,327442.0,8662500.0
2002-08-05,18604,18604,17477,18476,74371,312283.0,8662500.0
2002-08-06,17528,17887,16272,17169,104848,290194.0,8662500.0
2002-08-07,17374,17887,17323,17425,27928,294525.0,8662500.0
2002-08-08,17682,18297,17477,18091,32936,305786.0,8662500.0
2002-08-09,18399,18707,18246,18245,23750,308385.0,8662500.0
2002-08-12,18553,19168,18451,19168,25596,323978.0,8662500.0
2002-08-13,19245,19271,18604,19116,14704,323111.0,8662500.0
2002-08-14,18963,19194,18809,18988,19110,320946.0,8662500.0
2002-08-16,19219,19578,19091,19219,11452,324844.0,8662500.0
2002-08-19,19732,19732,18989,19014,10091,321379.0,8662500.0
2002-08-20,19219,19732,19219,19526,9847,330041.0,8662500.0
2002-08-21,19681,19681,19245,19552,7827,330474.0,8662500.0
2002-08-22,19629,19962,19629,19885,8526,336105.0,8662500.0
2002-08-23,19988,20091,19809,19936,13128,336971.0,8662500.0
2002-08-26,19886,19886,19271,19270,3193,325710.0,8662500.0
2002-08-27,19373,19706,19373,19475,4045,329175.0,8662500.0
2002-08-28,17144,19271,17144,19039,7989,321812.0,8662500.0
2002-08-29,19040,19476,19040,19219,3814,324844.0,8662500.0
2002-08-30,19271,19578,19271,19296,4879,326143.0,8662500.0
2002-09-02,19322,19476,18963,19091,10457,322678.0,8662500.0
2002-09-03,19424,21013,19219,20244,29903,342169.0,8662500.0
2002-09-04,19988,20193,19527,19834,13397,335239.0,8662500.0
2002-09-05,20347,20347,19527,19885,9181,336105.0,8662500.0
2002-09-06,19219,19834,19219,19347,8213,327009.0,8662500.0
2002-09-09,18553,19194,18553,18604,7212,314449.0,8662500.0
2002-09-10,18604,19091,18604,18860,5032,318780.0,8662500.0
2002-09-11,18861,19066,18604,18834,13926,318347.0,8662500.0
2002-09-12,18835,19527,18835,18963,23373,320512.0,8662500.0
2002-09-13,18707,18963,18451,18553,12744,313582.0,8662500.0
2002-09-16,18553,18809,18451,18501,8719,312716.0,8662500.0
2002-09-17,18502,19117,18502,18809,15522,317914.0,8662500.0
2002-09-18,18809,18809,18502,18655,4556,315315.0,8662500.0
2002-09-19,18553,18886,18527,18706,5939,316181.0,8662500.0
2002-09-23,18861,18963,17887,18194,6456,307519.0,8662500.0
2002-09-24,17989,18117,17426,17425,12682,294525.0,8662500.0
2002-09-25,17682,17759,17426,17579,34321,297124.0,8662500.0
2002-09-26,17682,18809,17579,17579,12324,297124.0,8662500.0
2002-09-27,17682,18194,17528,17553,13762,296691.0,8662500.0
2002-09-30,17426,17477,16400,16400,42302,277200.0,8662500.0
2002-10-01,16221,16862,15939,16656,8292,281531.0,8662500.0
2002-10-02,17374,17374,16708,16759,5092,283264.0,8662500.0
2002-10-04,16759,16759,15888,15887,8987,268538.0,8662500.0
2002-10-07,15427,15683,15222,15272,10843,258142.0,8662500.0
2002-10-08,15119,15888,15119,15375,38793,259875.0,8662500.0
2002-10-09,15375,15632,14863,15067,13787,254678.0,8662500.0
2002-10-10,14863,14965,13838,13914,8028,235187.0,8662500.0
2002-10-11,13940,14504,12377,12812,19936,216562.0,8662500.0
2002-10-14,13377,13582,12967,13427,13319,226958.0,8662500.0
2002-10-15,13377,14043,13377,13991,41296,236486.0,8662500.0
2002-10-16,14504,14658,14248,14452,24813,244282.0,8662500.0
2002-10-17,14299,14735,14222,14504,30964,245149.0,8662500.0
2002-10-18,14863,15042,14504,14939,22118,252512.0,8662500.0
2002-10-21,15017,15017,14350,14452,20982,244282.0,8662500.0
2002-10-22,14350,14786,13274,13427,40605,226958.0,8662500.0
2002-10-23,13120,13428,12967,13325,42907,225225.0,8662500.0
2002-10-24,13325,13607,13069,13094,43180,221327.0,8662500.0
2002-10-25,12582,12864,12428,12710,51206,214830.0,8662500.0
2002-10-28,12864,13325,12864,13222,60322,223492.0,8662500.0
2002-10-29,13787,14735,13505,14581,132790,246448.0,8662500.0
2002-10-30,14760,14786,13582,13837,57280,233888.0,8662500.0
2002-10-31,14145,14684,14145,14350,70414,242550.0,8662500.0
2002-11-01,14069,14222,13402,13504,57298,228257.0,8662500.0
2002-11-04,13556,13761,13428,13530,35863,228690.0,8662500.0
2002-11-05,13530,13889,13530,13684,35060,231289.0,8662500.0
2002-11-06,13684,14094,13684,13837,32375,233888.0,8662500.0
2002-11-07,13838,13915,13325,13632,86373,230422.0,8662500.0
2002-11-08,13325,13582,13197,13376,33662,226091.0,8662500.0
2002-11-11,13120,13377,12992,12992,34089,219594.0,8662500.0
2002-11-12,12710,13300,12608,13069,32749,220894.0,8662500.0
2002-11-13,13069,13146,12813,12966,30543,219161.0,8662500.0
2002-11-14,13120,13633,13120,13325,46071,225225.0,8662500.0
2002-11-15,13582,13582,13172,13171,40014,222626.0,8662500.0
2002-11-18,13069,13300,13069,13069,33352,220894.0,8662500.0
2002-11-19,12864,13069,12813,13017,21603,220028.0,8662500.0
2002-11-20,13069,13633,13069,13632,70697,230422.0,8662500.0
2002-11-21,13889,13940,13479,13479,70326,227824.0,8662500.0
2002-11-22,13633,14222,13556,14119,97504,238652.0,8662500.0
2002-11-25,14017,14607,13940,14247,97641,240818.0,8662500.0
2002-11-26,14607,14607,14094,14350,65729,242550.0,8662500.0
2002-11-27,14120,14402,13940,14247,60947,240818.0,8662500.0
2002-11-28,14555,14607,14248,14350,64135,242550.0,8662500.0
2002-11-29,14350,14965,14350,14862,80629,251212.0,8662500.0
2002-12-02,15068,15580,14658,15580,92277,263340.0,8662500.0
2002-12-03,15837,16862,15529,16861,142494,284996.0,8662500.0
2002-12-04,16400,16554,15888,15887,83452,268538.0,8662500.0
2002-12-05,16400,17477,16144,16912,397168,285862.0,8662500.0
2002-12-06,17169,17887,17015,17117,198635,289328.0,8662500.0
2002-12-09,17323,17323,16247,16400,89910,277200.0,8662500.0
2002-12-10,15888,16247,15734,15964,41173,269837.0,8662500.0
2002-12-11,15888,16272,15837,15836,49934,267671.0,8662500.0
2002-12-12,15734,16042,15478,15990,60772,270270.0,8662500.0
2002-12-13,15785,16042,15785,15887,20598,268538.0,8662500.0
2002-12-16,15785,16144,15529,15606,27644,263773.0,8662500.0
2002-12-17,15683,15939,15580,15606,32438,263773.0,8662500.0
2002-12-18,15299,15478,15145,15477,47149,261608.0,8662500.0
2002-12-20,15017,15990,14786,14991,74076,253378.0,8662500.0
2002-12-23,14914,15042,14043,14068,58114,237786.0,8662500.0
2002-12-24,13633,14197,13069,13914,97511,235187.0,8662500.0
2002-12-26,13607,14197,13607,13966,41827,236053.0,8662500.0
2002-12-27,13172,13838,13172,13709,32981,231722.0,8662500.0
2002-12-30,13249,13710,12967,13709,46396,231722.0,8662500.0
2003-01-02,13454,14325,13454,14171,23949,239518.0,8662500.0
2003-01-03,14607,14965,14504,14862,75048,251212.0,8662500.0
2003-01-06,14735,14760,14350,14401,35203,243416.0,8662500.0
2003-01-07,14658,14658,13761,13761,65640,232588.0,8662500.0
2003-01-08,13582,13761,13505,13556,48640,229123.0,8662500.0
2003-01-09,13505,13505,13095,13171,54292,222626.0,8662500.0
2003-01-10,13274,13530,12300,12582,66962,212664.0,8662500.0
2003-01-13,12147,13274,12147,13120,83475,221760.0,8662500.0
2003-01-14,13120,13479,13120,13376,47567,226091.0,8662500.0
2003-01-15,13197,13530,13069,13120,34211,221760.0,8662500.0
2003-01-16,13018,13018,12762,12889,28944,217862.0,8662500.0
2003-01-17,12659,13069,12582,12607,35027,213098.0,8662500.0
2003-01-20,12454,13146,12454,12966,62990,219161.0,8662500.0
2003-01-21,13325,14504,13120,14504,299986,245149.0,8662500.0
2003-01-22,14350,14581,13454,13761,101222,232588.0,8662500.0
2003-01-23,13838,14017,13402,13991,98941,236486.0,8662500.0
2003-01-24,13940,14094,12967,13427,90325,226958.0,8662500.0
2003-01-27,12633,12967,12608,12812,25699,216562.0,8662500.0
2003-01-28,12557,12967,12557,12915,22569,218295.0,8662500.0
2003-01-29,12762,12915,12352,12351,20413,208766.0,8662500.0
2003-01-30,12377,12736,12377,12659,11855,213964.0,8662500.0
2003-02-03,12403,12864,12403,12812,16238,216562.0,8662500.0
2003-02-04,12762,12967,12762,12787,11459,216129.0,8662500.0
2003-02-05,12736,12762,12531,12607,13507,213098.0,8662500.0
2003-02-06,12608,12659,12095,12095,43257,204435.0,8662500.0
2003-02-07,11993,12147,11301,12146,65308,205301.0,8662500.0
2003-02-10,11890,12249,11890,12044,15731,203569.0,8662500.0
2003-02-11,11685,12249,11685,12095,59399,204435.0,8662500.0
2003-02-12,11993,12121,11788,11992,13804,202702.0,8662500.0
2003-02-13,12198,12198,11942,11941,20186,201836.0,8662500.0
2003-02-14,11839,12172,11839,12172,33044,205734.0,8662500.0
2003-02-17,12352,12787,12352,12787,63131,216129.0,8662500.0
2003-02-18,12787,13838,12787,13120,154008,221760.0,8662500.0
2003-02-19,13377,13402,12941,13325,57233,225225.0,8662500.0
2003-02-20,13325,13325,12967,12966,14079,219161.0,8662500.0
2003-02-21,12685,13274,12685,12915,14499,218295.0,8662500.0
2003-02-24,12838,13120,12813,12915,21188,218295.0,8662500.0
2003-02-25,12941,13172,12608,12607,21142,213098.0,8662500.0
2003-02-26,12864,12864,12608,12607,11164,213098.0,8662500.0
2003-02-27,12326,13172,12198,13171,33985,222626.0,8662500.0
2003-02-28,13223,13223,12608,12992,20111,219594.0,8662500.0
2003-03-03,13069,13069,12710,13017,17097,220028.0,8662500.0
2003-03-04,12838,13018,12505,12761,8697,215696.0,8662500.0
2003-03-05,12377,12505,12147,12274,12454,207467.0,8662500.0
2003-03-06,12147,12352,11660,12351,17165,208766.0,8662500.0
2003-03-07,11865,12275,11839,12223,14976,206601.0,8662500.0
2003-03-10,11942,12172,11890,12120,8225,204868.0,8662500.0
2003-03-11,12044,12095,11685,11915,15563,201403.0,8662500.0
2003-03-12,11583,12044,11583,11710,25713,197938.0,8662500.0
2003-03-13,11813,11813,11275,11531,28249,194906.0,8662500.0
2003-03-14,12044,12044,11685,11813,18320,199671.0,8662500.0
2003-03-17,11506,11532,10917,11121,27866,187976.0,8662500.0
2003-03-18,11634,11634,11198,11275,41747,190575.0,8662500.0
2003-03-19,11275,11480,10840,11275,126308,190575.0,8662500.0
2003-03-20,11532,11916,11429,11787,139359,199238.0,8662500.0
2003-03-21,11890,11942,11660,11813,70054,199671.0,8662500.0
2003-03-24,11890,11890,11532,11634,40237,196639.0,8662500.0
2003-03-25,11532,11532,11122,11352,66255,191874.0,8662500.0
2003-03-26,11480,11737,11455,11659,69536,197072.0,8662500.0
2003-03-27,11685,12070,11660,11967,69771,202269.0,8662500.0
2003-03-28,12121,12198,11737,11839,21618,200104.0,8662500.0
2003-03-31,11532,11660,11275,11403,21615,192741.0,8662500.0
2003-04-01,11070,11480,11070,11352,11445,191874.0,8662500.0
2003-04-02,11480,11480,11173,11403,16083,192741.0,8662500.0
2003-04-03,11583,11993,11480,11634,56080,196639.0,8662500.0
2003-04-04,11532,11762,11275,11480,37338,194040.0,8662500.0
2003-04-07,11737,12352,11480,12300,151832,207900.0,8662500.0
2003-04-08,11916,12377,11865,12018,22354,203136.0,8662500.0
2003-04-09,12249,12915,12095,12710,91822,214830.0,8662500.0
2003-04-10,12710,12813,12454,12710,21081,214830.0,8662500.0
2003-04-11,13018,13018,12326,12454,32181,210499.0,8662500.0
2003-04-14,12454,12685,12300,12428,19097,210066.0,8662500.0
2003-04-15,12633,12941,12582,12710,77593,214830.0,8662500.0
2003-04-16,12890,13120,12762,12889,44371,217862.0,8662500.0
2003-04-17,13172,14427,13069,14427,231849,243849.0,8662500.0
2003-04-18,14607,14735,13710,14299,121179,241684.0,8662500.0
2003-04-21,14299,14453,13864,14350,49937,242550.0,8662500.0
2003-04-22,14094,14350,13633,13632,33476,230422.0,8662500.0
2003-04-23,13582,14043,12967,13325,56505,225225.0,8662500.0
2003-04-24,13172,13633,13018,13325,34512,225225.0,8662500.0
2003-04-25,12967,13249,12505,12659,33361,213964.0,8662500.0
2003-04-28,12198,12967,12198,12659,37812,213964.0,8662500.0
2003-04-29,12864,13325,12736,13325,77342,225225.0,8662500.0
2003-04-30,13556,13582,13069,13581,62235,229556.0,8662500.0
2003-05-02,13710,14222,13684,14017,48038,236919.0,8662500.0
2003-05-06,14017,14197,13377,13991,75059,236486.0,8662500.0
2003-05-07,14120,14504,14094,14401,52716,243416.0,8662500.0
2003-05-09,14248,14299,14043,14247,14871,240818.0,8662500.0
2003-05-12,14325,15452,14325,15093,110890,255111.0,8662500.0
2003-05-13,15042,15888,14812,15375,76474,259875.0,8662500.0
2003-05-14,15375,15632,14914,15375,32053,259875.0,8662500.0
2003-05-15,15427,16144,15427,15631,29204,264206.0,8662500.0
2003-05-16,15632,15734,15170,15375,28233,259875.0,8662500.0
2003-05-19,15247,15375,14914,15196,26150,256843.0,8662500.0
2003-05-20,14863,15375,14760,15170,21963,256410.0,8662500.0
2003-05-21,15375,16400,15273,15964,78913,269837.0,8662500.0
2003-05-22,16349,17169,16298,17015,140799,287595.0,8662500.0
2003-05-23,17041,17938,16529,17861,88761,301888.0,8662500.0
2003-05-26,18041,18041,17349,17425,46899,294525.0,8662500.0
2003-05-27,18143,19219,17169,18219,88270,307952.0,8662500.0
2003-05-28,18681,18707,17451,18399,34142,310984.0,8662500.0
2003-05-29,18194,18194,17067,17066,53849,288461.0,8662500.0
2003-05-30,16734,16990,16221,16502,128944,278932.0,8662500.0
2003-06-02,16734,16862,16298,16605,31650,280665.0,8662500.0
2003-06-03,16657,16810,16272,16297,28441,275468.0,8662500.0
2003-06-04,16144,16657,16144,16451,22798,278066.0,8662500.0
2003-06-05,16503,16810,16400,16554,40296,279799.0,8662500.0
2003-06-09,16605,17067,16605,16912,32734,285862.0,8662500.0
2003-06-10,16913,16913,16503,16579,17233,280232.0,8662500.0
2003-06-11,16605,17015,16042,16861,68656,284996.0,8662500.0
2003-06-12,17118,17118,16605,16964,27964,286729.0,8662500.0
2003-06-13,16964,17015,16682,16810,41298,284130.0,8662500.0
2003-06-16,16657,17246,16324,16861,60157,284996.0,8662500.0
2003-06-17,17169,17169,16862,16938,41403,286296.0,8662500.0
2003-06-18,17118,17118,16580,16605,18226,280665.0,8662500.0
2003-06-19,16503,16939,16452,16759,27485,283264.0,8662500.0
2003-06-20,16503,16759,16503,16707,19063,282398.0,8662500.0
2003-06-23,16554,16657,16452,16451,20104,278066.0,8662500.0
2003-06-24,16195,16400,16119,16272,12641,275034.0,8662500.0
2003-06-25,16170,16349,16144,16195,11289,273735.0,8662500.0
2003-06-26,15888,16195,15888,15939,15820,269404.0,8662500.0
2003-06-27,15888,16272,15888,16067,20127,271569.0,8662500.0
2003-06-30,15914,16247,15760,16246,22864,274601.0,8662500.0
2003-07-01,16144,16400,16067,16246,19719,274601.0,8662500.0
2003-07-02,16375,16708,16247,16682,23969,281964.0,8662500.0
2003-07-03,16836,16887,16554,16605,21697,280665.0,8662500.0
2003-07-04,16605,16810,16400,16759,14744,283264.0,8662500.0
2003-07-07,16759,17631,16657,17297,37042,292359.0,8662500.0
2003-07-08,17554,17579,15222,16912,24962,285862.0,8662500.0
2003-07-09,16913,16990,16529,16810,22579,284130.0,8662500.0
2003-07-10,16503,16887,16503,16631,13155,281098.0,8662500.0
2003-07-11,16452,17323,16452,16861,14850,284996.0,8662500.0
2003-07-14,16913,18092,16759,17835,63051,301455.0,8662500.0
2003-07-15,17887,17989,17426,17425,32079,294525.0,8662500.0
2003-07-16,17631,19501,17528,18553,141193,313582.0,8662500.0
2003-07-18,18502,20398,18092,19783,126263,334372.0,8662500.0
2003-07-21,20193,20193,18809,19475,44023,329175.0,8662500.0
2003-07-22,19373,20398,19373,19654,85711,332207.0,8662500.0
2003-07-23,19655,20039,18835,19116,45448,323111.0,8662500.0
2003-07-24,18758,19399,18758,19116,23258,323111.0,8662500.0
2003-07-25,19476,20244,18502,19629,26244,331774.0,8662500.0
2003-07-28,19681,20193,19373,19398,14985,327876.0,8662500.0
2003-07-29,19271,19732,19271,19321,12531,326576.0,8662500.0
2003-07-30,19476,19578,18963,19168,12257,323978.0,8662500.0
2003-07-31,18989,19578,18989,19449,13687,328742.0,8662500.0
2003-08-01,19706,21167,19655,21115,63995,356895.0,8662500.0
2003-08-04,20654,21269,20577,20987,22491,354729.0,8662500.0
2003-08-05,21321,21423,20757,21218,30187,358628.0,8662500.0
2003-08-06,20782,21526,20142,21500,29521,363392.0,8662500.0
2003-08-07,21526,22807,21295,21525,68966,363825.0,8662500.0
2003-08-08,21526,21782,20552,21089,40529,356462.0,8662500.0
2003-08-11,21013,21500,20859,21294,53926,359927.0,8662500.0
2003-08-12,21141,23832,21141,23831,550000,402806.0,8662500.0
2003-08-13,24088,24293,22294,23011,245655,388946.0,8662500.0
2003-08-14,23166,23166,21782,21781,198264,368156.0,8662500.0
2003-08-18,21526,22243,21039,22038,122648,372488.0,8662500.0
2003-08-19,22038,22346,21526,21653,75119,365991.0,8662500.0
2003-08-20,21167,22013,21167,21371,67010,361226.0,8662500.0
2003-08-21,21833,23114,21526,22243,117074,375952.0,8662500.0
2003-08-22,22499,22730,21731,21884,58789,388158.0,9090362.0
2003-08-25,22243,22294,21654,21730,80399,385431.0,9090362.0
2003-08-26,22038,22499,21397,21500,151882,381341.0,9090362.0
2003-08-27,22000,22800,21500,21900,97308,199079.0,9090362.0
2003-08-28,22250,22250,20550,20650,78259,187716.0,9090362.0
2003-08-29,20650,21100,20300,20750,60268,188625.0,9090362.0
2003-09-01,20800,21450,20800,21100,57942,191807.0,9090362.0
2003-09-02,21050,21700,21050,21600,48798,196352.0,9090362.0
2003-09-03,21650,21850,21200,21250,45389,193170.0,9090362.0
2003-09-04,21250,21700,20750,21000,37596,190898.0,9090362.0
2003-09-05,21200,21300,20450,20650,26257,187716.0,9090362.0
2003-09-08,20100,20600,20100,20200,23534,183625.0,9090362.0
2003-09-09,20100,20450,20100,20150,28176,183171.0,9090362.0
2003-09-15,20100,20100,19700,20000,34759,181807.0,9090362.0
2003-09-16,20000,20200,19650,20200,30228,183625.0,9090362.0
2003-09-17,20400,20800,20100,20200,47313,183625.0,9090362.0
2003-09-18,20200,20600,19950,20200,50193,183625.0,9090362.0
2003-09-19,20350,20650,20350,20550,74566,186807.0,9090362.0
2003-09-22,20100,20650,18650,19700,183870,349731.0,17752862.0
2003-09-23,19600,19600,18800,19500,70776,346181.0,17752862.0
2003-09-24,19500,20050,19200,19600,135576,347956.0,17752862.0
2003-09-25,19200,20200,18850,20000,163676,355057.0,17752862.0
2003-09-26,20000,21200,20000,20850,129797,370147.0,17752862.0
2003-09-29,20900,21200,19900,20000,97061,355057.0,17752862.0
2003-09-30,20600,20900,20000,20550,73246,364821.0,17752862.0
2003-10-01,20050,20400,20000,20350,42650,361271.0,17752862.0
2003-10-02,20600,20850,20250,20650,87197,366597.0,17752862.0
2003-10-06,20550,21100,20550,21000,71758,372810.0,17752862.0
2003-10-07,21200,21200,20600,20700,43803,367484.0,17752862.0
2003-10-08,20800,21200,20600,20600,47666,365709.0,17752862.0
2003-10-09,20750,21500,20750,21500,105981,381687.0,17752862.0
2003-10-10,21900,22700,21750,22200,138208,394114.0,17752862.0
