CJ ENM(035760),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-08-17,32914,33875,32914,33177,34510,156634.0,8243871.0
2001-08-20,32652,33089,31955,32303,29659,152512.0,8243871.0
2001-08-21,32653,33002,32042,32478,13482,153336.0,8243871.0
2001-08-22,31868,32303,31868,32041,17143,151275.0,8243871.0
2001-08-23,32128,32739,32128,32653,44202,154160.0,8243871.0
2001-08-24,32478,34311,32390,34050,53140,160755.0,8243871.0
2001-08-27,34572,35532,33962,35097,73642,165702.0,8243871.0
2001-08-28,35097,36668,34659,36669,111730,173121.0,8243871.0
2001-08-29,36494,36581,34836,35796,76280,168999.0,8243871.0
2001-08-30,35447,36320,34399,36320,53751,171473.0,8243871.0
2001-08-31,35011,35621,34660,34923,73617,164877.0,8243871.0
2001-09-03,34923,37018,34923,36844,89957,173946.0,8243871.0
2001-09-04,37541,37890,35096,36494,133701,172297.0,8243871.0
2001-09-05,35795,37017,35272,36494,63015,172297.0,8243871.0
2001-09-06,36495,36495,35797,35971,37648,169824.0,8243871.0
2001-09-07,34922,35272,33524,34050,165666,160755.0,8243871.0
2001-09-10,34049,34398,33351,34137,49233,161168.0,8243871.0
2001-09-11,34311,34746,33001,33089,73453,156221.0,8243871.0
2001-09-12,29161,30383,29161,29160,131513,137673.0,8243871.0
2001-09-13,29510,30470,28637,30383,95724,143443.0,8243871.0
2001-09-14,30381,31431,28026,29859,133764,140970.0,8243871.0
2001-09-17,28810,29334,26977,26977,60416,127368.0,8243871.0
2001-09-18,28462,29160,27589,28287,63890,133551.0,8243871.0
2001-09-19,28811,28811,27590,27676,79752,130665.0,8243871.0
2001-09-20,27937,28288,27066,27589,67475,130253.0,8243871.0
2001-09-21,26716,28287,25842,27938,38822,131902.0,8243871.0
2001-09-24,27239,28723,27239,28287,77984,133551.0,8243871.0
2001-09-25,30034,30034,27413,27501,180757,129841.0,8243871.0
2001-09-26,27850,28374,27240,27501,43896,129841.0,8243871.0
2001-09-27,27937,27937,27239,27414,32648,129429.0,8243871.0
2001-09-28,27414,28463,27414,28112,59299,132726.0,8243871.0
2001-10-04,29161,29947,28637,29509,92685,139321.0,8243871.0
2001-10-05,29509,29684,28462,28724,43212,135612.0,8243871.0
2001-10-08,28027,28724,27590,28112,29778,132726.0,8243871.0
2001-10-09,28287,29247,28287,29248,119158,138085.0,8243871.0
2001-10-10,29246,30206,28809,29684,134379,140146.0,8243871.0
2001-10-11,30557,31604,30381,31168,182323,147153.0,8243871.0
2001-10-12,32303,32479,30908,31430,78241,148390.0,8243871.0
2001-10-15,31431,31955,31255,31954,106363,150863.0,8243871.0
2001-10-16,32129,33701,32042,33526,96045,158282.0,8243871.0
2001-10-17,34048,35620,32651,34574,222061,163229.0,8243871.0
2001-10-18,33525,35097,33525,34748,108389,164053.0,8243871.0
2001-10-19,34747,35795,33962,34574,55060,163229.0,8243871.0
2001-10-22,34572,34922,33438,34050,31625,160755.0,8243871.0
2001-10-23,34573,35096,33613,33700,36065,159107.0,8243871.0
2001-10-24,33700,34399,33352,34399,75249,162404.0,8243871.0
2001-10-25,34399,34747,33176,33264,18984,157046.0,8243871.0
2001-10-26,32653,33526,32653,33438,28336,157870.0,8243871.0
2001-10-29,33177,33877,33177,33526,31097,158282.0,8243871.0
2001-10-30,33352,33352,32565,32827,23200,154985.0,8243871.0
2001-10-31,32652,33176,32391,32827,17557,154985.0,8243871.0
2001-11-01,32827,33876,32566,33438,25302,157870.0,8243871.0
2001-11-02,33525,36930,33525,35097,327593,165702.0,8243871.0
2001-11-05,36145,36145,34837,35010,75896,165290.0,8243871.0
2001-11-06,35360,35971,34748,34923,90497,164877.0,8243871.0
2001-11-07,34747,35884,34486,35272,112736,166526.0,8243871.0
2001-11-08,34574,36495,34574,35971,232914,169824.0,8243871.0
2001-11-09,35446,38065,35097,37193,303160,175594.0,8243871.0
2001-11-12,38414,38414,36668,37018,143190,174770.0,8243871.0
2001-11-13,36668,37018,35883,36669,177837,173121.0,8243871.0
2001-11-14,36144,38065,35970,38066,351982,179716.0,8243871.0
2001-11-15,37017,37541,36756,37018,64954,174770.0,8243871.0
2001-11-16,36756,37541,36319,36494,102815,172297.0,8243871.0
2001-11-19,36493,37190,35970,36058,104245,170236.0,8243871.0
2001-11-20,35970,37541,35446,36669,252495,173121.0,8243871.0
2001-11-21,36757,37018,35883,36669,106170,173121.0,8243871.0
2001-11-22,36319,37804,36319,37542,96696,177243.0,8243871.0
2001-11-23,37542,40337,37542,39287,296720,185487.0,8243871.0
2001-11-26,42257,43567,41034,42780,268942,201975.0,8243871.0
2001-11-27,45398,46272,42779,43391,237003,204860.0,8243871.0
2001-11-28,42780,43130,40859,41558,119913,196204.0,8243871.0
2001-11-29,40162,43478,40162,42169,138676,199089.0,8243871.0
2001-11-30,42256,47145,42256,46709,262493,220524.0,8243871.0
2001-12-03,46883,48019,46273,47582,115354,224645.0,8243871.0
2001-12-04,47583,48543,46012,46622,83870,220111.0,8243871.0
2001-12-05,47319,47668,46707,46709,126386,220524.0,8243871.0
2001-12-06,47843,47843,45050,47407,142786,223821.0,8243871.0
2001-12-07,46972,47933,46536,47145,188637,222585.0,8243871.0
2001-12-10,47668,49239,47494,47669,96077,225058.0,8243871.0
2001-12-11,47755,49066,46271,48193,89764,227531.0,8243871.0
2001-12-12,48542,52732,48542,52210,294387,246492.0,8243871.0
2001-12-13,52908,58407,52384,58408,695905,275757.0,8243871.0
2001-12-14,59019,63734,56924,59805,461813,282353.0,8243871.0
2001-12-17,61114,63208,54391,54479,252296,257209.0,8243871.0
2001-12-18,54566,59369,54566,58146,301753,274521.0,8243871.0
2001-12-19,56923,60241,53255,57971,172038,273697.0,8243871.0
2001-12-20,58146,59368,56749,58495,103173,276170.0,8243871.0
2001-12-21,58146,63733,57797,61988,362282,292657.0,8243871.0
2001-12-24,64606,67225,63733,65305,305289,308321.0,8243871.0
2001-12-26,67226,67575,62336,62948,213000,297192.0,8243871.0
2001-12-27,62511,64606,59717,61289,127881,289360.0,8243871.0
2001-12-28,61986,64082,61811,62773,141483,296367.0,8243871.0
2002-01-02,62860,68623,62774,67488,221528,318626.0,8243871.0
2002-01-03,69669,74211,68185,72115,387957,340472.0,8243871.0
2002-01-04,74212,76830,71941,74210,275623,350365.0,8243871.0
2002-01-07,75082,76829,71940,74036,235573,349540.0,8243871.0
2002-01-08,72814,75606,70717,72115,189258,340472.0,8243871.0
2002-01-09,71067,72028,68972,71242,216493,336350.0,8243871.0
2002-01-10,70717,72901,70456,71765,164002,338823.0,8243871.0
2002-01-11,70980,73162,70020,70368,135098,332228.0,8243871.0
2002-01-14,70019,71766,69845,71504,83734,337587.0,8243871.0
2002-01-15,72291,80061,72291,80060,542793,377981.0,8243871.0
2002-01-16,81892,89576,81544,89576,711589,422911.0,8243871.0
2002-01-17,90799,98307,88702,89751,719001,423735.0,8243871.0
2002-01-18,92543,94464,86433,91497,333019,431979.0,8243871.0
2002-01-21,90450,94815,90100,92370,224766,436101.0,8243871.0
2002-01-22,93592,103372,93417,103370,596907,488037.0,8243871.0
2002-01-23,105815,115767,105815,115768,660327,546569.0,8243871.0
2002-01-24,124850,129039,106688,107387,1210126,506998.0,8243871.0
2002-01-25,108784,114371,106514,108260,623190,511120.0,8243871.0
2002-01-28,108260,111053,104767,108260,543831,511120.0,8243871.0
2002-01-29,106514,113498,104420,104418,516296,492983.0,8243871.0
2002-01-30,99530,101102,95165,98133,446172,463306.0,8243871.0
2002-01-31,101450,101974,98480,101275,472334,478145.0,8243871.0
2002-02-01,100577,110006,100577,106688,697538,503701.0,8243871.0
2002-02-04,108260,112449,106863,108609,399419,512769.0,8243871.0
2002-02-05,107037,107560,101274,105117,300932,496281.0,8243871.0
2002-02-06,103895,107911,101974,105291,268269,497105.0,8243871.0
2002-02-07,104418,105639,99703,100227,187602,473198.0,8243871.0
2002-02-08,98831,102148,98831,101100,179938,477320.0,8243871.0
2002-02-14,102148,108260,101974,107561,267764,507822.0,8243871.0
2002-02-15,108784,120133,108434,115419,704873,544920.0,8243871.0
2002-02-18,117165,118562,113674,116990,283637,552339.0,8243871.0
2002-02-19,117339,118562,113847,115942,230895,547393.0,8243871.0
2002-02-20,116292,117166,113848,117165,167513,553164.0,8243871.0
2002-02-21,118038,123275,118038,119784,309496,565530.0,8243871.0
2002-02-22,119784,123101,118910,121880,238926,575422.0,8243871.0
2002-02-25,123101,123625,118736,119784,162581,565530.0,8243871.0
2002-02-26,119783,120830,117164,118736,192873,560583.0,8243871.0
2002-02-27,118737,122229,117340,122054,237323,576247.0,8243871.0
2002-02-28,125022,136547,123101,135325,810606,638900.0,8243871.0
2002-03-04,137944,148420,135848,138817,451865,655388.0,8243871.0
2002-03-05,143181,145278,136721,139690,317782,659510.0,8243871.0
2002-03-06,139690,141260,136372,138817,153841,655388.0,8243871.0
2002-03-07,137944,145626,137594,143183,192462,675997.0,8243871.0
2002-03-08,145279,158374,145103,152087,383501,718041.0,8243871.0
2002-03-11,155404,169374,155404,169374,445585,799655.0,8243871.0
2002-03-12,176360,181597,169374,173041,350500,816968.0,8243871.0
2002-03-13,173041,176360,167453,172867,177116,816143.0,8243871.0
2002-03-14,173740,175487,170248,174613,163805,824387.0,8243871.0
2002-03-15,176359,195565,176359,195566,480166,923314.0,8243871.0
2002-03-18,204297,204297,188582,192946,365853,910948.0,8243871.0
2002-03-19,192075,196439,178105,188582,479044,890338.0,8243871.0
2002-03-20,185962,186835,173042,173391,453859,818616.0,8243871.0
2002-03-21,166755,177231,157151,164659,793780,777397.0,8243871.0
2002-03-22,164660,169549,156277,166406,619197,785641.0,8243871.0
2002-03-25,165008,170420,160119,160644,368349,758436.0,8243871.0
2002-03-26,158025,160120,149294,150690,447527,711446.0,8243871.0
2002-03-27,151912,165708,151912,164659,519156,777397.0,8243871.0
2002-03-28,165882,173739,164135,167104,391058,788938.0,8243871.0
2002-03-29,166754,171294,163087,166406,214509,785641.0,8243871.0
2002-04-01,165008,165882,154357,155405,211220,733705.0,8243871.0
2002-04-02,152959,161342,150514,158199,204178,746895.0,8243871.0
2002-04-03,154009,157501,148945,151564,334634,715568.0,8243871.0
2002-04-04,148771,155058,146850,153659,277374,725461.0,8243871.0
2002-04-08,153660,159422,153660,158374,274435,747719.0,8243871.0
2002-04-09,159247,171471,159247,168676,686888,796358.0,8243871.0
2002-04-10,171994,173739,161167,165707,444034,782343.0,8243871.0
2002-04-11,170597,170597,161342,164136,228293,774924.0,8243871.0
2002-04-12,157151,161342,156103,160644,213161,758436.0,8243871.0
2002-04-15,157850,164484,157850,164485,146124,776573.0,8243871.0
2002-04-16,163961,169024,163961,167279,181236,789763.0,8243871.0
2002-04-17,169024,171296,166756,166755,210536,787290.0,8243871.0
2002-04-18,165007,166405,162739,163961,125915,774099.0,8243871.0
2002-04-19,165882,168152,160644,160819,167623,759261.0,8243871.0
2002-04-22,160644,163438,155580,158898,123783,750192.0,8243871.0
2002-04-23,157150,162913,154880,159596,136433,753490.0,8243871.0
2002-04-24,157851,165009,157851,160819,167479,759261.0,8243871.0
2002-04-25,159945,162390,153659,153834,145971,726285.0,8243871.0
2002-04-26,153833,156103,151739,155405,161074,733705.0,8243871.0
2002-04-29,151040,155579,149293,150341,95551,709797.0,8243871.0
2002-04-30,147548,152613,138818,140563,229286,663632.0,8243871.0
2002-05-02,144928,151041,144231,151040,294510,713095.0,8243871.0
2002-05-03,151040,160294,150864,156628,268231,739475.0,8243871.0
2002-05-06,156628,159247,155405,156104,150239,737002.0,8243871.0
2002-05-07,155405,155405,151041,152087,89069,718041.0,8243871.0
2002-05-08,153308,155229,152087,152786,80277,721339.0,8243871.0
2002-05-09,155230,156103,149293,151389,108710,714744.0,8243871.0
2002-05-10,149293,150166,141784,143532,138075,677646.0,8243871.0
2002-05-13,140039,141436,134974,137769,205489,650441.0,8243871.0
2002-05-14,137769,141961,136198,141786,219045,669402.0,8243871.0
2002-05-15,144928,154533,144928,151913,269299,717217.0,8243871.0
2002-05-16,151912,153136,148945,149643,117789,706500.0,8243871.0
2002-05-17,150167,151388,147547,149119,151515,704027.0,8243871.0
2002-05-20,148594,150691,146500,146674,83792,692485.0,8243871.0
2002-05-21,146325,146499,141960,143183,88542,675997.0,8243871.0
2002-05-22,139866,145627,139866,143881,74323,679295.0,8243871.0
2002-05-23,144579,151912,144579,150167,277401,708973.0,8243871.0
2002-05-24,154009,154356,145801,146500,98934,691661.0,8243871.0
2002-05-27,151040,151040,143357,144056,64687,680119.0,8243871.0
2002-05-28,141960,145801,141086,143008,53556,675173.0,8243871.0
2002-05-29,140736,142309,139865,141611,49395,668578.0,8243871.0
2002-05-30,139865,141436,138118,138293,53453,652915.0,8243871.0
2002-05-31,136895,138292,133927,135325,122478,638900.0,8243871.0
2002-06-03,134102,135148,129561,130959,103839,618290.0,8243871.0
2002-06-04,126246,137071,124849,133928,139430,632305.0,8243871.0
2002-06-05,133927,136371,133927,135325,65591,638900.0,8243871.0
2002-06-07,133928,139691,133928,139516,160189,658685.0,8243871.0
2002-06-10,139516,141261,139516,140039,44670,661158.0,8243871.0
2002-06-11,140040,143705,140040,142310,60585,671875.0,8243871.0
2002-06-12,141436,144928,141436,144580,88462,682593.0,8243871.0
2002-06-14,143705,145801,140039,142135,46330,671051.0,8243871.0
2002-06-17,142133,145278,141784,142135,57526,671051.0,8243871.0
2002-06-18,145279,145626,143358,144754,64542,683417.0,8243871.0
2002-06-19,144405,144755,137071,138992,34671,656212.0,8243871.0
2002-06-20,137246,138992,135501,138992,67407,656212.0,8243871.0
2002-06-21,136371,143705,136371,141611,80157,668578.0,8243871.0
2002-06-24,140040,147199,138468,146674,126688,692485.0,8243871.0
2002-06-25,149293,149643,144054,144056,103546,680119.0,8243871.0
2002-06-26,141436,141436,127466,132880,88894,627359.0,8243871.0
2002-06-27,136197,137594,129038,136722,80806,645495.0,8243871.0
2002-06-28,137945,148247,137945,143881,118176,679295.0,8243871.0
2002-07-02,140736,146499,139166,146500,71513,691661.0,8243871.0
2002-07-03,146499,148944,144231,148071,73768,699080.0,8243871.0
2002-07-04,149818,155405,149818,153659,129127,725461.0,8243871.0
2002-07-05,155405,157152,153136,153135,112435,722987.0,8243871.0
2002-07-08,157674,159595,154706,157152,164661,741948.0,8243871.0
2002-07-09,156278,160644,155930,158374,76309,747719.0,8243871.0
2002-07-10,158024,160295,157151,159771,70831,754314.0,8243871.0
2002-07-11,157152,162041,155580,158025,72070,746070.0,8243871.0
2002-07-12,159770,170248,159770,168676,214469,796358.0,8243871.0
2002-07-15,169199,173388,167976,170247,157516,803777.0,8243871.0
2002-07-16,168501,171645,161518,162389,98932,766680.0,8243871.0
2002-07-18,163263,167802,163263,165882,64112,783168.0,8243871.0
2002-07-19,163263,168326,159421,166056,67752,783992.0,8243871.0
2002-07-22,157151,162390,154182,156278,77171,737826.0,8243871.0
2002-07-23,152785,165882,152263,165183,80297,779870.0,8243871.0
2002-07-24,162914,172865,160295,164136,133538,774924.0,8243871.0
2002-07-25,171121,171995,167629,168676,123804,796358.0,8243871.0
2002-07-26,168850,170247,161342,165009,71889,779046.0,8243871.0
2002-07-29,165008,170420,157500,160644,106553,758436.0,8243871.0
2002-07-30,164135,166055,159945,160644,160207,758436.0,8243871.0
2002-07-31,161517,163088,159072,161343,59755,761734.0,8243871.0
2002-08-01,161343,164661,161167,161865,67540,764207.0,8243871.0
2002-08-02,158024,160295,149119,151913,152737,717217.0,8243871.0
2002-08-05,148421,149991,138817,139341,95738,657861.0,8243871.0
2002-08-06,130959,142134,129562,141436,124801,667754.0,8243871.0
2002-08-07,142310,147547,142310,144230,88057,680944.0,8243871.0
2002-08-08,143704,146324,141260,143008,55727,675173.0,8243871.0
2002-08-09,145627,147548,141961,142484,74094,672700.0,8243871.0
2002-08-12,142485,143532,138992,139516,82307,658685.0,8243871.0
2002-08-13,137945,141437,137945,140913,72642,665280.0,8243871.0
2002-08-14,139690,141961,139339,141786,79005,669402.0,8243871.0
2002-08-16,145801,148420,144927,148420,91278,700729.0,8243871.0
2002-08-19,151389,151389,147199,148770,34586,702378.0,8243871.0
2002-08-20,149818,151739,149469,150167,52413,708973.0,8243871.0
2002-08-21,148421,154881,148421,154008,90770,727109.0,8243871.0
2002-08-22,156802,156802,152960,154008,59252,727109.0,8243871.0
2002-08-23,153659,158024,153659,154707,41112,730407.0,8243871.0
2002-08-26,153659,155404,151738,154707,29180,730407.0,8243871.0
2002-08-27,155405,160470,155405,158549,89955,748543.0,8243871.0
2002-08-28,158898,160644,158025,159422,90570,752665.0,8243871.0
2002-08-29,158897,161342,158897,160120,52902,755963.0,8243871.0
2002-08-30,159768,163610,159768,161691,70169,763382.0,8243871.0
2002-09-02,163088,164312,160296,162389,46593,766680.0,8243871.0
2002-09-03,164660,164660,159071,159596,46619,753490.0,8243871.0
2002-09-04,157150,158198,155404,157152,32848,741948.0,8243871.0
2002-09-05,157152,159247,154533,155056,22594,732056.0,8243871.0
2002-09-06,152960,154183,147199,149293,60779,704851.0,8243871.0
2002-09-09,150167,151041,141611,142310,54449,671875.0,8243871.0
2002-09-10,140562,144754,140562,143008,56307,675173.0,8243871.0
2002-09-11,145452,151041,144929,150690,65354,711446.0,8243871.0
2002-09-12,151912,154533,151041,152611,46370,720514.0,8243871.0
2002-09-13,146676,150167,146676,149643,61416,706500.0,8243871.0
2002-09-16,146676,150342,143358,145802,94386,688363.0,8243871.0
2002-09-17,146849,148945,145976,147722,65106,697431.0,8243871.0
2002-09-18,145452,145802,142310,142310,64804,671875.0,8243871.0
2002-09-19,141436,143357,138816,139690,112415,659510.0,8243871.0
2002-09-23,139689,139689,130609,130959,87496,618290.0,8243871.0
2002-09-24,118736,126419,115244,115942,307437,547393.0,8243871.0
2002-09-25,113497,113497,102148,102148,575589,482266.0,8243871.0
2002-09-26,104593,107212,98133,101450,311980,478969.0,8243871.0
2002-09-27,101625,104419,101625,104244,213226,492159.0,8243871.0
2002-09-30,96386,100054,96386,98133,181216,463306.0,8243871.0
2002-10-01,95165,98831,95165,98657,159075,465779.0,8243871.0
2002-10-02,101797,103371,97782,97783,159367,461657.0,8243871.0
2002-10-04,96212,101798,95862,100926,155332,476496.0,8243871.0
2002-10-07,99704,100228,96736,99530,79277,469901.0,8243871.0
2002-10-08,97784,100402,91324,92894,179414,438574.0,8243871.0
2002-10-09,93244,93591,81892,81894,292550,386638.0,8243871.0
2002-10-10,78402,78402,72115,72464,654830,342121.0,8243871.0
2002-10-11,75258,75957,66702,68885,567743,325221.0,8243871.0
2002-10-14,71590,77090,70893,75607,501341,356960.0,8243871.0
2002-10-15,76306,84601,75607,84600,484860,399416.0,8243871.0
2002-10-16,89053,91148,85561,88004,424174,415491.0,8243871.0
2002-10-17,87305,93942,83990,91846,322274,433628.0,8243871.0
2002-10-18,93591,98830,93417,96910,232033,457535.0,8243871.0
2002-10-21,95687,100401,92196,93069,271147,439398.0,8243871.0
2002-10-22,95165,96910,83376,87306,366974,412194.0,8243871.0
2002-10-23,86259,89577,83814,88878,240464,419613.0,8243871.0
2002-10-24,89400,90797,83812,84687,195598,399828.0,8243871.0
2002-10-25,81892,84337,81544,82330,140113,388699.0,8243871.0
2002-10-28,84687,86958,83466,86957,196990,410545.0,8243871.0
2002-10-29,85560,96910,85560,91672,444985,432803.0,8243871.0
2002-10-30,94291,94990,87656,89925,196315,424559.0,8243871.0
2002-10-31,92543,92543,88178,89052,123518,420437.0,8243871.0
2002-11-01,87831,91671,87831,88878,77807,419613.0,8243871.0
2002-11-04,90622,93416,90622,93418,226067,441047.0,8243871.0
2002-11-05,94465,99181,94291,96212,337229,454237.0,8243871.0
2002-11-06,98831,99704,96910,98482,196216,464954.0,8243871.0
2002-11-07,98656,99179,95512,95863,137803,452589.0,8243871.0
2002-11-08,93244,97609,92894,97609,180332,460832.0,8243871.0
2002-11-11,96909,99006,94988,95513,157457,450940.0,8243871.0
2002-11-12,93418,94989,92197,93767,106868,442696.0,8243871.0
