오텍(067170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-01,7760,7900,7650,7700,148668,92471.0,12009232.0
2016-09-02,7700,8670,7700,8560,629236,113171.0,13220863.0
2016-09-05,8590,8930,8560,8800,496211,116344.0,13220863.0
2016-09-06,8930,8950,8480,8640,269496,114228.0,13220863.0
2016-09-07,8640,8730,8380,8410,162374,111187.0,13220863.0
2016-09-08,8510,8530,8200,8210,130251,108543.0,13220863.0
2016-09-09,8230,8490,8130,8380,152142,110791.0,13220863.0
2016-09-12,8120,8370,8070,8300,168861,109733.0,13220863.0
2016-09-13,8770,8770,8410,8430,175913,111452.0,13220863.0
2016-09-19,8580,9240,8580,8920,742381,117930.0,13220863.0
2016-09-20,9000,9540,8920,9350,638752,123615.0,13220863.0
2016-09-21,9380,9750,9360,9510,571357,125730.0,13220863.0
2016-09-22,9710,11150,9600,10500,1834777,138819.0,13220863.0
2016-09-23,10500,10700,10250,10500,1129841,138819.0,13220863.0
2016-09-26,10500,10800,10250,10400,622682,137497.0,13220863.0
2016-09-27,10300,11100,10150,11050,1075301,146091.0,13220863.0
2016-09-28,11000,11800,11000,11350,1341482,150057.0,13220863.0
2016-09-29,11450,11700,11200,11550,613966,152701.0,13220863.0
2016-09-30,11450,11450,10750,11000,574707,145429.0,13220863.0
2016-10-04,10950,12050,10950,12000,1210935,158650.0,13220863.0
2016-10-05,11900,12500,11500,12300,1194910,162617.0,13220863.0
2016-10-06,12400,12450,11750,12100,493206,159972.0,13220863.0
2016-10-07,12100,12150,11650,11800,363595,156006.0,13220863.0
2016-10-10,11850,12100,11700,11900,330664,157328.0,13220863.0
2016-10-11,11900,12050,11650,11950,308171,157989.0,13220863.0
2016-10-12,11850,12650,11850,12600,699187,166583.0,13220863.0
2016-10-13,12700,12900,12200,12600,418581,166583.0,13220863.0
2016-10-14,12600,13850,12550,13700,1299059,181126.0,13220863.0
2016-10-17,13750,14100,13300,13800,601865,182448.0,13220863.0
2016-10-18,14150,14250,13300,13700,499066,181126.0,13220863.0
2016-10-19,13650,14100,13500,13950,489377,184431.0,13220863.0
2016-10-20,14150,14800,13850,14150,840920,187075.0,13220863.0
2016-10-21,14200,14450,14050,14450,394249,191041.0,13220863.0
2016-10-24,14500,14650,14250,14450,252914,191041.0,13220863.0
2016-10-25,14450,14850,14200,14200,598031,187736.0,13220863.0
2016-10-26,14300,14350,12800,13100,1236043,173193.0,13220863.0
2016-10-27,13250,14550,13100,14550,1206715,192364.0,13220863.0
2016-10-28,14550,14550,12350,12450,1304969,164600.0,13220863.0
2016-10-31,12100,13300,12100,13000,1093449,171871.0,13220863.0
2016-11-01,12750,12850,11700,12100,811720,159972.0,13220863.0
2016-11-02,11950,12600,11850,12000,670771,158650.0,13220863.0
2016-11-03,11900,12350,11850,12000,376995,158650.0,13220863.0
2016-11-04,12100,12150,11650,11700,415659,154684.0,13220863.0
2016-11-07,11850,12250,11750,12100,451769,159972.0,13220863.0
2016-11-08,12200,12300,11800,11950,276266,157989.0,13220863.0
2016-11-09,12000,12100,10850,11300,975960,149396.0,13220863.0
2016-11-10,11650,12350,11550,12150,678291,160633.0,13220863.0
2016-11-11,12100,12250,11800,12000,329661,158650.0,13220863.0
2016-11-14,12000,12650,11200,11450,1288738,151379.0,13220863.0
2016-11-15,11400,11500,10900,11300,599294,149396.0,13220863.0
2016-11-16,11300,11600,11000,11100,460366,146752.0,13220863.0
2016-11-17,11150,11250,10700,11100,326654,146752.0,13220863.0
2016-11-18,11250,11300,10850,10850,252183,143446.0,13220863.0
2016-11-21,10850,11250,10800,10850,361836,143446.0,13220863.0
2016-11-22,11050,11250,10900,11050,233596,146091.0,13220863.0
2016-11-23,11250,11250,10200,10350,502378,136836.0,13220863.0
2016-11-24,10300,10550,10000,10450,446741,138158.0,13220863.0
2016-11-25,10300,10450,10050,10300,170625,136175.0,13220863.0
2016-11-28,10400,10900,10350,10650,473337,141837.0,13318063.0
2016-11-29,10600,10650,10200,10400,247120,138508.0,13318063.0
2016-11-30,10350,10700,10300,10500,193549,139840.0,13318063.0
2016-12-01,10400,10500,10250,10300,134119,137176.0,13318063.0
2016-12-02,10250,10400,10150,10150,115597,135178.0,13318063.0
2016-12-05,10150,10200,9560,9560,325304,127321.0,13318063.0
2016-12-06,9600,10100,9600,10000,905585,133181.0,13318063.0
2016-12-07,10100,10100,9720,9780,176047,130251.0,13318063.0
2016-12-08,9960,9970,9800,9870,192377,131449.0,13318063.0
2016-12-09,9870,10400,9790,10300,440734,137176.0,13318063.0
2016-12-12,10300,10400,10000,10150,264129,135178.0,13318063.0
2016-12-13,10150,10750,10000,10700,528512,142503.0,13318063.0
2016-12-14,10750,10800,10450,10650,264713,141837.0,13318063.0
2016-12-15,10550,11000,10500,10850,294130,144501.0,13318063.0
2016-12-16,11000,11000,10350,10500,358911,139840.0,13318063.0
2016-12-19,10450,10800,10400,10700,186385,142503.0,13318063.0
2016-12-20,10750,10750,10050,10200,266440,135844.0,13318063.0
2016-12-21,10100,10250,9850,9970,245606,132781.0,13318063.0
2016-12-22,10000,10000,9650,9680,256056,128919.0,13318063.0
2016-12-23,9600,9680,9200,9210,439042,122659.0,13318063.0
2016-12-26,9160,9260,8970,9100,222324,121194.0,13318063.0
2016-12-27,9070,9290,9000,9190,180379,122393.0,13318063.0
2016-12-28,9230,9310,9060,9190,99461,122393.0,13318063.0
2016-12-29,9280,9290,9160,9280,99847,125396.0,13512464.0
2017-01-02,9340,9340,9170,9190,91799,124180.0,13512464.0
2017-01-03,9190,9590,9150,9560,282866,129179.0,13512464.0
2017-01-04,9560,9790,9500,9750,180956,134590.0,13804065.0
2017-01-05,9810,9810,9540,9690,148941,133761.0,13804065.0
2017-01-06,9600,9730,9600,9700,110444,133899.0,13804065.0
2017-01-09,9790,9790,9580,9630,71506,132933.0,13804065.0
2017-01-10,9640,9680,9380,9430,106628,130172.0,13804065.0
2017-01-11,9410,9490,9220,9300,128208,128378.0,13804065.0
2017-01-12,9450,9490,9270,9290,102971,128240.0,13804065.0
2017-01-13,9300,9350,9220,9340,95070,128930.0,13804065.0
2017-01-16,9390,9400,9020,9150,138167,126307.0,13804065.0
2017-01-17,9050,9240,8730,8790,209538,121338.0,13804065.0
2017-01-18,8790,8910,8750,8800,128599,121476.0,13804065.0
2017-01-19,8880,8890,8650,8650,156105,119405.0,13804065.0
2017-01-20,8630,8700,8300,8620,265849,118991.0,13804065.0
2017-01-23,8620,9020,8490,8970,148324,123822.0,13804065.0
2017-01-24,8900,9160,8700,9030,150289,124651.0,13804065.0
2017-01-25,8970,9120,8610,8840,102092,122028.0,13804065.0
2017-01-26,8840,9500,8800,9440,412944,130310.0,13804065.0
2017-01-31,9440,9550,9210,9370,136177,129344.0,13804065.0
2017-02-01,9330,9600,9330,9590,174053,132381.0,13804065.0
2017-02-02,9600,9600,9220,9310,152901,128516.0,13804065.0
2017-02-03,9400,9400,8900,9100,209334,125617.0,13804065.0
2017-02-06,9080,9190,8940,9170,68636,126583.0,13804065.0
2017-02-07,9170,9270,8950,9190,70070,126859.0,13804065.0
2017-02-08,9190,9190,8960,9120,88956,125893.0,13804065.0
2017-02-09,9030,9340,9030,9300,98363,128378.0,13804065.0
2017-02-10,9400,9490,9200,9320,126586,128654.0,13804065.0
2017-02-13,9380,9560,9250,9550,185829,131829.0,13804065.0
2017-02-14,9560,9560,9370,9530,85375,131553.0,13804065.0
2017-02-15,9450,9620,9450,9590,76793,132381.0,13804065.0
2017-02-16,9590,9630,9290,9450,197314,130448.0,13804065.0
2017-02-17,9280,9730,9230,9580,217115,132243.0,13804065.0
2017-02-20,9600,10050,9550,10050,458248,138731.0,13804065.0
2017-02-21,10100,10100,9850,9870,211369,136246.0,13804065.0
2017-02-22,9900,10300,9880,10250,263679,141492.0,13804065.0
2017-02-23,10300,10300,9990,10100,184517,139421.0,13804065.0
2017-02-24,10000,10100,9860,9900,109773,136660.0,13804065.0
2017-02-27,9900,9930,9760,9770,91561,134866.0,13804065.0
2017-02-28,9770,10100,9640,10000,145431,138041.0,13804065.0
2017-03-02,9990,10000,9820,9850,92817,135970.0,13804065.0
2017-03-03,9770,9850,9500,9600,152408,132519.0,13804065.0
2017-03-06,9500,10150,9400,10050,347775,138731.0,13804065.0
2017-03-07,10150,10200,9880,10050,164337,138731.0,13804065.0
2017-03-08,10050,10050,9900,9970,68143,137627.0,13804065.0
2017-03-09,10000,10650,10000,10550,545017,145633.0,13804065.0
2017-03-10,10500,10550,10150,10350,272177,142872.0,13804065.0
2017-03-13,10350,11200,10350,11000,565268,151845.0,13804065.0
2017-03-14,11100,11300,10900,11100,382697,153225.0,13804065.0
2017-03-15,11100,11100,10750,10900,254393,150464.0,13804065.0
2017-03-16,10950,10950,10550,10750,297642,148394.0,13804065.0
2017-03-17,10750,10950,10700,10800,169063,149084.0,13804065.0
2017-03-20,10700,10800,10450,10500,225187,144943.0,13804065.0
2017-03-21,10400,10900,10350,10800,240680,149084.0,13804065.0
2017-03-22,10650,10800,10400,10500,133467,144943.0,13804065.0
2017-03-23,10550,10600,10200,10400,181259,143562.0,13804065.0
2017-03-24,10400,10500,10000,10400,170297,143562.0,13804065.0
2017-03-27,10600,10800,10550,10600,235968,146323.0,13804065.0
2017-03-28,10650,10750,10400,10600,143851,146323.0,13804065.0
2017-03-29,10700,10700,10450,10450,92305,144252.0,13804065.0
2017-03-30,10600,10950,10550,10850,292702,149774.0,13804065.0
2017-03-31,10700,10950,10700,10850,143845,149774.0,13804065.0
2017-04-03,10950,10950,10750,10900,120254,150464.0,13804065.0
2017-04-04,10950,10950,10600,10700,222895,147703.0,13804065.0
2017-04-05,10800,11450,10800,11300,670993,155986.0,13804065.0
2017-04-06,11200,11450,11000,11350,293993,156676.0,13804065.0
2017-04-07,11400,11450,11200,11400,234391,157366.0,13804065.0
2017-04-10,11400,11400,10800,11100,323180,153225.0,13804065.0
2017-04-11,11100,11250,10800,10900,171730,150570.0,13813785.0
2017-04-12,11000,11100,10800,11000,133762,151952.0,13813785.0
2017-04-13,11000,11250,10900,11050,155186,152642.0,13813785.0
2017-04-14,11000,11300,10950,11100,170317,153333.0,13813785.0
2017-04-17,11250,11550,11200,11450,288553,158168.0,13813785.0
2017-04-18,11450,11500,11300,11350,198473,156786.0,13813785.0
2017-04-19,11400,11800,11300,11800,319579,163003.0,13813785.0
2017-04-20,11800,11850,11550,11750,275509,162312.0,13813785.0
2017-04-21,11750,11750,11500,11550,183873,159549.0,13813785.0
2017-04-24,11500,11500,11200,11300,220107,156096.0,13813785.0
2017-04-25,11300,11550,11300,11500,154377,158859.0,13813785.0
2017-04-26,11550,11600,11100,11200,181702,154714.0,13813785.0
2017-04-27,11200,11400,11150,11300,109698,156096.0,13813785.0
2017-04-28,11250,11350,11000,11100,142117,153333.0,13813785.0
2017-05-02,11200,11700,11150,11550,283477,159549.0,13813785.0
2017-05-04,11650,12000,11550,11600,366451,160240.0,13813785.0
2017-05-08,11550,12450,11400,12350,701270,170600.0,13813785.0
2017-05-10,12350,12500,12150,12200,282834,168528.0,13813785.0
2017-05-11,12250,12650,12200,12450,293402,171982.0,13813785.0
2017-05-12,12450,12500,12300,12500,125084,172672.0,13813785.0
2017-05-15,12450,13400,12450,13250,800702,183033.0,13813785.0
2017-05-16,13200,14100,13050,13850,760192,191321.0,13813785.0
2017-05-17,13900,14200,13650,13900,340218,192012.0,13813785.0
2017-05-18,13600,14100,13600,13900,246149,192012.0,13813785.0
2017-05-19,14100,14450,13900,14300,282573,197537.0,13813785.0
2017-05-22,14400,14800,14300,14700,308142,203063.0,13813785.0
2017-05-23,14900,14950,14250,14400,361882,198919.0,13813785.0
2017-05-24,14250,14800,13900,14650,651190,202372.0,13813785.0
2017-05-25,14750,14750,14350,14400,180304,198919.0,13813785.0
2017-05-26,14450,14950,14200,14900,329745,205825.0,13813785.0
2017-05-29,15000,15050,14550,14800,252680,204444.0,13813785.0
2017-05-30,14750,14800,14500,14800,157175,204444.0,13813785.0
2017-05-31,14800,14900,14550,14700,177526,203063.0,13813785.0
2017-06-01,14700,16250,14650,16050,1112767,221711.0,13813785.0
2017-06-02,16150,16250,15750,15900,417048,219639.0,13813785.0
2017-06-05,15950,16400,15900,16100,305929,222402.0,13813785.0
2017-06-07,16100,16450,15900,16450,251843,227237.0,13813785.0
2017-06-08,16500,16600,15950,16000,233393,221021.0,13813785.0
2017-06-09,16100,16200,15700,16200,196247,223783.0,13813785.0
2017-06-12,16250,16300,15200,15400,308427,212732.0,13813785.0
2017-06-13,15400,15700,15250,15500,209371,214114.0,13813785.0
2017-06-14,15500,15700,14850,14850,396450,205135.0,13813785.0
2017-06-15,14950,15650,14900,15400,513134,212732.0,13813785.0
2017-06-16,15400,15500,14900,15400,223280,212732.0,13813785.0
2017-06-19,15350,15400,15100,15300,127303,211351.0,13813785.0
2017-06-20,15400,16150,15300,15450,410145,213423.0,13813785.0
2017-06-21,15450,15450,14250,14400,441644,198919.0,13813785.0
2017-06-22,14500,14850,14150,14250,263631,196846.0,13813785.0
2017-06-23,14300,14600,14200,14350,182689,198228.0,13813785.0
2017-06-26,14250,14750,13750,14100,308687,194774.0,13813785.0
2017-06-27,14050,14300,13850,13950,248569,192702.0,13813785.0
2017-06-28,13850,14100,13750,13950,157237,192702.0,13813785.0
2017-06-29,14000,14700,13900,14600,248509,201681.0,13813785.0
2017-06-30,14550,14600,14250,14400,113384,198919.0,13813785.0
2017-07-03,14300,14400,13350,13650,335630,188558.0,13813785.0
2017-07-04,13550,14000,13550,13700,201715,189249.0,13813785.0
2017-07-05,13750,14550,13700,14550,234335,200991.0,13813785.0
2017-07-06,14550,14650,14350,14600,113359,201681.0,13813785.0
2017-07-07,14500,14800,14400,14600,125423,201681.0,13813785.0
2017-07-10,15000,15000,14150,14400,144683,198919.0,13813785.0
2017-07-11,14500,14600,14000,14300,121407,197537.0,13813785.0
2017-07-12,14300,14400,13400,13600,258800,187867.0,13813785.0
2017-07-13,13800,14150,13600,13750,155327,189940.0,13813785.0
2017-07-14,13800,14000,13500,13650,141324,188558.0,13813785.0
2017-07-17,13800,14050,13500,14000,147387,193393.0,13813785.0
2017-07-18,14450,14700,14200,14200,417931,196156.0,13813785.0
2017-07-19,14200,14500,14100,14500,114570,200300.0,13813785.0
2017-07-20,14600,14600,14200,14300,158462,197537.0,13813785.0
2017-07-21,14300,14350,13650,13700,259205,189249.0,13813785.0
2017-07-24,13850,14150,13750,13800,190535,190630.0,13813785.0
2017-07-25,13950,13950,13250,13400,299654,185105.0,13813785.0
2017-07-26,13450,13500,12750,12800,328901,176816.0,13813785.0
2017-07-27,12850,13200,12750,13150,178404,181651.0,13813785.0
2017-07-28,13050,13100,12500,12550,198821,173363.0,13813785.0
2017-07-31,12500,12800,12500,12700,113995,175435.0,13813785.0
2017-08-01,12650,13050,12600,12800,233263,176816.0,13813785.0
2017-08-02,12800,13600,12750,13400,235625,185105.0,13813785.0
2017-08-03,13350,13400,12450,12600,319819,174054.0,13813785.0
2017-08-04,13050,13250,12600,12850,307631,177507.0,13813785.0
2017-08-07,12900,13150,12800,13000,144019,179579.0,13813785.0
2017-08-08,13250,13300,13000,13300,125016,183723.0,13813785.0
2017-08-09,13150,13350,12900,12900,102704,178198.0,13813785.0
2017-08-10,12900,13050,12650,13000,110524,179579.0,13813785.0
2017-08-11,12700,12800,12300,12350,243469,170600.0,13813785.0
2017-08-14,12450,12800,10150,10300,1289753,142282.0,13813785.0
2017-08-16,10700,11150,10300,10750,668181,148498.0,13813785.0
2017-08-17,10850,11150,10750,11050,346094,152642.0,13813785.0
2017-08-18,10950,11150,10850,11050,169016,152642.0,13813785.0
2017-08-21,11100,11100,10550,10800,219133,149189.0,13813785.0
2017-08-22,10800,10800,10500,10700,135388,147807.0,13813785.0
2017-08-23,10800,10850,10600,10650,146845,147117.0,13813785.0
2017-08-24,10650,10800,10500,10750,118537,148498.0,13813785.0
2017-08-25,10850,10850,10450,10700,144514,147807.0,13813785.0
2017-08-28,10750,10750,10300,10400,248217,143663.0,13813785.0
2017-08-29,10250,10400,10050,10100,219968,139519.0,13813785.0
2017-08-30,10150,10650,10150,10450,202396,144354.0,13813785.0
2017-08-31,10400,10550,10350,10350,126152,142973.0,13813785.0
2017-09-01,10400,10650,10400,10450,126086,144354.0,13813785.0
2017-09-04,10000,10200,9800,9930,348090,137171.0,13813785.0
2017-09-05,10050,10100,9580,9670,302131,133579.0,13813785.0
2017-09-06,9670,9910,9670,9830,101558,135790.0,13813785.0
2017-09-07,9890,10200,9820,10100,113184,139519.0,13813785.0
2017-09-08,10050,10150,9900,9960,89215,137585.0,13813785.0
2017-09-11,10000,10100,9660,9710,261958,134132.0,13813785.0
2017-09-12,9810,9830,9680,9710,177231,134132.0,13813785.0
2017-09-13,9790,9790,9370,9440,266179,130402.0,13813785.0
2017-09-14,9410,9450,9230,9440,194076,130402.0,13813785.0
2017-09-15,9440,9730,9360,9650,118538,133303.0,13813785.0
2017-09-18,9750,9830,9610,9680,124812,133717.0,13813785.0
2017-09-19,9700,9720,9440,9530,109215,131645.0,13813785.0
2017-09-20,9490,9530,9110,9120,242395,125982.0,13813785.0
2017-09-21,9210,9270,9000,9130,86481,126120.0,13813785.0
2017-09-22,9100,9170,8700,8880,207956,122666.0,13813785.0
2017-09-25,8830,9170,8690,9050,121277,125015.0,13813785.0
2017-09-26,9040,9250,8960,9170,90392,126672.0,13813785.0
2017-09-27,9240,9240,9040,9110,73141,125844.0,13813785.0
2017-09-28,9180,9680,9150,9540,208996,131784.0,13813785.0
2017-09-29,9450,9700,9450,9700,83232,133994.0,13813785.0
2017-10-10,9740,9770,9200,9230,268262,127501.0,13813785.0
2017-10-11,9230,9480,9110,9410,101597,129988.0,13813785.0
2017-10-12,9460,9460,9180,9250,125497,127778.0,13813785.0
2017-10-13,9250,9250,9040,9060,123455,125153.0,13813785.0
2017-10-16,9090,9300,8910,9240,96566,127639.0,13813785.0
2017-10-17,9240,9880,9240,9630,443057,133027.0,13813785.0
2017-10-18,9670,9680,9300,9400,243108,129850.0,13813785.0
2017-10-19,9490,9490,9190,9250,181279,127778.0,13813785.0
2017-10-20,9330,9330,9140,9320,84243,128744.0,13813785.0
2017-10-23,9330,9330,9130,9230,92132,127501.0,13813785.0
2017-10-24,9280,9390,9160,9190,136392,126949.0,13813785.0
2017-10-25,9250,9250,9040,9100,153285,125705.0,13813785.0
2017-10-26,9100,9400,9010,9190,214124,126949.0,13813785.0
2017-10-27,9320,9320,9080,9140,196114,126258.0,13813785.0
2017-10-30,9180,9180,9060,9150,89317,126396.0,13813785.0
2017-10-31,9120,9360,9040,9360,132848,129297.0,13813785.0
2017-11-01,9370,9410,9140,9150,149614,126396.0,13813785.0
2017-11-02,9230,10050,9150,10050,846409,138829.0,13813785.0
2017-11-03,10000,10150,9720,10100,607133,139519.0,13813785.0
2017-11-06,10100,10150,9880,9930,259342,137171.0,13813785.0
2017-11-07,9930,10550,9860,10250,497003,141591.0,13813785.0
2017-11-08,9950,10500,9950,10400,322942,143663.0,13813785.0
2017-11-09,10500,10500,10100,10150,224058,140210.0,13813785.0
2017-11-10,10150,10550,10100,10450,144981,144354.0,13813785.0
2017-11-13,10550,10600,10200,10400,189634,143663.0,13813785.0
2017-11-14,10400,10750,10100,10450,404143,144354.0,13813785.0
2017-11-15,10700,10850,9970,9990,612363,138000.0,13813785.0
2017-11-16,10050,10100,9860,10000,270054,138138.0,13813785.0
2017-11-17,10050,10050,9710,9720,457349,134270.0,13813785.0
2017-11-20,9680,9900,9600,9830,248853,135790.0,13813785.0
2017-11-21,9850,9910,9650,9870,191502,136342.0,13813785.0
2017-11-22,9900,10200,9810,10150,356854,147116.0,14494189.0
2017-11-23,10100,10350,9980,10050,183243,145667.0,14494189.0
2017-11-24,10000,10350,9990,10250,265193,148565.0,14494189.0
2017-11-27,10450,10600,10300,10450,310585,151464.0,14494189.0
2017-11-28,10450,10500,10100,10100,231885,146391.0,14494189.0
2017-11-29,10050,10150,9900,10000,217124,144942.0,14494189.0
2017-11-30,9900,10100,9850,9850,194234,142768.0,14494189.0
2017-12-01,9830,10100,9830,10000,143677,144942.0,14494189.0
2017-12-04,10100,10100,9840,9940,149807,144072.0,14494189.0
2017-12-05,9890,10100,9820,10000,160474,144942.0,14494189.0
2017-12-06,10000,10100,9900,9900,117736,143492.0,14494189.0
2017-12-07,9900,9950,9670,9850,211176,142768.0,14494189.0
2017-12-08,9900,9900,9650,9650,144128,139869.0,14494189.0
2017-12-11,9640,9930,9580,9840,99029,142623.0,14494189.0
2017-12-12,9840,9950,9760,9920,125735,143782.0,14494189.0
2017-12-13,9880,10250,9880,9960,185339,144362.0,14494189.0
2017-12-14,9960,10100,9920,10050,99721,145667.0,14494189.0
2017-12-15,10000,10200,9970,10050,139654,145667.0,14494189.0
2017-12-18,10000,10100,9990,10050,79002,145667.0,14494189.0
2017-12-19,10050,10050,9730,10050,177537,145667.0,14494189.0
2017-12-20,9950,10050,9920,9920,61952,143782.0,14494189.0
2017-12-21,9880,9970,9810,9810,73355,142188.0,14494189.0
2017-12-22,9770,10100,9770,10100,168901,146391.0,14494189.0
2017-12-26,10050,10100,9970,10100,101698,149336.0,14785790.0
2017-12-27,10100,10250,10000,10100,166303,149336.0,14785790.0
2017-12-28,10150,11300,10100,11150,1038241,164862.0,14785790.0
2018-01-02,11150,11400,11050,11300,448697,167079.0,14785790.0
2018-01-03,11350,11650,11200,11350,318695,167819.0,14785790.0
2018-01-04,11450,11950,11150,11600,559914,171515.0,14785790.0
2018-01-05,11500,11700,11300,11400,398500,168558.0,14785790.0
2018-01-08,11450,11500,11200,11300,185744,167079.0,14785790.0
2018-01-09,11350,12100,11250,11900,573738,175951.0,14785790.0
2018-01-10,11900,11950,11350,11500,362810,170037.0,14785790.0
2018-01-11,11500,11550,11250,11450,173925,169297.0,14785790.0
2018-01-12,11650,11750,11300,11750,361311,173733.0,14785790.0
2018-01-15,11850,12250,11850,11950,357438,176690.0,14785790.0
2018-01-16,11950,12000,11550,11700,314563,172994.0,14785790.0
2018-01-17,11750,12150,11700,11900,263326,175951.0,14785790.0
2018-01-18,11900,12500,11850,12250,370912,181126.0,14785790.0
2018-01-19,12300,12900,12300,12700,445500,187780.0,14785790.0
2018-01-22,12850,13000,12500,12650,237927,187040.0,14785790.0
2018-01-23,12800,12850,12600,12650,159104,187040.0,14785790.0
2018-01-24,12750,13100,12700,13050,205833,192955.0,14785790.0
2018-01-25,13000,13050,12850,13000,167988,200091.0,15391605.0
2018-01-26,13000,13800,12950,13500,374216,207787.0,15391605.0
2018-01-29,13800,14050,13550,13800,353509,212404.0,15391605.0
2018-01-30,13800,13850,13200,13550,282337,208556.0,15391605.0
2018-01-31,13500,13850,13250,13450,250836,207017.0,15391605.0
2018-02-01,13550,13750,13000,13550,246864,208556.0,15391605.0
2018-02-02,13500,13700,13000,13100,277419,201630.0,15391605.0
2018-02-05,12750,13200,12750,13000,265242,200091.0,15391605.0
2018-02-06,12350,12900,11950,12750,481525,196243.0,15391605.0
2018-02-07,13050,13100,12100,12100,294769,186238.0,15391605.0
2018-02-08,12200,12850,12200,12800,285356,197013.0,15391605.0
2018-02-09,12300,12700,12250,12650,185904,194704.0,15391605.0
2018-02-12,12800,12850,12250,12400,196798,190856.0,15391605.0
2018-02-13,12550,12650,12250,12300,124442,189317.0,15391605.0
2018-02-14,12450,12450,12050,12300,179933,189317.0,15391605.0
2018-02-19,12500,13300,12450,13200,413445,203169.0,15391605.0
2018-02-20,13350,13350,12950,13200,173709,203169.0,15391605.0
2018-02-21,13150,13250,12750,13000,226237,200091.0,15391605.0
2018-02-22,12950,13100,12800,12950,88877,199321.0,15391605.0
2018-02-23,13100,13100,12900,13000,120915,200091.0,15391605.0
2018-02-26,13100,13350,12800,13000,164231,200091.0,15391605.0
2018-02-27,13000,13200,12600,13200,213053,203169.0,15391605.0
2018-02-28,13050,13150,12600,12750,203085,196243.0,15391605.0
2018-03-02,12600,13050,12600,12800,192828,197013.0,15391605.0
2018-03-05,12900,12950,12300,12300,164194,189317.0,15391605.0
2018-03-06,12450,12750,12450,12650,120210,194704.0,15391605.0
2018-03-07,12700,12700,12350,12400,115972,190856.0,15391605.0
2018-03-08,12500,12750,12400,12750,84229,196243.0,15391605.0
2018-03-09,12650,13000,12650,12850,111113,197782.0,15391605.0
2018-03-12,13200,13200,12800,12950,159107,199321.0,15391605.0
2018-03-13,12900,13200,12800,13000,152290,200091.0,15391605.0
2018-03-14,13000,13650,12850,13500,310702,207787.0,15391605.0
2018-03-15,13500,13800,13300,13550,241079,208556.0,15391605.0
2018-03-16,13550,13550,13150,13300,139189,204708.0,15391605.0
2018-03-19,13300,13350,13000,13050,122948,200860.0,15391605.0
2018-03-20,12850,13150,12800,12850,137991,197782.0,15391605.0
2018-03-21,12950,13150,12900,12900,104719,198552.0,15391605.0
2018-03-22,12900,13050,12750,12800,144221,197013.0,15391605.0
2018-03-23,12500,12750,12050,12100,276944,186238.0,15391605.0
2018-03-26,12350,12700,12100,12650,232053,194704.0,15391605.0
2018-03-27,12700,13150,12500,12550,280927,193165.0,15391605.0
2018-03-28,12400,12700,12350,12600,111662,193934.0,15391605.0
2018-03-29,12650,12900,12600,12800,115386,197013.0,15391605.0
2018-03-30,12850,12950,12750,12800,83528,197013.0,15391605.0
2018-04-02,12850,12950,12700,12700,129941,195473.0,15391605.0
2018-04-03,12550,13200,12500,13150,208453,202400.0,15391605.0
2018-04-04,13200,13350,12450,12700,270756,195473.0,15391605.0
2018-04-05,12850,12950,12700,12850,100349,197782.0,15391605.0
2018-04-06,12800,13050,12600,12950,164266,199321.0,15391605.0
2018-04-09,12900,13450,12750,13250,363278,203939.0,15391605.0
2018-04-10,13200,13400,13050,13250,161629,203939.0,15391605.0
2018-04-11,13350,13700,13250,13450,271376,207017.0,15391605.0
2018-04-12,13450,13450,13050,13200,171941,203169.0,15391605.0
2018-04-13,13150,13300,12950,13100,141131,201630.0,15391605.0
2018-04-16,13200,13400,13050,13200,146097,203169.0,15391605.0
2018-04-17,13250,13250,12950,13100,146405,201630.0,15391605.0
2018-04-18,13200,13700,13000,13600,316865,209326.0,15391605.0
2018-04-19,13600,14100,13450,14050,547142,216252.0,15391605.0
2018-04-20,14050,14200,13900,13950,243450,214713.0,15391605.0
2018-04-23,13800,14550,13800,14200,423921,218561.0,15391605.0
2018-04-24,14200,14350,13850,14050,186821,216252.0,15391605.0
2018-04-25,13950,14800,13850,14500,547377,223178.0,15391605.0
2018-04-26,14700,15150,14500,14900,477557,229335.0,15391605.0
2018-04-27,14950,15200,14700,15100,282078,232413.0,15391605.0
2018-04-30,14950,15700,14900,15150,518529,233183.0,15391605.0
2018-05-02,15050,15100,14450,14500,478216,223178.0,15391605.0
2018-05-03,14500,14800,14400,14500,158457,223178.0,15391605.0
2018-05-04,14600,14700,14200,14300,186212,220100.0,15391605.0
2018-05-08,14300,14400,13050,13450,526341,207017.0,15391605.0
2018-05-09,13500,13500,12700,13300,586968,204708.0,15391605.0
2018-05-10,13300,13600,12800,13500,329981,207787.0,15391605.0
2018-05-11,13550,13900,13500,13750,226395,211635.0,15391605.0
2018-05-14,13850,13900,13500,13550,250160,208556.0,15391605.0
2018-05-15,13450,13850,13400,13500,268310,207787.0,15391605.0
2018-05-16,13000,13300,12800,13000,309796,200091.0,15391605.0
2018-05-17,13000,13500,13000,13100,275896,201630.0,15391605.0
2018-05-18,13100,13600,12950,13450,275224,207017.0,15391605.0
2018-05-21,13450,13650,13300,13450,148774,207017.0,15391605.0
2018-05-23,13500,13600,13150,13200,156160,203169.0,15391605.0
2018-05-24,13200,13250,12600,12900,434879,198552.0,15391605.0
