이미지스(115610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-09-05,4555,4580,4315,4390,33948,33667.0,7669128.0
2018-09-06,4390,4435,4305,4385,19226,33629.0,7669128.0
2018-09-07,4355,4430,4275,4395,30003,33706.0,7669128.0
2018-09-10,4395,4525,4350,4520,26360,34664.0,7669128.0
2018-09-11,4500,4520,4470,4515,14273,34626.0,7669128.0
2018-09-12,4480,4615,4370,4480,38457,34358.0,7669128.0
2018-09-13,4505,4595,4380,4535,41866,34779.0,7669128.0
2018-09-14,4540,4635,4515,4555,23636,34933.0,7669128.0
2018-09-17,4550,4550,4240,4240,66679,32517.0,7669128.0
2018-09-18,4230,4425,4195,4400,36827,33744.0,7669128.0
2018-09-19,4425,4480,4340,4390,21794,33667.0,7669128.0
2018-09-20,4380,4490,4200,4315,20184,33092.0,7669128.0
2018-09-21,4315,4355,4220,4310,25039,33054.0,7669128.0
2018-09-27,4215,4280,4160,4215,28671,32325.0,7669128.0
2018-09-28,4150,4260,4135,4165,6431,31942.0,7669128.0
2018-10-01,4165,4205,4010,4130,39244,31673.0,7669128.0
2018-10-02,4115,4150,3930,4000,46573,30677.0,7669128.0
2018-10-04,3970,4090,3910,4000,29932,30677.0,7669128.0
2018-10-05,3920,4000,3900,3995,11074,30638.0,7669128.0
2018-10-08,3980,4005,3890,3900,15889,29910.0,7669128.0
2018-10-10,3865,3890,3625,3650,40045,27992.0,7669128.0
2018-10-11,3205,3575,3205,3300,107891,25308.0,7669128.0
2018-10-12,3105,3960,3105,3530,215438,27072.0,7669128.0
2018-10-15,3530,3610,3430,3505,27575,26880.0,7669128.0
2018-10-16,3435,3765,3435,3700,17158,28376.0,7669128.0
2018-10-17,3720,3770,3690,3770,13296,28913.0,7669128.0
2018-10-18,3805,3875,3790,3820,6448,29296.0,7669128.0
2018-10-19,3820,3925,3675,3910,21908,29986.0,7669128.0
2018-10-22,3910,3960,3835,3880,13970,29756.0,7669128.0
2018-10-23,3950,4020,3700,3870,6127,29680.0,7669128.0
2018-10-24,3900,3915,3800,3865,8254,29641.0,7669128.0
2018-10-25,3825,3825,3460,3575,41935,27417.0,7669128.0
2018-10-26,3575,3660,3365,3365,18241,25807.0,7669128.0
2018-10-29,3155,3520,3155,3250,36305,24925.0,7669128.0
2018-10-30,2930,3280,2930,3240,39702,24848.0,7669128.0
2018-10-31,3445,3490,3290,3400,15162,26075.0,7669128.0
2018-11-01,3500,3560,3300,3395,33726,26037.0,7669128.0
2018-11-02,3450,3595,3430,3530,32345,27072.0,7669128.0
2018-11-05,3530,3720,3530,3650,14181,27992.0,7669128.0
2018-11-06,3825,3880,3645,3690,22501,28299.0,7669128.0
2018-11-07,3840,3855,3610,3685,9364,28261.0,7669128.0
2018-11-08,3690,3830,3690,3730,13788,28606.0,7669128.0
2018-11-09,3740,3790,3660,3710,7524,28452.0,7669128.0
2018-11-12,3705,3885,3705,3845,33213,29488.0,7669128.0
2018-11-13,3845,3900,3715,3885,11396,29795.0,7669128.0
2018-11-14,3830,3945,3830,3880,26540,29756.0,7669128.0
2018-11-15,3900,3900,3595,3660,41890,28069.0,7669128.0
2018-11-16,3690,3920,3680,3750,39269,28759.0,7669128.0
2018-11-19,3730,3880,3650,3880,28348,29756.0,7669128.0
2018-11-20,3865,4110,3810,3985,62471,30561.0,7669128.0
2018-11-21,3990,4630,3985,4320,465186,33131.0,7669128.0
2018-11-22,4250,4560,4175,4175,161347,32019.0,7669128.0
2018-11-23,4145,4350,4140,4350,59460,33361.0,7669128.0
2018-11-26,4350,4460,4315,4410,50863,33821.0,7669128.0
2018-11-27,4500,4500,4150,4375,51775,33552.0,7669128.0
2018-11-28,4390,4600,4390,4500,107134,34511.0,7669128.0
2018-11-29,4520,4555,4325,4385,18411,33629.0,7669128.0
2018-11-30,4385,4475,4195,4280,20753,32824.0,7669128.0
2018-12-03,4300,4380,4290,4380,8880,33591.0,7669128.0
2018-12-04,4390,4405,4300,4335,6384,33246.0,7669128.0
2018-12-05,4390,4395,4235,4330,4749,33207.0,7669128.0
2018-12-06,4330,4370,4050,4270,8729,32747.0,7669128.0
2018-12-07,4280,4450,4240,4320,27089,33131.0,7669128.0
2018-12-10,4320,4385,4060,4125,20728,31635.0,7669128.0
2018-12-11,4175,4245,3800,3830,26493,29373.0,7669128.0
2018-12-12,3895,3945,3820,3940,20001,30216.0,7669128.0
2018-12-13,3945,3985,3855,3880,14953,29756.0,7669128.0
2018-12-14,3890,4035,3800,3805,17585,29181.0,7669128.0
2018-12-17,3895,3895,3420,3545,46737,27187.0,7669128.0
2018-12-18,3555,3645,3420,3635,20571,27877.0,7669128.0
2018-12-19,3675,3940,3560,3870,17108,29680.0,7669128.0
2018-12-20,3880,4025,3880,3930,31468,30140.0,7669128.0
2018-12-21,3995,4030,3895,3920,11375,30063.0,7669128.0
2018-12-24,3920,3920,3715,3800,15802,29143.0,7669128.0
2018-12-26,3800,3800,3600,3650,20581,27992.0,7669128.0
2018-12-27,3715,3770,3610,3695,3183,28337.0,7669128.0
2018-12-28,3715,3735,3390,3435,75486,26343.0,7669128.0
2019-01-02,3435,3545,3390,3490,28977,26765.0,7669128.0
2019-01-03,3535,3535,3455,3495,6384,26804.0,7669128.0
2019-01-04,3500,3515,3360,3405,28954,26113.0,7669128.0
2019-01-07,3460,3535,3425,3510,21769,26919.0,7669128.0
2019-01-08,3585,3585,3370,3485,31888,26727.0,7669128.0
2019-01-09,3470,3515,3280,3380,43338,25922.0,7669128.0
2019-01-10,3380,3530,3345,3405,26984,26113.0,7669128.0
2019-01-11,3405,3485,3400,3425,11753,26267.0,7669128.0
2019-01-14,3430,3495,3310,3330,32732,25538.0,7669128.0
2019-01-15,3335,3440,3325,3395,12940,26037.0,7669128.0
2019-01-16,3425,3435,3350,3390,9373,25998.0,7669128.0
2019-01-17,3390,3615,3390,3485,24346,26727.0,7669128.0
2019-01-18,3670,3670,3520,3535,13965,27110.0,7669128.0
2019-01-21,3620,3655,3525,3600,28355,27609.0,7669128.0
2019-01-22,3610,3950,3610,3950,117903,30293.0,7669128.0
2019-01-23,3810,3845,3690,3785,44892,29028.0,7669128.0
2019-01-24,3785,3830,3720,3750,26849,28759.0,7669128.0
2019-01-25,3750,3845,3750,3820,11525,29296.0,7669128.0
2019-01-28,3840,3865,3805,3840,8757,29449.0,7669128.0
2019-01-29,3850,3850,3690,3730,7939,28606.0,7669128.0
2019-01-30,3730,3770,3655,3665,13087,28107.0,7669128.0
2019-01-31,3640,3735,3575,3645,36446,27954.0,7669128.0
2019-02-01,3600,3650,3455,3520,24807,26995.0,7669128.0
2019-02-07,3520,3550,3490,3520,10888,26995.0,7669128.0
2019-02-08,3435,3570,3435,3545,9008,27187.0,7669128.0
2019-02-11,3545,3600,3480,3555,18801,27264.0,7669128.0
2019-02-12,3555,3645,3525,3575,7251,27417.0,7669128.0
2019-02-13,3575,3690,3555,3610,23669,27686.0,7669128.0
2019-02-14,3605,3765,3605,3735,22821,28644.0,7669128.0
2019-02-15,3890,4225,3735,3735,150751,28644.0,7669128.0
2019-02-18,3795,3800,3705,3770,14323,28913.0,7669128.0
2019-02-19,3770,3835,3750,3750,15805,28759.0,7669128.0
2019-02-20,3750,3890,3705,3850,16904,29526.0,7669128.0
2019-02-21,3885,3890,3760,3870,27067,29680.0,7669128.0
2019-02-22,3865,3865,3725,3775,18122,28951.0,7669128.0
2019-02-25,3775,3775,3635,3635,8915,27877.0,7669128.0
2019-02-26,3635,3765,3570,3570,26691,27379.0,7669128.0
2019-02-27,3560,3650,3560,3650,8332,27992.0,7669128.0
2019-02-28,3605,3965,3600,3755,45538,28798.0,7669128.0
2019-03-04,3755,3865,3755,3775,18834,28951.0,7669128.0
2019-03-05,3730,3850,3730,3835,22527,29411.0,7669128.0
2019-03-06,3890,3890,3730,3800,27675,29143.0,7669128.0
2019-03-07,3760,3800,3700,3800,16471,29143.0,7669128.0
2019-03-08,3715,3845,3715,3830,30966,29373.0,7669128.0
2019-03-11,3740,3815,3625,3665,41077,28107.0,7669128.0
2019-03-12,3640,3700,3550,3630,27499,27839.0,7669128.0
2019-03-13,3595,3685,3545,3610,40696,27686.0,7669128.0
2019-03-14,3655,3715,3580,3700,44374,28376.0,7669128.0
2019-03-15,3665,3705,3640,3650,15991,27992.0,7669128.0
2019-03-18,3580,3785,3580,3730,14144,28606.0,7669128.0
2019-03-19,3730,3830,3690,3760,27740,28836.0,7669128.0
2019-03-20,3850,3850,3685,3710,11171,28452.0,7669128.0
2019-03-21,3605,3780,3605,3620,4503,27762.0,7669128.0
2019-03-22,3615,3635,3565,3570,5719,27379.0,7669128.0
2019-03-25,3635,3635,3510,3510,4323,26919.0,7669128.0
2019-03-26,3500,3585,3435,3545,7219,27187.0,7669128.0
2019-03-27,3465,3640,3450,3570,12995,27379.0,7669128.0
2019-03-28,3680,3680,3550,3640,11639,27916.0,7669128.0
2019-03-29,3640,3640,3495,3495,12049,26804.0,7669128.0
2019-04-01,3495,3650,3490,3600,8745,27609.0,7669128.0
2019-04-02,3645,3700,3610,3675,11691,28184.0,7669128.0
2019-04-03,3640,3775,3640,3765,9331,28874.0,7669128.0
2019-04-04,4040,4500,3795,3890,402033,29833.0,7669128.0
2019-04-05,3930,3990,3760,3990,122809,30600.0,7669128.0
2019-04-08,3960,3960,3760,3760,111946,28836.0,7669128.0
2019-04-09,3795,3855,3745,3830,37136,29373.0,7669128.0
2019-04-10,3810,3825,3760,3820,28507,29296.0,7669128.0
2019-04-11,3825,3955,3775,3930,41155,30140.0,7669128.0
2019-04-12,3930,4040,3865,3980,45755,30523.0,7669128.0
2019-04-15,3985,3985,3875,3900,15379,29910.0,7669128.0
2019-04-16,3900,3920,3840,3895,7015,29871.0,7669128.0
2019-04-17,3895,3940,3815,3820,21568,29296.0,7669128.0
2019-04-18,3805,3860,3775,3820,7406,29296.0,7669128.0
2019-04-19,3820,3880,3820,3830,3451,29373.0,7669128.0
2019-04-22,3810,3875,3800,3800,17252,29143.0,7669128.0
2019-04-23,3800,3890,3715,3825,26629,29334.0,7669128.0
2019-04-24,3830,3895,3830,3895,43238,29871.0,7669128.0
2019-04-25,3940,4260,3870,3910,190177,29986.0,7669128.0
2019-04-26,3910,3985,3780,3960,33390,30370.0,7669128.0
2019-04-29,3960,4125,3920,4060,42851,31137.0,7669128.0
2019-04-30,4100,4115,3975,4020,27280,30830.0,7669128.0
2019-05-02,3955,4100,3955,4085,30771,31328.0,7669128.0
2019-05-03,4100,4135,3975,4055,16104,31098.0,7669128.0
2019-05-07,4005,4040,3820,3995,18530,30638.0,7669128.0
2019-05-08,3995,4000,3875,3905,19065,29948.0,7669128.0
2019-05-09,3815,3865,3650,3650,38580,27992.0,7669128.0
2019-05-10,3650,3745,3510,3535,29997,27110.0,7669128.0
2019-05-13,3515,3555,3445,3460,16505,26535.0,7669128.0
2019-05-14,3400,3515,3330,3450,28696,26458.0,7669128.0
2019-05-15,3450,3535,3450,3525,17361,27034.0,7669128.0
2019-05-16,3530,3580,3450,3485,6603,26727.0,7669128.0
2019-05-17,3560,3570,3425,3490,9127,26765.0,7669128.0
2019-05-20,3490,3515,3345,3345,12595,25653.0,7669128.0
2019-05-21,3345,3505,3320,3390,16602,25998.0,7669128.0
2019-05-22,3390,3500,3350,3400,18300,26075.0,7669128.0
2019-05-23,3475,3475,3310,3375,12703,25883.0,7669128.0
2019-05-24,3400,3400,3315,3350,6435,25692.0,7669128.0
2019-05-27,3220,3365,3220,3355,6966,25730.0,7669128.0
2019-05-28,3350,3350,3270,3350,21197,25692.0,7669128.0
2019-05-29,3350,3400,3320,3360,7133,25768.0,7669128.0
2019-05-30,3360,3415,3355,3390,3334,25998.0,7669128.0
2019-05-31,3390,3395,3370,3385,2867,25960.0,7669128.0
2019-06-03,3370,3445,3315,3390,1257,25998.0,7669128.0
2019-06-04,3370,3480,3370,3420,6705,26228.0,7669128.0
2019-06-05,3455,3490,3360,3480,12318,26689.0,7669128.0
2019-06-07,3510,3510,3455,3495,6787,26804.0,7669128.0
2019-06-10,3490,3520,3475,3520,3640,26995.0,7669128.0
2019-06-11,3570,3610,3500,3570,17574,27379.0,7669128.0
2019-06-12,3550,3590,3500,3565,8250,27340.0,7669128.0
2019-06-13,3565,3565,3405,3490,26607,26765.0,7669128.0
2019-06-14,3480,3490,3360,3360,22042,25768.0,7669128.0
2019-06-17,3360,3385,3310,3375,11093,25883.0,7669128.0
2019-06-18,3375,3485,3300,3415,16137,26190.0,7669128.0
2019-06-19,3430,3430,3355,3430,10095,26305.0,7669128.0
2019-06-20,3430,3480,3400,3475,7317,26650.0,7669128.0
2019-06-21,3445,3525,3445,3500,8599,26842.0,7669128.0
2019-06-24,3500,3545,3430,3445,22764,26420.0,7669128.0
2019-06-25,3440,3445,3350,3420,21825,26228.0,7669128.0
2019-06-26,3420,3465,3355,3420,3008,26228.0,7669128.0
2019-06-27,3470,3470,3240,3440,16807,26382.0,7669128.0
2019-06-28,3405,3465,3335,3430,8963,26305.0,7669128.0
2019-07-01,3430,3430,3310,3350,12700,25692.0,7669128.0
2019-07-02,3335,3345,3250,3340,13989,25615.0,7669128.0
2019-07-03,3330,3385,3275,3385,20561,25960.0,7669128.0
2019-07-04,3385,4100,3385,3900,1544911,29910.0,7669128.0
2019-07-05,3840,3940,3650,3705,208058,28414.0,7669128.0
2019-07-08,3710,4120,3600,3610,446256,27686.0,7669128.0
2019-07-09,3560,3690,3450,3560,106194,27302.0,7669128.0
2019-07-10,3560,3750,3500,3670,59408,28146.0,7669128.0
2019-07-11,3670,3990,3535,3620,195447,27762.0,7669128.0
2019-07-12,3620,3925,3585,3765,70556,28874.0,7669128.0
2019-07-15,3720,3795,3630,3770,30065,28913.0,7669128.0
2019-07-16,3770,4160,3650,4160,305524,31904.0,7669128.0
2019-07-17,4105,4120,3900,4070,167826,31213.0,7669128.0
2019-07-18,4050,4360,3915,3970,317113,30446.0,7669128.0
2019-07-19,3925,4045,3900,3940,40601,30216.0,7669128.0
2019-07-22,3910,3920,3685,3920,74816,30063.0,7669128.0
2019-07-23,3825,3920,3660,3770,74017,28913.0,7669128.0
2019-07-24,3765,3860,3745,3755,19737,28798.0,7669128.0
2019-07-25,3755,3825,3290,3570,105552,27379.0,7669128.0
2019-07-26,3510,3620,3365,3450,39239,26458.0,7669128.0
2019-07-29,3480,3480,3150,3150,64830,24158.0,7669128.0
2019-07-30,3005,3290,3005,3245,53542,24886.0,7669128.0
2019-07-31,3245,3290,3150,3290,16325,25231.0,7669128.0
2019-08-01,3295,3315,3245,3265,13165,25040.0,7669128.0
2019-08-02,3165,3200,3085,3125,24210,23966.0,7669128.0
2019-08-05,3125,3160,2700,2700,48900,20707.0,7669128.0
2019-08-06,2390,2700,2390,2610,59248,20016.0,7669128.0
2019-08-07,2510,2700,2510,2695,28658,20668.0,7669128.0
2019-08-08,2695,2960,2695,2935,20205,22509.0,7669128.0
2019-08-09,2955,3085,2910,3005,10160,23046.0,7669128.0
2019-08-12,3005,3005,2940,3000,8729,23007.0,7669128.0
2019-08-13,2950,3030,2945,3015,10505,23122.0,7669128.0
2019-08-14,3070,3125,2980,2980,31162,22854.0,7669128.0
2019-08-16,2950,2950,2865,2935,7758,22509.0,7669128.0
2019-08-19,2935,2935,2820,2890,9634,22164.0,7669128.0
2019-08-20,2890,2940,2865,2940,16091,22547.0,7669128.0
2019-08-21,2950,2955,2910,2955,12587,22662.0,7669128.0
2019-08-22,2955,3070,2940,3035,7134,23276.0,7669128.0
2019-08-23,3040,3040,2920,3000,15402,23007.0,7669128.0
2019-08-26,2915,2965,2820,2870,7917,22010.0,7669128.0
2019-08-27,2870,2925,2845,2890,12998,22164.0,7669128.0
2019-08-28,2940,2965,2855,2900,15581,22240.0,7669128.0
2019-08-29,2900,2960,2860,2935,6091,22509.0,7669128.0
2019-08-30,2900,3020,2875,3015,13226,23122.0,7669128.0
2019-09-02,3020,3020,2950,3000,3523,23007.0,7669128.0
2019-09-03,3000,3010,2935,2985,4966,22892.0,7669128.0
2019-09-04,2985,3060,2985,3050,7431,23391.0,7669128.0
2019-09-05,3065,3065,2945,3030,6690,23237.0,7669128.0
2019-09-06,2970,3065,2970,3055,7931,23429.0,7669128.0
2019-09-09,3055,3060,2990,3025,7570,23199.0,7669128.0
2019-09-10,3025,3025,2940,3010,8468,23084.0,7669128.0
2019-09-11,3010,3085,3005,3065,19265,23506.0,7669128.0
2019-09-16,3065,3110,3045,3080,5250,23621.0,7669128.0
2019-09-17,3060,3110,3045,3105,9518,23813.0,7669128.0
2019-09-18,3110,3195,3075,3165,17947,24273.0,7669128.0
2019-09-19,3165,3180,3140,3165,4309,24273.0,7669128.0
2019-09-20,3165,3235,3100,3190,13794,24465.0,7669128.0
2019-09-23,3180,3180,3115,3170,9179,24311.0,7669128.0
2019-09-24,3165,3165,3005,3165,8069,24273.0,7669128.0
2019-09-25,3165,3165,3050,3100,8856,23774.0,7669128.0
2019-09-26,3100,3100,2965,3080,14570,23621.0,7669128.0
2019-09-27,3075,3075,2915,3070,10888,23544.0,7669128.0
2019-09-30,3065,3065,2960,3045,4800,23352.0,7669128.0
2019-10-01,3045,3045,2910,2940,10951,22547.0,7669128.0
2019-10-02,2895,2920,2840,2905,13236,22279.0,7669128.0
2019-10-04,2845,2885,2840,2880,5568,22087.0,7669128.0
2019-10-07,2810,2855,2785,2785,11034,21359.0,7669128.0
