서울반도체(046890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-10-08,4075,4088,3888,3887,117188,177715.0,11428600.0
2003-10-09,3963,4075,3963,3962,158181,181143.0,11428600.0
2003-10-10,4025,4150,4013,4087,202457,186858.0,11428600.0
2003-10-13,4150,4313,4125,4250,226835,194286.0,11428600.0
2003-10-14,4313,4388,4138,4275,295124,195429.0,11428600.0
2003-10-15,4363,4475,4313,4425,374446,202286.0,11428600.0
2003-10-16,4425,4550,4375,4425,312044,202286.0,11428600.0
2003-10-17,4500,4625,4425,4525,395067,206858.0,11428600.0
2003-10-20,4575,4725,4563,4700,311391,214858.0,11428600.0
2003-10-21,4700,4738,4575,4625,192426,211429.0,11428600.0
2003-10-22,4600,4650,4488,4500,279111,205715.0,11428600.0
2003-10-23,4400,4538,4400,4525,198173,206858.0,11428600.0
2003-10-24,4475,4563,4413,4412,94272,201715.0,11428600.0
2003-10-27,4413,4463,4400,4412,66346,201715.0,11428600.0
2003-10-28,4450,4825,4438,4812,390885,220001.0,11428600.0
2003-10-29,4975,5013,4750,4750,272599,217143.0,11428600.0
2003-10-30,4800,4825,4638,4787,294138,218858.0,11428600.0
2003-10-31,4738,4950,4700,4925,185962,225143.0,11428600.0
2003-11-03,5025,5163,4975,5150,248197,235429.0,11428600.0
2003-11-04,5275,5375,5163,5350,511342,244572.0,11428600.0
2003-11-05,5350,5350,5163,5250,347551,240001.0,11428600.0
2003-11-06,5250,5313,5075,5125,166042,234286.0,11428600.0
2003-11-07,5150,5200,4975,5062,170107,231429.0,11428600.0
2003-11-10,5125,5225,5088,5225,120005,238858.0,11428600.0
2003-11-11,5188,5525,5163,5325,310907,243429.0,11428600.0
2003-11-12,5413,5450,5225,5250,153991,240001.0,11428600.0
2003-11-13,5388,5388,5125,5237,165343,239429.0,11428600.0
2003-11-14,5175,5288,5150,5250,126088,240001.0,11428600.0
2003-11-17,5200,5438,5175,5262,136801,240572.0,11428600.0
2003-11-18,5250,5813,5250,5700,288804,260572.0,11428600.0
2003-11-19,5650,5650,5425,5500,155926,251429.0,11428600.0
2003-11-20,5550,5625,4963,5125,352807,234286.0,11428600.0
2003-11-21,5013,5163,4988,5050,94307,230858.0,11428600.0
2003-11-24,4950,5050,4588,4587,265621,209715.0,11428600.0
2003-11-25,4738,5000,4725,5000,260867,228572.0,11428600.0
2003-11-26,4963,5300,4875,5300,291905,242286.0,11428600.0
2003-11-27,5300,5338,5100,5312,149172,242858.0,11428600.0
2003-11-28,5325,5713,5325,5537,219369,253143.0,11428600.0
2003-12-01,5538,5650,5450,5612,158539,256572.0,11428600.0
2003-12-02,5725,5938,5550,5712,253386,261144.0,11428600.0
2003-12-03,5750,6175,5638,5925,374258,270858.0,11428600.0
2003-12-04,6000,6213,5875,5950,190785,272001.0,11428600.0
2003-12-05,5875,6025,5663,5700,167537,260572.0,11428600.0
2003-12-08,5625,5750,5563,5700,121841,260572.0,11428600.0
2003-12-09,5750,5800,5488,5625,139331,257144.0,11428600.0
2003-12-10,5475,5775,5475,5750,81157,262858.0,11428600.0
2003-12-11,5700,5838,5613,5612,87707,256572.0,11428600.0
2003-12-12,5738,5738,5575,5637,87392,257715.0,11428600.0
2003-12-15,5850,6075,5713,6000,247701,274286.0,11428600.0
2003-12-16,5900,6150,5838,6050,146195,276572.0,11428600.0
2003-12-17,6150,6263,5938,5950,147192,272001.0,11428600.0
2003-12-18,5950,6000,5625,5750,200107,262858.0,11428600.0
2003-12-19,5775,5838,5625,5675,104516,259429.0,11428600.0
2003-12-22,5625,5700,5425,5487,167671,250858.0,11428600.0
2003-12-23,5488,5563,5250,5362,145182,245143.0,11428600.0
2003-12-24,5388,5538,5363,5412,126772,247429.0,11428600.0
2003-12-26,5338,5550,5325,5500,81940,251429.0,11428600.0
2003-12-29,5500,5600,5450,5525,106178,252572.0,11428600.0
2003-12-30,5625,5650,5200,5387,367458,246286.0,11428600.0
2004-01-02,5425,5550,5413,5412,212157,247429.0,11428600.0
2004-01-05,5363,5388,5263,5350,135614,244572.0,11428600.0
2004-01-06,5388,5425,5238,5250,100805,240001.0,11428600.0
2004-01-07,5250,5388,5250,5262,150856,240572.0,11428600.0
2004-01-08,5350,5463,5300,5362,195052,245143.0,11428600.0
2004-01-09,5450,5550,5350,5350,221355,244572.0,11428600.0
2004-01-12,5350,5488,5013,5175,529359,236572.0,11428600.0
2004-01-13,5175,5250,5075,5100,258747,233143.0,11428600.0
2004-01-14,5038,5175,5038,5087,95231,232572.0,11428600.0
2004-01-15,5050,5125,5000,5000,152180,228572.0,11428600.0
2004-01-16,5013,5100,5013,5087,74910,232572.0,11428600.0
2004-01-19,5050,5113,5000,5000,81178,228572.0,11428600.0
2004-01-20,5000,5413,4938,5362,282631,245143.0,11428600.0
2004-01-26,5313,5438,5238,5350,141535,244572.0,11428600.0
2004-01-27,5425,5438,5013,5012,250924,229143.0,11428600.0
2004-01-28,5025,5200,5013,5112,274072,233715.0,11428600.0
2004-01-29,4988,5025,4650,4687,394406,214286.0,11428600.0
2004-01-30,4738,4813,4700,4750,209086,217143.0,11428600.0
2004-02-02,4700,4738,4450,4575,347130,209143.0,11428600.0
2004-02-03,4525,4550,4225,4312,600952,197143.0,11428600.0
2004-02-04,4250,4475,4225,4375,411576,200000.0,11428600.0
2004-02-05,4425,4700,4425,4650,465915,212572.0,11428600.0
2004-02-06,4650,4725,4525,4650,158597,212572.0,11428600.0
2004-02-09,4850,4963,4775,4775,429775,218286.0,11428600.0
2004-02-10,4825,4888,4788,4812,207939,220001.0,11428600.0
2004-02-11,4850,4888,4763,4812,148986,220001.0,11428600.0
2004-02-12,4863,4863,4625,4675,117890,213715.0,11428600.0
2004-02-13,4650,4675,4550,4600,82494,210286.0,11428600.0
2004-02-16,4538,4650,4538,4612,69893,210858.0,11428600.0
2004-02-17,4613,4638,4475,4550,152640,208001.0,11428600.0
2004-02-18,4613,4838,4575,4825,213067,220572.0,11428600.0
2004-02-19,4775,4875,4675,4850,183637,221715.0,11428600.0
2004-02-20,4775,4800,4713,4775,58467,218286.0,11428600.0
2004-02-23,4775,4863,4663,4675,101249,213715.0,11428600.0
2004-02-24,4700,4750,4450,4525,78554,206858.0,11428600.0
2004-02-25,4438,4550,4388,4387,54527,200572.0,11428600.0
2004-02-26,4438,4538,4325,4462,119998,204001.0,11428600.0
2004-02-27,4475,4588,4463,4462,85580,204001.0,11428600.0
2004-03-02,4463,4538,4425,4425,69847,202286.0,11428600.0
2004-03-03,4450,4550,4450,4475,69628,204572.0,11428600.0
2004-03-04,4575,4588,4475,4500,84582,205715.0,11428600.0
2004-03-05,4475,4588,4413,4425,125182,202286.0,11428600.0
2004-03-08,4400,4450,4250,4262,178421,194858.0,11428600.0
2004-03-09,4213,4213,4150,4162,104535,190286.0,11428600.0
2004-03-10,4088,4088,3950,3962,224672,181143.0,11428600.0
2004-03-11,3900,4138,3900,4125,312318,188572.0,11428600.0
2004-03-12,4075,4088,3638,3825,223053,174858.0,11428600.0
2004-03-15,3825,3925,3825,3825,99659,174858.0,11428600.0
2004-03-16,3738,4000,3738,3987,170786,182286.0,11428600.0
2004-03-17,4000,4188,4000,4175,268516,190858.0,11428600.0
2004-03-18,4200,4213,4025,4050,138352,185143.0,11428600.0
2004-03-19,4000,4050,3938,3962,85973,181143.0,11428600.0
2004-03-22,3938,4013,3913,3912,72251,178858.0,11428600.0
2004-03-23,3825,3950,3825,3887,120468,177715.0,11428600.0
2004-03-24,3838,3913,3838,3875,82639,177143.0,11428600.0
2004-03-25,3875,4000,3850,3850,179315,176000.0,11428600.0
2004-03-26,3913,3950,3800,3800,107722,173715.0,11428600.0
2004-03-29,3788,3900,3775,3850,74760,176000.0,11428600.0
2004-03-30,3913,4025,3900,3962,191305,181143.0,11428600.0
2004-03-31,4025,4038,3863,3912,152531,178858.0,11428600.0
2004-04-01,3913,4175,3913,4150,382682,189715.0,11428600.0
2004-04-02,4175,4225,4088,4125,255465,188572.0,11428600.0
2004-04-06,4200,4275,4150,4150,334601,189715.0,11428600.0
2004-04-07,4225,4338,4175,4250,300740,194286.0,11428600.0
2004-04-08,4375,4413,4275,4325,183876,197715.0,11428600.0
2004-04-09,4288,4300,4200,4200,104351,192000.0,11428600.0
2004-04-12,4150,4200,4088,4100,174608,187429.0,11428600.0
2004-04-13,4100,4150,4025,4087,97205,186858.0,11428600.0
2004-04-14,4100,4263,4100,4200,192963,192000.0,11428600.0
2004-04-16,4275,4363,4250,4337,178523,198286.0,11428600.0
2004-04-19,4338,4388,4250,4325,220962,197715.0,11428600.0
2004-04-20,4350,4500,4350,4500,279545,205715.0,11428600.0
2004-04-21,4500,4700,4475,4700,401507,214858.0,11428600.0
2004-04-22,4813,4988,4713,4950,533390,226286.0,11428600.0
2004-04-23,5025,5075,4800,4812,496270,220001.0,11428600.0
2004-04-26,4863,4913,4688,4700,249919,214858.0,11428600.0
2004-04-27,4588,4600,4388,4462,308129,204001.0,11428600.0
2004-04-28,4488,4663,4463,4650,232820,212572.0,11428600.0
2004-04-29,4438,4588,4200,4250,159975,194286.0,11428600.0
2004-04-30,4138,4325,4038,4325,113157,197715.0,11428600.0
2004-05-03,4238,4300,4150,4212,103213,192572.0,11428600.0
2004-05-04,4250,4338,4225,4250,88789,194286.0,11428600.0
2004-05-06,4250,4275,3750,3775,196105,172572.0,11428600.0
2004-05-07,3775,3888,3550,3825,107068,174858.0,11428600.0
2004-05-10,3700,3725,3375,3375,157272,154286.0,11428600.0
2004-05-11,3200,3313,2975,3000,996159,137143.0,11428600.0
2004-05-12,3113,3350,3075,3350,580573,153143.0,11428600.0
2004-05-13,3400,3425,3200,3375,481856,154286.0,11428600.0
2004-05-14,3400,3450,3063,3175,341459,145143.0,11428600.0
2004-05-17,3075,3175,2800,2800,286429,128000.0,11428600.0
2004-05-18,2713,3000,2638,3000,436064,137143.0,11428600.0
2004-05-19,3100,3188,3025,3112,331168,142286.0,11428600.0
2004-05-20,3013,3100,2763,2825,469639,129143.0,11428600.0
2004-05-21,2913,2988,2875,2925,236781,133715.0,11428600.0
2004-05-24,3025,3125,3013,3112,262441,142286.0,11428600.0
2004-05-25,3075,3213,3038,3187,454440,145715.0,11428600.0
2004-05-27,3275,3313,3150,3225,301468,147429.0,11428600.0
2004-05-28,3250,3338,3225,3262,235458,149143.0,11428600.0
2004-05-31,3250,3275,3125,3212,220342,146858.0,11428600.0
2004-06-01,3275,3375,3250,3300,229652,150858.0,11428600.0
2004-06-02,3300,3438,3288,3375,298244,154286.0,11428600.0
2004-06-03,3425,3425,3075,3125,267630,142858.0,11428600.0
2004-06-04,3163,3188,3063,3187,102495,145715.0,11428600.0
2004-06-07,3200,3338,3200,3300,177315,150858.0,11428600.0
2004-06-08,3375,3388,3163,3187,232195,145715.0,11428600.0
2004-06-09,3200,3275,3138,3137,170758,143429.0,11428600.0
2004-06-10,3075,3150,3050,3100,119341,141715.0,11428600.0
2004-06-11,3050,3100,2875,2875,173427,131429.0,11428600.0
2004-06-14,2750,2900,2663,2675,153597,122286.0,11428600.0
2004-06-15,2675,2788,2613,2787,119044,127429.0,11428600.0
2004-06-16,2763,2863,2688,2687,220279,122857.0,11428600.0
2004-06-17,2700,2725,2650,2687,92487,122857.0,11428600.0
2004-06-18,2675,2725,2538,2575,124778,117715.0,11428600.0
2004-06-21,2588,2800,2588,2712,420484,124000.0,11428600.0
2004-06-22,2650,2675,2538,2650,209022,121143.0,11428600.0
2004-06-23,2613,2713,2550,2550,154639,116572.0,11428600.0
2004-06-24,2625,2775,2625,2712,344038,124000.0,11428600.0
2004-06-25,2713,2825,2650,2812,291903,128572.0,11428600.0
2004-06-28,2813,2838,2750,2837,244813,129715.0,11428600.0
2004-06-29,2838,2938,2788,2912,224346,133143.0,11428600.0
2004-06-30,2950,3250,2950,3237,570243,148000.0,11428600.0
2004-07-01,3213,3425,3175,3250,406407,148572.0,11428600.0
2004-07-02,3150,3175,3025,3037,235728,138857.0,11428600.0
2004-07-05,2963,3400,2963,3350,483624,153143.0,11428600.0
2004-07-06,3300,3413,2950,3212,445921,146858.0,11428600.0
2004-07-07,3038,3150,2963,3112,231017,142286.0,11428600.0
2004-07-08,3075,3238,3075,3187,225513,145715.0,11428600.0
2004-07-09,3150,3275,3150,3212,142512,146858.0,11428600.0
2004-07-12,3275,3300,3125,3200,133115,146286.0,11428600.0
2004-07-13,3200,3313,3200,3312,249742,151429.0,11428600.0
2004-07-14,3313,3363,3238,3275,152720,149715.0,11428600.0
2004-07-15,3300,3338,3150,3225,132762,147429.0,11428600.0
2004-07-16,3200,3313,3200,3287,155264,150286.0,11428600.0
2004-07-19,3275,3350,3225,3287,295465,150286.0,11428600.0
2004-07-20,3225,3313,3138,3200,142969,146286.0,11428600.0
2004-07-21,3263,3313,3250,3312,161956,151429.0,11428600.0
2004-07-22,3225,3363,3213,3225,180921,147429.0,11428600.0
2004-07-23,3275,3275,3063,3062,180246,140000.0,11428600.0
2004-07-26,3063,3063,2975,2987,103297,136572.0,11428600.0
2004-07-27,2963,3050,2925,3012,93438,137715.0,11428600.0
2004-07-28,3038,3200,3038,3100,118992,141715.0,11428600.0
2004-07-29,3125,3125,2863,2862,93325,130857.0,11428600.0
2004-07-30,2975,2975,2775,2812,122629,128572.0,11428600.0
2004-08-02,2825,2838,2663,2687,73833,122857.0,11428600.0
2004-08-03,2688,2800,2650,2725,143215,124572.0,11428600.0
2004-08-04,2638,2675,2600,2662,109640,121715.0,11428600.0
2004-08-05,2713,2963,2713,2962,181161,135429.0,11428600.0
2004-08-06,2850,2963,2825,2925,126827,133715.0,11428600.0
2004-08-09,2850,2925,2800,2925,89249,133715.0,11428600.0
2004-08-10,2925,3050,2925,2950,164175,134857.0,11428600.0
2004-08-11,3013,3050,2938,2937,129357,134286.0,11428600.0
2004-08-12,2925,3063,2925,3000,105642,137143.0,11428600.0
2004-08-13,2988,3150,2975,3075,116836,140572.0,11428600.0
2004-08-16,3075,3200,3075,3137,141227,143429.0,11428600.0
2004-08-17,3200,3200,3063,3087,87947,141143.0,11428600.0
2004-08-18,3100,3125,3063,3075,54206,140572.0,11428600.0
2004-08-19,3113,3163,3100,3100,113201,141715.0,11428600.0
2004-08-20,3075,3163,3063,3137,55464,143429.0,11428600.0
2004-08-23,3163,3188,3113,3150,70564,144000.0,11428600.0
2004-08-24,3200,3225,3150,3162,98128,144572.0,11428600.0
2004-08-25,3188,3338,3138,3312,226718,151429.0,11428600.0
2004-08-26,3338,3488,3275,3425,227993,156572.0,11428600.0
2004-08-27,3475,3475,3338,3387,86013,154858.0,11428600.0
2004-08-30,3438,3438,3238,3237,67903,148000.0,11428600.0
2004-08-31,3238,3363,3238,3300,89803,150858.0,11428600.0
2004-09-01,3338,3388,3313,3337,118707,152572.0,11428600.0
2004-09-02,3375,3375,3175,3225,173930,147429.0,11428600.0
2004-09-03,3250,3275,3138,3150,103528,144000.0,11428600.0
2004-09-06,3125,3188,3125,3162,87362,144572.0,11428600.0
2004-09-07,3125,3188,3100,3112,96022,142286.0,11428600.0
2004-09-08,3113,3150,3050,3050,111097,139429.0,11428600.0
2004-09-09,3038,3050,2988,3012,129469,137715.0,11428600.0
2004-09-10,3063,3150,3063,3137,300814,143429.0,11428600.0
2004-09-13,3175,3238,3138,3212,297681,146858.0,11428600.0
2004-09-14,3238,3238,3100,3112,169217,142286.0,11428600.0
2004-09-15,3125,3138,3063,3075,116970,140572.0,11428600.0
2004-09-16,3038,3100,3000,3037,177593,138857.0,11428600.0
2004-09-17,3013,3088,2963,2962,179060,135429.0,11428600.0
2004-09-20,3000,3025,2963,2975,113319,136000.0,11428600.0
2004-09-21,3013,3013,2938,2937,138189,134286.0,11428600.0
2004-09-22,2950,2975,2863,2875,169028,131429.0,11428600.0
2004-09-23,2838,3075,2813,2962,228268,135429.0,11428600.0
2004-09-24,2950,3038,2950,3025,140180,138286.0,11428600.0
2004-09-30,2963,3013,2925,3000,148249,137143.0,11428600.0
2004-10-01,3013,3350,3013,3312,554929,151429.0,11428600.0
2004-10-04,3350,3575,3325,3550,413832,162286.0,11428600.0
2004-10-05,3600,3825,3500,3725,455427,170286.0,11428600.0
2004-10-06,3750,3788,3625,3775,195467,172572.0,11428600.0
2004-10-07,3713,3863,3613,3862,307739,176572.0,11428600.0
2004-10-08,3788,3863,3725,3787,157380,173143.0,11428600.0
2004-10-11,3750,3775,3650,3750,140480,171429.0,11428600.0
2004-10-12,3750,3813,3650,3750,98348,171429.0,11428600.0
2004-10-13,3750,4150,3750,4112,235586,188000.0,11428600.0
2004-10-14,4113,4163,3950,4137,102595,189143.0,11428600.0
2004-10-15,4013,4150,4013,4075,69647,186286.0,11428600.0
2004-10-18,4013,4100,3775,4075,227567,186286.0,11428600.0
2004-10-19,4150,4150,4025,4075,69925,186286.0,11428600.0
2004-10-20,4025,4025,3763,3950,112835,180572.0,11428600.0
2004-10-21,3900,3975,3675,3725,130137,170286.0,11428600.0
2004-10-22,3725,3788,3563,3600,117799,164572.0,11428600.0
2004-10-25,3513,3513,3325,3350,125297,153143.0,11428600.0
2004-10-26,3450,3450,3313,3362,142433,153715.0,11428600.0
2004-10-27,3425,3500,3300,3462,168972,158286.0,11428600.0
2004-10-28,3575,3700,3525,3700,165831,169143.0,11428600.0
2004-10-29,3650,3688,3550,3662,69545,167429.0,11428600.0
2004-11-01,3613,4013,3613,3925,184200,179429.0,11428600.0
2004-11-02,3925,4363,3925,4075,459348,186286.0,11428600.0
2004-11-03,4150,4275,4075,4175,116850,190858.0,11428600.0
2004-11-04,4225,4413,4200,4337,291254,198286.0,11428600.0
2004-11-05,4438,4488,4250,4325,193127,197715.0,11428600.0
2004-11-08,4338,4363,4075,4175,108372,190858.0,11428600.0
2004-11-09,4188,4188,4000,4050,62502,185143.0,11428600.0
2004-11-10,4013,4188,4013,4137,57594,189143.0,11428600.0
2004-11-11,4075,4138,4050,4062,47684,185715.0,11428600.0
2004-11-12,4113,4163,3638,4125,434307,188572.0,11428600.0
2004-11-15,4113,4263,3938,4200,188499,192000.0,11428600.0
2004-11-16,4200,4225,4063,4062,67431,185715.0,11428600.0
2004-11-17,4200,4300,4163,4162,134726,190286.0,11428600.0
2004-11-18,4213,4350,4175,4350,157476,198858.0,11428600.0
2004-11-19,4363,4450,4250,4337,55464,198286.0,11428600.0
2004-11-22,4213,4250,4100,4212,92789,192572.0,11428600.0
2004-11-23,4188,4275,4188,4237,54769,193715.0,11428600.0
2004-11-24,4175,4338,4175,4237,92627,193715.0,11428600.0
2004-11-25,4288,4288,4225,4237,46286,193715.0,11428600.0
2004-11-26,4238,4263,4063,4062,63276,185715.0,11428600.0
2004-11-29,4075,4200,3963,4200,57603,192000.0,11428600.0
2004-11-30,4188,4225,4038,4225,152179,193143.0,11428600.0
2004-12-01,4250,4250,4125,4125,55759,188572.0,11428600.0
2004-12-02,4188,4213,4038,4075,129581,186286.0,11428600.0
2004-12-03,4075,4138,4050,4075,55984,186286.0,11428600.0
2004-12-06,4063,4113,3950,4012,41275,183429.0,11428600.0
2004-12-07,3975,4150,3975,3975,151534,181715.0,11428600.0
2004-12-08,3975,4263,3975,4262,227657,194858.0,11428600.0
2004-12-09,4375,4375,4138,4250,280019,194286.0,11428600.0
2004-12-10,4225,4288,4100,4100,92458,187429.0,11428600.0
2004-12-13,4100,4150,4063,4100,49424,187429.0,11428600.0
2004-12-14,4100,4150,3975,3975,67357,181715.0,11428600.0
2004-12-15,3975,4075,3950,4037,68074,184572.0,11428600.0
2004-12-16,4063,4100,3988,4025,55598,184000.0,11428600.0
2004-12-17,4000,4075,3988,4012,63492,183429.0,11428600.0
2004-12-20,4038,4125,3988,4050,127910,185143.0,11428600.0
2004-12-21,4088,4213,4000,4212,95306,192572.0,11428600.0
2004-12-22,4275,4300,4163,4200,99600,192000.0,11428600.0
2004-12-23,4200,4250,4038,4187,69502,191429.0,11428600.0
2004-12-24,4125,4238,4088,4150,39678,189715.0,11428600.0
2004-12-27,4075,4138,4075,4075,30795,186286.0,11428600.0
2004-12-28,4025,4050,3938,4050,66080,185143.0,11428600.0
2004-12-29,4075,4075,3975,4062,29739,185715.0,11428600.0
2004-12-30,4075,4188,4050,4175,76842,190858.0,11428600.0
2005-01-03,4175,4238,4113,4237,43973,193715.0,11428600.0
2005-01-04,4225,4250,4163,4212,44666,192572.0,11428600.0
2005-01-05,4188,4438,4150,4437,207052,202858.0,11428600.0
2005-01-06,4425,4700,4325,4650,236766,212572.0,11428600.0
2005-01-07,4700,4850,4613,4725,189760,216001.0,11428600.0
2005-01-10,4750,4850,4625,4750,181977,217143.0,11428600.0
2005-01-11,4875,4900,4600,4675,180653,213715.0,11428600.0
2005-01-12,4650,4725,4500,4512,117047,206286.0,11428600.0
2005-01-13,4500,4600,4475,4537,114456,207429.0,11428600.0
2005-01-14,4538,4725,4475,4650,231704,212572.0,11428600.0
2005-01-17,4750,4900,4663,4837,325961,221143.0,11428600.0
2005-01-18,4950,5350,4900,5237,654646,239429.0,11428600.0
2005-01-19,5125,5375,5025,5125,659786,234286.0,11428600.0
2005-01-20,5138,5238,4925,5000,164592,228572.0,11428600.0
2005-01-21,4938,5125,4938,5100,121810,233143.0,11428600.0
2005-01-24,5025,5150,5000,5062,117098,231429.0,11428600.0
2005-01-25,4975,5075,4700,4750,204674,217143.0,11428600.0
2005-01-26,4900,4925,4675,4837,415426,221143.0,11428600.0
2005-01-27,5413,5413,5413,5412,584568,247429.0,11428600.0
2005-01-28,5413,5450,4938,4937,901598,225715.0,11428600.0
2005-01-31,4888,4938,4713,4800,408348,219429.0,11428600.0
2005-02-01,4838,5050,4800,4987,495221,228001.0,11428600.0
2005-02-02,5050,5150,4950,5125,296142,234286.0,11428600.0
2005-02-03,5025,5025,4900,4925,201438,225143.0,11428600.0
2005-02-04,4950,5100,4938,5012,180014,229143.0,11428600.0
2005-02-07,5050,5363,5050,5275,239589,241143.0,11428600.0
2005-02-11,5250,5313,5125,5275,81046,241143.0,11428600.0
2005-02-14,5338,5375,5225,5375,187846,245715.0,11428600.0
2005-02-15,5450,5450,5288,5362,116825,245143.0,11428600.0
2005-02-16,5413,5800,5400,5675,396793,259429.0,11428600.0
2005-02-17,5750,5750,5575,5687,107447,260001.0,11428600.0
2005-02-18,5675,5675,5488,5500,81928,251429.0,11428600.0
2005-02-21,5500,5850,5500,5825,241338,266286.0,11428600.0
2005-02-22,5725,6000,5675,5750,135856,262858.0,11428600.0
2005-02-23,5525,5650,5513,5562,116990,254286.0,11428600.0
2005-02-24,5525,5713,5525,5662,70438,258858.0,11428600.0
2005-02-25,5700,6100,5700,6025,190000,275429.0,11428600.0
2005-02-28,6238,6738,6188,6700,297379,306286.0,11428600.0
2005-03-02,6738,6800,6450,6525,193374,298286.0,11428600.0
2005-03-03,6425,7175,6213,7175,254190,328001.0,11428600.0
2005-03-04,7100,7425,6938,7225,369863,330287.0,11428600.0
2005-03-07,7150,7225,6725,7225,112942,330287.0,11428600.0
2005-03-08,7225,7375,7025,7025,124716,321144.0,11428600.0
2005-03-09,6888,6975,6438,6437,313360,294286.0,11428600.0
2005-03-10,6363,6613,6363,6575,178701,300572.0,11428600.0
2005-03-11,6600,6875,6600,6687,126677,305715.0,11428600.0
2005-03-14,6700,6950,6700,6800,80024,310858.0,11428600.0
2005-03-15,6750,6875,6475,6750,86761,308572.0,11428600.0
