인피니트헬스케어(071200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-23,6100,6290,6000,6000,124278,146379.0,24396458.0
2018-11-26,6010,6180,6010,6160,77417,150282.0,24396458.0
2018-11-27,6220,6550,6160,6360,281705,155161.0,24396458.0
2018-11-28,6350,6500,6320,6330,105450,154430.0,24396458.0
2018-11-29,6400,6460,6250,6290,77096,153454.0,24396458.0
2018-11-30,6360,6410,6220,6350,88644,154918.0,24396458.0
2018-12-03,6410,6440,6330,6440,79146,157113.0,24396458.0
2018-12-04,6420,6480,6350,6440,117605,157113.0,24396458.0
2018-12-05,6270,6390,6240,6320,64587,154186.0,24396458.0
2018-12-06,6320,6320,6040,6040,109917,147355.0,24396458.0
2018-12-07,6050,6170,6000,6070,63914,148087.0,24396458.0
2018-12-10,6030,6380,5980,6010,272804,146623.0,24396458.0
2018-12-11,6110,6240,5900,5900,132901,143939.0,24396458.0
2018-12-12,5980,6170,5970,6140,82316,149794.0,24396458.0
2018-12-13,6140,6340,6080,6300,104156,153698.0,24396458.0
2018-12-14,6300,6320,6070,6100,70652,148818.0,24396458.0
2018-12-17,6100,6450,5930,6300,390781,153698.0,24396458.0
2018-12-18,6100,6200,6030,6100,166079,148818.0,24396458.0
2018-12-19,6150,6170,6030,6100,100845,148818.0,24396458.0
2018-12-20,6090,6210,6030,6070,74835,148087.0,24396458.0
2018-12-21,6090,6150,6020,6020,71203,146867.0,24396458.0
2018-12-24,5960,6050,5860,5930,69912,144671.0,24396458.0
2018-12-26,5800,5870,5580,5610,207311,136864.0,24396458.0
2018-12-27,5710,5800,5660,5720,64607,139548.0,24396458.0
2018-12-28,5700,6000,5700,5900,96533,143939.0,24396458.0
2019-01-02,5900,6100,5900,6020,65944,146867.0,24396458.0
2019-01-03,6030,6170,5990,6030,98967,147111.0,24396458.0
2019-01-04,5970,6190,5970,6100,64116,148818.0,24396458.0
2019-01-07,6140,6180,6100,6140,84679,149794.0,24396458.0
2019-01-08,6130,6740,6060,6440,989024,157113.0,24396458.0
2019-01-09,6380,6460,6270,6320,169210,154186.0,24396458.0
2019-01-10,6340,6430,6300,6400,110942,156137.0,24396458.0
2019-01-11,6400,6480,6320,6400,109667,156137.0,24396458.0
2019-01-14,6400,6450,6300,6330,39917,154430.0,24396458.0
2019-01-15,6310,6430,6310,6360,59236,155161.0,24396458.0
2019-01-16,6460,6460,6290,6360,83550,155161.0,24396458.0
2019-01-17,6380,6460,6330,6390,58478,155893.0,24396458.0
2019-01-18,6400,6450,6370,6440,93560,157113.0,24396458.0
2019-01-21,6530,6740,6530,6680,331074,162968.0,24396458.0
2019-01-22,6750,6760,6480,6520,151833,159065.0,24396458.0
2019-01-23,6500,6570,6460,6460,70218,157601.0,24396458.0
2019-01-24,6450,6530,6390,6520,90473,159065.0,24396458.0
2019-01-25,6550,6580,6480,6500,65826,158577.0,24396458.0
2019-01-28,6630,6630,6470,6510,68485,158821.0,24396458.0
2019-01-29,6450,6500,6360,6420,109544,156625.0,24396458.0
2019-01-30,6450,6490,6370,6410,65583,156381.0,24396458.0
2019-01-31,6420,6460,6340,6410,78836,156381.0,24396458.0
2019-02-01,6410,6450,6330,6370,61789,155405.0,24396458.0
2019-02-07,6370,6490,6200,6380,102404,155649.0,24396458.0
2019-02-08,6310,6390,6300,6390,60355,155893.0,24396458.0
2019-02-11,6390,6620,6380,6610,316886,161261.0,24396458.0
2019-02-12,6610,6690,6520,6560,72754,160041.0,24396458.0
2019-02-13,6530,6960,6530,6960,380539,169799.0,24396458.0
2019-02-14,6790,7040,6660,6790,572036,165652.0,24396458.0
2019-02-15,6790,6960,6740,6760,183696,164920.0,24396458.0
2019-02-18,6750,6840,6680,6820,170537,166384.0,24396458.0
2019-02-19,6820,6850,6720,6790,74204,165652.0,24396458.0
2019-02-20,6750,6790,6670,6750,127744,164676.0,24396458.0
2019-02-21,6730,6820,6670,6760,69550,164920.0,24396458.0
2019-02-22,6810,6970,6630,6640,251645,161992.0,24396458.0
2019-02-25,6650,6770,6640,6710,48873,163700.0,24396458.0
2019-02-26,6710,6770,6620,6680,76309,162968.0,24396458.0
2019-02-27,6610,6740,6610,6720,50019,163944.0,24396458.0
2019-02-28,6780,6810,6400,6400,131450,156137.0,24396458.0
2019-03-04,6600,6690,6510,6650,89321,162236.0,24396458.0
2019-03-05,6600,6720,6600,6720,58582,163944.0,24396458.0
2019-03-06,6700,6800,6660,6750,80824,164676.0,24396458.0
2019-03-07,6670,7010,6670,6880,326263,167848.0,24396458.0
2019-03-08,6860,6920,6720,6730,121537,164188.0,24396458.0
2019-03-11,6730,6730,6410,6480,127299,158089.0,24396458.0
2019-03-12,6480,6600,6480,6530,62849,159309.0,24396458.0
2019-03-13,6570,6600,6460,6540,52293,159553.0,24396458.0
2019-03-14,6600,6890,6550,6800,237438,165896.0,24396458.0
2019-03-15,6860,6910,6650,6720,123342,163944.0,24396458.0
2019-03-18,6700,6840,6680,6820,94079,166384.0,24396458.0
2019-03-19,6750,6860,6700,6760,56324,164920.0,24396458.0
2019-03-20,6730,6790,6590,6640,72732,161992.0,24396458.0
2019-03-21,6650,6750,6550,6560,45839,160041.0,24396458.0
2019-03-22,6740,6750,6520,6540,67622,159553.0,24396458.0
2019-03-25,6480,6590,6280,6590,180776,160773.0,24396458.0
2019-03-26,6700,6900,6310,6450,181757,157357.0,24396458.0
2019-03-27,6450,6640,6360,6390,68356,155893.0,24396458.0
2019-03-28,6350,6430,6230,6230,69313,151990.0,24396458.0
2019-03-29,6250,6350,6050,6220,102439,151746.0,24396458.0
2019-04-01,6240,6430,6220,6400,46040,156137.0,24396458.0
2019-04-02,6500,6930,6450,6650,773306,162236.0,24396458.0
2019-04-03,6620,6760,6550,6670,167213,162724.0,24396458.0
2019-04-04,6670,6860,6650,6780,128619,165408.0,24396458.0
2019-04-05,6780,7120,6680,6770,532080,165164.0,24396458.0
2019-04-08,6780,6900,6670,6770,132917,165164.0,24396458.0
2019-04-09,6770,6840,6700,6800,76840,165896.0,24396458.0
2019-04-10,6790,6850,6730,6850,83258,167116.0,24396458.0
2019-04-11,6860,7040,6850,6920,264883,168823.0,24396458.0
2019-04-12,6990,7020,6880,7000,126321,170775.0,24396458.0
2019-04-15,7000,7030,6810,6820,110342,166384.0,24396458.0
2019-04-16,6830,6900,6730,6740,59726,164432.0,24396458.0
2019-04-17,6750,6870,6750,6780,59740,165408.0,24396458.0
2019-04-18,6780,6830,6630,6730,74877,164188.0,24396458.0
2019-04-19,6730,6860,6730,6860,77780,167360.0,24396458.0
2019-04-22,6870,6920,6830,6870,79024,167604.0,24396458.0
2019-04-23,6880,6910,6700,6830,68341,166628.0,24396458.0
2019-04-24,6900,7370,6850,7150,1066335,174435.0,24396458.0
2019-04-25,7340,7480,6990,7030,1184529,171507.0,24396458.0
2019-04-26,6990,7130,6830,6960,220697,169799.0,24396458.0
2019-04-29,6930,7080,6890,6980,106142,170287.0,24396458.0
2019-04-30,7000,7070,6890,6940,99766,169311.0,24396458.0
2019-05-02,6900,7070,6900,6960,106540,169799.0,24396458.0
2019-05-03,7000,7100,6950,7080,108997,172727.0,24396458.0
2019-05-07,7010,7110,6930,7060,95972,172239.0,24396458.0
2019-05-08,6940,7040,6940,7010,74030,171019.0,24396458.0
2019-05-09,7000,7030,6620,6650,250523,162236.0,24396458.0
2019-05-10,6610,6690,6430,6510,134699,158821.0,24396458.0
2019-05-13,6450,6550,6210,6300,107872,153698.0,24396458.0
2019-05-14,6190,6350,6100,6290,108431,153454.0,24396458.0
2019-05-15,6670,6930,6360,6420,227851,156625.0,24396458.0
2019-05-16,6450,7110,6350,6840,780414,166872.0,24396458.0
2019-05-17,6790,6800,6490,6530,229648,159309.0,24396458.0
2019-05-20,6550,6630,6260,6290,139488,153454.0,24396458.0
2019-05-21,6350,6770,6300,6740,235991,164432.0,24396458.0
2019-05-22,6750,6940,6540,6630,302566,161749.0,24396458.0
2019-05-23,6690,6690,6400,6400,120581,156137.0,24396458.0
2019-05-24,6400,6440,6270,6300,62759,153698.0,24396458.0
2019-05-27,6270,6340,6170,6240,67673,152234.0,24396458.0
2019-05-28,6240,6340,6220,6340,44784,154674.0,24396458.0
2019-05-29,6330,6340,6080,6110,110944,149062.0,24396458.0
2019-05-30,6110,6170,6060,6060,56553,147843.0,24396458.0
2019-05-31,6060,6170,6060,6160,32304,150282.0,24396458.0
2019-06-03,6140,6190,6110,6180,17864,150770.0,24396458.0
2019-06-04,6160,6240,6130,6140,36999,149794.0,24396458.0
2019-06-05,6170,6260,6160,6190,58174,151014.0,24396458.0
2019-06-07,6230,6370,6200,6290,64560,153454.0,24396458.0
2019-06-10,6380,6400,6300,6370,48918,155405.0,24396458.0
2019-06-11,6360,6410,6350,6360,48390,155161.0,24396458.0
2019-06-12,6400,6420,6300,6320,49393,154186.0,24396458.0
2019-06-13,6320,6950,6320,6580,560379,160529.0,24396458.0
2019-06-14,6660,6680,6520,6640,142473,161992.0,24396458.0
2019-06-17,6690,6690,6540,6540,63793,159553.0,24396458.0
2019-06-18,6540,6680,6510,6550,71248,159797.0,24396458.0
2019-06-19,6600,6640,6480,6550,56946,159797.0,24396458.0
2019-06-20,6520,6710,6520,6620,101953,161505.0,24396458.0
2019-06-21,6660,6720,6610,6650,64935,162236.0,24396458.0
2019-06-24,6620,6690,6560,6570,55699,160285.0,24396458.0
2019-06-25,6550,6610,6380,6440,69575,157113.0,24396458.0
2019-06-26,6440,6520,6370,6500,44994,158577.0,24396458.0
2019-06-27,6440,6520,6350,6470,47479,157845.0,24396458.0
2019-06-28,6470,6510,6280,6340,87839,154674.0,24396458.0
2019-07-01,6350,6440,6250,6370,90018,155405.0,24396458.0
2019-07-02,6340,6410,6330,6400,30763,156137.0,24396458.0
2019-07-03,6390,6420,6310,6380,26763,155649.0,24396458.0
2019-07-04,6320,6400,6150,6230,97346,151990.0,24396458.0
2019-07-05,6230,6340,6200,6230,35944,151990.0,24396458.0
2019-07-08,6180,6300,5910,5910,129711,144183.0,24396458.0
2019-07-09,5850,5970,5710,5900,151327,143939.0,24396458.0
2019-07-10,5850,6010,5850,5990,41290,146135.0,24396458.0
2019-07-11,5990,6070,5980,6050,34851,147599.0,24396458.0
2019-07-12,6050,6180,6000,6080,74496,148330.0,24396458.0
2019-07-15,6080,6120,5930,6010,44191,146623.0,24396458.0
2019-07-16,5950,6010,5900,6000,51162,146379.0,24396458.0
2019-07-17,5960,6010,5850,5890,54136,143695.0,24396458.0
2019-07-18,5890,5890,5770,5770,55091,140768.0,24396458.0
2019-07-19,5760,5870,5750,5810,31998,141743.0,24396458.0
2019-07-22,5770,5900,5770,5890,22823,143695.0,24396458.0
2019-07-23,5890,5920,5820,5850,26609,142719.0,24396458.0
2019-07-24,5950,6420,5810,5880,850844,143451.0,24396458.0
2019-07-25,5920,5930,5670,5730,126303,139792.0,24396458.0
2019-07-26,5610,5730,5580,5690,124020,138816.0,24396458.0
2019-07-29,5640,5690,5260,5320,165442,129789.0,24396458.0
2019-07-30,5240,5480,5240,5350,59106,130521.0,24396458.0
2019-07-31,5310,5520,5250,5460,46017,133205.0,24396458.0
2019-08-01,5350,5560,5350,5420,52672,132229.0,24396458.0
2019-08-02,5360,5440,5280,5400,40408,131741.0,24396458.0
2019-08-05,5320,5420,4910,4920,159188,120031.0,24396458.0
2019-08-06,4700,5050,4580,4705,152594,114785.0,24396458.0
2019-08-07,4630,4950,4630,4900,97504,119543.0,24396458.0
2019-08-08,4900,5100,4900,5100,54852,124422.0,24396458.0
2019-08-09,5220,5220,5090,5200,43488,126862.0,24396458.0
2019-08-12,5130,5220,5090,5140,31716,125398.0,24396458.0
2019-08-13,5140,5340,5100,5300,47855,129301.0,24396458.0
2019-08-14,5500,5600,5370,5370,99094,131009.0,24396458.0
2019-08-16,5360,5420,5220,5420,29685,132229.0,24396458.0
2019-08-19,5450,5450,5310,5400,33487,131741.0,24396458.0
2019-08-20,5370,5540,5350,5530,42313,134912.0,24396458.0
2019-08-21,5550,5660,5500,5540,54909,135156.0,24396458.0
2019-08-22,5570,5620,5420,5590,59086,136376.0,24396458.0
2019-08-23,5460,5580,5460,5540,40744,135156.0,24396458.0
2019-08-26,5240,5470,5240,5420,90652,132229.0,24396458.0
2019-08-27,5440,5560,5420,5450,37673,132961.0,24396458.0
2019-08-28,5480,5500,5400,5500,41904,134181.0,24396458.0
2019-08-29,5510,5800,5470,5550,130835,135400.0,24396458.0
2019-08-30,5560,5830,5560,5710,196644,139304.0,24396458.0
2019-09-02,5730,5830,5670,5770,65427,140768.0,24396458.0
2019-09-03,5770,5800,5730,5760,26377,140524.0,24396458.0
2019-09-04,5720,6000,5720,5800,150549,141499.0,24396458.0
2019-09-05,5840,5860,5720,5810,37424,141743.0,24396458.0
2019-09-06,5810,5840,5700,5790,31940,141255.0,24396458.0
2019-09-09,5740,5820,5700,5750,26937,140280.0,24396458.0
2019-09-10,5740,5780,5660,5730,31058,139792.0,24396458.0
2019-09-11,5760,5760,5650,5750,31047,140280.0,24396458.0
2019-09-16,5780,5820,5720,5770,26606,140768.0,24396458.0
2019-09-17,5720,5820,5690,5820,41065,141987.0,24396458.0
2019-09-18,5820,5820,5740,5790,30488,141255.0,24396458.0
2019-09-19,5790,5850,5720,5750,69886,140280.0,24396458.0
2019-09-20,5720,5800,5700,5770,30483,140768.0,24396458.0
2019-09-23,5770,5780,5660,5740,39858,140036.0,24396458.0
2019-09-24,5740,5850,5690,5810,39918,141743.0,24396458.0
2019-09-25,5820,5850,5720,5760,55762,140524.0,24396458.0
2019-09-26,5770,5820,5710,5760,56939,140524.0,24396458.0
2019-09-27,5700,5750,5620,5720,40157,139548.0,24396458.0
2019-09-30,5690,5760,5590,5700,37833,139060.0,24396458.0
2019-10-01,5630,5780,5630,5780,34672,141012.0,24396458.0
2019-10-02,5720,5920,5720,5880,92884,143451.0,24396458.0
2019-10-04,5800,5920,5800,5860,40458,142963.0,24396458.0
2019-10-07,5810,5890,5740,5800,47497,141499.0,24396458.0
