파워로직스(047310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-04-11,13900,13900,13650,13650,148521,177599.0,13010926.0
2005-04-12,13550,13700,13400,13450,196121,174997.0,13010926.0
2005-04-13,13400,13550,13050,13050,269495,169793.0,13010926.0
2005-04-14,12900,13200,12900,13100,156640,170443.0,13010926.0
2005-04-15,12700,13000,12600,12900,222360,167841.0,13010926.0
2005-04-18,12450,12600,11550,11650,423024,151577.0,13010926.0
2005-04-19,11750,12250,11550,12150,675819,158083.0,13010926.0
2005-04-20,12400,12450,11850,11850,570881,154179.0,13010926.0
2005-04-21,11500,11850,11300,11600,330008,150927.0,13010926.0
2005-04-22,12000,12150,11850,12050,511568,156782.0,13010926.0
2005-04-25,11800,12100,11800,11900,216367,154830.0,13010926.0
2005-04-26,11950,12050,11550,11550,313814,150276.0,13010926.0
2005-04-27,11350,11500,11100,11300,332359,147023.0,13010926.0
2005-04-28,11350,11550,11300,11400,294519,148325.0,13010926.0
2005-04-29,11200,11550,11150,11400,246725,148325.0,13010926.0
2005-05-02,11550,11950,11500,11850,305280,154179.0,13010926.0
2005-05-03,12000,12100,11900,11950,353705,155481.0,13010926.0
2005-05-04,11900,12200,11850,11950,173143,155481.0,13010926.0
2005-05-06,12050,12300,11900,12000,225574,156131.0,13010926.0
2005-05-09,11950,12050,11500,11650,189128,151577.0,13010926.0
2005-05-10,11650,11800,11550,11600,135039,150927.0,13010926.0
2005-05-11,11400,11550,11200,11200,274915,145722.0,13010926.0
2005-05-12,11400,11550,11250,11350,276122,147674.0,13010926.0
2005-05-13,11350,11550,11250,11450,210330,148975.0,13010926.0
2005-05-16,11450,11950,11450,11700,292367,152228.0,13010926.0
2005-05-17,11950,12000,11800,11900,201478,154830.0,13010926.0
2005-05-18,11950,12000,11600,11750,195800,152878.0,13010926.0
2005-05-19,11900,12150,11900,11900,230776,154830.0,13010926.0
2005-05-20,12050,12100,11750,11750,116448,152878.0,13010926.0
2005-05-23,11700,12350,11700,12100,333947,157432.0,13010926.0
2005-05-24,12150,12200,11950,12050,150609,156782.0,13010926.0
2005-05-25,12050,12400,11950,11950,346109,155481.0,13010926.0
2005-05-26,11950,11950,11650,11800,272943,153529.0,13010926.0
2005-05-27,12000,12250,11800,12250,536447,159384.0,13010926.0
2005-05-30,12200,12550,12100,12500,335705,162637.0,13010926.0
2005-05-31,12550,13300,12300,13150,680256,171094.0,13010926.0
2005-06-01,12950,13350,12900,13250,261077,172395.0,13010926.0
2005-06-02,13500,14100,13450,14050,788397,182804.0,13010926.0
2005-06-03,13950,14250,13750,14100,328122,183454.0,13010926.0
2005-06-07,13950,14200,13700,14200,286175,184755.0,13010926.0
2005-06-08,14200,14300,13950,14300,238245,186056.0,13010926.0
2005-06-09,14100,14400,13850,14400,200668,187357.0,13010926.0
2005-06-10,14400,14500,14050,14200,249187,184755.0,13010926.0
2005-06-13,14100,14250,13700,14000,234610,182153.0,13010926.0
2005-06-14,13800,14000,13000,13000,288232,169142.0,13010926.0
2005-06-15,13000,13600,12700,13600,443766,176949.0,13010926.0
2005-06-16,13350,14150,13350,14100,374509,183454.0,13010926.0
2005-06-17,14100,14750,14100,14600,1095813,189960.0,13010926.0
2005-06-20,14800,14850,14350,14600,162937,189960.0,13010926.0
2005-06-21,14600,14600,14250,14500,166348,188658.0,13010926.0
2005-06-22,14450,15150,14350,14950,424089,194513.0,13010926.0
2005-06-23,14800,15050,14300,15050,346624,195814.0,13010926.0
2005-06-24,14700,15000,14550,15000,186743,195164.0,13010926.0
2005-06-27,14700,15200,14700,15200,222354,197766.0,13010926.0
2005-06-28,15200,15250,15000,15150,204818,197116.0,13010926.0
2005-06-29,15150,15450,14800,14900,258864,193863.0,13010926.0
2005-06-30,15050,15700,14950,15700,423664,204272.0,13010926.0
2005-07-01,15600,15600,15200,15200,117389,197766.0,13010926.0
2005-07-04,14800,15300,14800,14900,185082,193863.0,13010926.0
2005-07-05,15050,15050,14500,14500,246925,188658.0,13010926.0
2005-07-06,14600,14700,14250,14650,250583,190610.0,13010926.0
2005-07-07,14500,14900,14500,14900,459599,193863.0,13010926.0
2005-07-08,14500,14900,14150,14150,187817,184105.0,13010926.0
2005-07-11,14400,14550,14250,14250,207665,185406.0,13010926.0
2005-07-12,14500,14500,13750,14100,413536,183454.0,13010926.0
2005-07-13,13850,14050,13400,13500,426812,175648.0,13010926.0
2005-07-14,13600,13800,13400,13500,376430,175648.0,13010926.0
2005-07-15,13500,13650,13200,13450,393567,174997.0,13010926.0
2005-07-18,13350,13950,13350,13500,373890,175648.0,13010926.0
2005-07-19,13600,13800,13450,13600,367444,178152.0,13099426.0
2005-07-20,13900,13950,13200,13350,382932,174877.0,13099426.0
2005-07-21,13450,13600,13050,13400,322559,175532.0,13099426.0
2005-07-22,13100,13400,12900,13350,295337,174877.0,13099426.0
2005-07-25,13300,13350,13100,13350,257361,174877.0,13099426.0
2005-07-26,13150,13550,13100,13450,164751,176187.0,13099426.0
2005-07-27,13500,13800,13400,13800,434340,180772.0,13099426.0
2005-07-28,13950,14000,13400,13700,343996,179462.0,13099426.0
2005-07-29,13550,13950,13250,13300,842622,174222.0,13099426.0
2005-08-01,13400,13400,12350,12500,838364,163743.0,13099426.0
2005-08-02,12600,12650,12300,12300,471239,161123.0,13099426.0
2005-08-03,12200,12450,11650,11650,631345,152608.0,13099426.0
2005-08-04,11600,11900,11350,11550,489634,151298.0,13099426.0
2005-08-05,11400,11550,11100,11250,480681,147369.0,13099426.0
2005-08-08,11350,11700,11250,11600,607687,151953.0,13099426.0
2005-08-09,11600,12000,11450,11950,403390,156538.0,13099426.0
2005-08-10,11900,12100,11800,11800,396489,154573.0,13099426.0
2005-08-11,11850,12000,11800,12000,215537,157193.0,13099426.0
2005-08-12,12050,12200,11750,11750,310597,153918.0,13099426.0
2005-08-16,11850,11900,11300,11300,364233,148024.0,13099426.0
2005-08-17,11150,11450,11100,11350,346057,148678.0,13099426.0
2005-08-18,11350,11500,11050,11050,361213,144749.0,13099426.0
2005-08-19,10900,11050,10700,11000,559990,144094.0,13099426.0
2005-08-22,11050,11500,11050,11500,371768,150643.0,13099426.0
2005-08-23,11350,11650,11350,11400,225756,149333.0,13099426.0
2005-08-24,11350,11400,11000,11200,258774,146714.0,13099426.0
2005-08-25,11450,12450,11350,12300,865100,161123.0,13099426.0
2005-08-26,12250,12500,12000,12150,396499,159158.0,13099426.0
2005-08-29,12150,12150,11500,11500,345094,150643.0,13099426.0
2005-08-30,11800,11950,11400,11800,298344,154573.0,13099426.0
2005-08-31,11500,11950,11500,11750,252285,153918.0,13099426.0
2005-09-01,12000,12600,12000,12550,645284,164398.0,13099426.0
2005-09-02,12900,12900,12250,12350,272570,161778.0,13099426.0
2005-09-05,12400,12900,12400,12800,385700,167673.0,13099426.0
2005-09-06,12850,12900,12500,12500,300013,163743.0,13099426.0
2005-09-07,12700,12700,12450,12500,226059,163743.0,13099426.0
2005-09-08,12600,12700,12200,12250,234161,160468.0,13099426.0
2005-09-09,12100,12450,12100,12250,207839,160468.0,13099426.0
2005-09-12,12750,12750,12250,12550,267148,164398.0,13099426.0
2005-09-13,12600,13300,12600,13100,739171,171602.0,13099426.0
2005-09-14,13400,13850,13000,13000,566976,170293.0,13099426.0
2005-09-15,12950,13350,12550,12650,381530,165708.0,13099426.0
2005-09-16,12750,13350,12750,13250,279251,173567.0,13099426.0
2005-09-20,13550,13600,12950,13000,438365,170293.0,13099426.0
2005-09-21,12900,13150,12750,12900,286273,168983.0,13099426.0
2005-09-22,12900,13000,12550,12850,324342,169561.0,13195426.0
2005-09-23,12900,13200,12550,12650,359394,166922.0,13195426.0
2005-09-26,12650,12850,12300,12850,466097,169561.0,13195426.0
2005-09-27,12850,12850,12500,12800,244084,168901.0,13195426.0
2005-09-28,12800,13300,12800,13150,414700,173520.0,13195426.0
2005-09-29,13150,13450,12950,13000,606998,171541.0,13195426.0
2005-09-30,13250,13350,12950,13000,336699,171541.0,13195426.0
2005-10-04,13300,14100,13300,13950,950867,184076.0,13195426.0
2005-10-05,14100,14350,13900,14100,692982,186056.0,13195426.0
2005-10-06,14000,14000,13600,13900,333071,183416.0,13195426.0
2005-10-07,13900,14100,13650,13750,321919,181437.0,13195426.0
2005-10-10,14100,14900,14100,14400,1946375,190014.0,13195426.0
2005-10-11,14550,14650,14200,14450,431697,190674.0,13195426.0
2005-10-12,14400,14750,13950,13950,702207,184076.0,13195426.0
2005-10-13,13700,14050,13400,13600,419543,179458.0,13195426.0
2005-10-14,13700,13800,13300,13550,539058,175534.0,12954550.0
2005-10-17,13600,13800,13400,13400,314235,173591.0,12954550.0
2005-10-18,13500,13600,13150,13350,431292,172943.0,12954550.0
2005-10-19,13250,13250,12600,12950,487220,167761.0,12954550.0
2005-10-20,13000,13150,12500,12800,532201,165818.0,12954550.0
2005-10-21,12800,13300,12800,13300,401235,172296.0,12954550.0
2005-10-24,13200,13400,13100,13400,352845,173591.0,12954550.0
2005-10-25,13650,13650,13050,13050,235258,169057.0,12954550.0
2005-10-26,13150,13550,13050,13200,563132,171000.0,12954550.0
2005-10-27,13200,13550,13050,13400,343456,173591.0,12954550.0
2005-10-28,13150,13450,12850,13450,267509,174239.0,12954550.0
2005-10-31,13600,13750,13350,13750,289479,178125.0,12954550.0
2005-11-01,13900,14100,13750,13900,438678,180068.0,12954550.0
2005-11-02,14100,14150,13850,13900,319761,180068.0,12954550.0
2005-11-03,14150,14550,14100,14250,509843,184602.0,12954550.0
2005-11-04,14250,14450,14100,14400,384452,186546.0,12954550.0
2005-11-07,14600,14650,14400,14500,301287,187841.0,12954550.0
2005-11-08,14700,14700,14400,14400,334812,186546.0,12954550.0
2005-11-09,14300,14400,13850,14150,380028,183307.0,12954550.0
2005-11-10,14000,14250,13900,14150,239449,183307.0,12954550.0
2005-11-11,14300,14300,14000,14050,334967,182011.0,12954550.0
2005-11-14,14050,14450,13950,14400,347434,186546.0,12954550.0
2005-11-15,14250,14400,14000,14200,237620,183955.0,12954550.0
2005-11-16,14000,14350,14000,14200,261964,183955.0,12954550.0
2005-11-17,14200,15250,14200,15150,597758,196261.0,12954550.0
2005-11-18,15350,15600,15100,15300,450265,198205.0,12954550.0
2005-11-21,15600,15800,15400,15600,268001,202091.0,12954550.0
2005-11-22,15400,15750,15150,15450,444128,200148.0,12954550.0
2005-11-23,15400,15800,14950,15800,455070,204682.0,12954550.0
2005-11-24,16100,16600,15600,15600,521253,202091.0,12954550.0
2005-11-25,15600,15750,15100,15250,382842,197557.0,12954550.0
2005-11-28,15500,15500,15050,15050,226490,194966.0,12954550.0
2005-11-29,14900,15200,14800,14800,320988,191727.0,12954550.0
2005-11-30,14850,15700,14850,15300,407004,198205.0,12954550.0
2005-12-01,15300,16300,15300,16100,540634,208568.0,12954550.0
2005-12-02,16550,16600,16100,16300,385988,211159.0,12954550.0
2005-12-05,16300,16600,16100,16600,285397,215046.0,12954550.0
2005-12-06,16350,16750,15900,15900,292049,205977.0,12954550.0
2005-12-07,15700,16300,15550,15650,423501,202739.0,12954550.0
2005-12-08,15700,16100,15600,16000,232112,207273.0,12954550.0
2005-12-09,15700,16350,15700,15850,270368,205330.0,12954550.0
2005-12-12,15900,16200,15900,16000,110906,207273.0,12954550.0
2005-12-13,16000,16150,15800,16100,196472,208568.0,12954550.0
2005-12-14,16200,16200,15600,15700,430232,203386.0,12954550.0
2005-12-15,15700,15950,15250,15350,272740,198852.0,12954550.0
2005-12-16,15150,15150,14500,15000,280344,194318.0,12954550.0
2005-12-19,14850,15900,14800,15600,210727,202091.0,12954550.0
2005-12-20,15400,15700,15150,15150,119964,196261.0,12954550.0
2005-12-21,15100,15500,15050,15150,154847,196261.0,12954550.0
2005-12-22,15400,15500,14650,14700,159195,190432.0,12954550.0
2005-12-23,15300,15650,14850,15200,512015,196909.0,12954550.0
2005-12-26,15550,16100,15500,16000,501618,207273.0,12954550.0
2005-12-27,16000,16150,15700,15700,219657,203386.0,12954550.0
2005-12-28,15500,15900,15500,15600,129337,202091.0,12954550.0
2005-12-29,15600,15900,15400,15500,182593,200796.0,12954550.0
2006-01-02,15550,16250,15550,16200,226218,209864.0,12954550.0
2006-01-03,16200,17250,16100,16800,556917,217636.0,12954550.0
2006-01-04,17050,17400,16550,16650,292322,215693.0,12954550.0
2006-01-05,16900,16900,15600,15850,326981,205330.0,12954550.0
2006-01-06,15800,16050,15650,16050,210593,207921.0,12954550.0
2006-01-09,16100,16250,15500,15500,186978,200796.0,12954550.0
2006-01-10,15600,15800,14950,15050,274195,194966.0,12954550.0
2006-01-11,15600,15850,15200,15700,300436,203386.0,12954550.0
2006-01-12,15550,16000,15000,15100,387972,195614.0,12954550.0
2006-01-13,15000,15600,14900,15600,256433,202091.0,12954550.0
2006-01-16,15700,16200,15400,15900,373592,205977.0,12954550.0
2006-01-17,15900,16350,15000,15200,348352,196909.0,12954550.0
2006-01-18,15200,15700,14500,15000,550830,194318.0,12954550.0
2006-01-19,15200,15350,14750,15000,251141,194318.0,12954550.0
2006-01-20,15150,15150,13700,14000,325927,181364.0,12954550.0
2006-01-23,13700,13700,12550,12550,277529,162580.0,12954550.0
2006-01-24,12600,13450,12200,13350,255922,172943.0,12954550.0
2006-01-25,13350,14300,13350,14300,299478,185250.0,12954550.0
2006-01-26,14300,14350,13900,14150,78593,183307.0,12954550.0
2006-01-27,14450,14700,14200,14650,124046,189784.0,12954550.0
2006-01-31,14600,14900,14500,14650,76941,189784.0,12954550.0
2006-02-01,14350,14500,13650,13750,274659,178125.0,12954550.0
2006-02-02,14000,14150,13350,13750,156105,178125.0,12954550.0
2006-02-03,13500,14350,13300,13600,222100,176182.0,12954550.0
2006-02-06,13450,13750,13000,13550,139662,175534.0,12954550.0
2006-02-07,13400,13650,13300,13300,129843,172296.0,12954550.0
2006-02-08,13000,13500,12950,12950,135470,167761.0,12954550.0
2006-02-09,13300,13300,12600,12700,215765,164523.0,12954550.0
2006-02-10,12750,12950,12400,12700,442790,164523.0,12954550.0
2006-02-13,12950,13000,12550,12600,314947,163227.0,12954550.0
2006-02-14,12600,12950,12550,12900,170980,167114.0,12954550.0
2006-02-15,13250,13300,12800,12850,388702,166466.0,12954550.0
2006-02-16,12900,13250,12850,13150,235422,170352.0,12954550.0
2006-02-17,13300,13350,12850,13000,288239,168409.0,12954550.0
2006-02-20,12850,13050,12800,12950,265967,167761.0,12954550.0
2006-02-21,13050,13050,12850,12900,189568,167346.0,12972550.0
2006-02-22,12850,13200,12800,12950,305488,167995.0,12972550.0
2006-02-23,13050,13700,13050,13650,460384,177075.0,12972550.0
2006-02-24,13700,13900,13550,13700,211785,177724.0,12972550.0
2006-02-27,13800,13850,13500,13700,189708,177724.0,12972550.0
2006-02-28,13800,14100,13650,13750,197533,178373.0,12972550.0
2006-03-02,13800,13950,13350,13350,172491,173184.0,12972550.0
2006-03-03,13300,13450,12850,12900,275447,167346.0,12972550.0
2006-03-06,12850,13000,12650,12800,142257,166049.0,12972550.0
2006-03-07,12700,12750,12100,12100,389768,156968.0,12972550.0
2006-03-08,12250,12650,12200,12350,380681,160211.0,12972550.0
2006-03-09,12500,12600,12350,12600,247888,163454.0,12972550.0
2006-03-10,12400,12550,12200,12250,208701,158914.0,12972550.0
2006-03-13,12600,12650,12200,12200,219443,158265.0,12972550.0
2006-03-14,12250,12350,12000,12200,246767,158265.0,12972550.0
2006-03-15,12250,12300,12050,12050,176698,156319.0,12972550.0
2006-03-16,12050,12150,11250,11350,451816,147238.0,12972550.0
2006-03-17,11200,11600,11050,11500,281328,149184.0,12972550.0
2006-03-20,11500,11700,11400,11500,160737,149184.0,12972550.0
2006-03-21,11500,11750,11450,11550,180410,149833.0,12972550.0
2006-03-22,11550,11750,11050,11200,319078,145293.0,12972550.0
2006-03-23,11250,11300,10750,10800,343752,140104.0,12972550.0
2006-03-24,10700,10900,10500,10800,277315,140104.0,12972550.0
2006-03-27,10850,11100,10750,10750,227655,139455.0,12972550.0
2006-03-28,10650,10700,10250,10500,395006,136212.0,12972550.0
2006-03-29,10400,10550,10300,10350,253356,134266.0,12972550.0
2006-03-30,10500,10600,10350,10500,378138,136212.0,12972550.0
2006-03-31,10700,10900,10650,10800,385566,140104.0,12972550.0
2006-04-03,10800,11150,10750,11100,525527,143995.0,12972550.0
2006-04-04,11150,11300,10950,11300,359417,146590.0,12972550.0
2006-04-05,11300,11350,10800,10850,636075,140752.0,12972550.0
2006-04-06,10950,11000,10700,10700,343611,138806.0,12972550.0
2006-04-07,10700,11200,10650,10950,530511,142049.0,12972550.0
2006-04-10,10850,11300,10850,11100,465783,143995.0,12972550.0
2006-04-11,11100,11250,10800,10950,309140,142049.0,12972550.0
2006-04-12,10750,11050,10750,10900,298239,141401.0,12972550.0
2006-04-13,10950,11350,10950,11100,343548,143995.0,12972550.0
2006-04-14,11150,11600,11050,11400,468509,147887.0,12972550.0
2006-04-17,11800,11850,11550,11700,565207,151779.0,12972550.0
2006-04-18,11700,11900,11500,11650,335648,151130.0,12972550.0
2006-04-19,11850,11850,11250,11350,421221,147238.0,12972550.0
2006-04-20,11250,11350,11050,11100,303909,143995.0,12972550.0
2006-04-21,11150,11400,11150,11150,294615,144644.0,12972550.0
2006-04-24,11150,11200,10850,10850,237586,140752.0,12972550.0
2006-04-25,10850,11100,10800,10850,360277,140752.0,12972550.0
2006-04-26,10800,11000,10800,10900,290693,141401.0,12972550.0
2006-04-27,10900,11100,10900,10900,217932,141401.0,12972550.0
2006-04-28,10900,10950,10600,10700,253346,138806.0,12972550.0
2006-05-02,10650,10750,10500,10550,168157,136860.0,12972550.0
2006-05-03,10550,10650,9730,9730,642330,126223.0,12972550.0
2006-05-04,9730,9800,9370,9580,366834,124277.0,12972550.0
2006-05-08,9770,9780,9370,9370,337817,121553.0,12972550.0
2006-05-09,9300,9570,9280,9410,399448,122072.0,12972550.0
2006-05-10,9410,9640,9390,9610,201442,124666.0,12972550.0
2006-05-11,9650,9860,9570,9770,184689,126742.0,12972550.0
2006-05-12,9510,9720,9510,9550,186037,123888.0,12972550.0
2006-05-15,9510,9550,9380,9450,146729,122591.0,12972550.0
2006-05-16,9550,9930,9480,9690,293369,125704.0,12972550.0
2006-05-17,9710,10150,9520,9990,384752,129596.0,12972550.0
2006-05-18,9600,9710,9300,9420,285048,122201.0,12972550.0
2006-05-19,9350,9620,9350,9520,251488,123499.0,12972550.0
2006-05-22,9560,9630,9250,9300,186275,120645.0,12972550.0
2006-05-23,9300,9400,9200,9250,114521,119996.0,12972550.0
2006-05-24,9200,9310,8850,9050,214470,117402.0,12972550.0
2006-05-25,9120,9150,8640,8780,301659,113899.0,12972550.0
2006-05-26,8820,8890,8300,8430,603337,109359.0,12972550.0
2006-05-29,8500,8500,8320,8360,236149,108451.0,12972550.0
2006-05-30,8360,8380,7980,7980,441389,103521.0,12972550.0
2006-06-01,7870,8130,7550,7550,434176,97943.0,12972550.0
2006-06-02,7700,7760,7370,7650,259782,99240.0,12972550.0
2006-06-05,7710,7710,7470,7470,185640,96905.0,12972550.0
2006-06-07,7200,7710,7160,7590,408962,98462.0,12972550.0
2006-06-08,7500,8030,7500,7620,467556,98851.0,12972550.0
2006-06-09,7800,7930,7690,7890,238026,102353.0,12972550.0
2006-06-12,7930,7990,7830,7920,144929,102743.0,12972550.0
2006-06-13,7780,7830,7450,7470,149309,96905.0,12972550.0
2006-06-14,7360,7790,7360,7750,102672,100537.0,12972550.0
2006-06-15,8010,8150,7850,7900,161217,102483.0,12972550.0
2006-06-16,8150,8150,8000,8070,139743,104688.0,12972550.0
2006-06-19,8100,8100,7700,7890,58744,102353.0,12972550.0
2006-06-20,7800,7890,7480,7480,146738,97035.0,12972550.0
2006-06-21,7480,7570,7390,7510,103805,97424.0,12972550.0
2006-06-22,7650,7730,7550,7590,142295,98462.0,12972550.0
2006-06-23,7580,7580,7410,7450,46806,96645.0,12972550.0
2006-06-26,7410,7600,7410,7460,103125,96775.0,12972550.0
2006-06-27,7650,7820,7570,7670,180557,99499.0,12972550.0
2006-06-28,7580,7750,7510,7750,78101,100537.0,12972550.0
2006-06-29,7990,7990,7790,7850,98573,101835.0,12972550.0
2006-06-30,7990,8050,7880,7950,152929,103132.0,12972550.0
2006-07-03,8030,8320,7910,8100,219174,105078.0,12972550.0
2006-07-04,8200,8250,7970,8000,111818,103780.0,12972550.0
