한국정밀기계(101680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-11-21,3071,3093,3071,3093,6886,17648.0,8404000.0
2017-11-22,3115,3829,3115,3322,402548,18951.0,8404000.0
2017-11-23,3329,3535,3277,3336,47509,19035.0,8404000.0
2017-11-24,3292,3410,3233,3263,22530,18615.0,8404000.0
2017-11-27,3262,3262,3108,3174,33239,18111.0,8404000.0
2017-11-28,3306,3306,3115,3130,13945,17858.0,8404000.0
2017-11-29,3196,3270,3063,3226,13475,18405.0,8404000.0
2017-11-30,3314,3608,3225,3491,52058,19917.0,8404000.0
2017-12-01,3535,3542,3336,3447,29508,19665.0,8404000.0
2017-12-04,3446,3903,3432,3823,168443,21808.0,8404000.0
2017-12-05,3815,4419,3608,4124,247805,23531.0,8404000.0
2017-12-06,4139,4382,3903,3904,49734,22271.0,8404000.0
2017-12-07,3918,3918,3734,3830,8973,21850.0,8404000.0
2017-12-08,3829,3977,3380,3440,46304,19623.0,8404000.0
2017-12-11,3446,3623,3358,3594,19326,20506.0,8404000.0
2017-12-12,3594,3667,3255,3255,19154,18573.0,8404000.0
2017-12-13,3365,3527,3211,3314,13336,18909.0,8404000.0
2017-12-14,3314,3535,3255,3270,6307,18657.0,8404000.0
2017-12-15,3358,3527,3299,3359,12451,19161.0,8404000.0
2017-12-18,3387,3535,3314,3366,8700,19203.0,8404000.0
2017-12-19,3365,3491,3358,3366,8328,19203.0,8404000.0
2017-12-20,3365,3505,3299,3300,11475,18825.0,8404000.0
2017-12-21,3387,3505,3270,3270,14736,18657.0,8404000.0
2017-12-22,3292,3314,3233,3314,4221,18909.0,8404000.0
2017-12-26,3321,3329,3115,3314,16115,18909.0,8404000.0
2017-12-27,3314,3314,3167,3263,6257,18615.0,8404000.0
2017-12-28,3167,3380,3137,3381,9626,19287.0,8404000.0
2018-01-02,3380,3387,3225,3248,25850,18531.0,8404000.0
2018-01-03,3211,3248,3167,3196,12070,18237.0,8404000.0
2018-01-04,3137,3284,3137,3152,7856,17985.0,8404000.0
2018-01-05,3152,3292,3122,3226,21237,18405.0,8404000.0
2018-01-08,3122,3240,3004,3012,52797,17186.0,8404000.0
2018-01-09,3041,3071,2916,2998,30462,17102.0,8404000.0
2018-01-10,3012,3756,3004,3174,91115,18111.0,8404000.0
2018-01-11,3203,3218,3122,3152,11818,17985.0,8404000.0
2018-01-12,3329,3476,3174,3196,32484,18237.0,8404000.0
2018-01-15,3284,3461,3137,3314,24342,18909.0,8404000.0
2018-01-16,3248,3336,3211,3226,7298,18405.0,8404000.0
2018-01-17,3270,3314,3225,3307,8048,18867.0,8404000.0
2018-01-18,3343,3343,3233,3307,15515,18867.0,8404000.0
2018-01-19,3270,3410,3270,3344,5481,19077.0,8404000.0
2018-01-22,3432,3432,3314,3373,4589,19245.0,8404000.0
2018-01-23,3336,3505,3336,3417,13098,19497.0,8404000.0
2018-01-24,3424,3468,3240,3270,20166,18657.0,8404000.0
2018-01-25,3270,3380,3262,3351,8436,19119.0,8404000.0
2018-01-26,3351,3351,3189,3233,37026,18447.0,8404000.0
2018-01-29,3255,3329,3233,3307,28627,18867.0,8404000.0
2018-01-30,3306,3491,3277,3314,20125,18909.0,8404000.0
2018-01-31,3321,4050,3314,3646,224886,20800.0,8404000.0
2018-02-01,3645,3645,3432,3602,24917,20548.0,8404000.0
2018-02-02,3660,4478,3513,3823,594025,21808.0,8404000.0
2018-02-05,3653,3807,3631,3705,57634,21136.0,8404000.0
2018-02-06,3520,3638,3395,3550,37309,20254.0,8404000.0
2018-02-07,0,0,0,3550,0,20254.0,8404000.0
2018-02-08,0,0,0,3550,0,,
2018-02-09,0,0,0,3550,0,,
2018-02-12,0,0,0,3550,0,,
2018-02-13,0,0,0,3550,0,,
2018-02-14,0,0,0,3550,0,,
2018-02-19,0,0,0,3550,0,,
2018-02-20,0,0,0,3550,0,,
2018-02-21,0,0,0,3550,0,,
2018-02-22,0,0,0,3550,0,,
2018-02-23,0,0,0,3550,0,,
2018-02-26,0,0,0,3550,0,,
2018-02-27,0,0,0,3550,0,,
2018-02-28,0,0,0,3550,0,,
2018-03-02,0,0,0,3550,0,,
2018-03-05,0,0,0,3550,0,,
2018-03-06,0,0,0,3550,0,,
2018-03-07,0,0,0,3550,0,,
2018-03-08,0,0,0,3550,0,,
2018-03-09,0,0,0,3550,0,,
2018-03-12,0,0,0,3550,0,,
2018-03-13,0,0,0,3550,0,,
2018-03-14,0,0,0,3550,0,,
2018-03-15,0,0,0,3550,0,,
2018-03-16,0,0,0,3550,0,,
2018-03-19,0,0,0,3550,0,,
2018-03-20,0,0,0,3550,0,,
2018-03-21,0,0,0,3550,0,,
2018-03-22,0,0,0,3550,0,,
2018-03-23,0,0,0,3550,0,,
2018-03-26,0,0,0,3550,0,,
2018-03-27,0,0,0,3550,0,,
2018-03-28,0,0,0,3550,0,,
2018-03-29,0,0,0,3550,0,,
2018-03-30,0,0,0,3550,0,,
2018-04-02,0,0,0,3550,0,,
2018-04-03,0,0,0,3550,0,,
2018-04-04,0,0,0,3550,0,,
2018-04-05,0,0,0,3550,0,,
2018-04-06,0,0,0,3550,0,,
2018-04-09,0,0,0,3550,0,,
2018-04-10,0,0,0,3550,0,,
2018-04-11,0,0,0,3550,0,,
2018-04-12,0,0,0,3550,0,,
2018-04-13,0,0,0,3550,0,,
2018-04-16,0,0,0,3550,0,,
2018-04-17,0,0,0,3550,0,,
2018-04-18,0,0,0,3550,0,,
2018-04-19,0,0,0,3550,0,,
2018-04-20,0,0,0,3550,0,,
2018-04-23,0,0,0,3550,0,,
2018-04-24,0,0,0,3550,0,,
2018-04-25,0,0,0,3550,0,,
2018-04-26,0,0,0,3550,0,,
2018-04-27,0,0,0,3550,0,,
2018-04-30,0,0,0,3550,0,,
2018-05-02,0,0,0,3550,0,,
2018-05-03,0,0,0,3550,0,,
2018-05-04,0,0,0,3550,0,,
2018-05-08,0,0,0,3550,0,,
2018-05-09,0,0,0,3550,0,,
2018-05-10,0,0,0,3550,0,,
2018-05-11,0,0,0,3550,0,,
2018-05-14,0,0,0,3550,0,,
2018-05-15,0,0,0,3550,0,,
2018-05-16,0,0,0,3550,0,,
2018-05-17,0,0,0,3550,0,,
2018-05-18,0,0,0,3550,0,,
2018-05-21,0,0,0,3550,0,,
2018-05-23,0,0,0,3550,0,,
2018-05-24,0,0,0,3550,0,,
2018-05-25,0,0,0,3550,0,,
2018-05-28,0,0,0,3550,0,,
2018-05-29,0,0,0,3550,0,,
2018-05-30,0,0,0,3550,0,,
2018-05-31,0,0,0,3550,0,,
2018-06-01,0,0,0,3550,0,,
2018-06-04,0,0,0,3550,0,,
2018-06-05,0,0,0,3550,0,,
2018-06-07,0,0,0,3550,0,,
2018-06-08,0,0,0,3550,0,,
2018-06-11,0,0,0,3550,0,,
2018-06-12,0,0,0,3550,0,,
2018-06-14,0,0,0,3550,0,,
2018-06-15,0,0,0,3550,0,,
2018-06-18,0,0,0,3550,0,,
2018-06-19,0,0,0,3550,0,,
2018-06-20,0,0,0,3550,0,,
2018-06-21,0,0,0,3550,0,,
2018-06-22,0,0,0,3550,0,,
2018-06-25,0,0,0,3550,0,,
2018-06-26,0,0,0,3550,0,,
2018-06-27,0,0,0,3550,0,,
2018-06-28,0,0,0,3550,0,,
2018-06-29,0,0,0,3550,0,,
2018-07-02,0,0,0,3550,0,,
2018-07-03,0,0,0,3550,0,,
2018-07-04,0,0,0,3550,0,,
2018-07-05,0,0,0,3550,0,,
2018-07-06,0,0,0,3550,0,,
2018-07-09,0,0,0,3550,0,,
2018-07-10,0,0,0,3550,0,,
2018-07-11,0,0,0,3550,0,,
2018-07-12,0,0,0,3550,0,,
2018-07-13,0,0,0,3550,0,,
2018-07-16,0,0,0,3550,0,,
2018-07-17,0,0,0,3550,0,,
2018-07-18,0,0,0,3550,0,,
2018-07-19,0,0,0,3550,0,,
2018-07-20,0,0,0,3550,0,,
2018-07-23,0,0,0,3550,0,,
2018-07-24,0,0,0,3550,0,,
2018-07-25,0,0,0,3550,0,,
2018-07-26,0,0,0,3550,0,,
2018-07-27,0,0,0,3550,0,,
2018-07-30,0,0,0,3550,0,,
2018-07-31,0,0,0,3550,0,,
2018-08-01,0,0,0,3550,0,,
2018-08-02,0,0,0,3550,0,,
2018-08-03,0,0,0,3550,0,,
2018-08-06,0,0,0,3550,0,,
2018-08-07,0,0,0,3550,0,,
2018-08-08,0,0,0,3550,0,,
2018-08-09,0,0,0,3550,0,,
2018-08-10,0,0,0,3550,0,,
2018-08-13,0,0,0,3550,0,,
2018-08-14,0,0,0,3550,0,,
2018-08-16,0,0,0,3550,0,,
2018-08-17,0,0,0,3550,0,,
2018-08-20,0,0,0,3550,0,,
2018-08-21,0,0,0,3550,0,,
2018-08-22,0,0,0,3550,0,,
2018-08-23,0,0,0,3550,0,,
2018-08-24,0,0,0,3550,0,,
2018-08-27,0,0,0,3550,0,,
2018-08-28,0,0,0,3550,0,,
2018-08-29,0,0,0,3550,0,,
2018-08-30,0,0,0,3550,0,,
2018-08-31,0,0,0,3550,0,,
2018-09-03,0,0,0,3550,0,,
2018-09-04,0,0,0,3550,0,,
2018-09-05,0,0,0,3550,0,,
2018-09-06,0,0,0,3550,0,,
2018-09-07,0,0,0,3550,0,,
2018-09-10,0,0,0,3550,0,,
2018-09-11,0,0,0,3550,0,,
2018-09-12,0,0,0,3550,0,,
2018-09-13,0,0,0,3550,0,,
2018-09-14,0,0,0,3550,0,,
2018-09-17,0,0,0,3550,0,,
2018-09-18,0,0,0,3550,0,,
2018-09-19,0,0,0,3550,0,,
2018-09-20,0,0,0,3550,0,,
2018-09-21,0,0,0,3550,0,,
2018-09-27,0,0,0,3550,0,,
2018-09-28,0,0,0,3550,0,,
2018-10-01,0,0,0,3550,0,,
2018-10-02,0,0,0,3550,0,,
2018-10-04,0,0,0,3550,0,,
2018-10-05,0,0,0,3550,0,,
2018-10-08,0,0,0,3550,0,,
2018-10-10,0,0,0,3550,0,,
2018-10-11,0,0,0,3550,0,,
2018-10-12,0,0,0,3550,0,,
2018-10-15,0,0,0,3550,0,,
2018-10-16,0,0,0,3550,0,,
2018-10-17,0,0,0,3550,0,,
2018-10-18,0,0,0,3550,0,,
2018-10-19,0,0,0,3550,0,,
2018-10-22,0,0,0,3550,0,,
2018-10-23,0,0,0,3550,0,,
2018-10-24,0,0,0,3550,0,,
2018-10-25,0,0,0,3550,0,,
2018-10-26,0,0,0,3550,0,,
2018-10-29,0,0,0,3550,0,,
2018-10-30,0,0,0,3550,0,,
2018-10-31,0,0,0,3550,0,,
2018-11-01,0,0,0,3550,0,,
2018-11-02,0,0,0,3550,0,,
2018-11-05,0,0,0,3550,0,,
2018-11-06,0,0,0,3550,0,,
2018-11-07,0,0,0,3550,0,,
2018-11-08,0,0,0,3550,0,,
2018-11-09,0,0,0,3550,0,,
2018-11-12,0,0,0,3550,0,,
2018-11-13,0,0,0,3550,0,,
2018-11-14,0,0,0,3550,0,,
2018-11-15,0,0,0,3550,0,,
2018-11-16,0,0,0,3550,0,,
2018-11-19,0,0,0,3550,0,,
2018-11-20,0,0,0,3550,0,,
2018-11-21,0,0,0,3550,0,,
2018-11-22,0,0,0,3550,0,,
2018-11-23,0,0,0,3550,0,,
2018-11-26,0,0,0,3550,0,,
2018-11-27,0,0,0,3550,0,,
2018-11-28,0,0,0,3550,0,,
2018-11-29,0,0,0,3550,0,,
2018-11-30,0,0,0,3550,0,,
2018-12-03,0,0,0,3550,0,,
2018-12-04,0,0,0,3550,0,,
2018-12-05,0,0,0,3550,0,,
2018-12-06,0,0,0,3550,0,,
2018-12-07,0,0,0,3550,0,,
2018-12-10,0,0,0,3550,0,,
2018-12-11,0,0,0,3550,0,,
2018-12-12,0,0,0,3550,0,,
2018-12-13,0,0,0,3550,0,,
2018-12-14,0,0,0,3550,0,,
2018-12-17,0,0,0,3550,0,,
2018-12-18,0,0,0,3550,0,,
2018-12-19,0,0,0,3550,0,,
2018-12-20,0,0,0,3550,0,,
2018-12-21,0,0,0,3550,0,,
2018-12-24,0,0,0,3550,0,,
2018-12-26,0,0,0,3550,0,,
2018-12-27,0,0,0,3550,0,,
2018-12-28,0,0,0,3550,0,,
2019-01-02,0,0,0,3550,0,,
2019-01-03,0,0,0,3550,0,,
2019-01-04,0,0,0,3550,0,,
2019-01-07,0,0,0,3550,0,,
2019-01-08,0,0,0,3550,0,,
2019-01-09,0,0,0,3550,0,,
2019-01-10,0,0,0,3550,0,,
2019-01-11,0,0,0,3550,0,,
2019-01-14,0,0,0,3550,0,,
2019-01-15,0,0,0,3550,0,,
2019-01-16,0,0,0,3550,0,,
2019-01-17,0,0,0,3550,0,,
2019-01-18,0,0,0,3550,0,,
2019-01-21,0,0,0,3550,0,,
2019-01-22,0,0,0,3550,0,,
2019-01-23,0,0,0,3550,0,,
2019-01-24,0,0,0,3550,0,,
2019-01-25,0,0,0,3550,0,,
2019-01-28,0,0,0,3550,0,,
2019-01-29,0,0,0,3550,0,,
2019-01-30,0,0,0,3550,0,,
2019-01-31,0,0,0,3550,0,,
2019-02-01,0,0,0,3550,0,,
2019-02-07,0,0,0,3550,0,,
2019-02-08,0,0,0,3550,0,,
2019-02-11,0,0,0,3550,0,,
2019-02-12,0,0,0,3550,0,,
2019-02-13,0,0,0,3550,0,,
2019-02-14,0,0,0,3550,0,,
2019-02-15,0,0,0,3550,0,,
2019-02-18,0,0,0,3550,0,,
2019-02-19,0,0,0,3550,0,,
2019-02-20,0,0,0,3550,0,,
2019-02-21,0,0,0,3550,0,,
2019-02-22,0,0,0,3550,0,,
2019-02-25,0,0,0,3550,0,,
2019-02-26,0,0,0,3550,0,,
2019-02-27,0,0,0,3550,0,,
2019-02-28,0,0,0,3550,0,,
2019-03-04,0,0,0,3550,0,,
2019-03-05,0,0,0,3550,0,,
2019-03-06,0,0,0,3550,0,,
2019-03-07,0,0,0,3550,0,,
2019-03-08,0,0,0,3550,0,,
2019-03-11,0,0,0,3550,0,,
2019-03-12,0,0,0,3550,0,,
2019-03-13,0,0,0,3550,0,,
2019-03-14,0,0,0,3550,0,,
2019-03-15,0,0,0,3550,0,,
2019-03-18,0,0,0,3550,0,,
2019-03-19,0,0,0,3550,0,,
2019-03-20,0,0,0,3550,0,,
2019-03-21,0,0,0,3550,0,,
2019-03-22,0,0,0,3550,0,,
2019-03-25,0,0,0,3550,0,,
2019-03-26,0,0,0,3550,0,,
2019-03-27,0,0,0,3550,0,,
2019-03-28,0,0,0,3550,0,,
2019-03-29,0,0,0,3550,0,,
2019-04-01,0,0,0,3550,0,,
2019-04-02,0,0,0,3550,0,,
2019-04-03,0,0,0,3550,0,,
2019-04-04,0,0,0,3550,0,,
2019-04-05,0,0,0,3550,0,,
2019-04-08,0,0,0,3550,0,,
2019-04-09,0,0,0,3550,0,,
2019-04-10,0,0,0,3550,0,,
2019-04-11,0,0,0,3550,0,,
2019-04-12,0,0,0,3550,0,,
2019-04-15,0,0,0,3550,0,,
2019-04-16,0,0,0,3550,0,,
2019-04-17,0,0,0,3550,0,,
2019-04-18,0,0,0,3550,0,,
2019-04-19,0,0,0,3550,0,,
2019-04-22,0,0,0,3550,0,,
2019-04-23,0,0,0,3550,0,,
2019-04-24,0,0,0,3550,0,,
2019-04-25,0,0,0,3550,0,,
2019-04-26,0,0,0,3550,0,,
2019-04-29,0,0,0,3550,0,,
2019-04-30,0,0,0,3550,0,,
2019-05-02,0,0,0,3550,0,,
2019-05-03,0,0,0,3550,0,,
2019-05-07,0,0,0,3550,0,,
2019-05-08,0,0,0,3550,0,,
2019-05-09,0,0,0,3550,0,,
2019-05-10,0,0,0,3550,0,,
2019-05-13,0,0,0,3550,0,,
2019-05-14,0,0,0,3550,0,,
2019-05-15,0,0,0,3550,0,,
2019-05-16,0,0,0,3550,0,,
2019-05-17,0,0,0,3550,0,,
2019-05-20,0,0,0,3550,0,,
2019-05-21,0,0,0,3550,0,,
2019-05-22,0,0,0,3550,0,,
2019-05-23,0,0,0,3550,0,,
2019-05-24,0,0,0,3550,0,,
2019-05-27,0,0,0,3550,0,,
2019-05-28,0,0,0,3550,0,,
2019-05-29,0,0,0,3550,0,,
2019-05-30,0,0,0,3550,0,,
2019-05-31,0,0,0,3550,0,,
2019-06-03,0,0,0,3550,0,,
2019-06-04,0,0,0,3550,0,,
2019-06-05,0,0,0,3550,0,,
2019-06-07,0,0,0,3550,0,,
2019-06-10,0,0,0,3550,0,,
2019-06-11,0,0,0,3550,0,,
2019-06-12,0,0,0,3550,0,,
2019-06-13,0,0,0,3550,0,,
2019-06-14,0,0,0,3550,0,,
2019-06-17,0,0,0,3550,0,,
2019-06-18,0,0,0,3550,0,,
2019-06-19,0,0,0,3550,0,,
2019-06-20,0,0,0,3550,0,,
2019-06-21,0,0,0,3550,0,,
2019-06-24,0,0,0,3550,0,,
2019-06-25,0,0,0,3550,0,,
2019-06-26,0,0,0,3550,0,,
2019-06-27,0,0,0,3550,0,,
2019-06-28,0,0,0,3550,0,,
2019-07-01,0,0,0,3550,0,,
2019-07-02,0,0,0,3550,0,,
2019-07-03,0,0,0,3550,0,,
2019-07-04,0,0,0,3550,0,,
2019-07-05,0,0,0,3550,0,,
2019-07-08,0,0,0,3550,0,,
2019-07-09,0,0,0,3550,0,,
2019-07-10,0,0,0,3550,0,,
2019-07-11,0,0,0,3550,0,,
2019-07-12,0,0,0,3550,0,,
2019-07-15,0,0,0,3550,0,,
2019-07-16,0,0,0,3550,0,,
2019-07-17,0,0,0,3550,0,,
2019-07-18,0,0,0,3550,0,,
2019-07-19,0,0,0,3550,0,,
2019-07-22,0,0,0,3550,0,,
2019-07-23,0,0,0,3550,0,,
2019-07-24,0,0,0,3550,0,,
2019-07-25,0,0,0,3550,0,,
2019-07-26,0,0,0,3550,0,,
2019-07-29,0,0,0,3550,0,,
2019-07-30,0,0,0,3550,0,,
2019-07-31,0,0,0,3550,0,,
2019-08-01,0,0,0,3550,0,,
2019-08-02,0,0,0,3550,0,,
2019-08-05,0,0,0,3550,0,,
2019-08-06,0,0,0,3550,0,,
2019-08-07,0,0,0,3550,0,,
2019-08-08,0,0,0,3550,0,,
2019-08-09,0,0,0,3550,0,,
2019-08-12,0,0,0,3550,0,,
2019-08-13,0,0,0,3550,0,,
2019-08-14,0,0,0,3550,0,,
2019-08-16,0,0,0,3550,0,,
2019-08-19,0,0,0,3550,0,,
2019-08-20,0,0,0,3550,0,,
2019-08-21,0,0,0,3550,0,,
2019-08-22,0,0,0,3550,0,,
2019-08-23,0,0,0,3550,0,,
2019-08-26,0,0,0,3550,0,,
2019-08-27,0,0,0,3550,0,,
2019-08-28,0,0,0,3550,0,,
2019-08-29,0,0,0,3550,0,,
2019-08-30,3550,3870,2900,2960,1636120,24876.0,8404000.0
2019-09-02,3060,3130,2935,2935,367129,24666.0,8404000.0
2019-09-03,2935,3070,2910,3000,199132,25212.0,8404000.0
2019-09-04,2965,3040,2965,2985,105839,25086.0,8404000.0
2019-09-05,3005,3015,2945,2945,73369,24750.0,8404000.0
2019-09-06,2960,2995,2895,2905,90011,24414.0,8404000.0
2019-09-09,2955,2955,2880,2895,62689,24330.0,8404000.0
2019-09-10,2850,2940,2830,2890,55822,24288.0,8404000.0
2019-09-11,2930,2940,2825,2935,55242,24666.0,8404000.0
2019-09-16,2935,2940,2900,2905,42685,24414.0,8404000.0
2019-09-17,2920,2965,2900,2935,32858,24666.0,8404000.0
2019-09-18,2920,2970,2885,2915,40163,24498.0,8404000.0
2019-09-19,3000,3000,2915,2970,41697,24960.0,8404000.0
2019-09-20,2930,3005,2915,2990,56744,25128.0,8404000.0
2019-09-23,2930,2995,2895,2920,42454,24540.0,8404000.0
2019-09-24,2945,2950,2900,2940,24166,24708.0,8404000.0
2019-09-25,2930,2940,2850,2900,27097,24372.0,8404000.0
2019-09-26,2915,2920,2870,2885,18995,24246.0,8404000.0
2019-09-27,2875,2905,2850,2875,16017,24162.0,8404000.0
2019-09-30,2875,2880,2730,2760,56795,23195.0,8404000.0
2019-10-01,2800,2800,2645,2660,72730,22355.0,8404000.0
2019-10-02,2650,2700,2600,2635,26981,22145.0,8404000.0
2019-10-04,2640,2690,2555,2615,40065,21976.0,8404000.0
2019-10-07,2665,2670,2595,2640,23231,22187.0,8404000.0
