동국제약(086450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-01-23,10794,10794,10139,10719,3749,95076.0,6840000.0
2009-01-28,10948,10948,10486,10873,2570,96444.0,6840000.0
2009-01-29,11141,11141,10640,10796,298,95760.0,6840000.0
2009-01-30,10563,10987,10486,10526,1989,93366.0,6840000.0
2009-02-02,10410,10564,10294,10294,1580,91314.0,6840000.0
2009-02-03,10410,10564,10101,10487,3937,93024.0,6840000.0
2009-02-04,10564,10795,10564,10757,812,95418.0,6840000.0
2009-02-05,10794,10794,10409,10680,3162,94734.0,6840000.0
2009-02-06,10794,10794,10486,10603,5031,94050.0,6840000.0
2009-02-09,10563,10717,10254,10449,5463,92682.0,6840000.0
2009-02-10,10447,10486,10254,10449,2593,92682.0,6840000.0
2009-02-11,10487,11990,10332,10911,20243,96786.0,6840000.0
2009-02-12,11026,11065,10602,10911,7131,96786.0,6840000.0
2009-02-13,11026,11373,10795,11258,5069,99864.0,6840000.0
2009-02-16,11258,11566,11065,11181,4131,99180.0,6840000.0
2009-02-17,11450,11450,10524,10873,8246,96444.0,6840000.0
2009-02-18,10987,10987,10524,10603,4612,94050.0,6840000.0
2009-02-19,10602,10949,10564,10564,5966,93708.0,6840000.0
2009-02-20,10410,10564,9870,10487,4333,93024.0,6840000.0
2009-02-23,10177,10794,10177,10449,2807,92682.0,6840000.0
2009-02-24,10448,10757,10255,10294,1849,91314.0,6840000.0
2009-02-25,10525,10525,10140,10140,2516,89946.0,6840000.0
2009-02-26,10718,10718,10140,10294,278,91314.0,6840000.0
2009-02-27,10641,10641,10140,10217,5705,90630.0,6840000.0
2009-03-02,10332,10332,9561,10217,4514,90630.0,6840000.0
2009-03-03,10293,10293,9869,10179,3220,90288.0,6840000.0
2009-03-04,10524,10524,9946,10179,2062,90288.0,6840000.0
2009-03-05,10409,10409,10139,10179,603,90288.0,6840000.0
2009-03-06,10254,10640,10177,10256,5313,90972.0,6840000.0
2009-03-09,10254,10486,10100,10179,4764,90288.0,6840000.0
2009-03-10,10177,10254,10062,10179,4203,90288.0,6840000.0
2009-03-11,10370,10370,10139,10179,9313,90288.0,6840000.0
2009-03-12,10177,10409,10177,10372,5957,91998.0,6840000.0
2009-03-13,10679,10718,10332,10641,1546,94392.0,6840000.0
2009-03-16,11026,11026,10641,10757,3873,95418.0,6840000.0
2009-03-17,10794,10948,10601,10719,5345,95076.0,6840000.0
2009-03-18,10948,11064,10756,11027,3881,97812.0,6840000.0
2009-03-19,10833,11103,10678,10680,3628,94734.0,6840000.0
2009-03-20,10640,11025,10640,10950,2875,97128.0,6840000.0
2009-03-23,10756,11064,10640,10680,10085,94734.0,6840000.0
2009-03-24,10756,10871,10563,10873,3388,96444.0,6840000.0
2009-03-25,10949,11643,10949,11258,4931,99864.0,6840000.0
2009-03-26,11758,12105,11372,11567,9125,102600.0,6840000.0
2009-03-27,11989,11989,11334,11374,4233,100890.0,6840000.0
2009-03-30,11565,11565,10910,11027,4708,97812.0,6840000.0
2009-03-31,10756,11797,10756,11220,2718,99522.0,6840000.0
2009-04-01,11180,11527,11103,11490,1428,101916.0,6840000.0
2009-04-02,11719,11719,11295,11374,8437,100890.0,6840000.0
2009-04-03,11797,11797,11257,11374,3288,100890.0,6840000.0
2009-04-06,11758,11797,11411,11413,7367,101232.0,6840000.0
2009-04-07,11719,11719,11334,11490,5053,101916.0,6840000.0
2009-04-08,11719,12645,11719,12068,40306,107046.0,6840000.0
2009-04-09,12066,12375,11797,12068,30854,107046.0,6840000.0
2009-04-10,11912,13647,11719,12184,133408,108072.0,6840000.0
2009-04-13,12260,12607,11952,12492,23603,110808.0,6840000.0
2009-04-14,12838,13107,12375,13032,33529,115596.0,6840000.0
2009-04-15,13030,13146,12529,13109,15853,116280.0,6840000.0
2009-04-16,13185,13686,12915,13109,15870,116280.0,6840000.0
2009-04-17,13454,13454,12452,13109,16889,116280.0,6840000.0
2009-04-20,13263,13417,12839,13263,3359,117648.0,6840000.0
2009-04-21,13263,13340,12684,13263,5149,117648.0,6840000.0
2009-04-22,13107,13300,12876,13225,5069,117306.0,6840000.0
2009-04-23,13030,13223,12876,12878,6552,114228.0,6840000.0
2009-04-24,12954,13108,12646,13070,7278,115938.0,6840000.0
2009-04-27,13069,13454,12606,12955,5775,114912.0,6840000.0
2009-04-28,13454,13493,12529,12531,2910,111150.0,6840000.0
2009-04-29,12569,12800,12222,12723,5615,112860.0,6840000.0
2009-04-30,12877,12916,12530,12916,3740,114570.0,6840000.0
2009-05-04,13532,13532,12683,12801,4637,113544.0,6840000.0
2009-05-06,13185,13185,12529,12955,14504,114912.0,6840000.0
2009-05-07,13108,13108,12646,12646,5601,112176.0,6840000.0
2009-05-08,12877,12954,12569,12646,5330,112176.0,6840000.0
2009-05-11,12877,12877,12569,12646,2059,112176.0,6840000.0
2009-05-12,12877,12877,12376,12569,3654,111492.0,6840000.0
2009-05-13,12491,12799,12028,12685,12798,112518.0,6840000.0
2009-05-14,12683,12799,12413,12685,5451,112518.0,6840000.0
2009-05-15,12530,12877,12492,12646,1833,112176.0,6840000.0
2009-05-18,12453,12877,12145,12492,3695,110808.0,6840000.0
2009-05-19,12337,12646,11913,12569,21068,111492.0,6840000.0
2009-05-20,12569,12646,12260,12569,15913,111492.0,6840000.0
2009-05-21,12569,12569,12337,12569,2335,111492.0,6840000.0
2009-05-22,12491,12568,12336,12338,5017,109440.0,6840000.0
2009-05-25,12259,12375,11951,12338,6308,109440.0,6840000.0
2009-05-26,12260,12337,11798,12299,15115,109098.0,6840000.0
2009-05-27,12336,12645,12028,12338,8295,109440.0,6840000.0
2009-05-28,12569,12569,12106,12492,13904,110808.0,6840000.0
2009-05-29,12568,13300,12568,13109,23982,116280.0,6840000.0
2009-06-01,13263,15075,13108,14574,564017,129276.0,6840000.0
2009-06-02,14573,15421,14264,14343,122614,127224.0,6840000.0
2009-06-03,14381,15191,13918,15191,44691,134748.0,6840000.0
2009-06-04,15459,15575,14727,15114,38731,134064.0,6840000.0
2009-06-05,14959,15345,14419,14651,40686,129960.0,6840000.0
2009-06-08,14882,16733,14882,16039,235150,142272.0,6840000.0
2009-06-09,16192,16500,14573,15577,197766,138168.0,6840000.0
2009-06-10,15692,15692,14419,14651,90964,129960.0,6840000.0
2009-06-11,14265,14574,13880,14458,46644,128250.0,6840000.0
2009-06-12,14651,14651,14188,14574,15860,129276.0,6840000.0
2009-06-15,14342,14882,14265,14574,9468,129276.0,6840000.0
2009-06-16,14265,14728,14265,14458,5182,128250.0,6840000.0
2009-06-17,14573,14650,14341,14343,5824,127224.0,6840000.0
2009-06-18,14728,15113,14342,14728,8158,130644.0,6840000.0
2009-06-19,14728,14959,13995,14651,30390,129960.0,6840000.0
2009-06-22,14881,14881,14380,14690,16068,130302.0,6840000.0
2009-06-23,14265,14766,14265,14651,15733,129960.0,6840000.0
2009-06-24,14458,14728,14111,14150,31091,125514.0,6840000.0
2009-06-25,13750,14400,13450,14000,22859,95760.0,6840000.0
2009-06-26,13900,14050,13500,14000,14880,95760.0,6840000.0
2009-06-29,14000,14150,13300,13650,12004,93366.0,6840000.0
2009-06-30,14000,14000,13300,13550,12561,92682.0,6840000.0
2009-07-01,13700,13700,12050,12950,30677,88578.0,6840000.0
2009-07-02,13050,13900,13050,13500,15337,92340.0,6840000.0
2009-07-03,13850,13900,13050,13900,7372,95076.0,6840000.0
2009-07-06,14300,14300,13600,14200,12735,97128.0,6840000.0
2009-07-07,14300,14600,13650,14200,24053,97128.0,6840000.0
2009-07-08,13800,14400,13800,14350,12248,98154.0,6840000.0
2009-07-09,14400,14450,14300,14400,15133,98496.0,6840000.0
2009-07-10,14500,14500,14100,14400,5142,98496.0,6840000.0
2009-07-13,14400,14400,13950,14050,6086,96102.0,6840000.0
2009-07-14,13850,14400,13850,14200,13418,97128.0,6840000.0
2009-07-15,14300,14300,13700,14200,8174,97128.0,6840000.0
2009-07-16,14200,14350,13900,14200,10336,97128.0,6840000.0
2009-07-17,14000,14200,14000,14000,7678,95760.0,6840000.0
2009-07-20,14000,14500,14000,14350,30613,98154.0,6840000.0
2009-07-21,14550,14550,13950,14550,21706,99522.0,6840000.0
2009-07-22,14700,14750,14450,14550,15043,99522.0,6840000.0
2009-07-23,14750,14750,14300,14550,9324,99522.0,6840000.0
2009-07-24,14550,14700,14300,14700,22916,100548.0,6840000.0
2009-07-27,15000,15000,14600,14600,4007,99864.0,6840000.0
2009-07-28,14400,14700,13950,14600,30491,129823.0,8892000.0
2009-07-29,14450,14650,14100,14250,23045,126711.0,8892000.0
2009-07-30,14250,14500,14150,14150,4152,125822.0,8892000.0
2009-07-31,14450,14450,14100,14400,23630,128045.0,8892000.0
2009-08-03,14550,14550,13950,14200,43576,126266.0,8892000.0
2009-08-04,14200,14450,14050,14300,8892,127156.0,8892000.0
2009-08-05,14050,14250,13850,13850,9955,123154.0,8892000.0
2009-08-06,13750,14000,13600,13650,8016,121376.0,8892000.0
2009-08-07,14000,14100,13700,14000,10076,124488.0,8892000.0
2009-08-10,13900,14000,13800,14000,27657,124488.0,8892000.0
2009-08-11,14000,14100,13750,14000,25297,124488.0,8892000.0
2009-08-12,14150,14150,13800,13900,9135,123599.0,8892000.0
2009-08-13,14150,14150,13800,14100,13834,125377.0,8892000.0
2009-08-14,14100,14300,13900,14100,15471,125377.0,8892000.0
2009-08-17,14200,14200,13750,13750,6704,122265.0,8892000.0
2009-08-18,13500,14000,13450,14000,13676,124488.0,8892000.0
2009-08-19,14000,14050,13700,14000,12041,124488.0,8892000.0
2009-08-20,14150,14150,13850,14100,10427,125377.0,8892000.0
2009-08-21,14150,14800,14000,14550,47747,129379.0,8892000.0
2009-08-24,14900,15000,14200,14550,28740,129379.0,8892000.0
2009-08-25,14500,14500,14100,14100,11541,125377.0,8892000.0
2009-08-26,14000,14400,13850,14150,21915,125822.0,8892000.0
2009-08-27,14000,14250,13950,14150,6558,125822.0,8892000.0
2009-08-28,14000,14300,13800,14150,31812,125822.0,8892000.0
2009-08-31,14100,14800,14050,14200,6105,126266.0,8892000.0
2009-09-01,14200,14550,13850,14500,22776,128934.0,8892000.0
2009-09-02,14700,15500,14600,15250,54541,135603.0,8892000.0
2009-09-03,15550,15550,14700,14900,25266,132491.0,8892000.0
2009-09-04,15100,15100,14500,15100,11619,134269.0,8892000.0
2009-09-07,15450,15450,14850,15100,8235,134269.0,8892000.0
2009-09-08,14900,15100,14500,15000,23915,133380.0,8892000.0
2009-09-09,15000,15000,14450,14800,15012,131602.0,8892000.0
2009-09-10,14550,15100,14450,14700,16980,130712.0,8892000.0
2009-09-11,14450,14900,14000,14700,15284,130712.0,8892000.0
2009-09-14,14950,14950,14400,14750,5065,131157.0,8892000.0
2009-09-15,14650,14850,14400,14500,9309,128934.0,8892000.0
2009-09-16,14350,14450,14100,14150,21665,125822.0,8892000.0
2009-09-17,14250,14500,13900,14000,15719,124488.0,8892000.0
2009-09-18,13900,14200,13500,14000,30247,124488.0,8892000.0
2009-09-21,14250,14250,13600,14000,3031,124488.0,8892000.0
2009-09-22,14100,14100,13650,13800,17945,122710.0,8892000.0
2009-09-23,13650,14000,13650,13750,8015,122265.0,8892000.0
2009-09-24,13800,14300,13600,14300,15279,127156.0,8892000.0
2009-09-25,14250,15200,13450,13700,248831,121820.0,8892000.0
2009-09-28,13800,13800,13450,13700,21017,121820.0,8892000.0
2009-09-29,13700,13750,13500,13700,14359,121820.0,8892000.0
2009-09-30,13600,13700,13200,13500,36105,120042.0,8892000.0
2009-10-01,13750,13750,13300,13450,10101,119597.0,8892000.0
2009-10-05,13300,13500,12850,13000,17838,115596.0,8892000.0
2009-10-06,13500,13500,12850,13300,18249,118264.0,8892000.0
2009-10-07,13050,13600,13050,13500,12073,120042.0,8892000.0
2009-10-08,13200,13900,13200,13900,5248,123599.0,8892000.0
2009-10-09,13900,13950,13600,13950,2866,124043.0,8892000.0
2009-10-12,13900,13950,13650,13850,3373,123154.0,8892000.0
2009-10-13,13850,13950,13600,13650,845,121376.0,8892000.0
2009-10-14,13900,13900,13400,13450,10646,119597.0,8892000.0
2009-10-15,13450,13700,13450,13450,5047,119597.0,8892000.0
2009-10-16,13050,13600,13050,13200,5263,117374.0,8892000.0
2009-10-19,13050,13350,13050,13250,1674,117819.0,8892000.0
2009-10-20,13150,13550,13100,13350,13348,118708.0,8892000.0
2009-10-21,13450,13450,13250,13350,1160,118708.0,8892000.0
2009-10-22,13400,13500,13200,13500,2749,120042.0,8892000.0
2009-10-23,13500,13500,13150,13250,4001,117819.0,8892000.0
2009-10-26,13250,13400,12900,13400,15299,119153.0,8892000.0
2009-10-27,13300,13650,13100,13600,3797,120931.0,8892000.0
2009-10-28,13500,14000,13500,13900,15223,123599.0,8892000.0
2009-10-29,13900,14100,13100,13900,14619,123599.0,8892000.0
2009-10-30,13950,13950,13700,13700,1566,121820.0,8892000.0
2009-11-02,13700,13900,13650,13650,4626,121376.0,8892000.0
2009-11-03,14000,14500,13500,13500,26084,120042.0,8892000.0
2009-11-04,13400,13650,13250,13250,7533,117819.0,8892000.0
2009-11-05,13550,13550,13200,13200,649,117374.0,8892000.0
2009-11-06,13450,13500,13350,13350,3608,118708.0,8892000.0
2009-11-09,13350,13600,13200,13400,3717,119153.0,8892000.0
2009-11-10,13600,13600,13250,13250,5311,117819.0,8892000.0
2009-11-11,13250,13400,13150,13300,2827,118264.0,8892000.0
2009-11-12,13450,13500,13150,13500,10476,120042.0,8892000.0
2009-11-13,13550,13700,13150,13550,10688,120487.0,8892000.0
2009-11-16,13550,13550,13300,13300,3826,118264.0,8892000.0
2009-11-17,13300,13600,13150,13600,3553,120931.0,8892000.0
2009-11-18,13600,13800,13400,13600,5917,120931.0,8892000.0
2009-11-19,13700,13700,13500,13700,4478,121820.0,8892000.0
2009-11-20,13150,13800,13150,13500,22532,120042.0,8892000.0
2009-11-23,13650,13800,13500,13650,14275,121376.0,8892000.0
2009-11-24,13450,13800,13450,13600,10132,120931.0,8892000.0
2009-11-25,13600,13750,13300,13750,9139,122265.0,8892000.0
2009-11-26,13750,13750,13350,13500,11750,120042.0,8892000.0
2009-11-27,13500,13750,13300,13500,40177,120042.0,8892000.0
2009-11-30,13500,13600,13350,13550,10013,120487.0,8892000.0
2009-12-01,13550,14100,13250,13250,35224,117819.0,8892000.0
2009-12-02,13300,13500,13300,13450,8277,119597.0,8892000.0
2009-12-03,13450,13700,13350,13600,8763,120931.0,8892000.0
2009-12-04,13650,13750,13650,13650,1449,121376.0,8892000.0
2009-12-07,13850,13850,13500,13550,4326,120487.0,8892000.0
2009-12-08,13700,13850,13550,13750,3294,122265.0,8892000.0
2009-12-09,13600,13800,13550,13750,2929,122265.0,8892000.0
2009-12-10,13600,13750,13500,13600,3042,120931.0,8892000.0
2009-12-11,13950,14100,13800,14100,13012,125377.0,8892000.0
2009-12-14,14100,14200,14000,14100,10061,125377.0,8892000.0
2009-12-15,14100,14250,13850,14150,7253,125822.0,8892000.0
2009-12-16,14450,14450,13950,14000,5159,124488.0,8892000.0
2009-12-17,14000,14200,13800,14200,15401,126266.0,8892000.0
2009-12-18,14200,14800,13950,14750,17211,131157.0,8892000.0
2009-12-21,14500,14750,14300,14700,7999,130712.0,8892000.0
2009-12-22,14750,14750,14300,14350,8533,127600.0,8892000.0
2009-12-23,14750,14750,14150,14600,8086,129823.0,8892000.0
2009-12-24,14750,14750,14350,14750,7180,131157.0,8892000.0
2009-12-28,14750,14800,14150,14750,7976,131157.0,8892000.0
2009-12-29,14750,14750,14200,14300,6362,127156.0,8892000.0
2009-12-30,14000,14700,14000,14600,5925,129823.0,8892000.0
2010-01-04,14600,14700,14150,14400,7118,128045.0,8892000.0
2010-01-05,14300,14450,14000,14400,7619,128045.0,8892000.0
2010-01-06,14450,14450,14100,14100,2023,125377.0,8892000.0
2010-01-07,14100,14400,14100,14300,3893,127156.0,8892000.0
2010-01-08,14050,14350,13900,14300,15026,127156.0,8892000.0
2010-01-11,14300,14600,14200,14500,8890,128934.0,8892000.0
2010-01-12,14400,14550,14350,14500,8067,128934.0,8892000.0
2010-01-13,14300,14600,14250,14600,4721,129823.0,8892000.0
2010-01-14,14750,14750,14200,14200,2457,126266.0,8892000.0
2010-01-15,14300,14500,14300,14500,2322,128934.0,8892000.0
2010-01-18,14650,14650,14250,14300,2562,127156.0,8892000.0
2010-01-19,14250,14550,14250,14400,5251,128045.0,8892000.0
2010-01-20,14300,15550,14300,14650,50942,130268.0,8892000.0
2010-01-21,14600,15200,14150,14150,37808,125822.0,8892000.0
2010-01-22,14150,14500,14000,14400,20335,128045.0,8892000.0
2010-01-25,14050,14400,14050,14300,4863,127156.0,8892000.0
2010-01-26,14300,14400,14050,14100,4817,125377.0,8892000.0
2010-01-27,14100,14200,14000,14100,9544,125377.0,8892000.0
2010-01-28,14000,14200,13950,14200,5666,126266.0,8892000.0
2010-01-29,13900,14150,13900,13900,4284,123599.0,8892000.0
2010-02-01,13700,14250,13700,14250,2235,126711.0,8892000.0
2010-02-02,14100,14500,14000,14250,6001,126711.0,8892000.0
2010-02-03,14250,14350,14150,14350,1553,127600.0,8892000.0
2010-02-04,14400,14500,14000,14500,3173,128934.0,8892000.0
2010-02-05,14100,14350,14050,14350,3346,127600.0,8892000.0
2010-02-08,14300,14300,14150,14300,2026,127156.0,8892000.0
2010-02-09,14050,14350,14000,14350,10655,127600.0,8892000.0
2010-02-10,14150,14450,14100,14100,6284,125377.0,8892000.0
2010-02-11,14350,14350,14200,14350,2051,127600.0,8892000.0
2010-02-12,14350,14450,14250,14450,737,128489.0,8892000.0
2010-02-16,14700,14700,14250,14700,6889,130712.0,8892000.0
2010-02-17,14650,14700,14500,14700,912,130712.0,8892000.0
2010-02-18,14700,14900,14300,14300,1616,127156.0,8892000.0
2010-02-19,14150,14550,14150,14500,2074,128934.0,8892000.0
2010-02-22,14450,14500,14350,14500,1056,128934.0,8892000.0
2010-02-23,14500,15200,14200,14500,24708,128934.0,8892000.0
2010-02-24,14100,14450,14050,14050,4783,124933.0,8892000.0
2010-02-25,14200,14300,14050,14100,5034,125377.0,8892000.0
2010-02-26,14200,14200,13900,13950,5213,124043.0,8892000.0
2010-03-02,14000,14200,13950,14200,5015,126266.0,8892000.0
2010-03-03,13900,14150,13850,14150,2419,125822.0,8892000.0
2010-03-04,14250,14250,13900,14200,2673,126266.0,8892000.0
2010-03-05,14350,14400,14200,14350,2918,127600.0,8892000.0
2010-03-08,14050,14300,13950,14100,13139,125377.0,8892000.0
2010-03-09,14300,14300,14050,14300,2190,127156.0,8892000.0
2010-03-10,14000,14300,14000,14150,1278,125822.0,8892000.0
2010-03-11,14150,14300,14150,14300,1256,127156.0,8892000.0
2010-03-12,14200,14300,14100,14300,1726,127156.0,8892000.0
2010-03-15,14400,14400,14000,14050,2006,124933.0,8892000.0
2010-03-16,14000,14450,13900,14450,5224,128489.0,8892000.0
2010-03-17,14200,14700,14150,14600,11275,129823.0,8892000.0
2010-03-18,14500,14500,14250,14350,1720,127600.0,8892000.0
2010-03-19,14300,14300,14050,14300,2340,127156.0,8892000.0
2010-03-22,14100,14400,14000,14300,5746,127156.0,8892000.0
2010-03-23,14400,14700,14300,14500,6395,128934.0,8892000.0
2010-03-24,14500,14600,14300,14500,1278,128934.0,8892000.0
2010-03-25,14500,14500,14300,14300,1242,127156.0,8892000.0
2010-03-26,14350,14800,14300,14450,946,128489.0,8892000.0
2010-03-29,14200,14600,14100,14500,6360,128934.0,8892000.0
2010-03-30,14650,14650,14400,14450,1831,128489.0,8892000.0
2010-03-31,14400,14650,14300,14600,5029,129823.0,8892000.0
2010-04-01,14500,14600,14300,14500,2698,128934.0,8892000.0
2010-04-02,14300,14700,14300,14600,3603,129823.0,8892000.0
2010-04-05,14500,15400,14400,14950,36778,132935.0,8892000.0
2010-04-06,15000,15500,14700,14800,22273,131602.0,8892000.0
2010-04-07,14900,14900,14500,14800,10298,131602.0,8892000.0
2010-04-08,14900,14900,14450,14450,9192,128489.0,8892000.0
2010-04-09,14300,14500,14000,14250,13583,126711.0,8892000.0
2010-04-12,14150,14350,14150,14300,3556,127156.0,8892000.0
2010-04-13,14300,14400,14200,14350,2888,127600.0,8892000.0
2010-04-14,14200,14450,14200,14350,9290,127600.0,8892000.0
2010-04-15,14250,14300,14100,14100,5779,125377.0,8892000.0
2010-04-16,14100,14200,14050,14150,5205,125822.0,8892000.0
2010-04-19,14050,14400,14000,14400,3449,128045.0,8892000.0
2010-04-20,14350,14350,14150,14300,1440,127156.0,8892000.0
2010-04-21,14100,14350,14100,14350,5072,127600.0,8892000.0
2010-04-22,14400,14450,14000,14450,12730,128489.0,8892000.0
2010-04-23,14600,14600,14250,14300,1784,127156.0,8892000.0
2010-04-26,14300,14750,14150,14750,5872,131157.0,8892000.0
2010-04-27,14600,14800,14600,14600,3459,129823.0,8892000.0
2010-04-28,14450,14600,14150,14150,6767,125822.0,8892000.0
2010-04-29,14350,14800,14200,14600,10005,129823.0,8892000.0
2010-04-30,14600,14600,14250,14500,3145,128934.0,8892000.0
2010-05-03,14400,14550,14250,14500,2278,128934.0,8892000.0
2010-05-04,14400,14500,14250,14400,2466,128045.0,8892000.0
2010-05-06,14400,14400,14200,14400,2685,128045.0,8892000.0
2010-05-07,14250,14400,14150,14400,8770,128045.0,8892000.0
2010-05-10,14200,14350,14200,14300,1308,127156.0,8892000.0
2010-05-11,14300,14450,14150,14350,7646,127600.0,8892000.0
2010-05-12,14400,14400,14000,14350,23121,127600.0,8892000.0
2010-05-13,14200,14350,14150,14150,4860,125822.0,8892000.0
2010-05-14,14200,14300,14150,14300,7317,127156.0,8892000.0
2010-05-17,14200,14300,14150,14200,7630,126266.0,8892000.0
2010-05-18,14250,14300,14150,14300,7661,127156.0,8892000.0
2010-05-19,14150,14300,14150,14300,7027,127156.0,8892000.0
2010-05-20,14300,14500,13700,14250,8659,126711.0,8892000.0
2010-05-24,13950,14250,13950,14200,2060,126266.0,8892000.0
2010-05-25,14000,14100,13500,13700,10533,121820.0,8892000.0
2010-05-26,13500,14000,13500,13600,4005,120931.0,8892000.0
2010-05-27,13550,14050,13550,14000,6363,124488.0,8892000.0
2010-05-28,13850,14250,13850,14000,2241,124488.0,8892000.0
2010-05-31,13850,14050,13850,14050,2285,124933.0,8892000.0
2010-06-01,14000,14450,13950,14050,4795,124933.0,8892000.0
2010-06-03,14050,14050,13900,14000,2803,124488.0,8892000.0
2010-06-04,14300,14300,13950,13950,4019,124043.0,8892000.0
2010-06-07,13900,13900,13800,13900,3527,123599.0,8892000.0
2010-06-08,13950,14050,13850,14000,1306,124488.0,8892000.0
2010-06-09,14000,14150,13900,13900,1432,123599.0,8892000.0
2010-06-10,13900,14000,13850,13850,3352,123154.0,8892000.0
2010-06-11,13900,13900,13750,13850,4253,123154.0,8892000.0
2010-06-14,13700,13900,13700,13700,6911,121820.0,8892000.0
2010-06-15,13750,14000,13700,13800,2399,122710.0,8892000.0
2010-06-16,13800,13950,13750,13950,2606,124043.0,8892000.0
2010-06-17,13950,13950,13700,13750,3104,122265.0,8892000.0
2010-06-18,13900,13900,13700,13900,1386,123599.0,8892000.0
