한빛소프트(047080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-09-29,7826,8149,7664,7802,906146,140009.0,8284543.0
2003-09-30,7803,7964,6879,6879,1102272,123440.0,8284543.0
2003-10-01,6371,6510,6071,6325,851372,113498.0,8284543.0
2003-10-02,6371,6625,6118,6256,1002918,112256.0,8284543.0
2003-10-06,6210,6418,6210,6232,390254,111841.0,8284543.0
2003-10-07,6302,6348,5933,5979,403093,107285.0,8284543.0
2003-10-08,6002,6695,6002,6440,1287333,115569.0,8284543.0
2003-10-09,6464,6625,6302,6394,672522,114741.0,8284543.0
2003-10-10,6533,6764,6395,6417,858880,115155.0,8284543.0
2003-10-13,6395,6487,6256,6256,286663,112256.0,8284543.0
2003-10-14,6279,6371,5956,6071,408558,108942.0,8284543.0
2003-10-15,6094,6187,6025,6094,312268,109356.0,8284543.0
2003-10-16,6048,6348,6048,6186,444893,111013.0,8284543.0
2003-10-17,6118,6187,5887,5955,320512,106871.0,8284543.0
2003-10-20,5956,6141,5910,5955,200932,106871.0,8284543.0
2003-10-21,5956,6002,5725,5748,611845,103143.0,8284543.0
2003-10-22,5540,5864,5540,5586,535487,100243.0,8284543.0
2003-10-23,5540,5679,5217,5217,322779,93615.0,8284543.0
2003-10-24,5240,5333,4963,5309,464134,95272.0,8284543.0
2003-10-27,5310,5817,5286,5609,690965,100657.0,8284543.0
2003-10-28,5633,5702,5402,5425,436579,97343.0,8284543.0
2003-10-29,5600,5700,5100,5125,330109,84917.0,8284543.0
2003-10-30,5150,5300,4995,5025,282226,83260.0,8284543.0
2003-10-31,5050,5075,4650,4950,399405,82017.0,8284543.0
2003-11-03,4905,5075,4900,4925,217583,81603.0,8284543.0
2003-11-04,5000,5000,4915,4955,187754,82100.0,8284543.0
2003-11-05,4930,4985,4670,4710,243019,78040.0,8284543.0
2003-11-06,4650,4775,4555,4570,178726,75721.0,8284543.0
2003-11-07,4510,4855,4510,4855,253824,80443.0,8284543.0
2003-11-10,4850,5150,4725,4950,367373,82017.0,8284543.0
2003-11-11,4905,5300,4905,5125,362288,84917.0,8284543.0
2003-11-12,5200,5225,5050,5125,118548,84917.0,8284543.0
2003-11-13,5200,5550,5025,5500,428259,91130.0,8284543.0
2003-11-14,5500,5800,5425,5600,337887,92787.0,8284543.0
2003-11-17,5600,5850,5400,5625,389528,93201.0,8284543.0
2003-11-18,6050,6250,5850,6100,630629,101071.0,8284543.0
2003-11-19,5950,6075,5750,5900,229189,97758.0,8284543.0
2003-11-20,5900,6125,5800,5800,289681,96101.0,8284543.0
2003-11-21,5575,5700,5375,5400,349559,89473.0,8284543.0
2003-11-24,5325,5400,4955,5100,343875,84502.0,8284543.0
2003-11-25,5125,5275,5100,5175,165996,85745.0,8284543.0
2003-11-26,5025,5250,4975,4975,270350,82431.0,8284543.0
2003-11-27,4975,5100,4920,5050,194931,83674.0,8284543.0
2003-11-28,5050,5625,5000,5625,311746,93201.0,8284543.0
2003-12-01,5500,5875,5400,5750,346905,95272.0,8284543.0
2003-12-02,5800,5850,5625,5650,184325,93615.0,8284543.0
2003-12-03,5700,5825,5575,5600,309207,92787.0,8284543.0
2003-12-04,5725,6075,5625,5875,651073,97343.0,8284543.0
2003-12-05,5925,6150,5500,5600,675584,92787.0,8284543.0
2003-12-08,6020,6270,6020,6270,911417,51944.0,8284543.0
2003-12-09,6230,6650,6090,6270,1170024,51944.0,8284543.0
2003-12-10,6170,6440,6100,6140,304280,50867.0,8284543.0
2003-12-11,6030,6360,6030,6070,551822,50287.0,8284543.0
2003-12-12,6100,6300,5960,6000,493090,49707.0,8284543.0
2003-12-15,6000,6030,5760,5810,806966,48133.0,8284543.0
2003-12-16,5650,5670,5220,5280,690498,43742.0,8284543.0
2003-12-17,5290,5450,5200,5200,482503,56004.0,10769906.0
2003-12-18,5170,5270,5060,5110,366750,55034.0,10769906.0
2003-12-19,5110,5180,4930,4935,438792,53149.0,10769906.0
2003-12-22,4800,4800,4345,4345,1058377,46795.0,10769906.0
2003-12-23,4375,4670,4375,4530,857018,48788.0,10769906.0
2003-12-24,4460,4580,4025,4050,1195168,87236.0,21539812.0
2003-12-26,4000,4190,3910,4000,738698,86159.0,21539812.0
2003-12-29,4005,4240,4000,4210,804351,90683.0,21539812.0
2003-12-30,4250,4375,4250,4265,644398,91867.0,21539812.0
2004-01-02,4350,4365,4145,4205,453360,90575.0,21539812.0
2004-01-05,4200,4300,4200,4220,325325,90898.0,21539812.0
2004-01-06,4300,4620,4260,4410,1439991,94991.0,21539812.0
2004-01-07,4390,4450,4250,4270,649792,91975.0,21539812.0
2004-01-08,4280,4340,4115,4115,583616,88636.0,21539812.0
2004-01-09,4120,4340,4110,4200,947157,90467.0,21539812.0
2004-01-12,4210,4635,4210,4595,1687142,98975.0,21539812.0
2004-01-13,4610,4630,4420,4460,695368,96068.0,21539812.0
2004-01-14,4450,4630,4440,4630,1133615,99729.0,21539812.0
2004-01-15,4630,4720,4410,4410,630688,94991.0,21539812.0
2004-01-16,4425,4470,4255,4260,530785,91760.0,21539812.0
2004-01-19,4300,4320,4150,4150,435771,89390.0,21539812.0
2004-01-20,4115,4230,4060,4200,343717,90467.0,21539812.0
2004-01-26,4255,4400,4250,4380,612733,94344.0,21539812.0
2004-01-27,4375,4400,4170,4220,575019,90898.0,21539812.0
2004-01-28,4155,4320,4155,4180,365792,90036.0,21539812.0
2004-01-29,4150,4270,4080,4210,480800,90683.0,21539812.0
2004-01-30,4200,4240,4110,4150,430764,89390.0,21539812.0
2004-02-02,4150,4645,4150,4645,2886502,100052.0,21539812.0
2004-02-03,4800,5180,4610,5000,3669751,107699.0,21539812.0
2004-02-04,5000,5040,4750,4750,1144838,102314.0,21539812.0
2004-02-05,4800,5110,4700,4825,1900140,103930.0,21539812.0
2004-02-06,4910,5180,4855,5150,1917381,110930.0,21539812.0
2004-02-09,5260,5340,4950,5000,1468788,107699.0,21539812.0
2004-02-10,5050,5080,4660,4780,1092415,102960.0,21539812.0
2004-02-11,4805,5050,4805,4870,1561670,104899.0,21539812.0
2004-02-12,4910,4945,4640,4670,772443,100591.0,21539812.0
2004-02-13,4640,4775,4610,4745,762844,102206.0,21539812.0
2004-02-16,4725,4980,4715,4930,1249968,106191.0,21539812.0
2004-02-17,4930,4950,4670,4730,907210,101883.0,21539812.0
2004-02-18,4750,4820,4655,4660,703604,100376.0,21539812.0
2004-02-19,4680,4920,4660,4800,1347591,103391.0,21539812.0
2004-02-20,4800,4840,4650,4660,668747,100376.0,21539812.0
2004-02-23,4650,4700,4510,4520,650379,97360.0,21539812.0
2004-02-24,4440,4480,4280,4300,662388,92621.0,21539812.0
2004-02-25,4225,4400,4195,4195,542496,90360.0,21539812.0
2004-02-26,4215,4270,4100,4115,526435,88636.0,21539812.0
2004-02-27,4100,4220,4100,4180,334299,90036.0,21539812.0
2004-03-02,4280,4295,4160,4165,316260,89713.0,21539812.0
2004-03-03,4130,4335,4130,4220,511613,90898.0,21539812.0
2004-03-04,4220,4280,4175,4190,542167,90252.0,21539812.0
2004-03-05,4185,4190,4090,4100,728245,88313.0,21539812.0
2004-03-08,4170,4290,4095,4210,1361258,90683.0,21539812.0
2004-03-09,4150,4190,4090,4100,633245,88313.0,21539812.0
2004-03-10,4095,4120,3965,4000,801859,86159.0,21539812.0
2004-03-11,3930,3970,3800,3870,781677,83359.0,21539812.0
2004-03-12,3415,3500,3410,3410,297268,73451.0,21539812.0
2004-03-15,3005,3005,3005,3005,73793,64727.0,21539812.0
2004-03-16,2815,2970,2775,2900,2482527,62465.0,21539812.0
2004-03-17,3000,3070,2975,3000,1060634,64619.0,21539812.0
2004-03-18,3080,3105,3000,3050,769129,65696.0,21539812.0
2004-03-19,3030,3045,2950,2975,553424,64081.0,21539812.0
2004-03-22,2910,2970,2845,2865,589652,61712.0,21539812.0
2004-03-23,2810,3010,2760,3010,774407,64835.0,21539812.0
2004-03-24,2965,3030,2965,3000,572147,64619.0,21539812.0
2004-03-25,2920,3020,2905,2905,425566,62573.0,21539812.0
2004-03-26,2950,2990,2850,2865,394133,61712.0,21539812.0
2004-03-29,2835,2930,2785,2800,513778,60311.0,21539812.0
2004-03-30,2810,2840,2785,2805,465750,60419.0,21539812.0
2004-03-31,2850,2860,2785,2810,294692,60527.0,21539812.0
2004-04-01,2805,2855,2765,2825,464484,60850.0,21539812.0
2004-04-02,2840,3130,2805,3020,1438303,65050.0,21539812.0
2004-04-06,3070,3090,2980,3005,701274,64727.0,21539812.0
2004-04-07,3030,3360,3030,3315,1740988,71404.0,21539812.0
2004-04-08,3340,3365,3220,3335,675011,71835.0,21539812.0
2004-04-09,3325,3335,3150,3150,506518,67850.0,21539812.0
2004-04-12,3110,3340,3070,3185,904693,68604.0,21539812.0
2004-04-13,3210,3220,3040,3040,581265,65481.0,21539812.0
2004-04-14,3000,3070,2965,3005,332133,64727.0,21539812.0
2004-04-16,3015,3205,3015,3125,650741,67312.0,21539812.0
2004-04-19,3190,3320,3185,3230,939970,69574.0,21539812.0
2004-04-20,3240,3295,3150,3250,553782,70004.0,21539812.0
2004-04-21,3250,3290,3130,3130,683406,67420.0,21539812.0
2004-04-22,3135,3210,3090,3090,565879,66558.0,21539812.0
2004-04-23,3120,3290,3115,3230,956486,69574.0,21539812.0
2004-04-26,3250,3615,3205,3450,2094731,74312.0,21539812.0
2004-04-27,3550,3640,3375,3550,1416436,76466.0,21539812.0
2004-04-28,3650,3670,3390,3485,910513,75066.0,21539812.0
2004-04-29,3390,3430,3210,3230,644411,69574.0,21539812.0
2004-04-30,3170,3270,3150,3230,423575,69574.0,21539812.0
2004-05-03,3155,3295,3155,3185,473159,68604.0,21539812.0
2004-05-04,3160,3250,2990,3020,783808,65050.0,21539812.0
2004-05-06,3010,3050,2810,2830,512354,60958.0,21539812.0
2004-05-07,2810,2880,2715,2790,329806,60096.0,21539812.0
2004-05-10,2710,2820,2460,2470,622871,53203.0,21539812.0
2004-05-11,2400,2445,2270,2360,468838,50834.0,21539812.0
2004-05-12,2410,2640,2410,2640,539430,56865.0,21539812.0
2004-05-13,2780,2880,2710,2775,1154416,59773.0,21539812.0
2004-05-14,2800,2845,2490,2740,627739,59019.0,21539812.0
2004-05-17,2740,2845,2485,2550,481326,54927.0,21539812.0
2004-05-18,2550,2675,2495,2595,455381,55896.0,21539812.0
2004-05-19,2635,2725,2600,2670,491628,57511.0,21539812.0
2004-05-20,2665,2730,2490,2510,455917,54065.0,21539812.0
2004-05-21,2530,2600,2510,2540,332238,54711.0,21539812.0
2004-05-24,2600,2615,2560,2590,269143,55788.0,21539812.0
2004-05-25,2590,2600,2470,2555,281428,55034.0,21539812.0
2004-05-27,2585,2630,2570,2570,296138,55357.0,21539812.0
2004-05-28,2630,2780,2570,2780,376633,59881.0,21539812.0
2004-05-31,2780,3025,2765,2870,1254655,61819.0,21539812.0
2004-06-01,2885,3070,2885,2970,1023779,63973.0,21539812.0
2004-06-02,3000,3010,2860,2880,443347,62035.0,21539812.0
2004-06-03,2880,2970,2645,2700,473288,58157.0,21539812.0
2004-06-04,2715,2900,2700,2900,407158,62465.0,21539812.0
2004-06-07,2960,3180,2910,3100,1559202,66773.0,21539812.0
2004-06-08,3150,3165,2975,3015,672651,64943.0,21539812.0
2004-06-09,3035,3065,2930,2930,403891,63112.0,21539812.0
2004-06-10,2930,2935,2790,2830,609728,60958.0,21539812.0
2004-06-11,2830,2840,2670,2670,428334,57511.0,21539812.0
2004-06-14,2670,2760,2600,2600,481684,56004.0,21539812.0
2004-06-15,2600,2645,2475,2645,386400,56973.0,21539812.0
2004-06-16,2530,2670,2530,2550,272156,54927.0,21539812.0
2004-06-17,2520,2570,2450,2480,224011,53419.0,21539812.0
2004-06-18,2475,2540,2400,2400,192160,51696.0,21539812.0
2004-06-21,2435,2475,2400,2430,189188,52342.0,21539812.0
2004-06-22,2430,2430,2320,2350,193703,50619.0,21539812.0
2004-06-23,2350,2380,2320,2350,153498,50619.0,21539812.0
2004-06-24,2360,2615,2360,2525,387526,54388.0,21539812.0
2004-06-25,2515,2620,2485,2540,306389,54711.0,21539812.0
2004-06-28,2525,2545,2465,2500,129445,53850.0,21539812.0
2004-06-29,2510,2740,2510,2685,678842,57834.0,21539812.0
2004-06-30,2705,2750,2655,2695,366319,58050.0,21539812.0
2004-07-01,2765,2960,2760,2950,1081069,63542.0,21539812.0
2004-07-02,2880,2910,2780,2790,440774,60096.0,21539812.0
2004-07-05,2805,3065,2805,3020,884170,65050.0,21539812.0
2004-07-06,3060,3060,2925,3060,541550,65912.0,21539812.0
2004-07-07,2965,3010,2930,2995,488346,64512.0,21539812.0
2004-07-08,2990,2990,2700,2730,830291,58804.0,21539812.0
2004-07-09,2710,2800,2670,2780,275460,59881.0,21539812.0
2004-07-12,2780,2820,2655,2655,389620,57188.0,21539812.0
2004-07-13,2540,2690,2540,2670,289770,57511.0,21539812.0
2004-07-14,2655,2765,2620,2685,238551,57834.0,21539812.0
2004-07-15,2700,2810,2635,2740,401938,59019.0,21539812.0
2004-07-16,2700,2865,2690,2830,409692,60958.0,21539812.0
2004-07-19,2845,2970,2785,2870,766435,61819.0,21539812.0
2004-07-20,2880,2980,2830,2900,557778,62465.0,21539812.0
2004-07-21,2920,2980,2870,2870,358638,61819.0,21539812.0
2004-07-22,2805,2845,2700,2750,290207,59234.0,21539812.0
2004-07-23,2795,2815,2700,2720,277242,58588.0,21539812.0
2004-07-26,2655,2720,2620,2620,239169,56434.0,21539812.0
2004-07-27,2600,2635,2545,2560,213410,55142.0,21539812.0
2004-07-28,2650,2650,2480,2490,200096,53634.0,21539812.0
2004-07-29,2490,2535,2350,2370,263520,51049.0,21539812.0
2004-07-30,2390,2500,2390,2400,178772,51696.0,21539812.0
2004-08-02,2405,2465,2360,2360,147971,50834.0,21539812.0
2004-08-03,2385,2435,2310,2360,222236,50834.0,21539812.0
2004-08-04,2360,2410,2300,2410,127348,51911.0,21539812.0
2004-08-05,2470,2695,2430,2695,595807,58050.0,21539812.0
2004-08-06,2690,2690,2580,2660,374755,57296.0,21539812.0
2004-08-09,2640,2725,2605,2700,317401,58157.0,21539812.0
2004-08-10,2690,2800,2690,2690,431036,57942.0,21539812.0
2004-08-11,2700,2770,2565,2575,436345,55465.0,21539812.0
2004-08-12,2575,2690,2575,2610,375756,56219.0,21539812.0
2004-08-13,2610,2860,2610,2770,668432,59665.0,21539812.0
2004-08-16,2685,2775,2635,2740,610228,59019.0,21539812.0
2004-08-17,2795,2905,2710,2740,657630,59019.0,21539812.0
2004-08-18,2720,2750,2605,2640,295777,56865.0,21539812.0
2004-08-19,2695,2705,2640,2700,310805,58157.0,21539812.0
2004-08-20,2650,2695,2625,2650,227098,57081.0,21539812.0
2004-08-23,2680,2735,2670,2680,269366,57727.0,21539812.0
2004-08-24,2660,2815,2645,2710,857166,58373.0,21539812.0
2004-08-25,2750,2900,2720,2840,758256,61173.0,21539812.0
2004-08-26,2880,2900,2810,2815,674099,60635.0,21539812.0
2004-08-27,2800,2880,2780,2880,337284,62035.0,21539812.0
2004-08-30,2915,3040,2895,2905,828822,62573.0,21539812.0
2004-08-31,2880,2920,2785,2815,389786,60635.0,21539812.0
2004-09-01,2815,2960,2790,2920,547596,62896.0,21539812.0
2004-09-02,3020,3270,3005,3270,1541644,70435.0,21539812.0
2004-09-03,3400,3470,3200,3290,1977755,70866.0,21539812.0
2004-09-06,3410,3600,3370,3380,1825723,72805.0,21539812.0
2004-09-07,3325,3460,3260,3460,715967,74528.0,21539812.0
2004-09-08,3560,3690,3150,3170,1680793,68281.0,21539812.0
2004-09-09,3160,3230,3080,3195,653103,68820.0,21539812.0
2004-09-10,3195,3325,3135,3280,647438,70651.0,21539812.0
2004-09-13,3305,3365,3210,3330,519254,71728.0,21539812.0
2004-09-14,3355,3550,3300,3445,1422382,74205.0,21539812.0
2004-09-15,3400,3510,3340,3420,612190,73666.0,21539812.0
2004-09-16,3375,3550,3360,3425,776510,73774.0,21539812.0
2004-09-17,3345,3460,3205,3300,801689,71081.0,21539812.0
2004-09-20,3300,3630,3225,3490,1536748,75174.0,21539812.0
2004-09-21,3550,3735,3490,3560,1860871,76682.0,21539812.0
2004-09-22,3585,3590,3360,3400,650665,73235.0,21539812.0
2004-09-23,3260,3485,3260,3340,825908,71943.0,21539812.0
2004-09-24,3305,3395,3290,3330,482791,71728.0,21539812.0
2004-09-30,3335,3525,3335,3450,744791,74312.0,21539812.0
2004-10-01,3475,3530,3405,3425,508405,73774.0,21539812.0
2004-10-04,3490,3570,3460,3500,788448,75389.0,21539812.0
2004-10-05,3550,3580,3420,3460,595945,74528.0,21539812.0
2004-10-06,3460,3485,3300,3340,652217,71943.0,21539812.0
2004-10-07,3290,3400,3280,3295,373861,70974.0,21539812.0
2004-10-08,3265,3320,3205,3210,475249,69143.0,21539812.0
2004-10-11,3160,3310,3160,3230,530292,69574.0,21539812.0
2004-10-12,3220,3260,3045,3080,386532,66343.0,21539812.0
2004-10-13,3085,3240,3085,3110,527303,66989.0,21539812.0
2004-10-14,3055,3110,3035,3085,309807,66450.0,21539812.0
2004-10-15,3025,3145,3025,3065,222137,66020.0,21539812.0
2004-10-18,3100,3160,3090,3090,344093,66558.0,21539812.0
2004-10-19,3110,3150,3080,3095,283619,66666.0,21539812.0
2004-10-20,3090,3090,2860,2910,358940,62681.0,21539812.0
2004-10-21,2900,2950,2790,2790,309870,60096.0,21539812.0
2004-10-22,2760,2940,2760,2875,586181,61927.0,21539812.0
2004-10-25,2840,2860,2685,2715,350014,58481.0,21539812.0
2004-10-26,2720,2790,2700,2725,211318,58696.0,21539812.0
2004-10-27,2745,2785,2635,2635,212248,56757.0,21539812.0
2004-10-28,2675,2740,2660,2690,181545,57942.0,21539812.0
2004-10-29,2685,2845,2655,2800,366659,60311.0,21539812.0
2004-11-01,2800,2825,2770,2780,206842,59881.0,21539812.0
2004-11-02,2800,2820,2735,2740,168503,59019.0,21539812.0
2004-11-03,2740,2815,2735,2795,187478,60204.0,21539812.0
2004-11-04,2790,2845,2750,2830,187701,60958.0,21539812.0
2004-11-05,2855,2970,2855,2895,449155,62358.0,21539812.0
2004-11-08,2965,3010,2900,2915,282505,62789.0,21539812.0
2004-11-09,2895,2935,2870,2900,145077,62465.0,21539812.0
2004-11-10,2860,2925,2860,2890,174363,62250.0,21539812.0
2004-11-11,2870,2960,2855,2865,238485,61712.0,21539812.0
2004-11-12,2920,2975,2900,2910,220281,62681.0,21539812.0
2004-11-15,2930,2930,2835,2870,413386,61819.0,21539812.0
2004-11-16,2870,3120,2865,3050,836317,65696.0,21539812.0
2004-11-17,3145,3415,3100,3415,1047814,73558.0,21539812.0
2004-11-18,3600,3785,3410,3445,3190128,74205.0,21539812.0
2004-11-19,3540,3660,3320,3460,1846505,74528.0,21539812.0
2004-11-22,3420,3520,3340,3410,813885,73451.0,21539812.0
2004-11-23,3480,3780,3450,3690,2460636,79482.0,21539812.0
2004-11-24,3700,3890,3555,3590,1313224,77328.0,21539812.0
2004-11-25,3600,3690,3415,3520,897333,75820.0,21539812.0
2004-11-26,3510,3715,3450,3695,1528568,79590.0,21539812.0
2004-11-29,3670,3725,3580,3580,732605,77113.0,21539812.0
2004-11-30,3550,3640,3440,3470,735546,74743.0,21539812.0
2004-12-01,3450,3745,3450,3525,1226583,75928.0,21539812.0
2004-12-02,3550,3585,3440,3475,568210,74851.0,21539812.0
2004-12-03,3470,3505,3365,3400,504643,73235.0,21539812.0
2004-12-06,3385,3480,3250,3265,418458,70327.0,21539812.0
2004-12-07,3260,3320,3120,3125,533448,67312.0,21539812.0
2004-12-08,3125,3250,3115,3170,524951,68281.0,21539812.0
2004-12-09,3135,3295,3135,3205,512535,69035.0,21539812.0
2004-12-10,3200,3440,3200,3320,1358796,71512.0,21539812.0
2004-12-13,3300,3610,3200,3510,1626130,75605.0,21539812.0
2004-12-14,3480,3565,3440,3560,640212,76682.0,21539812.0
2004-12-15,3580,3720,3430,3430,1134459,73882.0,21539812.0
2004-12-16,3405,3500,3390,3390,379541,73020.0,21539812.0
2004-12-17,3350,3380,3270,3285,456838,70758.0,21539812.0
2004-12-20,3250,3360,3250,3310,391775,71297.0,21539812.0
2004-12-21,3305,3350,3240,3250,218252,70004.0,21539812.0
2004-12-22,3250,3375,3250,3325,435127,71620.0,21539812.0
2004-12-23,3370,3380,3200,3240,313183,69789.0,21539812.0
2004-12-24,3240,3330,3215,3240,293844,69789.0,21539812.0
2004-12-27,3240,3285,3220,3225,185572,69466.0,21539812.0
2004-12-28,3225,3280,3130,3140,339102,67635.0,21539812.0
2004-12-29,3140,3220,3125,3140,172860,67635.0,21539812.0
2004-12-30,3190,3240,3120,3205,176934,69035.0,21539812.0
2005-01-03,3300,3385,3285,3345,275893,72051.0,21539812.0
2005-01-04,3320,3500,3250,3420,439313,73666.0,21539812.0
2005-01-05,3395,3500,3350,3440,438186,74097.0,21539812.0
2005-01-06,3450,3600,3360,3385,1063314,72912.0,21539812.0
2005-01-07,3395,3520,3330,3340,502742,71943.0,21539812.0
2005-01-10,3420,3680,3380,3605,1320483,77651.0,21539812.0
2005-01-11,3305,3670,3305,3530,749182,76036.0,21539812.0
2005-01-12,3500,3850,3500,3570,2473015,76897.0,21539812.0
2005-01-13,3635,3730,3540,3615,1158452,77866.0,21539812.0
2005-01-14,3550,3625,3535,3570,489460,76897.0,21539812.0
2005-01-17,3620,3995,3590,3995,2474443,86052.0,21539812.0
2005-01-18,4195,4470,3920,4470,2627367,96283.0,21539812.0
2005-01-19,4690,5000,4610,5000,2042356,107699.0,21539812.0
2005-01-20,5100,5340,4640,5100,4410410,109853.0,21539812.0
2005-01-21,5210,5550,5060,5180,2289117,111576.0,21539812.0
2005-01-24,5190,5430,4960,5090,2213502,109638.0,21539812.0
2005-01-25,5060,5470,5060,5390,3635681,116100.0,21539812.0
2005-01-26,5560,5600,4750,4760,1991836,102530.0,21539812.0
2005-01-27,4895,5050,4450,4825,1480360,103930.0,21539812.0
2005-01-28,4820,5010,4720,4730,783011,101883.0,21539812.0
2005-01-31,4180,4720,4180,4520,731209,97360.0,21539812.0
2005-02-01,4550,4720,4440,4445,670799,95744.0,21539812.0
2005-02-02,4470,4840,4420,4830,1156467,104037.0,21539812.0
2005-02-03,4850,4965,4710,4710,733293,101453.0,21539812.0
2005-02-04,4650,5270,4650,5270,1712131,113515.0,21539812.0
2005-02-07,5370,5740,5210,5310,2046039,114376.0,21539812.0
2005-02-11,5300,5480,5130,5480,1427916,118038.0,21539812.0
2005-02-14,5500,5570,5280,5300,1589536,114161.0,21539812.0
2005-02-15,5300,5310,4970,5130,1227667,110499.0,21539812.0
2005-02-16,5180,5220,4960,5040,1086949,108561.0,21539812.0
2005-02-17,5040,5220,5040,5080,1031504,109422.0,21539812.0
2005-02-18,5000,5080,4720,4780,1096912,102960.0,21539812.0
2005-02-21,4780,4860,4655,4655,580037,100268.0,21539812.0
2005-02-22,4700,4840,4560,4560,657673,98222.0,21539812.0
2005-02-23,4400,4480,4325,4450,620311,95852.0,21539812.0
2005-02-24,4450,4585,4410,4410,498288,94991.0,21539812.0
2005-02-25,4600,4730,4530,4560,853695,98222.0,21539812.0
2005-02-28,4590,4680,4475,4510,358796,97145.0,21539812.0
2005-03-02,4460,4570,4290,4315,550319,92944.0,21539812.0
2005-03-03,4310,4365,4205,4290,409685,92406.0,21539812.0
2005-03-04,4210,4650,4210,4510,825728,97145.0,21539812.0
2005-03-07,4430,4450,4020,4020,1055176,86590.0,21539812.0
2005-03-08,4020,4150,3950,4030,441326,86805.0,21539812.0
2005-03-09,4040,4085,3965,3965,367260,85405.0,21539812.0
2005-03-10,3900,4325,3900,4120,731650,88744.0,21539812.0
