포스링크(056730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-09-24,49558,52969,49558,52102,84342,8540.0,7000000.0
2003-09-25,49968,51257,45915,49111,64907,8050.0,7000000.0
2003-09-26,48048,52532,48048,50607,88039,8295.0,7000000.0
2003-09-29,50206,52331,49568,49544,68236,8120.0,7000000.0
2003-09-30,53596,55304,49958,49963,171124,8190.0,7000000.0
2003-10-01,51681,55954,51681,55948,327156,9170.0,7000000.0
2003-10-02,59796,61935,58297,59357,444452,9730.0,7000000.0
2003-10-06,59592,61093,55953,58087,121489,9520.0,7000000.0
2003-10-07,58950,59797,55741,57011,186691,9345.0,7000000.0
2003-10-08,56803,58499,54012,54017,108735,8855.0,7000000.0
2003-10-09,52960,55518,51253,52313,151111,8575.0,7000000.0
2003-10-10,52965,53394,51672,53165,131525,8715.0,7000000.0
2003-10-13,53182,54456,52112,52102,78661,8540.0,7000000.0
2003-10-14,52312,54018,51673,52953,120717,8680.0,7000000.0
2003-10-15,53605,53814,50823,50817,165001,8330.0,7000000.0
2003-10-16,49960,53170,49960,52313,127308,8575.0,7000000.0
2003-10-17,52097,52958,50613,51669,128989,8470.0,7000000.0
2003-10-20,50386,51888,50386,51669,109451,8470.0,7000000.0
2003-10-21,53387,53387,51455,51669,76245,8470.0,7000000.0
2003-10-22,51664,52306,51041,51669,166444,8470.0,7000000.0
2003-10-23,51888,51888,45472,45477,144925,7455.0,7000000.0
2003-10-24,45478,50823,45478,50817,393699,8330.0,7000000.0
2003-10-27,52107,52536,47413,49111,199016,8050.0,7000000.0
2003-10-28,50397,50397,44205,45266,248949,7420.0,7000000.0
2003-10-29,46127,47420,44001,43995,99897,7210.0,7000000.0
2003-10-30,46111,46111,43126,43559,101473,7140.0,7000000.0
2003-10-31,43143,44861,42281,44203,103130,7245.0,7000000.0
2003-11-03,43143,44641,42281,44203,84900,7245.0,7000000.0
2003-11-04,44001,44419,43363,43995,85768,7210.0,7000000.0
2003-11-05,43559,46116,43353,46121,83057,7560.0,7000000.0
2003-11-06,45930,45930,43372,43351,48976,7105.0,7000000.0
2003-11-07,43143,44421,42934,44203,30960,7245.0,7000000.0
2003-11-10,44004,44641,42934,44203,49336,7245.0,7000000.0
2003-11-11,43584,44222,42291,43351,49823,7105.0,7000000.0
2003-11-12,42508,44871,42288,44847,148891,7350.0,7000000.0
2003-11-13,44626,46113,44626,45477,125712,7455.0,7000000.0
2003-11-14,44647,45717,44219,44847,43282,7350.0,7000000.0
2003-11-17,44424,45911,44424,44414,34312,7280.0,7000000.0
2003-11-18,47637,49568,47432,49544,549525,8120.0,7000000.0
2003-11-19,51044,55308,48252,54452,950089,8925.0,7000000.0
2003-11-20,55111,55111,48058,48049,379536,7875.0,7000000.0
2003-11-21,47843,47843,44219,44847,313494,7350.0,7000000.0
2003-11-24,44199,45906,39919,42064,154834,6895.0,7000000.0
2003-11-25,42734,43584,42291,43351,140094,7105.0,7000000.0
2003-11-26,42928,43997,42276,43127,95722,7070.0,7000000.0
2003-11-27,42512,44010,42512,42707,115676,7000.0,7000000.0
2003-11-28,43372,43793,42734,43351,86843,7105.0,7000000.0
2003-12-01,43559,46336,43130,46121,202611,7560.0,7000000.0
2003-12-02,46562,48910,44855,46761,367798,7665.0,7000000.0
2003-12-03,46995,51271,45929,51251,574098,8400.0,7000000.0
2003-12-04,51269,53408,47426,48901,342579,8015.0,7000000.0
2003-12-05,48250,49114,45267,45909,131676,7525.0,7000000.0
2003-12-08,49545,49545,46336,48257,220407,7910.0,7000000.0
2003-12-09,47407,49320,45695,45909,147947,7525.0,7000000.0
2003-12-10,45904,47407,45476,45909,98535,7525.0,7000000.0
2003-12-11,46991,51057,44001,43995,242310,7210.0,7000000.0
2003-12-12,45279,48471,45279,45699,217829,7490.0,7000000.0
2003-12-15,47847,50414,46362,49544,307230,8120.0,7000000.0
2003-12-16,49320,50822,48250,48467,159872,7945.0,7000000.0
2003-12-17,48457,49541,46554,47824,141841,7840.0,7000000.0
2003-12-18,47196,48046,46116,46121,73832,7560.0,7000000.0
2003-12-19,46578,47428,44647,44847,112524,7350.0,7000000.0
2003-12-22,43566,46120,42720,42919,123203,7035.0,7000000.0
2003-12-23,42502,43353,41645,42064,86418,6895.0,7000000.0
2003-12-24,41863,43142,41017,41645,77975,6825.0,7000000.0
2003-12-26,40139,41850,36721,37366,132415,6125.0,7000000.0
2003-12-29,36947,39724,36947,39506,42516,6475.0,7000000.0
2003-12-30,41864,44213,40157,44203,283949,7245.0,7000000.0
2004-01-02,45261,47402,42499,43559,283790,7140.0,7000000.0
2004-01-05,42521,43575,40162,42497,65734,6965.0,7000000.0
2004-01-06,43366,43575,41864,42497,58217,6965.0,7000000.0
2004-01-07,41862,42932,41862,41856,46882,6860.0,7000000.0
2004-01-08,42296,42296,40598,41212,73970,6755.0,7000000.0
2004-01-09,40786,42922,40786,42275,42289,6930.0,7000000.0
2004-01-12,42284,42932,41019,41856,67799,6860.0,7000000.0
2004-01-13,43356,46771,42505,46761,521591,7665.0,7000000.0
2004-01-14,49122,49122,44425,45266,484689,7420.0,7000000.0
2004-01-15,45699,50620,45699,50607,808076,8295.0,7000000.0
2004-01-16,49547,50390,46975,48467,289067,7945.0,7000000.0
2004-01-19,49326,53392,48464,50817,461593,8330.0,7000000.0
2004-01-20,49134,50413,44869,45058,168766,7385.0,7000000.0
2004-01-26,43772,46117,43563,44414,58187,7280.0,7000000.0
2004-01-27,44001,47625,44001,43995,212597,7210.0,7000000.0
2004-01-28,44419,46554,43777,45699,106200,7490.0,7000000.0
2004-01-29,45703,49554,45703,46972,209044,7700.0,7000000.0
2004-01-30,46562,49134,45928,47193,104977,7735.0,7000000.0
2004-02-02,46558,51684,46558,50395,486997,8260.0,7000000.0
2004-02-03,49554,50191,46985,46972,270719,7700.0,7000000.0
2004-02-04,48694,52545,45488,50395,409669,8260.0,7000000.0
2004-02-05,49562,50840,47840,48901,149542,8015.0,7000000.0
2004-02-06,52310,54655,52310,54660,264529,8960.0,7000000.0
2004-02-09,59359,61081,51250,51669,715248,8470.0,7000000.0
2004-02-10,51906,57878,49975,54241,540867,8890.0,7000000.0
2004-02-11,56592,57871,54453,55304,242082,9065.0,7000000.0
2004-02-12,55327,56829,51271,51251,198311,8400.0,7000000.0
2004-02-13,50403,51058,48919,50188,127358,8225.0,7000000.0
2004-02-16,51692,54260,51271,51251,175904,8400.0,7000000.0
2004-02-17,52119,54677,50412,53597,186642,8785.0,7000000.0
2004-02-18,54456,55526,51680,52102,99134,8540.0,7000000.0
2004-02-19,56593,57454,51259,51459,310822,8435.0,7000000.0
2004-02-20,50400,52107,46563,49111,225973,8050.0,7000000.0
2004-02-23,48060,50408,47840,48901,149459,8015.0,7000000.0
2004-02-24,47403,50388,47403,47616,120907,7805.0,7000000.0
2004-02-25,47215,48923,46559,46553,104011,7630.0,7000000.0
2004-02-26,46787,48275,44871,44847,106157,7350.0,7000000.0
2004-02-27,44852,46336,43559,46121,50756,7560.0,7000000.0
2004-03-02,45481,48701,45481,46761,56072,7665.0,7000000.0
2004-03-03,46356,47630,46129,46342,55430,7595.0,7000000.0
2004-03-04,46346,47415,45487,45699,63069,7490.0,7000000.0
2004-03-05,46778,46778,43996,45699,40784,7490.0,7000000.0
2004-03-08,46346,46346,45279,45699,44928,7490.0,7000000.0
2004-03-09,45056,50182,44847,47824,146391,7840.0,7000000.0
2004-03-10,47404,49113,47404,47824,62625,7840.0,7000000.0
2004-03-11,47404,48694,46972,47824,52203,7840.0,7000000.0
2004-03-12,47834,48708,42726,43995,53019,7210.0,7000000.0
2004-03-15,43133,45273,43133,44622,23477,7315.0,7000000.0
2004-03-16,45696,45696,43769,43770,15166,7175.0,7000000.0
2004-03-17,44004,45920,43571,44203,39143,7245.0,7000000.0
2004-03-18,46120,49329,44859,49319,163781,8085.0,7000000.0
2004-03-19,49320,50185,46557,48467,57488,7945.0,7000000.0
2004-03-22,48918,53607,48057,51891,285169,8505.0,7000000.0
2004-03-23,50399,57024,49121,55515,225882,9100.0,7000000.0
2004-03-24,54662,57244,53398,55304,80652,9065.0,7000000.0
2004-03-25,55758,57879,54461,57232,189739,9380.0,7000000.0
2004-03-26,57260,58106,53189,53597,75402,8785.0,7000000.0
2004-03-29,52982,52982,50201,51251,108760,8400.0,7000000.0
2004-03-30,52957,53804,49957,53809,103734,8820.0,7000000.0
2004-03-31,52751,56375,52319,55948,186675,9170.0,7000000.0
2004-04-01,54898,58954,54660,55515,76164,9100.0,7000000.0
2004-04-02,55966,56816,54258,55736,54537,9135.0,7000000.0
2004-04-06,55740,58502,54655,54660,30732,8960.0,7000000.0
2004-04-07,54031,57463,52756,52746,73071,8645.0,7000000.0
2004-04-08,52757,54658,51255,53165,60963,8715.0,7000000.0
2004-04-09,54449,56362,52309,56367,49225,9240.0,7000000.0
2004-04-12,56809,58084,55948,56799,101586,9310.0,7000000.0
2004-04-13,55538,55538,52980,53597,85877,8785.0,7000000.0
2004-04-14,51685,55961,51685,54885,78959,8995.0,7000000.0
2004-04-16,52967,58089,52967,57651,125585,9450.0,7000000.0
2004-04-19,61934,64489,60213,61496,551183,10080.0,7000000.0
2004-04-20,61706,64900,58709,62348,161969,10220.0,7000000.0
2004-04-21,67507,67507,61953,61929,134211,10150.0,7000000.0
2004-04-22,61948,64073,60226,61078,154680,10010.0,7000000.0
2004-04-23,60644,60853,55950,57011,170291,9345.0,7000000.0
2004-04-26,55952,59796,55952,59357,208869,9730.0,7000000.0
2004-04-27,59385,61953,58102,61929,152895,10150.0,7000000.0
2004-04-28,62145,69198,54656,59150,811955,9695.0,7000000.0
2004-04-29,60451,60451,54893,55093,69936,9030.0,7000000.0
2004-04-30,52973,53615,50405,50395,144830,8260.0,7000000.0
2004-05-03,50393,52965,49323,50607,126666,8295.0,7000000.0
2004-05-04,50823,52312,50190,50817,93874,8330.0,7000000.0
2004-05-06,50840,50840,45714,46342,81569,7595.0,7000000.0
2004-05-07,45708,48056,43569,45699,66223,7490.0,7000000.0
2004-05-10,44206,45704,43136,43127,117859,7070.0,7000000.0
2004-05-11,41001,46111,41001,43559,51697,7140.0,7000000.0
2004-05-12,44427,45720,44427,45058,45337,7385.0,7000000.0
2004-05-13,44422,45482,43990,44622,34949,7315.0,7000000.0
2004-05-14,44648,45931,42735,42707,48689,7000.0,7000000.0
2004-05-17,42064,44203,41012,42919,102251,7035.0,7000000.0
2004-05-18,44001,44862,41433,43995,14216,7210.0,7000000.0
2004-05-19,43356,45702,42924,44622,51176,7315.0,7000000.0
2004-05-20,44422,45273,43770,44622,6321,7315.0,7000000.0
2004-05-21,45057,46116,42712,46121,57986,7560.0,7000000.0
2004-05-24,45911,46560,44424,44414,62613,7280.0,7000000.0
2004-05-25,43558,48252,43558,48257,231850,7910.0,7000000.0
2004-05-27,49759,49968,46985,46972,26521,7700.0,7000000.0
2004-05-28,46984,49329,46984,49319,123906,8085.0,7000000.0
2004-05-31,49338,51907,46356,46342,189789,7595.0,7000000.0
2004-06-01,45716,47215,45284,46553,66937,7630.0,7000000.0
2004-06-02,46559,48923,45489,46553,74578,7630.0,7000000.0
2004-06-03,46122,47415,45275,45266,33900,7420.0,7000000.0
2004-06-04,44644,48267,44644,48049,102313,7875.0,7000000.0
2004-06-07,46994,47845,46994,47193,41319,7735.0,7000000.0
2004-06-08,47623,48470,46564,46972,59611,7700.0,7000000.0
2004-06-09,46989,48055,44213,44203,152540,7245.0,7000000.0
2004-06-10,44424,44633,43772,44414,64579,7280.0,7000000.0
2004-06-11,44648,45718,42735,42707,208768,7000.0,7000000.0
2004-06-14,37575,43557,37575,42064,47997,6895.0,7000000.0
2004-06-15,41855,43775,40371,42919,208443,7035.0,7000000.0
2004-06-16,41853,43129,41853,42064,91381,6895.0,7000000.0
2004-06-17,41237,42530,41237,41212,8738,6755.0,7000000.0
2004-06-18,41231,43151,37816,38862,168339,6370.0,7000000.0
2004-06-21,38866,39918,36935,37578,125051,6160.0,7000000.0
2004-06-22,38881,38881,35675,38010,121249,6230.0,7000000.0
2004-06-23,37364,39075,36074,37578,61730,6160.0,7000000.0
2004-06-24,37176,39096,37176,38654,99154,6335.0,7000000.0
2004-06-25,37805,39513,37805,39298,40911,6440.0,7000000.0
2004-06-28,38878,39724,38017,39073,15127,6405.0,7000000.0
2004-06-29,39519,41863,38449,41645,61485,6825.0,7000000.0
2004-06-30,40788,41653,39304,39298,59598,6440.0,7000000.0
2004-07-01,39306,39724,39083,39506,49735,6475.0,7000000.0
2004-07-02,39307,39520,37809,37799,2664,6195.0,7000000.0
2004-07-05,36953,38453,36093,38010,63250,6230.0,7000000.0
2004-07-06,38010,38659,37798,38430,12058,6300.0,7000000.0
2004-07-07,38229,39313,36953,38010,10374,6230.0,7000000.0
2004-07-08,38435,40146,37579,38222,21574,6265.0,7000000.0
2004-07-09,38665,39515,38222,39506,29201,6475.0,7000000.0
2004-07-12,40591,40591,39313,40149,3596,6580.0,7000000.0
2004-07-13,39931,40154,37164,39298,50669,6440.0,7000000.0
2004-07-14,38860,39293,37362,37366,21513,6125.0,7000000.0
2004-07-15,36721,38432,36307,37366,47362,6125.0,7000000.0
2004-07-16,36732,38011,36318,36726,28925,6020.0,7000000.0
2004-07-19,36726,38434,36726,37578,9550,6160.0,7000000.0
2004-07-20,38455,38888,36956,38654,83856,6335.0,7000000.0
2004-07-21,37594,39096,37594,38654,20504,6335.0,7000000.0
2004-07-22,38888,39316,35469,38654,102751,6335.0,7000000.0
2004-07-23,38888,39096,37817,38654,39397,6335.0,7000000.0
2004-07-26,38457,38886,36955,38862,13397,6370.0,7000000.0
2004-07-27,37573,38657,35657,37578,13674,6160.0,7000000.0
2004-07-28,38450,38670,36530,37799,39670,6195.0,7000000.0
2004-07-29,36532,38672,36532,38010,23465,6230.0,7000000.0
2004-07-30,38229,38229,37173,38010,1035,6230.0,7000000.0
2004-08-02,36530,38018,36530,37799,17576,6195.0,7000000.0
2004-08-03,36516,37791,36307,37366,10066,6125.0,7000000.0
2004-08-04,37592,37592,35463,36304,9577,5950.0,7000000.0
2004-08-05,36721,37153,35223,35228,31413,5775.0,7000000.0
2004-08-06,34398,36091,34175,34164,31964,5600.0,7000000.0
2004-08-09,34379,36075,34170,35872,30852,5880.0,7000000.0
2004-08-10,36075,36727,34379,35872,3351,5880.0,7000000.0
2004-08-11,35246,36957,35246,36515,34103,5985.0,7000000.0
2004-08-12,36518,36518,34588,35872,2227,5880.0,7000000.0
2004-08-13,36087,36739,35669,35664,4899,5845.0,7000000.0
2004-08-16,36090,36533,35035,36304,23405,5950.0,7000000.0
2004-08-17,36751,38462,36542,37159,35873,6090.0,7000000.0
2004-08-18,37362,37571,36073,37366,25306,6125.0,7000000.0
2004-08-19,36526,37581,36317,36934,8247,6055.0,7000000.0
2004-08-20,36328,37383,36328,36304,10794,5950.0,7000000.0
2004-08-23,36315,36939,35869,36082,11673,5915.0,7000000.0
2004-08-24,35869,36939,35022,36082,21360,5915.0,7000000.0
2004-08-25,36078,36525,35454,36082,20169,5915.0,7000000.0
2004-08-26,36074,37796,36074,37578,9039,6160.0,7000000.0
2004-08-27,37592,37811,36328,36304,7172,5950.0,7000000.0
2004-08-30,36083,36943,35874,36934,6810,6055.0,7000000.0
2004-08-31,36930,36930,34376,35228,24446,5775.0,7000000.0
2004-09-01,35449,37365,34379,35872,17989,5880.0,7000000.0
2004-09-02,36307,37362,36307,37366,9146,6125.0,7000000.0
2004-09-03,37392,37597,36751,37159,8942,6090.0,7000000.0
2004-09-06,35890,37392,35890,37159,204,6090.0,7000000.0
2004-09-07,35885,37174,35885,36304,11413,5950.0,7000000.0
2004-09-08,36735,37163,36317,36934,3660,6055.0,7000000.0
2004-09-09,37374,37374,36084,36726,3852,6020.0,7000000.0
2004-09-10,36726,37796,35451,37578,17988,6160.0,7000000.0
2004-09-13,38005,38225,36935,37578,26186,6160.0,7000000.0
2004-09-14,38029,38235,37179,37159,3393,6090.0,7000000.0
2004-09-15,37594,37594,36330,36515,3607,5985.0,7000000.0
2004-09-16,37179,37821,36542,37159,7104,6090.0,7000000.0
2004-09-17,37597,37597,35890,37159,14117,6090.0,7000000.0
2004-09-20,37587,37587,34825,35452,28309,5810.0,7000000.0
2004-09-21,36748,36748,36539,36515,2,5985.0,7000000.0
2004-09-22,35451,37573,33726,37578,63128,6160.0,7000000.0
2004-09-23,38005,38005,36309,37578,9859,6160.0,7000000.0
2004-09-24,36307,37571,34376,35228,20379,5775.0,7000000.0
2004-09-30,35030,36950,32893,35452,38040,5810.0,7000000.0
2004-10-01,35461,35461,34597,35020,11184,5740.0,7000000.0
2004-10-04,34588,36310,34170,35872,22683,5880.0,7000000.0
2004-10-05,36323,36323,35466,35452,8090,5810.0,7000000.0
2004-10-06,36315,36315,35022,36082,12643,5915.0,7000000.0
2004-10-07,36310,36310,35020,35872,728,5880.0,7000000.0
2004-10-08,33116,35669,33116,35664,7673,5845.0,7000000.0
2004-10-11,34177,35467,34177,34808,7719,5705.0,7000000.0
2004-10-12,35461,36944,33321,35020,45899,5740.0,7000000.0
2004-10-13,34825,36089,33531,35452,13305,5810.0,7000000.0
2004-10-14,35874,35874,34389,34376,211,5635.0,7000000.0
2004-10-15,35679,35679,32899,34808,695,5705.0,7000000.0
2004-10-18,33540,35247,33540,34808,232,5705.0,7000000.0
2004-10-19,34825,35239,33327,33313,15822,5460.0,7000000.0
2004-10-20,33327,33741,32477,33313,17007,5460.0,7000000.0
2004-10-21,33537,33537,32482,32462,3792,5320.0,7000000.0
2004-10-22,33102,33102,30758,31386,8151,5145.0,7000000.0
2004-10-25,31404,32043,30986,30966,1870,5075.0,7000000.0
2004-10-26,31813,31813,30758,31386,4484,5145.0,7000000.0
2004-10-27,31807,31807,27974,31174,261,5110.0,7000000.0
2004-10-28,31378,31598,30323,31174,11302,5110.0,7000000.0
2004-10-29,31617,31617,30118,31606,3701,5180.0,7000000.0
2004-11-01,28844,31193,28844,30322,3375,4970.0,7000000.0
2004-11-02,30986,30986,29902,30966,223,5075.0,7000000.0
2004-11-03,29699,30779,29057,30755,2029,5040.0,7000000.0
2004-11-04,29890,33946,29458,31174,29593,5110.0,7000000.0
2004-11-05,31193,33332,31193,32462,11406,5320.0,7000000.0
2004-11-08,32893,33114,31391,32880,52214,5390.0,7000000.0
2004-11-09,33537,33537,31625,32462,2423,5320.0,7000000.0
2004-11-10,31617,34185,31393,31606,5715,5180.0,7000000.0
2004-11-11,33528,33528,31611,32880,13622,5390.0,7000000.0
2004-11-12,33525,33525,31609,32670,3519,5355.0,7000000.0
2004-11-15,32896,36534,32896,34164,6614,5600.0,7000000.0
2004-11-16,34170,34170,31602,33732,1222,5530.0,7000000.0
2004-11-17,32260,34399,32260,33957,8250,5565.0,7000000.0
2004-11-18,34173,38024,34173,38010,106260,6230.0,7000000.0
2004-11-19,41000,41000,36516,37366,138990,6125.0,7000000.0
2004-11-22,36523,39077,35659,38430,88825,6300.0,7000000.0
2004-11-23,39307,39934,36948,37799,111348,6195.0,7000000.0
2004-11-24,36947,41226,36528,39073,377258,6405.0,7000000.0
2004-11-25,38447,39726,35026,35020,61732,5740.0,7000000.0
2004-11-26,35241,36087,34394,35664,65978,5845.0,7000000.0
2004-11-29,35651,36307,34809,35228,51743,5775.0,7000000.0
2004-11-30,35237,35875,35026,35020,94530,5740.0,7000000.0
2004-12-01,35464,35464,33966,34164,38989,5600.0,7000000.0
2004-12-02,34820,35458,34179,34588,75909,5670.0,7000000.0
2004-12-03,34586,35227,33520,33524,52154,5495.0,7000000.0
2004-12-06,34181,34181,32251,33102,52975,5425.0,7000000.0
2004-12-07,32685,33532,32477,33313,51983,5460.0,7000000.0
2004-12-08,32469,35026,32469,34376,39374,5635.0,7000000.0
2004-12-09,34588,37156,34379,35872,68676,5880.0,7000000.0
2004-12-10,35664,35874,33110,34376,62865,5635.0,7000000.0
2004-12-13,34177,35888,32899,34808,672792,5705.0,7000000.0
2004-12-14,35864,35864,34167,35228,406240,5775.0,7000000.0
2004-12-15,35659,38435,35230,38222,910611,6265.0,7000000.0
2004-12-16,39731,42735,38885,42707,529071,7000.0,7000000.0
2004-12-17,47819,47819,43763,47824,1366389,7840.0,7000000.0
2004-12-20,47833,51262,44862,45699,989796,7490.0,7000000.0
2004-12-21,46564,51067,44219,51039,1194732,8365.0,7000000.0
2004-12-22,55104,57020,50392,57011,1558957,9345.0,7000000.0
2004-12-23,58497,62776,53804,53809,1202664,8820.0,7000000.0
2004-12-24,54694,55127,47432,47405,878369,7770.0,7000000.0
2004-12-27,47637,50846,45497,49544,770827,8120.0,7000000.0
2004-12-28,49116,52098,48252,48257,638188,7910.0,7000000.0
2004-12-29,44862,49122,43996,45699,545235,7490.0,7000000.0
2004-12-30,45062,46769,42269,44414,409238,7280.0,7000000.0
2005-01-03,45497,49568,45497,49544,650234,8120.0,7000000.0
2005-01-04,52965,55317,51257,55304,428317,9065.0,7000000.0
2005-01-05,61497,61497,52308,54017,1893448,8855.0,7000000.0
2005-01-06,54254,60446,47627,54241,1611940,8890.0,7000000.0
2005-01-07,56359,56359,47819,49963,918246,8190.0,7000000.0
2005-01-10,51260,55954,49971,55948,1069610,9170.0,7000000.0
2005-01-11,56819,57874,51680,52102,667354,8540.0,7000000.0
2005-01-12,52308,55738,50821,52313,773509,8575.0,7000000.0
2005-01-13,54654,58501,54239,58506,1313540,9590.0,7000000.0
2005-01-14,57866,65351,56156,65342,1090428,10710.0,7000000.0
2005-01-17,72189,73039,70691,73030,239095,11970.0,7000000.0
2005-01-18,81790,81790,79431,81781,597153,13405.0,7000000.0
2005-01-19,91378,91378,85405,91386,1431087,14980.0,7000000.0
2005-01-20,95229,102285,88414,102276,1385816,16765.0,7000000.0
2005-01-21,102922,114448,100368,114453,1105250,18760.0,7000000.0
2005-01-24,123856,128135,119595,128122,231759,21000.0,7000000.0
2005-01-25,140926,143494,119583,143488,1172958,23520.0,7000000.0
2005-01-26,140934,147335,126426,126419,1094864,20720.0,7000000.0
2005-01-27,112104,117453,111257,111251,792045,18235.0,7000000.0
2005-01-28,111064,119175,102512,117444,1848376,19250.0,7000000.0
2005-01-31,113174,120006,103358,103352,1724418,16940.0,7000000.0
2005-02-01,106133,111065,99732,111040,1455588,18200.0,7000000.0
2005-02-02,114042,120442,102934,108050,1314285,17710.0,7000000.0
