이에스에이(052190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-03-10,4374,4864,4374,4446,52690,22320.0,6000000.0
2003-03-11,4410,4649,4206,4458,25601,22380.0,6000000.0
2003-03-12,4457,4864,4457,4733,34104,23760.0,6000000.0
2003-03-13,4685,4780,4422,4542,19390,22800.0,6000000.0
2003-03-14,4840,4852,4685,4793,23013,24060.0,6000000.0
2003-03-17,4685,4756,4218,4279,31830,21480.0,6000000.0
2003-03-18,4541,4661,4338,4542,16580,22800.0,6000000.0
2003-03-19,4374,4589,4374,4494,36067,22560.0,6000000.0
2003-03-20,4589,5031,4577,5020,39572,25200.0,6000000.0
2003-03-21,5019,5366,4792,5259,39657,26400.0,6000000.0
2003-03-24,5258,5318,5043,5115,24034,25680.0,6000000.0
2003-03-25,4708,4828,4685,4697,15334,23580.0,6000000.0
2003-03-26,4792,5031,4780,4876,36315,24480.0,6000000.0
2003-03-27,4900,4900,4601,4673,18473,23460.0,6000000.0
2003-03-28,4852,4852,4601,4840,10986,24300.0,6000000.0
2003-03-31,4852,4852,4553,4709,8213,23640.0,6000000.0
2003-04-01,4505,4840,4493,4828,12238,24240.0,6000000.0
2003-04-02,4792,5103,4792,4936,13335,24780.0,6000000.0
2003-04-03,5079,5246,4780,4817,18485,24180.0,6000000.0
2003-04-04,4816,4900,4720,4888,14577,24540.0,6000000.0
2003-04-07,4912,5222,4816,5139,39993,25800.0,6000000.0
2003-04-08,5139,5151,4900,5091,36662,25560.0,6000000.0
2003-04-09,5091,5103,4804,4972,6007,24960.0,6000000.0
2003-04-10,4876,5258,4876,5211,33596,26160.0,6000000.0
2003-04-11,5127,5246,5019,5091,19584,25560.0,6000000.0
2003-04-14,5139,5222,5067,5127,21220,25740.0,6000000.0
2003-04-15,5198,5378,5139,5235,22663,26280.0,6000000.0
2003-04-16,5378,5438,5258,5366,24958,26940.0,6000000.0
2003-04-17,5342,5724,5318,5510,33394,27660.0,6000000.0
2003-04-18,5581,5760,5390,5558,31591,27900.0,6000000.0
2003-04-21,5497,5677,5378,5677,18488,28500.0,6000000.0
2003-04-22,5736,5808,5497,5617,25231,28200.0,6000000.0
2003-04-23,5593,5796,5461,5581,21214,28020.0,6000000.0
2003-04-24,5473,5712,5282,5450,50550,27360.0,6000000.0
2003-04-25,5258,5426,5019,5378,17948,27000.0,6000000.0
2003-04-28,5378,5916,5258,5773,51967,28980.0,6000000.0
2003-04-29,5856,6453,5832,6143,157129,30840.0,6000000.0
2003-04-30,6226,6441,6214,6310,76012,31680.0,6000000.0
2003-05-02,6310,6453,6023,6334,56917,31800.0,6000000.0
2003-05-06,6645,7087,6465,7004,178302,35160.0,6000000.0
2003-05-07,7075,7075,6573,6753,66707,33900.0,6000000.0
2003-05-09,6752,7553,6752,7506,143617,37680.0,6000000.0
2003-05-12,7888,7888,7254,7769,105040,39000.0,6000000.0
2003-05-13,7768,8210,7577,7960,115713,39960.0,6000000.0
2003-05-14,8186,8832,8007,8474,88478,42540.0,6000000.0
2003-05-15,8724,8963,8127,8187,133273,41100.0,6000000.0
2003-05-16,8378,8605,8246,8450,102688,42420.0,6000000.0
2003-05-19,8724,8844,8067,8438,93474,42360.0,6000000.0
2003-05-20,8139,9322,8007,9191,127237,46140.0,6000000.0
2003-05-21,9190,9549,8963,9191,188660,46140.0,6000000.0
2003-05-22,9262,10278,9262,10016,386900,50280.0,6000000.0
2003-05-23,10338,10565,9382,9490,353360,47640.0,6000000.0
2003-05-26,10003,10625,9860,10625,591285,53340.0,6000000.0
2003-05-27,11879,11891,10768,11892,583431,59700.0,6000000.0
2003-05-28,12310,13266,12190,13266,638845,66600.0,6000000.0
2003-05-29,12788,12907,11712,11713,333525,58800.0,6000000.0
2003-05-30,10876,12071,10314,11474,738574,57600.0,6000000.0
2003-06-02,11354,11593,10099,10099,557294,50700.0,6000000.0
2003-06-03,9991,10565,9668,9824,327676,49320.0,6000000.0
2003-06-04,10051,10278,9597,9920,234896,49800.0,6000000.0
2003-06-05,9991,10063,8856,8928,445027,44820.0,6000000.0
2003-06-09,8844,9441,8784,9310,304086,46740.0,6000000.0
2003-06-10,9107,9489,8963,8964,209890,45000.0,6000000.0
2003-06-11,8975,9095,8485,8725,427506,43800.0,6000000.0
2003-06-12,8880,9071,8688,8784,161991,44100.0,6000000.0
2003-06-13,8844,9680,8641,9442,717929,47400.0,6000000.0
2003-06-16,9561,9644,9047,9251,243642,46440.0,6000000.0
2003-06-17,9609,10350,9489,10350,427376,51960.0,6000000.0
2003-06-18,10553,11258,9680,10063,716900,50520.0,6000000.0
2003-06-19,10123,10302,9609,10111,270048,50760.0,6000000.0
2003-06-20,9919,10003,9477,9478,158330,47580.0,6000000.0
2003-06-23,9334,9800,8856,9800,314360,49200.0,6000000.0
2003-06-24,10158,10971,9119,9322,963618,46800.0,6000000.0
2003-06-25,9226,9597,8987,9107,141643,45720.0,6000000.0
2003-06-26,8963,9286,8963,8976,147172,45060.0,6000000.0
2003-06-27,9011,9334,9011,9203,158437,46200.0,6000000.0
2003-06-30,9190,9250,8951,8964,123350,45000.0,6000000.0
2003-07-01,9083,9429,8975,9263,260566,46500.0,6000000.0
2003-07-02,9382,9872,9382,9633,314310,48360.0,6000000.0
2003-07-03,9907,9967,9322,9322,225587,46800.0,6000000.0
2003-07-04,9262,9453,9119,9167,138577,46020.0,6000000.0
2003-07-07,9250,9668,9035,9573,398995,48060.0,6000000.0
2003-07-08,9680,9728,9143,9203,172943,46200.0,6000000.0
2003-07-09,9226,9334,9047,9047,144416,45420.0,6000000.0
2003-07-10,8975,9166,8868,8904,122943,44700.0,6000000.0
2003-07-11,8676,8844,8676,8737,130691,43860.0,6000000.0
2003-07-14,8664,9202,8664,8737,217861,43860.0,6000000.0
2003-07-15,8856,8915,8390,8390,139656,42120.0,6000000.0
2003-07-16,8425,8497,7661,7661,234723,38460.0,6000000.0
2003-07-18,7171,7649,7171,7589,217721,38100.0,6000000.0
2003-07-21,7888,8497,7649,7948,810194,39900.0,6000000.0
2003-07-22,7684,7947,7230,7577,95543,38040.0,6000000.0
2003-07-23,7768,7768,7290,7350,89039,36900.0,6000000.0
2003-07-24,7242,7529,6812,6812,149727,34200.0,6000000.0
2003-07-25,6680,6908,6418,6693,238895,33600.0,6000000.0
2003-07-28,6991,7290,6872,7087,203787,35580.0,6000000.0
2003-07-29,7111,7254,6943,6944,120624,34860.0,6000000.0
2003-07-30,7099,7732,6896,7386,280479,37080.0,6000000.0
2003-07-31,7290,7433,6896,7123,104523,35760.0,6000000.0
2003-08-01,7171,7350,7063,7087,54541,35580.0,6000000.0
2003-08-04,6943,7015,6489,6573,58490,33000.0,6000000.0
2003-08-05,6477,6979,6477,6705,56394,33660.0,6000000.0
2003-08-06,6561,6812,6561,6753,37440,33900.0,6000000.0
2003-08-07,6812,6884,6645,6812,32970,34200.0,6000000.0
2003-08-08,6812,7003,6788,6908,38786,34680.0,6000000.0
2003-08-11,6931,7493,6931,7171,118957,36000.0,6000000.0
2003-08-12,7457,7457,7063,7183,69814,36060.0,6000000.0
2003-08-13,7171,7350,7051,7051,77315,35400.0,6000000.0
2003-08-14,7063,7254,6991,7099,77321,35640.0,6000000.0
2003-08-18,7063,7087,6716,6777,65928,34020.0,6000000.0
2003-08-19,6860,6860,6155,6215,126427,31200.0,6000000.0
2003-08-20,6083,6322,5916,6048,83835,30360.0,6000000.0
2003-08-21,6071,6214,5987,6012,71848,30180.0,6000000.0
2003-08-22,5975,6430,5975,6107,81101,30660.0,6000000.0
2003-08-25,6035,6202,6035,6131,32537,30780.0,6000000.0
2003-08-26,6513,6513,6011,6191,61696,31080.0,6000000.0
2003-08-27,6131,6358,6023,6131,107107,30780.0,6000000.0
2003-08-28,6214,6214,5951,5964,71697,29940.0,6000000.0
2003-08-29,5939,5939,5533,5773,65748,28980.0,6000000.0
2003-09-01,5772,5951,5772,5779,49008,29010.0,6000000.0
2003-09-02,5856,5945,5796,5904,38122,29640.0,6000000.0
2003-09-03,5916,6155,5916,5976,61126,30000.0,6000000.0
2003-09-04,5975,6095,5963,6000,33480,30120.0,6000000.0
2003-09-05,5916,5975,5772,5832,29664,29280.0,6000000.0
2003-09-08,5916,6083,5796,5797,35827,29100.0,6000000.0
2003-09-09,5760,5951,5760,5916,22381,29700.0,6000000.0
2003-09-15,5808,6406,5772,6227,87706,31260.0,6000000.0
2003-09-16,6453,6967,6406,6968,231010,34980.0,6000000.0
2003-09-17,7350,7577,6991,7111,384661,35700.0,6000000.0
2003-09-18,7278,7278,6764,7004,116219,35160.0,6000000.0
2003-09-19,7171,7171,6573,6573,130942,33000.0,6000000.0
2003-09-22,6334,6573,5975,6048,121747,30360.0,6000000.0
2003-09-23,6035,6764,5856,6765,251108,33960.0,6000000.0
2003-09-24,6824,7529,6824,7171,299890,36000.0,6000000.0
2003-09-25,6943,7159,6585,6669,117591,33480.0,6000000.0
2003-09-26,6573,7087,6573,6896,115888,34620.0,6000000.0
2003-09-29,6931,7720,6931,7721,457251,38760.0,6000000.0
2003-09-30,7888,8091,7290,7506,484174,37680.0,6000000.0
2003-10-01,7433,8258,7075,7673,557588,38520.0,6000000.0
2003-10-02,7947,7947,7242,7243,273940,36360.0,6000000.0
2003-10-06,7182,7350,6812,7171,199901,36000.0,6000000.0
2003-10-07,7302,7517,7171,7362,189242,36960.0,6000000.0
2003-10-08,7421,8067,7421,7924,453944,39780.0,6000000.0
2003-10-09,7923,8629,7732,7948,668752,39900.0,6000000.0
2003-10-10,8055,8425,7816,8127,395075,40800.0,6000000.0
2003-10-13,8294,8461,8031,8450,323727,42420.0,6000000.0
2003-10-14,8700,9202,8210,8330,613204,41820.0,6000000.0
2003-10-15,8366,8557,7888,8067,162289,40500.0,6000000.0
2003-10-16,7888,8402,7840,7840,151010,39360.0,6000000.0
2003-10-17,7780,7935,7553,7769,142842,39000.0,6000000.0
2003-10-20,7780,8437,7780,8438,191662,42360.0,6000000.0
2003-10-21,8521,8593,8162,8510,151516,42720.0,6000000.0
2003-10-22,8629,8844,8151,8163,250076,40980.0,6000000.0
2003-10-23,7828,8115,7421,7422,168200,37260.0,6000000.0
2003-10-24,7206,7529,7206,7410,104929,37200.0,6000000.0
2003-10-27,7589,7720,7541,7709,108377,38700.0,6000000.0
2003-10-28,7696,7756,7362,7434,131139,37320.0,6000000.0
2003-10-29,7529,7649,7302,7302,70463,36660.0,6000000.0
2003-10-30,7374,7469,7075,7075,92755,35520.0,6000000.0
2003-10-31,6955,7099,6573,6681,168679,33540.0,6000000.0
2003-11-03,6776,6967,6752,6884,101618,34560.0,6000000.0
2003-11-04,6931,7147,6657,6693,107084,33600.0,6000000.0
2003-11-05,6597,7111,6190,6860,185616,34440.0,6000000.0
2003-11-06,6931,7577,6860,7458,227739,37440.0,6000000.0
2003-11-07,7469,7541,7147,7386,83871,37080.0,6000000.0
2003-11-10,7242,7350,7051,7147,84106,35880.0,6000000.0
2003-11-11,6955,7111,6896,7051,57011,35400.0,6000000.0
2003-11-12,7051,7254,7003,7171,53774,36000.0,6000000.0
2003-11-13,7230,7302,7075,7183,55698,36060.0,6000000.0
2003-11-14,7230,7517,7206,7374,58549,37020.0,6000000.0
2003-11-17,7374,7744,7314,7577,78224,38040.0,6000000.0
2003-11-18,7637,7637,7410,7542,54926,37860.0,6000000.0
2003-11-19,7613,7613,7254,7338,73711,36840.0,6000000.0
2003-11-20,7338,7374,7171,7195,42504,36120.0,6000000.0
2003-11-21,7003,7194,6931,7099,36989,35640.0,6000000.0
2003-11-24,6872,6931,6406,6753,45071,33900.0,6000000.0
2003-11-25,6716,6896,6680,6753,24515,33900.0,6000000.0
2003-11-26,6657,6931,6633,6777,58048,34020.0,6000000.0
2003-11-27,6692,6812,6573,6753,46926,33900.0,6000000.0
2003-11-28,6728,6991,6728,6980,32928,35040.0,6000000.0
2003-12-01,6931,7457,6836,6980,88221,35040.0,6000000.0
2003-12-02,6991,7493,6991,7494,134171,37620.0,6000000.0
2003-12-03,7529,7529,7123,7279,95117,36540.0,6000000.0
2003-12-04,7171,7481,7171,7267,87148,36480.0,6000000.0
2003-12-05,7565,7768,7362,7362,106716,36960.0,6000000.0
2003-12-08,7242,7469,7003,7099,71273,35640.0,6000000.0
2003-12-09,7182,7266,7051,7087,78178,35580.0,6000000.0
2003-12-10,6908,7123,6788,6812,65373,34200.0,6000000.0
2003-12-11,6812,7111,6812,6944,48049,34860.0,6000000.0
2003-12-12,6967,7171,6955,7075,82085,35520.0,6000000.0
2003-12-15,7171,7182,7003,7135,76388,35820.0,6000000.0
2003-12-16,7099,7099,6848,6848,57794,34380.0,6000000.0
2003-12-17,6860,6908,6609,6633,47367,33300.0,6000000.0
2003-12-18,6513,6752,6513,6633,54339,33300.0,6000000.0
2003-12-19,6633,6752,6310,6466,37779,32460.0,6000000.0
2003-12-22,6453,6453,5856,6012,96032,30180.0,6000000.0
2003-12-23,5916,6155,5748,6119,57432,30720.0,6000000.0
2003-12-24,5916,6035,5844,5880,44670,29520.0,6000000.0
2003-12-26,5677,6083,5677,5743,35405,28830.0,6000000.0
2003-12-29,5599,5808,5599,5797,23269,29100.0,6000000.0
2003-12-30,5856,6250,5856,5904,25127,29640.0,6000000.0
2004-01-02,5916,6214,5880,5886,14094,29550.0,6000000.0
2004-01-05,5969,5975,5856,5916,17269,29700.0,6000000.0
2004-01-06,5975,5975,5712,5797,20140,29100.0,6000000.0
2004-01-07,5700,5951,5677,5809,32176,29160.0,6000000.0
2004-01-08,5736,5868,5718,5719,25738,28710.0,6000000.0
2004-01-09,5736,5736,5438,5498,40981,27600.0,6000000.0
2004-01-12,5414,5426,4971,5247,78389,26340.0,6000000.0
2004-01-13,5198,5354,5061,5062,39624,25410.0,6000000.0
2004-01-14,5031,5139,4852,4852,34970,24360.0,6000000.0
2004-01-15,4786,4852,4583,4661,72811,23400.0,6000000.0
2004-01-16,4780,4786,4661,4661,49631,23400.0,6000000.0
2004-01-19,4708,4774,4649,4649,24156,23340.0,6000000.0
2004-01-20,4517,4756,4422,4709,51596,23640.0,6000000.0
2004-01-26,4673,4959,4601,4852,32453,24360.0,6000000.0
2004-01-27,5043,5043,4852,4906,29905,24630.0,6000000.0
2004-01-28,4804,4918,4720,4721,28961,23700.0,6000000.0
2004-01-29,4589,4756,4541,4733,23508,23760.0,6000000.0
2004-01-30,4685,4900,4685,4817,24232,24180.0,6000000.0
2004-02-02,4840,5019,4786,4900,18929,24600.0,6000000.0
2004-02-03,4840,4882,4780,4817,17075,24180.0,6000000.0
2004-02-04,4894,4894,4780,4840,25832,24300.0,6000000.0
2004-02-05,4756,4852,4756,4787,24494,24030.0,6000000.0
2004-02-06,4744,4756,4601,4661,27390,23400.0,6000000.0
2004-02-09,4661,4816,4505,4595,27915,23070.0,6000000.0
2004-02-10,4601,4673,4505,4637,20853,23280.0,6000000.0
2004-02-11,4565,4888,4565,4721,39114,23700.0,6000000.0
2004-02-12,4744,4780,4553,4601,28344,23100.0,6000000.0
2004-02-13,4619,4828,4565,4685,33495,23520.0,6000000.0
2004-02-16,4828,4870,4601,4805,132350,24120.0,6000000.0
2004-02-17,4870,4870,4702,4858,32778,24390.0,6000000.0
2004-02-18,4876,4876,4661,4751,42895,23850.0,6000000.0
2004-02-19,4774,4792,4691,4769,31844,23940.0,6000000.0
2004-02-20,4708,4714,4547,4566,33068,22920.0,6000000.0
2004-02-23,4493,4619,4493,4566,30808,22920.0,6000000.0
2004-02-24,4493,5109,4493,5008,94835,25140.0,6000000.0
2004-02-25,5007,5007,4804,5008,30919,25140.0,6000000.0
2004-02-26,4971,4971,4804,4805,29695,24120.0,6000000.0
2004-02-27,4780,4888,4673,4823,21139,24210.0,6000000.0
2004-03-02,4822,4947,4541,4542,32008,22800.0,6000000.0
2004-03-03,4362,4368,4063,4183,93025,21000.0,6000000.0
2004-03-04,4147,4517,4147,4482,33972,22500.0,6000000.0
2004-03-05,4481,5013,4481,5014,93084,25170.0,6000000.0
2004-03-08,5210,5234,5013,5235,59415,26280.0,6000000.0
2004-03-09,5103,5181,5079,5103,39219,25620.0,6000000.0
2004-03-10,5103,5127,4894,4894,20969,24570.0,6000000.0
2004-03-11,4685,5007,4685,4757,19196,23880.0,6000000.0
2004-03-12,4673,4840,4374,4781,29291,24000.0,6000000.0
2004-03-15,4601,4768,4565,4661,34167,23400.0,6000000.0
2004-03-16,4541,5019,4541,4864,39222,24420.0,6000000.0
2004-03-17,4876,5007,4780,4840,34508,24300.0,6000000.0
2004-03-18,4780,4900,4756,4840,18367,24300.0,6000000.0
2004-03-19,4762,4840,4661,4667,23588,23430.0,6000000.0
2004-03-22,4535,4673,4463,4625,44078,23220.0,6000000.0
2004-03-23,4553,4888,4553,4709,42226,23640.0,6000000.0
2004-03-24,4661,4828,4607,4709,25190,23640.0,6000000.0
2004-03-25,4697,4924,4505,4548,72233,22830.0,6000000.0
2004-03-26,4547,4900,4547,4661,79369,23400.0,6000000.0
2004-03-29,4661,4828,4649,4673,55492,23460.0,6000000.0
2004-03-30,4732,4900,4732,4900,79080,24600.0,6000000.0
2004-03-31,5007,5443,4900,4900,253696,24600.0,6000000.0
2004-04-01,4959,4959,4798,4799,118261,24090.0,6000000.0
2004-04-02,4792,4804,4446,4566,143263,22920.0,6000000.0
2004-04-06,4559,4565,4386,4482,104603,22500.0,6000000.0
2004-04-07,4434,4517,4422,4452,45907,22350.0,6000000.0
2004-04-08,4457,4589,4446,4446,88160,22320.0,6000000.0
2004-04-09,4493,4529,4428,4440,29961,22290.0,6000000.0
2004-04-12,4422,4493,4386,4422,35115,22200.0,6000000.0
2004-04-13,4565,4565,4374,4410,28246,22140.0,6000000.0
2004-04-14,4344,4463,4344,4362,39304,21900.0,6000000.0
2004-04-16,4374,4446,4302,4368,26312,21930.0,6000000.0
2004-04-19,4302,4380,4242,4291,30229,21540.0,6000000.0
2004-04-20,4242,4350,4242,4249,34334,21330.0,6000000.0
2004-04-21,4248,4272,4069,4099,55930,20580.0,6000000.0
2004-04-22,4105,4242,4093,4147,45872,20820.0,6000000.0
2004-04-23,3991,4147,3991,4141,34367,20790.0,6000000.0
2004-04-26,4153,4290,4153,4213,45457,21150.0,6000000.0
2004-04-27,4195,4649,4195,4542,129121,22800.0,6000000.0
2004-04-28,4637,4637,4230,4392,69183,22050.0,6000000.0
2004-04-29,4242,4326,4129,4129,35399,20730.0,6000000.0
2004-04-30,3914,4290,3914,4153,37609,20850.0,6000000.0
2004-05-03,4177,4278,3938,4087,24301,20520.0,6000000.0
2004-05-04,4027,4177,3956,3980,26213,19980.0,6000000.0
2004-05-06,3956,4057,3848,3848,34367,19320.0,6000000.0
2004-05-07,3824,3932,3681,3735,37480,18750.0,6000000.0
2004-05-10,3597,3705,3286,3586,93517,18000.0,6000000.0
2004-05-11,3406,3561,3376,3406,36286,17100.0,6000000.0
2004-05-12,3460,3693,3442,3615,30541,18150.0,6000000.0
2004-05-13,3513,3722,3513,3580,18049,17970.0,6000000.0
2004-05-14,3597,3746,3519,3520,26960,17670.0,6000000.0
2004-05-17,3430,3430,3101,3107,35485,15600.0,6000000.0
2004-05-18,2928,3155,2868,3101,34878,15570.0,6000000.0
2004-05-19,3107,3436,3107,3358,28109,16860.0,6000000.0
2004-05-20,3226,3513,3226,3346,17549,16800.0,6000000.0
2004-05-21,3292,3579,3292,3346,33780,16800.0,6000000.0
2004-05-24,3358,3477,3346,3358,12279,16860.0,6000000.0
2004-05-25,3298,3454,3226,3251,11497,16320.0,6000000.0
2004-05-27,3298,3400,3232,3329,11136,16710.0,6000000.0
2004-05-28,3292,3585,3292,3466,16323,17400.0,6000000.0
2004-05-31,3370,3495,3370,3418,22158,17160.0,6000000.0
2004-06-01,3358,3460,3292,3382,25252,16980.0,6000000.0
2004-06-02,3352,3430,3226,3251,18706,16320.0,6000000.0
2004-06-03,3376,3376,3059,3227,10242,16200.0,6000000.0
2004-06-04,3131,3226,3131,3167,11989,15900.0,6000000.0
2004-06-07,3143,3334,3143,3191,18379,16020.0,6000000.0
2004-06-08,3191,3286,3167,3227,8970,16200.0,6000000.0
2004-06-09,3226,3573,3131,3412,69783,17130.0,6000000.0
2004-06-10,3549,3549,3376,3460,16803,17370.0,6000000.0
2004-06-11,3406,3561,3394,3556,27057,17850.0,6000000.0
2004-06-14,3454,3740,3382,3388,25504,17010.0,6000000.0
2004-06-15,3250,3579,3167,3311,16804,16620.0,6000000.0
2004-06-16,3262,3370,3167,3203,13333,16080.0,6000000.0
2004-06-17,3238,3346,3143,3346,11822,16800.0,6000000.0
2004-06-18,3256,3430,3250,3317,8990,16650.0,6000000.0
2004-06-21,3286,3460,3209,3257,20345,16350.0,6000000.0
2004-06-22,3173,3394,3173,3335,14003,16740.0,6000000.0
2004-06-23,3382,3382,3185,3281,6313,16470.0,6000000.0
2004-06-24,3203,3310,3173,3203,25940,16080.0,6000000.0
2004-06-25,3167,3226,3083,3203,15217,16080.0,6000000.0
2004-06-28,3167,3286,3167,3179,23804,15960.0,6000000.0
2004-06-29,2987,3226,2987,3215,13607,16140.0,6000000.0
2004-06-30,3215,3250,3149,3233,12908,16230.0,6000000.0
2004-07-01,3280,3346,3179,3275,23430,16440.0,6000000.0
2004-07-02,3191,3274,3191,3197,9543,16050.0,6000000.0
2004-07-05,3274,3274,3143,3245,14746,16290.0,6000000.0
2004-07-06,3215,3268,3173,3191,10288,16020.0,6000000.0
2004-07-07,3089,3250,3089,3251,9753,16320.0,6000000.0
2004-07-08,3250,3274,3167,3251,13014,16320.0,6000000.0
2004-07-09,3131,3280,3131,3227,19685,16200.0,6000000.0
2004-07-12,3274,3274,3167,3221,10080,16170.0,6000000.0
2004-07-13,3167,3214,3059,3107,13413,15600.0,6000000.0
2004-07-14,3071,3191,2987,3024,14569,15180.0,6000000.0
2004-07-15,3077,3077,2880,2982,21106,14970.0,6000000.0
2004-07-16,2964,2975,2874,2976,6345,14940.0,6000000.0
2004-07-19,2975,3011,2946,3006,13812,15090.0,6000000.0
2004-07-20,2928,2946,2844,2916,8952,14640.0,6000000.0
2004-07-21,2892,2969,2844,2910,11468,14610.0,6000000.0
2004-07-22,2868,2868,2772,2773,7512,13920.0,6000000.0
2004-07-23,2736,2820,2713,2821,22110,14160.0,6000000.0
2004-07-26,2856,2922,2713,2880,5379,14460.0,6000000.0
2004-07-27,2964,2964,2754,2880,6761,14460.0,6000000.0
2004-07-28,2892,2892,2736,2749,7915,13800.0,6000000.0
2004-07-29,2778,2856,2569,2659,4703,13350.0,6000000.0
2004-07-30,2748,2748,2605,2707,10444,13590.0,6000000.0
2004-08-02,2581,2677,2450,2450,11849,12300.0,6000000.0
2004-08-03,2211,2342,2199,2199,43533,11040.0,6000000.0
2004-08-04,2109,2270,2109,2223,15217,11160.0,6000000.0
2004-08-05,2187,2479,2181,2343,36063,11760.0,6000000.0
2004-08-06,2294,2509,2223,2366,38491,11880.0,6000000.0
2004-08-09,2485,2485,2330,2360,8845,11850.0,6000000.0
2004-08-10,2318,2551,2318,2504,14269,12570.0,6000000.0
2004-08-11,2450,2617,2420,2546,23800,12780.0,6000000.0
2004-08-12,2629,2760,2527,2761,8636,13860.0,6000000.0
2004-08-13,2784,2892,2707,2833,15231,14220.0,6000000.0
2004-08-16,2820,2987,2766,2916,24277,14640.0,6000000.0
2004-08-17,2922,3262,2922,3263,46747,16380.0,6000000.0
2004-08-18,3298,3418,3143,3203,44039,16080.0,6000000.0
2004-08-19,3334,3346,3047,3113,19347,15630.0,6000000.0
2004-08-20,3095,3268,3047,3143,15540,15780.0,6000000.0
2004-08-23,3143,3316,3107,3245,11576,16290.0,6000000.0
2004-08-24,3244,3364,3244,3346,17731,16800.0,6000000.0
2004-08-25,3310,3460,3310,3418,13278,17160.0,6000000.0
2004-08-26,3430,3430,3167,3167,66049,15900.0,6000000.0
2004-08-27,3238,3238,2790,2850,106713,14310.0,6000000.0
2004-08-30,2820,2868,2796,2850,17652,14310.0,6000000.0
2004-08-31,2629,2964,2629,2904,35376,14580.0,6000000.0
2004-09-01,2928,3083,2928,3036,25443,15240.0,6000000.0
2004-09-02,2975,3298,2975,3012,45045,15120.0,6000000.0
2004-09-03,3119,3161,3035,3036,31309,15240.0,6000000.0
2004-09-06,3047,3274,3047,3227,40081,16200.0,6000000.0
2004-09-07,3161,3268,3161,3215,16139,16140.0,6000000.0
2004-09-08,3215,3346,3167,3323,28696,16680.0,6000000.0
2004-09-09,3280,3418,3280,3400,25571,17070.0,6000000.0
2004-09-10,3465,3585,3406,3538,15784,17760.0,6000000.0
2004-09-13,3489,3705,3489,3669,20844,18420.0,6000000.0
2004-09-14,3740,3764,3471,3657,47281,18360.0,6000000.0
2004-09-15,3567,3764,3537,3621,24837,18180.0,6000000.0
2004-09-16,3543,3657,3543,3639,13312,18270.0,6000000.0
2004-09-17,3591,3675,3507,3532,15971,17730.0,6000000.0
2004-09-20,3465,3693,3465,3657,15324,18360.0,6000000.0
2004-09-21,3537,3824,3537,3771,32474,18930.0,6000000.0
2004-09-22,3752,4027,3705,3842,39518,19290.0,6000000.0
2004-09-23,3597,3961,3555,3586,25829,18000.0,6000000.0
2004-09-24,3621,3776,3537,3645,5180,18300.0,6000000.0
2004-09-30,3591,3752,3376,3460,16393,17370.0,6000000.0
2004-10-01,3346,3621,3346,3538,13871,17760.0,6000000.0
2004-10-04,3669,3669,3537,3538,12900,17760.0,6000000.0
2004-10-05,3645,3645,3525,3586,11682,18000.0,6000000.0
