THE E&M(089230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-06-26,43066,43066,42036,42640,5553,167652.0,6746560.0
2008-06-27,42034,42034,41004,41869,5284,164616.0,6746560.0
2008-06-30,41864,42896,41265,42896,9888,168664.0,6746560.0
2008-07-01,42120,42980,41605,42041,4686,165291.0,6746560.0
2008-07-02,42036,42637,36891,39294,7757,154496.0,6746560.0
2008-07-03,36889,38516,36286,36379,16244,143027.0,6746560.0
2008-07-04,35856,36888,33282,34318,18913,134931.0,6746560.0
2008-07-07,33026,34830,32427,32947,16850,129534.0,6746560.0
2008-07-08,31740,32512,29165,30028,63894,118065.0,6746560.0
2008-07-09,31140,32082,30024,31229,47142,122787.0,6746560.0
2008-07-10,29252,32428,29252,32430,18262,127510.0,6746560.0
2008-07-11,31912,33715,31826,33632,15942,132233.0,6746560.0
2008-07-14,33284,35171,32855,35003,27213,137630.0,6746560.0
2008-07-15,34485,35687,32597,33289,22981,130883.0,6746560.0
2008-07-16,34144,34144,32513,33460,12884,131558.0,6746560.0
2008-07-17,34314,34999,34141,34318,12401,134931.0,6746560.0
2008-07-18,35083,35083,33282,34146,7836,134257.0,6746560.0
2008-07-21,34742,34915,33971,34917,12004,137292.0,6746560.0
2008-07-22,34141,35083,33111,34062,14062,133919.0,6746560.0
2008-07-23,34228,34829,33456,34146,17167,134257.0,6746560.0
2008-07-24,34141,34743,33626,34062,15144,133919.0,6746560.0
2008-07-25,33627,33713,32683,33289,13846,130883.0,6746560.0
2008-07-28,33284,35944,32855,34833,29550,136955.0,6746560.0
2008-07-29,33626,34314,33282,34318,12864,134931.0,6746560.0
2008-07-30,34913,34913,33626,34318,7881,134931.0,6746560.0
2008-07-31,34314,34829,29164,34232,15147,134594.0,6746560.0
2008-08-01,34743,34743,32599,33974,4901,133582.0,6746560.0
2008-08-04,34227,34227,31997,32002,7032,125823.0,6746560.0
2008-08-05,31311,32597,29165,30887,24610,121438.0,6746560.0
2008-08-06,32429,32429,29166,31572,9144,124137.0,6746560.0
2008-08-07,31655,31912,30283,31229,5888,122787.0,6746560.0
2008-08-08,30885,31570,30283,30370,7353,119414.0,6746560.0
2008-08-11,30623,31912,30623,31143,5266,122450.0,6746560.0
2008-08-12,31739,31739,30882,30973,5239,121775.0,6746560.0
2008-08-13,30367,30882,30367,30716,3782,120763.0,6746560.0
2008-08-14,30711,32254,30711,31487,4356,123799.0,6746560.0
2008-08-18,31396,32340,31396,31916,4848,125486.0,6746560.0
2008-08-19,31399,32082,30968,31572,5072,124137.0,6746560.0
2008-08-20,31140,31825,30711,31315,6319,123125.0,6746560.0
2008-08-21,31739,31739,30709,31059,3902,122113.0,6746560.0
2008-08-22,31141,31141,28655,30370,15542,119414.0,6746560.0
2008-08-25,30712,30712,29682,30542,4099,120089.0,6746560.0
2008-08-26,29849,30279,29079,29771,6987,117053.0,6746560.0
2008-08-27,29765,29765,27449,29685,7379,116715.0,6746560.0
2008-08-28,29166,30023,28653,29171,3636,114692.0,6746560.0
2008-08-29,29509,29509,28567,28998,3949,114017.0,6746560.0
2008-09-01,28907,28907,25733,26512,14881,104234.0,6746560.0
2008-09-02,24962,26505,22904,23937,24828,94115.0,6746560.0
2008-09-03,23505,24880,23162,24708,18824,97150.0,6746560.0
2008-09-04,24016,27535,24016,26426,15016,103897.0,6746560.0
2008-09-05,25221,26079,24878,25825,7689,101536.0,6746560.0
2008-09-08,26590,27793,26164,27369,17236,107608.0,6746560.0
2008-09-09,26936,29338,26505,28998,8336,114017.0,6746560.0
2008-09-10,27793,29937,27793,29171,5457,114692.0,6746560.0
2008-09-11,29163,30366,27705,29685,15813,116715.0,6746560.0
2008-09-12,28994,32252,28994,31916,15885,125486.0,6746560.0
2008-09-16,28654,31229,27966,31229,14300,122787.0,6746560.0
2008-09-17,30197,31229,30197,30286,25697,119077.0,6746560.0
2008-09-18,29167,30283,27708,28140,11356,110644.0,6746560.0
2008-09-19,29595,29595,28309,28312,18104,111318.0,6746560.0
2008-09-22,28996,29422,27022,28998,16303,114017.0,6746560.0
2008-09-23,28567,29508,27882,29341,8040,115366.0,6746560.0
2008-09-24,28996,29681,28394,29513,7143,116041.0,6746560.0
2008-09-25,29592,29765,29163,29771,53593,117053.0,6746560.0
2008-09-26,30542,30712,29853,30456,11532,119751.0,6746560.0
2008-09-29,31229,31229,30113,30456,7044,119751.0,6746560.0
2008-09-30,27622,30283,27536,30286,10359,119077.0,6746560.0
2008-10-01,30884,33198,30025,30542,36914,120089.0,6746560.0
2008-10-02,30709,31052,29165,30887,14287,121438.0,6746560.0
2008-10-06,30883,30883,28051,29601,21232,116378.0,6746560.0
2008-10-07,28994,28994,26675,28828,24020,113342.0,6746560.0
2008-10-08,27449,28136,25219,26339,15121,103560.0,6746560.0
2008-10-09,24878,26250,24104,24195,15771,95126.0,6746560.0
2008-10-10,21701,22302,20587,22051,33597,86693.0,6746560.0
2008-10-13,22476,24018,22389,23851,20043,93777.0,6746560.0
2008-10-14,25392,26506,25049,25909,61506,101873.0,6746560.0
2008-10-15,24876,25218,24016,24023,19588,94452.0,6746560.0
2008-10-16,22304,22304,20414,20419,47898,80284.0,6746560.0
2008-10-17,20927,21358,17411,17418,149843,68478.0,6746560.0
2008-10-20,17413,17928,15095,17159,52880,67466.0,6746560.0
2008-10-21,17244,17670,15955,16370,37163,64362.0,6746560.0
2008-10-22,16161,18613,14273,16147,153445,63485.0,6746560.0
2008-10-23,16125,18526,16125,18533,1081217,72863.0,6746560.0
2008-10-24,19045,19989,15785,15786,755589,62068.0,6746560.0
2008-10-27,15784,16814,13415,13418,239165,52758.0,6746560.0
2008-10-28,12490,14495,11408,13590,272191,53433.0,6746560.0
2008-10-29,14702,15267,11562,12577,145944,49452.0,6746560.0
2008-10-30,13690,14444,13087,14447,91926,56806.0,6746560.0
2008-10-31,14922,16603,14442,16610,132282,65307.0,6746560.0
2008-11-03,18271,19045,18185,19045,60410,74887.0,6746560.0
2008-11-04,21788,21874,19900,21878,206567,86019.0,6746560.0
2008-11-05,25133,25133,22300,25138,526864,98837.0,6746560.0
2008-11-06,23505,28140,21447,21620,1555195,85007.0,6746560.0
2008-11-07,21447,24793,20245,24794,1116838,97488.0,6746560.0
2008-11-10,26849,28480,25993,27455,1194416,107945.0,6746560.0
2008-11-11,26079,29682,25564,28140,1037112,110644.0,6746560.0
2008-11-12,27881,29165,26590,27541,580446,108282.0,6746560.0
2008-11-13,25907,26592,23418,24966,542093,98162.0,6746560.0
2008-11-14,27792,28651,27277,28656,1035429,112668.0,6746560.0
2008-11-17,29167,29852,27536,28056,1039791,110306.0,6746560.0
2008-11-18,27622,28309,25305,25739,485364,101198.0,6746560.0
2008-11-19,26420,27881,24707,24708,654483,97150.0,6746560.0
2008-11-20,23418,23931,21186,21965,543101,86356.0,6746560.0
2008-11-21,21615,25220,20841,25224,890354,99174.0,6746560.0
2008-11-24,26937,28997,26506,27883,1469530,109632.0,6746560.0
2008-11-25,29850,31739,27536,28484,1342822,111993.0,6746560.0
2008-11-26,30024,31054,28824,29255,805234,115029.0,6746560.0
2008-11-27,30626,31229,28309,30542,883603,120089.0,6746560.0
2008-11-28,30196,31053,28653,29171,611178,114692.0,6746560.0
2008-12-01,29769,33199,29596,30114,916638,118402.0,6746560.0
2008-12-02,28480,29851,28051,29857,434889,117390.0,6746560.0
2008-12-03,31570,32772,30197,30370,591606,119414.0,6746560.0
2008-12-04,31398,32342,28567,29171,787286,114692.0,6746560.0
2008-12-05,29851,30368,28566,29601,280243,116378.0,6746560.0
2008-12-08,30455,31911,29852,31401,535111,123462.0,6746560.0
2008-12-09,32168,32168,30455,31229,385004,122787.0,6746560.0
2008-12-10,31399,34829,30541,33632,1115650,132233.0,6746560.0
2008-12-11,33628,33970,32428,32603,342965,128185.0,6746560.0
2008-12-12,32255,33545,28654,30542,394921,120089.0,6746560.0
2008-12-15,32167,33113,31568,32687,263526,128522.0,6746560.0
2008-12-16,32082,33284,31655,31744,240700,124811.0,6746560.0
2008-12-17,32939,33026,30022,30887,203542,121438.0,6746560.0
2008-12-18,32168,35514,32082,33888,1073577,133245.0,6746560.0
2008-12-19,33714,33800,31997,32773,285013,128859.0,6746560.0
2008-12-22,33112,33369,32341,33289,203902,130883.0,6746560.0
2008-12-23,32682,33197,31739,31916,119300,125486.0,6746560.0
2008-12-24,31397,32340,30795,30973,95133,121775.0,6746560.0
2008-12-26,31226,32596,30194,31916,143596,125486.0,6746560.0
2008-12-29,31912,33282,30195,33289,188228,130883.0,6746560.0
2008-12-30,33370,34144,32685,34146,200811,134257.0,6746560.0
2009-01-02,35427,37230,35082,35177,407901,138304.0,6746560.0
2009-01-05,35513,36031,34572,34833,174402,136955.0,6746560.0
2009-01-06,35428,39632,35000,38780,739283,152472.0,6746560.0
2009-01-07,38517,39805,37573,38349,395760,150786.0,6746560.0
2009-01-08,37402,40061,37318,38780,208865,152472.0,6746560.0
2009-01-09,40148,42380,38603,40666,352892,159893.0,6746560.0
2009-01-12,42036,46410,41265,42554,907527,167315.0,6746560.0
2009-01-13,43406,45466,41947,43070,492486,169339.0,6746560.0
2009-01-14,44096,48300,42980,48046,851314,188904.0,6746560.0
2009-01-15,45984,49587,41694,41695,1105497,163941.0,6746560.0
2009-01-16,44437,47869,44008,47874,911245,188229.0,6746560.0
2009-01-19,50616,52933,48899,50361,957898,198012.0,6746560.0
2009-01-20,50444,52329,47697,50791,865125,199698.0,6746560.0
2009-01-21,47697,51646,47527,49848,520344,195988.0,6746560.0
2009-01-22,52329,53703,50956,51133,739391,201047.0,6746560.0
2009-01-23,51043,51817,48986,49762,376470,195650.0,6746560.0
2009-01-28,51474,51560,48986,50018,309831,196662.0,6746560.0
2009-01-29,50616,51389,49071,51306,328702,201722.0,6746560.0
2009-01-30,50616,51902,50187,51306,326459,201722.0,6746560.0
2009-02-02,51816,52587,50872,51133,327076,201047.0,6746560.0
2009-02-03,51986,56964,50956,56453,927986,221962.0,6746560.0
2009-02-04,56792,59110,55075,55080,714672,216565.0,6746560.0
2009-02-05,55074,57222,51816,53364,316668,209818.0,6746560.0
2009-02-06,54650,55421,52415,53536,278778,210493.0,6746560.0
2009-02-09,54048,54476,51729,51734,281812,203409.0,6746560.0
2009-02-10,53362,56022,53189,55767,751192,219263.0,6746560.0
2009-02-11,54388,57050,53703,56626,444261,222636.0,6746560.0
2009-02-12,56965,57563,54648,55166,372651,216902.0,6746560.0
2009-02-13,55417,55932,54217,55252,202675,217239.0,6746560.0
2009-02-16,55419,57565,54648,55681,430906,218926.0,6746560.0
2009-02-17,56278,56278,49842,51478,315657,202397.0,6746560.0
2009-02-18,50101,52331,48385,51306,262284,201722.0,6746560.0
2009-02-19,52158,54048,46755,48046,321613,188904.0,6746560.0
2009-02-20,46752,51985,43063,48819,594773,191940.0,6746560.0
2009-02-23,48727,52330,48384,50104,424416,197000.0,6746560.0
2009-02-24,48130,51903,48130,50533,381110,198686.0,6746560.0
2009-02-25,53187,53704,49070,49762,408773,195650.0,6746560.0
2009-02-26,51729,52242,45811,48647,377213,191265.0,6746560.0
2009-02-27,49156,50358,47355,49590,174588,194976.0,6746560.0
2009-03-02,48729,52676,48645,50619,427085,199024.0,6746560.0
2009-03-03,48898,52330,48215,51820,299888,203746.0,6746560.0
2009-03-04,52159,53362,51646,52935,238721,208131.0,6746560.0
2009-03-05,54219,55762,52674,53194,325516,209143.0,6746560.0
2009-03-06,52332,54564,51646,52849,283492,207794.0,6746560.0
2009-03-09,54218,56619,53876,56369,412278,221624.0,6746560.0
2009-03-10,56362,57648,52673,54395,387849,213866.0,6746560.0
2009-03-11,55246,56019,53533,54395,389087,213866.0,6746560.0
2009-03-12,54389,55764,53359,53364,242741,209818.0,6746560.0
2009-03-13,54048,54306,51645,51734,306031,203409.0,6746560.0
2009-03-16,51901,52502,49499,49504,234932,194638.0,6746560.0
2009-03-17,50185,51215,49756,50791,144602,199698.0,6746560.0
2009-03-18,51646,54391,51303,53965,365413,212179.0,6746560.0
2009-03-19,55076,55076,51217,51648,293152,203071.0,6746560.0
2009-03-20,51217,53188,51044,51306,166920,201722.0,6746560.0
2009-03-23,51816,51816,50359,51562,214269,202734.0,6746560.0
2009-03-24,52675,52932,51475,51478,161603,202397.0,6746560.0
2009-03-25,52329,54218,51986,54137,426928,212854.0,6746560.0
2009-03-26,54221,54477,52504,53536,244537,210493.0,6746560.0
2009-03-27,54304,54389,51129,51133,307270,201047.0,6746560.0
2009-03-30,50787,51560,49412,50104,141876,197000.0,6746560.0
2009-03-31,49759,51304,49586,50533,142079,198686.0,6746560.0
2009-04-01,50444,51130,49841,50018,171245,196662.0,6746560.0
2009-04-02,50786,52417,50185,51049,282776,200710.0,6746560.0
2009-04-03,51901,51901,48984,49590,240793,194976.0,6746560.0
2009-04-06,49584,50444,49070,49848,258453,195988.0,6746560.0
2009-04-07,50442,51644,49326,49676,364058,195313.0,6746560.0
2009-04-08,49758,50702,48043,48046,271664,188904.0,6746560.0
2009-04-09,49070,50701,47956,49762,341974,195650.0,6746560.0
2009-04-10,50788,57222,49157,57224,1270048,224998.0,6746560.0
2009-04-13,58338,59282,55850,56281,897477,221287.0,6746560.0
2009-04-14,58338,62800,56107,57396,1050418,225672.0,6746560.0
2009-04-15,56363,61251,54219,58856,672417,231407.0,6746560.0
2009-04-16,60910,62283,56278,57054,483223,224323.0,6746560.0
2009-04-17,56020,56791,49840,51133,2899128,201047.0,6746560.0
2009-04-20,51476,51816,47699,50619,533232,199024.0,6746560.0
2009-04-21,48898,52846,48728,51562,451717,202734.0,6746560.0
2009-04-22,51985,52416,51128,51906,347470,204083.0,6746560.0
2009-04-23,54304,54646,51901,51992,830675,204421.0,6746560.0
2009-04-24,52331,52762,50360,50533,359493,198686.0,6746560.0
2009-04-27,51128,51985,49669,49676,195661,195313.0,6746560.0
2009-04-28,49158,50274,45812,47357,287591,186205.0,6746560.0
2009-04-29,48383,49241,46836,48733,173485,191602.0,6746560.0
2009-04-30,50098,50357,48555,48903,156892,192277.0,6746560.0
2009-05-04,49243,50958,48814,49075,180665,192952.0,6746560.0
2009-05-06,49412,50272,48727,50104,219943,197000.0,6746560.0
2009-05-07,51216,53187,50100,52763,569792,207457.0,6746560.0
2009-05-08,52929,52929,50613,51992,236432,204421.0,6746560.0
2009-05-11,52329,52329,50271,51133,210463,201047.0,6746560.0
2009-05-12,50357,52329,50271,51133,181794,201047.0,6746560.0
2009-05-13,52244,55676,52072,54737,1036194,215215.0,6746560.0
2009-05-14,53706,54564,52332,52849,334751,207794.0,6746560.0
2009-05-15,53876,55419,52588,53450,526387,210155.0,6746560.0
2009-05-18,54049,54564,52246,52935,177280,208131.0,6746560.0
2009-05-19,54046,58506,53533,56626,833982,222636.0,6746560.0
2009-05-20,57308,60994,55763,59971,937076,235792.0,6746560.0
2009-05-21,60568,62800,58680,60314,704919,237142.0,6746560.0
2009-05-22,59881,61340,58507,61173,374682,240515.0,6746560.0
2009-05-25,61771,64343,53706,61601,738154,242202.0,6746560.0
2009-05-26,62457,70778,62457,69236,1690332,272224.0,6746560.0
2009-05-27,69919,70606,64688,65033,542885,255695.0,6746560.0
2009-05-28,64170,64513,59023,62887,470540,247261.0,6746560.0
2009-05-29,64254,64685,59195,60143,465533,236467.0,6746560.0
2009-06-01,60739,61941,57996,61771,391083,242876.0,6746560.0
2009-06-02,63141,63227,59368,59541,403471,234106.0,6746560.0
2009-06-03,60567,62282,60225,60570,326715,238154.0,6746560.0
2009-06-04,60224,61939,58165,58169,291680,228708.0,6746560.0
2009-06-05,59540,60738,54563,57310,280469,225335.0,6746560.0
2009-06-08,57308,59366,56619,56796,216064,223311.0,6746560.0
2009-06-09,54046,55419,53187,53194,504488,209143.0,6746560.0
2009-06-10,53359,54818,50444,53364,600640,209818.0,6746560.0
2009-06-11,52675,53188,51130,51478,278423,202397.0,6746560.0
2009-06-12,51474,53187,51215,53194,180152,209143.0,6746560.0
2009-06-15,53185,54217,52242,52249,134386,205433.0,6746560.0
2009-06-16,51476,53706,51217,53622,137861,210830.0,6746560.0
2009-06-17,53358,53358,51815,51992,148296,204421.0,6746560.0
2009-06-18,52332,53105,49586,50447,148088,198349.0,6746560.0
2009-06-19,51387,51387,48127,48819,234087,191940.0,6746560.0
2009-06-22,49070,49840,48555,48733,113740,191602.0,6746560.0
2009-06-23,47695,47695,46493,46672,122642,183506.0,6746560.0
2009-06-24,47183,49585,46754,49418,204222,194301.0,6746560.0
2009-06-25,48985,50272,48899,50104,226428,197000.0,6746560.0
2009-06-26,50271,50271,47440,47617,184103,187217.0,6746560.0
2009-06-29,48127,48556,42034,42041,338888,165291.0,6746560.0
2009-06-30,42895,44953,39633,40495,609274,159219.0,6746560.0
2009-07-01,40490,42119,39975,41010,467745,161243.0,6746560.0
2009-07-02,41174,43751,40748,42384,563860,166640.0,6746560.0
2009-07-03,41578,43987,41221,43720,234568,165291.0,6746560.0
2009-07-06,44078,45236,43363,44257,163511,167315.0,6746560.0
2009-07-07,44253,44878,42559,43096,184645,162929.0,6746560.0
2009-07-08,42647,42826,40148,40153,338200,151798.0,6746560.0
2009-07-09,40507,40954,37386,38010,323581,143702.0,6746560.0
2009-07-10,38008,38365,35509,35959,635432,135943.0,6746560.0
2009-07-13,35956,37116,35422,35423,325935,133919.0,6746560.0
2009-07-14,36492,36671,33816,36047,439355,136281.0,6746560.0
2009-07-15,37116,37918,36491,37476,374309,141678.0,6746560.0
2009-07-16,37741,37741,34796,34978,318558,132233.0,6746560.0
2009-07-17,35689,36135,35065,35423,205534,133919.0,6746560.0
2009-07-20,35688,37829,35688,37653,489225,142352.0,6746560.0
2009-07-21,38009,38009,36222,37208,308330,140666.0,6746560.0
2009-07-22,37293,37384,35866,36672,222011,138642.0,6746560.0
2009-07-23,36671,38813,36404,38368,574870,145051.0,6746560.0
2009-07-24,38899,38899,37294,37565,267946,142015.0,6746560.0
2009-07-27,37651,37918,36848,37921,226434,143364.0,6746560.0
2009-07-28,37294,38009,36313,36494,214600,137967.0,6746560.0
2009-07-29,36579,37384,35598,35870,217672,135606.0,6746560.0
2009-07-30,35956,37742,35422,37743,219058,142690.0,6746560.0
2009-07-31,38276,38276,37205,37386,221186,141340.0,6746560.0
2009-08-03,37919,42916,37562,42918,1128175,162255.0,6746560.0
2009-08-04,43897,43897,41488,42294,673584,159893.0,6746560.0
2009-08-05,42827,45502,42112,43720,864716,165291.0,6746560.0
2009-08-06,44077,44077,42202,43008,297084,162592.0,6746560.0
2009-08-07,43096,43451,41488,42294,300570,159893.0,6746560.0
2009-08-10,42469,42739,41845,42651,245478,161243.0,6746560.0
2009-08-11,42291,42649,40954,40955,234340,154834.0,6746560.0
2009-08-12,40596,43183,40148,43096,365339,162929.0,6746560.0
2009-08-13,44969,47199,44254,45953,1190364,173724.0,6746560.0
2009-08-14,46575,46932,44433,44614,498077,168664.0,6746560.0
2009-08-17,43808,44077,39972,40688,701477,153822.0,6746560.0
2009-08-18,39257,40238,37294,38547,394569,145726.0,6746560.0
2009-08-19,39258,39525,36134,36137,582899,162000.0,8000000.0
2009-08-20,36580,37652,36313,37476,359101,168000.0,8000000.0
2009-08-21,37919,38098,35689,36404,313806,163200.0,8000000.0
2009-08-24,36849,38098,34798,37386,650519,167600.0,8000000.0
2009-08-25,38367,39079,36761,36762,361875,164800.0,8000000.0
2009-08-26,37026,37741,36402,37653,357513,168800.0,8000000.0
2009-08-27,37741,38008,36669,36672,243050,164400.0,8000000.0
2009-08-28,36848,37203,35509,35690,315489,160000.0,8000000.0
2009-08-31,35690,35690,34260,34353,225126,154000.0,8000000.0
2009-09-01,34259,34885,33903,34263,136366,153600.0,8000000.0
2009-09-02,33905,34708,32478,33372,326060,149600.0,8000000.0
2009-09-03,33369,35065,33192,33460,275165,150000.0,8000000.0
2009-09-04,34259,34259,33725,34263,150457,153600.0,8000000.0
2009-09-07,34618,35423,33726,33727,195371,151200.0,8000000.0
2009-09-08,33726,33993,32211,32390,243053,145200.0,8000000.0
2009-09-09,32385,32564,31047,31051,206192,139200.0,8000000.0
2009-09-10,31049,33369,31049,33372,224382,149600.0,8000000.0
2009-09-11,33279,35242,33192,33727,416248,151200.0,8000000.0
2009-09-14,33547,34260,33011,33460,190561,150000.0,8000000.0
2009-09-15,34084,34708,33636,33727,213943,151200.0,8000000.0
2009-09-16,34440,34440,33101,33192,140042,148800.0,8000000.0
2009-09-17,33547,34529,33011,33817,174096,151600.0,8000000.0
2009-09-18,34259,34259,33191,33549,115664,150400.0,8000000.0
2009-09-21,33634,34616,33458,34621,245791,155200.0,8000000.0
2009-09-22,34616,34973,33815,34263,176550,153600.0,8000000.0
2009-09-23,34441,34529,32566,32745,193815,146800.0,8000000.0
2009-09-24,33011,33726,31940,32121,164406,144000.0,8000000.0
2009-09-25,32297,32297,31496,31766,108776,142400.0,8000000.0
2009-09-28,31314,32119,30333,31586,89797,141600.0,8000000.0
2009-09-29,32297,32387,31315,31497,112326,141200.0,8000000.0
2009-09-30,30690,31048,27212,27572,547726,123600.0,8000000.0
2009-10-01,27568,27926,25962,26768,224268,120000.0,8000000.0
2009-10-05,24179,25606,23643,25609,486323,114800.0,8000000.0
2009-10-06,26231,27837,25695,26501,409649,118800.0,8000000.0
2009-10-07,27390,27569,25694,25697,236357,115200.0,8000000.0
2009-10-08,26052,28728,25964,27839,892857,124800.0,8000000.0
2009-10-09,27836,28727,26945,27572,356374,123600.0,8000000.0
