제낙스(065620),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-11-20,475,475,420,440,874,5060.0,11500000.0
2008-11-21,410,410,375,400,40623,4600.0,11500000.0
2008-11-24,415,415,380,400,7428,4600.0,11500000.0
2008-11-25,390,420,375,375,10049,4312.0,11500000.0
2008-11-26,380,415,380,395,20916,4542.0,11500000.0
2008-11-27,400,410,390,405,16730,4658.0,11500000.0
2008-11-28,400,440,400,405,15747,4658.0,11500000.0
2008-12-01,390,415,385,405,16828,4658.0,11500000.0
2008-12-02,405,405,375,405,18180,4658.0,11500000.0
2008-12-03,405,405,380,395,1321,4542.0,11500000.0
2008-12-04,400,410,370,385,11235,4428.0,11500000.0
2008-12-05,395,395,365,385,10457,4428.0,11500000.0
2008-12-08,370,390,370,390,10803,4485.0,11500000.0
2008-12-09,395,400,380,380,20285,4370.0,11500000.0
2008-12-10,385,395,380,385,15029,4428.0,11500000.0
2008-12-11,395,400,380,385,14661,4428.0,11500000.0
2008-12-12,390,410,370,370,15817,4255.0,11500000.0
2008-12-15,395,400,375,400,9974,4600.0,11500000.0
2008-12-16,400,400,385,390,6119,4485.0,11500000.0
2008-12-17,400,405,385,400,12368,4600.0,11500000.0
2008-12-18,405,440,405,435,24553,5002.0,11500000.0
2008-12-19,410,485,400,465,33988,5348.0,11500000.0
2008-12-22,475,475,435,445,9903,5118.0,11500000.0
2008-12-23,445,460,420,440,1711,5060.0,11500000.0
2008-12-24,435,440,415,415,4945,4772.0,11500000.0
2008-12-26,415,465,390,425,22858,4888.0,11500000.0
2008-12-29,405,455,400,435,7542,5002.0,11500000.0
2008-12-30,435,490,410,450,6591,5175.0,11500000.0
2009-01-02,430,460,425,435,7595,5002.0,11500000.0
2009-01-05,425,430,420,430,4903,4945.0,11500000.0
2009-01-06,450,450,420,435,5710,5002.0,11500000.0
2009-01-07,430,430,420,430,12910,4945.0,11500000.0
2009-01-08,430,430,410,430,16957,4945.0,11500000.0
2009-01-09,430,490,425,490,109151,5635.0,11500000.0
2009-01-12,500,560,465,560,146293,6440.0,11500000.0
2009-01-13,550,620,510,540,122319,6210.0,11500000.0
2009-01-14,530,555,515,545,29138,6268.0,11500000.0
2009-01-15,575,575,525,550,15514,6325.0,11500000.0
2009-01-16,595,625,555,590,28559,6785.0,11500000.0
2009-01-19,615,615,510,590,18362,6785.0,11500000.0
2009-01-20,595,600,555,555,25863,6382.0,11500000.0
2009-01-21,560,560,510,540,3398,6210.0,11500000.0
2009-01-22,510,550,500,540,17913,6210.0,11500000.0
2009-01-23,550,550,475,495,31934,5692.0,11500000.0
2009-01-28,510,525,475,525,10733,6038.0,11500000.0
2009-01-29,530,550,520,525,10652,6038.0,11500000.0
2009-01-30,530,600,530,600,123874,6900.0,11500000.0
2009-02-02,610,670,600,635,127280,7302.0,11500000.0
2009-02-03,615,650,590,640,97399,7360.0,11500000.0
2009-02-04,645,655,600,645,53215,7418.0,11500000.0
2009-02-05,650,670,615,655,31431,7532.0,11500000.0
2009-02-06,690,690,620,660,33777,7590.0,11500000.0
2009-02-09,680,690,660,680,14258,7820.0,11500000.0
2009-02-10,710,770,580,740,69199,8510.0,11500000.0
2009-02-11,770,800,685,795,69596,9142.0,11500000.0
2009-02-12,890,890,710,835,198138,9602.0,11500000.0
2009-02-13,850,850,740,800,25840,9200.0,11500000.0
2009-02-16,815,820,750,795,48960,9142.0,11500000.0
2009-02-17,810,810,705,705,20151,8108.0,11500000.0
2009-02-18,720,720,600,660,88211,7590.0,11500000.0
2009-02-19,640,670,620,630,21839,7245.0,11500000.0
2009-02-20,575,650,550,550,35037,6325.0,11500000.0
2009-02-23,520,580,505,525,45943,6038.0,11500000.0
2009-02-24,495,535,480,525,44766,6038.0,11500000.0
2009-02-25,540,545,490,500,50854,5750.0,11500000.0
2009-02-26,525,525,455,480,61529,5520.0,11500000.0
2009-02-27,460,495,440,480,21933,5520.0,11500000.0
2009-03-02,450,510,440,455,13840,5232.0,11500000.0
2009-03-03,465,465,390,400,138757,4600.0,11500000.0
2009-03-04,390,440,390,440,85094,5060.0,11500000.0
2009-03-05,465,465,420,440,19196,5060.0,11500000.0
2009-03-06,430,430,395,405,29873,4658.0,11500000.0
2009-03-09,410,440,405,425,34710,4888.0,11500000.0
2009-03-10,410,450,410,435,39067,5002.0,11500000.0
2009-03-11,440,460,430,435,35568,5002.0,11500000.0
2009-03-12,430,455,420,445,23611,5118.0,11500000.0
2009-03-13,440,500,440,480,64021,5520.0,11500000.0
2009-03-16,465,550,460,550,114274,6325.0,11500000.0
2009-03-17,560,630,545,620,178624,7130.0,11500000.0
2009-03-18,660,660,565,590,77596,6785.0,11500000.0
2009-03-19,600,620,565,585,16558,6728.0,11500000.0
2009-03-20,540,600,540,560,6389,6440.0,11500000.0
2009-03-23,540,585,490,585,40890,6728.0,11500000.0
2009-03-24,605,625,600,620,49266,7130.0,11500000.0
2009-03-25,625,645,570,635,29777,7302.0,11500000.0
2009-03-26,700,730,690,730,102138,8395.0,11500000.0
2009-03-27,830,835,710,770,148709,8855.0,11500000.0
2009-03-30,705,775,655,655,60131,7532.0,11500000.0
2009-03-31,615,750,615,745,63134,8568.0,11500000.0
2009-04-01,730,750,650,665,2588,7648.0,11500000.0
2009-04-02,670,720,630,665,21314,7648.0,11500000.0
2009-04-03,700,700,600,685,22463,7878.0,11500000.0
2009-04-06,710,710,615,670,18175,7705.0,11500000.0
2009-04-07,625,750,625,750,32523,8625.0,11500000.0
2009-04-08,705,740,700,725,6356,8338.0,11500000.0
2009-04-09,675,780,660,740,15355,8510.0,11500000.0
2009-04-10,735,775,735,770,14621,8855.0,11500000.0
2009-04-13,815,850,760,785,30747,9028.0,11500000.0
2009-04-14,780,835,755,780,52459,8970.0,11500000.0
2009-04-15,775,805,750,795,8542,9142.0,11500000.0
2009-04-16,805,805,735,750,9656,8625.0,11500000.0
2009-04-17,790,860,700,700,30664,8050.0,11500000.0
2009-04-20,710,720,645,685,17229,7878.0,11500000.0
2009-04-21,710,710,660,660,6928,7590.0,11500000.0
2009-04-22,680,715,660,665,28831,7648.0,11500000.0
2009-04-23,665,725,665,705,11357,8108.0,11500000.0
2009-04-24,690,730,690,730,9730,8395.0,11500000.0
2009-04-27,750,810,720,725,28944,8338.0,11500000.0
2009-04-28,735,735,715,715,14774,8222.0,11500000.0
2009-04-29,755,755,680,715,4419,8222.0,11500000.0
2009-04-30,715,735,685,725,2713,8338.0,11500000.0
2009-05-04,700,770,700,725,5799,8338.0,11500000.0
2009-05-06,735,745,670,720,9041,8280.0,11500000.0
2009-05-07,720,740,695,740,16085,8510.0,11500000.0
2009-05-08,760,765,710,765,2037,8798.0,11500000.0
2009-05-11,755,790,755,790,10699,9085.0,11500000.0
2009-05-12,800,810,735,790,12623,9085.0,11500000.0
2009-05-13,855,855,770,820,8734,9430.0,11500000.0
2009-05-14,820,820,770,805,11013,9258.0,11500000.0
2009-05-15,810,875,740,835,36153,9602.0,11500000.0
2009-05-18,830,830,795,830,3090,9545.0,11500000.0
2009-05-19,820,895,800,850,15468,9775.0,11500000.0
2009-05-20,865,900,725,890,17618,10235.0,11500000.0
2009-05-21,960,960,860,890,6315,10235.0,11500000.0
2009-05-22,880,890,860,860,2327,9890.0,11500000.0
2009-05-25,855,855,800,845,4752,9718.0,11500000.0
2009-05-26,880,880,805,840,2638,9660.0,11500000.0
2009-05-27,895,895,770,770,15825,8855.0,11500000.0
2009-05-28,700,840,700,785,3221,9028.0,11500000.0
2009-05-29,815,815,725,805,788,9258.0,11500000.0
2009-06-01,835,835,770,805,4501,9258.0,11500000.0
2009-06-02,805,835,800,810,1219,9315.0,11500000.0
2009-06-03,835,835,775,815,2738,9372.0,11500000.0
2009-06-04,815,895,785,815,41765,9372.0,11500000.0
2009-06-05,840,840,805,840,6066,9660.0,11500000.0
2009-06-08,830,890,750,815,63942,9372.0,11500000.0
2009-06-09,810,815,780,790,8801,9085.0,11500000.0
2009-06-10,820,820,795,820,7090,9430.0,11500000.0
2009-06-11,820,940,810,940,92635,10810.0,11500000.0
2009-06-12,1045,1045,905,965,52350,11098.0,11500000.0
2009-06-15,940,1065,915,990,49523,11385.0,11500000.0
2009-06-16,1020,1035,900,920,71174,10580.0,11500000.0
2009-06-17,950,950,870,900,19983,10350.0,11500000.0
2009-06-18,890,1030,890,1025,82846,11788.0,11500000.0
2009-06-19,1050,1085,970,1000,113332,11500.0,11500000.0
2009-06-22,995,1045,950,990,22285,11385.0,11500000.0
2009-06-23,990,990,930,955,24336,10982.0,11500000.0
2009-06-24,930,985,930,935,29133,10752.0,11500000.0
2009-06-25,935,985,815,930,16800,10695.0,11500000.0
2009-06-26,900,960,900,945,20661,10868.0,11500000.0
2009-06-29,945,945,890,915,14391,10522.0,11500000.0
2009-06-30,930,930,875,900,11331,10350.0,11500000.0
2009-07-01,900,915,820,895,27130,10292.0,11500000.0
2009-07-02,895,895,850,865,8716,9948.0,11500000.0
2009-07-03,945,945,855,895,1145,10292.0,11500000.0
2009-07-06,895,900,840,900,3215,10350.0,11500000.0
2009-07-07,940,940,870,900,214,10350.0,11500000.0
2009-07-08,900,980,860,930,1408,10695.0,11500000.0
2009-07-09,900,940,870,880,4422,10120.0,11500000.0
2009-07-10,900,910,825,875,6964,10062.0,11500000.0
2009-07-13,875,945,845,910,1030,10465.0,11500000.0
2009-07-14,885,965,850,930,5010,10695.0,11500000.0
2009-07-15,930,930,855,920,1101,10580.0,11500000.0
2009-07-16,910,910,830,870,21354,10005.0,11500000.0
2009-07-17,875,880,840,880,317,10120.0,11500000.0
2009-07-20,815,900,815,865,5210,9948.0,11500000.0
2009-07-21,895,940,850,855,6287,9832.0,11500000.0
2009-07-22,900,900,800,860,13794,9890.0,11500000.0
2009-07-23,815,940,815,915,3145,10522.0,11500000.0
2009-07-24,850,910,840,900,23230,10350.0,11500000.0
2009-07-27,860,890,850,865,9465,9948.0,11500000.0
2009-07-28,885,885,840,875,7828,10062.0,11500000.0
2009-07-29,885,890,845,880,1755,10120.0,11500000.0
2009-07-30,840,895,840,880,6223,10120.0,11500000.0
2009-07-31,865,875,840,840,12913,9660.0,11500000.0
2009-08-03,830,955,805,825,14681,9488.0,11500000.0
2009-08-04,805,850,805,835,1621,9602.0,11500000.0
2009-08-05,820,960,820,850,23444,9775.0,11500000.0
2009-08-06,840,890,840,890,13841,10235.0,11500000.0
2009-08-07,890,895,835,890,6199,10235.0,11500000.0
2009-08-10,880,905,865,885,672,10178.0,11500000.0
2009-08-11,870,900,845,900,15370,10350.0,11500000.0
2009-08-12,870,910,870,895,738,10292.0,11500000.0
2009-08-13,880,920,870,905,3992,10408.0,11500000.0
2009-08-14,885,910,865,880,6012,10120.0,11500000.0
2009-08-17,860,900,835,870,11927,10005.0,11500000.0
2009-08-18,845,890,835,880,18224,10120.0,11500000.0
2009-08-19,850,905,850,880,495,10120.0,11500000.0
2009-08-20,895,895,845,880,2026,10120.0,11500000.0
2009-08-21,880,885,760,865,7170,9948.0,11500000.0
2009-08-24,865,865,810,820,15957,9430.0,11500000.0
2009-08-25,850,880,810,870,8615,10005.0,11500000.0
2009-08-26,890,890,810,845,39345,9718.0,11500000.0
2009-08-27,825,915,825,900,14181,10350.0,11500000.0
2009-08-28,830,900,830,845,20727,9718.0,11500000.0
2009-08-31,865,870,850,870,5178,10005.0,11500000.0
2009-09-01,830,860,825,855,4273,9832.0,11500000.0
2009-09-02,860,910,825,875,3025,10062.0,11500000.0
2009-09-03,830,860,820,850,8399,9775.0,11500000.0
2009-09-04,820,850,780,835,13123,9602.0,11500000.0
2009-09-07,860,860,780,845,2055,9718.0,11500000.0
2009-09-08,845,845,800,845,8707,9718.0,11500000.0
2009-09-09,840,840,805,835,1817,9602.0,11500000.0
2009-09-10,835,850,780,845,49249,9718.0,11500000.0
2009-09-11,845,865,795,865,9368,9948.0,11500000.0
2009-09-14,815,845,760,795,61567,9142.0,11500000.0
2009-09-15,780,830,780,830,10379,9545.0,11500000.0
2009-09-16,830,840,810,835,6481,9602.0,11500000.0
2009-09-17,830,835,815,835,8155,9602.0,11500000.0
2009-09-18,840,840,805,835,2972,9602.0,11500000.0
2009-09-21,835,835,790,790,9005,9085.0,11500000.0
2009-09-22,820,820,720,805,9384,9258.0,11500000.0
2009-09-23,740,815,740,800,1193,9200.0,11500000.0
2009-09-24,800,800,720,790,39882,9085.0,11500000.0
2009-09-25,790,855,745,790,5602,9085.0,11500000.0
2009-09-28,755,790,755,785,487,9028.0,11500000.0
2009-09-29,810,810,750,770,3159,8855.0,11500000.0
2009-09-30,800,800,715,745,26206,8568.0,11500000.0
2009-10-01,755,755,720,745,475,8568.0,11500000.0
2009-10-05,745,745,675,745,956,8568.0,11500000.0
2009-10-06,725,725,690,725,237,8338.0,11500000.0
2009-10-07,720,750,660,700,5350,8050.0,11500000.0
2009-10-08,750,750,700,750,917,8625.0,11500000.0
2009-10-09,745,745,685,720,10319,8280.0,11500000.0
2009-10-12,695,745,690,745,6390,8568.0,11500000.0
2009-10-13,765,770,680,690,24722,7935.0,11500000.0
2009-10-14,735,735,695,695,5690,7992.0,11500000.0
2009-10-15,750,760,595,690,17762,7935.0,11500000.0
2009-10-16,725,725,665,675,6280,7762.0,11500000.0
2009-10-19,700,700,650,670,9917,7705.0,11500000.0
2009-10-20,710,710,665,680,3449,7820.0,11500000.0
2009-10-21,715,715,640,665,3431,7648.0,11500000.0
2009-10-22,660,695,660,670,11758,7705.0,11500000.0
2009-10-23,675,755,675,690,5645,7935.0,11500000.0
2009-10-26,675,700,655,685,2306,7878.0,11500000.0
2009-10-27,720,750,690,750,13036,8625.0,11500000.0
2009-10-28,810,810,710,735,1537,8452.0,11500000.0
2009-10-29,710,710,675,690,1612,7935.0,11500000.0
2009-10-30,750,750,690,715,226,8222.0,11500000.0
2009-11-02,745,745,670,690,910,7935.0,11500000.0
2009-11-03,690,690,650,680,1717,7820.0,11500000.0
2009-11-04,690,695,650,680,5508,7820.0,11500000.0
2009-11-05,695,695,665,665,3981,7648.0,11500000.0
2009-11-06,740,740,610,665,533,7648.0,11500000.0
2009-11-09,735,735,670,685,1081,7878.0,11500000.0
2009-11-10,725,725,680,705,55,8108.0,11500000.0
2009-11-11,650,710,635,700,11909,8050.0,11500000.0
2009-11-12,705,760,695,730,53491,8395.0,11500000.0
2009-11-13,745,835,735,835,189085,9602.0,11500000.0
2009-11-16,960,960,880,960,244766,11040.0,11500000.0
2009-11-17,940,1020,905,920,124794,10580.0,11500000.0
2009-11-18,925,955,870,875,48041,10062.0,11500000.0
2009-11-19,920,1005,900,945,313537,10868.0,11500000.0
2009-11-20,885,930,835,895,105617,10292.0,11500000.0
2009-11-23,955,955,860,890,52972,10235.0,11500000.0
2009-11-24,895,900,855,890,30901,10235.0,11500000.0
2009-11-25,900,900,850,855,17682,9832.0,11500000.0
2009-11-26,880,880,820,845,3360,9718.0,11500000.0
2009-11-27,820,845,815,815,1705,9372.0,11500000.0
2009-11-30,710,825,710,800,11823,9200.0,11500000.0
2009-12-01,745,850,745,810,20032,9315.0,11500000.0
2009-12-02,775,820,775,810,10035,9315.0,11500000.0
2009-12-03,780,930,780,930,36971,10695.0,11500000.0
2009-12-04,970,970,835,855,47477,9832.0,11500000.0
2009-12-07,800,870,790,850,17023,9775.0,11500000.0
2009-12-08,820,890,815,880,33668,10120.0,11500000.0
2009-12-09,865,915,780,810,39529,9315.0,11500000.0
2009-12-10,810,845,800,815,6690,9372.0,11500000.0
2009-12-11,840,865,810,835,3929,9602.0,11500000.0
2009-12-14,875,875,820,835,9710,9602.0,11500000.0
2009-12-15,820,840,805,805,6592,9258.0,11500000.0
2009-12-16,815,925,815,880,45839,10120.0,11500000.0
2009-12-17,890,960,875,875,29840,10062.0,11500000.0
2009-12-18,900,1000,875,900,194266,10350.0,11500000.0
2009-12-21,915,945,840,870,113498,10005.0,11500000.0
2009-12-22,865,915,825,865,25109,9948.0,11500000.0
2009-12-23,870,890,820,860,13415,9890.0,11500000.0
2009-12-24,920,920,815,840,8933,9660.0,11500000.0
2009-12-28,825,865,815,850,8085,9775.0,11500000.0
2009-12-29,850,850,775,830,6806,9545.0,11500000.0
2009-12-30,800,890,775,840,4393,9660.0,11500000.0
2010-01-04,820,880,800,810,23315,9315.0,11500000.0
2010-01-05,830,845,790,820,39729,9430.0,11500000.0
2010-01-06,820,830,735,805,67640,9258.0,11500000.0
2010-01-07,820,820,745,770,21917,8855.0,11500000.0
2010-01-08,755,780,710,725,28038,8338.0,11500000.0
2010-01-11,705,825,700,795,84006,9142.0,11500000.0
2010-01-12,795,820,790,805,20032,9258.0,11500000.0
2010-01-13,810,845,760,760,9247,8740.0,11500000.0
2010-01-14,770,795,740,760,8249,8740.0,11500000.0
2010-01-15,795,795,750,785,12455,9028.0,11500000.0
2010-01-18,795,795,755,770,5415,8855.0,11500000.0
2010-01-19,755,770,740,760,6509,8740.0,11500000.0
2010-01-20,755,820,750,770,10230,8855.0,11500000.0
2010-01-21,795,810,715,740,24881,8510.0,11500000.0
2010-01-22,755,780,720,745,16731,8568.0,11500000.0
2010-01-25,745,765,720,730,3022,8395.0,11500000.0
2010-01-26,800,800,710,740,11997,8510.0,11500000.0
2010-01-27,720,765,685,690,4047,7935.0,11500000.0
2010-01-28,710,745,710,730,1121,8395.0,11500000.0
2010-01-29,775,775,705,715,1412,8222.0,11500000.0
2010-02-01,670,770,670,740,9310,8510.0,11500000.0
2010-02-02,740,790,720,735,4110,8452.0,11500000.0
2010-02-03,720,775,720,725,3644,8338.0,11500000.0
2010-02-04,730,790,700,715,18597,8222.0,11500000.0
2010-02-05,740,740,610,730,17795,8395.0,11500000.0
2010-02-08,735,785,725,730,8324,8395.0,11500000.0
2010-02-09,750,785,725,725,7867,8338.0,11500000.0
2010-02-10,775,775,715,715,1395,8222.0,11500000.0
2010-02-11,750,750,710,750,3125,8625.0,11500000.0
2010-02-12,725,795,720,730,42086,8395.0,11500000.0
2010-02-16,740,790,730,765,3537,8798.0,11500000.0
2010-02-17,765,800,745,745,8429,8568.0,11500000.0
2010-02-18,745,790,745,790,40859,9085.0,11500000.0
2010-02-19,790,890,790,870,40941,10005.0,11500000.0
2010-02-22,840,980,840,920,78376,10580.0,11500000.0
2010-02-23,940,1055,940,1055,400104,12132.0,11500000.0
2010-02-24,1180,1210,1095,1210,573211,13915.0,11500000.0
2010-02-25,1240,1260,1095,1125,557179,12938.0,11500000.0
2010-02-26,1130,1175,980,1095,318824,12592.0,11500000.0
2010-03-02,1105,1160,1020,1020,124503,11730.0,11500000.0
2010-03-03,1020,1050,990,1050,43748,12075.0,11500000.0
2010-03-04,1030,1135,1000,1060,112665,12190.0,11500000.0
2010-03-05,1065,1130,950,970,154920,11155.0,11500000.0
2010-03-08,975,975,900,925,142255,10638.0,11500000.0
2010-03-09,935,1060,920,1060,322529,12190.0,11500000.0
2010-03-10,1015,1020,905,905,551708,10408.0,11500000.0
2010-03-11,905,960,880,905,148428,10408.0,11500000.0
2010-03-12,940,1040,905,965,503832,11098.0,11500000.0
2010-03-15,1020,1100,980,1035,328991,11902.0,11500000.0
2010-03-16,1035,1160,1000,1135,134975,13052.0,11500000.0
2010-03-17,1100,1240,1085,1145,45059,13168.0,11500000.0
2010-03-18,1140,1150,975,985,458714,11328.0,11500000.0
2010-03-19,990,1040,895,925,183982,10638.0,11500000.0
2010-03-22,930,975,905,945,47643,10868.0,11500000.0
2010-03-23,945,1085,945,1085,227822,12478.0,11500000.0
2010-03-24,1190,1220,930,940,546283,10810.0,11500000.0
2010-03-25,945,1045,905,980,183909,11270.0,11500000.0
2010-03-26,980,1020,940,1005,51046,11558.0,11500000.0
2010-03-29,995,1055,995,1025,49799,11788.0,11500000.0
2010-03-30,1005,1100,1000,1100,158329,12650.0,11500000.0
2010-03-31,1100,1265,1060,1170,551961,13455.0,11500000.0
2010-04-01,1200,1300,1130,1300,281683,14950.0,11500000.0
2010-04-02,1340,1400,1200,1200,186440,13800.0,11500000.0
2010-04-05,1145,1255,1045,1150,199364,13225.0,11500000.0
2010-04-06,1290,1320,1095,1320,270113,15180.0,11500000.0
2010-04-07,1390,1515,1320,1480,1093277,17020.0,11500000.0
2010-04-08,1405,1475,1370,1430,189926,16445.0,11500000.0
2010-04-09,1400,1595,1330,1495,187878,17192.0,11500000.0
2010-04-12,1520,1695,1490,1650,247714,18975.0,11500000.0
2010-04-13,1605,1875,1550,1650,185840,18975.0,11500000.0
2010-04-14,1590,1845,1560,1810,190084,20815.0,11500000.0
2010-04-15,1940,2080,1725,2080,665834,23920.0,11500000.0
2010-04-16,1940,2250,1770,1850,1054364,21275.0,11500000.0
2010-04-19,1830,2125,1670,2065,649146,23748.0,11500000.0
2010-04-20,2080,2370,2080,2300,748132,26450.0,11500000.0
2010-04-21,1980,2030,1955,1955,315729,22482.0,11500000.0
2010-04-22,1860,2150,1860,1970,305660,22655.0,11500000.0
2010-04-23,1925,2010,1875,1940,132723,22310.0,11500000.0
2010-04-26,2230,2230,2045,2230,430844,25645.0,11500000.0
2010-04-27,2235,2560,2235,2560,556816,29440.0,11500000.0
2010-04-28,2600,2925,2310,2495,1036402,28692.0,11500000.0
2010-04-29,2455,2655,2420,2455,316266,28232.0,11500000.0
2010-04-30,2550,2690,2360,2450,313559,28175.0,11500000.0
2010-05-03,2460,2510,2090,2180,295779,25070.0,11500000.0
2010-05-04,2360,2360,2110,2260,140965,25990.0,11500000.0
2010-05-06,2100,2270,2100,2200,68631,25300.0,11500000.0
2010-05-07,2200,2215,2100,2100,31761,24150.0,11500000.0
2010-05-10,2000,2415,1990,2415,199509,27772.0,11500000.0
2010-05-11,2465,2570,2360,2500,134591,28750.0,11500000.0
2010-05-12,2335,2540,2250,2490,280063,28635.0,11500000.0
2010-05-13,2550,2550,2120,2120,272069,24380.0,11500000.0
2010-05-14,1850,1975,1805,1805,458153,21690.0,12016744.0
2010-05-17,1800,1800,1535,1535,423261,18446.0,12016744.0
2010-05-18,1540,1740,1420,1655,136979,19888.0,12016744.0
2010-05-19,1605,1750,1510,1695,69125,20368.0,12016744.0
2010-05-20,1685,1685,1575,1655,54807,19888.0,12016744.0
2010-05-24,1650,1650,1500,1530,79001,18386.0,12016744.0
2010-05-25,1455,1685,1305,1500,49000,18025.0,12016744.0
2010-05-26,1540,1555,1420,1555,51150,18686.0,12016744.0
2010-05-27,1555,1785,1555,1780,95933,21390.0,12016744.0
2010-05-28,1785,1945,1785,1900,90164,22832.0,12016744.0
2010-05-31,1940,2175,1855,2070,80998,24875.0,12016744.0
2010-06-01,2120,2195,1930,1990,48500,23913.0,12016744.0
2010-06-03,1990,2075,1695,1880,46251,22591.0,12016744.0
2010-06-04,1810,1900,1635,1840,128730,22111.0,12016744.0
2010-06-07,1835,1835,1700,1735,60620,20849.0,12016744.0
2010-06-08,1645,1995,1620,1970,117172,23673.0,12016744.0
2010-06-09,1920,2080,1730,1800,66364,21630.0,12016744.0
2010-06-10,1800,1940,1665,1840,37251,22111.0,12016744.0
2010-06-11,1910,1915,1770,1770,33080,21270.0,12016744.0
2010-06-14,1785,1890,1765,1855,30025,22291.0,12016744.0
2010-06-15,1850,1860,1670,1840,85221,22111.0,12016744.0
2010-06-16,1840,1910,1780,1800,147905,21630.0,12016744.0
2010-06-17,1890,1905,1830,1905,63756,22892.0,12016744.0
2010-06-18,1985,1985,1850,1935,72428,23252.0,12016744.0
2010-06-21,1900,1970,1815,1970,98320,23673.0,12016744.0
2010-06-22,1975,2050,1975,2045,182448,24574.0,12016744.0
2010-06-23,2120,2120,1900,2020,204192,24274.0,12016744.0
2010-06-24,1915,2055,1900,2055,56767,24694.0,12016744.0
2010-06-25,2250,2360,1780,1940,2847671,23312.0,12016744.0
2010-06-28,1960,2015,1690,1950,586461,23433.0,12016744.0
2010-06-29,1945,1955,1835,1925,321613,23132.0,12016744.0
2010-06-30,1845,1920,1640,1685,662516,20248.0,12016744.0
2010-07-01,1705,1800,1685,1790,150225,21510.0,12016744.0
2010-07-02,1880,1880,1760,1805,73584,21690.0,12016744.0
